,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,scenario,participant_id,source_file
14740,14740,441.1,1568022714.4280176,441.1,-95.07362571316123,614.2820768553167,83.11809020866994,662.2202367160593,0.9945092201232908,617.1193398789977,111.5472146416672,700.913957312837,0.9800928831100464,657.4561471002929,53.333540190737494,716.66381949166,0.9833484888076782,607.0984692514322,142.43501901866898,726.470272074559,0.4206013977527617,611.6893662850202,-10.531429911673458,723.7136840895587,0.9056664705276488,461.5668318205728,177.95674505095508,578.8323334061249,0.98533034324646,450.4277815489849,-72.56713479309208,594.5312261440978,0.8310059309005737,536.2905332067638,274.16516158916335,348.5529504801699,0.8675274848937988,538.8294735955837,-155.42600951725055,357.89634208805643,0.2810662090778351,694.394194005236,314.4518473014177,184.4426050513513,0.8545249700546265,740.7886585626669,-135.82260710453824,177.21567336242728,0.6641267538070679,331.26320771700614,180.7869631574425,122.35731353865316,0.08237239718437195,347.6225762436335,-35.12861516210338,153.53950699792148,0.6875295639038086,632.66604173674,214.51944869355884,-11.672967303911465,0.3433910608291626,589.5023198907115,-29.432345131405864,-43.62289270332798,0.482715517282486,229.858187142556,293.6587163853578,-786.7873423142058,0.004037141799926758,519.7041957432525,-49.65285341134448,-468.4065378335737,0.16950097680091858,3207.81,498.29,3.56,358.26,3203.82,286.94,7.95,179.77,3203.5,365.62,7.95,179.77,3202.87,512.37,7.96,179.46,3203.36,1157.89,7.11,359.45,3202.17,587.56,7.96,179.46,2935.54,880.76,7.96,89.71,3203.07,656.95,9.21,179.46,3202.69,814.27,7.18,179.99,3202.69,828.43,7.27,179.99,2733.13,879.7,7.94,89.69,3202.68,842.82,7.37,179.99,3201.55,1001.78,7.16,179.45,3201.42,1016.07,7.19,179.45,2684.82,703.91,7.95,322.4,2712.56,667.89,7.98,322.4,2746.31,627.86,7.85,318.43,2759.11,613.44,8.0,318.43,,,,,,,,,2c,2,1568022227
14741,14741,441.13331854840635,1568022714.4613295,441.13331854840635,-104.64691231865207,628.3570400003231,79.0582894187699,665.9160741355287,0.9938416481018066,617.1168555712817,109.35198307844442,701.4155565577727,0.98552405834198,658.2043015151295,50.74155711613549,715.6700796560449,0.9856473207473756,609.2220025780742,137.7197124094174,726.3927402838934,0.5389583110809326,611.7129469860223,-10.36177788899926,718.6371352788153,0.8677483797073364,469.84495197834053,176.72844549600052,581.7559424442459,0.9812772274017334,463.214643322328,-69.67515132719944,596.9249155272425,0.8690639734268188,530.486330742983,274.8096661673496,342.01552904337143,0.8503695726394653,540.4292891109527,-154.70058289353864,359.9227891391657,0.2900718450546265,690.6984319143991,316.4323188228495,177.4663882222328,0.8148074746131897,738.2378378733093,-136.32250979096202,176.40664775794914,0.7089804410934448,334.28806563537603,182.49235248588658,124.9414862920615,0.09467917680740356,347.57503592977685,-35.07728604167528,158.03868933993553,0.7131853699684143,689.0448232010167,212.1945011408484,20.25756362208017,0.2792090177536011,593.903037346857,-32.319174543176096,-48.16196174440796,0.5530018210411072,189.60050227182487,300.3362745101686,-831.2990549866647,0.004570692777633667,509.15444619904486,-53.06335176211898,-484.48466643121503,0.13614308834075928,3207.81,498.40994677426283,3.556668145159366,358.5165528227288,3203.82,286.67345161274926,7.963327419362536,179.77,3203.503331854841,365.35678346758993,7.953331854840634,179.77,3202.8733318548407,512.1034516127494,7.96,179.46,3203.3566681451593,1158.126561693685,7.100004435478097,359.45,3202.173331854841,587.2934516127492,7.963331854840634,179.46,2935.8065483872506,880.7633318548407,7.966663709681268,89.71,3203.0733318548405,656.6434693546616,9.200004435478098,179.46,3202.69,814.0301064514744,7.183331854840634,179.99,3202.69,828.1901064514743,7.2600044354780975,179.99,2733.396548387251,879.7,7.95665927420317,89.69,3202.68,842.5767745966338,7.353340725796831,179.99,3201.5533318548405,1001.5401064514743,7.156668145159366,179.45,3201.42,1015.833438306315,7.183336290318732,179.45,2684.656739112809,704.1199068549598,7.966659274203169,322.4,2712.396739112809,668.09990685496,7.976668145159366,322.4,2746.136743548287,628.0565794355974,7.853331854840634,318.43,2758.9334116934465,613.6365794355976,7.983340725796831,318.43,,,,,,,,,2c,2,1568022227
14742,14742,441.1665770032384,1568022714.4945812,441.1665770032384,-95.07528956344663,623.8700379920874,80.83181246181536,668.6827537313228,0.995331645011902,627.6133076294931,106.66306088280744,703.3492411050763,0.9931149482727052,659.182840602689,51.8003075158879,713.7248073600259,0.9915288090705872,612.351157745177,136.33354919741694,726.3749171555733,0.5981025695800781,639.430985537369,-4.0139725143208524,732.1727409432938,0.8025002479553223,467.42694238252966,182.56159218038545,579.7466450454243,0.975496768951416,456.98042441862435,-72.16745349706244,594.6451912891125,0.8645715117454529,529.3303494785508,273.8555010579756,352.6959934486995,0.9757204055786132,543.3923491306333,-154.81316809387832,361.7293775075936,0.3072099983692169,700.7777577290344,313.3749208664694,181.5277643490657,0.7412522435188293,731.2717136924643,-138.1330439855268,172.78302284129677,0.6946113705635071,360.9774165080498,184.42087667708225,121.8202131650404,0.0037513673305511475,355.5393426464313,-34.978664537645784,164.78881331686722,0.6868735551834106,675.5434094986057,204.73333601799928,13.65372639677065,0.17754989862442014,577.0166249847782,-33.70311709046724,-60.63714359701882,0.5332344770431519,199.48663453832248,300.9090753021353,-822.6346207039502,0.004122525453567505,490.24628990779627,-52.98042330670879,-503.4535576012239,0.14698117971420288,3207.81,498.52967721165817,3.5533422996761614,358.77264292493555,3203.82,286.40738397409285,7.9766308012953555,179.77,3203.506657700324,365.0940416744168,7.956657700323839,179.77,3202.876657700324,511.83738397409286,7.96,179.46,3203.353342299676,1158.3626967229925,7.090026899028484,359.45,3202.176657700324,587.0273839740929,7.9666577003238395,179.46,2936.072616025908,880.7666577003238,7.973315400647677,89.71,3203.076657700324,656.3374915702068,9.190026899028485,179.46,3202.69,813.7906455766837,7.186657700323839,179.99,3202.69,827.9506455766838,7.250026899028484,179.99,2733.662616025907,879.7,7.9732885016191934,89.69,3202.68,842.3339878763599,7.336711498380806,179.99,3201.556657700324,1001.3006455766837,7.1533422996761615,179.45,3201.42,1015.5973032770074,7.176684599352323,179.45,2684.493772684132,704.329435120402,7.983288501619193,322.4,2712.233772684132,668.3094351204019,7.973342299676161,322.4,2745.9637995831604,628.2528043191065,7.856657700323839,318.43,2758.757141882836,613.8328043191066,7.966711498380806,318.43,,,,,,,,,2c,2,1568022227
14743,14743,441.2,1568022714.5279975,441.2,-105.10565342441186,621.2576429454243,80.3357193066245,667.2111361855796,0.9909154176712036,636.2208656175144,105.09749048635945,704.1990970385982,0.9908775091171264,663.5368730122824,51.54466140499618,711.1718599610556,0.9900894165039062,603.6395062221509,140.34338611811785,725.0183923181584,0.7302170395851135,649.072800728763,-1.948967018370401,733.2912570096163,0.8324481844902039,461.89193474187135,186.77284907003929,580.183252895959,0.965588629245758,452.3653641923757,-67.20274053002343,591.9053570092542,0.9658204317092896,535.6795595738995,274.13591512720427,350.86087412858393,0.9784787893295288,547.8738268615219,-154.26940871066088,362.7484115289057,0.3036019802093506,696.050181464075,314.62512569730285,177.06118482503257,0.6246005892753601,724.4820538697873,-140.13217719200637,167.8316890506038,0.76457279920578,342.29836217739575,188.20631889376344,127.29741246430707,0.05057832598686218,354.33007198249544,-34.273582480003945,140.49785826463804,0.3990086019039154,640.8269245267809,215.9581675207217,12.021679182240405,0.20862936973571772,606.2095237898237,-31.51816881479972,-46.88842668244074,0.4711476266384125,253.24404844634063,274.3187217856004,-769.4306980853281,0.015278995037078856,483.9562703633076,-53.03082346098582,-513.4579783828799,0.1286723017692566,3207.81,498.65,3.55,359.03,3203.82,286.14,7.99,179.77,3203.51,364.83,7.96,179.77,3202.88,511.57,7.96,179.46,3203.35,1158.6,7.08,359.45,3202.18,586.76,7.97,179.46,2936.34,880.77,7.98,89.71,3203.08,656.03,9.18,179.46,3202.69,813.55,7.19,179.99,3202.69,827.71,7.24,179.99,2733.93,879.7,7.99,89.69,3202.68,842.09,7.32,179.99,3201.56,1001.06,7.15,179.45,3201.42,1015.36,7.17,179.45,2684.33,704.54,8.0,322.4,2712.07,668.52,7.97,322.4,2745.79,628.45,7.86,318.43,2758.58,614.03,7.95,318.43,,,,,,,,,2c,2,1568022227
14744,14744,441.2333076403588,1568022714.561275,441.2333076403588,-84.64330195642563,629.7005729479706,74.88526159670849,664.2178495724893,0.9924432039260864,645.3951583708703,103.3605646774618,704.64044759262,0.9896401166915894,667.5457881780494,49.41304851637637,711.8110922496686,0.9852880835533142,613.1715276239172,138.09553549828618,729.5272038299797,0.6395001411437988,650.6701050824015,-2.326651947250268,735.225457525448,0.6695348620414734,458.86815391332743,191.3608818733478,575.1083402806657,0.9690937995910645,468.2812592886312,-72.2146841997775,589.9449026284432,0.1496138870716095,549.8064075568207,274.0609541023677,354.4605075591708,0.9744538068771362,550.4064836768977,-152.2295073076781,343.57552332422983,0.9238084554672241,712.2003260678221,319.6787733940622,175.81758389167942,0.6565926671028137,722.1374900296855,-135.49925775436435,170.3135655361293,0.468222975730896,355.8697857350109,187.09726908295684,146.42911610552142,0.03449377417564392,341.81833775112636,-33.96106664567976,127.28744923361731,0.35096225142478943,635.5132085527644,223.26061560605385,33.529948737328645,0.3492978811264038,647.0256260956736,-28.73599829350161,-18.457032788853105,0.4026190042495728,233.90701455749542,267.5969822431789,-792.4531869237343,0.01128309965133667,465.86669691428324,-54.693509838640864,-534.2979705411981,0.029484331607818607,3207.8133307640364,498.76657674125596,3.5466692359641177,239.4922095162296,3203.823330764036,285.87353887712936,7.976676943856473,179.77,3203.51,364.56353887712936,7.973323056143527,179.77,3202.883330764036,511.3068696411653,7.9533384719282365,179.46,3203.35,1158.8398150105836,7.109976876322937,359.45,3202.1833307640363,586.4968696411653,7.963338471928235,179.46,2936.606461122871,880.77,7.976669235964117,89.71,3203.0833307640364,655.7235697086987,9.203315348251174,179.46,3202.69,813.3101849894165,7.193330764035883,179.99,3202.69,827.4701849894167,7.2366692359641185,179.99,2734.1964611228705,879.703330764036,7.9866692359641185,89.69,3202.68,841.8435234613447,7.333323056143527,179.99,3201.5633307640364,1000.8235157534523,7.153330764035883,179.45,3201.423330764036,1015.1201849894163,7.179992292107647,179.45,2684.170123326277,704.7498381342606,7.990007707892354,322.4,2711.9101233262772,668.7298381342606,7.97,322.4,2745.6168002701347,628.6465150781171,7.863330764035883,318.43,2758.403469506098,614.2298458421528,7.959992292107646,318.43,,,,,,,,,2c,2,1568022227
14745,14745,441.2665742355943,1568022714.5945115,441.2665742355943,-93.75800663863234,630.3045161174432,73.11407329331686,663.8347239554896,0.99020916223526,639.1427586518313,102.49089921378449,700.5173584412621,0.9897466897964478,664.8878222445029,45.55942232332338,709.1994843750058,0.9843162298202516,617.409186779563,138.18259792437044,729.2888492082816,0.6170467138290405,652.6369000592787,-3.818037372703669,739.3149549774369,0.6158549189567566,453.9202849599836,196.65027565297797,574.0496907690551,0.963263750076294,460.67261971138964,-70.8503117722188,595.6995951096715,0.8427165746688843,544.5226867016456,276.12986960379607,346.36217613152826,0.9795603752136228,546.5271834344811,-151.78691259018106,357.10001235038897,0.4164039194583893,732.7595151936695,317.5252982399151,187.2108271622612,0.6464541554450989,714.5228220302645,-144.65543713486343,168.6488303145318,0.6297937035560608,364.6649508152816,188.6205207479124,161.05091846720458,0.018047720193862915,352.5044553985734,-34.506448777908766,163.0962863209464,0.6844534873962402,638.4875347253562,219.82843937707082,43.23264210525568,0.08458384871482849,627.8381912830271,-32.514796953329174,-32.8445313050444,0.48087531328201294,268.62816858822464,286.0728355645436,-754.8985402592917,0.008878380060195923,454.3590208489635,-53.21539669293918,-546.2914347852451,0.014811813831329347,3207.81665742356,498.8830098245799,3.543342576440576,120.10172587581535,3203.8266574235595,285.607406115246,7.963370305762303,179.77,3203.51,364.29740611524596,7.986629694237697,179.77,3202.8866574235594,511.04406353880546,7.946685152881153,179.46,3203.35,1159.0793344962785,7.13991681203482,359.45,3202.18665742356,586.2340635388055,7.956685152881151,179.46,2936.8725938847533,880.77,7.973342576440577,89.71,3203.08665742356,655.4175170325328,9.226601964915973,179.46,3202.69,813.0706655037213,7.196657423559425,179.99,3202.69,827.2306655037213,7.2333425764405765,179.99,2734.462593884754,879.7066574235596,7.9833425764405765,89.69,3202.68,841.5973506566028,7.346629694237698,179.99,3201.56665742356,1000.5873229272808,7.156657423559425,179.45,3201.4266574235594,1014.8806655037213,7.189972270678274,179.45,2684.010443669148,704.9594176842438,7.980027729321726,322.4,2711.750443669148,668.9394176842437,7.97,322.4,2745.4438139749104,628.8427879900061,7.866657423559425,318.43,2758.2271565513506,614.4294454135654,7.969972270678274,318.43,,,,,,,,,2c,2,1568022227
14746,14746,441.3,1568022714.627907,441.3,-77.40973412514134,626.7307144348815,75.14202719861777,659.5205646960849,0.9909042716026306,628.4605199373738,105.83969600237054,695.8974172720598,0.9831622838974,663.9063337313305,47.146350262260505,707.5400410082992,0.9805506467819214,605.7683019347488,141.85547018247988,725.0193036012924,0.5861138105392456,655.7735206283846,-2.8173152100266154,739.7876069258573,0.5481404066085815,465.62852706081077,194.5178057767137,580.8862097019675,0.969860315322876,452.7920860320625,-71.45649415588305,592.6995986424383,0.832710862159729,549.8557387301278,276.77212611976915,344.78145505518006,0.9848266243934632,543.4524538046502,-152.94960121041169,358.66849451437406,0.3703528642654419,744.0180903627147,310.3414086062972,184.7794919109332,0.9598888754844666,707.2109058184249,-148.4071348891095,163.88174269319285,0.613403856754303,361.1068599335416,188.20898586281936,159.25339365613075,0.03267267346382141,347.07689140728036,-34.94820117700817,145.55560040906158,0.2783534526824951,632.6243691590247,219.15233448304932,42.68642711797952,0.04914844036102295,729.7856567527265,-24.639633305890875,28.000455223625288,0.03407740592956543,255.2595857711456,272.3871149731149,-770.4814774702776,0.010847806930541992,445.5158699745984,-46.16757812127636,-564.0595298720464,0.013018667697906494,3207.82,499.0,3.54,0.14,3203.83,285.34,7.95,179.77,3203.51,364.03,8.0,179.77,3202.89,510.78,7.94,179.46,3203.35,1159.32,7.17,359.45,3202.19,585.97,7.95,179.46,2937.14,880.77,7.97,89.71,3203.09,655.11,9.25,179.46,3202.69,812.83,7.2,179.99,3202.69,826.99,7.23,179.99,2734.73,879.71,7.98,89.69,3202.68,841.35,7.36,179.99,3201.57,1000.35,7.16,179.45,3201.43,1014.64,7.2,179.45,2683.85,705.17,7.97,322.4,2711.59,669.15,7.97,322.4,2745.27,629.04,7.87,318.43,2758.05,614.63,7.98,318.43,,,,,,,,,2c,2,1568022227
14747,14747,441.3333795494759,1568022714.6613708,441.3333795494759,-76.74243593423178,622.7960264346108,77.07476314831223,655.13687183888,0.9917635321617126,631.9614087220093,107.61231886910772,695.4995219610588,0.9820301532745358,659.7928512244737,47.4647343461363,704.0034511137715,0.9849627017974854,600.7384678218538,143.67138594498854,722.0583070125101,0.5697533488273621,654.4510423349301,-2.997108965428568,739.0563497179625,0.492334246635437,457.06966221976796,196.0775462847504,579.6855018935248,0.9541592001914978,474.979475446146,-66.6504375872872,600.4531483120211,0.8232227563858032,556.7799154833988,277.4418779085421,350.3974019367933,0.9829988479614258,547.9465568136849,-151.59810962712342,347.458571789905,0.9441438317298888,751.6268269284932,304.94759263599565,189.52210850387183,0.9536565542221068,698.8736662302667,-152.53166049814786,154.64487375865082,0.4038345515727997,408.7606471731137,186.13792582480968,163.84398281976434,0.006366819143295288,359.98545510598524,-33.05259628397903,138.67407902884736,0.3967200219631195,636.4004374348035,221.6264805435474,15.568331327653482,0.028656989336013794,697.4870961649762,-27.50076162593095,10.783372683878667,0.303337961435318,296.3565310894227,228.09050608656787,-725.0334677437573,0.011532485485076904,401.183825876156,-51.1806029022359,-610.5280295072239,0.013194441795349121,3207.826675909895,499.1201663781131,3.5466759098951735,0.3469532067503611,3203.83,285.0729636041931,7.963351819790347,179.77,3203.51,363.7629636041931,7.983310225262067,179.77,3202.893337954948,510.5129636041931,7.946675909895173,179.46,3203.3466620450517,1159.5569948012785,7.149972270314481,359.45,3202.19,585.7029636041931,7.95,179.46,2937.4070363958067,880.77,7.9733379549475885,89.71,3203.0933379549483,654.7995701898743,9.25,179.46,3202.69,812.5863292888263,7.223365684633106,179.99,3202.69,826.7463292888262,7.240013864842759,179.99,2734.997036395807,879.71,7.983337954947586,89.69,3202.68,841.1063292888263,7.3466481802096535,179.99,3201.57,1000.1130051987213,7.143310225262067,179.45,3201.4333379549475,1014.3996672437737,7.18998613515724,179.45,2683.6864402075685,705.3802911616979,7.963324090104827,322.4,2711.4264402075682,669.3602911616979,7.9733379549475885,322.4,2745.096426342725,629.23360138696,7.853310225262067,318.43,2757.873088387778,614.8269393419076,7.96998613515724,318.43,,,,,,,,,2c,2,1568022227
14748,14748,441.3666380491238,1568022714.694713,441.3666380491238,-76.32526852545193,625.8548529268705,74.06475460226582,656.5160528043889,0.9885152578353882,629.706307316276,106.68362611552405,692.054662428694,0.9721710681915284,661.0365581073947,46.18723763427542,704.8702085534012,0.9741979837417604,591.8810294598177,145.37411779088887,718.0909514934434,0.5542373061180115,651.9323762059328,0.06087084088184903,736.7585438103108,0.4738023281097412,466.0448728699568,194.84609554651925,580.789235493263,0.9553416967391968,473.8538806634649,-63.2198258978557,599.9415347580116,0.7895567417144775,561.5683141370946,279.3920372994697,352.6013625516612,0.9819696545600892,551.7845365698364,-149.77638611915262,347.88399218124465,0.9532655477523804,752.6257269054432,304.3183710657516,189.06183388946855,0.9571323394775392,704.1252923020552,-155.63427260216406,158.3005716486469,0.3941216766834259,424.84040045068144,183.12223952036445,162.7705642979709,0.007219702005386352,345.01213534824694,-35.565372973113604,124.2821058967445,0.3322449326515198,627.5420140741232,221.82707630496967,-2.0438715833993797,0.053546905517578125,690.0961200661358,-34.73682165918933,8.983418490168049,0.28645288944244385,264.8483969028572,239.6391016437733,-756.7052602735347,0.00631830096244812,379.5624544849563,-55.11877956817087,-634.9858053273967,0.0391920804977417,3207.8333276098247,499.239896976846,3.5533276098247786,0.553155904568116,3203.83,284.80689560700887,7.976655219649557,179.77,3203.51,363.4968956070089,7.966680975438055,179.77,3202.896663804913,510.2468956070089,7.953327609824778,179.46,3203.343336195088,1159.7931301487795,7.130017170525666,359.45,3202.19,585.4368956070089,7.95,179.46,2937.6731043929913,880.77,7.976663804912389,89.71,3203.096663804912,654.4902661431478,9.25,179.46,3202.69,812.3435422413958,7.246646634386723,179.99,3202.69,826.5035422413956,7.249991414737169,179.99,2735.263104392992,879.71,7.986663804912388,89.69,3202.68,840.8635422413955,7.333344780350443,179.99,3201.57,999.8768698512204,7.126680975438055,179.45,3201.4366638049128,1014.160206046308,7.180008585262831,179.45,2683.523473559293,705.5898197094805,7.956672390175222,322.4,2711.263473559293,669.5698197094805,7.976663804912389,322.4,2744.923482144556,629.4265006849186,7.836680975438055,318.43,2757.6968183396434,615.0231644898311,7.960008585262831,318.43,,,,,,,,,2c,2,1568022227
14749,14749,441.4,1568022714.7281592,441.4,-109.68260551009048,625.7095078769314,72.6233995579307,657.2743627305682,0.9911399483680724,631.9784743657763,106.47251611987215,691.0573281658569,0.9802200198173524,657.1375601235761,46.40232744793725,702.4694121478177,0.9824439883232116,579.6083776819869,153.1579420052975,712.4853194455577,0.5337998867034912,651.882851200503,1.209330254206174,734.8811211876158,0.4395582973957062,458.8859261200634,198.1176883591152,576.0488189611189,0.9553396701812744,471.0052794847361,-60.4547981160227,597.6056887942706,0.7963382601737976,558.0280175731594,284.16904783234787,350.1753390844075,0.980803370475769,542.1876797575557,-155.1433654540004,361.48448888156906,0.4345255494117737,749.3310812509253,303.73149812405507,187.47997491516136,0.9630335569381714,711.560157413327,-158.4416654562231,165.0880104025047,0.7099341750144958,439.12982134097655,180.20021482134743,159.24782771550466,0.01424872875213623,339.30808502793155,-40.28791262914796,108.03846058172483,0.5988911390304565,565.8111427314474,222.6153987894497,-116.89290964885154,0.030800491571426388,713.2776027621379,-32.446338030291464,25.67344669676214,0.2981718182563782,225.52008812615227,246.76072743570973,-798.0304551880463,0.005380988121032715,382.9862681774974,-59.134933023143645,-629.6544387331593,0.020288527011871338,3207.84,499.36,3.56,0.76,3203.83,284.54,7.99,179.77,3203.51,363.23,7.95,179.77,3202.9,509.98,7.96,179.46,3203.34,1160.03,7.11,359.45,3202.19,585.17,7.95,179.46,2937.94,880.77,7.98,89.71,3203.1,654.18,9.25,179.46,3202.69,812.1,7.27,179.99,3202.69,826.26,7.26,179.99,2735.53,879.71,7.99,89.69,3202.68,840.62,7.32,179.99,3201.57,999.64,7.11,179.45,3201.44,1013.92,7.17,179.45,2683.36,705.8,7.95,322.4,2711.1,669.78,7.98,322.4,2744.75,629.62,7.82,318.43,2757.52,615.22,7.95,318.43,,,,,,,,,2c,2,1568022227
14750,14750,441.43332658987055,1568022714.7615438,441.43332658987055,-81.6038892231937,621.767096217928,77.82619441775293,657.0032653886224,0.9949618577957152,629.6050348644108,109.76353932197014,692.0320326142102,0.982803225517273,653.3991430901308,49.01305375930997,700.9837628833949,0.9885312914848328,584.0439676142687,155.72562500190438,714.9077145739212,0.562115490436554,652.8962014995077,1.5704984301262537,735.5164417948953,0.4423837661743164,461.31862259557226,195.28293487022808,579.9932943641683,0.9570380449295044,465.8303582786882,-58.480122676717606,597.5751668963858,0.7484807372093201,550.947189362046,286.6319740310731,344.93091685593475,0.9833014011383056,532.6133167390761,-156.0165453012783,363.3059842529088,0.4160140156745911,744.9164534190203,305.4449037688052,185.4065804476688,0.963695466518402,709.9430961810216,-159.98239286232166,162.5906904255142,0.8018170595169067,458.8052787540603,178.86139324423274,170.21708301379968,0.007039189338684081,352.3646054396756,-43.36894196652673,111.22675655231691,0.6394379734992981,615.302822626884,213.16560809410402,-50.37040598235024,0.11862647533416748,728.0375579302713,-30.285514432961683,34.93418822836787,0.3108121156692505,237.73080595177,221.0318380760999,-789.335854506372,0.010034292936325072,374.7197054122476,-64.60086857355742,-640.3298196341823,0.04735371470451355,3207.8466653179744,499.47997572353376,3.5733306359482016,0.9033043364431698,3203.83,284.273387281036,7.98666734101295,179.77,3203.5133326589867,362.96671994002304,7.94666734101295,179.77,3202.9,509.713387281036,7.966665317974101,179.46,3203.3366673410133,1160.2666187880807,7.093336705064747,359.45,3202.193332658987,584.906719940023,7.94666734101295,179.46,2938.206612718964,880.773332658987,7.98,89.71,3203.1033326589873,653.8733953731912,9.2433346820259,179.46,3202.69,811.8600485529324,7.2733326589870515,179.99,3202.69,826.0200485529324,7.25666734101295,179.99,2735.7966127189648,879.7133326589869,7.983334682025899,89.69,3202.68,840.3767158939453,7.310002023038849,179.99,3201.5733326589866,999.4033812119194,7.11,179.45,3201.44,1013.6800485529325,7.183330635948201,179.45,2683.2533549124146,705.9533023134043,7.95,322.7232679217438,2710.9366997096345,669.9932901751713,7.98,322.4,2744.576701732673,629.816626880236,7.836663294935253,318.43,2757.343369073686,615.4199595392231,7.95333265898705,318.43,,,,,,,,,2c,2,1568022227
14751,14751,441.46661771706016,1568022714.7948928,441.46661771706016,-76.2514988039148,615.1654797415106,76.42037982942455,652.8591158018603,0.9925042390823364,628.399714780526,109.56377837820177,687.8234528435419,0.9823203086853028,644.6054391542486,49.714968096666546,694.9943905100963,0.9846951365470886,582.3387414079018,159.4064649769661,714.275515575301,0.5420154333114624,650.6879944492903,4.150535247293746,732.9161764307643,0.390802264213562,454.09308882612106,200.21254090965192,574.58305625347,0.9583271741867064,470.31489857423315,-59.94807897486572,600.0018607334633,0.7453565001487732,553.939860714335,290.13927445884286,348.22070558842086,0.9784330129623412,528.9328964523373,-154.35619441349007,365.8709741420626,0.3575864136219025,740.1236230143486,312.9669976099863,194.80337550213426,0.6890121698379517,726.5016014729083,-160.0110040119447,170.90582366443692,0.7949803471565247,466.54899863319497,177.74707689169313,170.3469531533949,0.008665353059768677,336.9015205730325,-46.182163048037424,100.77360185688421,0.6011788845062256,630.9827403773987,208.4889250030227,-28.51090602395832,0.10482829809188844,719.9788315894742,-27.65877533503857,28.168814546874838,0.326669842004776,332.10906784661495,230.1820441594316,-686.3091723312173,0.008577018976211548,395.4547156630432,-68.03881486113762,-619.4791830591521,0.025487840175628662,3207.853323543412,499.5998237814166,3.5866470868240667,1.0464561833587205,3203.83,284.0070582635187,7.983338228293983,179.77,3203.516661771706,362.7037200352247,7.943338228293983,179.77,3202.9,509.4470582635186,7.973323543412034,179.46,3203.333338228294,1160.5029857911272,7.076691141469916,359.45,3202.1966617717053,584.6437200352246,7.943338228293983,179.46,2938.4729417364806,880.7766617717059,7.98,89.71,3203.106661771706,653.5671170030463,9.236676456587967,179.46,3202.69,811.6203524371667,7.276661771706017,179.99,3202.69,825.7803524371667,7.253338228293983,179.99,2736.062941736481,879.7166617717061,7.976676456587965,89.69,3202.68,840.1336906654608,7.30001468488195,179.99,3201.576661771706,999.1670142088727,7.11,179.45,3201.44,1013.4403524371668,7.1966470868240675,179.45,2683.1468233054075,706.1064414984767,7.95,323.04619185548364,2710.773573186405,670.206353389185,7.98,322.4,2744.403587871287,630.0130445306552,7.853308858530084,318.43,2757.1669260995814,615.619706302361,7.956661771706017,318.43,,,,,,,,,2c,2,1568022227
