,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,C_in-E_out.18_x,C_in-E_out.18_y,C_in-E_out.18_speed,C_in-E_out.18_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,scenario,participant_id,source_file
18372,18372,368.7666476108809,1568108979.589947,368.7666476108809,-74.18798194481862,611.3075462491522,38.41944930995223,694.5167016958185,0.9978145360946656,605.7475991498757,64.18079244324477,734.1051918401213,0.9937833547592164,632.7073969963641,8.725789874038544,743.0730013524217,0.9901576042175292,586.8600818997809,102.47463532633458,742.0433473292239,0.8805090188980103,598.6538563618966,-35.261037453456176,732.7620849700183,0.607855498790741,475.28396166497686,170.0823383439465,603.3589005088612,0.95793217420578,502.4922963714097,-94.19942542432292,591.9476300802753,0.901917040348053,573.9661532653557,242.6552632900943,399.4738986364748,0.9517965912818908,617.5943007952587,-161.00352225506646,387.8256434846624,0.8714680671691895,748.7879009844463,303.62092782297105,216.2912755641948,0.7083412408828735,782.1987314236122,-186.1179341786021,209.94523418860825,0.41199636459350586,418.981312790058,122.55831211254973,152.3844677651907,0.536020815372467,430.0989329615804,-55.28369864847309,199.90298682201282,0.5094736814498901,662.1968264918337,146.43353298665795,-18.613281061636318,0.15003541111946106,694.5985150879352,-39.21155673685149,89.95520759865431,0.5622513294219971,445.9484983884858,173.6834132331403,-582.8929440511748,0.04009333252906799,404.0163583930655,-116.36205123906471,-605.308853213715,0.0022474825382232666,3207.87,449.0332609213472,3.81,0.059982849792763776,3205.266664761088,126.5168191129532,7.96,179.26,3203.8866647610885,271.4801372016579,7.1966704778238295,179.75,3203.31,414.0368191129532,7.960005716735746,179.77,3203.793335238912,1112.306533276166,7.086676194559576,359.45,3203.94,1097.473198037254,7.140005716735746,359.45,3205.693335238912,914.0732094707256,6.533335238911915,359.45,3207.3766647610883,82.71684197989619,9.13332952217617,179.26,3205.7766647610883,209.42350102424854,8.79,179.51,3193.63656757658,881.9200057167357,5.213335238911915,93.56,3205.07,361.6868191129532,8.043340955647661,179.77,3091.503180887047,881.54,7.960005716735746,89.71,3000.493180887047,881.0866647610883,7.97332952217617,89.71,3018.1165161259587,881.1766647610881,7.953335238911915,89.71,3202.7,715.5001314849222,6.916659044352338,179.99,3201.686664761088,988.2635010242484,8.753323805440424,179.45,2666.8833924062696,744.9731923205181,7.99,337.35,,,,,,,,,2c,4,1568108368
18373,18373,368.8,1568108979.6233304,368.8,-73.81359057506258,612.9552431139741,37.079650179208215,695.7709315484897,0.9979168772697448,608.3401793778391,62.390124215624674,736.0925273872807,0.9933878183364868,631.41429590605,7.805741476091956,742.3115892176515,0.9890244603157043,586.2776193040022,101.86620332606144,741.5343640034735,0.9033888578414916,603.9039381251034,-34.593210454872235,734.5928423813342,0.6200188398361206,473.7489539844439,171.00562420804116,606.68414318437,0.9509804248809814,497.9684816011869,-95.55414264991973,592.0330975723882,0.8985321521759033,577.6702599479908,241.92498990857743,402.20957159353475,0.9561280012130736,618.1626671101614,-162.22980910692672,384.5975891064292,0.8771531581878662,752.530128152821,303.3535374252932,220.00939859806067,0.7227843999862671,784.9866080836862,-190.53097067943267,205.79800181978192,0.8840200901031494,422.18627268592536,122.74581450441627,141.25279043015038,0.6114385724067688,443.6679742645774,-55.48263835523636,199.08925566166943,0.4848438203334808,696.1786524363092,146.22952967178637,-3.3463246109127454,0.05906590819358825,689.9608848695099,-39.25695700477558,78.18441673140995,0.19089731574058533,416.8766191019905,179.73910715030635,-608.7272749887012,0.015047937631607056,466.45018442075457,-103.7138696828426,-509.0400737947764,0.00462418794631958,3207.87,449.16,3.81,0.09,3205.27,126.25,7.96,179.26,3203.89,271.24,7.19,179.75,3203.31,413.77,7.95,179.77,3203.79,1112.54,7.07,359.45,3203.94,1097.71,7.13,359.45,3205.69,914.29,6.53,359.45,3207.38,82.41,9.14,179.26,3205.78,209.13,8.79,179.51,3193.81,881.91,5.21,93.56,3205.07,361.42,8.03,179.77,3091.77,881.54,7.95,89.71,3000.76,881.09,7.98,89.71,3018.38,881.18,7.95,89.71,3202.7,715.27,6.93,179.99,3201.69,987.97,8.77,179.45,2666.78,745.22,7.99,337.35,,,,,,,,,2c,4,1568108368
18374,18374,368.83326174983483,1568108979.6565652,368.83326174983483,-72.65073572581672,611.8250760111257,34.96096208016804,693.9397302313039,0.9979736804962158,602.3008064234252,60.97284543443438,733.8467420362967,0.9925650358200072,627.0918137227673,5.7427335692060755,740.1287626248642,0.9866442680358888,589.2107130228013,103.59846875776114,745.1581408188181,0.4134364128112793,598.9626283622564,-35.432916725198176,731.483580254084,0.569341778755188,474.06259742162314,170.27298715759,606.0083068080063,0.9550174474716188,500.6686005354388,-93.17889429858587,594.0005268576173,0.9054126739501952,578.856984809181,243.88346794662758,400.7668393547061,0.9502236843109132,611.2935522687197,-154.6077564986923,391.8299889681415,0.5959563255310059,747.5144645118613,304.8096100467378,215.2203698631161,0.7427834868431091,779.8725099754463,-189.42318672829484,209.91220799915897,0.4343428909778595,429.615098236074,123.4437324775222,137.35535507619446,0.5528776049613953,445.51920369615374,-53.682476531291506,202.4694357452009,0.4616517722606659,713.2752454482522,148.64667179501197,1.626126616323006,0.04166838526725769,692.9863462286685,-38.43694455377839,95.30907151426922,0.4674289226531982,425.7506749772389,185.7119818121904,-600.5265470664089,0.02853304147720337,531.0265382708993,-101.54135793520551,-462.9772894604768,0.002354860305786133,3207.87,449.2863946493722,3.8133261749834775,0.11660939986782068,3205.273326174984,125.9839060013218,7.966652349966957,179.26,3203.89,271.0005154011896,7.19,179.75,3203.313326174984,413.5039060013218,7.956652349966955,179.77,3203.79,1112.7794845988103,7.083304699933912,359.45,3203.9366738250164,1097.946158423827,7.113369125082612,359.45,3205.6866738250164,914.5095275489097,6.539978524950433,359.45,3207.386652349967,82.10731807650353,9.130021475049569,179.26,3205.7833261749843,208.837296601454,8.823261749834776,179.51,3193.9230899494387,881.8933691250826,5.219978524950434,93.99240274785208,3205.07,361.1539060013218,8.033326174983477,179.77,3092.036093998678,881.5433261749836,7.956652349966955,89.71,3001.026093998679,881.09,7.986652349966955,89.71,3018.6460939986778,881.18,7.946673825016522,89.71,3202.7,715.04049392614,6.93,179.99,3201.69,987.6839489514208,8.733412075181747,179.45,2666.700171800397,745.4228966739921,7.993326174983477,337.43648054957043,,,,,,,,,2c,4,1568108368
18375,18375,368.86667096167656,1568108979.6899474,368.86667096167656,-73.81359057506258,604.6630684053123,35.135912484547354,691.2315398270143,0.9981318712234496,608.0263246660139,60.61017095732482,736.1461164056116,0.992788553237915,623.4435259374461,5.125527529751872,738.3144689448967,0.9868985414505004,591.3775752056215,103.16446609094166,746.6827754569573,0.40760016441345215,590.2834310448472,-37.22644733777846,728.1259348043826,0.6076079607009888,469.2386034414891,171.15052797349512,605.4170568967309,0.9557708501815796,498.5307473620258,-96.34362545620856,590.6706120102323,0.8980070352554321,582.1431121178524,243.41444603138686,402.44177230665815,0.9463409185409546,621.392875918497,-161.07898621403788,387.07891434145415,0.8602977991104126,752.8491630759853,304.8113472976368,218.78713845091755,0.7145084142684937,780.0161309374797,-192.79399725986443,198.97830920086318,0.9047688245773317,423.9873593214635,122.49171199859778,129.09607678094892,0.5419200658798218,443.8984104084189,-53.03380933901702,197.47837989471702,0.5639083385467529,662.9981258294894,148.63121789633473,-58.5017224109184,0.028242260217666626,683.0508168410691,-37.60653663119262,65.04663364782655,0.1565379500389099,400.55121003355805,186.1460914753468,-636.3284668759372,0.010187536478042604,564.4538459132248,-86.42206145217729,-410.7011637219001,0.008483827114105225,3207.87,449.413349654371,3.8166670961676568,0.14333676934125833,3205.2766670961682,125.71663230658741,7.973334192335316,179.26,3203.89,270.75996907592867,7.19,179.75,3203.316667096168,413.23663230658735,7.963334192335314,179.77,3203.79,1113.0200309240713,7.09666838467063,359.45,3203.9333329038323,1098.1833638279038,7.096664519161713,359.45,3205.6833329038323,914.7300283470654,6.550001288502972,359.45,3207.3933341923353,81.80329424874319,9.119998711497027,179.26,3205.7866670961675,208.54329553724617,8.856670961676572,179.51,3194.0366812697,881.8766645191616,5.230001288502971,94.42672250179544,3205.07,360.8866323065874,8.036667096167657,179.77,3092.3033676934133,881.5466670961678,7.963334192335314,89.71,3001.293367693413,881.09,7.993334192335316,89.71,3018.9133676934125,881.18,7.943332903832343,89.71,3202.7,714.8099703644317,6.93,179.99,3201.69,987.3966297295816,8.696661942155771,179.45,2666.619989691976,745.6266928662271,7.996667096167657,337.5233445003591,,,,,,,,,2c,4,1568108368
18376,18376,368.9,1568108979.7232494,368.9,-77.55644700736188,613.8950319733211,35.55500725164457,696.9882862709624,0.9981102347373962,598.5435946612665,62.70351886086277,733.0679188501939,0.994674801826477,626.3687204908389,5.8114962944210085,740.2957895112224,0.9872349500656128,582.6711079672606,102.61521443591265,742.1550838662007,0.8970925807952881,588.0286203126606,-37.83155002600171,728.2008134857099,0.5762396454811096,469.27989549215033,173.18581066419978,604.6895749505063,0.9505100250244141,500.74769150268287,-98.29987341939592,593.3563450114838,0.8847706913948059,579.4895535204681,241.95131875365126,400.0427586676317,0.9587340354919434,619.2484147264156,-163.19077925669887,383.1688988090494,0.8556880950927734,762.9589258780879,302.4478794016913,225.38718570050176,0.7532385587692261,782.23303835819,-192.4598974832124,201.6431626814177,0.9065812826156616,425.26503370056025,121.80236204655577,132.21732477541883,0.6393797397613525,434.8667312505237,-53.436297342988965,192.24001966002243,0.6298503279685974,636.6053450492284,150.12909652008537,-92.810151458104,0.03273478150367737,686.0414701983688,-37.57366137200298,69.46874341196836,0.5086740851402283,390.55143513537405,212.54940236034167,-653.4635875540374,0.005625724792480469,589.7178405180913,-85.48721531172849,-406.9891203335754,0.0195544958114624,3207.87,449.54,3.82,0.17,3205.28,125.45,7.98,179.26,3203.89,270.52,7.19,179.75,3203.32,412.97,7.97,179.77,3203.79,1113.26,7.11,359.45,3203.93,1098.42,7.08,359.45,3205.68,914.95,6.56,359.45,3207.4,81.5,9.11,179.26,3205.79,208.25,8.89,179.51,3194.15,881.86,5.24,94.86,3205.07,360.62,8.04,179.77,3092.57,881.55,7.97,89.71,3001.56,881.09,8.0,89.71,3019.18,881.18,7.94,89.71,3202.7,714.58,6.93,179.99,3201.69,987.11,8.66,179.45,2666.54,745.83,8.0,337.61,,,,,,,,,2c,4,1568108368
18377,18377,368.93335287654645,1568108979.7566144,368.93335287654645,-114.74586724770744,607.9710283258719,35.9695196663582,693.5246410634152,0.9978957176208496,605.2889846359508,62.3522376181143,734.9443658016522,0.9939427375793456,629.4738139968052,5.072099001982082,740.8040033959143,0.9871937036514282,581.8448247012909,101.81911321567408,741.5478585634387,0.8784592151641846,594.0169224986762,-38.51691138481061,729.1341470108638,0.6050282716751099,468.6941940252758,172.90506816182437,605.7825735524738,0.9436591267585754,497.66256094306885,-98.98944430363407,592.2699059087422,0.8772175312042236,581.1733062629713,241.56217071983718,404.31108787012056,0.9478968381881714,623.0841188570538,-164.26081076439726,384.28980217199705,0.8442860841751099,755.8145962819699,304.0155611132658,219.8386299294209,0.7285845279693604,785.5723312867743,-189.74930938100127,203.93021413594346,0.902706265449524,429.6327888496294,133.97449267984484,125.25822923149131,0.13981065154075625,437.20212017682564,-55.047968999809214,193.25134015432118,0.6359559297561646,608.8717350065331,152.6382920697511,-125.77838696681472,0.03438866138458252,678.6582455502217,-32.046580905045964,40.917136171454466,0.2533835470676422,365.45509652613447,228.2230228023804,-676.9561330839217,0.004110902547836304,611.1314027321446,-77.52740326740455,-399.28709820124476,0.010572493076324465,3207.87,449.66674093087664,3.8233352876546474,0.1966823012371727,3205.2833352876546,125.18317698762829,7.98,179.26,3203.89,270.27985928886545,7.20000586296394,179.75,3203.32,412.70317698762835,7.976670575309293,179.77,3203.7866647123456,1113.4968054234798,7.13001172592788,359.45,3203.926664712345,1098.6568054234801,7.09000586296394,359.45,3205.68,915.1667936975521,6.53998827407212,359.45,3207.4033352876545,81.19648882342715,9.11,179.26,3205.79,207.95315939873646,8.876658849381414,179.51,3194.3167643827323,881.8133059728349,5.229994137036059,96.25748552729692,3205.0733352876546,360.3498416999736,8.043335287654646,179.77,3092.836823012372,881.55,7.98000586296394,89.71,3001.8268230123717,881.0933352876547,7.986658849381413,89.71,3019.4468230123716,881.18,7.95000586296394,89.71,3202.7,714.3598710147934,6.799923781468783,179.99,3201.6933352876545,986.8198299740457,8.666670575309293,179.45,2666.4799648222165,746.0868171494078,7.9966647123453525,339.3176672791791,,,,,,,,,2c,4,1568108368
18378,18378,368.9665639456317,1568108979.7898376,368.9665639456317,-78.65960752496436,608.624254883319,38.189879418950035,691.4456464259723,0.9974185228347778,608.8329867887478,63.22724372249483,735.1699868604576,0.9934642314910888,627.4275305274323,6.4723125082882795,739.1645225200238,0.9890317916870116,591.7834720023429,101.44574436932804,745.0763113309413,0.8547441959381104,595.3265093801427,-38.381785706345006,729.3473428508188,0.6021241545677185,472.7651815651616,170.36821198291543,607.7329120807942,0.9507882595062256,498.54433591847015,-95.98414073559178,589.9345764688783,0.893339991569519,581.4963501366651,241.96525489099503,404.31203760260695,0.9405280351638794,616.448271773616,-164.07854269464383,380.75587830160003,0.8747272491455078,748.8235153441043,305.58032126585016,213.9948222217145,0.7110509276390076,776.9084563266472,-192.2805218891076,195.69961809476948,0.902456521987915,426.7989773516545,125.64174445442629,130.77156831369004,0.5881125330924988,429.5672739189891,-54.439165270501,187.46444412754553,0.7306289672851562,623.4103327150034,155.53930811067687,-111.47355047994812,0.02212253212928772,679.5841330326118,-32.58517532232874,31.74044579760541,0.2986958622932434,357.06440114289995,235.08107847569786,-681.8086486699534,0.002605020999908448,623.6298545209639,-73.37838934764716,-393.7471262080853,0.01768466830253601,3207.87,449.79294299340063,3.8266563945631726,0.22325115650538166,3205.286656394563,124.9174884349462,7.98,179.26,3203.89,270.04073959145154,7.209969183689518,179.75,3203.32,412.4374884349462,7.983312789126345,179.77,3203.783343605437,1113.7326040139853,7.149938367379036,359.45,3203.923343605437,1098.8926040139854,7.099969183689519,359.45,3205.68,915.3826656466065,6.520061632620964,359.45,3207.406656394563,80.89426809475128,9.11,179.26,3205.79,207.65758088387764,8.86337442174731,179.51,3194.4828197281586,881.7668104761156,5.220030816310482,97.64902932196935,3205.076656394563,360.0808320403831,8.046656394563174,179.77,3093.1025115650536,881.55,7.989969183689518,89.71,3002.092511565054,881.0966563945633,7.973374421747309,89.71,3019.712511565054,881.18,7.959969183689518,89.71,3202.7,714.1406779588306,6.670400612036264,179.99,3201.696656394563,986.530893673004,8.673312789126346,179.45,2666.420184897863,746.3425423813643,7.993343605436827,341.01807401634437,,,,,,,,,2c,4,1568108368
18379,18379,369.0,1568108979.8232858,369.0,-72.57789402122717,615.6895511024456,40.06125221278501,694.2087782767343,0.997674524784088,602.8708381881925,64.70812073181975,732.9823843347223,0.9941751956939696,627.1131612020354,7.689861050406012,739.5146839704437,0.989699125289917,591.7638235486513,102.34805501454157,744.0068873111561,0.8467175364494324,580.85775484945,-38.97406101533456,723.1126683320621,0.6480762958526611,473.7204548017268,170.63243845029768,606.6507733229847,0.9390973448753356,494.32496653615954,-96.21823366006636,588.2173462788365,0.8976881504058838,585.9268716830303,247.36997705410027,387.59279418006486,0.9500610232353208,623.0239800874249,-164.00795167971003,383.57933757374235,0.8614050149917603,760.5995883479385,295.9906982045441,220.48700614602558,0.7864437699317932,785.1804375227014,-190.4365302155881,203.34278205081085,0.933637261390686,433.3704480869648,134.72570233792138,118.34040319445015,0.2327694594860077,434.41452351913256,-54.387327312650115,185.142813596424,0.6649420261383057,621.464592781242,160.86229086214016,-113.5401010813786,0.02915045619010925,679.1289517511576,-28.1600556596111,30.59025034288476,0.257003515958786,337.8460147290383,240.850828665583,-700.3700690949022,0.0030378997325897217,616.0606747850721,-83.13619386020035,-405.9955020469841,0.011311143636703493,3207.87,449.92,3.83,0.25,3205.29,124.65,7.98,179.26,3203.89,269.8,7.22,179.75,3203.32,412.17,7.99,179.77,3203.78,1113.97,7.17,359.45,3203.92,1099.13,7.11,359.45,3205.68,915.6,6.5,359.45,3207.41,80.59,9.11,179.26,3205.79,207.36,8.85,179.51,3194.65,881.72,5.21,99.05,3205.08,359.81,8.05,179.77,3093.37,881.55,8.0,89.71,3002.36,881.1,7.96,89.71,3019.98,881.18,7.97,89.71,3202.7,713.92,6.54,179.99,3201.7,986.24,8.68,179.45,2666.36,746.6,7.99,342.73,,,,,,,,,2c,4,1568108368
18380,18380,369.0331520926889,1568108979.8566046,369.0331520926889,-72.50686477351042,613.546090498601,41.60315443455344,695.4461277011786,0.9978033304214478,609.2731200788229,67.71763536871242,734.2139181382007,0.9963829517364502,633.1534889990139,10.551928255406017,742.2948086826227,0.9905236959457396,589.6337327940824,103.81836040001131,744.3252435585173,0.8408776521682739,587.7568768003607,-36.634297583984896,728.1157480127267,0.7179659605026245,481.8919552250357,172.63524720638264,608.9163770272977,0.9335179328918456,498.0590035380805,-97.13281150271084,589.6813621290439,0.8903886079788208,587.8898643881616,246.52942783861752,382.9178297179827,0.9504166841506958,617.4404101629252,-164.43791510251987,378.86433673916537,0.8433909416198729,749.4665515264073,296.53028504273897,212.6892154127852,0.7974869608879089,783.4906874100061,-192.09685549549613,200.54596832369282,0.9114605188369752,434.6289609110229,149.39543011300628,108.70103877325673,0.1850576400756836,457.0182966610327,-50.55305274657796,162.49475482433178,0.6091144680976868,606.3608803499308,179.4829243488348,-137.6738539774996,0.03899872303009033,717.2769437460004,-22.157710455733685,39.24468425926864,0.09420713782310486,271.7361200786516,280.0282564863648,-768.3314849406938,0.002531498670578003,609.6405529687443,-66.97472658540487,-412.8952631974002,0.034032285213470466,3207.8733152092686,450.04929316148696,3.83,0.279836883420062,3205.2933152092687,124.38809846775723,7.98,179.26,3203.8933152092686,269.5613049326396,7.22,179.75,3203.32,411.90809846775727,7.973423953655522,179.77,3203.776684790731,1114.2053798580916,7.1335326980421465,359.45,3203.92,1099.3653798580915,7.133206464882272,359.45,3205.676684790731,915.8121733932094,6.490054372193312,359.45,3207.4133152092686,80.28831595653051,9.123260837075582,179.26,3205.7933152092687,207.0682615843372,8.836739162924419,179.51,3194.8190756727136,881.6769022795044,5.206684790731106,100.43575747439844,3205.08,359.5447832584884,8.053315209268899,179.77,3093.635216741512,881.55,8.0,89.71,3002.621901532243,881.1,7.96,89.71,3020.241901532243,881.1833152092688,7.966684790731104,89.71,3202.7,713.7177722345973,6.394130792168586,179.99,3201.703315209269,985.9515767936059,8.683315209268896,179.45,2666.297011023891,746.8585863229739,7.993315209268895,344.03950766121386,,,,,,,,,2c,4,1568108368
18381,18381,369.066478783695,1568108979.8900988,369.066478783695,-72.4355812710478,612.8806967228951,43.748345014086006,692.5355065248593,0.997440218925476,603.7693104439497,68.86834419166765,731.4613767201822,0.9962093830108644,628.6440918689295,11.288595446641498,740.7888506108505,0.9902645945549012,587.0991459799186,105.55987205799737,741.2243307627748,0.8280221819877625,601.9883656789148,-34.941052424542924,733.54435495394,0.663625955581665,478.3552455322936,170.6852360002724,607.191996513277,0.940493941307068,495.4931961185137,-80.49699355111531,589.7249150177042,0.22531315684318545,591.4993224470836,247.5452373592897,383.9555939472731,0.9499949216842652,624.5084691739903,-164.02882531914034,380.29965635574575,0.8190555572509766,763.2764504418843,296.6566727062932,224.70662810575183,0.8856508731842041,789.1285568047812,-192.29382626713158,206.96553633789267,0.918201982975006,436.8009016027716,144.91752229754616,109.08075957373372,0.1859963238239289,444.6969142104682,-49.63348004503409,149.74971765562745,0.6195852756500244,585.7543048018313,169.1408374030411,-153.23189354250573,0.026255398988723755,721.7476203588001,-22.60414679407906,33.598678092413074,0.08687350153923035,228.67991741655143,269.9107073078345,-816.4540918636162,0.004200786352157593,592.0207617545036,-73.77125409405973,-430.95469806283364,0.034102648496627815,3207.8766478783696,450.1792672564105,3.83,0.3098309053254901,3205.2966478783696,124.12481760880958,7.98,179.26,3203.896647878369,269.3213527573961,7.22,179.75,3203.32,411.64481760880966,7.956760608152506,179.77,3203.77335212163,1114.4419993642346,7.096873337935513,359.45,3203.92,1099.6019993642344,7.156535148586492,359.45,3205.67335212163,916.0254642156481,6.480056364891503,359.45,3207.416647878369,79.9850430683756,9.136591513477997,179.26,3205.7966478783696,206.77498670348407,8.823408486522005,179.51,3194.9890417968445,881.6335775811964,5.203352121630501,101.82881315845054,3205.08,359.27816973044014,8.0566478783695,179.77,3093.90183026956,881.55,8.0,89.71,3002.885182391191,881.1,7.96,89.71,3020.505182391191,881.1866478783694,7.963352121630501,89.71,3202.7,713.5144794194605,6.247493351742048,179.99,3201.706647878369,985.6616345818536,8.686647878369499,179.45,2666.2336903109795,747.1185345128209,7.996647878369499,345.35591195595214,,,,,,,,,2c,4,1568108368
