,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,scenario,participant_id,source_file
13371,13371,395.4330560240635,1568621247.4804444,395.4330560240635,-74.69084736427688,,641.7380761513123,31.243284896452884,672.3025162578801,0.9976580142974854,660.1403584610106,62.343730166693724,728.477227974449,0.9539297819137572,670.5767677903938,-4.959612535995084,722.8070333821713,0.97667396068573,614.8684275508011,103.07302704967873,733.4173226294658,0.5866156220436096,675.660274517018,-38.59619484184253,741.8005070874843,0.38085606694221497,505.5597706965393,174.1818012788475,599.8869525980018,0.9256137609481812,515.0672136179427,-91.64134468062107,584.7639274877213,0.9274197816848756,605.0351040384371,278.2759178224278,402.5336102979488,0.9748290777206421,592.9281047154714,-195.37538068116558,390.1207361084494,0.3350790739059448,782.1960135278467,283.91687873101716,247.88236500760036,0.958487033843994,791.7601703906794,-196.88007167018668,228.82349342030082,0.8649685978889465,516.9598910058711,127.95133429550067,202.21947230847198,0.12791332602500916,467.0973707218485,-79.8434895480423,215.51177801779235,0.6941636800765991,711.8991029664638,103.02286288193424,108.06460063749137,0.7621413469314575,803.522262494459,-97.09107886523172,111.73770485079174,0.6370954513549805,504.27667387715485,121.56202742168888,-345.8131186160765,0.3158680200576782,430.8272077005439,-105.83630749996992,-570.600555666475,0.038754194974899285,3206.6601663855613,472.3754465058794,4.333305602406351,353.2007487350285,3202.8633056024064,545.3186078315555,6.9834719879682465,179.46,3203.353305602406,403.385551807492,7.970083192780949,179.77,3197.516528012032,711.2252190363682,8.0,176.14060445829827,3197.063305602406,767.3955518074921,7.943305602406352,179.64,3190.9617249395683,882.34,5.7399168072190525,89.71,3196.81,807.9888574098982,7.956611204812701,179.64,3161.401392168444,882.19,6.966528012031753,89.71,3165.344448192508,883.51,7.993305602406352,89.71,3204.62,474.1186910243365,7.279833614438102,179.77,3204.56,489.0086910243364,7.306860783155547,179.77,3204.0133056024065,556.5586078315555,6.979833614438102,179.46,3203.663305602406,593.5258845786158,9.290166385561898,179.46,3202.69,755.1327453617712,9.92330560240635,179.99,3202.69,819.8324125906476,8.676860783155547,179.99,2657.6546977708513,876.8490016866285,7.95,63.03,2652.353555180749,815.0778369876953,7.833305602406352,353.93,3200.05,1158.9724125906475,8.686611204812701,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13372,13372,395.4677626194695,1568621247.5153265,395.4677626194695,-121.26675772501541,,644.9870406151789,30.115131128264967,675.6650951823387,0.9969942569732666,664.5716925458212,60.407586136190396,731.6084181570534,0.9579349756240844,676.5237496012486,-4.799378084082647,726.4015201547843,0.97598797082901,615.9543235733031,102.34841292172844,732.6869859580518,0.7515292167663574,675.5617552446589,-40.639459184805716,742.9300619866452,0.42493659257888794,504.42920673313483,173.15082655686038,602.1456276563898,0.9245980978012084,514.1358006438363,-92.77066931944609,586.5555010283663,0.9279888868331908,612.3768197866195,276.2599590503216,407.1817890430529,0.9778764247894288,604.0443028022635,-190.49053571393875,397.77758472208063,0.449889063835144,775.5962951838676,286.60095366671777,241.63594534278442,0.9533019065856934,797.4454554308144,-195.48766052669328,232.42474026432348,0.8583458662033081,508.1102069592095,126.63326834265612,196.10241576762303,0.12828683853149414,474.458177084882,-73.48195382689659,218.40004247272486,0.6657166481018066,701.6663600860022,101.1295250222332,80.81895168306514,0.8223569393157959,835.9605349900772,-94.90758148617137,140.07271923026164,0.613602340221405,532.4308459634791,135.19976793572417,-361.9966147250195,0.0600837767124176,422.036747150058,-122.14538888617071,-580.5903924573729,0.06062790751457215,3206.6393424283183,472.5281555256659,4.336776261946952,353.1070409274323,3202.866776261947,545.0756616637134,6.96611869026524,179.46,3203.356776261947,403.1078990442438,7.959671214159144,179.77,3197.533881309735,710.9892141876072,8.0,175.64777080353284,3197.066776261947,767.1178990442438,7.946776261946952,179.64,3191.163023192923,882.34,5.750328785840856,89.71,3196.81,807.714675306191,7.9635525238939024,179.64,3161.6443383362866,882.19,6.983881309734759,89.71,3165.622100955756,883.51,7.996776261946953,89.71,3204.62,473.86533287787245,7.30065757168171,179.77,3204.56,488.7553328778725,7.282566166371338,179.77,3204.016776261947,556.3156616637134,7.00065757168171,179.46,3203.6667762619472,593.2065839008803,9.26934242831829,179.46,3202.69,754.7891500672519,9.926776261946953,179.99,3202.69,819.530465210615,8.652566166371338,179.99,2657.9011145982336,876.9739454300902,7.95,63.03,2652.325789904425,815.3485484318621,7.8367762619469525,353.93,3200.05,1158.6704652106152,8.693552523893903,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13373,13373,395.5,1568621247.5477269,395.5,-75.5122099696721,,639.7646864269083,27.608322849175874,676.2338884121548,0.996880292892456,665.3863260671552,59.45163046798909,730.9219027750868,0.9665973782539368,673.0402814824438,-2.6984038337423417,726.0662110056172,0.9829052686691284,600.1931493446673,104.71302111039465,732.9215255033922,0.7170940041542053,674.2941751836066,-40.439524224466645,742.576148653972,0.4089152216911316,500.9186216270183,170.0551136905135,599.0295746617579,0.9280575513839722,512.3155145471459,-97.44687828357306,590.2281936663159,0.9818980693817142,613.9135170111084,276.58785808301747,405.44729378570776,0.9769266247749328,602.9203552701032,-198.18875497181298,379.86623903071455,0.9765541553497314,776.4687598152846,283.8905720780505,238.41840280409664,0.957844078540802,825.4804261189563,-195.50579455984646,241.59999411185944,0.7400674819946289,501.4045625555835,125.66379981242115,191.4171452718905,0.16503438353538513,460.2517896275076,-81.27308106324584,175.25682775241603,0.03304356336593628,689.4221361536747,98.06396653139862,67.50836230909329,0.8526564836502075,853.8526357027533,-94.01681301427205,152.8927393497954,0.5647968053817749,562.4684423151703,140.13797555691212,-349.1212246343821,0.06032320857048035,424.48918425953275,-136.49173467136094,-586.0146852646045,0.035853058099746704,3206.62,472.67,4.34,353.02,3202.87,544.85,6.95,179.46,3203.36,402.85,7.95,179.77,3197.55,710.77,8.0,175.19,3197.07,766.86,7.95,179.64,3191.35,882.34,5.76,89.71,3196.81,807.46,7.97,179.64,3161.87,882.19,7.0,89.71,3165.88,883.51,8.0,89.71,3204.62,473.63,7.32,179.77,3204.56,488.52,7.26,179.77,3204.02,556.09,7.02,179.46,3203.67,592.91,9.25,179.46,3202.69,754.47,9.93,179.99,3202.69,819.25,8.63,179.99,2658.13,877.09,7.95,63.03,2652.3,815.6,7.84,353.93,3200.05,1158.39,8.7,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13374,13374,395.53339971301244,1568621247.5813565,395.53339971301244,-125.35091884019987,,632.9039109822032,21.05213529101551,672.650147257468,0.9966158866882324,653.0554283771223,58.751108628656084,724.3645279114568,0.9828649759292604,674.7722579199627,-8.345851472562059,726.3717678290158,0.9828327894210817,602.7314530800005,103.60400314342944,737.1475800610527,0.6988400220870972,685.6722211756004,-43.77331911067365,747.537141906952,0.3259178400039673,505.5533057628315,168.5455438575481,599.1187397885,0.9381374716758728,511.245196598511,-100.4759595145512,592.3948683212337,0.976682424545288,614.5231879147537,272.5536815659614,404.3839179130237,0.9798102974891664,597.3638528541104,-200.06192317229682,379.15387357110427,0.9808151721954346,796.6636143402358,279.43145028878683,253.78896305859303,0.9624773859977722,783.727335479437,-213.66064388223984,226.94612574354144,0.4745936095714569,472.658649048601,116.59218030406281,210.8981268557606,0.4731231331825256,463.5079712416913,-84.02082212323825,164.00294120622794,0.0211392343044281,673.6154757043943,100.47466356381494,39.630868690833715,0.9241191148757936,857.0334523849019,-105.5620697302068,159.37328874063758,0.7875125408172607,570.4837893018006,132.71213079795416,-392.5362637071521,0.012811094522476195,384.4625473366544,-168.46154864466763,-632.3813011283534,0.011864572763442991,3206.5999601721924,472.81361876595366,4.350019913903748,352.9999601721925,3202.8733399713014,544.6195419802139,6.953339971301249,179.46,3203.36,402.5861422672014,7.953339971301249,179.77,3197.570039827808,710.5395419802138,7.986640114795003,175.19,3197.07,766.5928022959,7.953339971301249,179.64,3191.5169985650623,882.3366600286987,5.659800860962522,89.82689899554371,3196.813339971301,807.1928022958999,7.963320057397501,179.64,3162.1037979910875,882.19,6.989980086096254,89.71,3166.143857732799,883.5133399713013,7.983300143493754,89.71,3204.62,473.38618209500885,7.326679942602499,179.77,3204.56,488.27618209500883,7.280039827807496,179.77,3204.02,555.8562020089125,7.003300143493752,179.46,3203.673339971301,592.5993826689837,9.243320057397504,179.46,3202.69,754.1426828124776,9.899940258288755,179.99,3202.69,818.9627624680927,8.63333997130125,179.99,2658.37047793369,877.2102389668449,7.963359885204997,63.03,2652.269940258289,815.8605177614975,7.833320057397501,353.93,3200.0533399713013,1158.1027624680926,8.679960172192505,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13375,13375,395.5666358052463,1568621247.6148214,395.5666358052463,-72.60320785792602,,638.8760683529574,20.560061633076227,676.4243134615302,0.9954349994659424,660.3446413209639,55.780546338545435,730.6668435544659,0.9817101955413818,686.027629672712,-7.243437342833028,735.29293526634,0.97696191072464,608.942531855308,103.96413624748008,744.8778535873997,0.925662398338318,685.947476050074,-46.8380675515745,749.961653700428,0.23029965162277224,514.0669599564122,165.50560795789346,591.419119000443,0.5631260871887207,505.10313677135315,-102.07706974227786,594.2937578504883,0.9707228541374208,621.1848635877632,270.877315615333,401.5509291300407,0.9810947775840759,586.7374996791459,-204.75226634775424,378.8338981918866,0.9765127897262572,810.5102057379898,276.7787795163589,246.95896081058373,0.9646912217140198,770.5502251229358,-208.99549999282857,216.32310648439517,0.8482306599617004,470.96375962532164,121.54287729203743,213.69745812420047,0.5178747773170471,459.23798810635793,-84.7121409234761,155.70108513647605,0.019392043352127075,707.3057636806602,100.75735935121635,42.25090628259187,0.5872161388397217,844.2139906779042,-116.94869636034632,154.6698687427456,0.7757663726806641,598.037355975478,133.59561563547638,-393.0060553094993,0.016632735729217533,354.0993257903208,-189.51858786282108,-665.8719777032796,0.015427976846694946,3206.5800185168523,472.956533962559,4.3599907415738794,352.98001851685217,3202.876663580525,544.3902129438006,6.9566635805246255,179.46,3203.36,402.3235771385545,7.9566635805246255,179.77,3197.589981483148,710.3102129438008,7.973345677901496,175.19,3197.07,766.3269135580299,7.9566635805246255,179.64,3191.6831790262318,882.3333364194754,5.56009258426121,89.94322531836193,3196.816663580525,806.9269135580299,7.956672838950747,179.64,3162.3364506367243,882.19,6.980009258426121,89.71,3166.406422861445,883.5166635805248,7.966682097376869,89.71,3204.62,473.14355862170237,7.333327161049253,179.77,3204.56,488.03355862170235,7.299981483147758,179.77,3204.02,555.6235493632762,6.9866820973768675,179.46,3203.6766635805247,592.2902870112097,9.23667283895075,179.46,3202.69,753.8169691085866,9.870027775278363,179.99,3202.69,818.6769320748821,8.636663580524626,179.99,2658.609777797773,877.3298888988866,7.976654322098504,63.03,2652.2400277752786,816.1197592809209,7.826672838950747,353.93,3200.056663580525,1157.816932074882,8.660018516852242,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13376,13376,395.6,1568621247.6484153,395.6,-67.79819109694236,,639.8231652218185,19.55553892387634,675.52401821175,0.9967830777168274,663.3548822435058,51.70656977590156,734.4654844717868,0.9887847900390624,690.6619715170392,-11.430198701957721,736.5909030268177,0.9768280982971193,611.2427888523633,99.12066899639557,742.1519101964096,0.892414391040802,688.5608969862856,-47.31020972951683,751.4780137262771,0.23037415742874146,511.1747094506877,163.90599563630826,599.1428231705505,0.3917162418365479,509.9615899124201,-99.88919948899094,593.5473884839791,0.8136605024337769,622.0754321494743,260.2261853496493,400.59149185006544,0.8514901399612427,588.9297012498101,-199.8820650329874,383.2712639789996,0.9774188995361328,817.086485849656,272.9353382031107,245.72106097892762,0.9540448784828186,791.8419564681932,-210.19626514898613,218.6850006621326,0.8097938299179077,467.19120011863737,109.95885520035307,210.19688323731742,0.7138658761978149,469.70573274600923,-84.78060523680536,158.1382490816344,0.04151877760887146,722.7771736804947,113.35925744257926,-3.844030341831683,0.4651045203208923,842.7880982786087,-125.93137563446354,160.58810887769968,0.7326810359954834,609.6829258651114,143.01924028814852,-391.7185838687392,0.013606607913970949,433.6311958949234,-169.09351450165957,-588.8833776422806,0.01433682441711426,3206.56,473.1,4.37,352.96,3202.88,544.16,6.96,179.46,3203.36,402.06,7.96,179.77,3197.61,710.08,7.96,175.19,3197.07,766.06,7.96,179.64,3191.85,882.33,5.46,90.06,3196.82,806.66,7.95,179.64,3162.57,882.19,6.97,89.71,3166.67,883.52,7.95,89.71,3204.62,472.9,7.34,179.77,3204.56,487.79,7.32,179.77,3204.02,555.39,6.97,179.46,3203.68,591.98,9.23,179.46,3202.69,753.49,9.84,179.99,3202.69,818.39,8.64,179.99,2658.85,877.45,7.99,63.03,2652.21,816.38,7.82,353.93,3200.06,1157.53,8.64,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13377,13377,395.6329953841082,1568621247.681819,395.6329953841082,,,639.7608509972767,17.61853231488736,675.7339780067283,0.9967714548110962,650.7757479000696,49.64222918239631,728.904617430849,0.9884283542633056,677.8190516107053,-16.567446625769055,731.8815719077459,0.9742289781570436,599.915584434185,97.65510069609651,739.3047503223868,0.8590762615203857,676.4005173916146,-51.89969240101911,746.7052631658478,0.18387845158576965,510.29615710918205,164.70153229351232,601.4783351656234,0.41491845250129705,512.2769398703233,-100.08039584181549,590.1330423098265,0.7762893438339233,629.5580327009986,259.29524220059244,403.4182720589238,0.8480457067489624,591.9342796419097,-205.1554119955397,392.45277920451,0.2964376211166382,811.2691766772716,269.7572569996273,239.791702782993,0.954764187335968,781.8649856844804,-215.1153605686583,208.48501697206032,0.7854400873184204,469.0900906383689,105.33395477335172,204.52498293710244,0.7346885800361633,474.2462367066209,-84.59250710612865,211.7500646893945,0.7635583877563477,697.2188150965048,116.83299824607748,-50.44897468888706,0.4413858354091644,826.9535162624652,-132.17695125007634,151.2890284360516,0.5843790769577026,621.9835945748516,144.18214775646598,-387.83815902673587,0.02273565530776977,448.1011486032922,-157.60894838148226,-526.3792612343664,0.0192335844039917,3206.540202769535,473.2451796900758,4.37,352.9270046158918,3202.88,543.9290323112431,6.973198153643253,179.46,3203.36,401.7960369271349,7.956700461589187,179.77,3197.636396307287,709.812737388724,7.969898615232439,172.90671941971738,3197.0732995384114,765.7993364655458,7.966599076821627,179.64,3192.0281750741838,882.3201013847676,5.443502307945934,90.50213814704895,3196.82,806.3960369271349,7.963198153643253,179.64,3162.800967688757,882.193299538411,6.97,89.71,3166.933963072865,883.52,7.959898615232439,89.71,3204.623299538411,472.6591336960106,7.310304154302683,179.77,3204.5632995384112,487.5491336960106,7.316700461589187,179.77,3204.0232995384113,555.1623318496538,6.973299538410813,179.46,3203.683299538411,591.6731429277943,9.256396307286503,179.46,3202.69,753.1633456973295,9.869695845697317,179.99,3202.69,818.1029401582592,8.663096768875691,179.99,2659.034774151005,877.5225898450378,7.99,63.84828552588164,2652.183603692713,816.6340644576326,7.8068018463567475,353.93,3200.0632995384112,1157.2429401582592,8.663096768875691,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13378,13378,395.66662733738406,1568621247.715867,395.66662733738406,-124.82309716919414,,650.2027260452892,15.325095742928053,682.1804744228905,0.9979680776596068,649.5799736431256,43.47802719949303,729.385238570836,0.9925066232681274,668.2931622050487,-18.843870792780766,728.0383926561296,0.9733014106750488,606.5159197966702,94.808400496799,739.4632757580388,0.9385995864868164,677.0106762399563,-52.710037821442434,745.2066045651407,0.24139541387557986,510.4916887495385,163.8539198789292,601.2695156377945,0.3229679763317108,509.0566904525821,-100.32756158405205,587.2641397791774,0.7736334800720215,634.3305364235428,258.82425823550244,405.8422419764302,0.8454028367996216,586.1455215346027,-210.84185850766187,394.73386895281317,0.2612322568893433,823.1426113623347,265.2997280619266,241.696098478884,0.9677469730377196,768.7156310986207,-226.1651937226431,210.89274759648185,0.6654152274131775,462.3745298447917,101.3639338529682,192.9733436136183,0.7785186171531677,464.25524678029814,-87.58139160809431,218.75869658916184,0.7630801200866699,683.3447823610821,114.66525781811468,-76.12014850385032,0.3456298112869263,741.3764242593383,-144.41298096549485,92.00001918650507,0.3101298213005066,621.3601225869462,142.08773528487882,-390.87669973903394,0.017865121364593506,420.6106237253859,-157.0840046008089,-482.29588299433686,0.030202329158782962,3206.520023597569,473.39316028448957,4.37,352.89337266261595,3202.88,543.6936086383122,6.9866509349536,179.46,3203.36,401.52698130092796,7.953337266261599,179.77,3197.663301869907,709.5403185671896,7.979988201215201,170.57938825302722,3197.0766627337384,765.5336440346664,7.9733254674767995,179.64,3192.2097876218736,882.3100117987848,5.426686331308,90.95280632094558,3196.82,806.126981300928,7.9766509349536,179.64,3163.0363913616884,882.1966627337384,6.97,89.71,3167.2030186990723,883.52,7.969988201215201,89.71,3204.6266627337386,472.41362043709677,7.2800353963544,179.77,3204.566662733739,487.3036204370968,7.313337266261599,179.77,3204.026662733739,554.9302713720505,6.976662733738401,179.46,3203.6866627337386,591.3603657623287,9.283301869907199,179.46,3202.69,752.8303893598984,9.8999646036456,179.99,3202.69,817.8103421647592,8.6866391361688,179.99,2659.22311308935,877.5965801422448,7.99,64.68235796712321,2652.156698130093,816.8930304978568,7.7933490650463995,353.93,3200.066662733739,1156.9503421647591,8.6866391361688,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13379,13379,395.7,1568621247.7496526,395.7,,,644.2951838881681,10.775360339715073,678.9190232190081,0.998113751411438,659.3652441584114,40.709261726134685,732.7530046305864,0.9892941117286682,670.9746442435227,-21.323833261319372,729.3835885632558,0.9667900204658508,601.5021521209982,92.87633148066877,738.4192877654,0.9247539043426514,670.0382043641994,-55.480092258842994,742.7408559754858,0.17228806018829346,511.5363701687986,162.6305787175184,599.2657455404102,0.2701900005340576,510.3249026514465,-101.26279554546907,583.3730010110787,0.7597560286521912,637.2656405708099,257.2209147763253,406.3552428610566,0.8415830135345459,581.8765253731033,-215.41947736956521,393.2547460384224,0.19218575954437256,830.431752588025,262.19700250054336,247.6538029592425,0.9659732580184937,757.26235070737,-232.99398965632457,205.7266388699121,0.8096951246261597,473.3312381333832,97.03650935430865,191.84306254485526,0.7443302869796753,474.2016052425102,-83.67905695043356,229.51146712740655,0.6783343553543091,686.4865110503993,117.32272939416694,-72.6724296130048,0.2969793081283569,683.0636248281668,-164.9764671826195,73.60101300359243,0.2057121992111206,622.5919239027428,142.20496645332105,-395.2583243520346,0.006781697273254394,423.59505128553116,-153.96774808875122,-455.5991346843598,0.02726927399635315,3206.5,473.54,4.37,352.86,3202.88,543.46,7.0,179.46,3203.36,401.26,7.95,179.77,3197.69,709.27,7.99,168.27,3197.08,765.27,7.98,179.64,3192.39,882.3,5.41,91.4,3196.82,805.86,7.99,179.64,3163.27,882.2,6.97,89.71,3167.47,883.52,7.98,89.71,3204.63,472.17,7.25,179.77,3204.57,487.06,7.31,179.77,3204.03,554.7,6.98,179.46,3203.69,591.05,9.31,179.46,3202.69,752.5,9.93,179.99,3202.69,817.52,8.71,179.99,2659.41,877.67,7.99,65.51,2652.13,817.15,7.78,353.93,3200.07,1156.66,8.71,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
13380,13380,395.73289942739615,1568621247.7826798,395.73289942739615,-72.14373590121691,,647.6576327733737,9.951278392373347,679.6932911349779,0.9985427260398864,663.5980078788205,37.55086438689921,734.1765573211453,0.9893120527267456,678.7081155091414,-21.203941953521333,731.0186342134004,0.9700137376785278,605.3974574826921,91.77155532663521,741.8695014519208,0.9299302697181702,665.7784366217577,-57.7320743450844,739.2848330980885,0.1898457109928131,511.91403945055237,162.8180814515481,598.5322128402279,0.27577537298202515,510.0931466621347,-102.86314710968918,583.6411922334646,0.7358434200286865,628.8639775137631,257.3456082918657,399.65238345545237,0.8230819702148438,576.2023651156366,-219.4877093293792,389.1090495818135,0.18943312764167786,832.9641145214099,262.3265526411807,252.35816851060474,0.9648523330688475,755.7245763421187,-234.88942439887455,205.01708509878142,0.7969493865966797,475.6838151458367,93.845386669611,190.48282140900275,0.7003052830696106,480.9337477524596,-78.26391474465342,242.78191307737686,0.6266729235649109,691.1117602473306,114.30674251171371,-64.08136479618514,0.15324431657791138,631.6277060115043,-175.9423852162236,69.2988561150774,0.21238309144973755,608.6271158851113,142.10067141822995,-412.02395913147797,0.012105077505111694,438.6623173023048,-148.35562278941686,-382.2657824458652,0.017289400100708008,3206.483550286302,473.6814675378035,4.366710057260384,352.8764497136981,3202.88328994274,543.2297040082268,6.996710057260384,179.46,3203.36328994274,400.9968045808308,7.959869828218847,179.77,3197.7426390838336,708.9936448098723,7.99,168.34895862575078,3197.08,765.0068045808307,7.98,179.64,3192.570946850679,882.2868402290416,5.416579885479231,91.84085232710844,3196.82328994274,805.5968045808307,7.99,179.64,3163.497006049033,882.2,6.963420114520769,89.71,3167.7331954191686,883.52,7.98,89.71,3204.63,471.9298341800081,7.273029599177308,179.77,3204.57,486.82312412274763,7.2902603435623075,179.77,3204.03328994274,554.4697040082268,6.986579885479231,179.46,3203.6932899427397,590.7440353252158,9.306710057260387,179.46,3202.6932899427397,752.1742956687781,9.893810629864232,179.99,3202.69,817.2337749816535,8.696840229041541,179.99,2659.66332559095,877.7357988547922,7.986710057260384,67.81624986047028,2652.103680458083,817.40661553369,7.803029599177307,353.93,3200.07328994274,1156.370485038914,8.71657988547923,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c,12,1568620805
