,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.3_x,H_in-C_out.3_y,H_in-C_out.3_speed,H_in-C_out.3_angle,H_in-C_out.4_x,H_in-C_out.4_y,H_in-C_out.4_speed,H_in-C_out.4_angle,H_in-C_out.5_x,H_in-C_out.5_y,H_in-C_out.5_speed,H_in-C_out.5_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,C_in-E_out.15_x,C_in-E_out.15_y,C_in-E_out.15_speed,C_in-E_out.15_angle,C_in-E_out.16_x,C_in-E_out.16_y,C_in-E_out.16_speed,C_in-E_out.16_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,scenario,participant_id,source_file
17481,17481,334.1598694077365,1569498443.703263,334.1598694077365,-88.81397896351538,,663.7858591733711,99.05014704742828,621.4979815100443,0.9901453852653505,652.5932056808665,120.00001876819452,655.7158785058853,0.9972972869873048,663.7353338081907,66.30220155029615,662.7945451158412,0.9959038496017456,620.0158730555958,149.25261266239337,651.7130161418572,0.5463761687278748,601.8122411652716,11.342907478977342,638.3650805231264,0.9134507179260254,552.7496844161113,174.41332922046277,541.3984311466855,0.8158687949180603,562.016738942861,-32.190530730860765,545.7700760497421,0.8261943459510803,642.9682557908139,252.4922250814516,365.00718230102433,0.9632959961891174,636.2102081291788,-117.59190633282559,357.78436612729973,0.15520501136779785,816.2810220990136,306.1013285076674,218.4263332412931,0.9576195478439332,802.1187072582788,-165.7820704763638,210.61746360500786,0.9082627296447754,470.8093194588122,131.572103412877,109.57590856163185,0.1521475911140442,416.9588180731514,-63.213864968655564,66.7850990013144,0.4800150096416474,188.95950526078946,233.46220787803685,-628.7045079820442,0.0240149199962616,607.0083249718184,-68.95003802334817,-224.20747903944093,0.07015335559844971,325.73745314911963,199.88893487743096,-703.0907784982668,0.0043204128742218035,505.36482196956774,-46.18742147937909,-513.6917054271933,0.00440138578414917,3208.25,467.5832295056453,5.839804111604737,0.6401305922635083,3205.0059869407733,146.4310447381081,7.9640130592263505,179.26,3204.25,206.6110447381081,7.9959869407736495,179.51,3203.47,374.0349925012027,7.6340130592263495,179.77,3203.43,384.4670316788817,7.831973881547299,179.77,3203.38,397.15104473810806,7.983947763094598,179.77,3202.2159869407733,614.6569010866183,6.964013059226351,179.46,3204.28,1061.8269160842128,8.267960822320948,359.45,3204.434013059227,1045.406916084213,8.291973881547298,359.45,3114.839085854155,881.9559869407736,6.9880261184527015,89.71,3195.6814515124934,881.3444048360168,5.234013059226351,109.58837728854776,3205.44,379.21716227114524,8.926117533037159,179.77,3203.285986940774,634.2529533235237,7.3360522369054015,179.46,3203.15,648.7329533235236,7.340065296131755,179.46,3202.69,837.7771622711451,8.871973881547298,179.99,3202.4859869407733,904.6851230934661,8.676052236905402,179.45,3201.4959869407726,1007.7969663827499,7.39,179.45,2682.5603917767903,707.4130336172501,7.960065296131755,335.15886966241237,2727.9186137836386,648.1513209202298,6.99,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17482,17482,334.1800575851043,1569498443.737282,334.1800575851043,-103.74796372307476,,664.4351178198455,99.24288786585569,620.6946723448914,0.9868334531784058,652.518010936206,123.84385259710176,656.0531348223749,0.9974124431610109,670.2923360735497,68.85043137015927,664.4818312529703,0.9961934685707092,607.3371894986549,156.56880700962262,650.7147957503462,0.6013250350952148,594.0727452534409,10.968466032762523,636.5835717746264,0.940292239189148,548.2708268374475,178.82923157051465,540.5783069918843,0.9491341114044192,562.8384261422735,-28.96277211578696,545.2104382162308,0.8165426254272461,647.7303247118414,250.437377922772,367.1737469383644,0.9697948694229126,644.931317953933,-124.74015530425643,358.40714688997934,0.9896202087402344,816.490055476699,304.01520531651454,217.84690824668687,0.9534117579460144,806.69879047289,-171.99183432677378,209.99108236042198,0.9057939052581788,504.12954768134233,141.01192938329137,129.5161418367839,0.1580808460712433,422.8448647612197,-61.09215229835656,85.35598938919496,0.18197709321975708,152.9535262857606,251.54264278355416,-677.84921855409,0.02428802847862244,734.3540590244796,-51.203548941495505,-64.19259400806665,0.027539193630218502,353.89365883414644,197.05456362507263,-673.1036386667274,0.0038405060768127437,477.3733748621349,-46.876530706404715,-541.7994969496103,0.007932156324386597,3208.25,467.7023397521154,5.870086377656446,0.6199424148957018,3205.0080057585105,146.26953931916563,7.96199424148957,179.26,3204.25,206.4495393191656,7.99800575851043,179.51,3203.47,373.8815623532074,7.63199424148957,179.77,3203.43,384.307545077676,7.836011517020861,179.77,3203.38,396.98953931916566,7.992023034041718,179.77,3202.21800575851,614.5176026627804,6.96199424148957,179.46,3204.28,1061.9944779563657,8.274017275531289,359.45,3204.431994241489,1045.5744779563656,8.296011517020862,359.45,3114.98040309573,881.9580057585105,6.983988482979139,89.71,3195.7662418574378,881.2818214861768,5.231994241489572,111.38512507428256,3205.44,379.0374874925717,8.907948173406131,179.77,3203.2880057585107,634.1055796287386,7.327976965958282,179.46,3203.15,648.5855796287386,7.329971207447852,179.46,3202.69,837.5974874925718,8.87601151702086,179.99,3202.48800575851,904.5115047681032,8.66797696595828,179.45,3201.4980057585108,1007.6475738702279,7.39,179.45,2682.499827244687,707.5624261297719,7.9499712074478515,336.2611441466947,2727.8237293500097,648.2562994425424,6.99,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17483,17483,334.1800575851043,1569498443.737282,334.1800575851043,,,666.9864813010432,104.3230295706002,624.2742534471198,0.9887771606445312,655.2994404612969,122.2275718572495,658.8914810994298,0.9974052906036376,680.5584081327992,72.43248057637189,670.2027860523754,0.996159553527832,622.4464715503818,151.53677930956928,656.1345245273005,0.423667311668396,592.8314342342145,12.282738892321428,637.725127335592,0.9491514563560486,554.3313053258778,173.2552217046368,534.9752206707849,0.3629521727561951,559.5325781045133,-23.100035257855968,552.5313599277731,0.8839282989501953,642.3315234992451,250.36942852295792,358.7560232612094,0.8624111413955688,641.8050974281264,-127.63348943821934,355.20187998071924,0.9909555315971376,827.7510586037062,304.61594871069667,222.02347778298488,0.9488455057144164,810.8316308938034,-171.8291446511031,210.6655854779168,0.918152928352356,501.82229505814905,137.94383035708776,149.77944295772548,0.2648521065711975,421.5640760883229,-60.78709963833802,81.03942212026784,0.2792402505874634,192.02261529268486,255.92278521318286,-640.9216311011912,0.02493575215339661,808.1259729131932,-40.84163157201426,21.147723449464138,0.039729803800582886,339.8429331390136,224.46076306253585,-687.3055168852304,0.003036975860595703,453.40172195216286,-48.07237718024491,-564.3153607218032,0.01300644874572754,3208.25,467.7023397521154,5.870086377656446,0.6199424148957018,3205.0080057585105,146.26953931916563,7.96199424148957,179.26,3204.25,206.4495393191656,7.99800575851043,179.51,3203.47,373.8815623532074,7.63199424148957,179.77,3203.43,384.307545077676,7.836011517020861,179.77,3203.38,396.98953931916566,7.992023034041718,179.77,3202.21800575851,614.5176026627804,6.96199424148957,179.46,3204.28,1061.9944779563657,8.274017275531289,359.45,3204.431994241489,1045.5744779563656,8.296011517020862,359.45,3114.98040309573,881.9580057585105,6.983988482979139,89.71,3195.7662418574378,881.2818214861768,5.231994241489572,111.38512507428256,3205.44,379.0374874925717,8.907948173406131,179.77,3203.2880057585107,634.1055796287386,7.327976965958282,179.46,3203.15,648.5855796287386,7.329971207447852,179.46,3202.69,837.5974874925718,8.87601151702086,179.99,3202.48800575851,904.5115047681032,8.66797696595828,179.45,3201.4980057585108,1007.6475738702279,7.39,179.45,2682.499827244687,707.5624261297719,7.9499712074478515,336.2611441466947,2727.8237293500097,648.2562994425424,6.99,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17484,17484,334.2,1569498443.770887,334.2,-103.74796372307476,,653.49573622347,99.002219070389,615.9951926822067,0.9870201349258424,652.9018220437042,123.85831079547295,655.7817782129458,0.9975881576538086,671.4635466369647,69.24121742727874,664.6485469171005,0.9964866638183594,605.6396830677201,157.25279894540898,648.9682980298089,0.6079216003417969,596.4938008067037,11.025911279285989,638.3763744962466,0.93718284368515,547.380819534655,174.14586200887695,542.7389585330328,0.733749508857727,562.6787621906664,-28.56703755658272,545.7197408074112,0.784551739692688,643.6935846366649,248.5394313910413,364.2473937658231,0.9707302451133728,647.9465992149877,-129.3648995396207,351.84324118752534,0.8396940231323242,820.2548445386501,304.1840538419107,222.85190572085378,0.9530978798866272,810.3204597788861,-174.33990890711257,212.5064971148217,0.9004844427108765,485.6386805692717,122.36962759587034,137.28042640622394,0.0857570469379425,438.9888424020705,-59.92917448141945,126.69601995909395,0.25875020027160645,369.5443419511668,221.51794882295124,-466.9490930084696,0.02982193231582642,738.9253055419908,-41.43870729588237,1.7343753592707003,0.015527904033660887,360.284081837303,207.1934488793076,-665.8013350590558,0.00274813175201416,434.6634392102778,-47.782023328438214,-590.6371889853133,0.004286438226699829,3208.25,467.82,5.9,0.6,3205.01,146.11,7.96,179.26,3204.25,206.29,8.0,179.51,3203.47,373.73,7.63,179.77,3203.43,384.15,7.84,179.77,3203.38,396.83,8.0,179.77,3202.22,614.38,6.96,179.46,3204.28,1062.16,8.28,359.45,3204.43,1045.74,8.3,359.45,3115.12,881.96,6.98,89.71,3195.85,881.22,5.23,113.16,3205.44,378.86,8.89,179.77,3203.29,633.96,7.32,179.46,3203.15,648.44,7.32,179.46,3202.69,837.42,8.88,179.99,3202.49,904.34,8.66,179.45,3201.5,1007.5,7.39,179.45,2682.44,707.71,7.94,337.35,2727.73,648.36,6.99,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17485,17485,334.2198315053161,1569498443.8043866,334.2198315053161,-103.74796372307476,,656.4668270626057,99.16741922218051,618.2669945431818,0.9881361722946168,653.9745190247562,123.71284602363542,657.3932540603618,0.9973463416099548,674.3965866592785,69.39651129436817,665.7227131676258,0.9968025088310242,612.6726860760555,158.1212507503603,655.1897644614446,0.5391103029251099,597.2742161523734,10.174657008964367,637.4197851995175,0.9432923793792723,541.7254107601652,175.64339488586936,543.7425597985015,0.7519261837005615,557.1222758311554,-19.700717312942594,549.3647010343071,0.8992035388946533,639.2817447698616,247.46804608203854,363.20300792109344,0.9880583882331848,636.8769561679599,-128.09274261522415,343.9107731508509,0.9779117107391356,816.10274454994,302.23812553354645,219.59455538763424,0.9554482102394104,800.5588115000496,-178.49703234970866,205.78392271345558,0.8941879272460938,545.9588225605993,129.2310236618695,114.5351999621524,0.09074652194976808,436.48511732836965,-62.389130028977355,118.0076818968257,0.14780694246292114,260.92702847443456,253.40775316472863,-654.2523243959292,0.002998143434524536,825.2803719118706,-34.53792557473804,72.92391848649977,0.03182914853096008,254.42858608231225,239.6411277196175,-770.8536263598896,0.001232057809829712,453.7630012052214,-43.410459766556095,-578.2115667178583,0.00207635760307312,3208.2519831505315,467.93105642977025,5.844471785114878,0.5742190430890505,3205.011983150532,145.95333110800271,7.961983150531611,179.26,3204.2519831505315,206.1333311080027,7.990084247341943,179.51,3203.4719831505317,373.57729740906586,7.631983150531611,179.77,3203.43,383.99531425853434,7.8281010968103315,179.77,3203.38,396.6733311080027,7.988101096810332,179.77,3202.2219831505317,614.2411794627873,6.9639663010632225,179.46,3204.278016849469,1062.3226183435922,8.26810109681033,359.45,3204.4280168494683,1045.9046014941237,8.290084247341943,359.45,3115.258820537213,881.96,6.974050548405166,89.71,3195.933292322328,881.1585223335201,5.231983150531612,114.9547512311084,3205.44,378.6834996026866,8.891983150531614,179.77,3203.29,633.8132468606608,7.325949451594836,179.46,3203.151983150532,648.2952300111924,7.316033698936777,179.46,3202.69,837.2454827532182,8.878016849468391,179.99,3202.49,904.1654827532184,8.67189890318967,179.45,3201.5019831505315,1007.3532468606608,7.39,179.45,2682.3785223335203,707.8547699888077,7.94,337.35,2727.6387750755453,648.4631238276437,6.984050548405166,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17486,17486,334.23968446413517,1569498443.8379226,334.23968446413517,-101.69610542312685,,660.360840932477,104.22858412046878,619.5348720521555,0.988250732421875,652.2428111007603,123.31468624886128,656.8836963643589,0.9968647956848145,672.8898148086901,69.74890116594844,664.9761665077517,0.9967056512832642,619.9307215616464,158.33679216273927,659.8845241249428,0.4476533532142639,597.0391403346272,9.339253721328953,637.9415910466837,0.936985969543457,546.8403096969502,180.72109443211528,541.9743581023263,0.9474526047706604,561.2310207355706,-20.67766116017204,548.2203959263818,0.8972110748291016,634.695241257397,246.6851916279951,361.2602823006093,0.9884260892868042,639.8518403372286,-126.10141259523952,346.4229966313528,0.978152632713318,815.9029469375504,300.70572526760236,219.02579037535824,0.9636188745498656,807.5029535564023,-178.98600198186622,211.4996874059154,0.9066879749298096,572.1099089920592,138.25455414551286,111.79629405891485,0.086844801902771,436.8620885466301,-58.655613264802454,70.85158058456544,0.26100778579711914,369.7773802796337,255.20902560503043,-586.331919711334,0.004158675670623779,592.3559698561407,-48.55235874749457,-171.58387754779918,0.01925775408744812,436.81648926153997,209.89280696509803,-572.4036984146528,0.0021111667156219482,593.5306573147161,-27.32936913398105,-426.1164495387927,0.0020727217197418213,3208.2539684464136,468.04223299915725,5.7888835004213695,0.5484101966242069,3205.0139684464143,145.79649273333172,7.963968446413522,179.26,3204.2539684464136,205.97649273333167,7.980157767932387,179.51,3203.473968446413,373.4244296261588,7.633968446413522,179.77,3203.43,383.8404611797452,7.816189321518864,179.77,3203.38,396.51649273333175,7.9761893215188655,179.77,3202.223968446413,614.1022087510534,6.967936892827045,179.46,3204.2760315535866,1062.485412605909,8.256189321518864,359.45,3204.4260315535857,1046.0693810523223,8.280157767932387,359.45,3115.397791248947,881.96,6.968094660759433,89.71,3196.016674749368,881.0969781611807,5.233968446413524,116.7514440042379,3205.44,378.5068082691965,8.893968446413522,179.77,3203.29,633.6663349653994,7.331905339240568,179.46,3203.1539684464137,648.150303411813,7.312063107172955,179.46,3202.69,837.0707767156099,8.876031553586477,179.99,3202.49,903.9907767156101,8.683810678481137,179.45,3201.5039684464136,1007.2063349653994,7.39,179.45,2682.316978161181,707.9996965881871,7.94,337.35,2727.547451464978,648.5663592135032,6.9780946607594325,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17487,17487,334.2594589482985,1569498443.871326,334.2594589482985,-108.24004633759884,,663.8117763108393,102.99604171240914,621.5465361599856,0.989089012145996,659.0260385831527,119.25694030482107,659.6935229430896,0.9958146810531616,677.9808147741915,68.37469184983607,667.0929389094154,0.9966448545455932,634.7260725396018,150.6468424780076,662.2814278328423,0.4334685504436493,597.6740676242915,8.61290211211633,636.5832094635716,0.9310411214828492,549.3988593805585,175.67597239493614,546.5371480403376,0.6899960041046143,562.5743726707544,-31.03979286761369,545.7277145831172,0.7964313626289368,645.5468403831046,241.00959542339316,370.13514712926315,0.9870654940605164,652.2794091395019,-128.99704303834744,351.11851899091295,0.9766013622283936,813.9289736695273,299.25282633399075,223.0538499876582,0.9372071027755736,810.9209390267421,-178.6390678851318,210.36254882527402,0.853499174118042,570.884273871157,142.87686062545177,96.13567118163604,0.11330467462539673,434.23101349049006,-60.02810981991055,90.4712772918446,0.3390779495239258,465.57961672774877,249.57300999845543,-509.86756310160456,0.0051776468753814715,722.9640739283151,-43.59642484840646,-43.61330084792154,0.022228986024856567,530.2252690469212,196.12053354100811,-473.8585054811357,0.002304732799530029,746.5969982648658,-13.060696035550675,-257.23755225687955,0.001467198133468628,3208.2559458948303,468.15297011047136,5.7335149447643206,0.5227033672120063,3205.01594589483,145.6402743084422,7.9659458948298445,179.26,3204.2559458948303,205.82027430844215,7.970270525850773,179.51,3203.4759458948297,373.2721660981019,7.635945894829844,179.77,3203.43,383.6862202032721,7.804324631020926,179.77,3203.38,396.3602743084422,7.9643246310209275,179.77,3202.2259458948297,613.9637873619108,6.971891789659692,179.46,3204.2740541051703,1062.6475633760474,8.244324631020927,359.45,3204.4240541051695,1046.2335092708772,8.270270525850773,359.45,3115.536212638089,881.96,6.962162315510462,89.71,3196.0997275828536,881.0356772602748,5.235945894829847,118.5410348210103,3205.44,378.3308153601437,8.895945894829849,179.77,3203.29,633.5200037825914,7.337837684489536,179.46,3203.1559458948304,648.0059496774213,7.308108210340307,179.46,3202.69,836.8967612549734,8.874054105170154,179.99,3202.49,903.8167612549736,8.695675368979074,179.45,3201.5059458948303,1007.0600037825914,7.39,179.45,2682.2556772602748,708.1440503225788,7.94,337.35,2727.4564888378272,648.6691865311519,6.972162315510462,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17488,17488,334.2794492377655,1569498443.905094,334.2794492377655,-101.76042407497074,,652.7947806290774,100.10496550467512,616.8687175634826,0.9897875785827636,663.6825709047678,117.38456868756904,661.8194672603714,0.9959747195243835,674.6712467870882,66.1702717713443,666.016476299238,0.9960715174674988,636.3910651218578,147.81665156698466,661.8165627926494,0.4929193556308746,598.2850849777786,7.506950442204822,635.2564001690876,0.9101809859275818,552.8506847305067,172.4186043057648,550.1807581183359,0.6288814544677734,563.1153938742889,-33.991838547573096,544.5776417069474,0.7396185994148254,642.673365220055,239.66310370453013,367.3315197982801,0.9840532541275024,633.6520996608696,-122.27180972810051,353.4098865624144,0.07333853840827942,814.6513730286563,298.9045312933002,221.5153498125598,0.9378575086593628,815.0661060794383,-174.16519281660482,207.86064695980664,0.9280879497528076,535.768591466883,141.5796855196311,119.80423055110641,0.1617673933506012,444.6753170348912,-51.87599045544822,125.50000827900169,0.06771671772003174,490.8742560783812,237.4537621628094,-407.3904164898806,0.008138298988342285,750.1084903529237,-45.62619118390511,13.762503627015235,0.03113782405853272,551.0956892358738,207.9277831155833,-450.9574689602028,0.001708894968032837,720.7163664188174,-41.944268945855534,-284.7382249188412,0.00311848521232605,3208.257944923777,468.26491573148684,5.677542134256606,0.4967159909048526,3205.0179449237767,145.48235102165256,7.9679449237765505,179.26,3204.257944923777,205.66235102165257,7.960275381117251,179.51,3203.4779449237767,373.11824086920564,7.637944923776549,179.77,3203.43,383.53029594542915,7.792330457340701,179.77,3203.38,396.2023510216526,7.9523304573407,179.77,3202.2279449237767,613.8238553356415,6.975889847553099,179.46,3204.2720550762238,1062.8114837496769,8.232330457340701,359.45,3204.422055076224,1046.3994286734537,8.260275381117253,359.45,3115.6761446643586,881.96,6.9561652286703515,89.71,3196.1836867986153,880.9737073629269,5.23794492377655,120.35015601777756,3205.44,378.1529017838871,8.897944923776551,179.77,3203.29,633.3720756405354,7.343834771329648,179.46,3203.157944923776,647.8600205643119,7.304110152446901,179.46,3202.69,836.7208467076636,8.87205507622345,179.99,3202.49,903.6408467076636,8.7076695426593,179.45,3201.507944923777,1006.9120756405355,7.39,179.45,2682.193707362927,708.2899794356883,7.94,337.35,2727.364533506279,648.7731360363806,6.9661652286703495,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17489,17489,334.3,1569498443.9398086,334.3,-106.1187894758272,,656.1270284494085,95.87646192478523,618.8311148099015,0.9923428893089294,661.741162320372,116.26905940868556,661.133665711716,0.9966213703155518,667.0764332683398,64.05966267996268,663.9330409593426,0.9962283372879028,630.9655195451382,145.86991774244797,657.8771177054941,0.5748516321182251,595.3858682127442,7.56510767071674,632.8882681234414,0.9222390055656432,543.7761500096788,177.8250833630973,539.9291075330232,0.9556167125701904,557.6705423886426,-25.76172786402072,548.0627897358045,0.8766360282897949,633.7343581140665,236.7703974536612,363.63551872864775,0.9900530576705932,640.2153916647437,-134.93271553064588,345.52980973011324,0.9914454221725464,821.1155069628471,296.98685935760614,218.53216069033886,0.9440497159957886,809.4240133972418,-179.76474831602252,206.7410034719421,0.844612717628479,535.1804090028871,138.89240689865827,77.88492884172659,0.18652969598770144,478.55235041713615,-62.94198476930493,73.28422209358322,0.4543640017509461,,,,0.02096778154373169,1528.4396367603354,32.056742598047755,642.2177330286621,0.011346936225891113,558.0575192506626,174.35166280475272,-450.23438251696825,0.003630518913269043,1493.7614985500927,27.568993919342862,539.1015839789561,0.004863351583480835,3208.26,468.38,5.62,0.47,3205.02,145.32,7.97,179.26,3204.26,205.5,7.95,179.51,3203.48,372.96,7.64,179.77,3203.43,383.37,7.78,179.77,3203.38,396.04,7.94,179.77,3202.23,613.68,6.98,179.46,3204.27,1062.98,8.22,359.45,3204.42,1046.57,8.25,359.45,3115.82,881.96,6.95,89.71,3196.27,880.91,5.24,122.21,3205.44,377.97,8.9,179.77,3203.29,633.22,7.35,179.46,3203.16,647.71,7.3,179.46,3202.69,836.54,8.87,179.99,3202.49,903.46,8.72,179.45,3201.51,1006.76,7.39,179.45,2682.13,708.44,7.94,337.35,2727.27,648.88,6.96,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
17490,17490,334.3162455397325,1569498443.972384,334.3162455397325,-101.82467798054209,,656.0277396553532,94.06408630602202,619.5473211923166,0.9936431646347046,663.1593230216166,114.35641694860745,663.2532029955588,0.996374249458313,674.6435582056971,63.02105599396175,668.7291826286935,0.9959830045700072,629.7831087863086,143.18141048604275,656.6762565779828,0.6135925054550171,594.9234567675694,5.614012508847381,633.0146263873194,0.9239768385887146,543.7105895048201,177.41227649681275,537.7469242210935,0.9628452062606812,555.128444192426,-30.282347751793484,552.3145871690508,0.9204424023628236,638.5872329042566,235.91624871651817,362.8619322769658,0.9894558191299438,650.1824942302518,-134.01730774712638,346.52586799593377,0.9602383375167848,811.4431148951168,296.36407272398725,212.0166169509705,0.9381051063537598,800.9320308537161,-184.3336686405016,200.37628056073703,0.8445916771888733,547.5462633382393,144.65479858715452,58.28794974757531,0.15746468305587769,480.2820898979828,-60.60230770774541,86.03632500286945,0.3615849316120148,,,,0.020938783884048462,864.621910734744,-46.70575039619946,14.536539807424676,0.01801431179046631,550.1445672372276,157.19794647240275,-460.68517111859006,0.0047040581703186035,1848.016139596916,65.13191801157251,916.930104742864,0.005562633275985718,3208.26,468.47422413044853,5.64111920165225,0.4618772301337498,3205.0216245539727,145.19003568213998,7.971624553973251,179.26,3204.261624553973,205.37003568214,7.95162455397325,179.51,3203.48,372.836533898033,7.64,179.77,3203.4316245539726,383.24490934405975,7.778375446026749,179.77,3203.381624553973,395.91003568213995,7.946498215893,179.77,3202.23,613.5662812218725,6.98,179.46,3204.268375446027,1063.1148379797798,8.23137187781275,359.45,3204.42,1046.7032134258066,8.24512633808025,359.45,3115.9320942241548,881.96,6.956498215893,89.71,3196.2537544602674,880.9083754460268,5.2367508920535,123.52426416435928,3205.441624553973,377.82541469638085,8.90487366191975,179.77,3203.2916245539727,633.0997830059796,7.3597473238395,179.46,3203.1616245539726,647.5914075599528,7.301624553973251,179.46,3202.69,836.3954146963807,8.87162455397325,179.99,3202.491624553973,903.3186638043272,8.71512633808025,179.45,3201.51,1006.6397830059793,7.3932491079465,179.45,2682.079638826829,708.5585924400473,7.94,337.35,2727.1952705172307,648.964476806609,6.96487366191975,318.43,,,,,,,,,,,,,,,,,2c,29,1569497852
