,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.2_x,H_in-C_out.2_y,H_in-C_out.2_speed,H_in-C_out.2_angle,H_in-C_out.3_x,H_in-C_out.3_y,H_in-C_out.3_speed,H_in-C_out.3_angle,H_in-C_out.4_x,H_in-C_out.4_y,H_in-C_out.4_speed,H_in-C_out.4_angle,H_in-C_out.5_x,H_in-C_out.5_y,H_in-C_out.5_speed,H_in-C_out.5_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,C_in-E_out.21_x,C_in-E_out.21_y,C_in-E_out.21_speed,C_in-E_out.21_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,A_in-D_out.19_x,A_in-D_out.19_y,A_in-D_out.19_speed,A_in-D_out.19_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,scenario,participant_id,source_file
14410,14410,403.333350119751,1568708056.6249335,403.333350119751,,578.5759980387381,60.25525972013505,704.0878901993269,0.9989874362945556,559.9277650736026,87.7072295270854,733.9204742951848,0.9889490604400636,574.9500824138313,27.913670299939128,736.6519349372733,0.9978800415992736,540.9801747050011,121.79024376979994,737.5724336169911,0.7009760141372681,550.4433533932219,-20.823589150049305,729.6139595445486,0.7887152433395386,385.6172732255568,194.19369498461003,576.7672484731606,0.8373491764068604,457.218447719518,-87.24891955309374,552.3703550476664,0.983973503112793,319.220778390584,335.93358203762403,418.6016292536973,0.3661911189556122,562.6905171886863,-162.09082980731196,362.89442899318885,0.9656477570533752,274.75811790143644,549.4173243503886,291.8197197651149,0.8447740077972412,718.7087729385844,-185.9805806982432,207.88732418779202,0.9407766461372375,412.8580445209272,157.09958753067738,155.1508338265015,0.6989865899085999,481.5124273358416,-43.34478399136209,156.5498178366253,0.6142345070838928,833.3310804147542,213.63130894109798,119.26383217459947,0.7803870439529419,878.0419033418015,-39.486247145645436,120.37843796225286,0.4934234917163849,251.2394902906301,246.27950795882322,-798.7501683833071,0.005513131618499756,583.5877068396474,-62.57281568758742,-448.20913183858636,0.1087733805179596,3208.1299949640747,455.856750598755,4.733420622705216,357.239949640747,,,,,,,,,3205.233335011975,128.55319904199195,7.9933350119751,179.26,3203.38,396.55319904199206,7.96,179.77,3203.42,1151.4034558741823,7.246670023950201,359.45,3203.5566649880247,1137.0601208622072,7.289979856298796,359.45,3203.1733350119757,447.8965139102658,9.076670023950198,179.77,3201.41,669.2831990419919,7.973340047900401,179.46,3203.716664988025,1120.293465946033,7.8333350119751,359.45,3204.39,1050.063465946033,7.8933299760498,359.45,,,,,3205.4,279.43316379051487,10.083345083825703,179.7766649880249,3089.5868009580076,881.53,7.9666700239502015,89.71,3205.023335011975,373.24649880249,9.886685131726104,179.77,2963.5734659460327,880.9,7.94,89.71,3202.69,701.849864030017,8.066654916174297,180.05,2857.0801661855353,880.36,9.9266649880249,89.69,2738.680115826282,880.03,6.963329976049799,89.69,2781.0268009580077,879.9533350119751,7.9933299760497984,89.69,3202.68,871.9298841737179,6.860015107775903,179.99,3202.66,885.9998841737181,6.969994964074699,179.46000503592532,2671.766800958008,879.37,7.9766649880249,89.69,3199.983335011975,1165.9165441258176,7.373329976049798,179.45,3199.783335011976,1186.5898438863155,9.453314868273896,179.45,,,,,,,,,,,,,2c,14,1568707580
14411,14411,403.3675175725421,1568708056.6593885,403.3675175725421,-84.01333748587373,578.5236921465104,62.32338315764106,703.5643373834475,0.9989110231399536,563.8432980058723,89.59192618585692,733.870264377061,0.9873946905136108,570.3403466830138,30.51733007030921,732.7864855468912,0.9854449033737184,536.4012507610064,123.24460309829377,734.7636230301644,0.6778172254562378,548.3450152803043,-19.994075199406602,727.3489520095329,0.8097636699676514,390.98462452947103,191.4516003539444,581.4820381973533,0.8496271371841431,456.7626460121575,-85.08458709900687,553.4479740349877,0.9861845970153807,327.1181225981722,333.017426291006,441.6131637211337,0.8739378452301025,561.4850853075216,-160.387460531773,357.9053600490512,0.9696786403656006,270.9036610125688,532.9571961507802,315.77946669539836,0.8099919557571411,721.7637761367952,-186.5125256454453,209.30442134506046,0.9304018020629884,413.7322558682396,161.50482980190418,171.9356169530931,0.9220509529113772,475.99536172133855,-34.65708340839398,175.1491927926486,0.8637334108352661,751.8191124970346,222.93188816541704,79.1338292640012,0.9551384449005128,878.3378314841412,-37.983377513173366,122.40094146409979,0.5501194596290588,263.4311958067912,215.75624023900986,-787.7722358833553,0.006584584712982178,554.9965093442512,-65.51337377578773,-481.6897536658792,0.1665821373462677,3208.1197447282375,456.0275878627107,4.911091377219047,357.13744728237367,,,,,,,,,3205.2367517572548,128.27985941966298,7.996751757254213,179.26,3203.38,396.279859419663,7.96,179.77,3203.42,1151.6528782795574,7.253503514508425,359.45,3203.553248242745,1137.3061265223032,7.24897891294945,359.45,3203.176751757255,447.58559008986674,9.083503514508426,179.77,3201.41,669.009859419663,7.98700702901685,179.46,3203.7132482427446,1120.5633888230827,7.836751757254213,359.45,3204.39,1050.3333888230827,7.886496485491575,359.45,,,,,3205.4,279.08807251732446,10.107262300779489,179.7732482427458,3089.860140580337,881.53,7.973503514508425,89.71,3205.0267517572547,372.9048242745788,9.924269329796335,179.77,2963.8433888230825,880.9,7.94,89.71,3202.69,701.5731076624088,8.042737699220513,180.05,2857.418423968167,880.36,9.923248242745787,89.69,2738.9158712505405,880.03,6.956496485491575,89.69,2781.300140580337,879.9567517572542,7.9864964854915765,89.69,3202.68,871.6941287494592,6.890765815287912,179.99,3202.66,885.7641287494594,6.959744728237362,179.47025527176262,2672.040140580337,879.37,7.973248242745787,89.69,3199.9867517572548,1165.6671217204425,7.366496485491575,179.45,3199.7867517572545,1186.2720865753583,9.415730670203665,179.45,,,,,,,,,,,,,2c,14,1568707580
14412,14412,403.4,1568708056.6921446,403.4,-88.4357172399959,567.0441881632009,64.95016908028619,699.2439939100328,0.9987916946411132,560.0045270024576,91.5954005067702,733.783094325609,0.9848266243934632,569.745449079638,31.84580519900538,732.0709111359288,0.986252784729004,535.0842493873732,125.3943557735128,735.2804294108249,0.6044257879257202,551.8388242942514,-18.669458139131862,727.1651018964985,0.8103263378143309,398.19486393068826,192.97167958962882,585.1316473121312,0.7876300811767578,456.64273662787,-80.75661200726134,553.7492068690926,0.7754887342453003,318.9140716066655,338.4835950503476,438.88168252736205,0.8269523382186891,572.1286423964477,-157.64860248311652,358.7733103162504,0.9670414924621582,259.7912980927689,538.1030405722206,312.2689269487988,0.7284760475158691,726.3778905290327,-186.9145167602752,210.86789250751042,0.9217921495437622,403.688388402815,160.75938515969997,171.63763774814825,0.5324378609657288,459.2016058443309,-33.998702059697024,172.4777839993839,0.840012788772583,683.6296301777994,228.7668286547823,39.87983781362945,0.9669485092163086,875.8045997798436,-33.30448584564253,120.25649584202309,0.6008903980255127,241.24117390996847,201.64000872119288,-766.4117301590918,0.01533690094947815,505.3217478241036,-73.38933462457224,-529.0490642650676,0.2956386208534241,3208.11,456.19,5.08,357.04,,,,,,,,,3205.24,128.02,8.0,179.26,3203.38,396.02,7.96,179.77,3203.42,1151.89,7.26,359.45,3203.55,1137.54,7.21,359.45,3203.18,447.29,9.09,179.77,3201.41,668.75,8.0,179.46,3203.71,1120.82,7.84,359.45,3204.39,1050.59,7.88,359.45,,,,,3205.4,278.76,10.13,179.77,3090.12,881.53,7.98,89.71,3205.03,372.58,9.96,179.77,2964.1,880.9,7.94,89.71,3202.69,701.31,8.02,180.05,2857.74,880.36,9.92,89.69,2739.14,880.03,6.95,89.69,2781.56,879.96,7.98,89.69,3202.68,871.47,6.92,179.99,3202.66,885.54,6.95,179.48,2672.3,879.37,7.97,89.69,3199.99,1165.43,7.36,179.45,3199.79,1185.97,9.38,179.45,,,,,,,,,,,,,2c,14,1568707580
14413,14413,403.43339787028066,1568708056.7257864,403.43339787028066,-80.93194409224259,570.936060988995,66.11170075010553,700.2930780985173,0.998741626739502,560.1398084491736,93.37419466804558,732.9829385214246,0.9846534729003906,567.8530326924198,33.008271357477796,731.5730832247775,0.9887288212776184,538.2295082355647,126.68829118126816,735.5187272568089,0.617119550704956,550.6058064035335,-18.24995785301952,726.6154816931172,0.8753103613853455,399.2188836655045,195.7717397877143,585.7148843258592,0.7746055126190186,461.4130994193808,-79.13517915728005,553.6805040935623,0.7821489572525024,321.7909562794898,337.73190827516146,442.3892628207891,0.8272953033447266,560.7328086653997,-155.37467651605533,360.6322713413456,0.971194863319397,258.04676300704307,542.3098081140762,311.1645068209566,0.85652095079422,724.8299741453195,-186.06292939308238,215.12583971504586,0.9161443710327148,404.9613996964984,159.4411121051119,190.06250145322613,0.9321695566177368,470.9505084212901,-31.40188916383518,181.43664405164532,0.814915120601654,687.7707442553651,220.08248659555298,57.297962947463645,0.8574328422546387,882.1099340931166,-29.887507091082643,123.9468667434497,0.5440273880958557,181.3235117607193,237.17156037181138,-752.744692125582,0.03898221254348755,461.48884013264967,-73.49724159124021,-570.6117853993866,0.1812027990818024,3208.099980638916,456.3536495643756,4.993165537270103,356.9398063891578,,,,,,,,,3205.243339787028,127.75281703775416,7.986640851887707,179.26,3203.383339787028,395.75615682478224,7.953320425943854,179.77,3203.4166602129717,1152.1338044530494,7.280038722168437,359.45,3203.55,1137.7838044530492,7.233378509196512,359.45,3203.18,446.9860793804454,9.09,179.77,3201.4133397870282,668.4828170377543,8.0,179.46,3203.71,1121.0771636011616,7.809941916747342,359.45,3204.386660212972,1050.8538431752177,7.8833397870280715,359.45,,,,,3205.403339787028,278.42268151016464,10.109961277831562,179.77,3090.3871829622462,881.533339787028,7.96998063891578,89.71,3205.03,372.2493610842208,9.949980638915779,179.77,2964.3671829622463,880.903339787028,7.956698935140365,89.71,3202.69,701.0428170377542,8.013320425943855,180.05,2858.073978702807,880.363339787028,9.940038722168437,89.69,2739.373785091965,880.033339787028,6.960019361084219,89.69,2781.8271829622463,879.96,7.98,89.69,3202.68,871.239554695063,6.930019361084219,179.99,3202.6633397870282,885.3062149080348,6.970038722168438,179.4966989351404,2672.5638431752177,879.373339787028,7.9766795740561465,89.69,3199.99,1165.1828557599224,7.3700193610842195,179.45,3199.7933397870283,1185.6593998063893,9.336582768635052,179.45,,,,,,,,,,,,,2c,14,1568707580
14414,14414,403.4667126630485,1568708056.7593448,403.4667126630485,-88.38594436244688,579.1098796114543,66.530103789365,701.1865557181378,0.9986355304718018,557.3587667545349,93.44814388281695,730.1069095119893,0.9849383234977722,575.4380365342835,35.29490394129577,733.9010980833838,0.9912287592887878,529.3342806980792,127.1692720556901,729.9194365963402,0.6271483302116394,548.9938798860685,-17.798117018474954,725.4993803301637,0.8860454559326172,391.92106466369006,196.6417227000649,579.3552480038812,0.8116178512573242,458.13166886440354,-78.31169130064548,552.1971386319467,0.7628360986709595,326.95454125781515,336.78855134885316,444.9825004678042,0.8366756439208984,570.8999599096309,-152.95247230119145,361.46596270922,0.9670040011405944,269.7140809565271,542.9027053140734,316.844387349454,0.8526277542114258,729.498196527946,-183.11051901869985,216.0912199931956,0.9360718727111816,402.0118913814688,161.58999001774998,198.05799338024082,0.9091258049011228,453.6588665975936,-32.4040715541379,171.6926121430702,0.8246171474456787,669.674245649207,218.17637445673958,57.51429367109435,0.9663865566253662,875.0865717198532,-29.395296089846376,116.35037019116736,0.5471562743186951,276.4243265737549,234.8980247498901,-628.6478798313639,0.041934311389923096,442.42938200921066,-75.4756373350547,-592.1630156876989,0.1096918284893036,3208.089986201085,456.5168920489377,4.9065470760738865,356.8398620108545,,,,,,,,,3205.246671266305,127.48629869561195,7.973314934780598,179.26,3203.386671266305,395.4929699619168,7.946657467390299,179.77,3203.413328733695,1152.377002440254,7.300027597829103,359.45,3203.55,1138.0270024402541,7.256698864133954,359.45,3203.18,446.68291476625865,9.09,179.77,3201.416671266305,668.2162986956121,8.0,179.46,3203.71,1121.333687505473,7.779958603256347,359.45,3204.383328733695,1051.1170300380832,7.886671266304849,359.45,,,,,3205.406671266305,278.0862021032101,10.089972402170897,179.77,3090.6537013043876,881.5366712663048,7.959986201085448,89.71,3205.03,371.91954463581976,9.939986201085446,179.77,2964.6337013043876,880.9066712663048,7.973356331524253,89.71,3202.69,700.7762986956119,8.0066574673903,180.05,2858.4071266304854,880.3666712663048,9.960027597829104,89.69,2739.60698864134,880.0366712663048,6.970013798914553,89.69,2782.0937013043877,879.96,7.98,89.69,3202.68,871.0096826249652,6.940013798914553,179.99,3202.666671266305,885.0730113586604,6.990027597829102,179.51335633152425,2672.8270300380827,879.3766712663048,7.983342532609701,89.69,3199.99,1164.9363262934414,7.3800137989145504,179.45,3199.796671266305,1185.3495722336486,9.293273538036944,179.45,,,,,,,,,,,,,2c,14,1568707580
14415,14415,403.5,1568708056.7928755,403.5,-88.38594436244688,564.6413641375876,65.67913608017793,695.4989381524913,0.9986894130706788,557.4257621342894,93.20827641594241,729.3910282072142,0.9875347018241882,566.5780193542478,34.32834270611836,729.6873560409268,0.9918951988220216,527.4636777748625,127.55395040293892,728.7817113392882,0.623711884021759,545.4223382983389,-18.063131939807786,722.1294254618707,0.8857009410858154,376.7814845965788,198.2468859606269,574.0673859922538,0.8092656135559082,461.4549576505739,-77.76030834036493,553.9994315541858,0.8237878680229187,322.47090290807085,337.1476404101636,443.91655193643663,0.82796311378479,563.1327171711447,-144.0108286484326,356.45574052813834,0.8966380953788757,269.2771736973957,536.5785104251156,321.1389042333732,0.7775728702545166,729.3453684867801,-184.1396867743779,207.1401866291852,0.8400654792785645,412.77896017566763,160.001725672326,205.19389923621287,0.9222187995910645,461.4125328848362,-26.63774996863409,176.0348440478125,0.8524870872497559,677.1631621747948,215.31797992853228,69.11115947644461,0.9658994674682616,880.4922791512079,-33.079037382411535,126.92112174555609,0.6301513910293579,426.40845463595235,232.5628878572584,-429.1773754487992,0.19240671396255493,436.9933865747134,-80.23954141396455,-594.0191119300601,0.08779653906822205,3208.08,456.68,4.82,356.74,,,,,,,,,3205.25,127.22,7.96,179.26,3203.39,395.23,7.94,179.77,3203.41,1152.62,7.32,359.45,3203.55,1138.27,7.28,359.45,3203.18,446.38,9.09,179.77,3201.42,667.95,8.0,179.46,3203.71,1121.59,7.75,359.45,3204.38,1051.38,7.89,359.45,,,,,3205.41,277.75,10.07,179.77,3090.92,881.54,7.95,89.71,3205.03,371.59,9.93,179.77,2964.9,880.91,7.99,89.71,3202.69,700.51,8.0,180.05,2858.74,880.37,9.98,89.69,2739.84,880.04,6.98,89.69,2782.36,879.96,7.98,89.69,3202.68,870.78,6.95,179.99,3202.67,884.84,7.01,179.53,2673.09,879.38,7.99,89.69,3199.99,1164.69,7.39,179.45,3199.8,1185.04,9.25,179.45,,,,,,,,,,,,,2c,14,1568707580
14416,14416,403.53342359649065,1568708056.8266,403.53342359649065,-86.91993559894257,583.9029551430657,66.01854432067361,700.9616589877403,0.998531699180603,561.0467373241322,93.23366631763506,730.444490596205,0.9853039383888244,570.4452220869359,34.2635591279735,731.0101884194594,0.9894816875457764,530.5913598444833,127.61659501799556,730.4154100292279,0.6450965404510498,544.3340324697508,-17.832416001864022,723.2715840413364,0.8605877161026001,378.96148964239626,199.70950905860062,574.4445649695392,0.7861216068267822,465.8004351781876,-77.40108300089292,556.094270684532,0.8158892393112183,321.90431492782267,336.2580231856786,443.73689071137113,0.8440995216369629,563.3964238605688,-146.20526136891183,353.7377448782468,0.8817057013511658,270.3639811333824,540.8526171520443,319.45118142127376,0.8660868406295776,715.6101526442751,-186.829336700469,195.9040645493801,0.8515221476554871,413.9751702035364,158.90635933878016,205.3792151410653,0.917252480983734,467.4029513318032,-28.948058899899785,178.13999779781548,0.8468670845031738,672.3833323784432,218.74903506870555,57.62285412929757,0.9580478072166444,878.6600553498556,-29.886019643014155,121.71427010371315,0.425128310918808,493.4183227707656,227.44502361483399,-371.2689712704496,0.05127885937690735,465.705996718232,-86.06085873981594,-568.0134113770011,0.10600477457046507,3208.0666305614036,456.8404332631548,4.823342359649058,356.6631257280716,,,,,,,,,3205.253342359649,126.95595358772438,7.963342359649057,179.26,3203.39,394.9626112280753,7.946684719298117,179.77,3203.406657640351,1152.8639922543812,7.306630561403767,359.45,3203.546657640351,1138.5139922543813,7.30339651754341,359.45,3203.18,446.07584527193563,9.09334235964906,179.77,3201.4233423596493,667.6826112280753,7.996657640350943,179.46,3203.706657640351,1121.8473616929775,7.739972921052824,359.45,3204.376657640351,1051.6407040526267,7.8866576403509425,359.45,,,,,3205.41,277.4124216754451,10.086711798245293,179.7633152807019,3091.184046412276,881.54,7.953342359649057,89.71,3205.03,371.2591063947432,9.90660348245659,179.77,2965.167388771925,880.91,7.99,89.71,3202.69,700.2426112280754,8.020054157894352,180.05,2859.0742359649053,880.37,9.973315280701883,89.69,2740.0739651754348,880.04,6.98,89.69,2782.627388771925,879.9633423596492,7.98,89.69,3202.68,870.5493771842149,6.913234043860357,179.99,3202.67,884.609377184215,6.999972921052826,179.54336943859627,2673.357388771925,879.38,7.983315280701883,89.69,3199.993342359649,1164.4426653859698,7.400027078947176,179.45,3199.803342359649,1184.7325029122865,9.243315280701882,179.45,,,,,,,,,,,,,2c,14,1568707580
14417,14417,403.5667063635526,1568708056.8601825,403.5667063635526,-83.89466358687493,565.1870678589657,65.11592388754336,694.9487910333272,0.9985759258270264,558.8768521390706,93.03011133145628,731.2149518992912,0.9848124980926514,569.9469871345842,34.26197124372765,732.6526718749153,0.9893076419830322,530.9299512464166,127.17683655483812,731.3216238925568,0.6083247065544128,547.9021434026403,-17.633713528374127,725.8781017608391,0.8497606515884399,384.71422907102516,198.21729961931504,575.0462804646894,0.7934598922729492,462.448898183964,-77.05895227227883,554.6154900017724,0.8016055822372437,318.475752882259,338.2059836300184,438.5514565747689,0.8458396792411804,579.1305419092411,-143.04060794047132,364.62932553270286,0.9098176956176758,272.8058388110751,541.3205747715781,314.4212543965968,0.8464822769165039,724.1092005858118,-184.55100738249558,202.37434322298543,0.8898922801017761,425.1897705940284,160.96294483415647,193.16227717369446,0.6204895377159119,454.26405605463583,-32.08300212337433,168.40090592264613,0.8625636100769043,721.2622905903792,214.7639534497565,69.84450510900186,0.8070694208145142,877.4493399029866,-30.99904760062545,124.91167330276876,0.492590069770813,542.4999833625468,220.053496936929,-371.4543508250703,0.014223605394363403,472.79002864541917,-89.85534723710427,-549.648748016158,0.2334955036640167,3208.053317454579,457.0001905450525,4.82667063635526,356.58657536382896,,,,,,,,,3205.2566706363555,126.69301972793447,7.96667063635526,179.26,3203.39,394.69634909157924,7.953341272710519,179.77,3203.403329363645,1153.1069564539341,7.293317454578961,359.45,3203.543329363645,1138.756956453934,7.326694454486817,359.45,3203.18,445.77297209167136,9.09667063635526,179.77,3201.426670636355,667.4163490915793,7.99332936364474,179.46,3203.703329363645,1122.1036389993546,7.729988090934222,359.45,3204.373329363645,1051.9003096357105,7.883329363644741,359.45,,,,,3205.41,277.0762657281188,10.103353181776297,179.75665872728948,3091.4469802720646,881.54,7.956670636355259,89.71,3205.03,370.9296070008293,9.88330554551318,179.77,2965.4336509084205,880.91,7.99,89.71,3202.69,699.9763490915793,8.040023818131559,180.05,2859.407063635526,880.37,9.966658727289479,89.69,2740.3069445448677,880.04,6.98,89.69,2782.893650908421,879.9666706363553,7.98,89.69,3202.68,870.3197260914869,6.8766230000921444,179.99,3202.67,884.3797260914871,6.989988090934221,179.55668254542104,2673.623650908421,879.38,7.9766587272894816,89.69,3199.996670636355,1164.1963729097106,7.410011909065778,179.45,3199.806670636355,1184.426301455316,9.23665872728948,179.45,,,,,,,,,,,,,2c,14,1568707580
14418,14418,403.6,1568708056.893776,403.6,-103.2392826065044,559.3755243294277,65.32122014171064,693.4786524606191,0.9986956119537354,564.458595123406,93.09056334697506,732.2920412983981,0.985819935798645,567.8645218312719,34.435643643412206,731.6249067308224,0.9896650314331056,534.9742494507491,126.96312155909833,732.4188762779529,0.6343703269958496,543.9544677615789,-17.967751514366494,725.1350558122857,0.8506274223327637,389.8284906973373,197.9754449090964,578.1425557827881,0.8039581775665283,456.6869616747657,-77.97372281576708,554.5452086215786,0.9841582775115968,317.7297218409558,339.22948225356464,438.6177278229223,0.8417830467224121,576.8951385902444,-143.71441326506547,363.0408487871245,0.9045872688293456,268.28713904908767,542.2137243996003,310.1168351445532,0.7723004817962646,724.6750713832323,-185.7408676631118,203.71225858573425,0.9035037159919742,414.61057822611434,159.81512042425496,179.9633452254754,0.6869537234306335,470.8904974207245,-29.85236360016387,180.62554636086085,0.8610082864761353,708.5125568194005,216.8194710243892,53.63225436513501,0.6493071913719177,883.3524294069963,-35.253258198592064,131.8277071250098,0.5255432724952698,487.3614281544996,249.9468398260735,-483.4136537922234,0.0018277466297149656,486.5492747544977,-89.60326817050489,-530.0789083731531,0.048410505056381226,3208.04,457.16,4.83,356.51,,,,,,,,,3205.26,126.43,7.97,179.26,3203.39,394.43,7.96,179.77,3203.4,1153.35,7.28,359.45,3203.54,1139.0,7.35,359.45,3203.18,445.47,9.1,179.77,3201.43,667.15,7.99,179.46,3203.7,1122.36,7.72,359.45,3204.37,1052.16,7.88,359.45,,,,,3205.41,276.74,10.12,179.75,3091.71,881.54,7.96,89.71,3205.03,370.6,9.86,179.77,2965.7,880.91,7.99,89.71,3202.69,699.71,8.06,180.05,2859.74,880.37,9.96,89.69,2740.54,880.04,6.98,89.69,2783.16,879.97,7.98,89.69,3202.68,870.09,6.84,179.99,3202.67,884.15,6.98,179.57,2673.89,879.38,7.97,89.69,3200.0,1163.95,7.42,179.45,3199.81,1184.12,9.23,179.45,,,,,,,,,,,,,2c,14,1568707580
14419,14419,403.6336381631878,1568708056.927768,403.6336381631878,,554.8223148040922,65.68917484100065,693.4653997120424,0.9985674023628236,564.0372462806912,93.26162385654318,734.0066460593869,0.9809521436691284,567.0737989332282,34.827790754971254,732.9344370511038,0.9879736304283142,538.2686732714396,126.59327602918994,734.6683812316617,0.5946686267852783,545.1307805359885,-18.221710509900653,726.6802368559293,0.8425613641738892,394.17196241604614,199.51606519084015,580.7308467811151,0.7606870532035828,460.96066459191877,-77.35760875338008,554.8431178582557,0.7994247674942017,322.5837884718643,337.86549910155657,440.5258013889025,0.8534796237945557,569.9828017925214,-153.44202506085077,365.9914422609152,0.9708467721939088,260.9443963486161,537.3481181607306,307.37781282247295,0.7983931303024292,721.6745423436206,-185.88939983913284,210.22516139120142,0.9465256929397584,419.3371510833706,155.31931631759986,176.90823463537532,0.7442948818206787,458.7177976257721,-35.73254768719092,172.3835629479302,0.8689551353454591,765.5245710746982,210.32519744681443,83.17040272392478,0.8682112693786621,879.9016111342293,-41.624159123536025,135.0568145191103,0.5453035831451416,550.7600920620217,224.25683164268864,-446.4508976818858,0.006136029958724976,702.4938939083796,-57.2556621737758,-306.2505576004496,0.01789557933807373,3208.0299085510437,457.3214631833015,4.83,356.42590459203046,,,,,,,,,3205.263363816319,126.16089469449759,7.97,179.26,3203.39,394.16425851081635,7.96336381631878,179.77,3203.4,1153.5955585912711,7.28,359.45,3203.536636183681,1139.2489224075898,7.336544734724881,359.45,3203.183363816319,445.16389271499116,9.1,179.77,3201.433363816319,666.8808946944976,7.9731809184061015,179.46,3203.696636183681,1122.6223776728648,7.74018289791268,359.45,3204.366636183681,1052.4257414891838,7.87663618368122,359.45,,,,,3205.413363816319,276.40025455180324,10.12672763263756,179.75,3091.9791053055023,881.5433638163188,7.97009144895634,89.71,3205.033363816319,370.2703460007597,9.866727632637561,179.77,2965.9691053055017,880.9133638163188,7.98327236736244,89.71,3202.69,699.4408946944977,8.033089469449763,180.05,2860.073017815559,880.3733638163188,9.956636183681221,89.69,2740.772103325996,880.04,6.9766361836812205,89.69,2783.425741489184,879.97,7.969908551043661,89.69,3202.68,869.8612604903228,6.83663618368122,179.99,3202.67,883.9178966740042,6.9429980204934205,179.58345526527512,2674.159105305502,879.3833638163188,7.97672763263756,89.69,3200.003363816319,1163.704441408729,7.37963420417464,179.45,3199.813363816319,1183.810528898672,9.213180918406099,179.45,,,,,,,,,,,,,2c,14,1568707580
