,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,C_in-E_out.18_x,C_in-E_out.18_y,C_in-E_out.18_speed,C_in-E_out.18_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,C_in-E_out.21_x,C_in-E_out.21_y,C_in-E_out.21_speed,C_in-E_out.21_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,D_in-A_out.7_x,D_in-A_out.7_y,D_in-A_out.7_speed,D_in-A_out.7_angle,A_in-D_out.16_x,A_in-D_out.16_y,A_in-D_out.16_speed,A_in-D_out.16_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,scenario,participant_id,source_file
12889,12889,384.1,1569226580.315196,384.1,-87.71740481349333,617.5497203301765,53.75711101668196,587.6446552244378,0.9985640048980712,606.0588371825394,80.89802060834572,619.3332746840846,0.9843173623085022,627.2049873125325,25.433784152360438,626.9073741192548,0.9800270795822144,591.8768211579351,115.7510117021101,632.6275415428638,0.6065979599952698,550.5217044082142,-23.947546066183893,617.1290245960039,0.8400254249572754,499.013044496348,149.21864369316717,513.7924703831493,0.9355424642562866,503.9454000247068,-85.48463484613713,506.89833373162287,0.970162868499756,543.794390929519,237.15859734925462,328.2181730713146,0.6955430507659912,541.719346336316,-198.31823368130142,311.9139225389929,0.8420149683952332,703.7199978980988,305.2300577977886,147.31371131986606,0.4519723057746887,729.7580773529039,-216.418621578858,141.51104633441759,0.8354573845863342,338.7938403347215,144.19712965493184,166.33391800339044,0.7477916479110718,393.97265212573967,-29.215304561760345,158.8109932809504,0.15136802196502686,379.8153133980072,152.44141969484036,-194.2376526563097,0.7272404432296753,541.3310224605682,-7.035543492616236,-8.499374086294011,0.8663148880004883,305.6879884284713,210.91107749873242,-640.4506328088697,0.07770839333534241,490.62443534714566,-83.67039156032236,-357.1683885906272,0.0488014817237854,3208.92,418.97,5.68,1.48,,,,,3204.47,187.44,7.06,179.26,3204.0,244.35,8.0,179.75,3203.3,1164.38,6.7,359.45,3202.57,544.77,6.73,179.46,3203.09,468.19,7.95,179.77,3203.43,1150.77,6.63,359.45,3203.56,1137.26,6.72,359.45,3203.7,1122.42,6.7,359.45,3201.37,673.11,7.27,179.46,,,,,,,,,3204.23,1067.26,8.81,359.45,3059.9,881.38,7.97,89.71,2989.74,881.03,7.99,89.71,3202.7,731.36,8.93,179.99,2740.26,879.74,7.96,89.69,2674.24,879.39,8.0,89.69,3202.51,901.37,9.37,179.45,2700.11,684.05,6.76,322.4,2702.69,679.8,7.96,322.4,2752.82,620.53,6.89,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12890,12890,384.13326641846464,1569226580.3486214,384.13326641846464,-85.52949825976651,618.7356638662646,54.09382069566379,584.8076851359996,0.998481810092926,607.0675774940298,81.63742507284519,616.9308509070737,0.9879306554794312,616.5814294289505,25.16149200881011,619.3688321560021,0.9851142764091492,590.9497004051606,116.05990156168228,628.2355853342835,0.7182021141052246,565.7310231111334,-19.08063141827277,618.8965097419466,0.7596436142921448,499.9921389521103,149.32880813702394,511.3559696902325,0.9443299174308776,502.1924367558765,-84.79756713245942,498.89283511498667,0.9250862598419192,547.442710072359,240.62997312855128,331.9472071663941,0.6428090333938599,532.6639179680673,-201.11169626767293,308.9256994488528,0.8424175977706909,697.528466326061,308.97571788389,143.7016433983984,0.3908810615539551,726.8580915343978,-216.00568789272742,142.25190455193263,0.8785604238510132,314.63942946688286,152.04790295629073,160.1231884012213,0.4713959097862244,385.6383026588074,-30.060517063319594,156.10395790918656,0.1757015585899353,516.5104816385556,185.08155797648132,-97.75301833609869,0.215193659067154,541.9433856213632,-7.818755118574266,-11.556706842283859,0.7145059108734131,288.08321895849895,231.05976615594773,-667.5699227012686,0.06865957379341125,515.2489399535991,-88.35909666108897,-387.5011208284622,0.04091960191726685,3208.9233266418464,419.1596185852487,5.689979925539406,1.4999598510788132,,,,,3204.4733266418457,187.20380842890071,7.066653283692938,179.26,3204.0033266418463,244.0838686522825,8.0,179.75,3203.2966733581543,1164.5995583618671,6.6800401489211865,359.45,3202.5733266418465,544.5471149962866,6.733326641846468,179.46,3203.0933266418465,467.92386865228247,7.953326641846468,179.77,3203.426673358153,1150.9928850037136,6.646633209232343,359.45,3203.5566733581536,1137.479558361867,6.686733581535312,359.45,3203.696673358153,1122.6462116455598,6.716633209232343,359.45,3201.3733266418462,672.8671551452078,7.276653283692938,179.46,,,,,,,,,3204.2266733581537,1067.5494178406427,8.78338686522825,359.45,3060.1661313477175,881.3833266418465,7.976653283692938,89.71,2990.006131347717,881.0333266418463,7.983346716307062,89.71,3202.7,731.0639288756643,8.939979925539406,179.99,2740.5261313477176,879.74,7.969979925539406,89.69,2674.506131347717,879.39,7.980040148921187,89.69,3202.513326641846,901.0606223082783,9.353366790767657,179.45,2699.9736076842946,684.2263120178628,6.753346716307062,322.4,2702.5303211913697,680.0095784363275,7.96,322.4,2752.666974475062,620.6996587341698,6.8733667907676566,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12891,12891,384.16638571913313,1569226580.3818984,384.16638571913313,,614.9668786079458,54.34088847764376,584.104138923276,0.998301088809967,603.7757529322664,82.47943806939402,615.222795325627,0.9842692017555236,616.0309450353791,26.756434945643054,618.7480214840638,0.9847582578659058,584.2394526102113,116.6468172331722,625.3401627228583,0.797128438949585,568.3099223925542,-15.375476366136525,619.2294582403256,0.8006808757781982,504.1897568990471,155.96094841361224,507.17707682043647,0.5462661981582642,498.51907041601606,-78.23418228280903,513.6114573429286,0.967490553855896,541.5155156408018,240.36124088284438,328.55452623284197,0.5609432458877563,527.764529139093,-192.38113138812682,309.8557624690118,0.4935369491577149,692.5913786028569,307.8363633958667,139.90035759196724,0.4656067192554474,727.4903525516362,-214.6393921037871,140.26193125357565,0.8361209034919739,328.4878441915183,152.04374727493627,159.3348763845164,0.8520514965057373,401.4505971374799,-36.34821086057885,200.13418710114203,0.7727637887001038,625.805015303638,192.03509892128145,-25.35211611688584,0.2415021955966949,501.9283962368908,0.4203621430140707,-48.34016436805045,0.8258579969406128,231.7127746500082,277.2788807337845,-724.6176757227461,0.023276567459106445,516.3346236671675,-82.4227169002926,-396.53893778674734,0.06090781092643738,3208.926638571913,419.34839859905884,5.699915715739938,1.519831431479879,,,,,3204.4766385719126,186.96866139415482,7.073277143826626,179.26,3204.006638571913,243.8189142469349,8.0,179.75,3203.2933614280873,1164.8181457462788,6.660168568520121,359.45,3202.576638571913,544.325215681808,6.736638571913312,179.46,3203.096638571913,467.65891424693496,7.956638571913313,179.77,3203.4233614280865,1151.214784318192,6.663192859566567,359.45,3203.5533614280866,1137.6981457462787,6.6536142808668695,359.45,3203.6933614280865,1122.8714228901054,6.733192859566567,359.45,3201.3766385719127,672.6253842503281,7.283277143826626,179.46,,,,,,,,,3204.223361428087,1067.8375557564584,8.756891424693496,359.45,3060.431085753065,881.3866385719133,7.983277143826626,89.71,2990.271085753065,881.0366385719133,7.976722856173374,89.71,3202.7,730.7691670997151,8.94991571573994,179.99,2740.791085753065,879.74,7.979915715739938,89.69,2674.7710857530647,879.39,7.960168568520122,89.69,3202.516638571913,900.7526128120621,9.336807140433432,179.45,2699.837818551554,684.4018443114056,6.746722856173373,322.4,2702.371348548161,680.2182300305387,7.96,322.4,2752.514625691988,620.8685671675789,6.856807140433433,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12892,12892,384.2,1569226580.415673,384.2,-86.38845923244435,622.2782310471176,60.122318858866215,586.3792716874689,0.9981692433357242,599.3924640061311,95.04542347754091,614.7121746469078,0.9983137845993042,619.4550755941661,32.34819372804473,620.9522870030377,0.9883322715759276,582.181845534844,121.83949373927216,619.4470226081069,0.7870063781738281,564.1363820457689,-10.913196438039355,619.3311711444924,0.8438664674758911,500.4412936333872,160.8012667077727,504.47536790661695,0.6698015928268433,499.6847131804772,-76.1832430681055,516.1146863266304,0.4607671797275543,547.5473596036517,238.7460346142424,320.6369550573632,0.8912112712860107,536.656981536271,-187.06379624050757,315.65953377278,0.5465593934059143,686.2459157450448,305.5814001555991,137.3117242791869,0.5705927610397339,734.4088525841719,-214.63582040599616,141.79464572740386,0.8367798328399658,329.6614569355933,152.39004241759451,152.4075303521036,0.8457918763160706,373.24982637878543,-40.496770108938215,163.572295989928,0.4148631691932678,694.8370295175216,182.08771394161303,11.445433899475374,0.33567550778388977,511.5806055786032,-9.962427999546927,-62.82159060485836,0.9186851978302002,210.49253480071738,272.8727324918845,-749.4995172324756,0.018176823854446408,505.80761653801244,-74.41882707146323,-403.12815037053605,0.08076408505439757,3208.93,419.54,5.71,1.54,,,,,3204.48,186.73,7.08,179.26,3204.01,243.55,8.0,179.75,3203.29,1165.04,6.64,359.45,3202.58,544.1,6.74,179.46,3203.1,467.39,7.96,179.77,3203.42,1151.44,6.68,359.45,3203.55,1137.92,6.62,359.45,3203.69,1123.1,6.75,359.45,3201.38,672.38,7.29,179.46,,,,,,,,,3204.22,1068.13,8.73,359.45,3060.7,881.39,7.99,89.71,2990.54,881.04,7.97,89.71,3202.7,730.47,8.96,179.99,2741.06,879.74,7.99,89.69,2675.04,879.39,7.94,89.69,3202.52,900.44,9.32,179.45,2699.7,684.58,6.74,322.4,2702.21,680.43,7.96,322.4,2752.36,621.04,6.84,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12893,12893,384.2330151892508,1569226580.4486372,384.2330151892508,-86.31557386756624,618.1785857544377,63.35496110878497,588.0703510726919,0.9975726008415222,598.8015911551372,96.676389748253,615.5906630854862,0.9981451034545898,616.9687066240367,34.976771254557946,623.0637357443525,0.9868798255920408,581.5252838203794,124.93502693715072,619.7478367669827,0.8486353754997253,557.5831312255539,-11.522928704864741,615.0733327421556,0.8792911767959595,497.76740221741363,160.62440108317963,517.3432404078691,0.8096795082092285,500.79854112729004,-75.55821881322645,514.9802824170926,0.5566200613975525,537.3633644463778,239.7014903019114,325.7003034969427,0.5839194655418396,539.8420461308197,-180.65666790994632,315.78330397263284,0.6853956580162048,681.1230446746707,304.39807888556334,131.56094530074995,0.4504465460777282,719.7441232620993,-220.20474451027482,143.7914657043196,0.8710313439369202,314.1050623803572,161.89630193746274,138.74825466582558,0.7698132991790771,375.3702575675163,-41.85077283125648,178.9902447904462,0.7550079226493835,712.3107196626944,175.5869110338391,19.51015099040231,0.2114393711090088,514.2466234376641,-7.520934500807158,-81.43790175448919,0.8001766800880432,200.9879037394832,270.25214604390356,-761.0814694988486,0.017337888479232788,477.16807142880685,-74.66410261447255,-441.469652681948,0.60725337266922,3208.9366030378496,419.73148809765433,5.713301518925076,1.6027288595764326,,,,,3204.483301518925,186.49559215631962,7.066793924299699,179.26,3204.01,243.285878485994,7.9867939242996995,179.75,3203.29,1165.26120176798,6.6466030378501495,359.45,3202.58,543.8754967130949,6.749904556775227,179.46,3203.1,467.125878485994,7.966603037850151,179.77,3203.42,1151.66120176798,6.673396962149849,359.45,3203.546698481075,1138.144503286905,6.662919746025981,359.45,3203.69,1123.3179002490551,6.720286329674321,359.45,3201.3833015189252,672.1389891184695,7.286698481074924,179.46,,,,,,,,,3204.2166984810747,1068.4205336654068,8.726698481074925,359.45,3060.964121514006,881.39,7.99,89.71,2990.8041215140056,881.04,7.97,89.71,3202.7,730.1728632967433,8.956698481074925,179.99,2741.320819995081,879.7433015189251,7.976793924299699,89.69,2675.300819995081,879.39,7.946603037850151,89.69,3202.523301518925,900.129657221043,9.323301518925076,179.45,2699.564637724072,684.7582820219541,6.736698481074924,322.4,2702.048225572671,680.6379956922798,7.96,322.4,2752.211431648372,621.2116789841039,6.849904556775226,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12894,12894,384.2664014537362,1569226580.481972,384.2664014537362,,619.2362165812498,64.96452871669163,595.0248715325347,0.9948058128356934,597.2921174308433,98.88791991776571,619.499443316746,0.997390866279602,614.6657066746874,39.790183130051865,624.1430496204173,0.992974042892456,583.5359003285413,127.05486263969952,623.6646123846613,0.7190918922424316,562.6082700488269,-6.323004836429355,620.1737530888172,0.8749110698699951,511.8117305595884,160.804503442321,529.8666139489026,0.824743390083313,493.36977343630446,-74.55712726220438,513.7399641260527,0.5276578664779663,542.5951535686186,239.83815804417299,329.1846441141155,0.6204626560211182,547.7124690418111,-176.4182940137318,319.6235850771188,0.6522976756095886,684.1492867493147,302.48742079281465,137.9900529906006,0.4776579439640045,722.5789273016188,-222.1272125697441,143.4730472176491,0.8626213669776917,317.25034774503865,159.56700588245522,130.61501471025062,0.6612830758094788,357.3765037970605,-45.4854198144664,159.37367338819587,0.8221367597579956,628.4931001111178,186.75938143709942,-26.357850201622032,0.1827440857887268,497.05915665669517,-14.912523944761775,-91.64086741843045,0.8694338202476501,183.06541536999427,272.4425528448941,-778.0885308420392,0.035027921199798584,483.83482242358,-68.89344616918382,-448.58419496129403,0.7940446138381958,3208.943280290747,419.92512843166986,5.716640145373619,1.666162762098761,,,,,3204.486640145373,186.258549678473,7.0534394185055245,179.26,3204.01,243.01878837011049,7.9734394185055235,179.75,3203.29,1165.4848897400325,6.6532802907472375,359.45,3202.58,543.6484701145939,6.759920436120857,179.46,3203.1,466.85878837011046,7.973280290747239,179.77,3203.42,1151.8848897400326,6.666719709252763,359.45,3203.5433598546265,1138.371529885406,6.706321889857048,359.45,3203.69,1123.5382495946587,6.690238691637429,359.45,3201.386640145373,671.8952693877258,7.283359854626381,179.46,,,,,,,,,3204.2133598546266,1068.7143327928784,8.723359854626382,359.45,3061.231211629889,881.39,7.99,89.71,2991.0712116298896,881.04,7.97,89.71,3202.7,729.8723869163744,8.953359854626381,179.99,2741.584571484516,879.7466401453737,7.9634394185055255,89.69,2675.564571484516,879.39,7.953280290747237,89.69,3202.5266401453737,899.8158263348797,9.326640145373618,179.45,2699.427754039681,684.9385678501754,6.733359854626381,322.4,2701.884632876693,680.8483291585379,7.96,322.4,2752.061193458187,621.3852875594281,6.859920436120857,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12895,12895,384.3,1569226580.5155187,384.3,,611.6581824475942,70.74496033204305,595.0953297538463,0.9955881834030152,593.0054062220744,104.60314069170836,620.8495687151708,0.9973710775375366,617.644564440243,47.5302320065141,627.577261546774,0.9938760995864868,578.4450750109837,134.9116806490936,629.3718220497383,0.8665142059326172,563.7613509338628,-2.164694128743591,625.7767719231138,0.919492483139038,502.45387475994414,166.3896122170277,530.1508720982082,0.8925892114639282,501.2485276035953,-65.28787815202818,520.4853530256609,0.507163405418396,537.3283855590789,233.78950906553246,352.8258945629421,0.3587443232536316,543.7353224589933,-172.67323371207317,325.2003547508616,0.15544945001602173,696.6600280986822,301.51440294024775,144.72662383685537,0.4237720966339111,719.3347080532567,-225.03621046352143,145.76491255348938,0.902448296546936,318.5316777226245,148.44507261562504,151.03324463155909,0.373113751411438,369.4071495514911,-49.41235335265289,171.4126844121126,0.8149318695068359,537.861846666007,175.67974745462845,-54.53265664745953,0.17893370985984802,485.563151731032,-12.675818164110721,-118.8831751638212,0.8146998882293701,130.17850627149178,311.9043250488712,-780.6865383854511,0.02295708656311035,494.2769008896344,-64.58814576241858,-456.824095540784,0.7213393449783325,3208.95,420.12,5.72,1.73,,,,,3204.49,186.02,7.04,179.26,3204.01,242.75,7.96,179.75,3203.29,1165.71,6.66,359.45,3202.58,543.42,6.77,179.46,3203.1,466.59,7.98,179.77,3203.42,1152.11,6.66,359.45,3203.54,1138.6,6.75,359.45,3203.69,1123.76,6.66,359.45,3201.39,671.65,7.28,179.46,,,,,,,,,3204.21,1069.01,8.72,359.45,3061.5,881.39,7.99,89.71,2991.34,881.04,7.97,89.71,3202.7,729.57,8.95,179.99,2741.85,879.75,7.95,89.69,2675.83,879.39,7.96,89.69,3202.53,899.5,9.33,179.45,2699.29,685.12,6.73,322.4,2701.72,681.06,7.96,322.4,2751.91,621.56,6.87,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12896,12896,384.3332884910328,1569226580.5487926,384.3332884910328,,614.1043410086797,77.93753209104281,598.8925990839033,0.9968562126159668,594.6278780675208,111.48234106878185,627.1602151988667,0.997326910495758,622.9823393753103,50.6383698595651,635.3735781811098,0.9959872961044312,573.7577123750087,143.02247631938386,632.1153779415672,0.778854489326477,560.7633711219161,2.233759084302441,628.3672119954292,0.9468417167663574,490.31188623741457,180.47228849745255,532.2414590379799,0.8849384784698486,497.1741224648281,-73.60376731701446,500.3907086586672,0.9837195873260498,543.5447928385277,234.41817145132708,315.1678792361137,0.7517632842063904,548.595165526344,-168.56244620944256,312.02540903033884,0.3929571807384491,694.5951306618266,302.2024891617822,144.22299927698523,0.3193110525608063,704.9283874499454,-231.03561110498225,138.39952383982322,0.9396562576293944,355.89390679511763,122.74184807957974,166.7221270396453,0.632636308670044,362.13612926156196,-52.14195964427618,154.81845908674345,0.6018626689910889,508.9260700210466,176.08253905713937,-59.78482011333955,0.2990166842937469,445.82464142562884,-31.885156470334586,-138.7742008581171,0.8403538465499878,114.51353165168764,295.8700149083994,-774.870815396342,0.01770031452178955,482.2862717947703,-67.3315049820835,-471.4245808758506,0.6410975456237793,3208.956657698207,420.3097443988867,5.713342301793448,1.8065635293753493,,,,,3204.493328849103,185.78698056277068,7.0533153964131055,179.26,3204.01,242.4836920717379,7.973315396413104,179.75,3203.2866711508973,1165.9297040408162,6.656671150896723,359.45,3202.5833288491026,543.1969671100803,6.77,179.46,3203.1,466.3236920717379,7.983328849103278,179.77,3203.4166711508974,1152.329704040816,6.64335575448362,359.45,3203.54,1138.8230328899194,6.73335575448362,359.45,3203.6866711508974,1123.9830328899195,6.683301943722932,359.45,3201.39,671.4069940154608,7.273342301793447,179.46,,,,,,,,,3204.2066711508974,1069.299609871985,8.726657698206552,359.45,3061.762979079159,881.39,7.986671150896723,89.71,2991.602979079159,881.04,7.973328849103277,89.71,3202.7,729.2737324298083,8.93335575448362,179.99,2742.116307928262,879.75,7.959986547309827,89.69,2676.096307928262,879.3933288491032,7.969986547309826,89.69,3202.5333288491033,899.1904170333952,9.339986547309827,179.45,2699.153517186766,685.2964290024736,6.743315396413103,322.4,2701.5602152430424,681.2697174935064,7.966657698206553,322.4,2751.7568729412487,621.7297713042669,6.876657698206552,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12897,12897,384.36654430443156,1569226580.5820339,384.36654430443156,-85.8880334770885,616.9776929183894,83.8648485906207,603.181227435922,0.9973064064979552,593.880425489519,115.82861372992544,630.1593903018006,0.99552321434021,616.9985079328612,54.683643360216635,636.9125721260244,0.9964426755905152,564.7440684031303,152.46345864838293,634.4713349711923,0.7069127559661865,555.1294869068402,6.514762277765826,632.5757331759287,0.9368672370910645,495.570595084749,180.86288251215672,537.7583636226793,0.9112773537635804,498.342581590748,-63.778059461851775,509.29121396998255,0.982308030128479,543.2764357884124,234.48504590832286,327.1492784577191,0.507024347782135,542.5918104952893,-164.39648988136912,326.50335253991364,0.2325286567211151,703.6431904669577,299.52068795352983,151.60385153662017,0.3211232125759125,685.3610598015716,-230.5515023769357,141.59088666202553,0.7092372179031372,354.7290889822477,113.6311863259626,158.43949079736743,0.6954523921012878,358.72358380715247,-54.58111931107277,142.8632752789019,0.6215215921401978,515.5736318017472,167.48867813967894,-57.64231690980975,0.1755799949169159,400.4538793436601,-30.520990443567392,-168.15689958757747,0.8614599704742432,101.80947273408569,286.54836203300795,-774.7712634495655,0.01872691512107849,468.89406749046327,-64.2746877437083,-478.69163618415047,0.7503844499588013,3208.963308860886,420.49930253525963,5.706691139113697,1.8830519001924757,,,,,3204.496654430443,185.55418986897945,7.066617721772604,179.26,3204.01,242.21764556454792,7.986617721772604,179.75,3203.283345569557,1166.1491924092481,6.6533455695568495,359.45,3202.586654430443,542.9741531603088,6.77,179.46,3203.1,466.0576455645479,7.986654430443151,179.77,3203.413345569557,1152.549192409248,6.6267278477842435,359.45,3203.54,1139.0458468396914,6.716727847784244,359.45,3203.683345569557,1124.2058468396913,6.706581013102058,359.45,3201.39,671.16422657765,7.266691139113697,179.46,,,,,,,,,3204.203345569557,1069.588935448554,8.733308860886304,359.45,3062.025700005009,881.39,7.9833455695568505,89.71,2991.8657000050093,881.04,7.976654430443151,89.71,3202.7,728.9777556905595,8.916727847784244,179.99,2742.3823544354527,879.75,7.969963291329454,89.69,2676.3623544354527,879.3966544304433,7.9799632913294545,89.69,3202.536654430444,898.8811379687869,9.349963291329454,179.45,2699.017168351831,685.472684813487,6.756617721772606,322.4,2701.400587338729,681.4792291179185,7.973308860886303,322.4,2751.603896199615,621.8993759526007,6.883308860886303,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12898,12898,384.4,1569226580.615475,384.4,,615.2126027265085,84.68559944178972,608.1784216582112,0.998022198677063,593.7410987686933,116.22537293244277,630.5876320684788,0.9964290857315063,621.3394848024317,55.550682166191166,640.4683334768778,0.9969483017921448,548.8145355992978,160.8240480563841,630.7576678241165,0.8654524683952332,534.6165972672103,7.5585156455640625,628.6509262122747,0.9395346641540528,491.7744334600382,190.05767090449245,533.523255546013,0.900497555732727,498.4626445765084,-63.56698040805524,509.6895801843305,0.8723794221878052,543.2289744629052,237.7055015748953,330.2784114671962,0.26988422870635986,551.6540958326782,-166.9341843802071,322.48078000831936,0.4114936590194702,711.0201545659609,301.2908556590073,153.6755149569541,0.4150886237621307,703.5041455724727,-228.30311957525382,144.65904875997785,0.9412226676940918,368.56052980693926,116.18815323866356,164.2055447616049,0.6886485815048218,346.01660426728586,-55.94401245939585,131.65880653691326,0.5435752868652344,524.2161806873452,160.68466472821603,-31.752745518092087,0.6583378314971924,382.7787413536502,-36.95558725664707,-174.34943883372546,0.8357404470443726,72.01172586813234,299.607067467254,-760.9339194434358,0.006419539451599121,437.96051316063216,-69.70577151055063,-491.4071401296888,0.6717239618301392,3208.97,420.69,5.7,1.96,,,,,3204.5,185.32,7.08,179.26,3204.01,241.95,8.0,179.75,3203.28,1166.37,6.65,359.45,3202.59,542.75,6.77,179.46,3203.1,465.79,7.99,179.77,3203.41,1152.77,6.61,359.45,3203.54,1139.27,6.7,359.45,3203.68,1124.43,6.73,359.45,3201.39,670.92,7.26,179.46,,,,,,,,,3204.2,1069.88,8.74,359.45,3062.29,881.39,7.98,89.71,2992.13,881.04,7.98,89.71,3202.7,728.68,8.9,179.99,2742.65,879.75,7.98,89.69,2676.63,879.4,7.99,89.69,3202.54,898.57,9.36,179.45,2698.88,685.65,6.77,322.4,2701.24,681.69,7.98,322.4,2751.45,622.07,6.89,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
12899,12899,384.4334836906404,1569226580.6489775,384.4334836906404,,611.4266633070997,89.89307644275247,608.2878570369678,0.9980120062828064,589.837769793533,120.38819500176548,630.8119174207717,0.9926366806030272,615.2593464560562,58.88214472022625,636.9088957638401,0.9880516529083252,552.9699810200182,161.96547390630488,634.1994201326547,0.8158377408981323,540.0384755554285,11.411567165100074,628.4900910660648,0.9553077220916748,492.7016126421234,185.22235139016487,533.9020618378725,0.964975118637085,504.6880142485176,-60.62159867619065,506.9363994421628,0.8947767019271851,545.9119361449211,240.31144995259743,334.54807023063285,0.4418201446533203,549.3075982307921,-167.2188533401658,324.12212027792236,0.4713370203971863,716.9856615162561,298.2954161959399,161.44718461376863,0.43362295627594,715.4376375327083,-221.33172559478248,141.66578856384956,0.8772141933441162,362.51643561416336,136.1853581410216,173.7949159834605,0.723733127117157,350.4399524047692,-45.51831419252829,134.1208380032865,0.05335989594459534,534.3914377951207,164.00044545366703,-4.4832281574978206,0.8353887796401978,376.1089306798825,-42.21709795756711,-178.28598875383506,0.5605283975601196,81.59460168886332,250.5828991594096,-771.1072285639221,0.056414484977722175,366.8504007601789,-70.12642022739894,-558.7302572578036,0.5556063652038574,3208.980045107192,420.8808570366504,5.7033483690640425,1.996832059704457,,,,,3204.5033483690636,185.08226579645302,7.063258154679793,179.26,3204.0133483690643,241.6854788439407,7.986606523743832,179.75,3203.276651630936,1166.5943407272907,6.65,359.45,3202.5933483690637,542.5223109036451,6.763303261871918,179.46,3203.1033483690635,465.52547884394073,7.983303261871918,179.77,3203.4066516309363,1152.9943407272908,6.6501804287685005,359.45,3203.5366516309364,1139.4943407272908,6.7,359.45,3203.6766516309362,1124.654340727291,6.706561416551709,359.45,3201.393348369064,670.678917427389,7.256651630935957,179.46,,,,,,,,,3204.1966516309362,1070.1746564776358,8.770135321576374,359.45,3062.5578695251234,881.393348369064,7.98,89.71,2992.3978695251235,881.043348369064,7.976651630935959,89.71,3202.7,728.3819951533003,8.886606523743836,179.99,2742.9178695251235,879.75,7.976651630935959,89.69,2676.8978695251235,879.4,7.986651630935959,89.69,3202.5433483690636,898.2552533079802,9.373393476256163,179.45,2698.742716868375,685.8308119294583,6.759954892807874,322.4,2701.0759299158617,681.9009472510347,7.969954892807874,322.4,2751.2959750230543,622.2441151913303,6.8833032618719185,318.43,,,,,,,,,,,,,,,,,,,,,2c,27,1569226154
