,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,C_in-E_out.18_x,C_in-E_out.18_y,C_in-E_out.18_speed,C_in-E_out.18_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,C_in-E_out.21_x,C_in-E_out.21_y,C_in-E_out.21_speed,C_in-E_out.21_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,D_in-A_out.20_x,D_in-A_out.20_y,D_in-A_out.20_speed,D_in-A_out.20_angle,C_in-E_out.23_x,C_in-E_out.23_y,C_in-E_out.23_speed,C_in-E_out.23_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,scenario,participant_id,source_file
14378,14378,430.4,1569237143.677204,430.4,-89.74950982427582,544.7937155335235,-17.992862739931212,630.2063844157901,0.998216152191162,541.5780761631697,8.616242108772504,666.0373632456708,0.9811002612113952,540.8288233681366,-48.313069053190524,660.9352303242457,0.9925264120101928,523.8624079759077,51.39034091067768,680.086035377816,0.5972550511360168,498.29127538183195,-95.13856218355915,656.6998086077972,0.6570508480072021,356.2392800544516,113.73013067238588,526.9008803327681,0.9732464551925659,417.75121596374964,-115.16143235324823,474.92661148408445,0.4514552354812622,227.98538696620682,310.83089432476424,396.09252166905213,0.9147225618362428,477.01726666959945,-199.50146403140832,249.43219845470813,0.7003311514854431,166.19896407927754,495.844573318485,303.4186423028869,0.9062299132347108,696.06465198713,-203.0428638795247,145.89960827748249,0.8951380252838135,364.3485219032158,122.83503047307472,147.27510146163704,0.09735792875289916,360.3081123599732,-67.17765853056315,97.58057392215271,0.31300702691078186,591.8070074265856,179.4022385832433,-0.9134192547483336,0.8102802634239197,785.3601875071213,-78.32476998626552,55.31062186532566,0.5487293004989624,99.82343522019349,235.93812231070248,-739.9491934171982,0.0021732449531555176,407.90143245788255,-95.65530735565777,-561.0144780795716,0.15500634908676147,3206.31,464.29,5.25,357.59,3203.94,332.19,6.96,179.77,,,,,3202.92,1203.71,7.3,359.45,3202.33,602.52,6.95,179.46,3203.03,483.2,7.99,179.77,3202.57,545.49,7.95,179.46,3203.06,1189.34,7.33,359.45,3203.78,1114.2,7.62,359.45,3203.92,1099.47,7.73,359.45,,,,,3205.19,966.34,7.92,359.45,3096.86,881.87,6.96,89.71,3196.87,798.27,9.96,179.64,3043.45,881.3,7.97,89.71,3203.48,613.9,7.04,179.46,3202.83,682.93,7.99,179.46,2683.96,705.03,7.91,322.4,3200.52,1109.88,7.14,179.45,3200.38,1123.92,7.12,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14379,14379,430.4333893013052,1569237143.7106292,430.4333893013052,-99.98933062017174,550.5047006703187,-17.927684605936093,627.9915170871384,0.998263657093048,541.5648203849192,7.7450912853677725,664.554645099257,0.980538010597229,537.2341919529489,-51.064596209852475,656.6292118430754,0.9907264709472656,520.5750050286239,51.397323950001926,679.5985792099908,0.5614018440246582,504.81284068063934,-96.4124404815088,655.6662737592178,0.6641237735748291,356.88796329210226,114.33722737671692,526.7746521372608,0.9685126543045044,411.7963198929695,-129.0556476710314,472.54965662168615,0.9340905547142028,229.84937726722507,310.2842313695768,398.7241236212821,0.9079115986824036,480.691848501634,-201.16957343947442,250.70120954218777,0.6807366609573364,155.54791310409246,502.9824100787488,294.8721936622132,0.896078884601593,677.4217966546687,-206.5997902464753,132.07812156318346,0.9171994924545288,351.9305740564168,125.8269544305275,150.64055369086572,0.09236723184585573,347.58963998463463,-68.40760998665705,93.47382430262265,0.3162416219711304,600.4367157493981,182.31586649572102,4.312341383152216,0.79832524061203,789.287800016647,-83.71771190531992,61.19985160998243,0.6148476600646973,56.71499706455796,262.8366970387234,-793.9042860988858,0.0013952255249023438,356.35710522955816,-88.59214314556128,-601.038626244459,0.0889955461025238,3206.3133389301306,464.46696329691844,5.25,357.9973494759253,3203.94,331.9562748908625,6.9700167903916075,179.77,,,,,3202.916661069869,1203.9537418995292,7.296661069869463,359.45,3202.3333389301306,602.2862748908625,6.960016790391608,179.46,3203.0333389301313,482.9328855895572,7.979983209608394,179.77,3202.57,545.2228855895572,7.95,179.46,3203.056661069869,1189.5804029693984,7.313305349347322,359.45,3203.7766610698686,1114.4537586899207,7.62,359.45,3203.916661069869,1099.7237586899207,7.7066274890862525,359.45,,,,,3205.186661069869,966.6037754803124,7.936694650652678,359.45,3097.0937251091377,881.87,6.963338930130536,89.71,3196.8733389301306,797.9394459170769,9.95332213973893,179.64,3043.717114410443,881.3,7.966661069869463,89.71,3203.48,613.6662748908625,7.026644279477857,179.46,3202.8333389301306,682.6662245196876,7.979983209608394,179.46,2683.7997313537344,705.2370136680931,7.903322139738929,322.4,3200.5233389301306,1109.642935960732,7.129983209608393,179.45,3200.3833389301312,1123.682935960732,7.1099832096083935,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14380,14380,430.46674549815066,1569237143.7440214,430.46674549815066,-89.81769113636219,546.389910303948,-19.02838295160037,626.1742633574747,0.997821807861328,549.3819482891262,4.84573577893508,667.1346387384633,0.9819953441619872,548.981507810974,-54.72707638221394,658.7651048637937,0.9887255430221558,523.0705442582289,48.79934889826888,679.5916096189893,0.6810278296470642,513.4981280165566,-98.08994161665692,654.6653826328848,0.7087947130203247,356.04576999461403,112.6962493311577,528.6561744205302,0.966961145401001,410.1839188474218,-131.96584766020734,474.73215272542365,0.9369962215423584,235.38547706596364,305.37721218776534,399.6332809325387,0.925037145614624,473.8127874043738,-202.13485352438803,245.8937471555886,0.665756106376648,163.3171655910745,490.17179962679086,288.87352311640035,0.8071560263633728,659.0252077960628,-213.3327386624089,120.1900932453639,0.919018030166626,341.0720926545657,133.7073434343659,161.58914929635125,0.7162886261940002,335.63247904502066,-70.3367250262607,87.20433987421171,0.34693199396133423,598.2715310313158,181.74545543028907,0.07855609601247693,0.6893739104270935,789.8174361605969,-74.70634673226664,56.32677038269745,0.6879005432128906,117.07454088949488,266.64559661750445,-748.9604048848578,0.0019688308238983154,336.44128933896616,-78.57402359030209,-621.3143337319224,0.08097696304321289,3206.316674549815,464.6437511401985,5.25,358.4042950774381,3203.94,331.72278151294535,6.9800236494452,179.77,,,,,3202.913325450185,1204.1972421364999,7.293325450184933,359.45,3202.336674549815,602.0527815129452,6.9700236494452,179.46,3203.036674549815,482.6660360147946,7.9699763505548,179.77,3202.57,544.9560360147947,7.95,179.46,3203.0533254501847,1189.8205675866848,7.296627250924669,359.45,3203.773325450185,1114.707265785945,7.62,359.45,3203.913325450185,1099.977265785945,7.683278151294536,359.45,,,,,3205.183325450185,966.8672894353904,7.953372749075331,359.45,3097.3272184870552,881.87,6.966674549815067,89.71,3196.876674549815,797.6092195683084,9.946650900369868,179.64,3043.9839639852053,881.3,7.963325450184933,89.71,3203.48,613.4327815129452,7.013301800739733,179.46,3202.836674549815,682.4027105646097,7.9699763505548,179.46,2683.639621608877,705.443822088534,7.896650900369867,322.4,3200.526674549815,1109.4061069631302,7.1199763505548015,179.45,3200.386674549815,1123.4461069631304,7.0999763505548,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14381,14381,430.5,1569237143.7773118,430.5,-93.27525245989807,546.5158672770109,-19.90673610842331,625.0387851146662,0.9981037974357604,552.901666805995,3.0128663694869005,669.6197312210562,0.986305832862854,537.8846157597809,-58.330972821668816,655.253280107961,0.9838767051696776,523.944914643781,46.67685070316391,678.3709891518184,0.6783943176269531,511.04360669950967,-101.18158765350931,655.1268143312592,0.6870762705802917,343.23154399722193,110.51199801645392,524.0873076711398,0.9679611921310424,401.8245789035003,-136.70836461093953,470.3314590106482,0.921111226081848,235.6244417314141,302.5491627935315,399.99154163202087,0.9322029352188108,479.1951216980609,-205.14302091130156,250.88520568955607,0.5967434644699097,163.33645019623975,486.88324978154367,290.3092605935691,0.7718914747238159,669.8143339031825,-209.3576482550715,122.84868414994725,0.9163815975189208,352.16306733667915,129.6380877365217,161.4640871721188,0.12099277973175047,341.63740187644834,-70.59976913123306,85.10934303169067,0.4222149550914765,587.8335055671782,182.7937991946531,-13.054293804400716,0.8385273814201355,793.5079002515129,-66.40780472664285,56.317572246149396,0.7010581493377686,267.3946519006981,246.5006108786752,-607.2508887067311,0.002346932888031006,333.13047606691015,-77.12643836258489,-629.4810437947457,0.08091077208518982,3206.32,464.82,5.25,358.81,3203.94,331.49,6.99,179.77,,,,,3202.91,1204.44,7.29,359.45,3202.34,601.82,6.98,179.46,3203.04,482.4,7.96,179.77,3202.57,544.69,7.95,179.46,3203.05,1190.06,7.28,359.45,3203.77,1114.96,7.62,359.45,3203.91,1100.23,7.66,359.45,,,,,3205.18,967.13,7.97,359.45,3097.56,881.87,6.97,89.71,3196.88,797.28,9.94,179.64,3044.25,881.3,7.96,89.71,3203.48,613.2,7.0,179.46,3202.84,682.14,7.96,179.46,2683.48,705.65,7.89,322.4,3200.53,1109.17,7.11,179.45,3200.39,1123.21,7.09,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14382,14382,430.5332525108457,1569237143.810663,430.5332525108457,,557.2324993434681,-21.607862012085857,630.827533870945,0.9982308149337769,542.1601598997037,2.882173745121463,664.4714548377299,0.9865714311599731,541.2385248924237,-59.107227906697176,654.8515742359673,0.9865164756774902,523.6250740965274,46.67332497320857,679.3716132021251,0.7376027107238771,519.1628387278587,-102.43911575441055,658.3063272804197,0.7262817621231079,358.69855042361723,109.08612872489896,531.3504143297162,0.9709548354148864,396.5095983895758,-139.600004184106,466.4014654412432,0.9055352807044984,231.73641885472063,303.3656042097864,395.2553178532809,0.9378841519355774,478.6849179846055,-203.70060089013856,245.04492116970948,0.9768376350402832,151.7126931995489,490.49269706914595,285.8097194551064,0.7764343023300171,673.878034124574,-214.25319408476554,126.84492672942808,0.9237096905708312,345.46747195241784,133.50039258971344,165.1734613959263,0.8216075897216797,341.0952641478506,-70.52569616988266,80.34921447337648,0.08725139498710632,609.9107982383778,173.72606739451606,-9.80215359835924,0.8695119619369507,796.9919396486218,-68.48389014740853,58.14915095978347,0.4363532066345215,372.80171199882636,203.56296259912003,-514.6526698087861,0.0027171671390533447,312.6703209875293,-84.36142215570672,-644.2664644766929,0.014925479888916016,3206.3266505021693,464.9929130563974,5.253325251084566,239.54654460094451,3203.94,331.25723242408037,6.983349497830868,179.77,,,,,3202.91,1204.686068580258,7.309951506507398,359.45,3202.3433252510845,601.590557675165,6.976674748915434,179.46,3203.04,482.1339799132346,7.973301004338264,179.77,3202.5733252510845,544.4273051643193,7.95,179.46,3203.05,1190.3027433291734,7.263373744577168,359.45,3203.766674748916,1115.2127190824272,7.636626255422832,359.45,3203.9066747489155,1100.4827190824271,7.640048493492602,359.45,,,,,3205.18,967.3926948356807,7.940072740238903,359.45,3097.7894423248354,881.87,6.966674748915434,89.71,3196.88,796.9508001426278,9.94,179.64,3044.516020086765,881.3033252510844,7.96,89.71,3203.483325251085,612.9672324240804,7.0,179.46,3202.8433252510845,681.8739799132347,7.963325251084566,179.46,2683.356965709871,705.7929857966362,7.903301004338265,322.04087288286684,3200.53,1108.9305819219114,7.1199757532537,179.45,3200.393325251085,1122.9739071729955,7.099975753253699,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14383,14383,430.56643774885595,1569237143.8439467,430.56643774885595,,554.4412989246124,-22.56116401893493,629.5284763705392,0.9984991550445556,544.5887112927853,2.545033828676644,666.3260202021197,0.9912978410720824,544.7366693337672,-59.91436411624234,656.5863660137169,0.9877111315727234,516.5632382655813,44.40584112114247,676.3643129214703,0.7471468448638916,511.4784866998362,-103.65649138006785,656.6728956958051,0.7244430184364319,356.5634037889377,109.05789852236056,527.5627522054921,0.9729558229446412,402.16370230782206,-141.85540368435466,464.9082099633828,0.8889068365097046,243.58268051551602,301.56324298437806,396.36973570022593,0.9408951997756958,476.3769509887729,-205.45428608413673,249.9576522855177,0.4046781361103058,155.49370464439644,493.9165436649844,287.83326488593565,0.7783250212669373,649.2526447252284,-214.8649642902789,118.34808401674415,0.928298830986023,335.8059939094132,133.52552229943387,157.2462638838341,0.8219348788261414,351.31410820593493,-71.18114893691171,83.12604011478906,0.0891697108745575,619.6005450067255,173.01179579960117,-7.472578747855465,0.8338778614997864,790.2928106782002,-68.13333079028162,46.17857433096275,0.29492124915122986,426.0681849018868,184.1631655994761,-464.12032238334496,0.0027204155921936035,319.7835795590658,-90.23128653936571,-635.4893198619533,0.0033182501792907715,3206.3332875497717,465.16547629405113,5.256643774885599,120.52436995311199,3203.94,331.0249357580081,6.976712450228804,179.77,,,,,3202.91,1204.9316393415345,7.329862649313592,359.45,3202.3466437748853,601.3615795328936,6.973356225114402,179.46,3203.04,481.8684980091521,7.986575099542395,179.77,3202.5766437748853,544.1651417840377,7.95,179.46,3203.05,1190.5449955666486,7.2467811255720065,359.45,3203.763356225115,1115.4649268913056,7.653218874427995,359.45,3203.9033562251147,1100.7349268913058,7.620137350686407,359.45,,,,,3205.18,967.6548582159622,7.910206026029611,359.45,3098.0184204671064,881.87,6.963356225114402,89.71,3196.88,796.6222662863257,9.94,179.64,3044.7815019908476,881.3066437748855,7.96,89.71,3203.486643774885,612.7349357580081,7.0,179.46,3202.8466437748853,681.6084980091522,7.966643774885599,179.46,2683.234180329233,705.9356823200807,7.916575099542395,321.6824723123553,3200.53,1108.691648208237,7.1299313246567975,179.45,3200.3966437748854,1122.7382919831225,7.109931324656796,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14384,14384,430.6,1569237143.8776085,430.6,,555.51432484373,-24.42890138834371,631.0972545826279,0.9984149932861328,544.5032660896554,0.7932703550443208,666.7650380792078,0.9913674592971802,544.6619041571196,-62.382968273157005,657.0680456479008,0.9839664697647096,519.5251794089227,40.91026294550455,676.5941892377599,0.7723398208618164,513.3602868816712,-104.98506571947372,657.104766965974,0.6802545189857483,320.4714966427183,106.74244900297123,516.4639637838968,0.9721660614013672,397.69962202724076,-147.00897329888903,462.4419955763207,0.8404021263122559,233.49324082608368,298.8174665134913,391.58182489336883,0.946508526802063,476.3537549267398,-207.05224776933213,249.62912823498783,0.956006109714508,155.61876488623273,491.3569889402808,288.71872212632695,0.7580986022949219,673.0168683603943,-211.68447831509656,134.2311728898713,0.9317510724067688,334.0025512777373,118.66948628535171,144.4440865440849,0.2773473858833313,355.3885813697585,-74.9543544616536,84.2608975308037,0.06956946849822998,590.7852896606591,169.40485502290096,-20.587005396314087,0.6082241535186768,789.0722391216315,-68.74984784988085,40.56410210213929,0.2376851439476013,463.5998075866727,175.3493359515147,-462.6348423710965,0.0009492635726928713,277.9898038060608,-100.70670003285022,-677.4346111011834,0.002936750650405884,3206.34,465.34,5.26,0.15,3203.94,330.79,6.97,179.77,,,,,3202.91,1205.18,7.35,359.45,3202.35,601.13,6.97,179.46,3203.04,481.6,8.0,179.77,3202.58,543.9,7.95,179.46,3203.05,1190.79,7.23,359.45,3203.76,1115.72,7.67,359.45,3203.9,1100.99,7.6,359.45,,,,,3205.18,967.92,7.88,359.45,3098.25,881.87,6.96,89.71,3196.88,796.29,9.94,179.64,3045.05,881.31,7.96,89.71,3203.49,612.5,7.0,179.46,3202.85,681.34,7.97,179.46,2683.11,706.08,7.93,321.32,3200.53,1108.45,7.14,179.45,3200.4,1122.5,7.12,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14385,14385,430.6330769469269,1569237143.9106743,430.6330769469269,-86.83121995309547,550.1229553179617,-23.834036569598908,629.7156335047129,0.9984742403030396,542.3635488883963,0.6056936878173502,667.0267985784155,0.9921154379844666,544.6962324324566,-62.75168327780744,656.975461144357,0.9857549667358398,519.633723511874,38.16921342673242,677.1028310265251,0.7450194954872131,513.8119204049572,-105.36267849126669,656.9310671014199,0.6798301935195923,339.54748349257886,105.18953414312948,519.0990650427282,0.9696915745735168,374.6472130295561,-152.24799638171356,453.7697892926807,0.8434120416641235,215.58548888056197,295.9407978680465,385.53946280929335,0.7733683586120605,481.81582693185766,-205.92441374072536,248.66496301573002,0.9533385038375854,162.17947733104802,491.05523285445327,290.7176723449791,0.7555314302444458,657.0830383307957,-213.4728194940037,123.67264907466914,0.9405714273452759,319.0422436238071,137.29342422261965,128.8746405722328,0.9048293232917786,363.75246571519347,-73.98666639724031,83.77662797138332,0.1031782329082489,662.41673769854,150.5697967045188,-7.855429474429343,0.5992815494537354,783.1614541467802,-70.10683420761814,36.60452226137693,0.31216859817504883,472.31295183675525,170.48453805188794,-471.1486164650247,0.0005303919315338135,312.53813985320687,-106.91852460258444,-648.2581747663506,0.0023006200790405273,3206.353230778771,465.51530781871213,5.2566923053073165,0.6726157614440318,3203.9433076946925,330.5584613715121,6.979923084078052,179.77,,,,,3202.906692305308,1205.421461712566,7.346692305307317,359.45,3202.35,600.8984613715121,6.973307694692683,179.46,3203.04,481.33869211927805,7.983461526536582,179.77,3202.583307694693,543.6353844245854,7.9533076946926835,179.46,3203.0466923053077,1191.0314617125662,7.253153862848786,359.45,3203.76,1115.971384796644,7.643538442458531,359.45,3203.9,1101.241384796644,7.6099230840780505,359.45,,,,,3205.176692305308,968.1846155754147,7.906461557541469,359.45,3098.481538628488,881.8733076946927,6.973230778770735,89.71,3196.883307694693,795.9592305307317,9.956538473463418,179.64,3045.311307880723,881.31,7.956692305307318,89.71,3203.493307694693,612.2684613715121,7.0099230840780535,179.46,3202.85,681.078692119278,7.963384610614632,179.46,2683.0107691592198,706.3214617125659,7.916769221229265,324.1778482144788,3200.533307694693,1108.218461371512,7.1135384424585295,179.45,3200.403307694693,1122.2651536768194,7.110076915921947,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14386,14386,430.66661228889865,1569237143.9441984,430.66661228889865,,549.9044423194529,-28.06352690436328,628.7433186782391,0.9984337091445924,543.9829256181122,-2.92230200365384,667.201692351711,0.995949923992157,548.0438873119116,-66.68524719810921,660.5342552370063,0.98557847738266,523.5216631204554,34.953464764781465,676.6107188029091,0.8381577730178833,527.1576973178202,-108.98138976568752,667.5363858545962,0.9408233165740968,344.6601775942694,102.38088407566737,521.9999011104503,0.9684921503067015,389.600450858663,-152.41970098926038,460.3067245703762,0.8402122259140015,224.57534990050306,286.9825923777928,386.9596546286167,0.8338006734848022,471.9103610108878,-206.87950916516888,246.9444579128402,0.9450280070304872,157.58974260349942,492.8305627396397,287.33650572526346,0.7434259653091431,672.9851333774687,-210.48767444552158,136.92644705553352,0.9475739002227784,313.70531224224425,136.76479002984863,119.69615580059799,0.9193742275238036,367.8993006476657,-76.76926773768483,89.7910570105565,0.4192264080047608,685.2724650234009,143.164728130364,-5.725701112967869,0.488155871629715,783.2257289454234,-71.81066580228644,44.3062908532433,0.366041511297226,471.5058092918512,195.18111268975133,-480.6645734125702,0.0007594823837280272,302.46280995905954,-112.45005698810795,-658.9692933520248,0.002524435520172119,3206.36664491556,465.6930451311625,5.2533387711101405,1.2024741645977381,3203.9466612288898,330.3237139777099,6.989983686669578,179.77,,,,,3202.90333877111,1205.6662697089598,7.34333877111014,359.45,3202.35,600.6637139777097,6.976661228889859,179.46,3203.04,481.0737629177011,7.966693855550704,179.77,3202.5866612288896,543.3671016888113,7.9566612288898595,179.46,3203.04333877111,1191.2762697089595,7.276628602229014,359.45,3203.76,1116.2262533956293,7.616710168881128,359.45,3203.9,1101.4962533956293,7.619983686669578,359.45,,,,,3205.17333877111,968.4528983111888,7.933289831118872,359.45,3098.71628602229,881.8766612288898,6.986644915559436,89.71,3196.88666122889,795.6238771110139,9.973306144449298,179.64,3045.576237082299,881.31,7.9533387711101415,89.71,3203.49666122889,612.0337139777097,7.019983686669577,179.46,3202.85,680.8137629177011,7.956677542220283,179.46,2682.910163133304,706.5662697089598,7.9033550844405625,327.07530176083833,3200.53666122889,1107.9837139777098,7.086710168881128,179.45,3200.40666122889,1122.02705274882,7.100016313330423,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14387,14387,430.7,1569237143.9775748,430.7,-90.16937959800673,552.980265151881,-27.664328948642932,631.1539695896562,0.9983130693435668,551.7062919562304,-4.505083251551596,670.7086995229329,0.9959219694137572,551.8300591283928,-64.15510460226082,662.4061655095761,0.9976859092712402,526.5399803749683,31.61683011979583,679.0676321197666,0.8189886808395386,513.6569513152183,-109.97288982907179,658.442925361389,0.5873371362686157,343.4660565257626,116.30724982090315,528.0262615486603,0.9074317216873168,382.42208824019536,-154.82318239180276,457.645346118415,0.8071683645248413,232.91461816689903,297.08957190549376,388.4196720715848,0.9480080008506776,464.5819496713217,-205.80059279668603,250.69409971010674,0.941371738910675,158.50640883396002,499.50154426430464,283.52591369198456,0.9194217324256896,649.7741077693181,-211.08695333324056,129.74466559056887,0.9446340799331664,306.2696873853017,134.29365604890748,121.01692843134786,0.9146441221237184,382.8853211351599,-74.49542725337595,94.91393196911312,0.06784334778785706,672.3914826458345,140.97748606287985,-18.3126835846424,0.5363066792488098,765.0498579666098,-71.47319033531136,39.087758818092645,0.2923445105552673,467.43821360089584,181.04962469998299,-491.1799586289583,0.00098419189453125,316.33815046934615,-116.27769484975141,-647.1865446249094,0.002086728811264038,3206.38,465.87,5.25,1.73,3203.95,330.09,7.0,179.77,,,,,3202.9,1205.91,7.34,359.45,3202.35,600.43,6.98,179.46,3203.04,480.81,7.95,179.77,3202.59,543.1,7.96,179.46,3203.04,1191.52,7.3,359.45,3203.76,1116.48,7.59,359.45,3203.9,1101.75,7.63,359.45,,,,,3205.17,968.72,7.96,359.45,3098.95,881.88,7.0,89.71,3196.89,795.29,9.99,179.64,3045.84,881.31,7.95,89.71,3203.5,611.8,7.03,179.46,3202.85,680.55,7.95,179.46,2682.81,706.81,7.89,329.96,3200.54,1107.75,7.06,179.45,3200.41,1121.79,7.09,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14388,14388,430.7498272039065,1569237144.010953,430.7498272039065,-100.98060515142305,552.8109782093991,-28.954309718008627,631.9626368425812,0.9984824657440186,548.7661527866168,-7.097784918866202,668.9768096580682,0.9971948862075806,552.3116776653217,-65.53119795406495,661.6916743318558,0.9980879426002502,522.7832549820266,28.525433101603063,679.7697231379489,0.8685365915298462,528.4916427488902,-113.83090117671064,663.702804644023,0.937332272529602,342.9588319329537,119.6772263273513,529.8500598699102,0.9217190146446228,385.27731499617136,-155.63142643722472,459.64031843332816,0.9101744890213012,231.8377128400724,289.95786646499334,379.1997231442681,0.2800891399383545,454.90751255489937,-208.3886657131149,246.09686674618504,0.9422288537025452,164.73681578434955,498.8609800937877,287.1376174512718,0.9173924922943116,650.5687016874073,-212.2695671357295,134.46018413463602,0.943333089351654,295.8779935430516,128.59944538056206,114.82696229343964,0.6355037689208984,386.4803483538137,-74.01869863066129,105.83012247104112,0.21368002891540527,689.0186201297013,138.35093014579542,-8.657040535094923,0.5983916521072388,780.4016915260213,-79.15559798451302,36.86796774552366,0.35034990310668945,459.7614764349671,179.56132235919375,-502.4826740742648,0.0021911263465881348,548.5994721419873,-83.9138093811266,-418.9820867534761,0.0018061101436614988,3206.404913601953,466.129101460314,5.235051838828039,2.347857328441024,3203.95,329.7412095726542,6.995017279609348,179.77,,,,,3202.895017279609,1206.2737385885175,7.290172796093466,359.45,3202.3549827203906,600.0812095726543,6.98,179.46,3203.0449827203906,480.4113823687477,7.964948161171961,179.77,3202.59,542.7013823687477,7.974948161171961,179.46,3203.035017279609,1191.8837385885174,7.32989632234392,359.45,3203.7550172796086,1116.8636694700804,7.614913601953268,359.45,3203.895017279609,1102.1286867496897,7.585155516484119,359.45,,,,,3205.165017279609,969.1136349108617,7.9350863980467325,359.45,3099.298790427345,881.88,6.980069118437386,89.71,3196.89,794.7917279609346,9.960103677656079,179.64,3046.2386176312525,881.3149827203906,7.969930881562613,89.71,3203.5,611.4512095726543,7.039965440781307,179.46,3202.8549827203906,680.1513823687478,7.97989632234392,179.46,2682.6555356678896,707.1737385885176,7.91989632234392,333.6422303686929,3200.5449827203906,1107.3962268522637,7.045051838828041,179.45,3200.41,1121.4362268522636,7.06010367765608,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
