,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,scenario,participant_id,source_file
14059,14059,460.9,1569576363.4074414,460.9,,,585.9980268923188,43.34997382194477,618.2079762534057,0.9980223178863524,589.4238432882746,69.0734175745244,666.5080126655786,0.9837515354156494,605.7882440643903,13.984612886319375,673.0697908642843,0.9702057242393494,555.8870894924131,110.638487132869,677.0885820367595,0.904142677783966,563.4049920328766,-30.30581846165313,674.617850041564,0.9086244702339172,451.5070146011692,167.4730107790394,542.0476435636277,0.9045153856277466,456.5906829503714,-87.57293986519001,542.1164459984375,0.7252076864242554,558.6362421716126,267.1002370907686,325.0797872623135,0.9832408428192142,550.4130421122155,-176.0527726253627,289.7462565098544,0.9693695306777954,708.5857301051228,282.51439815379126,149.48437448603278,0.928841471672058,699.6337125183322,-192.39528389600346,131.88583975082386,0.4913405776023865,374.89228607375145,148.81771305035926,136.80560900431422,0.3132937550544739,408.9406060255785,-57.603583118000685,109.48424971630187,0.3518074750900269,581.2487774334336,183.00797444269455,-23.699685862260147,0.3631470799446106,810.3741641575978,-80.93667673233216,60.425538903318994,0.595809280872345,135.7635886918943,263.56403711346,-767.7209044532599,0.01851439476013184,461.61937494426735,-83.27978028695327,-499.3258548525103,0.052155405282974236,3208.42,447.59,5.49,359.52,3203.42,387.79,7.99,179.77,3203.31,413.06,7.97,179.77,3203.21,440.35,7.95,179.77,3202.3,573.9,7.96,179.46,3196.86,847.97,7.0,179.64,3197.01,776.34,7.99,179.64,3197.57,856.6,7.99,179.64,3205.24,320.22,8.89,179.77,2944.81,880.81,7.96,89.71,2923.53,880.7,7.95,89.71,2659.32,775.0,7.0,346.68,2664.52,754.37,7.95,346.68,3199.42,1225.09,8.04,179.45,,,,,,,,,,,,,2c,30,1569575905
14060,14060,460.93337570788805,1569576363.4746065,460.93337570788805,,,589.0101942605245,52.52933125477721,621.5542289174642,0.9973991513252258,578.1070827651042,79.34826762717717,665.4008653557585,0.9470004439353944,603.2573131787445,17.466695932985388,670.1024784245957,0.8548227548599243,557.0796283552752,117.98639156207634,677.0801541432996,0.8921509385108948,566.1042007005324,-23.241395679340226,675.9827840747156,0.9645060300827026,449.6227222170334,179.1570466887598,548.195256497694,0.8943902254104614,459.9484443183949,-75.6664607216152,537.7703683436873,0.8799676299095154,552.568729557199,261.5209475597165,330.5888368509476,0.2262054681777954,541.1557528146789,-172.04687305324063,299.6898277215828,0.5810170173645021,708.7009996297733,285.4274736147996,151.7513580954962,0.8731421828269958,697.3026838029373,-200.7643804700093,134.3303324508136,0.7279343605041504,355.7187815495978,153.42093598760314,150.3663460464406,0.08832770586013794,409.7369717401879,-58.138212404448346,120.63343215798542,0.16858619451522827,602.8211244957112,190.40070567356213,20.644918182117465,0.8699085712432861,806.3018562372,-80.20397960686755,69.78173784526814,0.3844807744026184,210.2741798302053,217.41677673868958,-595.6565108026208,0.025299400091171258,463.0044394948066,-82.697134939976,-508.907942125389,0.03975972533226013,3208.4166624292106,447.7735663933843,5.493337570788807,359.4799491505343,3203.42,387.5229943368955,7.986662429211194,179.77,3203.3133375707894,412.7929943368955,7.966662429211193,179.77,3203.21,440.0829943368955,7.960012712366419,179.77,3202.303337570789,573.6329943368955,7.9633375707888066,179.46,3196.86,847.7397076155722,6.989987287633581,179.64,3197.01,776.0729943368955,7.99,179.64,3197.573337570789,856.3329943368955,7.993337570788807,179.64,3205.24,319.92629377058506,8.853286721323132,179.77,2945.0736680923155,880.81,7.966675141577612,89.71,2923.7970056631048,880.7033375707889,7.95,89.71,2659.2665988673793,775.2269548136387,6.986649716844775,346.68,2664.456586155013,754.6303305215268,7.966687853944031,346.68,3199.42,1224.8229943368954,8.043337570788808,179.45,,,,,,,,,,,,,2c,30,1569575905
14061,14061,460.93337570788805,1569576363.4746065,460.93337570788805,,,588.631474001997,54.37231078113659,623.3005069054482,0.9977295398712158,588.0895810215925,79.83077468674995,670.0595882832415,0.9356432557106018,596.0610475409718,19.469304130345108,668.0191708252001,0.8717243671417236,561.901100997,117.88825805207546,679.7171016675218,0.8961525559425354,545.1302217709357,-27.26424691986401,662.0096286811681,0.7743752598762512,451.3259561809601,173.6135843725808,543.271915757388,0.8904701471328735,456.36127369066537,-74.36877059007729,535.1747652609654,0.87848299741745,560.759082463147,269.00721558473765,331.77882032225045,0.97826886177063,533.4758004274047,-169.41473464386334,300.089367065184,0.6245968341827393,713.2035130583985,280.77007823445115,152.35454335674916,0.9264875054359436,706.2531054782344,-200.2814823504869,140.74185707779205,0.7281859517097473,361.8068846966154,146.9833742738681,158.87334405576232,0.13044673204421994,383.73789447016327,-61.21703667474996,106.50679368911548,0.21219727396965027,611.5937482267624,190.2863322501954,33.06795626656867,0.8511120676994324,745.0815584650137,-76.14027008357057,40.262154880709204,0.3651402592658997,301.38006348582405,188.64810153531232,-468.3924683199948,0.03129363059997558,442.98529536872763,-86.80925210586867,-530.5575381486036,0.033069968223571784,3208.4166624292106,447.7735663933843,5.493337570788807,359.4799491505343,3203.42,387.5229943368955,7.986662429211194,179.77,3203.3133375707894,412.7929943368955,7.966662429211193,179.77,3203.21,440.0829943368955,7.960012712366419,179.77,3202.303337570789,573.6329943368955,7.9633375707888066,179.46,3196.86,847.7397076155722,6.989987287633581,179.64,3197.01,776.0729943368955,7.99,179.64,3197.573337570789,856.3329943368955,7.993337570788807,179.64,3205.24,319.92629377058506,8.853286721323132,179.77,2945.0736680923155,880.81,7.966675141577612,89.71,2923.7970056631048,880.7033375707889,7.95,89.71,2659.2665988673793,775.2269548136387,6.986649716844775,346.68,2664.456586155013,754.6303305215268,7.966687853944031,346.68,3199.42,1224.8229943368954,8.043337570788808,179.45,,,,,,,,,,,,,2c,30,1569575905
14062,14062,460.9667120820795,1569576363.5416925,460.9667120820795,,,594.3334772309685,67.36709837388614,621.3337515695721,0.9977502226829528,578.4521448959589,90.47711935967442,665.6979308014669,0.979878306388855,618.7366139137539,29.50312583898504,677.4903097489141,0.9498229026794434,566.570423826689,128.10831690670508,684.085323043839,0.6909859776496887,542.7875069473581,-22.154391620306924,667.6495646775268,0.847197413444519,448.8938258590506,181.96467902973484,550.3500026550016,0.8913341760635376,455.1335629899317,-70.94235982586622,537.3999628189451,0.8649997711181641,555.4236885916043,262.8986203845417,334.67575809807664,0.6000285148620605,537.7177496419808,-171.30400055979868,306.18585398790754,0.6069470047950745,705.8296038755328,283.2403215972846,150.52754384022188,0.8848091363906859,706.8780650213772,-202.0539667625172,143.6307117707091,0.7065296173095703,375.6701548888121,148.6406369642996,173.7904958271379,0.0718262791633606,369.85149158387617,-59.09726543234984,99.76335453490101,0.23001763224601746,614.162427074629,202.4876579909367,68.19317784679734,0.7832988500595093,669.1474052431028,-77.1750721317938,-1.1585907956716142,0.2263346016407013,335.70085933010125,143.98258418392587,-413.15302082511045,0.02174991369247436,404.029421333241,-94.49064914685465,-572.5145566668766,0.029857039451599118,3208.413328791792,447.9569164514372,5.49667120820795,359.4399455015046,3203.42,387.2563033433641,7.983328791792053,179.77,3203.316671208208,412.5263033433641,7.96332879179205,179.77,3203.21,439.8163033433641,7.970013624623847,179.77,3202.306671208208,573.366303343364,7.9666712082079485,179.46,3196.86,847.5096866336514,6.979986375376152,179.64,3197.01,775.8063033433641,7.99,179.64,3197.576671208208,856.0663033433641,7.99667120820795,179.64,3205.24,319.6329336777005,8.81661670971256,179.77,2945.3370254484275,880.81,7.973342416415898,89.71,2924.063696656636,880.706671208208,7.95,89.71,2659.2132606686732,775.4536421581406,6.973315167168203,346.68,2664.393247044049,754.8903542402201,7.983356041039745,346.68,3199.42,1224.5563033433639,8.046671208207949,179.45,,,,,,,,,,,,,2c,30,1569575905
14063,14063,460.9833492879653,1569576363.5751731,460.9833492879653,,,591.4702510298508,73.49023224142404,619.9217338220318,0.9974890351295472,582.7094615894267,93.09638628383448,666.0306319815439,0.9822993278503418,617.0529418225382,35.3030028109506,677.7644210266913,0.9678311347961426,566.531575682611,127.47552199467606,682.3638943723665,0.7515584826469421,559.0772607196145,-17.122243095627244,680.0630929856009,0.9747869968414308,457.08230517642767,180.7063717147802,553.7182685832261,0.8777408599853516,454.7842279894625,-67.75064786603994,538.5702958791152,0.8549002408981323,557.9129590538862,262.7072712840193,336.5971511912316,0.5403947830200195,528.4185301696674,-172.0380873186927,301.8610327452649,0.5744166970252991,704.4838329216191,282.4334624979308,151.55099738979817,0.8646450042724609,710.9054604432075,-203.0273498086464,145.10152356053214,0.6610621809959412,375.4976465561961,148.33104173474547,175.57802638736118,0.07119125127792357,366.2742747537242,-58.61945428267916,92.5529189032432,0.3359183967113495,614.3452544279643,204.89394925362282,73.93015921283086,0.793447732925415,623.4963448966565,-77.77009773462284,-29.324645549712216,0.14647069573402405,346.14262609424264,124.83217296996528,-398.39453726641227,0.03623130917549133,378.1726040612917,-100.13242221090229,-601.6203146385337,0.029133588075637817,3208.4116650712035,448.0484210838093,5.498334928796534,359.41998085444163,3203.42,387.1232056962774,7.981665071203468,179.77,3203.3183349287965,412.3932056962774,7.961665071203468,179.77,3203.21,439.6832056962774,7.975004786389599,179.77,3202.308334928797,573.2332056962774,7.968334928796532,179.46,3196.86,847.3948899130393,6.974995213610401,179.64,3197.01,775.6732056962774,7.99,179.64,3197.578334928797,855.9332056962774,7.998334928796532,179.64,3205.24,319.48652626590507,8.798315783238136,179.77,2945.468459374926,880.81,7.976669857593067,89.71,2924.1967943037225,880.7083349287967,7.95,89.71,2659.1866411392552,775.5667751581642,6.966660284813869,346.68,2664.361636352866,755.0201244461296,7.991674643982664,346.68,3199.42,1224.4232056962774,8.048334928796535,179.45,,,,,,,,,,,,,2c,30,1569575905
14064,14064,461.0,1569576363.608681,461.0,,,591.4247328378973,68.02543721566434,618.6667481308316,0.9911317825317384,576.2187929207532,99.0545157591319,661.1589611602399,0.9974799156188964,616.1107885705906,37.21711497974741,676.3412068275343,0.971027374267578,565.7093455950213,128.51165469551958,679.7245442178397,0.800567626953125,549.1272972853722,-14.551408103627455,670.4172382745168,0.8891900777816772,458.0648155352599,182.61009537885903,554.1794060176917,0.8884284496307373,454.3036121587754,-66.90809540798321,539.8337750704578,0.8478807210922241,558.1971399135739,261.6323094105726,337.7423594339532,0.5909817814826965,525.6859488793915,-172.20936820245842,302.2546358931059,0.584895133972168,703.8163493932914,282.8282773985137,152.97476176475672,0.8716921210289001,712.4335953359334,-203.95483889573444,143.4481097399345,0.6142146587371826,379.2192122846401,148.63562163288177,176.32476899830917,0.0924326479434967,365.2571310053825,-59.23715283636189,89.8586256495616,0.2958630919456482,607.1642263554247,203.1226770765375,66.2617685038262,0.8749767541885376,748.8554518324884,-70.85085345416111,33.97726283509473,0.2747351825237274,473.6349982660456,107.45283795030693,-329.31600086879826,0.04875382781028748,358.9989344672544,-109.65839708527149,-623.7221453198032,0.05154934525489807,3208.41,448.14,5.5,359.4,3203.42,386.99,7.98,179.77,3203.32,412.26,7.96,179.77,3203.21,439.55,7.98,179.77,3202.31,573.1,7.97,179.46,3196.86,847.28,6.97,179.64,3197.01,775.54,7.99,179.64,3197.58,855.8,8.0,179.64,3205.24,319.34,8.78,179.77,2945.6,880.81,7.98,89.71,2924.33,880.71,7.95,89.71,2659.16,775.68,6.96,346.68,2664.33,755.15,8.0,346.68,3199.42,1224.29,8.05,179.45,,,,,,,,,,,,,2c,30,1569575905
14065,14065,461.0,1569576363.608681,461.0,,,598.4176983570152,73.5422132135485,624.6713359993,0.9974173903465272,590.0229091860748,95.81684234153109,667.5287130928932,0.9803160429000854,620.1027729820282,38.31238952668286,679.8912927775832,0.9625675678253174,569.2502399137071,127.89119177027172,679.4473216185203,0.8057849407196045,554.9998297415174,-11.370008570797054,672.0558330574844,0.9102773666381836,450.4595775252629,183.9613385733706,549.5165822555233,0.8942372798919678,451.8724878474754,-70.22890410324919,545.1900360692202,0.9754804968833924,558.6083150936528,261.80693540889075,337.20586165418456,0.5145731568336487,510.6264678405876,-170.17975133358118,294.0438558017318,0.6262525320053101,702.9637080553791,281.2169183906799,154.76093074915354,0.9492529034614564,697.1218893442888,-204.12692220020625,130.7872248021392,0.7311850786209106,384.6002098994633,149.5413553167881,178.22456969307322,0.1011265516281128,362.9949686266933,-63.41886695141202,82.26039892861766,0.34956035017967224,618.0608014039617,205.50580197225258,73.21969925251709,0.7702598571777344,791.4475410172968,-66.37574044852805,54.79909773596674,0.213992178440094,566.7667265641114,95.4942819977282,-269.1768050998967,0.03957253694534302,326.5530989789748,-114.8833837242708,-659.4234871092211,0.06374245882034303,3208.41,448.14,5.5,359.4,3203.42,386.99,7.98,179.77,3203.32,412.26,7.96,179.77,3203.21,439.55,7.98,179.77,3202.31,573.1,7.97,179.46,3196.86,847.28,6.97,179.64,3197.01,775.54,7.99,179.64,3197.58,855.8,8.0,179.64,3205.24,319.34,8.78,179.77,2945.6,880.81,7.98,89.71,2924.33,880.71,7.95,89.71,2659.16,775.68,6.96,346.68,2664.33,755.15,8.0,346.68,3199.42,1224.29,8.05,179.45,,,,,,,,,,,,,2c,30,1569575905
14066,14066,461.0500285429992,1569576363.6761696,461.0500285429992,,,596.1416260232915,68.77354741016853,618.5660495823357,0.9915132522583008,585.903497310467,99.76030417189207,661.1587168199674,0.997272253036499,619.0550643010013,36.89272033829421,673.4618987294876,0.9787784814834596,573.4453702334001,128.63496412971273,679.5786240828028,0.7984983325004578,542.0789218674189,-17.79824607969618,663.9613123255749,0.8864359855651855,444.892340880448,181.91068127091324,548.6560549484075,0.8735022544860841,454.36802168293923,-67.38834363092641,539.6059192229992,0.8766397833824158,548.8601901642123,261.71648001149606,328.9694021691284,0.6806707382202148,514.3504654759423,-171.47264574771592,291.5899217563291,0.5057442188262941,703.0799551188662,279.006284070498,154.15362950310703,0.9396030902862548,690.3253566928706,-208.0040751699344,128.9895863966355,0.5603064894676208,376.2538330375258,151.08213047335298,171.83331347221142,0.3637647330760956,362.6318302060762,-65.50466228339423,89.43551110208776,0.3354160487651825,613.2617899959081,189.20906025417304,49.27970781525417,0.3409787118434906,807.9687786847431,-69.01998735376489,59.61658871983897,0.43517035245895386,543.8106032902176,129.56119881136718,-361.97015315509765,0.014903724193572996,303.42533872667326,-114.98965264817578,-678.2924937810787,0.015395045280456543,3208.4049971457002,448.4151569864955,5.515008562899756,359.33996574840097,3203.42,386.58977165600646,7.9850028542999185,179.77,3203.32,411.85977165600644,7.970005708599838,179.77,3203.21,439.14977165600646,7.9749971457000814,179.77,3202.31,572.7047745103064,7.959994291400162,179.46,3196.86,846.9298001990057,6.97,179.64,3197.0150028543,775.1447745103064,7.969988582800324,179.64,3197.58,855.4047745103064,7.979988582800324,179.64,3205.24,318.89974882160715,8.785002854299918,179.77,2946.000228343993,880.8150028542999,7.9749971457000814,89.71,2924.730228343993,880.71,7.965008562899758,89.71,2659.079954331201,776.0201940923946,6.975008562899758,346.68,2664.239948622601,755.5402226353937,7.969982874200487,346.68,3199.4250028543,1223.8897716560064,8.014980019900568,179.45,,,,,,,,,,,,,2c,30,1569575905
14067,14067,461.07530791975444,1569576363.7102716,461.07530791975444,-89.83531548506602,,604.2955137616594,66.18161543963456,619.8348092558688,0.9870731830596924,577.6413653541256,96.28416872993708,657.440619981871,0.9975024461746216,619.4823154299352,33.52655478073658,671.3415127560856,0.9731938242912292,568.2917140822153,129.5506888180578,676.1616202529733,0.724592924118042,538.3841855836548,-18.861937344978788,659.3079224647176,0.8894018530845642,444.72158299810684,179.31707667862884,547.142195646928,0.873590886592865,450.63659769085257,-69.35022421061565,536.7002982866024,0.8715183734893799,553.3696984762628,261.9403049847188,323.4933542777939,0.9805699586868286,498.90804040135885,-174.4073098954368,282.19699143131567,0.5616708397865295,715.3900329612691,273.1211752065708,157.19636126484994,0.9441351890563964,706.8760005542674,-206.07128875021772,139.65080716024318,0.5052167177200317,369.2631750464657,145.93588826231007,145.8166937337656,0.3515181839466095,369.38996454709746,-66.26813527134877,98.14978990977444,0.339630663394928,580.1194031765536,183.0374138954209,0.4359452732788611,0.6530172228813171,808.93955265663,-67.35713071206821,55.383426567256784,0.5136157870292664,517.5982342996759,165.97973844618843,-424.2349868298792,0.014334559440612791,267.95798677721024,-118.69154901161288,-706.657568891634,0.018316984176635742,3208.4024692080247,448.5541935586493,5.522592375926327,359.3096304962947,3203.42,386.38753664196463,7.987530791975442,179.77,3203.32,411.65753664196467,7.975061583950884,179.77,3203.21,438.94753664196463,7.972469208024558,179.77,3202.31,572.5050674339401,7.9549384160491154,179.46,3196.86,846.752844561719,6.97,179.64,3197.017530791976,774.9450674339399,7.959876832098232,179.64,3197.58,855.2050674339399,7.969876832098232,179.64,3205.24,318.67729030616107,8.787530791975442,179.77,2946.2024633580354,880.8175307919755,7.972469208024558,89.71,2924.9324633580354,880.71,7.972592375926326,89.71,2659.039507328393,776.1920938543301,6.982592375926327,346.68,2664.194445744442,755.7374017740843,7.954815248147348,346.68,3199.427530791975,1223.6875366419647,7.997284456171907,179.45,,,,,,,,,,,,,2c,30,1569575905
14068,14068,461.2,1569576363.7435813,461.2,,,601.762490951377,64.11465441226396,617.217039715772,0.9970386624336244,584.3099421362872,90.06970611176146,661.0463016561662,0.988295555114746,615.202350826354,32.07305159079669,664.2290039432768,0.9976427555084229,567.3475923556263,126.49253512397571,675.2353114058786,0.7499192953109741,530.2640802055805,-23.035958862431077,656.0531366510763,0.8637255430221558,444.8423024165621,177.3001759986391,546.3848219117942,0.8664367198944092,454.7373758267205,-73.98058887569135,536.4284575745528,0.8656294345855713,553.8023063408539,260.4911132801904,322.6012619310241,0.9815832376480104,523.1391153848092,-179.00403125957257,280.3547483086906,0.9728363752365112,710.5387700601892,273.73400270884844,159.7047460772176,0.9540167450904846,708.0410798811718,-196.0891839816077,141.11603021598896,0.2408739626407624,377.9473863469826,143.54959459937646,132.81436048884507,0.4306395053863525,376.97269167815926,-63.30049170025798,99.29041358108552,0.3605932593345642,670.4022690530163,169.2098371413218,-0.020327355679825132,0.5578169822692871,811.1898021371335,-80.53622977709017,55.45860698194983,0.563564121723175,499.0219583778009,190.5611977186907,-455.0205336810083,0.010728687047958374,223.57365862601884,-127.07875723952093,-751.7870889545152,0.020096480846405036,3208.39,449.24,5.51,359.15,3203.43,385.4,7.95,179.77,3203.32,410.67,7.95,179.77,3203.21,437.95,7.97,179.77,3202.32,571.51,7.98,179.46,3196.87,845.88,6.95,179.64,3197.02,773.95,7.99,179.64,3197.59,854.21,7.96,179.64,3205.25,317.58,8.79,179.77,2947.2,880.82,8.0,89.71,2925.92,880.71,7.99,89.71,2658.84,777.04,6.98,346.68,2663.96,756.7,8.0,346.68,3199.44,1222.69,8.01,179.45,,,,,,,,,,,,,2c,30,1569575905
14069,14069,461.2,1569576363.7435813,461.2,,,592.3134833159978,63.56334781489724,617.3011655080328,0.9973914623260498,588.1109834536568,90.1596576394781,663.0521735342493,0.9976335167884828,618.9197892669404,28.410194773906284,670.6364259093419,0.9664251804351808,563.7964640904353,127.39023780712593,674.6263496241216,0.7674586176872253,551.8478091359376,-20.41105437651241,662.2782471194952,0.8724033236503601,447.19864422842795,172.4624609504652,539.9852779272275,0.9359375238418579,451.1012986391777,-75.71015179251806,534.499396504444,0.8714877367019653,554.8716331650975,265.1241760932159,320.73561434751724,0.9799421429634094,538.0404235374542,-181.80854583802147,285.6588694503172,0.9693211913108826,714.410348272632,273.232896260708,161.60298773820432,0.951376497745514,713.7690118413882,-199.4806208748085,138.86805955792323,0.7034587860107422,372.3910715123187,144.5479633932259,126.37663213237673,0.4324000477790833,380.65006007598885,-64.60922907397274,96.42494975794884,0.41520678997039795,693.3266641504342,166.73026000382413,7.815412592229223,0.606397807598114,793.7427385889947,-80.61842067869173,34.41286928582281,0.4722303450107575,482.2430466178302,202.07848146289268,-475.9910210529459,0.01080334186553955,268.7225492471159,-127.45095972589502,-709.1644901555399,0.025509268045425408,3208.39,449.24,5.51,359.15,3203.43,385.4,7.95,179.77,3203.32,410.67,7.95,179.77,3203.21,437.95,7.97,179.77,3202.32,571.51,7.98,179.46,3196.87,845.88,6.95,179.64,3197.02,773.95,7.99,179.64,3197.59,854.21,7.96,179.64,3205.25,317.58,8.79,179.77,2947.2,880.82,8.0,89.71,2925.92,880.71,7.99,89.71,2658.84,777.04,6.98,346.68,2663.96,756.7,8.0,346.68,3199.44,1222.69,8.01,179.45,,,,,,,,,,,,,2c,30,1569575905
14070,14070,461.2,1569576363.7435813,461.2,,,584.6648724760051,65.62638619744669,615.0271357055093,0.9972926378250122,574.8524272815494,91.72094622003188,659.0980371805849,0.9978139400482178,614.8490103283018,29.720821040062518,669.6868207281518,0.9692994356155396,542.2404071548933,129.16314570623143,668.9490483463197,0.7283126711845398,554.2063132739547,-19.724517102937032,663.1421009502773,0.8802527189254761,449.9468702355832,176.92807291599402,545.6272056265811,0.872381329536438,450.602924808964,-75.63727726815785,534.5463784092273,0.8744931817054749,560.1900764501527,264.95145041830415,320.0553678709297,0.9757283926010132,531.1192311981771,-184.870931901378,280.68379605802556,0.9660779237747192,704.7152112968033,277.563163091518,156.54192197910314,0.6905157566070557,718.3729196000911,-199.47830039045846,138.6519186985546,0.7296255230903625,382.7782298636728,143.2572291578247,130.65800970099667,0.4227147996425629,405.585480528608,-63.917384625947655,107.65198945508546,0.39761754870414734,678.4331556461173,169.7518644668994,-3.533308490804899,0.6120736598968506,803.1745923469651,-79.51031563347469,39.97951317211161,0.44213539361953735,460.6581492369896,209.22663949086885,-499.989589384766,0.010180771350860596,349.7593951692331,-123.65592612163685,-631.4280306911727,0.02658078074455261,3208.39,449.24,5.51,359.15,3203.43,385.4,7.95,179.77,3203.32,410.67,7.95,179.77,3203.21,437.95,7.97,179.77,3202.32,571.51,7.98,179.46,3196.87,845.88,6.95,179.64,3197.02,773.95,7.99,179.64,3197.59,854.21,7.96,179.64,3205.25,317.58,8.79,179.77,2947.2,880.82,8.0,89.71,2925.92,880.71,7.99,89.71,2658.84,777.04,6.98,346.68,2663.96,756.7,8.0,346.68,3199.44,1222.69,8.01,179.45,,,,,,,,,,,,,2c,30,1569575905
14071,14071,461.2290114417637,1569576363.8117418,461.2290114417637,-90.54731200906151,,580.9198390953078,56.354483527070045,611.5920223584658,0.9969046115875244,584.0571429274746,83.20543755458355,660.2481658453366,0.9776655435562134,594.8923388087247,23.15221434199421,657.1070753219702,0.9981664419174194,545.933085296631,121.12796419268015,669.0144942702218,0.8042386770248413,550.2524317263611,-31.73602059503592,657.934578164823,0.6507928967475891,446.8067782457823,169.02150481425102,541.4263165246599,0.9329363107681274,451.8704839869876,-79.50945434694142,530.8001163057842,0.863311231136322,551.6632468523949,260.3487546081643,328.5383102102784,0.9879099130630492,528.3111560683545,-182.115744793526,280.22324326329897,0.9722453951835632,705.0076332598953,281.9997812322101,150.4881214440046,0.9469813108444214,713.0126628804244,-192.62880676685063,138.05327229558426,0.3529531955718994,406.95590481634946,142.70949245610902,112.48033544065851,0.2741921544075012,405.4550558487706,-59.66367769703115,118.13520646150879,0.2452263236045837,583.7571696893641,178.9282144965268,-137.98802058063862,0.4833211302757263,745.3823205766759,-86.83289148857193,41.959490733979294,0.830291748046875,461.4351528141159,208.9448528015844,-504.35733795324114,0.017674624919891357,357.85097652033437,-129.36611384824494,-628.8493589842845,0.010989338159561155,3208.3870988558238,449.3995629297004,5.51,359.12679084658896,3203.43,385.1679084658904,7.955802288352742,179.77,3203.3229011441767,410.43790846589036,7.952901144176371,179.77,3203.212901144176,437.72080961006674,7.9729011441763715,179.77,3202.3229011441767,571.2779084658904,7.977098855823629,179.46,3196.87,845.676919907654,6.961604576705482,179.64,3197.0229011441775,773.7179084658902,7.984197711647258,179.64,3197.59,853.9808096100667,7.96,179.64,3205.25,317.321798168303,8.819011441763708,179.77,2947.432091534109,880.82,7.985494279118146,89.71,2926.1520915341102,880.7129011441764,7.981296567470888,89.71,2658.793581693178,777.2372778039933,6.982901144176371,346.68,2663.9077794048253,756.926289245757,8.0,346.68,3199.442901144176,1222.4579084658906,8.01,179.45,,,,,,,,,,,,,2c,30,1569575905
