,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,scenario,participant_id,source_file
9761,9761,558.5667364719692,1568223874.1251688,558.5667364719692,-91.12463569445269,551.262202235056,101.28423054761194,640.4834929450958,0.9967830181121826,567.1870201960195,125.73814691307308,690.7406228490785,0.9979755878448486,585.1211559249664,72.15577966258459,693.2139405218526,0.9826470613479614,541.742952320099,166.1782199181794,702.1734802825082,0.8133988380432129,537.0173830737426,15.839604428238593,695.548021364556,0.6651774048805237,419.39391247598405,239.48173132757236,545.8563314834845,0.9328615665435792,423.91458263292833,-43.07174266604204,534.0444669918943,0.3511679172515869,556.7013865517446,296.9540001988928,342.6226121568447,0.7513916492462158,504.6994108524798,-112.12186901476856,343.0157701310078,0.7681379318237305,711.6871306142317,334.1123285652602,137.2892057752914,0.6785576343536377,707.0553518648649,-161.37370379143138,185.7581274510297,0.3762149214744568,434.6823357621441,188.32462148657768,31.75806561784597,0.012549132108688354,395.4864364856919,-32.05254054429773,135.64361973771528,0.3944920003414154,605.0767074155717,169.38786202040725,-184.08707389841808,0.07889315485954285,635.6358498202038,-23.99480064256352,8.972762246249317,0.07323157787322998,415.75703023729096,144.21348383960913,-593.1424862191295,0.01142635941505432,298.48089141518034,-100.08864423984154,-646.25251558153,0.02392810583114624,3208.0433263528025,489.5336614182546,4.783326352803094,358.9366317640155,,,,,3203.94,258.03943457705054,8.156673647196907,179.75,3203.67,323.6461291658382,7.723347294393813,179.77,3207.316673647197,87.70280281303509,7.6066108224247495,179.26,3207.126673647197,102.27280281303513,7.59997905840928,179.26,3205.16,339.7061291658382,7.749916233637122,179.77,3204.67,461.13619199061037,6.833326352803093,179.77,3148.037218128556,881.82,7.95,89.71,3204.4766736471975,506.5128237546258,7.300020941590719,179.46,3003.053891775753,881.1,7.973368235984531,89.71,2893.0472181285554,880.55,7.966673647196907,89.71,2840.3572181285554,880.27,7.973326352803093,89.69,2729.7038917757527,879.68,7.976673647196907,89.69,2723.2272181285557,880.4366736471968,7.976694588787626,89.69,3200.2466736471974,1138.5327399882628,8.473347294393813,179.45,2740.246296698564,634.7004188318143,7.956652705606188,318.43,,,,,,,,,,,,,2c,7,1568223547
9762,9762,558.6,1568223874.158684,558.6,-83.2760361231078,551.658723188255,88.30995092897194,638.9418139087624,0.9974897503852844,563.0955943763121,116.25085048193071,684.0792749090043,0.9804207086563108,569.4387463683406,61.72947767997358,683.308500606683,0.995380699634552,531.6677231717872,160.15392495703574,698.5606638824008,0.5439374446868896,542.6011476287954,13.478988690997513,698.4311006415361,0.9350744485855104,426.42828946101713,235.23201616432289,552.1614260588947,0.9118072986602784,419.9650253206067,-43.47737007319407,534.4090767260527,0.1844924688339233,541.3178691035888,298.1768086864473,345.5022089945066,0.5577332973480225,502.1150211964905,-109.603903243027,359.4376074526108,0.586597740650177,716.8634096586445,332.82545917052613,147.8839131389804,0.790185809135437,700.31460092063,-163.62824258395858,183.0262014689743,0.20536059141159052,429.2199837480992,196.08147178392414,29.211460557273284,0.03920358419418335,406.28288062662637,-35.307499650144976,140.748721403885,0.5166513919830322,584.9118777287878,168.3010365873694,-207.95427882077416,0.02835291624069214,626.4063123521818,-22.39006109122265,32.73823302996011,0.03419727087020874,398.1098951596986,167.20313461269433,-610.379018565279,0.0021152496337890625,250.40203470079982,-110.35514914726171,-690.5410341609328,0.009886443614959715,3208.04,489.69,4.78,358.92,,,,,3203.94,257.77,8.16,179.75,3203.67,323.39,7.73,179.77,3207.32,87.45,7.58,179.26,3207.13,102.02,7.59,179.26,3205.16,339.45,7.71,179.77,3204.67,460.91,6.83,179.77,3148.3,881.82,7.95,89.71,3204.48,506.27,7.31,179.46,3003.32,881.1,7.99,89.71,2893.31,880.55,7.97,89.71,2840.62,880.27,7.97,89.69,2729.97,879.68,7.98,89.69,2723.49,880.44,7.99,89.69,3200.25,1138.25,8.48,179.45,2740.07,634.9,7.95,318.43,,,,,,,,,,,,,2c,7,1568223547
9763,9763,558.6333493177867,1568223874.1923432,558.6333493177867,-82.73866927902208,553.6898193943507,83.91122678028208,643.6275989178539,0.998153567314148,565.5813525055205,111.29043155528493,686.718437725929,0.9866870641708374,578.019483978444,58.136369744903746,688.9947552830804,0.9961987733840942,528.8823563424086,157.24646722063815,698.211005142032,0.6264086961746216,532.8160363765003,10.38904892304217,691.3013872894554,0.5798602700233461,429.3362807751983,230.9916114962048,547.6770682708709,0.6016637086868286,423.0755090801093,-45.60008922260366,531.9061557330447,0.21224457025527954,557.8889584085856,298.6225369462396,339.63049557354213,0.7564462423324585,486.8786869575968,-112.59910870205263,357.90301138484773,0.4958514273166657,711.8611833539702,331.16841348829763,153.60710667789155,0.8810353875160217,689.280998667278,-165.9523572141297,178.90646444247363,0.2476930916309357,425.336476584433,195.3479977025618,14.472450005458686,0.009094715118408205,402.7070205620599,-37.091607012819296,145.5005017386327,0.3215973973274231,636.8636164776408,174.01946703007442,-133.48532275275932,0.03594192862510681,632.0816314083952,-24.486262612351283,51.30488849954994,0.09564977884292604,368.92703747531715,153.30151761968798,-645.2562498732954,0.00564873218536377,300.4526301560361,-129.2531002698835,-634.999249717236,0.006807804107666016,3208.036665068221,489.8500767253762,4.78,358.9166650682213,,,,,3203.943334931779,257.49987052592775,8.143325341106651,179.75,3203.673334931779,323.1332102530425,7.733334931778669,179.77,3207.3233349317793,87.19988011659979,7.566660272885323,179.26,3207.1333349317792,101.76654518482113,7.606674658893348,179.26,3205.16,339.1932102530425,7.71,179.77,3204.673334931779,460.67988970727197,6.833334931778669,179.77,3148.566794542294,881.8233349317787,7.966674658893348,89.71,3204.483334931779,506.0232150483785,7.316669863557339,179.46,3003.583459610515,881.1,7.983330136442661,89.71,2893.5767945422936,880.55,7.959995204663992,89.71,2840.886794542293,880.2733349317787,7.966665068221331,89.69,2730.236794542293,879.6833349317785,7.983334931778669,89.69,2723.756794542293,880.44,7.973325341106652,89.69,3200.253334931779,1137.9698657305921,8.469995204663991,179.45,2739.8965835475087,635.0967609749415,7.95,318.43,,,,,,,,,,,,,2c,7,1568223547
9764,9764,558.666755329201,1568223874.2260597,558.666755329201,-102.3961204379904,556.9985737630608,79.61957641173666,646.1126635951298,0.998266100883484,577.7031691482108,106.26852298240364,692.4175908784136,0.9912924766540528,578.1362293132253,52.97018345800942,690.4060281185727,0.9957647323608398,528.0598571626902,153.91454386886318,698.6689207207991,0.7430869340896606,538.3007808406462,7.258071604180449,697.2355231429742,0.8322771787643433,427.18021700621847,229.23231600523246,543.5894076998451,0.5677918791770935,426.01986885153394,-60.19728888785279,536.742466833153,0.5016946792602539,548.4762599851168,299.04008155566976,348.07749378138396,0.559944212436676,500.85737431327203,-109.04328331321145,359.70003291480486,0.7823054194450378,715.6333407283513,333.79856363044325,144.70557345438283,0.6621034145355225,671.2174622129165,-155.42262394227632,183.533135697092,0.05253875255584717,427.96847759277284,193.63135789977662,15.165542229766288,0.0056997239589691145,366.5083401550477,-36.6317790519678,172.3740089956319,0.7774934768676758,645.0071496999252,168.5702546281011,-110.46249323642216,0.1378636360168457,648.8708899542457,-25.346909853022837,68.43458863960797,0.2772954106330872,358.0957180546454,174.2842756280022,-661.7721874728254,0.006403952836990357,369.1475831414289,-130.6826400385155,-537.9721397742253,0.011195838451385498,3208.03332446708,490.01042558016474,4.78,358.91332446707986,,,,,3203.94667553292,257.2292818334721,8.126622335399514,179.75,3203.67667553292,322.8759839651525,7.736675532920097,179.77,3207.32667553292,86.9493350309927,7.5532978683196115,179.26,3207.13667553292,101.51265949807262,7.623377664600485,179.26,3205.16,338.9359839651525,7.71,179.77,3204.67667553292,460.4493882285133,6.836675532920097,179.77,3148.8340426336076,881.82667553292,7.983377664600487,89.71,3204.48667553292,505.7760105639128,7.3233510658401935,179.46,3003.8473671006877,881.1,7.976648934159805,89.71,2893.844042633608,880.55,7.949973401239709,89.71,2841.154042633608,880.2766755329201,7.963324467079903,89.69,2730.504042633608,879.6866755329203,7.986675532920097,89.69,2724.024042633608,880.44,7.956622335399515,89.69,3200.2566755329203,1137.6892552347122,8.459973401239708,179.45,2739.722872288155,635.2938564422858,7.95,318.43,,,,,,,,,,,,,2c,7,1568223547
9765,9765,558.7,1568223874.2596133,558.7,-82.85714065675164,558.401129307423,80.35705016312727,643.5873163825999,0.9975038766860962,577.6364630958492,105.54366465656393,690.1094068885893,0.9868987798690796,573.9648998838485,51.62264991251171,686.1186623855942,0.9945499897003174,537.409984520728,153.0628043319006,702.1550604119111,0.7418034076690674,559.516354785045,7.458300587692735,705.1914870620609,0.8172094821929932,422.49900181257635,230.16511903684517,542.018173419442,0.6525502800941467,428.3627345631874,-52.48868274924757,533.7784204342298,0.2527742385864258,548.9708218284208,304.65360312845763,343.77669846093943,0.6542527079582214,516.3022481168233,-109.8878506166069,368.2972471817365,0.6209889054298401,722.7806353211168,337.40205171613695,147.07640581539943,0.755039632320404,692.2137137925406,-155.41495974690105,171.29310604564438,0.7483296394348145,420.8187244692086,194.15752998178291,8.898447741773198,0.007000148296356201,402.7053119913134,-31.9970817870446,164.92525020231622,0.3062264919281006,633.524140561292,172.69395670717373,-121.06363341448088,0.043399572372436516,650.9741852347931,-13.693263313655924,83.53014325307637,0.3831301331520081,323.08605496536336,159.74092316841325,-699.7844041607367,0.010025709867477415,428.500554139968,-121.83297842312656,-458.9060537934191,0.008114129304885864,3208.03,490.17,4.78,358.91,,,,,3203.95,256.96,8.11,179.75,3203.68,322.62,7.74,179.77,3207.33,86.7,7.54,179.26,3207.14,101.26,7.64,179.26,3205.16,338.68,7.71,179.77,3204.68,460.22,6.84,179.77,3149.1,881.83,8.0,89.71,3204.49,505.53,7.33,179.46,3004.11,881.1,7.97,89.71,2894.11,880.55,7.94,89.71,2841.42,880.28,7.96,89.69,2730.77,879.69,7.99,89.69,2724.29,880.44,7.94,89.69,3200.26,1137.41,8.45,179.45,2739.55,635.49,7.95,318.43,,,,,,,,,,,,,2c,7,1568223547
9766,9766,558.7332637225154,1568223874.2931464,558.7332637225154,-83.53621128656542,558.2842261512599,81.44803503449451,643.8456377055337,0.9977023601531982,573.6984916625564,106.79578606184168,689.5402350542493,0.9856051206588744,572.7145596769261,52.18676167108117,683.477385997257,0.9950175881385804,533.8763929960222,153.04360787548114,701.7490945965138,0.7343746423721313,550.7886361120964,9.14486060543722,698.2645082905208,0.8027942776679993,428.57140908861163,231.7178914787749,545.2244194420123,0.606800377368927,427.99976728362327,-48.70189637618606,535.2872596700358,0.1723075807094574,558.1973000787572,303.515894643053,341.39894912005417,0.7791376113891602,485.2807885805232,-109.81903217607149,348.4588665939472,0.5773316621780396,726.2808111389052,339.94530026725346,150.77140528349602,0.8427208662033081,674.7563109882948,-163.25909394978018,175.3215610983431,0.4136363565921784,414.7455753942739,201.70150108385013,2.499698387989384,0.027291983366012573,351.3462067387851,-31.535071431788612,173.53411412345008,0.6966249942779541,498.2016501060183,168.83546166505698,-284.53340942784536,0.056557953357696526,651.7943799964228,-14.580287191965173,87.39784580843374,0.23712730407714844,307.64185890228543,201.45122899544307,-719.6420102209413,0.0060558021068573,452.20668665342737,-112.11640679633214,-377.53305383738143,0.006786555051803589,3208.026673627749,490.3296658680738,4.78,358.9066736277485,,,,,3203.95,256.6872374753738,8.116652744503078,179.75,3203.68,322.3638693366315,7.726694510993844,179.77,3207.333326372252,86.44386933663151,7.573263722515388,179.26,3207.1433263722515,101.01052208113458,7.596757160729996,179.26,3205.1633263722515,338.42054296438,7.743263722515388,179.77,3204.68,459.9904803146438,6.866610978012309,179.77,3149.366109780123,881.83,7.986694510993844,89.71,3204.49,505.2871748256376,7.313368138742306,179.46,3004.3761097801234,881.1033263722516,7.960020883245384,89.71,2894.3761097801234,880.5533263722515,7.949979116754616,89.71,2841.6861097801234,880.28,7.969979116754616,89.69,2731.0361097801238,879.69,7.99,89.69,2724.5561097801237,880.4433263722516,7.949979116754616,89.69,3200.26,1137.1272583586192,8.463305489006157,179.45,2739.373702270669,635.6895823350924,7.956652744503077,318.43,,,,,,,,,,,,,2c,7,1568223547
9767,9767,558.7666667455011,1568223874.32682,558.7666667455011,-89.98407349628961,555.6593208415962,85.74486446469203,640.4106881206458,0.9968843460083008,567.0270953116585,112.43784243668814,685.420817514205,0.9793360829353333,576.5103294993991,57.70226464983473,683.6864962910131,0.99505352973938,535.0020869977344,154.6397300230894,701.7342590545446,0.6112502813339233,557.8247227155709,9.164239031159983,704.3645908026585,0.8256828784942627,422.25829820050484,233.69114274095887,552.2338960116181,0.9312464594841005,419.8887134560592,-61.03439304971368,535.8224338620282,0.5223320722579956,554.2803221966077,302.44436069218733,334.77895394996034,0.6985429525375366,495.1231771774031,-105.9590032395496,358.321201022902,0.6737605929374695,717.0202801739281,340.99302011386027,145.3808458041094,0.8078289031982422,674.7832168473342,-156.08452814217117,180.6808048455442,0.5851367712020874,403.7440518380806,199.90795720022044,1.0797325739854955,0.0064707696437835685,357.0650070726216,-30.19849943525854,179.78431878730493,0.7195478677749634,409.662569672002,172.92352473409656,-383.53570724528663,0.05383297801017761,620.8869157662167,-22.235413107950677,77.61307870139173,0.4573398232460022,303.0583914226397,184.8751154895374,-719.9403944527241,0.00485605001449585,476.8663457125495,-92.26173036753308,-379.86397815380417,0.020829051733016968,3208.02333332545,490.4900003784053,4.78,358.9033333254498,,,,,3203.95,256.4133326868909,8.12333334910022,179.75,3203.68,322.10666605964155,7.713333301799562,179.77,3207.33666667455,86.18666605964155,7.606666745501099,179.26,3207.14666667455,100.75999940874176,7.553333230848571,179.26,3205.16666667455,338.15999938509134,7.776666745501099,179.77,3204.68,459.7599994560424,6.8933333964008785,179.77,3149.6333339640087,881.83,7.973333301799562,89.71,3204.49,505.04333275784205,7.296666627249451,179.46,3004.643333964009,881.1066666745502,7.9499999763496705,89.71,2894.643333964009,880.5566666745501,7.9600000236503305,89.71,2841.953333964009,880.28,7.98000002365033,89.69,2731.303333964009,879.69,7.99,89.69,2724.823333964009,880.4466666745503,7.9600000236503305,89.69,3200.26,1136.8433326632407,8.476666698200441,179.45,2739.1966662488444,635.8900004730066,7.963333349100219,318.43,,,,,,,,,,,,,2c,7,1568223547
9768,9768,558.8,1568223874.360423,558.8,-89.98407349628961,558.5879927853783,82.90928652861034,642.5790947724902,0.9974008798599244,575.0340783477052,108.883422022012,689.2252920075996,0.9858914613723756,579.5057079297072,54.99960078822913,686.7924026516573,0.995103359222412,532.0959957447104,155.58215065212056,700.8438348369223,0.6700835824012756,555.6163410969419,8.376101740946357,703.699611126615,0.8004701137542725,428.3845926486683,236.87161100547118,549.1154435426024,0.9380031824111938,425.27861744421,-50.72057572584112,535.0911957539488,0.2204599380493164,557.3496662527651,301.4950144497133,333.4700518506002,0.797694981098175,498.1319845131732,-103.70760861220707,345.20650211091385,0.9252697229385376,718.143635041021,342.4824521138236,152.84354181566445,0.795507550239563,643.0298118173663,-143.9718965161521,153.9739671486147,0.04499402642250061,406.3284695033214,202.59696514281052,-7.280350798970487,0.017304152250289917,380.54630946910265,-25.94122740750452,167.726123116899,0.19395840167999268,332.8417265135688,173.64578697744656,-483.44285532017096,0.020975232124328613,623.8358225056371,-25.925224792281018,76.06895560999409,0.02657410502433777,255.45761753816498,161.74956738776908,-760.9957269274634,0.0053685903549194345,488.70559644575883,-85.92442003112646,-381.84576011755235,0.05143654346466065,3208.02,490.65,4.78,358.9,,,,,3203.95,256.14,8.13,179.75,3203.68,321.85,7.7,179.77,3207.34,85.93,7.64,179.26,3207.15,100.51,7.51,179.26,3205.17,337.9,7.81,179.77,3204.68,459.53,6.92,179.77,3149.9,881.83,7.96,89.71,3204.49,504.8,7.28,179.46,3004.91,881.11,7.94,89.71,2894.91,880.56,7.97,89.71,2842.22,880.28,7.99,89.69,2731.57,879.69,7.99,89.69,2725.09,880.45,7.97,89.69,3200.26,1136.56,8.49,179.45,2739.02,636.09,7.97,318.43,,,,,,,,,,,,,2c,7,1568223547
9769,9769,558.8332027424094,1568223874.393965,558.8332027424094,-105.86681673136832,554.3478238432106,85.21486788615849,643.2770246350823,0.997566819190979,573.2761422023262,112.87243682138086,689.856596756799,0.9800596237182616,584.8406936666545,59.205729840957716,689.1246248767151,0.9959063529968262,531.6983823832682,156.10361820314952,700.3693847698027,0.5831915140151978,552.7953969860332,11.85331270387853,700.5030909000765,0.8479405045509338,426.8349226801333,237.5039180754591,553.3948936552351,0.944351077079773,430.0254312192367,-46.65619454888685,536.4955608899122,0.2371834516525269,556.3634596027234,298.39996151442836,347.0475784221476,0.8291875123977661,491.5047502793859,-104.55031405885649,349.5424801325523,0.6690536141395569,713.4210368150502,342.6020828276915,150.8143790125934,0.8574509024620056,667.7018532908235,-146.4040343207181,165.64572556550937,0.5180211067199707,409.73491547170715,197.13708509231643,1.2943110885298097,0.007363885641098022,367.22628825591454,-29.96972871027593,164.97838464301608,0.8963594436645508,531.2436716822921,165.81555882876708,-242.79986032519835,0.11819392442703247,623.967417262532,-29.9433397690274,63.00660760776904,0.07393935322761536,274.6997580384035,150.55427802774392,-740.9308971955264,0.021116256713867188,473.8370802690408,-84.90535144282602,-407.77981107302116,0.05569782853126527,3208.0166797257593,490.8093731635652,4.78,358.9,,,,,3203.953320274241,255.87105778648342,8.133320274240948,179.75,3203.68,321.5910186092063,7.716601371204725,179.77,3207.343320274241,85.67765915768818,7.64,179.26,3207.1533202742407,100.25765915768818,7.5465230166503945,179.26,3205.17,337.6410186092063,7.819960822722836,179.77,3204.68,459.3009010773748,6.910039177277165,179.77,3150.165621939276,881.833320274241,7.969960822722835,89.71,3204.493320274241,504.557619980411,7.289960822722835,179.4666405484819,3005.172301665035,881.11,7.9433202742409454,89.71,2895.1756219392755,880.56,7.97664054848189,89.71,2842.482301665035,880.2833202742411,7.980039177277164,89.69,2731.8356219392763,879.693320274241,7.98335945151811,89.69,2725.352301665035,880.45,7.97,89.69,3200.263320274241,1136.2777766895194,8.480039177277165,179.45,2738.8440254652296,636.2858961802158,7.96335945151811,318.43,,,,,,,,,,,,,2c,7,1568223547
9770,9770,558.8665496855198,1568223874.4276526,558.8665496855198,-83.42160024914824,554.8656208828506,86.37492199845875,641.5794781030608,0.9962829351425172,572.9655535321433,113.51116322635592,690.3096626252952,0.9646210670471193,576.3912311788216,59.66901220450293,685.8855240890165,0.99700129032135,521.9560124143791,162.81500196436176,698.8826082693733,0.9615421295166016,561.7819560357489,11.90053014212926,704.6355949804969,0.8055147528648376,433.8062341589453,246.31111585272566,548.9112924753226,0.9383090734481812,419.6842096462449,-56.05452615907436,538.1099509825292,0.4749143123626709,559.2774292388183,304.1960833435719,323.7540175728734,0.7278795838356018,493.8605277918722,-102.75247190319658,352.06320222419373,0.6630638837814331,713.2186729309677,337.3079571470056,158.51186651516485,0.8574819564819336,677.2767592099917,-152.10684028338463,170.65333870962246,0.6757593750953674,415.31700570140436,179.89243408786174,26.626274476003772,0.21249407529830933,367.87670205099175,-29.466294866037146,160.24421067612263,0.9112406969070436,560.6225772058258,165.092312870773,-210.29713822330388,0.07852953672409058,675.6738835193378,-35.10157702854353,50.46262956853502,0.12294057011604308,236.2793658082196,168.02717207472799,-784.9027978047708,0.0022907555103302,516.1402531723048,-98.88069333491607,-434.76213281088593,0.018525421619415283,3208.0133450314484,490.9694384904951,4.78,358.9,,,,,3203.9566549685524,255.6009475472896,8.13665496855198,179.75,3203.68,321.33091245294554,7.733274842759902,179.77,3207.3466549685522,85.42422239004951,7.64,179.26,3207.156654968552,100.00422239004949,7.583204654071782,179.26,3205.17,337.38091245294555,7.829964905655941,179.77,3204.68,459.0708071699133,6.90003509434406,179.77,3150.4323974841577,881.8366549685519,7.979964905655941,89.71,3204.4966549685523,504.31418729570544,7.299964905655942,179.47330993710395,3005.4357425156068,881.11,7.9466549685519805,89.71,2895.4423974841584,880.56,7.983309937103961,89.71,2842.745742515607,880.2866549685519,7.970035094344059,89.69,2732.1023974841587,879.6966549685519,7.976690062896039,89.69,2725.6157425156066,880.45,7.97,89.69,3200.2666549685523,1135.9943276730814,8.470035094344059,179.45,2738.667286666745,636.4826431445669,7.956690062896039,318.43,,,,,,,,,,,,,2c,7,1568223547
9771,9771,558.9,1568223874.4614446,558.9,-88.70703677335385,557.4882823639309,86.02675042241074,644.8642796408665,0.9969856739044192,569.7940556772483,113.86340479011857,688.2589456635786,0.9777120351791382,583.1661998355431,60.921882186441266,687.7412630934821,0.9948126077651978,519.5088304552849,163.43764044088664,698.1031751227986,0.9475182890892028,539.4373310191479,13.780355166885517,694.9006847264325,0.8695473074913025,418.88903550303803,241.7792978294904,549.4679270631568,0.9501111507415771,420.7565646931548,-55.153747736467544,538.6086876713587,0.38680651783943176,550.4063001546112,302.92702688966966,329.9525286929494,0.8081953525543213,506.62579942036416,-95.03569595234761,357.73484830527747,0.7463781833648682,728.0440303254179,338.2560019900662,154.51660907575638,0.8637347221374512,664.9053698111344,-142.91894202717592,163.17351564499427,0.04610803723335266,419.01623567468147,189.76182478889862,21.07740011426597,0.01448148488998413,369.2403266923442,-28.75065594956389,141.9758271418547,0.8572217226028442,621.1086590882655,166.8863856672498,-141.52450293846988,0.19539517164230347,713.2356567453329,-35.37544051781249,48.36756345889205,0.2472944259643555,261.47515073089323,176.86302086169337,-768.5534665993408,0.0034997165203094482,544.0054473238132,-97.06941403013272,-434.9710849783548,0.02642959356307984,3208.01,491.13,4.78,358.9,,,,,3203.96,255.33,8.14,179.75,3203.68,321.07,7.75,179.77,3207.35,85.17,7.64,179.26,3207.16,99.75,7.62,179.26,3205.17,337.12,7.84,179.77,3204.68,458.84,6.89,179.77,3150.7,881.84,7.99,89.71,3204.5,504.07,7.31,179.48,3005.7,881.11,7.95,89.71,2895.71,880.56,7.99,89.71,2843.01,880.29,7.96,89.69,2732.37,879.7,7.97,89.69,2725.88,880.45,7.97,89.69,3200.27,1135.71,8.46,179.45,2738.49,636.68,7.95,318.43,,,,,,,,,,,,,2c,7,1568223547
9772,9772,558.9331437248256,1568223874.4948547,558.9331437248256,-88.64608110414422,557.9581742914769,95.39080518026115,644.0867699148688,0.9966322779655457,569.9666123689734,121.68599924530571,687.0043361425661,0.9971870183944702,583.2534547798958,69.1557270284639,688.3245886960069,0.9803008437156676,519.3782360139759,169.22362323154516,697.7153764726544,0.9202290177345276,515.8661270429124,12.71432623376669,682.8039928474477,0.6511343121528625,422.271906227426,246.4389255154189,550.3315369036436,0.9304351806640624,422.467175178865,-46.71249144700604,535.3882710045643,0.2494114935398101,553.7664522531561,309.65119281533333,345.4618517007061,0.4716662168502808,493.5695246734819,-100.58971177112309,349.7780774758026,0.734309196472168,725.3895625800247,342.405559320972,146.68231533612197,0.8160591721534729,676.2272325251238,-157.4228111212321,163.1723205716773,0.6344109773635864,422.9897415621562,184.32825598419868,34.34816012917554,0.2636021971702576,382.49261693816527,-22.536765971737555,136.86274769664854,0.7115108966827393,440.208971585706,173.97579998618957,-342.66294421967046,0.06306833028793335,778.8945825839667,-29.912097495227126,61.465995904993584,0.3008041977882385,222.01561853473743,152.64066353761132,-806.106906631422,0.001901388168334961,546.0000116356932,-90.30754728240645,-448.5792762834017,0.11775088310241699,3208.006685627517,491.2857755066806,4.77337125503487,358.9,,,,,3203.96,255.0615358289122,8.130056882552303,179.75,3203.683314372482,320.81479331884253,7.740056882552303,179.77,3207.353314372482,84.91810769132502,7.630056882552303,179.26,3207.163314372482,99.49479331884243,7.629943117447697,179.26,3205.17,336.86147894635985,7.8035419026917765,179.77,3204.68,458.6113082987029,6.896628744965131,179.77,3150.9651497986047,881.84,7.99,89.71,3204.5,503.8247364362902,7.316628744965131,179.4965718624128,3005.9651497986047,881.1133143724826,7.953314372482565,89.71,2895.971835426123,880.5633143724824,7.99,89.71,2843.2751497986046,880.29,7.973257489930263,89.69,2732.6318354261225,879.7,7.963371255034867,89.69,2726.145149798605,880.45,7.963371255034867,89.69,3200.273314372483,1135.428278338982,8.473257489930264,179.45,2738.314338258424,636.8788623489538,7.966571862412827,318.43,,,,,,,,,,,,,2c,7,1568223547
