,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,C_in-E_out.16_x,C_in-E_out.16_y,C_in-E_out.16_speed,C_in-E_out.16_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,A_in-D_out.21_x,A_in-D_out.21_y,A_in-D_out.21_speed,A_in-D_out.21_angle,A_in-D_out.22_x,A_in-D_out.22_y,A_in-D_out.22_speed,A_in-D_out.22_angle,A_in-D_out.23_x,A_in-D_out.23_y,A_in-D_out.23_speed,A_in-D_out.23_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,C_in-E_out.17_x,C_in-E_out.17_y,C_in-E_out.17_speed,C_in-E_out.17_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,A_in-D_out.24_x,A_in-D_out.24_y,A_in-D_out.24_speed,A_in-D_out.24_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,scenario,participant_id,source_file
11374,11374,331.3666094375696,1568805475.2255585,331.3666094375696,,551.8597796009238,200.1072776983488,702.7386773871416,0.3281554877758026,611.9396947118232,195.60421628092442,759.4506968163984,0.6033837795257568,622.6983506583948,163.8351847124156,758.5021346824408,0.972020983695984,623.4248051657921,182.19647663178642,763.805614514349,0.023162394762039185,613.5966105020833,86.07113037265947,750.7893439189862,0.8484193086624146,486.3107937181037,197.75532603701092,608.5941321563064,0.9493154883384703,523.035553891785,-36.37924738608342,558.4302888410019,0.004203498363494873,615.3046611261129,261.38875944663965,404.90997331031787,0.9766889810562134,634.1019376913422,-122.37542017410877,414.9208381585287,0.9142115116119384,753.7526846083458,287.98143100304765,250.3992653500692,0.9138193130493164,755.3809249994575,-184.94117737319957,241.8627834150616,0.8408507108688354,473.76825464495283,156.26399040659942,213.44925380921163,0.08253201842308044,401.39894341794286,-46.210410703885785,161.89681340686946,0.16471818089485168,658.2452394396382,176.62689515971292,75.50385733503867,0.5491592288017273,603.0493520418943,-34.3231846932341,-33.05411016824465,0.39380133152008057,589.4660205567628,155.7347985873515,-356.6002586394704,0.010151714086532593,493.53658925943114,-92.98886735902822,-519.5904874015686,0.03172460198402405,3208.6033390562434,416.1563862440908,4.82,359.6334077311596,3204.673339056243,1020.7495707817717,7.486643775027819,359.45,3197.26,736.2671244994436,7.973356224972181,179.64,3196.9766609437565,780.9671244994438,7.960017168729137,179.64,3315.683321887514,59.51719317436016,9.040017168729138,178.76,3315.073321887514,87.78041204949926,7.066678112486089,178.76,3314.7366609437568,103.31041204949922,7.063339056243045,178.76,3196.63,835.8071244994437,7.9833218875139105,179.64,3196.48,860.0737854432007,7.976660943756955,179.64,3205.99,834.8862660629868,7.030068674916543,359.99,3098.7996051192304,881.876660943757,6.963356224972181,89.71,3314.4233218875142,117.74041204949927,7.039982831270863,178.76,3203.3,632.760377712041,6.606660943756955,179.46,2906.266266062987,880.9166609437568,6.963339056243045,89.71,2927.062875500557,880.72,7.98,89.71,3203.176660943757,646.203716768284,6.616609437569548,179.46,3202.7,734.3837682744714,7.5233047187847735,179.99,3202.69,756.4904292182283,7.546695281215227,179.99,3202.69,778.3404807244158,8.35,179.99,3202.68,868.7671244994436,7.939965662541728,179.99,3202.1666609437566,937.7104635556868,8.063304718784773,179.45,2663.073424899889,759.1629441754731,6.986678112486091,346.68,2660.543442068618,771.1495536130425,8.04332188751391,346.68,3201.2666609437565,1031.8704807244158,8.373270381326503,179.45,2713.2202746996663,667.0296394566882,7.9533562249721825,322.4,,,,,,,,,,,,,2c,18,1568805099
11375,11375,331.4,1568805475.2590368,331.4,-155.8724007898003,535.4561749422835,207.6751973726533,699.0897643333814,0.8577240109443665,604.4934724111192,195.60603071936725,756.8416764105507,0.3500136733055115,610.5006574786993,168.2605258488073,760.5693161696535,0.9544209837913512,612.6708033447168,181.44495526677693,758.6028396402838,0.023534953594207764,615.8418741340843,94.30826631670185,757.3703991319708,0.5397121906280518,485.50568704566683,195.7316207810743,587.7335693228076,0.371709942817688,526.2085823842033,-38.10115182894054,557.9132027314307,0.0071004629135131845,579.7098195521735,247.27978746547268,399.9101445294629,0.7963702082633972,604.5147679161414,-122.47186587412241,399.327172936176,0.8968101143836975,744.3701048518599,286.1539485691472,247.3678854781056,0.6778309941291809,770.5139148157373,-186.20759216918515,243.0310618663484,0.747536301612854,493.5088638068572,154.64157010245762,203.50860803091354,0.015382915735244753,409.9484567124492,-43.54371552607552,159.31050168466706,0.2779346704483032,728.8540806187829,173.70303257087753,94.97936859831593,0.2702053487300873,591.6681049860882,-34.96593736199793,-41.31376189087783,0.3826438784599304,606.2289723504938,168.63444181477306,-365.32324573071367,0.014734327793121338,513.7144710966304,-104.1807991698288,-495.0764628467928,0.010548144578933716,3208.6,416.32,4.82,359.59,3204.67,1021.0,7.5,359.45,3197.26,736.0,7.96,179.64,3196.98,780.7,7.95,179.64,3315.69,59.21,9.03,178.76,3315.08,87.54,7.06,178.76,3314.74,103.07,7.06,178.76,3196.63,835.54,7.99,179.64,3196.48,859.81,7.98,179.64,3205.99,835.12,6.99,359.99,3099.03,881.88,6.95,89.71,3314.43,117.5,7.05,178.76,3203.3,632.54,6.61,179.46,2906.5,880.92,6.96,89.71,2927.33,880.72,7.98,89.71,3203.18,645.98,6.65,179.46,3202.7,734.13,7.54,179.99,3202.69,756.24,7.53,179.99,3202.69,778.06,8.35,179.99,3202.68,868.5,7.96,179.99,3202.17,937.44,8.08,179.45,2663.02,759.39,6.98,346.68,2660.48,771.41,8.05,346.68,3201.27,1031.59,8.41,179.45,2713.06,667.24,7.94,322.4,,,,,,,,,,,,,2c,18,1568805099
11376,11376,331.4334058377937,1568805475.2926507,331.4334058377937,-159.58134739294044,517.220133143618,210.77017997378053,697.2988748851759,0.927340030670166,599.7864775906729,199.2081701320287,757.1322714132291,0.4333672523498535,611.5713978777737,171.71837223235113,760.8805157589868,0.9675548076629642,606.5770033719198,183.25237452072014,756.3377458739999,0.01892232894897461,618.9725091471769,101.54381963367071,761.5998650421512,0.7448098659515381,493.10497514820287,199.49610331522808,591.4584639752044,0.7001696825027466,526.0077217508925,-35.28164553121232,560.8619493876429,0.011922508478164671,596.0738203346583,245.10550971353214,425.9750478461466,0.33730506896972656,629.3780003088738,-122.38791099496576,408.3315714106472,0.8164968490600586,739.7444789254126,284.78081893114063,242.08697913218842,0.9035837054252625,746.3389724120862,-188.80926326740848,232.71305226972785,0.8091323375701904,489.59824625538164,158.7753751931871,180.0965131028679,0.01481679081916809,402.0611143234736,-44.99587524787698,150.36873107944587,0.23201748728752136,774.4074171044213,173.57115214313285,112.60538108691715,0.31483110785484314,615.2063876125723,-33.9312839776104,-19.70287086408408,0.4523091912269592,608.6366081400056,174.38419176581124,-372.8895198041311,0.02028265595436096,529.2692478581025,-108.3638714959572,-477.2403922879097,0.01151195168495178,3208.5966594162205,416.48034802141024,4.8233405837793795,359.53321007575056,3204.6666594162207,1021.2505437834534,7.503340583779378,359.45,3197.26334058378,735.7327532976497,7.966681167558758,179.64,3196.98,780.4360938814291,7.963362335117514,179.64,3315.6966811675593,58.90266629229717,9.033340583779376,178.76,3315.0833405837793,87.29947796788473,7.090065254014408,178.76,3314.7466811675586,102.82613738410535,7.08338408645565,178.76,3196.6333405837795,835.2760938814291,7.983318832441242,179.64,3196.4833405837794,859.5427532976497,7.98,179.64,3205.99,835.3538408645566,7.016724670235028,359.99,3099.263840864557,881.88,6.95,89.71,3314.433340583779,117.2594779678847,7.05,178.76,3203.30334058378,632.319521470561,6.603318832441242,179.46,2906.730500280777,880.92,6.96,89.71,2927.5972467023503,880.7233405837794,7.983340583779379,89.71,3203.18,645.759521470561,6.6533405837793795,179.46,3202.7,733.8794562165466,7.529978248661863,179.99,3202.69,755.9894562165466,7.509956497323729,179.99,3202.69,777.7827315463115,8.346659416220621,179.99,3202.68,868.2327532976497,7.980043502676271,179.99,3202.1733405837795,937.1694127138704,8.083340583779378,179.45,2662.96655065953,759.6171596969976,6.98,346.68,2660.4198694919714,771.6705655347915,8.043318832441242,346.68,3201.2733405837794,1031.3093909625322,8.389956497323729,179.45,2712.8963113948107,667.4504567781007,7.953362335117514,322.4,,,,,,,,,,,,,2c,18,1568805099
11377,11377,331.466334946913,1568805475.325785,331.466334946913,-161.1084514750595,532.9411620231784,207.6155328825741,706.2605422446852,0.24656608700752256,601.2250933915623,197.9208740903297,763.9417022350282,0.3934713006019592,616.9263050281247,173.85261769134402,766.6065259175584,0.9364592432975768,608.6125999247872,179.83044368441762,757.9108798220302,0.014967203140258787,618.3907226516304,104.30304609751416,760.7093124815419,0.8083478212356567,490.4687186837955,195.11869163530014,591.3872948746475,0.5160677433013916,520.4031329725392,-31.0303332286066,578.8034575604955,0.0539512038230896,607.1473700377294,257.31078127631093,400.70342802471816,0.938584566116333,621.0379317180985,-123.1268487823682,405.7240938058925,0.8053158521652222,742.3548017471802,289.1653528410343,244.88556630274658,0.7472997903823853,742.9985661651037,-188.8241042215776,231.38618913470643,0.8111485242843628,443.0347332455832,156.49094607959498,169.9106405795807,0.29231902956962585,408.9105473984283,-47.12392265807307,148.13664848460462,0.31960445642471313,772.9382263153357,171.4225835869414,108.36378774887515,0.4022060632705689,622.5237158656103,-35.07087109535541,-10.822755856385498,0.4239322543144226,608.4458005125409,183.03274098205338,-373.84573164306227,0.04550135135650635,527.3312573045552,-116.36972058427092,-480.1150201896744,0.013480991125106813,3208.593366505309,416.63840774518235,4.826633494691299,359.47723059024787,3204.6633665053087,1021.4975121018474,7.506633494691298,359.45,3197.266633494691,735.4693204246962,7.973266989382597,179.64,3196.98,780.1759539193873,7.976533978765196,179.64,3315.7032669893824,58.599718488400505,9.036633494691296,178.76,3315.086633494692,87.06238838222649,7.119701452221688,178.76,3314.753266989382,102.58575488753522,7.106434462839091,178.76,3196.636633494691,835.0159539193874,7.976733010617402,179.64,3196.486633494691,859.279320424696,7.98,179.64,3205.99,835.5843446283908,7.04306795753039,359.99,3099.494344628391,881.88,6.95,89.71,3314.4366334946917,117.02238838222651,7.05,178.76,3203.306633494691,632.1021893503743,6.5967330106174025,179.46,2906.9577111337,880.92,6.96,89.71,2927.860679575304,880.7266334946913,7.986633494691299,89.71,3203.18,645.5421893503742,6.656633494691299,179.46,3202.7,733.6324878981526,7.520099515926104,179.99,3202.69,755.7424878981526,7.490199031852208,179.99,3202.69,777.5094199406223,8.343366505308701,179.99,3202.68,867.9693204246962,7.999800968147793,179.99,3202.176633494691,936.9026869300047,8.086633494691299,179.45,2662.913864084939,759.8410776390082,6.98,346.68,2660.360597095557,771.9274125859213,8.036733010617402,346.68,3201.276633494692,1031.032786445931,8.370199031852207,179.45,2712.7349587601266,667.6579101655518,7.966533978765195,322.4,,,,,,,,,,,,,2c,18,1568805099
11378,11378,331.5,1568805475.3596597,331.5,-163.14880214127032,520.1847566469912,206.43030228242299,692.5394770275316,0.8854819536209106,588.3096119958958,198.37068906327113,754.5648770711869,0.3616577386856079,606.1594568708631,173.01774250846992,760.6968115654587,0.9559795260429382,603.919515092675,178.42766070918992,755.2079850751137,0.017661839723587036,611.607241696801,105.39476775930099,758.8679646470384,0.7564984560012817,484.2031277934015,188.3015244895004,587.479883241442,0.34843119978904724,532.3416108489932,-27.48144858342613,594.5149900599148,0.061856299638748176,592.9877084814863,245.28830439685555,411.6144150261357,0.4698426425457001,623.537334837287,-122.21857120110886,415.21101559615715,0.8202594518661499,752.0245272436571,287.9014660666839,245.28826701154236,0.9083089828491212,760.8451817152167,-183.47618866642026,236.18048906691155,0.656201958656311,415.97314720451436,153.93860292922182,158.60844018540408,0.3093629479408264,417.9770664189074,-49.09093914269963,142.04821359375478,0.01892077922821045,766.941437657928,169.65137677406932,101.97944105845156,0.464773565530777,588.5243869745458,-38.958463398856786,-26.944788752749506,0.4009776711463928,590.0257992258453,184.98268629188215,-392.41759774225443,0.051301777362823486,483.95211682938276,-123.96249991793829,-528.0991991912204,0.010420739650726318,3208.59,416.8,4.83,359.42,3204.66,1021.75,7.51,359.45,3197.27,735.2,7.98,179.64,3196.98,779.91,7.99,179.64,3315.71,58.29,9.04,178.76,3315.09,86.82,7.15,178.76,3314.76,102.34,7.13,178.76,3196.64,834.75,7.97,179.64,3196.49,859.01,7.98,179.64,3205.99,835.82,7.07,359.99,3099.73,881.88,6.95,89.71,3314.44,116.78,7.05,178.76,3203.31,631.88,6.59,179.46,2907.19,880.92,6.96,89.71,2928.13,880.73,7.99,89.71,3203.18,645.32,6.66,179.46,3202.7,733.38,7.51,179.99,3202.69,755.49,7.47,179.99,3202.69,777.23,8.34,179.99,3202.68,867.7,8.02,179.99,3202.18,936.63,8.09,179.45,2662.86,760.07,6.98,346.68,2660.3,772.19,8.03,346.68,3201.28,1030.75,8.35,179.45,2712.57,667.87,7.98,322.4,,,,,,,,,,,,,2c,18,1568805099
11379,11379,331.5332926837965,1568805475.3930507,331.5332926837965,,552.4587997908295,183.89745233451734,709.2602915664197,0.05348628759384155,588.2468383770878,192.8639689811984,749.4879042037145,0.4771005809307098,606.1870886669775,170.55501183009966,758.5867244930816,0.9409134387969972,605.387520059319,176.7695664795676,756.5794000671926,0.029079288244247437,606.6442377098238,100.10259265119544,758.7997672240982,0.7341844439506531,497.7314545239101,189.3310825282533,613.976020951513,0.9384415149688721,519.2947348140855,-26.38960023973205,594.333982879117,0.08802607655525208,610.5262938893097,249.94495249471288,402.666465774374,0.9698437452316284,626.8180676283913,-123.48211105042101,420.36840807923033,0.8593238592147827,765.9435614637932,288.1226574254528,257.5468349757262,0.9098504185676576,781.0066702975197,-180.47629455943576,249.04845122490318,0.8208186626434326,425.68136683589796,157.02716083854662,154.65413024383525,0.031259119510650635,427.7852948013004,-49.58136567382738,156.6999496861057,0.24442365765571594,765.0269268602582,166.82773156762303,92.98420555511896,0.4553735256195069,605.3987299617501,-43.5007340743293,-0.6810692508724401,0.3950182497501373,586.2795569967296,181.86826890088835,-403.653119209996,0.0199124813079834,484.5665185842202,-126.37537607260502,-528.5111209671337,0.006876111030578613,3208.5866707316204,416.9598048822232,4.823341463240701,359.3400975588885,3204.66,1021.9996951284737,7.480036584583154,359.45,3197.27,734.9369877980079,7.9766707316203505,179.64,3196.98332926838,779.6436585296279,7.983341463240701,179.64,3315.7166585367595,57.983707309072244,9.043329268379651,178.76,3315.09665853676,86.57696340828558,7.136682926481402,178.76,3314.76332926838,102.10029267666523,7.116682926481402,178.76,3196.64,834.4836585296281,7.976658536759299,179.64,3196.49,858.7436585296282,7.973341463240701,179.64,3205.99,836.0563780549553,7.060012194861051,359.99,3099.963048786576,881.88,6.963317073518598,89.71,3314.4466585367595,116.5369634082856,7.089951220555795,178.76,3203.31,631.6602682869433,6.623292683796496,179.46,2907.423048786576,880.92,6.969987805138949,89.71,2928.3963414703717,880.73,7.980012194861051,89.71,3203.18332926838,645.1002682869431,6.620048779444205,179.46,3202.7,733.1303048715262,7.506670731620351,179.99,3202.69,755.2403048715262,7.489975610277897,179.99,3202.69,776.9536707244891,8.34332926837965,179.99,3202.68,867.433658529628,8.006682926481401,179.99,3202.18,936.363658529628,8.063365852962804,179.45,2662.806731705926,760.2963902498163,6.9700121948610505,346.68,2660.236743900787,772.4530122019924,8.049975610277897,346.68,3201.28,1030.4703414561095,8.35998780513895,179.45,2712.406865849397,668.0830731762976,7.9766707316203505,322.4,,,,,,,,,,,,,2c,18,1568805099
11380,11380,331.5659963058842,1568805475.4258509,331.5659963058842,-164.69069690802237,564.4358277622613,176.35584201436225,715.8203544761368,0.048123180866241455,590.603357920282,189.7375456282477,749.9545049000301,0.5067351460456848,605.8785011418257,171.83084241067604,759.0141129397597,0.9556464552879332,604.3579915290003,173.72137533461978,755.5238409426606,0.08585560321807861,606.2232527742922,98.67243113806896,758.0045855095989,0.7457742094993591,486.14701728921517,191.7377257989372,612.3015434042777,0.8148562908172607,514.7969456289942,-27.52279756088059,592.404455019082,0.06772270798683168,594.2038060809945,241.57204816212726,405.46281189653604,0.9724892377853394,624.8976074702854,-125.51801496169548,415.74393305145765,0.8828404545783997,717.2790689244463,298.78824750401463,238.00589289656202,0.8592480421066284,739.660063799189,-181.9383819080153,230.69748243084138,0.8456324338912964,421.7339695175765,157.5956356901385,144.91024732588275,0.030441373586654663,443.13294552657806,-46.74590703487464,167.11661802452582,0.3062806725502014,758.740592626895,167.59315730437766,78.68908279198007,0.4195809662342072,624.8762448046152,-49.29102337467815,15.503318797450902,0.3835176527500153,568.5399604847613,179.7537152570901,-427.1921120164146,0.008271664381027222,466.421512476542,-131.73094691687956,-553.7357741415842,0.006106436252593994,3208.583400369412,417.11678226824404,4.816800738823163,359.261608865878,3204.66,1022.2449722941313,7.450603324704236,359.45,3197.27,734.678629183515,7.973400369411582,179.64,3196.9865996305884,779.3820295529265,7.9768007388231625,179.64,3315.723199261177,57.68283398586553,9.04659963058842,178.76,3315.1031992611765,86.33822696704546,7.123601477646327,178.76,3314.766599630589,101.86482659763388,7.103601477646325,178.76,3196.64,834.2220295529265,7.983199261176835,179.64,3196.49,858.4820295529265,7.966800738823164,179.64,3205.99,836.2885737717778,7.050201108234745,359.99,3100.191974141189,881.88,6.976398522353674,89.71,3314.453199261177,116.29822696704548,7.129195567061019,178.76,3203.31,631.4444243811644,6.655996305884184,179.46,2907.651974141189,880.92,6.979798891765255,89.71,2928.657970447073,880.73,7.970201108234745,89.71,3203.1865996305883,644.8844243811644,6.580804432938981,179.46,3202.7,732.8850277058687,7.5034003694115805,179.99,3202.69,754.9950277058687,7.509597783530509,179.99,3202.69,776.6822306611612,8.346599630588418,179.99,3202.68,867.1720295529267,7.993601477646327,179.99,3202.18,936.1020295529263,8.037202955292653,179.45,2662.754405910585,760.5187748800124,6.960201108234745,346.68,2660.17460701882,772.7113708164851,8.06959778353051,346.68,3201.28,1030.195631030573,8.369798891765255,179.45,2712.2466181011678,668.2923763576588,7.973400369411582,322.4,,,,,,,,,,,,,2c,18,1568805099
11381,11381,331.6,1568805475.459955,331.6,-164.69069690802237,562.1472204353229,176.2966946345621,717.5275367081059,0.0407392680644989,590.230373813028,189.97204923211933,751.9172956474931,0.4616090953350067,608.4875113626786,172.98119632589862,761.9888800635664,0.959053635597229,607.6101947420083,170.48452464700998,757.7763479320157,0.0631323754787445,605.7044552034359,98.0535866850903,758.7299703276657,0.7533748149871826,494.59089596808616,181.68208550522385,612.3725721133399,0.9267215728759766,514.4140725084286,-36.9930886260493,597.9132546863489,0.14584124088287356,608.7025435345465,254.50269591565763,400.88110434248495,0.9663600921630859,619.2911730375688,-125.4901963223092,416.27985211689764,0.8087804913520813,744.5318662124298,296.0796454923016,237.2579362610189,0.9263518452644348,733.0267201931862,-182.65190808516363,231.53924451187282,0.839137613773346,410.44224343702143,155.75757886945811,134.90456913648728,0.030727833509445187,445.8646862057574,-43.92244247872466,161.80253117483537,0.014062941074371338,735.6707412163762,163.98899262945656,56.00554931577103,0.3874862492084503,633.5482681544725,-52.65518472349879,32.54188277878197,0.3499029874801636,547.5118723458163,180.12432878035804,-450.8089463866114,0.010403424501419069,465.9842645466944,-131.3708527970228,-555.1416400360677,0.004004836082458496,3208.58,417.28,4.81,359.18,3204.66,1022.5,7.42,359.45,3197.27,734.41,7.97,179.64,3196.99,779.11,7.97,179.64,3315.73,57.37,9.05,178.76,3315.11,86.09,7.11,178.76,3314.77,101.62,7.09,178.76,3196.64,833.95,7.99,179.64,3196.49,858.21,7.96,179.64,3205.99,836.53,7.04,359.99,3100.43,881.88,6.99,89.71,3314.46,116.05,7.17,178.76,3203.31,631.22,6.69,179.46,2907.89,880.92,6.99,89.71,2928.93,880.73,7.96,89.71,3203.19,644.66,6.54,179.46,3202.7,732.63,7.5,179.99,3202.69,754.74,7.53,179.99,3202.69,776.4,8.35,179.99,3202.68,866.9,7.98,179.99,3202.18,935.83,8.01,179.45,2662.7,760.75,6.95,346.68,2660.11,772.98,8.09,346.68,3201.28,1029.91,8.38,179.45,2712.08,668.51,7.97,322.4,,,,,,,,,,,,,2c,18,1568805099
11382,11382,331.63289112116763,1568805475.4926019,331.63289112116763,,568.940133707957,177.0987326182016,723.9865802831572,0.056893318891525275,598.4430759249964,189.09363155721107,761.7307526152666,0.3684489130973816,613.7541155456929,174.92214027106945,768.3441993280928,0.940663754940033,606.1721055069644,166.41556057653725,756.8717255575584,0.06182622909545898,613.4863037947904,99.86488167743148,767.1432746672458,0.9029651880264282,490.9016862839168,183.3502928540771,600.768639631915,0.4927803874015808,517.4342730495408,-43.71391138254997,602.0888542638273,0.09767374396324158,594.5354382127148,254.144577831994,384.5902353161992,0.9722224473953248,628.7430488488205,-121.61018523520657,425.9245844835938,0.9012506008148192,760.1793814275684,293.56608062713525,246.58235580902192,0.8871210813522339,762.4631298292356,-179.79405988972889,253.78216773725669,0.8570104837417603,401.16790875888137,149.09432857136753,143.69112597196175,0.3957092761993408,458.03919811224256,-37.03444414187043,171.7853348497251,0.002680063247680664,618.8074542735742,166.4222764072587,-23.73010672122692,0.3801237046718597,662.713268062829,-72.08204481966305,61.7953173022766,0.14970412850379944,515.2157345048756,185.4221828804309,-484.81892565796767,0.007886022329330444,430.24255612264017,-135.66526240326237,-599.229291751456,0.0020096302032470703,3208.576710887883,417.4378773816042,4.806710887883243,359.1175068697817,3204.6567108878835,1022.74339429664,7.423289112116756,359.45,3197.273289112117,734.1468710306593,7.966710887883242,179.64,3196.99,778.8468710306595,7.963421775766487,179.64,3315.736578224233,57.06740168525842,9.046710887883243,178.76,3315.1132891121165,85.85318392759355,7.093554439416218,178.76,3314.7765782242336,101.38318392759355,7.0801326636497315,178.76,3196.6432891121167,833.6868710306595,7.973554439416219,179.64,3196.4932891121166,857.9468710306595,7.966578224233513,179.64,3205.99,836.7635269602897,7.056445560583781,359.99,3100.6569487360557,881.8832891121167,6.983421775766487,89.71,3314.463289112117,115.81318392759356,7.156843551532974,178.76,3203.3132891121168,631.002918600294,6.650530654598925,179.46,2908.120237848173,880.9232891121167,6.986710887883244,89.71,2929.1898398572234,880.73,7.9567108878832435,89.71,3203.19,644.4429186002941,6.569602009050808,179.46,3202.7,732.3833165912433,7.5,179.99,3202.69,754.4900274791264,7.536578224233513,179.99,3202.69,776.1237145821924,8.346710887883244,179.99,3202.68,866.6401601427762,7.956976215182706,179.99,3202.1832891121167,935.5668710306596,8.029734672700538,179.45,2662.647374206132,760.9703705118228,6.9532891121167575,346.68,2660.0507959818983,773.2365507451069,8.080132663649731,346.68,3201.2832891121166,1029.6337145821924,8.383289112116756,179.45,2711.9221226183954,668.7172140633556,7.97,322.4,,,,,,,,,,,,,2c,18,1568805099
11383,11383,331.66641037096815,1568805475.5258722,331.66641037096815,,564.0610242226968,176.68667472660943,721.2488704517267,0.04819875955581665,590.2536856645858,189.60764105470003,754.660303740554,0.3373129963874817,608.347115518458,174.44198882585843,764.2001074616278,0.9471191167831421,598.4549993218524,164.16898849846618,751.6386067588762,0.07027930021286011,605.6483634970107,99.12883879833521,760.9032974007528,0.9237266778945924,494.638194446528,177.32571743991682,601.8205271887392,0.8172416687011719,506.0175196042658,-48.66931505056924,597.8143596519416,0.11360737681388855,588.5873089799347,256.2139772840672,382.8755159633776,0.9710477590560912,604.4782925262557,-126.493856649404,418.60586508209394,0.9037746787071228,746.0609445314427,296.4631238062875,233.4562761887241,0.8807011246681213,766.5633450060623,-173.33179425252484,262.6361461421501,0.8355435132980347,379.6358375417592,149.28163280746898,136.4942216675783,0.3860863149166107,464.5934699060411,-30.721227848875593,178.02951656500915,0.001608729362487793,577.2268842460601,169.0596383824177,-53.03022219506661,0.3885599672794342,659.2781268914209,-74.66571231749461,90.54155329924929,0.66109299659729,502.5241289747962,190.5620607154232,-495.741460767649,0.040619879961013794,468.0310434079148,-117.80711126146632,-471.7557191489866,0.006590843200683594,3208.573358962903,417.59876978064733,4.803358962903179,359.0538202951604,3204.653358962903,1022.9914367451648,7.426641037096821,359.45,3197.2766410370973,733.8787170322544,7.963358962903179,179.64,3196.99,778.5787170322542,7.956717925806358,179.64,3315.7432820741938,56.7590245870925,9.04335896290318,178.76,3315.116641037097,85.6118453290289,7.076794814515897,178.76,3314.7832820741937,101.14184532902892,7.070076888709536,178.76,3196.646641037097,833.4187170322542,7.956794814515897,179.64,3196.496641037097,857.6787170322542,7.9732820741936425,179.64,3205.99,837.0015136338742,7.073205185484103,359.99,3100.8882315596807,881.8866410370969,6.976717925806359,89.71,3314.4666410370974,115.57184532902892,7.1434358516127165,178.76,3203.3166410370973,630.7816915516097,6.610307554838152,179.46,2908.3548725967776,880.9266410370967,6.983358962903179,89.71,2929.454641930649,880.73,7.953358962903179,89.71,3203.19,644.2216915516099,6.599769333871388,179.46,3202.7,732.1319222177383,7.5,179.99,3202.69,754.2352811806418,7.543282074193642,179.99,3202.69,775.842152883867,8.34335896290318,179.99,3202.68,866.3753580693513,7.9335127403222545,179.99,3202.186641037097,935.2987170322543,8.049846222580925,179.45,2662.5937434064513,761.1949494854871,6.956641037096821,346.68,2659.990461332257,773.498000893552,8.070076888709536,346.68,3201.286641037097,1029.3521528838671,8.38664103709682,179.45,2711.7612302193525,668.9283853370997,7.97,322.4,,,,,,,,,,,,,2c,18,1568805099
