,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.3_x,H_in-C_out.3_y,H_in-C_out.3_speed,H_in-C_out.3_angle,H_in-C_out.4_x,H_in-C_out.4_y,H_in-C_out.4_speed,H_in-C_out.4_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,scenario,participant_id,source_file
13411,13411,380.64972778215486,1568016614.7611606,380.64972778215486,-95.61835656319671,540.772235445226,82.45410247633787,695.7893244900085,0.9983856678009032,531.5177823613291,116.25956022775185,726.954199117175,0.9898476004600524,535.6798581745818,53.166856582399156,734.7337590103735,0.9883580207824708,518.1723547481755,152.7303211654733,735.3793608836954,0.6785186529159546,485.2163100232071,2.5687281295971296,744.6515062592515,0.8792198896408081,386.3518415502716,221.31348474062275,564.2361979441473,0.8781698942184448,432.19389592043854,-72.57881277769532,585.7619724085052,0.8011177182197571,513.5272329806213,282.5386872883918,363.00459183088594,0.7503591775894165,532.0813697567512,-158.92443114725936,348.577532552172,0.2196376621723175,685.8304599518152,322.9750861811048,165.69113364049534,0.8173321485519409,736.3542851732398,-168.28921023471815,178.36300191889345,0.2259300351142884,389.02497780610986,178.54309144903885,160.25532853597892,0.13623318076133728,359.7525367570423,-32.92179779236877,125.95764492694916,0.3485323488712311,591.1514374389777,218.60995722770312,-84.52192798994662,0.4394258558750153,827.54003496845,-5.032850637714565,79.73635362933244,0.3641393184661865,179.7713144526387,243.1521822091941,-814.7562640626503,0.006236344575881958,485.91451144880386,-8.509899338080961,-534.1122700094895,0.005473226308822632,3208.23,425.7439383504042,3.9850272217845095,359.49502722178454,3204.9049727782153,154.23687830313114,6.89502722178451,179.26,3205.834972778216,82.27217774276076,7.969836669292944,179.26,3206.004972778216,69.22715052097624,7.97502722178451,179.26,3204.104972778216,223.58676941599307,6.4347005603703975,179.51,3204.05,234.51185108134663,6.920816653535281,179.75,3203.0,491.62217774276087,7.980054443569019,179.77,3203.935027221785,1097.6581489186533,6.7952449960605845,359.45,3196.5349727782154,851.4221777427608,7.965027221784508,179.64,3204.07,550.2720688556227,7.5951361089225475,179.46,3203.9149727782155,566.7220688556228,7.564863891077452,179.46,2987.007822257239,881.02,7.954972778215492,89.71,3203.7349727782153,586.0772049645453,8.09497277821549,179.46,3202.68,869.1669871902693,7.2499455564309825,179.99,2727.942849479024,879.67,7.945027221784509,89.69,2707.317822257239,879.56,7.99,89.69,3201.064972778216,1052.6419055249157,7.015027221784508,179.45,2670.5408166535353,736.2230128097307,7.880054443569017,337.35,3200.644972778216,1096.5223955170368,8.724972778215491,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13412,13412,380.6749334726144,1568016614.7951026,380.6749334726144,-96.9123172441613,545.3410481735599,81.9305362457061,696.6894157172369,0.9984186291694641,531.0888158107468,116.39848248498322,727.8771406944658,0.9898112416267396,531.3415239409957,52.55378113528373,735.1120634870911,0.9861173629760742,525.3562140170054,154.18833763436155,736.968660692,0.6646026968955994,465.7014476236159,2.1527319914572427,738.8032785638231,0.8739467859268188,382.6550882455323,224.9519718193769,561.8842763759876,0.8606700301170349,433.65338688157965,-70.486767518165,585.4463495156741,0.8137280344963074,508.5444497868893,284.1526638201878,358.99809236491967,0.7682654857635498,533.4968117321494,-159.3267006081673,350.8380228809861,0.2176282107830048,685.9317697498751,322.9107292623726,164.70684900712726,0.8273301124572754,730.9216661306375,-167.33884420012487,176.25808668595806,0.23741853237152105,391.75593141723294,176.4855440449935,163.12738022146274,0.1845034956932068,358.03883181006506,-31.72867377017595,123.80509234223251,0.4126150906085968,656.1701481650605,232.66865242330948,9.67596968217299,0.0423489511013031,827.9518754449057,-4.062885194742976,71.61052622677705,0.2466612756252289,323.7374370400406,225.0567303494179,-562.3965747785787,0.011755049228668213,454.9680623148434,-11.42813946474624,-573.0569916422595,0.014209479093551637,3208.23,425.84224054319634,3.982506652738556,359.4925066527385,3204.9074933472607,154.06295903896034,6.892506652738557,179.26,3205.8374933472605,82.07053221908446,7.9849600835686685,179.26,3206.0074933472606,69.02802556634589,7.972506652738557,179.26,3204.1074933472605,223.4229324280061,6.462426819875889,179.51,3204.05,234.34045238622173,6.845199582156668,179.75,3203.0,491.42053221908446,7.975013305477112,179.77,3203.9325066527385,1097.8295476137782,6.7725598746469995,359.45,3196.537493347261,851.2205322190845,7.962506652738557,179.64,3204.07,550.0805056081302,7.582533263692778,179.46,3203.917493347261,566.5305056081303,7.577466736307223,179.46,2987.2094677809155,881.02,7.957493347261443,89.71,3203.7374933472606,585.8730388718229,8.097493347261446,179.46,3202.68,868.9829856499146,7.254986694522889,179.99,2728.1419744336545,879.67,7.942506652738557,89.69,2707.5194677809154,879.56,7.99,89.69,3201.0674933472606,1052.4654656916991,7.012506652738557,179.45,2670.4651995821564,736.4070143500854,7.875013305477111,337.35,3200.647493347261,1096.3005854409928,8.727493347261445,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13413,13413,380.7,1568016614.8288572,380.7,,545.3992417665968,84.16006458758055,697.2676184460811,0.9985951781272888,541.4279910450111,117.77683851486378,732.4335520359613,0.9979727864265442,541.7249283639311,55.44270761963964,738.9721434405133,0.9899290800094604,529.937177333617,154.92284372875687,737.9574905346885,0.6357944011688232,467.04059039772886,2.2101826906282422,739.1032792256012,0.8687050342559814,377.58685816393313,227.7108496348219,571.2416253205324,0.9107387065887452,426.4537159025112,-72.14013497229628,580.7602108874466,0.8132303953170776,513.7593402609701,287.38172224589636,351.2318134527498,0.9504879713058472,548.2113309392726,-162.8931542883415,332.5542516071931,0.7465614080429077,691.938990805494,322.3696048280824,169.99478685361942,0.8058702945709229,738.6586604504791,-169.1633480250028,171.35197568453017,0.7941566705703735,393.23498760951486,173.86369357344051,167.15210694065698,0.10805973410606384,360.8249573594889,-30.09068189677765,127.26156736491319,0.3253893852233887,681.0437146304319,241.24602209292962,54.325867115089494,0.1078571081161499,799.1859071043608,-7.406441367103378,66.73857933716505,0.499411940574646,400.6641971311235,221.60332832583043,-442.9012990981295,0.013935625553131105,430.93108775568464,-40.01534741433993,-606.7677564366994,0.005089402198791504,3208.23,425.94,3.98,359.49,3204.91,153.89,6.89,179.26,3205.84,81.87,8.0,179.26,3206.01,68.83,7.97,179.26,3204.11,223.26,6.49,179.51,3204.05,234.17,6.77,179.75,3203.0,491.22,7.97,179.77,3203.93,1098.0,6.75,359.45,3196.54,851.02,7.96,179.64,3204.07,549.89,7.57,179.46,3203.92,566.34,7.59,179.46,2987.41,881.02,7.96,89.71,3203.74,585.67,8.1,179.46,3202.68,868.8,7.26,179.99,2728.34,879.67,7.94,89.69,2707.72,879.56,7.99,89.69,3201.07,1052.29,7.01,179.45,2670.39,736.59,7.87,337.35,3200.65,1096.08,8.73,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13414,13414,380.732617441168,1568016614.8620286,380.732617441168,-92.06415190244341,534.3348923046498,85.71772891293152,692.1805588214509,0.9985030889511108,535.5831016877623,119.55533266657386,728.8909490916907,0.9980897903442384,539.36585765593,57.91518927083428,736.9373881052103,0.9926544427871704,528.7777278186886,156.87188620153734,735.3888575584117,0.5888915657997131,470.8772342249132,6.1584909229010965,731.6140413761093,0.6313636302947998,377.12853281759436,227.44921510118985,572.0648827831515,0.917924165725708,425.0155407311074,-71.42189396899117,581.1169912072571,0.8203873634338379,518.9006756971617,289.08383661085657,351.48774272060274,0.9568355679512024,540.6179471017407,-162.00943539672448,321.1875756023473,0.760712742805481,694.8779542368588,321.3982908800269,174.1973993580209,0.7954089641571045,733.9382286641597,-170.00480722090657,165.0756106314006,0.7767899036407471,397.0153253748245,170.40402543980576,170.21603085434128,0.10347452759742737,362.4591374025737,-30.475339075018148,126.89632028196422,0.32582977414131165,695.4927507826927,243.50297077256405,79.65712136687978,0.10254240036010742,765.2023634514422,-10.52409174791012,47.35835004797582,0.5671914219856262,436.79711702968086,201.6340769745586,-381.7863160595183,0.024636119604110718,,,,0.018848568201065063,3208.23,426.0704697646721,3.9897852323504095,359.4639060470657,3204.913261744117,153.66493965594054,6.88021476764959,179.26,3205.8432617441167,81.61232221477252,7.983691279415983,179.26,3206.013261744117,68.56906047065571,7.973261744116804,179.26,3204.1132617441167,223.04472488829097,6.525879185284839,179.51,3204.05,233.95798663240777,6.672147676495893,179.75,3203.0,490.9590604706557,7.976523488233608,179.77,3203.93,1098.2217985999428,6.763046976467214,359.45,3196.54,850.7623222147727,7.956738255883198,179.64,3204.0732617441167,549.6421074471231,7.563476511766392,179.46,3203.9232617441166,566.092107447123,7.583476511766392,179.46,2987.6709395293437,881.02,7.973046976467214,89.71,3203.743261744117,585.4057987265388,8.096738255883196,179.46,3202.68,868.5651544235901,7.253476511766392,179.99,2728.6009395293445,879.6732617441169,7.953046976467213,89.69,2707.977677785228,879.5632617441169,7.976953023532786,89.69,3201.0732617441167,1052.0616779118236,7.0197852323504115,179.45,2670.2888859323793,736.8281073205268,7.876523488233608,337.35,3200.6532617441167,1095.7994900059548,8.697382558831965,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13415,13415,380.7659871903674,1568016614.895965,380.7659871903674,-90.58281799166528,537.7808054227987,86.3700535539874,692.0116346620053,0.9983983039855956,538.9122561833541,119.92181723279293,729.6962974504802,0.9979880452156068,543.300768223565,59.18283649125308,737.0156897770378,0.993346095085144,524.8046061870334,156.9482028230064,735.444948678027,0.5663928389549255,468.0896878765132,7.3985805601820305,730.4064830680135,0.574388861656189,377.0995214455606,228.483513967382,572.1469344365361,0.9089087843894958,424.93899156557006,-72.8218582250568,580.8864420839295,0.7994273900985718,519.0818877959741,287.09560890061437,351.88632017229787,0.9570364952087402,553.7778507220813,-158.977906543082,329.54010580006735,0.8158351182937622,698.7427913551616,320.9889358670926,177.5185335047129,0.7969585657119751,742.4268305143048,-168.6441580321671,170.99264292574162,0.815113365650177,396.1411683074663,168.85783086145102,168.57734330658252,0.0978142023086548,371.72043187117407,-25.05634369647942,116.52603445925837,0.05652126669883727,687.8771791478829,243.4554556298865,81.2508648617512,0.0909048318862915,812.8430849282582,-8.647944717857781,79.93033959285611,0.6543517708778381,450.90308898449683,193.07713012874058,-356.8297827040297,0.07186383008956909,391.6661172211895,-54.23830276943182,-655.4495045549994,0.012744426727294922,3208.23,426.2039487614698,3.99979615711024,359.43721024770605,3204.9165987190368,153.43468838646447,6.870203842889762,179.26,3205.846598719037,81.34870119609701,7.967006404816267,179.26,3206.0165987190367,68.30210247706029,7.9765987190367476,179.26,3204.116598719037,222.82448454357475,6.562585909404211,179.51,3204.05,233.74108326261145,6.5720384288976055,179.75,3203.0,490.6921024770603,7.983197438073492,179.77,3203.93,1098.4487128944988,6.776394876146987,359.45,3196.54,850.4987011960969,7.953401280963254,179.64,3204.076598719037,549.3884973532073,7.556802561926508,179.46,3203.926598719036,565.8384973532072,7.576802561926508,179.46,2987.93789752294,881.02,7.986394876146987,89.71,3203.7465987190367,585.1355037580236,8.093401280963253,179.46,3202.68,868.3248922293543,7.246802561926508,179.99,2728.8678975229395,879.6765987190367,7.966394876146986,89.69,2708.2412988039027,879.5665987190367,7.9636051238530134,89.69,3201.076598719037,1051.8280896674278,7.0297961571102405,179.45,2670.185439709861,737.0717064896826,7.883197438073492,337.35,3200.656598719036,1095.5125101628398,8.664012809632537,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13416,13416,380.8,1568016614.9305556,380.8,-92.06415190244341,524.1219856830385,84.80758389323336,686.1013257816062,0.9983102083206176,535.3340302104739,119.6868436616318,728.9240246154103,0.9979038238525392,530.302941570843,58.261971542017356,729.8510358218649,0.9984865188598632,526.7681241106382,157.0452050385541,736.4013320655632,0.5196605920791626,470.6669207443917,7.34784577044496,730.4130365153981,0.5310906767845154,387.0679531141234,225.62370694958446,558.8143489969565,0.2500026822090149,424.5270870940451,-63.758135589427496,581.9753051616308,0.8422849178314209,507.22627953133764,284.93903453481664,357.5555712513475,0.6983974575996399,545.1409083358801,-156.8333912761437,343.6043006408133,0.24758780002593994,699.0792828086827,321.48693674059405,178.45366975817382,0.8187371492385864,733.9228651656671,-167.7458317701573,172.57867474772854,0.1763986051082611,391.9294744507605,169.6653747391791,167.78631756757886,0.11503645777702333,358.1318205652236,-32.69072083925758,102.0581465057242,0.1810118854045868,649.2847128262352,213.04472227009086,64.00875394018883,0.5331015586853027,824.0904963552873,-5.4751878005272445,76.6902517038061,0.18586960434913635,481.7849893751593,196.684387080811,-353.1143914723338,0.010239869356155396,474.14278345398316,-30.76658694749364,-560.4239380386686,0.003439962863922119,3208.23,426.34,4.01,359.41,3204.92,153.2,6.86,179.26,3205.85,81.08,7.95,179.26,3206.02,68.03,7.98,179.26,3204.12,222.6,6.6,179.51,3204.05,233.52,6.47,179.75,3203.0,490.42,7.99,179.77,3203.93,1098.68,6.79,359.45,3196.54,850.23,7.95,179.64,3204.08,549.13,7.55,179.46,3203.93,565.58,7.57,179.46,2988.21,881.02,8.0,89.71,3203.75,584.86,8.09,179.46,3202.68,868.08,7.24,179.99,2729.14,879.68,7.98,89.69,2708.51,879.57,7.95,89.69,3201.08,1051.59,7.04,179.45,2670.08,737.32,7.89,337.35,3200.66,1095.22,8.63,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13417,13417,380.8488377446995,1568016614.9629247,380.8488377446995,-94.0164307901665,541.4535028718274,82.85538187246982,693.4511201263324,0.9985938072204592,534.4450977285089,117.89480240789484,730.2067146778811,0.9971919059753418,534.0564029173909,54.205268474310856,737.1016376669662,0.9900276660919192,524.3720975575346,156.26508780560613,735.6203466732675,0.5539282560348511,448.7789175587096,1.9315012555805675,732.6373908769748,0.845987856388092,373.3372916912728,221.57516001095703,558.1194022259671,0.8689041137695312,428.450736548564,-64.22140403846346,583.8747873764597,0.8339352607727051,500.9220640630679,285.56660015313616,357.8171565866113,0.6967791914939879,539.8646311002788,-162.37794914678543,345.5047651393387,0.2662608027458191,677.7697938130183,325.7053131100188,165.5734443483925,0.8771786689758301,741.7827850147416,-167.15721371660726,182.05353022000446,0.2445123493671417,405.94555877456,171.76395947342883,170.5391203475252,0.2854476571083069,373.20319292534094,-32.91744113249126,109.32546164821886,0.18034109473228446,708.053684581445,208.09767786207675,56.388265896987235,0.2979418635368347,814.3637233323938,-4.337117025048862,54.33631822045538,0.07133063673973082,508.0433059513665,204.8067257348317,-412.53795926808914,0.002824544906616211,571.1976152888699,-33.63532675151815,-450.7306909631333,0.0035822689533233647,3208.2251162255297,426.54023475326795,4.0197675489399,359.37092980424035,3204.9248837744703,152.8679033360434,6.86,179.26,3205.85488377447,80.689298042404,7.9597675489399,179.26,3206.0248837744703,67.63929804240401,7.970232451060102,179.26,3204.12,222.2727871105133,6.6488377446995,179.51,3204.05,233.21720598286308,6.3234867659015,179.75,3203.0048837744703,490.034181816874,7.985116225530049,179.77,3203.9251162255296,1099.0072128894867,6.780232451060099,359.45,3196.5448837744702,849.839298042404,7.9597675489399,179.64,3204.08488377447,548.7588331402839,7.589070195759599,179.46,3203.93,565.2088331402839,7.57,179.46,2988.600701957596,881.0248837744699,8.0,89.71,3203.75,584.469298042404,8.094883774469949,179.46,3202.68,867.7283682381636,7.200929804240401,179.99,2729.530701957596,879.68,7.9653486765901516,89.69,2708.900701957596,879.57,7.9597675489399,89.69,3201.08,1051.2432520126338,7.06441887234975,179.45,2669.9334867659013,737.6765155363063,7.9095350978797985,337.35,3200.66488377447,1094.7999953955843,8.63,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13418,13418,380.9,1568016614.9968345,380.9,-94.06449968057535,530.2037427878995,81.41812345597022,691.2288028139365,0.9986263513565063,538.1016882107868,115.38803953103194,731.135825441366,0.9896197319030762,534.7985997135411,54.45180263904514,736.54657731331,0.9939005970954896,532.2294698913628,153.52754000002253,739.8998784948842,0.6492676734924316,467.1810597027177,1.9980516371104609,741.6732327894548,0.8382765054702759,380.0626998639778,221.86921924475655,563.1118208406198,0.8364963531494141,433.1172105731748,-68.19275255687974,585.2955058499732,0.8134537935256958,507.78566119304963,284.9872821987446,360.7314088711088,0.775808572769165,553.7895103726947,-160.70912190648326,332.19511446823725,0.773055911064148,678.6314753181179,322.0196831953316,167.71651955294035,0.8997185230255127,750.4612209870746,-166.89860260944968,176.75089176858953,0.8111396431922913,405.0721365985028,172.01476237049442,165.01248322782104,0.3463608026504517,359.5266027604997,-32.85968431071501,112.87337729604911,0.5188453197479248,735.4593798896318,204.5760552251091,46.23056994964017,0.11298173666000365,810.349166761028,-5.057987008251162,38.623350397639896,0.09760433435440063,551.9421412487743,213.51177293237544,-418.58832358165085,0.001414865255355835,623.5708097826333,-37.101827142575075,-394.4914085811032,0.0026637911796569824,3208.22,426.75,4.03,359.33,3204.93,152.52,6.86,179.26,3205.86,80.28,7.97,179.26,3206.03,67.23,7.96,179.26,3204.12,221.93,6.7,179.51,3204.05,232.9,6.17,179.75,3203.01,489.63,7.98,179.77,3203.92,1099.35,6.77,359.45,3196.55,849.43,7.97,179.64,3204.09,548.37,7.63,179.46,3203.93,564.82,7.57,179.46,2989.01,881.03,8.0,89.71,3203.75,584.06,8.1,179.46,3202.68,867.36,7.16,179.99,2729.94,879.68,7.95,89.69,2709.31,879.57,7.97,89.69,3201.08,1050.88,7.09,179.45,2669.78,738.05,7.93,337.35,3200.67,1094.36,8.63,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13419,13419,380.92483483739755,1568016615.0301392,380.92483483739755,-90.74155654463293,542.7253911571313,78.50576012315297,691.7649927609316,0.9986237287521362,527.7145139656732,113.96119721180048,727.304953496626,0.9910481572151184,532.6850813235113,50.587285021582424,736.5440158203385,0.9952857494354248,520.3835580115123,152.31579763944868,737.2813645660527,0.6471229791641235,484.84474392359374,2.0559460009038597,747.2978671065707,0.8424691557884216,386.8438750609976,213.4382452258941,550.4535516983578,0.13889732956886292,429.760203986541,-72.59729212494554,583.4004007977412,0.8814486265182495,515.3707659683913,289.3605414424366,347.98646415362884,0.9571088552474976,537.0858139528293,-157.53625206342303,339.3329577223247,0.2403256893157959,669.9861350425826,321.8178818577782,167.32307062743476,0.907135009765625,747.5243286841991,-168.12213773409732,184.07467023733886,0.29167360067367554,410.75408942577417,166.23270114777588,150.4869878257438,0.5266159176826477,367.686823985126,-33.06120710884272,121.68713016498708,0.4702835083007813,720.6288860946057,205.46024895424884,13.132311754291266,0.1085672676563263,813.4655616527742,-6.261966050847741,66.29439979083878,0.3106381893157959,570.9227199920542,212.77484177840242,-427.7355122977311,0.0019387006759643555,599.9608794608439,-18.117194622640678,-421.1656567657998,0.00372159481048584,3208.2175165162603,426.84933934959014,4.034966967479504,359.30764864634216,3204.93248348374,152.34863962195715,6.864966967479504,179.26,3205.86248348374,80.08132130081988,7.972483483739753,179.26,3206.03248348374,67.03380478455963,7.96248348373975,179.26,3204.1224834837394,221.76360658943662,6.722351353657763,179.51,3204.05248348374,232.75595794309442,6.095495487807455,179.75,3203.01,489.43132130081983,7.975033032520497,179.77,3203.9175165162605,1099.518876894303,6.7724834837397525,359.45,3196.55,849.2338047845594,7.97,179.64,3204.09,548.1837387195187,7.605165162602486,179.46,3203.93248348374,564.6312552357789,7.579933934959007,179.46,2989.206195215441,881.03,7.987582581301242,89.71,3203.7524834837395,583.8588378170801,8.097516516260248,179.46,3202.68,867.1811891707379,7.174900902438508,179.99,2730.1361952154402,879.6824834837398,7.9524834837397504,89.69,2709.5061952154397,879.5724834837398,7.9675165162602495,89.69,3201.0824834837395,1050.7061561382177,7.070132130081987,179.45,2669.703012004068,738.2312943130019,7.920066065040993,337.35,3200.67248348374,1094.1439369146415,8.634966967479503,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
13420,13420,380.94992390786456,1568016615.0637848,380.94992390786456,-87.87739811763213,537.1995350080722,77.96600855366373,693.9837588260955,0.998612344264984,528.5635006476933,113.83208106772652,728.2408752832654,0.9911932945251464,532.1496984752455,50.082144210662854,737.3707803437683,0.9939591884613036,514.2873487821073,149.88549664856285,736.7417292728488,0.6908309459686279,459.8590837238816,-0.3981942769981153,740.4152885095433,0.8882967233657837,391.42434995835083,213.25401109477642,548.2058208951029,0.08554676175117493,433.2910859031775,-77.46312023332558,585.2716629869643,0.8837282657623291,520.7648682262458,285.97816409817943,353.3361448065596,0.4400133788585663,539.4102120455951,-156.7750109072482,346.15940612161654,0.19990307092666626,676.3726742615203,319.1772378235173,171.03324317018357,0.9217154979705808,751.5901025830078,-167.23320756234176,176.27748005142223,0.7488210201263428,376.8992589056266,175.14453823167477,174.84428354068385,0.6177060604095459,381.6773691454432,-34.49763923047917,131.01427509839164,0.4486428201198578,700.1834405931236,212.7214467586177,-19.848223059285548,0.20539280772209167,813.3542579091451,-6.183679553743714,55.02981470743612,0.3250061869621277,557.503557836394,215.24867183915717,-445.6723547571368,0.0011622309684753418,626.9596958278922,-0.060003760066873475,-382.1494441150149,0.0014026165008544922,3208.2150076092134,426.94969563145804,4.039984781572904,359.28506848292193,3204.934992390786,152.1755250357349,6.869984781572902,179.26,3205.864992390787,79.88060873708389,7.9749923907864515,179.26,3206.0349923907866,66.83560112787035,7.964992390786451,179.26,3204.1249923907867,221.59550981730774,6.744931517078062,179.51,3204.0549923907865,232.61044133438583,6.02022827640646,179.75,3203.01,489.23060873708397,7.970015218427098,179.77,3203.9150076092133,1099.6894825734787,6.774992390786451,359.45,3196.55,849.0356011278702,7.97,179.64,3204.09,547.9955706910162,7.580076092135488,179.46,3203.934992390786,564.4405783002297,7.589969563145805,179.46,2989.40439887213,881.03,7.975038046067742,89.71,3203.754992390787,583.6556163462974,8.095007609213548,179.46,3202.68,867.0005478633756,7.189954344718706,179.99,2730.3343988721304,879.6849923907864,7.954992390786451,89.69,2709.7043988721302,879.5749923907864,7.965007609213549,89.69,3201.0849923907867,1050.5305326449484,7.0500608737083885,179.45,2669.62523588562,738.4144445274109,7.910030436854194,337.35,3200.674992390787,1093.9256620015788,8.639984781572903,179.45,,,,,,,,,,,,,,,,,,,,,,,,,2c,1,1568016169
