,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,C_in-E_out.23_x,C_in-E_out.23_y,C_in-E_out.23_speed,C_in-E_out.23_angle,C_in-E_out.24_x,C_in-E_out.24_y,C_in-E_out.24_speed,C_in-E_out.24_angle,D_in-A_out.11_x,D_in-A_out.11_y,D_in-A_out.11_speed,D_in-A_out.11_angle,C_in-E_out.25_x,C_in-E_out.25_y,C_in-E_out.25_speed,C_in-E_out.25_angle,C_in-E_out.26_x,C_in-E_out.26_y,C_in-E_out.26_speed,C_in-E_out.26_angle,D_in-A_out.12_x,D_in-A_out.12_y,D_in-A_out.12_speed,D_in-A_out.12_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,scenario,participant_id,source_file
14274,14274,424.66685352912555,1568967891.4885044,424.66685352912555,-86.79526391507808,675.0828289693784,-3.330081991578524,588.880252196838,0.9944453239440918,695.2293358615727,23.74140889548089,638.45056321431,0.9499907493591307,691.6382760790358,-30.61060256341402,632.5736833323779,0.9442110061645508,655.7545359495148,60.30529808449137,649.1506525490497,0.8748425245285034,655.9655103247271,-73.1835084333463,632.8035213779427,0.4773142039775848,548.3170074679201,107.97470121445332,545.759636424497,0.9426587224006652,570.1953553817191,-109.97699494239427,532.6584982691386,0.3967272043228149,673.2024165767409,213.49188510787042,359.6612314957814,0.9881021976470948,620.4132914111825,-220.0203562886621,367.73819466751706,0.003536909818649292,831.4707033435835,250.034867693386,220.5925403207013,0.8150546550750732,773.1170229564418,-235.98294511893715,200.16995197208226,0.7319468259811401,455.3859358058088,106.74277104024988,149.80693900884157,0.14837908744812012,400.2566319281737,-87.0501323984191,176.64114359850294,0.7102867960929871,550.8111749834939,143.97828076210502,-55.49554773690875,0.11485743522644044,534.1186334439382,-80.82169366397835,-104.77814040234516,0.5335880517959595,235.17488655482416,181.63763024812485,-641.0322031059103,0.009627461433410645,544.6051873122476,-119.256771420061,-451.8469174051793,0.09898337721824646,3207.4233146470874,485.9940994694145,4.1333146470874516,359.58,3203.2366853529124,505.9920252961216,6.973314647087451,179.46,3203.146685352913,515.1520252961216,6.95,179.46,,,,,,,,,,,,,,,,,3204.3233146470875,1057.1046600567909,7.146685352912549,359.45,2371.337757650494,113.47994394126236,11.990056058737647,268.77,3205.9333707058254,194.56831823787056,9.043314647087449,179.26,3110.687974703879,881.9366853529126,6.973370705825098,89.71,3166.5981428800915,881.9166853529124,7.9532585883498035,89.71,3204.88,408.54843035534583,8.339943941262353,179.77,2998.2679747038787,881.3766853529124,6.956629294174903,89.71,3203.616685352913,599.091801061171,8.163370705825098,179.46,2779.9748282330042,879.95,7.966685352912549,89.69,2702.5479747038785,879.8366853529126,6.983426764562745,89.69,3202.68,843.5583742966082,8.603426764562744,179.99,2664.9363490004866,752.6080307626161,7.42,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14275,14275,424.7,1568967891.5219572,424.7,-86.79526391507808,675.0787253477565,-4.78987258764634,588.7355436134187,0.994542956352234,691.6377220901262,22.51187155994044,636.5242591929741,0.957223653793335,689.9616497953972,-30.577186933664713,634.0252390927176,0.9855735898017884,662.6413742015081,59.30071516502517,651.0746048058281,0.893383264541626,656.4620282864288,-72.2357678352723,632.9302447731087,0.457674115896225,548.2462641534156,106.93914100033315,545.8157520102836,0.9352784752845764,561.4115890738879,-106.25430726138805,543.8937073602823,0.9134222269058228,657.9831327019225,215.5064429493192,350.34435554716174,0.9868358373641968,641.5190566525873,-228.54675310901112,355.9715770230073,0.39134445786476135,834.4633598664052,248.35870170478114,223.2965508402949,0.826889157295227,764.8372174107982,-237.67706196046186,193.54246814437155,0.6389475464820862,441.9776935136763,108.48672784737593,142.62575612840268,0.1386978030204773,400.7954743134592,-78.88276836063245,162.14325013162025,0.5799398422241211,534.7721459714749,144.73350502038758,-68.32884903608962,0.11976000666618347,528.7939308926626,-76.4539040539225,-103.93549574674782,0.08121055364608765,246.37365632946012,172.07488301601558,-608.4937002406136,0.019452482461929318,540.6936181849392,-117.93857989054304,-452.8949590018142,0.17419633269309998,3207.42,486.13,4.13,359.58,3203.24,505.76,6.97,179.46,3203.15,514.92,6.95,179.46,,,,,,,,,,,,,,,,,3204.32,1057.34,7.15,359.45,2370.94,113.47,12.0,268.77,3205.94,194.27,9.04,179.26,3110.92,881.94,6.98,89.71,3166.86,881.92,7.94,89.71,3204.88,408.27,8.33,179.77,2998.5,881.38,6.95,89.71,3203.62,598.82,8.17,179.46,2780.24,879.95,7.97,89.69,2702.78,879.84,7.0,89.69,3202.68,843.27,8.62,179.99,2664.88,752.85,7.42,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14276,14276,424.7334704286181,1568967891.5556593,424.7334704286181,-86.79526391507808,675.074245578571,-3.7953455686882975,588.8507101353372,0.9947460293769836,691.1967470640138,23.64581068057785,636.8737371823854,0.960053324699402,689.5891409846861,-29.321451660436807,634.8434377425485,0.9866715073585508,658.5622808362788,60.78392929468028,648.9327367711393,0.8946107625961304,646.9101424167604,-74.53405966496426,629.7286873777388,0.5843714475631714,548.278600056732,107.29591541354849,545.7812756434946,0.9466704726219176,568.9847258209812,-109.36404433425436,532.70755318771,0.3825829327106476,682.5084386383041,212.04353831443416,363.376833253522,0.9876452684402466,618.2412763833545,-220.55864644869897,365.8034574378569,0.003324538469314575,831.3298293785631,249.1665042562464,221.00771448942533,0.8124725818634033,771.8925728842457,-235.8891032641853,200.8593678325061,0.6993886232376099,455.3897870702165,106.94382975624269,149.8204183739241,0.13419723510742188,401.7808340616414,-84.72044955302974,179.1398725074339,0.4291056990623474,539.6448126716676,144.44285233981026,-61.52731055774184,0.14636138081550598,532.8749808495878,-80.55666083770436,-108.81127256377908,0.5855042338371277,209.63699092715459,201.64656609200767,-635.3924801666043,0.0055144131183624285,544.5957276068993,-119.10278471676243,-449.905805105036,0.0851907730102539,3207.42,486.270575800196,4.123305914276381,359.58,3203.24,505.5257069996732,6.966652957138192,179.46,3203.1533470428612,514.6857069996734,6.963388171447238,179.46,,,,,,,,,,,,,,,,,3204.32,1057.5809870860505,7.146652957138191,359.45,2370.535007813721,113.46330591427638,12.023429300032664,268.77,3205.943347042861,193.9654190995753,9.056735214309047,179.26,3111.1542930003266,881.94,6.9833470428618085,89.71,3167.1277634289445,881.92,7.9433470428618085,89.71,3204.8833470428613,407.988848399608,8.366817471479902,179.77,2998.7342930003265,881.38,6.960041128585429,89.71,3203.62,598.5455424853317,8.176694085723618,179.46,2780.5077634289446,879.95,7.9766940857236195,89.69,2703.014293000327,879.84,6.986611828552762,89.69,3202.68,842.9855013567462,8.596570699967334,179.99,2664.8231002713487,753.0909870860503,7.42669408572362,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14277,14277,424.76671568000677,1568967891.5891347,424.76671568000677,-81.69760401900763,678.5772135163214,-4.228540295262056,590.1692255056246,0.994787335395813,694.6040402702392,23.173419338141688,638.1934039370036,0.9561848044395448,693.0416235201405,-29.65357547967506,636.2420224032762,0.9861520528793336,667.5940756178118,60.039399782631605,653.8065975922316,0.8851791620254517,644.5360220640853,-75.11740168073499,629.4052609527879,0.6095206141471863,548.1996580732157,108.13408926567944,546.0475077496271,0.9395421743392944,564.9550120860503,-105.85260276116959,544.6307429015563,0.9151359796524048,669.6041755521672,214.3804832349257,357.9465686730877,0.9869755506515504,628.8119897334367,-230.10083519180233,349.4483435357411,0.3351268768310547,825.3462243031454,248.17587255161132,215.89856198282183,0.82906174659729,780.1806059473059,-233.19256141204846,204.67920621503143,0.6860593557357788,442.0906134993916,108.53105376746322,143.3783271354155,0.1278584599494934,396.3454199750262,-77.18228560379359,160.4785818729403,0.5699349045753479,568.4708370784717,138.67353915576186,-19.20514459802402,0.13067016005516052,521.6385639956424,-76.11691015871706,-110.25693042847246,0.0693008303642273,218.25209048098802,185.7048335759384,-622.2179732518226,0.017621994018554688,542.523606563351,-120.65231033541895,-450.9601534264189,0.0869879424571991,3207.42,486.41020585602877,4.116656863998636,359.58,3203.24,505.29299023995225,6.963328431999318,179.46,3203.1566715680005,514.4529902399522,6.976686272002728,179.46,,,,,,,,,,,,,,,,,3204.32,1057.8203528960491,7.1433284319993176,359.45,2370.1327402719176,113.45665686399865,12.046700976004775,268.77,3205.9466715680005,193.662887311938,9.07335784000341,179.26,3111.3870097600475,881.94,6.986671568000682,89.71,3167.3937254400544,881.92,7.946671568000682,89.71,3204.886671568001,407.70958828794267,8.403387248007503,179.77,2998.9670097600474,881.38,6.970014704002048,89.71,3203.62,598.2729314239441,8.183343136001362,179.46,2780.7737254400545,879.95,7.983343136001364,89.69,2703.247009760048,879.84,6.973313727997272,89.69,3202.68,842.702916719942,8.573299023995226,179.99,2664.7665833439887,753.3303528960492,7.4333431360013655,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14278,14278,424.8,1568967891.6226494,424.8,-88.60964195576673,679.0401190619069,-5.1842629640634925,589.6002500589474,0.9942594170570374,698.6922898147939,22.59029614180944,638.7319012040065,0.9573367834091188,693.6277532404289,-30.316596135304756,635.4558318141821,0.9852255582809448,665.0817552514766,60.59432205426717,653.3674261028389,0.8902465105056763,642.5506082901564,-75.63597145559693,628.7894864144079,0.5915061831474304,548.6329825466623,109.42049059692623,545.2081828283899,0.9428192377090454,567.1120902451743,-109.24005443451814,532.850105106268,0.35997262597084045,665.178278851454,214.498313909796,354.1323785670089,0.9873077869415284,619.7170938245771,-219.65421369156914,366.5603495672181,0.0030519962310791016,830.022929436,248.73605263542592,220.2050942382096,0.8225147128105164,783.9299036796025,-232.59817222814945,208.0325988542113,0.6158007979393005,444.5473672427587,106.94656179235292,142.4661388908525,0.14422336220741272,393.4133989896668,-88.09637071847428,172.3194639660551,0.7316249012947083,553.8432873223094,141.53317147202748,-42.90941384639064,0.13449740409851074,525.6719655373856,-80.90201402305728,-115.92235928512301,0.5448892116546631,236.87518428709427,175.05286512232368,-595.2938328074969,0.02766883373260498,520.8076025577682,-123.50212971819964,-475.682827117872,0.07495501637458801,3207.42,486.55,4.11,359.58,3203.24,505.06,6.96,179.46,3203.16,514.22,6.99,179.46,,,,,,,,,,,,,,,,,3204.32,1058.06,7.14,359.45,2369.73,113.45,12.07,268.77,3205.95,193.36,9.09,179.26,3111.62,881.94,6.99,89.71,3167.66,881.92,7.95,89.71,3204.89,407.43,8.44,179.77,2999.2,881.38,6.98,89.71,3203.62,598.0,8.19,179.46,2781.04,879.95,7.99,89.69,2703.48,879.84,6.96,89.69,3202.68,842.42,8.55,179.99,2664.71,753.57,7.44,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14279,14279,424.83357280814363,1568967891.6565087,424.83357280814363,-86.73188827027832,675.9220684449708,-3.4371762303577285,587.5921752354093,0.9942760467529296,695.6106211669087,25.05487378267535,637.6135628776958,0.9489120244979858,696.951793184541,-29.07490889315701,637.3555232072745,0.9851665496826172,670.1129987405955,61.744797156503964,654.6668354168007,0.8701383471488953,646.3542017974178,-75.00170628260385,630.6828382837216,0.5960407853126526,548.7074759281659,107.53711390154498,544.8415240475781,0.9411787986755372,570.6431963512357,-109.69292326421106,529.5281901599518,0.3616289496421814,669.3294948986437,214.61038288706985,355.4379417236501,0.9896070957183838,612.569715276751,-215.75772565556858,374.3425725794982,0.0028159916400909424,831.0773965570712,248.32252385504762,219.74530668748088,0.8468282222747803,767.431055361973,-235.7247131892442,194.82590381529425,0.6229299306869507,469.00472970070433,106.29912446905121,154.31658880541158,0.14895838499069214,401.4484918789717,-88.44791277283603,181.628645407878,0.7074137330055237,538.3640444285891,143.5465170999764,-60.051760044420654,0.1286584734916687,537.3443164573551,-87.00907303718974,-93.57795513664482,0.7309409379959106,250.0377739049786,169.09728633653054,-580.741142811406,0.02196577191352844,551.9591225372059,-115.7353483185363,-449.97963415270175,0.055038005113601685,3207.42,486.6876485133886,4.11,359.58,3203.243357280814,504.82834762380935,6.96,179.46,3203.16,513.9883476238093,6.9832854383712855,179.46,,,,,,,,,,,,,,,,,3204.316642719186,1058.2983669378193,7.126570876742572,359.45,2369.327126302277,113.43992815755692,12.0464990342995,268.77,3205.953357280814,193.05784472670783,9.069856315113856,179.26,3111.851652376191,881.94,6.9832854383712855,89.71,3167.925225184334,881.9233572808142,7.960071842443073,89.71,3204.89,407.147988411594,8.44,179.77,2999.431652376191,881.38,6.973285438371287,89.71,3203.623357280814,597.7247029732227,8.193357280814357,179.46,2781.305225184334,879.9533572808143,7.986642719185642,89.69,2703.7116523761906,879.84,6.956642719185642,89.69,3202.68,842.1312738499652,8.556714561628715,179.99,2664.6495689453423,753.8117242186337,7.44,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14280,14280,424.8667134741814,1568967891.689932,424.8667134741814,-86.73188827027832,675.7077114882466,-3.391262988949464,587.5059300211419,0.9944294691085817,695.3400091857492,24.85825094596612,637.5317076033896,0.9535746574401855,693.8184590635408,-28.69942882758988,635.8447548515293,0.9857417345046996,657.5553637068824,63.55419962644863,649.1773474095755,0.89106684923172,654.1350156722083,-72.98531681174632,633.0892658936531,0.6093494892120361,548.7542799260569,109.19231697919979,544.9110789371454,0.9434866905212402,569.6680783882716,-109.48824759480974,526.4481356975994,0.3678306043148041,679.6249994469638,212.179266759284,361.48834784411855,0.9864372014999392,629.8764790557957,-228.8018457146985,354.53322312119064,0.3839861452579498,835.063215928061,248.4319481872745,221.6710857854506,0.8105216026306152,765.8786878166841,-235.97021439793212,195.46881989374782,0.6679434180259705,453.0277826952191,106.85304562170721,142.06794715289018,0.13970422744750974,400.98043611860464,-78.9586832641218,163.66011486487983,0.5647798776626587,544.8360972959169,142.46466935580136,-56.73603767024207,0.12483125925064087,520.4714677965932,-79.46141703070656,-107.12423117178385,0.08499610424041748,272.90724062271113,164.70334024586091,-559.7006409479709,0.021943926811218255,536.8258906203345,-116.44702372805708,-461.0477770522522,0.17463034391403198,3207.42,486.8235252441437,4.11,359.58,3203.246671347418,504.59967702814834,6.96,179.46,3203.16,513.7596770281483,6.976657305163722,179.46,,,,,,,,,,,,,,,,,3204.3133286525817,1058.533665666688,7.113314610327443,359.45,2368.929438309824,113.42998595774559,12.023300568073024,268.77,3205.9566713474183,192.75957873236752,9.049971915491163,179.26,3112.0803229718517,881.94,6.976657305163722,89.71,3168.187036446033,881.926671347418,7.970014042254419,89.71,3204.89,406.8696068168763,8.44,179.77,2999.6603229718517,881.38,6.9666573051637215,89.71,3203.6266713474183,597.4529495117125,8.196671347418139,179.46,2781.5670364460325,879.956671347418,7.983328652581861,89.69,2703.9403229718523,879.84,6.9533286525818605,89.69,3202.68,841.8462641220401,8.56334269483628,179.99,2664.5899157464733,754.0503370141059,7.44,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14281,14281,424.9,1568967891.7235026,424.9,-86.73188827027832,676.0267664616828,-2.1056586556365042,586.8878900845361,0.994279146194458,699.0395976917295,26.168363892721988,638.3550913073432,0.9480969905853271,695.0021506627704,-29.31460362075365,632.5581274885857,0.9548271894454956,660.070837806428,64.04691255679799,648.8568084120527,0.8765536546707153,657.476555920708,-72.10132265125604,633.8309101985315,0.6198359131813049,548.9201689680797,108.27794189779492,544.4411102988469,0.9454188346862792,569.6927956679492,-108.1896913719965,524.8873529234963,0.3525619804859161,665.6707201681255,214.39318156100705,354.69685877493623,0.9890961647033693,627.011512464024,-234.05993480322053,341.75899543000963,0.3219841420650482,831.8032965397107,247.48782620060607,219.6124856916076,0.8392763733863831,762.5577355149719,-237.2309726350341,194.10450899865555,0.7157861590385437,419.74312249794406,109.76730330918993,157.04382477818737,0.3112223446369171,396.71303387414423,-75.70752269684111,155.8952300366361,0.5443575978279114,543.2725719421093,139.73211423837142,-37.822777254972266,0.08618345856666565,507.4217595024511,-77.58001520795825,-118.2561583012738,0.08565884828567505,290.42595274667144,163.0692868025016,-540.7931100911192,0.01909005641937256,545.6661352640057,-117.59632842689714,-453.7535392802191,0.08457940816879272,3207.42,486.96,4.11,359.58,3203.25,504.37,6.96,179.46,3203.16,513.53,6.97,179.46,,,,,,,,,,,,,,,,,3204.31,1058.77,7.1,359.45,2368.53,113.42,12.0,268.77,3205.96,192.46,9.03,179.26,3112.31,881.94,6.97,89.71,3168.45,881.93,7.98,89.71,3204.89,406.59,8.44,179.77,2999.89,881.38,6.96,89.71,3203.63,597.18,8.2,179.46,2781.83,879.96,7.98,89.69,2704.17,879.84,6.95,89.69,3202.68,841.56,8.57,179.99,2664.53,754.29,7.44,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14282,14282,424.9335245750751,1568967891.7573702,424.9335245750751,-86.73188827027832,676.1244052274361,-1.1321609526072225,586.7685971551948,0.9947171211242676,695.5610073156455,26.64083385032843,637.9012269124554,0.9471715092658995,688.1504014518837,-29.487719482892427,629.7395760498105,0.9544112682342528,670.5999793615463,62.195704792761155,652.7792347308326,0.8601735830307007,653.4430585118314,-72.13032049554306,632.0919489494743,0.6055405735969543,544.3383727358148,108.25333708015776,543.4521625538353,0.9416913986206056,572.118231645968,-107.82303011820456,525.6567578822371,0.3520306348800659,673.7117788366536,213.6273516591132,357.0956322788449,0.9875609278678894,634.934106929143,-233.88702491729458,343.05844986395664,0.3729491829872131,841.01197990933,248.4134261420405,225.8477905730918,0.8356356620788574,780.3142710162808,-229.9461826097277,207.1846399194972,0.6690261363983154,434.59020729312783,110.34939970150495,145.81150100954392,0.18032830953598025,400.2475077488555,-75.74465106078408,156.8672276670065,0.575955867767334,534.5540086175037,142.02984142748613,-58.690077688899976,0.11035138368606567,508.79453528125407,-72.82985663644833,-119.7680927766583,0.0865970253944397,215.35902227651715,196.6141184741824,-615.8148784821016,0.003997772932052611,549.3456635136637,-115.7314682115304,-450.0655498199665,0.10100501775741576,3207.42,487.0940983003006,4.103295084984972,359.58,3203.25,504.135327974474,6.96,179.51028686261273,3203.163352457507,513.295327974474,6.9666475424924865,179.46,,,,,,,,,,,,,,,,,3204.3066475424935,1059.0080244830335,7.126819660060113,359.45,2368.1277050990984,113.40994262747745,12.01676228753757,268.77,3205.9633524575074,192.15492636681626,9.053467202552598,179.26,3112.5446720255263,881.9433524575077,6.9666475424924865,89.71,3168.718196600601,881.93,7.976647542492486,89.71,3204.89,406.30839356936883,8.39977050990983,179.77,3000.1246720255263,881.3833524575075,6.966704915015027,89.71,3203.6333524575075,596.9084509418914,8.169827882432372,179.46,2782.098196600601,879.96,7.969942627477457,89.69,2704.404672025526,879.8433524575074,6.9634098300300575,89.69,3202.68,841.2716886543537,8.583409830030057,179.99,2664.4730082223723,754.5347293980485,7.44,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14283,14283,424.9665544861961,1568967891.790738,424.9665544861961,-86.73188827027832,679.3449090863244,-0.3876598893122818,588.8454651255412,0.9943832159042358,688.1285146368973,28.00007801736436,636.0400766492563,0.9393476247787476,690.5365700783241,-28.231010701456928,632.1649538834117,0.954375386238098,659.3331657659128,64.76291032421804,650.2433275331855,0.8437972068786621,657.1942652177637,-68.19421252131903,633.6275936499379,0.4871966242790222,548.4093373053697,108.33652588315924,544.6506297739924,0.9405844211578368,570.4094396950481,-107.78597787563291,524.7867563119803,0.34568700194358826,681.1105086351384,212.16736657698243,364.67410254504273,0.987435221672058,640.4221684387567,-233.01747433422008,345.6143440194744,0.4184127449989319,832.6703167253073,250.35361247940742,221.0771640769997,0.7568010091781616,763.6297665320383,-235.1240121606249,194.70864241115558,0.702538251876831,402.30244851636286,117.23762813051695,160.25633659304782,0.2310747504234314,405.2737441050684,-75.33131925066205,160.7729939285038,0.5546622276306152,547.5342594500789,139.11608429867795,-29.66669425911931,0.1256520450115204,505.2763315985618,-73.17662984202892,-120.02437678502537,0.10383346676826476,227.36482309967738,181.26016528945027,-601.1448623027919,0.02206689119338989,530.2972377432511,-120.76233389821256,-467.7390525219641,0.08049502968788147,3207.42,487.2262179447845,4.096689102760776,359.58,3203.25,503.9041185966272,6.96,179.55983172929422,3203.16665544862,513.0641185966272,6.963344551380388,179.46,,,,,,,,,,,,,,,,,3204.303344551381,1059.2425368519926,7.153243588956898,359.45,2367.7313461656468,113.40003365414115,12.033277243098064,268.77,3205.9666554486193,191.85435417561527,9.076588140337288,179.26,3112.7758814033728,881.9466554486197,6.963344551380388,89.71,3168.982435889569,881.93,7.973344551380388,89.71,3204.89,406.03094231595253,8.36013461656465,179.77,3000.3558814033727,881.3866554486196,6.973310897239225,89.71,3203.6366554486194,596.6409086618114,8.140100962423487,179.46,2782.362435889569,879.96,7.960033654141163,89.69,2704.6358814033733,879.8466554486197,6.97662179447845,89.69,3202.68,840.9876314187134,8.59662179447845,179.99,2664.416857373467,754.7758477492317,7.44,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14284,14284,425.0,1568967891.8245258,425.0,-86.73188827027832,676.6123526413035,-1.3280711085061512,586.2268556680318,0.9939204454421996,691.4829722763184,27.693011774611826,635.9280872115696,0.9451913833618164,684.2116367769412,-29.579565008957186,628.6591205193873,0.9571141004562378,662.8176487727203,66.14422678200826,652.1033023557392,0.8500720262527466,656.0341558803243,-70.06811554790372,634.8757398356316,0.6176460981369019,555.0307850658849,108.55313759984026,530.4870079896483,0.5411416292190552,572.1999698408615,-107.93471137618864,525.8612048262668,0.3294395208358765,669.4266709609062,215.1261369827473,349.81403496590826,0.8277387619018555,647.7646169960134,-231.8364292021737,348.77526682605645,0.3771331310272217,838.6182622018971,247.2144369902343,222.499744121282,0.7821342945098877,778.360019425969,-233.79005385924893,204.49387535006053,0.7046782970428467,400.57358577130134,111.67831025214687,162.11738191815024,0.27705025672912603,400.03436868743484,-75.82237816850926,156.5731972220419,0.5350164175033569,554.283901110316,138.58677556445434,-21.28672397218844,0.10341840982437134,520.2053641628148,-74.31819707896045,-110.00263533518654,0.09859740734100343,248.00291776238984,171.2061513394176,-588.8410075655024,0.014923691749572754,538.4675240166629,-115.13298656097325,-457.513004040314,0.08532363176345825,3207.42,487.36,4.09,359.58,3203.25,503.67,6.96,179.61,3203.17,512.83,6.96,179.46,,,,,,,,,,,,,,,,,3204.3,1059.48,7.18,359.45,2367.33,113.39,12.05,268.77,3205.97,191.55,9.1,179.26,3113.01,881.95,6.96,89.71,3169.25,881.93,7.97,89.71,3204.89,405.75,8.32,179.77,3000.59,881.39,6.98,89.71,3203.64,596.37,8.11,179.46,2782.63,879.96,7.95,89.69,2704.87,879.85,6.99,89.69,3202.68,840.7,8.61,179.99,2664.36,755.02,7.44,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
14285,14285,425.033205109354,1568967891.8579073,425.033205109354,-81.63173034626365,676.2776670057938,-1.371647243553518,586.4341663677762,0.9945743680000304,698.7283665578236,27.56936256625982,638.3414830717213,0.9471983909606934,697.7687259207244,-28.960872441278052,633.2537919458363,0.9572014808654784,666.83492348623,66.34191451867281,652.8404077416598,0.8352376818656921,659.0883242691567,-70.68741725730737,635.3822225933675,0.6001919507980347,561.045892569252,109.38171111328943,526.8284117487001,0.5995967984199524,570.4186703767646,-106.84958693143713,525.047273954685,0.32749080657958984,675.9041294990558,214.85859641488582,351.10298602271655,0.7964089512825012,645.1908053367954,-233.08276149397537,345.30666750493265,0.3492332994937897,832.3584728344948,249.49213689646828,219.7567458264905,0.8305208683013916,780.7751991861877,-233.40971167317286,206.6229427555798,0.6780656576156616,377.6160936273806,110.52225015436821,145.35686916253297,0.3268044888973236,388.75851005637963,-75.43686343286494,146.47591276339838,0.5855059623718262,530.3572967288005,141.2300882944853,-58.748129945543525,0.07690712809562683,513.3853837955352,-73.04774955701984,-114.51852907155642,0.08640250563621521,274.6285887687751,166.8611703313806,-569.7091658635801,0.012686103582382202,542.5057855153933,-114.98225928075381,-454.38019776590414,0.11818918585777285,3207.416679489065,487.49614094835135,4.0866794890646,359.58,3203.25,503.43756423452203,6.963320510935401,179.65648715309558,3203.173320510936,512.597564234522,6.969961532806202,179.46,,,,,,,,,,,,,,,,,3204.296679489065,1059.7157562764137,7.156756423452195,359.45,2366.931538687752,113.3833589781292,12.020115401581394,268.77,3205.973320510935,191.24783350487854,9.090038467193796,179.26,3113.2424357654777,881.95,6.969961532806202,89.71,3169.515640874832,881.93,7.9633589781291985,89.71,3204.893320510935,405.4710770814264,8.359846131224808,179.77,3000.822435765478,881.39,6.9766794890645984,89.71,3203.643320510935,596.1010386142325,8.116641021870803,179.46,2782.895640874832,879.9633205109353,7.959961532806202,89.69,2705.102435765478,879.85,6.980038467193798,89.69,3202.68,840.4144360595557,8.616641021870803,179.99,2664.3035513140985,755.2590767873488,7.4333589781292,346.68,,,,,,,,,,,,,,,,,,,,,,,,,2c,23,1568967420
