,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,E_in-C_out.13_x,E_in-C_out.13_y,E_in-C_out.13_speed,E_in-C_out.13_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.14_x,E_in-C_out.14_y,E_in-C_out.14_speed,E_in-C_out.14_angle,E_in-C_out.15_x,E_in-C_out.15_y,E_in-C_out.15_speed,E_in-C_out.15_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.16_x,E_in-C_out.16_y,E_in-C_out.16_speed,E_in-C_out.16_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.17_x,E_in-C_out.17_y,E_in-C_out.17_speed,E_in-C_out.17_angle,scenario,participant_id,source_file
16184,16184,490.16674265047055,1568296964.4495113,490.16674265047055,-93.50226658967293,,565.9877389876964,105.32747358363235,756.5839169409297,0.9993267059326172,550.2741815710418,132.1492690315406,788.375528815167,0.9955188035964966,547.8827720336167,68.48460358889677,782.5852875066548,0.9937258958816528,523.8531118201934,176.11239607001102,779.5950365441215,0.8343330621719359,515.3792152419404,29.623653376876035,759.9577826779166,0.9518762230873108,439.7231143576575,236.2903027008568,605.3752827143359,0.987688422203064,448.7905219629541,-38.26936007967833,598.2965471471217,0.9666805267333984,575.7237136321091,313.74023640357404,390.98511285309655,0.8832053542137146,562.9331481790645,-131.71408435498225,364.3377688521466,0.9207310676574708,738.4314714836003,346.1229149161268,202.1102884830761,0.9442871809005736,761.834362861758,-161.15098646509819,214.73050816953963,0.9095486402511596,433.36054462224337,192.7918750187112,180.95492325938469,0.6334048509597778,454.28637238992826,-24.499867905462605,152.90208572904785,0.4426972270011902,802.9777695223804,230.30988106320387,91.53563057220379,0.07962006330490112,833.3577816336945,-67.52771043593037,89.53579515222911,0.12940746545791626,285.0504991692733,285.1446326263312,-761.6690254313522,0.00741887092590332,427.4670188678348,-102.01499663769785,-600.4064669510052,0.010546207427978516,3207.89,472.88022795141165,3.0266742650470557,0.08,3206.1466742650477,57.939407326329686,7.760091180564665,179.26,3204.4166742650477,191.67608159137677,7.7366514699058895,179.26,3204.1866742650477,214.17940732632968,7.7400683854234975,179.51,,,,,3207.586674265048,67.0561043865179,7.346833831035219,179.26,3207.386674265047,81.85612718165908,7.156697060188222,179.26,3200.9366742650477,653.3660587962356,7.983325734952945,179.46,3205.37,286.50612718165905,7.119954409717669,179.77,3197.316674265048,727.3760587962356,7.956651469905889,179.64,3205.316674265048,300.63612718165905,7.096719855329387,179.77,3205.22,324.17603600109436,8.213325734952946,179.77,3204.98,383.67936173604727,8.433325734952946,179.77,3204.78,433.38603600109434,8.333302939811777,179.77,3077.993941203765,881.47,7.990022795141167,89.71,2837.3339412037644,880.2566742650472,7.973371325235277,89.69,3203.0466742650474,659.6326874710002,8.546605879623558,179.46,3202.7966742650474,686.339316145765,9.016674265047056,179.46,3201.976674265047,957.6925734952944,9.976674265047057,179.45,2692.779635277741,693.5704786979643,7.956674265047054,322.4,3200.706674265047,1090.1559220253882,9.75339412037644,179.45,3200.286674265047,1133.9627102661416,8.18330293981178,179.45,2740.786263952506,634.0904559028235,7.99,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16185,16185,490.2,1568296964.4828348,490.2,-93.57044071534223,,564.9556516627373,103.36076750978313,757.564031386837,0.999335527420044,557.1881008677857,130.12402344696872,791.2819631234975,0.9965692162513732,549.0735919696729,68.39038699844414,783.3550904691125,0.9990910291671752,515.2686519693901,175.84886773896832,777.7517862781116,0.8718298673629761,507.0116213713623,27.29652869246806,758.0486773367253,0.9336098432540894,441.2913255833098,243.09276136135918,602.9911862382095,0.882267951965332,448.6934601433427,-39.387676306207645,598.3882469172282,0.9643273949623108,569.3088328943895,312.62332955854686,393.551298021882,0.9229615330696106,555.1626133602973,-135.60801307692478,358.74937610874787,0.9144802093505859,737.8766349331737,351.9000597677607,212.92475698669787,0.9519509077072144,775.0933048185699,-161.56992320647154,223.098273365492,0.9151251316070556,433.7694624887706,190.847875528564,184.10770109678032,0.5732960700988771,456.5051079381329,-23.719015518586353,144.87163953051157,0.4982423186302185,776.8994618148079,231.8702645262465,90.06803311156891,0.03284180164337158,713.2601267925833,-74.15493322099162,-45.51563349699377,0.0902637541294098,270.7581174433048,286.2113654273212,-779.0424683401407,0.003677576780319214,432.09966331659837,-102.43263645641217,-594.4343876491979,0.012381374835968021,3207.89,472.98,3.03,0.08,3206.15,57.68,7.8,179.26,3204.42,191.42,7.73,179.26,3204.19,213.92,7.77,179.51,,,,,3207.59,66.81,7.42,179.26,3207.39,81.62,7.17,179.26,3200.94,653.1,7.98,179.46,3205.37,286.27,7.1,179.77,3197.32,727.11,7.95,179.64,3205.32,300.4,7.12,179.77,3205.22,323.9,8.21,179.77,3204.98,383.4,8.43,179.77,3204.78,433.11,8.32,179.77,3078.26,881.47,8.0,89.71,2837.6,880.26,7.99,89.69,3203.05,659.35,8.52,179.46,3202.8,686.04,9.02,179.46,3201.98,957.36,9.98,179.45,2692.62,693.78,7.96,322.4,3200.71,1089.83,9.78,179.45,3200.29,1133.69,8.17,179.45,2740.61,634.29,7.99,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16186,16186,490.2333142203199,1568296964.5162187,490.2333142203199,-94.3683158165845,,568.2002836732787,102.61022630483637,759.3900334762003,0.9993590116500854,561.2471560226959,129.17076687107564,792.5472366764637,0.9967963695526124,550.9275741432624,67.41868707132771,783.9962713887721,0.9991226196289062,522.7220325349989,173.31853592124432,778.4308553408227,0.8643532395362854,514.6204664374538,27.31512989017385,759.5247416467253,0.9243943691253662,445.46388321368863,243.62717754504862,604.7184108824357,0.8856884241104126,450.74601559587234,-36.705290313830574,594.3535792908576,0.9883631467819214,566.9251655455126,309.24913220820036,377.4360796393817,0.8535581827163696,565.5754803354699,-135.7385942167115,366.5477301519552,0.9300194382667542,744.2956824804343,340.27588233139824,210.5442471641146,0.9445589184761048,766.7286335858255,-165.53340570178753,216.7753630524304,0.8953980207443237,438.5574196450762,191.9302825221285,186.4211874084977,0.6741890907287598,455.2282830879297,-24.17228330159284,146.5073987078829,0.4791181683540344,760.4438544188835,228.3972925021624,85.28731569740899,0.07709679007530212,796.8486033033992,-67.75137743178229,46.82409195197397,0.20268765091896052,276.81704237301017,285.7168881651928,-773.3989606535796,0.008741378784179688,427.61231229827257,-99.16654284081852,-599.0857296619429,0.008062988519668579,3207.89,473.0799426609598,3.03,0.08,3206.153331422032,57.413486237440566,7.839977064383914,179.26,3204.423331422032,191.16348050353653,7.733331422031993,179.26,3204.193331422032,213.65681765947255,7.803314220319929,179.51,,,,,3207.593331422032,66.55348050353655,7.496622706735837,179.26,3207.3933314220317,81.37680619166451,7.2099770643839145,179.26,3200.943331422032,652.8368176594727,7.970005733904022,179.46,3205.3733314220317,286.0334690357285,7.1,179.77,3197.32,726.8468176594725,7.953331422031993,179.64,3205.32,300.1634690357285,7.110005733904022,179.77,3205.22,323.62682339337664,8.213331422031994,179.77,3204.983331422032,383.1201605493126,8.423337155936013,179.77,3204.783331422032,432.8301605493126,8.336657110159965,179.77,3078.5265137625597,881.4733314220322,7.993337155936014,89.71,2837.8631823405267,880.26,7.983337155936013,89.69,3203.053331422032,659.0634977052487,8.523331422031992,179.46,3202.803331422032,685.7368405950888,9.036657110159963,179.46,3201.983331422032,957.0268577968006,9.98,179.45,2692.4567603204323,693.9932110100475,7.963331422031993,322.4,3200.713331422032,1089.5068520628963,9.750017201712062,179.45,3200.2933314220318,1133.4168233933765,8.206645642351923,179.45,2740.4334346323044,634.4898853219196,7.986668577968007,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16187,16187,490.2675734641583,1568296964.5505495,490.2675734641583,,,564.8345652835412,99.94614661104126,758.105826745739,0.9993824958801272,558.3742173417282,126.65765759901838,790.35599961968,0.9976956844329834,551.5222643672885,65.10381152645965,782.9618473466286,0.998958706855774,531.520835157063,170.14761250445508,778.7493320627492,0.9198154211044312,513.7330185847844,23.876568770189404,762.6002841597074,0.7919662594795227,445.08543923266615,242.08721822238013,606.4967609486791,0.9050347805023192,450.15809410865614,-39.98774147354607,595.3986873204194,0.9879705905914308,566.9636338268085,307.36340428760036,384.9605620311068,0.9159923791885376,545.3014288575583,-138.02918978731856,358.2926714356034,0.9415166974067688,741.278450833573,341.5068839342772,207.2744983330436,0.9405834674835204,771.2576101623564,-164.3204566531894,221.56669804141015,0.901160717010498,435.5666016085506,192.95247171164868,183.90343449263625,0.6563451290130615,454.46602756764605,-26.83097355346461,147.6752757728622,0.5442784428596497,750.3817843770137,226.9614524467596,82.22907109731634,0.116989403963089,829.5230666531827,-65.02107195778572,85.27599287603151,0.2434613406658173,348.3280283018904,250.0715627789216,-696.6899592515657,0.0245361328125,432.9796686501709,-97.10537729343704,-595.3095817471052,0.01178458333015442,3207.89,473.18272039247495,3.03,0.08,3206.156757346416,57.1394122867335,7.8810881569899776,179.26,3204.426757346416,190.89968432598099,7.736757346415832,179.26,3204.1967573464162,213.3861696331493,7.8375734641583135,179.51,,,,,3207.596757346416,66.28968432598099,7.575418967564121,179.26,3207.396757346416,81.12671371164431,7.251088156989978,179.26,3200.9467573464162,652.5661696331492,7.959727960752506,179.46,3205.376757346416,285.79022840447595,7.1,179.77,3197.32,726.5761696331492,7.956757346415832,179.64,3205.32,299.92022840447595,7.099727960752507,179.77,3205.22,323.34589759390184,8.216757346415832,179.77,3204.986757346416,382.83238290107016,8.416485307168339,179.77,3204.786757346416,432.5423829010701,8.353786732079156,179.77,3078.8005877132664,881.4767573464159,7.986485307168338,89.71,2838.1338303668504,880.26,7.976485307168338,89.69,3203.056757346416,658.7688682082385,8.526757346415831,179.46,3202.806757346416,685.4250814761593,9.053786732079157,179.46,3201.986757346416,956.6842653584167,9.98,179.45,2692.2888900256244,694.2124701706133,7.9667573464158306,322.4,3200.716757346416,1089.1745373976642,9.719183882257518,179.45,3200.296757346416,1133.1358975939015,8.244330810574144,179.45,2740.251860639961,634.6954407849497,7.983242653584169,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16188,16188,490.3,1568296964.5830438,490.3,,,571.3878017642934,98.42288138818836,761.270914051996,0.9993851184844972,558.137340960036,126.17767576915541,790.3331893279304,0.9981102943420408,547.3623015679182,64.14075294141894,782.8667616761554,0.998948574066162,531.2027216054947,166.77851554548587,776.8342247402045,0.9163028597831726,510.28467904485467,23.87913172604842,759.5917021817122,0.9101903438568116,441.65662213691184,241.6871581012637,603.2774076790603,0.9199585914611816,450.336644787385,-39.139238189647024,595.0747678103622,0.9877424240112304,565.5859774168135,302.2545076509097,388.07024576408895,0.3767942488193512,563.7837968554848,-137.03700772963498,368.4626034869106,0.9365399479866028,751.7144096821402,343.97181564217493,214.79395917569786,0.9702364802360536,767.590958419661,-166.26300026138358,222.18485887814515,0.8900587558746338,426.4694438581389,193.7080624567116,175.90237653084094,0.7510695457458496,456.7215833421563,-27.5118833286265,143.02644637049013,0.5461868047714233,735.9243103848315,226.53416760533543,73.96244205493036,0.09286540746688844,822.8804219928537,-65.61465310225171,74.04279525769789,0.07441318035125732,438.18438736541657,245.2834871549613,-600.4490834695923,0.008540809154510498,430.58951511750524,-91.4678661255398,-599.568622804718,0.009180724620819092,3207.89,473.28,3.03,0.08,3206.16,56.88,7.92,179.26,3204.43,190.65,7.74,179.26,3204.2,213.13,7.87,179.51,,,,,3207.6,66.04,7.65,179.26,3207.4,80.89,7.29,179.26,3200.95,652.31,7.95,179.46,3205.38,285.56,7.1,179.77,3197.32,726.32,7.96,179.64,3205.32,299.69,7.09,179.77,3205.22,323.08,8.22,179.77,3204.99,382.56,8.41,179.77,3204.79,432.27,8.37,179.77,3079.06,881.48,7.98,89.71,2838.39,880.26,7.97,89.69,3203.06,658.49,8.53,179.46,3202.81,685.13,9.07,179.46,3201.99,956.36,9.98,179.45,2692.13,694.42,7.97,322.4,3200.72,1088.86,9.69,179.45,3200.3,1132.87,8.28,179.45,2740.08,634.89,7.98,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16189,16189,490.33332692225497,1568296964.616507,490.33332692225497,-92.79173883736608,,566.7199503421135,97.76865516507016,758.9521618735381,0.9993887543678284,557.8136539504553,124.72591225795729,790.8949859548405,0.9984365701675416,547.0311585607901,62.98588491465373,782.9745680314369,0.998944878578186,532.4678239262021,165.34913421342063,778.0937327752638,0.925239324569702,509.5424613450911,21.807598385122862,760.0540081044728,0.8875284194946289,445.5981792181231,239.8136129622989,604.5513244466551,0.9235297441482544,450.07487019380653,-43.71996794234044,595.4048721713602,0.984110414981842,563.9944394074457,298.25227238481085,391.2920844536261,0.4829291701316834,560.8508110519845,-137.4812434622433,368.1267214210088,0.930750012397766,748.9727862473146,340.3906364772298,211.79481670888438,0.9617300629615784,752.8553816994362,-164.79258325987553,220.13845558175072,0.6880194544792175,438.364626725445,190.81857129541999,171.7034824352715,0.7037224769592285,454.7539353241877,-32.16221284783933,136.16217741663922,0.6129818558692932,764.4090289982387,220.51869011399629,75.34313082244498,0.09788799285888672,826.9856424600638,-67.2316386160761,80.35162087248773,0.09591779112815857,537.9098558539706,219.5025628017031,-489.9109173572612,0.01914188265800476,499.0730975663993,-80.91950712469323,-526.4179115675469,0.006400585174560547,3207.89,473.3833134589904,3.03,0.08,3206.163332692225,56.616717314185756,7.916667307774503,179.26,3204.433332692225,190.3900500064113,7.736667307774503,179.26,3204.2,212.8667173141857,7.889996153352982,179.51,,,,,3207.603332692225,65.78005000641124,7.719986536735434,179.26,3207.403332692225,80.64004808308773,7.356653844509938,179.26,3200.95,652.0433846219602,7.953332692225497,179.46,3205.38,285.32337885198973,7.123328845578477,179.77,3197.3233326922245,726.0533846219603,7.956667307774503,179.64,3205.32,299.45337885198967,7.09999807667649,179.77,3205.2233326922246,322.81005192973475,8.193338462196026,179.77,3204.99,382.28338654528375,8.380005769970527,179.77,3204.79,431.99671923750924,8.343338462196026,179.77,3079.3232826858143,881.48,7.973334615549008,89.71,2838.6566153780395,880.26,7.963334615549005,89.69,3203.0633326922252,658.2067211608328,8.526667307774503,179.46,3202.8133326922252,684.8300576997053,9.063334615549008,179.46,3201.9933326922246,956.0267307774504,9.986665384450994,179.45,2691.966698080951,694.6299596102062,7.9766653844509925,322.4,3200.7233326922246,1088.5333961619012,9.713328845578475,179.45,3200.3033326922246,1132.5933865452835,8.276667307774503,179.45,2739.903367312049,635.0899615335297,7.983332692225496,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16190,16190,490.36641188566426,1568296964.6497273,490.36641188566426,-92.18828419302211,,568.9664535870107,96.243184692776,757.8790018423767,0.9994121789932252,550.5992288321502,123.59684854875992,788.4733944324228,0.9987537860870358,538.8687978649773,60.29632611653668,780.2536092500231,0.9987196326255798,526.5098254048189,164.5706176902516,774.1215782540112,0.9122737646102904,502.7940593735293,17.077590324551927,757.291509495251,0.8803774118423462,441.35221465136595,240.162729595322,603.7252625268139,0.9263186454772948,447.38333966229277,-46.165576000522,600.7366582026517,0.947293758392334,558.5675668646832,298.8340233390962,390.1022101147694,0.4575720131397247,548.2658503369232,-139.73794397819532,361.920868344115,0.9403407573699952,758.6890501704485,338.4624924886092,220.6261393771373,0.9607621431350708,766.929762249605,-168.6049880662295,219.7546062701857,0.9179983735084534,441.3877704218903,188.51342347982538,169.03068303990332,0.6876872777938843,460.37358116253324,-32.951303299715896,143.33354542069085,0.5715494155883789,760.9422200429997,213.8449268057639,47.84020134059871,0.11351093649864195,819.4301878131229,-68.85116289660375,70.04149903031026,0.08144596219062805,565.6749778130977,209.0773857182417,-453.4770266933708,0.0486721396446228,554.5984316159856,-74.14617838447758,-467.30440777609704,0.005081415176391602,3207.89,473.4858768455594,3.03,0.08,3206.1666411885662,56.35534610325179,7.913358811433567,179.26,3204.436641188566,190.13198729181823,7.7333588114335665,179.26,3204.2,212.60534610325178,7.909847131398599,179.51,,,,,3207.6066411885663,65.52198729181822,7.789464959895097,179.26,3207.4066411885665,80.39191085751752,7.4228237713286624,179.26,3200.95,651.7787049146854,7.956641188566433,179.46,3205.38,285.0884756117833,7.146488319965032,179.77,3197.326641188566,725.7887049146854,7.953358811433567,179.64,3205.32,299.2184756117833,7.109923565699298,179.77,3205.226641188566,322.5420637261189,8.166870491468536,179.77,3204.99,382.00878134898613,8.350229302902102,179.77,3204.79,431.7254225375525,8.316870491468535,179.77,3079.584653896748,881.48,7.966717622867134,89.71,2838.921295085315,880.26,7.956717622867133,89.69,3203.0666411885663,657.9254989718531,8.523358811433567,179.46,3202.8166411885663,684.532293029021,9.056717622867136,179.46,3201.996641188566,955.6958811433568,9.993282377132868,179.45,2691.804581760245,694.8383948796852,7.983282377132866,322.4,3200.726641188566,1088.2091635204897,9.736488319965034,179.45,3200.306641188566,1132.318781348986,8.273358811433567,179.45,2739.728017005979,635.288471313986,7.986641188566433,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16191,16191,490.4,1568296964.6834528,490.4,-92.25538319747356,,568.4953591789389,94.4370517491386,758.9648966032909,0.9994090795516968,553.8288852820452,120.32033725565594,789.2558879269341,0.9992839097976683,545.9275059695734,59.123974332065785,783.8507871047605,0.9987528324127196,527.1329235623156,161.1070555336422,771.1790444816918,0.9331923723220824,501.57603404855837,14.423219898079086,757.8729353163473,0.9030617475509644,445.5856748318567,239.35874571808284,604.5827213677792,0.9319602251052856,443.34823166631315,-49.2967793872309,598.3842700843037,0.9493681192398072,561.7405279703603,298.56936173856184,392.6478737074221,0.4809032678604126,564.3590881520862,-138.73905691528668,367.7485592137783,0.9184606671333312,751.9368073681185,338.754088757976,217.61425492943474,0.9706627130508424,761.5483662499698,-170.3276201123673,214.8974512595641,0.8984538316726685,447.74082335396247,185.54847166441056,167.9585570969874,0.7246385812759399,459.9190948769063,-32.75847536510716,138.0301850592562,0.6112635135650635,738.8050329645621,216.0578836545386,4.140677705615758,0.12046435475349425,839.1814079092752,-67.85143832375925,95.11823901660931,0.07420891523361206,576.1269416263146,202.7993678940849,-433.7202874965511,0.05496761202812195,616.2860487300496,-67.23869342741061,-401.4446892114423,0.00983262062072754,3207.89,473.59,3.03,0.08,3206.17,56.09,7.91,179.26,3204.44,189.87,7.73,179.26,3204.2,212.34,7.93,179.51,,,,,3207.61,65.26,7.86,179.26,3207.41,80.14,7.49,179.26,3200.95,651.51,7.96,179.46,3205.38,284.85,7.17,179.77,3197.33,725.52,7.95,179.64,3205.32,298.98,7.12,179.77,3205.23,322.27,8.14,179.77,3204.99,381.73,8.32,179.77,3204.79,431.45,8.29,179.77,3079.85,881.48,7.96,89.71,2839.19,880.26,7.95,89.69,3203.07,657.64,8.52,179.46,3202.82,684.23,9.05,179.46,3202.0,955.36,10.0,179.45,2691.64,695.05,7.99,322.4,3200.73,1087.88,9.76,179.45,3200.31,1132.04,8.27,179.45,2739.55,635.49,7.99,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16192,16192,490.4329713462676,1568296964.716418,490.4329713462676,-92.32241896488344,,568.851618053533,88.62287309141256,758.0057498178065,0.9992309808731079,557.5349134434157,116.56851437390524,790.5302926041496,0.9994534254074096,546.0846780828648,54.7549507245005,784.4269753294362,0.9982366561889648,526.8497078209813,159.5465227388994,771.5500394049452,0.9428532123565674,507.6113780765352,13.303647551134931,761.6392085528778,0.8927615880966187,449.2170409764489,223.7083652542677,604.0606857168783,0.1886199712753296,441.3577847200216,-45.35972160701574,601.7420605183854,0.9559007287025452,577.2650908475538,305.36128201910265,395.44321799629984,0.9322019815444946,561.6124121199982,-139.94249263985748,366.5835808262727,0.9115250706672668,751.4827168980438,345.31440782258454,217.62295079167245,0.9663063883781432,776.62207974822,-167.17733390129428,219.56613953144333,0.902327299118042,480.2819925678638,195.132682546448,141.28032286040502,0.3586733937263489,458.86152616286296,-32.19241924680553,138.87416023077066,0.5741937160491943,685.0663465404547,216.7308942492534,-86.67667256785901,0.0629647970199585,850.4063741589024,-67.82045645059398,109.51625977347805,0.13111576437950134,576.0804414069382,200.2703502267488,-434.70931935438233,0.03953090310096741,660.2137732866498,-65.31169445671874,-352.0399596143953,0.008079200983047484,3207.89,473.6889140388027,3.03,0.08,3206.173297134627,55.82952636448625,7.913297134626758,179.26,3204.4432971346273,189.6161206337397,7.733297134626758,179.26,3204.2032971346266,212.07622922985948,7.939891403880268,179.51,,,,,3207.613297134627,64.99293209523273,7.919348423281617,179.26,3207.4132971346266,79.88612063373975,7.546051288654861,179.26,3200.9532971346266,651.2462292298595,7.9665942692535126,179.46,3205.38,284.61260630687354,7.153514326866218,179.77,3197.33,725.2595263644862,7.946702865373242,179.64,3205.32,298.74590344150033,7.123297134626758,179.77,3205.23,321.99963496060593,8.153188538507026,179.77,3204.99,381.45304069135244,8.326594269253514,179.77,3204.79,431.17304069135247,8.293297134626759,179.77,3080.1137707701405,881.4832971346268,7.9665942692535126,89.71,2839.453770770141,880.2632971346268,7.956594269253513,89.69,3203.07,657.3597435567258,8.513405730746486,179.46,3202.823297134627,683.9299607489652,9.056594269253514,179.46,3202.0032971346272,955.0302865373244,10.00989140388027,179.45,2691.478440403289,695.2577194814858,7.993297134626758,322.4,3200.7332971346273,1087.5601779412048,9.746811461492976,179.45,3200.31,1131.7663378259792,8.27,179.45,2739.375251864782,635.6845309429788,7.993297134626758,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
16193,16193,490.4663788416414,1568296964.7498193,490.4663788416414,-92.38939103122615,,564.8234142958274,87.70844025316812,757.6314330387347,0.9989062547683716,554.5925883346978,114.12590827763492,788.4305575832825,0.9994491338729858,553.8413081048265,53.47650860628517,785.7080851176836,0.9981684684753418,532.2246551004797,155.6473060039487,772.9224267164868,0.9437271952629088,502.1371885406906,10.66563936115519,757.8950611833286,0.9166616797447203,447.1307607088658,216.55587461706799,603.7884038728405,0.23430609703063965,445.81085506078347,-46.767926579181754,603.0466892647453,0.9623962640762328,576.784164104723,306.00987844776296,389.11183683370393,0.9291884899139404,556.7989163657378,-140.30412389828956,365.38372819253163,0.9272799491882324,755.3722304180827,340.9790243028636,217.80552583114155,0.9552136659622192,771.1550927676109,-169.3426555809159,215.67326984965908,0.9065935611724854,447.25621470058746,184.57149630227315,142.52628714273553,0.7062240242958069,470.8366077712605,-31.589946693635692,145.23800677372327,0.5491802096366882,755.8013768241208,223.22877273808425,13.724461299426821,0.03931564092636109,848.2655551926172,-65.97482859537868,103.77477294833523,0.11331629753112793,582.768800155916,197.48304149128572,-438.7326111572719,0.04209992289543152,1439.2264910096383,8.73730183604576,512.4114836766781,0.00988200306892395,3207.89,473.78913652492406,3.03,0.08,3206.176637884164,55.56560715103321,7.916637884164136,179.26,3204.446637884164,189.3588829193615,7.7366378841641374,179.26,3204.2066378841637,211.8089692668691,7.94991365249241,179.51,,,,,3207.616637884164,64.72233138270494,7.979481914954457,179.26,3207.4166378841637,79.62888291936149,7.602844030790322,179.26,3200.9566378841637,650.9789692668692,7.973275768328272,179.46,3205.38,284.37207234018217,7.1368105791793175,179.77,3197.33,724.9956071510334,7.943362115835863,179.64,3205.32,298.5087102243463,7.126637884164136,179.77,3205.23,321.7256934985408,8.166551536656549,179.77,3204.99,381.1724177302125,8.333275768328273,179.77,3204.79,430.89241773021246,8.296637884164136,179.77,3080.381030733131,881.4866378841641,7.973275768328272,89.71,2839.7210307331306,880.2666378841641,7.963275768328272,89.69,3203.07,657.0757798460484,8.506724231671727,179.46,3202.826637884164,683.6259525410636,9.063275768328273,179.46,3202.0066378841643,954.6962115835864,10.01991365249241,179.45,2691.314743675957,695.4681867023405,7.996637884164136,322.4,3200.736637884164,1087.2361252360788,9.733448463343453,179.45,3200.31,1131.4890556143766,8.27,179.45,2739.198192139301,635.8816351656841,7.996637884164136,318.43,,,,,,,,,,,,,,,,,,,,,,,,,2c,9,1568296430
