,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,C_in-E_out.21_x,C_in-E_out.21_y,C_in-E_out.21_speed,C_in-E_out.21_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,scenario,participant_id,source_file
11088,11088,362.83262000828256,1568026973.280978,362.83262000828256,,642.6489410677,36.3217962013694,655.5645069111084,0.0005697011947631836,619.0494912066273,71.75316812438034,638.9495288604061,0.2934213876724243,623.532976969414,6.752727876034628,638.1189709720609,0.6296458840370178,567.3614044111788,119.24492236649773,662.6939728459287,0.5264654159545898,623.0947549583782,-24.81462133472679,675.9423659109955,0.4989095330238342,437.62133559276634,188.65054529335632,562.9873691436147,0.9786314964294434,469.07998451371895,-91.46331572728441,554.4472728776543,0.8775701522827148,555.580660457551,244.39718427581585,380.96231266119423,0.3069664239883423,563.1279301532666,-147.0543181336214,354.1393791760679,0.7864023447036743,696.9307834335249,283.9514993637826,199.57019155063603,0.4598789513111114,750.8798668737552,-162.87092814691246,173.086052141689,0.8343044519424438,382.50475248198893,154.0149684586216,131.18050892280442,0.4570029079914093,398.3931385291458,-49.08275420749129,142.62552383788798,0.37875956296920776,698.503019442471,200.25120630865158,21.80409252255839,0.6052587032318115,716.6311973448655,-75.70006220691309,45.230215285439776,0.6312376260757446,269.77016905307096,244.46063414358426,-751.6284770863707,0.004876852035522461,554.0089724562226,-53.809767631395644,-417.1980459857914,0.42582231760025024,3208.44,426.94331403892807,4.656737999171744,359.3087160149086,3203.9832620008283,249.09903993373956,7.969786002484767,179.75,3203.4,391.95230193456774,7.983689995858719,179.77,3202.37,598.7049219428503,6.986524001656513,179.46,3202.99,494.8023019345677,7.963475998343487,179.77,3203.5367379991717,1139.141388061291,7.48,359.45,3197.23,788.6016599420221,6.966737999171745,179.64,3203.77,1114.8374840679166,8.193262000828256,359.45,3204.4567379991718,1043.2909600662604,7.9293580074543035,359.45,3204.5967379991716,1028.517698065432,7.87,359.45,3203.9,568.6949219428502,6.926310004141281,179.46,3064.96096006626,881.41,7.976951996686977,89.71,3047.19096006626,881.32,7.983689995858719,89.71,2878.1483400579773,880.7732620008283,6.9832620008282555,89.69,2825.060960066261,880.19,7.970213997515232,89.69,3202.7,739.6890399337394,8.05,179.99,2713.23096006626,879.5932620008283,7.973048003313023,89.69,2670.852938081997,879.37,9.973262000828255,89.69,3201.913262000828,963.8220879370523,7.502620008282562,179.45,2690.5201619594154,696.5087680530082,7.996737999171745,322.4,3199.5332620008285,1212.5272759155175,10.173689995858721,179.45,3199.373262000828,1229.755563935396,7.786096006626048,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11089,11089,362.8657159084187,1568026973.314322,362.8657159084187,-75.87551976258025,596.3845403198106,51.77701900555563,602.5501236468442,0.9702243804931641,614.5679875624344,77.34093159427064,639.7771904980341,0.9833976030349731,638.050279616722,24.85567526832653,643.5223880939924,0.9607200622558594,561.7543213000237,124.23467925023728,660.4583638994168,0.5078445672988892,616.5411984858189,-26.1602767530365,677.0800333261208,0.5417197346687317,437.3128249740448,189.74833410851772,553.2717550707938,0.9027119874954224,469.92979061692733,-81.89626757788811,553.8809086202058,0.5145819783210754,556.4952797496795,241.2776862431976,364.8123097884902,0.8302232027053833,534.7839336027322,-151.34527961688096,381.53305283165713,0.6860110759735107,712.4852655367131,288.49796537285414,188.9054300524891,0.8999421000480652,756.7501746700486,-160.9538853726529,173.39329453465976,0.8455291986465454,383.17859911669603,157.63880284315863,133.6658804493633,0.4398788511753082,391.8914693312152,-50.599907909064044,141.62863590871942,0.6571884155273438,679.8818108794277,201.97252437630195,14.976029794267676,0.3663890957832336,735.6830364139478,-71.11665450792756,50.07997265081497,0.7468525171279907,267.6633158544035,249.60854765810782,-756.1354762995727,0.004103362560272217,558.328542475395,-49.188304521602156,-417.7077048085537,0.4244799613952637,3208.44,427.0988647695676,4.653428409158137,359.3682886351536,3203.9865715908422,248.8342727326509,7.97971477252559,179.75,3203.4,391.6908443234928,7.967142045790683,179.77,3202.37,598.4765602319114,6.9931431816837275,179.46,3202.99,494.5408443234928,7.956856818316274,179.77,3203.5334284091578,1139.386297722298,7.48,359.45,3197.23,788.3699886410695,6.963428409158137,179.64,3203.77,1115.1088704490328,8.196571590841861,359.45,3204.453428409158,1043.5557272673489,7.9591443175767695,359.45,3204.5934284091577,1028.7791556765073,7.87,359.45,3203.9,568.4665602319114,6.942857954209317,179.46,3065.225727267349,881.41,7.963713636632547,89.71,3047.455727267349,881.32,7.967142045790683,89.71,2878.3800113589305,880.7765715908419,6.986571590841863,89.69,2825.325727267349,880.19,7.960285227474412,89.69,3202.7,739.4242727326509,8.05,179.99,2713.495727267349,879.5965715908418,7.986286363367452,89.69,2671.1805874933443,879.37,9.976571590841862,89.69,3201.916571590842,963.5705590960184,7.5357159084186325,179.45,2690.357992048749,696.7205818138792,7.993428409158136,322.4,3199.5365715908424,1212.1896977341298,10.157142045790684,179.45,3199.376571590842,1229.4974159143346,7.812572726734906,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11090,11090,362.9,1568026973.3488634,362.9,,623.6769657292391,45.64277966322669,630.2319788965243,0.00029671192169189453,616.2925973146113,75.84908428473177,643.5402093970364,0.8018975257873535,647.8651116020487,28.950687579278835,653.271981052941,0.9363114833831788,573.3885649163689,124.6377929880623,665.4643550968221,0.41668081283569336,620.6726066943883,-22.642991744893173,681.0577652387548,0.5082143545150757,434.3135308448528,190.72224530672167,558.4320432608159,0.982342541217804,464.0058146090854,-86.72218986132381,556.2416469406478,0.8249597549438477,565.6610609596993,241.77385392347648,364.6177151592601,0.8922047019004822,527.7452186501197,-150.20729695799753,397.85831936184576,0.7255351543426514,711.5885405807958,289.45037718528283,184.8809786589801,0.8183225989341736,738.0258479347,-159.80835689276492,190.8270066713476,0.07568201422691345,383.46459921310327,155.57459833729314,134.0540617670965,0.3993838429450989,381.5674169768641,-49.26516357069012,137.90930411399762,0.6684295535087585,729.812790839165,192.43814647997243,31.86047112769109,0.5499939322471619,756.8691309804798,-63.34930332751085,59.84511336644335,0.6381844282150269,265.5113814581742,253.79597668106732,-761.9136313354255,0.00477731227874756,546.0065180470266,-46.883028613431605,-440.6490428890969,0.22476187348365784,3208.44,427.26,4.65,359.43,3203.99,248.56,7.99,179.75,3203.4,391.42,7.95,179.77,3202.37,598.24,7.0,179.46,3202.99,494.27,7.95,179.77,3203.53,1139.64,7.48,359.45,3197.23,788.13,6.96,179.64,3203.77,1115.39,8.2,359.45,3204.45,1043.83,7.99,359.45,3204.59,1029.05,7.87,359.45,3203.9,568.23,6.96,179.46,3065.5,881.41,7.95,89.71,3047.73,881.32,7.95,89.71,2878.62,880.78,6.99,89.69,2825.6,880.19,7.95,89.69,3202.7,739.15,8.05,179.99,2713.77,879.6,8.0,89.69,2671.52,879.37,9.98,89.69,3201.92,963.31,7.57,179.45,2690.19,696.94,7.99,322.4,3199.54,1211.84,10.14,179.45,3199.38,1229.23,7.84,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11091,11091,362.9324900342132,1568026973.3809454,362.9324900342132,-109.48829244243662,629.5613938848585,43.63940741117483,636.3060611064059,0.0002792179584503174,617.5330656925314,76.92856513869512,638.1745643219042,0.7392160892486572,641.3535270845763,28.62242058727164,650.4387221987015,0.9275931119918824,567.1840649562655,129.7795622303447,661.1956994056836,0.397531658411026,622.8150893937063,-21.015768388160513,683.3383735670916,0.5249541401863098,438.7557831577172,194.32518596065015,559.9912149510687,0.9792430400848388,466.3726285153845,-84.56356344792337,559.9440910669157,0.7760037779808044,558.976031453373,242.98611525358163,359.99832630776604,0.8696798086166382,539.4327884626783,-149.62679895181344,392.25472751773503,0.6358771324157715,710.0565501888149,285.2085076728874,181.89717075657398,0.9138577580451964,751.225842104371,-166.3229340817283,175.7252609006019,0.8887988328933716,375.8710956370485,157.09507872050284,150.12116920137555,0.5420170426368713,370.6601669467978,-50.50968238360893,132.00904571860752,0.6313745975494385,678.0107659295667,197.7231433540237,19.5470403592158,0.5240606665611267,749.9260037140483,-59.979786224955596,51.92370882340342,0.5957255363464355,248.31691524906208,279.3261917979244,-780.2056431974402,0.007923305034637451,517.5340507329599,-36.111741804424746,-465.35651352362817,0.2694346904754639,3208.44,427.4094541573809,4.646750996578676,359.47223704447725,3203.99,248.30007972629403,7.99,179.75,3203.4,391.1600797262941,7.9629960136852995,179.77,3202.373249003421,598.0125697605073,6.9870039863147015,179.46,3202.99,494.010079726294,7.959747010263974,179.77,3203.53,1139.880426253178,7.45075896920808,359.45,3197.233249003421,787.9025697605072,6.963249003421326,179.64,3203.7667509965786,1115.6564182805487,8.190252989736026,359.45,3204.4467509965784,1044.0866712702846,7.967256976050727,359.45,3204.5867509965788,1029.309920273706,7.925233058162519,359.45,3203.903249003421,568.0025697605073,6.976245017106622,179.46,3065.759920273706,881.41,7.9629960136852995,89.71,3047.986671270285,881.3232490034213,7.953249003421326,89.71,2878.847430239493,880.78,6.9867509965786745,89.69,2825.859920273706,880.1932490034213,7.9629960136852995,89.69,3202.7,738.8868307228728,8.05,179.99,2714.029920273706,879.6,7.990252989736026,89.69,2671.8449003421324,879.3732490034213,9.973501993157349,89.69,3201.923249003421,963.0630757399792,7.563501993157351,179.45,2690.0307988323552,697.1446872155435,7.9867509965786745,322.4,3199.543249003421,1211.5118506544459,10.136750996578675,179.45,3199.38,1228.9733287297156,7.843249003421326,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11092,11092,362.96630803516456,1568026973.414339,362.96630803516456,-86.05070785977074,608.385447823208,56.89111993964738,609.8806194536329,0.930739402770996,629.3778360978986,82.73034377535843,647.5586620412436,0.977433443069458,642.4960556676767,30.05638532283688,650.8847290065107,0.9495476484298706,594.6625651885042,123.43211822009964,673.9913014542979,0.24078130722045896,623.0849078402738,-19.244956111013764,684.472540183013,0.4933617413043976,434.15676784016404,200.03565079166557,551.0633640520662,0.7483543157577515,462.4525893249452,-80.88372852933102,559.565631176155,0.8030939102172852,558.9509042998342,244.81081230592744,358.00429491402525,0.9057301878929138,544.209769724681,-151.22639348466586,386.45127387390914,0.7946900129318237,713.5789287339256,285.5556624580798,183.2787579509295,0.8782331943511963,755.0746010710657,-164.02115815856808,177.44494528186107,0.9084492921829224,380.753789075702,157.98366508737473,159.94687852867642,0.4478874206542969,366.1531909126251,-51.65014249433203,135.62087985450688,0.5541282892227173,721.6490324611583,190.58660297423089,42.5765404231814,0.5916925072669983,732.6405528891338,-59.91772679078765,40.10630873750898,0.6582772731781006,233.20814690251407,270.83128483931165,-800.4177803566728,0.008516460657119751,463.8066502183474,-38.90666837966953,-516.4561931710397,0.3326464295387268,3208.44,427.56501696175695,4.643369196483543,359.51620044571393,3203.99,248.02953571868343,7.99,179.75,3203.4,390.8895357186835,7.9765232140658275,179.77,3202.376630803516,597.775843753848,6.9734767859341735,179.46,3202.99,493.7395357186835,7.96989241054937,179.77,3203.53,1140.1306794602178,7.42032276835189,359.45,3197.236630803516,787.665843753848,6.9666308035164555,179.64,3203.763369196484,1115.9337258883495,8.18010758945063,359.45,3204.4433691964837,1044.3538334778,7.943584375384804,359.45,3204.5833691964835,1029.5804642813164,7.982723659779763,359.45,3203.9066308035162,567.765843753848,6.993154017582282,179.46,3066.030464281317,881.41,7.9765232140658275,89.71,3048.2538334778,881.3266308035165,7.9566308035164575,89.71,2879.084156246152,880.78,6.983369196483544,89.69,2826.130464281317,880.1966308035165,7.9765232140658275,89.69,3202.7,738.6129049151671,8.05,179.99,2714.300464281317,879.6,7.98010758945063,89.69,2672.183080351645,879.3766308035165,9.966738392967088,89.69,3201.926630803516,962.8060589327491,7.556738392967088,179.45,2689.865090627693,697.3577406215367,7.983369196483544,322.4,3199.546630803517,1211.1702888448378,10.133369196483542,179.45,3199.38,1228.7061665222,7.846630803516456,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11093,11093,363.0,1568026973.4476082,363.0,,607.2260197752215,63.65029765294117,606.1634130861305,0.9809063673019408,627.7901093442729,86.80153589682831,644.7285758503882,0.9835642576217652,642.3005016393263,33.02669199407549,647.3684274565396,0.9579086303710938,603.7406468176972,121.69769105652644,677.0441002761745,0.4306950569152832,615.4844744688463,-20.887860852211933,681.7550723867535,0.5114792585372925,447.7570791608125,200.17335309300148,549.9302436241687,0.8331688642501831,466.3658706534249,-82.22858106429932,560.2474602745117,0.8319082260131836,566.0050883679622,243.82381990451648,363.3415622581822,0.8437540531158447,567.8086389706938,-152.1401449600025,365.25458427760145,0.7504292726516724,711.1417454888301,284.67927068687834,180.01126952651313,0.8806315660476685,750.2876546258078,-165.96803221407004,171.68849657649756,0.8974560499191284,380.9532195410365,158.1186039624526,164.93026742121592,0.3860627710819245,367.4230674553687,-48.45975932572001,131.6630068744297,0.6786887049674988,676.3367799768282,191.31882878381802,40.56200836166619,0.42168763279914856,692.8568272340608,-62.88501091638507,10.933280560789797,0.4842585325241089,213.6115166480256,265.0923765495484,-771.0091786640072,0.007526189088821411,419.3029898638597,-39.94005078349185,-582.9199344601346,0.026894748210906986,3208.44,427.72,4.64,359.56,3203.99,247.76,7.99,179.75,3203.4,390.62,7.99,179.77,3202.38,597.54,6.96,179.46,3202.99,493.47,7.98,179.77,3203.53,1140.38,7.39,359.45,3197.24,787.43,6.97,179.64,3203.76,1116.21,8.17,359.45,3204.44,1044.62,7.92,359.45,3204.58,1029.85,8.04,359.45,3203.91,567.53,7.01,179.46,3066.3,881.41,7.99,89.71,3048.52,881.33,7.96,89.71,2879.32,880.78,6.98,89.69,2826.4,880.2,7.99,89.69,3202.7,738.34,8.05,179.99,2714.57,879.6,7.97,89.69,2672.52,879.38,9.96,89.69,3201.93,962.55,7.55,179.45,2689.7,697.57,7.98,322.4,3199.55,1210.83,10.13,179.45,3199.38,1228.44,7.85,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11094,11094,363.03336390839866,1568026973.4809961,363.03336390839866,-88.40295901221793,592.6240417146275,66.5910136836598,597.518812676836,0.9781441688537598,624.6951942950735,89.21555529877146,642.2084703422523,0.9849036931991576,639.4778110858983,35.755406299611224,644.4981318604333,0.9589486122131348,605.3607419865468,122.4501165230146,673.4660800089746,0.4799048900604248,608.4609444546643,-20.15130781366246,677.0143053706689,0.6037589907646179,444.8064558892517,201.25664414798743,549.3992415940255,0.8511627912521362,467.11920286480887,-80.67938616291158,559.872876994388,0.8544576168060303,554.4418446389085,244.7009428025004,359.0146464095818,0.8810452222824097,533.8676544445713,-151.91727704872332,393.00761058163437,0.7743434906005859,713.7598622018753,285.1941187680906,182.81274291013733,0.8457170724868774,739.9634653654814,-161.906760703434,185.50331578721745,0.09299498796463013,378.7953342632682,154.71651470023343,170.91168886792994,0.371246874332428,364.79576716649,-49.69060572880646,136.79417680185335,0.5579001903533936,669.1446906907303,189.6887138373499,44.398686293082164,0.3256836533546448,679.5220705421976,-62.4052005920718,-0.4709848557886289,0.5284850597381592,272.31054222663823,247.39072993981134,-680.2720596342969,0.003924459218978882,415.00690780396457,-46.60832740674926,-602.0387271742686,0.008230477571487427,3208.44,427.87347397863414,4.64,359.59670029923865,3203.99,247.49308873281038,7.9866636091601295,179.75,3203.4033363908397,390.35308873281036,7.9866636091601295,179.77,3202.3833363908398,597.306452641209,6.973345563359482,179.46,3202.99333639084,493.20642512365026,7.969990827480389,179.77,3203.52666360916,1140.6302293129907,7.413354735879092,359.45,3197.24,787.1997890320489,6.9733363908398704,179.64,3203.75666360916,1116.4835840488697,8.17333639083987,359.45,3204.44,1044.8835748763497,7.933345563359483,359.45,3204.58,1030.1169112671896,8.009972482441166,359.45,3203.91333639084,567.296452641209,7.006663609160129,179.46,3066.5635748763502,881.4133363908397,7.976654436640517,89.71,3048.786911267189,881.33,7.956663609160129,89.71,2879.5502109679514,880.78,6.973327218320259,89.69,2826.66691126719,880.2,7.993336390839871,89.69,3202.7,738.0730887328102,8.04332721832026,179.99,2714.8335748763493,879.6,7.97,89.69,2672.850302693147,879.38,9.94999082748039,89.69,3201.93333639084,962.2997706870095,7.556672781679741,179.45,2689.536516848846,697.7801926229117,7.986672781679741,322.4,3199.55333639084,1210.493024525173,10.12332721832026,179.45,3199.3833363908398,1228.17976151449,7.843327218320259,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11095,11095,363.0667051833075,1568026973.5143616,363.0667051833075,-79.50009496345314,600.7499369703415,65.1067643933213,599.3151285272074,0.9691751599311828,622.0037580621782,90.14030266853406,638.6464010422976,0.980712890625,640.2496313624854,35.01736136032602,642.2135566462913,0.9457700252532959,611.3378130744844,122.23539861217344,674.2196847825844,0.4436802864074707,607.283699092088,-19.653617301438068,675.2304652227851,0.613387405872345,444.0302492430668,202.7511665249133,550.2402165542987,0.8884241580963135,470.6618614457023,-80.01834528980899,562.8641527598907,0.8620502948760986,563.473914869435,246.66827331497385,357.6148927366757,0.8488960266113281,535.8957079273464,-149.3138469171144,402.0779301787863,0.7808328866958618,717.0195786399271,283.9332916513282,191.41938844470803,0.8855419754981995,740.70107990522,-155.299508091061,188.4773268578628,0.472500205039978,379.7467675332812,152.33319256297318,169.38101636768113,0.3740442395210266,369.745150990493,-48.6273345600176,137.27720272195066,0.5986141562461853,664.5930797625327,189.245716794622,50.142573521328295,0.3377061784267425,681.8695003388891,-61.36866898938289,2.2009755691098576,0.5110015273094177,393.14626409587686,228.2708147246548,-504.2344197312801,0.006092339754104614,397.532449160501,-56.183279664814975,-632.4988123808521,0.007185310125350951,3208.44,428.02684384321435,4.64,359.63337570163816,3203.99,247.2263585335403,7.983329481669254,179.75,3203.4066705183313,390.08635853354036,7.983329481669254,179.77,3202.3866705183314,597.0730637168477,6.986682073322984,179.46,3202.9966705183306,492.9430290518711,7.959988445007763,179.77,3203.5233294816685,1140.880288874806,7.436693628315222,359.45,3197.24,786.9697342351785,6.976670518330747,179.64,3203.7533294816685,1116.7569825031212,8.176670518330745,359.45,3204.44,1045.146970948129,7.946682073322984,359.45,3204.58,1030.3836414664597,7.9799653350232855,359.45,3203.9166705183306,567.0630637168478,7.003329481669255,179.46,3066.826970948129,881.4166705183306,7.963317926677016,89.71,3049.05364146646,881.33,7.953329481669254,89.71,2879.7802657648217,880.78,6.966658963338507,89.69,2826.9336414664594,880.2,7.996670518330745,89.69,3202.7,737.8063585335402,8.036658963338507,179.99,2715.096970948129,879.6,7.97,89.69,2673.180381314744,879.38,9.939988445007762,89.69,3201.9366705183306,962.049711125194,7.563341036661493,179.45,2689.373144601793,697.9902426548372,7.993341036661491,322.4,3199.5566705183314,1210.1562776485946,10.116658963338507,179.45,3199.3866705183314,1227.9196995702018,7.8366589633385075,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11096,11096,363.1,1568026973.5476801,363.1,-96.94065005013945,619.4245730505036,60.03350777280616,614.7346269786071,0.001968979835510254,617.9083003660169,91.1257326765525,637.9772762017595,0.9758244156837464,649.0298380460879,34.55107344119519,647.0518036707239,0.93187153339386,613.5967505425552,122.07015562610069,679.0725341212552,0.31041330099105835,611.6110151999873,-19.002870630014115,679.2231189450398,0.526082456111908,437.770714507752,200.50842620744598,563.0061085533325,0.9766419529914856,466.016847619824,-78.70915373532073,563.6137113168749,0.8415241837501526,560.9485698486858,245.18866093704204,364.95884032625634,0.9616882801055908,525.2349644852028,-153.42739872047,406.761182737224,0.7310146689414978,724.4550527194565,287.05726611307927,194.04295553408787,0.8653323650360107,727.6619157483865,-158.17578125599172,192.9225641596077,0.05956405401229858,406.78973367427824,153.44511046012474,168.19703505556146,0.030818849802017205,373.86084349684165,-50.811438879155254,143.52746368659976,0.591513454914093,661.2083527242701,188.11660477226985,48.58164382556183,0.2594988644123077,622.3069304282053,-66.74453759002019,-42.712649855911934,0.5761746764183044,456.2450307169052,227.6344243080806,-430.8837222547924,0.005807816982269287,373.41149130873407,-68.18174724682852,-663.3199433770873,0.02026510238647461,3208.44,428.18,4.64,359.67,3203.99,246.96,7.98,179.75,3203.41,389.82,7.98,179.77,3202.39,596.84,7.0,179.46,3203.0,492.68,7.95,179.77,3203.52,1141.13,7.46,359.45,3197.24,786.74,6.98,179.64,3203.75,1117.03,8.18,359.45,3204.44,1045.41,7.96,359.45,3204.58,1030.65,7.95,359.45,3203.92,566.83,7.0,179.46,3067.09,881.42,7.95,89.71,3049.32,881.33,7.95,89.71,2880.01,880.78,6.96,89.69,2827.2,880.2,8.0,89.69,3202.7,737.54,8.03,179.99,2715.36,879.6,7.97,89.69,2673.51,879.38,9.93,89.69,3201.94,961.8,7.57,179.45,2689.21,698.2,8.0,322.4,3199.56,1209.82,10.11,179.45,3199.39,1227.66,7.83,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
11097,11097,363.1330674137065,1568026973.5809448,363.1330674137065,-109.35750980113191,611.242404930062,55.796048071554345,605.4943970801647,0.001396864652633667,614.7710722086358,88.50842342674339,632.3298033075871,0.9127278327941896,636.2985034158257,33.112707140350764,637.6424427668562,0.9293359518051147,576.767893741766,128.4522099524882,653.4830901779443,0.2373726963996887,612.9396747529188,-19.98952778269127,679.7122105058379,0.5509682893753052,427.94320233481386,197.987362498047,561.8599683333398,0.9765192866325378,465.83406313550796,-80.36388152716833,562.8384835934227,0.8498380184173584,555.6851108321898,244.7338393156656,354.72088574663763,0.965988278388977,530.9083074848784,-151.81134264369143,401.8346427567797,0.7527594566345215,716.0192882160544,282.3100477940809,186.60843432840161,0.8931717872619629,738.8652811811743,-159.47023522641862,192.17419028997884,0.34076255559921265,384.75535436994863,153.4176264010429,162.94745742386556,0.5113507509231567,364.16500865503195,-50.682043282380036,132.77791130906428,0.6060055494308472,666.2709866272361,190.74746012291303,42.92298163485307,0.3919737637042999,670.3155818844742,-65.34367001354018,-6.480219682592748,0.5110874176025391,505.305265866941,222.22466740620098,-412.9752255891571,0.006263405084609985,384.59413910876884,-78.56021215818387,-646.5142997564254,0.01259186863899231,3208.44,428.3387235857912,4.682987637818433,359.7063741550771,3203.9933067413704,246.69546069034809,7.98,179.75,3203.41,389.55546069034807,7.986613482741298,179.77,3202.39,596.6085281040546,6.996693258629352,179.46,3203.0,492.41546069034814,7.953306741370648,179.77,3203.516693258629,1141.3780056027988,7.469920224111947,359.45,3197.2433067413704,786.5085281040546,6.983306741370648,179.64,3203.746693258629,1117.2978460510226,8.183306741370647,359.45,3204.436693258629,1045.674539309652,7.96,359.45,3204.5766932586293,1030.914539309652,7.9566134827412975,359.45,3203.92,566.595221362684,7.006613482741297,179.46,3067.354539309652,881.42,7.963226965482595,89.71,3049.5812325682814,881.33,7.959920224111947,89.71,2880.2414718959462,880.7833067413707,6.966613482741297,89.69,2827.464539309652,880.2033067413707,7.996693258629352,89.69,3202.7,737.275460690348,8.03,179.99,2715.624539309652,879.6033067413707,7.966693258629352,89.69,2673.840674137065,879.3833067413707,9.933306741370648,89.69,3201.94,961.5486876558307,7.573306741370648,179.45,2689.051276414209,698.4083247063509,7.983466293146758,322.4,3199.56330674137,1209.4827123801938,10.13314718959454,179.45,3199.3933067413705,1227.4020741730894,7.823386517258703,179.45,,,,,,,,,,,,,,,,,,,,,2c,3,1568026605
