,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.0_x,H_in-C_out.0_y,H_in-C_out.0_speed,H_in-C_out.0_angle,H_in-C_out.1_x,H_in-C_out.1_y,H_in-C_out.1_speed,H_in-C_out.1_angle,H_in-C_out.2_x,H_in-C_out.2_y,H_in-C_out.2_speed,H_in-C_out.2_angle,H_in-C_out.3_x,H_in-C_out.3_y,H_in-C_out.3_speed,H_in-C_out.3_angle,H_in-C_out.4_x,H_in-C_out.4_y,H_in-C_out.4_speed,H_in-C_out.4_angle,H_in-C_out.5_x,H_in-C_out.5_y,H_in-C_out.5_speed,H_in-C_out.5_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,C_in-E_out.9_x,C_in-E_out.9_y,C_in-E_out.9_speed,C_in-E_out.9_angle,C_in-E_out.10_x,C_in-E_out.10_y,C_in-E_out.10_speed,C_in-E_out.10_angle,C_in-E_out.11_x,C_in-E_out.11_y,C_in-E_out.11_speed,C_in-E_out.11_angle,A_in-D_out.11_x,A_in-D_out.11_y,A_in-D_out.11_speed,A_in-D_out.11_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,A_in-D_out.12_x,A_in-D_out.12_y,A_in-D_out.12_speed,A_in-D_out.12_angle,C_in-E_out.12_x,C_in-E_out.12_y,C_in-E_out.12_speed,C_in-E_out.12_angle,A_in-D_out.13_x,A_in-D_out.13_y,A_in-D_out.13_speed,A_in-D_out.13_angle,C_in-E_out.13_x,C_in-E_out.13_y,C_in-E_out.13_speed,C_in-E_out.13_angle,C_in-E_out.14_x,C_in-E_out.14_y,C_in-E_out.14_speed,C_in-E_out.14_angle,C_in-E_out.15_x,C_in-E_out.15_y,C_in-E_out.15_speed,C_in-E_out.15_angle,A_in-D_out.14_x,A_in-D_out.14_y,A_in-D_out.14_speed,A_in-D_out.14_angle,A_in-D_out.15_x,A_in-D_out.15_y,A_in-D_out.15_speed,A_in-D_out.15_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,scenario,participant_id,source_file
9080,9080,251.93324192140147,1568816937.0143206,251.93324192140147,-104.63265891917378,634.7270171862205,119.18574441719929,647.3584334142729,0.9855713248252868,661.7511635267704,145.59557533537486,696.331421723608,0.9695475697517396,663.8566992519114,92.7834458713068,693.6415897284319,0.9307329058647156,644.1926322585439,188.17618357816426,705.6153469675216,0.31379735469818115,633.6788357359643,40.83757176835428,703.9618651715933,0.3003883361816406,487.9490330334913,242.4997156041794,526.8771836844073,0.97790265083313,469.44143713005633,-19.80884609883733,543.9423562627604,0.4073239862918854,565.7591347344172,325.3494078943903,259.852653296024,0.9769300818443298,566.9061573294202,-116.22598427087698,301.5355142814189,0.9406731128692628,722.8924806326837,341.40809070665125,71.29322369166809,0.9353086948394777,715.5281811598769,-166.98833381298292,106.52963283551935,0.2921447455883026,456.8989618346434,174.0907324789004,59.9305170871356,0.26177990436553955,383.49236350746435,-26.076463632742854,122.00953465699429,0.5531788468360901,546.6556306630455,220.49080960168132,-260.1350289268063,0.005384445190429688,552.3896016448073,-62.456103482164465,-110.07764606130415,0.25966811180114746,210.29074054556457,231.97977688278385,-877.8436817197818,0.0015156567096710205,464.6376694308583,-124.01283161588768,-603.7804848020071,0.04810643196105957,3208.8066483842804,398.1327482969696,6.35667580785985,1.70332419214015,3205.6933241921397,93.09406462878799,7.9666483842803,179.26,3206.8033241921403,92.884064628788,7.98,179.26,3205.56332419214,103.23738882092816,7.95,179.26,3204.01,314.55730655018954,6.983324192140151,179.77,3204.08,226.83,0.0,179.75,3204.6,233.74046620085235,5.0865935371212,179.75,3202.2633241921403,609.4973065501895,6.96997257642045,179.46,3202.1,627.4773065501895,6.98667580785985,179.46,3203.29667580786,1164.4692595633521,8.05667580785985,359.45,3205.16667580786,969.3660176419506,7.1133516157197,359.45,3205.29667580786,955.2126934498103,7.11002742357955,359.45,3315.5966483842803,63.414064628788005,7.8966483842803,178.76,3197.22,790.1973065501895,6.96,179.64,3197.02,774.6173888209282,7.9733516157197,179.64,3196.75,817.4873888209282,7.97,179.64,3173.212693449811,882.25,7.0,89.71,3315.2566483842797,79.40074043664785,7.8966209607007505,178.76,3205.98,859.0392869869316,7.75,359.99,3314.5866483842797,110.00079528380695,8.53332419214015,178.76,3205.99,829.0825837554922,8.18332419214015,359.99,3205.99,813.7425837554922,8.31008227073865,359.99,3206.0,705.6692595633522,8.04332419214015,0.05,3223.025880524053,211.98335161571967,8.5267032314394,90.7565935371212,3174.6159079476324,212.24,8.2365935371212,89.95,3202.7,709.5506855894887,7.4198080349431486,179.99332419214016,3202.3833241921398,915.0506307423295,6.883406462878799,179.45,2652.3200822707386,815.3626111790718,7.97332419214015,353.93,3201.0733241921407,1051.624009781629,7.41,179.45,3200.71,1089.9606581659093,7.27667580785985,179.45,2763.683817816572,608.2594515284089,7.9733516157197,318.7504387772728,,,,,,,,,,,,,,,,,2c,21,1568816637
9081,9081,251.96717522933827,1568816937.0485127,251.96717522933827,-104.51308374124643,633.003206853833,121.16356029854485,644.7180548021679,0.9909300804138184,663.788100104336,146.07959742639432,694.8030264245515,0.9824881553649902,670.9940862595677,94.98584090814636,693.5182836055882,0.9657690525054932,642.1752955970562,187.7696022596536,703.7588726458937,0.3474061489105225,633.3845404478284,40.792133752521316,701.6158835003986,0.3250506818294525,475.88050275465935,239.9401306044349,533.7080080035932,0.7811726331710815,473.3551527740032,-24.58671266485189,557.0794859670718,0.8712285757064819,569.1616942939866,320.3515618568714,262.74100679093584,0.8751107454299927,567.95677336317,-115.53134633466959,298.37123552602367,0.9232397079467772,731.0429466038936,343.03165302104765,76.7546218861138,0.9396061897277832,716.5148808070938,-166.4537978747871,107.8195990757418,0.3141823410987854,426.3924641542224,178.97761832867027,86.40455908632738,0.22170507907867432,355.31961165955653,-26.227089352553826,134.28682134116394,0.5693334341049194,585.0824197472577,207.9081747304467,-170.94647410063897,0.03327837586402893,526.501447598136,-45.554314527709856,-101.19068298150742,0.49032315611839294,220.8768382258265,238.4086625173814,-869.5082423352188,0.001230299472808838,503.7347093942501,-105.48272002256456,-568.6124277168094,0.021390944719314568,3208.813435045868,398.3499214677649,6.353282477066172,1.7067175229338265,3205.696717522934,92.82259816529388,7.973435045867653,179.26,3206.806717522934,92.61259816529389,7.98,179.26,3205.566717522934,102.96931568822771,7.95,179.26,3204.01,314.31977339463214,6.9867175229338265,179.77,3204.08,226.83,0.0,179.75,3204.6,233.56740633037487,5.113740183470612,179.75,3202.266717522934,609.2597733946321,6.980152568801478,179.46,3202.1,627.2397733946323,6.983282477066173,179.46,3203.293282477066,1164.74411935764,8.053282477066174,359.45,3205.163282477066,969.6069441283017,7.106564954132347,359.45,3205.293282477066,955.4502266053678,7.099847431198522,359.45,3315.603435045868,63.14259816529388,7.903435045867653,178.76,3197.22,789.9597733946323,6.96,179.64,3197.02,774.3493156882276,7.966564954132347,179.64,3196.75,817.2193156882277,7.97,179.64,3173.4502266053682,882.25,7.0,89.71,3315.2634350458675,79.12588064236006,7.913587614669132,178.76,3205.98,859.3039667888385,7.75,359.99,3314.5934350458674,109.70557550475708,8.536717522933825,178.76,3205.99,829.3608368805737,8.186717522933826,359.99,3205.99,814.0208368805737,8.279542293595561,359.99,3206.0,705.9441193576399,8.046717522933827,0.05,3223.3177069723088,211.9765649541324,8.513129908264691,90.7837401834706,3174.8975544035084,212.24,8.263740183470611,89.95,3202.7,709.2961857799629,7.491067981610357,179.99671752293384,3202.386717522934,914.8164909175661,6.856259816529387,179.45,2652.289542293596,815.6306843117723,7.976717522933828,353.93,3201.076717522934,1051.372903302897,7.41,179.45,3200.71,1089.7163383487646,7.273282477066172,179.45,2763.5039712845073,608.4630513760295,7.966564954132347,318.5875588991763,,,,,,,,,,,,,,,,,2c,21,1568816637
9082,9082,252.0,1568816937.0815878,252.0,-88.05088245169935,628.8565769185068,125.91567145885678,644.1618547476772,0.9922949075698853,647.2371029255416,152.4534874080526,687.076325970248,0.9866032600402832,667.3169437346164,101.67368161847477,693.4622498464537,0.9780125617980956,642.8968907307258,183.09699513786057,707.302342014445,0.4931012392044067,632.8997967300335,43.3001647908841,701.5149945436199,0.4341302514076233,482.405909072506,240.76141396280272,537.0008829300411,0.7817391157150269,471.31385594673264,-26.57794492972549,553.9908576038587,0.6950525045394897,565.5241753293425,321.6723435729145,260.97987571379423,0.8899586200714111,571.3396609108113,-115.2816967611868,301.9078170056577,0.9398865699768066,721.280990462383,341.2799859413956,79.6849413260667,0.7636337876319885,724.8508642770778,-164.85056437050653,113.19980389469544,0.32143741846084595,418.0394513534628,180.50550085906002,98.8053551378957,0.2252417504787445,372.91039210602736,-25.347198506767114,130.37388408788678,0.4696850478649139,602.3793234575844,201.6388944921692,-132.25021626840257,0.017475515604019158,554.1612276288656,-54.84328639153271,-98.9238426193939,0.2317001521587372,237.08220928244882,210.8028025435596,-849.9855888148218,0.0035949647426605225,522.5053006572404,-102.01521945865791,-544.4320788702191,0.034436821937561035,3208.82,398.56,6.35,1.71,3205.7,92.56,7.98,179.26,3206.81,92.35,7.98,179.26,3205.57,102.71,7.95,179.26,3204.01,314.09,6.99,179.77,3204.08,226.83,0.0,179.75,3204.6,233.4,5.14,179.75,3202.27,609.03,6.99,179.46,3202.1,627.01,6.98,179.46,3203.29,1165.01,8.05,359.45,3205.16,969.84,7.1,359.45,3205.29,955.68,7.09,359.45,3315.61,62.88,7.91,178.76,3197.22,789.73,6.96,179.64,3197.02,774.09,7.96,179.64,3196.75,816.96,7.97,179.64,3173.68,882.25,7.0,89.71,3315.27,78.86,7.93,178.76,3205.98,859.56,7.75,359.99,3314.6,109.42,8.54,178.76,3205.99,829.63,8.19,359.99,3205.99,814.29,8.25,359.99,3206.0,706.21,8.05,0.05,3223.6,211.97,8.5,90.81,3175.17,212.24,8.29,89.95,3202.7,709.05,7.56,180.0,3202.39,914.59,6.83,179.45,2652.26,815.89,7.98,353.93,3201.08,1051.13,7.41,179.45,3200.71,1089.48,7.27,179.45,2763.33,608.66,7.96,318.43,,,,,,,,,,,,,,,,,2c,21,1568816637
9083,9083,252.03315146723926,1568816937.115081,252.03315146723926,,629.0825710798105,126.20954523855156,643.0561389265345,0.9949273467063904,651.7791647630038,154.364703502669,689.9756863946291,0.9923771619796752,670.6092682403697,103.39479693401304,694.6357688284481,0.9862921237945556,644.9235919857101,184.55884529337112,709.1706527644621,0.4248836934566498,632.241430235759,44.33204374281652,702.6061243156444,0.4716301858425141,470.4626817022373,248.95659973758598,533.382821206214,0.8729554414749146,470.75463206719564,-28.35589310731989,553.9167975011873,0.6769793629646301,572.7750699207928,325.91974098228206,265.4804844360246,0.8898628950119019,571.7890422889345,-115.92516753844076,301.87207563430263,0.9384504556655884,713.8600826603799,340.44406902510013,75.07350677958755,0.7347773313522339,735.3473554955783,-162.27912156597426,121.12982586974285,0.35619357228279114,412.6522209378129,183.5788582032809,108.32113109173152,0.22673344612121585,381.7631697521664,-20.682217133477188,156.85567784870545,0.6101003289222717,607.8186143664932,199.7978616276077,-117.14134935585787,0.03191518783569336,559.1834802779049,-43.03020498738512,-105.32683218272484,0.3969470262527466,180.2948458458145,200.4392738177997,-909.171728868628,0.003584146499633789,509.300769425147,-104.06020702003964,-555.3834223117923,0.05081829428672791,3208.826630293448,398.76885424360773,6.346684853276068,1.71,3205.7033151467244,92.29478826208542,7.98,179.26,3206.813315146724,92.08810340880936,7.983315146723932,179.26,3205.5733151467243,102.4447882620854,7.95,179.26,3204.01,313.8579397293247,6.983369706552137,179.77,3204.08,226.83,0.0,179.75,3204.6,233.2242972236316,5.1731514672393235,179.75,3202.273315146724,608.7979397293248,6.99,179.46,3202.103315146724,626.7779397293248,6.976684853276068,179.46,3203.2866848532763,1165.2818420313624,8.089781760687188,359.45,3205.1566848532757,970.0753754173993,7.1,359.45,3205.29,955.9153754173993,7.076739413104272,359.45,3315.616630293448,62.61147311536149,7.913315146723932,178.76,3197.2233151467244,789.5012548760486,6.96,179.64,3197.023315146724,773.8247882620856,7.963315146723932,179.64,3196.753315146724,816.6947882620856,7.963369706552135,179.64,3173.9120602706757,882.25,7.0,89.71,3315.273315146724,78.59147311536148,7.9399454401717975,178.76,3205.98,859.8152662977428,7.753315146723932,359.99,3314.606630293448,109.13489738174181,8.510163679484608,178.76,3205.99,829.9051571780864,8.203260586895729,359.99,3205.99,814.5684723248102,8.276521173791457,359.99,3206.0,706.4752117379146,8.043369706552138,0.05,3223.8917329117057,211.9666848532761,8.526521173791457,90.8398363205154,3175.4418420313623,212.24,8.266793972932474,89.95,3202.7,708.7947337022572,7.613042347582916,180.0033151467239,3202.39,914.3612548760486,6.866466613963254,179.45,2652.233478826209,816.1518965911906,7.976684853276068,353.93,3201.083315146724,1050.8813639957052,7.433206027067526,179.45,3200.713315146724,1089.234679142429,7.286575733619661,179.45,2763.1576123703553,608.858908803436,7.966630293447864,318.5062483746504,,,,,,,,,,,,,,,,,2c,21,1568816637
9084,9084,252.06662977428,1568816937.1489046,252.06662977428,,614.4873925451345,135.69621812240422,638.4922858613273,0.990524411201477,662.8499884239842,156.5683571282744,691.1789843675365,0.9852861166000366,666.4073968198683,105.60748185076945,695.278319685502,0.9913947582244872,653.5622092406691,187.2182829136356,706.4239586972757,0.514146625995636,611.3045107828436,45.546039320631934,695.6052475139877,0.7547067403793335,465.0031249676784,240.40612824116047,533.9457260074636,0.5256565809249878,470.6371013395984,-30.24433022724997,553.9630860228983,0.9481965899467468,567.9276510387867,321.32494379006334,262.25405603284224,0.8908865451812744,562.2929263903113,-117.879726246434,300.7685198188195,0.9416038990020752,736.9944215054422,340.9341697842309,82.46408488280504,0.945421040058136,722.7304919269243,-166.0262638805109,111.68624968748148,0.4068182706832886,406.0954325222982,182.94752690218698,102.16993661565728,0.2259165048599243,363.5650930652737,-24.29099708124075,147.73793803498864,0.5580657720565796,607.5571997560538,197.33351828558585,-112.39121385685078,0.034337371587753296,560.7984346021658,-52.051590008720645,-107.03852871225028,0.25716009736061096,176.94341391825247,221.43034473920673,-915.4085463446547,0.001203089952468872,503.9517573882995,-103.06687271906617,-561.0581566503292,0.03272509574890137,3208.8333259548567,398.9797675779636,6.343337022572007,1.71,3205.706662977428,92.02696180576052,7.98,179.26,3206.8166629774278,91.82362478318849,7.986662977427994,179.26,3205.576662977428,102.17696180576051,7.95,179.26,3204.01,313.62359158004045,6.976674045144013,179.77,3204.08,226.83,0.0,179.75,3204.6,233.04686219631637,5.206629774279937,179.75,3202.2766629774287,608.5635915800406,6.99,179.46,3202.106662977428,626.5435915800405,6.973337022572006,179.46,3203.283337022572,1165.5563641490953,8.129955729135924,359.45,3205.153337022572,970.3130713973877,7.1,359.45,3205.29,956.1530713973877,7.0633480902880255,359.45,3315.6233259548558,62.34029882833252,7.9166629774279915,178.76,3197.226662977428,789.2702545574684,6.96,179.64,3197.0266629774287,773.5569618057605,7.966662977427991,179.64,3196.7566629774287,816.4269618057605,7.9566740451440126,179.64,3174.1464084199597,882.25,7.0,89.71,3315.2766629774287,78.32029882833253,7.949988932283981,178.76,3205.98,860.0730492619556,7.756662977427991,359.99,3314.613325954856,108.84698394119258,8.480033203148057,178.76,3205.99,830.1830271265235,8.216651909711974,359.99,3205.99,814.8496901039514,8.30330381942395,359.99,3206.0,706.7430381942395,8.036674045144013,0.05,3224.1863420136633,211.96333702257198,8.55330381942395,90.86996679685194,3175.7163641490947,212.24,8.243359158004045,89.95,3202.7,708.5369507380444,7.666607638847897,180.00666297742802,3202.39,914.1302545574684,6.903292751707928,179.45,2652.206696180576,816.4163752168115,7.973337022572006,353.93,3201.086662977428,1050.6302766929007,7.456640841995955,179.45,3200.716662977428,1088.9869396703284,7.303314887139968,179.45,2762.983525173744,609.0597786456797,7.973325954855987,318.5832484808438,,,,,,,,,,,,,,,,,2c,21,1568816637
9085,9085,252.1,1568816937.1826189,252.1,,615.2704826433453,156.20042456246318,642.5750826008109,0.9891072511672974,658.6433023560855,173.191464764531,692.7893745228428,0.8417191505432129,672.0824119314984,120.23963392003976,697.4329688402072,0.9900199770927428,653.2277592407562,194.6618362790741,703.9889285836335,0.3877706229686737,612.8568125058714,57.69592364968684,697.9224795043422,0.904979169368744,484.735153961404,234.17695743717357,507.20867825181716,0.66755610704422,466.62775872219163,-25.39194444198433,536.7661416591498,0.5566306710243225,572.3407812179402,326.389486868209,267.6491294474014,0.974333882331848,566.517602314497,-116.65735570123822,300.60306199784975,0.927413284778595,735.8014680685469,342.8482932798581,78.70391670662508,0.9378350377082824,711.4465385992266,-168.51437119348418,103.61360945541159,0.3974631726741791,403.1885516837848,194.22815345881318,111.03926864615113,0.20177412033081046,392.4904781019555,-21.43982526320082,140.48515672543974,0.4944405555725098,599.2321128458817,199.812212235958,-103.5249956445068,0.1005372703075409,571.0189034403809,-55.31188052343978,-101.75646989821469,0.2087448239326477,187.58146616124776,231.55868518212824,-901.9654864941267,0.0023511946201324463,499.41052587861054,-109.63163784921585,-569.2114739032071,0.031028240919113163,3208.84,399.19,6.34,1.71,3205.71,91.76,7.98,179.26,3206.82,91.56,7.99,179.26,3205.58,101.91,7.95,179.26,3204.01,313.39,6.97,179.77,3204.08,226.83,0.0,179.75,3204.6,232.87,5.24,179.75,3202.28,608.33,6.99,179.46,3202.11,626.31,6.97,179.46,3203.28,1165.83,8.17,359.45,3205.15,970.55,7.1,359.45,3205.29,956.39,7.05,359.45,3315.63,62.07,7.92,178.76,3197.23,789.04,6.96,179.64,3197.03,773.29,7.97,179.64,3196.76,816.16,7.95,179.64,3174.38,882.25,7.0,89.71,3315.28,78.05,7.96,178.76,3205.98,860.33,7.76,359.99,3314.62,108.56,8.45,178.76,3205.99,830.46,8.23,359.99,3205.99,815.13,8.33,359.99,3206.0,707.01,8.03,0.05,3224.48,211.96,8.58,90.9,3175.99,212.24,8.22,89.95,3202.7,708.28,7.72,180.01,3202.39,913.9,6.94,179.45,2652.18,816.68,7.97,353.93,3201.09,1050.38,7.48,179.45,3200.72,1088.74,7.32,179.45,2762.81,609.26,7.98,318.66,,,,,,,,,,,,,,,,,2c,21,1568816637
9086,9086,252.1331515822777,1568816937.215945,252.1331515822777,,614.0269528506759,174.04805393500644,644.932316271146,0.9723036885261536,676.3199003661613,181.02441113560528,699.2330102892282,0.9438077211380004,674.7630521090088,143.21851100608697,700.5104965782075,0.9863234758377076,656.654894719588,200.6307973444818,701.9092116115391,0.3484482765197754,612.9992235260875,63.289660289947825,697.9849285768896,0.9486082792282104,486.07626262029197,240.8859382831405,496.6773559753661,0.8805685043334961,473.9664439138603,-25.26625203147449,516.1795528345205,0.04307487607002258,569.6298150624121,327.0818988731941,263.3962771555404,0.9818790555000304,565.8491006035566,-117.56432932879223,302.92950983374624,0.9341048002243042,729.2853345868974,340.06427567116486,84.54857122081184,0.7470443248748779,715.6938332681958,-166.84652835437808,106.61493991903879,0.4552190005779266,428.0281857555091,183.19350437903458,77.02081105816009,0.2754729986190796,388.8313289728175,-22.28953453697908,152.7764855463331,0.5475156307220459,687.1289046777192,201.8327054871048,-68.75943096523089,0.03682801127433777,552.6292991312756,-53.919431815602685,-88.87208253343455,0.31177958846092224,220.01199925643024,235.36644074535718,-868.8407499487466,0.0016405880451202393,502.30757926733855,-108.65763605085995,-563.7953597029447,0.03931042551994324,3208.8466303164555,399.39885496834967,6.333369683544454,1.7133151582277726,3205.713315158228,91.49810250000596,7.973369683544455,179.26,3206.823315158228,91.2947873417782,7.99,179.26,3205.5833151582283,101.64478734177818,7.959945474683318,179.26,3204.013315158228,313.1579389240559,6.976630316455545,179.77,3204.08,226.83,0.0,179.75,3204.6033151582283,232.69429661392812,5.269836424049954,179.75,3202.28,608.1012540822837,6.9800545253166835,179.46,3202.113315158228,626.0812540822836,6.97,179.46,3203.28,1166.0952126582215,8.1335332594945,359.45,3205.15,970.7853762341717,7.093369683544455,359.45,3205.286684841772,956.6253762341721,7.063260632911089,359.45,3315.6366303164555,61.80147218355042,7.939890949366636,178.76,3197.23,788.807938924056,6.969945474683319,179.64,3197.03,773.0247873417783,7.973315158227773,179.64,3196.76,815.8947873417783,7.953315158227773,179.64,3174.6120610759444,882.2533151582277,6.993369683544454,89.71,3315.2866303164565,77.7814721835504,7.96,178.76,3205.98,860.5852671835387,7.733478734177817,359.99,3314.6266303164552,108.27489639241156,8.466575791138862,178.76,3205.99,830.7318429746774,8.24326063291109,359.99,3205.99,815.4018429746774,8.303478734177821,359.99,3206.0,707.2785278164496,8.053206107594407,0.05,3224.765103607589,211.95336968354442,8.546848417722273,90.9265212658222,3176.261842974677,212.24331515822777,8.213369683544455,89.95,3202.7,708.0147873417783,7.802878955694316,180.01331515822775,3202.3933151582282,913.6712540822837,6.9134787341778186,179.45,2652.153478734177,816.9418974999941,7.963369683544455,353.93,3201.093315158228,1050.1313631329172,7.48,179.45,3200.723315158228,1088.5013086076003,7.306739367088911,179.45,2762.634296613928,609.4589094936664,7.973369683544455,318.58375136076126,,,,,,,,,,,,,,,,,2c,21,1568816637
9087,9087,252.1667568702136,1568816937.2497272,252.1667568702136,,642.6896347291404,180.80264843472068,675.4572377152543,0.017935872077941898,665.5381955345881,200.15850195643304,702.2337660527397,0.31851959228515625,664.9528146788291,163.06997622693447,697.2685160703163,0.96097731590271,657.2698901179681,208.83053508779133,701.8449886399037,0.1842769384384156,617.4384980586268,78.03947431934905,694.7619219227544,0.5007806420326233,481.57270246629923,242.6465284674596,495.04259351565656,0.8600012063980103,450.85924430680564,-34.93558438842311,541.8054188718813,0.9562728404998779,568.3334524808897,325.58259079655613,265.64798704754133,0.9047772288322448,557.9254407579097,-116.35113947348032,309.06730837390495,0.9864516258239746,730.7539846543373,339.4819494809703,88.05128618949037,0.743667721748352,714.2463139898857,-166.42481168864344,106.30509730214622,0.4276462495326996,438.61667513679583,179.53166055445442,70.49774876210529,0.2896707653999329,408.7582490362322,-26.826822356828593,142.98283280956923,0.5345208644866943,728.7971308827838,202.40044554274115,-50.53502782506683,0.057254165410995476,572.7971607991882,-56.50960597016589,-94.35516236289905,0.30135685205459595,228.39573080639755,237.05377453012662,-858.8898383610713,0.0017047524452209473,497.6816157687578,-109.83050702684021,-568.2869679170599,0.024178773164749142,3208.853351374042,399.6105682823458,6.326648625957276,1.7166756870213626,3205.716675687021,91.23262072531234,7.9666486259572755,179.26,3206.8266756870207,91.02594503829097,7.99,179.26,3205.586675687021,101.37594503829098,7.970027061064088,179.26,3204.016675687021,312.9227019085046,6.9833513740427255,179.77,3204.08,226.83,0.0,179.75,3204.606675687021,232.51618858786782,5.3000811831922645,179.75,3202.28,607.869377595526,6.969972938935912,179.46,3202.1166756870207,625.849377595526,6.97,179.46,3203.28,1166.3640549617094,8.096567442765009,359.45,3205.15,971.0239737785167,7.086648625957276,359.45,3205.283324312979,956.8639737785167,7.0767027480854505,359.45,3315.643351374042,61.52926935126962,7.9600541221281755,178.76,3197.23,788.5727019085048,6.980027061064089,179.64,3197.03,772.755945038291,7.976675687021363,179.64,3196.76,815.625945038291,7.956675687021363,179.64,3174.8472980914953,882.2566756870214,6.986648625957276,89.71,3315.293351374043,77.50926935126961,7.96,178.76,3205.98,860.844027900645,7.7065945038290975,359.99,3314.6333513740424,107.9858909161628,8.483378435106813,178.76,3205.99,831.0074063357519,8.25670274808545,359.99,3205.99,815.6774063357518,8.276594503829099,359.99,3206.0,707.5507306487305,8.076729809149539,0.05,3225.0541090838374,211.9466486259573,8.513243129786373,90.9534054961709,3176.537406335752,212.24667568702137,8.206648625957275,89.95,3202.7,707.745945038291,7.886892175534069,180.01667568702138,3202.396675687021,913.439377595526,6.886594503829098,179.45,2652.126594503829,817.2073792746878,7.956648625957276,353.93,3201.0966756870207,1049.879323473398,7.48,179.45,3200.726675687021,1088.2593505344619,7.2932972519145505,179.45,2762.456188587868,609.6605412212817,7.9666486259572755,318.5064591985086,,,,,,,,,,,,,,,,,2c,21,1568816637
