,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,scenario,participant_id,source_file
47983,47983,1343.766638898967,1568109954.483069,1343.766638898967,-109.48167944195556,590.5278567220506,47.68229493273077,693.1544512617025,0.9972256422042848,593.8659063421593,73.25207635456573,741.2226245698329,0.9987125396728516,621.4312662892985,15.605144980568864,749.8344687264073,0.9876304864883424,574.8765138111166,106.37391832359707,754.468032957534,0.8748183250427246,579.5422692073116,-36.15837525649986,735.7079845256169,0.9185343384742736,477.7977987190905,170.08816472077734,606.8828260019759,0.9503638744354248,495.17852591255263,-89.40846468247635,586.3140491683216,0.9196628332138062,578.2275399356947,237.4877794935918,403.1285964786691,0.9527616500854492,600.3862795679813,-145.903142772814,390.1595330432608,0.680100679397583,733.5794694305196,280.90701603613496,214.56740352068988,0.1627649962902069,782.6092087417792,-187.84751234738889,214.3456662333736,0.3271028995513916,427.97833040342886,151.48788230873248,89.66679332692516,0.32877716422080994,442.66832514784966,-48.42077902774628,181.7062949236964,0.22576859593391416,490.4285242917282,184.01548819678538,-345.23858329437655,0.1615547239780426,663.5590219002298,-62.087627605784796,11.312686411601904,0.07808563113212585,442.133915938992,177.01972279864003,-579.8821232726135,0.06594043970108032,576.4332723840696,-105.68385429348429,-428.1432834463182,0.008095741271972656,1182.9834610647522,2099.82,4.59,269.77665555958686,1883.539791742252,2092.85,7.519991669690076,90.16,1867.8764556321487,2092.89,7.519966678760301,90.16,1852.6831278523557,2092.933336110103,7.430016660619849,90.16,1761.11,982.0735277072316,7.006680550516541,179.85,1761.07,997.2535277072316,7.006663889896692,179.85,1761.03,1012.4368638173347,7.040016660619849,179.85,1461.6264306412188,2096.1333361101033,8.453344440413233,90.57,1210.4664389715288,2096.68,8.293336110103308,89.86,580.4064473018386,2094.796663889897,7.9,89.87,376.22974176039236,2093.69,9.263311119173537,89.67,102.64984172411144,2134.256713871756,6.006647229276843,106.01,,,,,,,,,1d,4,1568108368
47984,47984,1343.8,1568109954.516392,1343.8,-77.9871613289373,597.7252586744581,46.990425056489286,694.9530972497076,0.9966454505920408,586.9820148460058,72.71185344520138,738.7059814113518,0.9986308813095092,624.862915738643,13.390507115588925,750.665706631258,0.988539457321167,574.9430751518378,106.1760340619803,755.3598546816579,0.8296606540679932,572.2498821616596,-37.677871531806886,733.5250738882035,0.900709331035614,477.7702170264012,170.2390070646321,607.4918204378115,0.9478864669799804,495.4480047151459,-89.01894587434515,585.4155894859817,0.9223121404647828,581.4351814713215,238.0301310908864,403.57749100211225,0.9472376108169556,604.6965302424055,-146.23401450845031,390.3046175431438,0.6579296588897705,746.2651252809288,275.3825664590611,213.9203487412023,0.4506017863750458,778.2200879538302,-187.21840993456024,214.78270366861219,0.3623757958412169,419.0396905420543,151.92799682183482,87.47557416374859,0.27644431591033936,447.2527866923052,-47.539601323223906,191.4310841622209,0.2470405101776123,472.0443110149285,193.23492812564842,-354.4113894576233,0.1103159487247467,674.7092061912592,-57.309957394805686,43.43965894930352,0.0937475860118866,425.18451016105035,188.71132890615718,-595.405606961088,0.024523884057998657,603.2907518471172,-105.34817495897934,-406.37417854282313,0.01811245083808899,1182.83,2099.82,4.59,269.79,1883.79,2092.85,7.53,90.16,1868.13,2092.89,7.56,90.16,1852.93,2092.93,7.41,90.16,1761.11,981.84,6.99,179.85,1761.07,997.02,7.01,179.85,1761.03,1012.2,7.02,179.85,1461.91,2096.13,8.44,90.57,1210.74,2096.68,8.29,89.86,580.67,2094.8,7.9,89.87,376.54,2093.69,9.29,89.67,102.84,2134.2,6.03,106.01,,,,,,,,,1d,4,1568108368
47985,47985,1343.8331439181495,1568109954.5495026,1343.8331439181495,-82.22339508270397,594.6653508534649,47.303658795904646,693.6954229752192,0.9965813159942628,586.5514021672926,73.23156892217312,738.6246135585443,0.9984561204910278,613.6552612509342,14.378885856449365,746.4747989027327,0.9877394437789916,575.173448459647,104.60003245929735,754.902778909376,0.7774438858032227,568.1567624788465,-38.11112503227495,731.9460678459485,0.9043423533439636,474.31554189587774,169.62484702390492,606.1360775481829,0.95820152759552,495.9379326096397,-85.71427180331995,584.6529280807957,0.9373587369918824,577.2331851730521,237.27021553267883,404.261212883871,0.9488622546195984,605.7257437998395,-147.4933449594362,389.8574856129932,0.6372138261795044,747.0374676892069,282.4404705185316,211.70993239251808,0.7941117882728577,778.1745151688416,-193.1331896813557,202.76607531669342,0.9100965261459352,417.9745854730484,150.1895015993841,92.64704650701565,0.269561231136322,452.2147081409957,-47.68651091048415,197.69784381446306,0.3324279189109802,434.4793147030326,200.71259438629036,-393.4398274870918,0.06775453686714172,674.0701775144428,-44.340213788691976,41.49486826680703,0.05123192071914673,410.3244303335415,205.7806439932148,-618.3108430130244,0.0056135952472686785,625.0965954867677,-94.51539140906813,-379.3252556000709,0.007763981819152831,1182.6775379765108,2099.82,4.593314391814975,269.8032575672599,1884.041893777938,2092.85,7.533314391814975,90.16,1868.3785793861234,2092.89,7.550056824555076,90.16,1853.1785793861234,2092.93,7.459715877224617,90.16,1761.11,981.6079925729518,7.006571959074871,179.85,1761.07,996.7879925729518,7.013314391814975,179.85,1761.03,1011.9713069647667,7.010056824555076,179.85,1462.1884089124578,2096.126685608185,8.430056824555077,90.57,1211.0184089124575,2096.68,8.306571959074871,89.86,580.9318369533829,2094.8,7.886742432740103,89.87,376.84823843879263,2093.693314391815,9.296628783629947,89.67,103.03223472526852,2134.1469697309603,6.036628783629949,106.01,,,,,,,,,1d,4,1568108368
47986,47986,1343.8665816247385,1568109954.5829067,1343.8665816247385,-78.35682217164779,598.453794307932,46.7928123270541,694.0171882071654,0.9966363310813904,583.6422581523201,71.96540962836468,735.8706786879222,0.9984561204910278,615.1581024860591,14.297937537405994,745.9081460511875,0.9876933097839355,565.3169651761651,106.32383564443607,750.9515400051603,0.8682786226272583,574.7515273413452,-36.87119669604293,733.8967856429982,0.884530782699585,474.6504880594922,166.9631719915609,604.6199604643623,0.9556956291198728,492.0536118009114,-75.5086621544935,585.7425194844462,0.3233398199081421,593.218463326764,241.27061699543918,390.50112672799423,0.9631332755088806,605.1044996102644,-147.44397580953145,391.47506904222,0.6918891668319702,749.3979945789981,285.8768744702645,216.8212658271516,0.8216285705566406,772.1052450022835,-188.9047828726904,206.9697897274076,0.3214162290096283,419.21034172933184,152.29002045039005,100.46491350092657,0.3163530230522156,441.5095904666581,-44.699970936010075,198.22059184004456,0.28146839141845703,374.94868854603834,215.6968920769952,-456.8067878217852,0.09217262268066406,685.8301188166766,-43.50484748429655,82.8036553904767,0.4759635925292969,354.73959236467863,262.7897949077848,-690.134206647577,0.005431175231933594,628.4432414183748,-79.13370609954372,-372.77043752666253,0.03231048583984375,1182.523724526203,2099.82,4.5966581624738465,269.8166326498954,1884.296020348012,2092.85,7.536658162473847,90.16,1868.6293621855386,2092.89,7.540025512578462,90.16,1853.4293621855386,2092.93,7.509872437107682,90.16,1761.11,981.3739286268308,7.023290812369227,179.85,1761.07,996.5539286268307,7.0166581624738456,179.85,1761.03,1011.7405867893046,7.000025512578462,179.85,1462.469285647803,2096.123341837526,8.420025512578464,90.57,1211.2992856478031,2096.68,8.323290812369228,89.86,581.1959948354337,2094.8,7.873367350104617,89.87,377.15920911006765,2093.6966581624743,9.303316324947689,89.67,103.22617342348305,2134.0934694004186,6.043316324947691,106.01,,,,,,,,,1d,4,1568108368
47987,47987,1343.9,1568109954.6162915,1343.9,-74.621290300887,591.4841685148099,47.65873085856449,691.7146625814712,0.9968119859695436,583.6345222458849,73.24662367567984,735.4707879965229,0.9983966946601868,615.0399024346652,15.27222208114046,746.3824636693257,0.9884541034698486,567.7687706225025,107.37267958380603,751.3676014044713,0.8611660599708557,578.5137913098074,-35.76762106469069,736.0570281659536,0.8844773173332214,477.96776689881017,169.44457344407405,606.3670025229914,0.9507641792297364,490.559165768966,-72.9229997382569,586.5346482280821,0.2757695317268372,574.9352194728198,240.76381468286618,399.48128434231023,0.9634169936180116,617.6989787536706,-152.5643536645809,384.23283390620384,0.9270997047424316,742.5820970349972,289.50975354009745,210.5584620362664,0.7254840731620789,787.1524798617105,-189.73055060755988,209.29065493486087,0.8974989652633667,424.1096547490622,150.02850891323695,103.75971154563156,0.2514089345932007,433.8747413993432,-42.22327026083468,197.62627146212256,0.2779275178909302,349.54729384649454,220.5044086996931,-491.6426885281001,0.03836750984191895,686.6253503686797,-42.676247007804754,82.3124551981748,0.4231317341327667,351.5535862289682,287.0357428797073,-701.4768753897058,0.002481997013092041,633.9657859063906,-72.50287282265572,-369.1378698149339,0.04418823122978209,1182.37,2099.82,4.6,269.83,1884.55,2092.85,7.54,90.16,1868.88,2092.89,7.53,90.16,1853.68,2092.93,7.56,90.16,1761.11,981.14,7.04,179.85,1761.07,996.32,7.02,179.85,1761.03,1011.51,6.99,179.85,1462.75,2096.12,8.41,90.57,1211.58,2096.68,8.34,89.86,581.46,2094.8,7.86,89.87,377.47,2093.7,9.31,89.67,103.42,2134.04,6.05,106.01,,,,,,,,,1d,4,1568108368
47988,47988,1343.933344040048,1568109954.6497045,1343.933344040048,-73.51962499394548,594.582084868162,48.18782328749462,692.9618283690075,0.997310757637024,583.9203017304418,73.90864190810929,734.9161151360125,0.9984875917434692,618.8661645769614,16.296046173337942,747.1878794202112,0.9891013503074646,565.3056171512837,107.51048538063887,748.954819584844,0.8713116645812988,579.088563193853,-34.81659722455467,736.0057327540486,0.8985403776168823,475.01153566134917,165.09449565911729,596.8362123514694,0.5882889628410339,495.29858719481126,-83.19079614698141,583.4534721891076,0.476048082113266,590.5152748686912,242.2231340422118,384.87944531103545,0.9617801904678344,600.2137024162623,-144.86247558720262,386.6878720133132,0.8057373762130737,754.8192745568198,290.2248368297339,219.51628173848428,0.6480411291122437,779.7281032358301,-184.0483232359575,213.48631814485603,0.3388933539390564,416.0770805006672,151.85073740586148,106.02119582417522,0.2646234631538391,443.2871970912411,-40.068907981055375,192.0403259214472,0.4488920569419861,320.7722794395505,227.0120797946765,-517.6608585334384,0.035827934741973884,687.5190052790226,-46.89245359918805,53.14575258606124,0.09430277347564696,311.8829228992218,298.56603358235617,-739.2414805351344,0.0024517178535461426,681.0089292554105,-63.58994804732921,-332.28005190011316,0.04838642477989197,1182.2166174157792,2099.82,4.6,269.8433376160192,1884.7967458963549,2092.846665595995,7.516659171966412,90.16,1869.13008030036,2092.89,7.5333344040047985,90.16,1853.9334147043646,2092.93,7.553331191990403,90.16,1761.11,980.906591719664,7.019993575971212,179.85,1761.07,996.0832573156594,7.02,179.85,1761.0333344040048,1011.2732573156592,7.003337616019193,179.85,1463.033424340408,2096.116665595995,8.453347252062375,90.57,1211.8534211283936,2096.6833344040047,8.313324767961616,89.86,581.7200835123742,2094.8,7.866668808009597,89.87,377.7800995724462,2093.7,9.31,89.67,103.6133954322783,2133.9833151319185,6.026659171966415,106.01,,,,,,,,,1d,4,1568108368
47989,47989,1343.9666497738506,1568109954.683079,1343.9666497738506,-77.98786461474104,594.7776567452254,48.38747788414413,693.0384328149014,0.9977307319641112,583.7771981177289,74.88588299430099,735.2788177440561,0.9984286427497864,615.6881770929726,17.579415787350275,745.812883148923,0.9885285496711732,562.585688152933,107.93138217001018,745.7902240011438,0.8351761102676392,586.2197260906324,-33.51035970724631,738.2362044952317,0.9256784319877625,478.05631079221536,164.17369114447115,595.9891836981074,0.6019560694694519,493.6770953130404,-87.6325872648199,580.0816963001264,0.4854521751403809,600.8529117085825,244.5563348267184,386.1652404648384,0.947322964668274,596.89830960352,-142.91980837010118,388.9006630702148,0.8157221078872681,753.459304005377,291.1381515836333,220.0810190275673,0.6395449042320251,777.9046204168782,-181.24753278909492,213.7106886233374,0.3546701073646545,426.1950145277138,154.42807233939212,89.33640647212722,0.15264883637428284,445.54661192196005,-41.361777433898,181.1245160862727,0.5256128907203674,330.4324234880593,237.0758563290915,-551.3754959311821,0.02320203185081482,728.9137330433254,-45.460297780844115,63.2113822619639,0.028599321842193607,301.94066936450383,302.45769443960603,-742.2832996986223,0.0013388097286224365,,,,0.032549560070037835,1182.0634110402887,2099.82,4.6,269.8566599095401,1885.0432083264925,2092.843335022615,7.493345158304776,90.16,1869.3798733038773,2092.89,7.5366649773850325,90.16,1854.1865382812625,2092.93,7.546670045229937,90.16,1761.11,980.6734515830478,7.000010135689808,179.85,1761.07,995.8467866056627,7.02,179.85,1761.036664977385,1011.0367866056627,7.016659909540127,179.85,1463.3165230777274,2096.113335022615,8.496644706005414,90.57,1212.1265281455726,2096.686664977385,8.286680180919744,89.86,581.9798682360325,2094.8,7.873329954770063,89.87,378.089842896808,2093.7,9.31,89.67,103.80656868833185,2133.9266953844544,6.003345158304777,106.01,,,,,,,,,1d,4,1568108368
47990,47990,1344.0,1568109954.7164981,1344.0,-73.44826627712257,594.4132950710084,50.0175813629749,693.9270363446498,0.997839093208313,586.6932319461664,75.60953741685503,737.917077561007,0.9986554384231568,615.3815076949967,19.33552707219305,746.0590652963012,0.9901367425918579,577.9327263444402,109.15111556064603,754.0126460213913,0.8806589841842651,569.3010041196336,-33.31425281183357,732.6827481473867,0.9348949193954468,478.90861954040804,163.96164421355118,595.4292126004988,0.5993829965591431,496.5802105721037,-87.62600015991308,580.6530057783584,0.4380261898040772,593.096284309663,244.1356860942274,382.75583787985715,0.9594496488571168,610.5393007811099,-139.4913731151277,395.91327951896216,0.8000044226646423,749.9640851760187,299.6136687819925,209.9016104913076,0.7971923351287842,782.5166472259189,-178.82730352557255,216.9611758743756,0.3154051899909973,438.1109164533746,154.57819555452062,91.81120307914426,0.11804816126823425,446.12420879290124,-39.32262187527488,167.74042270474763,0.636691689491272,315.4303781944067,235.4081503831483,-539.4765808885547,0.04340869188308717,796.9607878408859,-34.714644830365344,93.72931515496784,0.056195855140686035,319.35570046082904,270.9856105514041,-717.5896711561238,0.001507699489593506,701.1057607188693,-60.52580403838541,-330.13292142597686,0.04246619343757629,1181.91,2099.82,4.6,269.87,1885.29,2092.84,7.47,90.16,1869.63,2092.89,7.54,90.16,1854.44,2092.93,7.54,90.16,1761.11,980.44,6.98,179.85,1761.07,995.61,7.02,179.85,1761.04,1010.8,7.03,179.85,1463.6,2096.11,8.54,90.57,1212.4,2096.69,8.26,89.86,582.24,2094.8,7.88,89.87,378.4,2093.7,9.31,89.67,104.0,2133.87,5.98,106.01,,,,,,,,,1d,4,1568108368
47991,47991,1344.0335050479825,1568109954.7500858,1344.0335050479825,,594.9910100484345,51.88961947690383,692.9127525014368,0.9983038306236268,588.1473664950862,76.63578525372442,735.5810845746689,0.9936741590499878,613.9962365822088,22.292973794140305,744.8387564922266,0.988801121711731,572.8744813524204,110.97999694228388,752.9437240574499,0.7948721051216125,571.1858617714147,-33.24643010576058,733.631932254702,0.8994308710098267,479.0543799900488,163.64436583653003,595.37779790209,0.6639254093170166,497.60733726110834,-86.25030356592205,580.4352062090397,0.3550450801849365,589.1222283783147,240.03406731142044,380.67225052261085,0.9604074954986572,600.8260538595158,-137.61824598557678,392.74786678484037,0.8553985357284546,755.1533541923491,297.5949214517304,214.2811773906474,0.8148139715194702,787.0847791625192,-178.40692254771145,226.38760577882198,0.05086362361907959,443.4267402360297,150.51012836453017,109.46675303695936,0.14881902933120728,427.2982258469112,-49.123592308444,168.26020484439948,0.6425743699073792,431.93883819950514,217.86306183870468,-367.599621976639,0.025321394205093384,707.3310361409383,-32.11251143313763,23.052934121700105,0.3547530174255371,268.1862191518284,263.46266776309,-775.1892818612475,0.002691030502319336,665.9649484637341,-62.20353241376666,-373.3780132330279,0.07197502255439757,1181.7558767792802,2099.82,4.596649495201742,269.89345353358783,1885.537937355071,2092.84,7.4532474760087135,90.16,1869.8812878598694,2092.89,7.5098454568156825,90.16,1854.6879373550712,2092.93,7.519896971210454,90.16,1761.113350504798,980.205464664122,6.993402019193031,179.85,1761.0733505047979,995.375464664122,7.033402019193028,179.85,1761.04,1010.565464664122,7.013247476008713,179.85,1463.8847929078518,2096.106649495202,8.499793942420911,90.57,1212.6780918982554,2096.69,8.256649495201742,89.86,582.5046898790623,2094.8,7.856546466412198,89.87,378.71159694623793,2093.703350504798,9.286546466412199,89.67,104.19097877350069,2133.8163919232284,5.986701009596517,106.01,,,,,,,,,1d,4,1568108368
47992,47992,1344.0667363514203,1568109954.783399,1344.0667363514203,,598.3030064806433,54.3325369105356,694.8881377269449,0.9984830617904664,584.6213404355171,78.49245874062923,734.4255700773035,0.992855191230774,612.3949758791995,25.83940786006628,743.8533809981627,0.9914156198501588,565.6595874606293,113.41146153304493,745.0352474424878,0.6086370944976807,572.2935017840251,-27.688433906539856,732.3169068396887,0.9198196530342102,479.4680316487484,164.19484496055526,594.6377039249496,0.5728086233139038,498.2408798048074,-83.4364742653502,579.9314077386688,0.3459661602973938,580.7585946723467,242.34053250038215,396.96313657014605,0.91255784034729,600.115114933261,-136.70548645404858,391.5218422758594,0.8835952281951904,757.0761749026076,297.0139891847016,212.40663792941154,0.8499325513839722,783.7128027287064,-180.1307260626312,226.10335605223145,0.04825064539909363,439.01926864549796,150.63324907821902,131.88331477895574,0.4166316092014313,420.8504888630573,-46.47835195265757,162.66115382305588,0.7083001136779785,621.5218117283367,193.0536661869228,-124.33038340479588,0.12539964914321902,691.4665499044562,-29.36427520221962,6.515541748013959,0.25956523418426514,313.0195851953892,250.66235779942943,-728.0910085198977,0.003106445074081421,,,,0.03480345010757446,1181.6030127834665,2099.82,4.593326364857961,269.91671544599427,1885.7838490005108,2092.84,7.436631824289804,90.16,1870.130522635653,2092.89,7.479937283721648,90.16,1854.933849000511,2092.93,7.499958189147764,90.16,1761.116673635142,979.9728455400572,7.006694540568158,179.85,1761.076673635142,995.1428455400572,7.046694540568158,179.85,1761.04,1010.3328455400572,6.996631824289803,179.85,1464.1672589870734,2096.1033263648583,8.459916378295528,90.57,1212.9539117167892,2096.69,8.25332636485796,89.86,582.767217176221,2094.8,7.833284554005724,89.87,379.0206480682097,2093.706673635142,9.263284554005724,89.67,104.38039720309624,2133.7632218377275,5.9933472702840795,106.01,,,,,,,,,1d,4,1568108368
47993,47993,1344.1,1568109954.8167448,1344.1,,596.3344106308189,57.08484403631094,699.5786704032847,0.9987290501594543,582.921521082948,82.08062226689091,737.6011863934699,0.9896739721298218,607.966833011076,29.17938834257888,744.3161726981407,0.9920477867126464,565.1990512134157,120.03053045559551,748.8858103829252,0.8414789438247681,558.0866301529538,-21.82206086273764,726.300263028706,0.9463260173797609,479.8541396645166,165.6546870611739,593.9858696209401,0.5126039981842041,493.192508788195,-75.83029181285171,590.9281210577761,0.9375652074813844,576.00325547869,242.9557796029152,396.30757917335745,0.9191948175430298,595.1891387806959,-138.48507681148513,401.0346557348545,0.6703846454620361,737.8399244359881,300.35718559201194,197.5095441651863,0.8784950971603394,797.7683312689502,-190.24099262238803,208.55382446127072,0.9522258043289183,433.3495987044348,154.00683577008806,147.72429692311044,0.5027813911437988,405.3804182065435,-41.2256296490504,160.23781578137337,0.4663619995117188,694.3947298556473,183.99436062506626,-25.008688893216572,0.06693223118782042,783.6971300202498,-25.618645707559608,68.30942413832578,0.044436484575271606,334.32883257633273,246.7269818981907,-707.8211108688997,0.003196030855178833,602.2533028830683,-63.98154320952287,-446.28077925467386,0.033718675374984734,1181.45,2099.82,4.59,269.94,1886.03,2092.84,7.42,90.16,1870.38,2092.89,7.45,90.16,1855.18,2092.93,7.48,90.16,1761.12,979.74,7.02,179.85,1761.08,994.91,7.06,179.85,1761.04,1010.1,6.98,179.85,1464.45,2096.1,8.42,90.57,1213.23,2096.69,8.25,89.86,583.03,2094.8,7.81,89.87,379.33,2093.71,9.24,89.67,104.57,2133.71,6.0,106.01,,,,,,,,,1d,4,1568108368
47994,47994,1344.1334193235175,1568109954.8502257,1344.1334193235175,-81.75259672326655,596.8599198205471,59.317059633610974,698.7267936872806,0.9984744787216188,590.1752794659494,84.93377904800593,739.9910578457974,0.9845706224441528,617.2180272070532,30.274135314681434,746.2746923327463,0.9893067479133606,574.7236800657138,124.66797848302105,753.2446542837797,0.7695399522781372,564.6728347266545,-19.59127807731154,728.6741916660843,0.9057443141937256,476.50878675854307,166.71916409614295,592.9435164023878,0.3980032205581665,497.87120020791036,-71.0844259916533,592.1593974118572,0.930366575717926,579.3902813128848,244.21469286658427,398.70161759504447,0.8836637735366821,622.1883548974555,-143.0153846697387,385.2411619340682,0.9296995401382446,742.1002776331998,300.15243970177755,200.8699322767274,0.8347943425178528,795.1692204122121,-187.03333577989238,206.8405560480358,0.8973972797393799,434.4191773103286,147.59785369539247,155.26290063829924,0.35477560758590704,400.55033174219557,-35.63413325914826,160.9555606449743,0.4961623847484589,589.8786743882672,197.47617048539882,-133.45009694685254,0.030114054679870605,688.7727635004675,-24.79409296850843,-3.4049168723713588,0.035636723041534424,324.9614029995939,277.0515936305599,-717.0768919754793,0.0011723041534423828,592.9977470151614,-67.85397838337634,-453.8367186946605,0.02008742094039917,1181.2962711118194,2099.82,4.59,269.97007739116583,1886.2806449263812,2092.84,7.440051594110527,90.16,1870.6306449263816,2092.886658067648,7.4600257970552635,90.16,1855.4306449263813,2092.93,7.469974202944736,90.16,1761.12,979.5027228030253,7.0467354588140365,179.85,1761.08,994.6760647353772,7.043290338241228,179.85,1761.04,1009.8660647353772,7.010077391165793,179.85,1464.7340642498993,2096.096658067648,8.450077391165793,90.57,1213.5073803851956,2096.69,8.270051594110527,89.86,583.2906707234367,2094.8,7.823367729407018,89.87,379.64079970871313,2093.71,9.25336772940702,89.67,104.76383207640177,2133.6531871500197,5.996658067648245,106.01,,,,,,,,,1d,4,1568108368
47995,47995,1344.166634460011,1568109954.883502,1344.166634460011,-81.61884491261969,595.4667539136766,63.04720836084538,701.8252978377684,0.9983779191970824,594.1946670094459,87.42337734922388,741.5704758579117,0.975894033908844,606.017746482499,34.35584992284922,737.7147885257066,0.9985378980636596,579.4998144884228,126.14921950738537,754.9266610883813,0.7746841907501221,554.5427050854361,-15.37644757807391,724.1435064316731,0.3767800033092499,478.9018351048632,167.55615198601168,593.6984482827665,0.4006534516811371,488.89886778946436,-71.08930373293947,590.5836932101361,0.933255672454834,587.0318288303938,242.01632230549285,402.21899277636635,0.885523796081543,596.8118427812149,-140.05966482691724,397.98507809665625,0.6601636409759521,765.5624167495542,295.93982969843614,214.8185984987687,0.8022730350494385,794.9700457116417,-191.84795509732209,206.1238153675319,0.9390585422515868,434.68491313555677,146.20574957787184,168.88125157543038,0.3894940614700317,392.4243285921477,-33.31799274785889,165.65655423362884,0.4074986577033997,681.7505920506396,184.794411794638,-21.92672950096943,0.04168713092803955,612.4007207152722,-26.854046307936287,-55.09097738957439,0.2568444013595581,303.9202127381359,261.0871218088,-738.7098327247137,0.003451734781265259,568.864532419366,-71.90260355390753,-471.5043408755245,0.0200670063495636,1181.1434814839495,2099.82,4.59,269.9999710140099,1886.5297584500825,2092.84,7.45998067600659,90.16,1870.8797584500824,2092.883336553999,7.469990338003295,90.16,1855.6797584500823,2092.93,7.460009661996706,90.16,1761.12,979.266895333922,7.0733075680087865,179.85,1761.08,994.4435587799233,7.026682769994508,179.85,1761.04,1009.6335587799232,7.0399710140098835,179.85,1465.0163929100934,2096.093336553999,8.479971014009884,90.57,1213.7830660180912,2096.69,8.28998067600659,89.86,583.5497487880856,2094.8,7.836653784004393,89.87,379.9497004781021,2093.71,9.266653784004392,89.67,104.9564798680637,2133.5967214179814,5.993336553998902,106.01,,,,,,,,,1d,4,1568108368
47996,47996,1344.2,1568109954.916929,1344.2,-77.1875819151294,597.376268390834,64.90524048818223,702.3520145845262,0.99815034866333,597.6665805272089,89.51302896951582,743.7368413027452,0.9661178588867188,606.5889111669347,35.54320875299315,737.9231748956613,0.9982694387435912,585.7703799135139,128.21582312723663,758.7142854646356,0.6843792200088501,555.7366483616133,-12.506759777732587,726.4064751979042,0.3110767602920532,476.97632735355035,167.4014851573805,591.2956778295974,0.4127083718776703,494.1495855421855,-69.61645279019581,588.8307066144116,0.9687756896018982,582.2846805191,242.75505902109626,403.6266119139341,0.9322038888931274,618.1897062663612,-143.09716287731,383.2077039000233,0.9416096806526184,749.5068027128987,295.4196788532486,205.42665988874032,0.7962985038757324,787.5866437251393,-190.55218917220603,202.934686821058,0.8845531940460205,430.2942999836961,145.3272814637601,181.75267895183686,0.29475414752960205,399.43388770433904,-29.171659742579365,178.85142543992524,0.4376816153526306,680.2395709375163,172.32539107230153,50.62119629296936,0.4794217944145202,578.0138097404772,-27.367147291278528,-81.36278995468058,0.5203307271003723,310.83549028012817,248.54418845256302,-727.5426489972663,0.006141543388366699,551.9955289687682,-71.36012771513167,-486.36277423462576,0.03628650307655335,1180.99,2099.82,4.59,270.03,1886.78,2092.84,7.48,90.16,1871.13,2092.88,7.48,90.16,1855.93,2092.93,7.45,90.16,1761.12,979.03,7.1,179.85,1761.08,994.21,7.01,179.85,1761.04,1009.4,7.07,179.85,1465.3,2096.09,8.51,90.57,1214.06,2096.69,8.31,89.86,583.81,2094.8,7.85,89.87,380.26,2093.71,9.28,89.67,105.15,2133.54,5.99,106.01,,,,,,,,,1d,4,1568108368
