,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
45023,45023,1406.7,1568709059.838885,1406.7,-84.06634048026002,609.4020153107227,69.80482564701019,698.7710192232263,0.9988619089126588,594.104663962986,95.29878565735471,730.8956626022183,0.9928629398345948,592.6774941310974,38.60583154835057,724.678510216288,0.9951229095458984,563.5854938094803,133.92010312361842,736.9828401563956,0.7478986978530884,556.8468204720086,-13.99138848320526,712.7753475938234,0.8869881629943848,488.0540427613526,186.63271235490512,561.0342100996869,0.9611544609069824,465.6448101531223,-64.23574873237432,555.5256264150039,0.8524315357208252,604.8800364374248,248.07246778661133,391.8242969137368,0.7363723516464233,553.8920840323968,-144.95659893632163,376.1860891628787,0.9607234001159668,776.8938521186003,284.1325907440015,242.25328722571686,0.7388080358505249,726.6993385670038,-188.44944807874055,198.1175543445572,0.770358681678772,491.0762323619302,159.63787389153532,184.18868669077847,0.14379608631134033,456.5789489981169,-40.23962142537346,142.18680135931913,0.24037569761276245,703.8475356797371,139.75430964468518,42.655674901205394,0.6469163298606873,848.9114720086653,-47.99964684475008,120.72094214163201,0.8632605075836182,543.0733624128758,169.9225812715409,-324.2021087652951,0.15286609530448916,423.6691640813169,-72.99589310980264,-589.1633415625492,0.2437313795089721,1126.85,2099.71,4.49,268.76,1484.85,2095.9,6.97,90.57,1761.0,810.82,7.73,180.37,1761.1,826.7,7.75,180.37,1761.21,842.73,7.76,180.37,1320.47,2096.95,9.05,89.86,913.34,2094.45,6.71,90.06,774.43,2094.61,9.46,90.06,299.43,2095.37,9.01,92.82,1d,14,1568707580
45024,45024,1406.7333060527428,1568709059.872456,1406.7333060527428,-83.25005191558694,605.2565199358087,69.97553847457844,699.2528370545892,0.9989626407623292,584.9495837416516,94.97635116754327,727.80157051938,0.9931286573410034,592.586531711828,39.6408296263853,724.8496435077273,0.9959119558334352,559.5873425785546,133.8131692143117,735.9932898143041,0.8084248304367065,566.4944794075348,-13.286699739641342,716.0748332964398,0.9082767367362976,489.9069036771169,188.27581323932952,558.7289434486688,0.9541903734207152,466.3135233709701,-64.33869423972283,556.5602539799227,0.8592866659164429,594.914645376656,242.69260459765857,390.55652273215287,0.9773925542831421,562.871449112686,-144.50818861783222,378.345804863268,0.9621386528015136,777.0960510647276,283.22924903315214,240.80756989562488,0.7464389204978943,753.764009215754,-184.86514195130943,211.497373850235,0.8238158822059631,491.99290633679396,159.64154795567308,186.1214937577243,0.15817734599113464,462.17595088406824,-40.39725769670513,149.1580283452824,0.1857880651950836,704.469554596162,140.3616249693039,39.40242961610272,0.7065924406051636,822.8612752705119,-49.97655445410182,101.85343207255121,0.7633483409881592,546.3548573822939,172.1282201599208,-328.7397132044761,0.15186378359794614,430.2893032121223,-73.63241789053471,-583.8377604413276,0.15440475940704346,1126.7001227626565,2099.71,4.49,268.7833142369201,1485.0831423692014,2095.896669394726,6.97,90.57,1760.9966693947256,810.5635433938788,7.7066857630798795,180.37,1761.1,826.4435433938788,7.740008184177091,180.37,1761.2066693947256,842.4702127886044,7.7533387894513925,180.37,1320.7697544746873,2096.95,9.053330605274304,89.86,913.5664811586528,2094.45,6.7266530263715145,90.06,774.7497381063332,2094.606669394726,9.493306052743034,90.06,299.7297544746873,2095.3566775789027,9.023322421097212,92.82,1d,14,1568707580
45025,45025,1406.7668853056173,1568709059.9063025,1406.7668853056173,-83.25005191558694,605.6612342985287,69.95871518018393,697.9145835488498,0.999109387397766,586.9868965177537,95.17000364641822,727.5818442704341,0.9933152198791504,592.7743497324166,39.02787453415244,724.4494552483052,0.9957208037376404,562.5341761202883,133.6383334566548,736.4306819383803,0.7673152685165405,559.4577133188159,-14.290000708461594,714.3735686310029,0.8846819400787354,484.7486507908129,187.34916706688148,558.9433580006355,0.9534193873405457,470.7186595662892,-63.626995875819205,557.8098379566713,0.8439477682113647,598.6642582235977,246.2302966836984,390.99698900895606,0.7198973894119263,566.9592729486476,-143.28337669388156,382.0824453474343,0.959087610244751,786.3325386658865,281.16727726891475,249.44837361029545,0.8189771175384521,750.1772535937679,-186.0110521118927,208.4087413564682,0.7350505590438843,485.2847169679792,160.271148143183,185.31119638606705,0.11743614077568056,456.8230717164476,-40.87614974053275,150.73578791943115,0.14262112975120544,721.8848823642502,141.29881544744825,75.94041457707348,0.8481301069259644,805.4471685027987,-41.403039232163906,84.47301196298227,0.6693819165229797,545.0636977955281,171.94565680374674,-325.1309789758116,0.15815165638923645,432.6050307165274,-76.54047117411842,-581.0409787584614,0.16114383935928345,1126.5490161247212,2099.71,4.49,268.80681971393227,1485.3181971393226,2095.8933114694387,6.97,90.57,1760.993311469438,810.304983146745,7.683180286067735,180.37,1761.1,826.184983146745,7.729934408314742,180.37,1761.2033114694382,842.2082946161834,7.746622938876497,180.37,1321.0719677505576,2096.95,9.056688530561752,89.86,913.7948200781993,2094.45,6.743442652808762,90.06,775.072098933928,2094.6033114694383,9.526885305617522,90.06,300.03196775055767,2095.343245877753,9.03675412224701,92.82,1d,14,1568707580
45026,45026,1406.8,1568709059.9396806,1406.8,-83.25005191558694,601.9570316401696,68.43341043458113,696.9014509939128,0.9990696310997008,594.4560977540752,94.88239625179138,729.599756091612,0.9936423301696776,592.6004613959467,38.94221719616488,724.8113654629585,0.9961905479431152,559.5437381450729,134.33284367051374,735.6795594957655,0.8194090723991394,573.8282457831348,-13.924400446071054,720.0950826408717,0.8979929685592651,483.98100109266295,189.68438090344085,559.7427707742173,0.9475129246711732,462.8260426347274,-66.72819083663029,555.5796924132094,0.8022016286849976,599.5616553092916,242.5382187458013,390.6759442968072,0.9744019508361816,564.1118288229825,-144.79763315529837,378.2535682099395,0.9602233171463012,781.4368081988125,281.106164251423,245.22789374372863,0.8290742039680481,752.4960642387755,-186.1736848560291,211.93446145602903,0.8590881824493408,483.81079096304,159.82246568251998,182.1021444378056,0.1561814844608307,469.57924491323456,-39.82072981632804,156.00963118636463,0.20127832889556885,717.2057912366816,141.2998611620915,53.69147366901254,0.7242924571037292,817.5143935487868,-49.8997605559046,96.94292011183052,0.6921992897987366,542.957910579056,171.7387360186288,-330.2575787217365,0.1759432554244995,435.7484952090931,-73.45923084665169,-584.7042369696828,0.07823172211647034,1126.4,2099.71,4.49,268.83,1485.55,2095.89,6.97,90.57,1760.99,810.05,7.66,180.37,1761.1,825.93,7.72,180.37,1761.2,841.95,7.74,180.37,1321.37,2096.95,9.06,89.86,914.02,2094.45,6.76,90.06,775.39,2094.6,9.56,90.06,300.33,2095.33,9.05,92.82,1d,14,1568707580
45027,45027,1406.8332253039066,1568709059.9732401,1406.8332253039066,,605.13888747954,68.5278557309853,698.4329018842798,0.9990142583847046,587.1344721968676,94.29229824844394,728.6188265688803,0.993607759475708,595.8004780605073,38.99297162480333,726.8182157748811,0.9954880475997924,559.3362139435872,134.03901482924448,735.1975194491133,0.7881184816360474,567.6388784231012,-13.959878957009444,717.9895403681764,0.8821268081665039,479.5487698731456,189.56930793403941,558.2449422056809,0.957300305366516,470.5447298746733,-67.08993554965356,556.761684194056,0.7983139753341675,593.3149556482057,241.93027270885761,393.0439798900665,0.9775756597518921,571.8641656451681,-145.99999918317246,382.6534649813616,0.9542662501335144,751.3716979503587,276.49674753239,252.7777344444233,0.7098779678344727,745.9601848876828,-187.5861168429574,208.38322329649026,0.8269224166870117,486.18366422266405,160.23396810663687,182.8223867156471,0.10464823246002196,464.03326758306406,-38.80337813033893,152.8536583090421,0.15603172779083252,722.1764187900252,140.32488491324395,58.97098882715213,0.7235774397850037,824.6084458136374,-34.69751727354655,93.90603408945113,0.6871708035469055,547.4622309734135,171.4312789118442,-323.4633270084262,0.18847250938415527,438.00231132605484,-76.2528232844055,-588.188289132719,0.10176947712898254,1126.253808662811,2099.7066774696095,4.48335493921868,268.8333225303906,1485.7792545969555,2095.8866774696094,6.97332253039066,90.57,1760.99,809.7974876903097,7.65003240882802,180.37,1761.0966774696094,825.6741651599191,7.696742287265379,180.37,1761.2,841.6941651599193,7.7532901215626415,180.37,1321.6690277351593,2096.95,9.03009722648406,89.86,914.2426095361743,2094.45,6.75335493921868,90.06,775.7056403871127,2094.6,9.55335493921868,90.06,300.62902773515935,2095.316709878437,9.030064817656038,92.82,1d,14,1568707580
45028,45028,1406.8683224359731,1568709060.0086904,1406.8683224359731,-83.18249678823335,601.3750255660512,69.95551195634286,698.098182420197,0.9989871382713318,590.4115814161357,95.16770487489859,729.4458914419389,0.99241703748703,592.4502493848454,40.3457535034967,725.6753620345378,0.9956530332565308,562.9488404314965,133.0475116760081,735.5325807436252,0.8155360221862793,559.1610264118807,-13.868705303731248,715.228529967975,0.909604787826538,483.3087393998571,191.99170012072184,560.2776369598685,0.9581727981567384,466.7038345770062,-65.5300211914101,557.1813146786251,0.8273750543594359,595.3981052948228,244.28004172425725,387.9863438698848,0.9795629382133484,573.6994914516531,-146.7449875557341,380.43290742844846,0.9604632258415222,777.5907984738593,280.977449236409,248.8208754070713,0.8493213057518005,725.1785212201055,-183.63692179190758,207.4618412296369,0.9194958209991456,492.0839330083451,159.91669581899745,185.2633712720869,0.1316598653793335,469.2721237713429,-38.69582111644853,154.30432229579628,0.17081746459007266,727.0998031757283,139.802955615128,56.14857106138329,0.7197875380516052,826.2578701782425,-48.72144401841825,100.15902423722204,0.7186306715011597,541.4308943579841,167.82861905005663,-293.3401446463469,0.3197575509548187,424.9955462232578,-78.79713792955606,-598.0980846968482,0.21193450689315804,1126.0993812817185,2099.7031677564028,4.476335512805381,268.8368322435973,1486.0214248082143,2095.8831677564026,6.9768322435973085,90.57,1760.99,809.5307494866045,7.639503269208072,180.37,1761.0931677564026,825.4039172430072,7.672174294818835,180.37,1761.2,841.4239172430072,7.767328974389237,180.37,1321.984901923758,2096.95,8.998509807624217,89.86,914.4777603210198,2094.45,6.7463355128053815,90.06,776.0390631417444,2094.6,9.546335512805381,90.06,300.94490192375787,2095.302671025611,9.009006538416145,92.82,1d,14,1568707580
45029,45029,1406.9,1568709060.0406866,1406.9,-83.18249678823335,605.0538635271274,68.81961333273861,698.6107754723289,0.9988691210746764,594.5115900213802,95.07718467393197,730.0477520375525,0.9932486414909364,596.1051427508418,39.45866149321002,726.2210028294203,0.9956154823303224,568.0461306043471,133.35236967817102,735.9755348748993,0.8153919577598572,550.7707991006533,-14.402366629555752,711.9836510538223,0.9049681425094604,488.00629798559265,191.76907592193425,561.9143027903895,0.9588010311126708,474.9241945037378,-64.60001841789352,561.1388774379,0.8186382055282593,595.2266861133727,243.7521322886392,388.28824750740296,0.9789260625839232,573.8573557191569,-147.77974759090398,380.2145487440274,0.9491536617279052,783.3403401363863,281.11217519453083,247.05223168776268,0.8616561889648438,719.2148337019673,-182.4941305903965,207.3793763279717,0.9284188151359558,490.21154494272963,160.32242998691208,182.702745704924,0.16450780630111694,471.1394144244844,-37.03903591677539,155.36165632352473,0.1980733573436737,712.9809053832015,139.32879683681193,41.45905414114824,0.7391952276229858,831.8106946923332,-37.724374970757715,100.51784553426776,0.8214485645294191,535.7141943353183,160.30981604985843,-286.4367571955957,0.3084587454795837,423.4030616600161,-82.48240096463662,-595.6610287054738,0.1508813500404358,1125.96,2099.7,4.47,268.84,1486.24,2095.88,6.98,90.57,1760.99,809.29,7.63,180.37,1761.09,825.16,7.65,180.37,1761.2,841.18,7.78,180.37,1322.27,2096.95,8.97,89.86,914.69,2094.45,6.74,90.06,776.34,2094.6,9.54,90.06,301.23,2095.29,8.99,92.82,1d,14,1568707580
45030,45030,1406.9330733688175,1568709060.0739307,1406.9330733688175,-83.18249678823335,605.5026109057562,69.66879368700991,698.1789818030701,0.999032497406006,591.0566243884308,95.36341163188658,729.158122963804,0.9934334754943848,592.8109522434082,38.54065014248845,724.9077664476738,0.995190978050232,568.1925956710227,134.68684702294541,737.1244613073145,0.7548178434371948,554.1051519855437,-14.475631498696579,713.3431910097264,0.8823369741439819,487.5091025730534,186.15707984450626,563.7653621918787,0.9506497383117676,471.595551924689,-66.61528060050293,558.8369202946847,0.8140428066253662,600.032734659369,246.2311170967007,387.9924250112042,0.7481650710105896,564.2028840130146,-148.64081540166276,379.0091755701762,0.9568495154380798,778.0231080662445,282.51841243014906,241.5270764317108,0.7835861444473267,737.2655885580092,-179.34249794071644,219.3303590193418,0.9322701692581176,492.21261509703317,160.00833367780373,184.42419961593345,0.17511847615242004,472.2288437813175,-36.91955920011945,154.98560597968978,0.21144014596939087,725.9686087768138,138.12058396518694,47.49139286611759,0.7261863946914673,834.1048408227106,-41.72891988601092,105.70151106677795,0.5236708521842957,554.530010185697,159.85242716511308,-270.9356340469252,0.3447564244270325,409.6695734117445,-86.17942450096659,-604.512221148057,0.08336922526359558,1125.811169840321,2099.696692663118,4.463385326236506,268.8333853262365,1486.4715135817223,2095.88,6.966770652473012,90.57,1760.9866926631182,809.0386423969871,7.6366146737634955,180.37,1761.09,824.9086423969871,7.659922010645242,180.37,1761.1966926631185,840.9253350601055,7.750233968064276,180.37,1322.5676603193574,2096.95,8.966692663118254,89.86,914.9148989079587,2094.45,6.746614673763495,90.06,776.6541970037661,2094.6,9.520155978709518,90.06,301.530967656239,2095.273463315591,9.029688042580963,92.82,1d,14,1568707580
45031,45031,1406.967196795036,1568709060.1082304,1406.967196795036,-108.59205983676512,602.2434957945194,68.65126298987857,696.3023625522484,0.9990220069885254,587.5323913868555,94.73952798786524,727.3221529839992,0.9934108853340148,593.0456632228509,38.59009740117846,723.9121823805425,0.995573878288269,561.2602108627443,134.2639390203093,733.9817248618817,0.7911076545715332,562.7499304411932,-13.63655958532598,714.9335245703528,0.8976532220840454,482.96356148420057,185.7212358401439,562.6754428894665,0.9490120410919192,469.44510960194384,-67.49661355733964,557.0871077454357,0.8073924779891968,600.4800481917622,245.40454091462672,388.5966223096328,0.7291224598884583,562.6084683093247,-148.29366249423094,380.6899358554992,0.9581314325332642,770.9473811641341,283.3941894509734,235.788102257815,0.8154513835906982,744.7705535092482,-177.6151550017923,226.9442869080888,0.9250999689102172,489.9755636677219,161.5637834059959,183.013924518704,0.15676286816596985,472.14189106930496,-37.80809298519329,155.8565515636436,0.1833474040031433,725.3448008119049,136.92078620238593,44.735200581138066,0.7556148171424866,855.5695165853715,-46.239538266373366,120.4650889642312,0.800265908241272,557.8177579926693,154.30503885482148,-271.2115231358701,0.3400048613548279,407.1885837479807,-88.78621678702015,-615.0141482589834,0.05341571569442749,1125.6576144223382,2099.6932803204963,4.456560640992809,268.8265606409928,1486.7103775652515,2095.88,6.9531212819856165,90.57,1760.9832803204965,808.7793043577268,7.643439359007193,180.37,1761.09,824.6493043577267,7.670159038510787,180.37,1761.1932803204966,840.6625846782231,7.719522884467637,180.37,1322.8747711553235,2096.95,8.963280320496407,89.86,915.1469382062444,2094.45,6.753439359007191,90.06,776.9783695528416,2094.6,9.499681922978423,90.06,301.8414908348272,2095.256401602481,9.07063615404315,92.82,1d,14,1568707580
45032,45032,1407.0,1568709060.141203,1407.0,-83.81385830139041,609.3775703088812,66.56144710839246,698.2642235188415,0.9989862442016602,587.3945833941293,93.78969353454971,727.0245194097331,0.9944581985473632,592.5429883522597,37.50024042225228,724.9183128699408,0.9954785108566284,560.2303759915574,134.00051569360758,733.6029723082512,0.7890380620956421,555.1785705989452,-14.995826340745564,714.1301386845357,0.8768295049667358,487.0846023397608,187.38518762598247,563.9071234037169,0.9545532464981079,471.3636405091575,-68.13487497933654,557.213910386356,0.8064194321632385,593.4746102858459,242.37557094224343,392.7349806477781,0.970264196395874,575.7687540987349,-145.62233780180122,385.15320401171516,0.9565482139587402,772.3656550300689,284.4299281297566,240.0669054570765,0.8011025190353394,742.9642917659198,-181.5197126315567,214.22076220530187,0.8702538013458252,485.8404278370063,161.597072648564,180.86275681011784,0.1555006504058838,467.6842769140132,-36.494688254908255,155.35822295280795,0.2070053517818451,722.3732957966665,137.90581099736067,38.977078198375466,0.6937551498413086,864.1092953999464,-47.54630442052051,127.85767300681269,0.7978308200836182,556.184290024688,158.14085538069008,-305.5208514541815,0.12689051032066345,433.51586626633417,-92.89125033863256,-594.5921397073753,0.06151720881462097,1125.51,2099.69,4.45,268.82,1486.94,2095.88,6.94,90.57,1760.98,808.53,7.65,180.37,1761.09,824.4,7.68,180.37,1761.19,840.41,7.69,180.37,1323.17,2096.95,8.96,89.86,915.37,2094.45,6.76,90.06,777.29,2094.6,9.48,90.06,302.14,2095.24,9.11,92.82,1d,14,1568707580
45033,45033,1407.0334052658386,1568709060.1748252,1407.0334052658386,-80.36205374445777,602.4680616647447,65.38156835821583,696.2961863799451,0.998888909816742,590.6815684247744,92.62558335158043,728.7972278464117,0.9943060278892516,595.9383622728742,37.52676204638585,726.5147801124381,0.995291829109192,560.5504284244105,133.06640311507437,732.5541447022713,0.8307334184646606,558.4041523472158,-15.541104278639159,713.8711215373296,0.8925360441207886,485.8677738555809,189.8079486391404,556.7163838912397,0.9214000701904296,471.0266868614177,-66.04750313069312,558.5084986021959,0.8120824098587036,592.7644374949767,245.50459982666672,393.4975436259349,0.9715812206268308,570.471124415144,-148.08860533932872,377.3036755375912,0.9563443660736084,740.8245649502652,281.2793467128722,245.5476292789867,0.65499347448349,739.0045261814163,-178.01611202249651,220.6373769456221,0.9190981388092041,488.72422669808265,160.75691671532147,178.99021214980618,0.18530720472335813,464.1196455459493,-36.238491700860145,150.3787128058815,0.21612000465393064,699.4276596598386,137.81428325987494,18.574012189668625,0.5835415720939636,856.688071150887,-39.85785980802449,97.5314128116436,0.6979085803031921,573.7188524529179,161.21268382334847,-337.39803870660006,0.01712498068809509,481.4585112452877,-89.9741584462961,-548.4044628469248,0.11082369089126587,1125.363016830311,2099.686659473416,4.443318946832316,268.8133189468324,1487.1738368608692,2095.876659473416,6.956702632919207,90.57,1760.98,808.2727794530443,7.6533405265838415,180.37,1761.0866594734161,824.1427794530442,7.673318946832317,180.37,1761.19,840.1494389264602,7.703362106335366,180.37,1323.4706473925455,2096.95,8.980043159503047,89.86,915.5938152811174,2094.45,6.743297367080793,90.06,777.6073500254649,2094.6,9.486681053167684,90.06,302.4406473925457,2095.226637893664,9.073254207577746,92.82,1d,14,1568707580
45034,45034,1407.066786606815,1568709060.2084234,1407.066786606815,-83.87457221039583,605.8737520239177,63.8865463931201,696.8809767637697,0.9988989233970642,590.7545548938293,91.5050110636128,729.1716538519906,0.9951760172843932,596.3763540831262,36.187520733639715,726.1242697135416,0.995296597480774,560.6745907579292,133.23774210426285,732.2494212813488,0.8302557468414307,555.4467885790791,-15.928233004559514,712.4509174211522,0.878429114818573,489.06579494622565,189.3194422218928,559.5990420597914,0.907583475112915,467.5111032585798,-67.08169683627949,555.9712665526043,0.7976077198982239,593.5499269522899,245.86671861198525,391.80908398354734,0.9681477546691896,572.6936955060197,-145.0298914309258,381.95378827960906,0.9677477478981018,763.7551469551466,284.59459127694964,240.3543614286037,0.7851017713546753,742.2728369683749,-180.6306216886269,213.6232922877603,0.8454791903495789,486.6605128066207,160.50257488187427,176.46691034408488,0.16388317942619324,473.19143670807375,-36.74657924649638,154.77532357149425,0.2455189526081085,717.5735205800872,139.05898705075592,33.17433443251329,0.648614227771759,857.4979052813388,-32.177794841807106,107.841657786792,0.5952104330062866,584.6141123733129,163.22276514134904,-349.12797091051215,0.017867624759674072,486.4466706379623,-89.69863548525544,-531.2344870806016,0.07247605919837953,1125.2161389300138,2099.6833213393184,4.436642678636996,268.806642678637,1487.4075062477054,2095.8733213393184,6.9733933034075095,90.57,1760.98,808.0157431275244,7.656678660681503,180.37,1761.0833213393184,823.8857431275244,7.666642678636996,180.37,1761.19,839.8890644668428,7.716714642726008,180.37,1323.7710794613354,2096.95,9.000071964089011,89.86,915.8174702656605,2094.45,6.726606696592491,90.06,777.9244727647426,2094.6,9.493357321363005,90.06,302.7410794613352,2095.213285357274,9.036534732503481,92.82,1d,14,1568707580
45035,45035,1407.1,1568709060.2418525,1407.1,,609.2715253748684,63.39862417888687,698.9475233440262,0.9987648129463196,590.7925640031884,90.66618375499365,729.1169880358133,0.9948444366455078,596.0687047805297,36.42093092860487,726.8016069106494,0.9949942231178284,560.4281713825649,132.20222345793115,732.7466039825085,0.8711219429969788,550.9774716793122,-16.543048194528073,710.6103943461778,0.8830004930496216,485.75747858117205,189.9285503034084,557.0022609095607,0.9042397737503052,467.33709672915006,-67.84073758241267,554.9303884472022,0.8069599866867065,593.9845276118392,245.26808055403092,390.8921838761376,0.9739474058151244,573.9840603051408,-145.80863260146958,379.9285349932305,0.9687139391899108,763.2192365935525,286.23923645498417,237.80717672993958,0.7982394695281982,746.7556611435208,-181.70101085002395,212.32187908840686,0.8335295319557191,485.43879998680944,161.55590435021162,176.30075816558178,0.1826753616333008,471.81291575624135,-36.63069328996127,157.24001518071302,0.22076666355133054,758.2236406418657,140.6914737139216,58.186833496120606,0.7068056464195251,861.4336286895024,-26.5379381294124,109.3153363145788,0.5518582463264465,602.3256981335796,166.94233033744962,-381.1056891882477,0.007953733205795288,500.20839535012544,-88.79719217234413,-515.9114223682103,0.09035173058509828,1125.07,2099.68,4.43,268.8,1487.64,2095.87,6.99,90.57,1760.98,807.76,7.66,180.37,1761.08,823.63,7.66,180.37,1761.19,839.63,7.73,180.37,1324.07,2096.95,9.02,89.86,916.04,2094.45,6.71,90.06,778.24,2094.6,9.5,90.06,303.04,2095.2,9.0,92.82,1d,14,1568707580
45036,45036,1407.1352599244638,1568709060.277444,1407.1352599244638,-79.88593793204097,603.1533553581687,63.80916613541374,694.8808943426837,0.9987736940383912,590.5214456662258,89.03641818757048,729.668018147975,0.9954050779342652,587.6633622042185,32.6962469620073,721.4770722980509,0.9988603591918944,561.0191537697289,130.5603366471703,731.4957292361194,0.9081224203109741,554.6846876116604,-16.622960708889384,712.1072900677012,0.9053181409835817,492.7492542853652,190.57217195322065,562.2503428651872,0.893047571182251,463.75645116851217,-68.78343129920543,552.2530659339443,0.7996576428413391,597.6437944769714,244.7536860519006,394.0024038777069,0.9732488393783568,565.7043819327065,-146.93880564856306,375.7591078968087,0.9711180329322816,769.8224438419098,285.76962689445764,243.36949260001057,0.7961024641990662,729.5472513253494,-184.29956299293968,201.0520355825206,0.8182671666145325,487.8171108631669,160.63848197388512,170.21047427441903,0.2756045460700989,477.00805536918,-36.6616346179787,155.12212099198481,0.2488054931163788,753.1905348249553,144.12210749933857,54.58852664636427,0.7498488426208496,861.3635501561473,-34.12656110825088,111.67767517877644,0.5448376536369324,610.8820322566512,168.39408754399298,-396.6818596048787,0.01132318377494812,502.3685419886945,-91.99740715911685,-512.7648233446541,0.034459084272384644,1124.9289603021448,2099.676474007553,4.285434309698436,268.8,1487.8868194712466,2095.8664740075533,7.007629962231897,90.57,1760.9764740075534,807.4884985816287,7.667051984892759,180.37,1761.08,823.3584985816287,7.677629962231897,180.37,1761.1864740075534,839.3584985816287,7.715896030214482,180.37,1324.3873393201739,2096.9535259924464,9.00589603021448,89.86,916.2762414939073,2094.45,6.717051984892759,90.06,778.5784952748525,2094.6,9.5176299622319,90.06,303.35381332772783,2095.182370037768,9.003525992446379,92.82,1d,14,1568707580
45037,45037,1407.1666825706882,1568709060.309162,1407.1666825706882,,607.0769196338757,61.81302292292592,694.3506362491185,0.9988151788711548,587.1980438624565,87.40404321067123,727.8988200837758,0.9964550733566284,590.1122250863966,31.823878633376232,724.7441525954955,0.9941732883453368,564.4215877815508,129.62673842416882,732.6613823433031,0.8850929141044617,562.6692170146318,-17.278387221834787,714.7357229061063,0.8601014614105225,489.78899834771056,190.542671373134,560.0852218782251,0.8930183053016663,461.79570258525774,-71.24229510811905,554.7831659478818,0.9728914499282836,594.4078956535762,246.17621422027008,390.80372657031853,0.9672605395317078,568.6854911877385,-146.3128771844953,378.7463389634214,0.9694453477859496,764.2977995052879,285.2518365797583,237.68013670015392,0.80704665184021,748.9730302565719,-181.85040614761533,212.65693230372784,0.8254446387290955,487.90331015482025,161.15934388455804,169.6313021338882,0.3310750722885132,471.5217338506829,-35.941513281998745,150.32307721341311,0.2648676037788391,776.4279013532984,146.7743081845485,66.63441109045486,0.7361948490142822,856.428875470633,-34.7870290470842,108.69133600834196,0.5169633626937866,614.8528443277753,170.1115296072254,-403.91217804889715,0.020140409469604492,541.739116367243,-86.09754723174339,-466.8987715229105,0.0300636887550354,1124.8032697172473,2099.6733317429307,4.156601460178458,268.8,1488.106777994817,2095.8633317429308,7.023341285344091,90.57,1760.9733317429311,807.246544205701,7.673336514137636,180.37,1761.08,823.116544205701,7.693341285344091,180.37,1761.1833317429312,839.116544205701,7.703326971724727,180.37,1324.6701431361935,2096.956668257069,8.993326971724727,89.86,916.4867732236107,2094.45,6.723336514137636,90.06,778.8801526786066,2094.6,9.533341285344092,90.06,303.6334748791248,2095.166658714656,9.006668257068819,92.82,1d,14,1568707580
45038,45038,1407.2,1568709060.3427925,1407.2,-112.48229072116129,606.8731560482532,60.70803456564066,695.2286334015704,0.9988647699356079,593.876469779036,86.45298354195381,730.7968712710449,0.9968428015708924,589.7431989684836,29.438861253809627,721.6658161717278,0.9987573623657228,564.5229600757309,128.17813008487016,733.3137979929048,0.8905929923057556,548.5482484074987,-17.986428149532163,709.3691836501503,0.8755289316177368,484.0477052128065,187.79421567044307,560.8292559291923,0.8868732452392578,462.32792774273713,-69.96853427281756,553.5853922531189,0.7988982200622559,584.2980640567491,245.69833677605203,389.8655059733098,0.9518415331840516,564.560955038137,-146.84564632900538,377.260560150448,0.9734447002410888,762.6418520354712,285.82278612593257,238.77337179005337,0.8129115104675293,744.5371997325751,-181.49022324782047,210.64395573760484,0.8094613552093506,488.11167317093316,161.2798962322471,169.06169418392662,0.3759818077087401,473.3865588901329,-38.296705557784115,150.9324847003162,0.20219990611076355,813.3004724417888,151.05599187511058,87.18189319935469,0.6673638820648193,860.482879605094,-44.04611015981261,111.11275873081397,0.6087793111801147,616.8867184101766,171.26811025547443,-407.6759292551774,0.018970727920532227,709.3313998837323,-58.480480445915525,-298.1010359981157,0.02779173851013184,1124.67,2099.67,4.02,268.8,1488.34,2095.86,7.04,90.57,1760.97,806.99,7.68,180.37,1761.08,822.86,7.71,180.37,1761.18,838.86,7.69,180.37,1324.97,2096.96,8.98,89.86,916.71,2094.45,6.73,90.06,779.2,2094.6,9.55,90.06,303.93,2095.15,9.01,92.82,1d,14,1568707580
