,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,scenario,participant_id,source_file
40141,40141,1273.1338784578375,1569237986.2809315,1273.1338784578375,-88.53309151319212,564.7401240939719,12.167333896095164,609.9937556487697,0.9982970952987672,582.275276651722,36.34168235565321,659.4511534512383,0.9802526831626892,590.5301844435289,-24.02562150762713,659.2246980808882,0.992068350315094,562.3332815468124,75.29812899168942,686.2736819739505,0.7700450420379639,589.8004142837237,-68.99387879184425,675.7904349250224,0.7829539775848389,424.86595610273287,140.49666070758155,521.353896342084,0.923247754573822,407.9622073111892,-109.38108470843359,481.5149900175624,0.9802850484848022,487.06363827281683,222.35869740556353,302.4049016884552,0.1846708357334137,525.5654105410979,-175.27238704574046,275.34066049666006,0.9339942932128906,671.7962856496068,290.96642120587563,158.98505672401234,0.9707127809524536,717.9594755756868,-206.84347297820096,158.64084453786958,0.5565743446350098,328.40409394319107,149.0470764688874,92.14431680013656,0.1762237548828125,407.4994913697768,-58.452297111917105,129.4138381887552,0.08746129274368286,497.6513672694508,189.8843472737973,-213.5941080413892,0.5634278655052185,756.3676255897012,-62.16380488236461,27.35139428310279,0.07348549365997313,329.9497822221651,196.35369387395642,-635.514259157593,0.014141082763671875,663.8343566320314,-56.41790242987012,-311.0058383644564,0.003999143838882446,1175.4070563276762,2099.85,5.3133878457837715,270.2433878457838,,,,,1886.6387845783768,2092.84,9.986612154216227,90.16,1760.6033878457833,1176.4996264867034,6.883224308432455,179.85,1760.5633878457834,1191.5562386409194,6.89355138313509,179.85,1760.5233878457834,1206.612850795136,6.890490612053955,179.85,1179.6676398169182,2096.61,7.873878457837727,89.86,1066.9076398169182,2096.34,7.919836462648683,89.8101635373513,1037.1508641253506,2096.163387845784,7.507920453026769,89.40677569156756,721.2840884337828,2094.66,7.563387845783772,90.06,703.3140884337828,2094.68,7.55628507951359,90.06,,,,,,,,,,,,,1d,14,1569236662
40142,40142,1273.1666780416565,1569237986.3137012,1273.1666780416565,-85.387443236621,568.673983796289,11.589009537945564,609.6562505978642,0.998117208480835,590.0888117729966,35.74261410485791,660.0191616486456,0.9795894622802734,598.9426676449556,-25.597370619593672,660.9255228630833,0.9918073415756226,566.3992372549974,75.06883215328591,688.0039805289662,0.7361572980880737,580.2020362141268,-68.49712709298781,669.5239435666304,0.5118651390075684,424.6802805322522,142.8065753160074,521.9638205080853,0.9124456644058228,428.0622577374555,-110.22011224894295,492.78759982339517,0.7958364486694336,508.76738073184447,221.07248126340363,313.4787260304647,0.12874603271484375,533.4743482083409,-175.15168219570114,279.26775099403176,0.9472712278366088,673.0500215800375,290.48280667345716,161.13700393517215,0.9702438712120056,705.9645274803177,-208.6570171557724,150.32411033208447,0.630357563495636,324.1231980398313,150.3624906414461,87.83540814340454,0.19951310753822327,412.784628616022,-55.70855975543585,129.16251498372108,0.10589087009429933,482.58108128003914,197.22938656596574,-230.0341282030355,0.6555553078651428,795.9487592225487,-62.10104007529283,41.23248251684658,0.1174628734588623,328.42913246037966,194.4457413683756,-634.9810413177519,0.010621070861816406,633.4392518549383,-55.460837820731506,-338.7772526468291,0.004658132791519165,1175.2299385750564,2099.85,5.316667804165626,270.2466678041656,,,,,1886.9667804165624,2092.84,9.983332195834373,90.16,1760.6066678041657,1176.2765893167373,6.876664391668746,179.85,1760.5666678041657,1191.3299215125717,6.906671216662509,179.85,1760.5266678041658,1206.383253708406,6.920010237490642,179.85,1179.9267565290845,2096.61,7.906678041656269,89.86,1067.1667565290843,2096.34,7.909996587503119,89.82000341249687,1037.4034209207534,2096.1666678041656,7.583359495809418,89.41333560833124,721.530085312422,2094.66,7.566667804165628,90.06,703.5600853124221,2094.68,7.533325370840613,90.06,,,,,,,,,,,,,1d,14,1569236662
40143,40143,1273.2,1569237986.3469927,1273.2,-85.387443236621,568.7008192413873,10.730866563025957,610.024611389503,0.9980015754699708,590.3531289435383,33.87225017418598,660.433557516581,0.9792670607566832,595.8130114039725,-25.712552956739675,660.0686894985126,0.9903193712234496,564.1570898525458,73.15195180124206,686.1822906967092,0.7775521278381348,581.2201956444592,-67.04747726829808,667.5467549542992,0.4912081658840179,424.97325769428,143.58434646028655,521.35677476873,0.9207183718681335,430.4868010741104,-109.1886018668424,495.6488737011296,0.815571129322052,501.0799358222513,221.40615225102297,309.93199274671355,0.1403593122959137,525.2847693334058,-175.36664457956348,276.6358825629044,0.9663278460502625,676.6729173422902,290.8641271862282,158.91126543415385,0.9709522724151612,719.214108884169,-207.1562593407255,160.45622076468766,0.6232211589813232,319.6755204355628,151.33384609245292,87.76499208519975,0.148047536611557,394.2652676898175,-59.0143560645741,134.92639424294913,0.342018187046051,456.1214814045792,195.26233075506144,-246.63569529208615,0.6103747487068176,789.5234441712386,-62.17089948046709,51.21526507665053,0.11029237508773804,297.1930992207065,197.92385826720985,-662.9259205955741,0.01135319471359253,574.559846267255,-53.83341295423556,-395.30238645540567,0.005535542964935303,1175.05,2099.85,5.32,270.25,,,,,1887.3,2092.84,9.98,90.16,1760.61,1176.05,6.87,179.85,1760.57,1191.1,6.92,179.85,1760.53,1206.15,6.95,179.85,1180.19,2096.61,7.94,89.86,1067.43,2096.34,7.9,89.83,1037.66,2096.17,7.66,89.42,721.78,2094.66,7.57,90.06,703.81,2094.68,7.51,90.06,,,,,,,,,,,,,1d,14,1569236662
40144,40144,1273.2333441999585,1569237986.3804018,1273.2333441999585,-85.387443236621,568.6477363065278,11.949116873154304,610.3657279805851,0.9980978965759276,590.8046771518361,34.505525117469155,659.5311655345288,0.97914457321167,576.303995629328,-22.827464395198717,647.1591725821775,0.9395846128463744,560.3917209076291,73.62639735592825,685.2504943975764,0.8084982633590698,573.8064787169221,-65.38450611523972,665.2737067390548,0.5133892297744751,428.9485269559983,141.96406899408225,523.4271615458051,0.925158143043518,430.34098287867965,-108.78711070096236,497.2214806814741,0.8538700342178345,502.7893725738784,226.03174497941345,314.9089747677049,0.5387874841690063,515.1477175224994,-173.58305417935588,273.0408228931724,0.9672168493270874,668.387763823274,292.2842353357704,155.2684394053527,0.9728078842163086,710.4133762453882,-196.93542605297782,156.36919453915442,0.665075421333313,323.5574821521932,153.16230035222253,89.03758424376196,0.1283157765865326,392.18931381161286,-58.25602421383793,140.01558329699554,0.3828544020652771,444.8196031715047,201.98749483553692,-258.19291762310087,0.6605662703514099,789.9132789820164,-64.41061242895199,56.57766220661571,0.05880427360534667,208.18371556519818,238.27368432094886,-749.1899697740947,0.01378101110458374,551.9918656940938,-55.57699531708578,-418.71529981500777,0.006572723388671875,1174.8732757402195,2099.85,5.323334419995851,270.27000651997514,,,,,1887.6334419995849,2092.84,9.986668839991703,90.16,1760.61,1175.8199250202858,6.87,179.85,1760.57,1190.8699250202862,6.909996740012442,179.85,1760.53,1205.9199250202862,6.939996740012442,179.85,1180.4567535996682,2096.61,7.94,89.86,1067.6934191796724,2096.34,7.883327900020739,89.84000325998754,1037.9200847596765,2096.173334419996,7.7200195599253405,89.43333767998341,722.0334159196848,2094.66,7.576668839991704,90.06,704.0600814996889,2094.68,7.51,90.06,,,,,,,,,,,,,1d,14,1569236662
40145,40145,1273.2667286143626,1569237986.4138513,1273.2667286143626,-83.63594644232448,568.193973360017,12.14717889281151,611.488521992221,0.9977461099624634,583.4229298152025,35.306019700803105,658.0093615254689,0.973768949508667,574.2364314871268,-21.25420722087474,647.2884768584715,0.9412473440170288,557.1799839080273,76.53671335806138,683.0711891651132,0.7977384328842163,570.4483126602845,-62.69276798884617,663.8440449401161,0.4873020052909851,429.6913759020851,143.30040420108807,522.9018651267548,0.918953001499176,421.84085043841174,-108.52855647828144,494.6237759808345,0.8749763965606691,504.507567320286,222.75238558337966,311.8970481341985,0.1237090826034546,527.5081123993776,-171.3029535809961,280.36350188663533,0.9728654623031616,675.7938559152416,291.1284041105965,159.76735160289041,0.9653018116950988,714.3547445572473,-192.60642235722136,159.4435297684934,0.7142840027809143,319.078452787245,155.5119451110096,84.31034029383113,0.12982654571533206,384.303979573935,-59.61264285186245,145.1563712568377,0.5144858360290527,481.4666366956244,200.60447752821784,-221.63683752917643,0.6187582612037659,796.8570486065926,-68.08398358925537,63.11985437156656,0.17259472608566284,194.80988698040304,253.67924400468704,-762.5865131637573,0.005638837814331055,531.1423291558614,-67.32903978442437,-443.85656276048417,0.0050505101680755615,1174.696338343878,2099.85,5.3266728614362595,270.2900371686176,,,,,1887.967286143626,2092.84,9.993345722872519,90.16,1760.61,1175.589572560898,6.87,179.85,1760.57,1190.639572560898,6.899981415691217,179.85,1760.53,1205.689572560898,6.929981415691217,179.85,1180.7238289149009,2096.61,7.94,89.86,1067.9571560534646,2096.34,7.866635692818696,89.85001858430877,1038.1804831920283,2096.1766728614357,7.780111505852692,89.44669144574505,722.2871374691557,2094.66,7.583345722872522,90.06,704.3104646077196,2094.68,7.51,90.06,,,,,,,,,,,,,1d,14,1569236662
40146,40146,1273.3,1569237986.4471874,1273.3,-96.9528495578707,564.7572255679044,15.959741322630173,610.5160733430474,0.997667133808136,583.0462981324704,40.0248926211881,658.245001469586,0.9702017903327942,577.0475300655415,-17.420992517697616,650.2993871821004,0.9580623507499696,560.4387984956472,79.70507742613391,683.1662255276631,0.7854632139205933,573.8383772542827,-61.626135700939074,662.4878212797768,0.4024792611598969,417.9473339818829,145.19768030698108,527.6028518739216,0.9425339698791504,398.43163508150514,-109.6932004836072,487.78385411126953,0.8771904706954956,510.0026370989856,217.83663006827615,312.8969177406175,0.8771426677703857,524.9444496187825,-169.82454830281128,277.22991761080687,0.972456991672516,676.3513627001017,291.47714694218416,160.13449643361025,0.9594799280166626,719.9384746921768,-193.51659769889665,148.10968549593227,0.866595983505249,326.2897005903933,158.2816779357186,81.84895958709541,0.2239304780960083,388.636337527772,-57.73691781745713,145.78988934925366,0.6285262107849121,617.7360242332633,183.9375788929369,-96.27772555020431,0.34914493560791016,801.367149655804,-67.24909956686476,66.31792217729082,0.349110871553421,180.13603831327615,261.84390901860286,-777.682892676195,0.0053339898586273185,519.0181034639389,-74.587829981451,-459.4120041343076,0.006938725709915161,1174.52,2099.85,5.33,270.31,,,,,1888.3,2092.84,10.0,90.16,1760.61,1175.36,6.87,179.85,1760.57,1190.41,6.89,179.85,1760.53,1205.46,6.92,179.85,1180.99,2096.61,7.94,89.86,1068.22,2096.34,7.85,89.86,1038.44,2096.18,7.84,89.46,722.54,2094.66,7.59,90.06,704.56,2094.68,7.51,90.06,,,,,,,,,,,,,1d,14,1569236662
40147,40147,1273.3333131908132,1569237986.4805727,1273.3333131908132,,564.478453486922,14.299502252838039,610.3449982868669,0.9977943301200868,583.3044894763483,39.8477868272929,657.4998250475344,0.9663666486740112,577.3685193837821,-19.372582253583552,649.945753210176,0.9546884298324584,557.0652506630353,83.48767801242866,683.9173407721032,0.8112399578094482,590.7803211252583,-60.23116725140986,670.9729301513485,0.5228172540664673,426.3501773773095,146.79398504583062,529.6330989240182,0.9486430883407592,445.0388653656452,-105.905676800255,503.38545496761253,0.9043647646903992,493.3220556286817,218.062152411228,305.1507671485571,0.911205530166626,529.3135304084191,-168.43658684301096,278.35235716786684,0.969235062599182,677.1153527534523,293.48835603831316,158.71947112603584,0.9648622870445251,713.8833756520387,-196.48789145645355,143.85570788188397,0.8820481300354004,332.4920261228948,157.32905196504106,83.47806818539968,0.2077852487564087,376.49127277965584,-59.727136074971924,138.00471044533072,0.6136159896850586,666.5441226523899,180.76211982770118,-30.859964904692703,0.1471957266330719,800.1771341586901,-65.0372503796725,66.82646290188721,0.3795512914657593,191.44544682904944,262.10414771144644,-770.4848911588807,0.005036622285842896,521.058108885192,-77.14513008977862,-464.82768349926215,0.015473872423171997,1174.34344008869,2099.853331319081,5.323337361837357,270.3133313190813,,,,,1888.6298005890505,2092.8366686809186,9.983343404593393,90.16,1760.61,1175.1301389833889,6.866668680918679,179.85,1760.57,1190.18347030247,6.873343404593393,179.85,1760.53,1205.2301389833888,6.890018128268107,179.85,1181.249842888343,2096.61,7.913349447349429,89.86,1068.479842888343,2096.34,7.846668680918678,89.86,1038.7065055265057,2096.18,7.889969786219821,89.47332527632528,722.7931802501804,2094.66,7.5933313190813205,90.06,704.8098489310989,2094.68,7.526656595406608,90.06,,,,,,,,,,,,,1d,14,1569236662
40148,40148,1273.3666280469529,1569237986.5139596,1273.3666280469529,-85.078509621829,566.9735610919322,17.19979595353673,614.5346512879228,0.9977651834487916,592.9341776634083,43.776194943502304,664.3109938286932,0.9977920055389404,583.9765843376698,-15.758370765584305,656.3848492644381,0.9652328491210938,566.4420673596061,84.11438464813187,686.3941288073412,0.7235769033432007,574.7927061949019,-58.09207833849304,666.3587671520818,0.3325661420822144,418.7681261706074,149.33431061716274,526.0192160119439,0.9495230913162231,433.142452383044,-105.93163094023096,494.8232443636402,0.9201716184616088,517.6071850936803,217.25666130792087,318.62657294443886,0.836162269115448,530.6737511754419,-166.384547578112,276.20928989449567,0.9702364206314088,672.0509780540067,288.9209842141162,152.47785526970688,0.9190080165863036,709.3362961528157,-198.40894669821475,140.94399928461348,0.8737044334411621,376.3305114968035,154.49673337155085,85.46558529994834,0.012107878923416138,375.7591687285137,-58.64588876164913,121.23511865642817,0.3016788065433502,699.0115426235594,181.4922608780396,-16.86076164967929,0.3433183431625366,813.4915732777333,-65.30023672338004,55.44935367883397,0.3672974109649658,174.5481763027246,266.9699717261736,-786.9587720649869,0.005866169929504394,524.1701218905462,-78.71740733929684,-462.63955682789395,0.014076560735702516,1174.1668713511513,2099.856662804695,5.316674390609478,270.31666280469534,,,,,1888.9596176648306,2092.833337195305,9.966685976523694,90.16,1760.61,1174.9002664760271,6.863337195304738,179.85,1760.57,1189.9569292807225,6.856685976523695,179.85,1760.53,1205.000266476027,6.8600347577426515,179.85,1181.5096987662305,2096.61,7.886697562437912,89.86,1068.7396987662303,2096.34,7.843337195304739,89.86,1038.973024375621,2096.18,7.939942070428915,89.48665121878105,723.0463731568398,2094.66,7.596662804695262,90.06,705.0597103521445,2094.68,7.543314023476305,90.06,,,,,,,,,,,,,1d,14,1569236662
40149,40149,1273.4,1569237986.5474038,1273.4,-95.9528473471468,567.1621260894931,21.81173678679268,615.3547253994341,0.9974393248558044,587.9548761349772,45.80321118316488,663.9841897891014,0.9415170550346376,591.2757490600533,-11.089381845322736,660.5070924633084,0.9708082675933838,566.1017957226944,86.58219373191025,687.5061479284706,0.5990309715270996,598.6445867365985,-57.530101799738254,678.2412693528504,0.5479543209075928,426.8889855108887,151.07095856447438,528.993909965632,0.9532565474510192,427.8025822147216,-105.96065688149015,492.3924389297358,0.9212517738342284,508.1460126515476,220.44428504688,316.52316948658785,0.7535681724548341,517.5032954586536,-162.58576118018775,283.8525965439645,0.7972021102905273,674.2559442776692,286.5122155770951,151.10904748945862,0.9241430759429932,709.4401185543169,-190.77964426248317,151.11173507597132,0.695496141910553,397.75569961300005,153.8939935701492,82.99977713607922,0.014005213975906372,372.27289805938835,-60.80508767293557,112.94729595046994,0.26912936568260193,728.88403634214,181.96278238373108,6.111747469196332,0.30696892738342285,781.8521826205199,-67.57524086885704,16.366806642588188,0.2831260561943054,171.94474538208542,300.89324099847977,-786.6339071960467,0.0094679594039917,,,,0.024565577507019043,1173.99,2099.86,5.31,270.32,,,,,1889.29,2092.83,9.95,90.16,1760.61,1174.67,6.86,179.85,1760.57,1189.73,6.84,179.85,1760.53,1204.77,6.83,179.85,1181.77,2096.61,7.86,89.86,1069.0,2096.34,7.84,89.86,1039.24,2096.18,7.99,89.5,723.3,2094.66,7.6,90.06,705.31,2094.68,7.56,90.06,,,,,,,,,,,,,1d,14,1569236662
40150,40150,1273.4348217635131,1569237986.582371,1273.4348217635131,-86.06615193284495,567.4384947018859,26.4785744865584,615.4133992252522,0.9976813197135924,578.6566214402762,49.70775444785964,658.8944128326386,0.997869610786438,591.9762441334251,-6.131593480466975,661.064953190531,0.9833320379257202,567.4934222084162,83.44235002406343,688.0585863200258,0.7478104829788208,577.0237093792348,-56.78346463205892,673.084715629898,0.6390148997306824,413.4893051349382,157.84606969295152,525.5496898125773,0.9509663581848145,422.65582919381086,-106.31486911013133,491.41301108340883,0.9311713576316832,503.0484691208329,222.67581846332192,318.89278516396803,0.6776748299598694,519.3708713527759,-161.07101441854522,289.7017631085992,0.8281801342964172,678.7155376899988,285.8729471115532,152.67043554171892,0.9478484392166138,712.6602290886467,-196.8882834454271,144.32303813211,0.896689236164093,409.26035721485016,154.90281032356282,91.17535041818373,0.007891625165939331,373.09324990164833,-57.95118572748704,115.64508892589821,0.22295120358467105,755.4937652318324,178.64412909153648,30.10798809764043,0.32977133989334106,793.2119781596956,-64.99429922692704,46.55850049374471,0.3806754350662232,165.55370624226634,289.4200974865483,-793.5115899457526,0.007325738668441773,,,,0.02199268341064453,1173.8054446533808,2099.86,5.31,270.31651782364867,,,,,1889.6382176351306,2092.83,9.956964352702613,90.16,1760.61,1174.4332120081112,6.863482176351307,179.85,1760.57,1189.4897298317599,6.864375234459147,179.85,1760.53,1204.5332120081114,6.819553470946079,179.85,1182.0450919317532,2096.613482176351,7.866964352702613,89.86,1069.2750919317532,2096.3434821763512,7.871339587161763,89.86,1039.5185741081043,2096.183482176352,7.972589118243466,89.51741088175653,723.5646454026993,2094.66,7.596517823648693,90.06,705.5781275790506,2094.68,7.580893058107841,90.06,,,,,,,,,,,,,1d,14,1569236662
40151,40151,1273.4664833729835,1569237986.6141648,1273.4664833729835,,565.5017816322613,29.62091279399289,610.7515437603638,0.9939931035041808,583.1017427283807,55.85765820322755,659.6535050834028,0.9978424310684204,598.696509519857,-2.295721356774564,665.0772686485669,0.986922025680542,571.1768334990701,86.80867387336022,690.7504632701372,0.6411375999450684,612.2273651655646,-52.742786250845796,685.1194606626424,0.6803397536277771,426.86540731717736,159.32152979924734,529.2124561858561,0.9585667848587036,385.63342597965743,-103.61929117807009,478.0093396908453,0.9424690008163452,509.5679071048387,223.47864762273917,324.89609245381337,0.6985714435577393,514.7088093811278,-160.4441101170595,288.80516058593014,0.8044815063476562,684.8495903816471,280.4109753000592,159.54171660738197,0.9321860671043396,711.7941038003073,-198.11173415334545,155.46428018747895,0.8195451498031616,409.0240065463781,155.26658220871138,103.12188666463713,0.004996001720428467,368.0408350440874,-55.405058342238576,120.34712610564915,0.13779515027999878,695.5459979932835,186.3512811714778,17.15695711205214,0.1906808614730835,740.5961763279663,-58.82794449669568,19.943120840621475,0.4020839929580689,170.60972192780972,277.4678347591829,-787.1405816222125,0.003535687923431397,,,,0.01826381683349609,1173.637638123187,2099.86,5.31,270.3133516627016,,,,,1889.9548337298368,2092.83,9.963296674596737,90.16,1760.61,1174.217913063711,6.866648337298368,179.85,1760.57,1189.2712647264127,6.88653836108857,179.85,1760.53,1204.3179130637109,6.8100549881048975,179.85,1182.2952186465711,2096.6166483372986,7.873296674596736,89.86,1069.5252186465711,2096.3466483372986,7.899835035685304,89.86,1039.7718669838694,2096.1866483372987,7.956758313508164,89.53324168649183,723.8052736346757,2094.66,7.593351662701633,90.06,705.8219219719742,2094.68,7.599890023790202,90.06,,,,,,,,,,,,,1d,14,1569236662
40152,40152,1273.5,1569237986.6478214,1273.5,-91.38697333127243,569.0722218982871,32.567732180693326,611.7803994187237,0.9961249828338624,579.0547922374594,60.70697112381389,658.4911359241514,0.9980540275573728,595.1926861338876,0.3283416886224657,665.4157268038481,0.9867942333221436,569.5170287853059,89.45751229396187,686.790723901569,0.6906912326812744,597.0504780165077,-48.343910125579185,681.334898451757,0.7728084325790405,413.76176519375724,163.45265127829686,525.468535657889,0.9617584943771362,397.42413089260543,-102.10554022033286,480.95774813324687,0.953419268131256,507.13857934926256,224.77720747635516,324.1203188164542,0.7030493021011353,518.4847208296839,-159.46340405344915,291.63671413703497,0.7980920672416687,689.6089550282443,277.2775127645506,161.43337511271497,0.9219112396240234,712.1656634083424,-197.97993244520092,155.79066757740253,0.7831158638000488,421.171597640081,145.35839757436796,104.60193796406902,0.009338140487670898,364.1547315167417,-52.907215168709634,138.10028102471114,0.5953693985939026,648.7058780869518,188.10095181687882,10.638912486266207,0.18058636784553528,703.9555160588632,-56.41028427520839,-0.3465546240162212,0.4879858493804932,172.8729434355237,270.7151494136298,-784.2488007824558,0.007000744342803955,420.57184653237226,-76.0275207622915,-572.6848724738525,0.03763014078140259,1173.46,2099.86,5.31,270.31,,,,,1890.29,2092.83,9.97,90.16,1760.61,1173.99,6.87,179.85,1760.57,1189.04,6.91,179.85,1760.53,1204.09,6.8,179.85,1182.56,2096.62,7.88,89.86,1069.79,2096.35,7.93,89.86,1040.04,2096.19,7.94,89.55,724.06,2094.66,7.59,90.06,706.08,2094.68,7.62,90.06,,,,,,,,,,,,,1d,14,1569236662
40153,40153,1273.5334541546322,1569237986.681291,1273.5334541546322,-83.7367965550706,562.8474498306226,34.899525881420594,608.0694195331919,0.9966442584991456,584.0949864520087,61.095265608066384,657.9700504660273,0.9976754188537598,599.1315284341179,1.0431532426262249,665.25312219097,0.9879902601242064,579.5426255956501,90.00882373462906,688.623040791574,0.6682304739952087,607.1329350634468,-45.21236069351738,683.1842204983316,0.6617695689201355,412.97700789910914,162.802447751141,524.5510211434373,0.9688717126846312,374.3788804481719,-101.43961561029109,471.41887267907373,0.9606320858001708,510.3694356885509,222.51263197958903,325.3601488861667,0.6703548431396484,522.3261932843424,-158.3477503383767,295.5979958645683,0.8267048001289368,681.6588896591437,283.06885532105684,158.939341536916,0.9237240552902222,712.2439753940001,-198.39966642165558,155.71503883771632,0.7654992341995239,428.2290725834258,140.30180424747604,110.0061460145996,0.005831867456436157,367.22567919726913,-51.953341611789035,146.73219012014772,0.581174373626709,637.4515040433523,182.1669808824785,19.21854188096856,0.2584566175937653,683.7698492665195,-54.33977585783002,-13.392811520612128,0.4741651117801666,192.59208721949383,235.36160995949646,-767.5187204787227,0.0061269700527191145,379.7080709650968,-75.34954793097658,-606.311308559286,0.05553841590881349,1173.2826929804496,2099.86,5.31,270.279891260831,,,,,1890.6211961308588,2092.83,9.953272922683894,90.16,1760.61,1173.7591663330375,6.876690830926442,179.85,1760.57,1188.8091663330376,6.8999637536103355,179.85,1760.53,1203.8591663330378,6.85352664741154,179.85,1182.8242878215945,2096.62,7.896727077316107,89.86,1070.0542878215945,2096.35,7.909927507220672,89.86,1040.3042878215945,2096.19,7.94,89.56338166185289,724.3142515752048,2094.66,7.593345415463222,90.06,706.3342515752048,2094.68,7.613309169073558,90.06,,,,,,,,,,,,,1d,14,1569236662
40154,40154,1273.566529163926,1569237986.714382,1273.566529163926,-83.60279233860807,566.6470509175149,34.74134411187336,607.5351508318969,0.9964162707328796,585.1788654632157,60.76478039723134,656.0176185565924,0.9974205493927002,599.6675265327416,1.761626368127864,664.6662167587642,0.9876878261566162,572.7765563855388,91.36480957094557,679.8921494933772,0.30043840408325195,606.3301277527403,-46.144230598485755,683.6629548184477,0.6985101699829102,399.94864913662536,165.17488504889025,519.78013825776,0.9663788080215454,382.44889138646835,-98.13855589916972,474.07070116815055,0.958466410636902,507.1414493109083,224.3612442970173,324.6964581690713,0.6588621139526367,523.1193988825693,-158.7281100838204,295.30649090118067,0.8090934753417969,676.8250724831905,281.9065969322566,158.83257599303136,0.9310245513916016,708.8569358285962,-199.93801431686862,154.71899872075045,0.7924531698226929,431.8155836247817,144.91602350119192,121.10802068249727,0.004135787487030029,367.6814708359064,-51.482970956672055,149.2498380209289,0.5447063446044922,640.3526497497332,186.6859931243961,27.13849193369645,0.2073143124580384,636.8503310009131,-49.08075229875802,-48.12657339318271,0.5013081431388855,187.22139648423862,250.21947660491008,-770.1852606360053,0.004265189170837402,364.3288694083651,-65.52969518688857,-612.060259183903,0.04271003603935242,1173.1073954311912,2099.86,5.31,270.25012375246644,,,,,1890.9486387228687,2092.83,9.936735418036905,90.16,1760.61,1173.5309487689094,6.883305832785238,179.85,1760.57,1188.5809487689094,6.890041250822143,179.85,1760.53,1203.6309487689093,6.906446662281911,179.85,1183.085580395017,2096.62,7.913264581963098,89.86,1070.315580395017,2096.35,7.890082501644282,89.86,1040.565580395017,2096.19,7.94,89.57661166557048,724.5656216458391,2094.66,7.596652916392619,90.06,706.5856216458391,2094.68,7.606694167214762,90.06,,,,,,,,,,,,,1d,14,1569236662
40155,40155,1273.6,1569237986.7478685,1273.6,-92.68727944971786,565.4340828886398,36.03823948007412,606.2762469653751,0.9964013099670408,581.6225390561273,64.59886037844595,652.9304748917805,0.9973512887954712,592.9097397622979,2.467978662487773,661.5431573495432,0.9880611896514891,573.3548013074335,92.67098242317036,676.9725809431321,0.3454502820968628,608.0348627407095,-45.73368624876261,685.760860662341,0.6858397722244263,408.25853762541715,164.102649042773,521.173546578074,0.9709713459014891,381.83809857073953,-96.41831798110644,477.4427929601899,0.953905701637268,496.16456058652085,227.80240634444286,320.9813039043742,0.6998872756958008,516.7973790715911,-159.22059847874348,292.6177676545654,0.8120696544647217,672.1929682200797,284.8053241233188,157.5162146128015,0.9256479740142822,714.0920290599993,-199.7993169603592,158.7033476331672,0.7851957082748413,441.63724158033034,145.59211708715856,123.32629580948414,0.0069437921047210685,355.9700755310952,-54.0605365254156,139.40132716152922,0.5925416350364685,663.7521458972062,192.7880495897017,40.31262876883048,0.13283416628837585,616.4725146794688,-53.73533210903182,-57.02233269463088,0.42309224605560297,184.4693837364397,258.55691951303083,-770.4686684823746,0.0018562972545623781,360.395605576221,-58.77754497623503,-609.5046729381053,0.03499191999435425,1172.93,2099.86,5.31,270.22,,,,,1891.28,2092.83,9.92,90.16,1760.61,1173.3,6.89,179.85,1760.57,1188.35,6.88,179.85,1760.53,1203.4,6.96,179.85,1183.35,2096.62,7.93,89.86,1070.58,2096.35,7.87,89.86,1040.83,2096.19,7.94,89.59,724.82,2094.66,7.6,90.06,706.84,2094.68,7.6,90.06,,,,,,,,,,,,,1d,14,1569236662
