,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,W_in-P_out.16_x,W_in-P_out.16_y,W_in-P_out.16_speed,W_in-P_out.16_angle,W_in-P_out.17_x,W_in-P_out.17_y,W_in-P_out.17_speed,W_in-P_out.17_angle,W_in-P_out.18_x,W_in-P_out.18_y,W_in-P_out.18_speed,W_in-P_out.18_angle,W_in-P_out.19_x,W_in-P_out.19_y,W_in-P_out.19_speed,W_in-P_out.19_angle,W_in-P_out.20_x,W_in-P_out.20_y,W_in-P_out.20_speed,W_in-P_out.20_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
65031,65031,2087.350231977223,1568298561.4005976,2087.350231977223,-105.84745819618836,,565.1539794447817,145.4903647309186,758.3832661007091,0.9995557069778442,546.882543128663,166.5340046341831,786.5085177055133,0.9968770146369934,552.1754775720422,109.70249344899383,784.1378375622157,0.9993262290954592,537.6679306110842,197.3115183524117,775.768465401716,0.5586161017417908,498.9795540139026,52.199480994667255,759.6444948510002,0.9730628728866576,450.05225624771737,260.8982923276979,597.3957341577318,0.9813587665557858,444.65795449523046,-13.04961895540544,597.5841034854329,0.8855564594268799,593.5816239331059,332.5538492644345,378.2041351367199,0.9810749888420104,531.0350156897293,-97.83683916385952,364.8537555842832,0.2693574726581573,757.8078315290288,367.46633982122114,195.98275692549632,0.9604434967041016,774.9096092643007,-145.3203564582067,227.46472288313785,0.644254207611084,471.540967996318,218.35338270290927,175.8141331806395,0.26322224736213684,445.98735224688033,-3.053087298052324,157.86394481233543,0.4919135868549347,797.4269455659439,285.8122529688568,123.54026073715436,0.021363943815231327,868.2171995222047,-28.545016717047528,143.97090098502218,0.4087020754814148,333.1082176492698,312.9965696611245,-694.0161488343088,0.02655047178268433,433.861940025227,-73.74452458545879,-599.4610144910719,0.033673256635665894,1084.399675231888,2099.5649768022777,1.3800463954445423,268.1748376159441,1880.551716631448,2092.86,7.429907209110914,90.16,1864.9367398291706,2092.9,7.509860813666372,90.16,1850.4317630268927,2092.94,7.545069593166812,90.16,1835.8367862246148,2092.98,7.634884011388644,90.16,1617.3469718063932,2094.57,8.489907209110916,90.57,1419.6117630268927,2096.5549768022784,7.505069593166812,90.57,1403.9618094223374,2096.704976802277,7.739907209110915,90.57,1385.726786224615,2096.8949768022776,7.7498608136663725,90.47511598861135,1038.4766934337258,2096.1750231977217,7.294976802277728,89.46009279088909,956.8422269813381,2095.3350231977224,9.53,89.4,822.6319486086708,2094.55,8.439907209110915,90.06,348.642134190449,2093.53,9.165208779500439,89.67,321.0619950041153,2094.274884011389,8.624884011388644,93.27534796583409,115.06678622461487,2130.69948965011,7.959953604555457,106.01,,,,,,,,,1d,9,1568296430
65032,65032,2087.3753587451133,1568298561.434221,2087.3753587451133,-76.78094093397527,,561.6728743254391,145.91363106785602,757.4689112890057,0.9995191693305968,543.219597409644,167.3942561405571,784.5159829450959,0.9966471195220948,556.0487129916079,109.96565489984891,784.2886268489664,0.9993530511856079,535.5317821482682,197.59917587644463,775.1700572042804,0.5712317824363708,497.05110975179656,51.14781559863431,757.5774768574411,0.9785650968551636,445.29182217586686,259.07298814833837,596.4154454742848,0.982626974582672,444.33514486415095,-12.757504530767848,597.1937234835331,0.8902820348739624,582.1150636876049,333.4265366398326,369.815862667452,0.9825053215026855,541.8163869813627,-96.71981196202341,374.28251920919746,0.2825169563293457,756.3710879675186,367.24903660735606,197.44541827277385,0.9632804393768308,775.2857290614354,-145.1436852898741,226.9910234798033,0.5998552441596985,469.3068283264743,217.22100615471058,173.157902420268,0.1988351047039032,444.7151453528389,2.1184758273848097,157.14421778835094,0.2085944414138794,787.349214534908,288.7257256449949,119.74512442296282,0.0216117799282074,864.7897892876595,-25.44049374805852,142.00805951946643,0.2705413997173309,310.37967810330935,337.2879761249949,-719.6577751674391,0.027464628219604492,426.0048212469622,-66.76408193347784,-607.654770636845,0.06380602717399597,1084.3644977568408,2099.5624641254885,1.3850717490227316,268.15724887842043,1880.737654713841,2092.86,7.419856501954538,90.16,1865.1251905883523,2092.9,7.494784752931805,90.16,1850.622726462864,2092.94,7.552607623534097,90.16,1836.0302623373752,2092.98,7.6223206274431705,90.16,1617.5605493334658,2094.57,8.479856501954536,90.57,1419.8027264628638,2096.5524641254888,7.512607623534097,90.57,1404.1577982118865,2096.7024641254884,7.729856501954536,90.57,1385.9202623373749,2096.8924641254885,7.7347847529318035,90.48767937255684,1038.6601188393297,2096.1775358745112,7.292464125488634,89.47014349804545,957.0834439530913,2095.337535874512,9.53,89.4,822.8430134589548,2094.55,8.429856501954538,90.06,348.8733004550457,2093.53,9.187822870602293,89.67,321.2780852079775,2094.2623206274434,8.61232062744317,93.31303811767047,115.26026233737518,2130.64421076075,7.954928250977267,106.01,,,,,,,,,1d,9,1568296430
65033,65033,2087.4,1568298561.4671948,2087.4,-76.91495445431556,,561.1720139392712,145.3363435634297,757.9763272039003,0.9994863271713256,543.1820391944118,166.76492247972462,783.9860093189195,0.9966522455215454,556.3430978780433,109.64305727322169,784.1598699438485,0.9993010759353638,538.1420433165401,197.87152014985875,775.7043489940561,0.5731245875358582,503.25541396022317,51.85467550524514,759.3727048077849,0.9793302416801452,448.2244425253789,259.0568987078669,600.3041006615099,0.9825495481491088,444.38935700135244,-11.929998433246885,597.0100094938998,0.8955190181732178,590.2021581513034,336.53945856137005,372.5280810037893,0.9820473790168762,529.8581047102336,-98.0350284328831,367.9966496809553,0.2427011728286743,756.6900997135926,368.2348737561406,196.7368822001532,0.9658604860305786,783.8726050289023,-143.15800890574582,232.84467567498137,0.6163300275802612,468.190491419685,217.4836440748164,172.65364927954926,0.2342084646224976,447.5699669056637,3.3888917633481337,158.4671028000773,0.19208946824073792,778.0068112146067,288.75074885901836,116.54914731551204,0.02030375599861145,864.4393217076793,-26.366447777357607,145.32344876666573,0.2556096315383911,314.92290202133967,340.81853642006223,-711.4169590863718,0.04195338487625122,431.44886431082085,-65.24120311576996,-607.7269121958218,0.034853458404541016,1084.33,2099.56,1.39,268.14,1880.92,2092.86,7.41,90.16,1865.31,2092.9,7.48,90.16,1850.81,2092.94,7.56,90.16,1836.22,2092.98,7.61,90.16,1617.77,2094.57,8.47,90.57,1419.99,2096.55,7.52,90.57,1404.35,2096.7,7.72,90.57,1386.11,2096.89,7.72,90.5,1038.84,2096.18,7.29,89.48,957.32,2095.34,9.53,89.4,823.05,2094.55,8.42,90.06,349.1,2093.53,9.21,89.67,321.49,2094.25,8.6,93.35,115.45,2130.59,7.95,106.01,,,,,,,,,1d,9,1568296430
65034,65034,2087.433051149592,1568298561.5001278,2087.433051149592,-78.84586885478942,,564.328300678442,143.2106661376811,759.954174860572,0.9994759559631348,543.2391509590875,165.88213452055854,783.7968081107538,0.9973679780960084,552.520612479815,108.33092729652613,783.3793639570728,0.9993276596069336,542.6798978141114,196.64913035298645,775.0074449517706,0.6310316920280457,504.0599490992012,52.03506817599685,758.7294015597528,0.9749444127082824,449.3465650030332,258.9936130867447,598.6917797424262,0.9831322431564332,443.4072356618057,-11.46554164389326,599.0034126718538,0.8994386196136475,585.0959331118835,337.04009511961425,373.62307286551436,0.9815057516098022,539.5931788473944,-95.80387328744057,372.670175878998,0.3490560352802277,755.3514940809011,369.3452403351232,199.4815755512366,0.958912193775177,763.9434849632075,-145.075742365736,218.38244491853283,0.6550390124320984,463.98586633986594,216.12252784852424,171.87517671448242,0.1724865436553955,444.6689568267197,6.1042103542834605,158.6515343808367,0.2318009734153748,774.378676283638,288.56951503775787,113.88318356168762,0.02226564288139344,866.8332972331053,-27.140748835292182,147.26051708221982,0.2717399001121521,397.3781688155497,290.12966089033324,-618.6442997964792,0.0369960367679596,433.44757021199587,-65.43250693659297,-606.9550795598627,0.027348756790161133,1084.2837283905717,2099.556694885041,1.3866948850408212,268.1135590803266,1881.1645785069793,2092.8566948850407,7.423220459836714,90.16,1865.5545785069794,2092.9,7.45686419528575,90.16,1851.0578836219386,2092.94,7.550084655122464,90.16,1836.4711887368976,2092.98,7.626525574795893,90.16,1618.0509347715301,2094.5666948850408,8.466694885040821,90.57,1420.2378836219384,2096.546694885041,7.526610229918357,90.57,1404.6044938518567,2096.7,7.723305114959179,90.57,1386.3677989668158,2096.886694885041,7.733220459836715,90.51652557479588,1039.08127339202,2096.18,7.303220459836714,89.4932204598367,957.6306808061627,2095.343305114959,9.500253965367392,89.4,823.3309347715301,2094.55,8.42,90.06,349.4040705762445,2093.533305114959,9.203389770081642,89.67,321.7742398864894,2094.233474425204,8.609915344877535,93.39957672438769,115.70449385185677,2130.5172874708983,7.969830689755073,106.01,,,,,,,,,1d,9,1568296430
65035,65035,2087.466673924643,1568298561.5336304,2087.466673924643,-101.46242149966369,,564.5748310064557,141.62498669214762,759.8959157237613,0.9994831085205078,551.3584772016761,165.67250655992282,786.4387189047227,0.9978175163269044,558.9592378213708,106.71944121123785,786.7424554461763,0.9992775917053224,538.2363750735057,198.10980407153568,771.2243693695392,0.6785419583320618,501.9349622715312,50.617316127683026,758.844731059888,0.9699763655662536,447.31217083061983,260.804371726621,602.9243675276275,0.9710720777511596,439.1207965388199,-13.08938793066557,602.3543405725443,0.9729631543159484,576.176760474959,332.6301823471826,369.8290164124279,0.9785174131393432,549.8479363410237,-94.28149430152858,378.4794614692981,0.3199969232082367,763.4911783501058,368.06610457830595,201.71694607487888,0.9583086967468262,765.1641690286705,-143.7926894044884,217.83990336228328,0.6857391595840454,475.80405869240434,215.2567069349347,177.7541003720066,0.19538667798042292,444.0494349677085,5.832597044831729,157.81723979792338,0.19158780574798584,777.8563476306267,288.6833881150158,113.589498974968,0.041824519634246826,824.9679003092455,-30.94232062837552,129.11152605753688,0.31350114941596985,376.17845078767283,313.08125380380073,-640.1226029953502,0.04489895701408386,431.04857717969804,-70.09876233712029,-610.0783999531716,0.026305347681045532,1084.2366565054995,2099.553332607536,1.3833326075356882,268.0866608602855,1881.413387042359,2092.8533326075362,7.436669569857247,90.16,1865.803387042359,2092.9,7.433328252749819,90.16,1851.3100544348235,2092.94,7.5399978226070665,90.16,1836.726721827288,2092.98,7.643336962321558,90.16,1618.3367283594666,2094.563332607536,8.463332607535689,90.57,1420.4900544348236,2096.543332607536,7.5333347849286225,90.57,1404.863389219752,2096.7,7.726667392464313,90.57,1386.6300566122165,2096.8833326075355,7.7466695698572465,90.53333696232157,1039.3267196498946,2096.18,7.316669569857247,89.50666956985725,957.9467348916452,2095.3466673924645,9.469993467821196,89.4,823.6167283594666,2094.55,8.42,90.06,349.7134001067167,2093.5366673924646,9.196665215071377,89.67,322.0633957519308,2094.2166630376787,8.620002177392935,93.45001088696468,115.963389219752,2130.4433173657853,7.990004354785869,106.01,,,,,,,,,1d,9,1568296430
65036,65036,2087.5,1568298561.5668373,2087.5,-103.79537955887545,,564.8202767293512,140.9192179259651,759.3999467843834,0.9995331764221193,543.9804061885508,164.92737906879523,783.414851400192,0.9979102611541748,548.7294859132647,105.72782247288653,782.9333435744558,0.9992285966873168,531.2498937800674,199.43991660721943,767.9017913845457,0.7309796810150146,506.1864784393196,51.59392257418178,758.3813866277255,0.9731489419937134,451.4304201536338,259.64494976472884,605.0054340090974,0.9670641422271729,445.4357788776522,-13.171980834394724,604.9268605296018,0.9719002246856692,576.26665293106,329.596503622616,368.1032436099625,0.8675268888473511,568.8813899786912,-101.0793806274251,371.5816135493629,0.8805866241455078,763.3567616259877,359.87119431966585,202.9977972101491,0.8432861566543579,775.1114026448198,-136.82703812072606,215.07795979986832,0.9562474489212036,447.72744235473533,212.5076742072885,173.67209936037014,0.6386085748672485,440.44553081997856,5.437914985207486,154.19028465223587,0.2448040544986725,762.1157201807086,258.3887401955912,91.86439815978935,0.1110321581363678,850.9592019391823,-31.611232380359066,138.26844836087164,0.2363066673278809,459.63281240135535,279.4345738937046,-561.3233788766847,0.043261319398880005,429.47745428792336,-68.54535839806003,-610.3388267737657,0.03043600916862488,1084.19,2099.55,1.38,268.06,1881.66,2092.85,7.45,90.16,1866.05,2092.9,7.41,90.16,1851.56,2092.94,7.53,90.16,1836.98,2092.98,7.66,90.16,1618.62,2094.56,8.46,90.57,1420.74,2096.54,7.54,90.57,1405.12,2096.7,7.73,90.57,1386.89,2096.88,7.76,90.55,1039.57,2096.18,7.33,89.52,958.26,2095.35,9.44,89.4,823.9,2094.55,8.42,90.06,350.02,2093.54,9.19,89.67,322.35,2094.2,8.63,93.5,116.22,2130.37,8.01,106.01,,,,,,,,,1d,9,1568296430
65037,65037,2087.533297808423,1568298561.6001346,2087.533297808423,-102.92799858865013,,565.2750013711945,139.04576825645188,758.4018593062079,0.9995994567871094,551.5885199451998,162.62756077315305,785.9158490900693,0.9982619881629944,548.0426804168138,103.7825220495432,782.7631980238663,0.999052882194519,533.2061839278733,198.10097697667115,768.5545607987065,0.7711738348007202,508.9294784123345,52.45499210642778,757.618339608927,0.9629977941513062,445.2347606511741,254.71485301859693,599.9510537571349,0.6477431058883667,444.35318100673163,-10.244497023889863,598.1011251990844,0.912968635559082,584.2725241799851,337.02491693497427,373.1237599797603,0.9829864501953124,549.6299052542785,-98.11228482650496,372.0211874069416,0.3086056709289551,759.2601505523224,365.63867002664125,203.34945404448558,0.9652151465415956,780.8815389731114,-139.86912590522888,227.98554568489644,0.6584089398384094,445.87124123224993,213.416905338546,175.7927555353632,0.6575667858123779,442.7040904128192,5.475924727794938,155.55764180232612,0.19373032450675964,766.2916060988788,244.9349348237498,86.13029111935461,0.08888494968414308,861.9518723089823,-33.877422133231434,138.90082376219127,0.26380980014801025,493.4961308551982,270.6119078779832,-531.5571837972167,0.02162784337997436,422.73149755745766,-69.90458384368213,-614.9609558429294,0.016641110181808468,1084.14671284905,2099.55,1.38,268.0433510957885,1881.9097335631725,2092.85,7.4533297808422985,90.16,1866.2997335631726,2092.9,7.433308465896093,90.16,1851.8097335631726,2092.936670219158,7.5033617532616095,90.16,1837.233063344015,2092.9766702191573,7.636691534103907,90.16,1618.9030313715953,2094.5566702191572,8.483308465896092,90.57,1420.9897335631726,2096.5366702191573,7.516691534103908,90.57,1405.3763931248568,2096.6966702191576,7.73,90.57,1387.1463931248568,2096.876670219158,7.753340438315402,90.55665956168458,1039.81640378233,2096.183329780842,7.349978685053793,89.5333191233692,958.5763291800183,2095.353329780842,9.46996802758069,89.4,824.1797015907532,2094.55,8.436648904211495,90.06,350.3230100566492,2093.5433297808418,9.173351095788506,89.67,322.6363611524377,2094.180021314946,8.633329780842299,93.5199786850538,116.47306334401472,2130.296744821469,8.000010657473103,106.01,,,,,,,,,1d,9,1568296430
65038,65038,2087.5665612840467,1568298561.6333976,2087.5665612840467,-99.86448841701731,,565.6123290065977,137.63097172032218,757.6589347959055,0.9996003508567808,552.1070329008312,161.88268052340078,785.9269671438257,0.9987988471984864,547.9740030631805,102.00861765233148,782.7360730252278,0.9990417957305908,534.0737127040322,197.29874574842754,767.488404076598,0.8153811693191528,504.06865152183855,51.56163735626308,755.2541300456637,0.9600396156311036,450.9997195596237,254.18168493158944,593.761559512757,0.633160412311554,449.0744518866262,-10.947222818577519,597.8494308130421,0.9079221487045288,589.5704930642387,336.8142024557216,374.3168604677973,0.9812805652618408,548.1533783436349,-96.12942083127486,373.3764842512703,0.2589855194091797,753.3401959881668,369.6196825637381,196.0929497597353,0.9643388986587524,773.5042351369476,-141.58459148511594,224.4148895385846,0.6272082924842834,462.65099542761567,212.0792991568792,167.62916906887313,0.25519323348999023,444.37144123488366,6.2050569136456994,154.51028799931152,0.20850083231925964,764.4418771534292,238.6884985292181,79.1880649353092,0.10619369149208067,852.2643176655647,-38.85062085624667,144.8078744069744,0.6616982817649841,519.0655433888608,262.5016079276906,-510.26328245730247,0.028506010770797733,388.55500905104896,-92.77822983956982,-649.6727330338722,0.01970741152763367,1084.1034703307394,2099.55,1.38,268.0267193579766,1882.1592096303507,2092.85,7.456656128404671,90.16,1866.5492096303506,2092.9,7.456592898832703,90.16,1852.0592096303506,2092.9333438715953,7.476750972762628,90.16,1837.4858657587552,2092.9733438715953,7.613407101167297,90.16,1619.1857709143974,2094.553343871596,8.506592898832702,90.57,1421.2392096303506,2096.533343871596,7.493407101167297,90.57,1405.6325218871598,2096.6933438715955,7.73,90.57,1387.4025218871598,2096.8733438715954,7.746687743190655,90.56331225680935,1040.0625535019456,2096.186656128405,7.369936770428031,89.54662451361868,958.8923321984438,2095.3566561284047,9.499905155642043,89.4,824.4591147859925,2094.55,8.453280642023357,90.06,350.62570768482516,2093.5466561284047,9.156719357976641,89.67,322.92242704280176,2094.160063229572,8.636656128404674,93.53993677042804,116.72586575875505,2130.223565175097,7.990031614785986,106.01,,,,,,,,,1d,9,1568296430
65039,65039,2087.6,1568298561.6668358,2087.6,-99.93449035555193,,562.1660037703675,137.92937307569892,756.1583304995431,0.9995864629745485,552.0407868067375,161.54132666057066,786.1120530131324,0.9987941980361938,548.0435248750831,101.32915338975016,782.5606226992043,0.9990055561065674,533.6349736604278,196.757156712153,768.4476537763451,0.8075710535049438,511.4433068272084,51.726194571951744,756.1048836474699,0.9598860144615172,448.3280142680365,253.85081359306167,591.2884530490122,0.6450378894805908,449.22522589219017,-9.775913206564226,598.4956599459234,0.9025001525878906,589.0702821560566,337.09597557134344,376.14339229782087,0.9815443754196168,547.5465526143008,-95.37189134446574,374.0254526197557,0.257030189037323,751.5323466289602,367.1595368939314,198.20172757410987,0.9596017003059388,774.9885810396989,-141.8780867111506,226.5806726424896,0.6698407530784607,476.9482905417655,212.03265047179366,165.61603673136796,0.27144324779510504,447.35782586195404,5.7852341552151785,157.88086324136768,0.2297196686267853,765.2205647936121,236.8113552507799,49.41967488181052,0.0472947359085083,856.3974605306308,-34.27782163370701,140.17743588450972,0.1800304353237152,553.9144579667227,254.5148943166222,-475.193019950304,0.0231541097164154,443.77485027062966,-78.40119007124784,-589.5102194813076,0.011067092418670654,1084.06,2099.55,1.38,268.01,1882.41,2092.85,7.46,90.16,1866.8,2092.9,7.48,90.16,1852.31,2092.93,7.45,90.16,1837.74,2092.97,7.59,90.16,1619.47,2094.55,8.53,90.57,1421.49,2096.53,7.47,90.57,1405.89,2096.69,7.73,90.57,1387.66,2096.87,7.74,90.57,1040.31,2096.19,7.39,89.56,959.21,2095.36,9.53,89.4,824.74,2094.55,8.47,90.06,350.93,2093.55,9.14,89.67,323.21,2094.14,8.64,93.56,116.98,2130.15,7.98,106.01,,,,,,,,,1d,9,1568296430
65040,65040,2087.649741875197,1568298561.7002144,2087.649741875197,-86.75254737549494,,571.0893151474722,136.2194570359387,758.7363244948638,0.9995566606521606,552.5114587490306,161.50161819508818,785.1632473258742,0.9990741014480592,547.8140186244784,98.83846682812334,782.9159544280021,0.9988090991973876,533.9865289346928,196.0667552435941,767.7206302991043,0.8532024621963501,511.50970617833633,50.49270887453125,757.1064989471432,0.9443936347961426,448.4847244616618,252.64594984605802,598.3858763242919,0.6603039503097534,444.5237691137513,-9.698331977252929,597.9334795639611,0.9015309810638428,579.7324341682098,330.1818823524576,374.49713415319206,0.8968789577484131,547.0543810268279,-95.24622394450942,374.8086686231922,0.24776262044906616,749.0687715993198,368.9735022748969,192.7206720422012,0.9624083638191224,780.3330873237497,-142.21081008893978,230.68938854824881,0.5859220623970032,455.9016200207832,210.46330941850314,166.758672788416,0.5957138538360596,445.6871824887465,5.980638081341535,156.2165758784679,0.2197606861591339,766.7562917659725,234.76513570514115,38.98199530540428,0.02572783827781677,862.9392568121202,-33.88241539476377,140.1890039542428,0.1162591278553009,577.6657493090091,250.4840674320364,-448.13425612823954,0.028190016746521,437.21554639982287,-98.33549231057978,-596.0861791792257,0.00666654109954834,1083.9903613747238,2099.54502581248,1.38,267.99507743744067,1882.7830640639813,2092.85,7.464974187519751,90.16,1867.1680898764614,2092.89502581248,7.47502581248025,90.16,1852.6830640639807,2092.93,7.489793500158013,90.16,1838.1130640639813,2092.97,7.550206499841987,90.16,1619.8928059391787,2094.54502581248,8.515077437440745,90.57,1421.8630640639813,2096.53,7.489896750079006,90.57,1406.273012439021,2096.68502581248,7.710103249920994,90.57,1388.043012439021,2096.8650258124803,7.720103249920994,90.57,1040.6780898764616,2096.19,7.39497418751975,89.579896750079,959.6825478143763,2095.36497418752,9.510103249920991,89.4,825.1578317516593,2094.55,8.430206499841987,90.06,351.38762525181716,2093.55,9.154922562559255,89.67,323.6377801266986,2094.115129062401,8.630051624960497,93.56,117.36301243902086,2130.0405678745656,7.999896750079006,106.01,,,,,,,,,1d,9,1568296430
65041,65041,2087.7,1568298561.7339394,2087.7,-97.93189385107607,,573.4247659636122,134.18982659559165,759.4121749874083,0.999487042427063,552.1925845967933,160.3427823665231,785.7574819107969,0.999253749847412,551.1511100540697,96.62535349001308,784.5511364098948,0.9987784624099731,526.6674119713623,197.55357833257838,764.6976279925642,0.8523625135421753,507.700475999867,49.337761244082344,756.5691587199573,0.9454523324966432,451.90866307453456,253.7652412304944,592.9304041554499,0.5930889844894409,441.50769188164725,-12.132695532953608,602.8896018979999,0.9726054668426514,581.4496690875907,338.9452060771241,369.28560708302285,0.9801289439201356,545.9937146163478,-94.18296549112357,376.9157366421687,0.3257554769515991,743.6883925738167,369.51216536970924,192.40850246878242,0.95985209941864,768.4424368351546,-145.3540123502559,220.72728746765858,0.6178966760635376,447.86349723193916,209.8974913972095,163.33279764031684,0.5910811424255371,439.9233297584018,4.223886283753645,165.44215306669452,0.6084597110748291,769.8413371080678,229.086298937794,41.64538530549913,0.024804383516311646,862.8104706484351,-33.095696181118356,137.2154654549582,0.17932328581809998,589.4778175757308,241.83373887204132,-429.53734076897,0.04063481092453003,452.1421663234638,-82.73153165728401,-581.4880172280969,0.010933548212051392,1083.92,2099.54,1.38,267.98,1883.16,2092.85,7.47,90.16,1867.54,2092.89,7.47,90.16,1853.06,2092.93,7.53,90.16,1838.49,2092.97,7.51,90.16,1620.32,2094.54,8.5,90.57,1422.24,2096.53,7.51,90.57,1406.66,2096.68,7.69,90.57,1388.43,2096.86,7.7,90.57,1041.05,2096.19,7.4,89.6,960.16,2095.37,9.49,89.4,825.58,2094.55,8.39,90.06,351.85,2093.55,9.17,89.67,324.07,2094.09,8.62,93.56,117.75,2129.93,8.02,106.01,,,,,,,,,1d,9,1568296430
65042,65042,2087.7248455420167,1568298561.7670364,2087.7248455420167,-97.2798922423113,,569.6519761858416,131.59267385167414,758.7766097456889,0.9993033409118652,552.4158218372636,157.6901922400525,785.1913495329907,0.9993910789489746,547.4929341472625,94.3940522165353,783.8845669423113,0.9986793398857116,525.8571877727348,196.77445628724644,764.2692628079976,0.7523946166038513,505.1507712585536,48.50319123999798,756.8621818989196,0.9512954950332642,449.3051884622317,255.2833981088044,589.8434323611638,0.5851681232452393,436.77435787560415,-12.894413635031405,601.8756683919122,0.97199809551239,587.6160547380059,339.372973466018,367.22294809601095,0.9831943511962892,551.7387377459384,-93.6852101104194,379.6851349392687,0.24452027678489685,759.5795393703204,364.4722796623494,198.94227248796943,0.9675734043121338,768.2692062002988,-145.07307368445225,220.9835045286933,0.6339883804321289,450.05199833900184,213.05646711702096,165.18163324804308,0.5976214408874512,441.34282727344015,2.9083117962203966,173.02013950329032,0.688551664352417,768.3514177243425,220.13303241251091,45.33332641491154,0.0941084921360016,846.1245792654305,-43.03485880504528,144.26436260536371,0.5362195372581482,596.3612488528647,221.1513379884706,-416.5073920157511,0.042976975440979004,391.56278023163,-109.80089644173648,-648.0968763310635,0.005523920059204102,1083.8852162411763,2099.54,1.38,267.972546337395,1883.3438570109247,2092.85,7.472484554201682,90.16,1867.7263415651266,2092.89,7.474969108403367,90.16,1853.2438570109248,2092.93,7.507639012184853,90.16,1838.678826119328,2092.97,7.5348455420168285,90.16,1620.5311871071428,2094.537515445799,8.507453662605048,90.57,1422.4263415651264,2096.5275154457986,7.5050308915966335,90.57,1406.8513106735293,2096.6775154457987,7.692484554201683,90.57,1388.6237952277313,2096.86,7.709938216806733,90.57,1041.2313724567227,2096.192484554201,7.377639012184853,89.60993821680674,960.3935480949582,2095.3724845542015,9.477577228991583,89.4,825.7887025529412,2094.55,8.387515445798318,90.06,352.0760944323532,2093.552484554202,9.157577228991583,89.67,324.28367166134467,2094.077577228992,8.622484554201684,93.56,117.94131067352959,2129.8728552533607,8.022484554201682,106.01,,,,,,,,,1d,9,1568296430
