,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,scenario,participant_id,source_file
38536,38536,1222.1,1568374291.8196838,1222.1,-83.4810343666516,,608.7887545464499,48.207314464299785,684.8656791945635,0.9985478520393372,597.9885844646324,78.00953010328939,728.449823708871,0.9983650445938108,596.1438392785676,9.643281667815877,725.1983760766605,0.99334055185318,560.7191416809469,119.23651780778678,740.6329816761522,0.8625931739807129,528.4437037753875,-34.033147584698874,713.7684957586255,0.531277596950531,476.35339388225725,172.54012783754598,583.6470840718238,0.931716799736023,475.2645585752592,-82.66151566682035,572.3133807083036,0.9178860187530518,563.9631092655239,252.5013150039624,363.2232260542725,0.6489540338516235,544.7451978767604,-149.75003095339937,350.8638575658966,0.5094197988510132,783.56603830938,271.8999731930323,207.91236080243192,0.9115142226219176,734.2106309725322,-179.46279315050492,192.93324400167572,0.6927404403686523,429.57619045484495,146.1218706634571,180.29625751816013,0.4083182513713837,397.3037222220741,-36.426974291232206,180.5936772666593,0.8616249561309814,724.8044814704518,193.60851588614292,74.75997304073425,0.3289000689983368,790.7497884270308,-29.9280291262682,71.94402109764974,0.4845200181007385,584.773943097262,221.0434097954807,-435.4743340705695,0.018863797187805176,410.18239407711576,-90.11839593920536,-644.1269374818638,0.17435327172279358,1124.27,2100.16,4.38,270.52,1732.22,2093.42,7.84,90.57,1591.73,2094.83,7.22,90.57,1761.16,963.36,7.11,179.85,1761.12,978.64,7.13,179.85,1761.08,993.91,7.16,179.85,1363.91,2097.0,9.34,90.22,1261.24,2096.8,9.23,89.86,1032.67,2096.12,6.63,89.4,957.24,2095.34,8.92,89.4,514.84,2094.48,6.54,89.67,433.67,2094.02,8.19,89.67,356.23,2093.58,8.15,89.67,321.44,2094.25,8.08,93.32,1d,10,1568373023
38537,38537,1222.1335050170226,1568374291.8534946,1222.1335050170226,-83.4810343666516,,605.5434700778086,47.18993260283847,682.8587005988798,0.9987070560455322,594.3037199438668,77.82853075788925,726.3486385887687,0.998371958732605,596.1595151063077,8.339715398889176,725.0212465617966,0.9928659796714784,556.1975733752822,116.57225802978195,733.9978753627491,0.8190348148345947,513.4019478654038,-35.17532355440129,709.511816763238,0.5661040544509888,469.33910229601486,170.88417705909418,580.7027897143347,0.9202063083648682,474.21428360749564,-74.721780389128,567.8158986886447,0.4338482022285461,562.3474972482679,250.77270943804905,359.971396299507,0.6410471200942993,529.6357703650591,-154.3984246930225,327.90704468760345,0.8109861612319946,772.1419414832399,276.9695557757303,196.7475653885116,0.9531686305999756,751.8391614396742,-182.00668488084645,197.54573272361628,0.7929601669311523,424.8023653004975,142.90682503122142,172.21233923035908,0.5471832156181335,410.02170137777915,-35.503744641782134,152.25935288812846,0.8031073808670044,733.3183920448596,181.5665210250024,35.88758769447662,0.2197081446647644,815.9164563393108,-27.022283302367697,87.91782699216554,0.5614969730377197,584.68916265557,202.5670538668053,-437.5421004254856,0.02318441867828369,427.5016754714754,-91.52199518135383,-617.066278837492,0.18370959162712092,1124.1225779251004,2100.163350501702,4.38,270.4931959863819,1732.4813391327764,2093.416649498298,7.836649498297738,90.57,1591.9745866242652,2094.8266494982972,7.2334020068090465,90.57,1761.16,963.1254648808417,7.089896989786429,179.85,1761.12,978.4021143791394,7.10989698978643,179.85,1761.08,993.6721143791394,7.136546488084169,179.85,1364.2215966583105,2097.0,9.34,90.22,1261.5515966583105,2096.8033505017024,9.246752508511307,89.86,1032.8777311055403,2096.123350501702,6.4792274233982265,89.4,957.5381946515013,2095.3433505017024,8.899896989786429,89.4,515.057782610647,2094.4833505017027,6.516546488084169,89.67,433.9447411395855,2094.02,8.203402006809046,89.67,356.5013906378832,2093.58,8.123195986381907,89.67,321.7113906378832,2094.233247491489,8.100103010213571,93.36690702383166,1d,10,1568373023
38538,38538,1222.1667853489234,1568374291.8870788,1222.1667853489234,-83.54961809217473,,609.0685496483803,44.858527502469016,683.500530634787,0.9988405704498292,601.1555840669606,76.38800750311215,728.7548271453895,0.9982745051383972,594.8336836809715,6.895674630753305,723.3464502940631,0.9918172955513,565.0475257982253,113.5138225042513,734.7451255380777,0.8657424449920654,498.9821169496057,-36.641762089482796,703.605917173178,0.5684974789619446,465.1098419781014,176.1590389838668,582.8274383872076,0.9864900708198548,474.0596307137823,-72.99466432073555,566.2303053917275,0.3952035307884216,564.8707168208691,249.8007374554573,362.60702559047513,0.6744574308395386,535.2938253509692,-155.26492704528718,328.4857188318198,0.7728396654129028,782.3732682381316,277.6248579494411,208.6375632572252,0.9460923075675964,760.4960938812068,-182.59700422405228,203.22415041797126,0.7964753508567809,414.4023062402441,145.24061065324275,167.32180049736232,0.5214110612869263,415.8768777212642,-34.46558882884265,153.4658252305629,0.7578154802322388,710.5232877079138,178.3420843309967,-12.545235171039964,0.1869286298751831,818.8778213167354,-29.40286787509376,91.74299878149263,0.3350624442100525,578.2866755765067,193.12110486653668,-444.27302389586526,0.021145910024642944,409.08588936025427,-86.61545583149216,-618.6456296382522,0.09180393815040587,1123.9761444647368,2100.1666785348925,4.38,270.4665717208612,1732.7409257216032,2093.4133214651074,7.833321465107657,90.57,1592.2175330471412,2094.823321465108,7.246714139569375,90.57,1761.16,962.892502557536,7.069928790645937,179.85,1761.12,978.1658240226436,7.089928790645937,179.85,1761.08,993.4358240226436,7.113250255753592,179.85,1364.531103744988,2097.0,9.34,90.22,1261.861103744988,2096.8066785348924,9.263392674461722,89.86,1033.0840691633252,2096.126678534893,6.329465929844519,89.4,957.8343896054187,2095.3466785348924,8.879928790645936,89.4,515.2741047680024,2094.486678534892,6.493250255753591,89.67,434.2176398611722,2094.02,8.216714139569376,89.67,356.7709613262798,2093.58,8.096571720861249,89.67,321.98096132627984,2094.216607325538,8.120071209354064,93.41349948849279,1d,10,1568373023
38539,38539,1222.2,1568374291.9205966,1222.2,-83.61814995725447,,611.321520361978,43.286875146296225,687.7731231659067,0.9984538555145264,604.250805111453,74.32725028070452,731.7933567604906,0.9980088472366332,599.1717358856519,6.153231455046914,726.9292162910565,0.991573452949524,563.9838030431101,112.9515924104386,733.9656949373308,0.8886910676956177,509.3143841898002,-37.65846807271238,708.2398097310828,0.5654144287109375,477.91170619284964,176.44490309531474,588.1732945716055,0.9872423410415648,478.9717198917305,-69.63920243385664,575.5048755764674,0.1896986961364746,566.1066826147206,248.92784756369582,361.4261546264042,0.5459588170051575,536.508445130672,-157.4844609717206,327.66448240311445,0.7746204733848572,778.2266389372473,280.21702401758864,201.27082374922864,0.9415794610977172,751.354688072749,-183.7105422531649,195.3745268200161,0.7549008131027222,412.02294620978927,143.770093797743,165.2314921661305,0.5804376006126404,422.23495378804665,-35.78233770739894,159.66013680042317,0.7580702304840088,736.683008122632,174.87276011168476,6.313260498393617,0.13217628002166748,810.9474656695635,-31.527084498706106,86.18621197295731,0.4255456030368805,573.5214117504228,186.22634264801232,-448.0996062833618,0.022987455129623413,502.6134973329785,-74.07510282149485,-511.1854760719397,0.0530705451965332,1123.83,2100.17,4.38,270.44,1733.0,2093.41,7.83,90.57,1592.46,2094.82,7.26,90.57,1761.16,962.66,7.05,179.85,1761.12,977.93,7.07,179.85,1761.08,993.2,7.09,179.85,1364.84,2097.0,9.34,90.22,1262.17,2096.81,9.28,89.86,1033.29,2096.13,6.18,89.4,958.13,2095.35,8.86,89.4,515.49,2094.49,6.47,89.67,434.49,2094.02,8.23,89.67,357.04,2093.58,8.07,89.67,322.25,2094.2,8.14,93.46,1d,10,1568373023
38540,38540,1222.2333294760558,1568374291.9542446,1222.2333294760558,-97.64494826232584,10.281369391388477,608.0529005504378,42.14315025267892,686.3452079066077,0.9983121752738952,597.3230374223881,72.77165405440255,729.2842602652911,0.9976502060890198,599.5351055677587,4.500887852585564,726.8387916129213,0.9907586574554444,553.8434407618759,112.33730201374964,729.7970490415669,0.8942009210586548,506.2140739623953,-39.9548012214738,706.5940681203651,0.5335158705711365,474.37981635322114,172.86109625955336,586.4848075412896,0.9873311519622804,474.607152898799,-86.16497907962655,575.2811705043463,0.8877800703048706,559.2333365073234,248.60437437678937,357.7885718011409,0.6278069019317627,542.364723206504,-153.63703721049646,341.72791189570154,0.40451639890670776,789.9017469517198,277.3435701773916,213.23197752864277,0.9353760480880736,733.6570337994638,-180.429334586199,190.05143384181642,0.670916736125946,410.921863639529,142.21269049910205,165.71443762731403,0.6622408628463745,414.1129108946151,-43.790482664183656,184.57656512049155,0.8725898265838623,760.1586816893823,166.62857423060214,32.29457738229115,0.2629985213279724,821.2401750779193,-35.169258662292485,91.62567356690992,0.2727076411247253,571.9298278437158,183.26265156370133,-446.59171225911234,0.01615723967552185,686.0558372958862,-56.502010168472395,-313.4679115458166,0.011433899402618408,1123.6933491481711,2100.17,4.286677467043761,270.41000347154977,1733.253304018024,2093.4066670523944,7.7700069430995615,90.57,1592.6999722276016,2094.8166670523947,7.240002314366519,90.57,1761.16,962.423360720004,7.05999884281674,179.85,1761.12,977.693360720004,7.089997685633481,179.85,1761.08,992.9666936676094,7.073335261972099,179.85,1365.149964127319,2096.9966670523945,9.33333410478884,90.22,1262.4799641273191,2096.81,9.29333179042232,89.86,1033.5066415943627,2096.13,6.266656637745077,89.4,958.4232993892912,2095.35,8.86666589521116,89.4,515.7066415943627,2094.49,6.49333063323906,89.67,434.7633017036576,2094.0233329476055,8.203336419155361,89.67,357.309968756052,2093.58,8.07333294760558,89.67,322.5166358084464,2094.183335261972,8.116669366760943,93.49332947605579,1d,10,1568373023
38541,38541,1222.2664851384604,1568374291.9877176,1222.2664851384604,-81.52961605862616,3.6562636155535815,614.7245794145007,39.217176627384426,689.0829393263768,0.9980570077896118,605.6402769872104,68.6996105992523,732.3152081720308,0.997564971446991,603.010903627533,3.2103128705994024,728.2011846603579,0.9899996519088744,563.4869041024039,108.0730275174552,731.6949857370819,0.890697717666626,511.7546134970729,-41.70594741379393,707.1770048375067,0.5710591077804565,472.94328753459433,179.67255854864064,589.4231554644175,0.9812331199645996,474.2506867172897,-89.50092916989685,574.9182469623363,0.8779410123825073,559.1719260998077,251.11063556834458,354.7784223422512,0.4622018337249756,537.9341643322384,-153.69243891539674,341.4142570856398,0.3090016841888428,781.4932162242468,279.3476603749387,206.9095850381264,0.9108569622039796,721.5874189920537,-182.28208284616875,180.8975562120739,0.6661005616188049,397.85194145229,141.86754672370174,158.1790887082517,0.6100587844848633,417.8509458475907,-43.897924777553456,192.04399848605652,0.8678334951400757,758.5107825319583,161.2910855784651,33.79626823658242,0.27429252862930303,832.570982765448,-38.13190036398583,95.63562384740914,0.20437318086624146,574.3047212098393,191.55121981383263,-442.68597605673637,0.019220203161239624,1448.8369128878799,-12.558043418803186,524.2548127378021,0.007177501916885377,1123.5574109323122,2100.17,4.193841612310728,270.38016337538556,1733.5052870522995,2093.403351486154,7.710326750771182,90.57,1592.9386929969153,2094.813351486154,7.220108916923728,90.57,1761.16,962.1879555169307,7.069945541538138,179.85,1761.12,977.4579555169307,7.109891083076272,179.85,1761.08,992.7346040307768,7.056757430769773,179.85,1365.458311787682,2096.9933514861536,9.32670297230791,90.22,1262.7883117876822,2096.81,9.30659405538418,89.86,1033.722153399993,2096.13,6.3528613599971795,89.4,958.715069218452,2095.35,8.873297027692091,89.4,515.9221533999929,2094.49,6.516539596922318,89.67,435.03517813537565,2094.0266485138463,8.176811889231638,89.67,357.5785296215297,2093.58,8.076648513846045,89.67,322.78188110768366,2094.16675743077,8.093460403077682,93.52648513846044,1d,10,1568373023
38542,38542,1222.3,1568374292.021553,1222.3,-81.595357265954,3.0629648920026566,607.8040559713418,37.8133533908781,686.9941066101768,0.9981555938720704,608.0526841910818,67.29652820321351,732.7863844320282,0.9970523715019226,599.5804491076062,2.8745208875296338,727.2034265816707,0.989273726940155,564.5366868369484,107.2878856482062,731.7414470248524,0.8702315688133241,516.7318060858776,-41.589550315940045,708.3497930101457,0.5356431603431702,477.5308125402015,178.7624535473001,590.5554374212588,0.9809235334396362,473.5881974602674,-90.87099214615608,576.0532073614165,0.8693443536758423,568.2636968963217,248.6840623629637,360.84060649292707,0.5413408875465393,536.7029310626336,-153.53848374388375,340.7588613693693,0.3306863307952881,775.598812729414,280.9392437816322,206.47392311857186,0.9174139499664308,728.2438338014513,-180.47602235984112,186.5661807394651,0.6608878374099731,395.42855700752807,138.85030162549106,155.73392915702664,0.5449224710464478,418.53007420505935,-48.710987863019476,191.94371076154764,0.8558058142662048,755.0666077215965,157.045966066794,29.369219404115825,0.20999348163604736,831.2404842560447,-33.689758546374065,96.36143890684193,0.2006397843360901,573.785615244856,203.63307006775185,-445.6089608518202,0.012689292430877686,1115.44782109703,-27.28299002096784,158.99183502904157,0.006448030471801758,1123.42,2100.17,4.1,270.35,1733.76,2093.4,7.65,90.57,1593.18,2094.81,7.2,90.57,1761.16,961.95,7.08,179.85,1761.12,977.22,7.13,179.85,1761.08,992.5,7.04,179.85,1365.77,2096.99,9.32,90.22,1263.1,2096.81,9.32,89.86,1033.94,2096.13,6.44,89.4,959.01,2095.35,8.88,89.4,516.14,2094.49,6.54,89.67,435.31,2094.03,8.15,89.67,357.85,2093.58,8.08,89.67,323.05,2094.15,8.07,93.56,1d,10,1568373023
38543,38543,1222.3332601347356,1568374292.0551002,1222.3332601347356,-83.9201652866242,2.3749148636580286,607.7021109369422,37.552165969453576,686.2083970193638,0.9981526136398317,597.3578070353352,66.02739960559302,729.2078605690938,0.9967700242996216,606.4906628165386,2.137165956566001,729.5539248481335,0.9887655973434448,557.5389520281277,106.43394656681072,730.0536604351882,0.8667595386505127,528.7594317733441,-43.014849732477714,711.1808244023422,0.4673055708408356,472.9729312758353,178.69675964423283,589.9334726490897,0.9851014614105223,477.4290770922271,-92.04222119932228,578.2007239571967,0.8703752160072327,563.1373033346808,248.91825833766828,359.91839162917006,0.580987811088562,536.2458105380773,-152.47454280636674,340.773734656245,0.275617778301239,784.4552175182646,279.3484879919544,213.69426563415539,0.900618314743042,720.9392549947586,-180.8119356347237,179.9067346264974,0.6323645114898682,384.2158422284193,140.44488291075695,156.1586410769249,0.4203877747058869,427.1356207397025,-47.22467977766179,209.796586620942,0.7993170022964478,756.3919571128447,155.503054101205,32.59822953696289,0.1183965802192688,821.3608306830632,-29.299888587162236,95.29952794471563,0.3893144130706787,547.4626067848385,212.7346631446051,-476.02249921089896,0.007921963930130005,919.0543217151692,-15.672701397678336,-58.763304289501036,0.00545656681060791,1123.267003380215,2100.17,4.272952700626357,270.3200658787377,1733.999472970098,2093.4,7.50032939368873,90.57,1593.419472970098,2094.8066739865258,7.203326013473584,90.57,1761.16,961.710527029902,7.096630067367919,179.85,1761.12,976.9838530433756,7.110043919158497,179.85,1761.08,992.2638530433755,7.06660810778867,179.85,1366.0793192530432,2096.99,9.303369932632082,90.22,1263.4093192530431,2096.81,9.313347973052831,89.86,1034.16284290273,2096.1333260134743,6.526476350313178,89.4,959.306015199149,2095.3533260134736,8.883326013473585,89.4,516.3561908757829,2094.493326013473,6.526695946105665,89.67,435.57940709136034,2094.03,8.143347973052832,89.67,358.11608107788663,2093.5833260134737,8.076673986526416,89.67,323.31940709136035,2094.133369932632,8.07,93.56,1d,10,1568373023
38544,38544,1222.3663815151876,1568374292.0885074,1222.3663815151876,-85.66645484409797,3.773711779388067,611.6107175829281,35.67650657249771,686.5665740166032,0.9983010292053224,596.3280102024826,64.7097987111423,729.6387256325211,0.9961507320404052,609.7917610149561,1.1255184465255184,730.1768484811349,0.9863404631614684,557.5895632178758,107.02986770679449,735.2326859207692,0.5139897465705872,526.817749659854,-43.68761309767393,711.9185273708977,0.4174930453300476,480.84618938034765,175.49588988986596,594.163842455531,0.9839093685150146,473.7202266145903,-91.59883677015956,576.8228835445166,0.8731125593185425,568.4056788352933,246.95751107613708,364.38906391276254,0.6368732452392578,539.2655106333366,-151.87639132955897,342.8708201605312,0.21682941913604736,781.6997860830342,280.2445500829363,213.70836160108283,0.9109105467796326,735.2993693057555,-177.01552063485138,189.15973229737992,0.4759527444839478,388.1588882109174,138.89538886168708,162.65914157523193,0.4648966789245606,408.339496661269,-48.47421817601882,204.6940085478425,0.7701585292816162,717.9588432791319,162.78604988903706,16.0162271972481,0.42811933159828186,808.5563202892317,-30.57594118628356,94.13241348067686,0.3901705741882324,531.7632143104365,200.7565912126521,-493.94427720165436,0.015123456716537476,1553.1052502886496,-0.8738777240673485,639.6845172115784,0.003802210092544556,1123.1146450301385,2100.17,4.445183878974316,270.2902566363314,1734.2379469093494,2093.4,7.351283181656844,90.57,1593.6579469093494,2094.803361848481,7.206638151518737,90.57,1761.16,961.4720530906509,7.113190757593683,179.85,1761.12,976.7486912421697,7.090171090887579,179.85,1761.08,992.0286912421697,7.093105212149895,179.85,1366.3873480912425,2096.99,9.286809242406317,90.22,1263.7173480912425,2096.81,9.306723696962527,89.86,1034.3847561517553,2096.1366381515186,6.6125919394871575,89.4,959.6007954851677,2095.356638151519,8.886638151518738,89.4,516.5714798487179,2094.4966381515187,6.513447393925053,89.67,435.84769027301763,2094.03,8.136723696962527,89.67,358.38105212149895,2093.586638151519,8.073361848481264,89.67,323.5876902730177,2094.116809242407,8.07,93.56,1d,10,1568373023
38545,38545,1222.4,1568374292.122416,1222.4,-82.120956065255,,608.3123797732726,33.4220918316019,685.070752519276,0.9983720779418944,595.3621591736396,62.01538350986969,731.264812865858,0.986235737800598,606.7129990248555,-1.0200037586372304,730.3785073393215,0.9834969639778136,561.9696104555534,106.36965377613235,738.6406582891585,0.5216713547706604,525.9118591234271,-44.565565021728716,712.7768395558519,0.3795787394046784,468.23902050006967,174.9350624055494,589.3280899555067,0.9857950210571288,473.07080478838,-92.32096983067642,577.0896296587058,0.8655139207839966,571.1151263655571,244.3879465244508,366.47218859375465,0.6783691644668579,534.060888149798,-152.31094374952954,340.8450707910801,0.2157900631427765,786.7678307557135,271.5828343145936,226.09074479521092,0.6828567981719971,735.7522215191112,-178.38237639576488,191.13593449803952,0.6016908288002014,378.3319659308854,138.32887482462684,175.5029430928461,0.8213844299316406,416.5140330002345,-50.16169158978256,206.60362620103737,0.7966872453689575,695.4956536326109,167.08861423029336,5.033174973124347,0.5512375831604004,797.8944047832686,-40.070626775315226,91.77569451734115,0.4497388899326325,502.62975824479474,198.7861116967336,-525.8370417171227,0.008036255836486816,1509.3039202278715,-4.858331744208363,590.3380625781535,0.002310246229171753,1122.96,2100.17,4.62,270.26,1734.48,2093.4,7.2,90.57,1593.9,2094.8,7.21,90.57,1761.16,961.23,7.13,179.85,1761.12,976.51,7.07,179.85,1761.08,991.79,7.12,179.85,1366.7,2096.99,9.27,90.22,1264.03,2096.81,9.3,89.86,1034.61,2096.14,6.7,89.4,959.9,2095.36,8.89,89.4,516.79,2094.5,6.5,89.67,436.12,2094.03,8.13,89.67,358.65,2093.59,8.07,89.67,323.86,2094.1,8.07,93.56,1d,10,1568373023
38546,38546,1222.433424052072,1568374292.1560595,1222.433424052072,-99.58032737890746,8.436516766188475,607.8658800301661,30.88550122548341,685.2711961902585,0.9983698129653932,597.9493228996556,60.959084798265685,730.1611676361177,0.9891675114631652,595.8583065058092,-3.715024397467332,726.4361546875161,0.9820631742477416,568.6086418544687,105.54992980736557,739.6700285169086,0.5803595185279846,526.8169503340791,-45.185695499476395,719.073061191385,0.7458046078681946,476.01905963696225,174.25385243602273,592.6256365520428,0.9839569330215454,472.2912539971992,-92.52311119706322,578.5374061638703,0.8387678861618042,562.2018766520832,244.7316701322752,362.91131513492485,0.6960651874542236,526.1829457957226,-151.66646857522758,366.7203718136489,0.07440805435180664,789.6984990036943,268.8088549607146,232.2055503104589,0.781703531742096,736.3747694776719,-180.3368805509801,186.6084262655701,0.7627372741699219,385.055566502021,137.82016126564457,186.27666343524703,0.807404637336731,412.7388808217223,-49.71900996634234,205.20409237226312,0.8127012252807617,635.6347654464121,175.86509531998158,-34.74916044686884,0.3886481523513794,742.8818679819279,-44.25195158712533,68.13767469240051,0.3241487145423889,468.52416920399816,199.21488627625976,-559.7087782933806,0.010146766901016235,981.1202650550584,-32.219783819758284,34.2486917421416,0.009892106056213379,1122.8129341708834,2100.17,4.529755059405653,270.24663037917117,1734.7072835540894,2093.396657594793,7.056276576090482,90.57,1594.1439955801254,2094.8,7.233396836450387,90.57,1761.1633424052072,960.992689230289,7.143369620828793,179.85,1761.1233424052073,976.272689230289,7.1000816468647825,179.85,1761.0833424052068,991.5526892302887,7.103287973964009,179.85,1367.0108436842695,2096.9866575947926,9.276684810414396,90.22,1264.3408436842697,2096.81,9.296657594792801,89.86,1034.8406259592966,2096.143342405207,6.78690253538715,89.4,960.2008164686478,2095.3633424052077,8.91005443124319,89.4,517.010598743675,2094.5,6.506684810414397,89.67,436.39073482178304,2094.0333424052073,8.123315189585604,89.67,358.920734821783,2093.59,8.080027215621595,89.67,324.13073482178305,2094.0832879739637,8.090054431243189,93.56,1d,10,1568373023
38547,38547,1222.4666098194152,1568374292.1894634,1222.4666098194152,-83.95269148087543,,614.8012208635432,30.608784144174052,688.1586212516335,0.9983270168304444,606.7606808178008,60.590848671617664,733.6851086056732,0.986858606338501,605.7043730026243,-3.047038332187192,730.1367363043718,0.9826315641403198,569.3182694803248,105.51528157690741,741.5031666781063,0.5580892562866211,519.7236465565458,-45.916250416447184,714.6145740536676,0.3370255827903748,472.288059875122,173.65794343140763,590.8492087308429,0.9838491678237916,472.2514364499816,-92.96884906876215,578.5657007708219,0.8511737585067749,571.9730909549851,242.30346583114024,366.5855772192973,0.6833659410476685,525.523544908407,-153.6727553175939,350.39113186648916,0.17650693655014038,782.0512503121522,269.53812795306544,225.09799358770783,0.7283931970596313,729.1621165859018,-179.79334326454293,187.15077354830743,0.6626772880554199,376.2173954693564,139.71532806218173,160.98960261775048,0.5477535724639893,405.03166383358047,-50.54835854790966,206.01211986416473,0.7851035594940186,609.4026839147368,172.57529146040162,-48.27185196928923,0.13758966326713562,707.4143693076497,-39.39252947104657,72.08312498675235,0.5668622851371765,438.4358066375128,221.25898456972664,-596.4688302598129,0.007251232862472534,744.4410005794099,-49.700460129302975,-180.24396955310485,0.019343674182891846,1122.6669167945731,2100.17,4.440153487578972,270.233356072234,1734.9329467720233,2093.3933390180578,6.9135777765146615,90.57,1594.386251681731,2094.8,7.256626873590638,90.57,1761.1666609819415,960.757070282152,7.156643927766077,179.85,1761.1266609819415,976.037070282152,7.129948837473676,179.85,1761.0866609819411,991.3170702821519,7.086695090292403,179.85,1367.3194713205614,2096.9833390180584,9.283321963883038,90.22,1264.6494713205616,2096.81,9.29333901805848,89.86,1035.0696077539646,2096.1466609819417,6.873185530479508,89.4,960.4994883747368,2095.366660981941,8.929965891649118,89.4,517.2296248081403,2094.5,6.513321963883039,89.67,436.65953953726313,2094.0366609819416,8.11667803611696,89.67,359.18953953726304,2093.59,8.08998294582456,89.67,324.3995395372631,2094.0666950902923,8.109965891649118,93.56,1d,10,1568373023
38548,38548,1222.5,1568374292.2230725,1222.5,-81.80122532114714,,611.4613494419773,29.504113885150474,687.3622103108794,0.9982929825782776,603.9400351650909,60.483792418042256,732.3311370631343,0.9875510334968568,602.4834758453322,-3.4886750486274565,729.7647643170247,0.9818851947784424,560.0769445889175,106.06047527061035,738.5250970665628,0.5657640099525452,515.7010996645552,-46.52996314981283,718.9155240447083,0.7422388792037964,488.60645100338417,172.14573312824692,597.1360092611687,0.9831706285476683,475.55673924818495,-92.35274664275629,581.8671026228301,0.8501996397972107,570.7260218675698,242.93781827288967,364.516338052008,0.631367564201355,519.9052876857019,-154.2350250474995,371.91844844648176,0.05440020561218262,762.8089716428917,271.6651316286093,210.09894551334702,0.7868490219116211,736.0941078967302,-177.04418191764515,192.09286061484815,0.7256642580032349,384.05149392283965,140.0024435591833,197.03833358256958,0.7846889495849609,406.1219314496695,-51.279886035352646,214.7225879532349,0.7154854536056519,570.072344638914,179.06144286203687,-52.30627564655427,0.5137961506843567,699.269688240263,-42.54008859197674,89.56868275354056,0.4132902026176453,423.39911540262034,212.22669434889968,-612.5453888124724,0.013830989599227905,648.1330446978716,-55.468728497208005,-270.96075242446886,0.01054614782333374,1122.52,2100.17,4.35,270.22,1735.16,2093.39,6.77,90.57,1594.63,2094.8,7.28,90.57,1761.17,960.52,7.17,179.85,1761.13,975.8,7.16,179.85,1761.09,991.08,7.07,179.85,1367.63,2096.98,9.29,90.22,1264.96,2096.81,9.29,89.86,1035.3,2096.15,6.96,89.4,960.8,2095.37,8.95,89.4,517.45,2094.5,6.52,89.67,436.93,2094.04,8.11,89.67,359.46,2093.59,8.1,89.67,324.67,2094.05,8.13,93.56,1d,10,1568373023
