,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,W_in-P_out.16_x,W_in-P_out.16_y,W_in-P_out.16_speed,W_in-P_out.16_angle,W_in-P_out.17_x,W_in-P_out.17_y,W_in-P_out.17_speed,W_in-P_out.17_angle,W_in-P_out.18_x,W_in-P_out.18_y,W_in-P_out.18_speed,W_in-P_out.18_angle,scenario,participant_id,source_file
33114,33114,1082.7704144434972,1568027693.1024938,1082.7704144434972,-103.3436254153167,644.433834485647,77.77587487584533,679.8152005490685,0.0052724480628967285,647.8427546889577,106.11031253192246,674.2603968651682,0.1995481550693512,644.7441488779825,52.65244034411087,665.0943617855669,0.4240434765815735,607.4820823589738,139.9949275336366,671.7642211541522,0.19073402881622314,632.8541697121203,36.01332038287915,677.5404591722956,0.05534413456916809,431.72475375376024,214.5644205271948,566.775838618805,0.878489077091217,450.6111201820015,-57.0224091285025,548.3265275864726,0.3922916352748871,553.2998092380973,257.12675056300327,349.29177456444677,0.843982458114624,564.4883125421021,-152.09839165862087,324.1242854817972,0.9334759712219238,713.2830186639284,304.23877087196604,187.84429400019246,0.9258302450180054,741.8833739316715,-167.2874683319867,177.16137515234593,0.8262250423431396,420.6708189115208,169.1999883926413,110.58684640668794,0.20460844039916992,402.4452275806064,-39.39196607924808,115.70067675169456,0.4192427396774292,727.7847955868475,187.63008005549176,28.62641811491364,0.5168585181236267,841.2679163152336,-39.7145090286609,114.96869464880577,0.3726336061954498,534.7585573813017,194.03454327718757,-473.4373887881422,0.12087520956993104,630.0120328567209,-53.27373675817122,-376.50827338398216,0.028221547603607174,1220.869762005115,2100.8570414443493,5.45,271.24,1810.5403569923278,2093.05,8.168875666950834,90.16,1794.494439881027,2093.09,8.251834222601111,90.16,1779.1014813253769,2093.1329585556505,8.38,90.16,1449.1003569923275,2096.252958555651,8.124082888699443,90.57,1433.8603569923275,2096.41,8.137041444349723,90.57,1231.6599425488305,2096.73,7.061124333049166,89.86,1216.4399425488305,2096.7,7.097041444349721,89.86,1760.4,1255.57301600682,7.169585556502779,179.85,1760.34,1277.07301600682,7.205917111300557,179.85,1202.4129011044804,2096.66,7.042958555650277,89.86,1760.3,1292.4230160068198,7.189290110448054,179.85,1128.5537299914752,2096.4870414443494,9.092958555650275,89.86,814.0492326592782,2094.56,7.854792778251389,90.06,799.2292326592783,2094.58,7.841834222601112,90.06,625.7740254375298,2094.77,7.263668445202223,90.06,1378.0182847748413,1915.3193475616174,7.196331554797777,154.36,427.283729991475,2093.98,9.008875666950834,89.67,298.9985227697264,2095.3947927782515,8.502248666098332,92.82,280.4285227697264,2096.502544112153,8.580709889551946,96.98,232.27514977057888,2102.399585556502,7.645917111300554,96.98,131.243729991475,2126.0569224469073,9.36520722174861,106.01,,,,,,,,,1d,3,1568026605
33115,33115,1082.8,1568027693.1319482,1082.8,-103.62076791943363,648.1570018863267,76.40900167436935,680.0517029097226,0.0039730072021484375,646.9979016269749,106.62980238196121,668.5370783578268,0.3335916996002197,647.4023561782918,51.56196586992508,661.6301269358897,0.5180315971374512,600.5949766940382,142.52787524879918,668.4960555033948,0.2497874200344085,632.6245720035956,33.065605506923625,676.9178158401043,0.10140913724899292,434.2213057929373,213.37098594785263,569.9139375449404,0.9253385663032532,450.4373625041532,-64.54743849619857,550.5499578486135,0.4385404288768768,548.5442375906896,257.6519386476236,339.40580479148497,0.7889417409896851,571.2826498984651,-153.05448808372688,318.8763911474388,0.9364316463470459,712.1583924256444,303.07290122134106,191.981518992086,0.6796277761459351,748.5624434687454,-164.33216848395128,180.4370695213485,0.8524632453918457,415.0005304205022,168.92008890147912,106.13417889329449,0.2687859535217285,417.2413064836807,-42.229656088197004,113.90088219246049,0.2682722210884094,727.0647088544821,184.9860712942561,31.24312712508243,0.4780054986476898,809.0179352872385,-46.36462553678086,90.60144800926004,0.41017216444015503,520.3711746260609,189.32600398561257,-485.2405288110762,0.22204408049583435,725.8661056543573,-37.936070301307716,-274.3343634442981,0.0219188928604126,1220.71,2100.86,5.45,271.24,1810.78,2093.05,8.16,90.16,1794.74,2093.09,8.24,90.16,1779.35,2093.13,8.38,90.16,1449.34,2096.25,8.13,90.57,1434.1,2096.41,8.14,90.57,1231.87,2096.73,7.07,89.86,1216.65,2096.7,7.1,89.86,1760.4,1255.36,7.14,179.85,1760.34,1276.86,7.2,179.85,1202.62,2096.66,7.04,89.86,1760.3,1292.21,7.21,179.85,1128.82,2096.49,9.09,89.86,814.28,2094.56,7.84,90.06,799.46,2094.58,7.83,90.06,625.99,2094.77,7.24,90.06,1378.11,1915.13,7.22,154.36,427.55,2093.98,9.0,89.67,299.25,2095.38,8.52,92.82,280.68,2096.47,8.56,96.98,232.5,2102.37,7.64,96.98,131.51,2125.98,9.38,106.01,,,,,,,,,1d,3,1568026605
33116,33116,1082.8334268547558,1568027693.1654668,1082.8334268547558,-92.91222895000263,648.4810556659004,72.31812948627527,674.2036767961903,0.004735112190246582,634.731353943824,98.53573957095585,650.8045783761761,0.9160085916519164,640.6884760339999,44.96585955731121,656.8857863203017,0.5241258144378662,601.7026422434047,142.05065618640302,670.2219932615296,0.28078290820121765,632.6328807403472,28.15624160235054,680.4783529988763,0.16542640328407288,429.98551640843874,207.56361849985046,568.6669002468317,0.9526774287223816,449.7642403050872,-56.64418091871493,546.0942505255889,0.08291193842887877,555.8104476579042,255.966680905018,341.22033054817484,0.8002753257751465,560.3067232084695,-149.39468396551848,333.25903715977864,0.6213333606719971,711.2148681121413,305.52479887517933,194.351191697763,0.6529085636138916,759.1248927591804,-157.67032569390753,185.64553308632145,0.7364098429679871,408.18094406840163,162.17958768693447,114.54933910412235,0.20030555129051208,432.9676742585368,-42.91788230725738,123.1716914198616,0.1251276135444641,736.7283923949662,189.22018599109825,35.26879108065503,0.4803837537765503,800.6792765599173,-49.264917186425784,87.95484906483412,0.3566296100616455,504.86630098911735,190.72420228741845,-504.81351690725995,0.034250348806381226,768.2217058469702,-30.48045392156292,-227.7280040324516,0.00805017352104187,1220.529494984319,2100.8633426854763,5.443314629048847,271.216601201671,1811.054100208997,2093.05,8.173370741902309,90.16,1795.0141002089972,2093.09,8.243342685475577,90.16,1779.6307855799485,2093.13,8.376657314524422,90.16,1449.6141002089971,2096.25,8.133342685475577,90.57,1434.374100208997,2096.4066573145237,8.150028056426732,90.57,1232.1039879832906,2096.733342685476,7.046601201670962,89.86,1216.8839879832906,2096.7,7.07660120167096,89.86,1760.4,1255.122669331234,7.14,179.85,1760.34,1276.6193266457585,7.2,179.85,1202.8573306687658,2096.6633426854755,7.060056112853463,89.86,1760.3,1291.9693266457584,7.183258516195383,179.85,1129.1241843782775,2096.49,9.086657314524425,89.86,814.5440721525706,2094.56,7.870084169280193,90.06,799.720729467095,2094.58,7.833342685475577,90.06,626.2306733542416,2094.77,7.24,90.06,1378.2136232497428,1914.9160681295632,7.223342685475577,154.36,427.85084169280196,2093.983342685476,9.003342685475578,89.67,299.5307855799485,2095.3666292580983,8.499943887146538,92.82,280.96412826542405,2096.436573145244,8.566685370951154,96.98,232.75404409614384,2102.3399158307197,7.666741483804617,96.98,131.81084169280194,2125.893090177635,9.373314629048846,106.01,,,,,,,,,1d,3,1568026605
33117,33117,1082.8666135655199,1568027693.1987445,1082.8666135655199,-88.29616517141291,609.0949598995711,69.96570078923506,613.3515659739489,0.9657583236694336,623.4697771966111,98.60523704068369,646.4330272428317,0.9787245988845824,644.4379388523832,58.05352578768702,652.2938575471227,0.9042893052101136,604.3259131352387,141.39105740061981,673.1453260087052,0.4957064390182495,621.5570891602506,14.224796779668248,678.6070721280106,0.3644639253616333,438.3778523639941,200.6591387707697,560.6553383836604,0.8924398422241211,453.5760494825022,-70.66208880075312,551.195538037598,0.7319295406341553,559.2944813496293,253.96257225137268,353.0161373812832,0.01615479588508606,561.8031015102016,-147.31011965548262,337.9402977671625,0.739069402217865,695.764583686269,306.8361962312726,170.93163873962783,0.8872517943382263,758.0516344219209,-154.33164642864332,184.6952297754496,0.7672688961029053,395.00031062362814,162.2987186533049,127.97120790178127,0.6664605736732483,436.0281975866628,-38.78765599463464,125.8198725663617,0.09863674640655518,738.1541705402127,186.84221524161904,38.60460031527828,0.4713493883609772,828.11576103957,-43.437107075906,103.78658904433578,0.3627326488494873,482.14125908894425,184.07363965448516,-530.0512155427847,0.2454152405261993,503.9142593280818,-76.6191368581156,-519.1589638324626,0.01323583722114563,1220.3502867461916,2100.866661356552,5.436677286895993,271.193370504136,1811.3262312372642,2093.05,8.186645426208015,90.16,1795.286231237264,2093.09,8.246661356552002,90.16,1779.9095539503687,2093.13,8.373338643447996,90.16,1449.8862312372644,2096.25,8.136661356552004,90.57,1434.6462312372644,2096.403338643448,8.159984069656014,90.57,1232.3362949586399,2096.7366613565523,7.023370504135974,89.86,1217.1162949586405,2096.7,7.053370504135972,89.86,1760.4,1254.8870436848078,7.14,179.85,1760.34,1276.3803823282558,7.2,179.85,1203.0929563151922,2096.666661356552,7.079968139312023,89.86,1760.3,1291.7303823282555,7.156709147583968,179.85,1129.4261834462322,2096.49,9.083338643447997,89.86,814.8062471676084,2094.56,7.899952208968034,90.06,799.9795858110563,2094.58,7.8366613565520025,90.06,626.4696176717442,2094.77,7.24,90.06,1378.316502053112,1914.703673180672,7.226661356552004,154.36,428.1495220896803,2093.9866613565523,9.006661356552003,89.67,299.8095539503683,2095.3533545737923,8.480031860687976,92.82,281.2462153069203,2096.40338643448,8.573322713104007,96.98,233.00626309795226,2102.310047791032,7.69329085241603,96.98,132.1095220896803,2125.8068047296483,9.366677286895992,106.01,,,,,,,,,1d,3,1568026605
33118,33118,1082.9,1568027693.2322226,1082.9,-103.92491027478223,630.5809243138508,64.88015818681538,629.7426868516412,0.002572774887084961,616.5025180412388,98.1311366576929,641.8911613811613,0.9691800475120544,649.6045212344698,54.454544655752976,656.4544968644523,0.9335107803344728,594.5281717605071,139.48315788465558,670.7303526962672,0.4451490640640259,612.8727192369684,5.415935457514276,676.6872752590891,0.376441091299057,436.56503294100577,200.5133513296958,565.4160329118621,0.982638955116272,451.7694046120777,-64.667269152098,549.7058655299628,0.7360722422599792,552.9834075970755,254.5640251547079,342.01011019483377,0.18209564685821533,561.0627023683846,-146.90041030493794,340.78034784735354,0.7914427518844604,687.7908805776189,313.5497818105587,163.41499625769654,0.8776276111602783,761.8925579717893,-152.87655979016236,184.1184282666969,0.7777774333953857,408.9422388227024,168.2356326565713,116.34669769994848,0.2502749562263489,432.1629461186541,-36.01728077669245,146.47573226743253,0.20925042033195496,722.4462000755908,186.56951713325253,14.361135166814279,0.5814810395240784,739.4453096864622,-53.28218279045388,55.50825401115007,0.4164934158325195,453.16765333549523,189.23100251658886,-554.0766455223592,0.04162219166755676,659.4141509469763,-48.48865504281708,-349.33342228652947,0.007590383291244506,1220.17,2100.87,5.43,271.17,1811.6,2093.05,8.2,90.16,1795.56,2093.09,8.25,90.16,1780.19,2093.13,8.37,90.16,1450.16,2096.25,8.14,90.57,1434.92,2096.4,8.17,90.57,1232.57,2096.74,7.0,89.86,1217.35,2096.7,7.03,89.86,1760.4,1254.65,7.14,179.85,1760.34,1276.14,7.2,179.85,1203.33,2096.67,7.1,89.86,1760.3,1291.49,7.13,179.85,1129.73,2096.49,9.08,89.86,815.07,2094.56,7.93,90.06,800.24,2094.58,7.84,90.06,626.71,2094.77,7.24,90.06,1378.42,1914.49,7.23,154.36,428.45,2093.99,9.01,89.67,300.09,2095.34,8.46,92.82,281.53,2096.37,8.58,96.98,233.26,2102.28,7.72,96.98,132.41,2125.72,9.36,106.01,,,,,,,,,1d,3,1568026605
33119,33119,1082.931658421812,1568027693.2653933,1082.931658421812,-86.370401151673,643.7594733476549,64.38313468902533,649.4173806633003,0.011920809745788574,628.982808261771,96.18292692448273,653.2657620728058,0.6413748860359192,637.3511263080399,40.75870019425438,649.9345975250458,0.5103808045387268,600.0126284283874,134.17009585954074,670.8334695632798,0.420788437128067,613.0431439189282,3.4373539981154084,673.4302779183943,0.3495881259441376,440.4668775464617,198.12338584543232,568.0445004816994,0.9800918102264404,450.0843629470102,-59.03993078005866,546.1905533083468,0.0793466567993164,561.7581960953523,257.44738858424387,329.5454762867942,0.4450639188289641,560.3882722364261,-146.017814500035,342.38580937770934,0.7752051353454591,684.8654867731832,311.1274817625176,174.4229651000075,0.6775378584861755,752.2747957334941,-153.34750198407318,179.50076406308628,0.7920516729354858,412.3601144794407,174.67679932330066,98.4154978774848,0.015311479568481444,429.7781139489961,-34.31940547034688,156.02392946100528,0.15454202890396118,684.3415372876642,190.103024634366,-31.698461563200677,0.5066335797309875,704.5472153889517,-56.16448473243193,39.065026425954755,0.2878721356391907,421.5304500471762,191.37530612630025,-588.026955830756,0.01732662320137024,723.5264801003842,-41.600036977386175,-279.3851160284964,0.0075685977935791016,1219.9958786800346,2100.873165842181,5.436331684362392,271.13834157818803,1811.859599058858,2093.046834157819,8.187336631275217,90.16,1795.8227649010391,2093.09,8.25633168436239,90.16,1780.452764901039,2093.13,8.354170789094022,90.16,1450.416433216677,2096.2468341578187,8.14,90.57,1435.176433216677,2096.396834157819,8.151004946912828,90.57,1232.7916089526836,2096.74,7.006331684362391,89.86,1217.5747747948649,2096.7,7.026834157818803,89.86,1760.4,1254.4220593629539,7.146331684362392,179.85,1760.3431658421814,1275.9120593629539,7.193668315637609,179.85,1203.554774794865,2096.67,7.096834157818805,89.86,1760.3031658421814,1291.262059362954,7.171155948355541,179.85,1130.0180916384888,2096.49,9.067336631275216,89.86,815.3232673744957,2094.56,7.933165842181197,90.06,800.4932673744956,2094.58,7.862160895268367,90.06,626.9411064792272,2094.77,7.2589950530871725,90.06,1378.5181411076169,1914.2873861004034,7.217336631275217,154.36,428.73175995412635,2093.99,8.98783910473163,89.67,300.35593074322037,2095.327336631276,8.46,92.82,281.7990965854016,2096.335175736007,8.58633168436239,96.98,233.50376984795204,2102.2515074203693,7.729497526543586,96.98,132.69492579630761,2125.637688103289,9.350502473456412,106.01,,,,,,,,,1d,3,1568026605
33120,33120,1082.9635120805706,1568027693.2987685,1082.9635120805706,-103.80427970692057,644.2733773765394,62.81373693378832,645.9245796978682,0.002911031246185303,632.7147905015394,93.57916243606545,650.038943237369,0.970687747001648,645.4640368164535,43.6147764873289,654.9334723492211,0.9419918656349182,608.9234543592679,130.6051424440245,674.5111094801317,0.3670289516448975,614.8279828880336,0.017273466160959927,675.2614328372821,0.4437945783138275,436.25307404447256,196.98819533345642,566.7657412895851,0.9760063886642456,455.0695479908689,-60.225842331918486,548.5777749433952,0.7312799692153931,552.2803539715605,257.6431956830881,327.2990484427089,0.3426056504249573,555.0644786753052,-146.89274170071855,343.60196664562983,0.7804989218711853,677.8623756602598,308.3182877720234,163.95633537660973,0.6564677953720093,759.8563565391706,-152.3493398582068,185.931162192126,0.7919269800186157,396.4863957475502,176.37313507286856,96.77532181118649,0.2820920944213867,431.33357074326494,-32.332223541336745,162.76762341283415,0.12287834286689756,674.0285469851827,189.0306336523386,-46.77156535337963,0.4613519012928009,708.5702766120627,-56.1168984576305,43.618354095338965,0.2571442127227783,395.3880623382032,207.57818469992023,-623.0510232224061,0.0263369083404541,712.1579984297307,-49.183551009186296,-297.0097611475498,0.02517038583755493,1219.820683556862,2100.8763512080573,5.442702416114111,271.10648791942947,1812.1207990606783,2093.0436487919433,8.17459516777178,90.16,1796.0871502687353,2093.09,8.262702416114111,90.16,1780.7171502687354,2093.13,8.338243959714726,90.16,1450.6744478526214,2096.2436487919426,8.14,90.57,1435.4344478526214,2096.3936487919427,8.131892751657674,90.57,1233.0145845639936,2096.74,7.0127024161141085,89.86,1217.800935772051,2096.7,7.023648791942946,89.86,1760.4,1254.1927130198924,7.152702416114111,179.85,1760.346351208057,1275.6827130198922,7.187297583885889,179.85,1203.780935772051,2096.67,7.093648791942946,89.86,1760.3063512080569,1291.032713019892,7.212565704741713,179.85,1130.307959933192,2096.49,9.05459516777178,89.86,815.5780966445643,2094.56,7.936351208057054,90.06,800.7480966445644,2094.58,7.884458456399384,90.06,627.173638188165,2094.77,7.278107248342327,90.06,1378.6168874497687,1914.0835226843485,7.204595167771782,154.36,429.01525751707777,2093.99,8.965541543600617,89.67,300.62350147679257,2095.314595167772,8.46,92.82,282.06985268484965,2096.3001367113725,8.592702416114111,96.98,233.74904302039317,2102.2228391274866,7.739053624171164,96.98,132.98160872513492,2125.5548685905164,9.340946375828835,106.01,,,,,,,,,1d,3,1568026605
33121,33121,1083.0,1568027693.3369994,1083.0,-86.47744282149459,629.1858477877346,64.46502923872602,628.9020740980453,0.0015421509742736814,633.455468792003,93.37481394586331,648.8299153646489,0.9684261083602904,646.5056936114,45.941742185009424,654.6634886906295,0.9484704732894896,613.6268310669277,129.29138963835172,678.2721988132366,0.40090566873550415,617.6761779452916,-0.5175473105663215,676.0692208790563,0.4927520453929901,436.3345466800266,197.5627405385252,565.922498919034,0.980038583278656,452.5962488761892,-60.054980343301324,548.0346726931897,0.7861433029174805,563.0239409021409,257.88064331152003,328.76338449340807,0.4309653043746948,558.606327755417,-144.50846717440774,344.3889302246334,0.7010142803192139,701.3305453240207,304.7057588004938,176.6820518927016,0.851548969745636,758.9408475447394,-152.88387611184208,183.23719268879285,0.7294930219650269,406.8144139719419,178.32385367035735,96.7642986984025,0.011274933815002441,426.61835026173964,-32.84268703545408,160.014536169743,0.1611248254776001,679.5614678236776,187.90224806853172,-37.95499510833649,0.4203469753265381,741.7037360975895,-55.51868539968793,64.17911615502925,0.4411574006080627,370.969708895789,196.47349967572362,-656.8445860154643,0.016802489757537842,664.8202223024971,-61.59495297636485,-351.20220769386583,0.09757265448570253,1219.62,2100.88,5.45,271.07,1812.42,2093.04,8.16,90.16,1796.39,2093.09,8.27,90.16,1781.02,2093.13,8.32,90.16,1450.97,2096.24,8.14,90.57,1435.73,2096.39,8.11,90.57,1233.27,2096.74,7.02,89.86,1218.06,2096.7,7.02,89.86,1760.4,1253.93,7.16,179.85,1760.35,1275.42,7.18,179.85,1204.04,2096.67,7.09,89.86,1760.31,1290.77,7.26,179.85,1130.64,2096.49,9.04,89.86,815.87,2094.56,7.94,90.06,801.04,2094.58,7.91,90.06,627.44,2094.77,7.3,90.06,1378.73,1913.85,7.19,154.36,429.34,2093.99,8.94,89.67,300.93,2095.3,8.46,92.82,282.38,2096.26,8.6,96.98,234.03,2102.19,7.75,96.98,133.31,2125.46,9.33,106.01,,,,,,,,,1d,3,1568026605
33122,33122,1083.0300385244077,1568027693.3656096,1083.0300385244077,-74.99791969334319,637.5351530688256,60.153461735519045,637.4891865790423,0.054705411195755005,634.213621345093,92.80433940271791,647.269859414728,0.9679340124130248,646.0270284038892,44.87509224348814,652.6054027801176,0.9440406560897828,605.2290081163737,129.05057425136863,674.7537290405166,0.3353709578514099,618.1621325266168,-0.926670838658465,676.7952564095855,0.4711981415748596,432.05693990033615,196.92410090523205,563.9915682432284,0.980842649936676,452.7410809237664,-60.060231324875105,546.9077756668859,0.7973666191101074,565.6897297786147,258.624824760445,330.2006770661758,0.4620777368545532,559.0974154037838,-142.15660986694047,344.8992016886264,0.7132660746574402,702.4664697083892,305.17120790953203,188.29110463772054,0.6427627205848694,755.0009972220012,-153.29947190769815,180.88143102759412,0.763137936592102,414.39364561877227,177.56796805307403,99.46658330189604,0.0075922906398773185,427.6539463850383,-32.19953180442056,161.26295269847617,0.1516445279121399,707.5468288517311,185.8182773108957,-2.1751533361192514,0.26568594574928284,764.4131607750238,-56.43127556770794,74.98794914136181,0.5364554524421692,363.93138827312055,204.6468097759034,-657.3781668696445,0.007288604974746705,646.1491181521593,-56.55076999706074,-370.7819902870291,0.07669278979301453,1219.454788115759,2100.8830038524407,5.4560077048815,271.05498073779626,1812.6663159001416,2093.04,8.1660077048815,90.16,1796.6393197525824,2093.09,8.27300385244075,90.16,1781.2723236050228,2093.13,8.3260077048815,90.16,1451.2163159001416,2096.2369961475592,8.149011557322249,90.57,1435.9733120477008,2096.3869961475593,8.122015409763,90.57,1233.4802696708525,2096.74,7.02,89.86,1218.2702696708525,2096.7,7.016996147559251,89.86,1760.4,1253.713722624266,7.172015409763,179.85,1760.35,1275.203722624266,7.192015409763,179.85,1204.2532735232933,2096.67,7.080988442677749,89.86,1760.31,1290.5567264767067,7.220949918270249,179.85,1130.9103467196676,2096.49,9.052015409763,89.86,816.1073043428192,2094.56,7.94,90.06,801.2743004903786,2094.58,7.900988442677749,90.06,627.656277375734,2094.7669961475594,7.2819768853554985,90.06,1378.8231194256632,1913.6577534437922,7.199011557322249,154.36,429.6103467196675,2093.9930038524412,8.936996147559249,89.67,301.18532745746376,2095.287984590237,8.472015409763001,92.82,282.63532745746375,2096.232965328033,8.59098844267775,96.93193836094801,234.26129663793773,2102.159961475593,7.7439922951185,96.98,133.58034671966752,2125.3818998365405,9.3480231146445,106.01,,,,,,,,,1d,3,1568026605
33123,33123,1083.0649437904112,1568027693.3988552,1083.0649437904112,-96.66394272931616,638.5052590280308,62.14001175901402,636.5710599787798,0.00291210412979126,629.4728804721975,88.15687185973087,642.0796685475693,0.9589060544967652,642.9563398656401,44.590200452603334,647.2779215033165,0.9111951589584352,595.1492363596145,127.39209512683271,665.5295786129517,0.3347000479698181,622.4383507842348,3.117516054876985,674.9459943405247,0.3931834697723389,435.145752056835,199.9285278985641,567.6363199091898,0.9711029529571532,452.6579770929071,-59.30860042423398,546.9911677844109,0.7097871899604797,572.5222571614335,270.57645444757594,333.44274493229057,0.005227327346801758,560.9632865953522,-140.9124629032932,341.3323144544959,0.6570522785186768,703.4427402033529,309.3020490715577,181.4454842059169,0.8529020547866821,765.6302855607173,-147.12169874662274,183.61653937415574,0.8434216976165771,406.50022540491113,176.7454352127745,91.78108799745549,0.005313754081726074,413.11269782551454,-33.17668282870234,150.27114457802475,0.1886127591133117,691.0020965737198,192.46274641064565,2.467926018127855,0.14519429206848145,794.2740737724274,-53.55692146750026,89.37143679558883,0.4815281927585602,326.69858974573526,224.82582364264286,-691.3119231644076,0.004967093467712402,612.8259744485903,-50.40463716720637,-401.2238710306729,0.03711807727813722,1219.262809152738,2100.8864943790413,5.4629887580822585,271.0375281047943,1812.9525390813726,2093.04,8.172988758082257,90.16,1796.9290334604138,2093.09,8.276494379041129,90.16,1781.5655278394547,2093.13,8.332988758082259,90.16,1451.5025390813723,2096.233505620959,8.159483137123388,90.57,1436.2560447023316,2096.3835056209587,8.135977516164518,90.57,1233.724606532879,2096.74,7.02,89.86,1218.514606532879,2096.7,7.01350562095887,89.86,1760.4,1253.4624047090388,7.185977516164518,179.85,1760.35,1274.9524047090388,7.205977516164517,179.85,1204.5011009119205,2096.67,7.070516862876612,89.86,1760.31,1290.3088990880794,7.175573072465317,179.85,1131.2244941137014,2096.49,9.065977516164518,89.86,816.3830559442492,2094.56,7.94,90.06,801.5465615652081,2094.58,7.890516862876612,90.06,627.9075952909614,2094.7635056209588,7.261033725753224,90.06,1378.931325750275,1913.434359741368,7.209483137123388,154.36,429.9244941137017,2093.996494379041,8.933505620958869,89.67,301.482022218496,2095.2740224838362,8.485977516164517,92.82,282.932022218496,2096.2015505886293,8.580516862876612,96.87608993534192,234.53006718616695,2102.125056209589,7.737011241917743,96.98,133.89449411370165,2125.2911461449307,9.368966274246775,106.01,,,,,,,,,1d,3,1568026605
