,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,scenario,participant_id,source_file
45310,45310,1423.433540992838,1568017657.3913171,1423.433540992838,-92.30442329775957,526.4334638085611,83.88184424244412,697.387468854591,0.9990032911300659,510.97618240327256,115.15212007620657,729.2552327338202,0.9891754388809204,505.9352455130453,53.29181481385182,730.7654825155055,0.9817535877227784,495.4487081514827,150.4916294325041,733.507718187591,0.7438275814056396,449.53828597772593,2.2636627668818132,729.3842414760968,0.9115090370178224,398.9185191018457,229.8615073708443,575.1265689465382,0.9252326488494872,413.2803895244545,-71.40396972263697,570.5314652314042,0.8721435070037842,518.4311589048262,279.79295920575987,340.55880493530987,0.9413750171661376,543.2449428067332,-143.84548998706163,341.88579751236125,0.3155232071876526,657.5484334713208,340.2058962697071,145.9544849043026,0.879914402961731,739.5568469525485,-149.11887580228398,168.10016472601185,0.5954234600067139,382.36713598011085,169.54886447333058,124.64227871298513,0.5837127566337585,426.6788598297484,-16.522768651117733,126.21850350428171,0.13608720898628235,768.6514588529573,243.5255704927704,63.73237530080003,0.3470506072044373,808.1533036635037,4.761089013112043,78.57965687582603,0.29733797907829285,273.54424879357293,277.37879905412296,-753.9502487525976,0.008400171995162964,528.2234432993448,-40.34264148405578,-481.41221477918884,0.017625808715820312,1132.2492524257832,2099.88,3.7495016171887983,269.0766459007162,1937.7381410491494,2092.7,7.136708198567599,90.16,1646.991557446285,2094.2766459007157,7.513291801432398,90.57,1760.43,724.2117966529988,7.456459007161999,180.37,1632.5815574462852,2094.416645900716,7.430186893554201,90.57,1760.5366459007162,739.818442553715,7.47,180.37,1104.668327942704,2096.43,8.036645900716199,89.86,984.6152230348257,2095.623354099284,9.133291801432401,89.4,753.5286394319611,2094.63,9.4568327942704,90.06,685.425098439123,2094.7,8.6031672057296,90.06,581.3883902405554,2094.8,8.3367081985676,89.87,93.3782033470012,2136.9195639150407,7.6402491914056,106.01,,,,,1d,1,1568016169
45311,45311,1423.4663816376315,1568017657.4244096,1423.4663816376315,,515.507646120841,85.41074392342352,694.1886320147328,0.9989886283874512,507.90993950381653,118.00180958549039,728.0999927239061,0.9973523616790771,493.195594386419,55.61438563511609,728.2236732725569,0.9853176474571228,488.8733459002808,152.7572817892799,732.2975249723204,0.697213888168335,439.6225653763778,7.534404669146888,721.5557507836377,0.7398325800895691,394.65128257182886,229.89420491830398,573.6747437733418,0.9251168966293336,412.77434069651565,-69.58970090454903,571.6339150517417,0.8731843829154968,511.34517530275286,281.70431253123087,335.30446070611094,0.9261986017227172,533.6937061239272,-147.24155722300767,334.16625830435464,0.2765364646911621,662.686768178891,337.37129822985673,145.35183047753313,0.8930559158325195,732.7180105375122,-151.78144226361132,171.82673651439157,0.18690159916877747,393.7365444019024,168.25384657955675,131.67870869183642,0.554720401763916,426.26600649590654,-16.678305665267438,126.1818199881012,0.1158655285835266,779.1670978983948,246.41368236496675,77.35364118364865,0.10350528359413147,746.1517351101131,9.796992167242088,34.76461710226061,0.5073398947715759,259.11473036153217,294.14397059912693,-766.0516375661402,0.002157241106033325,515.9928565654842,-43.5383948969812,-484.6656015818254,0.022591859102249142,1132.1310261045269,2099.88,3.670684069684576,269.07336183623687,1937.9713096271832,2092.7,7.143276327526285,90.16,1647.2378622822355,2094.2733618362367,7.506723672473714,90.57,1760.43,723.9687758815274,7.4236183623685745,180.37,1632.8278622822354,2094.413361836237,7.459743473868285,90.57,1760.533361836237,739.5721377177642,7.47,180.37,1104.9310531010517,2096.43,8.033361836236857,89.86,984.914072902446,2095.6266381637633,9.126723672473712,89.4,753.8406255574986,2094.63,9.483105310105143,90.06,685.7042439198673,2094.7,8.576894689894859,90.06,581.6609675923409,2094.8,8.343276327526286,89.87,93.62122411847255,2136.850598560974,7.679657965157713,106.01,,,,,1d,1,1568016169
45312,45312,1423.5,1568017657.4582858,1423.5,-87.71439406491196,521.8482829419054,90.9467485701473,696.9604687088357,0.999083399772644,511.1439302776604,123.65831201790516,729.7585894747635,0.9979263544082642,511.26858614397963,62.9367248862631,734.369205329129,0.9921693205833436,491.3633907782186,156.02506232158453,732.2322011006688,0.7601360082626343,463.5338831797636,15.227232867045783,730.1063303614337,0.8501470685005188,394.36527640117134,230.2937317728468,573.3545196327474,0.9258689880371094,416.83003136776085,-69.25230843210748,573.4751917687398,0.8738015294075012,509.2071370447555,278.1539782487551,337.8088053951763,0.9417028427124025,535.8972247770619,-146.38643314753784,335.33088306421797,0.370126873254776,669.950595589616,332.0929275083572,151.8654077369181,0.8988076448440552,733.3184562058846,-152.78682390131658,165.27557607537457,0.6928606629371643,403.8129183104274,168.97773239933446,141.06762715269466,0.5655822157859802,414.47961546762804,-17.515108248609927,126.51760510270388,0.07965567708015442,716.2332011441081,250.32250264758386,58.05265366463522,0.06597894430160522,734.9292757274952,9.490376771750938,26.940117278747092,0.4811879396438599,260.0155402482874,289.0626165397938,-689.3464931169605,0.005018472671508789,505.2056102176911,-48.35445348386229,-494.2748089516197,0.02363729476928711,1132.01,2099.88,3.59,269.07,1938.21,2092.7,7.15,90.16,1647.49,2094.27,7.5,90.57,1760.43,723.72,7.39,180.37,1633.08,2094.41,7.49,90.57,1760.53,739.32,7.47,180.37,1105.2,2096.43,8.03,89.86,985.22,2095.63,9.12,89.4,754.16,2094.63,9.51,90.06,685.99,2094.7,8.55,90.06,581.94,2094.8,8.35,89.87,93.87,2136.78,7.72,106.01,,,,,1d,1,1568016169
45313,45313,1423.5331605948006,1568017657.4917126,1423.5331605948006,-92.76558253824294,509.21221556130763,94.51334611795177,691.7749272786763,0.9989248514175416,511.8333446991168,128.04629167621337,728.9704593962604,0.9990557432174684,508.2391832456733,66.24162472009391,734.8564001051407,0.9936776161193848,492.5922326003534,159.43762416612594,730.5740613280518,0.7486153244972229,438.2936293611599,15.562717284165721,727.3359535778833,0.988941490650177,393.94281141500295,230.31281108272407,574.144559298283,0.9268744587898254,412.37727777575446,-53.308650226958704,566.3589674367424,0.5893374681472778,517.8942832703134,278.9592842959228,340.6903329429622,0.9318766593933104,550.5308237140775,-143.14129634692168,328.0909726660123,0.8904459476470947,676.827782697062,329.6442898728673,157.97612320933274,0.8592643737792969,745.2932074435129,-151.45292505995232,174.0969852962149,0.7378501892089844,405.7638120269817,170.34664476891345,153.00414784386132,0.3826941251754761,405.0454539142463,-12.268060945650694,132.36796799022528,0.5715538263320923,661.6901854119327,248.6054065165836,49.39289023905633,0.3916761875152588,716.5243272828003,11.84456914504494,10.972774350542297,0.5234303474426271,292.60362286350863,240.4713224429136,-561.8254029155639,0.030312389135360718,498.45889359309217,-49.15291989178342,-503.6366482149894,0.032348573207855225,1131.8773576207966,2099.87668394052,3.742538736084036,269.07,1938.4487562825666,2092.7,7.153316059480088,90.16,1647.7387044610064,2094.26668394052,7.503316059480087,90.57,1760.42668394052,723.4746115984735,7.399948178440264,180.37,1633.3253884015264,2094.40668394052,7.4734197025995615,90.57,1760.53,739.0746115984737,7.450103643119474,180.37,1105.465284758407,2096.43,8.026683940519911,89.86,985.521761412688,2095.63331605948,9.110051821559736,89.4,754.4717095911283,2094.63,9.476839405199124,90.06,686.2751811152875,2094.7,8.566580297400439,90.06,582.2152329368472,2094.8,8.343367881039825,89.87,94.1153884015265,2136.707046691439,7.713367881039824,106.01,,,,,1d,1,1568016169
45314,45314,1423.5673644798803,1568017657.526191,1423.5673644798803,-91.133897692967,530.9142161041374,97.23625036812989,694.7306844408728,0.998631477355957,512.8462517994876,130.34371426713608,726.9817263928508,0.998937487602234,512.1512506043797,68.67178706441831,735.0971506157771,0.9950753450393676,490.81630893095434,163.38078976302918,726.7902464794656,0.7473611831665039,459.1572762195276,18.1246267032528,732.3176884899024,0.9888471961021424,393.8768912372889,230.77014370548847,574.287893168677,0.92817485332489,414.84306881978597,-49.23783016428892,566.5072682631442,0.5827251076698303,519.182554709731,279.6342027130167,339.85902423429434,0.9232661724090576,553.0115801674691,-143.29731564268053,325.3020288720038,0.8562316298484802,671.2359480677852,330.51333818738027,154.25131945684376,0.778705358505249,737.4320941558012,-154.2967274611478,170.79436732673838,0.7440314292907715,398.38299699627083,172.92741739767578,164.52846726055168,0.06376862525939941,394.4888822660323,-9.887980627759497,129.71368105799712,0.4544787108898163,661.9900242434197,247.516684605264,70.71770502200778,0.4927001297473908,700.8596013012303,10.652497522036693,-2.497792589405833,0.6154257655143738,345.9319555608445,224.19136137597903,-454.0675150358684,0.038133203983306885,480.9092617596992,-53.10012810466542,-517.3749692651335,0.03565022349357605,1131.7405420804785,2099.873263552012,3.8998766074497775,269.07,1938.6950242551388,2092.7,7.156736447988039,90.16,1647.9952335991031,2094.263263552012,7.50673644798804,90.57,1760.423263552012,723.2215028488852,7.410209343964117,180.37,1633.5784971511148,2094.403263552012,7.456317760059807,90.57,1760.53,738.8215028488852,7.429581312071768,180.37,1105.7389158390429,2096.43,8.023263552011963,89.86,985.8330167669117,2095.636736447988,9.099790656035882,89.4,754.7932261108756,2094.63,9.442635520119614,90.06,686.5693345269714,2094.7,8.583682239940194,90.06,582.4991251830073,2094.8,8.336527104023922,89.87,94.36849715111488,2136.631798144263,7.706527104023922,106.01,,,,,1d,1,1568016169
45315,45315,1423.6,1568017657.5590885,1423.6,-91.89886198444012,521.5450080334439,103.58394919540852,691.3127594446202,0.9971616268157959,510.80087723565805,134.6102163069259,722.7198078080496,0.9986743927001952,509.5925416817095,70.68719693221671,732.3422916439753,0.9961072206497192,500.72704689412353,164.595380580031,729.1664254767724,0.6590834856033325,440.9626496191627,16.57609215772184,726.5839557345153,0.9423303008079528,393.42058301237915,230.14417703437698,575.2094322817518,0.9235001802444458,414.77933042937934,-46.67905364525281,567.8860195313538,0.5930059552192688,515.1054142858948,279.5474529972913,338.05542008837085,0.9125921726226808,552.4903402408571,-145.49222061040072,326.5874359357622,0.8862769603729248,667.2699128670795,331.72019144060323,151.20308306876996,0.6434612274169922,733.3823168789079,-155.63560443384097,166.1516343001749,0.776093602180481,394.8441184538633,172.55793027161363,170.22817321758004,0.017219901084899902,391.50006302929114,-10.752009094188537,128.9317671225761,0.481561541557312,638.3890457533271,233.49294062540932,85.82236523039339,0.8302971124649048,679.2231837737381,10.837405057368812,-19.072237936724207,0.6172886490821838,511.79840676628913,190.82241710949882,-227.84822335668844,0.1414589285850525,467.17602606190513,-56.4848280853509,-531.6968720436566,0.035744696855545044,1131.61,2099.87,4.05,269.07,1938.93,2092.7,7.16,90.16,1648.24,2094.26,7.51,90.57,1760.42,722.98,7.42,180.37,1633.82,2094.4,7.44,90.57,1760.53,738.58,7.41,180.37,1106.0,2096.43,8.02,89.86,986.13,2095.64,9.09,89.4,755.1,2094.63,9.41,90.06,686.85,2094.7,8.6,90.06,582.77,2094.8,8.33,89.87,94.61,2136.56,7.7,106.01,,,,,1d,1,1568016169
45316,45316,1423.6345290566449,1568017657.5938478,1423.6345290566449,-92.75415240697792,525.0634160722109,104.74215295004451,691.2972725718566,0.9971264600753784,511.3917233758394,136.61828400094385,721.0416296574388,0.9986625909805298,506.6696900908874,73.68934261534763,729.3594989929373,0.9965547323226928,496.8192131978199,166.66154307666397,725.3213832345766,0.6362006068229675,449.29985599277717,22.936270601993733,729.9986540128436,0.9230132102966307,394.2365038835514,224.87322854481442,560.6677423964278,0.2766206860542297,411.2650233611184,-45.58343852546565,566.3881379669425,0.6227306723594666,503.45343046338877,270.7526885534864,351.28978587327947,0.751799464225769,536.2986289089687,-146.0740251825952,318.96660155365936,0.8871840238571167,666.2618166463684,332.93682795663466,151.0077441542543,0.6705470681190491,738.8046866212859,-157.32829023952232,170.48902601473742,0.771223783493042,408.73657315127366,173.0783816525988,170.58782160914038,0.0003151893615722656,397.3771883397687,-13.90254028849144,115.22497919087832,0.10499650239944458,627.9275810281465,237.3396661690027,93.31601660905208,0.8273853063583374,717.1449375580955,10.493572401145617,4.444363902210911,0.2871593236923218,587.9795511275347,176.15702458551658,-127.68881478750214,0.1297488510608673,453.2925322610998,-60.27357182315785,-552.9896804882237,0.04533198475837708,1131.4787895847494,2099.866547094336,3.967130264052252,269.07,1939.1751563021787,2092.7,7.16,90.16,1648.4989679248367,2094.2565470943355,7.496188377342043,90.57,1760.42,722.7210320751633,7.4165470943355105,180.37,1634.0789679248367,2094.4,7.457264528322447,90.57,1760.5265470943357,738.3244849808278,7.423811622657957,180.37,1106.2796853588236,2096.43,8.033811622657957,89.86,986.4442144154684,2095.6434529056646,9.103811622657958,89.4,755.4280260381265,2094.63,9.434170339651427,90.06,687.1469498871461,2094.7,8.593094188671019,90.06,583.0600440758171,2094.8,8.323094188671021,89.87,94.86551501917221,2136.4874889810453,7.7034529056644905,106.01,,,,,1d,1,1568016169
45317,45317,1423.6681640444594,1568017657.627707,1423.6681640444594,-78.53404512254744,510.5498826096454,105.93048766821659,685.1271707867379,0.9968732595443726,508.21967319692254,137.35462788220931,718.9612010957387,0.9985878467559814,510.83069272589034,75.35225162080556,728.8756422526767,0.9966300129890442,495.50580449135714,169.26873506793723,725.6655599277229,0.626962423324585,458.6038435532058,24.61719294813133,734.5289750300409,0.9162467718124392,393.3658481508572,223.52241196074704,554.3317327135537,0.2617703676223755,414.4267029074402,-44.62956332669415,567.1324664237429,0.634583592414856,508.25842035036385,268.2925378884385,358.5943434708235,0.7152591347694397,543.1197479506136,-143.8384149619572,321.01978939176604,0.8662617206573486,659.8416203433975,335.66388571621974,145.3682786818286,0.6699205040931702,730.2460783964688,-157.31677898780237,165.36952797725402,0.7568824291229248,417.7465067443848,173.0342471658123,172.76721797191848,0.00027957558631896967,389.9801328684924,-13.180325612902065,129.79034872443978,0.3813165426254273,633.6990393368505,236.05346463848443,88.65057127496897,0.5970526337623596,700.0830503945336,12.298877404076094,-4.940961620032851,0.5506130456924438,502.8257298711636,184.4634725232269,-221.62752377644333,0.08175843954086304,429.2019936469201,-67.46457607798793,-587.2385977985763,0.028714269399642944,1131.3509766310542,2099.863183595554,3.8864062932973367,269.07,1939.413964715662,2092.7,7.16,90.16,1648.7512303334458,2094.2531835955538,7.482734382216222,90.57,1760.42,722.4687696665543,7.413183595554056,180.37,1634.3312303334458,2094.4,7.474082022229723,90.57,1760.523183595554,738.0755860710002,7.437265617783778,180.37,1106.5521287601214,2096.43,8.047265617783777,89.86,986.7502928045807,2095.6468164044463,9.117265617783778,89.4,755.7475584223648,2094.63,9.45771483112161,90.06,687.4362107823513,2094.7,8.586367191108112,90.06,583.3425779734594,2094.8,8.316367191108112,89.87,95.11441392899988,2136.4168555066353,7.706816404445944,106.01,,,,,1d,1,1568016169
45318,45318,1423.7,1568017657.6597552,1423.7,-91.71828319745904,529.0924446844866,105.3312577083828,689.8301276088048,0.996476411819458,512.184302784757,137.74298741345913,718.8844393074893,0.998416781425476,514.7759872982174,75.14830065970838,729.8322762512323,0.9967318177223206,492.84780906168777,171.30540138456624,723.4889111583049,0.6165633201599121,459.52637822859583,25.919250536820634,734.881405543038,0.917159914970398,393.08985418436487,220.8159991780292,551.8675901355125,0.30301958322525024,415.35809470278883,-45.25481352734179,566.6814720368153,0.6331347227096558,497.6584283697519,268.3479331219912,352.9500790849112,0.731500506401062,543.9838377802241,-143.3831876246821,321.0733674719603,0.8662072420120239,677.8162922617485,332.06688320210606,159.9750548650024,0.7392024993896484,736.3077255914724,-156.29109838628372,166.75358551004248,0.7643526792526245,421.95744039710655,174.25287287147896,173.6702632949818,0.00034737586975097656,396.39464419150187,-13.821332602265315,116.33545536808435,0.10720831155776978,639.0348975026228,239.50288808668785,96.2560087348802,0.5001842975616455,765.0668447007845,13.204205571760681,28.893012723611665,0.1899172067642212,503.0872711256469,184.282181867606,-218.35176186752915,0.19627854228019714,410.16477755095184,-74.03269082655837,-617.9823354397982,0.01650300621986389,1131.23,2099.86,3.81,269.07,1939.64,2092.7,7.16,90.16,1648.99,2094.25,7.47,90.57,1760.42,722.23,7.41,180.37,1634.57,2094.4,7.49,90.57,1760.52,737.84,7.45,180.37,1106.81,2096.43,8.06,89.86,987.04,2095.65,9.13,89.4,756.05,2094.63,9.48,90.06,687.71,2094.7,8.58,90.06,583.61,2094.8,8.31,89.87,95.35,2136.35,7.71,106.01,,,,,1d,1,1568016169
45319,45319,1423.733270644231,1568017657.693287,1423.733270644231,-91.71433288393554,523.3068862780553,105.71272918385401,687.2007548183311,0.996530294418335,509.18708929702996,137.78106003641184,716.9440660604396,0.9984058141708374,512.1729446590084,74.12102953076385,727.1170349148398,0.9969751834869384,494.81788182842627,170.67145546585797,721.4247768717244,0.6802660226821899,460.8976906222887,25.156698908888217,732.232895214947,0.928730309009552,387.13628364873335,220.3086896336578,547.8551333729188,0.3152613043785095,411.6788793275994,-45.59894911291071,565.3717487009143,0.6565263271331787,498.99394324478897,271.285195247824,351.4182009754827,0.7507424354553223,548.1013602963885,-144.01673206503298,322.9250821922337,0.8654784560203552,671.6248510321249,332.9654625253864,164.20056731273942,0.702880859375,732.998543836706,-160.49296958580382,165.8579476055317,0.7733016014099121,420.99159108476823,172.59336828447442,168.85398442978425,0.00033819675445556635,382.8029077666562,-14.459378155969048,123.43791835708838,0.3973032534122467,643.1426271599571,243.35510471233192,121.63114705080072,0.7110456824302673,785.7918231466783,12.27632793899943,45.29750194151814,0.6267487406730652,458.26451277896535,176.48052616988872,-314.8924134652367,0.02657255530357361,399.54377278718687,-79.46206276243166,-637.8504324470464,0.014056771993637085,1131.1035715519224,2099.86,3.8166541288461913,269.0500376134614,1939.8762215740398,2092.6966729355768,7.126729355769045,90.16,1649.2395298317322,2094.25,7.479981193269286,90.57,1760.416672935577,721.9804701682679,7.439943579807858,180.37,1634.8195298317319,2094.396672935577,7.4833458711538094,90.57,1760.52,737.5937972326909,7.4466729355769035,180.37,1107.0761651538476,2096.433327064423,8.06,89.86,987.3460899269247,2095.653327064423,9.120018806730712,89.4,756.3660711201941,2094.626672935577,9.476672935576904,90.06,687.9961275403862,2094.7,8.589981193269287,90.06,583.8828192826937,2094.8,8.293364677884522,89.87,95.59620276730908,2136.280131647115,7.706672935576904,106.01,,,,,1d,1,1568016169
45320,45320,1423.7667939373725,1568017657.7270732,1423.7667939373725,-94.86067197475495,526.319514843711,105.25372888473731,688.6833791138539,0.996143102645874,512.9811883400015,136.2274609748265,717.189235361716,0.9984793663024902,515.7204001490738,74.74272393395495,727.9340152171749,0.9968069791793824,500.87883048387727,170.59738644908518,722.4365017495288,0.6961846351623535,457.59163935566016,24.721444554166283,730.6659498546558,0.9375736117362976,391.1454243504862,221.0077772375903,549.1852760307573,0.2716053128242493,414.69031006315834,-46.53749462781722,566.5293420548107,0.6440424919128418,498.80995545787107,266.0724034368655,351.82415780817723,0.8723617792129517,540.5157129755248,-146.53725632028272,319.5198955423723,0.8464634418487549,662.1248333041757,330.72080323608776,154.55392566489158,0.17804130911827087,730.0298481743782,-162.12974587945254,163.05858849326873,0.7585546970367432,428.32055925911817,174.59754009555087,169.26579460454408,0.0002931058406829834,398.339865270962,-13.521334425655331,111.85719453637005,0.13026928901672366,644.9327634688673,243.2734174327237,106.35008706833064,0.4872590303421021,779.5980266905983,9.303953788223117,46.957442902543896,0.12219452857971193,457.1389461346073,156.42899944021934,-354.40924434895715,0.02427771687507629,394.0690200725495,-81.27550633337293,-645.6392934643633,0.02285602688789368,1130.9761830379848,2099.86,3.823358787474467,269.0299236375766,1940.114236955344,2092.6933206062627,7.0932060626276705,90.16,1649.4909545302924,2094.25,7.4900381812116965,90.57,1760.4133206062631,721.7290454697077,7.470114543635097,180.37,1635.0709545302923,2094.393320606263,7.476641212525535,90.57,1760.52,737.3457248634448,7.443320606262767,180.37,1107.3443514989783,2096.436679393737,8.06,89.86,987.6545042238257,2095.656679393737,9.109961818788301,89.4,756.6845424050371,2094.623320606263,9.473320606262767,90.06,688.2844278614019,2094.7,8.600038181211698,90.06,584.157710286453,2094.8,8.276603031313838,89.87,95.84427513655524,2136.2097327315178,7.703320606262768,106.01,,,,,1d,1,1568016169
45321,45321,1423.8,1568017657.7605398,1423.8,-95.58197408279726,523.6241355641347,104.76080749287044,686.096756952716,0.9956560134887696,513.3318119308753,135.45489080142062,716.9334254981771,0.998538851737976,516.42736195987,73.51087046253049,726.9328889628227,0.9968037605285645,498.3369181472888,169.1873734814494,720.7928926818352,0.6706877946853638,457.8826778836934,23.50453186660325,729.316378627314,0.9316741228103638,386.41974365218147,222.05627265097215,547.5081775851385,0.2650441527366638,415.7938989836105,-47.20245616596021,565.730484313393,0.6469476222991943,494.82401981508417,264.6235376414397,348.68128362048674,0.8982508778572083,532.3061124070149,-146.9849084908887,313.99540737134015,0.8462061285972595,665.7833969357123,332.40264553226615,157.26680963354133,0.26117318868637085,729.797561814455,-162.64761128590175,162.14348756075776,0.7409273386001587,423.2276567949056,172.05429047116706,164.513490504166,0.00032785534858703613,403.4880487712828,-13.427594349465707,101.43198355061723,0.15598848462104795,654.9097660277812,252.1409058201756,91.70952923918229,0.596602201461792,798.693933262473,10.999033213185267,52.517288538617535,0.1053558588027954,459.03548258233286,165.41936058913194,-372.16982885484606,0.023239165544509888,427.0565998291423,-72.2400897804946,-608.0331904387465,0.014529645442962646,1130.85,2099.86,3.83,269.01,1940.35,2092.69,7.06,90.16,1649.74,2094.25,7.5,90.57,1760.41,721.48,7.5,180.37,1635.32,2094.39,7.47,90.57,1760.52,737.1,7.44,180.37,1107.61,2096.44,8.06,89.86,987.96,2095.66,9.1,89.4,757.0,2094.62,9.47,90.06,688.57,2094.7,8.61,90.06,584.43,2094.8,8.26,89.87,96.09,2136.14,7.7,106.01,,,,,1d,1,1568016169
45322,45322,1423.8336953616697,1568017657.794506,1423.8336953616697,-91.76864193053544,522.769388726884,104.985029999984,687.3666163668927,0.99613219499588,505.99386398504004,135.1693610983537,714.860879469057,0.9987170100212096,505.6524664827822,72.30435114366979,723.3312137337881,0.9964371323585508,494.8326166201217,167.48602012015445,719.1195781855185,0.6993927955627441,446.86735333465623,21.024065245899195,724.625792313616,0.9376488924026488,384.80796726189595,223.02839110907811,546.8601474122669,0.2441441416740417,416.0808013509344,-47.44297165335429,565.4309765366643,0.6367496848106384,499.2348905826232,262.89311629034626,349.8101472392051,0.9166427850723268,534.9390265467717,-146.94621410695186,315.96725567089305,0.8636835217475891,671.9519601347179,332.3239475001334,156.74114869146842,0.4349130988121033,723.8644514558157,-162.06495994582673,157.01837835961268,0.7286959886550903,420.7662789823968,171.22224149811203,162.58074395958846,0.0011223554611206057,405.6403438473553,-14.439194064660251,97.03465638882628,0.13184252381324768,643.1217494078197,237.1334158464709,81.6021344050954,0.56825852394104,791.5124924037033,13.085823316101651,50.93370150891547,0.15342700481414795,386.1958222835994,157.4515428049016,-401.20624005025553,0.05405703186988831,482.1653844767137,-54.420349598215026,-540.7692395265606,0.004040151834487915,1130.718588089488,2099.856630463833,3.8367390723339394,268.98304371066416,1940.5926066040215,2092.69,7.1004344340036365,90.16,1649.9893456763557,2094.246630463833,7.479782782998183,90.57,1760.41,721.2272847874773,7.50336953616697,180.37,1635.5693456763556,2094.386630463833,7.4733695361669685,90.57,1760.516630463833,736.8472847874773,7.453478144667879,180.37,1107.8829324295243,2096.44,8.05663046383303,89.86,988.2632582550273,2095.663369536167,9.09326092766606,89.4,757.3167363996953,2094.62,9.453152319165152,90.06,688.8631496465264,2094.7,8.623478144667878,90.06,584.7096715018586,2094.803369536167,8.276847680834848,89.87,96.33934567635576,2136.0692397404937,7.693260927666062,106.01,,,,,1d,1,1568016169
45323,45323,1423.8667767258041,1568017657.8278534,1423.8667767258041,-95.70075430783638,522.424866581542,103.082065982518,687.9865960871573,0.996262550354004,512.2897668203398,132.545394089622,717.9820420332187,0.9988845586776732,512.0045380707302,70.30488699109382,725.7946101139854,0.9964303970336914,501.52662241915056,163.74289064542918,720.7807476316017,0.7354574203491211,435.7552028438397,14.10936866580614,720.7824599383362,0.94632887840271,378.98058211403253,226.7212181572075,567.3302056188556,0.9119669198989868,416.2492167906311,-47.07803970547629,565.1555670105831,0.6122130155563354,501.5617707168462,275.0952408922473,352.4314933337648,0.8655085563659668,550.9677180605232,-144.55828941899858,324.487250188044,0.8668258190155029,662.6593149355132,332.7563786889199,159.98995980345256,0.8593284487724304,735.2918824530726,-159.85614481446356,165.53840396618617,0.7708414793014526,405.8605234492777,169.95661466303102,165.69167718562903,0.11198544502258301,395.5001382073135,-15.501627030999039,117.97994943050483,0.5199052691459656,646.1175986823891,233.4331969873873,60.1253714263901,0.3920121788978577,721.0837342898328,3.4338269530364247,8.915557221928339,0.3814757466316223,457.83288532404333,176.0659299862523,-317.6084241197426,0.055320113897323615,567.2771992327798,-40.17449380809218,-448.7616735798191,0.007296621799468994,1130.5895707693649,2099.8533223274194,3.8433553451607714,268.95657861935695,1940.8307924257879,2092.69,7.140132070964628,90.16,1650.2341477709485,2094.2433223274193,7.4599339645176865,90.57,1760.41,720.9791745564711,7.506677672580387,180.37,1635.8141477709485,2094.38332232742,7.4766776725803865,90.57,1760.5133223274195,736.5991745564711,7.466710690321543,180.37,1108.1508914790113,2096.44,8.053322327419615,89.86,988.5609905322348,2095.666677672581,9.086644654839226,89.4,757.6277012225563,2094.62,9.436611637098073,90.06,689.1509575144936,2094.7,8.636710690321543,90.06,584.984246824172,2094.8066776725805,8.29338836290193,89.87,96.58414777094852,2135.999768875812,7.6866446548392275,106.01,,,,,1d,1,1568016169
