,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,scenario,participant_id,source_file
36824,36824,1199.7665058058456,1568114673.7226934,1199.7665058058456,-88.22442259762968,614.2578573113933,66.98913428791585,646.3194751521497,0.9979045391082764,594.5744498660001,92.1605125139168,678.2649124483112,0.9861899614334106,599.6879081461631,37.26247192031168,674.4696297956258,0.9788691997528076,555.5324383767389,133.0145485073062,683.1845661151698,0.6587721109390259,560.3383392804635,3.3961895511235087,669.715106102511,0.3832745850086212,489.54009159062485,188.88133076591737,532.9895350563876,0.7858939170837402,490.81340175352585,-39.04994256092325,523.972812845672,0.6477143168449402,573.2676053941042,263.6211922948874,345.05231313492965,0.9647653698921204,592.459473214638,-110.665968347186,353.41746825247594,0.3948521912097931,725.8566140317319,287.8222627530485,202.58157359081096,0.9654876589775084,792.6697236341838,-157.80239384582103,221.80079382775918,0.9526360034942628,501.9026266648684,157.24730143508285,134.58665907506725,0.7653405666351318,442.0110075286275,-19.393341802636808,101.506627841942,0.3685523271560669,749.5675636193387,167.04638111842104,29.95566443049887,0.17277005314826965,787.9687422673057,-48.83755755419625,36.985456094183576,0.13870754837989807,548.8634657805885,193.45798304384655,-472.8592826503566,0.04522109031677246,1405.3138119409216,-13.460086005485266,470.84988084911794,0.0130729079246521,1208.4741215513566,2100.68,5.03703664655519,269.82,1815.8021429632568,2093.033349419416,7.4099517417536696,90.16,1801.3054923826724,2093.0733494194155,7.360096516492659,90.16,1761.2766505805844,918.7780500697279,8.589855225261012,179.85,1761.1966505805847,948.9947006503128,8.509951741753671,179.85,1760.8266505805843,1091.1345558755738,7.620048258246329,179.85,1111.5487452855955,2096.4466505805844,7.836650580584557,89.86,1001.995251091441,2095.8,8.773301161169114,89.4,699.1154441244263,2094.69,7.623349419415443,90.06,684.702094705011,2094.7,7.626554064091898,90.06,450.15525109144096,2094.1166505805845,8.78004825824633,89.67,320.40860051085644,2094.3167470970775,8.606554064091899,93.15975870876836,,,,,1d,5,1568113453
36825,36825,1199.8,1568114673.7560205,1199.8,-89.51032338339529,611.0844330809359,67.31418669420317,644.282036942414,0.9979572892189026,595.6349617575354,92.60082919079711,676.7716968290257,0.9850837588310242,606.6195562233764,37.64924983450921,676.2247289940533,0.9776163101196288,556.1119418113836,132.4312943169411,682.8066895639673,0.6298997402191162,558.8341548310898,1.5132149282045866,668.9750680311664,0.3555051982402801,494.40447247257316,186.64637756176757,531.3231438416095,0.8141838312149048,494.28919646374686,-42.82394817224482,523.9187525919011,0.5693303346633911,555.5798926959865,264.07192624494974,337.9079230357785,0.9692649841308594,586.0191016983059,-110.0907830139582,343.7155557054004,0.5280227661132812,730.7137819228302,282.02306159124106,203.03421127896632,0.9720737934112548,789.9389439789894,-158.88628798030138,219.416996463376,0.9571019411087036,512.7182078667865,154.67246720487498,124.62805267560387,0.7886781692504883,466.8825713962252,-23.146809933326544,107.39278059865921,0.27801263332366943,620.6513707718791,180.5142221082049,-153.9294787586621,0.2205902636051178,473.88775196923797,-76.54312930184912,-309.5920895798698,0.19082346558570865,569.2443588394863,196.79074255349548,-452.7823476281095,0.07163912057876587,883.1119710162781,-61.094637675885295,-110.21452470537399,0.008218854665756227,1208.31,2100.68,4.96,269.82,1816.05,2093.03,7.42,90.16,1801.55,2093.07,7.34,90.16,1761.28,918.49,8.62,179.85,1761.2,948.71,8.52,179.85,1760.83,1090.88,7.61,179.85,1111.81,2096.45,7.84,89.86,1002.29,2095.8,8.78,89.4,699.37,2094.69,7.62,90.06,684.96,2094.7,7.65,90.06,450.45,2094.12,8.77,89.67,320.7,2094.3,8.63,93.21,,,,,1d,5,1568113453
36826,36826,1199.8332895146584,1568114673.7894087,1199.8332895146584,-91.01547377128556,610.0415216871538,64.09713455462891,645.6155993499791,0.9975116848945618,590.8950138947648,88.0348667765707,675.460663420218,0.9920394420623779,603.4909011397772,34.74943535776485,674.9997354457921,0.9778308868408204,562.8048932917845,130.0742538348475,685.5904803186421,0.6588789224624634,559.6710817928391,-1.6827274616624734,668.9060086652837,0.3092610239982605,498.66630506412736,184.1453563522897,533.3975544805829,0.8140935301780701,491.9372559055198,-43.69475489784869,521.7817995391613,0.5282127857208252,560.7242487226293,261.767262783584,336.7673485874932,0.9617831707000732,585.5906223111572,-113.3328858757132,338.94259456721784,0.438743531703949,740.8121944813043,280.74611739881783,202.14917029465545,0.9698734879493712,795.5100352524088,-156.40226925009893,231.8463358682987,0.8759181499481201,496.6851608281411,151.31830308044675,101.67074460888323,0.7499203085899353,481.92491543656786,-19.25495166450296,70.99671133044755,0.20034286379814148,594.8301804643766,182.17632592141976,-182.783482098026,0.23050403594970706,322.7200247000078,-83.75649987757711,-527.5100185610055,0.14323770999908447,569.195039746186,197.00214703065825,-444.8373411493071,0.2266100347042084,852.4685599952188,-52.91530580035922,-147.62495176576363,0.0236891508102417,1208.1402234752409,2100.676671048534,5.003276369056239,269.82,1816.2963424084742,2093.03,7.3933683882730845,90.16,1801.7963424084742,2093.07,7.363302660261053,90.16,1761.28,918.2037101739357,8.62,179.85,1761.2,948.4270391254016,8.510013145602406,179.85,1760.83,1090.6236707371286,7.623315805863458,179.85,1112.0696582143373,2096.45,7.8266841941365435,89.86,1002.5829477289959,2095.803328951466,8.773342097068271,89.4,699.6230003114058,2094.69,7.629986854397594,90.06,685.2130003114057,2094.7,7.640013145602406,90.06,450.74294772899606,2094.12,8.783315805863456,89.67,320.9829608745985,2094.283355242671,8.613355242670679,93.25993427198796,,,,,1d,5,1568113453
36827,36827,1199.867189004286,1568114673.8234086,1199.867189004286,-89.0912241926943,612.794349640362,61.98543108403504,648.3239788255819,0.9972762465476992,589.6490666976217,84.83391142150498,677.0542834317763,0.9936691522598268,599.3162048647371,27.637906391034733,673.9080588381894,0.9932800531387328,563.3029898675509,125.3268770469878,687.3694602079112,0.6114451289176941,555.9933251517017,-6.998922387687353,673.1778518389998,0.560401976108551,468.84684302492434,191.61661939028062,543.8065052500839,0.9510539770126344,486.9420713837874,-53.651350523793404,529.2731306011874,0.6294089555740356,568.8358195032282,258.1045003596394,340.80189366881126,0.8699204921722412,586.471369646983,-116.45817001144616,357.6903514608896,0.4190436899662018,722.3893775394242,288.09571915575367,193.43549083911824,0.9589861631393432,784.7081114538777,-158.83601701602498,224.11488617015064,0.8620104193687439,519.2523577274379,166.10744530123847,71.82844810663147,0.8334922790527344,491.3205501526239,-23.22283721950114,94.40789962730072,0.3275945782661438,581.2816112581469,182.39832680532209,-260.84769963378795,0.15254414081573486,646.6262743768841,-71.86801730681083,-155.56711195576997,0.17822852730751038,552.9826393915266,197.45257997396087,-459.2890614627047,0.14824426174163818,841.2806774898681,-27.840474497003797,-162.044066031512,0.02901402115821838,1207.9673360781414,2100.6732810995713,5.047345705571801,269.82,1816.5471986317166,2093.03,7.3662487965712,90.16,1802.0471986317166,2093.07,7.3870323030002,90.16,1761.28,917.9121745631404,8.62,179.85,1761.2,948.138893463569,8.4998432987142,179.85,1760.83,1090.3626446669978,7.636875601714401,179.85,1112.3340742334308,2096.45,7.8131243982855985,89.86,1002.8812632377167,2095.8067189004287,8.766562199142799,89.4,699.8806364325737,2094.69,7.640156701285799,90.06,685.4706364325738,2094.7,7.6298432987142,90.06,451.0412632377168,2094.12,8.7968756017144,89.67,321.27110653643103,2094.266405497857,8.596405497856999,93.310783506429,,,,,1d,5,1568113453
36828,36828,1199.9,1568114673.8563168,1199.9,-98.48642916393473,613.3039885216988,61.008341075693856,647.7354932385008,0.9976605772972108,598.1251083137287,82.05629121738139,678.7210517918318,0.9951738119125366,610.1165142090442,25.924724239014076,676.7578184184874,0.9921577572822572,554.6173288587427,122.50781099253815,681.5142942561531,0.6871031522750854,561.5791656098373,-8.904725632659162,676.1766603554064,0.5043526291847229,483.2634402036968,182.57737439916855,530.9205668459896,0.08238601684570312,488.6200070300712,-56.212245971095456,529.9719173014272,0.7247031927108765,560.2878458810821,258.3885815216281,339.5295604136212,0.9760457277297974,596.5436900806325,-131.42639947510466,354.53813802998656,0.9570679068565368,724.3909055461916,290.61188291729036,196.47534444803932,0.9688034057617188,783.3433259605043,-160.5804145974527,212.80046628124748,0.9619778990745544,476.9655905691318,150.15349102732222,76.51187128913793,0.7423036694526672,503.95005633630126,-17.293403640631848,65.36266268464686,0.3289307951927185,578.8427808998271,177.8512480751263,-237.1477254673396,0.2996792793273926,408.69866663757193,-77.64082974495497,-451.5663346529319,0.10608115792274476,535.2859251875254,197.51309753435717,-489.28825419009536,0.05264848470687866,817.0336478213902,-40.09169200317821,-188.78355113934532,0.019039839506149292,1207.8,2100.67,5.09,269.82,1816.79,2093.03,7.34,90.16,1802.29,2093.07,7.41,90.16,1761.28,917.63,8.62,179.85,1761.2,947.86,8.49,179.85,1760.83,1090.11,7.65,179.85,1112.59,2096.45,7.8,89.86,1003.17,2095.81,8.76,89.4,700.13,2094.69,7.65,90.06,685.72,2094.7,7.62,90.06,451.33,2094.12,8.81,89.67,321.55,2094.25,8.58,93.36,,,,,1d,5,1568113453
36829,36829,1199.9329810850768,1568114673.8893998,1199.9329810850768,,609.6304755271963,57.46190583034684,646.4367575345599,0.9974168539047241,590.8464534041414,77.87931295075495,675.2304951880602,0.9952501058578492,604.6543583908706,22.74425656645546,672.2165359905896,0.9909203052520752,552.79974805541,117.6633176856778,680.3477986761362,0.7655557990074158,553.0781636149761,-13.369222668902614,671.3678684163233,0.4566966593265533,486.88419883984324,177.696722106073,523.9996559741858,0.08301103115081787,488.93950393263526,-58.973989204858704,529.8355311358133,0.7123105525970459,566.8631965675091,253.84587432731936,345.47199340867417,0.9637768268585204,592.3665252659306,-133.90284718752864,353.79428926235533,0.9551968574523926,755.2620730319658,283.6202534864553,219.94575950383663,0.9724592566490172,789.5704410539859,-159.2900775103573,217.9415529639581,0.9493215680122375,497.70247582626473,147.7238146634188,104.44164147347952,0.7988803386688232,498.14909233210966,-20.736015533537138,94.56036214124224,0.4298708438873291,594.8399018675736,171.99717944620514,-177.81536116620416,0.2381600141525269,1384.6169316917856,-22.699924092041424,547.1684885999327,0.11240389943122864,524.7744664783983,198.7387486774024,-506.81324686924006,0.04829192161560058,549.3619222033118,-82.13700973290516,-488.1109988127629,0.018952697515487667,1207.6317964661087,2100.67,5.086701891492327,269.82,1817.0307619210603,2093.03,7.336701891492328,90.16,1802.5340600295679,2093.07,7.3869132404462885,90.16,1761.28,917.34636266834,8.600211348953962,179.85,1761.2,947.5796607768477,8.486701891492327,179.85,1760.83,1089.8593437534169,7.643403782984653,179.85,1112.8472524635984,2096.45,7.8,89.86,1003.4569354401677,2095.813298108508,8.76,89.4,700.3806562465833,2094.69,7.62691324044629,90.06,685.9739543550909,2094.7,7.639788651046038,90.06,451.6202335486752,2094.123298108508,8.816596217015347,89.67,321.8336373316599,2094.230211348954,8.599788651046037,93.40947162761508,,,,,1d,5,1568113453
36830,36830,1199.9660997894114,1568114673.9226208,1199.9660997894114,-90.12233033626691,614.4943408725962,48.310069558883676,643.8648611799573,0.9981589317321776,595.7766580685702,69.76680056857445,674.1158878291427,0.9949702620506288,604.3057734047413,16.525473517165555,671.4590908395403,0.9884757995605468,555.2255240160931,113.77964931772615,682.0992185428714,0.7684799432754517,543.5982547051972,-21.79655570685353,667.8319294361793,0.3712815344333649,481.8245659847661,179.89370275700344,545.0335498291277,0.9115144610404968,483.1910795586982,-60.65179084178879,546.1187173126161,0.7464413642883301,572.6437113915637,256.18252020648566,345.9246198615568,0.9720868468284608,599.3906835961137,-134.22677807865324,359.1910489034095,0.9001584053039551,726.2709948128879,290.8880666660697,199.44631660265117,0.9690653085708618,796.3471879306157,-154.8030363646965,222.62235884394204,0.9508354663848876,483.1487924062966,162.3705437434624,48.4638308546958,0.8370856046676636,520.7540782854842,-34.53000562599193,76.49672727267749,0.7355746626853943,555.1376724364338,182.24045227163109,-273.77817161548006,0.08343535661697388,898.2577452321299,-28.187403574540838,29.878073092145943,0.11693018674850465,504.6024728437306,198.29724152471482,-534.5328004246197,0.06663826107978821,720.8064452061105,-36.83987821516615,-300.01345931305724,0.03759607672691345,1207.462891074001,2100.67,5.083390021058842,269.82,1817.2725284627045,2093.03,7.333390021058843,90.16,1802.7791384416453,2093.07,7.363730147411902,90.16,1761.28,917.0615418110604,8.580340126353057,179.85,1761.2,947.2981517900017,8.483390021058844,179.85,1760.83,1089.6076416004719,7.636780042117686,179.85,1113.1055783574102,2096.45,7.8,89.86,1003.7450681678805,2095.8166099789414,8.76,89.4,700.6323583995279,2094.69,7.603730147411902,90.06,686.2289683784692,2094.7,7.659659873646943,90.06,451.91167814682177,2094.1266099789414,8.823219957882316,89.67,322.11845818893954,2094.210340126353,8.619659873646942,93.45914968411735,,,,,1d,5,1568113453
36831,36831,1200.0,1568114673.9566257,1200.0,-90.27017662568905,615.5308785276974,40.62079752202485,641.6580093540588,0.998599410057068,596.5001598053315,61.55956766981292,672.6017888708197,0.9940077066421508,603.6293397167691,8.362493054483341,672.118497334224,0.9859558343887328,549.0592011324653,110.65903298207964,677.670245176588,0.8347882032394409,547.2605097845803,-28.86060323419675,672.1799884290352,0.2396003007888794,480.800618521889,176.60940017794854,547.8390993310952,0.8745137453079224,477.784866987074,-62.2750885477113,548.5243162315693,0.6740482449531555,563.5768726721121,257.981581104955,344.3708181194882,0.9608730673789978,588.5533701926609,-132.99257169790957,354.5654960464508,0.9131515026092528,743.807270586195,287.7157816180794,205.2000818659367,0.9178037643432616,796.8249580496358,-155.30744741810568,223.04706085108387,0.941777229309082,513.0969183113775,162.81430394269069,71.94273149479916,0.7894735336303711,528.2806508621786,-38.65985288981696,87.20628251407958,0.6545594334602356,541.9024324841839,192.2262368825275,-271.9020599549044,0.14828753471374512,543.2181674106847,-59.39642245698256,-307.6407644310778,0.0925622582435608,483.22561270058725,204.94443604367126,-543.0603995811518,0.12599840760231018,621.5275624960083,-50.3604501294603,-408.0153294733781,0.012998521327972412,1207.29,2100.67,5.08,269.82,1817.52,2093.03,7.33,90.16,1803.03,2093.07,7.34,90.16,1761.28,916.77,8.56,179.85,1761.2,947.01,8.48,179.85,1760.83,1089.35,7.63,179.85,1113.37,2096.45,7.8,89.86,1004.04,2095.82,8.76,89.4,700.89,2094.69,7.58,90.06,686.49,2094.7,7.68,90.06,452.21,2094.13,8.83,89.67,322.41,2094.19,8.64,93.51,,,,,1d,5,1568113453
36832,36832,1200.0344703494904,1568114673.9909275,1200.0344703494904,-88.00119278770944,615.8318726136142,40.02677392284308,641.0346932946322,0.9984067678451538,600.6385451538397,59.84471600981502,672.6126632667092,0.9951502084732056,601.231838800948,6.914400374166565,668.4219953779506,0.9857730865478516,534.7685287690458,112.84653831078334,669.650453121983,0.5118795037269592,539.7980235016785,-32.412930049592035,664.8690529830785,0.2981676459312439,476.4581329631134,172.56656286665938,546.4196463083643,0.8629252910614014,481.5670917104802,-61.83245586932418,548.3210961734712,0.6365302801132202,570.6583790586237,258.87713303666146,338.95932004485064,0.9316065311431884,587.8377409000959,-135.10913409207507,353.34381106282456,0.8972609043121338,749.6367418760598,286.65588734472067,205.27018829877213,0.8972234725952148,793.2731965378523,-154.5493325591438,222.0867842177105,0.953363299369812,469.4728838093585,156.86748729330205,89.72446718120966,0.7554957866668701,534.389870210989,-37.03604120811261,100.47429544443398,0.5506799221038818,538.77425731362,188.59183317166233,-236.87485471126868,0.0581316351890564,478.28720046104047,-68.94304683025051,-365.9215735569503,0.10663148760795592,474.38197535518265,208.83164561852288,-546.2313622869867,0.122258722782135,472.9375628569396,-87.92028712270239,-574.2826961346324,0.014242976903915404,1207.1142012175985,2100.67,5.076552965050952,269.82344703494897,1817.7716335512805,2093.03,7.333447034949048,90.16,1803.2850805862292,2093.07,7.364129244643335,90.16,1761.28,916.473554994382,8.570341104847143,179.85,1761.2,946.713554994382,8.511023314541431,179.85,1760.83,1089.0845783089233,7.640341104847144,179.85,1113.6423157609747,2096.45,7.806894069898096,89.86,1004.3467861104652,2095.823447034949,8.787576279592383,89.4,701.1519746561278,2094.686552965051,7.573105930101904,90.06,686.7485276211786,2094.7,7.624847440815233,90.06,452.5133390755162,2094.13,8.805870755356665,89.67,322.70644500561815,2094.172764825255,8.612423720407618,93.52723517474523,,,,,1d,5,1568113453
36833,36833,1200.0665229922922,1568114674.0228233,1200.0665229922922,-85.2471725165158,617.4975281686444,36.66642533063222,637.4205115776858,0.9986209273338318,608.8246085604408,57.40512905926737,673.3299876447478,0.9929872155189514,605.8053661382028,2.3052173789330084,666.6831117479911,0.9786241054534912,526.7571472234188,111.5723257640044,666.9982889736427,0.6029229164123535,541.6975349455989,-35.04822993893653,660.7352556150918,0.34008777141571045,485.3193540393935,170.06302907820896,547.0047662012541,0.8442296981811523,483.0443881003522,-60.843580602975216,546.9384258857549,0.6348044276237488,562.525282966122,260.5262514443671,346.2979383221524,0.8512793779373169,590.2415272023562,-134.41569449279362,356.3615362723723,0.8880852460861206,744.6397212625792,293.2564981787521,208.7752739159512,0.9580881595611572,796.9629990048361,-151.85747268522294,222.4909952127513,0.9457398653030396,461.9072501231869,154.87778552125238,93.69778557595016,0.7789947986602783,534.0800870000219,-32.79367031973211,102.42599997422494,0.6036492586135864,518.3503965249204,191.4141566793304,-239.39951617357934,0.0632617175579071,667.4624424827323,-56.792538414996,-93.09541407054846,0.11110860109329224,446.7092407798893,216.38412127310542,-575.6130733748134,0.10171777009963988,632.073000614331,-62.59607072676136,-393.899348908328,0.019458085298538208,1206.9507327393096,2100.67,5.073347700770771,269.82665229922924,1818.0056178437335,2093.03,7.336652299229227,90.16,1803.522270142963,2093.07,7.386566094604597,90.16,1761.28,916.1979022662863,8.579956897687683,179.85,1761.2,946.4379022662863,8.539870693063053,179.85,1760.83,1088.8377729593494,7.649956897687685,179.85,1113.895531639109,2096.45,7.813304598458457,89.86,1004.6320546314012,2095.826652299229,8.813218393833825,89.4,701.3955747414212,2094.683347700771,7.566695401541543,90.06,686.9889224421921,2094.7,7.573563212332349,90.06,452.7954023321721,2094.13,8.783433905395404,89.67,322.9820977337136,2094.1567385038543,8.586781606166175,93.54326149614614,,,,,1d,5,1568113453
