,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,scenario,participant_id,source_file
38405,38405,1214.0330579623333,1568968680.7370794,1214.0330579623333,-77.19966286688924,612.6011104129292,5.3727600229571735,608.2548921046242,0.9945863485336304,634.2213445057389,32.43347145698346,663.2155736631993,0.9337218999862672,618.8243597821103,-21.88276424593205,650.7770234029502,0.9753493070602416,616.8979400814476,70.38957297776507,685.5261291711316,0.8635959625244141,597.9806498397877,-62.67070959750011,654.4309886809921,0.3637105226516724,506.62718979420333,120.3915807297967,553.0669533471721,0.988450050354004,523.1669882726502,-89.31315078585153,556.9864556199065,0.6634186506271362,641.6743081023874,208.40284573333358,371.38449962464233,0.28454160690307617,602.9707627996331,-200.7889631046529,384.64258674757866,0.32640621066093445,813.4680228150144,222.89601789281124,247.85060204531453,0.9746348857879642,731.5814560457156,-226.20269846830456,204.45387114767223,0.9168373346328736,460.98071295097367,118.69020504081854,209.94083125015408,0.3381121456623077,379.0203732594657,-91.90786624149887,190.19313115256625,0.7587108612060547,840.5542613115014,197.09412827391662,205.93512062673162,0.025259792804718014,514.8676817120905,-98.35854312047071,-124.56391464032262,0.420287549495697,175.82556075949486,291.4265028308408,-685.1553118832926,0.0034917891025543213,1485.5334488709484,-24.804533594926447,493.54510236033485,0.004947304725646973,1216.348098595867,2098.7199173886997,5.223305796233329,272.3831405736333,1945.3775216609995,2092.68,8.916611592466658,90.16,1921.8642158647665,2092.7466942037668,8.92,90.16,1898.277521661,2092.81,8.883223184933316,90.16,1731.2277694948996,2093.4266942037666,8.113388407533341,90.57,1283.501653570233,2096.86,6.146859426366698,89.86,1269.7149593664665,2096.82,6.1330579623332895,89.86,1255.4849593664665,2096.79,6.1266115924666575,89.86,1760.71,1137.068676874967,7.339917388699987,179.85,1242.451653570233,2096.76,6.173388407533343,89.86,1760.67,1152.598676874967,7.313388407533343,179.85,1760.63,1168.1153710787335,7.373223184933317,179.85,351.360992679833,2093.55,8.446446369866631,89.67,292.6346289212663,2095.7067768150664,7.366611592466657,92.82,193.02099267983294,2109.987189871567,8.773471018833355,102.2,,,,,1d,23,1568967420
38406,38406,1214.066374394506,1568968680.7707615,1214.066374394506,-82.80597499158381,613.9327996971707,5.775131873955308,608.9069766522124,0.9946751594543456,630.6050082148038,33.0230912253686,661.7086456778967,0.9314850568771362,625.6048530578188,-21.402298969227704,652.6807736182611,0.9765900373458862,611.9384651497952,70.15388232536557,686.0046222586969,0.8457999229431152,604.6222527371879,-62.169716075842935,656.662436724358,0.3429440259933472,506.42708629984566,122.49839831327104,558.6621946035002,0.989226758480072,531.9009060761979,-87.82630883925573,557.2667801142009,0.6652922630310059,638.0421625120703,206.5275087772857,370.6556290724673,0.35118693113327026,593.5844128971568,-202.16085288869618,377.0977635608117,0.2778971493244171,794.4266337654909,225.01294501009446,239.9603416672897,0.9675627946853638,736.3679839875432,-230.68888358057214,214.98578950664023,0.9006627798080444,445.48783830331115,118.80958077984172,199.03479786026242,0.3345182836055756,381.68599207007065,-93.96351246140787,196.98162116797954,0.7608758211135864,836.6551919607989,199.91396249895809,208.0297150225314,0.0279148817062378,499.6049676687842,-105.4509698512487,-131.95799118742121,0.3560013175010681,191.25740377998596,290.3321359654282,-668.8181333492809,0.005229860544204712,921.2472508372977,-76.04983574656269,-75.10034806642345,0.003933638334274292,1216.1748531485682,2098.729912318352,5.226637439450612,272.40646207615436,1945.677369550555,2092.68,8.923274878901223,90.16,1922.1607321111044,2092.743362560549,8.92,90.16,1898.5773695505552,2092.81,8.896549757802447,90.16,1731.4976325954997,2093.4233625605493,8.106725121098776,90.57,1283.7048838064873,2096.86,6.123537923845718,89.86,1269.921521245938,2096.82,6.166374394506116,89.86,1255.691521245938,2096.79,6.133274878901223,89.86,1760.71,1136.8254669201053,7.349912318351835,179.85,1242.6548838064873,2096.76,6.166725121098777,89.86,1760.67,1152.3554669201053,7.306725121098776,179.85,1760.63,1167.8688294806545,7.386549757802447,179.85,351.644182353302,2093.55,8.473099515604893,89.67,292.88117051934523,2095.6934502421973,7.373274878901223,92.82,193.304182353302,2109.9238886504386,8.756812802746941,102.2,,,,,1d,23,1568967420
38407,38407,1214.1,1568968680.8047562,1214.1,-82.52321424102334,617.2942888146185,4.255704538040206,610.6509032528203,0.9942300319671632,633.9937236297914,30.842810539047257,662.0248510950926,0.9380422830581664,619.4318400836268,-22.60118654218257,649.3197621359072,0.9714430570602416,619.3260106205519,65.61461585732319,687.2689286787055,0.867712140083313,607.9301409342644,-64.50788629432927,659.5436212939833,0.4949361979961395,499.31289807860674,120.46990762923424,557.4801025824047,0.9887671470642092,529.3017636785453,-87.45178248105833,557.1309347335334,0.6403743028640747,627.3832836628683,206.5637642701413,379.5146352828308,0.9551787376403807,596.082025805797,-201.36541109119628,377.7088070569218,0.29062384366989136,804.2611733768792,219.84362715868357,243.36943902749772,0.976620078086853,735.6218712948105,-238.9396835930818,206.9118718351944,0.8899524211883545,456.22757394816927,121.76043718335104,179.34882266760016,0.05700129270553589,367.2391430765262,-93.07000728667023,190.13851829844242,0.7528098225593567,685.9559475218957,174.52971898800212,59.41761686893278,0.4051391780376434,505.7527034139417,-111.42504135147742,-123.79768449521478,0.5218045711517334,418.17686340475836,239.41054661877118,-529.1822107252528,0.004318416118621826,691.2850772251034,-98.19539440545161,-276.5970062906021,0.013720035552978516,1216.0,2098.74,5.23,272.43,1945.98,2092.68,8.93,90.16,1922.46,2092.74,8.92,90.16,1898.88,2092.81,8.91,90.16,1731.77,2093.42,8.1,90.57,1283.91,2096.86,6.1,89.86,1270.13,2096.82,6.2,89.86,1255.9,2096.79,6.14,89.86,1760.71,1136.58,7.36,179.85,1242.86,2096.76,6.16,89.86,1760.67,1152.11,7.3,179.85,1760.63,1167.62,7.4,179.85,351.93,2093.55,8.5,89.67,293.13,2095.68,7.38,92.82,193.59,2109.86,8.74,102.2,,,,,1d,23,1568967420
38408,38408,1214.1334112055135,1568968680.8382745,1214.1334112055135,-83.31173278870868,616.9571090944518,3.7705826540637934,611.9485908523861,0.99472975730896,622.2801389396767,29.368638875204645,659.4929986878133,0.9462802410125732,621.852353181556,-23.239451300114368,651.7387350042858,0.9718788266181946,614.9176396556168,64.1293852809089,688.1751044788513,0.8675609827041626,605.4218018394702,-65.09659078769367,656.6362857347602,0.3801220059394837,503.01205020897766,121.31300361573808,559.6745107918754,0.9877175092697144,524.0345133539216,-93.85460740434166,566.9031349162867,0.9281845688819884,634.461340439515,205.45554987264995,384.9072909103775,0.9433832168579102,582.3194565647739,-198.7153032432876,390.50027355030943,0.017427265644073486,808.7371699886577,219.1183708334057,246.52794455592232,0.9816970825195312,763.2758791628644,-228.69060274265868,219.54596333893073,0.9468767642974854,429.2029148846305,126.43038117235605,151.5713493468844,0.04686865210533142,372.4302087939657,-95.21746380894756,199.58250842449183,0.8206701278686523,807.199121752158,156.2481975598031,104.99657105460129,0.440376877784729,504.61082916827263,-114.08656126893213,-91.43942757709999,0.4354255795478821,513.213765534506,217.57566835667114,-469.9923613361781,0.002319216728210449,429.0677923278672,-122.72674236074086,-482.02676739174416,0.05413830280303955,1215.8262617313294,2098.7466822411025,5.23,272.4166355177946,1946.2773597290711,2092.68,8.93,90.16,1922.7573597290711,2092.74,8.92,90.16,1899.177359729071,2092.81,8.926705602756794,90.16,1732.0406307646601,2093.42,8.086635517794566,90.57,1284.1104672330814,2096.86,6.086635517794567,89.86,1270.333808353633,2096.8233411205515,6.169929915037774,89.86,1256.103808353633,2096.79,6.14,89.86,1760.71,1136.3327570791996,7.346635517794566,179.85,1243.067149474184,2096.76,6.153317758897282,89.86,1760.67,1151.866098199751,7.303341120551357,179.85,1760.63,1167.3727570791991,7.389976638345924,179.85,352.21399524686547,2093.5533411205515,8.513364482205434,89.67,293.37724292080054,2095.669976638346,7.386682241102718,92.82,193.88067748796817,2109.7998598300755,8.773411205513584,102.2,,,,,1d,23,1568967420
38409,38409,1214.1665609886518,1568968680.8715305,1214.1665609886518,-86.95320223341238,613.3654386272701,-0.022882353661408672,610.4189198609718,0.9950425624847412,613.5338928602772,26.49392432092873,656.0798679999191,0.9537984132766724,610.9489919213905,-28.666580287175925,646.6993921951574,0.9566175937652588,613.7948650030115,63.44835522060682,689.6151191869337,0.8987725973129272,604.985457728234,-68.36762189936971,658.087567734231,0.41850003600120544,493.4430211482684,123.06151157864969,559.0358665499014,0.9862935543060304,530.785429370732,-90.7434488916398,561.6316977448507,0.6177820563316345,621.1914695450838,206.0700382902724,382.77008546198,0.9376623630523682,589.0135512969732,-201.76691092396544,380.9965394909874,0.22206205129623413,794.6947538421364,221.58979110801945,237.9856554190051,0.9770717620849608,756.9052305993177,-240.3185645449289,216.26050606458008,0.9113503694534302,425.08101763975196,130.71864099096516,115.07471763736272,0.00723603367805481,375.2991411411274,-99.97619628627103,195.3619841527277,0.7637076377868652,771.6561140539231,151.86174348469754,32.568711300514934,0.051209121942520135,563.5427726759673,-119.85996817956793,-62.67706724891218,0.3816527128219605,547.0139700429286,208.8445922500552,-448.5343083559796,0.002725958824157715,406.667740885212,-156.07608720509052,-552.1636975307403,0.013177007436752321,1215.6538828590108,2098.7533121977303,5.23,272.4033756045393,1946.572392799001,2092.68,8.93,90.16,1923.052392799001,2092.74,8.92,90.16,1899.4723927990008,2092.81,8.943280494325894,90.16,1732.3091440080793,2093.42,8.073375604539287,90.57,1284.3093659319106,2096.86,6.0733756045392875,89.86,1270.5360220307762,2096.826656098865,6.140095110213398,89.86,1256.3060220307761,2096.79,6.14,89.86,1760.71,1136.0874486839768,7.333375604539287,179.85,1243.272678129641,2096.76,6.146687802269644,89.86,1760.67,1151.6241047828419,7.306656098865178,179.85,1760.63,1167.1274486839768,7.380031703404466,179.85,352.4957684035401,2093.556656098865,8.526624395460711,89.67,293.6225513160232,2095.6600317034045,7.393312197730356,92.82,194.16908060127048,2109.740190220427,8.806560988651784,102.2,,,,,1d,23,1568967420
38410,38410,1214.2,1568968680.9050767,1214.2,,620.2794172006152,-0.712494656356121,615.0235536322717,0.9949105978012084,631.6100593244628,23.541252755919754,663.4254295862588,0.961166501045227,624.9805671848937,-28.2225992935912,651.4357248591361,0.9470274448394777,613.5356092318582,57.18719010934201,689.4350269306723,0.8987865447998047,598.1656835678685,-71.22674724721583,653.5155188290049,0.4815807640552521,495.9422300359103,120.50510671264658,563.1859272970144,0.9841876029968262,532.7510636926352,-90.31651459782269,559.2702050371996,0.5935550332069397,634.907463568509,211.5056273695863,383.9069830309037,0.9612380266189576,594.9389094996486,-202.335428824654,377.1949182959508,0.168179452419281,800.3827134494502,222.8352133020339,243.1979356046213,0.9805187582969666,749.7050512023009,-243.68732819112026,210.4529987200428,0.913832664489746,407.3651823277812,131.9808688836484,113.81966248035944,0.05469673871994018,375.2052717186945,-104.74803571780987,195.4852013772749,0.7270000576972961,800.8344149373321,141.24182857692327,69.25241717430677,0.5876556634902954,553.5659338195793,-123.97263392573844,-43.82129338732256,0.3948362171649933,553.2472194940844,181.05839680958286,-450.99031663085253,0.0032819807529449463,259.01909231063826,-184.96148942407174,-641.7259963007117,0.013162225484848022,1215.48,2098.76,5.23,272.39,1946.87,2092.68,8.93,90.16,1923.35,2092.74,8.92,90.16,1899.77,2092.81,8.96,90.16,1732.58,2093.42,8.06,90.57,1284.51,2096.86,6.06,89.86,1270.74,2096.83,6.11,89.86,1256.51,2096.79,6.14,89.86,1760.71,1135.84,7.32,179.85,1243.48,2096.76,6.14,89.86,1760.67,1151.38,7.31,179.85,1760.63,1166.88,7.37,179.85,352.78,2093.56,8.54,89.67,293.87,2095.65,7.4,92.82,194.46,2109.68,8.84,102.2,,,,,1d,23,1568967420
38411,38411,1214.2335159379033,1568968680.9388742,1214.2335159379033,-85.0411242885516,614.6114748485923,-4.368355721347818,612.458633558036,0.9957973957061768,628.7977650060056,17.780409610454434,663.6629671582198,0.9693058729171752,623.8629895492862,-35.04631325223778,656.2221989443043,0.9841594696044922,619.0680210857754,51.55521852691738,695.9813719646579,0.8589925169944763,597.9719485843048,-63.69299248039373,649.9119681709199,0.3383838534355164,513.8864533472218,116.26467087829764,571.2165583109238,0.9777913689613342,534.1828692585293,-90.77316284610107,556.4607958484744,0.6467661857604979,636.353837807849,211.3049215927021,383.032693001309,0.9895527362823486,596.8987150898203,-204.29671590754023,376.2549160559507,0.13195225596427915,796.6358006584607,225.00997138933602,243.88139977841286,0.980448305606842,762.2537409467739,-236.25222963093705,212.87894826415626,0.9663797616958618,430.7295219524249,134.23239709564746,119.83461537729326,0.09544605016708374,407.40871054841455,-106.9981396061051,216.65095509018718,0.6743173003196716,804.0318388745277,135.8914992043613,77.1790976810309,0.5944668054580688,581.4685458753362,-129.8336937253248,-17.637079736198473,0.5258041620254517,545.6582286540146,168.90286966730787,-459.24100908861857,0.003889858722686768,240.44392061185212,-192.53696762859383,-632.4540405088138,0.008414387702941895,1215.3057171229027,2098.766703187581,5.223296812419334,272.3430776869353,1947.16829184734,2092.6766484062096,8.919945218629,90.16,1923.64829184734,2092.74,8.913296812419333,90.16,1900.06829184734,2092.806648406209,8.939890437258,90.16,1732.841424315646,2093.4166484062102,7.9896165304030005,90.57,1284.7144472212105,2096.86,6.063351593790332,89.86,1270.9477988150004,2096.83,6.11,89.86,1256.7177988150004,2096.79,6.1433515937903325,89.86,1760.71,1135.5953336533055,7.326703187580668,179.85,1243.6844472212106,2096.76,6.146703187580666,89.86,1760.67,1151.1319820595156,7.316703187580667,179.85,1760.63,1166.6353336533055,7.346538843467666,179.85,353.06488547217833,2093.56,8.506484062096666,89.67,294.1146663466943,2095.636593624839,7.386593624838666,92.82,194.7482370659687,2109.6163197179835,8.846703187580667,102.2,,,,,1d,23,1568967420
38412,38412,1214.2668266525438,1568968680.9724648,1214.2668266525438,-83.70778771213443,616.4775697416533,-6.014631261473018,611.7893035538683,0.995730459690094,623.8657561997492,15.8005703380635,662.7386583315799,0.9662615060806274,623.2851834483641,-38.83386094991316,657.3207189718671,0.9812593460083008,621.3545749563358,47.73393813691839,696.9978785970673,0.8355501890182495,597.4345841100512,-65.57256941340631,649.3845235912113,0.3046760559082031,513.9451073288252,114.00373515805526,574.1938705939458,0.9653578996658324,535.9228270316838,-100.84665423415474,560.1980585665686,0.4017367660999298,625.8382652685254,220.0899373845924,373.95607736329043,0.9367848634719848,607.1160534126575,-204.02902061742358,376.2291561660473,0.7603556513786316,796.6285503409407,227.5285984838263,243.6243118954329,0.9740777015686036,762.5208531454538,-243.4713848756956,213.61533154964548,0.8666015863418579,423.0890857494069,138.5053665623707,87.61637267316429,0.02697837352752685,408.1268467907882,-110.88277208547608,196.0292585538504,0.35655999183654785,796.3006995730493,127.78927113329777,46.037786334356916,0.15275031328201294,615.8203557771799,-125.71957742354586,18.76046285579835,0.5940033197402954,519.3094920064949,137.81105523986753,-487.7451886837408,0.005059689283370972,599.2189512351274,-147.37388789939212,-216.8662181412157,0.008976757526397705,1215.132501406772,2098.773365330509,5.216634669491229,272.2964426864386,1947.4647572076403,2092.6733173347457,8.90995200423684,90.16,1923.9447572076404,2092.74,8.906634669491229,90.16,1900.3647572076404,2092.8033173347453,8.919904008473686,90.16,1733.101247889842,2093.413317334745,7.919664029657902,90.57,1284.9176425805174,2096.86,6.066682665254387,89.86,1271.1543252457718,2096.83,6.11,89.86,1256.924325245772,2096.79,6.146682665254387,89.86,1760.71,1135.3521654364295,7.333365330508771,179.85,1243.8876425805174,2096.76,6.1533653305087705,89.86,1760.67,1150.8854827711755,7.323365330508771,179.85,1760.63,1166.39216543643,7.323221343219299,179.85,353.34802654662275,2093.56,8.473173347456143,89.67,294.3578345635702,2095.6232693389825,7.373269338982457,92.82,195.03470921187719,2109.5530293601664,8.853365330508769,102.2,,,,,1d,23,1568967420
38413,38413,1214.3,1568968681.0059168,1214.3,-80.27781202840835,622.223813123313,-11.633951563605125,614.6706078838267,0.994093656539917,623.9834801225362,9.247688466296992,660.9110828180774,0.9706655740737916,627.3159291657847,-42.215481950518345,659.3696051198399,0.9753903150558472,615.9836951670145,47.037011655351975,696.7945424874017,0.8560528755187988,604.4342715598867,-66.73226650710299,653.2552040823681,0.229263573884964,516.9097012911941,118.87844908363763,568.2805029052784,0.9323967695236206,535.7010525100044,-106.86318142226573,562.6267182212017,0.3722662925720215,636.6451518810222,216.9120332570895,380.3597316943522,0.9449868202209472,601.0132044249708,-206.09249402546527,372.6137623126674,0.7480931282043457,796.732180553738,226.4634972583352,243.24062365006043,0.9720399379730223,781.5383482203209,-231.93132526190564,224.8235025556982,0.9667932987213136,395.04468210561475,130.23439549928042,97.51482075449442,0.06574052572250366,421.0657079440998,-94.69953438902988,215.00690081272808,0.741598904132843,822.9856979391608,130.41565647089496,75.26248965830533,0.2716771960258484,625.4761242784177,-129.570730723612,21.039636455755264,0.5341997146606445,495.034434045578,151.2750590424839,-513.1946465130587,0.005765825510025024,739.189293865226,-117.12826609999522,-54.24263254921004,0.021029889583587646,1214.96,2098.78,5.21,272.25,1947.76,2092.67,8.9,90.16,1924.24,2092.74,8.9,90.16,1900.66,2092.8,8.9,90.16,1733.36,2093.41,7.85,90.57,1285.12,2096.86,6.07,89.86,1271.36,2096.83,6.11,89.86,1257.13,2096.79,6.15,89.86,1760.71,1135.11,7.34,179.85,1244.09,2096.76,6.16,89.86,1760.67,1150.64,7.33,179.85,1760.63,1166.15,7.3,179.85,353.63,2093.56,8.44,89.67,294.6,2095.61,7.36,92.82,195.32,2109.49,8.86,102.2,,,,,1d,23,1568967420
38414,38414,1214.3355989302788,1568968681.0418432,1214.3355989302788,-85.39231759315184,618.5390350684785,-17.783865383059076,612.936600216739,0.9940110445022584,623.6885725706775,5.0482032657034415,661.0687915852952,0.9704519510269164,633.8057926751601,-45.565194740132405,663.5096498576082,0.9699753522872924,607.5260478083884,42.939079804133186,693.9437892735144,0.9021590948104858,606.405056063012,-70.08822628413327,655.6794124513626,0.2166067361831665,519.3408975215938,114.48135432290566,557.3259298994358,0.6934383511543274,538.2437430622152,-99.16029210576666,558.6101868947325,0.5755481719970703,640.1358089233288,223.56649380494392,382.1671847603546,0.13351118564605713,603.9308220610333,-205.45922948946202,373.56683937576764,0.7102965712547302,814.1096264301136,233.5245870802125,251.91087448590235,0.9216203689575196,760.3052326157159,-234.49342544949988,212.18182478808842,0.9692608118057252,369.56716637374916,138.09905817224674,107.95886018718399,0.19826233386993408,420.28443097852966,-105.89537653621426,200.20702299724488,0.322092741727829,600.2198090672032,139.8311247183325,-63.96927410796982,0.4256747961044312,627.4724374471277,-133.39963516722617,34.16116276181745,0.6283336877822876,476.9871936635487,157.41975175704408,-531.9646733179482,0.005911707878112793,818.9171806471718,-111.85270799434805,32.28240662759669,0.012953370809555055,1214.7748855625493,2098.787119786056,5.21,272.1859219254977,1948.0768304794835,2092.67,8.892880213944194,90.16,1924.556830479484,2092.74,8.903559893027904,90.16,1900.9803903725117,2092.8,8.907119786055809,90.16,1733.623432084065,2093.4064401069722,7.689804813744299,90.57,1285.337153474702,2096.86,6.084239572111617,89.86,1271.5735935816742,2096.83,6.092200534860478,89.86,1257.3435935816744,2096.793559893028,6.121520855776764,89.86,1760.71,1134.8465679159347,7.343559893027903,179.85,1244.307153474702,2096.76,6.1386406418325725,89.86,1760.67,1150.3801278089634,7.3157604278883825,179.85,1760.63,1165.8901278089634,7.303559893027903,179.85,353.9325909073719,2093.563559893028,8.47203903725114,89.67,294.86343208406487,2095.5993203209164,7.381359358167428,92.82,195.62615080039976,2109.4223620324697,8.845760427888383,102.2,,,,,1d,23,1568967420
