,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,scenario,participant_id,source_file
42313,42313,1343.8,1568730383.5658815,1343.8,-88.81785563799612,598.1213210753639,80.32061365449356,623.9777828217066,0.9973625540733336,594.2831705902322,114.24358349303864,661.4252788683275,0.9984363913536072,601.7211960966496,55.86353570356555,667.9076294932223,0.9823822975158693,567.2227977724915,145.41329163702653,655.4079380811553,0.6223364472389221,551.8729613073706,6.620355394520558,654.78122997373,0.7954927682876587,499.48541608892884,172.92316918982345,527.0625108679495,0.92974591255188,483.0878437474436,-25.47639860971817,527.5178467259757,0.7893348336219788,619.8944884624275,240.28939950159958,350.1078821802697,0.9611222147941588,596.917042371511,-88.4398231351742,351.44068268735094,0.06417086720466614,786.7391938562456,275.2087036449263,238.41614227842487,0.7203810214996338,755.1487633946942,-145.1343853965004,197.62153600087916,0.6289587020874023,431.06869854888413,165.2114997126303,245.83116955338585,0.6652436852455139,432.8428369398597,-30.45738251798763,210.16232177286824,0.2769046425819397,666.0553791237024,155.00692658496294,51.18782969506506,0.7274460792541504,680.4718439929998,-29.05133222368427,-12.38318535633681,0.6454110741615295,396.78288323862984,169.94356716982898,-597.8308008008943,0.017670631408691406,486.37881303800276,-60.97818014371583,-517.9955489153664,0.06989240646362305,1195.38,2100.15,4.64,269.83,1802.29,2093.07,7.62,90.16,1697.11,2093.77,7.57,90.57,1682.42,2093.92,7.57,90.57,1608.46,2094.66,8.09,90.57,1761.02,1018.11,7.64,179.85,1760.98,1033.87,7.65,179.85,1760.84,1085.32,7.39,179.85,1351.4,2097.02,6.5,89.86,1335.64,2096.98,7.36,89.86,964.5,2095.41,9.4,89.4,688.63,2094.7,6.75,90.06,272.71,2097.45,7.72,96.98,,,,,1d,16,1568728996
42314,42314,1343.833373377668,1568730383.5992632,1343.833373377668,-84.07111888513185,601.3924291010168,86.19623589484614,625.4456183191453,0.9979451894760132,588.6991197905692,119.6763785449508,659.4733781091843,0.9986482262611388,600.9559417650572,59.956790681437944,668.3485801852403,0.984664797782898,569.9011304540952,149.07642146496738,660.9113775556815,0.8789440393447876,554.3399080133748,8.983298063111603,659.5522849155496,0.8543462753295898,498.7949696558495,178.28657237795684,518.3374283051271,0.8753480911254883,492.2805912526789,-26.816877197140894,538.0672042934452,0.9892964959144592,606.4870924094159,237.6890431657616,361.6401286826062,0.7972921133041382,598.5688869509044,-86.28432666396169,358.4711122796635,0.07765308022499083,791.7629577227084,277.4716359899391,240.19612274478328,0.7768807411193848,757.851839439445,-139.17310036584234,183.2334864231403,0.7440556883811951,445.8204870980802,155.98510132814582,214.01662837929769,0.005382180213928223,444.1603766482525,-31.486508161485,220.57388295818046,0.17028841376304624,665.6410159424801,150.0671895461142,54.835367351522166,0.7924925088882446,661.9742296178365,-32.697305971585585,-23.89896505889245,0.623223602771759,398.62693681824686,171.37745902717302,-574.6239382413987,0.019769549369812008,460.11708476339004,-67.54103856480074,-557.5482165929085,0.03588399291038513,1195.226482462727,2100.15,4.64,269.86671071543486,1802.5469750080442,2093.07,7.650036039901261,90.16,1697.363637670277,2093.766662662233,7.57,90.57,1682.6736376702775,2093.916662662233,7.566662662233193,90.57,1608.7303243591116,2094.656662662233,8.093337337766807,90.57,1761.02,1017.8596996674896,7.61997597339916,179.85,1760.98,1033.6196996674894,7.629975973399159,179.85,1760.84,1085.0730370052563,7.39,179.85,1351.6035776037752,2097.02,6.363169151560924,89.86,1335.876950981443,2096.98,7.289915906897058,89.86,964.810372412313,2095.4133373377667,9.363289284565123,89.4,688.8536016303759,2094.7,6.733313311165968,90.06,272.96697500804413,2097.416626622332,7.733349351067227,96.98,,,,,1d,16,1568728996
42315,42315,1343.8666449759853,1568730383.632543,1343.8666449759853,-86.05875482159179,598.1287576592196,90.16928781530899,624.1058273700144,0.9977551698684692,594.8200950723481,118.2977204700928,659.9454364540645,0.9908322095870972,604.6390790087708,64.8698108434151,669.2783655922952,0.9846144914627076,573.0721693305228,152.23305095824475,663.6079265823864,0.8389253616333008,567.700074405142,13.642309179115387,661.8892283130365,0.8863915205001831,489.3209422103273,179.6559905075771,514.4246245031982,0.867478609085083,492.3293032539448,-24.922210835224792,539.8972630892631,0.9893569946289062,610.7173827876636,240.08564621808785,365.29417360277915,0.7745445370674133,601.1502903535612,-86.20998939181247,357.5524543139186,0.07200154662132263,786.4202243133681,276.5960911623038,235.5579928212255,0.7617932558059692,760.2631304156239,-140.41758996264392,193.5133080285001,0.6541088223457336,439.861733396676,153.04122514703582,216.55445732393704,0.10135313868522644,444.78848052780677,-31.69886148334071,224.14869109258046,0.1676616668701172,680.7874025129317,149.68854551395685,80.6191885199312,0.848605751991272,625.5083431622909,-36.574873743325725,-49.193113477464856,0.5956524014472961,343.39742422704813,206.66071758553397,-664.9773442695501,0.003967106342315674,442.003119053371,-77.96134393269482,-593.7339802107947,0.00846719741821289,1195.073433110468,2100.15,4.64,269.90330947358376,1802.8031663150864,2093.07,7.679980478386737,90.16,1697.6165018174881,2093.7633355024022,7.57,90.57,1682.926501817488,2093.913335502401,7.563335502401474,90.57,1608.9998243054806,2094.653335502401,8.096664497598526,90.57,1761.02,1017.6101626801103,7.600013014408843,179.85,1760.98,1033.3701626801103,7.6100130144088425,179.85,1760.84,1084.826827177709,7.39,179.85,1351.8065343535102,2097.02,6.226755598460418,89.86,1336.1131793294953,2096.98,7.220045550430946,89.86,965.1197982766628,2095.4166644975985,9.326690526416211,89.4,689.0765213391013,2094.7,6.716677512007368,90.06,273.22316631508653,2097.3833550240147,7.746657990394106,96.98,,,,,1d,16,1568728996
42316,42316,1343.9,1568730383.6659064,1343.9,-97.62028782810309,589.9407247300178,92.50803264598831,621.1554451617823,0.9982402324676514,591.8248721147947,120.61497903141264,658.3969761593288,0.990941882133484,599.6303919337528,65.53129597425927,661.6300012598308,0.8889248967170715,555.0908690186327,155.14300206923318,655.5531669169286,0.8467514514923096,568.9583082131414,16.44940560619516,662.492254258636,0.899622917175293,485.77467239102407,181.04117714089824,508.9849706069244,0.8527904748916626,487.63295759620047,-25.026870797493896,538.9909740318734,0.9896544218063354,610.7737771678774,243.14698436061985,367.0429057907264,0.7336351871490479,600.788749195042,-85.79258755372841,353.59335991426286,0.09146097302436827,796.1276312043542,274.5535054649858,238.91024913488513,0.823341965675354,766.4625805533452,-140.31344068063024,183.75589813894558,0.7440051436424255,453.0315258740416,148.81443157773884,201.48187088420747,0.005980312824249268,458.8534818194729,-30.932536434649762,232.7876436326492,0.2062520682811737,665.0605109367285,145.82752769148775,64.11402301970463,0.8144868016242981,655.6185761041414,-31.448815966837465,-26.616395965418292,0.6112071871757507,388.17985898763396,189.79382223767453,-639.6954022708072,0.014371722936630247,443.5541712537474,-78.65436296933241,-598.0228106778802,0.013040244579315186,1194.92,2100.15,4.64,269.94,1803.06,2093.07,7.71,90.16,1697.87,2093.76,7.57,90.57,1683.18,2093.91,7.56,90.57,1609.27,2094.65,8.1,90.57,1761.02,1017.36,7.58,179.85,1760.98,1033.12,7.59,179.85,1760.84,1084.58,7.39,179.85,1352.01,2097.02,6.09,89.86,1336.35,2096.98,7.15,89.86,965.43,2095.42,9.29,89.4,689.3,2094.7,6.7,90.06,273.48,2097.35,7.76,96.98,,,,,1d,16,1568728996
42317,42317,1343.9341923952907,1568730383.7001605,1343.9341923952907,-87.0653516734864,596.9981419583602,93.81316285169376,624.7872741336704,0.9984064102172852,591.4393164557417,122.15696737129578,658.7197257069778,0.9907878637313844,595.2746391570955,67.75876515717202,660.4781435159446,0.9073725938796996,567.8655364043742,155.85367915647586,661.255382873185,0.7970702648162842,563.3951401638041,17.59430494346238,663.9773820713021,0.9094923734664916,484.9016720021276,180.41000798053528,509.2744329403505,0.8492656350135803,487.1554708179747,-23.75418726163623,539.3140727319226,0.989241063594818,609.506720879258,241.7324516867477,365.0148049528497,0.798996090888977,601.9910140514351,-84.54368249888341,355.73430694897473,0.08030262589454651,799.1985323751088,273.75806236619053,243.8026329141242,0.8575341701507568,756.3479198238997,-144.90526518209066,188.84214991417443,0.6256560683250427,479.1684231139734,148.3927508445915,206.62308703849743,0.006412893533706665,464.7942525800167,-30.42559903071837,238.681926842892,0.17515963315963745,675.2001811532688,142.34293294352975,68.7744654557861,0.6891697645187378,653.9304626818545,-31.95590159693819,-25.572849267110573,0.6061745882034302,494.05790911922446,177.1160571787673,-495.8000228352508,0.03468242287635803,487.0446988978542,-74.76888568168742,-551.9423694495346,0.010610342025756836,1194.7592957421346,2100.15,4.643419239529059,269.9605154371744,1803.3232814437374,2093.07,7.703161520941879,90.16,1698.1298622042084,2093.76,7.5768384790581225,90.57,1683.4398622042083,2093.9065807604707,7.5805154371743635,90.57,1609.5469584018535,2094.646580760471,8.110257718587183,90.57,1761.02,1017.1001377957913,7.586838479058121,179.85,1760.98,1032.8601377957914,7.5729038023546975,179.85,1760.8434192395289,1084.3269762748494,7.39,179.85,1352.22883132986,2097.02,6.178900227755574,89.86,1336.5859275275052,2096.98,7.050842053657244,89.86,965.7479892762027,2095.4234192395293,9.320773155761543,89.4,689.532508287976,2094.7,6.737611634819666,90.06,273.74328144373766,2097.3192268442385,7.7736769581162415,96.98,,,,,1d,16,1568728996
42318,42318,1343.9678931047367,1568730383.733922,1343.9678931047367,-92.37647516562723,598.3062503828512,93.51815513276287,623.1672164987904,0.9983632564544678,591.9297297355469,122.1307557565477,657.6646317596127,0.9914284944534302,593.4609346690819,66.95495370619875,659.0667644909496,0.9129928946495056,566.8442200570541,157.2029291389087,658.6912426930414,0.5332900881767273,554.4860563623301,18.123156745875065,656.7154509226832,0.5812261700630188,480.249247683351,183.19499157305225,508.7560775488448,0.8266749382019043,490.83368440156175,-21.695015875277505,542.4422125018493,0.9893449544906616,602.5583754766312,240.1412793892264,364.30466246467597,0.7466225028038025,592.0976196564076,-78.79372358545248,378.3676901422529,0.0431978702545166,790.0976256486226,276.0119700737832,237.79309339563,0.8386790752410889,737.2347426825647,-137.60505746356478,195.4468417926989,0.044949382543563836,493.96381689324005,146.92136243837604,210.52915068854938,0.004858732223510742,468.4158693110154,-31.00049753568547,242.20418880462205,0.13758999109268188,684.1387824385807,140.4640610584541,54.671999567076426,0.6039445400238037,658.0410446125278,-31.96460612735578,-23.624951027382004,0.6440573930740356,558.0318727228707,172.7240555898743,-451.2710859649888,0.004419684410095215,580.1084143381681,-65.5097443379908,-452.5883505882399,0.007800757884979248,1194.6009024077375,2100.15,4.64678931047367,269.98073586284204,1803.5827769064729,2093.07,7.696421379052659,90.16,1698.385987595999,2093.76,7.583578620947341,90.57,1683.6959875959992,2093.9032106895265,7.600735862842021,90.57,1609.8199341483673,2094.6432106895263,8.120367931421011,90.57,1761.02,1016.8440124040013,7.593578620947341,179.85,1760.98,1032.604012404001,7.556053447631648,179.85,1760.8467893104737,1084.0775910249483,7.39,179.85,1352.444515870315,2097.02,6.266522072315426,89.86,1336.8184624226833,2096.98,6.953109996263564,89.86,966.0614058740512,2095.4267893104734,9.351103794263032,89.4,689.7616731122097,2094.7,6.774682415210372,90.06,274.0027769064726,2097.2888962057373,7.787157241894682,96.98,,,,,1d,16,1568728996
42319,42319,1344.0,1568730383.7660868,1344.0,-97.28394955911465,593.3236481445847,92.42045294185048,622.7532649225137,0.9981333017349244,587.0636883622568,121.71491527848421,656.9778382857476,0.9910563230514526,590.9634904712253,66.01743309848403,659.6095370244786,0.9021835923194884,566.1231740965727,158.09928941427333,658.8407649510009,0.8616225719451904,548.0109579212713,18.62161979526005,655.1604653306454,0.8832459449768066,471.0550596361151,184.81659523574768,504.5557629775801,0.8187543153762817,491.3961346446159,-21.101360931368397,541.9676806167244,0.9895177483558656,602.7356796297178,240.68506929439326,361.43690118319086,0.7915058135986328,588.2230231650327,-75.29815388220666,387.34667484172274,0.0488300621509552,796.3639899894284,281.20779237065705,240.72065609037747,0.9593578577041626,769.2232155912242,-144.90974236233538,197.85231431370917,0.7520843744277954,478.6139667036677,146.964148308391,196.9239680659906,0.008645415306091309,464.02001054535003,-34.04424220321356,238.47765794125888,0.2407617270946503,683.8875218823946,140.23513968929686,38.51741457737461,0.37458190321922297,673.3122255577259,-41.487427386659725,-8.396813636980653,0.23574599623680115,591.5864668134857,168.4241344931063,-431.00862778332015,0.0037086606025695796,695.9993827069565,-67.79956938127681,-329.89045286658387,0.00497552752494812,1194.45,2100.15,4.65,270.0,1803.83,2093.07,7.69,90.16,1698.63,2093.76,7.59,90.57,1683.94,2093.9,7.62,90.57,1610.08,2094.64,8.13,90.57,1761.02,1016.6,7.6,179.85,1760.98,1032.36,7.54,179.85,1760.85,1083.84,7.39,179.85,1352.65,2097.02,6.35,89.86,1337.04,2096.98,6.86,89.86,966.36,2095.43,9.38,89.4,689.98,2094.7,6.81,90.06,274.25,2097.26,7.8,96.98,,,,,1d,16,1568728996
42320,42320,1344.0332135038104,1568730383.7993267,1344.0332135038104,,593.5598536167919,92.32755293425184,621.6033993094197,0.998184323310852,583.4328391130819,121.43108470600822,655.1927265611997,0.9916008710861206,600.2179793898929,67.71209263194208,667.9520461597216,0.9866452217102052,556.6760936558484,157.6647301618512,653.8490049544066,0.5457587242126465,548.0994387538752,17.61469115824617,653.5942235588377,0.5545989274978638,465.18150306122396,183.98553255327843,501.5003615332763,0.8414117097854614,492.3692889772402,-22.11160829267834,539.9711821819661,0.9896532297134399,607.3393198729074,239.29154700502042,361.4910595331687,0.819117546081543,603.2040824459594,-77.29207615796865,370.0639731081144,0.11917582154273987,799.7486698059909,277.6005778200259,243.04062627032246,0.8775337934494019,773.239306640184,-147.49639076824246,195.49552245875282,0.7161757349967957,457.05501483603103,148.86738109598326,180.38779087926537,0.019038021564483643,448.72618580288076,-36.733330416377896,223.81954543020055,0.4345748126506805,667.4318724702823,147.19215037107497,34.696905378992604,0.22402769327163696,687.6522698919288,-43.765770189338895,5.167599994328723,0.1783583164215088,594.6329706668582,168.7088675476346,-436.66763615710653,0.00436750054359436,626.8518047862299,-87.26009668990619,-401.5088984081558,0.006040215492248535,1194.2972178824718,2100.153321350381,4.646678649618954,270.02657080304834,1804.0824226289594,2093.066678649619,7.676714598475816,90.16,1698.8824226289594,2093.756678649619,7.599964051143137,90.57,1684.1957439793405,2093.896678649619,7.629964051143137,90.57,1610.3457080304834,2094.6366786496187,8.093465145808494,90.57,1761.02,1016.3475773710403,7.586714598475815,179.85,1760.98,1032.1075773710404,7.5599281022862765,179.85,1760.85,1083.5942200718023,7.380035948856863,179.85,1352.8692091251492,2097.02,6.436355109907197,89.86,1337.2724945266732,2096.9833213503807,6.906498905334643,89.86,966.6722069358183,2095.433321350381,9.366714598475816,89.4,690.2058518259113,2094.7,6.806678649618955,90.06,274.5090653297216,2097.2267864961896,7.8,96.98,,,,,1d,16,1568728996
42321,42321,1344.0671626608348,1568730383.8333027,1344.0671626608348,-89.29107146202196,601.5855308817348,92.24647785265232,624.378725166517,0.9984182119369508,586.4820796602739,121.1883896462585,656.906145334332,0.9922588467597958,604.3104911883537,66.91211624947204,669.8622285542581,0.9869620800018308,554.5371143235701,156.25112647191358,652.4456773936656,0.5082989931106567,543.6188124500935,17.257813516928465,652.1533429293409,0.8975330591201782,488.2044947497924,182.68840827026446,511.71799836095664,0.8537454605102539,487.9221724845721,-20.28343083407732,538.8419969226509,0.9038416147232056,612.5971144549675,238.50103439296345,361.9766986588957,0.8470954895019531,601.4270409837385,-78.7146850673625,359.51239998367623,0.08092838525772095,791.3825384480842,279.58325826095773,234.84453178482272,0.8687412142753601,775.2186840280849,-145.3631849294437,197.18845905190003,0.705668568611145,435.1718453238314,149.71314083094524,165.43330657784225,0.015424191951751709,456.7644037312443,-37.1037114488346,225.2080618486668,0.4445781409740448,647.6677858441083,152.8787194744854,23.315868151475396,0.15897709131240845,673.4152692704553,-48.7090383497619,-4.619897477501695,0.22572559118270874,590.7892149834828,168.42669363958842,-442.7533722494287,0.004937469959259033,554.7248089916301,-102.50740396701431,-478.8569743293137,0.004364311695098877,1194.1410517601594,2100.1567162660835,4.643283733916513,270.0537301286679,1804.340436222345,2093.0632837339167,7.663134935666053,90.16,1699.1404362223452,2093.7532837339168,7.610148798250463,90.57,1684.4571524884286,2093.8932837339166,7.640148798250463,90.57,1610.617301286679,2094.6332837339164,8.056121073081641,90.57,1761.02,1016.089563777655,7.573134935666051,179.85,1760.98,1031.8495637776548,7.580297596500922,179.85,1760.85,1083.342996309822,7.3698512017495394,179.85,1353.0932735615104,2097.02,6.5246229181706665,89.86,1337.5101386258439,2096.9867162660835,6.954027725168821,89.86,966.9913290118477,2095.4367162660833,9.353134935666054,89.4,690.4367060936771,2094.7,6.803283733916513,90.06,274.77386875451197,2097.192837339165,7.8,96.98,,,,,1d,16,1568728996
42322,42322,1344.1,1568730383.866166,1344.1,-86.82880916583484,602.3207578532626,92.87178577452634,624.0346259445311,0.998337745666504,587.1923458433008,120.73180031131584,655.9290331826713,0.9921166896820068,604.7347568652463,67.52565295992946,669.6654762422534,0.9871115684509276,556.8644860301215,155.4055885677123,654.453810759429,0.4495336711406708,554.3174088538246,16.077412834521176,653.7724569085242,0.5705381631851196,488.7285629042424,182.87276192014647,512.4450766166362,0.8689607381820679,492.37624698568476,-21.075967562700274,538.9839696357003,0.9135046601295472,605.5733960051008,237.3972360622075,357.4694584563998,0.8709376454353333,604.5346277013687,-79.61542915076672,353.577252222291,0.15488919615745544,793.1681642206569,282.906549801652,238.5040220680169,0.8602490425109863,770.9932966125798,-148.76808093593925,193.02739097753087,0.8152976632118225,432.5070274168264,151.30160486527672,159.84367452615788,0.02559378743171692,432.41271984195083,-35.57369729457675,207.6816366660443,0.5725542306900024,667.3020270784301,153.66872031418146,12.233672504897784,0.11409866809844972,687.6864267728655,-53.74039585505799,9.780763460933484,0.2699204087257385,576.5897719367615,167.7126515175646,-457.1940091094471,0.004352062940597534,573.9364938342521,-105.27407888975378,-456.643331603667,0.0033351480960845947,1193.99,2100.16,4.64,270.08,1804.59,2093.06,7.65,90.16,1699.39,2093.75,7.62,90.57,1684.71,2093.89,7.65,90.57,1610.88,2094.63,8.02,90.57,1761.02,1015.84,7.56,179.85,1760.98,1031.6,7.6,179.85,1760.85,1083.1,7.36,179.85,1353.31,2097.02,6.61,89.86,1337.74,2096.99,7.0,89.86,967.3,2095.44,9.34,89.4,690.66,2094.7,6.8,90.06,275.03,2097.16,7.8,96.98,,,,,1d,16,1568728996
