,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,scenario,participant_id,source_file
35458,35458,1120.6,1569242116.7111654,1120.6,-71.41001683743472,639.2385050238095,13.460048411583367,597.4390429201312,0.9955116510391236,649.0366606493462,37.95957336248718,639.3646670129349,0.8054785728454591,648.3796471987637,-15.381948374969928,636.9896705191231,0.8254094123840332,610.8673074790897,88.43898765954985,659.3007132177015,0.5112553834915161,643.8677098855675,-55.06822455813672,655.1228279087645,0.4380326271057129,462.3805851704422,144.10378497491737,550.2851311678157,0.898090124130249,485.30037338729727,-97.9286657406366,533.1874480360873,0.8311448097229004,549.2669157437389,217.63825747489787,330.64538073508305,0.6549476981163025,558.2644806444198,-201.3295307206377,307.58016857930204,0.871648907661438,675.8493120273579,267.14951503573207,146.08451000606198,0.8891263008117676,701.3477275747432,-216.6751171106527,140.295956172208,0.5637997388839722,395.37161938419126,124.52441329122648,172.23041743062515,0.1673957109451294,375.6121296283457,-90.69444921640705,110.83222532129184,0.2762449383735657,657.7756850322693,155.39503062663627,3.7798808903034735,0.463062196969986,816.6413626117261,-85.31426558732792,51.71448546900177,0.7488675117492676,181.32967996685923,244.71636082414918,-773.3409085129525,0.003300011157989502,378.0667410903248,-69.67131192197452,-578.432655718571,0.24375173449516296,1136.19,2100.08,5.16,270.0,1828.99,2093.0,7.77,90.16,1813.3,2093.04,7.82,90.16,1345.41,2097.0,7.15,89.86,1760.85,788.94,9.03,180.37,1760.98,1033.9,7.51,179.85,1760.93,1049.62,7.52,179.85,1086.42,2096.39,7.18,89.86,953.51,2095.3,7.57,89.4,812.98,2094.56,6.96,90.06,798.29,2094.58,7.04,90.06,758.84,2094.62,8.29,90.06,664.43,2094.73,7.76,90.06,482.22,2094.3,7.92,89.67,300.09,2095.34,7.25,92.82,146.64,2121.64,7.52,106.01,,,,,,,,,,,,,1d,28,1569240955
35459,35459,1120.6330946246367,1569242116.7442088,1120.6330946246367,-71.45747591945246,608.880253900065,16.090267442637526,585.0852792292344,0.9954390525817872,646.1652452728767,38.52258776390894,639.6757720370978,0.9710605144500732,645.2682146381119,-13.09993834878027,634.9731146175337,0.8670766353607178,609.4080094091148,90.23139666599629,656.5387157943793,0.5131637454032898,642.6006401217296,-50.582517680858096,656.3581745216618,0.4989191591739655,474.11083520952377,141.4471165781107,531.8965565766589,0.4446625709533691,486.88905357318174,-97.1832589474678,532.2770823616523,0.8497694730758667,547.5052860473986,219.01839582369712,341.4473335607292,0.30218639969825745,562.0614133452574,-199.12706733661338,309.5349628287944,0.8957878351211548,676.0635078465897,264.95888145151815,144.1569560998003,0.8605221509933472,719.7693749202956,-211.7731593643408,140.57677125892164,0.8698159456253052,385.4897893225994,132.6626090399767,187.2671114867609,0.564619243144989,373.1626858924869,-90.8497842828045,109.51210638336764,0.2281108796596527,655.9136537108836,149.11410762030874,29.71364114166761,0.7066277861595154,809.3261806930228,-88.78279817942453,39.63245510780968,0.5146886706352234,277.9075829551455,236.38314791192192,-636.0921512509761,0.01873612403869629,341.40682121004454,-68.68286598468832,-606.7853633100997,0.1556655764579773,1136.0179079518891,2100.08,5.163309462463672,270.0231662372457,1829.2448286097024,2093.0,7.7468337627542985,90.16,1813.5614475346301,2093.04,7.826618924927343,90.16,1345.6482812973845,2097.003309462464,7.156618924927344,89.86,1760.85,788.6388389158058,9.036618924927344,180.37,1760.98,1033.6517903152246,7.506690537536326,179.85,1760.9333094624633,1049.3717903152244,7.536547312318357,179.85,1086.6549718349208,2096.39,7.176690537536326,89.86,953.7582096847754,2095.303309462464,7.563381075072657,89.4,813.211662372457,2094.56,6.989785162173043,90.06,798.521662372457,2094.58,7.016833762754298,90.06,759.1179948469484,2094.62,8.313166237245701,90.06,664.6881380721662,2094.726690537537,7.76,90.06,482.48144753463015,2094.3,7.910071612608986,89.67,300.331590759848,2095.330071612609,7.279785162173043,92.82,146.88159075984802,2121.5705012882627,7.539856774782028,106.01,,,,,,,,,,,,,1d,28,1569240955
35460,35460,1120.666529045014,1569242116.7775915,1120.666529045014,-75.79239240051163,607.528620976053,18.51991523051453,583.3919331848474,0.9953852295875548,653.1978682094,39.6491218877682,641.8541249985321,0.974460244178772,645.1259979712528,-11.162996432317676,634.4761204283175,0.8890292644500732,617.203260802015,91.22519335538506,658.9521376216449,0.4571460485458374,642.1595430346448,-49.404327745681506,656.9470204905554,0.5030991435050964,470.767655190683,140.89523719455758,523.8610952191833,0.461498886346817,496.22448513820035,-88.02273929385277,511.4751197700473,0.6329163908958435,546.784430400581,220.52918492102503,345.52976024696335,0.2779725790023804,553.0252654617296,-197.58483770911968,311.31047377471486,0.9167882204055786,679.3487157106725,262.9067883974292,147.42510477238952,0.8728410005569458,712.7025460499476,-210.5336881585273,144.75785546584186,0.7691086530685425,395.9738856788868,134.40107926559799,196.62068277448338,0.602954626083374,370.78343710036484,-87.21029795075216,137.99823892829028,0.5199342966079712,653.2172043780943,144.07206375392497,39.70603809537144,0.85179203748703,817.421622149989,-82.68395006161742,56.3538657759992,0.7388345003128052,382.91199498271635,224.6418500265476,-519.0771709314245,0.013421833515167236,321.7256495007328,-69.65231062485218,-626.6443454179835,0.03081411123275757,1135.8440489659274,2100.08,5.166652904501394,270.04657033150977,1829.5022736466074,2093.0,7.723429668490247,90.16,1813.82557945561,2093.04,7.833305809002786,90.16,1345.8890091241005,2097.0066529045016,7.163305809002786,89.86,1760.85,788.3345856903733,9.043305809002787,180.37,1760.98,1033.4010321623957,7.503347095498607,179.85,1760.9366529045017,1049.1210321623953,7.553264522506965,179.85,1086.892356219599,2096.39,7.173347095498607,89.86,954.0089678376044,2095.3066529045013,7.556694190997215,89.4,813.4457033150975,2094.56,7.019876140512537,90.06,798.7557033150975,2094.58,6.993429668490246,90.06,759.398843978117,2094.62,8.336570331509751,90.06,664.9489265511088,2094.7233470954984,7.76,90.06,482.74557945561014,2094.3,7.900041286495822,89.67,300.5756620286017,2095.320041286496,7.309876140512537,92.82,147.12566202860168,2121.5002890054707,7.559917427008358,106.01,,,,,,,,,,,,,1d,28,1569240955
35461,35461,1120.7,1569242116.8110106,1120.7,-66.87001627744873,607.5114630115779,17.542465322043235,582.9615767806093,0.9961372017860411,650.3104518974143,39.137381411494644,640.3397029234487,0.977136731147766,644.9296562193206,-11.258987644581282,634.8173526089267,0.8827983736991882,608.3745604048902,94.29460781534502,655.6976795776159,0.5010029673576355,643.6144864385577,-47.656757652779284,659.1928837680225,0.4548304378986359,476.5108612111322,139.74468887930223,524.0047749222545,0.4149172306060791,494.3257666462555,-84.9959028738295,506.2491288887032,0.6240971684455872,539.0773268670627,222.594308852514,343.8301767037948,0.281585693359375,548.0985204367407,-198.0216909946656,309.3393787064128,0.9243497848510742,672.4325396181283,263.0645270846099,142.24134592584758,0.864338755607605,694.8586646932381,-210.97527742199088,134.41357993807128,0.7832684516906738,393.2246920824509,134.35682938492656,198.60292147090496,0.5630523562431335,368.035564265458,-84.18342809667695,144.79326954643275,0.5768740177154541,652.095381395479,144.10933358120332,42.9167867543456,0.8520858883857727,818.7454487404212,-82.3169065876007,59.01917346838314,0.7353612780570984,448.6592516001389,213.06068461093568,-452.4944637627808,0.02200347185134888,312.72260153937765,-68.30722777578751,-647.3892071041415,0.01828464865684509,1135.67,2100.08,5.17,270.07,1829.76,2093.0,7.7,90.16,1814.09,2093.04,7.84,90.16,1346.13,2097.01,7.17,89.86,1760.85,788.03,9.05,180.37,1760.98,1033.15,7.5,179.85,1760.94,1048.87,7.57,179.85,1087.13,2096.39,7.17,89.86,954.26,2095.31,7.55,89.4,813.68,2094.56,7.05,90.06,798.99,2094.58,6.97,90.06,759.68,2094.62,8.36,90.06,665.21,2094.72,7.76,90.06,483.01,2094.3,7.89,89.67,300.82,2095.31,7.34,92.82,147.37,2121.43,7.58,106.01,,,,,,,,,,,,,1d,28,1569240955
35462,35462,1120.7333127157412,1569242116.8443966,1120.7333127157412,-69.84341018445393,616.4306146531084,22.67911739729607,584.2740945620038,0.995441734790802,653.6792870898347,40.21341114269464,641.5388562682472,0.9793452620506288,645.4376462165525,-7.735294578086005,634.1015731305197,0.9012784957885742,616.8824061974854,94.37260497923941,658.9136587912467,0.4430736899375916,641.6369065191336,-46.63073600839114,659.8892213966868,0.4927076697349548,476.7115193733957,147.07534479438274,520.5952802708254,0.04854455590248108,488.2945781683603,-93.4852566253198,528.625939329114,0.8598997592926025,549.0482219143079,223.6482955053748,339.4293688318002,0.8901665806770325,554.2173452939921,-198.07081612184385,305.15664528200267,0.9063889980316162,671.1993741161873,264.97370289076275,143.0011530566671,0.8570843935012817,699.8539640023268,-215.67307928463075,142.8251519266734,0.5781897902488708,397.2847977739434,127.03863208000996,186.92237779818058,0.1261204481124878,372.11416432131364,-85.82910424692267,122.79833813239588,0.2779185771942139,655.0318983141259,147.00871561167403,36.3402203508976,0.8272193670272827,793.4448038711575,-75.2846217623059,18.034677825022584,0.7902525663375854,509.06121987228204,209.84687101795186,-434.18342156524284,0.006998836994171143,313.51650878410527,-68.54808329513183,-655.8522025639638,0.036506831645965576,1135.4967738781454,2100.08,5.176662543148247,270.0799938147224,1830.0198391827814,2092.996668728426,7.71998762944474,90.16,1814.3498391827814,2093.04,7.83000618527763,90.16,1346.369851553337,2097.01,7.18998762944474,89.86,1760.8466687284256,787.7268542867548,9.076650172592988,180.37,1760.98,1032.8968233603666,7.539975258889482,179.85,1760.94,1048.6201546319407,7.540018555832889,179.85,1087.369851553337,2096.39,7.176662543148247,89.86,954.5165079112074,2095.31,7.579981444167111,89.4,813.9165202817627,2094.56,7.036674913703506,90.06,799.2231890101888,2094.58,6.973331271574121,90.06,759.9531642690781,2094.62,8.323356012684641,90.06,665.4665079112075,2094.72,7.743343642129383,90.06,483.26983918278165,2094.3033312715743,7.860018555832889,89.67,301.063182824911,2095.296674913704,7.3200123705552596,92.82,147.613182824911,2121.3600432969433,7.58,106.01,,,,,,,,,,,,,1d,28,1569240955
35463,35463,1120.766626620959,1569242116.8777838,1120.766626620959,-71.32415562997956,609.5857001524718,21.029625624774862,579.829002713739,0.9951319098472596,656.6816075797942,40.6979378227682,642.298366011736,0.9771641492843628,650.8600043760039,-9.839231624516492,634.7613088086399,0.8878951668739319,611.8423990230513,96.10835490749665,655.7851295142209,0.4139661192893982,641.4472909330012,-47.02119951241053,659.2256728359563,0.41776183247566223,479.691209619132,149.40746000492624,519.3458293177575,0.059084981679916375,495.56342935489306,-87.55020111449375,512.9467793059896,0.5926570296287537,542.1298172750035,225.6264633729459,335.1362050132845,0.8760766983032227,559.5863406957396,-197.77845294558503,314.5993471224849,0.9158649444580078,675.7550259816522,264.4996317919203,143.29146133302942,0.8753045797348022,714.0407556500252,-212.90019849809082,135.37943481033287,0.8579310774803162,399.22092204216483,124.02486392846654,181.47182917589626,0.15700247883796692,373.4662500721672,-83.29651675437528,141.43657653663857,0.6047648787498474,652.3952015570446,146.70843280888488,21.51661655246608,0.6745997071266174,820.6551478659852,-75.43789235617163,51.54178647140626,0.7636107206344604,533.8379745052822,201.1356531638332,-425.0865822310847,0.0054354071617126465,333.58770162250295,-72.19836839160996,-643.7020776800016,0.07500138878822328,1135.3235415710135,2100.08,5.183325324191795,270.08998798628767,1830.2796876434802,2092.993337337904,7.739975972575384,90.16,1814.6096876434801,2093.04,7.820012013712307,90.16,1346.6097116709045,2097.01,7.209975972575385,89.86,1760.8433373379041,787.4236977492732,9.10330129676718,180.37,1760.98,1032.643637680712,7.5799519451507695,179.85,1760.94,1048.3703003428077,7.5100360411369245,179.85,1087.6097116709043,2096.39,7.183325324191794,89.86,954.773024981384,2095.31,7.609963958863076,89.4,814.1530490088087,2094.56,7.02334935161641,90.06,799.4563863467127,2094.58,6.976662662095897,90.06,760.2263382918636,2094.62,8.286710716945128,90.06,665.7230249813841,2094.72,7.726686689520513,90.06,483.52968764348,2094.3066626620957,7.830036041136923,89.67,301.30637433300046,2095.2833493516164,7.300024027424616,92.82,147.8563743330005,2121.290084095986,7.58,106.01,,,,,,,,,,,,,1d,28,1569240955
35464,35464,1120.8,1569242116.9112306,1120.8,-75.77437648038234,608.9017793562758,22.224302028498144,580.3699112074563,0.9947739839553832,659.9899982145563,40.13515777987713,644.5048345548495,0.97389018535614,652.9380759272633,-9.297106177632998,635.9691618983861,0.8829436898231506,607.3663017106704,95.87189519488848,654.1956520364901,0.4719157516956329,639.0258100835101,-48.400743185592994,656.7153570122182,0.5191906094551086,476.5295229035968,150.06197735575432,514.7413579513038,0.06287246942520143,494.1148774119308,-87.28276911531185,506.5273174182554,0.5953012704849243,549.5376242767097,224.30649978289728,337.84818248469173,0.8567359447479248,552.9265344494537,-196.53477782016554,311.6143256468296,0.915233850479126,675.6548081155827,264.1677399478426,144.7470528773491,0.9109127521514891,712.6323241166756,-211.60181411005345,141.8496737304432,0.7302970886230469,389.7981501072695,133.6077147910865,193.44759558809486,0.5541769862174988,363.91228439221396,-86.0977450524786,143.12888211941126,0.5194790363311768,710.9865016590434,146.12649637623628,36.529246723662745,0.7527885437011719,821.3838486709758,-78.72519346812084,53.50776334220919,0.7308567762374878,529.2413073201761,189.40043798892742,-431.804595098116,0.004417926073074341,539.8842772689839,-64.99070881192266,-443.0279280073018,0.0201205313205719,1135.15,2100.08,5.19,270.1,1830.54,2092.99,7.76,90.16,1814.87,2093.04,7.81,90.16,1346.85,2097.01,7.23,89.86,1760.84,787.12,9.13,180.37,1760.98,1032.39,7.62,179.85,1760.94,1048.12,7.48,179.85,1087.85,2096.39,7.19,89.86,955.03,2095.31,7.64,89.4,814.39,2094.56,7.01,90.06,799.69,2094.58,6.98,90.06,760.5,2094.62,8.25,90.06,665.98,2094.72,7.71,90.06,483.79,2094.31,7.8,89.67,301.55,2095.27,7.28,92.82,148.1,2121.22,7.58,106.01,,,,,,,,,,,,,1d,28,1569240955
35465,35465,1120.8333088495724,1569242116.9446392,1120.8333088495724,-76.2040854282543,609.1464773947637,21.70085287610011,579.6249875563725,0.9947812557220459,654.2246444903797,41.39707373463207,642.2721664866998,0.9783021211624146,655.9346014218263,-11.424845163322791,636.1213764527404,0.8909296989440918,604.431425752218,95.20048281730395,653.9613944804031,0.4847041368484497,638.0329240289523,-50.536750625219476,656.7577287297934,0.5002537965774536,474.9494770308284,150.25479303305167,513.2632921733676,0.051144540309906006,493.6747238362198,-88.61936828332769,505.23468564843733,0.5499706864356995,554.6061272865638,222.48507383025026,339.37641058769884,0.863305926322937,552.3123103127848,-196.14009853197555,311.9112167036681,0.2071758210659027,682.6010265787277,265.13351110329904,149.41598922113442,0.8979783058166504,705.1708032778822,-212.34060495512784,140.7074568500056,0.7223024368286133,378.8515782737986,134.86698254846868,191.00265744042198,0.5702569484710693,356.37339700894836,-87.39895404078436,155.05111259584018,0.7873086333274841,727.8846374461273,151.12721718011798,19.946102595902147,0.6285101175308228,720.6981747244141,-85.80103430019615,4.039447887446187,0.17433872818946838,523.7112324949788,187.60100594031616,-446.0149995510808,0.009664297103881836,487.8750520971481,-76.8756584453305,-491.2448049468421,0.01917934417724609,1134.9767939822248,2100.08,5.193330884957217,270.10666176991447,1830.7964781417056,2092.99,7.740014690256693,90.16,1815.129809026663,2093.036669115043,7.816661769914435,90.16,1347.0864928319625,2097.01,7.196691150427824,89.86,1760.84,786.8168894688932,9.100022035385042,180.37,1760.98,1032.1368527432517,7.610007345128348,179.85,1760.94,1047.8668527432517,7.50997796461496,179.85,1088.0898237169195,2096.39,7.176676460171128,89.86,955.2831472567484,2095.3133308849574,7.64,89.4,814.6231619470053,2094.56,7.016661769914435,90.06,799.9231619470053,2094.58,6.989992654871652,90.06,760.7797943364062,2094.62,8.273316194700524,90.06,666.239809026663,2094.72,7.743308849572178,90.06,484.04980902666296,2094.31,7.8,89.67,301.78982371691967,2095.260007345128,7.286661769914437,92.82,148.33982371691962,2121.1500514158984,7.576669115042781,106.01,,,,,,,,,,,,,1d,28,1569240955
35466,35466,1120.8671977028052,1569242116.9786296,1120.8671977028052,-89.04568945678696,626.9200793568523,18.3707539175806,587.7711657289133,0.994970440864563,653.4231348996389,38.29945384360129,642.6251002675288,0.9788397550582886,655.957460335962,-12.239683267844555,636.7327534918684,0.8660201430320741,604.98562581326,92.116841401666,654.1629996852943,0.5555355548858643,643.5713895764707,-50.62666680958952,656.3773706142898,0.4953563213348389,474.7629901610302,142.7153295213081,518.4968619420964,0.30910807847976685,483.6583332464185,-95.22282794879223,527.7598957332331,0.8330365419387817,547.1563563134674,219.11152909520345,341.04453625225017,0.2722160220146179,554.1316175531749,-198.96843690165366,306.46160772244133,0.8412833213806152,684.0654036559246,264.797624819587,147.9622636827005,0.8739899992942809,701.3000907687822,-216.08994004324643,141.60945708320506,0.5312542915344238,379.2725712829098,134.4839185307378,183.1688472467675,0.5842992067337036,373.72474383525736,-89.68973051296496,133.76767628181716,0.2298436462879181,683.3349804187044,154.46731686676074,-43.91320532556776,0.4432413280010224,804.1306331126692,-87.85764320846155,59.946561413177754,0.6892420649528503,504.58659322064005,179.72201394196873,-464.5909115908008,0.007627427577972412,1382.0035820058802,-47.04549576309871,379.7757202465784,0.021726638078689568,1134.8005719454131,2100.08,5.19671977028052,270.11343954056105,1831.0574223116,2092.99,7.719681378316883,90.16,1815.3941420818805,2093.03328022972,7.823439540561039,90.16,1347.3271036899166,2097.01,7.162802297194804,89.86,1760.84,786.5085009044728,9.069522067475322,180.37,1760.98,1031.8792974586806,7.599840689158441,179.85,1760.94,1047.6092974586804,7.540477932524677,179.85,1088.3338234601974,2096.39,7.1631209188779215,89.86,955.5407025413194,2095.3167197702805,7.64,89.4,814.8603839196364,2094.56,7.023439540561039,90.06,800.1603839196364,2094.58,7.000159310841559,90.06,761.0644607035637,2094.62,8.297038391963637,90.06,666.5041420818807,2094.72,7.777197702805196,90.06,484.3141420818805,2094.31,7.8,89.67,302.03382346019737,2095.249840689158,7.29343954056104,92.82,148.5838234601974,2121.078884824109,7.57328022971948,106.01,,,,,,,,,,,,,1d,28,1569240955
35467,35467,1120.9,1569242117.0115302,1120.9,,605.5650833301971,15.154175722975856,580.6673805832859,0.9949873685836792,644.8113747286253,39.47478326986511,635.8109961162245,0.8561568856239319,640.3256735591759,-15.841752129738722,630.4372189374658,0.8413850665092468,604.6945398469761,91.05741611710563,655.1829580365711,0.5669904947280884,643.86129251374,-55.21999036406498,655.4802594864977,0.3959947824478149,460.1743237152101,142.95431002888154,544.5256771495577,0.9110105633735656,497.67946212539323,-101.30119049382998,535.6560738771466,0.7979047298431396,539.5093495036457,217.07365956570808,324.3004077499155,0.767141580581665,546.1428393326263,-204.10758269008187,312.7194984731293,0.9716162681579592,678.0483385534767,269.97371622058057,153.8344134916801,0.9507097005844116,710.772103110044,-214.01501295106664,130.92939006606701,0.7016715407371521,389.201536775547,131.24161217890438,163.66844995075942,0.34804707765579224,377.77438625330046,-87.67726496405871,122.06754131805029,0.2406023740768433,714.636143769564,152.4397835341706,-17.550943353335526,0.30316054821014404,825.8146483259387,-84.05626858296301,69.24642921591587,0.8731744289398193,493.7536415052275,175.42917034660076,-468.42657572769514,0.020846724510192868,1789.3416511332834,-35.09379240529587,777.5435590882618,0.035883486270904534,1134.63,2100.08,5.2,270.12,1831.31,2092.99,7.7,90.16,1815.65,2093.03,7.83,90.16,1347.56,2097.01,7.13,89.86,1760.84,786.21,9.04,180.37,1760.98,1031.63,7.59,179.85,1760.94,1047.36,7.57,179.85,1088.57,2096.39,7.15,89.86,955.79,2095.32,7.64,89.4,815.09,2094.56,7.03,90.06,800.39,2094.58,7.01,90.06,761.34,2094.62,8.32,90.06,666.76,2094.72,7.81,90.06,484.57,2094.31,7.8,89.67,302.27,2095.24,7.3,92.82,148.82,2121.01,7.57,106.01,,,,,,,,,,,,,1d,28,1569240955
35468,35468,1120.9347033576655,1569242117.0461915,1120.9347033576655,,607.6178816987838,9.844684434138225,581.1314975934283,0.9913102388381958,643.2351988532033,36.45521557090391,635.9507189189362,0.8228635787963867,649.7475806699068,-22.0208492818314,639.7419623690924,0.9563502073287964,609.678145079773,86.12884332651655,655.2900554966346,0.6785957217216492,642.2461026422188,-54.577079412654896,656.4657899496757,0.6686986088752747,454.1450302305462,141.23374158793902,546.3095352935932,0.8747873306274414,473.5530532683619,-107.01071777585308,531.965392184874,0.9531712532043456,547.9192520048913,216.01223969200512,325.5991231659235,0.7101309299468994,557.2915334874908,-200.24769051322644,319.5792208481771,0.97565895318985,673.6809133217221,271.5352374252709,151.78743079482373,0.9561830163002014,686.2070270143125,-216.6178266603692,111.48514666425423,0.7887375354766846,385.2375763280244,128.17252423437478,155.12138090890232,0.6096205711364746,390.5367756007465,-86.26849928318329,122.54967145754743,0.253711998462677,687.1691825252128,159.19033800259132,-43.75248370426749,0.2752887010574341,818.6627815734204,-74.61980284037949,65.53132128387742,0.1666015386581421,488.1710575481976,179.14204576006645,-477.5257505353857,0.011629313230514526,968.6480939605516,-70.74662022312461,-25.913103621542692,0.06627911329269409,1134.4495425401385,2100.0834703357664,5.1965296642334335,270.1304110072997,1831.5737455182589,2092.99,7.693059328466863,90.16,1815.9206861897924,2093.03,7.8091779854005905,90.16,1347.8098641751926,2097.01,7.143881343066273,89.86,1760.8365296642335,785.8976697810089,9.046940671533136,180.37,1760.98,1031.366254481741,7.59,179.85,1760.94,1047.0997248175074,7.559588992700295,179.85,1088.8163938394264,2096.39,7.156940671533136,89.86,956.0537455182592,2095.3234703357666,7.633059328466864,89.4,815.3329235036598,2094.56,7.040411007299705,90.06,800.6294531678932,2094.58,6.989177985400593,90.06,761.6245675328586,2094.62,8.306118656933727,90.06,667.0306861897923,2094.72,7.796118656933727,90.06,484.84415652555884,2094.3134703357664,7.820822014599408,89.67,302.52333451095944,2095.226118656933,7.279177985400593,92.82,149.06986417519292,2120.940593284669,7.538766978100887,106.01,,,,,,,,,,,,,1d,28,1569240955
35469,35469,1120.9670807453417,1569242117.0785296,1120.9670807453417,,611.5979076017084,7.577710521637763,583.838562218941,0.9921245574951172,636.2344086663612,31.92950354593453,633.3310133067066,0.849989652633667,644.8126022147534,-24.0823664813184,639.3852778393282,0.9618116617202759,605.8496471390116,81.94036294270259,652.7318294006533,0.8492056131362915,645.5343289658707,-57.13855795633025,658.5143909112469,0.7452153563499451,462.4781653565928,141.87496694360237,548.4483614850399,0.899408221244812,493.26158558145903,-109.76759071737995,537.2541613939287,0.9621117115020752,546.0746421643801,218.08479245083925,323.60895098894036,0.6499370336532593,551.0347250886953,-206.95731329314486,314.08386202541215,0.978278398513794,686.1122155841118,270.082203064646,154.33027239246064,0.9529247283935548,702.0986005786598,-214.10899982883137,123.6377259265907,0.8339604139328003,376.60058776029,131.9098149447742,145.6058993738986,0.6382170915603638,401.8613222585595,-86.37601147945722,126.66213546629619,0.2629322409629822,703.3899289992598,159.39715313160934,-27.195388416934925,0.3256150782108307,809.9925246967005,-73.6342925012853,64.3310677170767,0.22060111165046686,476.3646332388015,179.1884114890029,-493.02928376466315,0.03426939249038696,881.9288025757307,-62.47082709488856,-107.98333709106545,0.017294257879257202,1134.2811801242233,2100.0867080745347,5.193291925465831,270.14012422360247,1831.819813664597,2092.99,7.686583850931663,90.16,1816.173229813665,2093.03,7.789751552794986,90.16,1348.04298136646,2097.01,7.156832298136675,89.86,1760.8332919254658,785.6062732919247,9.053416149068338,180.37,1760.98,1031.1201863354029,7.59,179.85,1760.94,1046.8568944099372,7.549875776397494,179.85,1089.046273291926,2096.39,7.163416149068338,89.86,956.2998136645967,2095.326708074534,7.626583850931662,89.4,815.5595652173918,2094.56,7.050124223602508,90.06,800.8528571428578,2094.58,6.969751552794987,90.06,761.890062111802,2094.62,8.293167701863325,90.06,667.2832298136651,2094.72,7.7831677018633245,90.06,485.0999378881994,2094.3167080745347,7.840248447205013,89.67,302.7596894409943,2095.2131677018633,7.259751552794987,92.82,149.30298136646016,2120.8758385093165,7.509627329192481,106.01,,,,,,,,,,,,,1d,28,1569240955
