,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,scenario,participant_id,source_file
38685,38685,1229.166526147368,1569227425.2180138,1229.166526147368,,625.8787693378466,109.34025750373712,580.5707915746043,0.9930689334869384,665.883956639495,123.65607490682078,625.6165448006228,0.9889640808105468,652.5663887447084,78.13606687679498,619.770479298715,0.9727822542190552,633.3661620860534,166.2609989130104,636.0733230802265,0.4550832808017729,605.4264794043464,31.762398857556878,646.6269336740488,0.6421970725059509,494.9299244267243,203.7226994143121,502.3604080075216,0.5897420644760132,485.9042706676094,-21.745882994188605,496.1860659864108,0.725834846496582,553.3352987598837,274.2935416250938,322.6794989694522,0.9327784776687622,545.3690383674027,-137.28768560849264,297.78281058168767,0.16910922527313232,720.0464749018904,327.4122577392749,143.3853910466701,0.8611685633659363,750.4838273629516,-159.2130994990946,146.61532298419348,0.8727345466613771,331.8148590545364,161.5704006964718,119.32545543806198,0.6064984798431396,400.8826028654206,9.11895866207659,110.320877044874,0.09684315323829652,317.9441053911113,204.12386664467618,-224.36411659362483,0.2354859113693237,525.3619342060688,43.812334845162496,-38.49585002243857,0.8904850482940674,387.7040598822401,161.865873856157,-508.9607889630727,0.046417683362960815,615.7999969834128,-53.69650774521119,-136.1352495262684,0.04770457744598389,1181.9872849515812,2100.1333473852633,4.44669477052642,269.87677908210566,,,,,1710.8422934905225,2093.6333473852633,7.366568303157532,90.57,1599.0756830315754,2094.753347385263,7.036736926316048,90.57,1584.5489882610489,2094.9,7.249957844210371,90.57,1761.34,873.9844855915833,8.18665261473679,180.1,1761.06,1000.3710538947407,7.5100421557896295,179.85,1761.02,1016.0310538947408,7.556694770526419,179.85,1032.495725187365,2096.1166526147367,6.810632336844432,89.4,946.2987353263112,2095.226652614737,9.05334738526321,89.4,843.1120827115742,2094.53,8.943431696842467,90.06,808.9287353263112,2094.57,9.05669477052642,90.06,708.7721670231535,2094.68,8.386652614736791,90.06,524.5856830315754,2094.54,7.0433895410528375,89.67,505.0455144084168,2094.43,8.19330522947358,89.67,296.8187353263111,2095.503389541053,9.069915688420744,92.82,,,,,1d,27,1569226154
38686,38686,1229.2,1569227425.2513335,1229.2,-83.93660339325756,626.9828234911092,109.01771864242262,583.140550265975,0.9940288066864014,665.2051042363906,122.97647803410037,626.702138336635,0.9901193380355836,657.0002144426979,78.59165537024631,623.1681396758787,0.9756349325180054,636.5321688830861,164.78243862888158,638.3278690682149,0.5118857622146606,601.0503390122917,30.20137049919148,646.7632241582241,0.7274620532989502,501.2294956053984,201.8851892143417,501.62401093371045,0.6097007989883423,482.90691046298736,-25.45827359096117,503.16285212479414,0.7276773452758789,552.7291033860283,273.1187660967099,302.9541528959503,0.9350640177726746,553.5206202474196,-143.69733037894918,299.98552060418206,0.8634430170059204,717.3107506028425,330.07659068312023,139.35741657654944,0.8539893627166748,749.2563933040218,-159.23750623163696,150.64236245612517,0.9062932133674622,334.62353357898115,160.21056459604833,122.20980705402901,0.5387627482414246,400.2991504811943,6.864280078172339,111.6486344596112,0.12289157509803772,314.54220386642436,206.01857911352212,-227.50820430991863,0.21938633918762207,525.7230690393077,45.825056154461535,-40.205739278465295,0.487993061542511,343.6712134394909,177.80664494836338,-543.2747096024713,0.0627778172492981,579.1003334465129,-55.292953675321804,-168.14277088192418,0.05199909210205078,1181.84,2100.13,4.44,269.85,,,,,1711.09,2093.63,7.39,90.57,1599.31,2094.75,7.02,90.57,1584.79,2094.9,7.26,90.57,1761.34,873.71,8.19,180.1,1761.06,1000.12,7.5,179.85,1761.02,1015.78,7.55,179.85,1032.72,2096.12,6.66,89.4,946.6,2095.23,9.05,89.4,843.41,2094.53,8.92,90.06,809.23,2094.57,9.05,90.06,709.05,2094.68,8.39,90.06,524.82,2094.54,7.03,89.67,505.32,2094.43,8.2,89.67,297.12,2095.49,9.09,92.82,,,,,1d,27,1569226154
38687,38687,1229.2249476784953,1569227425.2846706,1229.2249476784953,-85.32743243218971,620.3270649972109,111.9449378468102,580.3347419567751,0.9946033358573914,665.4931136895286,124.628271623225,626.2239393873107,0.9913163185119628,646.699562164143,78.3547980037722,619.7347135897114,0.9777824878692628,634.6238317742839,164.13386068091341,637.7817899579009,0.45570147037506104,600.2426170902721,29.608249498229398,646.9323058326927,0.6901847124099731,497.8781276964039,200.55588392939723,502.2370059250952,0.665421724319458,485.18962671722056,-22.29958338996696,498.18776834466746,0.621017575263977,553.0320210885171,273.808469314047,312.28023817690155,0.8980532884597778,540.545158261845,-134.56809685347358,311.9565112599695,0.8732221126556396,716.3596016936392,330.06792182628664,140.3339647752683,0.8664026260375977,749.7630778309314,-158.4004960698986,149.6516824317395,0.8974906802177429,335.3890556276285,158.87429947570917,122.59321394223312,0.5509302616119385,394.11226793562935,5.6040956330728875,107.77947127076395,0.14092156291007996,324.19440045616886,203.44048339266288,-219.05364037335517,0.1582401692867279,525.3114439675918,46.81800709182136,-39.37045793435684,0.4852052330970764,396.8594728458882,156.5513756074048,-500.1881238544903,0.076902836561203,595.2787268241384,-58.01162004902538,-156.33374852488532,0.051015496253967285,1181.7277354467715,2100.13,4.44,269.8250523215048,,,,,1711.2746128208646,2093.6275052321507,7.397484303548571,90.57,1599.487128517316,2094.7475052321506,7.029979071398093,90.57,1584.9696232851654,2094.8975052321507,7.232557553655244,90.57,1761.34,873.5079238041886,8.177526160752384,180.1,1761.0624947678493,999.9353871791353,7.487526160752384,179.85,1761.02,1015.5903976434363,7.55,179.85,1032.8746756066703,2096.1224947678493,6.547735446771456,89.4,946.829518642156,2095.232494767849,9.067463374946662,89.4,843.6345291064571,2094.53,8.947442446344755,90.06,809.4570238743066,2094.57,9.040020928601908,90.06,709.2620552672095,2094.68,8.402473839247616,90.06,524.9946337494666,2094.5424947678493,7.03,89.67,505.5245709636609,2094.432494767849,8.2,89.67,297.34452910645706,2095.4775261607524,9.062557553655244,92.82,,,,,1d,27,1569226154
38688,38688,1229.2498891123098,1569227425.3179994,1229.2498891123098,-85.32743243218971,618.4068955700686,108.47153944224493,582.0239050330665,0.992986798286438,666.4408097400392,122.36585271750386,627.265653503062,0.9855704307556152,646.900361391696,74.03011005749588,621.5141434335686,0.963034987449646,633.7166135243897,161.6963613563704,638.2008088810675,0.4610556662082672,605.7612490489689,29.57940826380875,650.0657410698666,0.6521414518356323,502.87723980383385,198.6830761070456,506.7873840212513,0.587932825088501,488.5066548141152,-28.61141674598662,501.4649793202919,0.9827777147293092,553.3884099810779,276.4670840109169,312.82914439045516,0.9237115383148192,556.2103808679348,-145.38082531661416,303.8264069506348,0.7786655426025391,715.4292519155765,331.3629648650398,142.61360832325187,0.8690514564514159,749.0546837678598,-158.06606361774362,151.4152809757095,0.8939074277877808,345.11378415936554,169.67316870014102,157.311921003113,0.7098328471183777,398.8084521187228,4.976873451099497,107.51972326602592,0.13429489731788635,356.9317656616352,167.61460589500342,-199.63905202792526,0.8009067177772522,532.0386764522982,45.140656582354545,-33.005316468807365,0.4763891994953156,395.9050806291157,147.29444505082625,-506.36331616012563,0.06837406754493712,669.9048836051586,-56.4886250470846,-94.18603706918812,0.0404609739780426,1181.615498994606,2100.13,4.44,269.8001108876902,,,,,1711.4591794310925,2093.625011088769,7.40496673369294,90.57,1599.6642126973995,2094.745011088769,7.0399556449239205,90.57,1585.1492016086304,2094.895011088769,7.2051219764592185,90.57,1761.34,873.3058981902907,8.1650554438451,180.1,1761.064988911231,999.7508205689073,7.4750554438451,179.85,1761.02,1015.4008427464456,7.55,179.85,1033.0293124963207,2096.124988911231,6.435498994605893,89.4,947.0589798332503,2095.234988911231,9.08492237861686,89.4,843.8590020107881,2094.53,8.974878023540782,90.06,809.6839909220192,2094.57,9.03004435507608,90.06,709.4740574546332,2094.68,8.4149445561549,90.06,525.1692237861686,2094.544988911231,7.03,89.67,505.7290907209404,2094.434988911231,8.2,89.67,297.5690020107882,2095.465055443845,9.035121976459218,92.82,,,,,1d,27,1569226154
38689,38689,1229.2748014637532,1569227425.3512893,1229.2748014637532,-89.33334982344587,622.8731267508972,104.21579225871444,581.5062613064117,0.9929959177970886,663.2962287691622,121.51000144325373,626.4108302833148,0.9860414862632751,654.1367368020959,72.05757285110495,623.4133645370869,0.9709699153900146,633.9057178173612,162.10047336968182,637.4041825358784,0.5286829471588135,606.3475840274014,29.303851780041995,651.7742192302528,0.5855323672294617,497.55041231989486,198.7125283181515,500.5964585632918,0.5419631004333496,482.822421187062,-35.43762610695004,502.7729488089168,0.9831335544586182,556.8225161339466,274.2198162444846,304.3273221120106,0.8487018346786499,556.8498477735659,-146.16257676951602,307.0252832210444,0.8829848766326904,718.2023748495616,327.98568743417337,141.21881987512174,0.868949294090271,745.7767390616243,-158.6314178229639,149.84976597171183,0.8940469026565552,341.24745528601017,159.20563584560915,133.8716093979613,0.5949605703353882,394.57751056332137,3.7011489294504902,103.19612581292546,0.16020911931991574,316.4228219780791,190.4918366391076,-209.80159097245385,0.07596570253372192,533.2576764064963,42.73453375866426,-30.201256895598284,0.4612594544887543,420.5533398771864,140.47338892923443,-481.72013722465874,0.07974517345428468,695.7009220765141,-57.17597992036061,-73.04477827125746,0.041904330253601074,1181.5033934131104,2100.13,4.44,269.7751985362468,,,,,1711.6435308317734,2093.6225198536245,7.412440439125963,90.57,1599.841090392648,2094.742519853625,7.049920585501286,90.57,1585.328570539023,2094.8925198536244,7.177718389871464,90.57,1761.34,873.104108143599,8.152599268123392,180.1,1761.0674801463751,999.5664691682263,7.462599268123393,179.85,1761.02,1015.2115088754756,7.55,179.85,1033.1837690752698,2096.1274801463755,6.323393413110533,89.4,947.2881734665297,2095.237480146375,9.10236102462725,89.4,844.0832131737789,2094.53,9.002281610128538,90.06,809.9106933201542,2094.57,9.020079414498714,90.06,709.6858124419023,2094.68,8.427400731876608,90.06,525.3436102462725,2094.547480146376,7.03,89.67,505.9333720027764,2094.4374801463755,8.2,89.67,297.7932131737789,2095.4525992681233,9.007718389871462,92.82,,,,,1d,27,1569226154
38690,38690,1229.3,1569227425.3849616,1229.3,-84.85421474563249,614.916080740161,101.2925991884182,578.8788115885832,0.9941920042037964,667.7505231818237,118.83411419630363,626.9417813005426,0.9846236705780028,651.7437763940839,71.12495044023349,620.7375074675963,0.9734418392181396,630.8808259118856,161.83755173134432,636.7497424125061,0.5166173577308655,598.0939707123547,26.29175843060167,647.5383339610769,0.5953028798103333,496.6708747992064,199.5217589515596,492.672862959713,0.6605381369590759,486.1194569771748,-33.950522705651395,494.3047405035196,0.9793192148208618,554.2835502134708,267.70952439881677,297.47242884014184,0.9524664878845216,553.7914364913047,-150.60975312491033,302.6703672438835,0.8675457835197449,709.0857097632428,318.3329126529382,142.44264599332863,0.29685965180397034,742.7275608850701,-161.1075039132996,146.4870680769776,0.8953207731246948,351.66176045176286,159.77800577548552,130.29267714489998,0.5855472087860107,396.2660785604901,8.346293909227363,103.69453322321002,0.1946425437927246,269.3802434515268,208.42536919517903,-232.33259156754147,0.07464957237243652,540.1393662987598,39.72798530705449,-22.14274955837428,0.5127476453781128,356.69884669822335,166.05745952048898,-539.7023579819188,0.04766052961349487,536.1616914119988,-59.327642541447666,-245.95245357231587,0.016572147607803345,1181.39,2100.13,4.44,269.75,,,,,1711.83,2093.62,7.42,90.57,1600.02,2094.74,7.06,90.57,1585.51,2094.89,7.15,90.57,1761.34,872.9,8.14,180.1,1761.07,999.38,7.45,179.85,1761.02,1015.02,7.55,179.85,1033.34,2096.13,6.21,89.4,947.52,2095.24,9.12,89.4,844.31,2094.53,9.03,90.06,810.14,2094.57,9.01,90.06,709.9,2094.68,8.44,90.06,525.52,2094.55,7.03,89.67,506.14,2094.44,8.2,89.67,298.02,2095.44,8.98,92.82,,,,,1d,27,1569226154
38691,38691,1229.3330812687434,1569227425.4179938,1229.3330812687434,-79.6607211814573,618.992850063882,95.83989416545971,579.1685018009857,0.9933518171310424,674.6647542566336,116.50105756856723,630.2235996564493,0.9839767813682556,648.1857866727831,68.88246097956107,618.6559410283835,0.9789661169052124,630.3824673696624,161.7860729333815,635.9783580775422,0.4824677109718323,597.238250318316,23.263147582728728,643.9858514388716,0.5651072263717651,494.2253199299075,198.01938521509274,496.4936141297439,0.5103632211685181,488.9975627213374,-33.527301801510106,499.3798908809737,0.9470838904380798,553.5043795779073,274.619162351853,311.3844879537068,0.9430432319641112,548.632932888942,-149.57174653283172,302.5741952314321,0.8392102718353271,723.56717862432,325.9463543041889,144.39726144405148,0.9026482105255128,745.1737806599962,-160.3181200613649,149.0207417275671,0.8902184963226318,348.6044362873726,161.88204688506232,128.51214279192638,0.6132075786590576,399.27730519542536,9.37518599404989,107.34373430978263,0.13745707273483276,294.81816554321966,205.7570814959189,-228.7631910655492,0.17322343587875366,542.9598152374017,41.71458845848167,-21.066056947628425,0.8575821518898009,441.6184731198944,139.3146093757141,-464.11275577689315,0.05236181616783142,546.2042384544715,-59.841685568666236,-221.00727416456414,0.07161280512809752,1181.244442417528,2100.13,4.433383746251276,269.73676749250257,,,,,1712.0748013887028,2093.62,7.416691873125638,90.57,1600.2515688812055,2094.74,7.06,90.57,1585.7481851349542,2094.8866918731255,7.18638939561799,90.57,1761.3366918731256,872.6287335963021,8.153232507497451,180.1,1761.07,999.1318904844228,7.45,179.85,1761.0233081268743,1014.7751986112974,7.506994350633285,179.85,1033.5550282468334,2096.13,6.296011298733429,89.4,947.8210395455667,2095.24,9.12,89.4,844.6077314186928,2094.53,9.013459365628188,90.06,810.4410395455668,2094.57,9.036465014994901,90.06,710.1811907843207,2094.6766918731255,8.446616253748727,90.06,525.7515688812053,2094.55,7.010151238753824,89.67,506.41126640369765,2094.44,8.206616253748724,89.67,298.31773141869263,2095.4267674925027,9.009773141869264,92.82,,,,,1d,27,1569226154
38692,38692,1229.366607132624,1569227425.45147,1229.366607132624,,619.500525764268,94.69997131313323,578.4630521180285,0.9943183064460754,672.1028871834263,116.92513760678473,628.0422808861791,0.98614239692688,648.1610985341114,67.69992059354419,617.8376949856272,0.9730340242385864,629.5422637384131,161.94681895218832,637.4993266573738,0.4803231954574585,599.8739015835355,20.866756831069587,644.1648844669052,0.5891157388687134,498.6324539286656,197.9976047749577,495.33188724183,0.5517042875289917,488.64199783742544,-37.0791426562149,500.68416959292847,0.9551616907119752,557.8285062685791,278.21204406385544,314.41105831558286,0.9467669725418092,550.7675852460865,-146.85165966474568,307.72563480512287,0.8471254110336304,720.8739630133258,327.0588573653988,142.82462865899763,0.8995654582977295,737.1616385613577,-163.07181695953463,147.61671712089282,0.9003762006759644,342.7331497852727,162.96732138642284,126.38978606058531,0.6173453330993652,390.95533509789163,7.828867544891896,102.43198975192287,0.1112152338027954,297.1561391228263,206.9942763914371,-234.18465661486542,0.1774853765964508,539.2625492682077,42.009334706738855,-25.175134568562555,0.8759738802909851,454.1856563513997,131.6913341339851,-454.5049642532109,0.04494976997375488,530.9551189427476,-61.0559778217955,-228.15192182860372,0.0579957365989685,1181.0969286164545,2100.13,4.426678573475201,269.72335714695043,,,,,1712.3228927814175,2093.62,7.4133392867376,90.57,1600.486249928368,2094.74,7.06,90.57,1585.9895713548929,2094.8833392867373,7.223267845886394,90.57,1761.3333392867373,872.3538215124833,8.166642853049598,180.1,1761.07,998.8804465053199,7.45,179.85,1761.0266607132626,1014.5271072185823,7.4634107275888075,179.85,1033.772946362056,2096.13,6.3831785448223854,89.4,948.1261249068783,2095.24,9.12,89.4,844.9094641936159,2094.53,8.996696433688001,90.06,810.7461249068782,2094.57,9.063285706099196,90.06,710.4661606273039,2094.6733392867372,8.453321426524798,90.06,525.986249928368,2094.55,6.9900357204256025,89.67,506.6861784875167,2094.44,8.213321426524798,89.67,298.61946419361595,2095.4133571469506,9.039946419361597,92.82,,,,,1d,27,1569226154
38693,38693,1229.4,1569227425.4848132,1229.4,-86.26682521922977,608.1412433711084,94.75269742495405,564.2388597269306,0.994615077972412,663.8521722701157,117.88893649906751,620.8286495440558,0.9717764854431152,644.8168629267792,66.17799674327637,615.9146648507468,0.9720003604888916,635.203480812909,160.87017290575815,638.2421822559892,0.4050271511077881,599.0070355002342,18.48152534542581,643.4282725620573,0.5616472363471985,501.0136974725936,201.23825508817765,514.758968221531,0.9823408722877502,491.47133131069006,-34.88911806454658,494.2778449222411,0.9797910451889038,555.6282876254251,277.9825926051164,314.7156741129176,0.9514267444610596,545.8518327175223,-147.05662371088385,309.31902235561796,0.8327768445014954,724.4927249721945,325.2053153189213,144.7751355139022,0.9020047187805176,736.0643867398734,-166.63069904913675,147.74935045465475,0.8543437719345093,335.38447833787274,160.70176798565726,119.90727970697563,0.6879002451896667,394.63946779453687,7.380054905491066,103.32409203821452,0.15073847770690918,311.8432159672103,206.450477650513,-231.525819155174,0.1694798767566681,543.4224605680471,41.23278245640235,-22.683212164520768,0.8944296836853027,405.2245656954717,137.4194313195745,-500.398172337801,0.05033546686172485,512.7242401261299,-62.29116874830963,-240.62592908658715,0.06665873527526855,1180.95,2100.13,4.42,269.71,,,,,1712.57,2093.62,7.41,90.57,1600.72,2094.74,7.06,90.57,1586.23,2094.88,7.26,90.57,1761.33,872.08,8.18,180.1,1761.07,998.63,7.45,179.85,1761.03,1014.28,7.42,179.85,1033.99,2096.13,6.47,89.4,948.43,2095.24,9.12,89.4,845.21,2094.53,8.98,90.06,811.05,2094.57,9.09,90.06,710.75,2094.67,8.46,90.06,526.22,2094.55,6.97,89.67,506.96,2094.44,8.22,89.67,298.92,2095.4,9.07,92.82,,,,,1d,27,1569226154
38694,38694,1229.4553550317526,1569227425.5226574,1229.4553550317526,,619.353262345139,96.7954657869756,576.6015034791258,0.9955775737762452,661.9024021323062,118.83606827828469,623.7025934170075,0.9909145832061768,651.6649936990343,66.84083328399983,618.253201495149,0.97450852394104,635.6137749621176,159.69651415869075,637.7917874854884,0.5274795889854431,606.0105187273197,19.552698781579608,645.9688888184978,0.5477700233459473,500.36107511606605,199.53666878394367,508.08335524475984,0.957472324371338,485.691348043022,-34.835238476550444,496.16662993076574,0.9548724889755248,559.3134494127703,278.4876855502274,311.52493317278595,0.946397066116333,550.7557247067335,-152.02609542317987,295.46591479210673,0.8873625993728638,721.8879523267321,326.26377677075664,140.46073538523675,0.916403591632843,732.1088838980377,-169.17647340288318,147.3477332512011,0.878757119178772,322.4055003972772,163.20237662897958,111.92972591793192,0.5871028900146484,399.20400044100455,7.554148020298327,106.08980583676498,0.19547197222709656,312.5082768362776,204.68155035508087,-231.15970883686376,0.1578834056854248,538.3009429956157,40.69526420072694,-21.255355300946775,0.5510025024414062,373.7287820968925,141.21282838020338,-534.4949825329402,0.06985747814178468,452.1523723457428,-63.23676237237089,-329.22758090209663,0.014323145151138306,1180.7064378602886,2100.1244644968247,4.414464496824748,269.7044644968248,,,,,1712.9796272349686,2093.614464496825,7.376786980948488,90.57,1601.1130207254432,2094.734464496825,7.06,90.57,1586.6340917317934,2094.8744644968247,7.243393490474244,90.57,1761.33,871.6316242428046,8.168928993649496,180.1,1761.07,998.2203727650315,7.472142012701008,179.85,1761.03,1013.8648372618559,7.464284025402017,179.85,1034.360878712742,2096.135535503175,6.6139230825565525,89.4,948.9337307889481,2095.2455355031752,9.103393490474245,89.4,845.7081952857727,2094.53,8.985535503175251,90.06,811.5426597825973,2094.5644644968247,9.029109465072226,90.06,711.2149822667212,2094.67,8.432322484123741,90.06,526.6130207254429,2094.55,7.019819528577268,89.67,507.4139112603706,2094.44,8.231071006350504,89.67,299.42373078894786,2095.3778579872987,9.058928993649495,92.82,,,,,1d,27,1569226154
38695,38695,1229.5,1569227425.5531795,1229.5,,615.7006749947807,96.28144389208092,575.4847630060008,0.9951050281524658,652.6495208534532,118.96265984950158,616.7732217081025,0.9721107482910156,645.4608348186757,66.06037549841375,614.9605652466214,0.9754142761230468,633.9427417854182,157.5223981817719,637.75864799164,0.5227415561676025,608.2656416192427,19.03612294253798,645.1494412390563,0.5677447319030762,512.4508597041565,195.0491899032383,511.39800906540137,0.9544634819030762,486.1179636215969,-40.94414696478058,493.29872741833327,0.9648764133453368,564.4556599463284,275.20348037633363,311.05760497262656,0.9363893270492554,556.0547749845704,-152.31380366392676,294.1503985204781,0.8752024173736572,716.8017281499591,322.6247856773552,139.40976271095644,0.9021937847137452,734.6616684762787,-169.28698798858238,149.43686837148536,0.8725411891937256,328.5439434248336,161.9569326742019,116.15192424049809,0.5647454857826233,379.623714277839,5.959710085567014,93.81515061010408,0.1509595513343811,317.6787776169358,202.5960696182569,-230.62685062556025,0.1358707845211029,537.6855647746768,38.17587055693032,-22.781259891694106,0.5839186310768127,370.6551813650626,139.78266439984364,-574.4643840806469,0.053434759378433234,427.3144395704414,-72.97608240295408,-366.92754314138193,0.008735299110412598,1180.51,2100.12,4.41,269.7,,,,,1713.31,2093.61,7.35,90.57,1601.43,2094.73,7.06,90.57,1586.96,2094.87,7.23,90.57,1761.33,871.27,8.16,180.1,1761.07,997.89,7.49,179.85,1761.03,1013.53,7.5,179.85,1034.66,2096.14,6.73,89.4,949.34,2095.25,9.09,89.4,846.11,2094.53,8.99,90.06,811.94,2094.56,8.98,90.06,711.59,2094.67,8.41,90.06,526.93,2094.55,7.06,89.67,507.78,2094.44,8.24,89.67,299.83,2095.36,9.05,92.82,,,,,1d,27,1569226154
38696,38696,1229.5323608606745,1569227425.5851,1229.5323608606745,,614.8001067110126,95.86393312540122,576.980751785243,0.9944015741348268,659.3133309921171,117.04490179664282,622.7691948666247,0.9879410862922668,644.6004350610734,66.26819094941406,615.7981672968108,0.9723502993583679,630.5868817234657,158.05338532458182,637.3406983535015,0.482883483171463,605.4686858542436,19.59248682395704,645.0970303540116,0.552891731262207,502.4371564127924,196.97969362303226,504.6421534769101,0.9575334787368774,485.22609240403193,-38.44973101587114,495.74138746568565,0.962134838104248,565.1876736471671,277.6885788581979,304.68880857902616,0.9676344990730286,556.1431312851253,-151.90463380004508,295.26662787313234,0.8879116773605347,720.9126737093593,323.37946485364137,140.22287418122102,0.9239832162857056,735.3952666134787,-169.16603177163984,148.6083817381762,0.8801528215408325,343.34971485402275,160.56881419495897,125.4406399818282,0.5928469300270081,402.5428659279602,13.185444324186244,86.26139793436249,0.0040163099765777605,315.57789455022373,202.3510542252304,-232.54757959731708,0.11840763688087465,528.6567925844513,21.46495463668959,-59.850057929475575,0.13700857758522034,372.915493246917,141.2681401234816,-551.8904356824978,0.060623228549957275,494.7166288466259,-67.69733551896678,-275.60796666960414,0.04871609807014465,1180.367612213032,2100.12,4.406763913932543,269.68705565573015,,,,,1713.5494703689915,2093.6067639139333,7.359708258202372,90.57,1601.656526024722,2094.7267639139327,7.043819569662713,90.57,1587.192998196857,2094.87,7.220291741797628,90.57,1761.33,871.0046409424685,8.153527827865084,180.1,1761.07,997.6472935449408,7.4835278278650845,179.85,1761.03,1013.2872935449408,7.51294434426983,179.85,1034.886526024722,2096.1432360860667,6.814138237753892,89.4,949.6312477460713,2095.2532360860673,9.080291741797627,89.4,846.3980116600038,2094.53,8.973819569662712,90.06,812.2312477460713,2094.56,8.986472172134915,90.06,711.8618312296664,2094.67,8.406763913932544,90.06,527.156526024722,2094.5532360860675,7.050291741797628,89.67,508.0453590575314,2094.4432360860674,8.214111311460341,89.67,300.1212477460712,2095.3438195696626,9.059708258202372,92.82,,,,,1d,27,1569226154
38697,38697,1229.566170520301,1569227425.6184494,1229.566170520301,-91.78209175238531,619.1902260071718,94.4665385250143,578.4113117388979,0.9945135116577148,655.5390329583564,117.76461528486236,618.8445873829604,0.972934365272522,647.7454949190306,65.37991850432941,617.6954044304125,0.9694534540176392,632.7235323769031,156.89309495923322,637.3789632264161,0.4772856831550598,608.0195712442762,18.916801190905737,645.2514238969251,0.5785505771636963,496.22412595318116,189.06522310749057,487.3427882387432,0.5118086934089661,486.2056183754996,-35.936312321796024,493.7500383777114,0.9657939076423644,568.2792438878063,274.5310372000484,314.3699780651048,0.9422064423561096,547.4922210936428,-149.35244178871417,293.4820116744986,0.8634167909622192,720.8907990644266,324.35051932609053,141.37198395210947,0.9145123958587646,728.0877637649371,-168.30352913544257,147.56969699296704,0.9068927764892578,333.1838950740919,161.61709501810827,119.45390504840066,0.5987889766693115,388.9962153802816,9.475564676955095,92.71643538950435,0.09939119219779967,325.65452715625185,200.72411273080849,-224.66045954871709,0.11750677227973938,538.8630542890069,35.59336909525301,-32.17466706982293,0.9065505266189576,373.7004624926221,140.12029198313198,-541.7560619183938,0.07001665234565735,527.682621142916,-61.91662654071696,-233.95820010591203,0.04907888174057007,1180.2188497106752,2100.12,4.403382947969888,269.67353179187955,,,,,1713.7996618502282,2093.6033829479693,7.369851156090335,90.57,1601.893193642108,2094.723382947969,7.026914739849441,90.57,1587.4364277461682,2094.87,7.210148843909665,90.57,1761.33,870.7274017335309,8.146765895939778,180.1,1761.07,997.3937210977417,7.476765895939777,179.85,1761.03,1013.0337210977417,7.5264682081204475,179.85,1035.1231936421077,2096.1466170520307,6.902043352782905,89.4,949.93553468271,2095.256617052031,9.070148843909664,89.4,846.69891763068,2094.53,8.956914739849443,90.06,812.5355346827101,2094.56,8.993234104060223,90.06,712.1458323705292,2094.67,8.403382947969888,90.06,527.3931936421078,2094.55661705203,7.040148843909665,89.67,508.3225982664692,2094.44661705203,8.187063583759107,89.67,300.42553468271007,2095.3269147398496,9.069851156090335,92.82,,,,,1d,27,1569226154
