,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,scenario,participant_id,source_file
44360,44360,1151.5799206368526,1569577342.8969092,1151.5799206368526,-92.7328150702442,,600.4263297909761,32.50164631189384,603.545228186624,0.9955157637596128,634.0725767513437,51.86145598533129,661.0998815866376,0.9861195683479308,630.0109595870784,-4.635177324167074,652.236419531732,0.9775916934013368,612.5392203915003,84.78174014318428,676.5918145928307,0.8099600076675415,596.593591984235,-52.498752318306295,653.5646696170892,0.6340514421463013,444.23354726817183,147.471858932558,544.7775020375942,0.8927689790725708,477.9167065084465,-92.38292234952937,531.1526285882364,0.9145185351371764,532.9856269824886,247.79607683622987,329.9127349555428,0.7072974443435669,517.7175599427044,-164.9836541389801,286.9744321922057,0.5936746597290039,663.1450138711018,277.34386715779925,149.76276838593148,0.9708307981491088,751.9956967375861,-192.4291836983913,137.7573172787443,0.8720158338546753,319.21416217389185,134.05905566067256,155.76656171725352,0.5719279646873474,417.48440534162285,-43.61408654666046,153.39957770743734,0.03449833393096924,514.5504737180231,177.52572523598892,-60.25635498158118,0.20453113317489624,607.1070550369516,-107.53209875811764,57.92029046156078,0.8045467138290405,303.82309587914926,214.3507726354736,-669.0366629652486,0.03820633888244629,728.4609334051959,-99.44020989885634,-24.647394970691014,0.0069143474102020255,1164.2104761788835,2100.294015872629,6.037992063685273,270.5591031477472,1284.2673968400807,2096.86,7.6139761910558175,89.86,1760.88,1070.064650777808,8.216023808944184,179.85,1760.78,1108.9806349051782,8.062007936314727,179.85,1760.74,1125.2126428414929,8.020039681573639,179.85,1195.0353492221925,2096.6479920636853,8.265984127370544,89.86,1025.1753095406186,2096.04,8.612007936314727,89.4,536.2114920758573,2094.6079920636853,6.400039681573639,89.67,521.6294841395427,2094.52,6.483936509482177,89.67,463.12743652165426,2094.19,7.082047617888367,89.67,449.2374365216543,2094.11,7.117952382111633,89.67,294.785388903766,2095.606023808944,7.686023808944182,92.82,1d,30,1569575905
44361,44361,1151.6,1569577342.9303393,1151.6,-92.74393259086081,,598.0578445076492,33.84471193936168,598.3703197118938,0.9957094192504884,624.2959303038967,55.69459073805831,657.1046905572155,0.9876545667648317,640.6481201748034,-3.467946754928718,654.6407472089852,0.9789037704467772,612.2107723726257,87.27517696271705,678.3377843493731,0.7925199270248413,609.8974443019015,-50.254960311169775,655.7158799934471,0.6700232028961182,448.5340620372049,150.45379317783932,545.4323185600041,0.905724048614502,473.6143748030484,-82.16910080821502,531.6226747728987,0.8848873972892761,535.3932561843857,251.86482774250416,326.34161814717135,0.9268434643745422,551.2416912518769,-176.8182519662408,296.7833786067455,0.9793657660484314,649.2187193090157,283.1218566030353,139.1362418985475,0.9675469398498536,745.7198258086297,-193.40385650301712,135.19489184853882,0.9132681488990784,336.9578502636466,135.56279573870486,139.82120004815474,0.4531051814556122,399.2201952531797,-43.000729678263035,137.37525088653751,0.06624197959899902,559.6931282539165,176.32431916934237,-50.35570786285723,0.3659496307373047,606.5037496368948,-122.77299089205098,48.750176912496926,0.4538302421569824,267.7074088861732,236.0002906066477,-694.6570629859456,0.052150338888168335,606.8373058542035,-88.5138949912128,-143.46775349951903,0.011129647493362428,1164.09,2100.29,6.04,270.28,1284.42,2096.86,7.62,89.86,1760.88,1069.9,8.21,179.85,1760.78,1108.82,8.06,179.85,1760.74,1125.05,8.01,179.85,1195.2,2096.65,8.27,89.86,1025.35,2096.04,8.61,89.4,536.34,2094.61,6.39,89.67,521.76,2094.52,6.5,89.67,463.27,2094.19,7.07,89.67,449.38,2094.11,7.13,89.67,294.94,2095.6,7.68,92.82,1d,30,1569575905
44362,44362,1151.6203829041085,1569577342.964373,1151.6203829041085,-78.84977375588328,,598.77193269663,36.00482000008767,596.2876668343738,0.9956424832344056,624.8621063782398,57.03028492470376,654.1137169565606,0.9912921786308287,631.770773189583,0.4249364174390991,649.2900783375587,0.9801473617553712,607.3601963111149,89.43488097394119,674.4122161545506,0.5647410750389099,609.7542142935838,-46.525231160120036,654.7094581303379,0.6291061639785767,440.531887470609,156.2037833665189,542.8992468657293,0.9175502061843872,476.292591604094,-79.35248608197148,533.7452145771795,0.8923805356025696,536.5386275956041,252.1883415420412,334.57064171084164,0.7206878662109375,554.9672510736459,-177.98140078703418,281.9014698046886,0.9345563650131226,656.3455939263457,283.64698588592535,142.97774908032622,0.9678215384483336,740.1664722968259,-190.50847053453543,135.27440622007074,0.9528967142105104,347.86493414235764,141.90442565772312,134.67359341018835,0.4171913266181946,398.897185363006,-41.015990412727604,120.65059793368329,0.11840930581092834,573.5435206379499,178.0065557748792,-45.080910311353904,0.41795384883880615,596.9982809560847,-126.97733793516235,27.335218722828532,0.18583130836486814,156.95649206365525,259.9277282487391,-800.7741766218263,0.021501660346984863,514.8936107087651,-82.79151652726289,-270.52437441489224,0.009952187538146973,1163.9677025753501,2100.2859234191783,6.031846838356662,270.1128601863116,1284.5769483616345,2096.86,7.617961709589165,89.86,1760.88,1069.7328601863117,8.203885128767498,179.85,1760.78,1108.6548984767223,8.06407658082167,179.85,1760.74,1124.8869367671332,8.026306323286676,179.85,1195.3671398136885,2096.65,8.257770257534993,89.86,1025.5252929753315,2096.0420382904113,8.616114871232503,89.4,536.4704505862934,2094.61,6.3981531616433385,89.67,521.8904505862934,2094.5220382904113,6.469425643837481,89.67,463.4147186191692,2094.19,7.076114871232504,89.67,449.52471861916916,2094.11,7.121846838356662,89.67,295.09491007122335,2095.5918468383566,7.682038290410834,92.82,1d,30,1569575905
44363,44363,1151.6400063112926,1569577342.9971387,1151.6400063112926,,,602.64291998422,39.0067059777494,597.1660913562632,0.9950340986251832,624.1757628112148,61.74068427701882,656.3421148344761,0.9922548532485962,641.0395430004445,3.9938961178818966,654.8631786534793,0.981294810771942,614.523292843247,95.31605871474295,681.3475900871638,0.8525590896606445,631.8683582487282,-41.39510031367062,665.5583606232285,0.618285596370697,447.36826007045687,155.60348797301248,534.1985987117499,0.4752757847309113,466.9572058093882,-83.82473995625651,535.5224711274941,0.8698236346244812,530.755150224848,252.37078237976584,326.91421500299856,0.9161297678947448,547.736838495401,-175.6502363038237,275.18739539728716,0.9449659585952759,649.6420089836026,284.26948107193874,136.57813548433404,0.9626832604408264,735.017277824524,-196.0053061788417,136.14950452321943,0.9544192552566528,344.1596874127912,140.54351767264842,136.32259075058286,0.4323745369911194,399.71625327601714,-48.48697564307023,121.23165181599285,0.23399049043655398,603.5342245207019,179.1118026178945,-27.903241877610842,0.3556101322174072,618.4177350063096,-118.08750212694667,9.965395572595924,0.18543225526809687,146.6673749351066,270.4732360717469,-809.2333859620272,0.03266528248786926,485.5373733866249,-112.85994497455431,-394.6991135082065,0.009682178497314451,1163.8499621322455,2100.2819987377416,6.023997475483032,269.95194824740213,1284.7280485969518,2096.86,7.6159993688707575,89.86,1760.88,1069.5719482474021,8.197998106612276,179.85,1760.78,1108.4959488785314,8.068001262258484,179.85,1760.74,1124.7299495096606,8.042005049033934,179.85,1195.5280517525978,2096.65,8.245996213224549,89.86,1025.6940542771147,2096.044000631129,8.622001893387727,89.4,536.5960403922713,2094.61,6.406002524516968,89.67,522.0160403922713,2094.524000631129,6.439990533061372,89.67,463.55404481017615,2094.19,7.0820018933877265,89.67,449.66404481017616,2094.11,7.113997475483033,89.67,295.24404796582235,2095.583997475483,7.6840006311292415,92.82,1d,30,1569575905
44364,44364,1151.6600156782786,1569577343.0305488,1151.6600156782786,-78.60284953810444,,595.3753863773567,40.754156254567754,595.9338490074585,0.994491457939148,624.5638274630885,65.87385252916735,656.009930339774,0.9925879240036012,635.1110391027782,9.392603295360686,652.2892723641477,0.9825506806373596,601.9347529105764,97.76964865236471,673.2135318555449,0.6268917918205261,627.3043085693596,-33.82794426851341,665.7694916700641,0.7398198246955872,445.2009056622829,161.153330714167,542.8558241285701,0.9188770651817322,469.9479904240071,-80.0753641339027,537.9716511922578,0.8106417655944824,531.4814690826702,256.7669545404209,323.859033256804,0.8438690900802612,555.5777137409356,-172.46550528614918,278.710809250476,0.9416615962982178,652.9501063935335,286.8203330990225,139.36538764059188,0.9615918397903442,733.0264503914607,-193.686346496191,131.0038926682605,0.9144209027290344,338.35220017820814,140.24823813765906,135.09419330647054,0.4448505640029907,393.160099005873,-52.215160313701475,115.16144134868786,0.3234670162200928,567.8794587220077,178.25486382593928,-41.14926339223664,0.309754878282547,677.5906893633385,-118.10146167332162,32.02049916561737,0.2754153609275818,223.76345396181824,259.58080827735665,-734.0633326192143,0.01749345660209656,466.5221303633409,-125.1193229978294,-459.0116349397104,0.011348098516464232,1163.7299059303298,2100.2779968643445,6.01599372868866,269.78787143811746,1284.8821207227436,2096.86,7.613998432172165,89.86,1760.88,1069.4078714381176,8.191995296516495,179.85,1760.78,1108.3338730059454,8.07200313565567,179.85,1760.74,1124.5698745737732,8.058012542622679,179.85,1195.6921285618826,2096.65,8.23399059303299,89.86,1025.8661348331939,2096.046001567828,8.628004703483505,89.4,536.7241003409815,2094.61,6.41400627131134,89.67,522.1441003409815,2094.526001567828,6.409976482582474,89.67,463.6961113157763,2094.19,7.088004703483505,89.67,449.8061113157762,2094.11,7.105993728688659,89.67,295.3961191549155,2095.5759937286884,7.6860015678278355,92.82,1d,30,1569575905
44365,44365,1151.6805039609785,1569577343.0647585,1151.6805039609785,,,594.1542688326826,48.49308181820653,598.8300309398645,0.9947880506515504,627.6450394544654,72.98186330087697,656.9433804640098,0.9812097549438475,637.3908507746262,15.685576200259328,656.2866787878822,0.9819769859313964,598.041962946909,111.204432551287,675.9731493151854,0.7410030364990234,615.6291432860821,-31.22149966727756,663.1647675789586,0.7928304076194763,436.7956019157269,166.95104318997943,540.4401385959707,0.9238179922103882,473.3865653174426,-73.82376378850395,540.4962915873276,0.7309080362319946,525.5156602566251,258.9144076223206,323.6175816356196,0.9898752570152284,555.070552456443,-174.52958149628319,293.7124747177332,0.9918376207351683,650.8602062988031,294.1453037054014,134.2874346405483,0.9416457414627076,709.7252531769358,-189.43347243008841,126.492593170991,0.7888923883438109,363.07454265767313,144.00216654313732,138.68911592814786,0.2811836004257202,393.7423310009382,-48.47954849971641,96.78191092203579,0.32459187507629395,558.6923328917205,182.92698624655063,-23.12583155791293,0.7368876934051514,727.9090707750961,-112.51390871214042,53.03456471246543,0.2628365755081177,140.49426633604304,270.6502535362341,-776.3546501090407,0.01231175661087036,443.8571351685282,-128.37358532420268,-503.378821951605,0.022477328777313232,1163.606976234129,2100.273899207805,6.007798415608603,269.6198675199763,1285.0398804995345,2096.86,7.6119496039021515,89.86,1760.88,1069.2398675199763,8.185848811706451,179.85,1760.78,1108.1679179160742,8.0761007921957,179.85,1760.74,1124.405968312172,8.074403168782794,179.85,1195.8601324800236,2096.65,8.221697623412904,89.86,1026.042334064415,2096.048050396098,8.634151188293549,89.4,536.8552253502623,2094.61,6.422201584391397,89.67,522.2752253502623,2094.528050396098,6.379244058532258,89.67,463.8415781229474,2094.19,7.094151188293548,89.67,449.9515781229473,2094.11,7.097798415608603,89.67,295.5518301034365,2095.5677984156086,7.688050396097848,92.82,1d,30,1569575905
44366,44366,1151.7,1569577343.0973115,1151.7,-78.23580832538255,,600.2308531952926,50.783715054623286,604.0557143066311,0.9949324727058412,619.0380340909651,77.45176763001342,652.0608991626536,0.978901743888855,634.4735711888783,17.81616382127458,654.4299081377632,0.989005446434021,595.7981565079373,112.08108136826507,671.9421492167272,0.6222416162490845,592.1596778222028,-23.833190336110352,652.146060894377,0.8408390283584595,443.48763483657945,167.82518852837146,545.9171560651837,0.9069585800170898,471.12372642883935,-71.4303753191887,539.4825392112216,0.665107786655426,530.3592687410471,257.8822102038089,325.5076999037917,0.989111065864563,549.6655087961917,-174.15767678498761,295.4370490839741,0.992261290550232,654.7675056170501,292.1970855200885,135.59656603025942,0.9350464344024658,718.520007358715,-194.0303546442744,127.85153582017936,0.862980842590332,354.5479990539652,143.49926826944647,138.95723530972828,0.2287862300872803,377.6589103199481,-51.169622597808726,97.28892571247776,0.27261337637901306,577.4532797655154,181.55038104265773,-18.80541283933661,0.751419723033905,777.1370448494246,-105.92976204488905,72.93258623739571,0.2023259997367859,82.56440005411372,306.87526948042137,-775.5317975830235,0.012459009885787964,434.29052781248856,-113.2800772910668,-517.1133490837858,0.033694982528686516,1163.49,2100.27,6.0,269.46,1285.19,2096.86,7.61,89.86,1760.88,1069.08,8.18,179.85,1760.78,1108.01,8.08,179.85,1760.74,1124.25,8.09,179.85,1196.02,2096.65,8.21,89.86,1026.21,2096.05,8.64,89.4,536.98,2094.61,6.43,89.67,522.4,2094.53,6.35,89.67,463.98,2094.19,7.1,89.67,450.09,2094.11,7.09,89.67,295.7,2095.56,7.69,92.82,1d,30,1569575905
44367,44367,1151.7166619126106,1569577343.1305964,1151.7166619126106,,,598.1293512541498,61.08066872080353,606.9418347364413,0.9949442148208618,631.6869361926651,76.35307341739559,661.0718864313511,0.9833356142044068,616.2351181031804,23.09158284842164,647.9757996551036,0.9550023078918456,574.3581411186018,128.67940005972625,666.3974165725982,0.6896064281463623,576.1325953369038,-20.95052150573616,646.539775294971,0.9333497285842896,435.5172387388883,173.32838290072175,545.3608593944045,0.8090201616287231,466.859745967495,-67.11962153076679,537.1064722131183,0.9087924361228944,525.4873133365295,260.03463746701635,323.7774432564425,0.9890817403793336,555.1740813880629,-166.91290544570424,293.8272015979154,0.8021151423454285,672.5579891563586,293.3961318094642,139.41819811720717,0.9440178871154784,715.4908443189256,-194.583701043828,125.8789071207685,0.9356472492218018,360.8880686234132,143.4560795073576,147.07350413751215,0.19559940695762634,386.3826072844555,-56.33213836286546,72.71730141835161,0.13095557689666748,573.907701239285,184.01912254373275,-14.915734014615396,0.654822051525116,782.3512196243094,-94.975943186273,73.03457031939547,0.13137736916542053,82.95360551202288,283.67779869350153,-694.513529315691,0.03728163242340088,412.8568607106122,-108.6005607139907,-540.2142349292324,0.03704744577407837,1163.390028524337,2100.266667617477,6.0,269.38668758451365,1285.314964344579,2096.86,7.6066676174778936,89.86,1760.881666191261,1068.9433723165937,8.18499857378316,179.85,1760.78,1107.8733723165938,8.089997147566319,179.85,1760.74,1124.1150385078547,8.076670469911575,179.85,1196.1582938746676,2096.65,8.216664765044213,89.86,1026.3549586397116,2096.051666191261,8.643332382522107,89.4,537.0883024319685,2094.611666191261,6.441663338827372,89.67,522.5066362407074,2094.53,6.358330956305267,89.67,464.0966333882738,2094.191666191261,7.088336661172629,89.67,450.2082995795348,2094.111666191261,7.093332382522106,89.67,295.8299629183621,2095.553335234956,7.708328103871585,92.82,1d,30,1569575905
44368,44368,1151.7333867219807,1569577343.164007,1151.7333867219807,,,620.9762355782873,65.65862806925105,618.4776719785629,0.9938304424285888,632.2349278868805,81.18601226356297,663.1094110729762,0.9869488477706908,625.3841443525714,30.8274692020552,654.705508290587,0.9812195301055908,589.4307696511185,132.35225333850093,668.6064142566827,0.6860149502754211,546.5802508011722,-24.73010353617713,639.7980798744334,0.7284711599349976,434.5212280373255,174.2803365937688,545.0854294349473,0.8170057535171509,469.9797099646704,-65.0978699181708,540.3998612280045,0.9073920845985411,521.6242698539962,263.5667362600043,320.52048401921184,0.985049843788147,537.9843989489995,-159.71257018726388,288.9089035030738,0.7258356213569641,672.9910667546441,294.9809375070592,142.4507425368403,0.9528852701187134,714.8848602088502,-195.25831217373693,126.46639437604782,0.8891646862030029,372.27377414473136,141.44637087508568,161.59890025290738,0.11897534132003786,382.262335640893,-55.4321432552226,91.43029741765119,0.2313064336776733,591.2645065730629,183.5853618562,25.28436916029397,0.6897700428962708,800.6457142446459,-97.81996786655372,61.608518803498,0.2382056713104248,179.2635687471299,252.5910905597536,-570.0903160586,0.014612674713134766,383.2040819533033,-111.1463391488944,-574.2535006639592,0.04391172528266907,1163.2896796681148,2100.263322655604,6.0,269.3130984232842,1285.4404004148566,2096.86,7.603322655603828,89.86,1760.8833386721979,1068.8062288797569,8.190016016594257,179.85,1760.78,1107.736228879757,8.100032033188517,179.85,1760.74,1123.979567551955,8.063290622415309,179.85,1196.2971097924412,2096.65,8.223354688792346,89.86,1026.5004644812336,2096.0533386721977,8.646677344396172,89.4,537.1970136928757,2094.613338672198,6.453370705386604,89.67,522.6136750206775,2094.53,6.366693360990431,89.67,464.21370705386613,2094.193338672198,7.076629294613396,89.67,450.32704572606417,2094.113338672198,7.096677344396173,89.67,295.9604164314507,2095.546645311208,7.72672539417895,92.82,1d,30,1569575905
44369,44369,1151.7502893608996,1569577343.1977727,1151.7502893608996,-86.91611369810623,,595.2248893866359,73.33924921092616,614.7025959883035,0.9945560693740844,623.6893422781794,88.80891631409838,662.9804753122718,0.9899979829788208,625.4853483543236,38.91520656911747,657.5210463715904,0.9878986477851868,602.9190878244929,125.21783420536474,676.4079089294739,0.3473531007766724,549.5421117543519,-22.20811827049756,648.9124118886033,0.8239166736602783,436.9303905861036,176.20186608700297,539.1766025416222,0.9470210075378418,465.7857647801428,-63.07884111931652,540.0173619036057,0.908865451812744,530.672995143172,263.67059372234866,324.69894465386506,0.9836505651474,546.6366621393431,-159.71016686689592,297.4149517471425,0.6865682601928711,681.043270860494,292.6819384841149,141.03992789733118,0.9488437175750732,717.1671210038088,-195.96033557561887,132.67398386415493,0.9271780252456664,388.4967181312363,139.25644035168702,171.10403188252943,0.05332016944885254,364.71460881807883,-52.80898698584785,84.95019115763026,0.21380671858787534,600.6624896918361,183.96689495426563,53.17354466671517,0.74290931224823,722.5669140997118,-98.28945500693716,25.200385507611713,0.15465408563613892,410.4488168215706,214.42629158457612,-277.161517432629,0.04741325974464417,353.2791967548487,-111.49956698517242,-607.7912880403222,0.016903847455978394,1163.1882638346026,2100.2599421278196,6.0,269.23872681204165,1285.5671702067473,2096.86,7.599942127820077,89.86,1760.8850289360898,1068.667627240623,8.195086808269885,179.85,1760.78,1107.597627240623,8.11017361653977,179.85,1760.74,1123.842656176713,8.049768511280307,179.85,1196.4374016954669,2096.65,8.230115744359846,89.86,1026.6475174398267,2096.05502893609,8.650057872179923,89.4,537.3068808458477,2094.61502893609,6.465202552629731,89.67,522.7218519097576,2094.53,6.375144680449807,89.67,464.33202552629723,2094.19502893609,7.064797447370268,89.67,450.44705446238726,2094.11502893609,7.100057872179924,89.67,296.092257015017,2095.53988425564,7.745318296989575,92.82,1d,30,1569575905
