,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,scenario,participant_id,source_file
40247,40247,1278.4,1568737585.373609,1278.4,-88.80834521216119,629.5155104523581,46.44330365138313,667.5121116879708,0.9988166093826294,628.956773465769,74.93812794940732,709.5104532559062,0.9974236488342284,637.5224302894806,16.712729145541683,710.6157660755317,0.99301677942276,587.4740088215942,114.50398131161666,709.4375714281357,0.8066927194595337,608.7206261610229,-25.57359977545629,718.0400627747953,0.7777608633041382,535.0986746970169,156.44886910888002,534.0861609706087,0.1815060675144196,528.5600574437218,-85.6844411789823,554.4442360257991,0.4517845511436462,630.1312945281287,224.57586523639432,362.23462615240607,0.9756163358688354,614.4633579163587,-156.7466379629238,373.99948466658964,0.5467532873153687,834.2626183175122,273.51647865086545,223.0424880211037,0.9008368849754332,795.7103241634079,-211.81011659229432,195.4777858716967,0.5644846558570862,488.0782508915692,153.583867354582,68.29940190734614,0.4862093925476074,510.40524692380086,-56.89486629368598,204.6230685039236,0.3356203436851501,417.59853192514237,182.27836649313613,-548.0193373545545,0.09540465474128723,629.3921837357464,-80.37874895114577,-13.776158462391493,0.08673146367073059,433.7058628257725,171.1556921830181,-615.6165863872823,0.02639994025230408,783.4565781194998,-58.263714266310366,-66.57975933750849,0.012732177972793579,1195.49,2099.51,5.21,270.43,1378.9,2096.94,7.18,90.22,1363.94,2097.0,7.22,90.22,1760.41,1252.64,7.31,179.85,1760.37,1268.08,7.3,179.85,1760.33,1283.53,7.26,179.85,1056.3,2096.29,7.28,89.64,963.61,2095.4,7.37,89.4,911.79,2094.46,7.06,90.06,563.49,2094.76,7.77,89.78,385.59,2093.74,6.98,89.67,359.76,2093.6,7.04,89.67,,,,,,,,,1d,17,1568736260
40248,40248,1278.4331541129302,1568737585.4069085,1278.4331541129302,-99.346837209694,625.5645676042632,44.969906722780564,665.9817426985438,0.998599648475647,636.3193980781816,74.03521053176834,711.4972221039328,0.9974217414855956,632.3702102814358,15.151636993986696,709.481898468154,0.992962658405304,596.0223094222691,112.85270092672802,714.7651332899153,0.808071494102478,611.866535484982,-26.634161086435967,721.2000615135255,0.7119727730751038,532.3944226022377,155.86336000602103,533.6857964750952,0.2077573835849762,529.170263760118,-86.37825969698675,556.2528742846607,0.4780488014221192,625.8318496982897,223.8743563010054,359.77245387174133,0.9782320261001588,621.8269776367438,-160.04263306012624,362.7681458993957,0.8634552955627441,834.3466626599466,272.57058423120924,222.85677397930118,0.9052540063858032,801.7788692181186,-203.52005038985973,201.3160428033216,0.7432424426078796,491.9522397594347,152.41880382110696,78.9347020365251,0.4067884087562561,510.12272716822287,-57.45671983123204,213.53107193272004,0.2785922586917877,387.394944797742,185.75014279556402,-543.8625076933523,0.15037214756011966,693.5031943077701,-73.01966138320174,80.51821822719293,0.6940399408340454,418.2694158599977,176.11166867350482,-629.8854963215551,0.017114907503128052,742.4898782134112,-58.59893168130441,-132.3117251825147,0.04052883386611938,1195.3142832014705,2099.513315411293,5.213315411293014,270.433315411293,1379.138709613097,2096.94,7.193261645172053,90.22,1364.1820250243902,2097.0,7.22,90.22,1760.41,1252.4012903869032,7.283476709655892,179.85,1760.37,1267.83797497561,7.316577056465068,179.85,1760.33,1283.2879749756098,7.253369177413973,179.85,1056.538709613097,2096.29,7.263422943534932,89.64,963.85202502439,2095.403315411293,7.353422943534932,89.4,912.025394201804,2094.456684588707,7.076577056465068,90.06,563.7486020808551,2094.76,7.7534229435349316,89.79326164517204,385.8220787905109,2093.7433154112928,6.9965770564650684,89.67,359.998709613097,2093.6,7.073154112930137,89.67,,,,,,,,,1d,17,1568736260
40249,40249,1278.4663917829225,1568737585.440292,1278.4663917829225,-88.80834521216119,629.2730481351692,44.957376852606885,668.5219764049438,0.9987847805023192,632.1980579540392,73.93395758899385,710.29111256665,0.9976431131362916,631.846219947528,16.413130641263482,709.8425948950876,0.9934456348419192,600.5152849144927,113.63565712194234,716.5995549947228,0.8160181045532227,610.823839234749,-25.93047723451819,721.2558262620422,0.7275916934013367,531.3306781346619,157.43148166413798,533.6772233722918,0.18663889169693,526.1561739067297,-88.10274126627588,554.8377503096319,0.4917082190513611,629.2515782186774,223.12032248070454,362.6363181192504,0.98236745595932,622.4360218461736,-160.99687412182277,361.9668452301416,0.8711053133010864,838.3358076593784,272.1286731411104,222.7421299060324,0.868533730506897,802.229494538655,-201.8715399088877,203.4262582270541,0.7693983316421509,501.1514863743026,156.6576286250023,75.08505287256476,0.40407755970954895,514.9150449171973,-59.50160482140252,206.71630366358482,0.4488756656646729,355.76491553259405,202.68176785554704,-611.8541039404572,0.07176986336708069,737.6682143871332,-68.4110411824735,67.79530400710897,0.2688504457473755,397.8820918876908,177.5657972980442,-643.6588042038833,0.012614339590072632,709.6370325130719,-82.96691116557083,-238.46653185351548,0.014496028423309324,1195.1381235505107,2099.5166391782927,5.216639178292249,270.43663917829224,1379.378020837042,2096.94,7.2065567131689985,90.22,1364.4246600153342,2097.0,7.22,90.22,1760.41,1252.161979162958,7.256886573662003,179.85,1760.37,1267.5953399846658,7.33319589146125,179.85,1760.33,1283.0453399846656,7.2467216434154995,179.85,1056.7780208370418,2096.29,7.2468041085387505,89.64,964.0946600153343,2095.406639178292,7.33680410853875,89.4,912.2613816587497,2094.4533608217075,7.093195891461249,90.06,564.0078559067955,2094.76,7.736804108538751,89.806556713169,386.05474248045755,2093.7466391782928,7.013195891461249,89.67,360.23802083704203,2093.6,7.106391782922497,89.67,,,,,,,,,1d,17,1568736260
40250,40250,1278.5,1568737585.4740474,1278.5,-96.86965964487715,620.9739915473349,46.640379753977136,666.9117591489869,0.9988983869552612,641.6633970278068,75.39163731089414,713.8559315448086,0.9972513914108276,640.0330842985845,18.996557705362328,712.269406966951,0.9944628477096558,601.92795670135,115.14914424214098,715.1681366505336,0.8217924237251282,602.5680240412366,-26.526505081264467,716.5625773802858,0.7664575576782227,528.5834536523695,158.47759858182218,531.6306524331584,0.15072718262672424,533.8165617823479,-85.25540140467629,554.1388615691544,0.5203462839126587,630.9848071862849,226.44303264816662,359.7239272021527,0.9768174290657043,622.6324385702068,-162.0251283123756,361.60061767064286,0.9073084592819214,834.684486094241,273.612792298817,222.84905127534358,0.9410723447799684,795.7300567965474,-203.23389777184272,200.01613253766232,0.7404606938362122,499.72007789353637,155.911649473445,82.49005388000442,0.35078370571136475,523.5571056839702,-62.98302334151303,205.9792840536477,0.6128289699554443,332.93300564749296,212.46748473265282,-609.4219695848333,0.09091389179229736,745.2012817033342,-69.86309052134405,65.00100694065151,0.2617688775062561,336.2957529277425,177.63742692692486,-702.0456317781993,0.002329230308532715,655.9358516784897,-92.50760324466913,-324.69093512856057,0.0074207186698913566,1194.96,2099.52,5.22,270.44,1379.62,2096.94,7.22,90.22,1364.67,2097.0,7.22,90.22,1760.41,1251.92,7.23,179.85,1760.37,1267.35,7.35,179.85,1760.33,1282.8,7.24,179.85,1057.02,2096.29,7.23,89.64,964.34,2095.41,7.32,89.4,912.5,2094.45,7.11,90.06,564.27,2094.76,7.72,89.82,386.29,2093.75,7.03,89.67,360.48,2093.6,7.14,89.67,,,,,,,,,1d,17,1568736260
40251,40251,1278.5337624305732,1568737585.508077,1278.5337624305732,-87.63441564958315,624.1488685504515,46.89256767703196,667.8408803855561,0.9989947080612184,632.4584262876574,75.6865674846632,710.5870711384567,0.9977867603302002,632.4491676626801,19.161333745915712,709.773316978758,0.9951173663139344,592.3733559041617,116.64260150396684,709.2971698840961,0.8124864101409912,601.4969611036838,-24.922750989077844,715.3280745758798,0.8445415496826172,530.3877855273222,156.38419010280717,531.7075300834929,0.16322559118270874,525.394030765441,-86.88088388171806,549.4452741381682,0.5310963392257689,629.9304048593799,229.23914674621548,361.99910401571196,0.9794245958328248,622.8153680737964,-157.42997670332417,361.2719334546807,0.9294315576553344,834.1443798390262,275.7809362577489,223.3897447334936,0.8671894669532776,798.5885631321042,-199.87089401742497,201.1732385243015,0.7982752919197083,496.9957885078741,155.8157218063717,89.58541072151812,0.34791409969329834,504.28595467869866,-58.74133947636529,203.34474003917597,0.5072628259658813,315.386817975666,215.15650236427155,-605.4825436790345,0.09835636615753174,735.0129899124527,-69.5484919643794,59.920557060113936,0.2383946478366852,291.8085840246748,180.80634307266072,-749.0425049422099,0.004654377698898314,628.4751089800668,-100.92520512091606,-370.27115399020136,0.05420443415641785,1194.7844353610192,2099.52,5.223376243057326,270.44337624305734,1379.8630895001277,2096.94,7.2064950277706945,90.22,1364.9130895001276,2096.9966237569424,7.236881215286631,90.22,1760.41,1251.6735342568152,7.243504972229307,179.85,1760.37,1267.103534256815,7.319613812484063,179.85,1760.33,1282.553534256815,7.2670099444586125,179.85,1057.2698419862422,2096.293376243057,7.2603861875159375,89.64,964.5864657431848,2095.4133762430574,7.303118784713368,89.4,912.7397132570703,2094.45,7.096495027770696,90.06,564.5299707154143,2094.76,7.713247513885348,89.83012872917196,386.52971325707017,2093.75,7.036752486114652,89.67,360.71971325707017,2093.6,7.143376243057326,89.67,,,,,,,,,1d,17,1568736260
40252,40252,1278.5669654262113,1568737585.5415425,1278.5669654262113,-87.5853959757959,620.5025889584116,46.84980761487569,667.208323128677,0.9990178346633912,634.1513744576388,76.45534623120837,711.1253896851015,0.9973249435424804,631.5290895813283,19.14728703501145,710.5577155311013,0.9955891370773317,597.1745797508695,117.6526662202,709.8389690091002,0.8176692724227905,605.8639787217172,-21.537726087002802,715.5780387214763,0.7536630630493164,531.1610222864737,157.83879609692642,531.6274013828182,0.15669995546340942,522.3425987937492,-81.16972136991421,549.4393787267546,0.8464919328689575,638.5560817253264,231.0129978197842,365.56798194251746,0.977870523929596,621.1022126093952,-154.724999833447,354.3870194944281,0.9164522886276244,837.0528979147557,276.21941020374356,225.75799100848442,0.9470170736312866,783.5699766472028,-207.4836641143087,193.95666193655103,0.497695654630661,490.5573843333596,156.477054820013,83.53748139900371,0.4479767680168152,529.6288739215656,-55.08739287576724,171.52016295262888,0.6097548007965088,300.56888045224787,219.72755833159718,-614.0551498431482,0.06170594692230225,661.1656304237962,-76.89213668077083,-100.94791868362566,0.2358696460723877,322.6556664780543,178.29316423423188,-721.5739414811757,0.011546432971954346,629.4301980462808,-98.19279380378454,-390.26368033295637,0.07515832781791687,1194.6117797837014,2099.52,5.226696542621132,270.44669654262105,1380.1021510687217,2096.94,7.193213829515472,90.22,1365.1521510687214,2096.9933034573787,7.253482713105657,90.22,1760.41,1251.4311523886574,7.256786170484526,179.85,1760.37,1266.8611523886573,7.289731116409817,179.85,1760.33,1282.3111523886573,7.293572340969052,179.85,1057.5155441539637,2096.296696542621,7.290268883590183,89.64,964.8288476113428,2095.4166965426207,7.286517286894343,89.4,912.9754545261003,2094.45,7.083213829515474,90.06,564.7856337818271,2094.76,7.706606914757737,89.84008962786339,386.76545452610037,2093.75,7.043393085242263,89.67,360.95545452610037,2093.6,7.146696542621132,89.67,,,,,,,,,1d,17,1568736260
40253,40253,1278.6,1568737585.5748384,1278.6,-99.22144045227712,620.8099996133899,50.78021355076683,666.1100258937506,0.999224066734314,624.9841122022617,80.72589517486132,707.737423906638,0.9969908595085144,628.0685199972222,21.319875391044235,709.048883852562,0.995092511177063,589.5617990367225,121.51663897748571,705.1856493048675,0.8083966970443726,597.5973926229276,-19.68022981863113,712.8628187391313,0.7583453059196472,524.5841589872545,178.0290229341554,536.9886379417698,0.6774342060089111,521.9160398783112,-77.74813130524502,549.6073146476285,0.7802586555480957,625.5866668467714,238.13420598520096,362.8318476831898,0.9051570892333984,618.8056906818905,-153.38344062858508,358.20044564293863,0.9446927905082704,835.3044784810463,278.6498906599089,221.6254923878404,0.9431470632553101,788.4123701981707,-208.3657611108533,197.3765648022949,0.4486010670661926,484.1162831002584,160.12213562812954,109.687676597327,0.2220189869403839,500.8632631429351,-50.465601675174895,146.31445547227656,0.6315787434577942,317.65642693889487,211.44053378400372,-539.0062437254534,0.09527656435966493,785.6412199798642,-61.218070119690104,7.8768097411925755,0.3326131701469421,331.9436825649495,175.8515744607359,-724.2802614294335,0.017307579517364502,621.998667218465,-91.61096189747072,-400.3098078466732,0.042743325233459466,1194.44,2099.52,5.23,270.45,1380.34,2096.94,7.18,90.22,1365.39,2096.99,7.27,90.22,1760.41,1251.19,7.27,179.85,1760.37,1266.62,7.26,179.85,1760.33,1282.07,7.32,179.85,1057.76,2096.3,7.32,89.64,965.07,2095.42,7.27,89.4,913.21,2094.45,7.07,90.06,565.04,2094.76,7.7,89.85,387.0,2093.75,7.05,89.67,361.19,2093.6,7.15,89.67,,,,,,,,,1d,17,1568736260
40254,40254,1278.6330750371085,1568737585.6080954,1278.6330750371085,-101.050763411709,620.3236500225728,56.87333781265151,667.1579310534363,0.9993208646774292,620.7011957243856,86.03759871432148,706.6660838948154,0.9954107999801636,628.3607938319508,28.926627388793626,707.9790236998532,0.9797064065933228,594.9479290155866,125.07728523890509,708.604784080684,0.7306569814682007,590.7225794694211,-19.34440119965917,709.9735756150003,0.8145424127578735,519.7509164000652,186.4708686780154,536.6706021418165,0.583020031452179,524.9222482831668,-76.96293808289776,548.2616059460843,0.8251013755798341,631.9295404716349,233.9050827289397,357.2621968793678,0.9644845128059388,620.8011877721116,-150.51439514103652,364.7042929984625,0.9665572643280028,838.8425760609697,280.6268355131139,222.04428325434694,0.9247469305992126,789.9892520267696,-206.007749666073,198.2774430787368,0.6237397193908691,483.187464259499,157.87650792924626,126.62706225930813,0.2364336848258972,502.44393402729247,-51.50746290529479,148.94389362677578,0.5606405735015869,323.5305088079457,208.42775444895685,-505.4934198610868,0.06620746850967407,830.0724517411168,-53.255351533724024,80.46212505811178,0.344537615776062,314.57210022559053,203.59266952280416,-744.6431477156736,0.015482693910598757,590.8035734684919,-89.69956703950315,-422.9508405559428,0.23538783192634585,1194.2680098070368,2099.52,5.22338499257834,270.45,1380.5781402671796,2096.936692496289,7.17669249628917,90.22,1365.6281402671798,2096.99,7.230309955470037,90.22,1760.41,1250.9485522291095,7.286537518554151,179.85,1760.37,1266.3818597328202,7.250077488867509,179.85,1760.33,1281.8285522291094,7.31338499257834,179.85,1057.9981402671797,2096.3,7.2935399703133585,89.64,965.3114477708907,2095.423307503711,7.296460029686641,89.4,913.444832763469,2094.45,7.07661500742166,90.06,565.2946777857337,2094.76,7.7,89.85661500742167,387.23152525975814,2093.753307503711,7.043384992578339,89.67,361.42483276346894,2093.6033075037108,7.1268474740241885,89.67,,,,,,,,,1d,17,1568736260
40255,40255,1278.666359208798,1568737585.6415627,1278.666359208798,-96.300163737198,623.5624113106519,58.48769253861103,669.1120079035686,0.9992051720619202,620.6667135382318,88.31817271152492,706.1405896728586,0.9908860921859741,644.4213968220719,33.15648643281705,715.4752886161939,0.981528639793396,586.1041915404098,128.24501520237098,705.7985118075792,0.6118252277374268,594.3611570636482,-16.317333998896608,708.9458255288736,0.4855277538299561,522.4386170208735,190.0486668472792,538.0394355320273,0.6929352283477783,528.5710620081389,-71.46108413975206,545.2198866651677,0.38119110465049744,625.4082262712982,237.11104498452255,361.0385912098974,0.9016236066818236,624.4951336383004,-148.14988594351274,357.79933836508843,0.9581082463264464,836.2892224084752,282.4495238012301,219.7820255993995,0.8919295668601991,790.6689890572222,-205.20580150229927,197.7673862895216,0.6750566959381104,488.8258316730832,157.68101380261612,136.54518731944327,0.13860121369361875,487.3357206845041,-51.62341629913868,138.82452088233762,0.5085726380348206,283.854444708382,213.414653208144,-534.1797106941849,0.05356782674789429,830.9362816960178,-52.110176075268285,96.55215352959308,0.4160307049751282,249.6930868457196,220.48463685187664,-813.9400761112242,0.012609124183654785,574.1755083250466,-82.28308038178798,-431.8978932659529,0.2309677302837372,1194.0949321142505,2099.52,5.216728158240404,270.45,1380.8177863033457,2096.9333640791197,7.1733640791202005,90.22,1365.8677863033454,2096.99,7.1903689494424174,90.22,1760.41,1250.7055777757746,7.303179604398992,179.85,1760.37,1266.1422136966546,7.240092237360605,179.85,1760.33,1281.5855777757747,7.306728158240403,179.85,1058.2377863033457,2096.3,7.266912632961612,89.64,965.5544222242253,2095.42663592088,7.323087367038388,89.4,913.6811503824657,2094.45,7.083271841759597,90.06,565.5509659077444,2094.76,7.7,89.86327184175958,387.46451446158585,2093.75663592088,7.036728158240403,89.67,361.6611503824657,2093.6066359208803,7.10354855384141,89.67,,,,,,,,,1d,17,1568736260
40256,40256,1278.7,1568737585.6753886,1278.7,-85.64525614710227,618.7901974533871,62.80252886020658,662.2460188174996,0.9990335702896118,629.3774380063985,91.96486936341532,705.2759852497203,0.9881249666213988,637.7096500105048,37.03853961123425,710.6334528521547,0.989948570728302,590.8751959288203,132.3000174760573,705.6073853584901,0.5682858228683472,587.6305251389035,-14.030206134391461,705.7251449962563,0.5220510363578796,523.0639183406487,188.73219035821327,538.0034153617919,0.7148438692092896,532.279917120046,-68.12328891063268,547.2540431149847,0.4435627460479736,639.8003389295097,238.07236790664103,362.00295557146393,0.9540168642997742,621.2190083948373,-148.3567649939839,353.9726429543512,0.9666223526000975,835.9979386965616,281.95641454723494,219.58818964179142,0.9232767820358276,799.7485340671468,-202.47261408949046,203.7799637997797,0.7075051665306091,495.5558407313066,157.42609470009526,145.02760640112126,0.13712620735168454,475.0606233351506,-54.807134603946075,131.4652353254488,0.5025283098220825,205.83886247853826,221.1817721506213,-609.1597143376398,0.030504614114761363,835.7002496782353,-47.73748138205163,99.78738036158852,0.3776208460330963,268.7520677642854,227.60884768919217,-794.1358809631581,0.014863014221191406,564.4985179551568,-75.90045787330475,-447.1937397828405,0.12841594219207764,1193.92,2099.52,5.21,270.45,1381.06,2096.93,7.17,90.22,1366.11,2096.99,7.15,90.22,1760.41,1250.46,7.32,179.85,1760.37,1265.9,7.23,179.85,1760.33,1281.34,7.3,179.85,1058.48,2096.3,7.24,89.64,965.8,2095.43,7.35,89.4,913.92,2094.45,7.09,90.06,565.81,2094.76,7.7,89.87,387.7,2093.76,7.03,89.67,361.9,2093.61,7.08,89.67,,,,,,,,,1d,17,1568736260
