,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,scenario,participant_id,source_file
46864,46864,1487.8666010738148,1568816202.7498953,1487.8666010738148,-83.96567126438977,565.1708866690461,25.96377709892361,570.9964837007713,0.9968979358673096,576.640225045238,48.267670717152654,619.8685642862246,0.9729132056236268,573.1758872169733,-2.20854476803882,615.3528947348202,0.9512752294540404,507.3866240356215,107.10421913734596,610.4155855307409,0.7708246111869812,543.6247776958928,-32.53580654982193,603.2278632569596,0.4223366975784302,463.7116961910307,146.03950669818502,507.2307035981317,0.7866401672363281,515.0762290910627,-30.509274429728702,514.8204795816484,0.9529619216918944,600.0514215883993,248.3381351599112,396.4205660510492,0.613598108291626,617.2355508320737,-96.9799875593278,398.75668432861437,0.5482163429260254,780.2332749073207,302.1644787660352,272.58108638694665,0.2568701505661011,790.1938707371933,-161.59984746565482,275.3293295186214,0.04457196593284607,369.84179198202463,137.91073982901128,152.13071120413866,0.024501889944076538,438.3240837804485,-7.672289581051698,261.0190819446957,0.5939715504646301,452.56223013532286,141.88204133545833,-87.99484707377249,0.7137277126312256,631.1052314048729,-7.571752145294019,113.68699366128568,0.664480447769165,423.64211580019736,163.84888381922164,-502.2581855109218,0.013678103685379028,580.3928360272903,-80.16489724252848,-215.9005496572736,0.0007263422012329103,1112.5335957047412,2098.5866601073817,4.033339892618528,272.3568568859373,1919.172828268373,2092.75,7.683320214762943,90.16,1904.6828282683732,2092.79,7.653320214762942,90.16,1761.8894096643326,2093.2,8.956660107381472,90.37,,,,,1760.45,726.5272110873378,8.329940966433245,180.37,1760.5533398926184,742.9972110873377,8.293379248329696,180.37,1457.7594883757547,2096.17,7.793359570474112,90.57,1352.91288730194,2097.02,6.693162791918267,89.86,1053.8127889126622,2096.27,8.293359570474111,89.64,519.0927495569509,2094.51,8.936719140948226,89.67,1d,20,1568814665
46865,46865,1487.9,1568816202.7832801,1487.9,-84.15068591825164,564.9343888261601,27.307350182160768,571.1640649772168,0.9957051277160645,570.9584419561453,48.56195332035856,615.8643756672108,0.9688266515731812,573.7982136644555,-0.9456491878072052,614.2346740005535,0.9456911087036132,513.8484999093416,106.18928380166386,614.5574722498261,0.771217942237854,547.9305141083152,-28.812941021558533,604.392788609091,0.3982439041137695,454.70833401063834,145.73473363788932,502.0744707434704,0.7775667309761047,514.3233907921925,-26.640859189282647,515.4754791074872,0.9644894599914552,590.1504359155831,237.59805383333824,391.3381371616675,0.9694446921348572,602.5679522185596,-98.6789390893026,395.3607613803875,0.501049816608429,780.4226851912581,302.04585096890867,272.70036164916246,0.3372666835784912,791.4702075929488,-161.65566276543038,274.47378250366256,0.02014341950416565,376.4088866965155,134.22326213278174,151.03424352140206,0.12866723537445068,443.1447542548052,-3.975972149275643,263.2261833093161,0.2711712718009949,451.76513448049553,143.40897495971367,-80.68549038890752,0.16922670602798462,633.5664517920992,-3.3006823598020487,108.98399232447909,0.6149846911430359,419.40294702027563,161.36170417054606,-503.8792442380057,0.00852319598197937,578.6830189909185,-85.3403508599753,-245.45775314675225,0.0010522902011871338,1112.4,2098.59,4.03,272.26,1919.43,2092.75,7.69,90.16,1904.94,2092.79,7.66,90.16,1762.19,2093.2,8.96,90.37,,,,,1760.45,726.25,8.36,180.37,1760.55,742.72,8.27,180.37,1458.02,2096.17,7.78,90.57,1353.14,2097.02,6.78,89.86,1054.09,2096.27,8.28,89.64,519.39,2094.51,8.91,89.67,1d,20,1568814665
46866,46866,1487.9337239809838,1568816202.8170214,1487.9337239809838,-84.15068591825164,560.7155642376503,26.03705502269041,571.0952509127925,0.9958456754684448,564.8572778026753,48.50483846312702,613.4448708957783,0.9680209755897522,569.2578975425703,-1.3128248421909638,612.9870119433492,0.9501811265945436,508.5059008346077,107.3108500396089,610.7905671183856,0.7740643620491028,549.2884535705547,-24.71362632204928,604.6923236587972,0.4251595139503479,442.8158024457149,148.069824561353,490.9969152642209,0.8516609668731691,508.03799043469695,-31.416326918838372,510.88154801295235,0.9011237621307372,593.700015733047,238.79137597441604,392.86177153519066,0.9741158485412598,592.3821413978832,-99.30741989853912,390.1869341290139,0.540402352809906,777.4318495922473,301.98680406050926,270.9744847396419,0.4130672216415405,775.9331622699451,-165.77107417716095,261.56782594565306,0.04416567087173462,379.95258175274085,131.5653187815193,148.81094760012544,0.08875694870948793,441.6799792105946,-0.06568488773544699,269.9252140066173,0.22413930296897888,445.0398595496068,142.75761338889743,-83.03423816088069,0.08556091785430907,617.1164395018986,-0.898267388381871,133.09892643999015,0.04897409677505493,412.4907861111404,161.96527864410584,-505.7497627814915,0.01787567138671875,573.3589981399513,-91.96493344491924,-266.72693772897117,0.0017726421356201172,1112.265104076064,2098.5933723980984,4.0232552038032035,272.13859366845764,1919.6896746535767,2092.75,7.679882805704807,90.16,1905.1996746535767,2092.79,7.680234388590388,90.16,1762.4867710326594,2093.1966276019016,8.922903620917621,90.37,,,,,1760.4466276019016,725.9700909578329,8.33976561140961,180.37,1760.55,742.4367185597347,8.30372398098398,180.37,1458.283047051675,2096.1666276019014,7.786744796196795,90.57,1353.376067866888,2097.02,6.8676823505583515,89.86,1054.3699090421671,2096.2733723980987,8.276627601901604,89.64,519.6901434307574,2094.5133723980985,8.913372398098398,89.67,1d,20,1568814665
46867,46867,1487.9668507905494,1568816202.8501651,1487.9668507905494,-115.5672792655534,564.920839870617,28.49476103203999,570.6862545770481,0.9967851638793944,572.1313585723175,52.9796892409563,616.6243067434267,0.9768693447113036,569.0380808797858,0.41996731663402587,612.6295193533986,0.9526360034942628,508.0690563730645,108.88700272285179,609.5647716821236,0.7474641799926758,543.0639432030208,-25.14324710552341,600.1882232016499,0.3844477236270905,461.0507132552072,149.4286862408861,503.31397160604445,0.8475815057754517,509.04036275221137,-32.7635325953664,507.4122577417517,0.7699105739593506,594.5650791261028,239.75952834694823,391.80699169716087,0.9823483228683472,600.390802434395,-98.99118152882149,392.16072783401876,0.4187103807926178,781.6831465330333,299.3977529145948,273.84573155325336,0.34007585048675537,771.3125324444502,-165.04493579540727,257.74803690063567,0.026998519897460938,375.6275860406813,131.91791916006815,141.11816545561425,0.13853728771209714,442.114556644653,0.2874708376758819,262.36020642515615,0.23596540093421936,184.6206767093741,210.67514293826846,-294.27184746456425,0.009207576513290405,636.6126444043992,-0.9111119627259884,119.75582456139088,0.5756537914276123,323.1155170931208,212.417855485848,-569.340483413696,0.012695640325546265,569.3288919941075,-91.2671622245756,-273.4512234769445,0.002382516860961914,1112.1325968378037,2098.596685079055,4.016629841890168,272.019337154023,1919.9447510872285,2092.75,7.669944762835254,90.16,1905.4547510872285,2092.79,7.700110474329494,90.16,1762.7782869568325,2093.1933149209453,8.886464130395927,90.37,,,,,1760.443314920945,725.695138438442,8.319889525670506,180.37,1760.55,742.1584533593871,8.336850790549157,180.37,1458.5414361662833,2096.163314920945,7.7933701581098305,90.57,1353.607955533844,2097.02,6.95381205542781,89.86,1054.6448615615582,2096.276685079055,8.273314920945081,89.64,519.9849720358875,2094.5166850790547,8.916685079054918,89.67,1d,20,1568814665
46868,46868,1488.0,1568816202.8833313,1488.0,-115.47137040489991,561.7614612656218,33.496961959974016,569.1360567767888,0.9964003562927246,559.1719776779506,55.46156849943446,610.519740646949,0.9731181859970092,569.8910524313103,4.300015463740442,610.9767544165132,0.9622907638549804,514.9359370821537,111.01829904199604,612.5739881834827,0.7684680223464966,549.8819656184384,-17.255679947986188,601.8619761361873,0.24293434619903564,458.4913091105892,150.5498694709286,504.41823528460236,0.856215238571167,507.5445498694605,-34.00898993972737,510.0043209265298,0.8563123345375061,595.3508134374182,241.2849703390517,390.3633897673092,0.9827542304992676,601.9257438568831,-96.85161837522176,394.72749374722054,0.5708698034286499,788.4528283238402,297.4804026109568,278.3008311798044,0.412809818983078,756.6503399088408,-162.9335914614295,266.08231996841596,0.007370710372924805,370.57467407140814,131.8676573116316,134.76851400646808,0.19271963834762573,446.14666508165885,-4.687811740882938,251.35131874366851,0.7656174302101135,366.43089895752655,162.70393580029815,-174.0088368871032,0.15818637609481812,609.0206843075563,-11.076564136755842,142.56503783997445,0.044733643531799316,360.7186349508529,194.79525762219023,-553.2069920588862,0.010105282068252563,572.4811597121325,-76.0289681908836,-277.78667385872217,0.003262847661972046,1112.0,2098.6,4.01,271.9,1920.2,2092.75,7.66,90.16,1905.71,2092.79,7.72,90.16,1763.07,2093.19,8.85,90.37,,,,,1760.44,725.42,8.3,180.37,1760.55,741.88,8.37,180.37,1458.8,2096.16,7.8,90.57,1353.84,2097.02,7.04,89.86,1054.92,2096.28,8.27,89.64,520.28,2094.52,8.92,89.67,1d,20,1568814665
46869,46869,1488.033300313844,1568816202.9166732,1488.033300313844,-83.93407720764365,565.1252999441454,33.874328562895286,570.3403666421393,0.996196746826172,564.3153656898886,58.4328840727551,612.5945546503783,0.9793375730514526,562.4021715226522,5.296318142097223,607.4004451999642,0.9541213512420654,521.0579083784663,108.353883807853,613.4851141174242,0.9566177129745485,547.6570731452314,-13.482660581077404,599.1999743212784,0.21815243363380432,453.1505089129746,152.5851561095829,502.69199882296095,0.8714276552200317,515.6444638306555,-31.0443817818585,515.1614920238259,0.8249921798706055,595.4543002139178,241.40318359217025,390.1700020819568,0.9851980805397034,582.6178682676255,-93.68968030667645,388.1403641378064,0.5015488266944885,772.5399757536508,301.3570119150837,280.18979884242293,0.04958853125572205,749.7219584753364,-162.37996164556108,272.6689389650753,0.00460699200630188,375.80602900349004,130.66835254775134,137.24768216024435,0.1909065842628479,443.2743497332202,-5.326462943300307,251.52049640014732,0.2790738344192505,410.3149687075521,150.48492573217692,-116.52324841842848,0.09237715601921084,611.8036611505808,-12.269606428292882,144.94295496910811,0.11994460225105286,377.5120835364666,177.71400382678613,-545.4060306321772,0.005149155855178833,641.0612888427987,-35.428984346317066,-203.6373629576641,0.002834707498550415,1111.866798744624,2098.6,4.01,271.7334984307801,1920.4530823852144,2092.75,7.650009905846809,90.16,1905.9664124165986,2092.79,7.700019811693619,90.16,1763.3663727932114,2093.186669968616,8.8466699686156,90.37,,,,,1760.4366699686154,725.1402773637108,8.319980188306381,180.37,1760.5466699686153,741.6036073950951,8.340029717540428,180.37,1459.0597424479831,2096.1566699686155,7.793339937231206,90.57,1354.083092291061,2097.0233300313844,7.126580815994317,89.86,1055.196392604905,2096.28,8.273330031384397,89.64,520.5763727932112,2094.52,8.92999009415319,89.67,1d,20,1568814665
46870,46870,1488.0666203917572,1568816202.9500349,1488.0666203917572,-87.42375244779942,574.0195212973174,38.613508960533366,574.0587085824193,0.9916406869888306,562.2405360261619,63.41185592845928,607.3126282586404,0.9958263635635376,573.8541560673286,11.19802805848094,612.1053118113725,0.9633659124374392,522.3554378822654,109.53111788021248,612.0033033072018,0.9673473238945008,549.1529250883207,-10.015105334024419,599.2045605837908,0.2236214578151703,443.6345541260773,151.53230260250749,498.8462783916114,0.8323003053665161,515.8047580518024,-32.09506904955289,517.5158004816483,0.8220993876457214,585.8799533416168,241.81852560838504,388.33768206142884,0.9825522899627686,593.3673188578554,-101.15193283387413,381.0004394624337,0.4954864382743835,779.2442246842801,300.40518543013764,278.2941474302079,0.3134436011314392,776.1789293242102,-159.53817513673354,277.1737455543771,0.0242077112197876,385.40801924853446,133.96929804142144,142.75779505053438,0.2192179560661316,458.9842905868909,-7.0021096818430575,231.82417411174737,0.10330435633659364,457.0161287807563,136.15436261526708,-104.62730061625507,0.5089010000228882,611.3194214876396,-15.8567661897246,148.95773323344014,0.09998935461044313,387.9854988113847,178.86670575601792,-535.4363463305257,0.00331723690032959,672.4745433312843,-15.568147463590154,-169.45645200739037,0.003397166728973389,1111.733518432971,2098.6,4.01,271.56689804121385,1920.706314977355,2092.75,7.640013882472831,90.16,1906.2229770165304,2092.79,7.680027764945662,90.16,1763.662921486639,2093.183337960824,8.843337960824277,90.37,,,,,1760.4333379608242,724.8603887092391,8.339972235054338,180.37,1760.543337960824,741.3270507484151,8.310041647418492,180.37,1459.3196390557064,2096.1533379608245,7.786675921648554,90.57,1354.3263288598278,2097.0266620391762,7.213213018568799,89.86,1055.4729492515849,2096.28,8.276662039175722,89.64,520.8729214866394,2094.52,8.939986117527168,89.67,1d,20,1568814665
46871,46871,1488.1,1568816202.9834561,1488.1,-87.35346911203611,569.9504848739166,40.829487697946355,573.0517048576818,0.9936128854751588,565.8361634363201,67.11243462539383,610.0177557843492,0.9959462881088256,563.5364785256661,12.287225444809346,605.7644630857809,0.9731249213218688,521.4043946235169,112.68925658574959,613.9134536280616,0.9611005187034608,547.3681274740752,-9.079042432707167,598.040913611415,0.2960651218891144,433.52171162605003,153.04022415068584,494.5946312625678,0.8396426439285278,519.9805862264488,-31.674461927391572,519.3881346875154,0.8504982590675354,596.8101103052187,242.5709891438729,391.2986899513669,0.9852132797241212,606.6315633672801,-99.42656168529899,377.03846411225646,0.3316815793514252,782.2501183890346,300.4803635493445,276.2244769688449,0.31947362422943115,777.3115514814078,-159.15846837670782,269.0080952030056,0.01899024844169617,384.5639598795252,138.06014642577978,143.8050525669186,0.2037423849105835,453.3994054981995,-4.5179102678103815,214.4639027014675,0.15950751304626465,470.21014187933787,131.6823695258006,-79.39844277490869,0.5903323888778687,605.0636125379519,-14.406918352843551,148.76255449306387,0.06614995002746582,379.9794483619008,181.3403102755457,-506.0737397074898,0.040825307369232185,635.7683537914381,-17.73390039606909,-212.67129283457126,0.004570424556732178,1111.6,2098.6,4.01,271.4,1920.96,2092.75,7.63,90.16,1906.48,2092.79,7.66,90.16,1763.96,2093.18,8.84,90.37,,,,,1760.43,724.58,8.36,180.37,1760.54,741.05,8.28,180.37,1459.58,2096.15,7.78,90.57,1354.57,2097.03,7.3,89.86,1055.75,2096.28,8.28,89.64,521.17,2094.52,8.95,89.67,1d,20,1568814665
46872,46872,1488.1355824968357,1568816203.0197804,1488.1355824968357,-86.59775393066988,567.8927607803466,43.15228761085823,571.4007565574943,0.9937350153923036,561.5317061809503,69.69756455036371,608.7318746658067,0.9960371255874634,566.7795270559864,13.726098669731554,607.7518566121244,0.9720267057418824,517.198022848007,112.70438013624133,612.0143753021339,0.9547685384750366,546.1470780782914,-8.957781465048539,598.7778464738271,0.325533390045166,439.30959760500673,161.53399009385495,492.2914653676278,0.9076381921768188,516.8787093037471,-29.222294341589713,511.94073192630873,0.9102476835250854,591.6325708822351,243.67450949502648,387.6605063242543,0.9861856698989868,595.9558991269403,-93.57252549203008,377.31750255411725,0.4918234348297119,771.4483786183037,304.2780478906066,266.41973756780794,0.32068634033203125,750.0615638095854,-159.17587781420582,270.37833694904253,0.005823373794555664,387.95961357115766,138.9808882117253,146.5422355133505,0.21458536386489868,444.7555449702193,-0.2409305488323639,236.31040196913327,0.4510452449321747,453.60290852642737,132.1731930391316,-83.94881719730736,0.5406147837638855,561.8791162884829,-16.80750652868356,162.9111682209774,0.03033268451690674,377.934506292397,184.5834952924561,-495.974639953672,0.02372574806213379,756.7487574881908,-6.846556246906519,-14.424548264009216,0.08320695161819458,1111.457670012658,2098.6,4.0028835006328976,271.2114127667718,1921.23042697595,2092.75,7.6442329987342035,90.16,1906.75042697595,2092.79,7.645767001265797,90.16,1764.276684221836,2093.18,8.868465997468409,90.37,,,,,1760.43,724.2811070265817,8.36355824968355,180.37,1760.54,740.7546652762653,8.308465997468407,180.37,1459.8539852256333,2096.1464417503166,7.772883500632898,90.57,1354.84042697595,2097.03,7.392514491772327,89.86,1056.0453347237346,2096.283558249684,8.308465997468407,89.64,521.486684221836,2094.5235582496834,8.932208751582245,89.67,1d,20,1568814665
46873,46873,1488.1652069018671,1568816203.0500224,1488.1652069018671,-83.67086865227152,565.5507358035683,46.38637791306668,570.4981942515004,0.9938642382621764,557.7454148913969,71.66861371853406,607.3027339666608,0.9953626394271852,567.4605714677978,15.442237576404786,607.0490745358551,0.9674785137176514,515.5452116496045,113.49819598415456,606.4312792200981,0.9633059501647948,543.7987072340446,-6.382379505766747,595.5477917721638,0.3240106701850891,438.9117437753943,168.41996329684738,503.7561972128624,0.9284367561340332,514.5925961065507,-25.425485291174912,510.2944719891228,0.8693585395812988,599.4819695099309,248.3034140575021,389.90858723630686,0.7357263565063477,576.4616341158885,-89.5830761449574,373.6453122525338,0.24037382006645205,772.3125142051988,307.2094959868249,267.5473960049461,0.2609211802482605,745.0330065486937,-159.85343498212552,275.4705453470332,0.011742472648620605,385.3296418353687,139.79099517473009,154.76239183015963,0.10761100053787233,442.1995249844329,4.290710937450317,242.77214803488854,0.5220605134963989,442.8340443160634,141.2988652995083,-50.27920532915616,0.2377656102180481,537.3084951221299,-17.68598698811698,172.03485560623054,0.032080501317977905,362.4741860221133,178.79304604444317,-486.7404841783628,0.0573679506778717,804.4935863462912,-10.018901527388213,86.09840055631679,0.10173693299293518,1111.3391723925324,2098.6,3.996958619626621,271.0544034201054,1921.4555724541885,2092.75,7.6560827607467585,90.16,1906.9755724541885,2092.79,7.6339172392532415,90.16,1764.5403414266157,2093.18,8.892165521493517,90.37,,,,,1760.43,724.0322620243181,8.36652069018669,180.37,1760.54,740.5087827145047,8.332165521493517,180.37,1460.082093144375,2096.1434793098133,7.76695861962662,90.57,1355.0655724541884,2097.03,7.469537944853933,89.86,1056.2912172854953,2096.2865206901865,8.332165521493517,89.64,521.7503414266154,2094.5265206901868,8.91739654906655,89.67,1d,20,1568814665
46874,46874,1488.2,1568816203.0855408,1488.2,-87.98099187128399,562.3785303415907,49.09211132238286,568.1572073099948,0.9946023225784302,555.4239471691219,73.55297995635372,606.1619463057176,0.9945470690727234,567.6005008421047,16.445841527496754,606.8339985677299,0.9764435291290284,520.7976269812436,115.04128487656315,613.495621442224,0.9355767965316772,541.9669223593019,-6.67459984509542,596.4644534146386,0.3349570631980896,441.18238690896624,168.23968659459362,512.1986033492694,0.939743995666504,514.6869200954144,-18.37032258681669,509.4702178919956,0.9658706188201904,604.6922425293284,252.67788899631088,391.86288504052527,0.7396888136863708,567.0206089321957,-87.28618231617956,365.49512102517616,0.3056584596633911,762.0834790480127,313.1103930781398,262.46217546116657,0.21389305591583246,749.3427802382672,-160.80652528021798,279.58567481115745,0.0468597412109375,370.0377846121778,140.72846194533372,150.13038280249782,0.1068468987941742,438.991582167868,4.312056394655121,239.69265803764702,0.5049116611480713,432.7952375295256,148.96846895990194,-17.50163757213204,0.15567290782928467,486.7296636787877,-25.496131239246306,184.9539156498924,0.18338975310325625,355.2827769185469,173.3229987913617,-448.261927171278,0.04278615117073059,749.7826654200069,-27.00185025199741,78.79213793582647,0.14228323101997375,1111.2,2098.6,3.99,270.87,1921.72,2092.75,7.67,90.16,1907.24,2092.79,7.62,90.16,1764.85,2093.18,8.92,90.37,,,,,1760.43,723.74,8.37,180.37,1760.54,740.22,8.36,180.37,1460.35,2096.14,7.76,90.57,1355.33,2097.03,7.56,89.86,1056.58,2096.29,8.36,89.64,522.06,2094.53,8.9,89.67,1d,20,1568814665
46875,46875,1488.2328951854056,1568816203.1177487,1488.2328951854056,-114.82594367517572,565.3201998919683,50.90424325742834,570.1163258010006,0.9941797256469728,559.2581934384215,77.45640520890781,611.5159557736499,0.9682353734970092,567.5112906797252,17.53591951073393,607.016355161254,0.9757513403892516,524.1145155069581,115.7058678325343,618.4407312300558,0.927696704864502,544.4211638156659,-6.519209098017333,598.2693414157509,0.35237056016921997,425.4706889724356,167.26501311751448,497.95130498013197,0.935715675354004,522.7578606904807,-14.020849314139571,514.0018935955829,0.9646989107131958,582.8139322344844,249.36467975994682,385.5585673732448,0.9793930053710938,574.0775871805746,-85.76261502493848,366.3152021532977,0.3394969701766968,754.935482044818,318.3777624235874,262.1608590771548,0.1453116238117218,757.8017793218543,-159.0324887669399,284.4214264869054,0.03784888982772827,365.17161417656564,139.34643731210596,164.39035712737018,0.757206916809082,436.9835770840012,2.7936821651128154,241.14725924102768,0.4931792914867401,441.38009919963804,155.07899082818028,-1.3019258108570284,0.1502687633037567,467.3111776766948,-28.42426097580647,188.97049898005872,0.21753168106079104,347.4242403138732,172.81802913935192,-433.08674414946165,0.052647143602371216,723.8235386948618,-28.96080532330739,75.26346326950863,0.0994449257850647,1111.0684192583785,2098.6,3.99,270.7384192583786,1921.973292927621,2092.74671048146,7.676579037081071,90.16,1907.493292927621,2092.7867104814595,7.643026629783747,90.16,1765.1427671501074,2093.1767104814594,8.933158074162142,90.37,,,,,1760.4267104814594,723.4669699611355,8.356841925837859,180.37,1760.5367104814593,739.9436804425951,8.373158074162141,180.37,1460.6065824461618,2096.14,7.763289518540535,90.57,1355.5832929276214,2097.03,7.62250085227017,89.86657903708107,1056.8530300388645,2096.29,8.336973370216253,89.64,522.3560566686482,2094.53,8.923026629783749,89.67,1d,20,1568814665
46876,46876,1488.2658921561942,1568816203.1500564,1488.2658921561942,-87.9100206142802,565.687185987245,53.33657110588769,569.9094323103786,0.995040774345398,565.1395441440371,77.69792139695168,611.3292687103408,0.9938941001892092,567.8017920575095,18.511791283656468,606.4720536276748,0.9803133606910706,512.8503866906865,118.41882768039216,613.4936648518055,0.9265726804733276,542.1775895705989,-6.656555908115089,597.1593396751213,0.3926708400249481,427.3483050464154,169.74782194338866,502.3370520569655,0.9144041538238524,519.0597485034083,-15.868995222710907,512.5405574507074,0.9653066992759703,594.2261049276981,254.56735974726345,388.46743085889364,0.7884889841079712,591.4393018325534,-84.96791966945251,377.382020588541,0.2948693633079529,761.7270661811988,316.4801976875207,266.93070317017913,0.16000878810882568,752.9843730018056,-160.2386338108275,281.5340275029168,0.022800207138061523,368.6460805174209,138.6540926075975,158.30658250910187,0.09206026792526244,436.8619412523204,6.2919527525636605,209.97052710122642,0.5346309542655945,448.7119569624823,162.06314168054269,-3.2870072862135373,0.02570435404777527,465.2973445061388,-29.3666336650645,181.89065699340492,0.041772663593292236,353.6878762378981,174.2696931502058,-467.1214396428092,0.00892069935798645,765.0294688495602,-20.73700645651461,109.91385799719694,0.11548709869384766,1110.936431375223,2098.6,3.99,270.606431375223,1922.227369602696,2092.743410784381,7.6831784312388525,90.16,1907.747369602696,2092.7834107843805,7.666124509335978,90.16,1765.4364401901291,2093.1734107843804,8.946356862477703,90.37,,,,,1760.4234107843804,723.1930951035878,8.343643137522298,180.37,1760.5334107843805,739.6665058879682,8.386356862477703,180.37,1460.863958818315,2096.14,7.766589215619424,90.57,1355.8373696026954,2097.03,7.6851950967690845,89.87317843123884,1057.1269048964123,2096.29,8.313875490664019,89.64,522.6530294057483,2094.53,8.946124509335979,89.67,1d,20,1568814665
46877,46877,1488.3,1568816203.1834517,1488.3,-87.9100206142802,562.3208765923098,55.17872185914423,568.2964330282432,0.9945262670516968,561.579160643674,78.51581596769533,608.7225810153707,0.993492603302002,568.1268983703612,19.906717203445943,605.8652868232994,0.9807849526405334,514.9985797301898,118.74024430449651,614.8465054876663,0.9129917621612548,544.5791999144694,-5.972301721550741,598.4899247932992,0.4019978046417236,426.0343102501312,173.61955808820025,505.6238074407908,0.9220972061157228,518.932289625944,-13.929561422143307,512.1783641223024,0.9467068314552308,596.1438558448251,255.36155841102104,388.4408957614981,0.8256595730781555,570.7217130935642,-85.57330996707041,365.56279840431176,0.4110532999038696,769.0673994371432,315.27577476326746,275.6945045745042,0.21470609307289126,757.2928153154946,-158.96360081291888,289.15766736690165,0.021983563899993896,382.56341062937327,138.61072887246584,165.43459517773692,0.08797958493232727,432.7995031373418,8.211428269961582,230.96759444279502,0.5212623476982117,433.9585002960174,158.9550246939574,47.64355824056989,0.08450525999069214,447.7725654105921,-25.057265870159522,174.26788031057873,0.23774486780166626,372.2705084116658,169.529673071796,-385.1952967637,0.0510026216506958,813.2709902106723,-14.862681349133606,145.19981810691306,0.11119610071182252,1110.8,2098.6,3.99,270.47,1922.49,2092.74,7.69,90.16,1908.01,2092.78,7.69,90.16,1765.74,2093.17,8.96,90.37,,,,,1760.42,722.91,8.33,180.37,1760.53,739.38,8.4,180.37,1461.13,2096.14,7.77,90.57,1356.1,2097.03,7.75,89.88,1057.41,2096.29,8.29,89.64,522.96,2094.53,8.97,89.67,1d,20,1568814665
46878,46878,1488.3338987091886,1568816203.21735,1488.3338987091886,-88.3415779207828,569.9974271344412,55.87658903064042,571.3418020033934,0.99495130777359,563.80946338743,82.50288636853091,613.9008387369623,0.9681096076965332,571.5350438656437,21.065966095314888,607.4019502311887,0.9793823361396792,528.61875997686,118.67356269513728,618.8132831817511,0.9269436001777648,548.2227328435221,-3.5198546283901933,599.2198356468832,0.36884576082229614,423.3296069924134,174.64905594745946,499.1543207876923,0.9160474538803101,519.0544182329551,-14.476968319554715,511.89005870158536,0.9632946252822876,583.6984073679843,252.51586692871155,381.5562926135706,0.9792288541793824,582.6208741218496,-86.32364471002684,372.9999038740158,0.2404910624027252,768.1266498973152,314.15274634773584,269.85736843591906,0.360578715801239,760.8705289561908,-155.98543424581428,292.46236997850565,0.022490382194519043,380.9338351677427,142.2770790540077,157.65157694997782,0.1514880359172821,432.73724300515966,1.3743406430654568,214.51623068390117,0.4056080877780914,455.35552594761396,163.6261484425422,23.426355935262023,0.0289093554019928,462.34867256602564,-27.25400527639785,164.57583293244483,0.04757347702980042,366.92347297033166,188.30989788173008,-448.6816858332005,0.00796082615852356,847.5619907017673,-4.2785925956881545,140.720414480759,0.061362415552139275,1110.6644051632466,2098.596610129081,3.983220258162328,270.3784734851914,1922.7510200607505,2092.74,7.683220258162327,90.16,1908.2676301898318,2092.78,7.679830387243492,90.16,1766.0416985117765,2093.17,8.92610129081164,90.36322025816231,,,,,1760.42,722.6286407137366,8.31305064540582,180.37,1760.53,739.0986407137366,8.359321548973968,180.37,1461.3910200607504,2096.136610129081,7.763220258162327,90.57,1356.367799802588,2097.03,7.804237934701376,89.90033922551302,1057.6913592862634,2096.293389870919,8.273050645405819,89.64,523.2650883826951,2094.533389870919,8.986949354594179,89.67,1d,20,1568814665
