,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,scenario,participant_id,source_file
33764,33764,1344.4336518473974,1568224659.8854284,1344.4336518473974,-93.41223514037443,563.6947459689497,112.14364937174105,630.3438426468102,0.9979808330535888,571.4451748011425,139.57120886537177,672.42593972961,0.9969059228897096,581.408592137266,79.93205993816989,673.6568530111192,0.9952549934387208,564.4454756937395,171.85562847879845,692.3146724166501,0.6561746001243591,553.1733515822747,22.790517223487306,688.7590037773742,0.9336972832679749,417.503621420356,221.65269300405205,537.2408918470552,0.6101107597351074,422.83015347625883,-60.70730828333811,548.2147821533973,0.9742493629455566,549.943375498837,283.52483199351366,351.1962228254466,0.5070546269416809,540.7936943432093,-124.63409155369722,351.5027966187602,0.9224621057510376,727.3695834888824,333.4086448908806,155.452496103878,0.5455120801925659,714.5162011891333,-185.1811705687075,189.0587717913004,0.7334814071655273,393.44053882400453,168.0824009833389,74.54923647352165,0.07491520047187805,369.8056206014911,-36.55476242882903,162.94632655162698,0.5776059627532959,647.2153727990635,173.23600364028184,-103.78754766651643,0.033860564231872566,682.4265982203001,-37.95089617006733,58.939956777288636,0.5597319602966309,381.9494980763237,190.61204800351683,-618.1540163847909,0.0020110011100769047,271.4271137289179,-153.15302770265487,-723.3560373562532,0.005891323089599609,1154.181645208794,2100.55663481526,5.296730369479469,269.1896177831232,,,,,1727.6794058876171,2093.46663481526,8.640095554219206,90.57,1711.3227710723568,2093.626634815261,8.65,90.57,1469.8225799639185,2096.0466348152604,8.163174076301324,90.57,,,,,1760.82,1093.4443415139997,7.236634815260265,179.85,1760.78,1108.8843415139997,7.263174076301325,179.85,1430.7261362570966,2096.4366348152607,8.833365184739733,90.57,1011.7628666265763,2095.90336518474,9.039808891561588,89.4,765.0521977470418,2094.61663481526,6.940095554219207,90.06,751.1221977470418,2094.63,6.962982967862911,90.06,479.11921477917883,2094.28,7.969904445780793,89.67,446.72257996391863,2094.09336518474,8.139808891561588,89.67,430.8559451486583,2094.00336518474,8.133460738958943,89.67,277.1359451486583,2096.9063481526027,8.193556293178148,96.98,,,,,,,,,1d,7,1568223547
33765,33765,1344.4667949088255,1568224659.9188044,1344.4667949088255,-89.49197091329725,561.5339839015817,108.58364335722945,635.7982148393803,0.9978632926940918,570.2808596684335,133.3373702380938,671.630731132633,0.9972251057624816,594.8867112214407,78.14148496217857,679.5333907495879,0.9964685440063475,562.1949990709758,169.2099182059055,693.6430562984287,0.7268921732902527,545.7864817558786,20.852959683083718,685.2859387223598,0.884959876537323,420.64825383485567,234.88103563340042,541.9560628598754,0.9508965611457824,417.36829766946676,-55.69973270182921,548.9731870339282,0.8310849666595459,546.3464259596941,280.590806241472,359.22350465186776,0.3411572575569153,535.05968209515,-128.241404147737,352.22930689028686,0.9373599290847778,732.4120984339047,331.42550950741764,156.87815000085013,0.5383270978927612,724.498427109148,-186.50958144458184,189.95408697571887,0.7150794863700867,397.0716102402394,188.89069349047585,43.36800838354414,0.05759432911872864,423.93091254846814,-37.05143108168337,153.1331267485209,0.02692657709121704,599.4779612059342,174.14274114587374,-157.46172775473875,0.019302725791931152,683.5090393214734,-37.98357182246822,50.236819676111224,0.11554202437400818,353.8728290398477,171.67834754751863,-649.6905414864174,0.002560853958129883,358.4842127151207,-140.0321346830831,-564.6320973678681,0.009355396032333374,1154.005986983224,2100.553320509117,5.303358981765133,269.14984610940917,,,,,1727.9644362159008,2093.463320509117,8.650038472647703,90.57,1711.6111157067835,2093.623320509117,8.65,90.57,1470.091038761488,2096.0433205091176,8.146602545587161,90.57,,,,,1760.82,1093.2023971655726,7.233320509117433,179.85,1760.78,1108.642397165573,7.246602545587161,179.85,1431.017795197666,2096.433320509117,8.836679490882569,90.57,1012.0611541794314,2095.9066794908827,9.019923054704595,89.4,765.280884870897,2094.6133205091173,6.950038472647703,90.06,751.3508848708972,2094.63,6.9265256002917575,90.06,479.3843592706054,2094.28,7.959961527352298,89.67,446.991038761488,2094.0966794908827,8.119923054704595,89.67,431.1277182523705,2094.0066794908826,8.14671796353027,89.67,277.40771825237056,2096.8732050911744,8.216756436177972,96.98,,,,,,,,,1d,7,1568223547
33766,33766,1344.5,1568224659.9522429,1344.5,-89.65645004951479,559.4934556918852,105.26360244156372,631.3471044279745,0.9983571767807008,569.1744334152994,130.78212149128578,669.3928719818805,0.9958782196044922,581.1319433461517,74.74708069927054,671.2554876118079,0.9960490465164183,562.7252130447591,166.75546915797707,691.9490705096403,0.6528621912002563,557.8053107060971,18.516658031019205,684.2269737088445,0.8264153599739075,413.4655107855891,233.44214208279914,547.7212535400733,0.9332406520843506,417.7735709250425,-52.242334297941596,546.5710509773038,0.8072175979614258,543.9747730081249,279.42953987674343,357.90869788651185,0.3505409359931946,529.7982961819497,-127.1010141164814,341.0062331325376,0.9005012512207031,730.3374137957851,332.89318933531615,155.49893829587447,0.4814194440841675,740.8469382934852,-186.45126641837743,185.79153965340737,0.845226526260376,399.2069087120497,198.0969460489769,38.06699770164616,0.022418826818466187,370.7041609835047,-46.086401629288794,164.16147673033674,0.288979172706604,630.3067851917931,177.71884774674308,-122.90115724137286,0.04888826608657837,680.2918931367452,-28.335317693329426,54.1658525258228,0.2429604232311249,334.1673991427939,158.13475242501463,-673.9326039671832,0.004135638475418091,401.0526653257421,-137.13340720527938,-487.56500669199966,0.011766642332077026,1153.83,2100.55,5.31,269.11,,,,,1728.25,2093.46,8.66,90.57,1711.9,2093.62,8.65,90.57,1470.36,2096.04,8.13,90.57,,,,,1760.82,1092.96,7.23,179.85,1760.78,1108.4,7.23,179.85,1431.31,2096.43,8.84,90.57,1012.36,2095.91,9.0,89.4,765.51,2094.61,6.96,90.06,751.58,2094.63,6.89,90.06,479.65,2094.28,7.95,89.67,447.26,2094.1,8.1,89.67,431.4,2094.01,8.16,89.67,277.68,2096.84,8.24,96.98,,,,,,,,,1d,7,1568223547
33767,33767,1344.5336127603975,1568224659.9861615,1344.5336127603975,-87.39794853529743,558.4425366594896,102.8568718322908,633.1870821598811,0.998233675956726,569.9025977846213,129.79246822409192,672.0588705106832,0.9921851754188538,582.0439490852627,70.68231583656505,671.531955774121,0.9937258958816528,563.7764521794511,168.39891565097474,696.3130533350067,0.4174299836158752,542.1000789128093,9.9224983672099,675.2646181592431,0.5820596814155579,414.05582282199026,233.51677153894246,545.5391937000281,0.9495248198509216,413.0488255917835,-53.73909443203014,535.7783823947923,0.6301627159118652,542.7304426543742,284.969498151767,348.6848391119616,0.5917219519615173,538.1616497016939,-133.69588401383928,331.6246238504383,0.9537917375564576,728.8969396413643,336.6234232364536,156.96805689063453,0.4874382317066193,730.8415363835605,-178.33886319230788,179.4635780784089,0.08998894691467285,387.3355672070568,203.73733982632046,37.176125158936046,0.030357271432876587,389.52895095522433,-41.077768677422405,166.77107736567302,0.04003828763961792,670.2294123320115,176.0834986257573,-77.5272899112787,0.057117074728012085,658.4988550967743,-15.110592317213154,72.38244364429656,0.585033655166626,329.1949324767826,173.2443045812508,-681.6838316361909,0.013390153646469116,448.894748932251,-95.83479703886593,-467.664606997002,0.011657416820526123,1153.6518523698928,2100.5466387239608,5.31,269.0730259635626,,,,,1728.5390697394193,2093.45663872396,8.653277447920486,90.57,1712.1890697394192,2093.6166387239605,8.626471067721697,90.57,1470.6322633592206,2096.03663872396,8.126638723960243,90.57,,,,,1760.82,1092.7179881251377,7.246806380198787,179.85,1760.78,1108.1579881251375,7.23,179.85,1431.6057922914983,2096.43,8.836638723960242,90.57,1012.6625148435782,2095.91336127604,9.0,89.4,765.745289322783,2094.61,6.9700838281192725,90.06,751.8119280467433,2094.63,6.89,90.06,479.91217953110106,2094.2833612760396,7.923109791681938,89.67,447.5322633592203,2094.1,8.089916171880729,89.67,431.67226335922027,2094.01,8.136471067721697,89.67,277.9522633592204,2096.8063872396024,8.213109791681939,96.98,,,,,,,,,1d,7,1568223547
33768,33768,1344.5666038979602,1568224660.0194528,1344.5666038979602,-87.0308976196444,560.6410148584072,101.3011517272443,628.3655755370086,0.9983595609664916,560.2821584986642,130.6704613796783,665.1449451020677,0.9934080839157104,572.6962453825205,70.78123101858354,665.0443708268451,0.993277072906494,567.7528848572267,165.5124065530781,696.96128123524,0.5175351500511169,562.4879991773886,10.560537383712804,680.7768453324312,0.5333603620529175,418.5041137752003,230.3103587536668,546.9373623669596,0.9574755430221558,410.9114027533234,-51.66019146282245,535.8426718654226,0.7006128430366516,544.4610073334935,286.5290516715998,351.6151209851751,0.601138174533844,527.5522862665068,-124.08418024731236,344.5280773115419,0.8855252265930176,729.4728432996872,337.6082740782294,155.27833562008462,0.3638445436954498,719.9295876110764,-178.14818804408569,179.86495037661686,0.5946583747863771,384.9011885929858,208.71628364156655,30.248433899909806,0.04286479949951172,375.9243716309485,-30.77425254534943,178.00677881556442,0.4768340587615967,676.2483648063477,178.08888664563477,-71.4845886980888,0.050588637590408325,649.7545710319682,-14.590864056988671,66.19401496413951,0.5910210013389587,323.1795608926911,178.5785017671941,-689.9389132662477,0.004475146532058716,510.59961517603995,-106.61794780628185,-444.40658260846703,0.009299993515014648,1153.4769993408106,2100.543339610204,5.31,269.0367357122437,,,,,1728.8227935224586,2093.453339610204,8.646679220407938,90.57,1712.472793522459,2093.6133396102036,8.603377271427783,90.57,1470.8994915734784,2096.0333396102037,8.123339610203969,90.57,,,,,1760.82,1092.4804519346858,7.263301948980155,179.85,1760.78,1107.9204519346858,7.23,179.85,1431.8961143020508,2096.43,8.833339610203971,90.57,1012.9594350816427,2095.916660389796,9.0,89.4,765.9762272857222,2094.61,6.979981169388092,90.06,752.0395668959261,2094.63,6.89,90.06,480.1695104040904,2094.286660389796,7.896716881631753,89.67,447.79949157347846,2094.1,8.080018830611907,89.67,431.93949157347845,2094.01,8.113377271427783,89.67,278.21949157347854,2096.7733961020394,8.186716881631753,96.98,,,,,,,,,1d,7,1568223547
33769,33769,1344.6,1568224660.0531528,1344.6,-89.67382158445005,560.0428361072942,99.22046671898559,629.7457570206881,0.9988399744033812,574.9729473630723,125.53522814446764,673.1330896216741,0.9928829669952391,569.3102388228349,64.63744315917018,666.4651528050929,0.9923869371414183,569.498979030521,162.73303824323662,695.7027366117359,0.6295303106307983,516.41659115222,5.9423929282841605,662.158005637689,0.4462992548942566,421.1488018772551,235.84272941224543,541.8016986110329,0.9730618000030518,403.88688075832323,-53.15880389690406,540.0238073777426,0.812875509262085,549.4561923361325,289.0630579958955,358.0292242511716,0.4973150491714478,532.0082664613128,-114.52755644020438,371.6764160637333,0.6256592273712158,720.9867350852153,335.64691184123416,162.6952390740951,0.09980931878089903,729.4602294673102,-174.98119709961068,182.93437361688225,0.19016018509864807,378.1693589488916,215.1180961749503,39.59610474577409,0.014772087335586546,346.87397975319124,-28.6247786717596,168.01043638528355,0.5220467448234558,685.3811884414151,171.21053688522227,-63.1500649504771,0.33822137117385864,642.6535894291483,-11.64360248231928,58.74103878378557,0.4747216403484345,302.4892679238702,167.00766186634598,-703.0244509222141,0.022006124258041385,521.9791488066267,-81.40374040663647,-424.11608272659134,0.009524106979370115,1153.3,2100.54,5.31,269.0,,,,,1729.11,2093.45,8.64,90.57,1712.76,2093.61,8.58,90.57,1471.17,2096.03,8.12,90.57,,,,,1760.82,1092.24,7.28,179.85,1760.78,1107.68,7.23,179.85,1432.19,2096.43,8.83,90.57,1013.26,2095.92,9.0,89.4,766.21,2094.61,6.99,90.06,752.27,2094.63,6.89,90.06,480.43,2094.29,7.87,89.67,448.07,2094.1,8.07,89.67,432.21,2094.01,8.09,89.67,278.49,2096.74,8.16,96.98,,,,,,,,,1d,7,1568223547
33770,33770,1344.6332628796636,1568224660.0866964,1344.6332628796636,-87.53848381455299,561.3832122623148,99.89994597850307,626.7748390019747,0.9988322257995604,554.1016264569429,128.51861713237216,664.8895742621064,0.991397261619568,571.2057377096355,67.42804497229474,666.3408139254419,0.9912974238395692,560.1194106535032,163.86068333820612,694.9072669859293,0.5369988679885864,553.2655737357445,10.171321234795023,675.9487838193397,0.5206378698348999,425.1984830602751,233.52282505535686,544.0275949025627,0.9261337518692015,405.2742962608694,-53.2978800885248,535.4953055781793,0.7468372583389282,547.3434369690929,287.5858014455048,350.5358287023326,0.6063475608825684,524.6838099228021,-111.97179677683373,374.74124156791055,0.9201738238334656,732.1410473928552,336.8866989420653,159.593662096656,0.2826828360557556,727.6471602207595,-171.47565800149724,179.4539761334441,0.24357181787490845,393.5438632947032,213.3530919548933,45.81619277783754,0.02017495036125183,339.965087282934,-28.59148346449809,161.8262040629671,0.8081971406936646,705.4587193848372,173.00388496876087,-44.405484204262564,0.01809120178222656,640.1039782402737,-18.01243339221316,38.62318299757595,0.2258145213127136,246.23728990349116,151.20028684212832,-760.7593213234328,0.0037266016006469727,517.691634287224,-73.11327031254524,-421.51423503999183,0.011393845081329346,1153.1203804498164,2100.5333474240674,5.313326287966361,268.9600845444037,,,,,1729.399387053073,2093.4466737120333,8.653305151865442,90.57,1713.046060765107,2093.61,8.589978863899082,90.57,1471.4427556132416,2096.03,8.136631439831802,90.57,,,,,1760.8233262879662,1091.9938546904891,7.293305151865442,179.85,1760.7833262879662,1107.4371809784557,7.243305151865441,179.85,1432.4860396290064,2096.4266737120333,8.83,90.57,1013.5593659169723,2095.9233262879666,9.013305151865444,89.4,766.4428401576453,2094.61,6.9700422722018365,90.06,752.5028401576452,2094.63,6.926589167629968,90.06,480.6961030373089,2094.29,7.889957727798165,89.67,448.3394293252752,2094.1033262879664,8.096610303730888,89.67,432.4794293252752,2094.0133262879667,8.09,89.67,278.75942932527516,2096.706737120336,8.173305151865442,96.98,,,,,,,,,1d,7,1568223547
33771,33771,1344.6664822577327,1568224660.1201966,1344.6664822577327,-87.51998914037033,560.934045871452,101.12876809018616,627.7241949969424,0.9989117383956908,557.0108541340497,127.88589475870329,664.1321474496863,0.991081476211548,578.801920605695,70.07285716589965,667.8785536298253,0.9866765141487122,557.9982828907072,165.19830083318462,694.0923172750206,0.6063544750213623,1615.025912177608,105.0419914555872,996.1997175339412,0.3786574900150299,410.75955562564906,235.2922494643789,543.6635700004872,0.9303420782089232,415.1060745657113,-32.852476506458885,536.4807970269629,0.16522952914237976,554.8153056817031,288.94381432268983,353.91962306572447,0.6847927570343018,504.6033997994796,-108.42579164901129,364.6879213739614,0.8415846824645996,722.358654751235,342.3147588598252,151.51318579763782,0.4117879867553711,712.8439323738075,-168.2298451989293,185.59938098434392,0.10351428389549257,399.24325686333015,212.56679515152248,39.665961856787405,0.06787073612213135,352.7191227923735,-20.255097348229665,157.9129828736429,0.8270881175994873,538.594746950549,178.23094339959977,-222.76998923123142,0.04119908809661865,619.9737396668687,-14.89843453965592,2.5810729211119394,0.4622820913791657,250.625597684528,174.8212194053091,-761.7026201831834,0.001809269189834595,524.0891394638713,-98.72835520830836,-446.9730423842448,0.010111510753631592,1152.9409958082433,2100.5267035484535,5.316648225773268,268.92022129072075,,,,,1729.6883956422744,2093.443351774227,8.666592903093079,90.57,1713.3317474165008,2093.61,8.599944677319808,90.57,1471.7151545134082,2096.03,8.153241128866346,90.57,,,,,1760.8266482257734,1091.748031292778,7.30659290309308,179.85,1760.7866482257732,1107.194679518551,7.256592903093077,179.85,1432.781692093821,2096.423351774227,8.83,90.57,1013.8583403195944,2095.926648225773,9.026592903093078,89.4,766.6753758041289,2094.61,6.950110645360383,90.06,752.7353758041289,2094.63,6.9631304835059655,90.06,480.9618580618617,2094.29,7.909889354639617,89.67,448.6085062876349,2094.1066482257734,8.123185806186157,89.67,432.7485062876348,2094.016648225773,8.09,89.67,279.02850628763485,2096.673517742267,8.186592903093079,96.98,,,,,,,,,1d,7,1568223547
33772,33772,1344.7,1568224660.1539974,1344.7,-82.12946285269147,559.675709182971,99.84835393088457,630.5336602068205,0.9986986517906188,565.0423150744127,126.20379776621195,667.2344041843328,0.9901851415634156,575.044106055645,68.94724857030221,668.3395122998495,0.9879341721534728,556.4140889882248,165.58253475434387,696.452698307897,0.491280347108841,1424.0032194193964,88.31581103735444,938.0547170863696,0.3234204053878784,423.2038310211643,231.86283261946275,546.6484385971248,0.9307255744934082,416.91599467283936,-22.62281908124252,534.0387968887127,0.1857021152973175,549.8041551175794,292.43567660015776,353.7399946508648,0.6916149854660034,505.7652833961255,-115.84376689551556,366.42028862023597,0.9175692796707152,730.6285710161512,341.45923793871845,154.25690332247947,0.3270530104637146,740.5665982322463,-168.50689658512061,175.77554423795632,0.796128511428833,408.58799208544633,215.4677176477669,30.631780028960467,0.15039938688278198,385.1843325444754,-26.166279497284485,140.70253309729492,0.7591986060142517,357.41289417498473,185.85023697747124,-496.71289093714427,0.008697271347045898,711.5922289886969,-21.722236660740624,9.34790058293106,0.228255182504654,252.50789675899318,159.2157543220253,-761.0035636053668,0.001828610897064209,518.2886332380294,-90.3614628229062,-468.77766762510566,0.0026833415031433105,1152.76,2100.52,5.32,268.88,,,,,1729.98,2093.44,8.68,90.57,1713.62,2093.61,8.61,90.57,1471.99,2096.03,8.17,90.57,,,,,1760.83,1091.5,7.32,179.85,1760.79,1106.95,7.27,179.85,1433.08,2096.42,8.83,90.57,1014.16,2095.93,9.04,89.4,766.91,2094.61,6.93,90.06,752.97,2094.63,7.0,90.06,481.23,2094.29,7.93,89.67,448.88,2094.11,8.15,89.67,433.02,2094.02,8.09,89.67,279.3,2096.64,8.2,96.98,,,,,,,,,1d,7,1568223547
33773,33773,1344.7331344911347,1568224660.1874628,1344.7331344911347,-87.45872828254517,559.3306854013742,100.40931538246387,631.2750511412307,0.9990413188934326,569.3907609074238,122.71860011986016,668.153254323061,0.9904627799987792,580.7710202866909,72.93710798146088,668.6557045562073,0.9861268997192384,561.8308367194796,166.5118361276494,698.5720689653018,0.5069699287414551,811.2483557869588,35.09635694769238,752.1189070321101,0.30667197704315186,416.40627554388567,235.3507854192615,541.8183365074141,0.963532328605652,420.09409645770205,-19.213054261857344,535.0842918029674,0.18632617592811584,557.1810767300277,292.45178249535184,345.60806427959665,0.7607475519180298,515.5595867837803,-112.6274136903223,356.12927800170786,0.9222179651260376,736.813854701555,341.8781686295684,149.4545238227664,0.7988201379776001,747.2528536322537,-168.81135337628788,173.94119691102168,0.8717477321624756,-76.46844972012818,275.7381012176747,-290.162115514514,0.032810360193252563,374.6819290541282,-24.66160024677482,123.3007000366472,0.6564432978630066,410.0374845823,179.09057036568782,-404.3316447999195,0.021361231803894043,716.3326506697423,-31.955020191136256,-19.011893232996954,0.07933717966079712,222.7740019617302,150.07088336812245,-786.118318537008,0.002233177423477173,502.7575075168514,-89.10265968217598,-488.3319525152124,0.0031416714191436768,1152.5843871969862,2100.5166865508872,5.313373101773061,268.8402386106384,,,,,1730.2682700728715,2093.4366865508864,8.670059652659592,90.57,1713.9049566237586,2093.6066865508865,8.61,90.57,1472.258389378191,2096.0266865508866,8.150119305319183,90.57,,,,,1760.83,1091.258118214717,7.313373101773063,179.85,1760.79,1106.7114316638304,7.27,179.85,1433.3715835219853,2096.4166865508864,8.823373101773061,90.57,1014.4615238693256,2095.933313449113,9.04331344911347,89.4,767.1386279888294,2094.61,6.920059652659592,90.06,753.2019414379428,2094.63,7.0,90.06,481.49176247996405,2094.2933134491136,7.946567245567344,89.67,449.1517028273045,2094.11,8.140059652659593,89.67,433.2883893781909,2094.02,8.109880694680816,89.67,279.568389378191,2096.606865508865,8.20331344911347,96.98,,,,,,,,,1d,7,1568223547
33774,33774,1344.7663822916347,1568224660.2210426,1344.7663822916347,-89.6627874782082,559.3555627421515,100.93910483439691,631.2035018666006,0.9989993572235109,569.4683941630792,126.35538296713646,668.5303496799484,0.9946794509887696,576.0568983319006,72.13230735362552,666.3226810210476,0.992386758327484,546.9260261132333,170.67091762948792,692.7343610846268,0.7475515604019165,577.0431886370648,19.521671520188,681.1890101854801,0.4169342219829559,416.29967306909765,240.14693863641534,540.432188786807,0.964753806591034,420.6329543249554,-16.30557160615739,536.9912813128899,0.20809361338615412,544.9456992226976,305.8847631117439,361.07203702606,0.011335313320159912,516.1196386209654,-111.96243333978235,367.0154384000288,0.9448751211166382,727.3964683884503,333.23012227056057,155.02899039859517,0.5480608344078064,729.2513365496011,-166.45814804519782,184.4499206707192,0.05727744102478027,235.78078771964988,237.8342358371927,-84.0426253372554,0.17316564917564392,398.68913751072404,-32.726381840740146,101.64258011322323,0.79823899269104,233.12984283846848,200.8937462205904,-598.2917503575262,0.03284400701522827,726.8074720690065,-23.56791117500023,-24.416272930478385,0.3583502769470215,206.01248561544773,210.4554628938815,-805.8792503327428,0.00103759765625,449.3518615810962,-65.64933461228324,-541.053552866481,0.010741442441940308,1152.408173854336,2100.5133617708366,5.30672354167305,268.8003412500383,,,,,1730.5575259372222,2093.4333617708367,8.660085312509578,90.57,1714.1908877080589,2093.6033617708367,8.61,90.57,1472.5276965622413,2096.0233617708373,8.130170625019153,90.57,,,,,1760.83,1091.0154092710663,7.306723541673051,179.85,1760.79,1106.4720475002298,7.27,179.85,1433.6641641663855,2096.4133617708367,8.816723541673053,90.57,1014.7640788538762,2095.9366382291632,9.046638229163475,89.4,767.3680378122798,2094.61,6.910085312509577,90.06,753.4346760414431,2094.63,7.0,90.06,481.75442010391447,2094.2966382291634,7.963191145817372,89.67,449.4243347914049,2094.11,8.130085312509577,89.67,433.55769656224135,2094.02,8.129829374980844,89.67,279.83769656224143,2096.573617708365,8.206638229163474,96.98,,,,,,,,,1d,7,1568223547
33775,33775,1344.8,1568224660.254996,1344.8,-104.94695188893316,561.920233046407,104.33801757377528,634.5362625907443,0.998761773109436,578.2090852127527,129.97478277733168,676.421519382048,0.9941333532333374,570.3904336441949,71.36997570959477,668.9498155825368,0.9933140277862548,548.3459878905878,173.16541148990865,693.4120309478105,0.7151119112968445,515.2695698802722,17.104308126036724,663.8568353788405,0.5558473467826843,417.64416242828463,242.86213652103973,537.2796363779098,0.9518282413482666,418.2509740759933,-15.736142285660437,535.8528983672907,0.21523573994636536,551.5789815785175,300.1192457575215,347.0618779835017,0.9352189302444458,531.256807744201,-111.27066672942101,356.7633944554793,0.9342896342277528,728.0351666848094,340.5716498702718,149.05585642741744,0.8657214641571045,735.2714294743566,-169.2678712441554,170.59877537289591,0.8605793118476868,388.5878131711492,208.98956168530225,13.590293880152615,0.4083800911903381,404.89519974135305,-33.55479211838004,92.24312735041168,0.7393355369567871,162.1810915820238,216.9733791375215,-687.4848763871039,0.02829846739768982,615.9424407641892,-47.61834032942075,-201.03259477655737,0.09022101759910583,198.08047966413625,241.24052425783736,-814.6512204758943,0.0062434375286102295,437.1533265196328,-76.95822214416495,-559.5776947508539,0.012634247541427612,1152.23,2100.51,5.3,268.76,,,,,1730.85,2093.43,8.65,90.57,1714.48,2093.6,8.61,90.57,1472.8,2096.02,8.11,90.57,,,,,1760.83,1090.77,7.3,179.85,1760.79,1106.23,7.27,179.85,1433.96,2096.41,8.81,90.57,1015.07,2095.94,9.05,89.4,767.6,2094.61,6.9,90.06,753.67,2094.63,7.0,90.06,482.02,2094.3,7.98,89.67,449.7,2094.11,8.12,89.67,433.83,2094.02,8.15,89.67,280.11,2096.54,8.21,96.98,,,,,,,,,1d,7,1568223547
33776,33776,1344.8333563984322,1568224660.2885563,1344.8333563984322,-87.29739981272024,561.4646994094717,106.47015591612127,636.02038091037,0.9981594085693359,581.4250146465054,135.10853711911662,679.9398212093831,0.9927065968513488,572.9466607066793,72.70162224098897,671.6951757214505,0.984423279762268,559.9479496747151,175.8124494263201,703.716004842061,0.9236738681793212,1637.1942438381445,110.13712503297373,1004.2005743358465,0.433455616235733,415.419508919459,245.49564163108056,542.0823485111699,0.9721808433532716,414.0230277489768,-14.77593542592299,542.5529139368648,0.3431119918823242,544.8952988303312,293.96151903720875,357.5929013639483,0.9282680153846741,524.96104414835,-131.7480146092712,328.17310816656783,0.9836851358413696,731.5359672992055,335.07368501144975,159.37832950939526,0.3642945885658264,747.0720695478736,-169.6635288438751,172.68710746017524,0.8874449729919434,416.65097011691,189.5677712032462,73.93205212927928,0.19073036313056946,427.3749989989465,-33.26217784364409,73.75510534199113,0.3067041039466858,264.377087811649,201.49962365555584,-538.3318927478983,0.012340694665908812,486.4616804614946,-65.15945025770944,-396.28311007193713,0.03391584753990173,180.69405736315602,221.2926612980916,-829.1280560600412,0.002523273229598999,416.83755115198545,-55.25646536470454,-578.034216608097,0.0019964277744293213,1152.0532110883096,2100.5066643601567,5.296664360156778,268.7233079617246,,,,,1731.1335293866737,2093.426664360157,8.619979241411006,90.57,1714.7702006663606,2093.596664360157,8.63334947890255,90.57,1473.073522467144,2096.016664360157,8.130013839059329,90.57,,,,,1760.83,1090.529833931288,7.279986160940671,179.85,1760.79,1105.9864982914446,7.286678199216107,179.85,1434.2535363062036,2096.406664360157,8.816671279686444,90.57,1015.3702075858901,2095.943335639843,9.046664360156779,89.4,767.8301591491822,2094.61,6.916678199216107,90.06,753.9001591491823,2094.63,6.966643601567784,90.06,482.28685118745767,2094.3,7.976664360156778,89.67,449.9668511874577,2094.113335639843,8.106657440627114,89.67,434.10018682730094,2094.0233356398435,8.146664360156779,89.67,280.3835224671442,2096.506643601568,8.233349478902554,96.98,,,,,,,,,1d,7,1568223547
