,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,scenario,participant_id,source_file
39371,39371,1247.533414168918,1568023520.7434454,1247.533414168918,-111.03329696038759,587.4697291820718,67.17440631684133,666.0987151700651,0.9960676431655884,604.6496681566538,92.60745388351259,716.5657535888707,0.9971678853034972,602.1472041057755,32.34931582832168,712.7694633414421,0.9862953424453736,588.8075558409234,120.68951355398927,750.0242060068007,0.8199393749237059,615.8126436361548,-15.867514604164588,731.4863296004236,0.4717042148113251,430.95069662832015,184.47359473226498,589.0852616273455,0.8961182832717896,437.5188680945202,-66.27657616472484,579.2601082671969,0.8113507032394409,520.4521292822865,278.41812316898984,349.0389534108554,0.9653735160827636,558.6204197470344,-146.2068619336103,334.234755258996,0.7551909685134888,689.4191291545243,319.2968326522736,198.7814534876975,0.5494365096092224,767.9120145931793,-162.84405836796157,170.29515485091042,0.5420227646827698,335.2021126984452,169.55576243512738,124.00856396941164,0.28584912419319153,385.6598195519078,-38.58458807373899,172.4206963792242,0.1491181254386902,518.6903861606002,205.69174641740744,-80.85252938251202,0.29831022024154663,649.4087281153862,-66.42912052281056,55.94689363035186,0.5267285108566284,392.99545650720313,232.5969419442176,-616.6872022755402,0.11712959408760072,357.94054428081427,-57.30753465232354,-590.3008747100507,0.006720572710037232,1123.569514986492,2099.4033171662163,6.069975749324608,268.2896847412199,1728.440606266885,2093.456658583108,7.50663433243281,90.57,1714.1006062668848,2093.6,7.523268664865621,90.57,1699.6206062668848,2093.746658583108,7.569902997298432,90.57,1684.410606266885,2093.896658583108,7.563341416891798,90.57,1529.910606266885,2095.4466585831087,7.566658583108202,90.57,1504.3306305175602,2095.706658583108,7.83,90.57,1483.2073133513436,2095.916658583108,8.046682833783594,90.57,1760.54,1202.4327836513578,6.79336566756719,179.85,1760.5,1217.3727836513576,6.74336566756719,179.85,1468.3673133513435,2096.0666585831077,7.986682833783594,90.57,1760.46,1232.332783651358,6.826585831082027,179.85,920.490557765534,2094.45,6.963341416891798,90.06,906.610557765534,2094.46,6.976658583108202,90.06,844.9806547682356,2094.53,8.09,90.06,703.1239961851272,2094.68,8.233268664865621,90.06,,,,,440.34050926418325,2094.06,6.283292915541012,89.67,1d,2,1568022227
39372,39372,1247.566458195948,1568023520.776777,1247.566458195948,-79.34400254908644,590.671846801254,69.30302206803826,667.1043259150077,0.9959049224853516,604.7893284783198,93.32772042673962,717.1679273641577,0.9973995089530944,605.0806330516745,33.093423215400556,714.1890813808911,0.9857925772666932,589.1713525602217,120.80708506273443,750.2077574027121,0.8295431137084961,613.5505234199477,-15.557798375327074,731.5974820996164,0.5326583385467529,430.6156339074356,184.68120237683945,588.8496058412063,0.8981212377548218,445.73560360648764,-72.84351624888312,567.0104233753559,0.2037367820739746,515.5771769298184,280.9409710365208,348.3893231669463,0.9647740721702576,544.3243413411446,-146.56974920492698,352.55505713174614,0.02817833423614502,693.7039931278526,319.11913425519367,205.5770331260577,0.5633592009544373,761.1738477229668,-158.16188221106353,170.19209023298694,0.5857083201408386,332.8669684604404,169.99569613369673,123.10861198002708,0.29426637291908264,349.6011646797269,-44.11087438008885,175.58905420451032,0.5781887173652649,527.0352774203436,205.159364055002,-75.70597254720434,0.18887600302696228,647.5760387944911,-67.49144921643732,54.310237486239316,0.5068840980529785,390.9589442545691,232.09113683188843,-620.7870872522051,0.12412872910499573,316.4521530004292,-61.367697198790026,-632.8268432910646,0.01018884778022766,1123.3712508243111,2099.3967083608104,6.060062541215538,268.160813035802,1728.6884364696116,2093.453354180405,7.493416721620719,90.57,1714.3484364696114,2093.6,7.496833443241436,90.57,1699.8684364696114,2093.743354180405,7.530250164862155,90.57,1684.6584364696116,2093.893354180405,7.566645819594821,90.57,1530.1584364696116,2095.443354180405,7.563354180405179,90.57,1504.588373928396,2095.703354180405,7.83,90.57,1483.4716655675854,2095.913354180405,8.053291639189641,90.57,1760.54,1202.2080842675525,6.806583278379282,179.85,1760.5,1217.1480842675521,6.756583278379281,179.85,1468.6316655675855,2096.063354180405,7.993291639189642,90.57,1760.46,1232.1080842675522,6.793541804051796,179.85,920.7185615520427,2094.45,6.966645819594821,90.06,906.8385615520427,2094.46,6.973354180405179,90.06,845.2483113871805,2094.53,8.09,90.06,703.3949572067752,2094.68,8.206833443241436,90.06,,,,,440.5486866344737,2094.06,6.266770902025898,89.67,1d,2,1568022227
39373,39373,1247.6,1568023520.8106108,1247.6,-79.75683506351152,590.9053985482094,70.0879781735694,667.1124647753628,0.9963775873184204,602.642999806833,94.2702603529533,717.3731875248509,0.9976292848587036,604.7300425784263,33.296176420596225,715.4087573295424,0.9839279651641846,585.5669726584338,121.8604959714887,749.8345134172519,0.8204197883605957,615.6573738374034,-16.842643012311427,732.9311252286874,0.5136563777923584,431.5146749964048,184.7110647103079,586.8997451354219,0.9025120139122008,455.45485284254266,-74.2944816841967,563.3450350680719,0.23505356907844546,524.0971522660019,280.2434294409596,351.1925131018708,0.9617129564285278,538.7430220958461,-148.8482654047219,357.74785202124144,0.3683585524559021,697.3429963532715,314.0970074285467,193.86366136743484,0.9559766054153442,762.6666298574022,-157.6106746314417,172.86872702090497,0.6047651171684265,332.32401957704104,170.4012494342164,122.28812105310757,0.2867761850357056,349.9562035753375,-40.816653544807686,180.1106887724461,0.6477274298667908,535.3614439467118,205.1968426699692,-66.3018799732651,0.2513316869735718,644.2573534501537,-65.15671090904702,52.112153863449365,0.3602527379989624,389.2507745386171,231.5126258664977,-620.6976042592967,0.13175874948501587,333.7623098940128,-58.57107168968992,-613.4555485729744,0.0055356919765472395,1123.17,2099.39,6.05,268.03,1728.94,2093.45,7.48,90.57,1714.6,2093.6,7.47,90.57,1700.12,2093.74,7.49,90.57,1684.91,2093.89,7.57,90.57,1530.41,2095.44,7.56,90.57,1504.85,2095.7,7.83,90.57,1483.74,2095.91,8.06,90.57,1760.54,1201.98,6.82,179.85,1760.5,1216.92,6.77,179.85,1468.9,2096.06,8.0,90.57,1760.46,1231.88,6.76,179.85,920.95,2094.45,6.97,90.06,907.07,2094.46,6.97,90.06,845.52,2094.53,8.09,90.06,703.67,2094.68,8.18,90.06,,,,,440.76,2094.06,6.25,89.67,1d,2,1568022227
39374,39374,1247.6487040502534,1568023520.84418,1247.6487040502534,-79.75683506351152,590.2870818996179,69.95962560605076,668.4137179190278,0.9966685771942142,600.9723694465595,94.13272186886948,716.2490822629634,0.9980060458183287,608.0707405693936,34.281304664249326,717.153508977152,0.986921727657318,581.1133949393462,124.12051174038002,747.9728720068065,0.8470179438591003,615.9029651873684,-16.354561445059492,733.8875513237148,0.5021477341651917,430.76853054724546,193.81154603914655,588.7194336156915,0.9780106544494628,444.81576056336905,-75.09672486071301,583.495804807639,0.9157956838607788,523.6831891485168,278.7388807365351,353.538701568507,0.9633974432945251,542.1053432040546,-148.00497499207927,363.38293809601686,0.4124898612499237,695.9486382810737,317.4397717397913,203.4937047257916,0.5296681523323059,763.2857150516968,-155.80526349575422,172.88506547174214,0.5814496874809265,313.4662319864054,170.68843360717952,108.75909935613676,0.3097554445266724,373.4156988952733,-39.86568438507581,174.69112157253898,0.08843770623207092,530.2960718207805,206.09441706011089,-72.18729325167166,0.20194348692893985,643.9247940109383,-61.934156813922726,57.84406075358936,0.35241883993148804,397.4696163982209,231.56607628265172,-615.0035901542193,0.10458317399024963,768.720904836559,-25.66218845574767,-161.20269543266838,0.00658571720123291,1122.8729052934527,2099.375388784924,6.0402591899492695,267.8351837989854,1729.310150781928,2093.445129594975,7.5384448603043825,90.57,1714.9652803769022,2093.595129594975,7.48948162010146,90.57,1700.4901507819275,2093.7351295949748,7.509481620101462,90.57,1685.2752803769024,2093.89,7.53103675979708,90.57,1530.7850211869531,2095.4351295949746,7.623315265329747,90.57,1505.2347619970042,2095.695129594975,7.8251295949746345,90.57,1484.129632402029,2095.905129594975,8.021036759797079,90.57,1760.54,1201.6488124582752,6.824870405025365,179.85,1760.5,1216.5888124582752,6.799222430152191,179.85,1469.2945028070544,2096.055129594975,8.03896324020292,90.57,1760.46,1231.5536828633005,6.745388784923905,179.85,921.2909283517756,2094.445129594975,6.9602591899492685,90.06,907.4060579467504,2094.46,6.945647974873173,90.06,845.9193732120799,2094.53,8.119222430152192,90.06,704.0693732120799,2094.68,8.189740810050731,90.06,,,,,441.06683551659796,2094.06,6.254870405025366,89.67,1d,2,1568022227
39375,39375,1247.7,1568023520.879536,1247.7,-110.92513568301992,590.3315858574804,70.73588780866737,668.3483925120943,0.9972178936004642,596.3149617798348,95.11574069075009,714.8443070540397,0.9980260133743286,611.1642781770897,33.89267992568932,718.8202898887738,0.9863631725311279,579.05557688582,123.57541292551808,746.877697976392,0.8246474266052246,618.8868850007677,-15.481794215684593,734.8428720263041,0.4799897968769074,436.27832022996085,188.475768375014,587.5592472348908,0.9133910536766052,451.8692897816019,-74.64967252248334,568.8301312079327,0.20385271310806274,519.5863819547727,280.8731617628297,351.52429489001463,0.9722250699996948,539.124787884904,-148.91648881090651,359.11660832685664,0.3371650278568268,686.8527449187478,320.59961136070467,199.91059537397288,0.5264914631843567,763.9021600217003,-154.62378954938958,171.93924721655804,0.6384661793708801,317.157304629982,170.75832287259828,113.60540462739651,0.2627612352371216,360.2807909697476,-39.11910039066849,180.96364502406516,0.6856269836425781,519.8943372819242,206.63343544615557,-79.20340218904309,0.2546558380126953,640.6874503126778,-62.1121008365007,49.122077654430285,0.3295823037624359,395.98131024873976,231.97182962543775,-614.6047385323383,0.19006997346878046,462.8290686855868,-49.98696427002476,-481.15722341505233,0.008949577808380127,1122.56,2099.36,6.03,267.63,1729.7,2093.44,7.6,90.57,1715.35,2093.59,7.51,90.57,1700.88,2093.73,7.53,90.57,1685.66,2093.89,7.49,90.57,1531.18,2095.43,7.69,90.57,1505.64,2095.69,7.82,90.57,1484.54,2095.9,7.98,90.57,1760.54,1201.3,6.83,179.85,1760.5,1216.24,6.83,179.85,1469.71,2096.05,8.08,90.57,1760.46,1231.21,6.73,179.85,921.65,2094.44,6.95,90.06,907.76,2094.46,6.92,90.06,846.34,2094.53,8.15,90.06,704.49,2094.68,8.2,90.06,,,,,441.39,2094.06,6.26,89.67,1d,2,1568022227
39376,39376,1247.7,1568023520.879536,1247.7,,592.1256446375914,69.29697056708721,668.9026883948598,0.9950045347213744,596.3085062675018,94.55074598208373,718.4767071502315,0.9971606731414796,604.107430732495,37.37486398930752,713.7404423225676,0.9768078327178956,590.5287302714288,117.46962440063535,744.511095846357,0.8508204817771912,611.8441151261319,-15.484698733823931,731.2802079782617,0.4649684131145477,435.3737020241822,182.68962656518346,580.6026560725869,0.7298285961151123,442.03477857969193,-70.67711275388088,578.847744447055,0.9058594703674316,528.3941843798053,283.2089900879935,354.0046575724839,0.975549578666687,562.0815017732084,-142.49624197989525,346.6896262767527,0.9027386903762816,691.6223544465398,315.3974548133432,183.02942492528015,0.9499990940093994,764.0410833564142,-157.72664062629602,171.6111566065475,0.5652467012405396,329.837399352459,173.39385955730828,122.76023402818396,0.32088911533355713,380.4427027939312,-35.85389964925524,170.80083839698602,0.14073923230171204,524.7263412878392,206.68114393050902,-81.73796538591802,0.2501983046531677,631.3014510848293,-62.40584040191992,24.526488175537143,0.28618067502975464,388.78564554320513,231.2525133436931,-613.6657566104427,0.2060936689376831,638.5992327955075,-33.797093248210565,-327.62678808579835,0.0077165961265563965,1122.56,2099.36,6.03,267.63,1729.7,2093.44,7.6,90.57,1715.35,2093.59,7.51,90.57,1700.88,2093.73,7.53,90.57,1685.66,2093.89,7.49,90.57,1531.18,2095.43,7.69,90.57,1505.64,2095.69,7.82,90.57,1484.54,2095.9,7.98,90.57,1760.54,1201.3,6.83,179.85,1760.5,1216.24,6.83,179.85,1469.71,2096.05,8.08,90.57,1760.46,1231.21,6.73,179.85,921.65,2094.44,6.95,90.06,907.76,2094.46,6.92,90.06,846.34,2094.53,8.15,90.06,704.49,2094.68,8.2,90.06,,,,,441.39,2094.06,6.26,89.67,1d,2,1568022227
39377,39377,1247.7321387249867,1568023520.911391,1247.7321387249867,-110.92513568301992,591.1012382372468,69.603903640995,666.9882278939498,0.99617201089859,597.5847477669226,94.68511005754448,716.0677866939698,0.9974784255027772,604.7620911422589,33.281261050207675,715.1718125196369,0.98551344871521,581.7397223098426,122.1513854056942,747.4943965055841,0.8097838759422302,612.5075981249685,-15.816760336340367,731.5984165488686,0.461429625749588,435.6000767328752,189.42377966380297,589.413294323404,0.9798095822334292,447.49947753310164,-73.05164115563112,566.7820995427794,0.21706360578536987,518.7024259654625,282.9370324257198,348.91308958817876,0.9619361758232116,547.644990524645,-144.0478301438746,356.53318406956026,0.409030020236969,682.9073065649368,320.9573722386382,193.74215894984616,0.557634711265564,766.8849445550445,-154.73636132861662,172.95278265012627,0.585469126701355,331.9473146238572,172.20030020344058,120.80637526002027,0.2873883545398712,357.4342601873986,-38.76169614074155,176.92854996754818,0.6279011964797974,522.6959677184476,208.03154224056408,-79.24763279452544,0.2661087512969971,642.9318807733409,-61.11838115660635,50.50631546394693,0.3571093678474426,392.16110578685164,232.30231120162875,-613.1519922363234,0.17402631044387815,428.47652462794855,-52.113275915270656,-532.8690466273487,0.006692200899124146,1122.3671676500796,2099.3471445100054,6.017144510005317,267.50144510005316,1729.944254309899,2093.44,7.5871445100053165,90.57,1715.5942543098986,2093.586786127501,7.532497107490697,90.57,1701.1178265649014,2093.73,7.513930637506646,90.57,1685.904254309899,2093.8867861275007,7.509283234992026,90.57,1531.4274681823974,2095.43,7.680358382503988,90.57,1505.8906820548966,2095.6867861275014,7.832855489994683,90.57,1484.7971097998934,2095.8967861275014,7.9928554899946835,90.57,1760.54,1201.0814566700906,6.820358382503987,179.85,1760.5,1216.0214566700904,6.820358382503987,179.85,1469.9671097998935,2096.046786127501,8.028578040021264,90.57,1760.46,1230.9914566700904,6.755710979989368,179.85,921.8717572024085,2094.44,6.95,90.06,907.9849710749071,2094.46,6.926427744997343,90.06,846.6003236723924,2094.53,8.162855489994682,90.06,704.7567514173896,2094.68,8.228924852488039,90.06,,,,,441.5860462224189,2094.0632138724986,6.234289020010633,89.67,1d,2,1568022227
39378,39378,1247.7692304361735,1568023520.9481554,1247.7692304361735,-110.92513568301992,590.7731929562194,68.66831225661315,667.3872222713454,0.9960615634918212,598.0635611630246,94.33181622816281,715.0816160732401,0.9977763891220092,615.9632457412696,33.26806329645053,720.1057349464063,0.9859952926635742,583.9561440882088,123.76983603316636,747.9882800296398,0.8833599090576172,617.9047970947523,-14.425202998659575,734.68146520399,0.5160443186759949,436.25754434965967,187.74766956792772,588.5999962223992,0.9056015014648438,455.5333437808415,-74.81070419627541,563.9404862006876,0.18204259872436526,527.6406772487493,279.66934415644226,355.00776423964965,0.963688850402832,540.6062041487675,-147.1907017642303,357.17699156048036,0.3858423829078674,689.4295629491078,315.40186333020284,186.4059734329361,0.9480026960372924,764.4242951523266,-155.60810284625157,172.61071152564912,0.5493623614311218,331.98021936012503,172.934017124725,121.59048083489748,0.26133331656455994,351.6839421320307,-39.85011413108654,180.3566580303471,0.5792955160140991,515.8755023529063,208.505961499228,-83.1166730625453,0.22675466537475586,647.1775332503047,-60.72978791418732,57.7013529321662,0.3685404658317566,393.46790486829286,229.8034405519853,-613.0093740900994,0.18028804659843445,291.1408948633129,-64.77557861772726,-669.6784840269651,0.00981023907661438,1122.1446173829586,2099.3323078255307,6.002307825530582,267.3530782553059,1730.2261513149192,2093.44,7.572307825530581,90.57,1715.8761513149188,2093.5830769563827,7.558461305321482,90.57,1701.3923052276841,2093.73,7.495384781913228,90.57,1686.186151314919,2093.883076956383,7.531538261704128,90.57,1531.7130743585365,2095.43,7.669230869147936,90.57,1506.1799974021537,2095.6830769563826,7.847692174469419,90.57,1485.0938434893885,2095.8930769563826,8.007692174469419,90.57,1760.54,1200.8292330340198,6.809230869147936,179.85,1760.5,1215.7692330340199,6.809230869147936,179.85,1470.2638434893884,2096.0430769563827,7.969231302122325,90.57,1760.46,1230.73923303402,6.7853843489388375,179.85,922.1276900095976,2094.44,6.95,90.06,908.2446130532147,2094.46,6.93384608723471,90.06,846.9007665330057,2094.53,8.177692174469419,90.06,705.0646126202405,2094.68,8.262307392556194,90.06,,,,,441.8123056606586,2094.0669230436174,6.204615651061162,89.67,1d,2,1568022227
39379,39379,1247.8,1568023520.9786534,1247.8,-85.14114826540039,594.1645497311791,66.16283561519424,668.8990623777862,0.995102882385254,594.6461315014243,93.21367149481415,713.4852076462848,0.9975501894950868,607.0339983011074,31.761840449665485,716.8030856517979,0.9806120991706848,586.8690893546215,123.403670402549,749.6435502630835,0.8752254843711853,616.3812239559846,-14.095610705301151,734.6692481339328,0.4669814705848694,432.62026502321436,185.9137017580105,586.5937453344467,0.7228381037712097,438.36144252732834,-66.56009717894823,579.3232092035743,0.8225807547569275,523.8463064322497,279.0992092026778,354.0294916875978,0.9676365256309508,564.9821001941408,-144.16300698895617,339.17102260813937,0.7973620295524597,687.9901160272395,319.21892493877317,198.58430958682118,0.5384932160377502,767.5394989984427,-157.86045376788522,171.71867132431558,0.5277460217475891,331.86515718102333,171.43351605694411,122.0773977536085,0.2730342745780945,383.48244612373696,-41.04618919146374,173.22354875745026,0.1368713080883026,516.5374087891661,208.3400844008804,-82.42722270975945,0.2375549376010895,646.0975646759832,-67.07126561127603,56.72438597931984,0.43088552355766296,393.76882712662,230.56970024716244,-612.4743236869772,0.1792302429676056,566.3508453035582,-42.780734391869714,-409.92053516557803,0.004477977752685547,1121.96,2099.32,5.99,267.23,1730.46,2093.44,7.56,90.57,1716.11,2093.58,7.58,90.57,1701.62,2093.73,7.48,90.57,1686.42,2093.88,7.55,90.57,1531.95,2095.43,7.66,90.57,1506.42,2095.68,7.86,90.57,1485.34,2095.89,8.02,90.57,1760.54,1200.62,6.8,179.85,1760.5,1215.56,6.8,179.85,1470.51,2096.04,7.92,90.57,1760.46,1230.53,6.81,179.85,922.34,2094.44,6.95,90.06,908.46,2094.46,6.94,90.06,847.15,2094.53,8.19,90.06,705.32,2094.68,8.29,90.06,,,,,442.0,2094.07,6.18,89.67,1d,2,1568022227
39380,39380,1247.8330184724655,1568023521.0120814,1247.8330184724655,-79.2775791098728,595.8176849930887,70.05424441219039,669.371918365242,0.9963161945343018,596.2854029572646,94.73012004938154,713.9318450495758,0.9974814653396606,601.7519998304549,35.36901284824963,713.4745398940609,0.988042414188385,586.0365615594683,123.87344403937237,748.1377048015767,0.8747687339782715,616.6234877796286,-13.897547562611756,733.2549011186328,0.5819107890129089,432.15666211062995,186.20928804597838,585.8008711936824,0.9067008495330808,446.020192545938,-71.06517316421535,567.1421334046961,0.19434210658073425,519.9437317731192,281.6730388428556,350.8798287952426,0.9701865911483764,545.1121614070505,-145.13375978809944,352.7263531982859,0.028340727090835568,684.9400799293535,320.5149411021572,198.5591430681153,0.5150729417800903,764.8112686213585,-152.7579686528848,171.68046033396396,0.6427995562553406,331.6920757152514,170.94615502677212,122.52437465769312,0.2880995273590088,363.2146581289352,-40.717970004608226,180.1138466413824,0.5931819677352905,526.0941331877534,206.94071711487004,-75.70907507242853,0.20910272002220154,643.4793872861019,-62.712656491857224,53.76131634742456,0.32648134231567383,399.28236101728106,229.93709767518138,-611.4196246986743,0.10761493444442748,403.55804282028015,-54.660042434518154,-562.0148667982503,0.005837768316268921,1121.7651910124537,2099.3067926110143,5.983396305506903,267.0979261101381,1730.7076385434912,2093.4366981527533,7.553396305506903,90.57,1716.3609403907376,2093.5766981527536,7.586603694493097,90.57,1701.8742422379844,2093.726698152753,7.529527708698225,90.57,1686.6643366962446,2093.8766981527533,7.51037783304142,90.57,1532.2009403907375,2095.4266981527535,7.646792611013807,90.57,1506.677544085231,2095.6766981527535,7.833585222027612,90.57,1485.6008459324771,2095.886698152753,7.993585222027613,90.57,1760.54,1200.3954743872346,6.783490763767258,179.85,1760.5,1215.332172539988,6.8,179.85,1470.7708459324772,2096.0366981527536,7.93981108347929,90.57,1760.4633018472464,1230.3054743872349,6.8133018472465485,179.85,922.574431154505,2094.44,6.976414777972388,90.06,908.6878274600117,2094.46,6.930094458260355,90.06,847.4207514742169,2094.5266981527534,8.166887069274159,90.06,705.5940533214634,2094.68,8.28669815275345,90.06,,,,,442.2080163765326,2094.07,6.203112930725838,89.67,1d,2,1568022227
39381,39381,1247.8660974679249,1568023521.0455706,1247.8660974679249,-79.6909602677347,594.4491577441834,71.01247704456426,669.2286538240294,0.9967989921569824,598.333182116173,95.14890705612473,714.2575283180499,0.9979183673858644,602.5510597504707,35.93891064988507,715.2051328306619,0.988338053226471,591.9457986045487,123.38981728583546,751.666633201587,0.842416524887085,616.0645330856394,-12.923369748667605,734.2338154246534,0.5561275482177734,436.1519538501903,186.42423097016143,587.7111659693421,0.8997054696083069,449.00114635970124,-74.82195904691562,562.3070935870195,0.1899037063121796,523.3024557964899,280.9217196409383,353.73586001414037,0.9654693603515624,540.3539053524387,-147.9705585577471,354.95355227361733,0.3784724771976471,683.8665349924802,321.6303068092073,199.1875625388823,0.5235039591789246,764.2008510389062,-154.14471933688714,171.7835772062539,0.5244637727737427,339.7091514228153,171.1896102696199,125.72556886060629,0.3020484149456024,362.22307621544894,-38.01133979619401,185.22984612977632,0.6405019760131836,538.6406446331812,206.47644625537768,-64.82665971248827,0.25602447986602783,647.8207492490365,-59.00839645652451,57.56352735434918,0.3350957930088043,403.5464106465331,230.56259752318763,-604.4740958703295,0.0923527181148529,296.92191591406237,-87.70864036136715,-659.6586548432041,0.006601870059967041,1121.5700249392419,2099.29356101283,5.976780506414988,266.96561012829983,1730.9557310094378,2093.433390253208,7.546780506414986,90.57,1716.6123407562304,2093.5733902532074,7.5932194935850115,90.57,1702.1289505030231,2093.7233902532075,7.579146201887585,90.57,1686.9091212626456,2093.873390253208,7.470683038489933,90.57,1532.4523407562306,2095.4233902532073,7.633561012829977,90.57,1506.9355602498154,2095.6733902532073,7.807122025659955,90.57,1485.862169996608,2095.8833902532074,7.967122025659955,90.57,1760.54,1200.1705372181095,6.766951266037473,179.85,1760.5,1215.103927471317,6.8,179.85,1471.032169996608,2096.0333902532075,7.959658480755035,90.57,1760.4666097467925,1230.0805372181094,6.816609746792506,179.85,922.8092920222681,2094.44,7.002877974340046,90.06,908.9160725286827,2094.46,6.920170759622482,90.06,847.6919992369855,2094.523390253208,8.14373177245246,90.06,705.8686089837781,2094.68,8.283390253207491,90.06,,,,,442.4164140479278,2094.07,6.226268227547539,89.67,1d,2,1568022227
39382,39382,1247.9,1568023521.0798936,1247.9,-79.6909602677347,593.827379177658,66.74586886728231,670.1935529970492,0.9955791234970092,598.3210310304194,93.56623489857658,714.508613858568,0.9979608058929444,607.41268899192,34.53974324316886,718.1799124992516,0.9818158149719238,590.1595661279572,121.67071084235914,749.0852783646055,0.8795772790908813,618.1808362329555,-12.461673802835488,736.7077085406715,0.5233734250068665,432.2994696018486,187.56904320469616,586.4008546836977,0.8982553482055664,440.7817257528878,-68.69187626198567,580.2516868985019,0.8175712823867798,519.5681996544973,281.83598375034285,351.55623146615966,0.9697336554527284,557.7251232585795,-145.7664012088836,351.9595186868582,0.2358443737030029,686.2086197510548,321.75558872932663,202.7956609183916,0.5805507302284241,767.0854680176338,-157.2100668609454,172.0950631154761,0.4568673968315125,338.593645437291,171.49452619162105,124.17281104391913,0.28097963333129883,371.6007192062346,-39.855296518686174,174.01289728427037,0.061741143465042114,525.4675195775615,206.95652992168232,-73.19097082106032,0.26049721240997314,647.7176129626264,-60.41442872996914,54.11734236944423,0.3372580707073212,390.3628748892275,233.38352125500853,-618.26329353882,0.19566550850868225,295.77423256781935,-73.62406021190469,-661.0380662399342,0.008516013622283936,1121.37,2099.28,5.97,266.83,1731.21,2093.43,7.54,90.57,1716.87,2093.57,7.6,90.57,1702.39,2093.72,7.63,90.57,1687.16,2093.87,7.43,90.57,1532.71,2095.42,7.62,90.57,1507.2,2095.67,7.78,90.57,1486.13,2095.88,7.94,90.57,1760.54,1199.94,6.75,179.85,1760.5,1214.87,6.8,179.85,1471.3,2096.03,7.98,90.57,1760.47,1229.85,6.82,179.85,923.05,2094.44,7.03,90.06,909.15,2094.46,6.91,90.06,847.97,2094.52,8.12,90.06,706.15,2094.68,8.28,90.06,,,,,442.63,2094.07,6.25,89.67,1d,2,1568022227
