,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,scenario,participant_id,source_file
24959,24959,817.0498582259314,1568027427.400433,817.0498582259314,-97.44015972169008,655.2770136011717,80.10715842118098,665.4125987731463,0.009238839149475098,646.09925638726,115.00906493301297,657.9984876872318,0.4423598945140839,658.1669854660738,60.2185614335576,658.7132252520893,0.5979641079902649,609.4412103515674,153.3456964842851,669.9245998333257,0.35602474212646484,633.6442723643274,23.690455400874704,675.1449596899373,0.5643900632858276,444.1000622209901,217.2502233568889,561.8302226218641,0.949066996574402,463.31848998442064,-47.59353888595764,545.9967392335479,0.5747393965721129,542.2504628962229,275.34372345177263,343.5498641034453,0.8340141773223877,568.4413633113054,-154.224935531996,324.7168593381432,0.9813288450241088,709.7734874557224,318.30464189527663,182.9256194103604,0.3576600551605225,756.6502168451468,-153.55759125401391,177.69019086933818,0.7396407127380371,363.3793843958461,161.2296730007416,147.09626908786132,0.8206436634063721,396.22735974191284,-32.283337851040045,132.06469500800978,0.8162407875061035,645.3973951149824,202.33311229938386,-8.418123318528586,0.5051394104957581,777.5186584793564,-47.933287748537616,72.63422993144096,0.7905270457267761,246.83633144104684,279.8319847453392,-769.3895361023577,0.005364358425140381,518.394353965953,-56.012990032129316,-475.93803878285485,0.28406861424446106,1764.19,1271.799177710402,5.765014177406858,359.37988658074516,1529.4660065958872,868.4500283548136,7.149971645186281,268.61,1761.25,929.8861767247695,8.310085064441157,179.85,1761.2049858225935,945.9161767247693,8.224900758151984,179.85,,,,,1761.1649858225933,961.3261483699556,8.225127596661736,179.85,2654.529716451863,766.4762334343968,9.050141774068594,166.91,1760.4049858225933,1252.941105837735,7.7999716451862815,179.85,2639.6047589840828,861.7761767247695,8.785637983308678,152.98118165293337,2624.908440485245,873.8103119029511,10.10056709627438,96.4728592115642,2606.488724033383,874.6649858225929,9.090056709627438,89.83,1760.364985822593,1268.461105837735,7.799943290372562,179.85,1760.3249858225934,1283.3660916603285,7.795155951475454,179.85,1909.091077482921,875.11,7.6,269.55,2185.2588374526376,873.45,8.190085064441158,89.83,2170.213823275231,873.4049858225931,8.244957467779424,89.83,1757.6449858225933,1656.7762617892106,8.834929112965703,179.28,1757.4299716451862,1673.8062617892106,8.814900758151984,179.28,1757.2049858225935,1692.0712759666171,8.99005670962744,179.28,2a,3,1568026605
24960,24960,817.0783473143277,1568027427.4384732,817.0783473143277,-91.36852191358321,659.5764210095678,81.06587748559896,665.2088185605621,0.002541154623031616,641.3847253286223,112.92738357928205,645.8091551024639,0.8024882674217224,662.779569934118,69.22597767955024,655.6486523970892,0.8871375918388367,604.9848410951101,155.58738746525924,662.46408039205,0.08077380061149597,638.1495184512304,28.313772216937238,675.0759876537028,0.19474142789840693,447.0036868947527,213.8749867064049,555.8174761361665,0.8274919986724854,465.5743627934089,-45.632134842659596,551.0653431190235,0.7597458958625793,549.5125403121015,276.41490172363774,344.2744040678975,0.8836808204650879,575.9989876572703,-151.07159061155295,331.34987597662536,0.9796490669250488,707.3311699264489,320.4013359321076,175.95038814857938,0.6727430820465088,759.5279397228273,-160.46978541114487,179.8744809524235,0.8857685923576355,391.9180347796427,171.16618760785954,145.65666366902227,0.6173378825187683,378.1731150925162,-30.14404656752069,117.71185831099676,0.8150109052658081,716.516302426286,195.32030966498897,31.02398232356029,0.4938790500164032,813.214428743699,-38.78313456015467,95.73264889303567,0.7106562256813049,249.47600044300788,286.1622318823567,-766.4159920239474,0.005627661943435669,513.7845835880024,-56.825536710600865,-478.5417227837768,0.2368421554565429,1764.19,1271.9644144231008,5.762165268567228,359.40267785146216,1529.2637340682734,868.4443305371345,7.1556694628655455,268.61,1761.25,929.64971729108,8.292991611403362,179.85,1761.2078347314327,945.67971729108,8.244843120029408,179.85,,,,,1761.1678347314328,961.0953867539453,8.199487417105047,179.85,2654.586694628656,766.2283783653488,9.021652685672274,166.91,1760.4078347314328,1252.7188909482436,7.805669462865545,179.85,2639.653190434357,861.5397172910799,8.657437085525235,154.75320295118453,2625.221820457605,873.7476359084792,9.986610742689098,96.90304444634864,2606.7451258289498,874.6678347314328,9.07866107426891,89.83,1760.3678347314326,1268.2388909482436,7.81133892573109,179.85,1760.3278347314324,1283.1467256796766,7.763817954239503,179.85,1908.8745604111093,875.11,7.6,269.55,2185.4924479774872,873.45,8.172991611403365,89.83,2170.4502827089204,873.4078347314328,8.253504194298317,89.83,1757.6478347314328,1656.5227089024831,8.849173657163863,179.28,1757.4356694628657,1673.5527089024831,8.834843120029408,179.28,1757.2078347314327,1691.8148741710504,8.97866107426891,179.28,2a,3,1568026605
24961,24961,817.1,1568027427.467385,817.1,-71.6142971516968,657.4526253762823,78.65921022310509,673.5052912607621,0.009404510259628296,645.0175781884964,116.44640205679336,654.8878047748774,0.2154701054096222,659.3628994491347,61.153465719435644,662.9872208659389,0.5093109011650085,610.0304170479731,157.8736022865349,667.1154977417407,0.3610672950744629,641.7753347020044,32.107515859684604,678.8082515156577,0.5250755548477173,426.4967784623526,227.06025791840926,558.4453739966626,0.8370814323425293,469.5081873014273,-41.3396742956429,554.1852584215262,0.7439467906951904,546.3898868082202,272.38892705407915,347.70527254902964,0.5183382630348206,576.4285972440382,-156.09505290795968,331.79921075762564,0.959747314453125,711.6062674461183,317.17366461869614,176.99955965890666,0.7181265354156494,754.3445488456375,-160.00746974284732,173.55458811131993,0.8160653114318848,377.854421983962,168.74060035277503,162.53722712507226,0.7551645040512085,386.28312219220703,-27.555882512008925,120.00955777186321,0.8216515779495239,701.5274996354573,194.27858126114086,22.981293863864664,0.6175557971000671,825.8621595333698,-28.610738073593048,99.3413022528718,0.721039891242981,205.74499415658053,270.31482915122547,-817.4436104090163,0.008158892393112183,507.8301235799577,-51.32341662925144,-481.26247109849464,0.14999696612358093,1764.19,1272.09,5.76,359.42,1529.11,868.44,7.16,268.61,1761.25,929.47,8.28,179.85,1761.21,945.5,8.26,179.85,,,,,1761.17,960.92,8.18,179.85,2654.63,766.04,9.0,166.91,1760.41,1252.55,7.81,179.85,2639.69,861.36,8.56,156.1,2625.46,873.7,9.9,97.23,2606.94,874.67,9.07,89.83,1760.37,1268.07,7.82,179.85,1760.33,1282.98,7.74,179.85,1908.71,875.11,7.6,269.55,2185.67,873.45,8.16,89.83,2170.63,873.41,8.26,89.83,1757.65,1656.33,8.86,179.28,1757.44,1673.36,8.85,179.28,1757.21,1691.62,8.97,179.28,2a,3,1568026605
24962,24962,817.1331160084828,1568027427.5004456,817.1331160084828,-102.70717388213049,642.8558026223958,90.61722185576208,649.9121297346628,0.004077166318893433,628.7989974823398,130.80566148145053,646.8737832894376,0.9688355922698976,654.6285216752923,71.66823535932484,650.1847872784565,0.9362722635269164,620.4843268384567,154.6237554586629,676.8181065193462,0.203707754611969,634.2031572269294,29.881346823425066,677.1906099526111,0.6442222595214844,439.95220088983694,227.05556828373315,556.2252292809359,0.8787246942520142,466.61038770503416,-38.434440802925,552.0330316474157,0.8572934865951538,558.4744521858817,268.3738753938961,355.6373923524492,0.8876739740371704,562.5476705585127,-156.1041684445197,328.5237838702373,0.9781981706619264,722.8214936913072,315.1272286432816,184.38235308848172,0.6823368072509766,760.5856493749934,-161.38096979908354,184.67838535367105,0.8607473373413086,383.2001070529741,173.59926474652454,160.06192563432757,0.4778849184513092,387.0970197603383,-25.33509324762969,120.86892000959057,0.8034335970878601,673.3447397819008,195.22902098676101,37.34249695370872,0.8130077123641968,797.8099106188355,-19.47815087202529,75.68405798980834,0.4951110184192658,240.2452781881441,253.43686605935227,-783.9976994744667,0.00832831859588623,472.78451542384636,-48.65016335985758,-511.2816223163287,0.17078092694282532,1764.1866883991515,1272.278761248352,5.7533767983034405,359.4531160084828,1528.8715647389236,868.4366883991518,7.169934802544839,268.61,1761.25,929.1951371295927,8.296558004241401,179.85,1761.21,945.2251371295928,8.269934802544839,179.85,,,,,1761.17,960.6451371295927,8.203181205937959,179.85,2654.696232016965,765.7485791253513,9.01324640339312,166.91,1760.41,1252.2883835329858,7.829869605089678,179.85,2639.7429856135723,861.0851371295928,8.5268839915172,158.07040250472656,2625.8110296899176,873.6304563821861,9.807275176248162,97.71680532469715,2607.244667278042,874.67,9.0865580042414,89.83,1760.37,1267.811695133834,7.806753596606881,179.85,1760.33,1282.7216951338341,7.75324640339312,179.85,1908.4583183355307,875.1066883991517,7.59668839915172,269.55,2185.941551269559,873.45,8.1765580042414,89.83,2170.901551269559,873.41,8.25006519745516,89.83,1757.6533116008484,1656.0352675245028,8.86993480254484,179.28,1757.4433116008483,1673.0652675245028,8.866558004241401,179.28,1757.2133116008483,1691.3219559236547,8.9865580042414,179.28,2a,3,1568026605
24963,24963,817.1665279131082,1568027427.5338016,817.1665279131082,-106.95232855486144,623.10465456286,99.97211105490663,613.1451795649822,0.9450060725212096,628.795088432685,128.93597878920005,643.7816329455046,0.9690569639205932,654.9316610252422,70.83189644194991,647.5904540751233,0.9165002703666688,613.7379623498308,157.58844841552016,666.7945084420946,0.05360671877861023,633.0010429896176,31.235607590879326,676.3322719467133,0.5909930467605591,437.6369869605812,229.66616867906708,553.6393423427953,0.8773706555366516,464.5107631904253,-38.29799542472347,547.9073699121051,0.33453869819641113,556.5625251094226,269.04955701295245,362.47065411991315,0.5001224875450134,549.3015019325106,-151.99896202250142,345.8073542158512,0.8603839874267578,716.8637928295286,317.3502296949188,185.6525488353796,0.6896895170211792,750.8833806691612,-161.50148126293473,181.61597200473662,0.8137555718421936,400.59984116618216,175.61830448314387,167.17940787820694,0.4274471700191498,385.98101319398603,-24.088725261493828,123.55288918617556,0.7888903617858887,656.3828669821619,203.85579751984451,37.97736492580182,0.7507222890853882,793.2520977550356,-13.686918687889953,71.45568340794941,0.3882950842380524,387.0703893509472,229.12683247427987,-585.7702021348142,0.01261889934539795,434.0549765293769,-50.499879081546794,-564.8041329724922,0.024746686220169067,1764.1833472086894,1272.4692091047173,5.746694417378343,359.4865279131082,1528.6309990256204,868.4333472086893,7.179958373932487,268.61,1761.25,928.9178183212014,8.313263956554144,179.85,1761.21,944.9478183212013,8.279958373932487,179.85,,,,,1761.17,960.3678183212013,8.2265695391758,179.85,2654.763055826217,765.454554364647,9.026611165243317,166.91,1760.41,1252.0244294864447,7.849916747864972,179.85,2639.796444660973,860.8078183212014,8.493472086891714,160.05841082994309,2626.165195878948,873.5602913824727,9.713721843296797,98.20796032269185,2607.552056800597,874.67,9.103263956554144,89.83,1760.37,1267.5510822777553,7.793388834756684,179.85,1760.33,1282.4610822777554,7.766611165243316,179.85,1908.204387860377,875.1033472086892,7.593347208689171,269.55,2186.2155288874883,873.45,8.193263956554144,89.83,2171.175528887488,873.41,8.240041626067514,89.83,1757.656652791311,1655.7379015733366,8.879958373932489,179.28,1757.446652791311,1672.7679015733365,8.883263956554144,179.28,1757.216652791311,1691.0212487820254,9.003263956554143,179.28,2a,3,1568026605
24964,24964,817.2,1568027427.5672176,817.2,-103.34383362512672,624.5514472738002,98.78005113136386,612.5628810983801,0.0014837682247161865,626.704832260308,127.77012706847378,639.7328651573803,0.8613113164901733,650.0011869690122,71.95910269436776,643.1851808783243,0.8979458808898926,613.7301986340924,157.3232385987669,661.4086989468897,0.05360418558120728,633.1750119337837,31.947902265911196,675.2578678487138,0.542935311794281,440.8769518410148,228.54705650451683,556.3188843157109,0.8764091730117798,465.6445996900836,-38.793547232258376,552.0320037796528,0.8473244905471802,555.5681633780488,270.4213330563863,355.2098247546102,0.8851272463798523,567.238001320249,-153.9185734778778,326.59825705368826,0.9654663205146792,714.5653154512233,318.11919169270243,180.94669935470898,0.677722692489624,749.3704679772362,-161.69329057001568,181.6033049314588,0.8309304714202881,370.8980391755488,180.00044629025146,183.25675561228698,0.7649379968643188,382.0193336554686,-23.03575406694907,118.0615509073746,0.7908542156219482,669.2818083938228,206.88264199029305,53.2277903531029,0.7076040506362915,801.5812004038407,-10.576813970648347,76.43549588512397,0.32528939843177795,472.8262739933319,220.25563039834674,-472.51570177539566,0.010814934968948364,415.2255325990518,-53.863250744548644,-601.9392684010393,0.014801621437072754,1764.18,1272.66,5.74,359.52,1528.39,868.43,7.19,268.61,1761.25,928.64,8.33,179.85,1761.21,944.67,8.29,179.85,,,,,1761.17,960.09,8.25,179.85,2654.83,765.16,9.04,166.91,1760.41,1251.76,7.87,179.85,2639.85,860.53,8.46,162.05,2626.52,873.49,9.62,98.7,2607.86,874.67,9.12,89.83,1760.37,1267.29,7.78,179.85,1760.33,1282.2,7.78,179.85,1907.95,875.1,7.59,269.55,2186.49,873.45,8.21,89.83,2171.45,873.41,8.23,89.83,1757.66,1655.44,8.89,179.28,1757.45,1672.47,8.9,179.28,1757.22,1690.72,9.02,179.28,2a,3,1568026605
24965,24965,817.2332606164302,1568027427.6005876,817.2332606164302,,642.9222437992182,89.65580678275107,637.4787106666331,0.0014103055000305176,635.3858383002978,120.40682844326237,639.7601779685117,0.5324346423149109,652.5092791135604,72.45057372660534,642.2240448412092,0.6534267067909241,614.8620559613566,155.76558452599187,659.2403526098218,0.10125887393951416,635.6453279826187,36.713927559734,674.8427176228928,0.3555741608142853,438.33735077687624,212.63178422310506,552.0419035667051,0.8348817229270935,463.84044672042137,-41.864415334719844,548.2784993140879,0.3942592144012451,556.3053149769287,269.91204602904406,352.6948681079106,0.852208137512207,575.5540535271185,-159.22408245888946,321.24850130935863,0.9739981889724731,710.945614802765,318.34182190017003,176.18020354461655,0.8883149027824402,758.4173117346195,-163.6735313018403,181.1024400951433,0.9085601568222046,364.7076609593358,177.62494747147483,188.91621676429915,0.78187096118927,376.0956584784159,-23.251967242400593,116.80842599967177,0.7472660541534424,659.433749997854,207.0729304547541,50.92189398408527,0.8761974573135376,814.1848774025633,-9.964640990942991,84.87394999126948,0.3764833211898804,545.466721319681,212.93204087234366,-431.5810651794138,0.011069774627685549,401.39582738165086,-58.24301060849619,-629.8823999818297,0.029423505067825317,1764.18,1272.8529115752956,5.749978184929067,359.55658667807324,1528.1505235617026,868.4233478767138,7.196652123286046,268.61,1761.25,928.3639368836293,8.336652123286045,179.85,1761.21,944.3939368836293,8.299978184929069,179.85,,,,,1761.17,959.8139368836293,8.259978184929066,179.85,2654.899847294504,764.867306575414,9.056630308215112,166.91,1760.41,1251.5038932534871,7.836739383569772,179.85,2639.899890924645,860.2506108219861,8.493260616430229,163.5367495544312,2626.8725625341604,873.4201527054965,9.583413321926747,99.18227893823831,2608.162671609515,874.67,9.123326061643024,89.83,1760.37,1267.0272411302012,7.823238801359298,179.85,1760.33,1281.9405671918446,7.78,179.85,1907.7005453767733,875.096673938357,7.586673938356978,269.55,2186.7594109930847,873.45,8.18671756849884,89.83,2171.726063116371,873.41,8.243304246572091,89.83,1757.6633260616434,1655.1473065754142,8.860065445212795,179.28,1757.453326061643,1672.1773065754141,8.87671756849884,179.28,1757.223326061643,1690.417328390485,9.046608493144182,179.28,2a,3,1568026605
24966,24966,817.2663449062522,1568027427.6337807,817.2663449062522,-78.26571804173895,643.9694134069313,97.10252149762043,641.0111997375986,0.005579978227615357,627.3544928019232,122.60357627153836,638.9356677052218,0.917117953300476,651.1906819881701,68.06295020908104,642.7056144718351,0.8397192358970642,600.7830292509667,157.2791923271783,652.4553246012758,0.10259553790092467,639.0786794065417,37.36151368334895,676.4736782706667,0.5764036178588867,441.43746773404655,209.99355429681358,554.524833395435,0.8540855646133423,461.75604699023376,-40.44100227474527,549.928994537498,0.7596576809883118,553.7092482374974,269.0294308056301,349.66787017746316,0.8947185277938843,568.0731086316941,-155.6665405644647,327.01043352625595,0.9686558842658995,709.3076378494344,308.84843294376464,186.93624731663454,0.5609096884727478,749.5263325435411,-164.58940253577993,183.13319986194816,0.8289439678192139,360.7338002583789,176.7304326396116,184.0675115747572,0.8233217000961304,384.92570149371596,-25.441830975150427,121.84456040624544,0.7918986678123474,657.9022607474943,205.30501758691517,32.96703145153671,0.6963130831718445,785.4047965103244,-20.58521018726392,70.49273875987349,0.6376695036888123,576.5393069402762,213.82377117840386,-417.61213802457183,0.006879091262817383,409.2327399810054,-62.26802454971134,-618.3826511007122,0.024407833814620968,1764.18,1273.0448004562634,5.7599034718756785,359.5929793968775,1527.9123166749841,868.4167310187495,7.203268981250452,268.61,1761.25,928.0893372781062,8.343268981250452,179.85,1761.21,944.1193372781064,8.309903471875678,179.85,,,,,1761.17,959.5393372781062,8.269903471875677,179.85,2654.9693243031297,764.5761648249802,9.073172453126126,166.91,1760.41,1251.2491442218575,7.803655093747742,179.85,2639.949517359378,859.9727027874809,8.526344906252259,165.01561730947594,2627.223256006274,873.3506756968703,9.547020603122515,99.66200114065776,2608.463738646896,874.67,9.126634490625227,89.83,1760.37,1266.765875240607,7.866248378127936,179.85,1760.33,1281.6825097312324,7.78,179.85,1907.4524132031079,875.0933655093747,7.583365509374773,269.55,2187.027393740643,873.45,8.16355856562342,89.83,2172.0006627218936,873.41,8.256537962500904,89.83,1757.6666344906253,1654.8561648249802,8.830289584372967,179.28,1757.4566344906252,1671.88616482498,8.85355856562342,179.28,1757.2266344906252,1690.1162613531046,9.073075925001808,179.28,2a,3,1568026605
24967,24967,817.3,1568027427.6675465,817.3,,650.5330240604643,87.80780672467267,653.2438259183104,0.0026127994060516357,634.46410155439,112.61027330827207,637.9059067666377,0.7585391998291016,652.4758262412482,66.61049964966651,642.6233431842774,0.7314461469650269,598.0781204246313,155.45270648579137,650.9446194224206,0.1014595627784729,637.724871408746,34.67857205880884,674.7110265978775,0.3475182056427002,438.455271086944,209.01473817016705,551.5871105051633,0.856889009475708,461.8270177523538,-47.19463990389529,549.2115042556454,0.4367671012878418,560.3543017350538,266.18111328075844,353.6636450363424,0.9098102450370787,573.7784714528938,-157.43055699867045,325.1014162153812,0.9682594537734984,712.4240248109877,307.7638182306757,182.4857766741304,0.7834045886993408,752.2683487147615,-165.67492607686884,183.3181884335323,0.8197328448295593,377.41428612544996,172.97284153253716,163.49676309085208,0.5212896466255188,385.6999152419998,-27.81225161726091,123.5881399595832,0.8395403623580933,680.0966070939118,193.63730311283973,21.706629550609502,0.7689746618270874,836.7317635069861,-28.15425548814444,103.32275189790914,0.6501960754394531,570.670952728776,211.059572318943,-419.7271688738162,0.011016935110092165,409.92426187931125,-87.71272115840202,-618.2090047230635,0.0124148428440094,1764.18,1273.24,5.77,359.63,1527.67,868.41,7.21,268.61,1761.25,927.81,8.35,179.85,1761.21,943.84,8.32,179.85,,,,,1761.17,959.26,8.28,179.85,2655.04,764.28,9.09,166.91,1760.41,1250.99,7.77,179.85,2640.0,859.69,8.56,166.52,2627.58,873.28,9.51,100.15,2608.77,874.67,9.13,89.83,1760.37,1266.5,7.91,179.85,1760.33,1281.42,7.78,179.85,1907.2,875.09,7.58,269.55,2187.3,873.45,8.14,89.83,2172.28,873.41,8.27,89.83,1757.67,1654.56,8.8,179.28,1757.46,1671.59,8.83,179.28,1757.23,1689.81,9.1,179.28,2a,3,1568026605
24968,24968,817.3330820296356,1568027427.7005644,817.3330820296356,-103.09573605122057,610.9223792071472,91.70785238497984,601.0412388023676,0.9564009308815002,636.3054050011406,108.97942171331144,636.2473729576525,0.8274683952331543,651.6710410078632,67.55500961249219,639.0303182902263,0.7282266616821289,606.3308984679652,154.43239779372453,661.3198734683325,0.43184256553649897,632.3562748638877,25.10355335068486,671.4189958595242,0.5857723951339722,437.35438384499497,223.3167396465316,553.2384574848443,0.8828461766242981,461.1215003296237,-44.924200120386594,532.0251733292056,0.1000870168209076,573.6506857120356,264.1929734292945,358.7577867814767,0.8954334259033203,542.7229713969281,-154.21767342901126,365.3384020609209,0.563468337059021,710.6381432593107,307.855352848385,176.41626718192387,0.8431510329246521,748.7123987451323,-172.65995569227096,175.05061248434936,0.8533073663711548,386.19005603209814,170.97907527042025,143.64241431572543,0.5628095269203186,385.8684381922217,-25.026632127346463,136.19529240931266,0.9071090221405028,720.6319864983318,190.58558052567227,40.456739852069006,0.6545877456665039,768.4513488171714,-32.25204573894922,58.79573666782966,0.3494536876678467,547.524511150059,208.0941582245302,-441.5461464288186,0.02323061227798462,408.78308099604703,-96.39381219804548,-620.034519835105,0.0126459002494812,1764.18,1273.4285675689234,5.77,359.65315742074495,1527.4318093866232,868.4033835940727,7.216616405927137,268.61,1761.25,927.5354191540238,8.320226173327882,179.85,1761.21,943.5621109510603,8.336541014817842,179.85,,,,,1761.17,958.9887273569873,8.273383594072863,179.85,2655.106164059271,763.9921863421695,9.060226173327882,166.91,1760.41,1250.7319601688416,7.776616405927137,179.85,2640.052931247417,859.4121109510602,8.56,167.0592370830617,2627.917436702284,873.1708293022023,9.523232811854275,100.89434566680292,2609.0710464696845,874.67,9.133308202963567,89.83,1760.37,1266.2419601688416,7.876917970364313,179.85,1760.33,1281.1586519658779,7.832931247417097,179.85,1906.9452683718048,875.09,7.609773826672118,269.55,2187.5745808459765,873.4533082029635,8.166465623708547,89.83,2172.5479644400493,873.41,8.213760549619334,89.83,1757.6733082029637,1654.268878139206,8.806616405927137,179.28,1757.4633082029636,1671.298878139206,8.833308202963568,179.28,1757.2333082029636,1689.5122617332788,9.060301564437175,179.28,2a,3,1568026605
24969,24969,817.3664378178621,1568027427.7338555,817.3664378178621,,632.7794829927715,84.66765374768963,635.2947861789687,0.003312140703201294,631.9146430007332,114.32736757575688,645.7020877823753,0.2846386432647705,653.7881746453625,67.45079802314174,647.9966722082486,0.8751755952835083,601.7938130975148,153.56090368202283,665.5897577363828,0.3881995975971222,636.7729121651857,25.169096645105313,669.906535932809,0.2398121654987335,442.151283820676,206.96454548121758,549.7077623155811,0.16905054450035095,458.5111174696923,-47.38714515206489,542.5553286750877,0.4873351752758026,568.7067861192056,258.7384529638582,364.3397225688013,0.08205816149711609,558.8844145153537,-158.69606183768948,324.9931986922104,0.9724887609481812,715.4837830409706,307.3292247623755,175.4422377932405,0.8881394863128662,751.2363386761322,-171.63116043823072,184.17891127209685,0.8465588092803955,378.1556317441005,166.31653968473563,126.82059388726637,0.5353681445121765,394.06521073705187,-38.545644471310894,131.7801144429497,0.7848546504974365,725.6601960001137,196.76121466999768,42.59553329283443,0.5561688542366028,826.760041080816,-37.76460009303109,100.41532457915777,0.5312155485153198,539.6607740269038,200.716194630842,-457.53656966561,0.052206844091415405,378.81722139595627,-104.3049271883038,-652.8576344925358,0.01443299651145935,1764.18,1273.6186955618139,5.77,359.6765064725035,1527.1916477113928,868.3967124364276,7.223287563572428,268.61,1761.25,927.2585661117442,8.290205963924077,179.85,1761.21,943.2819223299581,8.353218908931067,179.85,,,,,1761.17,958.7152098935304,8.266712436427571,179.85,2655.1728756357243,763.7019909845993,9.030205963924077,166.91,1760.41,1250.4717850206753,7.7832875635724275,179.85,2640.1063005085794,859.1319223299582,8.56,167.60293643115284,2628.2576657421937,873.0607552010548,9.536575127144856,101.64485090189808,2609.374584142545,874.67,9.136643781786212,89.83,1760.37,1265.9817850206753,7.8435621821378625,179.85,1760.33,1280.8951412388892,7.886300508579419,179.85,1906.6884288024617,875.09,7.639794036075924,269.55,2187.851433888256,873.4566437817862,8.19315025428971,89.83,2172.8181463246833,873.41,8.157055709634367,89.83,1757.6766437817862,1653.975347202813,8.813287563572429,179.28,1757.4666437817862,1671.005347202813,8.836643781786213,179.28,1757.236643781786,1689.2120596392408,9.020274618565436,179.28,2a,3,1568026605
24970,24970,817.4,1568027427.7673526,817.4,,647.0378253325002,78.39123872251326,650.8292875791149,0.002300947904586792,650.806221817772,99.46674635679031,651.372977699344,0.8810075521469116,656.7141873692575,60.99833722881893,650.9198518417853,0.7675240039825441,595.3973688665264,151.4661638511676,660.7723962701406,0.05082547664642334,638.8170668559477,24.975450497879525,668.3184695116802,0.16525596380233765,442.48272849734525,201.55116667824402,544.7355311726558,0.11563760042190553,460.8490850464856,-56.36426255280594,547.6459717390138,0.5600043535232544,557.6102817766761,258.96289945238317,350.86369840819503,0.3781016767024994,566.023261845549,-158.8364399103281,328.8041580298185,0.9547346234321594,723.1595517553287,310.0682952176415,179.42898981493286,0.9243143796920776,742.3480392333826,-173.10192279552976,178.2005907824971,0.8298208713531494,389.0286184390568,174.88641879003646,117.49166718136429,0.3422543406486511,401.06141558298515,-38.96965442227717,129.8773525527537,0.3678512573242188,734.9332174024669,192.55511904934448,26.250657677708602,0.5617392063140869,806.5123272418248,-44.21555233128066,89.58809953010305,0.5079003572463989,522.5884542572054,196.63117543338947,-482.9654519936438,0.056212663650512695,603.8388164947257,-61.30119978178063,-406.5781687665848,0.009329766035079956,1764.18,1273.81,5.77,359.7,1526.95,868.39,7.23,268.61,1761.25,926.98,8.26,179.85,1761.21,943.0,8.37,179.85,,,,,1761.17,958.44,8.26,179.85,2655.24,763.41,9.0,166.91,1760.41,1250.21,7.79,179.85,2640.16,858.85,8.56,168.15,2628.6,872.95,9.55,102.4,2609.68,874.67,9.14,89.83,1760.37,1265.72,7.81,179.85,1760.33,1280.63,7.94,179.85,1906.43,875.09,7.67,269.55,2188.13,873.46,8.22,89.83,2173.09,873.41,8.1,89.83,1757.68,1653.68,8.82,179.28,1757.47,1670.71,8.84,179.28,1757.24,1688.91,8.98,179.28,2a,3,1568026605
