,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,K_in-H_out.22_x,K_in-H_out.22_y,K_in-H_out.22_speed,K_in-H_out.22_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,K_in-H_out.23_x,K_in-H_out.23_y,K_in-H_out.23_speed,K_in-H_out.23_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,K_in-H_out.24_x,K_in-H_out.24_y,K_in-H_out.24_speed,K_in-H_out.24_angle,K_in-H_out.25_x,K_in-H_out.25_y,K_in-H_out.25_speed,K_in-H_out.25_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,K_in-H_out.26_x,K_in-H_out.26_y,K_in-H_out.26_speed,K_in-H_out.26_angle,scenario,participant_id,source_file
28531,28531,897.4,1569227093.5112185,897.4,-81.98881670003993,606.9867319087837,133.34996002484294,570.618715671408,0.9973458647727966,614.795332036157,162.5481915713785,610.9754220250329,0.988884687423706,619.0134240072357,103.33641798588123,613.5095873020515,0.9770780801773072,608.1335375535521,201.897694078588,635.4194395601507,0.7548518180847168,592.9093853945096,57.917855339847314,638.8653500660647,0.908760905265808,492.1588944778032,249.36903618036962,492.0570299518463,0.9388070702552797,498.12145005374975,6.905381970162133,494.82689255899976,0.977713704109192,543.9400540843492,294.225944905214,304.2412815293948,0.9412302970886228,581.0510877531908,-98.89189251349195,308.8576772517005,0.8522240519523621,675.3132708912616,326.12180754367694,141.65622571028797,0.9155519604682922,748.1000129328496,-153.53288812687947,154.38017543364066,0.6582736372947693,276.6995084166056,181.410220170028,23.878731611116773,0.02701073884963989,407.14034248077047,22.79325055237946,105.93147300252475,0.14335015416145325,370.03765978007584,177.28351147403362,-186.63578217760244,0.8231239914894104,542.8164680037487,18.10679812328057,-30.75963409691593,0.18634876608848566,502.4010897175721,154.19977292136974,-344.94931905731613,0.1861588954925537,643.0589081382791,-67.2959043558337,-56.832924082386064,0.06570670008659363,1764.48,1331.63,4.66,352.01,,,,,,,,,,,,,2711.11,658.48,7.04,142.36,,,,,2701.88,670.44,7.11,142.36,2693.47,681.35,7.07,142.36,,,,,1399.97,849.15,8.04,181.84,1761.2,948.17,8.36,179.85,2644.59,823.4,7.83,173.91,2643.0,838.31,8.01,173.91,1489.48,867.48,9.0,268.61,2404.26,874.08,6.83,89.83,1676.99,872.0,8.3,268.68,1760.57,1191.13,8.29,179.85,2369.7,873.98,8.45,89.83,2238.19,873.6,7.58,89.83,2110.07,876.53,8.01,269.83,2005.36,872.56,7.0,89.55,2a,27,1569226154
28532,28532,897.4333218907857,1569227093.544545,897.4333218907857,-85.65952361789745,606.1020185534247,135.52162534722055,572.4332503792947,0.9972548484802246,621.1671508778493,161.4497257136109,614.3295849314958,0.9880120754241944,623.7691006375852,105.42025405105413,615.7951265557538,0.9788228273391724,586.1365802410687,217.296958637256,631.090611334628,0.81923907995224,591.6933164755328,64.25464033840689,641.1964462702576,0.7535631656646729,494.0956766113983,238.02712770867663,476.857188539268,0.9234363436698914,495.04422740439554,2.254328774287373,501.59068122477515,0.9629160165786744,491.3204402225898,273.43572902791664,285.2662485484151,0.889684796333313,587.1848683438819,-101.127780740973,314.3717375025501,0.873401403427124,672.8446909282019,320.02218807503886,138.70534524509623,0.195881187915802,743.5047263198276,-154.25848339693638,149.15812571768197,0.586585283279419,273.7915799531768,175.89805937807515,34.69975141940037,0.4231436252593994,403.35439320595117,19.74191854702311,109.72193377807564,0.13115915656089785,375.4044076822075,170.08894901100976,-191.46420298405204,0.8878833055496216,544.9371598141696,30.29441457835807,-28.26203186200593,0.5680097937583923,492.17962765178567,159.0341354559515,-349.4801281427161,0.1358751356601715,752.5058277294662,-65.43357833585259,23.468673805054692,0.06379035115242004,1764.4500102982931,1331.7832806976144,4.656667810921429,351.7434248737144,,,,,,,,,,,,,2711.2499519413,658.2967296006786,7.026671243685717,142.36,,,,,2702.023284130379,670.2567296006788,7.073345920135722,142.36,2693.6132841303784,681.1633974116,7.076664378157141,142.36,,,,,1399.9633356218426,848.8800926846358,8.073321890785707,181.84,1761.2,947.8900961174,8.366664378157141,179.85,2644.6166575126285,823.1400892518715,7.83,173.91,2643.0266575126284,838.0467570627928,8.000003432764286,173.91,1489.1801029829287,867.4733356218428,9.009996567235714,268.61,2404.4832566682644,874.08,6.8066746764500055,89.83,1676.7167604955573,871.9933356218428,8.283339054607147,268.68,1760.57,1190.8567604955572,8.260010298292864,179.85,2369.9799038826,873.98,8.423342487371434,89.83,2238.443246369972,873.6,7.606657512628566,89.83,2109.8000926846357,876.53,8.026660945392853,269.83,2005.5932532354998,872.5633321890787,7.009996567235713,89.55,2a,27,1569226154
28533,28533,897.4673193686574,1569227093.578547,897.4673193686574,,612.6739015568998,134.4947221635516,576.0390611285742,0.9979486465454102,617.79222457104,162.1005439177215,613.9932900213387,0.9909322261810304,629.1846809011281,104.54668120848422,618.1399293812921,0.9785540103912354,586.299788395365,219.96325451482,632.2845965265271,0.8403350114822388,580.9900785404973,63.00384684660496,637.3122710895119,0.8020193576812744,487.5805157888427,235.69975461500275,473.7303635911285,0.9059010744094848,494.0538153809713,1.0217282640093115,503.79487735923175,0.9571018218994141,501.0531025935917,271.20704741450504,286.54477563682616,0.9001993536949158,582.8101938985745,-101.98326226733087,315.83484475745774,0.7803894281387329,664.0728541543988,316.30651682433546,148.5413200496231,0.14012563228607178,746.7799197707851,-154.82804970730825,154.140327934184,0.6514633893966675,278.6204219623279,176.34434791759884,37.71314998451305,0.45545694231987,396.6773689251074,20.432347380169123,104.79427371095971,0.17137008905410767,358.96658693966464,191.0042158559181,-200.5743189989381,0.3836799860000609,552.4097767346647,33.1303432153065,-22.334439911591943,0.5773938894271851,523.6656748664586,140.39216196653393,-353.85655685404174,0.07872572541236877,793.3584300783549,-68.01235944033793,59.825964784529674,0.0701545774936676,1764.4194125682086,1331.939669095824,4.653268063134259,351.47144505074067,,,,,,,,,,,,,2711.3927413483607,658.1097434723843,7.013072252537037,142.36,,,,,2702.169473285227,670.0697434723843,7.035948694476852,142.36,2693.759473285227,680.9730115355185,7.083463873731482,142.36,,,,,1399.9565361262687,848.6047131138749,8.107319368657407,181.84,1761.2,947.6045173032777,8.373463873731483,179.85,2644.6438554949264,822.8749089244722,7.83,173.91,2643.0538554949258,837.7781769876065,7.989804189402777,173.91,1488.874125682083,867.4665361262686,9.020195810597222,268.61,2404.7110397700044,874.08,6.782876441939815,89.83,1676.4379811770093,871.9865361262686,8.266340315671297,268.68,1760.57,1190.5779811770092,8.229412568208334,179.85,2370.2654826967223,873.98,8.396144505074071,89.83,2238.701627201797,873.6,7.633855494925926,89.83,2109.5247131138754,876.53,8.043659684328704,269.83,2005.8312355806015,872.5667319368657,7.020195810597223,89.55,2a,27,1569226154
28534,28534,897.5,1569227093.611232,897.5,-83.91319667237069,612.7119145994243,131.43042294512975,576.685996816492,0.9974812865257264,617.0179515058256,158.9559147820336,614.8483299000571,0.9930408000946044,628.4064730837638,103.62980623613329,620.9385178563828,0.976459801197052,601.186892781066,204.0731444674071,632.1016125588533,0.7817413806915283,573.6677553431907,65.33793861358035,627.6562350974015,0.5638211369514465,490.62822835272857,233.64810396958657,470.16738480966416,0.8980671167373657,493.8276480984494,0.2445719575641689,504.224759581648,0.9497945308685304,483.3831261868509,271.6560758357489,270.94729043980504,0.36830511689186096,568.3361821381912,-87.32960844245055,327.80177837929716,0.9115867614746094,655.7420498704507,315.46638704031915,149.81355319328608,0.16594740748405454,743.2941705746872,-156.03985495846754,157.00217052919683,0.5025410652160645,288.8259158471772,171.30588103850766,25.449964807522548,0.014480412006378176,404.3114678218008,23.68066501963675,113.10762725915579,0.1441674828529358,368.27607870976135,174.48980123489562,-194.54479490386856,0.8834971189498901,547.1491303594212,41.696946273722,-25.38139203836164,0.6020457744598389,529.9283572595017,143.32189027471446,-322.64102263110226,0.20260927081108093,812.2680683513603,-68.54113928072815,74.97882977737274,0.057134538888931274,1764.39,1332.09,4.65,351.21,,,,,,,,,,,,,2711.53,657.93,7.0,142.36,,,,,2702.31,669.89,7.0,142.36,2693.9,680.79,7.09,142.36,,,,,1399.95,848.34,8.14,181.84,1761.2,947.33,8.38,179.85,2644.67,822.62,7.83,173.91,2643.08,837.52,7.98,173.91,1488.58,867.46,9.03,268.61,2404.93,874.08,6.76,89.83,1676.17,871.98,8.25,268.68,1760.57,1190.31,8.2,179.85,2370.54,873.98,8.37,89.83,2238.95,873.6,7.66,89.83,2109.26,876.53,8.06,269.83,2006.06,872.57,7.03,89.55,2a,27,1569226154
28535,28535,897.5332498762424,1569227093.644541,897.5332498762424,-79.23232425242415,612.6757738691126,128.10726673330714,576.3562696603652,0.9982192516326904,621.1061610507568,156.11793856219168,614.3556306892776,0.9958919286727904,631.6503219655079,101.76353059002045,622.6675349869881,0.9813878536224364,599.5253978675747,201.81198693720702,630.2441343443844,0.7776771783828735,571.4461365131792,63.93250614218075,626.4490201084155,0.5252369046211243,490.74940374346704,233.40461495388058,470.2480538423207,0.8861420154571533,493.46306734526166,-5.0242028298584245,504.3259398726879,0.9325903058052064,384.1306334645532,262.52039101166,215.81037182692899,0.04700496792793274,568.1317204667507,-82.28087517195954,320.09715435463465,0.07528269290924072,22.78840447875584,420.25798498394,-247.88445485553837,0.018117547035217285,730.1202970933089,-145.53950055388427,167.34232293493085,0.2492879927158356,287.0740418431085,175.7955687341635,38.09554355945589,0.442188173532486,393.3664692142943,31.62003187611549,105.91869721079864,0.14429670572280884,367.8890514737958,174.95906531317638,-190.38422356930963,0.7960487604141235,547.8135322425206,35.64310705739001,-21.732677021924616,0.5023674368858337,536.6879425734521,146.84070528609737,-312.7545165698636,0.11843341588974,817.9446561551085,-71.3409284495916,81.77576967710533,0.07050532102584839,1764.3600751113822,1332.2429494307148,4.643350024751523,351.0105007425457,,,,,,,,,,,,,2711.6762994554665,657.7438006930428,7.033249876242388,142.36,,,,,2702.452974467842,669.7038006930428,7.0166249381211925,142.36,2694.042974467842,680.6071256806669,7.083350024751523,142.36,,,,,1399.9400250371273,848.0673510148123,8.146649975248478,181.84,1761.2,947.050701039564,8.396624938121194,179.85,2644.696599900994,822.3606509653094,7.849949925745432,173.91,2643.109924888618,837.2540009900611,7.999949925745431,173.91,1488.2774261261945,867.4533500247516,9.056599900993909,268.61,2405.1594241460725,874.08,6.796574863866625,89.83,1675.8973510148126,871.9733500247514,8.233375061878808,268.68,1760.57,1190.0373510148124,8.219949925745432,179.85,2370.8192989604363,873.9833249876242,8.399924888618147,89.83,2239.2026990594422,873.6033249876242,7.623425136133375,89.83,2108.9906760024373,876.53,8.06,269.83,2006.2927491336968,872.57,7.026675012375763,89.55,2a,27,1569226154
28536,28536,897.5666442157573,1569227093.6779947,897.5666442157573,-79.29082174143738,611.8659539792266,130.2614418817684,578.6256896476752,0.9983148574829102,618.724199831797,157.0798412337234,615.9320347505383,0.9956293106079102,628.249140751107,104.17113176675885,622.1202232660135,0.984430193901062,599.6791814562238,202.14245980762783,629.1114186987038,0.7504428029060364,574.716932434076,63.15576793927753,625.0022123733797,0.6128839254379272,495.3330478761995,228.39260587717555,470.13413393673204,0.8742394447326659,494.24456639435135,-10.087107897421367,501.7008453043319,0.9378201365470886,337.4251213228395,261.7397845665343,189.1891546641333,0.042795956134796136,568.4368047502508,-77.80077443516367,316.1661715134485,0.08033809065818788,1165.3753072834738,169.85119700182304,487.9124660812805,0.015219062566757204,722.6657765796069,-145.57535580259076,170.75120987343985,0.2055571973323822,282.14234660892043,177.28503324693142,39.89043918234879,0.3425229787826538,388.9503412495369,34.71556214192758,103.7255226575561,0.07130005955696106,364.7300028189578,173.1964352465179,-198.7904965449493,0.8686499595642091,557.5720271521462,31.257459628269753,-11.549851262173805,0.4941303730010986,547.1747785792219,144.12670985976808,-299.44129275092547,0.09051039814949036,821.2569331923793,-72.57661385357271,82.58779791380556,0.06293490529060364,1764.3300202058185,1332.3965633924836,4.63667115684855,350.81013470545645,,,,,,,,,,,,,2711.823234549332,657.5567923917594,7.0666442157572495,142.36,,,,,2702.596570127756,669.5167923917593,7.033322107878624,142.36,2694.186570127756,680.4234568133351,7.076671156848549,142.36,,,,,1399.9300067352729,847.7935174307905,8.153328843151451,181.84,1761.2,946.7701885876393,8.413322107878624,179.85,2644.7233153726056,822.1001751170935,7.86998652945435,173.91,2643.1399797941817,836.986846273942,8.01998652945435,173.91,1487.9735376366089,867.4466711568488,9.083315372605801,268.61,2405.389845088725,874.08,6.833308637332975,89.83,1675.6235174307903,871.9666711568486,8.216677892121375,268.68,1760.57,1189.7635174307907,8.239986529454349,179.85,2371.0998114123613,873.9866644215758,8.429979794181525,89.83,2239.456496039755,873.6066644215758,7.586691362667025,89.83,2108.7201818523667,876.53,8.06,269.83,2006.5265095103007,872.57,7.023335578424275,89.55,2a,27,1569226154
28537,28537,897.6,1569227093.7114098,897.6,,608.9024534408578,129.43298225386494,575.8291286235243,0.9982885718345642,618.9629732540219,157.60494004344386,615.1700649024765,0.9955785274505616,634.7934424534121,102.32632874669815,625.0174784808084,0.9870738387107848,599.159729016471,203.5564206835548,630.4368290112284,0.7913233637809753,580.4040621962059,55.60154354327509,630.4995835231794,0.8883637785911559,494.4796677230372,228.6632997025286,468.24875200281457,0.6083436012268066,494.1046101163336,-10.664717547744964,501.9524309857328,0.9206223487854004,466.6504821169841,271.82285577452103,256.8640414019306,0.2577733993530273,564.7176752585061,-75.51966586941563,309.9539788684822,0.11912375688552855,726.7337914088208,305.33154640488084,188.55479869231274,0.8697489500045776,719.5315130132942,-148.5752538883259,172.47668075323287,0.17374125123023987,287.2527630986113,171.36632489990998,24.034240643958807,0.02188396453857422,396.46013608879446,26.312459458245392,108.3940185826178,0.16703999042510986,346.3784961272461,176.57686999072854,-207.41001993354325,0.7973179817199707,548.4938371876499,31.23763734400618,-13.109971828956931,0.4687755703926086,402.9551018147326,170.56515436005563,-419.1188433600035,0.2260917127132416,587.9398672158143,-73.95298312451197,-163.46285759265126,0.015421211719512941,1764.3,1332.55,4.63,350.61,,,,,,,,,,,,,2711.97,657.37,7.1,142.36,,,,,2702.74,669.33,7.05,142.36,2694.33,680.24,7.07,142.36,,,,,1399.92,847.52,8.16,181.84,1761.2,946.49,8.43,179.85,2644.75,821.84,7.89,173.91,2643.17,836.72,8.04,173.91,1487.67,867.44,9.11,268.61,2405.62,874.08,6.87,89.83,1675.35,871.96,8.2,268.68,1760.57,1189.49,8.26,179.85,2371.38,873.99,8.46,89.83,2239.71,873.61,7.55,89.83,2108.45,876.53,8.06,269.83,2006.76,872.57,7.02,89.55,2a,27,1569226154
28538,28538,897.6332612672542,1569227093.7447884,897.6332612672542,,609.0081082365067,127.08717355710266,574.6350303179768,0.9984222650527954,620.4084161230697,153.7575604514499,616.0092880506245,0.9970318078994752,635.7199529098796,98.69402622764132,623.4873787064957,0.9889863729476928,605.7384632243907,198.42470401464308,632.807463291828,0.6694728136062622,587.5088911069232,53.98981367979689,633.1762981842812,0.8014667630195618,499.8085197122912,223.3162317633564,482.384291580635,0.8507508635520935,494.805965045332,-9.717024920680043,500.4050398892157,0.9447301626205444,544.1266525453218,289.46905354253005,305.55778344895964,0.9655256271362304,559.3093272582405,-73.91829431210152,301.8618387194269,0.0931406021118164,688.7973682764142,323.88425361421383,161.9936042960824,0.8497792482376099,718.5577711238191,-151.4552314473179,172.4246199648774,0.08119925856590271,324.3011598997892,169.70430919901742,93.4334863213018,0.8498527407646179,407.5148996559773,25.750363851256903,111.61738701167664,0.16147568821907046,334.2779187035535,191.68384146428096,-217.6516750861286,0.16157618165016174,545.8838766870336,30.026340298143285,-13.52748792925422,0.5094026923179626,349.7099794905453,178.4320221434491,-507.1486041220781,0.08865800499916078,482.3208189354847,-67.07095679445098,-288.88745909743284,0.030831456184387207,1764.2700648594712,1332.7030018293694,4.6233477465491495,350.4736288042576,,,,,,,,,,,,,2712.113023449193,657.1837369033761,7.096673873274574,142.36,,,,,2702.883023449193,669.1470630301018,7.0433477465491485,142.36,2694.473023449193,680.0537369033761,7.056695493098299,142.36,,,,,1399.9133477465493,847.2505837352405,8.140043239647447,181.84,1761.2033261267254,946.2106053550642,8.403390986196596,179.85,2644.779935140529,821.5805621154167,7.876695493098298,173.91,2643.1966090138035,836.4539098619659,8.04665225345085,173.91,1487.3673224679862,867.4300216198237,9.090043239647446,268.61,2405.846176617329,874.0833261267253,6.856695493098298,89.83,1675.0739314817895,871.9533477465492,8.216630633627126,268.68,1760.57,1189.2139314817898,8.256673873274574,179.85,2371.662720771661,873.99,8.456673873274575,89.83,2239.959459504407,873.61,7.556652253450849,89.83,2108.1839098619657,876.5266738732747,8.036717112922023,269.83,2006.99282887078,872.5733261267253,7.003369366372873,89.55,2a,27,1569226154
28539,28539,897.6665462925566,1569227093.7781909,897.6665462925566,,611.8335096806097,124.77635886942612,577.2662057173998,0.9984641075134276,620.5782551247022,150.7738113904451,615.4602237458103,0.9973466396331788,639.5797681516624,98.20309800867993,623.9733355392191,0.9886735677719116,600.3059874955643,195.62635061828863,630.0868884342688,0.6760279536247253,595.4975700918535,48.90548327379889,637.489559501661,0.9212511777877808,495.3378246640245,222.10101501294992,484.8696763618029,0.8307875990867615,493.8060407194123,-11.581804002364187,502.53553655969915,0.9247602224349976,554.9636248320967,288.0777000265887,308.4946639122851,0.9633913040161132,548.8193375774526,-74.34332689771793,295.3875453246233,0.09460145235061647,698.3097758028821,325.5564064474583,148.0337469912425,0.899556040763855,715.2174314410153,-153.33538297231922,171.6551144406997,0.11852174997329712,327.3729740427658,173.3833954511977,105.32258029682016,0.8124526739120483,398.31739281110833,23.46481707774975,105.57042524612079,0.17346793413162231,353.39336534634504,177.69873393062622,-204.9090721944412,0.7615893483161926,544.8098662262764,26.88040448270587,-13.101733334508113,0.5368542075157166,313.2742583869744,189.57350877884383,-517.6229956433929,0.20593467354774475,440.9410395353289,-68.54926887804002,-336.9193208552148,0.01811832189559936,1764.240108336699,1332.8561129457605,4.616690741488681,350.33716020051804,,,,,,,,,,,,,2712.256149057993,656.9973407616832,7.09334537074434,142.36,,,,,2703.026149057993,668.9639953909387,7.036690741488682,142.36,2694.616149057993,679.8673407616831,7.043381482977363,142.36,,,,,1399.9066907414885,846.9809750302916,8.120072224466044,181.84,1761.2066546292556,945.9310111425248,8.376762965954725,179.85,2644.809891663301,821.3209389180586,7.863381482977362,173.91,2643.2232370340453,836.1876296595473,8.05330925851132,173.91,1487.064428737735,867.420036112233,9.070072224466042,268.61,2406.072514789385,874.0866546292557,6.843381482977363,89.83,1674.7976657717804,871.9466907414889,8.233273146278298,268.68,1760.57,1188.9376657717805,8.25334537074434,179.85,2371.945643486731,873.99,8.45334537074434,89.83,2240.2090971941743,873.61,7.563309258511318,89.83,2107.9176296595474,876.5233453707443,8.013417595210385,269.83,2007.2258240478961,872.5766546292557,6.986726853721702,89.55,2a,27,1569226154
28540,28540,897.7,1569227093.8117626,897.7,-71.68564255325934,609.0152302884798,120.99549161022072,574.2783631191556,0.9980599880218506,624.0160779453099,146.41766830677594,616.3704381904838,0.9981280565261841,639.1835119830531,95.09657148626243,625.1040981186178,0.9881319403648376,606.7360582555534,192.18308167700215,630.6633006953831,0.7307332754135132,607.2922335764182,51.60891841585568,638.5439953924148,0.7998454570770264,494.5660198186112,230.62466938052142,477.96033442412147,0.4106153845787048,490.70665475838877,-13.92482571497386,504.8404058594983,0.95204758644104,551.4890951282589,277.10737177612947,311.44313578898317,0.9262605309486388,565.2961148196866,-119.039823444207,312.4268461895785,0.660941481590271,680.573820128822,326.9328306738423,148.96822854193599,0.8065313100814819,728.828346680347,-156.90973156946126,158.50029605199086,0.4500971436500549,297.3269282941516,173.14766165002968,64.7038263517558,0.39756709337234497,401.2317869287054,22.762549597002298,106.37114547072905,0.11908426880836487,351.90426216479517,169.93392086484903,-208.6287714703914,0.8234999179840088,547.5291087381679,27.412813651890712,-8.249121567639861,0.5228614211082458,328.7239919493716,188.19952982023992,-492.90164900321815,0.2665194869041443,418.5976873300591,-64.15480973872805,-361.7793720261226,0.03766927123069763,1764.21,1333.01,4.61,350.2,,,,,,,,,,,,,2712.4,656.81,7.09,142.36,,,,,2703.17,668.78,7.03,142.36,2694.76,679.68,7.03,142.36,,,,,1399.9,846.71,8.1,181.84,1761.21,945.65,8.35,179.85,2644.84,821.06,7.85,173.91,2643.25,835.92,8.06,173.91,1486.76,867.41,9.05,268.61,2406.3,874.09,6.83,89.83,1674.52,871.94,8.25,268.68,1760.57,1188.66,8.25,179.85,2372.23,873.99,8.45,89.83,2240.46,873.61,7.57,89.83,2107.65,876.52,7.99,269.83,2007.46,872.58,6.97,89.55,2a,27,1569226154
28541,28541,897.7340497572786,1569227093.8457606,897.7340497572786,-89.00423250970883,616.1591601042504,115.91110178936268,575.3758415867328,0.996228277683258,624.7040949908562,139.63674976616423,614.3134406673989,0.9974633455276488,632.8649186777144,92.99498808971529,620.4880170804432,0.9911447763442992,599.4246722015532,191.3259733697897,623.2812552424961,0.6807334423065186,604.0779624962861,43.71055959725558,640.1681035633335,0.8152680397033691,506.8337552098105,218.3986297218084,489.0690216108709,0.8604532480239868,496.4187949821151,-15.179126459612926,507.26205997655785,0.9392796754837036,560.1070984603933,287.18913148686636,309.95475488673407,0.9625744819641112,568.7941118111785,-105.72312373114,319.491207374709,0.8468360304832458,694.8615305517064,327.1592896153886,141.4704896134702,0.897578239440918,736.1005887010832,-154.97945827821832,156.29315292006234,0.44739675521850586,315.0807564059756,169.19066424785353,92.04462483270409,0.8069053888320923,391.4285985976998,10.599697924244829,132.50052726083615,0.6041271090507507,330.512869036526,189.66190526609765,-220.93017664518413,0.1580500304698944,543.8987775363948,36.84039924531553,-8.195508548408327,0.7709431648254395,313.39842461361206,190.31004953242592,-540.9609436606147,0.10855564475059508,411.0256403519967,-60.54017764096704,-366.9353061602577,0.050909966230392456,1764.1827601941773,1333.1666288834815,4.61,350.1591402912657,,,,,,,,,,,,,2712.5464139562987,656.6193213592397,7.086595024272139,142.36,,,,,2703.3164139562978,668.5893213592398,7.0572398058228885,142.36,2694.9064139562984,679.4927263349676,7.043619902911445,142.36,,,,,1399.8897850728165,846.4341969660433,8.110214927183584,181.84,1761.21,945.3639820388596,8.377239805822889,179.85,2644.867239805823,820.7978168689548,7.843190048544277,173.91,2643.280644781551,835.6544118932268,8.019140291265666,173.91,1486.4501472087647,867.4031900485443,9.070429854367168,268.61,2406.534943325223,874.09,6.840214927183584,89.83,1674.2373870145875,871.9331900485444,8.267024878639306,268.68,1760.57,1188.3807919903156,8.236380097088556,179.85,2372.5160179611403,873.99,8.45340497572786,89.83,2240.7187781553175,873.61,7.563190048544277,89.83,2107.377601941771,876.52,7.996809951455723,269.83,2007.6983483009506,872.58,6.980214927183582,89.55,2a,27,1569226154
28542,28542,897.7666415150204,1569227093.8783028,897.7666415150204,,611.6520083451271,113.82581523651777,577.2841747459503,0.9967601299285888,627.740102515791,135.19029601681575,616.1959255000761,0.9983689785003662,637.6330675667091,90.60694021844215,622.0953549300398,0.9924851655960084,609.0004700111602,178.80856048229288,628.3217623006493,0.5869120955467224,628.498878527329,43.89713309495147,645.3650714568176,0.7831951379776001,507.78049391457336,215.5503786359256,491.43574059273885,0.9282546043395996,500.4149171898925,-2.5588053814535745,509.38747614968946,0.3474577367305756,561.8433570547493,293.81589690674724,308.091288794394,0.972842812538147,563.8000901184759,-116.5006160284892,319.64810546615365,0.946190357208252,699.3048046590022,318.2726608124785,148.36946405485287,0.8701052665710449,738.5644272588321,-151.6861614824392,144.44093067874906,0.8817594647407532,321.90719229878425,168.59683116511454,98.72145984373779,0.8055576086044312,395.5542305779155,14.876432891502638,147.05390105582288,0.34708672761917114,336.6870348631486,193.47149343531032,-219.21278923929032,0.15451779961585999,544.1918691093409,25.630530922350932,0.06340436283588248,0.565287172794342,308.5483030045878,191.22664736120646,-564.4376951421917,0.09915927052497864,553.8728468743202,-65.49414560034701,-220.21079161408557,0.02654978632926941,1764.1566867879833,1333.3165509690946,4.61,350.1200301819753,,,,,,,,,,,,,2712.686558514589,656.436807515885,7.0833358484979465,142.36,,,,,2703.456558514589,668.406807515885,7.083313212016432,142.36,2695.0465585145885,679.313471667387,7.056656606008216,142.36,,,,,1399.8800075454938,846.1702037283336,8.119992454506162,181.84,1761.21,945.0902112738273,8.403313212016432,179.85,2644.8933132120164,820.5468603343418,7.836671696995893,173.91,2643.3099773635186,835.4001961828399,7.980030181975353,173.91,1486.153562213313,867.3966716969959,9.089984909012324,268.61,2406.759826453642,874.09,6.849992454506163,89.83,1673.9668754253296,871.9266716969959,8.28332075751027,268.68,1760.57,1188.1135395768315,8.223343393991785,179.85,2372.7897887261724,873.99,8.456664151502054,89.83,2240.9664755141557,873.61,7.556671696995893,89.83,2107.1168678798363,876.52,8.003328303004107,269.83,2007.926490605144,872.58,6.9899924545061625,89.55,2a,27,1569226154
