,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.5_x,Q_in-J_out.5_y,Q_in-J_out.5_speed,Q_in-J_out.5_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,K_in-H_out.5_x,K_in-H_out.5_y,K_in-H_out.5_speed,K_in-H_out.5_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,K_in-H_out.6_x,K_in-H_out.6_y,K_in-H_out.6_speed,K_in-H_out.6_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,K_in-H_out.7_x,K_in-H_out.7_y,K_in-H_out.7_speed,K_in-H_out.7_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,scenario,participant_id,source_file
25925,25925,807.6666007223538,1568805951.4473207,807.6666007223538,-83.77419367741267,612.8079260775638,42.45566596148887,690.6644011041121,0.9971722364425659,603.9294736436817,71.0967722905258,733.9015041820999,0.9976041316986084,618.9012579667542,15.896895654496527,732.8641803693515,0.9939220547676086,565.893949036361,111.7760449301771,736.9838975232175,0.8883241415023804,598.2726178745273,-29.168789371505905,736.7013013111364,0.4026310443878174,500.2647016328846,163.94387742761992,587.3401136931445,0.6998345851898193,519.1850702120939,-66.58826886526265,590.6874912910562,0.28550362586975103,622.2632925086078,251.71303236516638,410.7558865019063,0.9387977123260498,611.5980687112142,-140.19699178418932,422.5906380966532,0.7717211246490479,755.6614890397682,309.0082912938193,232.46903206296392,0.9391536712646484,724.7654435456458,-195.98448689197463,226.34808722095053,0.8243095874786377,391.8094524389909,156.0892215269594,119.39662083089593,0.1957370638847351,475.2315630174935,-34.445003303732555,213.9847612536781,0.03835618495941162,779.202489157938,167.19548821587387,85.140488426621,0.4021834433078766,670.5792835108801,-58.730206285837355,124.11325519217856,0.6643369793891907,437.94426521766417,222.96043841971226,-581.2682115960531,0.013499855995178223,712.2347692428331,-4.650127536467232,-88.55416683010912,0.03608009219169617,1763.503339927765,1280.6763039729449,5.476660072235363,358.90658093905967,1760.3533399277646,712.4871150879953,6.803399277646361,180.37,1760.453339927765,727.4871150879953,6.810019783293908,180.37,1760.55,742.0171150879953,6.786640288941456,180.37,1760.64,755.8271150879953,6.766758988704903,180.37,2736.2196636840035,628.8937158103489,7.706660072235364,138.41,1760.733339927765,770.8171150879953,6.853379494352452,180.37,2686.363023395062,690.5670755214073,7.799980216706093,142.36,1440.1472140044648,866.2766798555292,8.273320144470727,268.61,1476.6438740767,867.1666798555292,8.223339927764636,268.61,1760.87,1073.527194221171,8.08669963882318,179.85,2662.479782383767,737.4138542934062,8.576679855529273,157.26,2657.866541372472,752.1105539322293,8.633359711058544,166.91,1760.39,1258.5138740767002,8.19,179.85,1759.6266600722354,1498.3437949435245,6.989980216706092,179.28,1969.027174437877,875.58,7.6233201444707275,269.55,1759.3566600722352,1519.8638147268186,7.300019783293908,179.28,2001.2638542934064,875.83,7.853339927764636,269.55,2075.1094856343584,873.1066600722354,7.78330036117682,89.55,2265.680553932229,876.98,8.403339927764636,269.83,2a,18,1568805099
25926,25926,807.7,1568805951.4805682,807.7,-78.6034666327188,612.9113585902197,43.667522143255894,690.6957729181462,0.996971607208252,613.9126198625887,72.06451349902932,737.0821383525647,0.9976754188537598,615.9937017946322,16.703040859515163,730.3070881240152,0.9944868087768556,572.0463960234874,111.22322700186243,739.371793755688,0.8690838813781738,598.7293389019833,-28.716954280068933,734.7255693324719,0.4378735423088074,495.04206769532027,164.56158484153931,584.009833669454,0.6504324674606323,514.1222963083153,-64.48689340912502,583.0759607924847,0.3273885548114777,605.0537707132321,254.6971499308916,397.75907547620295,0.9380145072937012,591.2057448497907,-138.6642676355452,405.5981200627604,0.7484394907951355,745.5427201455824,312.82333848463213,227.73124461241798,0.9335257411003112,719.4486407436825,-195.02824894691986,225.08833386827462,0.8190376758575441,386.4634942699825,155.45916128494974,117.705043400478,0.15553081035614014,487.85436332847877,-33.27726037621434,222.0569817567828,0.020446628332138055,644.9002959225793,172.51878978368805,-1.1573638095217689,0.5330327749252319,652.1941238584342,-60.77015166468771,99.31050089048513,0.6919554471969604,423.3850504471897,221.9385271985005,-599.3161585625385,0.015318304300308228,642.1757713142489,-32.34044141529072,-186.900372533662,0.017246395349502563,1763.5,1280.86,5.48,358.95,1760.35,712.26,6.77,180.37,1760.45,727.26,6.8,180.37,1760.55,741.79,6.8,180.37,1760.64,755.6,6.72,180.37,2736.39,628.7,7.71,138.41,1760.73,770.59,6.83,180.37,2686.52,690.36,7.81,142.36,1439.87,866.27,8.28,268.61,1476.37,867.16,8.22,268.61,1760.87,1073.26,8.07,179.85,2662.59,737.15,8.57,157.26,2657.93,751.83,8.62,166.91,1760.39,1258.24,8.19,179.85,1759.63,1498.11,7.0,179.28,1968.77,875.58,7.63,269.55,1759.36,1519.62,7.29,179.28,2001.0,875.83,7.85,269.55,2075.37,873.11,7.8,89.55,2265.4,876.98,8.4,269.83,2a,18,1568805099
25927,25927,807.7333350006908,1568805951.5139346,807.7333350006908,-79.70814105991245,609.2738084147726,46.06932504042562,689.5789800599129,0.9973498582839966,612.5913632570223,74.49746835261563,736.9320055302777,0.997249960899353,619.727261649257,18.958640020152863,730.7806137185195,0.9941562414169312,569.6421070540628,112.47288033824444,737.9202513171158,0.8652382493019104,603.0383043677543,-26.19339780093113,736.3146004686655,0.4545247554779053,488.8651958777919,173.83423114902138,602.7027411394997,0.9524440169334412,511.81455429311586,-70.04941439573243,580.4580023769347,0.7054204344749451,609.7579125796517,253.13196547822255,404.57299083920805,0.9356873035430908,596.8212954694717,-137.052075931199,404.34410781934923,0.8269925117492676,749.7026198529541,313.96516736411064,231.35363823581986,0.9067643880844116,742.364969997195,-185.6055052739323,227.00879993734642,0.9291306138038636,427.7660667778652,178.06301932970692,90.97638449797405,0.005320727825164795,475.36252349227783,-32.67813088249152,217.41478802063,0.04456809163093567,478.2883099280514,187.24753750835282,-274.4909737488304,0.07126885652542114,645.9281116813853,-51.376966585609,81.81283473996835,0.5310830473899841,400.8505013791745,228.25712651960143,-621.6236005573878,0.012548893690109251,617.3841007684869,-63.41606318067237,-260.2721028021142,0.0053269565105438215,1763.5,1281.043342503799,5.486667000138152,358.996669000967,1760.35,712.0299884952337,6.796668000552605,180.37,1760.45,727.0333219953029,6.7833324996546205,180.37,1760.5466664999308,741.5633219953029,6.789999499792772,180.37,1760.636666499931,755.3733219953027,6.7466680005526065,180.37,2736.560008503523,628.5099904960628,7.703332999861848,138.41,1760.73,770.3633219953027,6.8133324996546225,180.37,2686.680008003316,690.1566564957865,7.803332999861849,142.36,1439.5966529943357,866.2633329998619,8.263332499654622,268.61,1476.0966529943357,867.1533329998617,8.203332499654621,268.61,1760.87,1072.9899864944048,8.056665999723696,179.85,2662.7000055022795,736.8899869946122,8.56333299986185,157.26,2657.996670001381,751.5533194942668,8.603332499654622,166.91,1760.39,1257.9666529943358,8.193333500069075,179.85,1759.6333335000693,1497.8733214950955,7.013334000276303,179.28,1968.5199874948196,875.576666499931,7.609998999585546,269.55,1759.363333500069,1519.3799879950266,7.2733324996546225,179.28,2000.739986994612,875.826666499931,7.843332999861849,269.55,2075.626679505319,873.11,7.789999499792772,89.55666700013815,2265.1199859941976,876.98,8.4,269.83,2a,18,1568805099
25928,25928,807.7670927955867,1568805951.5477242,807.7670927955867,-108.34302598153721,613.2074089395793,47.035585729696244,689.6843989695761,0.9978817701339722,616.5296138067918,76.3094922491486,737.3628882378221,0.9974390268325806,631.7132319350662,18.605551110615878,740.2067002379407,0.9593303203582764,579.7481513587799,117.89055028350614,742.7675098179332,0.8611665964126587,600.4154986936469,-24.31472280257123,734.0425780530168,0.43259453773498535,498.3248630600944,177.23083360107785,605.0414037781653,0.9492441415786744,513.1053363367051,-70.62864237985444,576.7862977852187,0.6561497449874878,592.6641310175544,248.13208151734142,412.39999726674296,0.13535046577453613,624.7110956709531,-133.09587644580424,414.52716959592345,0.7719295024871826,757.6661515348102,313.8825846623908,234.84073107905274,0.9135107994079592,742.9558963549374,-190.1086394158484,229.8682461742117,0.9329905509948728,402.65964353672734,162.06702028146228,129.67905780697936,0.2071215808391571,457.28047627107895,-35.948665993045786,207.4930008986429,0.06232824921607971,563.8186106398745,183.18669959852141,-89.66625444326084,0.5788902044296265,649.8070784927809,-45.45616962962621,67.01648855049135,0.5712811350822449,352.1656419441068,233.542835400693,-675.2051956704523,0.007095217704772948,617.2988759369797,-64.96026267427271,-307.4072495524626,0.01577696204185486,1763.5,1281.2290103757268,5.4934185591173375,359.04392991382133,1760.35,711.7970597104518,6.823674236469353,180.37,1760.45,726.8037689900107,6.766453602206654,180.37,1760.5432907204413,741.3337689900105,6.779872161323992,180.37,1760.6332907204417,755.1437689900106,6.773674236469353,180.37,2736.7321732574924,628.3175710651559,7.696581440882663,138.41,1760.73,770.1337689900105,6.796453602206653,180.37,2686.8420454188167,689.9507339469212,7.796581440882663,142.36,1439.319839076189,866.2565814408828,8.246453602206651,268.61,1475.819839076189,867.1465814408825,8.186453602206656,268.61,1760.87,1072.7165483557476,8.043162881765323,179.85,2662.8114062254363,736.6266761944237,8.556581440882661,157.26,2658.0641855911736,751.2731297966304,8.586453602206651,166.91,1760.39,1257.6898390761892,8.196709279558668,179.85,1759.6367092795588,1497.6336411513346,7.026837118234678,179.28,1968.2668040331,875.5732907204415,7.589744322647983,269.55,1759.3667092795583,1519.1369318717761,7.256453602206653,179.28,2000.476676194424,875.8232907204415,7.836581440882663,269.55,2075.8866145260176,873.11,7.779872161323992,89.56341855911734,2264.836420517072,876.98,8.4,269.83,2a,18,1568805099
25929,25929,807.8,1568805951.5806625,807.8,-83.59212900808643,616.2254614728631,51.80352059504223,692.5212532155588,0.997994899749756,609.7153928257628,79.29042837126981,734.6932880363331,0.9971023797988892,632.3083987130955,21.171556406205887,741.5592217318625,0.9623734951019288,568.6994793893202,117.98980034076641,735.1563081363437,0.7930361032485962,599.8525618064143,-21.23224343131049,729.8531642405679,0.4779492914676666,489.87730945854486,181.4389202907687,603.0667876202527,0.9426820278167723,512.0935951597452,-68.67529129216875,578.4994881335741,0.5875328779220581,587.0008845604252,248.99666528843602,411.32863354263617,0.4092580080032349,604.1191046028234,-132.26746620401838,398.922337147937,0.8657119274139404,742.8666341303493,319.8276475154858,238.7764552094527,0.8068823218345642,753.1044968593814,-185.74185405013102,238.35180168500582,0.9266879558563232,393.4813027488652,155.91104659107253,143.6613585727431,0.2347680032253265,437.1511970466644,-41.48917629655304,194.81595827200343,0.09922397136688232,642.9689370023028,177.4314844671685,3.756501689285642,0.6228843331336975,645.2463114655854,-45.05119915812232,55.425866820587366,0.6069287061691284,338.3637327459628,232.7189904226197,-691.3827095212225,0.009409189224243164,631.5900080605078,-60.79127131585228,-322.60507330797805,0.07901087403297424,1763.5,1281.41,5.5,359.09,1760.35,711.57,6.85,180.37,1760.45,726.58,6.75,180.37,1760.54,741.11,6.77,180.37,1760.63,754.92,6.8,180.37,2736.9,628.13,7.69,138.41,1760.73,769.91,6.78,180.37,2687.0,689.75,7.79,142.36,1439.05,866.25,8.23,268.61,1475.55,867.14,8.17,268.61,1760.87,1072.45,8.03,179.85,2662.92,736.37,8.55,157.26,2658.13,751.0,8.57,166.91,1760.39,1257.42,8.2,179.85,1759.64,1497.4,7.04,179.28,1968.02,875.57,7.57,269.55,1759.37,1518.9,7.24,179.28,2000.22,875.82,7.83,269.55,2076.14,873.11,7.77,89.57,2264.56,876.98,8.4,269.83,2a,18,1568805099
25930,25930,807.8332215212474,1568805951.613933,807.8332215212474,-83.52650997993135,615.98389965432,56.26505422077346,693.5398278425308,0.998057782649994,605.4370570158765,82.34815993433855,731.8172687476898,0.9960641860961914,625.1151962072245,26.815862391978026,731.2833718420015,0.9950797557830808,570.3184162521603,121.00991799756227,735.4135442340088,0.8123393058776855,606.4278586394821,-16.821900204344285,733.1866744759511,0.4707982540130615,486.85656195576036,184.1742203302954,607.3539239845461,0.9244769811630248,515.3796727057492,-63.353300204257344,605.1190348244426,0.8988423347473145,589.8354087594296,255.5021411144947,382.515076212924,0.8642402887344359,594.3958338897559,-130.35084291002735,391.6735370038781,0.908115029335022,747.2379228143234,312.611131208141,226.84652412841857,0.9415308833122252,720.3176523221887,-193.4566188104194,210.6840135631638,0.9382323026657104,442.32963313081086,164.5073933817153,126.59013293378936,0.005119949579238893,421.3244394228205,-41.20426076686877,194.65525686635527,0.7002136707305908,459.61590483522315,194.7576833680214,-248.54412876969886,0.21551668643951416,636.9660392959332,-39.725343493421896,27.77243848345969,0.6223462224006653,288.0864121419192,240.97709855107516,-752.9049692113971,0.009060055017471312,634.470537390779,-59.80666009322938,-321.86530701271806,0.38104987144470215,1763.4966778478754,1281.5927183668612,5.4966778478752545,359.16308734674436,1760.346677847875,711.3440936555173,6.846677847875253,180.37,1760.4466778478754,726.3507715033925,6.806476586120684,180.37,1760.54,740.887415807642,6.760033543625761,180.37,1760.63,754.6974158076421,6.786711391501014,180.37,2737.0694297583623,627.9406373288895,7.686677847875254,138.41,1760.73,769.6840936555172,6.789966456374239,180.37,2687.156141149863,689.5440265682657,7.79,142.36,1438.777583525771,866.2433556957506,8.23,268.61,1475.277583525771,867.1333556957504,8.163355695750509,268.61,1760.8733221521247,1072.1842278300205,8.026677847875254,179.85,2663.0296310201165,736.1108721342697,8.543355695750508,157.26,2658.1931208903698,750.7242613736461,8.576644304249491,166.91,1760.393322152125,1257.1475835257706,8.190033543625761,179.85,1759.643322152125,1497.1674493512678,7.026711391501014,179.28,1967.7675164385196,875.5666778478752,7.586610760623731,269.55,1759.3733221521247,1518.6574828948935,7.243322152124747,179.28,1999.9608721342695,875.82,7.826677847875255,269.55,2076.39912786573,873.1133221521247,7.793255064873222,89.57664430424948,2264.284261373646,876.9766778478752,8.393355695750508,269.83,2a,18,1568805099
25931,25931,807.8673005594571,1568805951.6480625,807.8673005594571,-83.54428508306873,611.9874845536555,58.64551665915978,693.1219317698735,0.9980114102363586,605.1539886617973,86.13749278078674,731.709646342893,0.9944411516189576,624.6134934642961,30.092603657620174,730.7781170570637,0.996307373046875,580.1687509792853,124.94151488791913,740.4615769288681,0.7367072701454163,602.881845656357,-14.223505982037976,729.9053724750473,0.5181276202201843,488.0622132940167,184.09988119362592,604.9241571937108,0.9087619781494141,522.935820861914,-60.77442090079085,607.4382849788748,0.877934992313385,596.9425889670792,256.9824211387595,385.7331129860577,0.9145227074623108,613.1977680857549,-128.11504030704558,401.9766025692063,0.908710241317749,735.0554226946025,309.51290600565187,217.3407797716512,0.9311778545379642,741.6027758020206,-189.27013657658085,227.0171976012957,0.917832851409912,445.7166158988678,164.97527800054084,124.69722974553234,0.04181292653083801,419.48099427713584,-36.587075679371,192.48942162243168,0.7999154329299927,591.4020256163436,187.7773166808669,-105.13125823269323,0.3929156064987183,622.9309418703652,-33.74080427606172,4.7347386251841215,0.6190735101699829,297.918692780067,212.19656946341232,-741.9801622362409,0.008171021938323975,602.3500052252516,-64.3758081430408,-376.9484586294098,0.10684341192245483,1763.4932699440542,1281.7801530770146,5.4932699440542825,359.23806123080584,1760.3432699440539,711.1123561956912,6.843269944054282,180.37,1760.4432699440542,726.1156261397456,6.864410951077181,180.37,1760.54,740.6590862516371,6.7498098321628515,180.37,1760.63,754.469086251637,6.773079776217132,180.37,2737.2432328532313,627.7463868110941,7.683269944054284,138.41,1760.73,769.4523561956912,6.800190167837149,180.37,2687.3163126294485,689.3327365313655,7.79,142.36,1438.4981354124511,866.2365398881087,8.23,268.61,1474.9981354124511,867.1265398881087,8.156539888108567,268.61,1760.8767300559455,1071.9115955243428,8.023269944054281,179.85,2663.142091846209,735.8450556362343,8.536539888108567,157.26,2658.257871062969,750.4414053565055,8.583460111891434,166.91,1760.3967300559461,1256.8681354124512,8.17980983216285,179.85,1759.6467300559461,1496.9288960837998,7.0130797762171335,179.28,1967.5085157481253,875.5632699440542,7.6036502797285825,269.55,1759.3767300559455,1518.4087059159629,7.246730055945719,179.28,1999.6950556362344,875.82,7.823269944054282,269.55,2076.6649443637657,873.1167300559457,7.817110391620015,89.58346011189144,2264.001405356505,876.9732699440542,8.386539888108567,269.83,2a,18,1568805099
25932,25932,807.9,1568805951.6808102,807.9,,615.6546539800302,61.86880125350228,693.7584884777173,0.998072624206543,612.7307536236437,89.82725384938692,735.4166472519566,0.9933499693870544,623.3484694770691,31.061148999329443,733.1040727747502,0.9903113842010498,580.8041541997043,129.61788401636957,743.0302041108763,0.6347000598907471,598.2699866547182,-11.412203108323288,729.7337521893279,0.5197388529777527,479.59352646473724,188.0818615584694,601.8252350250067,0.8872027397155762,524.8155162204819,-53.87435781721629,615.0972191496522,0.834560751914978,592.1960134883608,257.30863132601644,377.30012573079597,0.8599683046340942,607.5973575741486,-121.82565562475763,425.2365287872564,0.6498528122901917,748.5248228579003,303.0785837195486,226.0756569003315,0.931944727897644,724.9040284591597,-197.06233623039088,218.5887223713619,0.8419077396392822,439.3711809095236,158.3795751249946,130.47266440705624,0.016683965921401978,408.5360239414544,-37.6396128067101,186.69852287239914,0.794097363948822,763.2745290480414,179.75869807430934,82.98622076490042,0.6102128624916077,624.9384386436969,-31.871243441050638,0.5190585892461286,0.5920296907424927,393.5185608049435,160.28714364816148,-630.5459879706036,0.023819625377655036,573.1724726148947,-67.90801738719861,-420.6181010571982,0.15355750918388367,1763.49,1281.96,5.49,359.31,1760.34,710.89,6.84,180.37,1760.44,725.89,6.92,180.37,1760.54,740.44,6.74,180.37,1760.63,754.25,6.76,180.37,2737.41,627.56,7.68,138.41,1760.73,769.23,6.81,180.37,2687.47,689.13,7.79,142.36,1438.23,866.23,8.23,268.61,1474.73,867.12,8.15,268.61,1760.88,1071.65,8.02,179.85,2663.25,735.59,8.53,157.26,2658.32,750.17,8.59,166.91,1760.4,1256.6,8.17,179.85,1759.65,1496.7,7.0,179.28,1967.26,875.56,7.62,269.55,1759.38,1518.17,7.25,179.28,1999.44,875.82,7.82,269.55,2076.92,873.12,7.84,89.59,2263.73,876.97,8.38,269.83,2a,18,1568805099
25933,25933,807.9333156166133,1568805951.7141366,807.9333156166133,-79.26732347063238,612.9574392704204,66.88077293922042,691.3188965986432,0.998265266418457,610.2652480528059,93.74282363963016,733.2324419324959,0.987793505191803,616.8596237598032,34.927011705047015,729.3679721269021,0.9921741485595704,577.6027589408299,135.83051688443823,743.2260267162918,0.6003898978233337,601.0910424360911,-8.871822442585646,731.8462479729242,0.5384355187416077,500.60966582178565,182.5839448274341,609.4767995502525,0.966080904006958,525.3614769905461,-52.50432589197207,615.4916451696217,0.85270094871521,573.150661616496,255.93059972938354,389.004802820205,0.3219602108001709,607.163278253508,-119.45746109323773,434.90418259422654,0.5282961726188661,742.9628052772623,300.4293562552816,226.85838843504658,0.9385123252868652,716.5755692978063,-204.63301497251496,212.39687116492948,0.8482543230056763,407.75892263974464,155.8046435813878,176.8363014698651,0.5586247444152832,406.21234276326965,-43.6516170275801,187.38852499262475,0.7327507734298706,681.1978130422251,182.5124949008521,65.20212824091323,0.7578506469726562,539.4927863226127,-36.275090758790604,-76.98896530310138,0.5483857989311218,533.4724955739407,128.84527282462201,-465.1307937080642,0.026222884654998783,551.385378050367,-64.66325809514233,-443.7441885102697,0.2635458707809448,1763.49,1282.1432358913733,5.486668438338669,359.39662060319466,1760.34,710.6634538070294,6.826673753354673,180.37,1760.44,725.6601222453681,6.910005315016005,180.37,1760.5366684383387,740.2101222453682,6.783310301597309,180.37,1760.6266684383386,754.0234538070296,6.7733262466453255,180.37,2737.579909644728,627.3667694236427,7.6899946849839935,138.41,1760.7266684383387,769.0034538070296,6.803336876677338,180.37,2687.629914959744,688.9234431769976,7.809989369967987,142.36,1437.9534803821093,866.2233368766772,8.236663123322662,268.61,1474.4601435054321,867.1133368766773,8.156663123322662,268.61,1760.88,1071.3834750670937,8.02333156166133,179.85,2663.359941534824,735.3268066287549,8.53,157.26,2658.383299671565,749.8934803821095,8.586668438338668,166.91,1760.4,1256.330143505432,8.14667906837068,179.85,1759.6533315616614,1496.466790683707,7.013326246645327,179.28,1967.0068013137386,875.56,7.603342191693343,269.55,1759.3833315616614,1517.9267959987228,7.256663123322662,179.28,1999.1801381904165,875.8166684383386,7.826663123322662,269.55,2077.1765302479225,873.12,7.8066843833866875,89.599994684984,2263.450148820448,876.97,8.386663123322663,269.83,2a,18,1568805099
25934,25934,807.9669682481423,1568805951.7478,807.9669682481423,-107.46562368314207,613.6085674344081,73.28543225923633,689.6731073715523,0.998116672039032,609.8408322540997,93.39144016262527,733.5874935067785,0.9956175684928894,627.354559569387,41.702239666478775,739.5336483076708,0.9072513580322266,573.3296420243457,138.43274940164972,741.6771460563409,0.6023164987564087,593.6288358401725,-6.507672614896718,727.8901443390663,0.5935566425323486,484.8806225466407,183.94771092672678,603.0214158477615,0.9710149765014648,522.3479070357787,-49.323121855108226,611.8383002355076,0.8796266913414001,585.8828755120346,257.53332243034583,385.17764473395516,0.9419145584106444,598.15444544579,-120.4125832956872,431.92127337818664,0.5006294250488281,735.8853531687836,298.0669119630552,219.742273258317,0.9447416067123412,737.3871149492827,-202.8002540595283,225.27776131887902,0.8609837293624878,449.0521059692254,150.7218071345936,178.76418494126634,0.0075865089893341064,403.4029169823504,-44.70962917155964,192.11126129137432,0.7433376908302307,651.6418927422387,185.0372323663417,62.967949405542576,0.7723062038421631,499.5394095501718,-35.32771414212287,-113.1229253834994,0.5031576752662659,459.30652489450796,125.58421415081959,-466.15216694471115,0.0884961485862732,525.8791778348059,-66.30327833864307,-457.9611828862712,0.4510295391082764,1763.49,1282.328325364782,5.483303175185783,359.48411744516966,1760.34,710.4346159126333,6.81321270074313,180.37,1760.44,725.4279190878191,6.899909525557348,180.37,1760.5333031751854,739.977919087819,6.827058722584826,180.37,1760.6233031751858,753.7946159126332,6.786787299256869,180.37,2737.751538065525,627.1715841607754,7.700090474442653,138.41,1760.7233031751855,768.7746159126332,6.796606350371566,180.37,2687.791447591082,688.7147968615186,7.830180948885304,142.36,1437.6741635404198,866.2166063503715,8.243393649628436,268.61,1474.1875571900484,867.1066063503715,8.163393649628437,268.61,1760.88,1071.1142540148626,8.026696824814216,179.85,2663.470995218869,735.0609508396768,8.53,157.26,2658.4472396714705,749.6141635404201,8.583303175185781,166.91,1760.4,1256.0575571900486,8.123122226300477,179.85,1759.6566968248144,1496.2312222630048,7.02678729925687,179.28,1966.7510413141197,875.56,7.586515875928915,269.55,1759.3866968248144,1517.6811317885624,7.263393649628434,179.28,1998.9176476644914,875.8133031751858,7.833393649628434,269.55,2077.4356555106947,873.12,7.773031751857827,89.61009047444266,2263.1674667156053,876.97,8.393393649628436,269.83,2a,18,1568805099
25935,25935,808.0,1568805951.7808425,808.0,-74.65868489095236,618.0504788014123,77.30213233863309,689.3029842698261,0.9981883764266968,628.186398409396,95.57934216661144,745.783323269526,0.9329125881195068,636.3731734411055,44.07940145638324,744.6993052275232,0.9048699140548706,580.2018777176845,141.34231211825738,744.3438092708884,0.5280311703681946,604.5722242742497,-3.2908192269286816,733.8467271551973,0.5265784859657288,489.73349611958497,185.42821817784755,601.1745697827313,0.9723366498947144,529.4500666482443,-45.218987851290635,616.6075713413172,0.8911389112472534,582.0242375778853,254.52087847915092,397.6284299822775,0.42399245500564575,608.4046833140204,-118.90858289800265,438.0101015765263,0.5429137349128723,726.0352997926886,299.5003381976718,213.25414866493546,0.9336381554603576,732.27658434717,-204.22870206397297,222.47764877177437,0.7869085073471069,431.0252099301196,152.3721839432559,203.20291877351625,0.4304111003875733,406.04639225286,-43.1561257464402,193.54213979542217,0.8270007371902466,652.8626046474105,186.15021849600376,71.71467902607769,0.7383606433868408,487.94129266279856,-36.27706541162416,-119.16442986240007,0.4446197152137756,435.48650274565676,123.26172855477779,-458.6791715115887,0.07923048734664917,470.2569606317069,-70.36173993540386,-515.9665376618493,0.2331273555755615,1763.49,1282.51,5.48,359.57,1760.34,710.21,6.8,180.37,1760.44,725.2,6.89,180.37,1760.53,739.75,6.87,180.37,1760.62,753.57,6.8,180.37,2737.92,626.98,7.71,138.41,1760.72,768.55,6.79,180.37,2687.95,688.51,7.85,142.36,1437.4,866.21,8.25,268.61,1473.92,867.1,8.17,268.61,1760.88,1070.85,8.03,179.85,2663.58,734.8,8.53,157.26,2658.51,749.34,8.58,166.91,1760.4,1255.79,8.1,179.85,1759.66,1496.0,7.04,179.28,1966.5,875.56,7.57,269.55,1759.39,1517.44,7.27,179.28,1998.66,875.81,7.84,269.55,2077.69,873.12,7.74,89.62,2262.89,876.97,8.4,269.83,2a,18,1568805099
