,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,H_in-K_out.8_x,H_in-K_out.8_y,H_in-K_out.8_speed,H_in-K_out.8_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,scenario,participant_id,source_file
26013,26013,812.6332732392758,1569241808.7838213,812.6332732392758,-104.19437248222741,604.0448179346297,6.91822378444396,579.3660700403607,0.9969979524612428,647.1244350732811,29.503070213699914,634.1155498833596,0.9637995958328248,652.9114826304178,-25.161337292843236,632.9674835329928,0.9751651287078856,637.7859866280006,62.71409206224067,669.8697155148246,0.7415876388549805,635.4230885809702,-71.02940855329956,660.7194650067044,0.8168119192123413,466.3910298313888,130.54756747853605,552.8747966017692,0.7971451282501221,489.21035198143517,-117.1503247595444,513.3426624867177,0.7174410820007324,558.6214048674791,215.73183888886985,343.4458745424256,0.9857922196388244,554.280559604328,-211.2723754746016,315.5698653542028,0.6701838374137878,662.7318391540932,253.32043439785804,150.55597890908243,0.7324389219284058,726.8282624305274,-210.84574875993624,147.06657207074988,0.8796769380569458,396.2574560674142,138.3257852262287,145.76067536022754,0.6053895354270935,387.20782853099615,-80.14773136360012,146.97244990078943,0.6352418661117554,731.6694998617346,166.27350491750622,17.953642677991354,0.3062909245491028,822.2827261244838,-88.45306005729263,73.78103040327343,0.823569655418396,486.2431550811338,184.3680370027741,-484.0297847057595,0.2287983298301697,509.3901478235254,-81.34881377130445,-470.67059950946924,0.0184738039970398,1763.8733273239277,1262.7663481681614,5.283345352144845,0.8866546478551557,2767.0796935203066,594.1303425361282,7.646654647855155,138.41,2757.496366196379,604.930342536128,7.589981971782733,138.41,1760.31,706.0205047900835,8.33327323927578,180.37,2747.386366196379,616.3203425361281,7.630018028217266,138.41,2737.7396935203064,627.180342536128,7.616618591420622,138.41,1761.2833273239276,915.1337960575764,7.703327323927578,179.85,1627.2837960575766,870.853345352145,7.6833273239275774,268.68,2657.133219154625,755.2704867618663,8.350018028217264,166.91,1760.54,1200.8205228183006,8.623327323927578,179.85,1805.8471414097207,874.3,7.819963943565468,269.55,2064.7670873250695,876.3266726760726,7.03,269.55,2289.029513238134,873.75,8.160036056434532,89.83,1759.0533273239275,1544.6904867618662,7.976618591420622,179.28,1758.8633273239277,1559.7438140857935,8.01,179.28,1998.2162760552926,872.5033273239276,6.520054084651799,89.55,2078.8370873250697,876.4266726760724,7.089981971782733,269.71,2a,28,1569240955
26014,26014,812.6688511411528,1569241808.819486,812.6688511411528,-76.19422220455053,608.4015331179903,6.8970507990596985,584.7207734720217,0.9968563318252563,642.3744877887958,36.303660204520725,638.1110364745007,0.9851114749908448,649.416544173814,-23.88679980609385,633.211680632279,0.9762883186340332,631.9852917102387,64.14573697935259,669.3114124819698,0.7615673542022705,638.0424311902979,-70.483391468486,662.3066272170299,0.813464879989624,458.0931334479934,135.37696696754367,551.0177865692464,0.8085461854934692,488.2809717801722,-118.38716756644236,513.5691357421307,0.6784412860870361,554.9549693751768,215.32212709202838,342.55264491998423,0.519058108329773,554.7521398985186,-214.18156780088455,315.3219711372585,0.612954318523407,658.5134856074504,250.59293891415,147.24667384170584,0.7795793414115906,725.8511239701771,-211.48090930134842,145.1811530936631,0.8301595449447632,372.0443845929252,139.00468650360648,144.3623456117961,0.7809492349624634,393.16341084959254,-75.41708446944219,147.56292458533932,0.687181830406189,725.1001650386722,165.97519857768083,15.048527241485006,0.7502343058586121,798.1287093722988,-92.19155288388404,65.04616835236365,0.8534524440765381,477.11969178302076,185.17110527151902,-492.6020866080101,0.2965104877948761,408.65109860475883,-99.06689443382149,-567.9945289725106,0.010980218648910522,1763.8768851141153,1262.9549110481098,5.276229771769425,0.8937702282305751,2767.26114081988,593.9275484954286,7.6537702282305755,138.41,2757.674255705764,604.7275484954287,7.6006553423458625,138.41,1760.31,705.7216504143158,8.368851141152875,180.37,2747.564255705764,616.1175484954288,7.619344657654137,138.41,2737.9211408198803,626.9775484954287,7.6450809129223005,138.41,1761.2868851141152,914.8598462131228,7.706885114115287,179.85,1627.009846213123,870.8462297717696,7.686885114115287,268.68,2657.2008171681905,754.9823057566617,8.339344657654138,166.91,1760.54,1200.51099507197,8.626885114115288,179.85,1805.566075984892,874.3,7.841310684691725,269.55,2064.51804201193,876.3231148858847,7.03,269.55,2289.317694243339,873.75,8.138689315308275,89.83,1759.0568851141154,1544.4023057566615,8.005080912922299,179.28,1758.8668851141153,1559.4591908707769,8.01,179.28,1998.4475324174937,872.5068851141153,6.488033972962412,89.55,2078.5880420119297,876.4231148858845,7.100655342345863,269.71,2a,28,1569240955
26015,26015,812.7,1569241808.8507106,812.7,-72.55313418703555,606.7800994680118,7.5500577519587395,583.5663821446515,0.9957846403121948,640.977506542334,39.192524921664535,641.3422690564155,0.9776610732078552,645.8912219132974,-23.301538952941875,631.5099095866175,0.9708676934242249,634.2021844977273,62.423978205942866,670.0393237041255,0.6924662590026855,634.8156859642344,-70.94003599548469,662.0741361359342,0.7988579273223877,464.5263696862036,126.13723076492296,553.2013905733749,0.7605752944946289,495.980537082268,-117.01377832951744,516.3705053756067,0.7071061134338379,550.2780548481638,218.4048770667758,339.01090318845326,0.9876916408538818,551.7687469941471,-216.0443847319093,312.4964473941056,0.5669792294502258,661.8769298046781,250.5790612584681,148.27444105866903,0.7660413980484009,723.1099221338756,-217.2822525767611,150.39061100782283,0.8289742469787598,357.3116529363277,145.84580465185687,144.11152591296292,0.7225147485733032,393.3276663435599,-71.25920253665771,150.4128876587544,0.6879030466079712,705.3028231987303,165.77700380719415,0.2167097324427232,0.6200054287910461,667.911378258234,-99.79456322224706,-2.8614996251510263,0.8713237047195435,465.5971487688027,188.6752071719548,-497.0440117700535,0.13469740748405454,569.4556349110821,-89.45024190114155,-409.5540756534935,0.0055972039699554435,1763.88,1263.12,5.27,0.9,2767.42,593.75,7.66,138.41,2757.83,604.55,7.61,138.41,1760.31,705.46,8.4,180.37,2747.72,615.94,7.61,138.41,2738.08,626.8,7.67,138.41,1761.29,914.62,7.71,179.85,1626.77,870.84,7.69,268.68,2657.26,754.73,8.33,166.91,1760.54,1200.24,8.63,179.85,1805.32,874.3,7.86,269.55,2064.3,876.32,7.03,269.55,2289.57,873.75,8.12,89.83,1759.06,1544.15,8.03,179.28,1758.87,1559.21,8.01,179.28,1998.65,872.51,6.46,89.55,2078.37,876.42,7.11,269.71,2a,28,1569240955
26016,26016,812.7335111923036,1569241808.8843868,812.7335111923036,-104.16776169976778,613.8982510553227,6.620100239578044,588.0267614253797,0.996159553527832,640.7764369343781,36.59966543597982,641.4056056633904,0.98583984375,650.6468934821418,-22.446352688437877,633.9989722576087,0.9716895818710328,628.5492169670655,61.408569681652686,667.6109346081116,0.6897808313369751,632.2283848219314,-71.19247815417931,662.6496841718945,0.8034595251083374,465.4638289279537,127.39112108609173,554.1392364203966,0.7930237054824829,497.4577143561151,-119.40635620861539,516.2790906680068,0.7469137907028198,551.819862724538,217.30426445665498,334.21686739583845,0.8317244052886963,560.4636837901426,-213.50447795664712,318.88103229340635,0.6552074551582336,672.5543348851819,255.2699289648336,147.1824999593729,0.8034901022911072,719.1112411414612,-213.51596136205987,139.90245248144672,0.842420756816864,360.3808028275862,142.7589577380484,160.21802458515066,0.9217838644981384,392.76892295826445,-68.8385527874251,152.59408960236945,0.6628955602645874,692.4644606675708,165.2588993186459,-8.640955390925939,0.6569100618362427,646.5294441631728,-101.42095177081964,1.3871050058242247,0.8153808712959291,440.8629184947229,191.3231290595016,-522.7668120694316,0.12629607319831848,461.5024137532415,-97.32564760474399,-513.6440437217627,0.0043150484561920175,1763.8833511192306,1263.2909070807482,5.223084330775008,0.9,,,,,2757.9975559615173,604.3589862038698,7.626755596151782,138.41,1760.3066488807694,705.1785059846501,8.403351119230356,180.37,2747.8875559615176,615.7523373230999,7.5999466423089315,138.41,2738.2475559615177,626.6123373231,7.64989328461786,138.41,1761.29,914.3653149384927,7.679839926926791,179.85,1626.5086127000322,870.8332977615393,7.703404476921428,268.68,2657.3203201461465,754.4619104615715,8.30989328461786,166.91,1760.54,1199.9518037461896,8.64005335769107,179.85,1805.058612700032,874.2966488807697,7.843244403848217,269.55,2064.062070534645,876.32,7.026648880769644,269.55,2289.841440657659,873.75,8.116648880769644,89.83,1759.0633511192304,1543.885261580802,7.9897865692357195,179.28,1758.8733511192306,1558.9419104615713,7.99994664230893,179.28,1998.8644716307429,872.51,6.4633511192303565,89.55,2078.1320705346448,876.42,7.113351119230358,269.71,2a,28,1569240955
26017,26017,812.7667974709071,1569241808.917837,812.7667974709071,-83.86984934235457,614.5894199083464,4.861748121651374,587.4421192714607,0.9961993098258972,647.0382536504081,35.40488901330334,645.6885308843109,0.9883489608764648,655.205445484838,-25.00147370019639,635.7418825430377,0.9689685702323914,636.5300710308613,60.16483720042946,670.5173317329039,0.6594253778457642,633.2294118474082,-72.75571870460941,663.5874003854155,0.7216261625289917,465.54460233905456,126.41550911976148,554.240183778428,0.8407978415489197,498.02240692001885,-119.36426174971041,515.5436496554419,0.752019464969635,555.8207571097586,215.39852157186402,335.32433269417845,0.7822383642196655,557.3161471260337,-215.98426610384143,320.13982933806136,0.9724308252334596,677.5317202257231,254.9290892042613,149.99948790176637,0.8463406562805176,722.7237739522667,-218.83561891799908,148.1434733698109,0.8014956116676331,360.07082086402124,142.6980314867759,163.12761909308222,0.908592402935028,387.0244835834704,-69.03944813985149,154.54968684478112,0.5536879301071167,691.6274458058388,165.16357675835994,-9.244074331788452,0.66920006275177,638.2852707593039,-101.30576422749675,14.681110891300929,0.9081414937973022,408.72253772502546,191.56717370785807,-547.8922678962684,0.037741303443908684,1357.6978919772748,-57.02071987105481,359.82489460537886,0.00400581955909729,1763.8866797470907,1263.4606671016265,5.176483540729988,0.9,,,,,2758.1639873545355,604.1692544158292,7.643398735453576,138.41,1760.3033202529093,704.89890124438,8.406679747090715,180.37,2748.0539873545354,615.5659341629198,7.5899607587278535,138.41,2738.4139873545355,626.4259341629198,7.62992151745571,138.41,1761.29,914.1123392211057,7.649882276183564,179.85,1626.2489797269245,870.8266405058188,7.716718988362862,268.68,2657.380235447633,754.1956202327427,8.289921517455706,166.91,1760.54,1199.6655417501986,8.650039241272145,179.85,1804.7989797269242,874.2933202529092,7.826601264546424,269.55,2063.8257379565594,876.32,7.023320252909285,269.55,2290.111059514348,873.75,8.113320252909284,89.83,1759.0666797470903,1543.6222999798333,7.949843034911418,179.28,1758.8766797470907,1558.6756202327426,7.989960758727856,179.28,1999.0775038138056,872.51,6.466679747090716,89.55,2077.895737956559,876.42,7.116679747090715,269.71,2a,28,1569240955
26018,26018,812.8,1569241808.9512026,812.8,-83.86984934235457,610.8684429076147,6.092699822706656,586.8598438242711,0.9965655207633972,640.5673410952031,34.852778467604715,642.9042345943798,0.9892286658287048,642.5020146845462,-24.498663988199915,630.9113685161443,0.9759007692337036,635.287813475465,58.13706152259962,669.0674170498578,0.7215390205383301,633.9571170613027,-72.52598838386123,662.5043815257362,0.7911739349365234,464.90418499793816,124.46548722817488,555.545345544878,0.7346932291984558,498.1451940060291,-121.5553940180389,515.0228550966729,0.7363961935043335,556.5204422821963,215.01366990176,335.2125173209858,0.7926779985427856,561.7290297544768,-216.2922227395493,319.1043124215572,0.5609959363937378,674.436624340922,254.55491264964402,147.73760570062151,0.844817042350769,726.3368193998393,-219.31137759173413,151.07970881011644,0.8477636575698853,364.7958263187641,138.30968143166314,165.43692147928758,0.903541386127472,389.5483205711628,-72.08683031238627,157.171618317365,0.5627262592315674,671.8421383166069,166.1086443869971,-32.24150976863001,0.5201727151870728,640.4638258198597,-108.77962801871729,31.118478235800325,0.8929457664489746,378.5035391292331,195.10099354504126,-578.6770691775489,0.00611230731010437,898.7105139382837,-76.3400049084004,-83.15523214733815,0.003351747989654541,1763.89,1263.63,5.13,0.9,,,,,2758.33,603.98,7.66,138.41,1760.3,704.62,8.41,180.37,2748.22,615.38,7.58,138.41,2738.58,626.24,7.61,138.41,1761.29,913.86,7.62,179.85,1625.99,870.82,7.73,268.68,2657.44,753.93,8.27,166.91,1760.54,1199.38,8.66,179.85,1804.54,874.29,7.81,269.55,2063.59,876.32,7.02,269.55,2290.38,873.75,8.11,89.83,1759.07,1543.36,7.91,179.28,1758.88,1558.41,7.98,179.28,1999.29,872.51,6.47,89.55,2077.66,876.42,7.12,269.71,2a,28,1569240955
26019,26019,812.8329219579939,1569241808.9840975,812.8329219579939,-86.42387273923508,611.1849668804637,6.703358377836324,585.5925625983957,0.9957128763198853,644.2053489919684,34.27702460208945,642.6503390814094,0.9867448806762696,650.9996646693883,-23.215482666116447,632.3846729319549,0.9673100113868712,638.884751129915,56.416366166145366,668.0306594970755,0.7032455205917358,631.442879633468,-72.84967783377171,659.4608123237018,0.83863365650177,466.23746804960234,122.4313125613157,552.0479202788887,0.8162306547164917,494.42391507647034,-122.16748781362229,512.8648250847301,0.7647848129272461,560.9150014917841,217.095784287612,336.12332096387456,0.7478301525115967,556.077982118655,-218.49335994075108,313.43550434087683,0.957718014717102,673.9125704339648,255.63724928043538,147.96790610969146,0.8655825853347778,720.2269044974173,-213.48015313845147,147.52584192220618,0.8340740799903871,357.12878752332875,145.89884646525948,160.45703741528322,0.7126070857048035,392.28440396235163,-73.59324055724713,163.84921099590528,0.4755314290523529,669.8746236949653,167.8895101121198,-35.87587772800248,0.6523131132125854,654.1920211620154,-110.14640895889092,34.93251509261498,0.8678919076919556,346.9421594096102,197.33684771685702,-610.7784890586051,0.004957854747772217,761.1471623681665,-77.78581051542812,-209.28219913432395,0.007445275783538818,1763.8932921957996,1263.8077785731673,5.218889286583642,0.8901234126018176,,,,,2758.5011941815687,603.7857604478357,7.725843915987882,138.41,1760.3,704.3434555528509,8.400123412601818,180.37,2748.387901985769,615.1890526436351,7.612921957993941,138.41,2738.7446097899697,626.0523448394347,7.613292195799394,138.41,1761.29,913.6097931192461,7.613415608401213,179.85,1625.7365009234463,870.8134156084012,7.733292195799394,268.68,2657.5025517201884,753.6666243360485,8.273292195799394,166.91,1760.5432921957993,1199.0935789654527,8.653415608401213,179.85,1804.2799165318481,874.29,7.836337566395152,269.55,2063.3595462940425,876.3167078042006,7.02,269.55,2290.6499600555508,873.75,8.13304537059576,89.83,1759.0732921957992,1543.0966243360485,7.946214153793336,179.28,1758.8832921957996,1558.1466243360485,7.963539021003029,179.28,1999.5039927269609,872.5132921957994,6.479876587398183,89.55,2077.4328384898417,876.42,7.087078042006057,269.71,2a,28,1569240955
26020,26020,812.8662832094911,1569241809.017431,812.8662832094911,-94.64407324343293,614.9037634145852,7.977062668857813,586.5934294624593,0.9963701367378236,642.6747635967192,36.99274674056013,642.423190061436,0.9820829033851624,646.2290985676267,-23.68465987327097,630.8300088329017,0.9739589095115662,638.7112874079578,60.07681817092375,670.3489444079042,0.6391400098800659,631.046301621046,-72.56680757180297,659.3451447581101,0.8089327812194824,457.5128927731225,121.61060645787629,551.2455212268503,0.7261977791786194,501.05446405327524,-120.6668986448552,517.0573944380465,0.7178186178207397,554.1255054736331,217.4160048463614,332.7970622168728,0.7069419026374817,565.4470594861275,-215.0888641181492,317.57940322564724,0.5226031541824341,677.6188572885537,255.968857665465,150.422299982701,0.8451156616210938,715.9931332896872,-216.94517076531915,146.02183548771987,0.7668302059173584,364.84292999294036,148.88793814202126,164.35965618195743,0.7585628628730774,392.60874962804894,-73.78600774333715,166.7169151610445,0.4953554272651672,689.3397763448543,176.13853159743977,-19.779830768739203,0.3306610584259033,641.5092063303971,-116.52852086738079,22.79941452255724,0.846083402633667,328.52038763151336,196.15805134928289,-628.872472657994,0.0023550987243652344,598.40739879887,-98.0549411974545,-366.4921289056511,0.012089282274246216,1763.8966283209495,1263.9879293312524,5.308964665626171,0.8801150371526478,,,,,2758.6746726893543,603.5889290640022,7.792566418982347,138.41,1760.3,704.0632210402742,8.390115037152649,180.37,2748.5580443684053,614.9955573849512,7.646283209491174,138.41,2738.911416047456,625.8621857059003,7.616628320949117,138.41,1761.29,913.3562476078673,7.606743358101765,179.85,1625.479619286918,870.8067433581018,7.736628320949117,268.68,2657.5659380980333,753.3997343240706,8.276628320949117,166.91,1760.5466283209494,1198.8033360774268,8.646743358101766,179.85,1804.01636264502,874.29,7.863026567592938,269.55,2063.126017533562,876.3133716790509,7.02,269.55,2290.9235223178275,873.75,8.156398246643821,89.83,1759.076628320949,1542.8297343240704,7.982911530440291,179.28,1758.8866283209495,1557.8797343240703,7.946858395254412,179.28,1999.7208408616927,872.5166283209489,6.489884962847352,89.55,2077.2026458545106,876.42,7.053716790508826,269.71,2a,28,1569240955
26021,26021,812.9,1569241809.0511198,812.9,-84.95895279612009,615.0846494886266,7.76107673109194,586.725936155815,0.9960384368896484,640.7198113168507,38.12516748293929,642.1304247519467,0.9841978549957277,641.5846790591106,-24.19965980730197,631.3162037845475,0.972936511039734,639.0876739137086,59.16410044388216,669.5898499149082,0.6555031538009644,634.618149962073,-71.25744453234475,659.8499063111368,0.8192758560180664,456.3299032280912,122.6006163732904,550.5381369106974,0.7408415079116821,494.88319081407053,-117.6361571642622,513.7225648201087,0.7734846472740173,556.0851640884645,218.38909403389312,335.80098490408074,0.8015347123146057,551.3566424613978,-215.02919006330674,310.72143868201323,0.5423441529273987,670.7222014896779,252.94624439063045,152.1216311645716,0.656615138053894,713.7364858364567,-215.1192702410399,145.79278437563062,0.6958786845207214,360.8817018949182,149.50633269161662,137.90003098606442,0.6330451369285583,386.7805320027172,-69.60575262286497,158.41589654282032,0.5609803795814514,702.4897994092978,179.05671348521759,-6.539948919710554,0.255133718252182,646.6640387953072,-112.48535109569711,29.2574404740908,0.8968015909194946,322.411062928325,212.96121160965785,-640.2807653587356,0.002802729606628418,569.9946367928756,-104.62822699320948,-396.9882303391972,0.0047654807567596436,1763.9,1264.17,5.4,0.87,,,,,2758.85,603.39,7.86,138.41,1760.3,703.78,8.38,180.37,2748.73,614.8,7.68,138.41,2739.08,625.67,7.62,138.41,1761.29,913.1,7.6,179.85,1625.22,870.8,7.74,268.68,2657.63,753.13,8.28,166.91,1760.55,1198.51,8.64,179.85,1803.75,874.29,7.89,269.55,2062.89,876.31,7.02,269.55,2291.2,873.75,8.18,89.83,1759.08,1542.56,8.02,179.28,1758.89,1557.61,7.93,179.28,1999.94,872.52,6.5,89.55,2076.97,876.42,7.02,269.71,2a,28,1569240955
26022,26022,812.9329832967517,1569241809.0840096,812.9329832967517,-77.55532730492976,608.2715966444553,5.5333315644337455,580.7849622418593,0.9962575435638428,644.6570748235135,38.042945008191744,642.0408995178311,0.981981873512268,648.952441664699,-25.41957881192019,632.0458597895547,0.9714572429656982,629.2723831850813,63.00068965822128,668.6461551589102,0.6600592732429504,633.8198107689436,-73.03760739718444,662.65293695018,0.7588821649551392,460.7127634704721,127.5445586475772,551.2127385426988,0.7782032489776611,489.3027134344756,-118.9058590445949,513.0754266022165,0.7730592489242554,554.3868677906477,214.14345958990475,340.4069022454861,0.985895037651062,554.6597208579024,-209.58525147809883,313.8686834472143,0.6285732984542847,667.4927083008696,254.2315641670611,152.0576299719175,0.6404985189437866,720.1820154215834,-210.1798836322717,143.79475401468508,0.8778579235076904,365.2470351749681,150.51923383892338,134.8382576107279,0.7071570158004761,390.92505564239684,-65.10143246216673,155.9387399710195,0.6383765935897827,713.4797848805272,180.92281149039727,5.811921843804811,0.22056707739830012,635.9338072222762,-109.26900186388072,9.245764115519565,0.8448296785354614,317.05304651153483,213.9813269817037,-653.4306252408854,0.02208685874938965,554.0455369675742,-94.1289118067712,-411.85681270606585,0.0059083402156829825,1763.9,1264.344811472784,5.357121714222807,0.87,,,,,2759.0248114727838,603.1921002194897,7.922668263828207,138.41,1760.2967016703246,703.5029403072857,8.366806681299325,180.37,2748.8982148134332,614.6119952085154,7.696491648375844,138.41,2739.2482148134336,625.4819952085154,7.629894989025506,138.41,1761.29,912.8460286150121,7.619789978051011,179.85,1624.9627302853366,870.7967016703248,7.743298329675169,268.68,2657.692668263828,752.8661336259864,8.283298329675167,166.91,1760.55,1198.2296419776108,8.610315032923483,179.85,1803.4927302853366,874.2867016703248,7.857016703248313,269.55,2062.659116922738,876.31,7.036491648375844,269.55,2291.4671647036885,873.7532983296753,8.176701670324832,89.83,1759.083298329675,1542.2994319556617,7.996911692273819,179.28,1758.8932983296752,1557.3461336259866,7.972878285777194,179.28,2000.1543914288861,872.52,6.506596659350338,89.55,2076.739116922738,876.4167016703248,7.049684967076519,269.71,2a,28,1569240955
26023,26023,812.9665105369618,1569241809.117442,812.9665105369618,-77.55532730492976,601.0381031699785,6.257746674639343,577.3603004283383,0.9949661493301392,644.0238254278403,31.28396250830845,633.6240663246192,0.9414229393005372,657.8357308661745,-24.92121318383657,633.8796051628924,0.9706804752349854,631.3538151050475,63.280991088956796,667.3528545938469,0.7778459787368774,633.9094807046853,-72.29620642725743,662.7279498307728,0.7858983278274536,466.1278145362362,129.00598470488555,551.2200410062027,0.8036667108535767,487.7483911068238,-117.0752463531535,515.0821227919248,0.6798585057258606,554.1302441875929,213.97364580148368,341.0743004893571,0.9857468605041504,552.4715408729647,-208.14919153398003,321.0018314491413,0.17919856309890747,661.9777191965644,255.32214366063369,147.87777189775468,0.6857369542121887,720.3492204417331,-214.02039264607936,154.38191201417186,0.6277706623077393,361.5988184187156,151.14640880780237,129.73018807508956,0.7428699135780334,387.03489899049424,-65.41597267533179,153.9533125637476,0.6820301413536072,597.0120606370242,191.14978902082424,-116.11037361505876,0.2331247925758361,678.988830111178,-102.98058328805872,16.35166406130293,0.8166372776031494,306.0029581192475,216.72202299195962,-665.0399346847813,0.006984233856201172,515.1094731911112,-83.13962234566651,-441.21743617093904,0.011487245559692385,1763.9,1264.5225058458982,5.313536301949531,0.87,,,,,2759.202505845898,602.9909367782286,7.986370020227609,138.41,1760.2933489463035,703.2213114895201,8.353395785215241,180.37,2749.069203738505,614.4208899393171,7.7132552684809506,138.41,2739.419203738505,625.2908899393171,7.63995316108857,138.41,1761.29,912.5878688653934,7.639906322177138,179.85,1624.7012178116975,870.7933489463037,7.746651053696191,268.68,2657.756370020228,752.5979157043048,8.28665105369619,166.91,1760.55,1197.9446604358238,8.580140516734291,179.85,1803.2312178116968,874.2833489463037,7.8234894630381016,269.55,2062.4244262412667,876.31,7.0532552684809495,269.55,2291.7387353493914,873.7566510536961,8.17334894630381,89.83,1759.0866510536962,1542.0345667580011,7.973442624126671,179.28,1758.8966510536966,1557.0779157043048,8.016463698050469,179.28,2000.3723184902524,872.52,6.51330210739238,89.55,2076.5044262412666,876.4133489463037,7.079859483265708,269.71,2a,28,1569240955
26024,26024,813.0,1569241809.1508365,813.0,-73.46238628478265,614.7454610350368,6.324515389767619,584.7231830601215,0.9960121512413024,642.2938722497727,34.849714644850536,637.5491374457638,0.9858458042144777,650.1903689029572,-25.69256738259673,632.0021318954637,0.9724000692367554,629.4403336479659,65.11561223449347,668.2261780352629,0.8348613381385803,637.8137694317204,-71.0701329531927,662.5339135377052,0.8035033941268921,466.6789967366968,136.4597240911032,552.7927356884883,0.8347352743148804,494.81704909114274,-117.670719285113,518.5875137650389,0.6591368317604065,552.6237889551896,218.3508481640636,345.34594704088045,0.4358270764350891,555.0361163094611,-208.9336707231377,315.53993628515605,0.6007295250892639,657.5975706062765,255.1559155227717,145.86593977285332,0.6370172500610352,725.1105481880758,-206.19153344879888,146.80196444714568,0.8782650232315063,353.32123549433885,147.446069152782,133.3435069396524,0.7933536767959595,386.3308044063453,-66.80395382289586,153.32553515376634,0.6843150854110718,661.4229103083703,179.55351380942943,-44.63681917726714,0.4068096578121185,704.9541300947764,-100.35003761960756,24.425551311036315,0.7197871208190918,277.3080054829493,209.84934499980181,-693.9013560916808,0.005849659442901611,516.1726488274761,-77.15527151790477,-432.8034701122008,0.12524080276489258,1763.9,1264.7,5.27,0.87,,,,,2759.38,602.79,8.05,138.41,1760.29,702.94,8.34,180.37,2749.24,614.23,7.73,138.41,2739.59,625.1,7.65,138.41,1761.29,912.33,7.66,179.85,1624.44,870.79,7.75,268.68,2657.82,752.33,8.29,166.91,1760.55,1197.66,8.55,179.85,1802.97,874.28,7.79,269.55,2062.19,876.31,7.07,269.55,2292.01,873.76,8.17,89.83,1759.09,1541.77,7.95,179.28,1758.9,1556.81,8.06,179.28,2000.59,872.52,6.52,89.55,2076.27,876.41,7.11,269.71,2a,28,1569240955
