,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,K_in-H_out.22_x,K_in-H_out.22_y,K_in-H_out.22_speed,K_in-H_out.22_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,K_in-H_out.23_x,K_in-H_out.23_y,K_in-H_out.23_speed,K_in-H_out.23_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,Q_in-J_out.18_x,Q_in-J_out.18_y,Q_in-J_out.18_speed,Q_in-J_out.18_angle,Q_in-J_out.19_x,Q_in-J_out.19_y,Q_in-J_out.19_speed,Q_in-J_out.19_angle,H_in-K_out.25_x,H_in-K_out.25_y,H_in-K_out.25_speed,H_in-K_out.25_angle,H_in-K_out.26_x,H_in-K_out.26_y,H_in-K_out.26_speed,H_in-K_out.26_angle,H_in-K_out.27_x,H_in-K_out.27_y,H_in-K_out.27_speed,H_in-K_out.27_angle,scenario,participant_id,source_file
33031,33031,1023.6674037462842,1568017257.693134,1023.6674037462842,-87.71834755907759,533.3988631635168,92.13515068627814,685.0777179068377,0.9916189908981324,521.6512332557979,131.8894763191175,708.8220052249228,0.9990594387054444,521.4236149687076,67.15298298650592,718.1363575211142,0.9960978031158448,502.7353280186999,172.23006180951745,708.7054137911111,0.9152144193649292,461.3916974479847,27.964431011421862,722.2196084837329,0.9077154397964478,390.2074728433012,231.9515602209655,568.1282388010698,0.9484601020812988,420.92439932573546,-66.83122614495478,565.6932997000004,0.9788122177124025,506.9139552003733,286.33932931556353,343.60480019951774,0.9486107826232908,539.673904638909,-148.52830853663397,330.05177009885034,0.2803780734539032,673.337052678437,336.3330125853584,155.4708245465831,0.8360084295272827,751.1432312756677,-147.02302049794554,184.06427594934144,0.2622576653957367,376.79959060908715,186.5351660981235,156.77338238799254,0.12970232963562012,401.6893967406951,-19.395617243683407,130.3100716032817,0.060676395893096924,720.7782562200485,229.3753087443481,48.14584205206191,0.2616596221923828,821.043668718054,-0.14124412811896114,89.52669336392904,0.4392592012882233,262.04771959733944,247.68749913757492,-728.3476940864093,0.008628606796264648,526.0603581015541,-33.59710755600985,-471.26838540300315,0.018130868673324585,1763.6832596253714,1295.3461342358798,3.853259625371583,359.16066337165574,1760.5932596253715,748.7509911536117,7.740663371655753,180.37,1402.1166831417213,862.4214334013825,8.373701873142085,234.32659467784012,1416.2442507789835,865.6965192507432,7.9601638909780705,268.61,1760.69,763.4809911536119,7.666519250743166,180.37,1761.0832596253715,823.737510404355,7.95740374628417,180.37,2761.6272398553056,600.265577522295,8.003922997027335,138.41,1761.35,880.5605489058414,8.28,180.09348074925686,1436.2405489058415,866.1865192507431,8.32259625371583,268.61,1587.3512122774969,869.8565192507433,7.399557752229497,268.61,2652.841326743312,773.7509911536117,7.947182622398919,166.91,2648.92806711794,790.5707700297265,8.230442247770501,166.91,1775.552154005945,874.06,1.5882882418251736,269.50651925074317,2441.3020473478746,874.19,7.2802211238852514,89.83,1783.5895577522297,874.13,0.5108844955410039,269.55,1942.6814334013825,875.3732596253716,7.070442247770503,269.55,1956.5214334013824,875.48,7.020663371655752,269.55,1970.5249141506392,875.59,6.986519250743166,269.55,1985.2381737760109,875.7032596253715,7.0074037462841705,269.55,1759.9667403746287,1421.5842507789835,7.8,179.85,1759.93,1436.190991153612,7.753038501486333,179.85,2000.4081737760112,875.8232596253715,7.007182622398918,269.55,2186.315356398409,876.75,6.266961498513668,269.83,2200.232096773039,876.79,6.193922997027336,269.83,2a,1,1568016169
33032,33032,1023.7,1568017257.7256825,1023.7,-84.5521078423952,520.767294160416,94.39680935660101,683.7964032145221,0.9926751255989076,524.102338413378,133.67954173146896,712.4686754817297,0.9989535808563232,519.0369481140593,70.72432129611059,721.5921762379708,0.9965876340866088,495.8366624904838,175.53814887331453,707.9135208922153,0.8927510976791382,452.0612084728127,29.91825355745853,722.618267347935,0.9333145618438721,383.05221590971473,230.5054153293578,547.3374334887757,0.4931404292583466,415.8822451196872,-50.86276531619418,568.0771980520302,0.6252599954605103,510.70952608047037,286.33744097557,345.3044212696788,0.9190325736999512,547.9301932627675,-148.99475836456187,323.03471819734335,0.8407254219055176,679.5137082958637,334.7289870770832,158.5123173054271,0.8095164895057678,747.8354659702751,-145.89437576519688,178.06003017537293,0.7540184259414673,356.9550776033696,189.14067040760017,180.7257874937285,0.4630151391029358,404.11213357403517,-11.698886714278045,139.41759065240473,0.5365042686462402,649.949627702647,228.23319234447254,37.95307662038937,0.2441539466381073,818.5490433763645,2.7309621687461263,85.76898007021433,0.4866773784160614,298.4259165989454,220.06417700173716,-564.6148002577124,0.04983869194984436,519.6877697815729,-40.04259754690721,-470.8806241779303,0.028841704130172733,1763.68,1295.47,3.85,359.19,1760.59,748.5,7.77,180.37,1401.97,862.19,8.39,231.67,1415.99,865.69,7.82,268.61,1760.69,763.23,7.66,180.37,1761.08,823.48,7.99,180.37,2761.8,600.07,8.03,138.41,1761.35,880.29,8.28,180.1,1435.97,866.18,8.29,268.61,1587.11,869.85,7.38,268.61,2652.9,773.5,7.97,166.91,2648.99,790.31,8.25,166.91,1775.5,874.06,1.66,269.5,2441.54,874.19,7.29,89.83,1783.57,874.13,0.55,269.55,1942.45,875.37,7.09,269.55,1956.29,875.48,7.05,269.55,1970.3,875.59,6.98,269.55,1985.01,875.7,7.04,269.55,1759.97,1421.33,7.8,179.85,1759.93,1435.94,7.74,179.85,2000.18,875.82,7.03,269.55,2186.11,876.75,6.28,269.83,2200.03,876.79,6.22,269.83,2a,1,1568016169
33033,33033,1023.7334473927682,1568017257.7591252,1023.7334473927682,-82.1169286584246,534.3493100307097,96.55463108009769,688.5184536280458,0.9943675994873048,524.7013453753264,137.5670580065107,711.8776890083044,0.9988353848457336,518.3892073304063,74.46467333202935,722.9510739432294,0.9972813129425048,501.8042811489,180.39346126088168,710.7052207475647,0.9004282355308533,459.19078577097537,29.44081726560841,725.5072202232506,0.987156867980957,391.90561299509284,228.9176645742389,546.4843684700478,0.4666457176208496,418.5017012604428,-45.82431008791061,570.246824693158,0.6647589206695557,508.6747834996628,284.9074365057337,350.1305742349697,0.3752541542053223,544.3503113711763,-149.30916058349894,321.5384709694238,0.8575858473777771,675.5227963577912,332.7886392659558,156.36490258604192,0.729354977607727,744.0077523501112,-150.63156601093362,173.83722633139396,0.8048635721206665,351.4781043087422,188.79781822094867,187.5136540020737,0.3896922469139099,388.78926706262473,-8.463817274900457,131.84513562292392,0.5096321702003479,638.6094729407051,235.8003141464006,56.42796921035037,0.7144042253494263,820.5480352944272,5.338868964460914,79.42386089781793,0.4192072153091431,316.9983792019652,202.41270230959,-487.21156198971715,0.048605233430862434,509.5426203363292,-41.312234232946814,-482.9435003144213,0.008006185293197632,1763.68,1295.6004448317958,3.85,359.24686056770594,1760.59,748.2424550756849,7.736552607231816,180.37,1401.8194867325433,861.9558682506228,8.376621042892728,229.90732240111674,1415.7424892935155,865.6833105214464,7.669486732543175,268.61,1760.6866552607232,762.9724550756849,7.670034217830455,180.37,1761.08,823.2124208578546,7.976621042892726,180.37,2761.9772711816718,599.8726603826677,8.013276303615909,138.41,1761.35,880.0157313793009,8.256586825062271,180.1,1435.692386640024,866.1733105214462,8.313413174937727,268.61,1586.8658340327925,869.8466552607233,7.38,268.61,2652.956860567706,773.2424550756849,7.9499315643390895,166.91,2649.050205306983,790.0457655971312,8.216552607231817,166.91,1775.4364499537405,874.06,1.7369290033668214,269.4966552607232,2441.780821227931,874.19,7.279965782169545,89.83,1783.546586825062,874.13,0.6068605677059117,269.55,1942.2158682506226,875.3666552607233,7.063242085785452,269.55,1956.0558682506226,875.4766552607233,7.0433105214463625,269.55,1970.0625235113462,875.5866552607233,6.993378957107272,269.55,1984.7725235113462,875.7,7.036655260723182,269.55,1759.97,1421.0691103364081,7.806689478553637,179.85,1759.93,1435.682455075685,7.736655260723181,179.85,1999.942523511346,875.82,7.026655260723183,269.55,2185.9026261648373,876.75,6.263276303615909,269.83,2199.8226261648374,876.79,6.216655260723182,269.83,2a,1,1568016169
33034,33034,1023.7691572160277,1568017257.79483,1023.7691572160277,,538.8413454732943,98.9284053879703,689.9677914811607,0.9959850907325744,525.5166635120727,143.41730202947878,710.4112687536807,0.9981660842895508,517.5932943853502,78.99918795035053,724.7321367663122,0.9971637725830078,507.17854762838164,186.60692709583458,711.3738396212615,0.8525329828262329,455.98059920840524,34.858057037150324,724.9776456583072,0.9550610780715942,394.561428920453,230.7252235472173,545.798818306215,0.4527391195297241,418.100278549684,-45.68639210627136,572.5318007107401,0.6811943054199219,515.7126013087219,286.4237195143544,346.3651612489386,0.9260843992233276,555.1641058786413,-148.6448047911261,328.7852124907262,0.8727362155914307,670.4992063535835,328.95683657577524,168.12961346892618,0.1632629930973053,746.6932697831502,-147.18832263832715,176.38985686975815,0.7403663396835327,358.5807255196244,183.9898690761184,199.2278743146846,0.24358931183815,377.35730834198716,-7.416536344183282,125.19441686405844,0.3961299061775208,631.9369690469781,234.12049977263592,69.16786999140882,0.9018880128860474,798.5364724737155,5.168966196601688,68.16119735771076,0.4454119801521301,503.6413933128865,187.54470054035642,-239.4772977817516,0.07804998755455017,479.70536114291536,-51.290470678728866,-514.8098346264628,0.020121216773986816,1763.68,1295.7397131425084,3.85,359.3075672672473,1760.59,747.9674894365859,7.700842783972188,180.37,1401.6587925278748,861.7058994878054,8.362337113588875,228.0254147153344,1415.4782366013944,865.6761685567944,7.508792527874854,268.61,1760.6830842783972,762.6974894365859,7.680747164808342,180.37,1761.08,822.9267422717775,7.962337113588876,180.37,2762.1665332449475,599.6619724254359,7.995421391986095,138.41,1761.35,879.7229108285719,8.231589948780531,180.1,1435.3959951069694,866.1661685567944,8.338410051219466,268.61,1586.6051523229971,869.8430842783972,7.38,268.61,2653.017567267248,772.9674894365859,7.928505670383314,166.91,2649.11448298885,789.7636579933803,8.18084278397219,166.91,1775.368601289547,874.06,1.819061596863964,269.49308427839725,2442.0379319554004,874.19,7.269252835191658,89.83,1783.5215899487805,874.13,0.6675672672472774,269.55,1941.9658994878048,875.3630842783972,7.034674227177751,269.55,1955.805899487805,875.4730842783972,7.036168556794437,269.55,1969.8089837662023,875.5830842783972,7.007662886411125,269.55,1984.5189837662024,875.7,7.03308427839722,269.55,1759.97,1420.7905737149829,7.813831443205562,179.85,1759.93,1435.4074894365856,7.733084278397219,179.85,1999.6889837662027,875.82,7.023084278397219,269.55,2185.6812252606273,876.75,6.245421391986096,269.83,2199.6012252606274,876.79,6.2130842783972176,269.83,2a,1,1568016169
33035,33035,1023.8,1568017257.8256686,1023.8,-81.83783018651494,532.1082105632186,104.72402688154057,687.4800124318394,0.996746301651001,523.3690954139314,143.74195340168356,706.2376419366832,0.9980924725532532,521.6959973712799,84.77874760787914,725.0607531284427,0.9972710609436036,514.9510488906096,191.00894717893595,713.1843103418895,0.8740745782852173,456.44633569278204,36.84618387698479,732.0993885997926,0.992900550365448,391.727887869324,232.01152626383544,544.9056096787726,0.4098232388496399,417.31919984398763,-46.79948057946578,574.3782382562633,0.656494677066803,512.4630459432151,286.128319258709,343.54210031052963,0.9353971481323242,548.3650865945446,-150.11529307957173,325.8939020990552,0.8417476415634155,665.0234322765398,328.13850444856047,170.35993430733632,0.15097123384475708,737.643544766147,-149.10384377642268,170.9778019580876,0.7762649655342102,361.0988114544104,180.93154277989845,203.20349216696843,0.18596726655960089,373.9497678396158,-8.257632775285336,123.38162506548464,0.3365620970726013,645.5996858752093,230.25704537590008,104.2214058905142,0.8813040256500244,715.9578490987975,2.4063714608266054,10.663247989349374,0.5356506705284119,592.0341944760934,181.58003032235194,-133.76701523155108,0.08966481685638428,449.0454713056597,-62.34969958412403,-545.8571159893505,0.043873101472854614,1763.68,1295.86,3.85,359.36,1760.59,747.73,7.67,180.37,1401.52,861.49,8.35,226.4,1415.25,865.67,7.37,268.61,1760.68,762.46,7.69,180.37,1761.08,822.68,7.95,180.37,2762.33,599.48,7.98,138.41,1761.35,879.47,8.21,180.1,1435.14,866.16,8.36,268.61,1586.38,869.84,7.38,268.61,2653.07,772.73,7.91,166.91,2649.17,789.52,8.15,166.91,1775.31,874.06,1.89,269.49,2442.26,874.19,7.26,89.83,1783.5,874.13,0.72,269.55,1941.75,875.36,7.01,269.55,1955.59,875.47,7.03,269.55,1969.59,875.58,7.02,269.55,1984.3,875.7,7.03,269.55,1759.97,1420.55,7.82,179.85,1759.93,1435.17,7.73,179.85,1999.47,875.82,7.02,269.55,2185.49,876.75,6.23,269.83,2199.41,876.79,6.21,269.83,2a,1,1568016169
33036,33036,1023.832668705222,1568017257.8590875,1023.832668705222,,534.7169383476064,110.55047251916142,689.8796726794118,0.99746173620224,526.2368938217073,146.16356575514519,708.4904502242177,0.9984220266342164,526.2986339651246,88.25267492765623,726.966121086372,0.9974565505981444,509.5039649101381,194.64034603665715,710.2436302904233,0.8630971908569336,448.8068531635289,41.586486823113106,729.1996858758766,0.989887237548828,392.65609329852407,229.6348883616177,541.2165547934238,0.13666921854019165,410.1746053162265,-49.058527223885704,578.8705176126217,0.8831470608711243,511.8124055778248,285.9913584363673,344.06226986704735,0.9390819668769836,534.7692040295326,-145.47943103650613,337.5126936038014,0.28925296664237976,661.5528622238186,328.80342302444404,173.9708607500713,0.1342373490333557,735.3804842339357,-153.13182782538638,178.97098543598042,0.3903439342975617,368.68791878663126,178.75301200400125,209.63915768713073,0.2051631212234497,376.7032327937637,-8.131825421389472,124.4813080176778,0.4322608411312103,649.9552666958475,230.50665725513318,121.9108537000374,0.8308936357498169,665.7420015530146,0.7826154928760864,-26.032551025862066,0.5766055583953857,462.6210356673567,168.24059065688294,-269.7237528772069,0.015279442071914671,419.43361001185235,-70.15819299343677,-578.7726967289711,0.04044723510742188,1763.68,1295.984141079844,3.85,359.41553679887767,1760.5867331294778,747.4751840992674,7.70593557574434,180.37,1401.369723955978,861.2580521929228,8.356533741044425,224.6685586232272,1415.0213190634452,865.6667331294777,7.2523926612003375,268.61,1760.68,762.2084509697896,7.693266870522213,180.37,1761.0767331294778,822.418650358223,7.963067482088852,180.37,2762.503144137677,599.2839877686672,7.983266870522213,138.41,1761.35,879.2021166171786,8.21,180.1,1434.8688497466565,866.1534662589555,8.350199388433362,268.61,1586.134984710834,869.8334662589557,7.409401834699914,268.61,2653.1288036694,772.4817178403117,7.913266870522213,166.91,2649.232070539922,789.2619172287452,8.146733129477788,166.91,1775.2413957190336,874.0567331294777,1.9422699283554052,269.4834662589556,2442.501748418644,874.19,7.279601223133278,89.83,1783.4705981653,874.13,0.7722699283554056,269.55,1941.521319063445,875.36,7.016533741044426,269.55,1955.358052192923,875.47,7.043067482088852,269.55,1969.3645859339672,875.58,7.006932517911148,269.55,1984.071319063445,875.6967331294777,7.020199388433363,269.55,1759.97,1420.2984509697894,7.787331294777871,179.85,1759.93,1434.911917228745,7.77573618731098,179.85,1999.2445859339675,875.8167331294777,7.006932517911148,269.55,2185.2874540276225,876.75,6.223466258955575,269.83,2199.2041871571005,876.79,6.216533741044426,269.83,2a,1,1568016169
33037,33037,1023.8653073448593,1568017257.8924756,1023.8653073448593,-89.95959454492042,539.9838551282542,116.14494469186384,688.2670456095541,0.9983913898468018,524.2932939131452,153.78424300605872,704.6148740003416,0.9984190464019777,520.9930270113101,90.30583238144862,719.3309383675671,0.9917401075363159,518.1360131230904,190.85606506719256,714.5899534681412,0.24867552518844604,458.5540297225169,43.76792469176345,726.9759973157219,0.952637255191803,385.06117058819,237.28160496116,566.595252301156,0.9410722255706788,417.7473577414016,-53.416671251507424,572.6970083100285,0.9906752109527588,516.6862951454649,288.3711834739808,344.5258503935978,0.9427008628845216,543.9204587030819,-148.41069379628527,331.45639671386493,0.9225162267684937,660.366965451989,329.17836197273516,175.01422751435342,0.09748262166976927,729.6129562616666,-155.1459376617034,178.07059441901902,0.31433677673339844,377.007548154635,177.40571451040054,199.72549945724086,0.006104975938796997,378.04119916146277,-9.624445421901372,123.58762380228295,0.4043617844581604,636.1514094611953,230.99544808309204,123.35417231663843,0.8682565689086914,656.7581751645951,-2.6751697232289544,-30.251524960214425,0.5936314463615417,396.4797935229866,160.9731043358355,-340.0172274321014,0.04073038697242737,410.2694378054288,-78.01985963240612,-601.2454597366112,0.024090707302093502,1763.68,1296.1081679104652,3.85,359.47102248626084,1760.583469265514,747.2206027100973,7.741838079345237,180.37,1401.2195862136468,861.0263178514989,8.36306146897186,222.93871072245682,1414.7928485859848,865.6634692655141,7.1348935585065,268.61,1760.68,761.9571334445834,7.696530734485932,180.37,1761.073469265514,822.1575412411255,7.976122937943723,180.37,2762.6761289277547,599.0881559308443,7.986530734485932,138.41,1761.35,878.9344797721537,8.21,180.1,1434.5979490376678,866.1469385310281,8.340407796542209,268.61,1585.8901949135552,869.8269385310283,7.438776610373376,268.61,2653.187553220747,772.2336641790693,7.9165307344859315,166.91,2649.294083955233,789.0040719756116,8.143469265514069,166.91,1775.1728545757953,874.0534692655141,1.9944917517748888,269.4769385310281,2442.743274351959,874.19,7.2991844069155825,89.83,1783.4412233896267,874.13,0.8244917517748891,269.55,1941.2928485859848,875.36,7.0230614689718625,269.55,1955.126317851499,875.47,7.056122937943723,269.55,1969.1393793204709,875.58,6.993877062056277,269.55,1983.8428485859847,875.6934692655141,7.010407796542207,269.55,1759.97,1420.047133444583,7.754692655140693,179.85,1759.93,1434.6540719756115,7.8214302828030275,179.85,1999.019379320471,875.8134692655141,6.993877062056277,269.55,2185.0850944618724,876.75,6.216938531028139,269.83,2198.9985637273867,876.79,6.223061468971863,269.83,2a,1,1568016169
33038,33038,1023.9,1568017257.927965,1023.9,-77.31913807234534,533.1254021358402,114.80833430112101,685.6973665505798,0.9979942440986632,524.4800843287214,152.90511819186966,703.7080623769963,0.998645842075348,520.4324493405232,89.16609491133863,719.2734311970061,0.9880704283714294,518.763080976333,190.65259742750771,715.5210053089653,0.29655760526657104,459.55737651480456,45.87018848470446,726.3715837040435,0.9412673711776732,386.60880306074296,238.32868735970447,569.4978550866404,0.9479644298553468,418.33994094461525,-55.59885145516316,572.0159299894186,0.9902217388153076,511.610164542762,287.5130259291951,345.29584472456634,0.949813961982727,527.3864719227886,-145.85401062791618,336.7868471530358,0.269636869430542,663.6929379716607,328.43888873486213,179.6272112800765,0.11587226390838624,734.7677497113608,-154.36397898137545,182.56755993852025,0.2630005478858948,380.8643767120501,176.13868272914246,195.06486921459626,0.005930066108703613,382.80223890141497,-9.566535718340813,125.90712690101304,0.44968417286872864,627.4966323046472,240.8794850067913,118.55829568091492,0.8274917602539062,710.3670529194435,3.3911065136360747,7.134350700049424,0.4879037141799927,407.5203597674649,167.17277410007156,-332.98679488192187,0.1063280701637268,389.81995644589983,-83.05999987727441,-638.0099110034685,0.020003944635391242,1763.68,1296.24,3.85,359.53,1760.58,746.95,7.78,180.37,1401.06,860.78,8.37,221.1,1414.55,865.66,7.01,268.61,1760.68,761.69,7.7,180.37,1761.07,821.88,7.99,180.37,2762.86,598.88,7.99,138.41,1761.35,878.65,8.21,180.1,1434.31,866.14,8.33,268.61,1585.63,869.82,7.47,268.61,2653.25,771.97,7.92,166.91,2649.36,788.73,8.14,166.91,1775.1,874.05,2.05,269.47,2443.0,874.19,7.32,89.83,1783.41,874.13,0.88,269.55,1941.05,875.36,7.03,269.55,1954.88,875.47,7.07,269.55,1968.9,875.58,6.98,269.55,1983.6,875.69,7.0,269.55,1759.97,1419.78,7.72,179.85,1759.93,1434.38,7.87,179.85,1998.78,875.81,6.98,269.55,2184.87,876.75,6.21,269.83,2198.78,876.79,6.23,269.83,2a,1,1568016169
33039,33039,1023.931882394619,1568017257.959292,1023.931882394619,-91.59816008492024,529.3186951663504,115.99467655688112,683.9599785378182,0.9981637001037598,521.1667267108375,154.7184901387172,701.9552425999591,0.9986062049865724,515.2986328652578,90.59891839242384,716.9555844298905,0.990251898765564,509.9680841159165,192.18553989550068,712.400771449302,0.31048086285591125,456.07083084043614,47.85423216971528,725.3377838352138,0.9416604042053224,380.4912567224608,238.5314158116264,566.8293390148318,0.9448129534721376,414.57069437280364,-57.00868311381075,569.0545391985706,0.990094006061554,513.6610276077628,285.84182845276723,340.2453785336505,0.9119539856910706,542.8392741439228,-149.0464996904674,332.38622531968105,0.936555027961731,667.8488447157854,328.60294915455074,182.3954685269017,0.09786507487297058,736.6352602309662,-152.84643619674532,184.17391459769547,0.2783798277378082,379.5089312849287,175.22845922058139,191.8974825117504,0.0060528814792633065,376.69914761200965,-10.651290396911296,119.93513560952455,0.4965030550956726,638.9633773934336,242.3994854237529,121.82583143111029,0.8181182146072388,745.9314255319713,4.531900380429743,32.61946328926814,0.439153254032135,398.43429246071014,151.95386386662054,-386.261321454341,0.02389544248580933,401.8265199675812,-82.62636431401741,-638.2277182577598,0.010982036590576172,1763.68,1296.3643413390143,3.859564718385716,359.5682588735428,1760.58,746.7045055614333,7.751305844842852,180.37,1400.9802940134525,860.5345055614332,8.360435281614283,218.56534962778525,1414.3427644349758,865.6536235210762,6.8665292242142595,268.61,1760.6768117605384,761.4445055614333,7.70637647892381,180.37,1761.066811760538,821.6281290825094,7.958117605380948,180.37,2763.0257884520192,598.6918938717475,7.983623521076188,138.41,1761.346811760538,878.3821878851999,8.251447113004769,180.1,1434.0421878851998,866.1336235210762,8.333188239461906,268.61,1585.394070279819,869.8136235210762,7.447682323766662,268.61,2653.3073883103148,771.7213173219715,7.939129436771432,166.91,2649.4173883103144,788.4749408430475,8.175070634080956,166.91,1775.029858731838,874.05,2.09782359192858,269.4636235210762,2443.2295532412572,874.193188239462,7.3008705632285675,89.83,1783.3749293659191,874.13,0.937388310314296,269.55,1940.8268232376665,875.3568117605382,7.0108705632285675,269.55,1954.6568232376667,875.4668117605381,7.07,269.55,1968.6736349982048,875.5768117605381,7.0246353524666745,269.55,1983.3768232376667,875.69,7.006376478923809,269.55,1759.97,1419.5345055614332,7.723188239461905,179.85,1759.93,1434.1345055614331,7.825364647533326,179.85,1998.5536349982046,875.806811760538,7.005505915695242,269.55,2184.6723291533617,876.75,6.2004352816142845,269.83,2198.582329153362,876.79,6.242752957847621,269.83,2a,1,1568016169
33040,33040,1023.9659029806564,1568017257.99272,1023.9659029806564,-91.59816008492024,536.4680932920172,115.19179354596544,685.827450850831,0.9980983138084412,517.2612227511393,153.1682418469244,700.8238608683963,0.9987098574638368,520.3472486635105,89.40300944948811,718.5462956964573,0.9891360998153688,508.77047913504913,192.24302695268543,711.4721247933801,0.3356615900993347,460.1207321633063,47.44319192163096,724.7108893172293,0.9496389627456664,388.9949376886367,238.9523742568301,569.0498624844661,0.9402488470077516,418.30363050499534,-56.00069124927559,571.4305970622272,0.9895741939544678,515.0602277780533,288.5684348586182,337.36924729321595,0.928354799747467,541.7144676677449,-150.0540396955367,326.7194939532044,0.8863497376441956,676.6287862948657,333.00928219475406,161.97439814862398,0.5325635671615601,744.7677835148413,-152.97910728248775,179.66541435272808,0.7877770662307739,375.3530389525738,176.80397394213315,189.11348151944836,0.004464179277420044,379.8415556813082,-8.923967771814972,118.74840926063972,0.470558762550354,638.0027377108321,238.61924823335826,107.8582937874048,0.7521111965179443,801.8618089054503,2.060962181286431,69.49700491457146,0.3961520195007324,352.55352205320696,146.1138488063378,-410.98077907682494,0.02430459856987,,,,0.018898218870162964,1763.68,1296.4970216245595,3.8697708941969,359.60908357678755,1760.58,746.4425470489463,7.7206873174093005,180.37,1400.8952425483594,860.2725470489462,8.3502291058031,215.86071303782163,1414.1216306257336,865.6468194038687,6.713436587046508,268.61,1760.6734097019346,761.1825470489463,7.713180596131266,180.37,1761.0634097019342,821.3593664528149,7.924097019343669,180.37,2763.202695499413,598.4911724141276,7.976819403868734,138.41,1761.3434097019342,878.0964149624867,8.29567387485323,180.1,1433.7564149624868,866.1268194038687,8.336590298065634,268.61,1585.1423179431433,869.8068194038688,7.423867913540567,268.61,2653.368625365181,771.4559567508808,7.959541788393799,166.91,2649.478625365181,788.2027761547495,8.212493278721965,166.91,1774.9550134425563,874.05,2.1488544709844977,269.45681940386874,2443.4745014607256,874.1965902980656,7.280458211606201,89.83,1783.337506721278,874.13,0.9986253651813972,269.55,1940.5886791354053,875.3534097019343,6.990458211606201,269.55,1954.4186791354057,875.4634097019343,7.07,269.55,1968.4320888373402,875.5734097019346,7.0722641729188656,269.55,1983.1386791354055,875.69,7.013180596131266,269.55,1759.97,1419.2725470489465,7.7265902980656325,179.85,1759.93,1433.8725470489462,7.777735827081137,179.85,1998.3120888373398,875.8034097019344,7.032722384525067,269.55,2184.461401519931,876.75,6.1902291058031,269.83,2198.3714015199307,876.79,6.256361192262533,269.83,2a,1,1568016169
