,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.4_x,Q_in-J_out.4_y,Q_in-J_out.4_speed,Q_in-J_out.4_angle,Q_in-J_out.5_x,Q_in-J_out.5_y,Q_in-J_out.5_speed,Q_in-J_out.5_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,H_in-K_out.6_x,H_in-K_out.6_y,H_in-K_out.6_speed,H_in-K_out.6_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,H_in-K_out.7_x,H_in-K_out.7_y,H_in-K_out.7_speed,H_in-K_out.7_angle,H_in-K_out.8_x,H_in-K_out.8_y,H_in-K_out.8_speed,H_in-K_out.8_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,scenario,participant_id,source_file
25573,25573,794.7750457666925,1568378942.8959074,794.7750457666925,,570.3934835583652,74.81058516222637,681.2699772616972,0.9977930784225464,587.5485035190901,100.95160725258249,741.4979189494335,0.9783194065093994,602.897375232816,37.998871323211645,744.6459708764653,0.8708624243736267,492.1101868739945,163.74498618762118,726.7647425966636,0.600288987159729,536.2086976675914,-2.4710914730104605,734.6140223925073,0.6271364688873291,468.85511133217835,195.3710077032356,573.3986283857687,0.21234551072120667,460.5064425510894,-57.84196394487485,576.6119058214057,0.0610460638999939,604.4066044152166,275.8049064413281,378.2791135279359,0.3938499391078949,554.7769033440388,-158.08646225049108,407.3194548299566,0.8754388093948364,781.7995998280704,295.12009161172136,207.59615273870378,0.9279784560203552,736.4013660800937,-205.060281477116,179.9598697370861,0.3545767962932587,435.30597235263394,142.5770916890341,216.07396941917668,0.013036102056503296,403.2000057334961,-40.73015924097733,221.7730132618475,0.4899265468120575,718.1977195932042,152.15326790152636,148.4242464118176,0.7549471855163574,799.1263834755334,-98.77339389476549,104.08722158211748,0.6089375615119934,484.18882412495606,201.19314503413463,-300.70358728490874,0.10493865609169006,327.32652571535647,-162.78363012723975,-731.7481713486,0.004204064607620239,1763.577504576669,1298.4827700234862,5.92,1.2699450799689385,,,,,1761.132495423331,831.6296887864906,6.767449656638193,180.37,1761.23,846.6196887864908,6.785027460015532,180.37,1528.7046613264752,868.4349908466613,7.357504576669254,268.61,1761.31,860.5496887864906,6.742477116653725,180.1,1761.34,874.3296887864906,6.85,180.1,2657.3350823800465,754.3921475964673,7.902513730007764,166.91,1542.8221659031444,868.7749908466616,7.3725320366847855,268.61,1557.8321659031446,869.1449908466616,7.30500915333851,268.61,2574.605356980202,874.57,7.804972539984468,89.83,2558.612861556871,874.53,7.8525137300077645,89.83,1759.88,1453.1271750564829,7.0600366133540415,179.85,1772.7623306632377,874.02,3.642586956715848,269.26998169332296,2191.8053020601706,873.47,6.619963386645957,89.83,1992.9921475964672,875.7624954233307,7.652495423330746,269.55,2045.0546613264748,876.1724954233307,7.37,269.55,1758.6875045766692,1573.5521292897904,8.137486269992236,179.28,1757.847504576669,1640.4896521731366,7.582458809976702,179.28,1757.4875045766696,1669.2871567498055,7.524972539984468,179.28,2159.055393593556,873.37,8.68,89.83,1757.037504576669,1704.9296155597824,8.43,179.28,1955.1103295201865,872.1675045766693,7.259981693322978,89.55,2185.3070835230983,876.75,9.109963386645957,269.83,1754.362770023486,1719.6097253998444,8.48996338664596,118.00064073369572,2a,11,1568378102
25574,25574,794.8,1568378942.9292192,794.8,-78.63046879585245,571.6606170483216,76.40980389759267,678.8461666917701,0.9977750778198242,594.6656590748136,102.54535646496196,744.000490085782,0.9844369888305664,598.2943203693368,37.8861367594653,742.8055735017253,0.8534621596336365,505.95538053476645,166.26593672668866,730.7247095425884,0.5646469593048096,525.4702576673337,-1.2114032401811201,729.0803532389873,0.6086834073066711,470.03782904514793,197.71096559093442,573.2054931536844,0.2959124445915222,460.0191550496288,-49.717579703754645,575.3928370679678,0.06491398811340332,602.6645759629632,274.70359505568075,379.1091078877961,0.5080504417419434,554.166384237942,-154.70187551978702,418.7518873166586,0.34696757793426514,783.4431915945554,292.26047192418497,210.04707062594548,0.9313370585441588,736.102448600664,-203.1887646842865,183.189781423531,0.2317158877849579,456.3205206013749,139.93284066384268,217.0969264612621,0.007322520017623901,402.9864696412481,-41.44854150937883,223.61571856235082,0.4243741035461426,720.9699768083258,147.2326046918516,153.37763243103433,0.6292906403541565,704.1954377592717,-103.99491130822464,40.46708112456325,0.20428025722503665,495.68148172562906,204.4223428528087,-291.012425448286,0.09050032496452333,254.69055001461447,-179.46523673125478,-809.5722072853907,0.0061106979846954354,1763.58,1298.63,5.92,1.24,,,,,1761.13,831.46,6.74,180.37,1761.23,846.45,6.8,180.37,1528.52,868.43,7.36,268.61,1761.31,860.38,6.73,180.1,1761.34,874.16,6.85,180.1,2657.38,754.2,7.91,166.91,1542.64,868.77,7.39,268.61,1557.65,869.14,7.31,268.61,2574.8,874.57,7.79,89.83,2558.81,874.53,7.86,89.83,1759.88,1452.95,7.08,179.85,1772.67,874.02,3.69,269.26,2191.97,873.47,6.6,89.83,1992.8,875.76,7.65,269.55,2044.87,876.17,7.37,269.55,1758.69,1573.35,8.13,179.28,1757.85,1640.3,7.56,179.28,1757.49,1669.1,7.51,179.28,2159.27,873.37,8.68,89.83,1757.04,1704.72,8.43,179.28,1955.29,872.17,7.25,89.55,2185.08,876.75,9.09,269.83,1754.51,1719.46,8.47,118.35,2a,11,1568378102
25575,25575,794.8500317684685,1568378942.9626372,794.8500317684685,-77.34487121530783,569.5297877110211,78.95634366000152,679.1342510032705,0.9977704882621764,599.1610695141815,104.62044027189907,744.6266102461285,0.983345627784729,607.6396335338086,40.29943520066672,745.015667425638,0.8891240358352661,509.4487668786194,167.19310904073762,731.1891317318888,0.5690179467201233,525.2909794371175,-0.5457513953389359,727.93795774528,0.6879780888557434,467.68737193696313,199.8774387175092,571.2330763314891,0.3356586694717407,462.79044631179823,-45.458261269487885,575.3874659234829,0.09348398447036743,602.6291210621963,270.2453978056526,378.0856099228965,0.630219578742981,552.6507606529176,-154.93869615635768,421.9079136946176,0.2677920758724213,774.9376038012018,287.3675534963893,219.07271608200142,0.9418538808822632,738.4112236182189,-208.9203616546632,184.4208685272592,0.1779944896697998,428.90826847021486,139.29629805259387,217.1838361354044,0.020062297582626343,403.6301037624818,-50.40585442610154,245.12074742479751,0.7789745330810547,708.0327444149791,141.88677576995926,169.53247849265318,0.3485777676105499,660.6060802947031,-104.40065681670576,10.113057387549187,0.19765102863311768,515.7981388283948,203.82435805436927,-323.48875765569494,0.02547502517700196,318.809260076305,-150.4160294406208,-734.6184271379013,0.005876034498214722,1763.5850031768466,1298.9251874339645,5.9300063536937095,1.1249269325223452,,,,,1761.13,831.1247871512606,6.755009530540564,180.37,1761.23,846.1147871512607,6.759974585225162,180.37,1528.1597712670264,868.4199936463064,7.309968231531456,268.61,1761.31,860.0397839744139,6.7850349453154015,180.1,1761.34,873.8247871512607,6.7899618778377455,180.1,2657.470057183244,753.8197585596391,7.864971408378309,166.91,1542.2697649133331,868.7599936463063,7.354977762072017,268.61,1557.2797649133329,869.1299936463063,7.350025414774836,268.61,2575.1952509709013,874.5750031768467,7.830025414774838,89.83,2559.2002477940546,874.53,7.834984115765728,89.83,1759.885003176847,1452.5997776207205,7.054984115765728,179.85,1772.4748761029728,874.0149968231532,3.790063536937091,269.2449904694594,2192.3002096718924,873.47,6.605003176846855,89.83,1992.4247617364856,875.76,7.6199809389188715,269.55,2044.50476809018,876.1649968231533,7.35999364630629,269.55,1758.695003176847,1572.9447426754048,8.099980938918874,179.28,1757.8550031768466,1639.919758559639,7.580012707387418,179.28,1757.495003176847,1668.7247617364858,7.494990469459436,179.28,2159.7052763856764,873.3750031768468,8.69000635369371,89.83,1757.0450031768466,1704.2997331448646,8.424996823153146,179.28,1955.6552319098205,872.1750031768468,7.2650095305405635,89.55,2184.624710906937,876.75,9.115015884234273,269.83,1754.8051874339646,1719.1648125660354,8.4149650546846,120.40630568405722,2a,11,1568378102
25576,25576,794.9,1568378942.9960127,794.9,-88.61517087837669,568.288430132271,81.08159016128181,677.3338032377784,0.995591163635254,616.688409930619,101.17703762818684,749.5058138463334,0.9803856611251832,619.7043561318112,44.39446135038535,747.6532891823657,0.9090967178344728,519.6224953407608,165.76472222596396,732.9833393499147,0.4290515184402466,527.6917266734232,-2.161739928588116,730.0382824658395,0.6942799091339111,464.74685148395963,200.0777854655805,567.2296118775599,0.3535495102405548,461.2539617542697,-45.241222959078996,574.1442424433782,0.11429181694984435,598.9575669668112,266.86567912102316,375.8481808083104,0.6916555762290955,549.5137371713661,-155.30436951132847,421.17758326554673,0.218218594789505,776.5324874577534,284.8299035006977,223.2790248185408,0.9471734762191772,718.9533789751255,-208.49121045441052,173.10182992624885,0.2452001571655273,421.8088391320546,140.2137283177465,215.2109967017045,0.0267324447631836,394.7328049575364,-52.2538757496218,224.4050645806529,0.4917938411235809,701.731187401533,140.86321080730806,147.77032617415057,0.1163886785507202,642.7545016687101,-104.1285035118548,1.0356725061492966,0.2001051604747772,550.9631880339601,185.92882964817096,-382.56038254805014,0.017326056957244873,344.79486437777945,-135.20836419778885,-709.9121570548282,0.005431294441223145,1763.59,1299.22,5.94,1.01,,,,,1761.13,830.79,6.77,180.37,1761.23,845.78,6.72,180.37,1527.8,868.41,7.26,268.61,1761.31,859.7,6.84,180.1,1761.34,873.49,6.73,180.1,2657.56,753.44,7.82,166.91,1541.9,868.75,7.32,268.61,1556.91,869.12,7.39,268.61,2575.59,874.58,7.87,89.83,2559.59,874.53,7.81,89.83,1759.89,1452.25,7.03,179.85,1772.28,874.01,3.89,269.23,2192.63,873.47,6.61,89.83,1992.05,875.76,7.59,269.55,2044.14,876.16,7.35,269.55,1758.7,1572.54,8.07,179.28,1757.86,1639.54,7.6,179.28,1757.5,1668.35,7.48,179.28,2160.14,873.38,8.7,89.83,1757.05,1703.88,8.42,179.28,1956.02,872.18,7.28,89.55,2184.17,876.75,9.14,269.83,1755.1,1718.87,8.36,122.46,2a,11,1568378102
25577,25577,794.933474646994,1568378943.0294847,794.933474646994,-78.66392602815684,569.2224252638957,80.46708191202471,675.1149100533382,0.9953089356422424,610.5493108381964,105.38063997021796,739.7364645969842,0.9856334924697876,612.7809176085127,44.178502833906,739.3453748072577,0.9484086036682128,513.5598194794322,160.6711961959257,721.783015321723,0.3538669347763061,517.7843380731124,-5.503700223643168,727.0866547112172,0.6935726404190063,446.47633641657984,201.55437858633388,600.2319048093435,0.8292578458786011,446.202764001565,-65.85312806709504,620.7494528905597,0.954012393951416,592.7279020301906,256.1108661354125,385.66222637638634,0.8522583842277527,571.4359185031676,-166.02215566740887,400.9131732694632,0.9277020692825316,779.1941065153846,286.137924816002,210.342908822912,0.945030689239502,750.5777761514818,-212.9324250769075,185.5004787150227,0.6606178283691406,421.0452039301561,144.04766259047926,209.10505762419385,0.14063766598701474,398.89014752505057,-61.714334161905185,197.64596282971368,0.25513559579849243,686.6132595088285,140.6801865358645,118.76538269442491,0.09187108278274536,720.0331646051155,-105.58346149430635,52.57042762709838,0.2861927151679993,564.9224811563687,184.2015135554269,-419.1315582289643,0.04285317659378052,293.25119410242377,-136.37216131736142,-765.4414900971577,0.003907680511474609,1763.59,1299.4208478819642,5.94,0.8727539473245377,,,,,1761.1266525353005,830.5590249357413,6.7967797175952125,180.37,1761.2266525353007,845.5523724004406,6.730042394098206,180.37,1527.5556350769434,868.4033050706012,7.2767373234970085,268.61,1761.31,859.47571986514,6.796482958907781,180.1,1761.34,873.2590249357413,6.766822111693418,180.1,2657.620254364589,753.182245218146,7.850127182294613,166.91,1541.6556350769436,868.7466525353008,7.316652535300598,268.61,1556.6656350769438,869.1133050706012,7.373262676502992,268.61,2575.854449711253,874.58,7.87,89.83,2559.851102246553,874.53,7.826737323497007,89.83,1759.89,1452.0123300063424,7.036694929398802,179.85,1772.1394064826252,874.01,3.97703408218444,269.2199576059018,2192.8509326701605,873.47,6.616694929398802,89.83,1991.7955926828452,875.7566525353006,7.5866525353005985,269.55,2043.895635076944,876.16,7.32991521180359,269.55,1758.7033474646994,1572.2688553593484,8.09008478819641,179.28,1757.8633474646995,1639.288940147545,7.586610141202392,179.28,1757.5033474646993,1668.095592682845,7.513474646994015,179.28,2160.431229428848,873.38,8.703347464699402,89.83,1757.0533474646993,1703.5954655005512,8.426694929398803,179.28,1956.261017458357,872.18,7.246525353005984,89.55,2183.8653807123546,876.7466525353008,9.126610141202397,269.83,1755.2740681643688,1718.6524147945388,8.390127182294611,124.32119037286724,2a,11,1568378102
25578,25578,794.9666176281241,1568378943.0626252,794.9666176281241,-78.70240947105829,569.3340174680534,76.66862621783042,674.5447774345214,0.9960048198699952,588.4008898101373,103.80049733998648,727.1115180749028,0.9395664930343628,615.3260969245506,38.834530750004966,736.0988560075197,0.9546849727630616,517.0982463606223,155.53474665168594,720.2532893978425,0.449007123708725,529.5080886163407,-6.017200463651585,727.5845472675372,0.7553145885467529,450.895012353947,200.1905366561025,604.3836257741671,0.6710889339447021,451.9949327215058,-70.68236210231707,609.9220622645088,0.7755982279777527,585.5518838796901,264.16149106102654,400.6510626846154,0.7712668776512146,558.9901307551544,-164.58740023637824,410.52920507551016,0.8412677049636841,770.6688390540971,287.19383675316845,208.3180844207237,0.9538130164146424,753.9702730433607,-215.48326382488915,186.24567364389492,0.6781085133552551,418.6447921532908,144.5064384161542,201.2571838909528,0.1521281898021698,384.1086639546687,-60.78609469788257,195.62764851836613,0.693767249584198,695.3015651822234,139.507699133397,95.3804770020582,0.10207554697990416,716.0710958741005,-98.783599709407,49.64740499905125,0.5060274600982666,562.3474252163003,186.16063894182258,-448.82592941414566,0.018272221088409424,391.9108546079051,-125.17773140454321,-651.8788458968197,0.004733413457870482,1763.59,1299.6197057687448,5.94,0.7368677246909927,,,,,1761.1233382371875,830.3303383659435,6.823294102499317,180.37,1761.2233382371876,845.3270001287558,6.739985288437245,180.37,1527.3136913146936,868.3966764743751,7.293308814062072,268.61,1761.31,859.2536618915683,6.753397083438608,180.1,1761.34,873.0303383659433,6.803279390936563,180.1,2657.6799117306227,752.927044263444,7.879955865311732,166.91,1541.4136913146936,868.7433382371877,7.313338237187585,268.61,1556.4236913146935,869.1066764743751,7.356691185937925,268.61,2576.1162792621813,874.58,7.87,89.83,2560.109617499368,874.53,7.843308814062074,89.83,1759.89,1451.7770148403185,7.04332352562483,179.85,1772.0002059618785,874.01,4.063205833122787,269.2100147115628,2193.0696763456194,873.47,6.62332352562483,89.83,1991.5437060262564,875.7533382371877,7.5833382371875855,269.55,2043.6536913146936,876.16,7.310029423125512,269.55,1758.7066617628125,1572.0003972121945,8.10997057687449,179.28,1757.8666617628126,1639.0403677890686,7.5733529487503395,179.28,1757.5066617628124,1667.8437060262563,7.546617628124149,179.28,2160.7195733646804,873.38,8.706661762812415,89.83,1757.0566617628126,1703.313750160945,8.433323525624829,179.28,1956.4996469224936,872.18,7.213382371875852,89.55,2183.5637795840703,876.7433382371877,9.11335294875034,269.83,1755.4464116662455,1718.436985417193,8.419955865311731,126.16394012370264,2a,11,1568378102
25579,25579,795.0,1568378943.096005,795.0,,570.0435607947759,71.43547633428311,672.6581095738343,0.9941802024841307,596.3090478061581,100.08292617066073,730.8608961191256,0.9478213787078856,622.3284715368945,40.901619387406704,743.1820726376578,0.962296426296234,511.6622071478289,151.2932813890894,715.6571571898602,0.43342456221580505,561.5057284139588,-4.401623009061094,748.1261100126013,0.8932644724845886,447.88773489647593,194.94328934055767,598.4973387945194,0.7358314990997314,455.27004134782914,-79.93196047984408,611.4564622079836,0.5939085483551025,587.8369394322085,253.7830742659277,387.0659555690081,0.8754941821098328,557.6618311861316,-166.90907041322475,411.0501899621532,0.8746291399002075,775.7061963626759,291.7016902582675,205.3030839032276,0.9466555118560792,750.0606171261509,-219.15293242455917,186.45194705546916,0.5996375679969788,433.91235060999327,166.64838933150975,183.8709242455066,0.035419315099716187,396.1949484948212,-71.39390497402887,185.31777574432823,0.34329676628112793,746.8895971025121,144.40930296425518,75.38327686440199,0.05391237139701843,739.1789529962144,-102.16343857819149,72.12346983111352,0.2293609976768493,557.5061377491295,187.88786262187352,-463.4244811425904,0.0189388394355774,874.4620942402968,-81.61825899996059,-115.07593199795616,0.0047758519649505615,1763.59,1299.82,5.94,0.6,,,,,1761.12,830.1,6.85,180.37,1761.22,845.1,6.75,180.37,1527.07,868.39,7.31,268.61,1761.31,859.03,6.71,180.1,1761.34,872.8,6.84,180.1,2657.74,752.67,7.91,166.91,1541.17,868.74,7.31,268.61,1556.18,869.1,7.34,268.61,2576.38,874.58,7.87,89.83,2560.37,874.53,7.86,89.83,1759.89,1451.54,7.05,179.85,1771.86,874.01,4.15,269.2,2193.29,873.47,6.63,89.83,1991.29,875.75,7.58,269.55,2043.41,876.16,7.29,269.55,1758.71,1571.73,8.13,179.28,1757.87,1638.79,7.56,179.28,1757.51,1667.59,7.58,179.28,2161.01,873.38,8.71,89.83,1757.06,1703.03,8.44,179.28,1956.74,872.18,7.18,89.55,2183.26,876.74,9.1,269.83,1755.62,1718.22,8.45,128.02,2a,11,1568378102
25580,25580,795.0331488493335,1568378943.1292346,795.0331488493335,-90.03349233905755,578.1061573211721,70.88477256029944,681.7346291146049,0.9966593980789183,600.175212445504,98.41142847851052,732.8962603517938,0.9652352333068848,616.2146392479588,40.230472814815776,740.320178461336,0.9690462350845336,512.4431371172395,146.44921669100538,715.7884014305728,0.4761199355125427,555.1841410193637,-10.586330648326104,747.6982606872348,0.9196504950523376,456.14395936647776,190.5171896626516,572.3986356159994,0.31266525387763977,457.44989359895607,-83.59358372700888,595.5827267045609,0.04322865605354309,598.5409658835167,257.24956885503934,373.1455945626685,0.9593826532363892,561.394853705102,-166.51199840965285,411.3081975871991,0.8613402843475342,763.8272501304997,289.20907884717457,213.1389714994621,0.9362863898277284,757.1776001829445,-219.41417566696296,193.9891064456894,0.662925124168396,439.2913293847921,156.0403728029622,160.70140593385034,0.07021665573120117,403.98189786989303,-69.13255295701549,205.73463796643088,0.44645050168037415,746.3981104244763,154.70799780738,34.88050267926377,0.031235933303833008,733.5328298097631,-101.10535004928622,82.05443905435588,0.3028031885623932,550.6229966508762,194.8029180522122,-469.8595301485949,0.01625993847846985,614.961134590892,-99.35115250776705,-400.95573678453735,0.004539072513580322,1763.59,1300.0155782110678,5.9366851150666475,0.4640897177325055,,,,,1761.12,829.8779027094652,6.826795805466525,180.37,1761.22,844.874587824532,6.769889309600121,180.37,1526.8246985149317,868.3866851150667,7.326574424666767,268.61,1761.31,858.8045878245321,6.743148849333536,180.10662976986671,1761.3366851150665,872.5779027094652,6.816795805466525,180.1,2657.796353043867,752.418068745065,7.913314884933354,166.91,1540.9280133998652,868.7333702301332,7.316629769866707,268.61,1555.9380133998652,869.0933702301334,7.333370230133292,268.61,2576.6385610248017,874.58,7.8467958054665266,89.83,2560.628561024801,874.53,7.836795805466527,89.83,1759.89,1451.3046431697321,7.0698893096001205,179.85,1771.7141450629324,874.0066851150667,4.229557238400485,269.1867404602666,2193.5087824056013,873.47,6.616740460266585,89.83,1991.0380687450647,875.75,7.573370230133293,269.55,2043.1646985149318,876.1566851150667,7.309889309600121,269.55,1758.7133148849334,1571.4581794354654,8.139944654800061,179.28,1757.8733148849333,1638.5380687450654,7.556685115066647,179.28,1757.5133148849334,1667.3380687450654,7.583314884933354,179.28,2161.298394989202,873.38,8.70005534519994,89.83,1757.063314884933,1702.748234780665,8.469833964400179,179.28,1956.978671715201,872.1833148849333,7.1833148849333535,89.55,2182.958345471065,876.74,9.10331488493335,269.83,1755.732706087734,1717.9614389751985,8.443370230133292,130.8376521933505,2a,11,1568378102
25581,25581,795.0664361211267,1568378943.162603,795.0664361211267,-90.03451826298527,571.0157542426482,63.04460493960529,675.7619334008455,0.9971410036087036,601.7081237105741,90.83447062136015,738.3148682277663,0.983272671699524,631.2249337360125,32.890746197968674,748.0798500304812,0.9723124504089355,525.3387152440519,137.69332704153558,726.1372960162234,0.5346044301986694,553.3918107156394,-18.731523787063864,744.5194472429292,0.8508710265159607,441.28653192420035,192.029407588303,628.8519913755413,0.8920763731002808,452.8675485602129,-86.84868509220762,606.5604253085806,0.7044160962104797,592.6462451664448,261.7734825150469,385.97353794648905,0.7768588066101074,559.2917388847792,-169.19963505069381,408.41343250770035,0.8071025609970093,778.1329353903377,289.82754122169064,209.9353271137516,0.9537588357925416,768.0415165224275,-211.98337007074986,198.8360199101995,0.5379544496536255,428.11616766662974,171.79545379346746,164.7795622222991,0.04012671113014221,412.07887723363604,-69.52891732558442,197.2647780214291,0.05817803740501404,747.1241217151352,156.33470668565684,20.47422756805565,0.06888499855995177,735.3380894882316,-106.85051767372579,91.65432281625708,0.22883617877960205,533.2821238136423,196.79334791016842,-490.90166305645926,0.013789653778076172,715.8130243961,-69.33358584694558,-261.79260001612704,0.004487931728363037,1763.59,1300.211973114648,5.933356387887322,0.32761190338018703,,,,,1761.12,829.6548779884505,6.8034947152112535,180.37,1761.22,844.6482343763379,6.78986167267607,180.37,1526.5783727036614,868.3833563878873,7.343218060563393,268.61,1761.31,858.5782343763377,6.7764361211267845,180.1132872242254,1761.3333563878873,872.3548779884504,6.793494715211251,180.1,2657.8529414059153,752.1650854794364,7.916643612112678,166.91,1540.6850163157746,868.7267127757747,7.323287224225358,268.61,1555.6950163157746,869.0867127757747,7.326712775774642,268.61,2576.8982017447893,874.58,7.82349471521125,89.83,2560.888201744789,874.53,7.8134947152112515,89.83,1759.89,1451.0683035399998,7.0898616726760695,179.85,1771.5676810670425,874.0033563878873,4.309446690704282,269.1734255515493,2193.7284783994364,873.47,6.603425551549287,89.83,1990.7850854794367,875.75,7.566712775774643,269.55,2042.9183727036616,876.1533563878872,7.32986167267607,269.55,1758.7166436121124,1571.1852238067606,8.149930836338035,179.28,1757.8766436121127,1638.2850854794367,7.553356387887321,179.28,1757.5166436121124,1667.0850854794367,7.586643612112678,179.28,2161.587994253803,873.38,8.690069163661965,89.83,1757.0666436121123,1702.4652929704223,8.499792509014107,179.28,1957.2183400721128,872.1866436121127,7.186643612112678,89.55,2182.6554312977464,876.74,9.106643612112675,269.83,1755.845882811831,1717.7017982552109,8.436712775774643,133.66707029577663,2a,11,1568378102
25582,25582,795.1,1568378943.1962485,795.1,-90.83855927265913,568.1487967325925,55.863915100016925,675.4989163140983,0.9977747201919556,598.4318927007672,84.84137100391547,740.8083434217782,0.990797519683838,622.617116404163,26.6815888229181,748.8365859420738,0.9713199138641356,516.3000245105209,132.31924937503,724.655903500603,0.4126967489719391,553.4591338586171,-24.395153703385553,743.196652393455,0.7565593719482422,449.8666445769332,173.43379866538498,583.449919833967,0.2201959788799286,457.27546605758886,-84.05290427762152,585.9190843227423,0.0018783509731292727,598.6019908508796,260.74368251951773,373.9276616633328,0.921846866607666,563.3788158568859,-176.16356497389995,398.56775268871536,0.8853253126144409,760.5894913550065,299.64935585552996,211.26250814315688,0.9252748489379884,768.7317344492494,-210.33808696685418,189.50912616511425,0.7583396434783936,429.6150164962874,158.39092070639012,159.2859800453926,0.05740034580230712,403.83230449440947,-68.47252644340854,218.0127915090572,0.2697475552558899,723.2424433759503,151.83712569561658,20.092084499990165,0.159794420003891,710.1288591380969,-108.46552451561527,125.53527252122991,0.28945255279541016,507.82326992061684,193.84869381319595,-524.3486384647016,0.0135745108127594,461.0533211549322,-91.4063437918137,-478.47807894499664,0.004190295934677124,1763.59,1300.41,5.93,0.19,,,,,1761.12,829.43,6.78,180.37,1761.22,844.42,6.81,180.37,1526.33,868.38,7.36,268.61,1761.31,858.35,6.81,180.12,1761.33,872.13,6.77,180.1,2657.91,751.91,7.92,166.91,1540.44,868.72,7.33,268.61,1555.45,869.08,7.32,268.61,2577.16,874.58,7.8,89.83,2561.15,874.53,7.79,89.83,1759.89,1450.83,7.11,179.85,1771.42,874.0,4.39,269.16,2193.95,873.47,6.59,89.83,1990.53,875.75,7.56,269.55,2042.67,876.15,7.35,269.55,1758.72,1570.91,8.16,179.28,1757.88,1638.03,7.55,179.28,1757.52,1666.83,7.59,179.28,2161.88,873.38,8.68,89.83,1757.07,1702.18,8.53,179.28,1957.46,872.19,7.19,89.55,2182.35,876.74,9.11,269.83,1755.96,1717.44,8.43,136.52,2a,11,1568378102
