,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,K_in-H_out.17_x,K_in-H_out.17_y,K_in-H_out.17_speed,K_in-H_out.17_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,scenario,participant_id,source_file
27390,27390,890.1,1568114364.0920315,890.1,-85.75258602113254,,641.4651767441126,74.19416013879474,619.0719987602257,0.9963979721069336,631.8850315952362,97.11836985969187,657.6943129833047,0.9602668881416321,632.7367644326888,43.969313767215844,653.4703370082473,0.9771930575370787,584.2016872403315,135.46369106456496,651.0225610163136,0.6043310165405273,579.2279322449757,1.4119842832627114,640.0960834311253,0.442826509475708,519.1471895805342,199.6550897914754,507.35389619779266,0.8870846033096313,514.0592166589179,-47.07421911246336,517.4659979800908,0.8605479001998901,568.0918944275243,283.3617967586014,295.53753132349243,0.09480738639831544,609.2356702096655,-110.45441937069107,329.81054294155325,0.16484245657920835,790.786408307285,324.0200423207565,198.505215364834,0.7226581573486328,796.9182189655023,-146.2763851374464,204.56314064383358,0.8697248697280884,473.5788872094341,177.47071666167062,74.02268070940512,0.3138085007667541,579.9699401945818,-12.545212593685296,66.38790184926543,0.08275419473648071,602.1168751171875,191.47218113898964,-126.40033369985622,0.0579732358455658,579.4142496278358,-57.15724183943525,-255.73798276469952,0.17396757006645205,327.6805777664277,231.1091986251128,-709.3458386992966,0.011666178703308105,798.8833624330025,-46.44234114664803,-206.0468695587474,0.03718376159667969,1764.68,1312.05,4.84,0.58,1760.83,785.02,7.16,180.37,1760.92,799.11,7.17,180.37,1399.27,827.14,7.76,181.84,1761.13,973.2,7.68,179.85,2714.12,654.57,7.99,142.36,1399.74,841.9,7.7,181.84,2704.97,666.44,7.97,142.36,2695.85,678.27,8.02,142.36,2639.09,863.68,9.55,141.47,1839.22,874.56,7.49,269.55,1857.14,874.7,7.56,269.55,2624.51,873.89,10.0,96.68,1872.36,874.82,7.45,269.55,1991.16,875.75,8.13,269.55,1760.05,1389.29,9.31,179.85,1743.22,1732.97,6.24,169.97,1744.76,1745.63,6.14,198.18,2059.83,876.29,8.96,269.55,2a,5,1568113453
27391,27391,890.1332098039778,1568114364.1251695,890.1332098039778,-99.67130405899331,,645.3726127590126,72.81160289939206,619.5721417372513,0.9965335726737976,636.6498313618209,96.71503439955723,656.9396195424845,0.9891523122787476,635.8528811866522,42.88092606706397,654.373488474382,0.9704176783561708,583.6244309230365,136.45113577283487,652.5894129472541,0.5198629498481749,576.0105680337191,2.5424180213455223,640.1994717785434,0.37428829073905945,510.651470921346,196.6581653721621,512.9480617235846,0.9441998600959778,511.37627952441306,-45.870180644974184,514.9611864871242,0.8731395602226257,582.3508617686523,297.8900609048964,302.03372035378004,0.773359477519989,613.636951733254,-112.63851551198609,335.9752396750742,0.6264603734016418,775.0277707010416,333.0753809736814,190.740835766938,0.8374695777893066,798.5580454247407,-142.55221165263438,210.5281005076641,0.8630917072296143,509.832066718484,189.2774209805789,4.027036457592857,0.5072711706161499,590.1974931828054,-7.377584586949568,55.7430161333325,0.21352598071098328,437.58647230566635,220.34855407638054,-407.3767564667317,0.05474117398262024,564.9143961047432,-57.40343950333509,-343.3960013438768,0.1770230531692505,325.45164541264194,232.28570767410812,-715.8060449189297,0.013755857944488524,684.563286214385,-56.275003052081566,-324.59010074766195,0.05523556470870972,1764.6833209803979,1312.2127280394914,4.836679019602222,0.609888823580011,1760.8266790196021,784.7808894113599,7.173283921591116,180.37,1760.92,798.8742103917579,7.146753137215548,180.37,1399.2600370588063,826.884284509371,7.7433950980111055,181.84,1761.133320980398,972.9476054897686,7.64679019602221,179.85,2714.2827280394918,654.3607782349401,7.996641960795557,142.36,1399.7333580392044,841.6409635289732,7.716604901988895,181.84,2705.1327280394908,666.2274572545423,7.996567843182232,142.36,2696.009407059093,678.0607782349399,7.993432156817768,142.36,2639.173024509945,863.3877537249954,9.403876862497725,143.03418176735389,1838.9709264701667,874.56,7.49,269.55,1856.8942474505645,874.7,7.520148235226652,269.55,2624.86866588296,873.8169384312488,9.897049607668851,97.28773941279356,1872.1076054897687,874.82,7.48320980397779,269.55,1990.8876796073819,875.7466790196022,8.139962941193337,269.55,1760.05,1388.9811488230066,9.293395098011104,179.85,1743.2963825491488,1732.7773831369286,6.253283921591116,169.28919901845532,1744.70022235284,1745.4473460781219,6.169888823580012,198.18,2059.5344327445982,876.2866790196022,8.953358039204444,269.55,2a,5,1568113453
27392,27392,890.1667928243063,1568114364.15868,890.1667928243063,-86.88878404209099,,645.5460568904648,74.12288268684568,619.8462751085908,0.997382402420044,633.3194795560364,97.96609188830152,655.8836114688055,0.9924328327178956,627.4415674158198,43.83595383553307,655.1517862101276,0.9775739908218384,578.9824380097563,140.23082200335912,649.290113494656,0.7192857265472412,580.5955866497558,5.8126971168377874,643.614304708812,0.4366179406642914,512.321519031686,201.1556374883352,499.17266871842946,0.8460638523101807,511.78605710672593,-42.91885850983237,513.4715089786358,0.8984323740005493,592.3515112024933,303.63569431043635,305.20961313615965,0.6527287364006042,614.8107098848318,-112.62833369590805,332.63163774767975,0.18649068474769592,775.8296169408594,333.9951186502493,189.0912415264204,0.8878025412559509,801.9921837799671,-144.21328421797696,212.83132001760242,0.9498164653778076,497.3074790317891,186.02209804965926,45.94846018564057,0.4781651198863983,562.5481866572694,-5.5244414441254674,32.36663352160403,0.2369813919067383,349.0260926187049,232.0589261240328,-481.81293413188456,0.038714081048965454,561.6096612895155,-56.671994758135604,-334.188306794393,0.110491544008255,314.0267178931885,233.53429175966062,-734.6108697260004,0.016307085752487186,617.3788976315478,-59.24921688626729,-384.1441831063038,0.25784558057785034,1764.6866792824308,1312.3772848391009,4.8333207175693635,0.6401135418757371,1760.8233207175692,784.5390916649941,7.18671712972255,180.37,1760.92,798.6357709474248,7.123245022985537,180.37,1399.2499621527081,826.6256952528411,7.726603587846812,181.84,1761.1366792824308,972.6923745352716,7.613207175693625,179.85,2714.447284839101,654.1492052068699,8.003358564861275,142.36,1399.7266414351388,841.3790159704104,7.733396412153188,181.84,2705.297284839101,666.0125259244393,8.0234342594451,142.36,2696.1706055566706,677.8492052068698,7.9665657405549,142.36,2639.256982060766,863.0922231461038,9.256111573051953,144.61594202483025,1838.7190538177026,874.56,7.49,269.55,1856.6457331001332,874.7,7.4798486108323505,269.55,2625.231362502509,873.7430557865259,9.792942244650238,97.90230868480666,1871.852374535272,874.82,7.516792824306375,269.55,1990.6122988406878,875.7433207175694,8.150037847291912,269.55,1760.05,1388.6688267339507,9.276603587846813,179.85,1743.373623495905,1732.582601619023,6.26671712972255,168.6007471017193,1744.6397729162484,1745.262639466315,6.200113541875737,198.18,2059.235543863673,876.2833207175694,8.946641435138725,269.55,2a,5,1568113453
27393,27393,890.2,1568114364.1918154,890.2,-85.88634153625587,,639.4679584312099,74.63967411165599,615.2628118817054,0.996944785118103,632.4610195923501,99.19170616414252,657.2126568216013,0.9910203218460084,629.1533439653913,46.44025734023094,659.1589984703787,0.975233554840088,577.9347020427067,142.33699768328256,649.3879010163607,0.6700692772865295,586.8490449547727,8.711012158499376,647.297827137146,0.3986129760742188,516.3053888475787,202.9136728818024,499.69145858468505,0.8027878999710083,511.0452441738125,-39.13503701087795,515.1688496122512,0.9040725231170654,589.2493766758382,305.66075667625717,307.2293763318515,0.6174821853637695,607.3341346672912,-97.12896595133051,327.6064051580032,0.060875684022903435,771.3185612747267,337.18288269212366,188.69597089685246,0.8097437620162964,798.9280690925017,-143.77346997396484,211.5840702929514,0.9260480403900146,487.1115786719948,186.770292526196,47.179930542043245,0.7531201243400574,508.11967929292666,19.773229959515188,-24.6551936444597,0.04051122069358826,324.4211661265242,233.27919532813902,-498.4295304060794,0.03300437331199646,552.3191689253617,-55.82857482016801,-351.98764447079316,0.14387020468711853,329.36937538323707,230.3402982594077,-723.3673574865186,0.01379510760307312,594.2591177705093,-52.38129719949079,-420.1619339599447,0.13976669311523438,1764.69,1312.54,4.83,0.67,1760.82,784.3,7.2,180.37,1760.92,798.4,7.1,180.37,1399.24,826.37,7.71,181.84,1761.14,972.44,7.58,179.85,2714.61,653.94,8.01,142.36,1399.72,841.12,7.75,181.84,2705.46,665.8,8.05,142.36,2696.33,677.64,7.94,142.36,2639.34,862.8,9.11,146.18,1838.47,874.56,7.49,269.55,1856.4,874.7,7.44,269.55,2625.59,873.67,9.69,98.51,1871.6,874.82,7.55,269.55,1990.34,875.74,8.16,269.55,1760.05,1388.36,9.26,179.85,1743.45,1732.39,6.28,167.92,1744.58,1745.08,6.23,198.18,2058.94,876.28,8.94,269.55,2a,5,1568113453
27394,27394,890.2332198020179,1568114364.2251153,890.2332198020179,,,642.5336192468749,78.23526939263283,616.787997120256,0.997383952140808,638.7365157562443,100.70761242482,661.5267488486652,0.9925339221954346,628.5758486506642,49.157010648551214,661.0419231737126,0.97870135307312,580.3366373350873,145.42129620916802,653.0894730552998,0.5829893350601196,570.7930774588164,0.45262570983774,653.6611509624487,0.6689640879631042,525.3078514808217,205.37446379786653,502.3762845635656,0.8111782073974609,522.773530999463,-27.65764747681365,499.87454525542205,0.7127108573913574,589.2686594589253,306.8863552727424,306.4396535925722,0.4343184232711792,610.384094330807,-104.89328626553473,328.8361769196715,0.7651237249374391,773.7323224167427,337.0880088371932,192.22621727134486,0.8111820220947266,802.2323400613417,-145.34636583009532,212.24073330369217,0.8982919454574585,486.1449739092228,186.35447866891516,45.975973213057756,0.7840099930763245,515.5837840623367,3.793181070017397,40.937576185226334,0.3138553500175476,322.9261066986329,233.78783439720382,-490.09218359366287,0.04563850164413452,739.4301909071526,-38.82140061615545,-78.26728915796912,0.13434314727783206,312.6671408203095,264.5390307866773,-741.2992298104042,0.010769098997116087,589.0826141207206,-44.200864575801866,-441.43963842168364,0.08479613065719603,1764.6933219802015,1312.6994550496854,4.826678019798216,0.7032198020178414,1760.82,784.0641394056734,7.18339009899108,180.37,1760.9166780197986,798.1608174254715,7.116609901008919,180.37,1399.2333560395966,826.1142075244626,7.726609901008921,181.84,1761.14,972.1875295046643,7.589965940605353,179.85,2714.7727770298875,653.7273932670859,8.036575841614273,142.36,1399.7100340593947,840.8642075244626,7.743356039596432,181.84,2705.6227770298874,665.5907152472876,8.05,142.36,2696.4927770298873,677.4273932670857,7.996473663430329,142.36,2639.419727524843,862.5242756432518,8.960510890919712,147.69814495221536,1838.2241734650681,874.5566780197981,7.486678019798216,269.55,1856.1508514848667,874.6966780197982,7.459931881210705,269.55,2625.935485940985,873.6035603959642,9.59366257414826,99.10131247591758,1871.350851484866,874.8166780197982,7.523424158385727,269.55,1990.0709196036553,875.74,8.130102178183941,269.55,1760.05,1388.0543778214358,9.250034059394649,179.85,1743.5230835644395,1732.1973251482966,6.260068118789295,167.24231603883604,1744.516882376166,1744.8840031680948,6.23,198.17335603959646,2058.6443437620414,876.2766780197983,8.93335603959643,269.55,2a,5,1568113453
27395,27395,890.2665447314969,1568114364.2585206,890.2665447314969,-89.44704947683339,,639.5002390003583,82.97082797506226,615.2727138773811,0.9967938065528872,638.8140688310342,104.58097395131644,662.7343841055633,0.9932941198349,634.8415683915329,51.571161758413744,665.4057182408712,0.9777563810348512,583.028402390458,148.50644477536525,656.7408570187707,0.580987274646759,587.477141660011,0.6850427743447048,663.7122556161453,0.6436994075775146,517.6060274277046,211.54800986394176,497.05205862952425,0.3966197669506073,511.64828599473645,-31.38606135652709,515.2218473598983,0.924526572227478,594.1417101800417,307.5684269885872,304.61923911964453,0.4690800607204437,616.703928417816,-115.1836914322282,337.4462719001959,0.9616578817367554,774.2949685605588,332.3951638431377,191.88943895933946,0.8595725297927856,801.776232991676,-145.0742320384589,213.93842031583983,0.9292211532592772,516.5377877897217,184.6121383562368,76.47487624299936,0.7430236339569092,517.6288205949925,-1.1394866291141899,58.857201949890005,0.6774889230728149,314.3311061171594,237.86521819891857,-493.8678758864782,0.0376928448677063,821.7560084010993,-32.23540607636655,32.38247142727732,0.13517972826957705,325.0733906858582,279.03418652613817,-728.5423370797922,0.014491230249404909,584.8894976031612,-41.61146173291151,-446.3820004005104,0.06467419862747192,1764.6966544731495,1312.859414711185,4.823345526850312,0.7365447314968938,1760.82,783.827532406372,7.1667276342515525,180.37,1760.9133455268507,797.9208779332222,7.133272365748447,180.37,1399.226691053701,825.8576055674739,7.743272365748447,181.84,1761.14,971.9342600406236,7.599963419449067,179.85,2714.936069184335,653.5141137184197,8.063235785197515,142.36,1399.7000365805511,840.6076055674739,7.736691053700621,181.84,2705.7860691843352,665.3807681915695,8.05,142.36,2696.656069184335,677.2141137184199,8.053126043544719,142.36,2639.499707355593,862.2476787285757,8.810548708263976,149.22109422940804,1837.977568986923,874.5533455268503,7.483345526850312,269.55,1855.9009145137732,874.6933455268504,7.4799268388981375,269.55,2626.282065207568,873.5369105370062,9.497020278659008,99.69449622064472,1871.100914513773,874.8133455268503,7.496764214802486,269.55,1989.8009876748752,875.74,8.100109741652796,269.55,1760.05,1387.747788470229,9.240036580550932,179.85,1743.5963984092932,1732.0040405573181,6.240073161101863,166.56248747746338,1744.453565010156,1744.6873860841683,6.23,198.16669105370065,2058.347751889678,876.2733455268503,8.926691053700619,269.55,2a,5,1568113453
27396,27396,890.3,1568114364.2920566,890.3,-89.8088820590907,,641.8095695419668,85.75435112401047,618.7999957831793,0.9975818395614624,638.2394307485039,107.24821635688835,664.1665015936974,0.9937686324119568,634.6841706413744,53.54353839867545,667.03479851219,0.9798738956451416,588.237759686839,150.626930132643,661.9912653068204,0.54022216796875,578.7919392218233,3.31583999053532,661.1572809653335,0.6818875670433044,525.0894970758358,213.41664696111664,499.9739094805597,0.4671459496021271,508.6230024248294,-19.74460738418405,513.8876498666007,0.3990903198719025,602.2242205982517,306.1679674946742,295.17353390447664,0.6672585010528564,626.454980409729,-113.21515838863961,327.5949836817021,0.4935934245586395,787.8221555827963,328.0800466628225,197.51466181691296,0.8117693662643433,810.6007642530084,-139.06912374331623,213.20177329377987,0.9410939216613772,529.4998368280487,186.26016752496415,88.00218629771179,0.7401790618896484,502.57506602179876,-1.1072412784084946,5.310808099811851,0.2119169533252716,517.8349041900544,214.40972658580483,-237.53688982027745,0.0339927077293396,653.3582147107445,-45.98966854371418,-204.2272910445964,0.08772265911102295,285.89335197607966,292.15676020399775,-769.2326131334471,0.011404454708099363,578.4881056559698,-43.712150722615526,-458.262207308704,0.04278358817100525,1764.7,1313.02,4.82,0.77,1760.82,783.59,7.15,180.37,1760.91,797.68,7.15,180.37,1399.22,825.6,7.76,181.84,1761.14,971.68,7.61,179.85,2715.1,653.3,8.09,142.36,1399.69,840.35,7.73,181.84,2705.95,665.17,8.05,142.36,2696.82,677.0,8.11,142.36,2639.58,861.97,8.66,150.75,1837.73,874.55,7.48,269.55,1855.65,874.69,7.5,269.55,2626.63,873.47,9.4,100.29,1870.85,874.81,7.47,269.55,1989.53,875.74,8.07,269.55,1760.05,1387.44,9.23,179.85,1743.67,1731.81,6.22,165.88,1744.39,1744.49,6.23,198.16,2058.05,876.27,8.92,269.55,2a,5,1568113453
27397,27397,890.3332039315901,1568114364.3252964,890.3332039315901,-87.72093788356804,,639.1057495164972,86.06323552042329,620.5281271805877,0.9976322650909424,634.3789896249575,111.80415999389444,663.8624116936925,0.9943937063217164,640.859781186737,57.5107711305779,669.6657182632437,0.9799668788909912,589.2275225552975,153.5075319090627,664.029165823273,0.5436071753501892,596.0313098358038,4.222776000793232,668.4646797781115,0.6834051012992859,519.8104149246818,215.576112360114,498.91968758594805,0.5265849828720093,510.58838405385126,-16.15663307567782,515.6396435848534,0.419725239276886,596.943334077127,304.80401306282437,302.69922868700337,0.5407183170318604,629.0534194306483,-111.79215043094635,325.0360985572308,0.5179653763771057,771.6834288693567,331.8219708186133,183.7070610995792,0.835922360420227,807.8973166636753,-138.17996641823692,211.86634469398228,0.9364361763000488,526.4082051747897,184.39083531146645,89.22649006802455,0.6247318983078003,508.88377625086616,-4.589260378377811,-4.009832106599049,0.2065851390361786,618.2318232146392,203.42447665516298,-118.72430329321816,0.05023971199989319,572.9932538914237,-53.20927927369178,-319.3530552967886,0.060704976320266724,285.4660400792221,294.0175234495879,-771.7297340655334,0.02026170492172241,548.5366283638214,-45.730692579822254,-486.0652632231089,0.07292941212654114,1764.703320393159,1313.1793788716327,4.816679606840987,0.8065243247491579,1760.82,783.35425208571,7.146679606840986,180.37,1760.91,797.44425208571,7.1333980342049275,180.37,1399.210038820523,825.341009333597,7.753359213681972,181.84,1761.14,971.424329726756,7.626601965795072,179.85,2715.2626992647915,653.090815230982,8.076718427363943,142.36,1399.683359213682,840.091009333597,7.763203931590143,181.84,2706.1126992647914,664.957494837823,8.076563145272116,142.36,2696.982699264792,676.7908152309819,8.08011646156887,142.36,2639.629805897385,861.6944073678018,8.590271743660699,152.82192533122497,1837.480970513074,874.55,7.4833203931590155,269.55,1855.400970513074,874.69,7.4900388205229556,269.55,2626.9620393159016,873.4035921368197,9.277145453116471,100.59547617062931,1870.6042909062326,874.8066796068408,7.4666796068409855,269.55,1989.2577277609607,875.736679606841,8.109844717908173,269.55,1760.0533203931589,1387.1312034362118,9.256563145272116,179.85,1743.746369042657,1731.6140968036182,6.239922358954086,165.1993194024021,1744.3235921368198,1744.2940968036182,6.223359213681973,198.15667960684098,2057.751164615689,876.27,8.92,269.55,2a,5,1568113453
27398,27398,890.3666586485217,1568114364.3587868,890.3666586485217,-87.64521304383094,,640.4004864117799,90.4015762147013,622.2590853925102,0.9984087944030762,629.9413860762372,117.41206635244819,664.2745912385462,0.9940565824508668,634.8966391971956,57.86479036653828,668.0199565288865,0.9812992811203004,589.1706394868286,156.12819890332804,665.24920209472,0.4971160292625427,600.199885798051,2.940847813780092,671.4057126422151,0.6739799976348877,515.4879707374387,214.06786925489345,504.3958320857715,0.622809648513794,526.3693965066378,-32.577249744938065,506.6922617508016,0.4368651211261749,590.1692001058979,309.1927678311193,315.83845070730604,0.8251103758811951,629.8386379986249,-114.91669527024617,323.80425137887056,0.3629806637763977,781.165355669345,328.44540374784845,191.96699696543962,0.8386083245277405,804.5194861730503,-141.91573621940182,209.53865353343318,0.9421600103378296,525.6743741271632,185.8572648046953,95.15836030326344,0.6385539174079895,474.1954429001543,16.630368991049558,13.768659088460625,0.037927240133285516,655.7912291819605,197.80289622424718,-70.64070339424336,0.08181366324424744,690.6208231553787,-41.532473886895716,-87.56869603458358,0.10561424493789673,293.4432194858372,292.2166063306303,-764.5993356006637,0.03560855984687805,529.5705137157618,-49.741888553072656,-495.54377480875183,0.08798515796661377,1764.7066658648525,1313.339961512905,4.813334135147815,0.8433245133740358,1760.82,783.1167235954947,7.143334135147816,180.37,1760.91,797.2067235954949,7.1166706757390745,180.37,1399.2000024054435,825.0800625415297,7.746668270295629,181.84,1761.14,971.1667284063817,7.643329324260925,179.85,2715.426627377757,652.8800505143123,8.06333654059126,142.36,1399.6766682702955,839.8300625415297,7.796658648521851,181.84,2706.276627377757,664.7433846494603,8.103326918817482,142.36,2697.146627377757,676.5800505143122,8.050007216330334,142.36,2639.679987972783,861.4167332172686,8.520016838104112,154.9094996677635,1837.2300601360864,874.55,7.486665864852187,269.55,1855.1500601360865,874.69,7.480002405443446,269.55,2627.2965864852185,873.3366827029562,9.153363000469152,100.90325956640102,1870.3567260009381,874.8033341351477,7.4633341351478135,269.55,1988.9833990821207,875.7333341351479,8.149990378226219,269.55,1760.0566658648522,1386.8200745687466,9.283326918817481,179.85,1743.8233148916006,1731.416713973721,6.259995189113112,164.51349770530206,1744.2566827029566,1744.096713973721,6.21666827029563,198.15333413514784,2057.4500721633035,876.27,8.92,269.55,2a,5,1568113453
27399,27399,890.4,1568114364.392164,890.4,-89.20811958720459,,643.8468812352693,89.70570716613214,623.9609674111098,0.9985988736152648,629.9067318860713,116.89741912513588,663.7447962620831,0.9955611228942872,634.8097918525258,57.40890492423507,667.2360678019664,0.9817411303520204,589.3154458734504,157.0872077613543,665.2730794749237,0.5370858311653137,589.2297541281687,5.745139579473715,665.7643676829427,0.6153874397277832,516.0279661339356,212.89921411366043,521.981170132921,0.8157563209533691,515.3713866774947,-19.788599286501967,513.4120926783717,0.5274001955986023,590.9998666643206,306.88055297550136,313.87760935315896,0.7926690578460693,631.2730958578715,-117.82964086717756,326.7401410739785,0.2823182940483093,788.3318149320842,327.25954058005954,198.6468304996553,0.8426868319511414,801.682611666484,-141.31113925623845,207.24320109251988,0.70503830909729,557.1645005995587,187.4124682061532,89.31127811456612,0.6141089797019958,480.2093227196573,0.8698740011839519,-8.04812571674708,0.18591618537902832,543.6634311699579,212.5150505304388,-209.58971983514337,0.07266825437545776,560.2493744629918,-48.415888432099656,-325.77930605033475,0.10982343554496764,288.30272695727297,295.0644005522292,-768.3381447867386,0.014443010091781616,513.2284787357196,-53.69719837002746,-512.6845386234214,0.047766029834747314,1764.71,1313.5,4.81,0.88,1760.82,782.88,7.14,180.37,1760.91,796.97,7.1,180.37,1399.19,824.82,7.74,181.84,1761.14,970.91,7.66,179.85,2715.59,652.67,8.05,142.36,1399.67,839.57,7.83,181.84,2706.44,664.53,8.13,142.36,2697.31,676.37,8.02,142.36,2639.73,861.14,8.45,156.99,1836.98,874.55,7.49,269.55,1854.9,874.69,7.47,269.55,2627.63,873.27,9.03,101.21,1870.11,874.8,7.46,269.55,1988.71,875.73,8.19,269.55,1760.06,1386.51,9.31,179.85,1743.9,1731.22,6.28,163.83,1744.19,1743.9,6.21,198.15,2057.15,876.27,8.92,269.55,2a,5,1568113453
27400,27400,890.4331304469426,1568114364.4254904,890.4331304469426,-85.34877514541304,,640.7231176836301,93.50352450708893,622.6208538929733,0.9988250732421876,637.0302050307026,119.64199119489423,666.4655558397596,0.9953784346580504,639.0828690696371,60.173128535211724,667.188405653309,0.9841899871826172,581.0291875215847,161.1585196254801,662.0998649416613,0.5239953398704529,588.5260386636462,8.370519902070594,664.8987592353589,0.6543035507202148,518.5620236538193,218.4655281829013,520.0039050039315,0.9701614379882812,522.4897087115753,-18.414829482709663,502.1007303585389,0.6985979676246643,604.0268997893586,305.2114005086753,317.8782314842828,0.9006175398826599,626.0979808589558,-114.56822443421068,332.7327209119595,0.6746017932891846,760.5921876257883,333.3673598550792,182.94163309722674,0.8628746271133423,798.9575792506915,-148.36458965700353,210.57633779825846,0.943000555038452,555.3178201371512,186.73987163775837,96.20951157437223,0.4786017537117005,455.5204014661608,-6.467648957211537,27.591339103601946,0.2501976490020752,502.8939830289035,228.23696450718415,-274.675784564463,0.17485100030899048,770.5427832296542,-35.77909180873104,-31.51483596394195,0.2938827574253082,277.36182642924496,303.02682433434916,-777.8924726708792,0.011301696300506592,485.55937338513746,-59.661180819181354,-548.1291388170205,0.022526025772094727,1764.7133130446946,1313.6590261453248,4.813313044694264,0.9131304469426564,1760.8166869553054,782.6414607820128,7.130060865917202,180.37,1760.9066869553058,796.7347738267073,7.113252178777063,180.37,1399.1833739106116,824.5648955585416,7.749939134082798,181.84,1761.14,970.6582086032358,7.640121731834405,179.85,2715.752339190019,652.4612781842612,8.030121731834406,142.36,1399.6600608659173,839.3115825138472,7.820060865917203,181.84,2706.605652234713,664.3179651395669,8.116747821222939,142.36,2697.472339190019,676.1579651395671,8.056443491636923,142.36,2639.779695670414,860.8716433797646,8.420182597751609,158.82542676062315,1836.73152164793,874.5466869553057,7.49,269.55,1854.6515216479306,874.6866869553057,7.496504357554125,269.55,2627.9447392459547,873.1639825697835,9.003495642445873,101.68376539128,1869.86152164793,874.8,7.466626089388531,269.55,1988.4416433797646,875.73,8.176747821222937,269.55,1760.06,1386.2018868434332,9.283495642445876,179.85,1743.9762000279682,1731.027843407733,6.276686955305735,163.15082583767554,1744.127052150809,1743.701217318344,6.239817402248391,198.1466869553057,2056.8551390222106,876.2666869553058,8.916686955305735,269.55,2a,5,1568113453
