,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,H_in-K_out.1_x,H_in-K_out.1_y,H_in-K_out.1_speed,H_in-K_out.1_angle,H_in-K_out.2_x,H_in-K_out.2_y,H_in-K_out.2_speed,H_in-K_out.2_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-K_out.3_x,H_in-K_out.3_y,H_in-K_out.3_speed,H_in-K_out.3_angle,H_in-K_out.4_x,H_in-K_out.4_y,H_in-K_out.4_speed,H_in-K_out.4_angle,K_in-H_out.1_x,K_in-H_out.1_y,K_in-H_out.1_speed,K_in-H_out.1_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-K_out.5_x,H_in-K_out.5_y,H_in-K_out.5_speed,H_in-K_out.5_angle,K_in-H_out.2_x,K_in-H_out.2_y,K_in-H_out.2_speed,K_in-H_out.2_angle,H_in-K_out.6_x,H_in-K_out.6_y,H_in-K_out.6_speed,H_in-K_out.6_angle,conflict_3b_x,conflict_3b_y,conflict_3b_speed,conflict_3b_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,K_in-H_out.3_x,K_in-H_out.3_y,K_in-H_out.3_speed,K_in-H_out.3_angle,K_in-H_out.4_x,K_in-H_out.4_y,K_in-H_out.4_speed,K_in-H_out.4_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,K_in-H_out.5_x,K_in-H_out.5_y,K_in-H_out.5_speed,K_in-H_out.5_angle,H_in-K_out.7_x,H_in-K_out.7_y,H_in-K_out.7_speed,H_in-K_out.7_angle,H_in-K_out.8_x,H_in-K_out.8_y,H_in-K_out.8_speed,H_in-K_out.8_angle,scenario,participant_id,source_file
24402,24402,567.7333950792631,1568109178.5380776,567.7333950792631,-72.80694133368512,604.8334060189915,56.61592685784069,700.4936586645717,0.998790979385376,600.2635092811361,81.13781068728086,739.138334721966,0.99120032787323,625.6572960927105,31.252320692522954,748.0563658361988,0.9905714988708496,587.7611722857388,110.31458340726697,746.1804945603606,0.610378623008728,598.8455856736965,-19.449263859526226,741.5230170665192,0.9325251579284668,480.6816944146711,162.2675943364701,599.2430936986241,0.6465444564819336,498.570784681818,-78.56121678868345,601.0295108322875,0.9535977840423584,576.9159671543149,241.01552215655963,395.1515616582734,0.9171733856201172,614.4466178682762,-153.0270180004509,382.4855650687503,0.9347881078720092,759.3545152681962,294.1731323721409,223.9176492556216,0.6707215309143066,787.5718501363592,-188.7686578143994,207.29058334761515,0.8791528940200806,448.56248303307297,131.95655859077328,175.17873532489497,0.3414088189601898,392.39523132083855,-55.785913176327284,126.94280323529871,0.16545754671096802,678.0977693004139,134.67475362012462,50.64513022399658,0.5238187313079834,603.6121845018265,-27.565324811257227,-65.70138886741461,0.15495115518569946,290.805326360285,235.39836338300842,-760.4387600415187,0.00547158718109131,451.283377038122,-36.26456238908401,-576.3414373737704,0.027925550937652588,2968.649759190874,884.3666604920738,3.9533209841473793,269.34,3203.58,347.57283936589516,7.9933395079263105,179.77,3203.47,374.00283936589517,7.976660492073691,179.77,3201.693339507927,638.9428764134532,7.330018523778932,179.46,3205.61,348.94276527077943,9.266679015852619,179.77,2989.0038211261785,881.03,7.99,89.71,3203.833339507926,575.8961603500427,8.29332098414738,179.46,3203.69,591.0428208421163,8.26666049207369,179.46,2863.2971606341052,880.3933395079262,7.97,89.69,2793.0438211261785,880.02,7.979981476221068,89.69,2495.322820842116,877.64,8.323283936589517,269.83,2572.9162344451584,877.87,6.993339507926311,269.83,2587.542894937232,877.91,7.226641968294759,269.83,1783.6438766975152,870.83,8.829962952442138,89.55,1752.3533395079264,2020.749444286632,9.049981476221069,179.33,2671.977160634105,879.3733395079262,7.989981476221068,89.69,2649.306623444516,843.7437470310628,6.796697539631553,353.93,2634.7028578896743,873.6169939200945,10.243320984147381,313.22191317694865,2677.7664937780632,709.6837470310628,7.246679015852621,337.35,1436.9338396499577,862.9966790158527,8.22,88.61,2732.129648048201,643.8570680152103,8.626660492073691,318.43,2766.419629524421,599.8337470310628,8.9,318.43,1401.410018523779,794.1871050627681,7.059962952442138,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24403,24403,567.7666925267532,1568109178.5713346,567.7666925267532,-104.3428254164171,605.7367549659327,55.66518412339842,698.5684128368405,0.9986567497253418,595.3075271384823,80.7758780735445,735.9140257158772,0.9912234544754028,624.5314822433903,31.092541056627606,746.7613748190029,0.9902228116989136,586.0373790965433,109.53610083346388,744.0039329408843,0.6031986474990845,593.8464898789863,-22.145803184540206,740.0408486832025,0.920136332511902,477.80078710598985,162.1730494640344,599.3625304934005,0.6237640380859375,498.45584347579353,-78.5540070263453,600.4515656150513,0.9552280902862548,580.6000370615068,238.4638588256303,396.0555634624746,0.923926055431366,614.983319493983,-155.36270924843097,382.22400101462824,0.9823096394538879,732.9682238322788,295.82552244230595,205.87496714319298,0.6749449372291565,780.5789689746138,-191.7252774058957,199.4890103389276,0.8737781047821045,459.4289741329537,130.35510305020142,171.8516495007267,0.5274675488471985,400.6434134651449,-57.219761123257854,111.88253038656498,0.14135104417800906,709.8352763949872,129.75282748169,47.850479424745124,0.07125228643417357,744.2407739083083,-23.58059862669701,13.37010788552226,0.042573094367980964,334.5253355974247,209.86941624100703,-711.383495895883,0.007474690675735474,447.2082329755431,-35.37891739875007,-575.7852200173477,0.060542911291122437,2968.5198991456623,884.3633307473247,3.946661494649353,269.34,3203.58,347.30645978597414,7.996669252675322,179.77,3203.47,373.7364597859742,7.9733307473246775,179.77,3201.6966692526757,638.6964753020261,7.340007758025969,179.46,3205.61,348.63642875387023,9.273338505350647,179.77,2989.266870961351,881.03,7.99,89.71,3203.8366692526756,575.6231212806234,8.286661494649353,179.46,3203.69,590.7664520279483,8.263330747324678,179.46,2863.563540214026,880.3966692526753,7.97,89.69,2793.306870961351,880.02,7.9699922419740306,89.69,2495.046452027948,877.64,8.296645978597413,269.83,2572.683152312727,877.87,6.996669252675322,269.83,2587.3064830600524,877.91,7.213322989298708,269.83,1783.9368942354286,870.83,8.80998448394806,89.55,1752.3566692526751,2020.4497672592208,9.03999224197403,179.33,2672.243540214026,879.3766692526754,7.97999224197403,89.69,2649.283315231273,843.9668399292468,6.8133462633766175,353.93,2634.4464675440004,873.7934703917923,10.236661494649352,312.4560718846756,2677.6732609250907,709.9068399292466,7.253338505350647,337.35,1437.2068787193766,863.0033385053506,8.22,88.61,2731.9398525975066,644.073501423896,8.623330747324676,318.43,2766.219844839481,600.0568399292466,8.9,318.43,1401.420007758026,794.423516939948,7.039984483948059,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24404,24404,567.8,1568109178.6046016,567.8,-72.8774639545753,609.2416901602912,54.56649138337242,699.8765604841255,0.9986635446548462,599.9959665307496,78.94624534100731,738.1429176978502,0.993058443069458,622.4972963615513,28.99503386539669,746.2546312796318,0.9901332855224608,587.886440973816,107.61585085725241,745.8643104025157,0.5783571600914001,598.4134186979312,-24.13534719687773,741.9110027899518,0.9216756820678712,477.1682385521779,162.59768911613722,599.4693488370158,0.6332219839096069,503.23351231728753,-79.47475496074999,601.0774968852377,0.9572825431823728,578.0807701307405,238.24885303665826,391.73030311569335,0.9050950407981871,610.3059551226269,-156.00138369431218,381.1589503249898,0.9837803244590759,728.2383878500112,295.82586462908694,201.7412013607749,0.6912356615066528,779.7007347484343,-192.50271029920327,198.8063530483677,0.8718793392181396,447.5429561783586,129.1094687454504,159.69491534643763,0.5326589941978455,405.3013002901976,-58.992432578845204,103.04474690850424,0.16234883666038513,727.4663991669812,130.46489559993879,51.29024712365157,0.055400341749191284,786.4021236226354,-22.169671195016083,17.82453485323481,0.04785075783729553,351.4976476265339,198.1631901829488,-693.9652106448383,0.005862981081008911,461.8307852008409,-28.390169765814605,-566.9273906444921,0.032431930303573615,2968.39,884.36,3.94,269.34,3203.58,347.04,8.0,179.77,3203.47,373.47,7.97,179.77,3201.7,638.45,7.35,179.46,3205.61,348.33,9.28,179.77,2989.53,881.03,7.99,89.71,3203.84,575.35,8.28,179.46,3203.69,590.49,8.26,179.46,2863.83,880.4,7.97,89.69,2793.57,880.02,7.96,89.69,2494.77,877.64,8.27,269.83,2572.45,877.87,7.0,269.83,2587.07,877.91,7.2,269.83,1784.23,870.83,8.79,89.55,1752.36,2020.15,9.03,179.33,2672.51,879.38,7.97,89.69,2649.26,844.19,6.83,353.93,2634.19,873.97,10.23,311.69,2677.58,710.13,7.26,337.35,1437.48,863.01,8.22,88.61,2731.75,644.29,8.62,318.43,2766.02,600.28,8.9,318.43,1401.43,794.66,7.02,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24405,24405,567.8334280846783,1568109178.638191,567.8334280846783,-72.08995508800945,609.6990612970442,53.881157007197075,699.4136742143413,0.9985382556915284,606.683549471202,77.06789743076189,740.0350167744998,0.9938114881515504,626.9500688195608,28.401692655169875,747.4860777386081,0.9898445606231692,589.0662038227931,106.52151808933056,744.7292648600768,0.5998989343643188,582.5686790999332,-25.044894369743037,733.8315345948288,0.9248161315917968,480.173672950702,161.87857636186908,600.332946643432,0.6566065549850464,499.90758962030816,-77.57978587600805,598.346638023341,0.9551569223403932,575.7145723610982,239.1872999844724,395.64350954496695,0.91638445854187,622.1210222263899,-154.60710145861958,386.1296524219396,0.9793238639831544,742.8491995458671,296.79242934001763,212.48324765190486,0.7091032862663269,785.490356937677,-192.22040715856042,202.96653825469173,0.8814287185668945,453.3206467959085,131.07173877500432,157.54134942719386,0.18453362584114075,400.6541642624154,-59.797797459317685,93.59069552214304,0.15959233045578006,744.134112682055,130.77257292762985,59.40461267411868,0.07590734958648683,810.7241307087662,-21.30665280892611,30.289066335141626,0.03409948945045471,407.3426308770495,187.57145404945592,-631.8037086403881,0.006865471601486206,474.3515884151658,-24.64339078470889,-554.6914412543648,0.04654040932655335,2968.2562876612874,884.36,3.94,269.34,3203.58,346.7759181310421,7.983285957660887,179.77,3203.473342808468,373.2059181310421,7.973342808467822,179.77,3201.7,638.2026321733813,7.3566856169356445,179.46,3205.61,348.0224616209603,9.246571915321773,179.77,2989.797424677426,881.03,7.986657191532178,89.71,3203.84,575.0725468971707,8.286685616935646,179.46,3203.693342808468,590.2125468971707,8.290085276210405,179.46,2864.0940818689583,880.4,7.976685616935645,89.69,2793.837424677426,880.0233428084678,7.96,89.69,2494.4958897056385,877.64,8.27,269.83,2572.2160034072517,877.8666571915323,6.989971574596533,269.83,2586.825974981849,877.91,7.206685616935647,269.83,1784.5241671451683,870.8333428084677,8.793342808467822,89.55,1752.3633428084675,2019.8424616209604,9.063428084678227,179.33,2672.774081868958,879.38,7.97,89.69,2649.233257532257,844.417310975812,6.809943149193064,353.93,2633.902518471767,874.1070551471807,10.246714042339113,310.18239338101193,2677.486401362901,710.3573109758121,7.266685616935645,337.35,1437.7541102943617,863.0166856169358,8.230028425403468,88.61,2731.559459917334,644.5039397419406,8.606628766128708,318.43,2765.8194314919306,600.507310975812,8.933428084678226,318.43,1401.4366856169354,794.8906537842798,6.999943149193062,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24406,24406,567.8665019195453,1568109178.6714244,567.8665019195453,-76.32244391501234,609.3555835652921,53.10492665378929,700.0752648004527,0.9984217286109924,604.0224486143933,76.94018086007661,740.0253935584233,0.9935194253921508,622.0298614550447,26.73095407969685,747.3931493763178,0.989248514175415,588.2236992371928,107.71371591397663,746.8150574559837,0.633127748966217,573.4447542758719,-25.291028279967342,732.2019205425478,0.9259967207908628,477.67111265514814,162.35433572797996,599.6989785548069,0.609727144241333,499.8760024185839,-78.97708448841995,597.555101988031,0.9534940719604492,578.6465728255745,237.67014690395183,399.76024441473663,0.9230501651763916,615.7375962066346,-155.5239962821418,382.0042507631761,0.979211926460266,739.6214969691994,298.6979060833657,209.6738284532061,0.6774362325668335,780.6764577391211,-193.30267289275622,198.17838618660716,0.8862068653106691,449.2569939434356,130.8002021749125,159.6897227035891,0.6196370720863342,409.0905874073252,-59.508095985050794,96.18783689560871,0.14596274495124814,729.0474185573723,130.63753391751493,49.57773407472554,0.13636928796768188,830.3162438133528,-22.277823046028047,45.94326386693263,0.043906211853027344,384.79756525595184,186.58220354148486,-657.5528697148426,0.004927396774291992,475.19241415781715,-28.195185614232894,-550.2853586319243,0.05350601673126221,2968.123992321819,884.36,3.94,269.34,3203.58,346.51463483559303,7.966749040227406,179.77,3203.4766501919544,372.944634835593,7.976650191954518,179.77,3201.7,637.9578857953658,7.363300383909037,179.46,3205.61,347.71818234018434,9.213498080454812,179.77,2990.062015356361,881.03,7.9833498080454826,89.71,3203.84,574.7980340677749,8.293300383909036,179.46,3203.696650191954,589.9380340677749,8.319851727590668,179.46,2864.3553651644065,880.4,7.983300383909037,89.69,2794.102015356361,880.0266501919543,7.96,89.69,2494.224684259729,877.64,8.27,269.83,2571.9844865631835,877.8633498080455,6.980049424136444,269.83,2586.58453598732,877.91,7.213300383909037,269.83,1784.8152168919974,870.8366501919545,8.79665019195452,89.55,1752.3666501919547,2019.538182340184,9.096501919545188,179.33,2673.0353651644073,879.38,7.97,89.69,2649.206798464364,844.6422130529072,6.790098848272888,353.93,2633.6180834919114,874.2426578701352,10.263250959772591,308.690763428512,2677.3937946252736,710.5822130529073,7.273300383909037,337.35,1438.0253157402703,863.023300383909,8.239950575863556,88.61,2731.3709390585927,644.7156122850893,8.593399232181925,318.43,2765.620988482729,600.7322130529072,8.966501919545188,318.43,1401.443300383909,795.1188632448617,6.980098848272887,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24407,24407,567.9,1568109178.705084,567.9,-81.13517567251628,607.4465294095043,53.91004389290315,699.7576609826027,0.998348832130432,600.1893538104641,77.47051847177484,739.0189262090256,0.9923483729362488,624.9430064173823,26.41141361570661,748.2325094309799,0.988411545753479,587.8758073522507,107.81540998961296,747.5842459266432,0.614644467830658,590.0782218097762,-25.589571488802896,738.1301907627196,0.9419060945510864,477.0113600079328,162.62845806470858,599.8067589070266,0.622583270072937,496.9519474512956,-78.14831184686861,595.1545563949896,0.9545443058013916,586.1898398076114,239.5137123873777,385.6470824364944,0.9379169940948486,610.6627331220816,-155.60933922267398,380.5939499113415,0.9767415523529052,763.1692158382547,288.5568300660456,225.46283756255025,0.6809589862823486,780.8463924166052,-192.1123411327298,196.40400336747524,0.8961105346679688,436.8507718841412,133.71056266525372,160.53089953764808,0.6236913800239563,419.81940346008275,-58.72633547200813,108.74547404193672,0.17591220140457153,725.1225663223343,133.15324353390318,47.755188289755665,0.1847427189350128,832.1762913681067,-23.15294059032471,77.58120045660445,0.03441250324249268,385.3760988346124,183.21686360624489,-658.6143117627211,0.00946095585823059,489.9372741110185,-27.535003914188767,-536.6530969532819,0.055491089820861816,2967.99,884.36,3.94,269.34,3203.58,346.25,7.95,179.77,3203.48,372.68,7.98,179.77,3201.7,637.71,7.37,179.46,3205.61,347.41,9.18,179.77,2990.33,881.03,7.98,89.71,3203.84,574.52,8.3,179.46,3203.7,589.66,8.35,179.46,2864.62,880.4,7.99,89.69,2794.37,880.03,7.96,89.69,2493.95,877.64,8.27,269.83,2571.75,877.86,6.97,269.83,2586.34,877.91,7.22,269.83,1785.11,870.84,8.8,89.55,1752.37,2019.23,9.13,179.33,2673.3,879.38,7.97,89.69,2649.18,844.87,6.77,353.93,2633.33,874.38,10.28,307.18,2677.3,710.81,7.28,337.35,1438.3,863.03,8.25,88.61,2731.18,644.93,8.58,318.43,2765.42,600.96,9.0,318.43,1401.45,795.35,6.96,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24408,24408,567.9333363580572,1568109178.738368,567.9333363580572,-72.94785986157498,605.4825938496592,52.55862598552772,699.1237687513377,0.9984070658683776,588.9981373054259,77.40700268946539,735.7071483917427,0.9918835163116456,623.2929470655737,26.324736477623873,748.8264986276104,0.988603949546814,588.5058925540501,111.30111689568888,754.3161012040781,0.7934774160385132,584.3671746025964,-26.86164145948448,736.3607589541102,0.9338594675064088,476.8653897708252,163.34383629855574,599.9010442742623,0.5744290351867676,499.8738947160785,-79.86059884168877,596.7658969019261,0.9507632851600648,588.9480192792342,238.4104815099435,384.2244313177304,0.949155569076538,611.4310161785658,-156.06983947347754,378.20507921967726,0.979408860206604,758.5542397514854,287.1971623234212,222.88339813803864,0.6835969686508179,786.3125489408044,-190.75067655814732,201.39265889690742,0.8785811066627502,442.50073875854486,129.36928691986773,156.31981414094895,0.6781452298164368,424.1314004550914,-59.04162231744481,105.11616401292419,0.18424659967422485,739.0934985985997,133.36291448348578,54.207259408205175,0.11477336287498476,826.7410552918509,-25.52462837668685,49.51355578222302,0.028862625360488888,382.0293544430475,184.48826685960168,-662.597404333428,0.006963580846786499,495.11934368403183,-32.016442002198005,-528.7037824746507,0.04005122184753418,2967.8599882035764,884.3566663641942,3.933332728388556,269.34,3203.583333635805,345.98330913554224,7.9533336358057225,179.77,3203.48,372.4133091355423,7.9699990925828335,179.77,3201.703333635805,637.4666445861824,7.366666364194279,179.46,3205.6133336358057,347.0999718700678,9.203335450640052,179.77,2990.5966908644573,881.0333336358058,7.9733327283885576,89.71,3203.8433336358057,574.2399745923193,8.306667271611444,179.46,3203.703333635805,589.3833082281252,8.319997277748502,179.46,2864.8866908644573,880.4,7.9833327283885565,89.69,2794.6333572286517,880.03,7.9566663641942785,89.69,2493.6699745923192,877.64,8.293335450640052,269.83,2571.519979129405,877.86,6.956665456777112,269.83,2586.0999782219887,877.91,7.240001814834331,269.83,1785.4066935867093,870.8433336358058,8.836669993862941,89.55,1752.3733336358055,2018.9266391416793,9.113331820971393,179.33,2673.566690864458,879.38,7.9766672716114435,89.69,2649.15666454936,845.0966872347891,6.7866681790286085,353.93,2633.043307320708,874.5133454322289,10.28,305.669862980008,2677.20665819744,711.0333535989834,7.2566645493599475,337.35,1438.5800254076808,863.0366672716115,8.270001814834332,88.61,2730.989982759074,645.1433526915663,8.576666364194278,318.43,2765.223315487463,601.1833535989833,8.963330006137062,318.43,1401.4566672716116,795.5833545064005,6.963333635805721,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24409,24409,567.9666197038476,1568109178.771599,567.9666197038476,-76.32486978073322,608.3039867087042,53.80995061760841,701.721813306793,0.99853253364563,595.1065855542614,78.02625969942045,738.6748971018283,0.9910670518875122,625.7554003792777,28.22220522423337,750.1532259801579,0.9882512092590332,585.0116962190575,112.20058813563342,754.9111355729689,0.7603781819343567,580.0577830814265,-26.280855034789163,735.6759476834378,0.9456586241722108,476.661120357896,163.15273571968706,600.2362994925302,0.6434006094932556,499.7393589478824,-79.7266328118223,597.6541967102976,0.9473342895507812,583.2325843880327,237.4090350125509,381.5093410845974,0.949449062347412,618.4460014461932,-155.87626955723195,382.9069803039391,0.9797215461730956,732.8827311562402,290.70944624707266,199.04886150775948,0.6462892889976501,786.6885988068117,-191.30881851747608,202.3187937781157,0.8815675973892212,445.37491958450516,127.85208449302523,151.82603619368047,0.6708161234855652,428.59931696755723,-60.352383782459114,106.22138165210804,0.17822998762130735,581.4915386113591,154.25476244001229,-117.96182775153986,0.026186883449554443,813.0635256375286,-25.85350224464422,24.726915234156195,0.03284546732902527,401.7111318936891,205.43751843896518,-639.7296083649865,0.0041266679763793945,512.0304866184201,-24.27313339875455,-515.5738624476769,0.024765580892562863,2967.730183154994,884.3533380296153,3.9266760592304704,269.34,3203.586661970385,345.7170423692188,7.956661970384765,179.77,3203.48,372.1470423692188,7.960014088845706,179.77,3201.706661970385,637.2236761619122,7.363338029615235,179.46,3205.616661970385,346.79043675421684,9.226633792693354,179.77,2990.8629576307812,881.0366619703847,7.966676059230469,89.71,3203.846661970385,573.9603944876798,8.31332394076953,179.46,3203.706661970385,589.1070564580647,8.290042266537117,179.46,2865.152957630781,880.4,7.97667605923047,89.69,2794.896295660397,880.03,7.953338029615235,89.69,2493.39039448768,877.64,8.316633792693354,269.83,2571.2903240434507,877.86,6.9433521184609415,269.83,2585.860338132297,877.91,7.259971822308589,269.83,1785.702915364244,870.8466619703847,8.873281674232414,89.55,1752.376661970385,2018.6237606949867,9.096690148076176,179.33,2673.832957630781,879.38,7.98332394076953,89.69,2649.1333662073066,845.3230139861639,6.803309851923824,353.93,2632.75707054691,874.6464788153904,10.28,304.1621274157015,2677.113464829227,711.2563520157793,7.233366207306646,337.35,1438.8596055123205,863.0433239407695,8.289971822308589,88.61,2730.8002676880687,645.3563661046251,8.573338029615236,318.43,2765.0269437472994,601.4063520157792,8.926718325767586,318.43,1401.4633239407694,795.8163379269336,6.966661970384765,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24410,24410,568.0,1568109178.8049269,568.0,-75.90271769341122,611.1855720191372,54.09096187830474,704.8899919343918,0.9985635280609132,602.0148149701305,77.88153745863808,742.5724655577723,0.9909911155700684,627.5147918911723,27.57434596239057,751.1654619136273,0.988559067249298,593.9070604783619,111.0123885655438,758.9584238997229,0.7873716354370117,579.7969551390285,-26.671822327873606,735.3988950697418,0.953937292098999,472.6758439105045,163.858634171005,599.2998146395162,0.6512249708175659,499.7333375189613,-81.54752545312256,597.5730602937083,0.9569307565689088,584.2686584494265,236.59770444013043,388.55110782514464,0.9451165199279784,620.139390617723,-156.6380175086403,380.7201867419564,0.9808069467544556,750.0437413761642,289.1838874008992,213.63506863761563,0.6409500241279602,784.1591772131605,-191.3013274680356,199.5946051747333,0.8735525608062744,439.703648562149,129.66087776608398,151.00584807177745,0.6583021283149719,423.478826103868,-51.006266506850956,117.05814424177069,0.5973724722862244,675.2975274001469,138.3992890635906,-24.32643977899153,0.1868654489517212,836.9606873453349,-26.74610639797509,74.6184077708059,0.04369869828224182,388.46208976213217,193.79865185358767,-657.4965815647952,0.008805394172668457,511.46874449096885,-31.207168054476448,-512.512330836069,0.06314659118652344,2967.6,884.35,3.92,269.34,3203.59,345.45,7.96,179.77,3203.48,371.88,7.95,179.77,3201.71,636.98,7.36,179.46,3205.62,346.48,9.25,179.77,2991.13,881.04,7.96,89.71,3203.85,573.68,8.32,179.46,3203.71,588.83,8.26,179.46,2865.42,880.4,7.97,89.69,2795.16,880.03,7.95,89.69,2493.11,877.64,8.34,269.83,2571.06,877.86,6.93,269.83,2585.62,877.91,7.28,269.83,1786.0,870.85,8.91,89.55,1752.38,2018.32,9.08,179.33,2674.1,879.38,7.99,89.69,2649.11,845.55,6.82,353.93,2632.47,874.78,10.28,302.65,2677.02,711.48,7.21,337.35,1439.14,863.05,8.31,88.61,2730.61,645.57,8.57,318.43,2764.83,601.63,8.89,318.43,1401.47,796.05,6.97,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
24411,24411,568.0334727505582,1568109178.8384516,568.0334727505582,-72.0943500831642,607.8597699633277,53.910821670269186,703.6610739787437,0.9985942840576172,595.4710927449928,77.76192470231548,740.0184573803277,0.9913054704666138,624.6900134884187,27.64015168363964,749.7887484085334,0.9892311096191406,586.4727168929821,110.58814118737853,753.793639214151,0.8111156821250916,583.2569932579586,-25.65181718971792,736.7479141558838,0.9550546407699584,475.547851186184,163.57266043097852,600.4618086577311,0.5851725935935974,503.83966091365744,-80.70002709240964,599.7374877825591,0.9532140493392944,587.7067313552523,237.6364380313237,390.73427060849474,0.9477106928825378,617.5954843205785,-153.46623649861192,386.1678685910493,0.7565561532974243,735.3996538109815,291.30174068254564,203.1775192186142,0.7329096794128418,780.8973251802291,-192.94602906589748,197.13827770603646,0.8804657459259033,458.4418844172152,126.28460173423822,144.83986239904752,0.6535689830780029,433.73234251785834,-51.731270993174476,101.59019926003486,0.6038902401924133,519.7468492964512,158.4210090653495,-236.01212204217796,0.01407107710838318,836.5312953947957,-26.54627572378725,60.25789709502385,0.017579972743988037,376.34767061655197,212.9362109108221,-667.9102653823643,0.006118923425674439,514.4912433587483,-32.00344723998753,-507.4802440050989,0.05465763807296753,2967.4694562728228,884.35,3.913305449888364,269.34,3203.59,345.18221799553453,7.9700418251674545,179.77,3203.48,371.6122179955346,7.956694550111637,179.77,3201.713347275056,636.7356489209252,7.346610899776727,179.46,3205.62,346.1720506948648,9.25,179.77,2991.397782004465,881.04,7.9700418251674545,89.71,3203.853347275056,573.4055234454229,8.303263624720909,179.46,3203.713347275056,588.5521761703671,8.283430925390727,179.46,2865.687782004465,880.4033472750557,7.973347275055818,89.69,2795.427782004465,880.03,7.963389100223273,89.69,2492.835523445423,877.64,8.316569074609273,269.83,2570.8290380211483,877.86,6.936694550111637,269.83,2585.378996195981,877.9066527249441,7.226443599106909,269.83,1786.2945602049122,870.85,8.879874524497637,89.55,1752.3866945501118,2018.0153979699203,9.090041825167454,179.33,2674.367782004465,879.3833472750557,7.979958174832546,89.69,2649.086569074609,845.7742674287398,6.809958174832546,353.93,2632.1854816202554,874.9172382772887,10.249874524497637,301.15042077499345,2676.9262762984367,711.70426742874,7.233430925390728,337.35,1439.4144765545773,863.0566945501117,8.299958174832545,88.61,2730.4192053218185,645.7842256035724,8.583389100223274,318.43,2764.629163496651,601.8542674287398,8.903389100223274,318.43,1401.4766945501115,796.2809619788515,6.97,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,4,1568108368
