,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,H_in-K_out.1_x,H_in-K_out.1_y,H_in-K_out.1_speed,H_in-K_out.1_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,K_in-H_out.1_x,K_in-H_out.1_y,K_in-H_out.1_speed,K_in-H_out.1_angle,conflict_3b_x,conflict_3b_y,conflict_3b_speed,conflict_3b_angle,H_in-K_out.2_x,H_in-K_out.2_y,H_in-K_out.2_speed,H_in-K_out.2_angle,K_in-H_out.2_x,K_in-H_out.2_y,K_in-H_out.2_speed,K_in-H_out.2_angle,Q_in-J_out.1_x,Q_in-J_out.1_y,Q_in-J_out.1_speed,Q_in-J_out.1_angle,Q_in-J_out.2_x,Q_in-J_out.2_y,Q_in-J_out.2_speed,Q_in-J_out.2_angle,H_in-K_out.3_x,H_in-K_out.3_y,H_in-K_out.3_speed,H_in-K_out.3_angle,K_in-H_out.3_x,K_in-H_out.3_y,K_in-H_out.3_speed,K_in-H_out.3_angle,K_in-H_out.4_x,K_in-H_out.4_y,K_in-H_out.4_speed,K_in-H_out.4_angle,K_in-H_out.5_x,K_in-H_out.5_y,K_in-H_out.5_speed,K_in-H_out.5_angle,scenario,participant_id,source_file
19768,19768,606.6669812968936,1568022879.9664586,606.6669812968936,-76.6498833669637,557.5157165993703,69.24211220371731,691.8337085113351,0.9967361688613892,570.5873700467565,93.0964654779512,735.9268244788592,0.9963052272796632,576.6497467498763,36.37663173447304,734.8375647383618,0.993721604347229,559.8148228272747,122.84888395511015,754.6962520800943,0.7031817436218262,581.4643465622507,-13.115651523441384,750.5316159414955,0.806620717048645,426.8630715747977,182.7122276555865,596.4310410481443,0.4816160202026367,437.16610560677145,-61.56032001573927,596.1724109897361,0.9750006198883056,518.25000810774,252.0396818441644,351.25777118151495,0.9105718731880188,518.8221486509204,-125.92897172519129,360.54531668946447,0.55131596326828,689.9864934133258,320.97847944005935,165.27209697020322,0.7285959720611572,743.4505533774426,-139.84758712157517,173.27238980327874,0.8290693759918213,299.7617269288489,189.44753483438538,151.71205219750945,0.6251363158226013,342.8987008603635,-24.748464916951786,185.8976447905019,0.7896648645401001,603.8943988368679,222.9931479162431,-33.42281003263696,0.3778393864631653,620.3555828256651,-12.952832924315883,-16.135310535330206,0.4836593866348266,254.38439096383155,272.21136017939284,-759.3926141343843,0.0011751949787139893,536.2341681132792,-38.73708571533503,-457.2114781392479,0.05407565832138062,2982.5218860342898,884.23,4.62,269.52669812968935,3203.766698129689,300.2041496248516,7.983490648446778,179.77,3203.58,346.44084775454087,7.9533018703106455,179.77,3203.326698129689,410.10084775454084,7.87,179.77,3203.28,421.3741496248516,7.969905610931933,179.77,3202.8666981296888,513.5741496248515,7.9933018703106455,179.46,3205.6066981296885,232.24782905143445,6.8931130921745085,179.75,3205.5466981296886,246.12782905143445,6.896509351553222,179.75,3196.99,778.8108477545409,7.95,179.64,3196.2837738156513,880.5252822936684,4.5899056109319325,144.5186121171264,3205.07,360.77405523578346,8.30688690782549,179.77,3204.400094389068,517.6640552357835,8.379811221863864,179.27632057341708,2793.325850375148,880.02,7.986792518757423,89.69,3202.69,816.271036532677,7.283301870310645,179.99,2533.480564587337,877.7533018703108,8.86339625937871,269.83,1751.4333962593787,2094.767640273298,7.513396259378713,179.07,2646.9997168327955,831.7858503751485,7.976886907825492,353.93,2665.6528299249703,748.2787746891869,6.983301870310645,346.68,2674.85905610932,725.8689634673228,7.953396259378714,337.35,1446.698963467323,863.2333962593788,7.286792518757423,88.61,2733.894999126464,641.8718877813614,7.956603740621286,318.43,1402.880094389068,839.7925485048378,8.093490648446776,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19769,19769,606.7,1568022879.9998028,606.7,-78.51516825641406,564.872392323445,71.51585219823906,692.3861933190963,0.9967855215072632,573.3613835515177,94.61411158739435,733.7472156244786,0.9968817234039308,566.8545119496943,38.78060058629542,726.8556610778389,0.9953700304031372,560.4930761732438,124.86572115703008,756.4244317059123,0.8038550615310669,589.0664930727528,-8.35367793133072,753.5248074956078,0.8934828042984009,424.54384187425387,199.5269488968125,591.2902543119502,0.929939031600952,424.94418529409853,-63.325903774552685,594.5670757973343,0.9784259796142578,528.1705730499971,260.57259361077075,353.4885522861448,0.9639278650283812,509.40004683867807,-124.44176217355898,381.1353381343627,0.1615188717842102,688.1450593176753,315.42746670654566,168.94916217060737,0.6203628182411194,745.3672831512326,-133.69587932575018,169.6185431401176,0.6093415021896362,282.5820956142024,194.68950931291786,143.06813270788808,0.6029759645462036,358.627089831867,-22.641478644084806,188.9903406642567,0.8459661602973938,574.4404008409524,231.71105067302628,-27.48058650357214,0.18089759349823,640.1578774512412,-13.174396273784255,-17.658285857875942,0.5040437579154968,224.9671006166981,256.89954952356794,-756.2071756481015,0.012331128120422363,514.8071855596072,-40.642552141823046,-469.264861556991,0.17107954621315002,2982.37,884.23,4.62,269.53,3203.77,299.94,8.0,179.77,3203.58,346.18,7.95,179.77,3203.33,409.84,7.87,179.77,3203.28,421.11,7.96,179.77,3202.87,513.31,7.99,179.46,3205.61,232.02,6.87,179.75,3205.55,245.9,6.88,179.75,3196.99,778.55,7.95,179.64,3196.33,880.38,4.58,149.97,3205.07,360.5,8.33,179.77,3204.41,517.39,8.36,179.24,2793.59,880.02,8.0,89.69,3202.69,816.03,7.28,179.99,2533.19,877.75,8.87,269.83,1751.44,2094.52,7.52,179.07,2646.97,832.05,8.0,353.93,2665.6,748.5,6.98,346.68,2674.76,726.11,7.96,337.35,1446.94,863.24,7.3,88.61,2733.72,642.07,7.95,318.43,1402.89,840.06,8.11,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19770,19770,606.7337966233857,1568022880.0339036,606.7337966233857,-78.76325517641564,564.6711229631677,77.29886003793018,693.9458400381931,0.9974741339683532,573.3433879994626,104.01437811829088,738.5994152145313,0.9941213130950928,564.5860764374037,46.023590225016925,730.0196131585185,0.9957712888717652,561.2531213304106,130.67201764148464,759.1102233728027,0.6528252363204956,592.5777564579535,-2.8076161829770045,756.369139414095,0.8448983430862427,429.1844796473847,203.1088593562984,591.3803719802128,0.9340620040893556,427.88334910880656,-53.66139181109968,597.3981826160049,0.9118350744247437,516.2013582014248,256.422267104582,362.0216958727674,0.548093318939209,512.0205263627256,-125.20696915790907,368.82357456644837,0.2475007474422455,687.0327416664243,314.0080637884563,171.21133516944306,0.5497414469718933,740.6172316533065,-140.56795859934314,171.2742932540167,0.8183851838111877,305.2528995893518,194.765943742843,158.83168181040273,0.5654348134994507,344.13079332074767,-25.043339089964803,173.35836154856472,0.818328320980072,592.9054675840655,233.24812225500736,-4.838328242255301,0.272211492061615,659.7094492051948,-9.704034840543347,-13.305440294943766,0.4518019556999207,249.52387506784527,244.17661943634846,-757.2629410225725,0.005702048540115357,504.2179878282842,-38.425649783949254,-487.8778792553335,0.08565312623977661,2982.214535532425,884.23,4.62,269.5570372987086,3203.77,299.67300667525194,7.983101688307086,179.77,3203.5833796623388,345.90962701291335,7.956759324677166,179.77,3203.33,409.57638633759046,7.863240675322834,179.77,3203.283379662338,420.843006675252,7.96,179.77,3202.87,513.043006675252,7.986620337661417,179.46,3205.61,231.7969422856536,6.768610129842517,179.75,3205.55,245.6668032986378,6.8935186493543315,179.75,3196.993379662338,778.2796270129134,7.956759324677166,179.64,3196.336759324677,880.3191660779054,4.583379662338583,156.59413818362222,3205.073379662338,360.21610836355904,8.340138987015749,179.77,3204.4235186493543,517.1061083635591,8.370138987015746,179.19944405193698,2793.856993324748,880.0233796623386,7.983101688307086,89.69,3202.69,815.786664311622,7.276620337661417,179.99,2532.889210051866,877.75,8.866620337661416,269.83,1751.4433796623389,2094.266525324607,7.509861012984254,179.07,2646.942962701291,832.3203729870867,7.996620337661418,353.93,2665.545925402583,748.7298170390236,6.9766203376614175,346.68,2674.6552304675038,726.3600950130551,7.9701389870157495,337.35,1447.186715350717,863.2467593246773,7.3,88.61,2733.540877896055,642.2694000779766,7.960138987015749,318.43,1402.896759324677,840.3371323117638,8.126898311692914,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19771,19771,606.7667227466594,1568022880.067126,606.7667227466594,-78.25885505890909,561.2106335160012,80.83816450420127,692.6439771910112,0.997524619102478,569.5905775695802,105.9201386660878,738.0941736520598,0.9914674758911132,567.0933248000437,49.0982312511418,731.2878899891232,0.994730532169342,557.2451608043493,133.8111113273149,757.0879003794784,0.6877306699752808,589.6941248220777,1.1973311760955878,755.4437180907837,0.8959750533103943,420.58470699507683,206.2365528207545,588.9803289002954,0.9475980997085572,425.78634381680894,-51.99582806337287,591.9420231019909,0.977681040763855,519.8238469460961,255.88487021958042,368.1079296863694,0.5518814325332642,515.3565553477797,-124.87302651051031,366.66097661048144,0.20363733172416687,688.1386986247188,322.4526675751327,169.1978975457367,0.4953068792819977,748.2207182827541,-140.33496250521412,180.14365457245125,0.7959008216857909,307.13430987261415,192.676590765716,163.01887235127734,0.4885522723197937,341.43673839836566,-21.084850154791976,172.99540369802816,0.8242570757865906,590.3338370496996,237.3748496939177,15.965614743371134,0.4460431933403015,644.5789380325499,-8.62426841663785,-29.720098113981123,0.4439628124237061,251.54798673111236,238.83002365161067,-725.8992739665694,0.019465267658233643,493.46472647864107,-36.3475282048128,-502.18875460262313,0.06833291053771973,2982.0630753653663,884.23,4.62,269.5833781973276,3203.77,299.4128903013905,7.966638626670287,179.77,3203.586672274666,345.64621802672457,7.963344549331884,179.77,3203.33,409.3195625760565,7.856655450668113,179.77,3203.2866722746653,420.58289030139053,7.96,179.77,3202.87,512.7828903013906,7.983327725334058,179.46,3205.61,231.5796298720478,6.6698317600217205,179.75,3205.55,245.43961304805,6.9066890986637715,179.75,3196.9966722746663,778.0162180267247,7.963344549331884,179.64,3196.3433445493324,880.2598990560132,4.586672274665943,163.04765834524758,3205.0766722746657,359.93952892806084,8.350016823997827,179.77,3204.4366890986635,516.8295289280609,8.380016823997826,179.15993270400867,2794.117109698609,880.0266722746659,7.966638626670287,89.69,3202.69,815.5495962240519,7.273327725334058,179.99,2532.5961675547314,877.75,8.863327725334056,269.83,1751.446672274666,2094.019579400054,7.499983176002173,179.07,2646.916621802672,832.5837819732753,7.9933277253340576,353.93,2665.493243605345,748.9537146772841,6.973327725334058,346.68,2674.5531594853555,726.6037483252796,7.980016823997826,337.35,1447.4270760506138,863.2533445493318,7.3,88.61,2733.366369442705,642.4636642052906,7.970016823997827,318.43,1402.903344549332,840.6071265226072,8.143361373329713,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19772,19772,606.8,1568022880.1007028,606.8,-109.02195598013948,551.5220386746155,78.2981255690941,694.8047952139348,0.9983165264129642,572.8184578735082,105.28521921039074,739.4914292192964,0.9955242872238159,566.1562544163902,49.67200491979826,733.635671235991,0.99613618850708,549.922006093713,140.48389204465792,756.5089481471015,0.8095805644989014,581.7280638549953,5.092694610850202,754.6180792203627,0.9214946031570436,426.46461194096725,195.7051195994041,584.8862896123798,0.8127824068069458,434.6593634557505,-51.83843407209078,590.4295862699341,0.758780837059021,526.1865136398517,260.8071569121178,364.11896464917083,0.8964169025421143,522.5293560550032,-124.80590808278342,362.1846516168956,0.4507512152194977,690.391995333291,325.6388058355545,173.21493193169698,0.5171086788177489,742.7433398550464,-137.04429526526465,177.32951130883248,0.7931573390960693,322.38473677456307,189.7067012874149,162.6644862303267,0.023393690586090088,339.6911688083166,-17.759285836150696,163.28999383881236,0.6265171766281128,621.2088872647354,235.7872142316732,49.52876854176671,0.3999125361442566,610.2948645742288,-9.739843922907012,-57.6705044269429,0.3388718068599701,203.1311358618601,243.83996421436194,-764.5491855773207,0.010431498289108276,469.0102445555037,-42.410142716231775,-528.4576602334798,0.060270905494689934,2981.91,884.23,4.62,269.61,3203.77,299.15,7.95,179.77,3203.59,345.38,7.97,179.77,3203.33,409.06,7.85,179.77,3203.29,420.32,7.96,179.77,3202.87,512.52,7.98,179.46,3205.61,231.36,6.57,179.75,3205.55,245.21,6.92,179.75,3197.0,777.75,7.97,179.64,3196.35,880.2,4.59,169.57,3205.08,359.66,8.36,179.77,3204.45,516.55,8.39,179.12,2794.38,880.03,7.95,89.69,3202.69,815.31,7.27,179.99,2532.3,877.75,8.86,269.83,1751.45,2093.77,7.49,179.07,2646.89,832.85,7.99,353.93,2665.44,749.18,6.97,346.68,2674.45,726.85,7.99,337.35,1447.67,863.26,7.3,88.61,2733.19,642.66,7.98,318.43,1402.91,840.88,8.16,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19773,19773,606.8358135745324,1568022880.1368587,606.8358135745324,-78.06208752079574,558.9331531508682,81.4323974356021,695.7645513612898,0.9981691837310792,576.1738925125444,109.1680622995706,741.7802132956787,0.9913877248764038,566.7625606426905,52.69945691306523,732.5037843204295,0.9963769912719728,535.2028400738382,153.66112820776866,752.7165244915362,0.8557198047637941,580.8555825046511,6.657377627632776,754.8727387975031,0.9305112957954408,427.6268980099153,195.43386175294248,583.6059092604833,0.8082822561264038,435.73158471376894,-50.59052410757445,590.9249620020847,0.7908198237419128,518.9735116608579,261.70611148434926,358.87381131405516,0.9490929245948792,518.3355581033934,-123.98043123519035,366.0633308635733,0.26099836826324463,691.7432089116626,325.7834834977224,179.0427768115645,0.4321778416633606,745.5026550623003,-135.48404823699585,179.65157603165162,0.8387923836708069,322.6223177564278,194.6880904317584,179.6655450746402,0.34153079986572266,341.36032694438234,-14.334284852302625,191.74060628127728,0.6346681118011475,627.4619748667092,240.7221542908246,62.68565155554735,0.20216819643974304,620.8299193256597,-10.302434364181288,-51.37829928814367,0.27308297157287603,277.22592168996295,207.90259752154185,-679.6403599596354,0.014820128679275513,453.79833893451064,-47.48223278795622,-550.3011132258924,0.03437596559524536,2981.7416761996974,884.23,4.62,269.6350695021727,3203.77,298.8634914037406,7.957162714906484,179.77,3203.59,345.09349140374064,7.966418642546757,179.77,3203.33,408.77707276119384,7.842837285093516,179.77,3203.29,420.03349140374064,7.96,179.77,3202.873581357453,512.2334914037407,7.972837285093517,179.46,3205.61,231.1415371953523,6.408838914604119,179.75,3205.55,244.9700490506328,6.844791493481924,179.75,3197.0,777.4634914037407,7.977162714906482,179.64,3196.353581357453,880.0316761996977,4.615069502172694,169.72041701303615,3205.08,359.3591659739277,8.356418642546759,179.77,3204.464325429813,516.2491659739277,8.400744072359725,179.08060506801434,2794.66650859626,880.03,7.9464186425467584,89.69,3202.69,815.0485609059133,7.27,179.99,2531.981259186661,877.75,8.88148814471945,269.83,1751.4535813574532,2093.501398191007,7.497162714906484,179.07,2646.857767782921,833.1365085962593,8.004325429812967,353.93,2665.382698280748,749.4235323068203,6.977162714906482,346.68,2674.338977918949,727.1150204515399,7.982837285093518,337.35,1447.9314390940865,863.2671627149065,7.310744072359724,88.61,2733.000188054978,642.8748814471945,7.9656745701870335,318.43,1402.9207440723599,841.1700899537126,8.163581357453241,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19774,19774,606.8666861893066,1568022880.1680264,606.8666861893066,-81.46241251018628,562.5272254435839,83.65863344299841,698.0172627994443,0.9985228180885316,572.4662708051497,111.26823176069469,741.4819210500375,0.99200177192688,577.6608943630185,54.51966530370598,735.9106424677931,0.99722558259964,544.8585062374708,146.5721377209249,751.6833187880072,0.7367672324180603,583.6979533091314,8.246868237068787,748.930719983977,0.6553556323051453,422.8212472462934,202.56698128567524,593.920419048506,0.9600845575332642,436.576662997956,-48.583693156940285,589.6303997180539,0.8093448877334595,518.6155710764209,258.9728737744102,362.32157530840067,0.408555805683136,511.0665356459458,-123.5660053833015,364.00901697986313,0.31781381368637085,691.5283052555728,323.40705921177533,181.93761047680303,0.4705662131309509,741.8113025087014,-135.11316812572935,178.446720998848,0.7872180938720703,327.68222125546407,170.53650040194884,180.66932725352643,0.03510260581970215,335.19831855991237,-14.819705124840748,168.17614931232495,0.4965563714504242,643.0845717630627,250.45247953050918,95.61498276579941,0.5153648853302002,626.6418661117036,-15.362899804125385,-44.723497556606816,0.3432020843029022,342.0769411319838,184.21574229451068,-573.2531930359404,0.01680833101272583,445.7911047058803,-42.727687163385646,-567.0032119828485,0.015133053064346312,2981.596574910259,884.23,4.62,269.65668033251467,3203.77,298.6165104855468,7.963337237861331,179.77,3203.59,344.8465104855468,7.9633313810693345,179.77,3203.33,408.53317910447737,7.836662762138669,179.77,3203.29,419.7865104855468,7.96,179.77,3202.8766686189306,511.9865104855468,7.96666276213867,179.46,3205.61,230.95321424522945,6.269912148120075,179.75,3205.55,244.76320253164542,6.779959002456034,179.75,3197.0,777.2165104855467,7.98333723786133,179.64,3196.3566686189306,879.8865749102588,4.636680332514655,169.85008199508798,3205.08,359.0998360098241,8.353331381069335,179.77,3204.4766744757226,515.9898360098241,8.410005856791996,179.0466451917627,2794.913489514453,880.03,7.943331381069335,89.69,3202.69,814.8231908180613,7.27,179.99,2531.706492915171,877.75,8.900011713583991,269.83,1751.4566686189307,2093.2698535802,7.503337237861331,179.07,2646.829982429624,833.3834895144532,8.01667447572266,353.93,2665.333302097109,749.6334660872853,6.98333723786133,346.68,2674.243272813149,727.3434778008693,7.97666276213867,337.35,1448.1568091819386,863.2733372378611,7.320005856791995,88.61,2732.836563196675,643.0601171358397,7.95332552427734,318.43,1402.930005856792,841.4201581333839,8.166668618930665,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19775,19775,606.9,1568022880.2016587,606.9,-77.54634062970719,556.0872385708097,81.98472624608142,694.6047363886946,0.9978995323181152,573.0670452272777,110.03080506393628,739.6960366445091,0.9881527423858644,574.5275725025201,52.6608642421342,735.2880180523417,0.9959993958473206,541.6628183625538,149.49224335362058,749.795154390924,0.7993719577789307,581.8161911449582,11.077976020321787,752.8786475821796,0.9015322923660278,422.35001494277986,202.07998942027507,594.8903448124148,0.9548006057739258,436.13428646740823,-44.56212589570896,590.7240077447494,0.8042665123939514,516.4813550320673,258.32877286813806,357.1771295022137,0.9646950960159302,517.7967552080702,-121.49464038695356,367.5779281130596,0.3297844231128693,689.7825213564903,322.6985937389578,179.33250291759532,0.5283938646316528,746.0734528992732,-140.27074291973568,178.19935372764354,0.835321307182312,326.1764509219131,188.28921225707526,190.78375104814427,0.2877379655838013,326.7248666748,-16.802144714794096,186.34748688306544,0.6296691298484802,636.2917475560728,243.76421877538414,76.64329520610295,0.3208373785018921,596.8779379593907,-21.93160452230968,-62.331152979203814,0.3825407326221466,407.7800387288285,178.45881342083854,-520.5780336781282,0.018515795469284058,422.8516860376414,-37.00015321781967,-595.5046815222547,0.006239920854568482,2981.44,884.23,4.62,269.68,3203.77,298.35,7.97,179.77,3203.59,344.58,7.96,179.77,3203.33,408.27,7.83,179.77,3203.29,419.52,7.96,179.77,3202.88,511.72,7.96,179.46,3205.61,230.75,6.12,179.75,3205.55,244.54,6.71,179.75,3197.0,776.95,7.99,179.64,3196.36,879.73,4.66,169.99,3205.08,358.82,8.35,179.77,3204.49,515.71,8.42,179.01,2795.18,880.03,7.94,89.69,3202.69,814.58,7.27,179.99,2531.41,877.75,8.92,269.83,1751.46,2093.02,7.51,179.07,2646.8,833.65,8.03,353.93,2665.28,749.86,6.99,346.68,2674.14,727.59,7.97,337.35,1448.4,863.28,7.33,88.61,2732.66,643.26,7.94,318.43,1402.94,841.69,8.17,1.84,2961.68,741.28,8.21,279.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19776,19776,606.9335886253235,1568022880.2355368,606.9335886253235,-83.25080519615324,558.7738372247505,82.69658677016149,696.6836973374259,0.9972590208053588,570.2765001127759,110.82794695688408,736.8720650773845,0.9867817163467408,565.149789210107,54.16172712534635,730.5849291478497,0.9956873059272766,542.9885154670503,150.77076863670806,749.7924700742811,0.7618966102600098,581.124824387847,11.52424979475235,748.9210739321538,0.6101078987121582,418.2617875538298,208.22920633057663,592.9773830608389,0.9491447210311892,435.9085379692813,-44.95453852316805,591.1849943723199,0.7902759313583374,514.758669902069,256.35476531839083,360.1406429824085,0.3898276388645172,517.3436151692201,-121.39444441719971,366.53766359205736,0.31240785121917725,686.6652203958344,322.5603644920285,175.9491995868639,0.4649831354618073,739.1525896331112,-136.914322492066,175.84066430938438,0.8097519874572754,336.3269442104449,184.1560543103896,190.3080944512336,0.20138326287269592,327.7516806375945,-21.500798798074293,197.87863933979503,0.7724294066429138,635.94719776695,251.82565445602958,102.37064640650371,0.5895965695381165,530.7382408692644,-23.19810456747459,-91.80168460526741,0.4107182621955872,408.8051821125941,180.28501144489098,-526.4971565348078,0.021644055843353268,396.91128918528364,-41.40387900202444,-626.2124090117436,0.008991807699203491,2981.285492323512,884.2266411374678,4.626717725064708,269.68335886253243,3203.7733588625324,298.0812909974117,7.980076587597061,179.77,3203.59,344.3146498599441,7.96,179.77,3203.3333588625324,408.00800872247635,7.8467943126617685,179.77,3203.29,419.2512909974117,7.9633588625323535,179.77,3202.8833588625325,511.45129099741166,7.9633588625323535,179.46,3205.613358862533,230.53503279792932,6.207330425841199,179.75,3205.55,244.321673935397,6.632746161755862,179.75,3197.0033588625324,776.6812909974118,7.986641137467648,179.64,3196.36,879.5687745984469,4.6969474878558914,172.08928908272114,3205.08,358.5412144098146,8.35,179.77,3204.5101531751943,515.4278555472823,8.396487962273524,178.96969364961174,2795.4487090025877,880.03,7.95679431266177,89.69,3202.69,814.3348030351383,7.273358862532353,179.99,2531.114420097153,877.75,8.886411374676461,269.83,1751.4633588625325,2092.7647264475413,7.520076587597061,179.07,2646.773129099741,833.9187090025882,8.01320568733823,353.93,2665.2228993369504,750.0884026522002,6.993358862532354,346.68,2674.039234124029,727.8351969648619,7.963282274935294,337.35,1448.645196964862,863.2867177250647,7.316564549870585,88.61,2732.481980285785,643.4615317519413,7.9601531751941215,318.43,1402.9467177250647,841.9620678651207,8.149846824805879,1.84,2961.407932134879,741.3270240754529,8.166334787079402,279.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
19777,19777,606.966372135352,1568022880.2686028,606.966372135352,-83.25080519615324,548.6481602730325,82.50834434796191,692.1972399617653,0.9974156618118286,573.0963026715592,109.56505866469965,739.025104391779,0.986583173274994,566.704435748661,52.89733893149251,732.3043330679543,0.995516300201416,539.3658853883592,151.44488001456511,749.9479293189598,0.7651654481887817,584.9476981712384,11.355320772646566,753.7713860177396,0.8369635939598083,422.0438560837602,204.7389446806311,594.7836359901378,0.9546610116958618,439.7078501019857,-46.42331590483764,593.1219607584776,0.7915616631507874,513.68785323846,255.7025523579774,362.1661061288847,0.4287312626838684,521.942915023417,-121.3279026882972,363.9150598743436,0.2900974750518799,686.0891661079736,306.90249153264705,162.42010830917582,0.10987761616706848,736.2944390148219,-138.84595111338538,175.3606457718948,0.8359490633010864,324.9865867410861,166.57270637864244,187.264656137566,0.026281982660293586,341.8735414030255,-19.303175087225327,206.0712035502699,0.6740117073059082,627.0682049417494,239.00218525795128,79.00299033748385,0.2637079954147339,601.0791268870375,-22.92773227472221,-53.34351561292226,0.3735747337341309,432.79627149717345,180.09626837256096,-506.80796764173033,0.031178086996078488,404.52265672621394,-37.3061542459877,-615.9158896615689,0.011387914419174194,2981.134688177381,884.2233627864647,4.633274427070402,269.6866372135352,3203.776637213535,297.81902291718393,7.9899116406056025,179.77,3203.59,344.05566013071916,7.96,179.77,3203.336637213535,407.7522973442543,7.863186067676005,179.77,3203.29,418.989022917184,7.9666372135352015,179.77,3202.886637213536,511.18902291718393,7.9666372135352015,179.46,3205.616637213536,230.32521833374713,6.292567551915227,179.75,3205.55,244.1085811202119,6.557344088690376,179.75,3197.006637213535,776.419022917184,7.9833627864648,179.64,3196.36,879.4114137503102,4.733009348887212,174.1382584595007,3205.08,358.2691112765783,8.35,179.77,3204.529823281211,515.1524740630431,8.373539505253593,178.93035343757757,2795.710977082816,880.03,7.973186067676005,89.69,3202.69,814.0954834119302,7.276637213535202,179.99,2530.8259252089024,877.75,8.85362786464799,269.83,1751.4666372135353,2092.5155717713246,7.5299116406056035,179.07,2646.7469022917185,834.1809770828162,7.996813932323994,353.93,2665.1671673699016,750.3113305203937,6.996637213535202,346.68,2673.940883593944,728.0745165880697,7.9567255729295985,337.35,1448.8845165880698,863.2932744270703,7.303451145859196,88.61,2732.3082276826344,643.6582328121119,7.979823281211207,318.43,1402.9532744270707,842.2276142963514,8.130176718788793,1.84,2961.142385703649,741.3729209894929,8.123716224042386,279.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b,2,1568022227
