,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,scenario,participant_id,source_file
36944,36944,1168.6659068862793,1568023441.8845177,1168.6659068862793,-101.97344076152763,593.2529331138127,98.13498274257499,650.5882340148813,0.9805798530578612,616.5433754210987,131.64582617612945,693.7234655020807,0.9939179420471193,616.5994276526194,75.80926128644906,693.4475233915048,0.9864987134933472,603.1804725174725,166.45752241279902,717.6525191398642,0.4680277407169342,612.4144786823354,28.64647647585454,722.0420310532195,0.7044633626937866,418.962302625384,221.8985019482164,584.5365179200188,0.6088501811027527,445.35662091189107,-40.89617655509181,573.4648268581939,0.8248227834701538,509.45626104756064,296.93057523386415,355.83369143985885,0.6147537231445312,564.762747951686,-120.40312225633295,332.95395727612254,0.8444178104400635,680.3095008839296,318.2833281067228,182.8843911212996,0.9613113403320312,761.8273903026834,-148.01264863879382,179.3910404031334,0.3316777050495148,373.13368433510567,174.76719366286255,157.78445291009055,0.09359607100486757,374.7661623664376,-22.785191088000808,130.8945219199755,0.2962354123592377,617.253123928997,204.8341576498911,4.381225564256084,0.3912505805492401,596.0145199515989,-29.79728461543262,-59.31625482304554,0.2756011486053467,549.6691968707717,218.4717035438099,-456.5490649262004,0.02873390913009644,712.138547899419,-23.701004449211634,-284.36374093249583,0.0021680891513824463,1528.9679679936976,2099.696590688628,6.165004850185938,271.13614452076723,1760.3934093113721,718.3597914666275,8.513409311372088,180.37,1135.054301647093,2096.5,7.516362754511647,89.86,1120.6877109584657,2096.47,7.493865179604617,89.86,1106.2243016470934,2096.43,7.497046556860441,89.86,1090.9343016470934,2096.4,7.502953443139559,89.86,929.5577109584656,2094.9122696407912,7.652725509023295,83.75049466972006,888.3040737129771,2094.48,7.800227934116265,90.06,854.9572550902328,2094.52,8.01045586823253,90.06,1744.2481765270693,1730.3381959278133,6.8265906886279115,163.37981086737125,1744.461595538814,1744.7181959278134,6.7534093113720886,198.1734093113721,805.5024781741632,2094.57,9.92045586823253,90.06,1751.9079679936974,1753.7588700297906,6.766818622744175,223.27215323632825,371.0013482039538,2093.66,6.9924975749070315,89.67,356.7879388925818,2093.58,7.06,89.67,204.6272550902329,2107.4779582933256,8.186818622744175,102.2,,,,,,,,,,,,,1e,2,1568022227
36945,36945,1168.7,1568023441.917533,1168.7,,593.4755083551905,100.00290016092372,661.9782913253978,0.989999294281006,615.0983171454172,127.64903596800212,696.9974119509337,0.993228793144226,608.6175529654929,69.77403181261374,693.6623023257863,0.9829168915748596,610.0661632409698,159.01580325158685,721.1458284944397,0.5537756681442261,613.7392868065523,25.819613805536708,721.3348836890742,0.6662089824676514,423.6087420921141,220.62648242108452,589.1741454102447,0.6346244812011719,443.8074408049487,-45.206541289323646,575.1364044168413,0.7451566457748413,515.1323886812279,295.5794021249804,356.21533022164124,0.5115576386451721,552.8008475399258,-122.28655594970265,329.91336391597684,0.8910358548164368,685.9596264750276,317.21808495470987,183.9021321948151,0.9505552053451538,762.8006052824197,-149.24933963220215,181.72176008772732,0.3894496560096741,352.1937596782878,175.2039795433181,135.93304467729246,0.17270055413246155,379.0263264122733,-19.9208689189642,132.69059128284042,0.2997458875179291,588.3932812050189,202.8738888872188,-20.740005857291635,0.268058717250824,585.3143112989208,-29.607749204041372,-43.93324555876693,0.324971079826355,539.5083750729297,218.14667934682163,-478.8693066290198,0.03287950158119202,751.519482907041,-24.300203012131416,-242.3544848603352,0.003495633602142334,1528.76,2099.7,6.09,271.01,1760.39,718.07,8.51,180.37,1135.31,2096.5,7.53,89.86,1120.94,2096.47,7.47,89.86,1106.48,2096.43,7.48,89.86,1091.19,2096.4,7.52,89.86,929.81,2094.96,7.68,83.13,888.57,2094.48,7.79,90.06,855.23,2094.52,7.99,90.06,1744.33,1730.12,6.83,162.79,1744.39,1744.5,6.75,198.17,805.84,2094.57,9.9,90.06,1751.7,1753.66,6.76,225.12,371.24,2093.66,7.03,89.67,357.03,2093.58,7.06,89.67,204.9,2107.42,8.18,102.2,,,,,,,,,,,,,1e,2,1568022227
36946,36946,1168.7347600352155,1568023441.9523625,1168.7347600352155,-92.5802624956926,606.9900154481347,95.70765132498155,666.9188927616849,0.9909403324127196,621.186256230675,122.64504760729315,701.4747086585048,0.9898973703384399,608.2786873293275,64.78019676755339,693.1365566627443,0.9675549268722534,611.5187473981597,153.14602139239028,722.2373114917807,0.5523080229759216,613.4933344523837,22.038163011100487,722.1200343746846,0.6043426394462585,426.5109085758927,215.2759291311969,586.4186252153153,0.9479936361312866,437.9008435139512,-47.099137973426025,578.4819131940809,0.976447820663452,505.9391522042415,298.4366293116832,351.75396200224736,0.5948890447616577,547.4225867663043,-122.87056006848684,327.98927263301425,0.867125928401947,685.8758834303509,321.181462483017,185.2132303910392,0.94520366191864,761.3717980025798,-147.45956177885122,179.68382425832618,0.3865558505058289,328.7958343341012,176.55840868259082,123.08480466195208,0.12501275539398193,382.8104900735785,-20.1899687076025,144.98013242504715,0.17610740661621094,647.6198598897382,221.40978202314236,16.226185879982154,0.04546257853507996,607.609408828441,-24.182065871150044,-11.628852221306634,0.5194840431213379,520.1209365502557,212.03488361196239,-496.6931294478701,0.03870236873626709,570.3901497885356,-36.45986547333096,-401.23129822482315,0.004122167825698853,1528.5444877816642,2099.7,6.124760035215446,270.8918158802675,1760.39,717.7710636971473,8.530856021129267,180.37,1135.574176267637,2096.5,7.536952007043089,89.86,1121.200700264116,2096.47,7.476952007043089,89.86,1106.740700264116,2096.4334760035213,7.469571989435368,89.86,1091.450700264116,2096.4,7.533904014086177,89.86,930.0707002641158,2094.977380017608,7.655667975349187,83.08133595069837,888.844604278202,2094.48,7.807380017607723,90.06,855.5080802817237,2094.52,7.9795719894353665,90.06,1744.4169000880386,1729.9010117781427,6.802191971827644,162.19560339781592,1744.3170039260474,1744.2740597710995,6.781284031693901,198.16652399647842,806.184124348633,2094.57,9.9,90.06,1751.4879637851855,1753.5591958978753,6.756523996478457,226.9900898945909,371.4798442429866,2093.6634760035213,6.984811954219923,89.67,357.2767962500296,2093.58,7.0669520070430885,89.67,205.1780802817236,2107.360907940134,8.190428010564634,102.2,,,,,,,,,,,,,1e,2,1568022227
36947,36947,1168.7667394770028,1568023441.984406,1168.7667394770028,-80.92266351029556,606.3420370513016,89.91255024533424,670.1732966345255,0.9929481744766236,621.2083863733624,113.885494541315,702.2327433628931,0.9466648101806641,607.120274636474,59.43832684331432,695.2813295857933,0.9688976407051086,590.9419341908972,158.31554848589863,717.8820009873607,0.589022696018219,603.3864950119463,18.49115801076816,718.0567830016481,0.4587027132511139,434.10143497517527,209.65803863469318,580.8659041247557,0.8371999859809875,440.8042435074273,-47.567117983147966,590.6128247163095,0.9181912541389464,520.4912839318692,296.2948776983828,358.0922673995067,0.976543128490448,559.2262880067414,-123.77476870947828,335.66810360948136,0.8655717968940735,676.2974195916959,325.90580411612615,175.69266289470897,0.9483177661895752,755.4140148150882,-145.11013025583998,173.2733406317136,0.7038055062294006,340.61020185561716,172.12832486753243,129.53383541108255,0.1528606116771698,402.3941904979828,-18.10284829973116,148.39791556239842,0.20952683687210089,558.7312562256391,213.33997092795693,-48.962309563388175,0.4760174453258514,621.5743139289094,-28.842631231422462,30.21240604772669,0.6548845171928406,499.8666343878076,218.77461714132667,-519.8702453981316,0.06794646382331848,530.5592265099567,-44.26501225443103,-383.2195285174753,0.00672280788421631,1528.3462152425825,2099.7,6.156739477002845,270.7830857781904,1760.39,717.4960404977755,8.550043686201708,180.37,1135.8172200252216,2096.5,7.543347895400569,89.86,1121.4405460775217,2096.47,7.483347895400568,89.86,1106.9805460775217,2096.4366739477005,7.4599781568991475,89.86,1091.6905460775217,2096.4,7.546695790801138,89.86,930.3105460775212,2094.9933697385018,7.633282366098009,83.03656473219601,889.0972418683225,2094.48,7.823369738501422,90.06,855.7639158160227,2094.52,7.969978156899147,90.06,1744.496848692507,1729.699541294882,6.776608418397723,161.6487549432514,1744.2498470982941,1744.066193399481,6.81006552930256,198.16332605229968,806.5007208223282,2094.57,9.9,90.06,1751.2928891902825,1753.4664555166917,6.753326052299715,228.71058386275303,371.7005023913197,2093.6666739477005,6.943238679896302,89.67,357.5038502867202,2093.58,7.073347895400568,89.67,205.4339158160228,2107.306542889095,8.200021843100853,102.2,,,,,,,,,,,,,1e,2,1568022227
36948,36948,1168.8,1568023442.017733,1168.8,-96.56162222684459,593.7069084387298,78.34777258220984,663.770313789833,0.9931744337081908,621.6362062056647,106.4025573562646,707.6105079038817,0.9776915311813354,617.3865374895266,53.52317059768485,706.0512789643174,0.9861537218093872,580.7443366343049,156.61093246430463,719.6624625136627,0.7597724199295044,609.8142147214883,16.495738729220108,723.8173452058893,0.5649011135101318,436.38408996452796,217.29965958321947,577.6949251110938,0.8568047881126404,450.2848268668988,-54.578425610818776,583.1816500695984,0.9700714349746704,513.3378720875527,297.1445866063808,354.10559555228514,0.9717004299163818,557.3647694532473,-127.993048318034,337.9138796367765,0.9127152562141418,671.4873697393472,332.54572712718397,172.9072053928123,0.9493095874786376,766.4712657378484,-139.62376705950976,178.95380738052432,0.6785080432891846,340.68755366501165,169.42645469035844,131.89610397667798,0.09970104694366456,415.09047327004913,-18.317256766638984,154.05695195668915,0.12761881947517395,521.4323762598203,210.8005996891196,-60.71572876567853,0.13734588027000427,639.380262983135,-27.203921927391963,55.71737592624882,0.6662704944610596,464.73320637033515,224.48348720756823,-553.4765177559298,0.14128905534744265,400.76637668598136,-49.951294165524615,-531.3780419836235,0.009043753147125244,1528.14,2099.7,6.19,270.67,1760.39,717.21,8.57,180.37,1136.07,2096.5,7.55,89.86,1121.69,2096.47,7.49,89.86,1107.23,2096.44,7.45,89.86,1091.94,2096.4,7.56,89.86,930.56,2095.01,7.61,82.99,889.36,2094.48,7.84,90.06,856.03,2094.52,7.96,90.06,1744.58,1729.49,6.75,161.08,1744.18,1743.85,6.84,198.16,806.83,2094.57,9.9,90.06,1751.09,1753.37,6.75,230.5,371.93,2093.67,6.9,89.67,357.74,2093.58,7.08,89.67,205.7,2107.25,8.21,102.2,,,,,,,,,,,,,1e,2,1568022227
36949,36949,1168.8332045861991,1568023442.0508964,1168.8332045861991,-76.33553861414995,598.6748385930238,83.75713606087761,666.7268776169742,0.9940239191055298,617.2678388140574,111.18952576450594,702.2874540966844,0.9758045673370358,619.9614392193572,57.0481573664643,702.9577596770146,0.9906814098358154,591.4641702227552,155.1991697701106,722.721201472316,0.5529913306236267,614.3647626602884,14.296874024717702,726.1545918947587,0.6155350804328918,439.4226443771688,206.91492536634647,581.3800194565125,0.8587459325790405,442.73540274827286,-52.31002881429622,589.3538954632752,0.9062135815620422,516.6415355541992,296.34434187593007,356.55924222130517,0.9682257175445556,547.4206659856665,-128.89043840535237,352.21904836136537,0.31102636456489563,679.3879029613964,332.6076445833404,176.6379470057317,0.946692943572998,770.2407028196446,-134.2517319908893,184.77970716929715,0.7812113165855408,329.82862952005456,167.63392674540796,128.23817168158328,0.1285744607448578,423.1101107365866,-17.056829654868856,159.22556771003613,0.16343146562576294,525.1609211340021,211.17520131881903,-70.4912291878448,0.3775389194488525,649.351731125533,-24.339656193730946,64.2569598750095,0.566868782043457,428.331486998643,223.262606026135,-581.0250559961437,0.11530813574790955,359.77689796003267,-51.90056781209872,-579.7005379021089,0.007042020559310912,1527.9341315655668,2099.7,6.193320458619892,270.57702715864303,1760.3866795413805,716.9277610173093,8.550077248280651,180.37,1136.3223548551116,2096.50332045862,7.563281834479567,89.86,1121.9423548551117,2096.47,7.529845503438701,89.86,1107.4757139378721,2096.44,7.45,89.86,1092.189034396492,2096.4,7.5400772482806495,89.86,930.805713937872,2095.02328183448,7.596718165520433,82.97007724828066,889.6189957723517,2094.48,7.843320458619893,90.06,856.2956366895912,2094.52,7.9898841275790256,90.06,1744.6596910068774,1729.3007338586665,6.756640917239784,160.46903561393992,1744.1102703689826,1743.6374906483268,6.820077248280651,198.15667954138007,807.1554049447494,2094.57,9.890038624140324,90.06,1750.9339384448651,1753.2803476172628,6.753320458619893,231.96100179275243,372.1657525620123,2093.67,6.943165962058593,89.67,357.9724321033924,2093.58332045862,7.056756789660758,89.67,205.9656366895913,2107.190231744842,8.183436331040866,102.2,,,,,,,,,,,,,1e,2,1568022227
36950,36950,1168.8666147062966,1568023442.084265,1168.8666147062966,-74.91094049015595,598.6683512330259,83.86531558351443,667.5573672796818,0.9933028221130372,615.3273327958625,111.18335658588418,705.2858531979617,0.972252070903778,615.5444566972949,55.401421382231646,703.5684875373747,0.99042809009552,587.0785097657389,154.35003914414767,723.5336973941112,0.6178910136222839,621.2905821890412,13.62365466718977,728.3990501875525,0.5705171823501587,446.8378904899218,200.90736818168827,585.1809648944272,0.8427859544754028,437.88997753009835,-53.05628949771649,588.0436146434129,0.9087741374969482,517.4924410648213,295.2619205596618,355.44712510803186,0.9776682257652284,564.8588111143605,-133.2634632345885,341.89731521691084,0.8769245147705078,686.697163455379,336.6687642869261,182.2986933225181,0.9493377208709716,764.5901262178819,-133.88394582982238,176.8841578155901,0.5913202166557312,339.4540963580975,175.5347448948072,107.55105779832786,0.035859793424606316,437.78407389648345,-14.233699827632284,169.24785266845132,0.10336753726005554,519.9317358182088,225.0096998010459,-80.00971692629628,0.4726439714431762,650.6062484372181,-22.68646273089773,68.17251340063629,0.4764255583286285,387.6751845709678,248.50646718662784,-628.7292054949712,0.01666936278343201,380.2877003010887,-51.79602634143773,-563.73248543311,0.01009795069694519,1527.7269888209617,2099.7,6.1966614706296514,270.48347882236976,1760.3833385293703,716.6437749964798,8.530031176222094,180.37,1136.5762717678535,2096.5066614706298,7.576645882518605,89.86,1122.1962717678537,2096.47,7.569937647555816,89.86,1107.722948826594,2096.44,7.45,89.86,1092.439610297224,2096.4,7.5200311762220915,89.86,931.0529488265943,2095.0366458825188,7.583354117481395,82.9500311762221,889.8795947091127,2094.48,7.846661470629652,90.06,856.5629176503721,2094.52,8.019953235666863,90.06,1744.7398752951115,1729.11029617411,6.763322941259303,159.85428940414414,1744.0401091167773,1743.4236658797024,6.8000311762220935,198.15333852937042,807.4828241217058,2094.57,9.880015588111046,90.06,1750.7769108804066,1753.1901402929993,6.756661470629652,233.43104707704657,372.40296441470525,2093.67,6.9865991181854685,89.67,358.2063029440756,2093.5866614706297,7.03336970559244,89.67,206.2329176503721,2107.1300935286663,8.156708234962789,102.2,,,,,,,,,,,,,1e,2,1568022227
36951,36951,1168.9,1568023442.1176088,1168.9,-74.8915853377745,597.1182823294582,80.46967017720992,664.2525917653347,0.9920960068702698,613.9347562180885,109.09644917416495,699.4961290906602,0.9727566838264464,620.5469896768683,53.55595174564231,701.2346220804872,0.9909711480140686,586.9175094102274,155.07328727789456,722.0511161784915,0.7182601690292358,625.5961833255675,12.700268622624474,728.9852132995892,0.6500135660171509,437.2293027647902,205.0787060469184,578.5499526886955,0.91078519821167,442.4972708355214,-57.16800036955385,577.2835677074728,0.9641660451889038,524.9729487703884,294.8537383611097,361.3310105988288,0.970388650894165,570.3967739846595,-133.48298200638754,343.2602993204105,0.8367923498153687,670.3731948175314,342.0454857611416,169.22993514275169,0.9524731636047364,768.35317575058,-133.76614626867558,179.42441630076675,0.6752745509147644,336.4374212009368,171.24913237262282,121.4448161362423,0.1601446270942688,439.99223244939367,-15.8192382046826,165.53260356374997,0.2039194703102112,503.3062473515194,217.21254218985126,-89.5166263977708,0.3245652318000793,653.1048233699528,-21.28536939787337,64.81831320760061,0.4992794394493103,379.9062319405797,240.65020989859798,-640.2557917289993,0.011011302471160887,566.2226096621321,-42.68643799619509,-413.8165870574719,0.02336475253105164,1527.52,2099.7,6.2,270.39,1760.38,716.36,8.51,180.37,1136.83,2096.51,7.59,89.86,1122.45,2096.47,7.61,89.86,1107.97,2096.44,7.45,89.86,1092.69,2096.4,7.5,89.86,931.3,2095.05,7.57,82.93,890.14,2094.48,7.85,90.06,856.83,2094.52,8.05,90.06,1744.82,1728.92,6.77,159.24,1743.97,1743.21,6.78,198.15,807.81,2094.57,9.87,90.06,1750.62,1753.1,6.76,234.9,372.64,2093.67,7.03,89.67,358.44,2093.59,7.01,89.67,206.5,2107.07,8.13,102.2,,,,,,,,,,,,,1e,2,1568022227
36952,36952,1168.934026487514,1568023442.1517098,1168.934026487514,-81.66513015766391,598.8443820526022,79.44229682044369,663.4771803210442,0.9930698871612548,614.794348529884,107.56310381964659,697.0597193547404,0.9846475124359132,621.0376917308984,52.16519896265975,700.689854726464,0.9928871393203736,584.1048324815108,155.7670217060076,719.8193846730774,0.7577468752861023,624.7590365119811,13.295122973658685,727.0990629787993,0.6653656959533691,440.1949947275124,208.82006649146504,580.4576013705855,0.9349417686462402,444.00958285001485,-59.87655235676116,573.9920417696327,0.959408164024353,525.8771845839522,295.24222731628413,361.0052003758613,0.9638206958770752,559.4542726408616,-130.18799045830605,336.6978194496245,0.895151674747467,683.7983442581008,340.90580657491694,175.70289515525096,0.9458963871002196,769.4295753194318,-134.48771020564942,179.04066425368634,0.5766425132751465,321.1993992116153,169.2562780857393,119.51081142885731,0.1162361204624176,456.3498244147708,-12.484404954519524,154.81943610464683,0.021555066108703613,552.3700945158644,220.44435755435882,-63.791494120035324,0.2937965989112854,733.8203011012866,-17.278358680111904,76.50606464695791,0.08557936549186708,361.7442206138618,238.31744549414105,-658.7194405963111,0.0043618083000183105,601.031881241043,-26.26115237007205,-396.31021666711473,0.008661121129989624,1527.309035777413,2099.7,6.203402648751402,270.3253496737233,1760.3765973512484,716.0673722073793,8.527013243757008,180.37,1137.085198656355,2096.51,7.572986756242992,89.86,1122.7120039538581,2096.47,7.616805297502802,89.86,1108.2251986563554,2096.44,7.477221190011213,89.86,1092.9451986563554,2096.4,7.493194702497197,89.86,931.5586013051063,2095.056805297503,7.600623838762614,83.18860130510652,890.4088092513608,2094.48,7.853402648751402,90.06,857.1022119001121,2094.5165973512485,8.039792053745796,90.06,1744.8948582725309,1728.7498675624302,6.783610595005605,158.89292982735702,1743.8951417274689,1742.9888278311591,6.797013243757008,198.1465973512486,808.1468622263887,2094.57,9.880207946254203,90.06,1750.4702834549385,1752.9877125912037,6.773610595005605,235.33553904017936,372.8747827638466,2093.67,7.009584107491591,89.67,358.68499071010086,2093.59,7.067845028773824,89.67,206.77221190011213,2107.0121549712258,8.153818541259811,102.2,,,,,,,,,,,,,1e,2,1568022227
36953,36953,1168.9666864914634,1568023442.1844413,1168.9666864914634,-74.83601807512939,589.8762817951065,73.46124735457516,653.0635630322715,0.9839664697647096,614.7467361292487,102.1252720850724,692.6744790275333,0.9765548706054688,615.3742790553998,48.25504884717703,695.12814266665,0.9876937866210938,563.4949166885765,162.5542101282166,706.5426529720132,0.8583264946937561,625.7812008238459,14.748979503218846,724.4241835730588,0.3966924846172333,440.37383797935206,211.74933095469208,580.8528341317742,0.9046607017517092,442.68167972593284,-53.17651800703997,576.9402558928477,0.965197205543518,527.6979772130159,294.9905781973905,357.35065125913263,0.9514662027359008,559.2478684180743,-125.5490944419183,334.3080025450987,0.8801959753036499,670.9068524600382,338.4874807850421,180.5772779426867,0.5128399133682251,751.7386235357487,-130.6864320825763,173.76441526571077,0.8506151437759399,322.8039258628331,171.64636303663406,121.37219687680258,0.12882620096206665,427.10375922746886,-14.257571013470258,144.98654894000546,0.3203897476196289,528.3740830848926,220.9994577494553,-66.83410210260928,0.3516736626625061,675.7751020729432,-9.491397883464924,43.08107460016987,0.4602484703063965,336.9314731946023,243.1439631496217,-645.4894310017191,0.00845417380332947,566.9641796722466,-33.30328353149239,-409.96728177184997,0.013119041919708252,1527.1065437529285,2099.7,6.206668649146315,270.26329566622,1760.3733313508535,715.7864961734169,8.543343245731574,180.37,1137.3301486859734,2096.51,7.556656754268426,89.86,1122.9634859842663,2096.47,7.62333729829263,89.86,1108.4701486859738,2096.44,7.503349193170519,89.86,1093.1901486859738,2096.4,7.48666270170737,89.86,931.8068173351198,2095.063337298293,7.630017842316834,83.43681733511994,890.6668232825589,2094.48,7.8566686491463145,90.06,857.3634919317053,2094.5133313508536,8.029994052561056,90.06,1744.9667102812189,1728.5865675426846,6.796674596585258,158.5597977870759,1743.823289718781,1742.7765378054894,6.813343245731574,198.14333135085369,808.4701962654851,2094.57,9.890005947438944,90.06,1750.3265794375625,1752.8799345781713,6.786674596585258,235.7535870907283,373.1001367910957,2093.67,6.98998810512211,89.67,358.9201427385347,2093.59,7.123367035487353,89.67,207.03349193170516,2106.9566329645127,8.176680544024205,102.2,,,,,,,,,,,,,1e,2,1568022227
36954,36954,1169.0,1568023442.2178278,1169.0,-112.7645024290946,593.6268239902317,77.23166614571062,652.1093035092742,0.9878830909729004,617.4837362936952,104.79888986358984,691.05693169399,0.9633983373641968,610.8728805908228,49.74504863479163,691.5686981724498,0.9856431484222412,568.2846312077304,164.51071573397724,705.3407115835341,0.6189051866531372,626.1326695055261,17.62122261810531,723.6178028085747,0.2802093029022217,439.825556877448,207.61166753118957,581.9184980944668,0.8650475740432739,446.09044046222033,-46.413554062833526,590.7547469033151,0.8987882137298584,520.8856840579551,298.3123034947792,350.42218514886787,0.9499968886375428,541.2872521702968,-123.13182137476535,322.06879356621926,0.8782844543457031,660.6295647851791,341.29709871115614,179.90090489888215,0.6087795495986938,758.9320741486005,-129.70414705805493,180.10978516527683,0.8436181545257568,323.9120195063262,176.29876176205272,121.27934919609673,0.10395693778991699,417.6639789703192,-14.259913501070654,140.96125531214506,0.33710920810699463,553.06382322476,235.54531916864948,-46.41522754081007,0.07492417097091675,642.2806991204948,-8.462399017530803,2.4484640055358398,0.4229201972484589,294.42317350778836,248.2635068310664,-668.6168597862326,0.010060161352157593,553.5573526501283,-33.24563037792992,-438.2958980439942,0.022927284240722656,1526.9,2099.7,6.21,270.2,1760.37,715.5,8.56,180.37,1137.58,2096.51,7.54,89.86,1123.22,2096.47,7.63,89.86,1108.72,2096.44,7.53,89.86,1093.44,2096.4,7.48,89.86,932.06,2095.07,7.66,83.69,890.93,2094.48,7.86,90.06,857.63,2094.51,8.02,90.06,1745.04,1728.42,6.81,158.22,1743.75,1742.56,6.83,198.14,808.8,2094.57,9.9,90.06,1750.18,1752.77,6.8,236.18,373.33,2093.67,6.97,89.67,359.16,2093.59,7.18,89.67,207.3,2106.9,8.2,102.2,,,,,,,,,,,,,1e,2,1568022227
36955,36955,1169.0333444277762,1568023442.2512677,1169.0333444277762,-103.97969176246836,606.2233674913615,80.75020811155291,666.7396044914027,0.000359266996383667,632.055231803821,105.93111788786264,700.4058844538081,0.8931046724319458,615.7253013132247,56.13247947474535,692.5464923178461,0.9542258977890016,564.0816147414756,165.52531403478858,702.3071270600146,0.4817489981651306,628.351484411074,25.98516455352381,721.3421063735602,0.17279380559921265,434.9161189694395,211.20091727550061,582.0841951203348,0.8493504524230957,448.3101518778458,-44.515148604146425,572.8358482583993,0.2726015150547028,521.4858612443186,303.3768441878969,347.6340516190663,0.9789925813674928,533.9862021369752,-122.29163888585464,347.95364475324067,0.2430755496025085,687.6459693169403,342.0928365061898,177.58508412499592,0.9468862414360046,755.3248142717931,-135.34172079838328,179.90512822821182,0.8442860841751099,343.90578020783965,177.51959505634426,134.11320562538722,0.0998077392578125,347.50214444179403,-12.579618484350467,148.9620057185174,0.8459846377372742,560.8760218051773,222.58953477510917,-34.43334350697947,0.3458378314971924,636.6121264460445,-13.490788290905625,-13.87869498756325,0.4228844344615936,241.69103535023925,278.48440473455474,-748.2691065145993,0.003258645534515381,542.365205377656,-39.545862407326354,-459.63279145508994,0.025832295417785645,1526.693264547787,2099.696665557223,6.206665557222373,270.13998003000273,1760.37,715.2199068066794,8.533324457778994,180.37,1137.830083208322,2096.51,7.536665557222373,89.86,1123.470083208322,2096.4733344427773,7.606658900556619,89.86,1108.9767520938772,2096.44,7.573347756109136,89.86,1093.6934176510997,2096.4,7.510009984998633,89.86,932.3134176510997,2095.073334442777,7.639993343334246,84.19683530219912,891.1900865366548,2094.48,7.86,90.06,857.8967554222099,2094.51,7.999993343334244,90.06,1745.116692183885,1728.2532778611187,6.826672213888129,158.1032945027831,1743.6799767016696,1742.346595662232,6.803324457778992,198.13666555722241,809.1301098349849,2094.57,9.886662228889497,90.06,1750.0366189605622,1752.6566289455607,6.789996671667121,236.62348088942426,373.5634109944338,2093.6733344427776,6.963331114444747,89.67,359.39674543721145,2093.5933344427776,7.1599933433342455,89.67,207.5634209794325,2106.8433144727805,8.169990015001366,102.2,,,,,,,,,,,,,1e,2,1568022227
