,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,scenario,participant_id,source_file
36203,36203,1148.2,1569227344.2826686,1148.2,-86.13062937612058,,611.2309440117722,132.41438444205045,603.9107531777812,0.9987560510635376,588.523198900589,165.29643846938023,630.7811920838449,0.9909456968307496,617.1047114275489,102.05516245239298,637.5129909679226,0.9879075288772584,557.6742176730294,208.82005509549887,632.1588953255609,0.8341910243034363,543.2249823021257,54.7218821219852,629.9374789098547,0.7312639951705933,491.34102898456354,236.9773512093393,522.5527849826764,0.9818898439407348,499.02457215975113,-15.803849134589514,502.4070880339624,0.9490877985954284,541.9987332837968,291.21216841369613,334.04398971424337,0.4393511414527893,562.2689099237051,-134.7342550719519,319.9451199174053,0.4040428996086121,702.1474253529705,327.7985586298147,151.81592829889186,0.8387792110443115,737.7063836845447,-160.87398313152002,162.92285015118102,0.25461873412132263,326.57304073421744,170.164910344645,94.52847699788956,0.8317018747329712,401.1149944441818,23.517468236431885,115.16406175728753,0.1121826171875,379.3207074374208,168.7390694924394,-169.11164360786918,0.7104958295822144,537.8025496655467,42.864674180906185,-31.078264927433,0.4926452934741974,478.5769011183477,151.33167222037702,-350.30815724379335,0.13520950078964233,663.5017541233907,-69.27812349761932,-104.44795743595265,0.06738057732582092,1473.99,2100.31,3.38,266.44,1681.57,2093.93,9.07,90.57,1596.42,2094.78,9.11,90.57,1384.12,2096.91,7.99,90.38,1342.89,2097.0,7.87,89.86,1115.08,2096.45,7.36,89.86,1031.85,2096.11,6.98,89.4,952.9,2095.29,7.86,89.4,1759.17,1535.24,8.18,179.28,1758.28,1606.18,7.48,179.28,1758.08,1621.83,7.52,179.28,350.97,2093.55,8.4,89.67,214.81,2105.28,9.14,102.2,122.9,2128.45,8.99,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36204,36204,1148.2249585199195,1569227344.3160222,1148.2249585199195,-83.86176712537745,,606.5799083668701,131.23389949446252,602.7062414151533,0.9987369179725648,588.5561353183865,167.3131822041525,629.7886742040469,0.9987743496894836,613.0210378233328,98.987003143485,637.1038835273561,0.9973304867744446,562.3330259130819,207.46415455536163,631.9562861966285,0.8524066209793091,528.3168858317791,53.10495248978075,621.3967383264235,0.9814572930336,488.3713454452019,235.1722469525871,516.3638430794408,0.980083465576172,498.467711009716,-18.867533833093184,503.2954015571939,0.917917013168335,541.9792558181613,290.3547452349096,330.68871730430686,0.433093786239624,562.9662947062935,-139.52484930772752,317.41752345199643,0.3728394210338593,705.4852270025182,327.7083792969883,154.08588883486055,0.8413341045379639,739.0101975623401,-161.97317375252385,162.81111575904126,0.2624328136444092,332.28642333729346,166.06368331615874,93.43109436852579,0.8334808349609375,400.8994667036112,18.12411304073886,113.15013128711227,0.17619752883911133,374.6137846015658,165.4477003482393,-168.67463664707122,0.7072930932044983,538.4273027333038,25.978723277292676,-21.20968332434873,0.11863717436790465,432.4885685222332,159.48695397411862,-401.53769879603635,0.12079295516014099,522.5242387930591,-67.1061315147232,-256.6198764466194,0.03115755319595337,1473.9076368842661,2100.302512444024,3.377504148008054,266.3800995521933,1681.7971225312672,2093.927504148008,9.077487555975836,90.57,1596.647122531267,2094.777504148008,9.102512444024162,90.57,1384.3196681593554,2096.9075041480082,7.994991703983892,90.3949751119517,1343.0846764553721,2097.0,7.847537332072487,89.86,1115.264693047404,2096.452495851992,7.352512444024162,89.86,1032.0172220834604,2096.1124958519918,6.925091256177188,89.4,953.0971723073636,2095.292495851992,7.869983407967784,89.4,1759.172495851992,1535.0353401366604,8.175008296016108,179.28,1758.2824958519918,1605.9928111006038,7.484991703983892,179.28,1758.0824958519918,1621.642811100604,7.52,179.28,351.17965156732356,2093.55,8.404991703983892,89.67,215.0296349752913,2105.2300829601613,9.112545628088595,102.2,123.11214741931542,2128.387603700201,8.970033184064432,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36205,36205,1148.2498852830458,1569227344.3493333,1148.2498852830458,-82.36232924300187,,607.4535809424043,130.1256916947905,599.7021874048241,0.9987303614616394,596.6310039517421,158.03028119825132,628.4521451059214,0.9886785745620728,607.4648358548643,100.79454130519899,630.542654421477,0.9969748854637146,569.2112021583442,204.21890538867282,634.1369920685665,0.7944679260253906,544.3996249170996,53.881401799359296,627.3066113363375,0.9819946885108948,491.9442800847253,232.59383456828567,518.5691331885334,0.9611585140228271,498.9112094041265,-20.48682258197397,501.9902787290727,0.912896990776062,541.0637155286131,288.7394340952032,331.6921268794551,0.4737140536308289,567.0492004454784,-139.96187632659004,316.9095334688525,0.4560629725456238,706.552466045687,327.95859350148703,152.8430678069762,0.8652745485305786,739.8847229263121,-163.16076346444822,161.66534680613046,0.2644439935684204,341.4462955618044,163.7478020646181,104.66132410843544,0.8350483179092407,407.22807664348363,15.230520742511606,117.73090462685788,0.19143027067184448,373.263493813498,166.25911951130658,-166.0762223179006,0.7090623378753662,538.9887610340476,17.450480906694025,-18.08054778556832,0.12339591979980467,501.0803311240902,145.92815021187974,-341.89357593120087,0.0909087061882019,461.1402774071518,-65.06605937521874,-328.6665234726531,0.03110286593437195,1473.8253785659488,2100.2950344150863,3.375011471695416,266.32027532069003,1682.0239560757168,2093.925011471695,9.084965584913752,90.57,1596.8739560757172,2094.7750114716955,9.095034415086248,90.57,1384.5190822643667,2096.905011471695,7.999977056609168,90.4099311698275,1343.2791052077575,2097.0,7.825103245258743,89.86,1115.449151094539,2096.4549885283045,7.345034415086246,89.86,1032.184231396407,2096.1149885283053,6.870252377299148,89.4,953.294093736062,2095.2949885283047,7.8799541132183375,89.4,1759.1749885283048,1534.8309406790243,8.170022943390832,179.28,1758.2849885283044,1605.8058603771565,7.4899770566091695,179.28,1758.0849885283044,1621.4558603771561,7.52,179.28,351.38903637758506,2093.55,8.409977056609168,89.67,215.2489904908034,2105.1802294339086,9.085126188649575,102.2,123.32402490588966,2128.3252867923848,8.950091773563328,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36206,36206,1148.2749826051277,1569227344.3828723,1148.2749826051277,,,615.8346775363015,128.3707678651507,601.2989836559855,0.9985289573669434,591.9040629213656,158.51476897370492,626.515115155481,0.9867563247680664,610.4238340410276,99.19713939356072,631.753681329534,0.997585654258728,569.8703737142877,202.6876211651976,635.068511222024,0.8036231994628906,527.7725837129717,52.93179600730507,616.4971330150609,0.9870837330818176,488.574914612048,233.2215442186253,515.4522942304767,0.981364369392395,495.1754620151863,-17.316392685842107,499.57201533796433,0.9249070286750792,544.0391511232848,289.4750280435137,334.04661676416987,0.5026085376739502,551.2135130521474,-115.78815739556518,329.8732130792997,0.8281183242797852,698.3548458781371,326.4321219460004,160.97117347524627,0.8558643460273743,738.8055996316173,-156.96405073872654,165.63852497647747,0.5237405896186829,337.34274373976336,160.45021606275964,102.26970078184392,0.8438613414764404,389.71609355952825,10.098399227157234,128.49515945261848,0.7180810570716858,376.62411834430463,166.12019718078574,-166.70120925835252,0.7349668145179749,549.4081714751505,24.05968696887911,-13.133075837741243,0.15136227011680606,441.9162568841978,154.73370715351984,-399.87439964097337,0.08981603384017944,431.17454069432006,-65.22732789308986,-366.2912776907635,0.027170926332473755,1473.7425574030794,2100.287505218462,3.3725017394872543,266.2600417476941,1682.2523417066598,2093.9225017394874,9.092494781538235,90.57,1597.10234170666,2094.772501739488,9.087505218461764,90.57,1384.7198608410197,2096.9025017394874,8.004996521025491,90.42498956307648,1343.4748643199941,2097.0,7.802515655385289,89.86,1115.6348712779434,2096.4574982605127,7.3375052184617635,89.86,1032.352383454354,2096.1174982605125,6.8150382687195945,89.4,953.4923625805068,2095.297498260513,7.889993042050983,89.4,1759.1774982605127,1534.625142637955,8.165003478974509,179.28,1758.2874982605124,1605.6176304615442,7.494996521025492,179.28,1758.0874982605123,1621.2676304615438,7.52,179.28,351.5998538830706,2093.55,8.414996521025492,89.67,215.4698469251216,2105.130034789745,9.057519134359797,102.2,123.53735214358338,2128.262543487181,8.930013915898035,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36207,36207,1148.3,1569227344.4163046,1148.3,-83.79092273504051,,613.0308167468543,126.81267082461041,599.3435470970586,0.99858295917511,596.8041754918335,154.4246097938734,627.8968143915795,0.9886803030967712,608.5760494150043,100.2839306895028,632.0162019111008,0.9783790111541748,570.1404263011738,202.8848127179604,634.8324101938451,0.8292613625526428,536.9874991896022,52.47995316158579,622.5565348124867,0.9776148796081544,494.60124081841377,237.36711039220955,512.4873413209218,0.8827037811279297,494.5689537485402,-19.758244086218802,499.6066163151105,0.9159016609191896,550.1868893955253,292.35824077046993,322.48064122719256,0.7776258587837219,562.4369382121058,-131.96007738047422,323.7600240728727,0.4512536823749542,706.7578802292569,327.7571252673312,151.19478567288888,0.8703131675720215,734.4586098230029,-164.34595322184134,159.9055283524609,0.26861274242401123,351.81120136073355,159.0566168701215,111.67941821871894,0.8471784591674805,372.3682250288433,8.127093203104081,124.18601954192371,0.6935641765594482,374.0299810073618,166.37655392422266,-167.67001995619202,0.6747149825096129,550.0322089062171,27.37119576481509,-11.93686462072418,0.15963566303253174,449.5786024282789,151.90070603392832,-391.38099440447616,0.09674948453903197,423.2284511312156,-64.99186832102333,-374.84198288708063,0.027009814977645874,1473.66,2100.28,3.37,266.2,1682.48,2093.92,9.1,90.57,1597.33,2094.77,9.08,90.57,1384.92,2096.9,8.01,90.44,1343.67,2097.0,7.78,89.86,1115.82,2096.46,7.33,89.86,1032.52,2096.12,6.76,89.4,953.69,2095.3,7.9,89.4,1759.18,1534.42,8.16,179.28,1758.29,1605.43,7.5,179.28,1758.09,1621.08,7.52,179.28,351.81,2093.55,8.42,89.67,215.69,2105.08,9.03,102.2,123.75,2128.2,8.91,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36208,36208,1148.3504147749463,1569227344.449848,1148.3504147749463,-78.16919498932415,,605.6986452699142,127.24474398363918,594.4707873818703,0.9985858201980592,594.0922914646786,154.69212122013138,625.5787345518513,0.9902626276016236,613.7629701213713,100.67820846591015,633.8877443978472,0.9796757698059082,570.3717752482332,200.25156445650344,633.9366794453565,0.7796308398246765,546.3223868823077,52.054417674050754,623.8524693163553,0.977466344833374,489.43887947436485,235.95212398082185,502.37056991582864,0.9021212458610536,497.8667236321016,-18.36092103609665,503.6473191167523,0.9242277145385742,554.4098618501042,292.68502346486196,323.924067316823,0.7839121222496033,557.1004122252837,-112.64448259566109,335.90557257357193,0.8473131656646729,711.0895246990872,327.52553078114875,151.18694857728292,0.8769202828407288,731.6823333176163,-159.01374433205515,161.4119630487595,0.4607569575309754,337.888235651888,160.76046011879066,105.56174437972996,0.8133822679519653,377.3398486214112,4.3148560560972715,130.788369345816,0.6670507192611694,378.7030028349445,164.30542833151344,-163.49703190841086,0.6996776461601257,541.7302731558441,44.66315219281724,-22.72506070561929,0.5905426740646362,396.24741824849264,162.0995173868127,-442.17920919329003,0.09951531887054443,420.8132572234642,-46.615991608248976,-346.2421726596961,0.0924721360206604,1473.4885897651818,2100.2648755675164,3.3649585225053467,266.084046017623,1682.9438159295084,2093.914958522505,9.13024886496792,90.57,1597.7887744520135,2094.7649585225054,9.105207387473268,90.57,1385.3233181995722,2096.894958522505,7.984792612526733,90.46520738747326,1344.063235244583,2097.0,7.79512443248396,89.86,1116.1880278571098,2096.46,7.350165909978614,89.86,1032.8376130821632,2096.1250414774945,6.533133512740597,89.4,954.0882767220776,2095.3050414774953,7.894958522505346,89.4,1759.185041477495,1534.0065988454385,8.180165909978614,179.28,1758.2950414774946,1605.051889187901,7.5,179.28,1758.0950414774945,1620.7018891879006,7.525041477494653,179.28,352.2385255870456,2093.5550414774953,8.43512443248396,89.67,216.13869149702413,2104.9842119276013,9.045124432483961,102.2,124.1835670645402,2128.0790045401277,8.904958522505344,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36209,36209,1148.4,1569227344.4828393,1148.4,,,608.2962984489299,126.43804484156523,596.5412289480246,0.9986502528190612,601.3770892648834,153.22257454893796,629.2454638818976,0.9893366098403932,619.332474747544,98.48190700615515,635.7468803096773,0.982284426689148,567.7455729421497,200.0284578821312,631.406525634698,0.7631317377090454,543.7451251099017,52.0018283702516,621.9628477273536,0.9798179268836976,492.77345644058653,228.39543848159332,502.7668090235016,0.9001339673995972,499.2297708497149,-18.993930691185874,501.33016610068717,0.9063556790351868,554.4690919027605,291.96932338927934,325.39984519176005,0.8243541717529297,557.5701192307254,-110.74671541693905,334.63483390910733,0.807668924331665,711.3263276492444,327.02621867145837,151.66714740309808,0.8419854044914246,728.7396638125117,-160.93950142163558,159.1757385918499,0.4272315502166748,337.566265170801,160.97293827645868,100.9255780211779,0.8437157273292542,375.7301925751918,2.0342133057389056,123.12962237826731,0.6950576901435852,367.98182119378936,165.45208836780762,-174.30469058832387,0.7009201049804688,550.1997046537252,34.47694261785273,-14.13311826176738,0.16086697578430176,370.82951454660486,166.45546392569148,-462.76402283378576,0.10721909999847412,407.1385473294167,-65.90053726485047,-370.7652929484488,0.013394862413406372,1473.32,2100.25,3.36,265.97,1683.4,2093.91,9.16,90.57,1598.24,2094.76,9.13,90.57,1385.72,2096.89,7.96,90.49,1344.45,2097.0,7.81,89.86,1116.55,2096.46,7.37,89.86,1033.15,2096.13,6.31,89.4,954.48,2095.31,7.89,89.4,1759.19,1533.6,8.2,179.28,1758.3,1604.68,7.5,179.28,1758.1,1620.33,7.53,179.28,352.66,2093.56,8.45,89.67,216.58,2104.89,9.06,102.2,124.61,2127.96,8.9,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36210,36210,1148.4329360193774,1569227344.5160694,1148.4329360193774,-79.7677745728565,,613.1576766323312,126.13253476968376,597.5697765257123,0.9987074136734008,594.3072016415282,154.6585000429848,625.8661330881216,0.9892576336860656,618.5285990754592,99.43515736602272,633.9906958995696,0.9866372346878052,570.391776404402,196.255482956971,631.1345683594059,0.5339653491973877,539.4252168297634,50.989338303732296,619.4910780919545,0.9809327125549316,501.0374415557257,228.5473879532456,507.2824648217044,0.8941702842712402,499.5554526065986,-16.394155726678193,501.0343706102485,0.9562262296676636,551.761073239123,292.5376664269413,320.9456836043482,0.810719907283783,558.6233870754386,-130.054149958173,322.30962856169674,0.30421626567840576,711.9031275663515,326.1060058912167,150.28541505681113,0.8875752687454224,731.2608696556839,-164.39254367474925,156.6457320955311,0.1443156898021698,347.54070540815246,162.6509715890902,105.96792079360209,0.8204402923583984,398.7878833166109,7.056304651167661,124.90477717563117,0.11130031943321228,367.7570082596726,167.09172070787275,-172.619989883309,0.7357187271118164,551.0247590992898,44.70633262733114,-22.938144957846475,0.4817334711551666,371.71461023501314,166.60838969476958,-462.7588456081238,0.08519148826599121,638.9031820006278,-49.506042474553325,-110.18112811895432,0.07083398103713989,1473.2113111360547,2100.2401191941867,3.3567063980622667,265.89424715543214,1683.696424174396,2093.9067063980624,9.1204767767472,90.57,1598.5397177763339,2094.7567063980623,9.113531990311332,90.57,1385.980194553081,2096.8867063980624,7.96,90.50976161162642,1344.706900951143,2097.0,7.823174407750933,89.86,1116.7937265433923,2096.46,7.376587203875466,89.86,1033.3673777278902,2096.13,6.395633650381066,89.4,954.7369009511432,2095.313293601938,7.873531990311331,89.4,1759.1932936019375,1533.329924641106,8.213174407750934,179.28,1758.3032936019376,1604.4329798546698,7.503293601937733,179.28,1758.1032936019376,1620.0829798546697,7.506944786435867,179.28,352.93666256276964,2093.56,8.433531990311334,89.67,216.87313057245828,2104.8274215631827,9.0797616116264,102.2,124.89324976664507,2127.877659951557,8.939523223252799,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36211,36211,1148.4660672298696,1569227344.5494964,1148.4660672298696,-80.6515302167768,,613.190438505906,126.53943365006876,598.3235160117847,0.998659372329712,597.2565175079512,153.7488650469936,627.0819595497312,0.9900548458099364,618.5730828271915,99.8884623154899,633.7001171835838,0.986358106136322,571.4017155249057,195.31776861524517,630.1505360670128,0.4706622660160065,546.765082573786,50.474123303420846,622.7878269526616,0.980208158493042,493.7345529345956,227.29550987335082,504.062416254931,0.8592775464057922,500.68788480731536,-19.97905607009186,497.79076943626814,0.8874285221099854,552.8025036483946,294.1940426958409,317.238455947243,0.7335095405578613,562.701556477992,-135.69835863816178,316.6519961028544,0.4597424268722534,700.4519229671021,326.0974875290518,157.8372406078174,0.7798089385032654,730.4249522521628,-164.6654090605951,157.05653642594575,0.21130242943763733,353.0821877757182,165.51128764684148,112.17183606316874,0.760947048664093,396.21075104956975,10.131921853355452,116.81950206555165,0.11964315176010132,376.7022105976618,163.76973327200452,-163.21142480690781,0.6475911140441895,542.3481276890969,28.84910890797957,-18.369161633449977,0.11024075746536256,394.368235348306,162.7312710645619,-446.66911640512484,0.08225706219673158,504.2651323311355,-65.73891432620611,-257.63968337296103,0.011330097913742064,1473.1019781414313,2100.230179831039,3.353393277013064,265.81804537130046,1683.9946050688245,2093.903393277013,9.08071932415676,90.57,1598.8412117918112,2094.753393277013,9.096966385065318,90.57,1386.241931115968,2096.883393277013,7.96,90.52964033792162,1344.9653243929808,2097.0,7.836426891947745,89.86,1117.0388975010333,2096.46,7.383213445973872,89.86,1033.5860437171375,2096.13,6.481774797660347,89.4,954.9953243929809,2095.316606722987,7.856966385065317,89.4,1759.1966067229866,1533.0582487150712,8.226426891947746,179.28,1758.306606722987,1604.1844957759802,7.5066067229869375,179.28,1758.1066067229867,1619.8344957759796,7.4837529390914455,179.28,353.2149647309027,2093.56,8.416966385065317,89.67,217.16799834583736,2104.764472263248,9.099640337921619,102.2,125.1781781768765,2127.7948319253264,8.979280675843238,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
36212,36212,1148.5,1569227344.5837321,1148.5,,,608.9844578045409,126.45560979962772,596.2179680233012,0.9988794326782228,597.6126433684219,152.61274256770966,626.5989026477183,0.9925607442855836,611.2991044481174,99.99665392235008,631.6821411519551,0.9872461557388306,566.1827260711102,195.12156527436454,627.9238116551653,0.4682720005512238,544.0055882162732,51.04376113655418,621.2039171745026,0.9818960428237916,492.8929040664552,225.89711799886604,503.47764246783834,0.8664205074310303,496.64087798862573,-14.559155755086069,496.5934317644981,0.8980094194412231,556.1268695169939,293.5476683950192,320.06300016586215,0.7893300056457521,563.5996612938559,-138.39084700157971,315.3964231388795,0.3616720736026764,710.4364014579522,328.2532524020444,151.9076521916077,0.8702927827835083,743.0141990400451,-162.2300814759519,151.36658748213566,0.8321281671524048,339.13364411836244,166.20502352319608,105.25611860564922,0.7343398332595825,395.2096582266629,10.927223654873558,113.39811795232711,0.0888667106628418,376.46076857025537,163.70571175731706,-164.70897120749882,0.6900191307067871,549.2226228186762,40.303487313137175,-25.025859790293797,0.5240403413772583,395.6077303355021,160.4704933530612,-442.7397380374088,0.08704409003257751,685.6747170463625,-61.34701328166216,-87.4107881894198,0.09908142685890198,1472.99,2100.22,3.35,265.74,1684.3,2093.9,9.04,90.57,1599.15,2094.75,9.08,90.57,1386.51,2096.88,7.96,90.55,1345.23,2097.0,7.85,89.86,1117.29,2096.46,7.39,89.86,1033.81,2096.13,6.57,89.4,955.26,2095.32,7.84,89.4,1759.2,1532.78,8.24,179.28,1758.31,1603.93,7.51,179.28,1758.11,1619.58,7.46,179.28,353.5,2093.56,8.4,89.67,217.47,2104.7,9.12,102.2,125.47,2127.71,9.02,106.01,,,,,,,,,,,,,,,,,,,,,1e,27,1569226154
