,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,scenario,participant_id,source_file
32932,32932,1032.8336269617619,1568978783.5708685,1032.8336269617619,-90.22341573492712,580.5142491676908,33.7957270994686,560.8921422127197,0.9966962933540344,559.1353052160443,63.096163101755174,594.7803687997296,0.9864547252655028,579.69575105738,6.772332229673951,605.8563286973181,0.982444167137146,537.1658767559996,105.01900364468749,595.654873994851,0.7163394689559937,548.4321019435495,-37.268981144268544,594.2116316308216,0.6144472360610962,456.5600637418458,138.42163106965947,465.56239572576516,0.9258071184158324,491.2593931230904,-78.3500094366422,482.88048618150964,0.8579397201538086,627.7872060749099,242.3446371422093,343.3294493631392,0.9621198177337646,593.1324246577916,-197.72111601774762,328.8354193947142,0.5239348411560059,780.7138745339032,240.1961506211697,211.0681768138242,0.8409187793731691,779.3433543834954,-215.5832347459224,187.25703366738747,0.6368955373764038,475.98969270380064,123.56725067958081,153.5902663838708,0.23652130365371704,435.92904092704526,-80.58943335392125,137.05300869735157,0.4703791737556458,819.892509129284,151.27276345717885,93.17081797762356,0.08580580353736877,732.8058581946738,-71.57504729617665,33.794380982341146,0.030318260192871094,544.3888156751659,154.76110762961892,-439.69495579656717,0.006439417600631714,584.5307484505422,-125.60239266599471,-412.4626157951682,0.002957254648208618,1542.2879739638415,2098.0999119114717,6.963274607647581,268.24301034206167,,,,,1321.0192799596825,2096.95,8.926549215295163,89.86,1164.8093680482116,2096.57,9.1569896579383,89.86,1760.9,1063.564435090608,7.620088088528628,179.85,857.8587514285109,2094.51,7.046637303823791,90.06,656.0591037826254,2094.73,8.349823822942744,90.06,1755.7633626961765,1784.9611604829606,7.41,179.0,1755.4933626961765,1800.4811604829606,7.343803138819347,179.0,1755.2233626961765,1815.9845231791367,7.3529222535330705,179.0,,,,,1e,25,1568977693
32933,32933,1032.8676783952417,1568978783.6051807,1032.8676783952417,-87.91051125094525,579.9074592538127,32.364192211896814,562.7727499156638,0.9968591332435608,561.8925237842227,64.4859849764407,594.0812589840331,0.9973645210266112,579.8221005987608,3.7720917665469855,606.7191747182072,0.9843108654022216,539.8901920880792,102.57254758698849,598.8320790432001,0.6646285057067871,558.0742300127667,-34.680741220265716,600.814923859436,0.8340293169021606,452.5145273274815,145.45099194842084,454.3774582076313,0.5239227414131165,486.23924453264885,-78.40668351419356,480.6377563178914,0.9840775728225708,631.0618774204039,253.260722645186,349.383299571793,0.986868977546692,602.83325622575,-198.30938142877204,332.2991820395,0.4893591403961182,775.0583651113437,245.2854046965184,210.76784099484158,0.8562659025192261,767.9511798404925,-214.59017184256,177.0382754364043,0.7507339715957642,485.9858067426762,107.45167438957816,130.86022697012942,0.516421377658844,453.1994392377847,-76.06922641805036,149.24192158375732,0.4605600833892822,792.3486713602182,140.16827442777253,56.136790115048456,0.0189867913722992,651.8125488817632,-91.15563465893769,-3.6401913351626547,0.11723238229751587,534.0816447748334,147.02757045655858,-469.17806315085335,0.011462241411209106,595.0087286786733,-120.78663460941112,-335.5983835311054,0.007715195417404175,1542.0530190728346,2098.089696481428,6.956464320951718,268.20555376523447,,,,,1321.3223377176485,2096.95,8.912928641903434,89.86,1165.122641236221,2096.57,9.194446234765547,89.86,1760.9,1063.3056441961653,7.630303518572422,179.85,858.100516606214,2094.51,7.043232160475858,90.06,656.3417306805038,2094.73,8.329392962855152,90.06,1755.7667678395242,1784.7091798752135,7.41,179.0,1755.4967678395242,1800.2291798752137,7.398285432386253,179.0,1755.2267678395242,1815.7359477147374,7.305250246662028,179.0,,,,,1e,25,1568977693
32934,32934,1032.9,1568978783.63775,1032.9,-84.0989173874473,575.5759696446386,32.213659558360725,560.9748489708903,0.9970563650131226,553.4548769097147,63.995533633804406,590.2011419800493,0.9973670840263368,579.6852217371522,2.9067096737195044,607.0326915020103,0.9855138063430786,532.8868884621106,101.52538087936891,596.5445175947741,0.6569544076919556,540.9202429000686,-36.85810136913251,596.2387095119376,0.8440399169921875,456.3664274483048,147.16264951029626,451.7854625424688,0.5488449335098267,497.72051998322837,-81.822287869962,484.5819312876548,0.9820575714111328,626.7172501823472,255.4710451681721,348.6831942981432,0.9850624799728394,602.9330395279641,-200.39969399334583,329.5418546384421,0.4467199444770813,782.2397939037503,244.90615617011883,217.34060557396717,0.79523766040802,779.1994736674762,-211.9234298206095,185.05746634697581,0.7157779932022095,495.1275623750109,100.68173140368371,120.2633746288552,0.3984194993972778,481.6042113737415,-67.79802323578988,158.58021800849545,0.4940789341926575,787.5854626379437,128.53199278643822,48.4858585552411,0.008664995431900023,625.7821470266017,-104.82806654457123,-8.639222925825889,0.07741618156433105,509.0423695923254,127.40186657155495,-502.86261465533966,0.010048896074295044,428.0940302376613,-135.47325576006293,-464.4526799579149,0.0016363263130187988,1541.83,2098.08,6.95,268.17,,,,,1321.61,2096.95,8.9,89.86,1165.42,2096.57,9.23,89.86,1760.9,1063.06,7.64,179.85,858.33,2094.51,7.04,90.06,656.61,2094.73,8.31,90.06,1755.77,1784.47,7.41,179.0,1755.5,1799.99,7.45,179.0,1755.23,1815.5,7.26,179.0,,,,,1e,25,1568977693
32935,32935,1032.9333156639902,1568978783.6714654,1032.9333156639902,-86.65619809512937,579.0036059329907,31.21082454040481,564.0213081906013,0.9972834587097168,548.6845319631022,62.53017185082696,590.1285585183366,0.9979151487350464,582.8620504668634,0.4887631930262586,608.8336824748158,0.9826059341430664,537.9413344799968,100.239831305286,601.1602658184228,0.6416494846343994,557.5243590490909,-38.323888894767286,605.5026184612361,0.8498967885971069,461.11254922411047,145.64380069649297,453.9939855009162,0.6087421774864197,489.0995394507557,-88.42232247924437,479.9991555984923,0.9839625358581544,626.2332623793067,253.93357816738185,348.9031793005227,0.984977662563324,604.2211398167954,-202.4670702610317,330.1682962246772,0.4303202331066132,789.68408982213,247.68328474925744,222.71552723753345,0.7534847259521484,759.0368579257475,-212.52184447999736,183.391401324562,0.5421553254127502,485.5556636421047,95.64701339034323,100.09168422163047,0.4553055465221405,487.1565816423394,-69.21692602634651,153.90328807281085,0.4679513871669769,655.3653421498514,132.75224987807704,-85.47719587685711,0.017639636993408203,652.6130012227181,-110.76128874153522,4.963006429779484,0.07622432708740234,480.95098711363283,139.42877351913722,-533.2737017753122,0.007365047931671143,410.5077959167932,-138.82825226449552,-469.0311717611263,0.002247422933578491,1541.596790352067,2098.0733368672018,6.95,268.1533421680048,,,,,1321.9031778431156,2096.95,8.880010601605754,89.86,1165.726504108712,2096.5733315663992,9.210010601605754,89.86,1760.9,1062.8068009536728,7.6166790352067135,179.85,858.5665412143318,2094.51,7.063320964793287,90.06,656.8865200111204,2094.73,8.303336867201919,90.06,1755.7733315663988,1784.22679565287,7.386679035206712,179.0,1755.5033315663989,1799.743464086471,7.423347468807672,179.0,1755.2366631327982,1815.2567956528699,7.2999787967884915,179.0,,,,,1e,25,1568977693
32936,32936,1032.966753364243,1568978783.7053044,1032.966753364243,-87.52689550231995,578.8849197499851,30.99015736200507,564.9289152514127,0.9970763325691224,560.6703088187265,62.5297766726644,594.9161401420482,0.9978959560394288,582.6908164746832,1.674631409360579,609.9594255874931,0.977087140083313,539.2324901999427,99.9880204727437,601.4872042769077,0.6294379830360413,562.3685110102379,-39.405106542328,610.0388136148226,0.8749180436134338,461.5001518847558,143.70032850287956,455.7496472276417,0.6140534281730652,497.82110440981904,-88.50184752265841,484.1387519502072,0.9848601222038268,627.6496517361654,248.82266122182065,345.12905049836587,0.964419722557068,609.4117489160943,-203.49965297149853,332.3723804946233,0.3992930352687836,793.035491815193,255.13172488204827,219.60622853606412,0.8646755218505859,757.5083387016382,-212.95100650529645,184.68733163528404,0.5463259220123291,471.26600502751916,96.55905924111514,83.93177723990897,0.5079460144042969,499.4678661027297,-64.61141288498936,148.3912707648164,0.3163508772850037,575.4051429748422,137.6609861897103,-163.75650649182649,0.026870250701904297,662.9610943991868,-118.52067790312216,24.01680413424762,0.07178175449371338,447.1491761476061,146.67773959906646,-569.3975923791958,0.007269561290740967,415.50401683967453,-147.1945537877981,-402.62188138581575,0.0019216835498809808,1541.3627264502993,2098.0666493271515,6.95,268.1366233178785,,,,,1322.197429605338,2096.95,8.859947981454216,89.86,1166.0341309510354,2096.576675336424,9.189947981454216,89.86,1760.9,1062.5526744317533,7.593272645029918,179.85,858.8039488861252,2094.51,7.086727354970082,90.06,657.1640529232168,2094.73,8.296649327151405,90.06,1755.7766753364242,1783.9827004410265,7.363272645029918,179.0,1755.5066753364242,1799.496025104602,7.396597308605621,179.0,1755.243350672849,1815.0127004410267,7.340104037091569,179.0,,,,,1e,25,1568977693
32937,32937,1033.0,1568978783.73895,1033.0,-97.1714014695975,581.0352180784593,30.713810739285606,565.8864116833878,0.9970114827156068,561.6314862544327,62.06548788590004,594.6362743756374,0.9980297088623048,582.9332504204813,0.7394555932050935,609.3577145902851,0.9818023443222046,540.700773864608,100.87999895896256,603.7230574658578,0.5896193981170654,568.7939065207038,-40.60123257705451,612.41595244214,0.8614716529846191,457.57546630425753,143.47025971806676,453.5546723833312,0.612519383430481,502.98018228061073,-91.05068145556714,485.3331089407478,0.9836081266403198,626.8463930816052,254.0675241439537,347.48775723936853,0.9845671057701112,599.8594707696775,-208.167544498449,330.24412477232437,0.3797757625579834,759.6509426990871,254.71125231815705,203.36041326564785,0.7888501882553101,750.9389447381802,-204.78124202515,178.4398316113308,0.8120374083518982,477.77116238353034,95.87849915981316,93.67320687649557,0.5270662903785706,508.7542256418897,-61.707586424404276,156.7132819429513,0.4374630451202393,552.9820970023397,133.4068385540392,-186.73446934947964,0.030476063489913937,687.8580541547534,-122.06421468804666,42.245964445531506,0.05753356218338013,423.0357323350778,149.578833731946,-590.7672884484567,0.011248677968978882,519.0357623817691,-115.2215776475342,-267.83583748079764,0.01854941248893737,1541.13,2098.06,6.95,268.12,,,,,1322.49,2096.95,8.84,89.86,1166.34,2096.58,9.17,89.86,1760.9,1062.3,7.57,179.85,859.04,2094.51,7.11,90.06,657.44,2094.73,8.29,90.06,1755.78,1783.74,7.34,179.0,1755.51,1799.25,7.37,179.0,1755.25,1814.77,7.38,179.0,,,,,1e,25,1568977693
32938,32938,1033.0516631950122,1568978783.7736022,1033.0516631950122,-94.77334397203778,583.0627988853033,30.829537860901798,567.4768791319823,0.9968928098678588,557.576157454692,61.37925634082156,592.2318530604916,0.9981139302253724,587.333644132025,2.077821430300069,611.0953552258926,0.9820361137390136,539.1072980478689,100.47873971292499,603.5411128340872,0.6797127723693848,565.125161355818,-40.459883186902296,611.6930672638483,0.8738479614257812,460.28757529721895,143.7339754405358,456.66325736719017,0.5997503995895386,489.3060155820023,-91.42465153386179,480.11814433003195,0.9839426279067992,634.9144497010855,245.66905561385897,351.3043888367405,0.9686585664749146,597.0437065078023,-211.23405806038792,329.24193206592133,0.35261133313179016,786.7928237281205,257.3132904760274,214.010968116973,0.8301205635070801,753.2733674068375,-203.4212756179332,180.8938822617168,0.774245023727417,495.6424440587226,98.70862137361836,99.39115414175795,0.4801019430160522,506.23425316619085,-64.85823436372362,148.7748649654569,0.4884758889675141,465.5248319364685,142.85972983822538,-270.57240215149454,0.0102098286151886,705.8322080878862,-127.01146829638408,61.86579398887889,0.11318063735961915,404.54048783654923,155.41949008746667,-608.2458000098959,0.002761751413345337,532.6633029240239,-99.18654940085078,-248.29879141373613,0.008296430110931395,1540.7735239544156,2098.0445010414965,6.955166319501227,268.13549895850366,,,,,1322.9498024356092,2096.95,8.870997917007363,89.86,1166.8153013941128,2096.58,9.180332639002453,89.86,1760.9,1061.9073597179067,7.585498958503681,179.85,859.4068086845871,2094.51,7.11,90.06,657.8688045186018,2094.73,8.305498958503682,90.06,1755.7903326390024,1783.3576923569092,7.365831597506134,179.0,1755.5203326390024,1798.8728586764105,7.344168402493866,179.0,1755.2551663195013,1814.387692356909,7.374833680498773,179.0,,,,,1e,25,1568977693
32939,32939,1033.1,1568978783.8060234,1033.1,-94.78072220529128,575.8494492272076,30.941008077295805,560.963309477518,0.9964190721511841,560.5376911454978,60.81867566904976,590.5975090307218,0.9972272515296936,576.7107959271948,1.9449792853846617,603.6180426789273,0.9784622192382812,539.612890172359,99.48810492327586,601.5874949649933,0.7094197869300842,563.1088987563604,-39.22665169625565,606.6662247391866,0.8579672574996948,461.68463274157625,144.20275080392756,455.53257609452413,0.5443627834320068,488.15854553471513,-89.19742937149593,480.54497468989234,0.9870924949645996,634.4470589848211,248.62409642770402,354.3388923969957,0.985360860824585,589.3511394353536,-214.6546940209481,327.2308609895421,0.3469536900520325,756.9909255400812,253.25554803664625,202.00727949290143,0.7631201744079591,753.6826291549678,-204.28847453336758,181.0393579650455,0.8140255212783813,480.677568594718,102.81054891025028,104.29649306436745,0.5959391593933105,501.65520154617485,-58.86199769400109,167.01571566136224,0.4729731380939484,630.7882485833487,130.10976097058693,-104.11155939247385,0.007482647895812987,704.7696371070932,-126.10512571775783,62.54424044556862,0.3467904329299927,381.7693240068945,161.10680126411685,-633.1322489341627,0.002378582954406739,527.0991351886291,-108.03230137363363,-252.05337789184517,0.007998108863830566,1540.44,2098.03,6.96,268.15,,,,,1323.38,2096.95,8.9,89.86,1167.26,2096.58,9.19,89.86,1760.9,1061.54,7.6,179.85,859.75,2094.51,7.11,90.06,658.27,2094.73,8.32,90.06,1755.8,1783.0,7.39,179.0,1755.53,1798.52,7.32,179.0,1755.26,1814.03,7.37,179.0,,,,,1e,25,1568977693
32940,32940,1033.1329845711414,1568978783.8390572,1033.1329845711414,-89.1585178229328,575.9263151022009,30.53989962415209,559.3490045824299,0.9973958730697632,558.9520781090177,61.48013824140792,588.7606721921452,0.9974325895309448,577.0293588928232,0.6112182927828371,600.600223371335,0.9865281581878662,539.2309305490644,99.66164798642141,602.3430084588742,0.6607318520545961,570.1731131530194,-40.44417522711943,608.6487216374118,0.8039677739143372,458.58435685662687,145.06631754196775,451.81377619653364,0.5543034672737122,478.0252581582574,-88.14554556387466,479.71335757074417,0.8262391686439514,634.0438498282373,246.51994150364868,355.13386506256063,0.986059308052063,596.7655831489596,-214.60651717966743,331.4211094900511,0.3626716136932373,772.5650937187413,260.595182808928,204.63204012990963,0.8310521841049194,755.9530177782208,-204.5423423917082,186.7956604965129,0.8276610374450684,490.7200860081362,106.58970008363066,110.60775529451,0.5006235241889954,495.18151002907484,-64.39060022120995,160.47937262321048,0.5594325661659241,657.8090630669877,130.24624704581862,-76.1476711060612,0.008028507232666016,777.3899526079492,-114.0256768422485,94.78241991892051,0.04185006022453308,320.12481801294183,167.874966752551,-694.1100493318712,0.0014016330242156982,553.4366207646127,-109.66199284627598,-309.14456495171765,0.003101348876953125,1540.20910800201,2098.0267015428863,6.956701542885858,268.2126706851687,,,,,1323.6735626831587,2096.95,8.903298457114142,89.86,1167.560159597387,2096.58,9.193298457114144,89.86,1760.9032984571145,1061.2893172593253,7.603298457114142,179.85,859.9841904551041,2094.51,7.093507714429287,90.06,658.5437719404738,2094.73,8.329895371342428,90.06,1755.803298457114,1782.7592126306674,7.380104628657572,179.0,1755.533298457114,1798.2792126306674,7.323298457114142,179.0,1755.2632984571142,1813.789212630668,7.3502092573151465,179.0,,,,,1e,25,1568977693
32941,32941,1033.1664338411217,1568978783.8725564,1033.1664338411217,-88.08328087704076,576.4802610002072,28.505976492181787,557.8019143499844,0.9971380233764648,565.8084808884389,55.72135563216402,595.4736629261622,0.9913432598114014,577.1450213934818,-0.5752096362699461,600.073423464291,0.9859896302223206,539.5045950025228,99.33601864645028,601.6680119877637,0.7256753444671631,565.8992074866084,-39.10099944483813,602.1604932589521,0.755651593208313,453.19084703885596,145.7527052183029,449.9220393045753,0.5909693241119385,472.8000367720407,-85.49494427960896,477.85352462852114,0.8412413001060486,634.7688882942708,244.9236233366268,353.34062870547365,0.9885587692260742,589.7834806720383,-208.95696037967912,330.1776861581477,0.5030745267868042,784.8457806720883,261.6735642384597,211.5952114614529,0.8105545639991759,758.8018228504916,-206.35629278890775,181.5106951383717,0.6939974427223206,489.96012980095566,111.20057524507273,120.23387072341947,0.5061204433441162,486.3240920343754,-70.3760271153362,164.02362043650655,0.5137757658958435,761.3012375065837,157.76181928550457,11.680826499819204,0.002818584442138672,742.7609625903001,-105.47858039118731,66.12578248827381,0.1190626621246338,332.2075041802476,194.44296954835158,-682.6442344896515,0.0020384788513183594,565.5220565690307,-102.78145314317335,-334.5334159917128,0.007461100816726685,1539.9749631121495,2098.023356615888,6.953356615887852,268.2762242981308,,,,,1323.9712611859813,2096.95,8.906643384112149,89.86,1167.8645479542054,2096.58,9.196643384112148,89.86,1760.9066433841122,1061.0351028074767,7.606643384112148,179.85,860.2216802719626,2094.51,7.076783079439255,90.06,658.8214008813084,2094.73,8.339930152336446,90.06,1755.806643384112,1782.5150329598132,7.3700698476635536,179.0,1755.536643384112,1798.0350329598132,7.326643384112148,179.0,1755.2666433841118,1813.5450329598127,7.330139695327107,179.0,,,,,1e,25,1568977693
32942,32942,1033.2,1568978783.9061728,1033.2,-85.58492934979928,576.0217168120306,31.13505615540771,559.1066035385586,0.9970216751098632,564.1988065382574,58.38611142409157,595.0539305725711,0.9895028471946716,572.9396923590468,2.207224015398225,598.2993811457936,0.987366259098053,543.5997466858566,99.8243403503428,602.7859423427193,0.7366222143173218,557.1417265657132,-38.7713923197463,597.9373780328849,0.8136552572250366,451.6858181432151,146.61363273289598,450.28644926779657,0.5663456320762634,480.70307843204836,-85.22724119688615,482.1225101370028,0.838995099067688,630.9608121772749,247.40592240994823,350.6585611013922,0.9857445955276488,596.8151491484726,-206.36261088923888,333.65508228792635,0.4022252559661865,793.038150540072,262.5208203881388,216.91391985561245,0.7934467792510986,746.0247418118449,-206.72033429368412,170.40477733922398,0.7891362905502319,468.7756493930639,110.0479373918734,106.90797434536738,0.6447184681892395,452.3987865827774,-67.11865135721507,168.87273941144105,0.7817151546478271,722.1789806337329,144.703820061912,-18.638498433086852,0.011265814304351808,779.8756919998759,-92.10019986683152,82.90166982692344,0.08490368723869324,291.2099243049904,186.1632501568644,-724.0691647432283,0.0017451345920562744,568.6451829495243,-89.69672229686567,-378.5114417728978,0.007869094610214233,1539.74,2098.02,6.95,268.34,,,,,1324.27,2096.95,8.91,89.86,1168.17,2096.58,9.2,89.86,1760.91,1060.78,7.61,179.85,860.46,2094.51,7.06,90.06,659.1,2094.73,8.35,90.06,1755.81,1782.27,7.36,179.0,1755.54,1797.79,7.33,179.0,1755.27,1813.3,7.31,179.0,,,,,1e,25,1568977693
32943,32943,1033.2244980193007,1568978783.9396422,1033.2244980193007,-94.68051275307259,575.3233671476316,32.26079280946642,560.7969715759575,0.9966208338737488,562.9927931146542,62.65458422124682,592.1556071398762,0.9968084096908568,588.6152993998422,3.2342738702927605,606.1715974559633,0.9876209497451782,544.0889351614837,100.53561445376141,603.4072961294568,0.6715591549873352,559.6667406940417,-36.809179441443646,599.9954216125241,0.8401272296905518,462.455092458926,147.24248130922888,456.5962311127222,0.5105138421058655,492.15545596059263,-81.36728429796075,485.0083608103347,0.985338807106018,631.0409434421925,251.39774475303258,350.1438173066818,0.9849320650100708,593.7638893832069,-204.5634485769524,327.7979970027533,0.349727988243103,772.1580795765581,253.69775262801517,211.83136142297008,0.6918293833732605,760.5490891260628,-206.74462126798898,181.76771050341083,0.8536912202835083,485.8894487668148,110.04345628809479,130.84993279335728,0.6455109715461731,420.7216338465567,-65.58978979074264,159.8855123060397,0.7949052453041077,709.8597763516537,167.58731997326518,6.561659155607401,0.004772603511810303,747.7286311080751,-82.9700649801656,53.63219435088209,0.07089871168136598,267.9137629285367,182.89063707301705,-746.3080815462297,0.0015869140625,557.0046118418471,-93.05335156634104,-419.752886418624,0.008567094802856445,1539.5709636668241,2098.01510039614,6.947550198069915,268.4208434636928,,,,,1324.4880323717775,2096.95244980193,8.917349405790258,89.86,1168.397831579498,2096.58,9.204899603860172,89.86,1760.91,1060.5962648552436,7.590401584559313,179.85,860.631486135106,2094.51,7.064899603860171,90.06,659.3057833621273,2094.73,8.35,90.06,1755.81244980193,1782.0887146571736,7.364899603860173,179.0,1755.5424498019302,1797.6087146571736,7.332449801930085,179.0,1755.2724498019302,1813.121164459104,7.3173494057902575,179.0,,,,,1e,25,1568977693
32944,32944,1033.2491562396383,1568978783.9733305,1033.2491562396383,-97.08866420465726,584.1583711627428,33.68304138768814,564.198101502311,0.996312975883484,565.5745655680373,60.443546868086216,597.2480394605643,0.9838200211524964,581.8781184443401,5.122107950024606,603.5861869942796,0.9874932169914246,546.2364196997191,97.27188618258371,607.587242002943,0.9323668479919434,558.9898891221095,-39.14837606469553,597.226470744205,0.6341986656188965,465.3158544319443,148.7400304844571,458.14322319328005,0.5177521109580994,487.65332507164015,-80.75810692510345,483.25170338501175,0.984999656677246,631.2128161569461,249.9166163993304,349.5505461687239,0.9856150150299072,582.460365264616,-207.60390529429264,322.5025944126432,0.3203200697898865,803.0867108474863,252.57498616111198,212.4518367784833,0.926164448261261,766.0709179262192,-207.18304251381144,184.88183749473282,0.7854501008987427,477.8868078639237,108.59349693619154,136.68090378624902,0.499688446521759,442.4766499409833,-60.488790381950814,181.70973908918725,0.7704968452453613,650.3915619244864,149.3647336540696,-30.74052451599433,0.009926557540893556,605.1491012387747,-88.60031011718753,-22.910388169527124,0.11562061309814453,253.33910968179032,180.7840725568056,-762.513840382311,0.001129150390625,653.6749501545943,-75.30100486205707,-276.4779697866742,0.0026945173740386963,1539.4008219464945,2098.0101687520723,6.945084376036147,268.50221559080705,,,,,1324.7074905327831,2096.954915623964,8.924746871891557,89.86,1168.6271530286385,2096.58,9.209831247927703,89.86,1760.91,1060.411328202711,7.570675008289182,179.85,860.8040936774696,2094.51,7.069831247927705,90.06,659.5129124129636,2094.73,8.35,90.06,1755.8149156239635,1781.9062438266749,7.369831247927705,179.0,1755.5449156239636,1797.4262438266749,7.3349156239638535,179.0,1755.2749156239636,1812.9411594506387,7.324746871891556,179.0,,,,,1e,25,1568977693
32945,32945,1033.273754253704,1568978784.0069366,1033.273754253704,-97.08866420465726,582.430769729861,33.23645542439698,563.678616069546,0.9956691861152648,566.6100389592444,58.681977912139175,595.4755973538346,0.995895266532898,581.1905241864591,5.367681882368252,603.9930244764203,0.9873679876327516,544.8097311340705,100.58059705340321,603.8206462563959,0.6925884485244751,548.6226421188695,-40.22822002398165,591.5755929251927,0.6115233898162842,458.4673606839605,149.602305037785,455.41952510731005,0.5125982165336609,501.3179934336577,-78.39826464356727,488.80921386533663,0.9858636260032654,637.3572803099066,240.29280701151558,346.0803775933162,0.958066701889038,587.3969379235434,-208.0776160355377,327.06468906270635,0.2653166055679321,771.908376453971,247.16916601599513,204.25842667480995,0.7156826853752136,769.3388422449091,-208.71444549732703,187.4405069276209,0.6616842150688171,475.00976637358025,104.86867009260251,135.3161619257379,0.251570463180542,431.07361280755447,-60.85104707403858,179.12815596866426,0.7080749273300171,635.8729228986805,144.60448053858318,-35.448778591611436,0.007744431495666505,546.0800365624865,-71.74426235182355,-79.31721716499061,0.1006983518600464,245.00579035134186,178.70219256641354,-766.4102453065262,0.0018986761569976809,575.1996302498535,-76.89982423337905,-386.2519707349479,0.003371894359588623,1539.2310956494418,2098.0052491492597,6.942624574629593,268.58338903722347,,,,,1324.9264128579664,2096.9573754253697,8.932126276111223,89.86,1168.855914559448,2096.58,9.214750850740817,89.86,1760.91,1060.2268430972194,7.550996597036739,179.85,860.9762797759287,2094.51,7.074750850740816,90.06,659.7195357311143,2094.73,8.35,90.06,1755.8173754253705,1781.7242185225898,7.374750850740815,179.0,1755.5473754253705,1797.2442185225898,7.337375425370407,179.0,1755.2773754253706,1812.76159394796,7.3321262761112225,179.0,,,,,1e,25,1568977693
32946,32946,1033.3,1568978784.0427938,1033.3,-97.08866420465726,584.5575796931831,33.66223171282194,564.4514221070393,0.9962157011032104,562.7622558828973,64.10840431885636,593.1873590736975,0.9962421655654908,580.9904211418234,5.0686684324752065,604.3359570487683,0.9873995780944824,544.9794090353527,101.16219420443548,602.1449236298581,0.7149358987808228,544.9797308496785,-39.75077584628522,589.7070850072329,0.6176133751869202,468.688416648134,148.60385597085286,458.02870497663696,0.4526256024837494,505.92243582370634,-77.36412793326069,492.4398768636117,0.9859893321990968,636.3654827487268,249.51976843140807,350.17155387625166,0.986025869846344,584.0409449650607,-210.69286965905255,324.08974972704857,0.24788448214530945,807.8178838250958,249.32243272660412,212.31357736388412,0.9338507652282716,749.8946425708713,-205.3141781622271,180.25540350410745,0.8173563480377197,483.51599969551324,105.73144908753504,148.12418048984452,0.2413448393344879,441.3432033306504,-55.92631540682025,190.09053898708225,0.7071070075035095,651.1200135167438,180.78428302656886,11.9044480776397,0.025117248296737667,497.8987790688669,-79.93642335526093,-79.61677681739855,0.21103614568710327,204.8930620093623,237.76376650491096,-665.5170657579813,0.005876421928405762,631.1186510984618,-73.38324036023008,-289.3342850748345,0.0036526322364807133,1539.05,2098.0,6.94,268.67,,,,,1325.16,2096.96,8.94,89.86,1169.1,2096.58,9.22,89.86,1760.91,1060.03,7.53,179.85,861.16,2094.51,7.08,90.06,659.94,2094.73,8.35,90.06,1755.82,1781.53,7.38,179.0,1755.55,1797.05,7.34,179.0,1755.28,1812.57,7.34,179.0,,,,,1e,25,1568977693
