,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,scenario,participant_id,source_file
45621,45621,1452.7353993658987,1568622304.6450891,1452.7353993658987,-108.81330568691817,605.389385568767,32.64200396666336,687.0879002442409,0.9942917823791504,632.1503070774768,64.03004352582107,744.4556656805348,0.7818511724472046,649.4341343204644,13.858925675995474,745.0813041243831,0.7228531241416931,579.037208210895,118.59147860622349,745.5805618990222,0.7995043992996216,614.5424593158801,-27.73665760104918,737.288819772059,0.2626159489154816,490.3181375016874,170.454253352866,596.8530473584242,0.9883682131767272,480.4627712104634,-88.32387926909333,597.7690608605196,0.8818694949150085,607.2953499128704,255.57746518424943,397.9953659380256,0.989337921142578,583.3041689477133,-180.23018307292503,381.54095848430916,0.9837772846221924,816.0156081880463,294.36752447907946,265.2338305780561,0.9480174779891968,774.797107788269,-198.53224585807843,222.10312358619805,0.3248136937618256,452.68515959926833,139.7788450635392,149.68880752901248,0.5273065567016602,473.17998337543816,-70.88878410923913,187.88507897300136,0.13529887795448306,850.5211995929125,154.74217025024888,110.41871643451807,0.6868337392807007,793.7031575960186,-98.84612994450106,122.40336471805612,0.4924789071083069,551.3181582430153,149.35620892547792,-482.59250533710923,0.02189674973487854,767.6727569660698,-52.548874056899116,-134.29929495253265,0.04218253493309021,1511.5171629168663,2098.21646006341,4.5864600634101285,268.6718594293088,1881.7431949271897,2092.856460063411,8.00876038046077,90.16,1675.6448754344708,2093.98646006341,7.162300317050643,90.57,1661.6184153710606,2094.126460063411,7.198319492718973,90.57,1603.9579744833188,2094.7064600634108,8.667699682949356,90.57,1062.8742556247012,2096.33,6.936460063410128,89.64353993658987,1759.91,1441.7372459605524,9.446460063410127,179.85,1759.86,1462.9937060239624,9.463539936589873,179.85,1757.00353993659,1708.0099041216586,6.4847795561291015,178.65841537106064,315.31133549788086,2094.5958402536407,7.205220443870899,92.82,182.3973546735492,2112.2862811413825,8.505399365898715,102.2,,,,,,,,,,,,,1e,12,1568620805
45622,45622,1452.764614509404,1568622304.6752093,1452.764614509404,-82.72801600064588,606.5589944828047,31.161776845792303,685.8275193671058,0.9951338768005372,629.4420574477169,62.29515502272426,743.2403612018875,0.8388930559158325,652.2908949717238,4.462559458315125,748.1170617150651,0.9494361877441406,564.4801858701179,117.72901836007586,735.1376660224971,0.8843806385993958,612.6040296558032,-29.17609065848589,733.0706098184212,0.5138184428215027,490.28672576573234,167.78794660097694,596.9525631748254,0.9895673990249634,484.6167309799829,-89.96540663478086,599.4136108983392,0.8699158430099487,601.5107648303098,254.10015359346062,392.73336529040205,0.988643765449524,578.5659907427587,-179.93790953909874,380.5138883368077,0.9845802783966064,813.7879546947718,291.75272932653394,262.4953006067657,0.9604413509368896,772.097969745219,-199.59200439536,218.5529253289544,0.2619784474372864,445.4169242663685,133.87967714092193,186.1629207478868,0.5604233741760254,480.933622204281,-66.59617646080197,200.706755111333,0.0475504994392395,848.0644809942279,150.77087461538642,117.01020941255638,0.2305513620376587,729.3542835534732,-105.48895982837706,90.42860891818572,0.39689671993255615,546.9788299334011,152.10372396716926,-487.23174269300574,0.021007388830184937,707.9212255048508,-35.715475817386185,-134.17643043921979,0.04325711727142334,1511.3827732567413,2098.21353854906,4.583538549059592,268.6981530584637,1881.9769160752328,2092.8535385490595,7.991231294357559,90.16,1675.8552244677094,2093.98353854906,7.147692745297966,90.57,1661.8316859186496,2094.1235385490595,7.221691607523256,90.57,1604.2121462318155,2094.7035385490594,8.682307254702033,90.57,1063.075840114888,2096.33,6.933538549059593,89.6464614509404,1759.91,1441.4626236116019,9.443538549059591,179.85,1759.86,1462.7161621606617,9.46646145094041,179.85,1757.0064614509406,1707.8200056888736,6.505230156582848,178.87168591864966,315.5187630167689,2094.5841541962386,7.184769843417152,92.82,182.64276187899415,2112.2336938830726,8.534614509404069,102.2,,,,,,,,,,,,,1e,12,1568620805
45623,45623,1452.8,1568622304.711691,1452.8,-77.59148182884809,605.3997022152373,29.25549081034329,688.2202094034258,0.995006024837494,635.6391335244645,60.12058907091939,745.8434577767991,0.8579847812652588,645.8630679016333,3.1655281081022,747.2403994832595,0.9548294544219972,563.4777021512343,115.82630568118442,732.9845081312511,0.8779866695404053,613.5818067549656,-35.34024612145267,737.6112361089114,0.56386399269104,489.2496390257396,164.51289299234887,599.0571947540395,0.9902523756027222,485.29780851819845,-90.91317412199194,599.1816234959477,0.8729397058486938,600.1091433469641,250.7527735886964,389.53988683142717,0.8922683000564575,575.0838980633363,-182.06252264746158,376.3855194915962,0.9847806096076964,807.1572311464853,289.3176521900383,256.83285040511055,0.9391129016876221,763.3140770476622,-202.8046557232546,212.90055680315945,0.25494968891143804,439.3364919328119,133.06400104865762,193.18700122644,0.57796710729599,485.64962800749146,-70.30084079728121,211.88647809249557,0.08724567294120789,695.2244017056247,154.6800228401041,10.281614497694193,0.08203622698783875,694.0183457858512,-116.09612588431982,101.6363541325523,0.496428519487381,504.74482404362107,154.77096478772526,-531.1374708518159,0.0324285626411438,762.4621383063762,-21.9763571513662,-25.161929060244127,0.0299261212348938,1511.22,2098.21,4.58,268.73,1882.26,2092.85,7.97,90.16,1676.11,2093.98,7.13,90.57,1662.09,2094.12,7.25,90.57,1604.52,2094.7,8.7,90.57,1063.32,2096.33,6.93,89.65,1759.91,1441.13,9.44,179.85,1759.86,1462.38,9.47,179.85,1757.01,1707.59,6.53,179.13,315.77,2094.57,7.16,92.82,182.94,2112.17,8.57,102.2,,,,,,,,,,,,,1e,12,1568620805
45624,45624,1452.8312275975713,1568622304.7418716,1452.8312275975713,-79.70518826463882,611.9063221271813,32.585424617262085,694.0339402321399,0.9958161115646362,632.6846479395945,61.34560598129134,745.6086660469649,0.8463718891143799,641.9682709445136,3.207239040594448,745.6580992062102,0.9673152565956116,571.4729384847235,114.35253458582396,741.9042743683876,0.8314040303230286,616.0714816065853,-36.11636001824128,741.3734170429103,0.6530464887619019,483.024287121756,165.3454015888344,601.0036901161565,0.989646315574646,477.72091679579114,-94.22030958599044,594.5268947015014,0.8841957449913025,609.3322498531612,249.07108305561644,395.65876651488884,0.9019027948379515,584.0597058548034,-180.84928784125358,380.6474209596971,0.9840711951255798,799.1494931079901,287.14749866642154,254.7958895467537,0.9506853222846984,768.5821536876127,-202.3214413777383,214.41222156543492,0.2934413552284241,439.08825137206924,134.07277191864014,198.02118105152317,0.7566423416137695,485.7607530856527,-63.9035844977175,216.24520838759145,0.02556157112121582,656.0432528195115,156.27828776843296,-10.334667630303386,0.049059450626373284,681.7839607782906,-132.83551624207942,110.68057605608914,0.4999173581600189,476.0182743098735,159.62212937124443,-562.9103451194926,0.027497798204422,815.6090275600243,-44.21878919888303,81.39164881970055,0.3767698407173157,1511.0763530511706,2098.2068772402426,4.576877240242843,268.7830869158717,1882.5098207805725,2092.85,7.988736558542942,90.16,1676.331715942758,2093.9768772402426,7.148736558542942,90.57,1662.3148387025153,2094.116877240243,7.237508960971371,90.57,1604.7916800988726,2094.696877240243,8.684386201214213,90.57,1063.535470423244,2096.33,6.911263441457058,89.66249103902865,1759.9131227597575,1440.830215063313,9.474350357328731,179.85,1759.86,1462.0833378230705,9.488736558542943,179.85,1757.0131227597574,1707.3870206157846,6.523754480485685,179.1768413963574,315.9948387025153,2094.5606317207285,7.1787365585429415,92.82,183.20231181960116,2112.113790324371,8.566877240242842,102.2,,,,,,,,,,,,,1e,12,1568620805
45625,45625,1452.8656818849,1568622304.7751708,1452.8656818849,-114.85382739086755,609.5010021461724,30.203956644464558,691.6618031641083,0.9940781593322754,619.6003271225313,59.01875329462162,739.9638109399243,0.8234958648681641,641.3149961984144,2.359982508010411,746.290687833811,0.9524256587028505,554.8653864302162,115.60598751796257,734.9629516741983,0.8523405194282532,615.8607739479935,-37.79784835998481,743.4651991677788,0.5621947646141052,487.72845902257995,165.48059140834826,601.3956850353642,0.9893202781677246,471.384493816426,-96.97291757096956,593.2663091208324,0.8618358373641968,600.420264038653,248.3602767561852,390.7887742731346,0.8984382152557373,579.1321769161513,-181.73394322129482,379.46710014168093,0.9818193912506104,801.8333048692579,283.17434013618566,259.8036731041541,0.831480860710144,782.3903084184815,-198.9941147934663,229.56679091500183,0.2577173709869385,437.97652910292885,133.22972039241162,195.668609155611,0.6014107465744019,486.84884920251227,-69.31472147110281,220.13134478822968,0.07383456826210022,598.7084172688411,157.28666649028253,-49.945502409516045,0.06629621982574463,675.8529873548465,-125.58360367076814,100.76735352303692,0.4553682804107666,458.16002157834913,155.80156626624296,-577.1645575203693,0.03081971406936645,793.7614785001037,-46.47835403391553,48.37453325204139,0.14864608645439148,1510.9178633294607,2098.2034318115093,4.573431811510012,268.84165920432974,1882.785455079199,2092.85,8.009409130939922,90.16,1676.576341382789,2093.9734318115093,7.169409130939922,90.57,1662.562909571279,2094.11343181151,7.223727246040053,90.57,1605.0914323986292,2094.69343181151,8.667159057550066,90.57,1063.7732050058094,2096.33,6.890590869060079,89.67627275395996,1759.91656818849,1440.4994539049612,9.512250073389858,179.85,1759.86,1461.7560220934513,9.509409130939922,179.85,1757.01656818849,1707.1630677481505,6.5168636230200265,179.22852282734982,316.2429095712791,2094.55029543453,7.199409130939921,92.82,183.4917278331589,2112.0517726071803,8.563431811510013,102.2,,,,,,,,,,,,,1e,12,1568620805
45626,45626,1452.9,1568622304.8083384,1452.9,-78.18315366193771,607.9885911754412,30.07683472203545,694.2186704557234,0.9947550892829896,623.054482658591,60.68397947480965,745.2051494140738,0.9759026765823364,640.140470216699,2.6064335669728704,748.5663417358977,0.9411742687225342,545.1084034839184,115.0440745607922,734.2054644435001,0.8221143484115601,615.6212854011799,-37.55211798649443,744.3333301116188,0.6014845371246338,481.5977773504383,164.51954649552215,603.8067494834162,0.9891933798789978,475.9104876513845,-96.52293118458604,594.4661582784454,0.8598400354385376,608.3464379598354,247.41484496224282,392.414967298449,0.8512188196182251,578.3395349262747,-180.55309385978558,380.2851485862818,0.9853833913803101,817.3869140153412,280.9812447282851,268.8223069657787,0.8185284733772278,768.0643036495212,-200.87132994899602,220.02182430376342,0.3356178402900696,446.0923403742179,133.68863052190557,200.7266823235159,0.5672224164009094,488.549087376276,-72.98836367774541,219.4385862103934,0.10809290409088136,590.9247549906587,158.5841714601946,-53.05860617751289,0.058555275201797485,681.0454599758991,-122.8731603665118,93.9417124456434,0.3996495306491852,440.1063140399722,156.91008998654218,-596.9915091485683,0.03641515970230103,767.0178766606633,-52.169871982904816,9.748482762255943,0.12541508674621582,1510.76,2098.2,4.57,268.9,1883.06,2092.85,8.03,90.16,1676.82,2093.97,7.19,90.57,1662.81,2094.11,7.21,90.57,1605.39,2094.69,8.65,90.57,1064.01,2096.33,6.87,89.69,1759.92,1440.17,9.55,179.85,1759.86,1461.43,9.53,179.85,1757.02,1706.94,6.51,179.28,316.49,2094.54,7.22,92.82,183.78,2111.99,8.56,102.2,,,,,,,,,,,,,1e,12,1568620805
45627,45627,1452.9333826937475,1568622304.8418233,1452.9333826937475,-78.18315366193771,611.6723605008124,30.363053618146854,695.2101984202304,0.9938898086547852,627.1987817469038,60.90040838501047,746.0707786930429,0.970726191997528,643.7850022532117,3.4335357153236448,749.4554203127748,0.938801646232605,548.0558176591749,115.49334072712016,733.5081053038257,0.8545019030570984,618.1861372864597,-36.49923308569864,746.2699981388432,0.6057469844818115,479.99201679907236,162.43975860354638,606.3952287105527,0.989016890525818,476.0353588313432,-96.51737772158836,595.3968263120654,0.8520897626876831,612.2188121949297,246.00072067388749,396.7503703192928,0.8778526782989502,584.0283372461836,-179.72104456118947,381.373971660056,0.9822908639907836,814.9751096844644,282.63224395431286,269.16826314732253,0.8505367040634155,761.8740685863754,-202.47248636842025,212.74309127334942,0.3112643361091614,445.96223099553856,135.20285890368686,206.24505380251117,0.7006685733795166,482.70683656123947,-75.24536987250372,216.16613878575,0.15255287289619446,584.3697866383602,159.38009951397538,-55.565425591469506,0.049276024103164666,685.7164130250695,-121.77442866653902,85.76659876995005,0.4957467019557953,424.44436068287627,154.80728611922942,-613.571264578095,0.02172842621803284,725.2837020534523,-74.24141659061543,-40.967965443470064,0.07468339800834656,1510.6097778781354,2098.196661730625,4.573338269374767,268.9600888487458,1883.3270615499807,2092.85,8.009970383751405,90.16,1677.0603553949832,2093.97,7.19,90.57,1663.0503553949832,2094.11,7.203323461250468,90.57,1605.6804294356048,2094.686661730625,8.67336788562336,90.57,1064.2403405868588,2096.33,6.876676538749532,89.7000148081243,1759.92,1439.8528644093976,9.533308653126172,179.85,1759.86,1461.1128644093976,9.519985191875703,179.85,1757.02,1706.7230124906405,6.513338269374765,179.28,316.7303553949831,2094.5266469225007,7.206646922500937,92.82,184.05373808873082,2111.929911151254,8.533293845001875,102.2,,,,,,,,,,,,,1e,12,1568620805
45628,45628,1452.9672198519186,1568622304.8757641,1452.9672198519186,-78.18315366193771,615.094669363551,31.427626168423853,697.2586500457014,0.9944628477096558,623.8400991866747,60.7912812414775,745.1409947932679,0.9700254201889038,650.0934969584684,4.907823416690978,751.8720363586017,0.9430294036865234,552.4079145224233,115.54504379699742,738.0363274485378,0.8243399858474731,616.1643943756604,-36.63814831232402,744.7463531842093,0.6477990746498108,480.4007097160092,163.28083783262244,605.5316174294737,0.9907399415969848,476.3783327297509,-95.73917433510763,594.8461511274877,0.8604478240013123,605.1536501340523,245.01657159381668,392.3682936358104,0.8681075572967529,559.3575167240009,-184.84038707762798,369.999043529448,0.985297441482544,814.602332844202,280.5553453456222,269.40634244689153,0.8571953773498535,760.6348344508556,-207.87105666377275,221.6993345861843,0.2364535629749298,443.9450273487738,137.42584198427878,211.1692426157917,0.7007988095283508,479.40203155994936,-74.29978006030376,216.9567949932312,0.10504135489463806,596.0775571152637,157.28036493380225,-46.61434834510743,0.06792229413986206,693.7079093775368,-117.66545274282242,70.1366186781946,0.5187656879425049,407.42298814948714,155.314119637514,-635.2579642743146,0.016546696424484253,692.9695584039134,-80.0023680515694,-133.98335607928664,0.15553158521652222,1510.4575106663654,2098.193278014808,4.5767219851918775,269.02099573345384,1883.59775881535,2092.85,7.989668088848737,90.16,1677.3039829338154,2093.97,7.19,90.57,1663.2939829338154,2094.11,7.196556029616247,90.57,1605.9748127116934,2094.683278014808,8.697053896343139,90.57,1064.4738169782395,2096.33,6.8834439703837536,89.71016595557562,1759.92,1439.5314114067714,9.516390074040617,179.85,1759.86,1460.7914114067717,9.50983404442437,179.85,1757.02,1706.503070962528,6.516721985191878,179.28,316.9739829338152,2094.5131120592323,7.193112059232493,92.82,184.33120278573392,2111.869004266546,8.506224118464985,102.2,,,,,,,,,,,,,1e,12,1568620805
45629,45629,1453.0,1568622304.9086447,1453.0,-74.70954700793304,602.2780179178078,29.46765962005577,687.84833339192,0.994032382965088,625.6608780810293,58.85227944161831,741.0368925549524,0.8352011442184448,645.5307834174448,3.1753884048764824,747.8631698295658,0.9530186653137208,557.2339024469061,114.1470916357628,738.9545327812776,0.8378120660781859,615.632649746613,-37.039510645237584,744.6852675960123,0.6645990014076233,481.3086986879029,163.2375875087154,603.7267787603391,0.9905398488044742,480.37716769331536,-94.73785677588222,596.7868845208343,0.8716154694557191,597.757041351661,245.89571094070385,385.6557025857435,0.8257673978805542,570.3126820211806,-182.67615968258642,377.4634144491845,0.9852870106697084,804.8703671515242,283.4381111236845,263.14004799795345,0.8546688556671143,763.1713466524733,-209.66532446230624,226.05729668560883,0.2312728464603424,439.54536732281485,137.12635685925622,198.4038471123428,0.5236347913742065,467.48840073128304,-77.95195553066277,203.92524133409825,0.18799397349357605,752.4011814348818,155.619866005302,59.00700215217845,0.2739923000335693,779.5202986203325,-104.11403182891944,121.8004198760957,0.6170636415481567,382.63250993464266,158.40211774230525,-657.1594335786452,0.011760324239730837,643.0021635077957,-96.29130496916612,-266.0757503214088,0.44897314906120295,1510.31,2098.19,4.58,269.08,1883.86,2092.85,7.97,90.16,1677.54,2093.97,7.19,90.57,1663.53,2094.11,7.19,90.57,1606.26,2094.68,8.72,90.57,1064.7,2096.33,6.89,89.72,1759.92,1439.22,9.5,179.85,1759.86,1460.48,9.5,179.85,1757.02,1706.29,6.52,179.28,317.21,2094.5,7.18,92.82,184.6,2111.81,8.48,102.2,,,,,,,,,,,,,1e,12,1568620805
45630,45630,1453.0333495074044,1568622304.9420733,1453.0333495074044,-78.1825688378443,603.234610980475,30.51677407621645,683.7584839663989,0.9933303594589232,620.0824072631967,59.24074418928743,736.6392862182283,0.8152309060096741,649.1687400092338,3.6285245760214826,747.8080828338448,0.9575608968734741,557.1242498697126,114.94701845917307,736.5413589286909,0.8694373369216919,623.6932318272077,-32.0455445657656,741.4237692890787,0.4787735044956207,486.97772319734,164.6910470723565,602.8577146701308,0.9906943440437316,476.73427978259764,-93.3801774375065,595.2547594066517,0.864063024520874,603.9412344368752,245.53257192153308,389.93035816545137,0.8222833871841431,559.9027001199637,-184.46251339519318,372.0554466876927,0.9846945405006408,800.6067441267046,282.724280081241,260.56115416365384,0.8940566778182983,753.5800378853761,-213.83311046220115,221.6007483100663,0.25055474042892456,445.5044236859818,138.4851926397976,203.1362131749166,0.5594001412391663,482.5478932681797,-72.86022800019492,201.16201775217166,0.1306787133216858,844.1160084877209,162.02773334257537,123.68459947911973,0.6268194913864136,778.3094857845332,-100.92143467314457,116.83135593085092,0.7538627386093141,379.918018630994,158.47995878971759,-661.0995370772059,0.008039891719818115,633.6474649770166,-96.04343139623657,-308.5894939280694,0.34257808327674866,1510.1565922659397,2098.19,4.58,269.13335921184705,1884.130131009976,2092.85,7.9966796059235525,90.16,1677.7801164533118,2093.9666650492595,7.186665049259557,90.57,1663.7667815025713,2094.10666504926,7.1733252462977815,90.57,1606.5501407144186,2094.67666504926,8.716665049259557,90.57,1064.9301116010906,2096.3333349507407,6.90667475370222,89.7333398029618,1759.92,1438.9065146303985,9.479990295557336,179.85,1759.8633349507404,1460.1631796796578,9.503334950740443,179.85,1757.0233349507403,1706.0698932511307,6.533339802961775,179.28,317.44678150257147,2094.4899951477787,7.166660197038223,92.82,184.88013586219728,2111.749970886672,8.510014556663997,102.2,,,,,,,,,,,,,1e,12,1568620805
45631,45631,1453.067142136785,1568622304.9759462,1453.067142136785,-114.87558030101849,610.2824350637137,30.335967762758603,688.3932928224782,0.99427330493927,618.3002561984192,58.11662304419165,738.1071055739853,0.8312681317329407,635.0116235274187,2.6988504938058835,743.7593073877651,0.9497617483139038,572.681339248257,112.46254943972687,742.9418755868628,0.8723822832107544,621.0989985576451,-29.526592656118783,737.2124702996039,0.4323019981384277,484.2387626518407,166.69775011306157,598.5283521726142,0.9895737171173096,476.5508282223832,-92.60109310165262,594.6124897314578,0.8538278341293335,609.3149452136983,252.81596791915038,391.87101825580163,0.9844631552696228,572.3684432473516,-181.57202450811675,378.74114920976007,0.9834948778152466,809.275417757311,282.6718195589773,268.0312018449071,0.8823390007019043,756.327564312023,-212.49280360061792,227.23143092951233,0.2021018564701081,444.541386499832,142.40013958081838,196.78472213482559,0.6171201467514038,478.78331693153984,-72.52074526336905,185.85382222908515,0.19533640146255493,853.6570562723306,166.11377836462955,121.3812945577821,0.5489023327827454,844.9898980696811,-91.23368003193436,153.51177286102327,0.7553452253341675,324.7838594181808,185.8794910630937,-727.5455124578966,0.00638166069984436,648.7431860877601,-91.9682614384976,-338.7834537268378,0.3594847917556763,1510.0011461707888,2098.19,4.58,269.18742741885603,1884.4038513079583,2092.85,8.023713709427987,90.16,1678.023423384852,2093.963285786321,7.183285786321503,90.57,1664.0067091711735,2094.103285786321,7.156428931607508,90.57,1606.8441365900296,2094.6732857863212,8.713285786321503,90.57,1065.1632807438166,2096.3367142136785,6.9235710683924925,89.746856854714,1759.92,1438.5888639142208,9.459714717929009,179.85,1759.8667142136785,1459.8421497005427,9.506714213678498,179.85,1757.0267142136786,1705.8468618972192,6.546856854713995,179.28,317.6867091711734,2094.4798573589637,7.1531431452860055,92.82,185.16399394899383,2111.6891441537873,8.540427923106487,102.2,,,,,,,,,,,,,1e,12,1568620805
45632,45632,1453.1,1568622305.008882,1453.1,-79.71071907000837,603.4661773892474,29.74760281516797,684.3319437447365,0.9944444894790648,628.9244262636764,58.93254252567057,740.3459998829941,0.8629446029663086,642.2465789198933,2.4843998558604623,743.2772485090326,0.9658472537994384,574.0369754629976,113.40686596970578,740.4231121724913,0.8928309679031372,614.376437392739,-31.08333133830352,732.9125080092706,0.5088135004043579,489.22978373052604,167.77869791556952,598.3789256539964,0.9891046285629272,476.68766966480086,-92.38509938317344,594.2191738750894,0.8661792874336243,606.9632880466024,253.24415538332008,392.18257148094256,0.9863651990890504,566.5761684307411,-182.63537319400857,371.6157442314103,0.9817097187042236,804.0415125711743,290.83935847460066,254.60176609135516,0.9347003698349,771.3136647159403,-199.62679814421887,230.24280400125363,0.33010560274124146,430.6449622407946,145.19696121928249,189.05594259213848,0.6337319612503052,478.26010994206086,-72.03945222447773,177.8440494383847,0.25640690326690674,835.5273863245658,167.1064599192481,100.77152996947608,0.5427553057670593,865.4148240764744,-87.75823892313117,155.7210495924876,0.7191109657287598,320.06186556519987,200.75069373080268,-734.7636071909723,0.007868051528930664,655.5383487685135,-90.68787549283199,-347.7988037297654,0.10829868912696836,1509.85,2098.19,4.58,269.24,1884.67,2092.85,8.05,90.16,1678.26,2093.96,7.18,90.57,1664.24,2094.1,7.14,90.57,1607.13,2094.67,8.71,90.57,1065.39,2096.34,6.94,89.76,1759.92,1438.28,9.44,179.85,1759.87,1459.53,9.51,179.85,1757.03,1705.63,6.56,179.28,317.92,2094.47,7.14,92.82,185.44,2111.63,8.57,102.2,,,,,,,,,,,,,1e,12,1568620805
45633,45633,1453.1332087131161,1568622305.0421948,1453.1332087131161,-74.63318083007381,605.584370428368,30.97677405196578,687.355028282768,0.9950129985809326,632.8640932274112,60.73996203106864,742.9725208922315,0.8465101718902588,652.1220948988183,4.670745529389841,747.2722960956587,0.9616912007331848,574.5502513953318,114.15763721677878,739.4127877197889,0.8984001874923706,621.5386510383076,-27.952302065395685,735.246185074144,0.4694323241710663,484.9742751187082,170.21834119868674,597.2414401818103,0.9369338154792786,476.48394002696114,-91.36598058005218,594.5960572418337,0.8662664294242859,614.7415763994576,252.51910063409042,397.2376020557122,0.9860531091690063,582.3807582482152,-179.20822435016584,382.5296802997165,0.9845987558364868,811.6904365909762,292.40568050539656,259.6732813415226,0.931665301322937,753.2535057296848,-196.6786593899249,223.36541374987218,0.5132111310958862,432.5596408743057,146.51605581264184,190.3074244971789,0.6372134685516357,488.1785080020773,-71.079344332656,182.42308316919812,0.2816225588321686,822.1705817918773,163.5884722434331,88.38375797855257,0.15193980932235718,868.5467203381966,-68.07935809223089,149.2470174096649,0.5383200645446777,288.6301901135816,210.626487025345,-770.7372848525104,0.010558515787124634,661.0113055878583,-87.6758421110853,-343.02022171801343,0.12685048580169678,1509.6972399196663,2098.19,4.576679128688406,269.30309655492033,1884.9356697049275,2092.8466791286883,8.030074772130439,90.16,1678.5024236057466,2093.9566791286884,7.206566970492751,90.57,1664.4791027344347,2094.0966791286883,7.1433208713115945,90.57,1607.4189158041088,2094.6666791286884,8.690074772130439,90.57,1065.6158192491885,2096.34,6.900149544260876,89.76996261393478,1759.92,1437.9678380967102,9.436679128688406,179.85,1759.87,1459.2145172253986,9.506679128688406,179.85,1757.0333208713116,1705.4141433647465,6.543395643442032,179.28,318.1557818631232,2094.456716514753,7.1433208713115945,92.8266417426232,185.71563231886228,2111.5702243163914,8.563358257376812,102.2,,,,,,,,,,,,,1e,12,1568620805
45634,45634,1453.1666881365195,1568622305.0757792,1453.1666881365195,-79.64865340031676,606.3504231874217,31.86272021256802,686.2707973022009,0.994764804840088,623.4624432431062,62.256165263829075,739.4169667763437,0.8498522043228149,651.3204112147981,10.585335679156234,744.7724381189439,0.7628470063209534,560.4243758061035,116.87291720550068,733.6910091361896,0.8814138770103455,616.2529732312881,-29.364188236266322,734.7335789695163,0.2588801980018616,489.3504736279892,171.9911007686916,597.9317504482623,0.9491316080093384,480.76807997296515,-91.90414325803778,595.9426961071606,0.8646345138549805,606.1472838909907,252.66056927358014,394.8675516360758,0.986335515975952,580.3537283890913,-180.59713082511382,376.93021107546076,0.9817153215408324,810.2006231329167,294.9983418059757,260.30972858958734,0.93059504032135,761.3855582957648,-192.9163477580696,219.58820820579663,0.5284045934677124,445.73564580586464,146.58697393011732,198.35205968030638,0.6136977672576904,467.37524505186286,-72.17184235779756,166.3349999438604,0.3405756950378418,816.8633508751918,160.76285967744042,85.71586830397348,0.194343775510788,870.1898237750287,-59.401522322789745,145.86892150821126,0.6843351721763611,248.07100024110184,217.55926076263802,-816.9209005226194,0.01894649863243103,653.3476584527767,-86.18662132918772,-356.2650164390882,0.09635114669799803,1509.5432345720096,2098.19,4.573331186348028,269.3667074593875,1885.203505092158,2092.8433311863478,8.009987118088166,90.16,1678.746823396594,2093.953331186348,7.2333505092157795,90.57,1664.7201545829419,2094.0933311863478,7.1466688136519725,90.57,1607.7101867877216,2094.663331186348,8.669987118088166,90.57,1065.843479328334,2096.34,6.859974236176331,89.78000644095594,1759.92,1437.6531315167144,9.433331186348028,179.85,1759.87,1458.8964627030625,9.503331186348028,179.85,1757.036668813652,1705.196527112622,6.526655931740137,179.28,318.39348576929007,2094.443324745392,7.1466688136519725,92.83333762730395,185.99351153311366,2111.5099613542643,8.556662372696056,102.2,,,,,,,,,,,,,1e,12,1568620805
