,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,scenario,participant_id,source_file
37047,37047,1037.7666985135222,1568719823.9585547,1037.7666985135222,,683.3678742772272,50.6111740938021,711.3467035011328,0.9875913858413696,700.9056362961644,71.76863938345468,749.3172750746858,0.9461838603019714,719.7764709803585,26.10060489326857,758.9265987651604,0.9731028079986572,686.7712268150377,113.58219830760359,780.2734370446556,0.4045413136482239,707.1206897931015,-7.856289375527933,775.7420986716197,0.5303446650505066,514.6068138793906,173.0142402380041,656.9775769248663,0.9635959267616272,512.9257023213662,-61.70248525132867,644.8011463738604,0.21244683861732488,620.10966409492,234.24170236344563,427.200780248935,0.4458387792110443,605.1600954280142,-108.01099580220007,377.53387543127604,0.7691324353218079,832.6994161810878,312.37127942542537,227.83764113261157,0.8397231101989746,775.6639891188748,-155.27746257184518,213.76709880299614,0.8010270595550537,454.4060956113978,174.59921262508198,262.9927734786102,0.8567402958869934,459.82733903587996,-9.229612752845624,272.69888029995684,0.2518491148948669,820.7236781466044,197.78164660203788,87.52794503460842,0.04983839392662048,733.412340411545,-34.07007177554574,120.35517715540644,0.31180739402771,445.562133185862,222.2798856611779,-585.3917535702915,0.023316830396652215,696.2870253902472,-80.32850950991073,-93.91387332962515,0.032101243734359734,1525.2631677296845,2098.656669851352,5.233330148647777,270.4366316351256,1377.7969182568256,2096.943330148648,7.9066985135222305,90.22,1348.683588108178,2097.01,8.116574310785532,89.86,1760.3233301486478,707.5930530810042,8.763349256761115,180.37,1168.6536167703478,2096.58,8.906641189182217,89.86,990.4036167703481,2095.676669851352,8.843330148647777,89.4,1756.5533874729874,1715.9164596621054,6.746669851352223,145.25533650054825,1746.9234639054414,1724.86988535132,6.843358810817784,152.34570489162866,1742.6032919324214,1737.8331199594008,6.8866602972955535,194.17303397289103,174.72358810817784,2113.946612527012,8.193311040534441,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37048,37048,1037.8,1568719823.991879,1037.8,-76.11263416833047,675.8516795539363,45.5103503902872,705.3308283995541,0.9937959909439088,703.7439455453159,67.65764631038097,749.5296525820853,0.9594516754150392,704.8890880943663,19.403223809783864,750.0364333642164,0.981266975402832,685.4674291435354,112.80005247179778,782.1035218583653,0.362392783164978,706.824659258423,-13.99414485635971,777.1713917525512,0.5125805139541626,511.56767222550917,163.3483517488876,653.1876944993393,0.9320605397224426,517.8879312600052,-53.72409402892356,646.4814978610282,0.8100200891494751,658.9243733343633,233.25374363178744,413.1653037094789,0.796934962272644,599.8655754239041,-107.86427926757231,377.18653757762576,0.7418398857116699,834.1245275643927,310.7181310965805,223.871666485146,0.8047847747802734,781.3231324036908,-154.87283343112958,216.37746621553916,0.8971982002258301,452.98637146309176,171.5551245978279,257.83561930297617,0.745453953742981,458.18465042226745,-7.876745959260154,273.0303243518764,0.26743850111961365,815.543689340529,197.14088146609902,84.52491787605422,0.06251528859138489,726.8788181982051,-39.19012506156805,133.8570205087455,0.2365958094596863,437.5461525754795,223.56755155151168,-598.3313210286555,0.026294708251953125,748.7591141479961,-70.47699365696181,-29.5409032342904,0.05809998512268065,1525.09,2098.66,5.23,270.4,1378.06,2096.94,7.94,90.22,1348.95,2097.01,8.02,89.86,1760.32,707.3,8.78,180.37,1168.95,2096.58,8.88,89.86,990.7,2095.68,8.84,89.4,1756.61,1715.7,6.75,147.35,1747.06,1724.75,6.87,151.34,1742.56,1737.61,6.88,193.86,174.99,2113.89,8.17,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37049,37049,1037.8,1568719823.991879,1037.8,,666.9762521318057,46.98962921126129,705.1836919256023,0.9906207323074341,699.9703845985694,71.51707499340536,751.5534771633535,0.9392404556274414,703.6805350506427,21.45719421408161,749.8924505021623,0.9771586656570436,686.0300502401831,111.73861625217329,785.2158733446704,0.29390019178390503,701.9442670336822,-16.26947342686733,775.0543088587946,0.5805917978286743,516.5025403419834,174.14220419250722,652.6558763377437,0.9242830276489258,513.9010869261905,-62.12798904430046,642.6848902694619,0.2374045252799988,656.4008297087082,230.9470485123544,408.8560684558146,0.619036853313446,596.3384097748386,-110.76104589385544,372.1603034453949,0.8895485401153564,835.7701817137544,310.95073377205534,228.37156474154725,0.8291826248168945,775.4174885487222,-161.61985329045262,201.4879127317897,0.8551634550094604,453.5063933707429,172.41072222230926,255.73005708198696,0.2982190251350403,450.1326908426709,-11.02888014385178,258.667842426699,0.4455132782459259,854.1150877842163,226.78202923190815,118.7038623397271,0.03194200992584228,726.4995661723068,-39.66630325864888,153.00760030939932,0.6381069421768188,394.0106195376107,265.0267577440988,-651.8493236624984,0.028647303581237793,783.9741654243197,-64.61057661013079,8.938313726477134,0.03596073389053345,1525.09,2098.66,5.23,270.4,1378.06,2096.94,7.94,90.22,1348.95,2097.01,8.02,89.86,1760.32,707.3,8.78,180.37,1168.95,2096.58,8.88,89.86,990.7,2095.68,8.84,89.4,1756.61,1715.7,6.75,147.35,1747.06,1724.75,6.87,151.34,1742.56,1737.61,6.88,193.86,174.99,2113.89,8.17,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37050,37050,1037.8332968755958,1568719824.0251946,1037.8332968755958,-71.65411417089541,668.6738444268934,46.49417983618989,700.4443054086829,0.9935504198074341,697.4211989697097,69.13738112756172,747.7951934368706,0.959955096244812,704.0349080200563,20.86915295222308,748.961442568769,0.9718143939971924,685.290778058767,109.57812991507294,783.47239977359,0.38478732109069824,703.8594233136029,-16.393547606637778,775.3375197573047,0.5492567420005798,512.5998484583055,170.53497000897926,651.0287122065486,0.9431105852127076,523.7150502988557,-66.9199407293995,638.0742733114017,0.2116636335849762,661.9991602517953,233.73222076182458,413.10074386737824,0.5827259421348572,600.4429134863836,-110.41234233689178,372.423220114486,0.8270348310470581,836.6456273883646,310.28514835457236,227.53202913268692,0.7778640985488892,771.1869934598799,-159.4444032540317,207.09965922722213,0.8801409006118774,437.1199009053257,179.8536287291893,240.00505343578445,0.5301434397697449,453.8627919178176,-9.99431566195508,262.22869733037925,0.4719009101390839,873.4856313957506,236.8282266059571,129.41987287508448,0.0289132297039032,723.3331830902443,-41.801507973100406,153.98663428815587,0.6986916065216064,369.4887364197865,281.70572877090865,-677.0075954933983,0.007254809141159058,638.3265738968441,-87.08479751650196,-148.66064881785226,0.03199860453605652,1524.9135265593422,2098.66,5.236659375119162,270.3633734368446,1378.3263750047665,2096.94,7.94,90.22,1349.203056254528,2097.01332968756,7.8734937473784505,89.86,1760.32,707.0069874947569,8.773340624880838,180.37,1169.2463421928028,2096.5833296875594,8.896648437797904,89.86,990.9963421928028,2095.6833296875593,8.859978125357484,89.4,1756.6366375004764,1715.4769109335084,6.743340624880839,149.0314922175882,1747.1965171899426,1724.6301312478552,6.863340624880839,150.32111560676833,1742.5433515622021,1737.3802515583886,6.8999781253574834,193.280634364633,175.25304531720687,2113.833395311487,8.163340624880838,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37051,37051,1037.8665334648672,1568719824.0584495,1037.8665334648672,-76.54025824006882,672.1758352173772,44.28689561358971,701.716386065448,0.9937286376953124,707.0213159117317,65.37026025844168,750.5795679106043,0.9625150561332704,704.6107477019107,18.231695989434485,747.7197016004326,0.9762469530105592,687.6691416519458,106.72420485110516,782.2960166030088,0.38375183939933777,701.794325889452,-17.667272747517362,773.7673739445074,0.5060546398162842,511.32087085675005,158.4139614486608,652.7722825701107,0.9258677363395692,533.8579784333667,-57.20549495817645,633.7701040309042,0.6325834393501282,665.2529190410397,233.35106409690982,410.3181664815119,0.7986994981765747,555.9799298796183,-106.7049380016373,376.9395839502345,0.9524075984954834,834.2243517993289,311.607653994557,224.8232364163593,0.790231466293335,772.3614681920479,-152.41660307841238,211.8463999765961,0.6595464944839478,449.54477613027603,179.08679693510334,254.727783645905,0.7049342393875122,442.4428507065372,-10.959592129124987,256.68068732659424,0.4971901774406433,879.4802484562928,245.0299063222699,134.80196939887418,0.030989170074462887,728.6068551605276,-34.22690124903096,142.17170817469542,0.4529736638069153,358.3042747095021,288.7702601312413,-688.7354748476982,0.013908594846725464,562.2571188593901,-99.52420325930515,-234.96833905574184,0.03341546654701233,1524.7373726362039,2098.66,5.2433066929734276,270.32681318864616,1378.5922677189374,2096.94,7.94,90.22,1349.4556543329907,2097.0166533464867,7.727252754584569,89.86,1760.32,706.714505509169,8.766693307026571,180.37,1169.5421478373175,2096.5866533464873,8.913266732433572,89.86,991.2921478373177,2095.6866533464868,8.879920078920287,89.4,1756.6632267718935,1715.2542257853904,6.736693307026572,150.70993997579075,1747.3327872059556,1724.5104795264785,6.856693307026571,149.30407597506542,1742.5267332675664,1737.1509190924164,6.919920078920287,192.70231771131168,175.51561437245044,2113.7768931097257,8.156693307026572,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37052,37052,1037.9,1568719824.0919347,1037.9,-115.19590395848223,668.7957766335749,42.85149872765278,700.6156358275242,0.9936206340789796,697.6478421916478,64.48554959566222,748.2366567959959,0.9691226482391356,714.6172313381024,18.77563589902049,752.7200972351518,0.9797208309173584,688.4844838936442,105.70062627527054,781.7558198940144,0.38717275857925415,701.426169882435,-17.8705453580323,773.0189856902404,0.5100886225700378,516.2272739322409,157.89408401755153,652.9872779453639,0.9253288507461548,532.3985108167532,-53.970055234707786,630.9559886468969,0.6975118517875671,659.0493025961645,235.30464276691222,404.05275851255783,0.7883231639862059,573.4501253572722,-103.51930423885072,389.21111752876817,0.9650084972381592,830.3281386295763,315.52529967261063,224.2165509150216,0.7274182438850403,773.2552614348834,-149.96209202001947,211.3926440397671,0.6425170302391052,442.02519515798247,176.21522948627788,252.81586018619697,0.7149219512939453,447.92839769405686,-7.861347766135124,259.96923179265315,0.5156492590904236,839.0123874846266,223.56683984799253,103.0456099656432,0.07773023843765259,724.9993109067682,-44.33505760798658,133.62785514571922,0.34987667202949524,390.2359124698185,252.8878345159754,-658.039854559721,0.014646559953689575,507.2289775128727,-108.89926180515764,-297.36044571006147,0.02250510454177856,1524.56,2098.66,5.25,270.29,1378.86,2096.94,7.94,90.22,1349.71,2097.02,7.58,89.86,1760.32,706.42,8.76,180.37,1169.84,2096.59,8.93,89.86,991.59,2095.69,8.9,89.4,1756.69,1715.03,6.73,152.4,1747.47,1724.39,6.85,148.28,1742.51,1736.92,6.94,192.12,175.78,2113.72,8.15,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37053,37053,1037.9331670763543,1568719824.1251335,1037.9331670763543,-72.04926250288231,665.6634976551063,40.98943886348969,697.9465288318214,0.9936451911926272,707.8530798804496,63.605488225024224,748.9162825923247,0.9644295573234558,717.7603143773962,17.79943725571561,751.1352424679518,0.9735440611839294,680.0187261980484,110.40049301549705,774.8475112510083,0.14640307426452634,701.1375815595156,-17.731574375075482,773.2406842981987,0.4833188354969025,509.0358682320685,156.5642064274301,649.9990802556916,0.9211022257804872,525.9672880737876,-53.40787809641676,633.8007794562639,0.7048569917678833,658.0972861096096,235.12531335521243,403.31764068382864,0.7404009699821472,607.6330235170867,-108.30232961053964,384.1072492102688,0.8408554196357727,835.3291108729132,315.5395799357408,227.74587544385102,0.7372606992721558,763.5893582277043,-150.58070757548248,209.41068121567216,0.8556311130523682,445.13316168865305,174.2476630402311,256.3198653976364,0.6527760028839111,450.9778380788823,-3.1220032552026202,268.1857136146994,0.5738650560379028,713.1643108126798,212.3817505140641,16.291913406351398,0.04935771226882935,716.2557260605101,-41.20497760197498,120.42013744134948,0.5141788721084595,412.63868452729605,233.19490974724545,-631.238459519222,0.02085644006729126,531.0113013199141,-110.09258614333,-329.1354153145683,0.016637146472930908,1524.3875312029568,2098.66,5.2533167076354434,270.25351621601015,1379.1220199032,2096.94,7.923416461822784,90.22,1349.9454862421167,2097.02,7.434064864040496,89.86,1760.3166832923646,706.1314464357164,8.763316707635441,180.37,1170.1385036871898,2096.59,8.93995012290633,89.86,991.8818702719193,2095.6933167076354,8.883416461822783,89.4,1756.7165336610833,1714.8077805884252,6.73,153.95885258865837,1747.6093017206886,1724.270598525124,6.85,147.25845404828345,1742.5398503687188,1736.6944638807902,6.936683292364558,191.05533684902272,176.04533661083545,2113.6602992625617,8.146683292364559,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37054,37054,1037.9666392747577,1568719824.1586378,1037.9666392747577,,665.1702981835465,41.911127274373825,698.4103339167302,0.9938827753067015,702.4230000253077,63.55164852291665,746.9105232156841,0.959652841091156,713.6115729492783,19.306123786408666,748.3287097244495,0.9740824699401855,686.2812604852479,105.73985096269917,779.0956398963489,0.3769675493240357,701.1771719481253,-16.704224656130194,773.0653581483302,0.510706901550293,511.8008013080572,157.20317111028112,651.0263566878352,0.9305784702301024,514.423663589355,-54.114787437710675,629.4861905420812,0.6965113878250122,661.8226318071115,236.14640788649936,404.65113918368104,0.710473895072937,614.8979064954848,-107.3763436950945,387.27433607641655,0.8387789726257324,834.7655907526148,316.88742249201067,223.6097523194907,0.7003777027130127,756.2875259721985,-153.93113909782755,207.8345330658041,0.839956521987915,445.97848992768616,175.95443293593036,256.57574375368176,0.6640981435775757,439.4160686702407,-0.8733754706899308,261.597119207551,0.5898568630218506,667.4279160373057,204.94125616610995,-10.295597343886016,0.041094928979873664,701.698514630604,-42.2720990120749,97.71498503692024,0.21490156650543213,390.2986874883501,226.36393923925885,-657.7926618143389,0.017701566219329834,534.2852776392681,-101.30203523187984,-346.7136891224105,0.011833459138870241,1524.2134757712604,2098.66,5.2566639274757625,270.2166967977666,1379.3864502705853,2096.94,7.906680362621187,90.22,1350.1831388507792,2097.02,7.2867871910664554,89.86,1760.3133360725242,705.8402383096086,8.766663927475761,180.37,1170.4397534728187,2096.59,8.949991782427286,89.86,992.1764256178673,2095.696663927476,8.866680362621189,89.4,1756.7433114198059,1714.5835168591238,6.73,155.5320459136083,1747.749884953982,1724.1500986108724,6.85,146.2275103374652,1742.5699753472818,1736.4668529316482,6.933336072524238,189.98087928028028,176.313114198061,2113.600049305436,8.143336072524239,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37055,37055,1038.0,1568719824.1920304,1038.0,-77.25257573174387,665.0110668268006,38.0757685121693,698.6669443942943,0.9940478801727296,705.0416382110492,61.28334163175453,746.8518679742766,0.9729644656181335,711.7802946251747,16.969712407218793,747.0169154307947,0.9735603332519532,688.1924015384392,107.03598386441536,780.597757101442,0.4115075469017029,700.9381681008182,-17.531197601554027,773.5300246416292,0.4377223551273346,517.6139029478996,163.15011502948093,650.2407690317575,0.9576367735862732,510.88068888221983,-53.71859651513217,631.6516708424149,0.7285087108612059,665.6317206212262,238.3552761427776,406.5963682538677,0.47654789686203003,616.2175840238675,-105.95988323941783,386.7869189426677,0.8114094734191895,833.980609976147,319.5710129645522,224.31845065258491,0.6986122131347656,755.2651707542433,-154.67541014239703,207.88397634297104,0.8350639343261719,438.9514030640418,178.40426836559743,246.90149315771146,0.7078614830970764,437.9103859974306,0.7795859517972676,257.88129876736235,0.5865294933319092,757.0223326144627,196.6246574045595,44.1898919795745,0.03075674176216125,711.5468950490763,-47.802482079809685,88.84125505035118,0.387633353471756,346.15337644314934,254.0724314169902,-704.1125867410542,0.01064920425415039,575.2833204716621,-84.2918679844869,-351.9651307035685,0.0670725405216217,1524.04,2098.66,5.26,270.18,1379.65,2096.94,7.89,90.22,1350.42,2097.02,7.14,89.86,1760.31,705.55,8.77,180.37,1170.74,2096.59,8.96,89.86,992.47,2095.7,8.85,89.4,1756.77,1714.36,6.73,157.1,1747.89,1724.03,6.85,145.2,1742.6,1736.24,6.93,188.91,176.58,2113.54,8.14,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
37056,37056,1038.0,1568719824.1920304,1038.0,,657.449812524214,28.533709929832224,696.9985167245078,0.99248468875885,717.0441367715875,59.170824170092104,754.2228615992333,0.9589250683784484,700.0884833022293,10.366254776099662,743.2223879108479,0.9575002193450928,684.7367891635158,107.91743085416985,776.3134769684085,0.20221087336540225,695.8422408530494,-18.65157454252916,770.7019421513901,0.4654567241668701,508.6509428464579,161.83265273996227,650.6551128779822,0.9474978446960448,516.2862517810862,-47.88204641724468,629.050199588055,0.6999579668045044,667.5581575596409,238.99175980047508,405.22158551207116,0.4623290598392487,619.3730950161638,-112.39207237814176,397.1124854346807,0.4567347466945648,839.6676613542139,319.5053376247652,229.52311439883343,0.7204617857933044,767.330416032645,-153.61289804468072,219.4050022252084,0.8679671883583069,433.2734466283223,182.91433128980404,233.29756440674728,0.4551437199115753,437.0780705221047,-4.28105927953494,248.51696390483127,0.3891225159168243,824.7217846576548,225.41707883037998,95.08662726534989,0.026369750499725345,711.8123898277486,-54.52450958909864,76.78740643424902,0.2384043633937836,307.42992877038847,270.29803302629284,-745.6830820425017,0.012097209692001345,597.6692663847357,-60.920161963049146,-382.3599912383551,0.04344561696052551,1524.04,2098.66,5.26,270.18,1379.65,2096.94,7.89,90.22,1350.42,2097.02,7.14,89.86,1760.31,705.55,8.77,180.37,1170.74,2096.59,8.96,89.86,992.47,2095.7,8.85,89.4,1756.77,1714.36,6.73,157.1,1747.89,1724.03,6.85,145.2,1742.6,1736.24,6.93,188.91,176.58,2113.54,8.14,102.2,,,,,,,,,,,,,,,,,1e,15,1568718601
