,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,scenario,participant_id,source_file
33752,33752,1062.3,1568811358.500243,1062.3,-99.09183501463205,,551.8359099061381,22.75777106716083,750.9413357973715,0.9988037347793579,528.9862599770239,42.622314198607434,790.5199388681642,0.9971356391906738,532.3744538635152,-10.861566033319598,781.0600880566568,0.9413329362869264,502.71015743867554,81.48458220457636,789.1625437392751,0.8749861717224121,486.1110174670666,-63.421273510065824,756.5657985284238,0.5595964193344116,464.1046177072628,176.9520417887632,628.0236344402251,0.9273988008499146,478.2338521028137,-88.54699167023989,611.9014670623924,0.9839147329330444,565.1821946093503,258.96037178377384,397.63728629311765,0.5630890130996704,590.9394029038187,-166.43275955270744,394.38300161828863,0.8064146041870117,781.9261025499792,285.3285493290552,262.9637171159358,0.3769299387931824,820.3142963688582,-165.39243083206475,259.686545917956,0.09365138411521913,476.6349650284778,158.32738467310475,218.250983106281,0.245331346988678,456.1243491193592,-37.31840173706277,239.60479584972327,0.7482345104217529,774.2281614621415,149.63176858274235,91.75003665055895,0.7250161170959473,861.6453940586148,-55.005535534635676,188.81107490169478,0.18524137139320374,630.4995872670779,171.94283874814047,-331.7168853967133,0.01197734475135803,443.30001861743204,-122.66622757478164,-581.9665292018308,0.007065713405609131,1535.96,2097.6,5.14,274.1,1432.95,2096.42,6.99,90.57,1417.84,2096.57,7.0,90.57,1403.94,2096.71,7.03,90.57,1176.35,2096.6,7.89,89.86,1084.1,2096.38,9.46,89.86,1758.65,1576.48,8.96,179.28,1757.43,1674.12,7.74,179.28,1757.01,1707.48,7.7,179.25,344.3,2093.51,8.95,89.67,218.76,2104.42,7.64,102.2,,,,,,,,,,,,,1e,19,1568810250
33753,33753,1062.3370284283926,1568811358.5372753,1062.3370284283926,-93.3350540817684,,555.969302856981,20.748105738201165,753.1193405342549,0.9986665844917296,523.555445132941,40.29421589820717,788.5016169113057,0.997619092464447,539.2823749625095,-12.406523057118036,783.6216748272313,0.9154428243637084,491.6154826072644,80.42378106286709,784.8189248932193,0.9166707396507264,492.1503096624089,-62.79327891399749,758.8537363171453,0.4909496009349823,459.33439556419347,177.57070748443402,628.1381908335037,0.9347671270370485,481.49793902777617,-89.79159680853006,614.3786175792675,0.9840154647827148,571.8934960502175,258.0629920044157,402.2616287978737,0.5066124796867371,586.7880944612033,-166.95091720431734,393.6535048184636,0.8158249855041504,786.9472728027249,284.13798581195636,259.504788419986,0.8460891246795654,820.3311222610972,-167.80260373744002,258.27539266082437,0.12160465121269225,471.4351484231845,158.3030517092923,212.71793311041432,0.2500008344650269,453.2303817998572,-37.769143411900025,238.31325323783798,0.7386177182197571,764.9633306777743,147.98593149660775,84.06189777377983,0.12870779633522034,853.5505697389807,-51.76854940439617,182.9797088983147,0.0827643871307373,630.7382424634636,170.893623991633,-344.6494159187622,0.008117854595184326,473.21422986068086,-122.41749323205428,-547.8422818985216,0.0037156343460083008,1535.7674521723584,2097.614811371357,5.143702842839262,274.12591989987493,1433.205496155909,2096.416297157161,6.9751886286429565,90.57,1418.0991989987485,2096.566297157161,7.003702842839261,90.57,1404.2029018415876,2096.706297157161,7.041108528517783,90.57,1176.6425245843016,2096.6,7.893702842839262,89.86,1084.4480672268903,2096.38,9.430377257285912,89.86,1758.6537028428393,1576.1430413016271,8.978514214196306,179.28,1757.4337028428395,1673.8311782585376,7.743702842839261,179.28,1757.0137028428394,1707.194881101377,7.6851886286429565,179.2611085285178,344.63325585553355,2093.51,8.968514214196306,89.67,219.03771321294457,2104.3607545145724,7.636297157160738,102.2,,,,,,,,,,,,,1e,19,1568810250
33754,33754,1062.3702666428273,1568811358.570517,1062.3702666428273,-93.2299767401108,,555.4938113237579,18.118694950997533,754.6109624984349,0.9987689852714542,526.9409791299462,38.47673438087959,789.3664634995388,0.99793803691864,524.1024090185464,-19.41322720500197,777.6824581108579,0.9947475790977478,498.8348480432809,79.66699956153073,786.3929827038394,0.939566731452942,470.664742284845,-64.85171522805439,761.8915234801982,0.7751115560531616,470.2710344896338,175.19262703503722,631.0356593422136,0.9295690059661864,490.39814233520326,-93.30807933636886,618.0338733020228,0.9813007712364196,590.9758971564081,265.1181547842438,406.587437505624,0.9740802645683287,595.1910028471573,-166.90682725436838,376.4408099640832,0.9272042512893676,798.6369570888946,280.3340329270964,263.06535166639185,0.8937129974365234,821.7718098304953,-167.89222378574664,260.0809886897191,0.1359761357307434,459.0319340928512,159.26760094347148,196.23292242954886,0.20224076509475708,448.081623640556,-41.558649165192655,234.33694780602693,0.7462698817253113,764.4444369592392,148.10715424544952,81.10756790807562,0.11469468474388125,865.1305723954671,-57.21895607909559,188.7436290048928,0.08095017075538635,621.8970226716659,172.3430778601209,-357.94619518860816,0.00421711802482605,374.3631478288275,-166.69389325832725,-671.2680938752725,0.0043530166149139396,1535.594613457298,2097.628106657131,5.1470266642827305,274.1491866499792,1433.4348398355085,2096.4129733357167,6.9618933428690815,90.57,1418.331866499791,2096.5629733357173,7.007026664282728,90.57,1404.438893164074,2096.7029733357167,7.051079992848187,90.57,1176.9051064783355,2096.6,7.8970266642827305,89.86,1084.7605064425766,2096.38,9.403786685738163,89.86,1758.6570266642827,1575.8405735502715,8.995133321413649,179.28,1757.437026664283,1673.571920185947,7.747026664282728,179.28,1757.0170266642826,1706.9389468502302,7.671893342869081,179.2710799928482,344.9323997854457,2093.51,8.985133321413649,89.67,219.28699982120472,2104.3075733714763,7.6329733357172715,102.2,,,,,,,,,,,,,1e,19,1568810250
33755,33755,1062.4,1568811358.6002536,1062.4,-95.9070283145372,,558.2235442525124,17.75471270867954,757.5294535474698,0.9987645149230956,526.7512130821382,38.23749189971327,790.1715032491251,0.9980484247207642,538.8267887969483,-18.856598233649187,783.8038426932068,0.9950259923934937,498.61919850621916,78.20160740676519,788.0813854648668,0.9401649236679076,495.78788062936064,-62.33075814882032,772.3700524307268,0.8082951307296753,470.4206643120888,162.82700538541098,635.8940921599121,0.3612914979457855,487.0365159971106,-93.88573167986729,615.7972929966512,0.9804015159606934,599.6456882771903,264.87403606060246,412.86890554670777,0.9680674076080322,600.6718137142333,-164.9748182608001,375.7229024263597,0.9304916858673096,790.846630396456,280.8228458674071,255.61313426803463,0.8784322738647461,817.4636134237837,-167.0083650813005,260.20368419990336,0.08397141098976135,448.9234893394266,158.32612919385372,183.55903448237225,0.2361488342285156,449.1986818700978,-51.496735710967684,222.757356685833,0.15544366836547852,760.5327654650139,148.37117896190776,80.35266732641878,0.16496944427490234,874.368284897365,-60.51913793005736,195.61729238873784,0.09677290916442872,618.0671231568261,172.52218487931188,-364.4875957228055,0.006202012300491333,354.8535133036477,-181.91247353919783,-697.7024797918883,0.005251288414001465,1535.44,2097.64,5.15,274.17,1433.64,2096.41,6.95,90.57,1418.54,2096.56,7.01,90.57,1404.65,2096.7,7.06,90.57,1177.14,2096.6,7.9,89.86,1085.04,2096.38,9.38,89.86,1758.66,1575.57,9.01,179.28,1757.44,1673.34,7.75,179.28,1757.02,1706.71,7.66,179.28,345.2,2093.51,9.0,89.67,219.51,2104.26,7.63,102.2,,,,,,,,,,,,,1e,19,1568810250
33756,33756,1062.433241288595,1568811358.633633,1062.433241288595,-102.49422992983816,,558.9601665069519,15.031113017856946,756.5940561581772,0.9988766312599182,530.4051136624549,35.02998938231771,791.2947004198147,0.9984967708587646,540.2146504719857,-21.278088465895813,783.2562120212016,0.9942131042480468,493.7602560583457,74.1426373845272,787.5436616415112,0.9427915811538696,481.0067512206233,-66.43163888035332,766.716185971635,0.7476887702941895,476.576057400793,158.79942872405326,641.1274897454509,0.42503178119659424,478.4246019967408,-96.90628651521796,611.5560052130255,0.977982759475708,588.2641099470134,265.51858060594367,406.29469168006307,0.9678052067756652,588.5415267552737,-163.98925472928804,390.088746073824,0.8751951456069946,792.3016641615967,280.8478411450968,258.0997224747655,0.8826166987419128,820.1077493596307,-168.28699012167542,262.24267720171,0.2324642539024353,432.5603418860842,157.4408662102721,175.51615796133748,0.2457504868507385,457.38200354504266,-50.11067406114332,232.41119519771544,0.4684654474258423,744.6303808732422,149.0948409682304,66.4282853612594,0.18490144610404968,873.7443529353004,-65.05994645337624,197.12111524065682,0.0750507116317749,602.6588768248246,175.02807506648514,-384.5870746952112,0.005126059055328369,432.59335944395514,-174.84916716048008,-604.8918216500507,0.004776865243911743,1535.2704694281674,2097.653296515438,5.1400276134216165,274.1533793557027,1433.8726890201624,2096.4066758711406,6.956648257718923,90.57,1418.7693648913028,2096.56,6.980082840264848,90.57,1404.8793648913029,2096.6966758711405,7.023434582545928,90.57,1177.4026061798975,2096.6,7.8867034845621555,89.86,1085.3524681127892,2096.38,9.409917159735153,89.86,1758.6633241288596,1575.2708284026487,9.01332412885946,179.28,1757.4433241288596,1673.0840420778213,7.743351742281077,179.28,1757.0233241288595,1706.457366206681,7.666648257718923,179.28,345.495847468492,2093.5133241288595,8.990027613421617,89.67,219.7526614067406,2104.206813938249,7.613379355702693,102.2,,,,,,,,,,,,,1e,19,1568810250
33757,33757,1062.466618151254,1568811358.6671484,1062.466618151254,-96.11147882265531,,559.1291274813617,9.672080076884763,756.2548055395122,0.9987542629241944,527.1530742991438,29.76383838390416,789.8491600566306,0.998854637145996,540.467626622024,-25.501024840251713,782.8691191191538,0.9918346405029296,498.11817779365373,73.24508712415255,792.35943930088,0.9644227027893066,488.61509321690687,-67.78378609031516,770.6077241143283,0.5952737927436829,468.51081659366525,157.54673001387718,638.4524191290942,0.4291682243347168,482.2210329934706,-98.07141369919547,612.9088740267213,0.9769959449768066,594.2523239665558,264.5051114238563,412.8260088353856,0.9757490754127502,582.6812181317747,-164.29708261035313,390.6180997846752,0.8951438665390015,799.5087467954083,281.3848909834909,266.0351440106421,0.8788712024688721,814.9316490067563,-169.9618451074037,257.2800449428314,0.2016524374485016,427.3584433160002,158.62762935626856,171.04293469689998,0.26967841386795044,457.06487176890914,-49.75713940655919,230.4882765996581,0.4827392995357514,747.9310931704781,149.56445240699213,70.31317491287889,0.11328235268592834,824.7684279923108,-69.33967400783295,177.41960544788543,0.11042436957359314,583.4767250309778,176.71771575594184,-405.76422807410376,0.007296264171600342,549.3897707660653,-127.32375825839209,-418.18484771065033,0.0028891265392303467,1535.1002474286042,2097.6666472605016,5.130014554623771,274.1366909243729,1434.1063270587783,2096.4033381848744,6.963323630250819,90.57,1418.9996652436532,2096.56,6.950043663871316,90.57,1405.1096652436534,2096.6933381848744,6.986720033620497,90.57,1177.6662833949076,2096.6,7.873352739498363,89.86,1085.6662106217884,2096.38,9.439956336128683,89.86,1758.6666618151255,1574.9704366387134,9.01666181512541,179.28,1757.4466618151255,1672.8270402353437,7.7366763697491825,179.28,1757.0266618151254,1706.203702050469,7.673323630250818,179.28,345.79290154616143,2093.5166618151256,8.980014554623773,89.67,219.9963125041549,2104.153410957993,7.596690924372952,102.2,,,,,,,,,,,,,1e,19,1568810250
33758,33758,1062.5,1568811358.7006688,1062.5,-93.63906843134936,,556.1997040055688,6.047837576227515,753.7205539377245,0.9985641241073608,530.0061597376239,25.338368016377768,792.0018415719101,0.9989752769470216,540.4066266566635,-27.978819554930638,782.971854094243,0.9907497763633728,492.3120666807937,71.20595760625545,790.3885256254813,0.9723796844482422,494.73500748532655,-69.03059014308296,770.2338076388713,0.4142739176750183,473.0132716353408,156.3799798057644,639.8395308357359,0.40461525321006775,484.52067655825607,-83.69706832495056,619.2574312163817,0.9762210249900818,599.0659666486268,265.06276621048653,414.93300038659896,0.97846919298172,590.0442639585015,-161.86177236296308,394.6564204247189,0.8711867928504944,804.5286088646812,281.357014427033,270.28234373741486,0.87119460105896,815.9305268377298,-155.94329298568346,256.7546154150999,0.4865943193435669,432.3199196174941,157.0759639613577,170.5003262355179,0.2789638042449951,451.5395643187805,-47.138596371445395,240.36048213837256,0.473962128162384,735.821189908244,151.41869343031306,64.10254414080049,0.1528247594833374,704.8580934035159,-81.90019284311677,130.3959660252896,0.6203452944755554,545.2343900801875,177.24040717112294,-451.53804583511214,0.006921082735061646,533.7909718828523,-120.07864565508065,-364.9837291083785,0.004210054874420166,1534.93,2097.68,5.12,274.12,1434.34,2096.4,6.97,90.57,1419.23,2096.56,6.92,90.57,1405.34,2096.69,6.95,90.57,1177.93,2096.6,7.86,89.86,1085.98,2096.38,9.47,89.86,1758.67,1574.67,9.02,179.28,1757.45,1672.57,7.73,179.28,1757.03,1705.95,7.68,179.28,346.09,2093.52,8.97,89.67,220.24,2104.1,7.58,102.2,,,,,,,,,,,,,1e,19,1568810250
33759,33759,1062.5328718567978,1568811358.7337687,1062.5328718567978,-93.86448078500976,,556.9671549388244,2.707152405739869,751.740671654877,0.9980449080467224,536.7445312630301,22.273286899660697,793.7512911372957,0.9991167783737184,530.5928399644795,-31.468205661465568,779.4785593735742,0.9905813336372375,491.86223923772974,68.92848088569626,790.3000570043663,0.9746508598327636,484.48229281282056,-74.40015224123411,764.3204417234464,0.40546879172325134,470.7676509242099,155.14313417362297,639.4441711545359,0.437445878982544,475.52608005970666,-85.27104463718662,617.5271292342537,0.9240332841873168,590.0514605226524,264.28988437709603,412.8052729436498,0.9817196130752563,599.5986078921758,-164.97996354932903,378.49969206842763,0.9286243319511414,788.0443255400093,287.3324604099338,259.45139843342776,0.8151125907897949,815.5757724817845,-161.33147836777644,257.64443063588425,0.09546604752540587,435.52145650198486,158.24947583913055,171.6547038326124,0.2630716562271118,453.75520641925385,-42.22474922332796,245.43330455464286,0.4769441485404968,760.2628412636511,163.19211400717074,82.25921699273206,0.6811473965644836,713.1311662372196,-69.66536945804914,135.72433725714032,0.5849599242210388,525.9485207579339,177.34728834463345,-478.4095335524981,0.007564544677734375,630.4543218633012,-102.07919161227,-173.70687414221283,0.016136646270751953,1534.7623535303312,2097.693148742719,5.123287185679781,274.11342562864047,1434.566815811905,2096.4,6.9634256286404375,90.57,1419.456815811905,2096.5567128143202,6.92,90.57,1405.5701029975846,2096.69,6.9565743713595625,90.57,1178.1864004830231,2096.60328718568,7.846851257280876,89.86,1086.2922826395793,2096.38328718568,9.456851257280873,89.86,1758.6732871856796,1574.3774404744995,9.003564071601094,179.28,1757.4532871856795,1672.3103123312974,7.769446228157376,179.28,1757.0332871856797,1705.696886702657,7.666851257280874,179.28,346.38913389686013,2093.52,8.986435928398906,89.67,220.48653892598358,2104.047405029124,7.609584671118032,102.2,,,,,,,,,,,,,1e,19,1568810250
33760,33760,1062.565986172278,1568811358.7671127,1062.565986172278,-96.33706178778523,,553.5835390000905,-0.06333867570154084,748.0330258623471,0.9971197843551636,531.7909938866906,19.53102796949932,789.8947763475928,0.9990195035934448,536.0037899207675,-32.94017299388597,779.8382743631586,0.9920032620429992,499.80295002682516,66.8886368925214,793.0979294574596,0.974884033203125,498.7432287726583,-77.06003891592925,765.5808559946828,0.4871285855770111,467.4915576023642,161.48477947090157,623.9972352075554,0.9761832952499392,479.64003311041466,-84.5519435930668,600.8751747485405,0.3972702622413635,593.0830917460795,265.2568663603236,415.7647448391214,0.979501247406006,574.6341102923304,-163.52765563443202,385.6198375410472,0.8977522253990173,787.4018661583325,292.10043894794154,259.6710004723147,0.9005781412124634,820.5933090022179,-150.41729590035882,261.2391685925861,0.5257234573364258,441.1261682189634,158.9841776004242,173.30817796832005,0.26785922050476074,452.3595723691885,-32.18601703932603,273.4482457079108,0.8122284412384033,771.9045174195619,171.51374799172115,88.97792155331038,0.17701378464698792,695.8103675252403,-64.56383489062283,139.07631200172102,0.5501666069030762,490.8425795031768,160.0121235248539,-520.3249730966597,0.009183585643768307,583.2950445574751,-106.7253907512095,-225.28906803375412,0.005299478769302368,1534.5934705213813,2097.706394468911,5.12659861722782,274.1068027655444,1434.7953045887195,2096.4,6.956802765544358,90.57,1419.6853045887194,2096.5534013827723,6.92,90.57,1405.8019032059476,2096.69,6.963197234455642,90.57,1178.44469214377,2096.606598617228,7.833605531088718,89.86,1086.606868636643,2096.386598617228,9.443605531088718,89.86,1758.6765986172281,1574.082723066724,8.987006913860897,179.28,1757.456598617228,1672.0487092390024,7.809183406733844,179.28,1757.0365986172278,1705.441906473458,7.6536055310887185,179.28,346.6904741677316,2093.52,9.002993086139101,89.67,220.73489629208652,2103.994422124355,7.639387555050384,102.2,,,,,,,,,,,,,1e,19,1568810250
33761,33761,1062.6,1568811358.8013625,1062.6,-93.4261491319372,,552.4718236799158,1.3494661399547376,749.5427278715929,0.9984400272369384,524.8221491563846,17.846931357801118,786.1815428488129,0.9990180134773254,529.1837909667689,-34.981469123357094,777.3706921007523,0.9907634854316713,505.3591005462823,65.12054012099102,793.7863484180098,0.9804048538208008,496.9903011861354,-78.80794582032895,762.0768270197682,0.5262887477874756,473.5979435231639,161.34793492268804,620.8616830669813,0.9757901430130004,487.55101053459254,-83.54860881346805,598.1949405831376,0.39720273017883295,589.7531956768194,264.9315081638112,412.66421203432213,0.9826234579086304,573.2559093630194,-158.78026313335653,384.1988809262963,0.902045965194702,794.1367127805937,292.39849519269717,261.5838502639408,0.8053402900695801,818.6803268435301,-147.0355767443657,261.844218887066,0.4505611956119538,434.37157374392615,158.2673156723497,172.99323224835322,0.19997969269752505,448.83608797578313,-28.61386995651874,272.35507656683023,0.8364725112915039,755.5261649833003,168.80767175598925,87.39242880564171,0.6572628617286682,714.3832279403066,-62.699251510547505,138.25999234455702,0.15648379921913147,466.6692085110204,181.2253219705951,-543.3472455908717,0.0052402913570404035,570.0602743426357,-85.01090222616527,-247.16575323966538,0.006501197814941406,1534.42,2097.72,5.13,274.1,1435.03,2096.4,6.95,90.57,1419.92,2096.55,6.92,90.57,1406.04,2096.69,6.97,90.57,1178.71,2096.61,7.82,89.86,1086.93,2096.39,9.43,89.86,1758.68,1573.78,8.97,179.28,1757.46,1671.78,7.85,179.28,1757.04,1705.18,7.64,179.28,347.0,2093.52,9.02,89.67,220.99,2103.94,7.67,102.2,,,,,,,,,,,,,1e,19,1568810250
