,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,scenario,participant_id,source_file
30119,30119,940.4,1568282035.159869,940.4,-86.07190587589656,,604.526836803502,41.64090999409494,646.0789852288345,0.9964693188667296,628.1838128601512,68.56342200353289,699.0527285796161,0.9956965446472168,632.2974450306349,10.947430833501963,696.3316815858391,0.9890363216400146,574.8888635397867,114.66320187078188,708.1192527955432,0.9764714241027832,617.3854260075623,-33.74740513133389,711.3764837491409,0.5617977380752563,474.3462747768265,174.64094291828934,580.2450025060979,0.8572822213172913,474.22338062213237,-72.44097331989668,557.6245308590388,0.3743075132369995,629.160371545784,268.1018820997869,385.60414286459,0.9865702390670776,619.50881724674,-169.7677775481886,343.5738119277472,0.8085870742797852,782.0532283316313,289.48194354882037,228.50968384129345,0.9485783576965332,751.5397579220474,-186.76627827205726,211.5364912087832,0.664573073387146,426.2893519674109,155.0155188006737,120.24048865145971,0.3029549121856689,457.6652032508691,-44.28756411565177,189.5791178060587,0.030371010303497318,720.7640960279577,154.73470151698982,27.248583323864466,0.7336467504501343,613.0862355268448,-95.15957755668084,-12.518795931707244,0.4861587882041931,425.0120811323246,162.49937866381427,-601.8456945184397,0.0072924792766571045,1378.564786623778,-11.855111385404115,480.63342627268537,0.009070873260498049,1537.68,2098.38,5.97,271.6,1760.57,745.44,9.39,180.37,1181.99,2096.61,8.83,89.86,958.13,2095.35,8.08,89.4,943.1,2095.19,7.99,89.4,1757.58,1661.71,8.27,179.28,1757.35,1680.16,8.24,179.28,1755.45,1803.11,6.12,179.0,558.36,2094.73,6.6,89.67,517.81,2094.5,8.05,89.67,482.91,2094.3,8.32,89.67,353.85,2093.56,7.05,89.67,,,,,,,,,1e,8,1568281044
30120,30120,940.4,1568282035.159869,940.4,,,607.5446872383986,44.7223309087111,648.0934856094467,0.996514081954956,615.3342241430336,71.18321643189762,692.5395359903247,0.9955837726593018,630.7409882096151,11.536767970162074,693.1857772899386,0.989966869354248,575.7008668001394,114.72182941758848,706.9353814448185,0.9697184562683104,620.0285673944443,-31.82028386452832,711.2850379218919,0.6690215468406677,483.0709257471621,182.18568953811317,571.5945862616097,0.9456778764724731,475.5677333555234,-83.38151240019289,563.792510052097,0.9232643246650696,602.0378754013852,265.0340257898141,367.9541104247808,0.979400634765625,599.5550060231487,-172.34391271750698,332.7701368492005,0.9068399667739868,771.0321707182782,291.81415209862905,212.5254213825037,0.9689087867736816,739.7310207229332,-189.56491059345439,205.0930154433411,0.6617171764373779,403.25129522128236,149.62309912739747,148.49580351509536,0.6281382441520691,451.65519302855364,-43.87340467692508,181.81609516740752,0.046042829751968384,750.4357798686096,160.95171803728113,47.26154190562478,0.7414060831069946,640.6417278118465,-92.92703468932869,12.66991149850503,0.2912183403968811,412.7076926186174,175.53223666744447,-615.0020612491537,0.004672527313232422,969.9346738932652,-60.215719861241986,50.11069007458707,0.013869673013687134,1537.68,2098.38,5.97,271.6,1760.57,745.44,9.39,180.37,1181.99,2096.61,8.83,89.86,958.13,2095.35,8.08,89.4,943.1,2095.19,7.99,89.4,1757.58,1661.71,8.27,179.28,1757.35,1680.16,8.24,179.28,1755.45,1803.11,6.12,179.0,558.36,2094.73,6.6,89.67,517.81,2094.5,8.05,89.67,482.91,2094.3,8.32,89.67,353.85,2093.56,7.05,89.67,,,,,,,,,1e,8,1568281044
30121,30121,940.4453589527346,1568282035.1883366,940.4453589527346,-106.84832408333492,,606.3456997866405,40.01673421120483,642.3356380590999,0.9966734647750854,618.1215310886092,67.13106645100575,693.1791252977816,0.9948829412460328,626.0206329680193,8.003590116336564,689.531167968993,0.9848716259002686,576.2614958839192,113.63535365675129,705.7883037697743,0.9771952629089355,613.0313638664164,-35.53871340595597,706.5963914228572,0.4567145109176636,479.4160308134987,173.7439228397211,579.2962177770394,0.8706044554710388,474.8423264288625,-74.5878421930625,558.1598976674734,0.4583830535411834,600.368299488321,268.3888216002519,370.73771268467385,0.9861981272697448,597.323788868713,-171.9148761526298,332.4128753640244,0.8716524243354797,758.7248628553642,292.96777129051736,211.84728411091805,0.9518117904663086,738.0686699170444,-189.40845442888428,202.53035490717883,0.6731462478637695,422.61558255984016,154.94444917617017,134.21372759600342,0.2658525109291077,447.2941060209898,-45.12041171015548,181.8662216325803,0.03159874677658081,751.1468557799977,158.5457352042969,50.10940220709068,0.6732535362243652,652.4498738033692,-99.01096719811588,41.348004685325755,0.6182715892791748,406.3581779522046,186.80677046513577,-619.3170852144932,0.0013757944107055664,756.5086548430589,-87.03759163985335,-171.34784689441113,0.012183606624603271,1537.4078462835917,2098.389071790547,5.974535895273477,271.6453589527348,1760.5654641047265,745.0181617395668,9.349176942538714,180.37,1182.3936946793394,2096.614535895273,8.848143581093904,89.86,958.4928716218781,2095.35,8.048248733085666,89.4,943.4628716218781,2095.194535895273,8.017215371640859,89.4,1757.5845358952731,1661.3335206923016,8.256392314179571,179.28,1757.354535895273,1679.788056587575,8.221856418906095,179.28,1755.4545358952735,1802.8333103883176,6.14267947636738,179.0,558.6729767738699,2094.734535895273,6.717933277110382,89.67,518.1774075171517,2094.504535895273,8.059071790546954,89.67,483.2864793076985,2094.3045358952736,8.315464104726525,89.67,354.1720485644168,2093.564535895273,7.045464104726522,89.67,,,,,,,,,1e,8,1568281044
30122,30122,940.5,1568282035.2226298,940.5,-76.331670105076,,606.9830284627559,39.51143230891523,640.5369708949422,0.9963514804840088,622.2104971161219,66.58205191047267,693.752778698183,0.9946868419647216,628.1023562922719,7.762685380559606,688.6661145868059,0.9854364395141602,574.8752926554347,112.37865564757973,700.4240521064783,0.8987717628479004,619.1248603625079,-35.25671849131531,708.4316393454455,0.4260963201522827,479.4602461679293,172.4310728636998,579.2267059908938,0.8797558546066284,474.54086439471575,-71.16741422499773,556.8228493449985,0.4804826080799103,620.1080481769823,264.87813278439785,381.0216495423458,0.976864218711853,617.9165066493887,-163.7747541892614,344.26666348738365,0.8949667811393738,778.067813683661,294.4406221503868,224.89553386883046,0.9570226669311525,749.4281346825846,-185.3670310155201,211.1613623415012,0.6535671353340149,438.3516091192111,159.4282932021938,118.5420812004508,0.011275231838226318,453.02300943101096,-46.64117566633347,188.8010607910869,0.03470262885093689,757.5558349831447,164.06456720006742,45.06949246492764,0.36488211154937744,669.740768331877,-101.04350035091792,43.80835280387221,0.5115046501159668,392.4060088580057,176.19017826307768,-633.8317589452341,0.0018543899059295648,719.7457253973768,-94.68577148548648,-242.2703703875199,0.007154941558837891,1537.08,2098.4,5.98,271.7,1760.56,744.51,9.3,180.37,1182.88,2096.62,8.87,89.86,958.93,2095.35,8.01,89.4,943.9,2095.2,8.05,89.4,1757.59,1660.88,8.24,179.28,1757.36,1679.34,8.2,179.28,1755.46,1802.5,6.17,179.0,559.05,2094.74,6.86,89.67,518.62,2094.51,8.07,89.67,483.74,2094.31,8.31,89.67,354.56,2093.57,7.04,89.67,,,,,,,,,1e,8,1568281044
30123,30123,940.5,1568282035.2226298,940.5,,,608.917960676165,41.66990892182578,645.1556668886623,0.9962575435638428,616.736002133518,67.83015608818977,688.5016991723547,0.9945340156555176,628.3621297593204,8.697354594627523,688.4028477479187,0.9898067116737366,571.9441042209831,113.46493186241112,697.8931954283566,0.7910716533660889,620.9682482141767,-33.375684863833236,709.1825130445067,0.5566672682762146,479.8983987818706,174.16923702881041,578.425155787939,0.8651982545852661,474.4873722692018,-71.24662227347274,556.3739872827412,0.4566633999347687,609.6864806991165,273.1514943313764,365.91129505763917,0.98559308052063,612.0531143292925,-165.97218490149888,341.0651219081643,0.9135352969169616,779.537609032927,294.5747332958609,217.6130842499541,0.9650079011917114,754.7709840747464,-185.86302343294918,221.0083104364988,0.6507238149642944,443.061714850122,160.5231583446311,126.80738676649695,0.3011443614959717,449.01897000274255,-47.62484179234857,182.33541896167915,0.06593337655067444,712.9829364777562,168.0470177819455,24.31726064529988,0.589568555355072,712.2605857204727,-97.20475821254158,64.01337229359693,0.4796812534332275,365.33385115364473,174.44803754615174,-660.9326996234169,0.004188299179077149,686.6658977712324,-97.94246644877899,-296.1614595176037,0.012845903635025023,1537.08,2098.4,5.98,271.7,1760.56,744.51,9.3,180.37,1182.88,2096.62,8.87,89.86,958.93,2095.35,8.01,89.4,943.9,2095.2,8.05,89.4,1757.59,1660.88,8.24,179.28,1757.36,1679.34,8.2,179.28,1755.46,1802.5,6.17,179.0,559.05,2094.74,6.86,89.67,518.62,2094.51,8.07,89.67,483.74,2094.31,8.31,89.67,354.56,2093.57,7.04,89.67,,,,,,,,,1e,8,1568281044
30124,30124,940.524784104624,1568282035.2554324,940.524784104624,-74.86468824694862,,611.6068453575775,40.11233422103509,640.1743288934342,0.9964200258255004,619.6819599592454,69.55557976279857,690.0642454729158,0.9943587183952332,628.8180002174821,7.497882947051058,687.4438027680701,0.9850775003433228,574.7276625592266,112.09811411976284,698.8993704146405,0.8521752357482909,616.3777374982537,-34.56927593480741,706.5492321514214,0.4279624819755554,489.806830591772,182.69246965845247,573.7096986124013,0.3057026565074921,473.91794506770105,-70.07047203653362,557.4194262469845,0.4861436486244202,605.6973217763561,268.1580813682031,371.37370668236804,0.9647034406661988,608.5117637071074,-164.2445484304263,336.7873541555346,0.8913519382476807,780.4420230736853,298.2508863529968,215.62745320363442,0.953539490699768,760.9160291556351,-180.49808233291625,222.403732239563,0.7159845232963562,431.3946591993582,153.6736168415656,137.760273239487,0.17541104555130005,445.367529924101,-48.275417727564715,183.514244745872,0.038328200578689575,724.8109460969954,173.20926700884945,38.62317430397388,0.5836325883865356,663.4377804754537,-99.58899283278986,32.83818306955587,0.6124917268753052,351.71182536418974,172.7258728819761,-676.9989051602148,0.00267675518989563,724.4926616338689,-83.67294545991196,-265.00037545273557,0.007370382547378541,1536.9312953722551,2098.404956820925,5.984956820924825,271.7272625150865,1760.56,744.2770294165332,9.317348873236886,180.37,1183.1005785311547,2096.62,8.872478410462412,89.86,959.128272836993,2095.3524784104625,8.00008635815035,89.4,944.0982728369929,2095.202478410463,8.047521589537588,89.4,1757.5924784104627,1660.679248752545,8.217694305838286,179.28,1757.3624784104622,1679.1342919316196,8.224784104624126,179.28,1755.4624784104626,1802.343860140868,6.184870462774477,179.0,559.2259671428312,2094.74,6.924438672022728,89.67,518.8207512474554,2094.51,8.077435231387238,89.67,483.94570806838027,2094.31,8.317435231387238,89.67,354.73348873236887,2093.57,7.0424784104624125,89.67,,,,,,,,,1e,8,1568281044
30125,30125,940.5495010177797,1568282035.288146,940.5495010177797,-86.97700832672706,,612.303154842235,41.017007325079454,638.838429803159,0.9968631863594056,618.3713270540295,70.83900200095428,684.773690484265,0.9943475127220154,630.1164591490938,10.003367786669642,684.9302490434995,0.9865497350692748,561.9519466648046,115.44884875627821,691.2612825711058,0.8941229581832886,623.3906812716739,-31.70815242007141,706.3640831123369,0.3835340440273285,490.36497484837486,187.22019230550262,570.2408406367415,0.3839293718338013,473.0683251526048,-69.34793323814274,559.1246735739242,0.5350500345230103,593.8777712495563,264.4236054433146,360.61806370180926,0.9547784328460692,598.2832738726862,-159.84582907948655,348.3417948725617,0.897459864616394,772.2050404065953,298.7801994951572,213.48621408829467,0.9637547731399536,765.2503619211093,-178.30224819119206,206.14606556746682,0.9049490690231324,431.835478395932,156.9199894170103,141.89486162182166,0.19359204173088074,440.1849231735581,-50.29146062357089,183.6431295677856,0.03805503249168396,770.7841163904469,181.40967530064486,65.23188680200357,0.4863519966602325,735.187793894971,-85.90254963089909,81.07383184329994,0.4260270297527313,330.13926061044293,174.9595290122276,-700.9844895079643,0.005053997039794922,684.4713068872603,-80.57523599091678,-311.3983313732928,0.007313668727874756,1536.782993893322,2098.409900203556,5.989900203555933,271.7544511195576,1760.56,744.0446904328712,9.334650712445763,180.37,1183.320559058239,2096.62,8.874950101777968,89.86,959.3260081422374,2095.354950101778,7.990199592888134,89.4,944.2960081422374,2095.2049501017777,8.045049898222034,89.4,1757.5949501017776,1660.4790417559848,8.195449083998302,179.28,1757.3649501017776,1678.929141552429,8.249501017779664,179.28,1755.464950101778,1802.188143587988,6.199700610667798,179.0,559.4014572262356,2094.74,6.988702646227129,89.67,519.0209582440152,2094.51,8.0848503053339,89.67,484.1508584475712,2094.31,8.3248503053339,89.67,354.9065071244577,2093.57,7.044950101777967,89.67,,,,,,,,,1e,8,1568281044
30126,30126,940.5747819429685,1568282035.3216062,940.5747819429685,-81.2199544026647,,609.5643916836498,42.918144140693904,635.9904928785021,0.9966607689857484,615.2773549147903,73.32230659703497,682.1779279899595,0.9942024946212769,623.8491977817017,13.758626431321554,680.8812950886022,0.9887093305587769,568.8826818409617,118.74901119782812,692.2991923373345,0.9123820066452026,625.694295749778,-27.30047405096981,706.2366928133695,0.4187716543674469,493.66145120955076,188.76781432302482,570.914367555401,0.4393106698989868,469.1864460373397,-69.06792733967812,558.4473821818821,0.5397590398788452,598.9321048466279,263.31105136788,367.18465551774125,0.92386794090271,610.6457293330019,-160.64796389124234,340.92899081854216,0.9358582496643066,773.5826684617067,300.74724380570825,219.78982973474342,0.9557551145553588,760.6311275506947,-175.29862551800142,214.88596802699328,0.8400747776031494,428.4987055924414,157.4899599330598,141.05582590043338,0.1404188573360443,433.24255708603346,-50.545090171089754,176.0658108794535,0.08850497007369995,782.5628008580353,184.5499071414421,66.24563725550644,0.4623911380767822,807.4023651469336,-74.52510460576157,121.49576950912312,0.5261718034744263,301.32203464747084,180.6543008179096,-734.8000077235123,0.0078335702419281,637.5657040822302,-80.7273416303522,-359.11391992517497,0.02890703082084656,1536.6313083421899,2098.414956388594,5.994956388593665,271.78226013726515,1760.56,743.8070497360977,9.352347360077829,180.37,1183.5455592924181,2096.62,8.877478194296833,89.86,959.5282555437467,2095.357478194297,7.980087222812669,89.4,944.4982555437466,2095.207478194297,8.042521805703167,89.4,1757.5974781942969,1660.2742662619564,8.172696251328508,179.28,1757.3674781942968,1678.7193098733628,8.274781942968326,179.28,1755.467478194297,1802.0288737592996,6.214869165780996,179.0,559.5809517950752,2094.74,7.0544330517176475,89.67,519.2257337380436,2094.51,8.092434582890498,89.67,484.3606901266371,2094.31,8.332434582890498,89.67,355.0834736007783,2093.57,7.047478194296832,89.67,,,,,,,,,1e,8,1568281044
30127,30127,940.6,1568282035.354983,940.6,-86.8344107006052,,606.5130744745851,48.391930738545646,633.4050189224462,0.9974666833877563,611.6949275929711,78.46064825807593,680.6360786299635,0.9910223484039308,624.8567167504012,18.264685013706856,677.9634404239454,0.9656883478164672,566.4142937100441,124.7248316221854,690.9080048278537,0.8761101961135864,618.9914721289632,-25.53276090374836,704.2269328667426,0.34804803133010864,496.9149945835688,186.7732940635624,566.7516387509153,0.813238263130188,477.60255725146965,-74.41748562544507,553.8307896277031,0.2439814805984497,600.1121003491911,266.2004277648193,362.33603172933647,0.9331472516059875,599.7003511884126,-157.4816786724063,351.4334168902245,0.2251527309417725,779.5920484153746,301.7787505049033,216.69660371345418,0.9521263837814332,765.5796766998047,-177.37624366963257,204.70621051256703,0.8903645277023315,435.6690305789961,161.34297048658811,141.50402800618653,0.17813217639923096,412.56250603341056,-38.09468813127794,191.3666387210645,0.9428703784942628,779.2193906969014,183.0983101856425,64.6221776915358,0.22654932737350464,808.1449340848405,-73.5253051163342,118.90739019098193,0.7545355558395386,301.25494879385576,201.35679733857955,-739.1986938483624,0.010157972574234007,604.0240312952437,-77.68849701827189,-390.61518848745635,0.17279168963432312,1536.48,2098.42,6.0,271.81,1760.56,743.57,9.37,180.37,1183.77,2096.62,8.88,89.86,959.73,2095.36,7.97,89.4,944.7,2095.21,8.04,89.4,1757.6,1660.07,8.15,179.28,1757.37,1678.51,8.3,179.28,1755.47,1801.87,6.23,179.0,559.76,2094.74,7.12,89.67,519.43,2094.51,8.1,89.67,484.57,2094.31,8.34,89.67,355.26,2093.57,7.05,89.67,,,,,,,,,1e,8,1568281044
30128,30128,940.6,1568282035.354983,940.6,,,616.6010831794813,46.49570316869778,639.9021285226868,0.9962806701660156,626.9931708556749,76.05767463809609,682.8621266198405,0.9930958151817322,636.8664588029831,19.798329599164077,684.7768532588434,0.9481371641159058,573.2840421568468,125.72992976071642,692.5824873536694,0.9016343355178832,622.370244468208,-21.141019980349977,705.744420324682,0.5626589059829712,482.1417310502691,189.1481947430592,558.8636981195483,0.7659785151481628,468.8237519030445,-71.37803278284132,567.9840694452519,0.9148905873298644,607.9339838574632,263.40479268370257,364.8983085754432,0.9554848670959472,619.7179921969398,-160.80206865153238,354.74841688376983,0.9745182991027832,784.2267500330887,300.98943635980254,216.30696476843607,0.9497455358505248,751.1243120829138,-178.95738260009426,190.4365767675457,0.8371624946594238,433.19518442338523,165.270755403792,133.15492402399988,0.3465392589569092,421.32045479570905,-41.12545382272915,182.8362803272012,0.7460097670555115,758.8664883564038,188.70163512057442,63.126468657370616,0.4665663838386536,809.6150536516678,-73.78002276935138,120.51707110201716,0.766063928604126,273.61643057580244,216.337541738427,-774.1102803250598,0.019170522689819336,565.0431723080393,-77.88000179365513,-427.4124759419136,0.26576077938079834,1536.48,2098.42,6.0,271.81,1760.56,743.57,9.37,180.37,1183.77,2096.62,8.88,89.86,959.73,2095.36,7.97,89.4,944.7,2095.21,8.04,89.4,1757.6,1660.07,8.15,179.28,1757.37,1678.51,8.3,179.28,1755.47,1801.87,6.23,179.0,559.76,2094.74,7.12,89.67,519.43,2094.51,8.1,89.67,484.57,2094.31,8.34,89.67,355.26,2093.57,7.05,89.67,,,,,,,,,1e,8,1568281044
30129,30129,940.6333169935417,1568282035.3883646,940.6333169935417,-106.28027309055908,,612.657915663694,50.69972604411638,630.6646083709461,0.9962233901023864,621.6869031140603,80.72092435400175,679.0209608668678,0.9843184947967528,633.4481198385324,22.833205488568893,679.7427739582056,0.9610418081283568,557.3704159904966,133.6598338541907,684.0834406132498,0.8956178426742554,624.967147765926,-17.877026903297892,707.2012279717972,0.4200684130191803,476.7916679934083,189.13754679342662,568.5364944897437,0.9581711292266846,466.0268391091573,-66.03883320185186,573.5164874155498,0.9190989136695862,607.9170797977432,262.0501603530402,366.28646271970155,0.9144111275672911,619.5035041947592,-158.82870238174885,358.27297287856317,0.9171943068504332,781.1178536411568,303.10218609007774,223.403391897308,0.9563698768615724,752.4495353192223,-180.52631018682263,192.3017903967666,0.9257267713546752,428.4313490817651,169.36019001660443,131.07190518409215,0.1408829689025879,435.5421302730304,-46.68004806586489,165.31077048125783,0.2785457670688629,718.1702862563724,193.42999057951164,40.815455450224135,0.1455460488796234,796.8145151418307,-68.88227091125057,110.05647299436774,0.7135974764823914,260.99164516973207,225.2380474312692,-789.3616421373565,0.012567013502120972,557.0953223278266,-76.18487040963191,-442.10710582077735,0.3551475405693054,1536.2834297381037,2098.426663398709,5.996668300645821,271.8133316993542,1760.5566683006455,743.2568202607073,9.383326797416716,180.37,1184.066521242522,2096.62,8.88,89.86,959.9965359483343,2095.363331699354,7.976663398708358,89.4,944.9698676476886,2095.21,8.04,89.4,1757.6033316993542,1659.793468953603,8.189980392250153,179.28,1757.373331699354,1678.236800652957,8.263351307104026,179.28,1755.4733316993545,1801.666766339395,6.216673202583282,179.0,560.0065457522094,2094.7433316993547,7.2066241832086675,89.67,519.6998676476885,2094.5133316993547,8.090004901937464,89.67,484.8498627457511,2094.3133316993544,8.366653594833435,89.67,355.4932189547925,2093.57,7.040004901937461,89.67,,,,,,,,,1e,8,1568281044
30130,30130,940.666668015096,1568282035.42178,940.666668015096,,,611.3214704652357,55.72655327030662,632.513581326597,0.996112823486328,615.1754186969097,84.73797266160999,674.5908063011842,0.9763695001602172,644.0286508050216,27.665051154139977,684.6642672661752,0.9526433944702148,538.5174871486158,141.9337915326754,674.8350123747233,0.8481329679489136,635.8057040390461,-13.438941843019956,713.1622520999726,0.6681450605392456,482.8600185650217,192.3832955827227,571.9135753722182,0.9538556337356568,472.94657541018057,-64.30633216817824,568.7935942634076,0.6926649808883667,606.0310008915361,273.45769265077337,370.72777574109864,0.9595751762390136,604.9709617121317,-160.18941344091274,346.9522929461958,0.9176112413406372,764.0328955966319,306.7772218169799,214.76022299435178,0.9402416348457336,765.0695319531842,-178.38367091370483,202.19135402246846,0.9249775409698486,439.2671691947732,175.0793973494325,138.60399507416213,0.15943360328674314,427.24191540729913,-48.529923323454504,148.4870893548921,0.245947927236557,757.2339138437062,187.71161493535809,61.672366634552795,0.4020934998989105,831.9275443162073,-64.10081134847104,132.60635062307875,0.8472448587417603,264.9912357954713,230.23513888133562,-790.1332081448494,0.013675868511199951,559.1815338618792,-74.40093892220087,-445.3044256084069,0.31282278895378113,1536.0866587109333,2098.4333336030195,5.993333198490395,271.8166668015096,1760.5533331984902,742.9433206580973,9.396667206038424,180.37,1184.363345334355,2096.62,8.88,89.86,960.2633441207685,2095.3666668015094,7.9833336030192115,89.4,945.240010922278,2095.21,8.04,89.4,1757.6066668015094,1659.5166554747027,8.230001618115264,179.28,1757.3766668015094,1677.9633222762125,8.22666518339434,179.28,1755.4766668015095,1801.4633251079142,6.203332793961579,179.0,560.2533433117109,2094.7466668015095,7.293336839249742,89.67,519.970010922278,2094.5166668015095,8.079999595471183,89.67,485.1300113268069,2094.316666801509,8.393334412076843,89.67,355.72667610567237,2093.57,7.029999595471183,89.67,,,,,,,,,1e,8,1568281044
30131,30131,940.7,1568282035.4551766,940.7,-89.99829831080595,,613.4708459745066,59.628852755308024,628.2745854757427,0.995657444000244,623.1749717706577,87.59310738529337,673.3864071707652,0.8690118789672852,635.6723719847257,29.846856613499288,678.6530023730878,0.7726633548736572,554.5883315351856,147.92028849007107,679.8405038787778,0.8109509944915771,630.8852985746958,-8.144215489319944,705.8704889875496,0.3990240097045897,481.3212028977124,194.983246448444,566.8920781236708,0.7203301787376404,470.2854643257528,-64.08952827632557,566.5774428436159,0.7117745876312256,600.9151170084539,274.39821486484607,370.68969197558516,0.961915135383606,612.4213866708225,-156.14625666838938,348.76123187211084,0.919090449810028,744.5134524400631,308.86397222682547,199.2857060191116,0.8871710300445557,769.5004803372092,-177.0452630366784,206.66213839712262,0.912987232208252,445.4887662199456,175.88156787828729,152.5407250551051,0.015695303678512573,407.1821546807476,-44.16303554717693,137.83682808232206,0.059116244316101074,686.3034231910101,192.4168367386608,27.59318661008353,0.5792844891548157,810.8513525033336,-65.14693622520723,116.6846946632345,0.8622407317161559,265.69192629774096,232.359517878178,-788.2364227594287,0.012027740478515623,531.8357462353566,-74.32039606374167,-471.45966632895437,0.3598493933677673,1535.89,2098.44,5.99,271.82,1760.55,742.63,9.41,180.37,1184.66,2096.62,8.88,89.86,960.53,2095.37,7.99,89.4,945.51,2095.21,8.04,89.4,1757.61,1659.24,8.27,179.28,1757.38,1677.69,8.19,179.28,1755.48,1801.26,6.19,179.0,560.5,2094.75,7.38,89.67,520.24,2094.52,8.07,89.67,485.41,2094.32,8.42,89.67,355.96,2093.57,7.02,89.67,,,,,,,,,1e,8,1568281044
30132,30132,940.7529688635277,1568282035.490808,940.7529688635277,-89.99722211487637,,610.584500012778,70.0609345590356,626.0884143330028,0.9967765808105468,618.00425730948,96.68993149773212,669.1329327612258,0.9853236675262452,636.6786213184253,38.229845962187795,680.4363328653266,0.9185994863510132,568.8214617693641,149.92575468356148,686.8836068581184,0.6713407039642334,628.7685094392273,-4.344273667137774,705.0996875147449,0.3879716396331787,489.3493390284242,195.98507164280656,568.1215852075387,0.7384021282196045,473.1262728559756,-62.25280774911322,569.1521413486704,0.7816029787063599,594.2505989882376,277.0351043107201,364.7134684411541,0.9626182317733764,615.2763608970605,-153.12242215764283,344.64086893697464,0.8828246593475342,750.7955353610689,308.0239600599628,203.24681319892517,0.79325270652771,756.2166169456117,-174.04983696024502,208.84035180226024,0.8704281449317932,486.5699433005362,176.94542704832915,154.56143600799237,0.0007616579532623291,407.3202891434522,-40.72077096029242,140.6576482551642,0.03455299139022827,699.5363512276848,196.77676768824242,40.43860123876957,0.12058323621749878,762.5679391737947,-68.9919844334761,81.73884490201495,0.8278141617774963,222.3422193412732,213.6133419434869,-834.1543927546602,0.014673233032226562,504.03779501373225,-78.39460076055596,-510.82290400942804,0.1247989535331726,1535.5721868188346,2098.4505937727054,5.979406227294478,271.7829217955307,1760.55,742.1320926828406,9.40470311364724,180.37,1185.1314228853958,2096.62,8.901187545411041,89.86,960.9537509082209,2095.3752968863528,8.00059377270552,89.4,945.9337509082209,2095.2152968863525,8.04,89.4,1757.6152968863526,1658.8056553190738,8.232921795530679,179.28,1757.3852968863528,1677.2556553190734,8.237671977174841,179.28,1755.485296886353,1800.9262961597767,6.2111875454110415,179.0,560.9025633628098,2094.75,7.491234613407962,89.67529688635277,520.6637509082208,2094.52,8.06470311364724,89.67,485.86023533998457,2094.32,8.42529688635276,89.67,356.336078931046,2093.575296886353,7.03589065905828,89.67,,,,,,,,,1e,8,1568281044
