,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,scenario,participant_id,source_file
40201,40201,1274.8,1568730314.5568824,1274.8,-103.48764486173435,622.8118530968949,57.36297827528018,621.4438961877148,0.9982897043228148,610.3342456988072,87.17087710435013,658.2377442931995,0.991613268852234,620.4885255571495,30.532754632337394,658.6047013958048,0.9744291305541992,578.9850378781773,120.708149219323,654.427728041448,0.7739065885543823,582.3482176049791,-15.10189160705038,651.7853613470921,0.511472225189209,509.9117512669062,162.46495901464775,528.3590588998652,0.9434544444084167,511.8709210972837,-53.99222326614213,535.8557432416056,0.924003839492798,634.2131186755663,234.454809539321,344.95577903570535,0.9327899813652042,621.6202305729768,-122.5740481826338,333.6324845319043,0.2759113311767578,798.7858238595697,281.2107077877856,225.40510623985145,0.8285596370697021,760.7567186492879,-176.88652779864762,179.71622278457508,0.7283117771148682,409.79402662850316,154.8572900687832,186.02659896699475,0.6123126149177551,421.42263600176017,-43.56282939848647,184.69204616632248,0.4606626927852631,654.8863640188742,151.43624247606462,-9.791907369402963,0.0522092878818512,601.6587351778172,-48.40952132283019,-4.325162572235428,0.06950730085372925,549.6721553921783,167.04247568624317,-481.160601211548,0.009510040283203123,1880.1174454616903,69.21983336753479,959.8683946599924,0.0036799609661102295,1495.16,2098.71,4.32,271.12,1643.78,2094.3,7.88,90.57,1509.92,2095.65,8.29,90.57,1761.29,914.42,5.87,179.85,1492.96,2095.82,8.36,90.57,1272.87,2096.83,7.63,89.86,1172.34,2096.59,7.55,89.86,1157.66,2096.56,7.59,89.86,1052.86,2096.27,8.01,89.64,1759.07,1543.06,7.66,179.28,1758.87,1558.85,7.6,179.28,1758.4,1596.83,7.36,179.28,780.93,2094.6,8.33,90.06,744.13,2094.64,8.86,90.06,323.82,2094.11,9.36,93.56,223.31,2103.5,6.73,101.37,,,,,,,,,1e,16,1568728996
40202,40202,1274.8325219480726,1568730314.5900555,1274.8325219480726,,618.7661943942234,54.675917402176374,620.1115577667638,0.9982483983039856,618.7552139744447,85.21237387215649,660.1606989451739,0.9930997490882874,623.6748064356111,29.03624748944993,659.3213229327253,0.9753273725509644,578.8152976692035,119.46905754820408,652.8857809154476,0.8258233070373535,574.2123254630427,-17.37855542820374,647.3467093322229,0.5087652802467346,509.9977195882958,160.66100875504551,528.2200333376986,0.9466216564178468,506.90363415443426,-54.38273683078973,533.7624002869239,0.9120303392410278,625.7942182802698,234.07383233004933,338.42577657943235,0.9193472862243652,622.1531798685336,-125.12283612399796,337.0548406353536,0.19960656762123108,792.2390103586321,281.4319951696192,222.85839331710042,0.8404594659805298,774.6225433216196,-173.6476576348193,190.64204087026147,0.6995933651924133,419.54964294271264,155.83288699251003,188.0643038882283,0.6264324784278871,441.78522523362136,-43.88603090631078,196.9767177707876,0.4199228584766388,644.580145832937,154.89963090555753,-26.01690942473172,0.09911051392555237,616.8193539121511,-44.77040083609227,9.40541015408192,0.20066967606544486,538.6463016053027,169.02276158398902,-494.0837832346192,0.013904243707656859,1316.8271749911255,8.597283422138391,393.55728418917437,0.011659443378448486,1495.020155623288,2098.71,4.32,271.06471268827664,1644.0369233897732,2094.3,7.8702434155782335,90.57,1510.1931843638095,2095.6467478051927,8.3192697532653,90.57,1761.29,914.2313727011792,5.853739025963723,179.85,1493.2299321690023,2095.816747805193,8.353495610385487,90.57,1273.1204190001586,2096.83,7.633252194807255,89.86,1172.5904190001586,2096.59,7.582521948072554,89.86,1157.9039146105442,2096.56,7.573739025963722,89.86,1053.1234277793876,2096.27,8.039269753265298,89.64,1759.073252194807,1542.8128331946484,7.656747805192745,179.28,1758.873252194807,1558.6028331946484,7.603252194807255,179.28,1758.4,1596.5860853894558,7.39577414287981,179.28,781.1999321690022,2094.6,8.33,90.06,744.4226975326529,2094.64,8.886017558458043,90.06,324.1224541170748,2094.090486831157,9.36,93.56,223.52464485727887,2103.473982441542,6.73,101.09356344138328,,,,,,,,,1e,16,1568728996
40203,40203,1274.8652138242473,1568730314.6234019,1274.8652138242473,-85.79553170329233,627.1105799101721,51.064403670830686,621.6323564742216,0.9982926845550536,611.6762279147492,82.08979471879681,656.5909088992922,0.9950494766235352,623.6683521826873,22.766034736882663,659.7897789592197,0.9946090579032898,566.6098601693975,119.7868486625378,650.0481812719198,0.8159134387969971,584.9543425136873,-15.303406264854104,653.2993568139325,0.7178024649620056,511.2480115142175,160.68493012916062,525.6164943676833,0.9496414661407472,512.4358545835298,-53.006300710937126,533.6982162359286,0.929634690284729,634.192009625358,235.2939518568801,351.0720327350766,0.9871082901954652,635.9398393308444,-122.35126242827722,328.35074190440105,0.5810105800628662,791.3829471896008,285.3146185228728,222.779133257458,0.7298867702484131,781.2240914044987,-173.78305707703984,189.9794343820866,0.4705920815467834,396.1787186730033,158.851576433614,170.39172661165614,0.5184204578399658,433.3544153724286,-34.80230122100648,189.39330103423072,0.3316976428031921,604.5708784506224,154.75851879990998,-61.94916610354914,0.10234135389328004,624.6485749389575,-50.86037001877572,18.214267571467133,0.16375327110290527,523.4000245861029,169.36801250986485,-508.706854552352,0.008225321769714355,787.7422552900142,-63.60186592943019,-131.4206459559889,0.0052838027477264396,1494.8795805557377,2098.71,4.32,271.00913649878,1644.2951892115518,2094.3,7.860435852725876,90.57,1510.4677961236755,2095.643478617575,8.34869244182237,90.57,1761.29,914.0417598193668,5.83739308787646,179.85,1493.5012747412507,2095.813478617575,8.346957235150585,90.57,1273.3721464467026,2096.83,7.636521382424707,89.86,1172.8421464467026,2096.59,7.615213824247077,89.86,1158.1491036818531,2096.56,7.55739308787646,89.86,1053.3882319764014,2096.27,8.068692441822371,89.64,1759.0765213824245,1542.564374935722,7.653478617575293,179.28,1758.8765213824247,1558.354374935722,7.606521382424708,179.28,1758.4,1596.3408963181466,7.431735206671785,179.28,781.4712747412508,2094.6,8.33,90.06,744.7169244182237,2094.64,8.91217105939766,90.06,324.42648856549783,2094.070871705452,9.36,93.56,223.74041124003068,2103.4478289406024,6.73,100.81568249389984,,,,,,,,,1e,16,1568728996
40204,40204,1274.9,1568730314.6588845,1274.9,-103.8192475899012,620.186191205712,50.71712374380989,617.6651198472789,0.9985840320587158,618.8871428369579,81.28288140254337,659.9413225711147,0.9957736134529114,616.252742967962,20.667950612145365,655.7518009613318,0.9936007261276244,576.2229831170192,118.28300064076073,654.4856121861601,0.8363771438598633,577.827429437094,-17.94407833438905,647.8953806101451,0.745529055595398,515.9507868277075,159.5455277834871,528.4972222712885,0.9378744959831238,507.5301690437059,-55.011700761307935,532.2894003873205,0.9248136281967164,634.7068165354337,235.72444759202247,351.9650237555944,0.9844963550567628,617.7549690682348,-126.20291635808563,333.5165255280156,0.22563102841377256,796.9297655084995,286.93602795423647,227.34206339553657,0.6216614246368408,774.6729855706133,-171.40718739944685,183.70512240655955,0.6320840120315552,390.131234017924,161.4151513180763,167.17205711738532,0.4151987433433533,437.27336656244006,-32.52877242356411,192.78819185850108,0.27344760298728943,562.3707917247069,154.07614935502517,-97.49245369681836,0.1299578845500946,650.6304114036043,-55.35669320376702,36.452102861347406,0.15351435542106628,503.37931172832117,169.24103680874427,-529.3003818494128,0.0011736452579498287,567.3361328916623,-97.55391493431006,-347.9599351418824,0.006873726844787598,1494.73,2098.71,4.32,270.95,1644.57,2094.3,7.85,90.57,1510.76,2095.64,8.38,90.57,1761.29,913.84,5.82,179.85,1493.79,2095.81,8.34,90.57,1273.64,2096.83,7.64,89.86,1173.11,2096.59,7.65,89.86,1158.41,2096.56,7.54,89.86,1053.67,2096.27,8.1,89.64,1759.08,1542.3,7.65,179.28,1758.88,1558.09,7.61,179.28,1758.4,1596.08,7.47,179.28,781.76,2094.6,8.33,90.06,745.03,2094.64,8.94,90.06,324.75,2094.05,9.36,93.56,223.97,2103.42,6.73,100.52,,,,,,,,,1e,16,1568728996
40205,40205,1274.9243420861376,1568730314.6908262,1274.9243420861376,-85.94234900475719,620.5224808593651,47.47948119025439,615.8149065309175,0.998548984527588,615.2801758781508,77.6776388506799,657.7036794605239,0.997313380241394,620.6801491324951,19.097400162107142,656.1252157789513,0.9939724802970886,575.1322174569142,115.2603246496112,651.6711397108007,0.853699803352356,577.4628659040372,-21.01702883925136,645.3499346989047,0.7447470426559448,519.9125226705008,152.66214768360646,520.9402790515142,0.3052335977554321,508.84850582198095,-55.3772359303141,528.4765047229694,0.9502461552619934,640.4725541631681,233.1313793279909,371.55137463039847,0.4438343048095703,616.2690788624162,-126.71956212283665,339.1026355491709,0.2339663505554199,798.2291418955941,289.64496150696783,228.0265621399136,0.5990943312644958,788.3903660010698,-167.26311439110725,191.81871503760124,0.5610606670379639,409.5763012206285,166.3860601680501,211.270400119092,0.7211114168167114,464.7012953511125,-27.80964310863085,187.83572345054,0.03665176033973694,523.1382786222333,158.85590083384375,-100.82268589997207,0.09321153163909912,662.1662937840101,-56.13917917041749,39.60464336658626,0.5161486268043518,477.52522309053694,172.9354420553411,-556.6082501132458,0.0030000805854797363,535.5258798409753,-97.32654380265168,-323.1529204881525,0.00421479344367981,1494.6253290296088,2098.7124342086136,4.32,270.93052633109,1644.7623024804864,2094.297565791386,7.859736834455006,90.57,1510.9620393149414,2095.6375657913864,8.367828956931241,90.57,1761.29,913.6963816917888,5.834605251682509,179.85,1493.9920393149414,2095.8075657913864,8.335131582772497,90.57,1273.827434063259,2096.832434208614,7.664342086137516,89.86,1173.2949998546449,2096.59,7.630526331089988,89.86,1158.5949998546453,2096.56,7.547302625841255,89.86,1053.867170897714,2096.272434208614,8.1,89.64,1759.0824342086137,1542.1150001453545,7.642697374158745,179.28,1758.8824342086139,1557.9050001453545,7.6148684172275045,179.28,1758.4024342086138,1595.8998685625825,7.457828956931242,179.28,781.9620393149414,2094.6,8.317828956931242,90.06,745.2466445666238,2094.64,8.94,90.06,324.97638140107887,2094.0353947483177,9.350263165544993,93.56,224.1355261857351,2103.4005263310896,6.7446052516825095,100.31309226783111,,,,,,,,,1e,16,1568728996
40206,40206,1274.9492121749495,1568730314.7234607,1274.9492121749495,-104.04391729307262,620.7425769730794,45.23226712701015,615.264634647303,0.9979426860809326,623.3813393823923,75.46881773262996,659.7354510656379,0.9972423315048218,617.2878152801496,16.246457853837853,652.9366628630712,0.9919574856758118,575.2901315958741,114.57237114826557,650.7355055639748,0.8521436452865601,580.7986669635317,-22.310985495917286,645.0071257816618,0.5726785063743591,524.7717563459037,148.5868254008788,518.7094245522576,0.3108125925064087,508.10012399709586,-55.14157201417469,529.9559108070895,0.945567548274994,632.8268261050558,233.99019142626327,344.3552760824219,0.8583632707595825,622.2396525309937,-126.7433592069909,342.1006899609171,0.2220761477947235,794.3886236091857,292.8416103047658,228.17880330726928,0.5088182687759399,789.3398729980727,-164.56695555744992,189.67808020469425,0.4434322416782379,409.0616641807789,168.04600086053674,215.31245369857967,0.676472544670105,481.4605889964434,-24.91230485159982,184.4532235793394,0.06337577104568481,521.5105419618006,156.94370228045236,-116.26057727662985,0.21672844886779785,679.9620917117624,-52.733913749602145,44.689079436643574,0.4030580222606659,458.77036151545957,174.7970728531861,-577.2893803130085,0.002922236919403076,494.6282137105856,-110.05495231577659,-385.3224715684847,0.008650094270706177,1494.5183876477176,2098.714921217495,4.32,270.91063026004053,1644.9587761821006,2094.295078782505,7.869684869979772,90.57,1511.1684610520801,2095.635078782505,8.355393912525281,90.57,1761.29,913.5496481677983,5.84952730496966,179.85,1494.1984610520801,2095.805078782505,8.330157565010113,90.57,1274.0189337471104,2096.8349212174953,7.689212174949434,89.86,1173.4840125296155,2096.59,7.610630260040454,89.86,1158.7840125296154,2096.56,7.554763652484831,89.86,1054.0686186170904,2096.274921217495,8.1,89.64,1759.0849212174949,1541.9259874703846,7.635236347515169,179.28,1758.884921217495,1557.7159874703846,7.619842434989888,179.28,1758.404921217495,1595.7158299053742,7.445393912525282,179.28,782.1684610520803,2094.6,8.305393912525282,90.06,745.4679883570499,2094.64,8.94,90.06,325.20767322702966,2094.0204726950305,9.340315130020226,93.56,224.30464278965616,2103.380630260041,6.7595273049696605,100.1016965129298,,,,,,,,,1e,16,1568728996
40207,40207,1274.9745176025115,1568730314.7566664,1274.9745176025115,-86.08945469807648,617.0135686367137,44.31724999683584,614.3392347580977,0.9980084896087646,618.0501580216865,74.50573032504147,657.8867400794369,0.9972386360168456,610.5227109119172,15.185903698939054,649.0462939623362,0.9929212331771852,571.3583384274103,114.00699359060371,648.5803555776572,0.8716716170310974,579.9273525993102,-23.42995880667109,641.2162041028272,0.5764186978340149,519.879119196291,147.71533122654847,514.6246303181092,0.3160303831100464,513.17152367111,-54.08185135653243,532.1352388377105,0.9472752213478088,629.5664947428147,234.22895105458198,341.0588949964228,0.849105954170227,619.4274303647153,-126.87537755161199,339.05062145698207,0.2405262887477875,795.7109434493532,292.24685532194286,232.13902930437425,0.5507564544677734,799.4833964700715,-162.77416244289773,198.9037810863591,0.4763624370098114,411.3283558370777,169.00359425004953,222.55330638799663,0.7019968032836914,475.7434910584406,-24.74127099711329,177.78551645434598,0.034460216760635376,534.8431250436178,151.79353558989212,-107.44242509660916,0.2258679568767548,683.3161265569743,-51.00001672090271,62.610363298160934,0.7574294805526733,441.02509151924215,173.62568157750027,-600.3444433875057,0.004276931285858154,514.8667035701478,-112.94069530613207,-371.56527588976286,0.010248154401779177,1494.4095743091998,2098.7174517602507,4.32,270.89038591799067,1645.158689059842,2094.292548239749,7.8798070410046686,90.57,1511.3784961008469,2095.6325482397488,8.342741198744163,90.57,1761.29,913.4003461451813,5.864710561507004,179.85,1494.4084961008468,2095.8025482397493,8.325096479497665,90.57,1274.21378553934,2096.837451760251,7.714517602511673,89.86,1173.6763337790885,2096.59,7.590385917990662,89.86,1158.9763337790887,2096.56,7.562355280753503,89.86,1054.2735925803445,2096.2774517602506,8.1,89.64,1759.0874517602508,1541.7336662209113,7.627644719246497,179.28,1758.8874517602512,1557.5236662209113,7.624903520502333,179.28,1758.4074517602512,1595.5285697414135,7.4327411987441625,179.28,782.3784961008469,2094.6,8.292741198744164,90.06,745.6932066623539,2094.64,8.94,90.06,325.4430137033586,2094.005289438493,9.330192958995331,93.56,224.4767196970794,2103.3603859179907,6.774710561507004,99.88660037865078,,,,,,,,,1e,16,1568728996
40208,40208,1275.0,1568730314.7901044,1275.0,-87.17935264183792,616.7733518616193,44.433895140262784,614.3129161791619,0.9978655576705932,619.8149838350472,73.83916013591978,658.8363824421683,0.9972615242004396,615.734356253571,14.867611202446685,650.0434834810751,0.9918607473373412,578.3660751448533,112.53939143735123,651.0404568998001,0.8388768434524536,578.6211336456818,-25.281581243473173,642.5522184289623,0.7053472995758057,514.8364532964938,147.2810154342581,512.492660456037,0.3392801880836487,513.8510908720641,-54.37103515914399,531.7503629833162,0.9519761800765992,629.756807292057,234.5338890922121,339.4762361893566,0.7998363971710205,615.844555375837,-126.41278744136986,335.7443307673492,0.26795488595962524,790.6828862095915,293.26066306238516,228.6816678732476,0.5157992243766785,790.0522216132307,-162.7315876720079,195.90090395345183,0.5124412178993225,418.4951395225822,169.44332036872314,228.6943505368297,0.6976330280303955,477.2590832948943,-23.211335916076692,182.89896549036598,0.018166393041610718,527.4015278680342,150.0110989066755,-113.93937474916252,0.26735034584999084,665.9658558653201,-51.86337631334254,59.83199043742155,0.7558556199073792,428.6678056989382,171.9424619728551,-613.3305539863978,0.0022958219051361084,540.3622337738685,-105.64934192873986,-348.73965838481627,0.01120266318321228,1494.3,2098.72,4.32,270.87,1645.36,2094.29,7.89,90.57,1511.59,2095.63,8.33,90.57,1761.29,913.25,5.88,179.85,1494.62,2095.8,8.32,90.57,1274.41,2096.84,7.74,89.86,1173.87,2096.59,7.57,89.86,1159.17,2096.56,7.57,89.86,1054.48,2096.28,8.1,89.64,1759.09,1541.54,7.62,179.28,1758.89,1557.33,7.63,179.28,1758.41,1595.34,7.42,179.28,782.59,2094.6,8.28,90.06,745.92,2094.64,8.94,90.06,325.68,2093.99,9.32,93.56,224.65,2103.34,6.79,99.67,,,,,,,,,1e,16,1568728996
40209,40209,1275.0498795611304,1568730314.82338,1275.0498795611304,-104.2679708540622,620.5502978258093,44.90138984046478,615.0972293581992,0.9979454874992372,615.8974829002914,74.08450440484616,656.4327385459426,0.9975852966308594,618.467366908474,16.231267972382916,649.4423749796638,0.9924122095108032,571.9631092502873,110.78724468311424,648.0336548017857,0.8719971179962158,585.0316811085706,-24.73943325584233,646.1912724256956,0.721505880355835,515.8523262958993,146.6581251782362,514.1312331134119,0.3616783320903778,508.2949336699102,-55.32054704823114,530.6355341881189,0.9514389634132384,621.3603625185112,233.5721494185953,356.8486239650448,0.4045941233634949,619.8672513579952,-125.54819675312538,338.97171914407835,0.3321523368358612,797.9545953515963,293.04190783537047,231.86388698425338,0.4614711403846741,779.5090286598489,-164.81551733975192,188.218624493634,0.4964390993118286,426.24984352826345,170.59347360927495,233.73870353300168,0.7310335636138916,478.7547605934434,-23.728721435030646,183.5307972762162,0.0249069333076477,532.8929498624342,149.60397475572682,-112.69083027921324,0.2089017927646637,686.8506415114588,-48.813057471542244,74.81280118439923,0.7686151266098022,415.5647435604553,171.6852184937847,-627.536336040261,0.0013964176177978516,556.0236540247963,-82.13392511908177,-336.37700388867677,0.01494148373603821,1494.080529931025,2098.72,4.3299759122261365,270.8949397805653,1645.7490605768194,2094.285012043887,7.850096351095452,90.57,1512.0040003573847,2095.6250120438867,8.30007226332159,90.57,1761.29,912.9557105893291,5.8849879561130685,179.85,1495.0389883134976,2095.795012043887,8.329975912226137,90.57,1274.7940726207064,2096.84,7.720048175547728,89.86,1174.2440967084801,2096.594987956113,7.574987956113068,89.86,1159.54409670848,2096.56,7.5550361316607955,89.86,1054.8840244451583,2096.28,8.095012043886932,89.64,1759.094987956113,1541.1559273792934,7.64493978056534,179.28,1758.8949879561133,1556.9509153354068,7.6349879561130685,179.28,1758.4149879561132,1594.9659032915197,7.434963868339205,179.28,783.0040003573848,2094.6,8.294963868339204,90.06,746.3689160501763,2094.64,8.944987956113067,90.06,326.1438799185154,2093.9600722633213,9.300048175547726,93.56,224.98419305957557,2103.2951083949824,6.7700481755477275,99.2460237303892,,,,,,,,,1e,16,1568728996
40210,40210,1275.1,1568730314.8568163,1275.1,-85.84466315565612,620.8571268212073,44.40580863739873,614.9786661166745,0.9978103637695312,616.1669707585601,73.6049680406997,655.2204419777104,0.9977715015411376,615.5504542327367,15.405388015239327,647.1703814933768,0.9920192360877992,571.7900673201736,112.50933754082638,646.5755960783463,0.8952245712280273,584.5468058052934,-24.603715035477858,645.3275582960044,0.7204891443252563,513.609218824297,147.03323508146073,512.0198043028627,0.3774476647377014,504.32118936254295,-55.88415060994914,527.2297692048785,0.9578854441642758,631.7829818626218,234.3135515075896,344.7679007533383,0.7473937869071959,614.1941581540561,-125.32939976825058,338.09828215745887,0.4668770134449005,798.6290342085417,292.3555838329512,228.7745379132708,0.48860687017440796,786.7279942979512,-164.82524904300578,194.41898818974155,0.5704764127731323,427.0266631432615,169.55346073020374,235.60876779207882,0.6999769806861877,469.57993716051493,-23.257968634765305,180.2886958778485,0.019050270318984985,515.0649699810463,153.3180884769464,-98.60272453158308,0.14909344911575315,682.585805522838,-52.25343014320767,61.05531435542578,0.7852408885955809,402.1830129601745,201.2428811783656,-640.9257918296752,0.001962900161743164,581.9298540684592,-80.24712209809448,-343.917264338873,0.004013866186141968,1493.86,2098.72,4.34,270.92,1646.14,2094.28,7.81,90.57,1512.42,2095.62,8.27,90.57,1761.29,912.66,5.89,179.85,1495.46,2095.79,8.34,90.57,1275.18,2096.84,7.7,89.86,1174.62,2096.6,7.58,89.86,1159.92,2096.56,7.54,89.86,1055.29,2096.28,8.09,89.64,1759.1,1540.77,7.67,179.28,1758.9,1556.57,7.64,179.28,1758.42,1594.59,7.45,179.28,783.42,2094.6,8.31,90.06,746.82,2094.64,8.95,90.06,326.61,2093.93,9.28,93.56,225.32,2103.25,6.75,98.82,,,,,,,,,1e,16,1568728996
40211,40211,1275.1249957687135,1568730314.8902664,1275.1249957687135,-86.48398660186018,620.7956290269631,44.189320880291916,615.1369282117334,0.9977264404296876,620.3754204788837,73.5112064813314,657.262928834223,0.9975784420967102,613.200602222636,15.741685024358075,647.2122434036613,0.9928416013717652,571.226590709134,112.89145643828674,647.5684963142094,0.8878778219223022,588.890818024471,-24.863127655660854,648.537755282184,0.7449451088905334,519.3234859157914,147.1178503557881,515.2043682087474,0.33508288860321045,504.2757984777444,-55.82055294024072,526.4258696458415,0.9601188898086548,626.9431750413113,235.09749899226918,337.1983167742535,0.7262148857116699,604.9909913754002,-127.08134524466722,334.1514690119409,0.5628424882888794,801.2641838230987,293.84279860308146,229.3648529329111,0.4047113955020905,791.4328614415614,-163.1942827633793,200.232533288817,0.4692703485488892,413.9147320128592,169.78014024399903,228.1390486788553,0.6659640669822693,475.19296232637976,-25.00039975297087,182.55193246206142,0.0237092673778534,522.8890723383635,154.1387504477747,-77.99548823912417,0.1657903492450714,676.0593533992753,-52.934972987982654,50.39561115807494,0.7197440266609192,396.4234948620306,185.02628397664654,-601.8678186936762,0.0032446086406707764,581.4041281157413,-83.29022378635644,-330.28034594080316,0.007543623447418213,1493.7525181945318,2098.722499576871,4.342499576871353,270.9399966149708,1646.3374665728365,2094.277500423129,7.837495345584871,90.57,1512.6274648803226,2095.6175004231286,8.28249788435676,90.57,1761.29,912.5125249645903,5.897498730614054,179.85,1495.6674648803225,2095.7875004231287,8.325002538771889,90.57,1275.3724674190942,2096.84,7.695000846257296,89.86,1174.812467419094,2096.6,7.589998307485407,89.86,1160.1124674190942,2096.56,7.5624961918421665,89.86,1055.4924657265794,2096.2824995768715,8.085000846257296,89.64,1759.1024995768714,1540.5800321577772,7.655002538771889,179.28,1758.9024995768716,1556.3800321577771,7.630001692514592,179.28,1758.4224995768716,1594.4075308883912,7.4300033850291864,179.28,783.6274648803221,2094.5975004231286,8.302501269385944,90.06,747.039962764679,2094.6375004231286,8.92250465441513,90.06,326.8424606490358,2093.915002538772,9.29249788435676,93.56,225.48497207350917,2103.230003385029,6.747500423128648,98.60753596593507,,,,,,,,,1e,16,1568728996
40212,40212,1275.153014546718,1568730314.927762,1275.153014546718,-104.2679708540622,620.8219461180532,44.708223292201346,615.0893740717587,0.9977876543998718,612.3985233076752,73.94978783399277,655.0173779449832,0.9974845051765442,614.5448485519827,16.150911858144667,648.4421651276069,0.99255633354187,578.530803877057,113.68773120037537,650.9360248492573,0.8852661252021791,588.1730250822037,-23.489812640450076,648.186658566546,0.7163195610046387,521.1530360739058,147.5706550628456,516.2539718564951,0.3138811886310577,503.8854092972705,-54.950260519352,527.1813223071972,0.9452505111694336,633.9135593166114,235.85615740694197,338.5861963789687,0.6883519887924194,610.9669714561168,-125.04429517785348,335.45540563293383,0.5234070420265198,804.0978756274608,292.4259589727305,228.52487607412442,0.414584755897522,789.9363461595634,-163.6339974078109,200.7699894028373,0.5402065515518188,424.6480097381826,169.92740816600823,234.46276417318873,0.6667082905769348,466.9967041160709,-32.080562985266425,207.18780984824318,0.30808353424072266,535.9615383571665,156.4405418681058,-63.22794322201517,0.14534735679626465,653.7135336044157,-51.02770537201018,38.96435653714249,0.7291423678398132,375.80908801577345,207.80155527181304,-646.2443427100471,0.0018915235996246336,596.8627746487522,-81.62945261721575,-334.8262347269578,0.005497068166732788,1493.6320374491129,2098.725301454672,4.3453014546717945,270.96241163737443,1646.558814919072,2094.274698545328,7.868316001389755,90.57,1512.860020737759,2095.6146985453283,8.29650727335898,90.57,1761.29,912.347214174364,5.905904364015387,179.85,1495.9000207377592,2095.7846985453284,8.308191271969223,90.57,1275.5882120097285,2096.84,7.689397090656407,89.86,1175.0282120097286,2096.6,7.601205818687184,89.86,1160.3282120097285,2096.56,7.5877130920461635,89.86,1055.7194178284153,2096.2853014546718,8.079397090656409,89.64,1759.1053014546717,1540.3670894449435,7.638191271969224,179.28,1758.9053014546719,1556.1670894449435,7.618794181312816,179.28,1758.4253014546719,1594.2029938089588,7.407588362625632,179.28,783.8600207377591,2094.5946985453284,8.294095635984611,90.06,747.2865280111182,2094.6346985453283,8.891683998610244,90.06,327.103035284477,2093.898191271969,9.30650727335898,93.56,225.66989600833855,2103.2075883626253,6.7446985453282045,98.36937635289732,,,,,,,,,1e,16,1568728996
