,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,scenario,participant_id,source_file
37949,37949,1201.7,1569237914.8602138,1201.7,-90.16025386408792,,567.7728579904707,36.17428471798513,605.6029622927332,0.9954637289047241,586.6637363693515,60.97516790423252,652.5303245860409,0.9973224401474,603.2825900339633,3.4973224534077687,661.804558432915,0.9904683828353882,573.9410698010213,92.99860419378643,672.8189133852228,0.39953938126564026,593.8844188210991,-41.81361796084163,675.8199983688086,0.4063979685306549,425.98348962661436,163.9079529978544,520.6140437333796,0.976374626159668,450.95837693725645,-74.37794221495702,493.91019342856436,0.5504398345947266,441.61677674557455,247.69657455387383,284.0831635298012,0.8639637231826782,553.6779803881932,-148.30211137236662,274.2956247040895,0.906726598739624,626.2504993655281,283.0688824137631,143.951216958132,0.9789075255393982,752.369777479914,-176.3392128430651,161.36719638241507,0.9220521450042723,365.0422604463162,179.63730719203843,70.8087047188224,0.02880740165710449,385.36844582109023,-44.01067959956479,128.41438206640504,0.2586979269981384,589.0552937359419,204.29424129222542,-116.47732146534426,0.8334705829620361,825.7989819590872,-30.471231923080268,62.92304556829456,0.1140592396259308,447.76031031846026,225.0650362547849,-516.1654043855127,0.00943836569786072,943.8453220723103,-14.979618446112113,-42.79012603545669,0.008287936449050903,1502.39,2099.6,5.16,269.58,1356.14,2097.03,7.76,89.88,1185.81,2096.62,9.92,89.86,1757.5,1668.43,6.87,179.28,1757.31,1683.44,6.85,179.28,1757.12,1698.47,6.83,179.28,618.05,2094.78,7.88,90.06,504.11,2094.42,7.85,89.67,471.84,2094.24,7.9,89.67,183.55,2112.04,7.59,102.2,166.14,2116.04,7.6,106.01,,,,,1e,14,1569236662
37950,37950,1201.7332669166033,1569237914.893492,1201.7332669166033,-83.59623736701536,,571.8018838163546,36.513573663720905,605.7516123023465,0.9950960874557496,592.3051129752911,61.80931737348578,653.7751613756955,0.9973081946372986,612.5797764906705,2.6894402081125364,663.4606849836815,0.991451382637024,580.7634575940067,93.85035397156857,674.5146781683172,0.415794849395752,598.7608036836925,-42.927156655503396,676.0370990012675,0.4046757817268372,416.6686658988393,162.94953477068648,517.4176408589863,0.9733538627624512,449.0647871558382,-74.64113302233199,489.0693473608922,0.5429536700248718,466.54561826522837,248.54630003599087,288.2025877324776,0.8804210424423218,541.9630594773841,-149.74353752699724,279.5414110460787,0.9587737321853638,628.3776148338693,284.4913727583988,146.25228103311406,0.9763421416282654,749.2192813516043,-176.8550769326309,161.95376283840412,0.9338473081588744,368.56733394766655,178.9777910688441,72.33262119267799,0.0374085009098053,393.57726705108576,-44.941501463936795,127.9907544470962,0.2662166953086853,540.0126873940062,209.6209113203991,-167.96142473353055,0.8143107891082764,832.6519154967871,-37.70306608715117,64.17241609356023,0.10627874732017516,414.17116143100515,229.68846213676616,-545.2858821203281,0.013195306062698364,683.3591674538892,-5.312705311354061,-293.8812955919496,0.008441716432571411,1502.2170120336634,2099.590019925019,5.16,269.2074105340435,1356.406135332826,2097.03,7.823207141546185,89.90328684162228,1186.1426691660326,2096.62332669166,9.943286841622278,89.86,1757.5033266916605,1668.1971315837773,6.8932868416222774,179.28,1757.3133266916602,1683.2104582754375,6.863306766641301,179.28,1757.1233266916604,1698.2404582754377,6.833326691660327,179.28,618.3128086411658,2094.77667330834,7.873346616679349,90.06,504.3728086411657,2094.4233266916603,7.8566533833206496,89.67,472.106135332826,2094.24,7.913306766641304,89.67,183.79617518286406,2111.9867729334346,7.583346616679349,102.2,166.38284849120376,2115.973466166793,7.580039850038048,106.01,,,,,1e,14,1569236662
37951,37951,1201.7665450350717,1569237914.9267814,1201.7665450350717,-91.54573698465364,,568.7767730005415,37.02270722405468,603.9192960811253,0.9952010512351992,591.1935161199449,61.02947161112134,652.3319748022298,0.9974033832550048,602.8773952032362,3.0474623447888054,659.0612241827206,0.9912177324295044,580.1647031068397,93.25251218314028,673.7227948492148,0.4608948826789856,597.9619030457392,-42.36520739618201,674.2113373503274,0.4593120515346527,421.73513205705717,162.71864155436575,517.9196219221603,0.9684348702430724,448.7816001012161,-75.64164564717328,487.3779545071935,0.5041025876998901,462.66052193190734,249.9156138811225,278.9453808201178,0.8918179273605347,547.0817445199469,-149.21242289776387,277.62036659780466,0.9593926668167114,624.8671915831849,288.52419274780294,143.62986435021082,0.9805864095687866,756.162763265251,-174.6184375851614,164.12014174148536,0.9423024654388428,338.26604021183965,179.11455684952577,76.24493628204758,0.4417344033718109,400.7527478874318,-46.471163200128224,126.86175157142534,0.20502904057502747,573.9483466952397,203.822587590328,-126.90912676066144,0.8468925952911377,832.2542516078627,-39.14360095698258,60.77783753958589,0.048310279846191406,375.3805158423029,234.672014421874,-586.0138791540476,0.01867511868476868,553.0005072462575,-3.778363661482537,-418.9721669091794,0.005940437316894531,1502.0439658176285,2099.5800364894785,5.16,268.83469560719976,1356.6723602805714,2097.03,7.886435566635747,89.92658152455002,1186.4754503507145,2096.6266545035073,9.966581524550012,89.86,1757.5066545035074,1667.9641847545001,6.916581524550012,179.28,1757.3166545035074,1682.9808392580069,6.876618014028576,179.28,1757.126654503507,1698.0108392580069,6.836654503507145,179.28,618.5757057770644,2094.7733454964928,7.866690992985711,90.06,504.63570577706435,2094.426654503507,7.863309007014289,89.67,472.37236028057157,2094.24,7.926618014028579,89.67,184.0424332595287,2111.9335279438856,7.576690992985711,102.2,166.62577875602156,2115.9069099298567,7.560072978957133,106.01,,,,,1e,14,1569236662
37952,37952,1201.8,1569237914.9602478,1201.8,-89.49011952125704,,572.3219298228552,38.06193869141901,604.767920597711,0.995531976222992,598.2377291240048,62.62717982699945,654.9728519514233,0.9967918395996094,606.1281696603393,4.41767845949402,659.4525920724714,0.9913044571876526,585.0951346900671,93.43771315120674,676.2425737752565,0.4389116764068604,606.327816785966,-41.400448804092214,675.9746806117771,0.4713023602962494,417.0136503183886,163.71605970749198,515.805801462335,0.9724672436714172,437.17915072125953,-76.54687421380734,484.2943723159114,0.4643001258373261,451.8087459967544,252.24016568894436,277.50064388149946,0.9089068174362184,547.7063498742772,-152.25878427116405,276.4501261983552,0.9429880380630492,625.1809884879526,290.268456636909,142.34399946726506,0.9739074110984802,760.4914708812646,-178.2413222738726,163.71051806080038,0.8239229917526245,336.90198548402606,181.6024697569274,64.87609703313322,0.0265396535396576,406.43313683630976,-42.628165026177896,128.83601134223062,0.12219500541687013,524.5866565999116,212.97182108362733,-176.34670469559958,0.788152813911438,831.8844538774849,-42.325469672630796,65.20975354682972,0.047558754682540894,349.1349156605074,214.7519890747543,-612.0209908273893,0.010886698961257936,482.2201424674303,-1.6300740468686408,-487.4070122990964,0.005687117576599121,1501.87,2099.57,5.16,268.46,1356.94,2097.03,7.95,89.95,1186.81,2096.63,9.99,89.86,1757.51,1667.73,6.94,179.28,1757.32,1682.75,6.89,179.28,1757.13,1697.78,6.84,179.28,618.84,2094.77,7.86,90.06,504.9,2094.43,7.87,89.67,472.64,2094.24,7.94,89.67,184.29,2111.88,7.57,102.2,166.87,2115.84,7.54,106.01,,,,,1e,14,1569236662
37953,37953,1201.8346755720188,1569237914.994931,1201.8346755720188,-88.96196105756184,,568.8176317321211,37.318661662287475,603.8693719299754,0.9946465492248536,594.9462792831189,61.86161656285854,654.165776988575,0.9969048500061036,609.8038425693959,3.999018928783791,660.8280922681163,0.9904751777648926,586.1870093248554,94.2542029062892,677.7682105107168,0.41676798462867737,608.2528379354112,-41.340986856093295,677.1935978927481,0.4520143568515778,415.7293109700872,162.7830713721063,517.7925753705155,0.9678226709365844,423.03894182992485,-84.96282766618869,482.32534126070084,0.9505774974822998,466.9543102507943,248.28056521940795,288.92414191136965,0.8750127553939819,553.8049042147913,-158.99675536196762,273.0485937244623,0.9867764711380004,624.684863171418,293.3269839660345,143.93250379523175,0.9671250581741332,739.8340425825453,-176.45911568775097,168.23942534349555,0.784031331539154,346.6126809408239,182.01343540572796,63.64442434065937,0.031619906425476074,422.69880467754905,-33.223031596102516,124.0479696270173,0.08302551507949829,476.38199772539815,221.7798975223314,-227.17440530118668,0.7281479835510254,832.7052933798227,-47.07338337359082,64.27499283751615,0.023684769868850708,326.00358514028574,201.8015508651968,-634.3298189708797,0.007951557636260986,368.4514911656372,-33.11717377783676,-598.876156297435,0.006214618682861328,1501.6896870255027,2099.5526622139905,5.205078243624431,268.09590649380266,1357.2208721333525,2097.0265324427983,8.00894847243195,89.97080534321128,1187.153288162986,2096.63,9.958791985183083,89.86,1757.5134675572021,1667.4907385530703,6.943467557201879,179.28,1757.323467557202,1682.5142061102722,6.879597328394362,179.28,1757.133467557202,1697.5442061102722,6.836532442798121,179.28,619.1104694617466,2094.77,7.863467557201879,90.06,505.1739370189485,2094.43,7.887337786009398,89.67,472.9139370189485,2094.2434675572017,7.953870228807517,89.67,184.54659923293903,2111.8245190847697,7.576935114403759,102.2,167.1196641185353,2115.7671812987605,7.526129771192482,106.01,,,,,1e,14,1569236662
37954,37954,1201.8666952705812,1569237915.0269578,1201.8666952705812,-90.160401856369,,568.5191581940735,36.180484274362826,603.8467508386257,0.9946420192718506,595.1285613550043,61.16689125616045,653.0976602123657,0.9971615076065063,606.6447903338526,4.074514063612888,659.3209721867128,0.991084098815918,581.4841195916136,95.4095688436566,674.9653931961503,0.5100651979446411,610.9440445384151,-39.57043027773261,678.2697143530813,0.4560041725635529,411.6273602952904,164.01455515300466,515.6543496071133,0.9718621969223022,426.8579363012794,-85.28464313559088,482.3480587361455,0.9562538266181946,473.4372107995794,247.48066603151366,292.4996833336368,0.8780465126037598,548.5718251506278,-161.21386575965312,273.91181160491817,0.9877033829689026,625.3426003432777,293.71951459529623,142.40414684901108,0.9616420269012452,736.9352611055838,-178.34177600291088,147.81338372452004,0.8183138966560364,343.14747308104626,181.85559394386138,61.71318057088894,0.02185654640197754,427.1065872487087,-30.627724568313642,128.4099393882533,0.1358773112297058,491.45448872203764,222.5050708873665,-209.8059790058037,0.7495936155319214,766.0378134348531,-46.28445142729719,34.92529950188353,0.08270516991615295,310.64782081311785,228.3545384916286,-648.225943899895,0.012028545141220093,1316.8297474942885,-21.933852392384768,322.77029634869047,0.006327629089355469,1501.523184592978,2099.536652364709,5.2467038517555045,267.75969965889783,1357.4802316917073,2097.023330472942,8.063381959987968,89.99001716234869,1187.470283178753,2096.63,9.929974256476957,89.86,1757.5166695270582,1667.2698026329901,6.946669527058116,179.28,1757.3266695270581,1682.2964721600479,6.869991418825653,179.28,1757.1366695270583,1697.3264721600478,6.833330472941884,179.28,619.3602231105332,2094.77,7.866669527058116,90.06,505.42689263759115,2094.43,7.9033476352905785,89.67,473.16689263759116,2094.246669527058,7.966678108232464,89.67,184.78354500230057,2111.77328756707,7.583339054116232,102.2,167.35020594818434,2115.69993993178,7.5133218917675375,106.01,,,,,1e,14,1569236662
37955,37955,1201.9,1569237915.0602698,1201.9,-90.160401856369,,571.8856485557881,37.81335693975585,605.7434164503647,0.9950428605079652,591.3057061691852,63.00660248288961,652.7366738972557,0.996303915977478,610.003436710511,5.913960390196322,660.700979761261,0.9896805286407472,573.479843114602,96.348094636553,673.4347638312051,0.4919290840625763,606.8279214262583,-38.53615425109425,677.226060716983,0.4440530240535736,429.88833636570763,158.820094347875,517.0163907222512,0.787682831287384,446.9299956080096,-75.60899823984343,496.1456436060642,0.5069008469581604,447.73020851388327,249.7497798356731,277.7279573410888,0.8774306178092957,534.4235160934287,-145.71339981416136,274.82485445987163,0.8665298819541931,628.8490691382602,292.47060311213846,145.87366712248144,0.9665349125862122,751.8688152087736,-173.42231682215115,161.53179560463457,0.94642174243927,337.3688717156038,182.39492937517227,62.54492657871165,0.015100210905075072,419.46522130280266,-33.196267461660675,133.68074275964122,0.14025437831878662,600.4610111789922,194.2406284738645,-99.68076517045185,0.7794032096862793,800.8092178437041,-47.61918348050603,55.903420616184604,0.0991728901863098,289.36064047066293,212.57350894750164,-669.5678628355737,0.008496075868606567,874.1417758676877,-34.08315950031708,-107.06749433292566,0.007903844118118286,1501.35,2099.52,5.29,267.41,1357.75,2097.02,8.12,90.01,1187.8,2096.63,9.9,89.86,1757.52,1667.04,6.95,179.28,1757.33,1682.07,6.86,179.28,1757.14,1697.1,6.83,179.28,619.62,2094.77,7.87,90.06,505.69,2094.43,7.92,89.67,473.43,2094.25,7.98,89.67,185.03,2111.72,7.59,102.2,167.59,2115.63,7.5,106.01,,,,,1e,14,1569236662
37956,37956,1201.9341486227265,1569237915.0944793,1201.9341486227265,-96.09193526761746,,565.4126634123784,37.75873390221536,602.3265034897366,0.9955967664718628,591.8147452618617,64.61882283568755,651.1455287847319,0.9967626333236694,610.519332891891,6.9280426323903175,660.1995769006912,0.9926654100418092,574.7339304984914,96.17114627043031,672.6188352285502,0.5295896530151367,606.1109059676177,-37.364824563645776,676.0227022652452,0.4253752231597901,426.7882249292614,161.12350554722505,519.9392616857663,0.9748719930648804,459.37527209275993,-71.12192162430924,504.0155395525043,0.6216919422149658,470.0616923934735,244.4670488057111,292.6676828532513,0.8390805721282959,536.1741518271873,-141.96897298658706,278.8185313129767,0.8962430953979492,628.2891339727138,292.6281094140188,148.12995828920936,0.9641174077987672,739.8141346280928,-173.23615892082054,153.6681158098059,0.954384744167328,347.71592370673164,182.20338788683517,70.24328447137601,0.020043700933456414,396.3157086494181,-36.12242925090621,148.5746187666187,0.4649398922920227,460.415002657452,221.880520147483,-233.04881999023343,0.8308905959129333,821.6534355454319,-46.80269312903775,63.56485643037351,0.1384979486465454,231.12574663717723,242.1197371733083,-724.654722371962,0.009529173374176024,687.7252566458296,-22.549798553253932,-287.6327876364578,0.004169762134552002,1501.175842024095,2099.506340550909,5.1943838563658975,267.10266239546183,1358.0334335686296,2097.02,8.195126969998222,90.03390403590852,1188.1380713649921,2096.63,9.910244586817939,89.86,1757.52,1666.80778936546,6.912436515000888,179.28,1757.3334148622725,1681.8343745031873,6.8702445868179405,179.28,1757.1434148622727,1696.8677893654599,6.83,179.28,619.8897741195391,2094.77,7.87,90.06,505.95977411953913,2094.4334148622725,7.92,89.67,473.6997741195391,2094.25,7.952681101818827,89.67,185.28269980817586,2111.6653622036374,7.583170275454707,102.2,167.8358700836305,2115.5582878922746,7.513659449090586,106.01,,,,,1e,14,1569236662
37957,37957,1201.9666629380881,1569237915.1270516,1201.9666629380881,-90.15995772396698,,564.6935996116895,37.495072867037344,602.8448745325859,0.9957687854766846,595.1145794567917,64.01849385127329,652.8810492122807,0.9971625804901124,599.5227897796233,6.557152810619513,657.3071079502579,0.9915810227394104,583.6090639523328,95.81702399078544,676.2040590308047,0.4524944126605988,603.0646577559868,-36.84277011379278,675.2326450504784,0.4005928635597229,416.0707960777385,164.76627569350282,519.2228173672648,0.9749270677566528,415.7973684674951,-78.25024876503787,491.3915431523882,0.9645457267761228,463.36514157186315,246.42887478522945,291.84816289257617,0.9346559047698976,535.5770567198941,-139.7969620047468,281.35888208040416,0.9180614948272704,628.4024084477347,293.74346910330337,148.08732805785968,0.9649896621704102,748.3718341561238,-172.54025131400692,161.67694253225383,0.9635474681854248,350.5501253932232,182.65185240972528,73.23692904749865,0.02113005518913269,389.2849843632579,-37.04010496671635,154.2032264412819,0.479472279548645,592.811032788453,202.53959661042703,-106.380984041317,0.7246456742286682,829.1046860892862,-50.384233724920215,62.658077351453954,0.17503705620765686,216.59607629829603,252.5512018433586,-736.5296639625882,0.007009327411651611,592.4349714603005,-40.315267891238655,-380.92705332282463,0.00907665491104126,1501.0100190157507,2099.4933348247646,5.103343773353346,266.8100335572072,1358.303302386131,2097.02,8.266658463793798,90.05666405666166,1188.459963087072,2096.63,9.919998881426427,89.86,1757.52,1666.586692021001,6.876670768103101,179.28,1757.336666293809,1681.6100257271921,6.8799988814264275,179.28,1757.146666293809,1696.646692021001,6.83,179.28,620.1466372108957,2094.77,7.87,90.06,506.21663721089584,2094.4366662938087,7.92,89.67,473.95663721089585,2094.25,7.9266696495295275,89.67,185.52330574185189,2111.613339299059,7.576667412382383,102.2,168.06997315423425,2115.4900078300147,7.526665175235236,106.01,,,,,1e,14,1569236662
37958,37958,1202.0,1569237915.160448,1202.0,,,564.7510747964994,39.48992123458452,602.9280395491321,0.9964309930801392,601.9009214595935,66.4329960294414,657.1063928006188,0.99714994430542,616.338422021217,7.240386680188905,663.9889550437837,0.9920365810394288,588.8436662306716,96.32786596790636,678.0771252856888,0.4392484724521637,610.0863339225665,-36.508319483602364,676.1846922612028,0.4156447052955627,403.2656871452132,165.36080928677256,505.01603813797135,0.6339101791381836,409.2292013336962,-76.01170095660379,475.8284340146815,0.8870520591735841,461.55654056203707,247.72310812629985,294.90310532055474,0.9391679763793944,532.1073349463774,-140.17926376098117,277.83215844830033,0.9285094738006592,623.6169831152582,295.4727801553741,147.81153742431272,0.9584841728210448,749.7973894255338,-171.59446292392283,160.50433748525853,0.955169677734375,346.068880959841,181.3464900565152,73.28880991627778,0.009524792432785034,393.7375280981285,-39.60910112781818,140.57063304370791,0.20734471082687372,567.5525905590588,216.74940159377826,-130.57861751055287,0.7457567453384399,832.8512836063924,-52.82047617633121,67.04055282152024,0.2379629909992218,205.99466608292562,260.0503983331115,-746.2053923283843,0.007325619459152222,549.6360281913405,-51.100830222817365,-426.10176976590105,0.0141734778881073,1500.84,2099.48,5.01,266.51,1358.58,2097.02,8.34,90.08,1188.79,2096.63,9.93,89.86,1757.52,1666.36,6.84,179.28,1757.34,1681.38,6.89,179.28,1757.15,1696.42,6.83,179.28,620.41,2094.77,7.87,90.06,506.48,2094.44,7.92,89.67,474.22,2094.25,7.9,89.67,185.77,2111.56,7.57,102.2,168.31,2115.42,7.54,106.01,,,,,1e,14,1569236662
