,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,scenario,participant_id,source_file
31313,31313,982.5321064142503,1568379130.6043472,982.5321064142503,-109.7215281619449,565.9381911080003,65.98340074037462,679.7985569284841,0.997406542301178,580.1075862151333,93.83881350280613,735.2134580713499,0.9503209590911864,610.2870469735708,35.03228045066978,749.6347401767523,0.963323712348938,487.4264612103933,149.50679481810246,724.4028594635547,0.6029406785964966,544.0611508274486,-12.63978793292474,737.7124164680897,0.7187078595161438,465.0106134799317,201.49506514845868,572.6593657014897,0.07729041576385498,472.0895769005001,-72.51238159370793,574.8133964852913,0.10122531652450564,597.8579040339185,283.96795830114877,389.7336212089551,0.8674381971359253,576.8426324471137,-168.5001623363454,402.40216976672616,0.8820735216140747,775.8317739736437,322.048167619661,215.63890529504792,0.23905181884765625,759.9387524078128,-201.60282805780525,186.1921239114098,0.9074959754943848,412.20085038906603,158.20164855053517,219.3394610036921,0.03702259063720703,403.8149898007382,-49.59700002094678,175.91263337095458,0.27203938364982605,713.3025645925961,163.7651090555569,152.2322552679821,0.6656084656715393,713.6890558656364,-90.71832979549602,49.70045889010788,0.4201743006706238,379.727568995384,219.67584281197543,-462.05609019419137,0.0369454026222229,463.2821539092122,-91.17406431698187,-585.1673866730492,0.010964572429656979,1548.030204080197,2098.626789358575,5.6064212828501,269.5736807572485,1235.3900619554292,2096.74,8.120368075724851,89.86,1761.25,927.993148685996,7.9164212828500995,179.85,1070.466851314004,2096.35,8.02,89.86,1028.6868513140041,2096.08,7.956789358574951,89.4,769.3204300311538,2094.61,7.850368075724852,90.06,754.6204300311539,2094.63,7.8507361514497,90.06,1744.3561552472238,1744.3984657416715,7.2360532071252495,198.1667893585749,738.546851314004,2094.64,7.8621064142504995,90.06,1751.931308307372,1753.7704701158234,7.166789358574951,223.05290817797862,1756.0732106414248,1767.2652551002466,7.0343148685995995,179.0,414.64190233405327,2093.91,6.5871574342998,89.67,272.69364067257897,2097.4478935857496,7.9339467928747505,96.98,,,,,,,,,,,,,1e,11,1568378102
31314,31314,982.5649467764657,1568379130.6377487,982.5649467764657,,566.0434367182007,68.76770202957704,680.4727417438735,0.9970763921737672,586.2147451665219,95.9468231377178,737.7206270450679,0.9303921461105348,610.7126177311286,38.33941959186164,750.0185855892278,0.960658609867096,488.4285115185435,158.6859387549607,724.9821541188727,0.5542360544204712,542.5117642075953,-7.954951218130237,733.6659078654617,0.4138734936714173,461.54623834167165,202.9353806226627,566.8800797612515,0.13117900490760806,473.1473228864373,-70.97345606711255,576.2101208003594,0.10620427131652832,601.0869793529871,284.93819527701226,382.41228116061325,0.8298091292381287,576.5929164590361,-168.41324258938963,403.88543759820124,0.8765143156051636,774.5819591380223,314.3520416812274,211.41554001091808,0.713702917098999,772.8670841306963,-201.69861707359345,194.86178559462917,0.9163682460784912,446.0819466554788,147.1945392546263,217.9444159296664,0.007239341735839844,398.0423975567268,-49.10317456774257,175.03386135433965,0.2620431184768677,716.0709684260388,158.47541202920075,169.03609163130713,0.7979112863540649,770.2686478565564,-90.30398593394008,85.93818460840717,0.4900079667568207,380.5908620620953,247.7442696652646,-473.89700222769136,0.017046362161636353,411.59484360125657,-130.73406334378043,-640.1273836363453,0.0129888653755188,1547.8462980517913,2098.6235053223536,5.6129893552931645,269.4751596706026,1235.6560688893733,2096.74,8.110515967060255,89.86,1761.25,927.7304257882736,7.922989355293162,179.85,1070.7295742117265,2096.35,8.02,89.86,1028.9495742117265,2096.08,7.953505322353418,89.4,769.5765848564334,2094.61,7.840515967060255,90.06,754.8765848564334,2094.63,7.831031934120509,90.06,1744.2806224141284,1744.1718672423858,7.252473388232907,198.16350532235344,738.8095742117265,2094.64,7.894946776465816,90.06,1751.7178459529723,1753.6686649929559,7.1635053223534175,224.93794496913785,1756.0764946776465,1767.0353725647394,7.0080425788273475,179.0,414.85864872467437,2093.91,6.574021289413673,89.67,272.95307953408,2097.4150532235344,7.917526611767093,96.98,,,,,,,,,,,,,1e,11,1568378102
31315,31315,982.6,1568379130.6734009,982.6,-95.24873095381348,566.522401044726,68.51774056432454,679.5225804600273,0.9972508549690248,593.0972776249549,97.04473501852644,737.5832485244562,0.9371188879013062,616.1913488265541,37.82317339234877,751.4991463143648,0.9627729654312134,508.31012956081594,150.19852177780027,725.3558605758673,0.4981068670749664,564.5105316287854,-8.067745102865164,748.3402963903383,0.7236853837966919,465.8213522236097,203.52416513259536,573.7692068499624,0.1994369626045227,467.4864374387858,-70.43223592381419,576.0626375219376,0.0952552855014801,598.0332780940691,283.9129256577421,388.3854850897315,0.8197918534278871,575.2397815051415,-170.739308368023,406.5257018074028,0.8578743934631348,761.5249032153827,313.57314641352997,203.9052307680492,0.7832720279693604,765.1663779615566,-204.98434954122482,187.15496971385016,0.881923258304596,422.8737623059637,149.0166106137505,220.53257222508608,0.033542752265930176,400.6949147232352,-40.044419625795605,202.40639070899346,0.5199639201164246,722.2431230892023,160.3878042949329,159.89578825148837,0.7670245170593262,679.2933328105593,-93.10801923998957,24.270455825772054,0.19781967997550964,446.08802950723395,225.2906430929509,-369.2889334026978,0.07753658294677734,394.30045810280825,-125.56363215404768,-652.7198238175258,0.007269293069839477,1547.65,2098.62,5.62,269.37,1235.94,2096.74,8.1,89.86,1761.25,927.45,7.93,179.85,1071.01,2096.35,8.02,89.86,1029.23,2096.08,7.95,89.4,769.85,2094.61,7.83,90.06,755.15,2094.63,7.81,90.06,1744.2,1743.93,7.27,198.16,739.09,2094.64,7.93,90.06,1751.49,1753.56,7.16,226.95,1756.08,1766.79,6.98,179.0,415.09,2093.91,6.56,89.67,273.23,2097.38,7.9,96.98,,,,,,,,,,,,,1e,11,1568378102
31316,31316,982.6,1568379130.6734009,982.6,,566.4812338432258,68.89909267516718,679.6408845428201,0.9978628158569336,590.4356730746285,97.28372164962748,735.8221420968757,0.9589900970458984,613.2491400522208,39.339402872307865,750.1448611745212,0.9703795909881592,527.9339232925934,145.99169732273862,728.8812973051297,0.5089805126190186,565.941673418002,-5.070988858434184,748.3658452315068,0.7725237607955933,465.68241658096565,205.11857402933663,572.9316997931912,0.4057589769363403,467.7076089829042,-68.80381143270404,577.3743115442371,0.09931159019470216,599.974161595194,282.73021819406415,384.3446276172486,0.8474414348602295,583.11669376985,-171.65646962884597,400.5434745520919,0.8671482801437378,756.8081576540076,313.69576609226544,198.44414577828042,0.8436528444290161,767.2992751927965,-204.5172832553914,190.49131273909245,0.8813544511795044,418.1247802113841,152.17024408224242,219.1877646085269,0.04521918296813965,396.8608121398482,-44.270151080443775,181.0496170088848,0.22375351190567014,722.4932514147657,160.91137618671004,159.85542892467188,0.4802371263504028,763.1022296881131,-88.66985299933066,77.26705194415572,0.532729983329773,503.11797740609353,198.39993468137797,-293.6996290835179,0.08105581998825072,364.6427239371946,-124.72149496531435,-683.2286715136128,0.006908297538757324,1547.65,2098.62,5.62,269.37,1235.94,2096.74,8.1,89.86,1761.25,927.45,7.93,179.85,1071.01,2096.35,8.02,89.86,1029.23,2096.08,7.95,89.4,769.85,2094.61,7.83,90.06,755.15,2094.63,7.81,90.06,1744.2,1743.93,7.27,198.16,739.09,2094.64,7.93,90.06,1751.49,1753.56,7.16,226.95,1756.08,1766.79,6.98,179.0,415.09,2093.91,6.56,89.67,273.23,2097.38,7.9,96.98,,,,,,,,,,,,,1e,11,1568378102
31317,31317,982.6238885699128,1568379130.7047472,982.6238885699128,-85.71900022640583,566.9092347763922,71.29806878582805,678.9827086611009,0.9977841973304749,586.5840693069969,99.44701893911684,734.9982609329103,0.9359076023101808,613.2254694669273,39.10435337784767,749.6384886692549,0.969901978969574,526.980113475589,147.3608955627584,726.9206556414018,0.5424174070358276,555.2379653098271,-7.601292884605364,745.2676109269803,0.7733074426651001,464.8467455187095,200.79146438214417,573.9284847964129,0.15039324760437012,469.1349326916072,-66.94452740523667,575.3315446372645,0.10468003153800964,587.0615318379995,279.9909308515172,391.62296876129113,0.12069013714790346,571.5401178011277,-170.51918157835522,414.93187282126036,0.9267308115959167,757.1056065838665,310.11770040891764,203.74656955985282,0.3399368226528168,762.9702537940602,-200.94581623313977,190.50574066480166,0.830693244934082,443.03545745692566,149.19319842905273,215.45583048532853,0.014274865388870241,398.331898172634,-42.704929504881946,176.05128858411518,0.2494109869003296,717.5431179651746,161.4310411127943,170.0232805839257,0.5323314070701599,681.1250118307237,-92.28321623926584,20.023892877327825,0.5290850400924683,535.6787122478813,180.61814844497937,-341.42066649208687,0.014728307723999025,348.69952029737465,-124.21691305877829,-698.4220667456184,0.005341827869415283,1547.5138351514975,2098.6152222860173,5.622388856991273,269.291167719288,1236.1334974162933,2096.742388856991,8.092833429026179,89.86,1761.25,927.2612802976894,7.93,179.85,1071.2011085593022,2096.35,8.022388856991274,89.86,1029.4187197023107,2096.0823888569907,7.933278001061084,89.4,770.0363308453194,2094.61,7.820444572034905,90.06,755.3363308453194,2094.63,7.821944284956367,90.06,1744.147445146192,1743.765168867602,7.27,198.15761114300872,739.2763308453194,2094.64,7.901333716104715,90.06,1751.3418908665412,1753.4978897182266,7.169555427965095,228.35225905387765,1756.0823888569912,1766.632335438576,6.872501435392683,179.0,415.247664561424,2093.912388856991,6.579110855930189,89.67,273.4187197023106,2097.3585002870786,7.921499712921463,96.98,,,,,,,,,,,,,1e,11,1568378102
31318,31318,982.6500915744259,1568379130.7391305,982.6500915744259,-80.34032032452437,570.858266408792,70.56955593497042,679.4123309567194,0.9970442056655884,604.7450301163901,98.98974299982773,739.0721570530304,0.9531416893005372,624.5197920746808,40.423375459109394,747.8912209040317,0.9771741628646852,518.0457916590422,149.14206084479548,722.8069096703157,0.4725914597511292,563.4636619327532,-8.201606135266369,749.8064774597258,0.7726689577102661,464.5019523852777,201.517243749224,574.5583244770335,0.17742356657981873,469.32505920577387,-65.94836906928178,575.3168431224493,0.09487894177436827,594.6479469063532,277.95614938853316,382.6777213454108,0.8981159925460815,575.2247086310086,-171.224279509002,416.884210265543,0.9263653755187988,764.6413533354671,302.20238427061133,208.5757579476921,0.8768116235733032,765.5497310756928,-201.95645202624343,193.6921714634625,0.7804080247879028,449.2661343774958,150.86735742172658,205.83833775124992,0.01955270767211914,396.3174295388922,-44.95288191682396,170.23271467747733,0.29272472858428955,722.7063534284448,164.1532461714498,144.60462093577098,0.3381153345108032,663.6194818886223,-91.44016045130077,9.1389465610618,0.5101697444915771,560.9082020026628,174.2058714997757,-392.6833076945086,0.02245932817459106,315.3498240413958,-130.19483158284316,-737.9290304464273,0.008495211601257324,1547.364478025772,2098.6099816851147,5.6250091574426,269.20469780439424,1236.3457417528505,2096.745009157443,8.084972527672203,89.86,1761.25,927.0542765620346,7.93,179.85,1071.4107325954078,2096.35,8.025009157442597,89.86,1029.6257234379657,2096.0850091574425,7.914935897901803,89.4,770.2407142805228,2094.61,7.809963370229603,90.06,755.5407142805228,2094.63,7.835045787212996,90.06,1744.0897985362628,1743.5843681364606,7.27,198.15499084255742,739.4807142805228,2094.64,7.869890110688806,90.06,1751.1794322385585,1753.4297619064926,7.180036629770397,229.89037541880586,1756.0850091574425,1766.4593956087886,6.754587915083027,179.0,415.4206043912116,2093.9150091574425,6.600073259540795,89.67,273.6257234379653,2097.3349175830167,7.945082416983395,96.98,,,,,,,,,,,,,1e,11,1568378102
31319,31319,982.674588641864,1568379130.7712753,982.674588641864,-74.18172022665252,568.849179134788,70.3162919156634,675.4994425202649,0.9956883192062378,606.4806416882774,98.52251323601193,738.7274439058369,0.9455122947692872,619.8222727016805,38.534091364698774,741.8590977534259,0.9782936573028564,519.9312938672792,149.40487527738262,721.1712646982413,0.4529581665992737,545.3554315384489,-10.443170858543393,730.7278045248497,0.6119740605354309,458.9982866685234,200.15720364207928,563.283457357444,0.2914689779281616,471.8967761328594,-70.05701534080492,569.8757305058614,0.005503177642822266,597.3947002087002,273.6519113584737,377.4177605816992,0.9064637422561646,570.8102597646438,-172.47911903300076,416.347522323784,0.907881498336792,758.7827255357005,300.3226056593182,204.24678633156051,0.9027311205863952,763.370023120542,-200.18622873099048,204.9561801168775,0.246263325214386,462.0162187555249,156.1458715843917,200.38950802901985,0.02253517508506775,387.87892130557924,-52.433319186329285,164.7345204109329,0.2423679232597351,723.4026590228204,164.3304893976896,131.24270015608394,0.2585417330265045,703.1001750273738,-87.61477376013475,36.81874956697118,0.4501869976520538,570.3782322743591,180.374301730384,-421.14196115451796,0.031637609004974365,324.94713213780204,-128.2289340290159,-726.7159544878954,0.00515878200531006,1547.2248447413751,2098.605082271627,5.6274588641864005,269.12385748184886,1236.5441679990986,2096.7474588641862,8.077623407440804,89.86,1761.25,926.8607497292744,7.93,179.85,1071.6067091349119,2096.35,8.027458864186398,89.86,1029.8192502707254,2096.0874588641864,7.897787950695204,89.4,770.4317914065391,2094.61,7.800164543254403,90.06,755.7317914065392,2094.63,7.847294320931997,90.06,1744.0359049878991,1743.4153383711387,7.27,198.1525411358136,739.6717914065391,2094.64,7.840493629763206,90.06,1751.027550420443,1753.3660695311535,7.189835456745597,231.32835327741643,1756.0874588641864,1766.2977149636974,6.6443511116120275,179.0,415.5822850363023,2093.9174588641863,6.619670913491196,89.67,273.81925027072555,2097.3128702223225,7.967129777677594,96.98,,,,,,,,,,,,,1e,11,1568378102
31320,31320,982.7,1568379130.8046198,982.7,-78.38628312853943,562.6241157708283,68.6722529926689,668.3977370321718,0.9949643611907959,597.4951071648858,97.17775049881844,732.0339016408377,0.9581535458564758,616.738438883883,38.41432589189622,738.6668805159908,0.9666611552238464,515.6165828246412,146.19619540363738,718.8463949563536,0.44913581013679504,537.3534402751045,-11.620434662779894,725.9369452666272,0.6182806491851807,445.09724989269097,201.02271047547768,591.1486424739959,0.7603175640106201,462.68333567243417,-74.99742563727351,596.8965739392315,0.5877108573913574,578.0226270286903,262.129011827735,387.87108343358994,0.8478055000305176,565.6474951908863,-175.1679229035107,415.54496956646784,0.8895375728607178,759.2524875001828,300.71288487657836,208.07497037130773,0.2812492847442627,766.422261674995,-203.5486372750257,194.2566331143897,0.6755548715591431,432.4373663099971,153.98461870182385,195.0255417294226,0.06759858131408691,395.3959735858689,-61.50038554543953,168.48002466649203,0.27230873703956604,702.5786668669849,164.36634039986185,106.12162102353236,0.08355593681335449,709.1418938506317,-81.2778571980422,38.72564311326713,0.4278251230716705,572.8553774187505,186.58322375365762,-438.77133494767304,0.03385916352272034,1282.0455637361838,-36.96175717870077,334.0601878684013,0.004691421985626221,1547.08,2098.6,5.63,269.04,1236.75,2096.75,8.07,89.86,1761.25,926.66,7.93,179.85,1071.81,2096.35,8.03,89.86,1030.02,2096.09,7.88,89.4,770.63,2094.61,7.79,90.06,755.93,2094.63,7.86,90.06,1743.98,1743.24,7.27,198.15,739.87,2094.64,7.81,90.06,1750.87,1753.3,7.2,232.82,1756.09,1766.13,6.53,179.0,415.75,2093.92,6.64,89.67,274.02,2097.29,7.99,96.98,,,,,,,,,,,,,1e,11,1568378102
31321,31321,982.7346546441934,1568379130.8392475,982.7346546441934,-103.40706595479992,569.0581138002683,64.87670481453763,677.1569851567817,0.9968196153640748,595.0370190602871,94.22615311558815,734.8361186600291,0.975278913974762,613.867566171478,34.598880464102265,739.2350212426564,0.9824119806289672,512.6794630099821,142.43958394890498,717.7838529112882,0.5663362145423889,538.2084501972294,-13.475669757795364,724.0531826343578,0.619121253490448,448.14479375578384,195.1996100465311,568.9109071846108,0.37072408199310297,465.7980254291684,-80.94874720813786,584.7388892499769,0.18221282958984367,598.279707133837,270.842493557694,372.1068687326229,0.8485115766525269,565.9258563536135,-178.9489184425687,413.5338004500807,0.8416398763656616,775.4843201164557,296.1414925778592,213.2836365551236,0.8756119012832642,772.2273057742581,-204.5643259077016,196.29028678017448,0.6801605820655823,429.9904421527984,155.00961452130366,169.1285793965711,0.021520167589187626,401.28402379334887,-65.9986789007404,171.6012477054088,0.1056402027606964,713.8367680329276,180.5410895004406,88.2738848845331,0.01996782422065735,704.91690563358,-80.84703104795074,43.31760548308968,0.3768993616104126,567.7080546983202,192.4965673273105,-450.84188844350416,0.011384695768356323,791.9882553581081,-79.85123389592918,-209.22000977184842,0.003989934921264648,1546.8824685280981,2098.5965345355808,5.668120108612691,268.9187087453233,1237.0307026179662,2096.75,8.06306907116133,89.86,1761.2534654644196,926.3827628464533,7.947327322096678,179.85,1072.0872371535468,2096.35,8.016138142322657,89.86,1030.290306224708,2096.0934654644198,7.869603606741992,89.4,770.9003062247083,2094.61,7.796930928838671,90.06,756.2037716891275,2094.6265345355805,7.8461381423226575,90.06,1743.900294318355,1743.000882955066,7.266534535580663,198.14653453558063,740.1437716891273,2094.64,7.851585573032026,90.06,1750.7105886367106,1753.178708745323,7.193069071161329,233.7418135355433,1756.0934654644193,1765.9220721348397,6.374054101129899,179.0,415.97872065167616,2093.92,6.629603606741992,89.67,274.2937716891275,2097.2553453558066,7.976138142322657,96.98,,,,,,,,,,,,,1e,11,1568378102
31322,31322,982.7671716328168,1568379130.8717391,982.7671716328168,-75.63054786247633,563.9651405699526,57.54607109014629,673.3417457441848,0.997117280960083,582.8234890231037,87.49682590889209,733.4831579191202,0.987971305847168,620.7017057267342,25.068480110723193,745.2463841479387,0.9734399318695068,523.7555797008237,134.19996238400446,731.023451059653,0.5578137636184692,541.7491909712585,-22.03022940175456,731.6872145583328,0.6735351085662842,457.72203203265497,192.09740682291599,564.04490592555,0.39422744512557983,468.6298842775557,-82.25954701557339,570.927021631762,0.009496986865997314,600.2056027696834,270.5316850203733,371.17990602661735,0.8830459713935852,570.5522107317985,-179.47291595316437,403.9972680933792,0.8452736735343933,769.6756960862047,298.3191731056318,211.2485601904454,0.8913784027099609,767.9466272022278,-203.54646119868718,192.47861653679007,0.7633668184280396,448.3998694287696,162.22895268607644,156.67932528508058,0.0059252679347991935,418.22882798482834,-66.33861762778703,166.52288401568674,0.0036191940307617188,756.317778097242,178.7826103401899,70.18036422822223,0.036202430725097656,747.7322298458269,-81.43934259445247,70.28108709369462,0.2086094915866852,559.8856085429696,194.117900190592,-463.74186407758117,0.008960485458374023,804.8532018264008,-59.87015029591001,-192.9991493977222,0.003593951463699341,1546.6971216929446,2098.5932828367186,5.7038887960984015,268.80489928514146,1237.2940902258154,2096.75,8.056565673436655,89.86,1761.2567171632816,926.1226269374663,7.963585816408363,179.85,1072.3473730625335,2096.35,8.003131346873309,89.86,1030.5439387359704,2096.096717163281,7.859848510154983,89.4,771.1539387359703,2094.61,7.8034343265633455,90.06,756.4606558992523,2094.6232828367183,7.833131346873309,90.06,1743.8255052445215,1742.7765157335646,7.263282836718327,198.14328283671836,740.4006558992521,2094.64,7.890605959380072,90.06,1750.5610104890434,1753.0648992851416,7.186565673436654,234.60676543292496,1756.0967171632815,1765.7269702030994,6.227727652324724,179.0,416.19333277659035,2093.92,6.6198485101549815,89.67,274.55065589925215,2097.2228283671834,7.9631313468733085,96.98,,,,,,,,,,,,,1e,11,1568378102
