,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
45510,45510,1262.3331825493515,1568109873.0559356,1262.3331825493515,,,592.5044489711441,21.937851397720713,696.6297479209868,0.9983129501342772,580.3213136710871,47.9962482752316,731.8041421748842,0.9752565622329712,611.3639560364697,-8.523902419069739,742.0271959735803,0.989751935005188,567.1290981837429,91.10782594284815,750.9750337314038,0.8445268869400024,586.942312754195,-51.41051214342363,740.6938755469022,0.9394071102142334,475.05101381276467,156.3155096541968,603.0524850507105,0.8407993316650391,486.97844687528084,-106.58068731165764,589.8082056537635,0.9733940362930298,576.4498209384337,223.8339070035361,404.110191413653,0.6637865900993347,609.5464480038777,-165.5308824524189,380.65490537118063,0.9773867130279541,734.0218480242644,285.6223203874938,209.40182672166569,0.836844801902771,788.9166613723276,-205.5069247168298,208.0942978616315,0.8998030424118042,428.45380613744203,142.82221127948506,111.39797679512004,0.2127133309841156,476.4006523699536,-55.34489522579082,176.16750668358418,0.008275926113128662,423.3785242010137,163.83707548584718,-391.13225612317717,0.07334792613983154,640.0671809156285,-62.50326298558981,-121.5977468843841,0.03722560405731201,415.3488420472093,177.54086670019927,-620.9329599124618,0.008062481880187988,641.3636893471578,-84.07200229890535,-363.65539035341385,0.01994034647941589,1493.9573150377876,2098.7466365098708,4.33331825493517,271.92,1720.9054151596192,2093.53,8.24331825493517,90.57,1274.9455508652027,2096.84,7.493499195713126,89.86,1259.3188691201378,2096.8,7.490045235194487,89.86,1244.1188691201378,2096.76,7.5133634901296595,89.86,1758.9133182549353,1555.497722154538,7.00331825493517,179.28,1758.7233182549353,1570.7010404094733,7.053544430907611,179.28,1758.5333182549352,1585.8744038996026,7.086591274675852,179.28,774.9620516694895,2094.6,8.449909529611022,90.06,537.7454151596191,2094.613318254935,8.333408725324148,89.67,,,,,,,,,1e,4,1568108368
45511,45511,1262.3665231006453,1568109873.0893412,1262.3665231006453,-82.74022950150129,,591.5584386204438,22.135724070796947,697.5551191581592,0.9985325932502748,588.0370982939635,46.77414375179734,736.4669617535836,0.9748780727386476,614.8234107397368,-9.29774661235497,744.2668876779152,0.9890994429588318,564.6550590952207,89.39831823712757,748.7891769465341,0.8747167587280273,583.7798982512537,-53.880678659768236,739.3802487034785,0.9355423450469972,475.8241689732832,155.5059597420809,601.3229514083407,0.8264598846435547,492.58083268926634,-107.4469278023335,588.9191657869694,0.9753979444503784,579.4791155069322,224.6181403176289,405.03174825455596,0.5835687518119812,598.034645935577,-165.91571761604268,396.04573215766885,0.4607359766960144,740.0762920910962,284.45958296192015,214.0764571969601,0.8167592287063599,783.3152445013817,-211.30133127261328,200.89086840531758,0.8850727081298828,440.95668663418206,148.2572302833494,109.42300233717735,0.360956609249115,451.1692308646576,-54.98303629695379,173.5690448611011,0.1793171763420105,367.7482364830997,202.665854917359,-490.1942279168125,0.03773266077041626,652.5069298090609,-49.24694898832779,-46.57077483362292,0.028800010681152344,366.9068904685839,243.78708945529218,-687.0800239438671,0.0037883520126342773,637.6385632300769,-71.46816620523359,-364.9421020880004,0.017527133226394653,1493.8139506672258,2098.7533046201293,4.336652310064523,271.92,1721.1821417353556,2093.53,8.246652310064523,90.57,1275.1922709447747,2096.84,7.456824589290241,89.86,1259.5689232548393,2096.8,7.480043069806429,89.86,1244.3689232548393,2096.76,7.506695379870952,89.86,1758.9166523100644,1555.2643382954834,7.006652310064522,179.28,1758.7266523100643,1570.4709906055482,7.0068676590966685,179.28,1758.5366523100645,1585.6376859854188,7.1032615503226175,179.28,775.2454463554843,2094.6,8.469913860387141,90.06,538.0221417353555,2094.6166523100646,8.316738449677382,89.67,,,,,,,,,1e,4,1568108368
45512,45512,1262.4,1568109873.1228833,1262.4,,,587.9800691785325,21.740842911469933,696.2159909589807,0.9984594583511353,586.7728407311906,46.329511056120346,736.2123955534378,0.977465569972992,611.3984134040522,-9.163838079623892,743.3465293357231,0.9903428554534912,561.203659695869,89.79984927050718,746.9565310929655,0.8828194737434387,585.6771978578598,-54.31715185024316,739.0140970118086,0.9467399716377258,478.9272013563965,154.7157316625399,602.87758136912,0.8390347361564636,489.1880135822944,-107.85300095878463,585.9683393790218,0.9799796342849731,579.8629083336567,224.48533641672825,405.8715754917316,0.640417218208313,588.7996770109588,-166.4301243906603,398.1046551869864,0.4276073276996613,741.7672150476222,282.7945940224565,212.77978410987149,0.7952943444252014,785.2707408525157,-210.9624277113093,203.1653499191918,0.9038203954696656,430.9035334731472,140.23435255699127,106.06674735483044,0.4311695098876953,435.7149320840592,-56.862469346094855,172.44447544789634,0.3423490524291992,359.36085307129235,187.5439868142114,-479.8209265436108,0.0280473530292511,721.6021996817184,-44.3717874472829,20.53816310225119,0.07271116971969603,361.9477918456978,243.55461425576704,-683.8915430438017,0.0033042728900909424,635.4601800400415,-64.13957991293711,-373.0439674825834,0.01988619565963745,1493.67,2098.76,4.34,271.92,1721.46,2093.53,8.25,90.57,1275.44,2096.84,7.42,89.86,1259.82,2096.8,7.47,89.86,1244.62,2096.76,7.5,89.86,1758.92,1555.03,7.01,179.28,1758.73,1570.24,6.96,179.28,1758.54,1585.4,7.12,179.28,775.53,2094.6,8.49,90.06,538.3,2094.62,8.3,89.67,,,,,,,,,1e,4,1568108368
45513,45513,1262.4334541325525,1568109873.1562493,1262.4334541325525,,,590.4959940846967,21.67681894531788,699.0817909101943,0.9985034465789796,583.1486123091747,46.781176663945686,734.9709604140595,0.979102909564972,618.4494288771558,-8.710109701768001,745.5416786398266,0.9916990995407104,556.4584009359563,90.6947695361254,745.5520194573662,0.8912502527236938,589.2068725498884,-53.46742245441031,740.5681442302963,0.9586246013641356,479.3674116526986,155.0833701559614,602.9880181916469,0.8161838054656982,493.8871790492605,-108.42867213147238,586.2972464056786,0.9837419986724854,570.1402142155322,225.4770334752246,401.24308828444464,0.6033953428268433,589.5894203756653,-165.36749909648663,399.90747180323336,0.4709134697914124,757.1553522758587,280.0440216960361,224.87108378270642,0.8207073211669922,784.9868361268477,-211.0990943558849,204.33338499408984,0.897624135017395,439.96964503159325,141.75228959862008,111.77974807361578,0.4313144385814667,430.6455198854591,-56.9931732303244,172.22512814275035,0.3501947820186615,337.8420701075945,184.07713342983126,-493.8496454421811,0.03135111927986145,789.0061022671657,-40.24094854756973,73.58567761897291,0.052803665399551385,287.7301331870619,248.85735767644402,-759.8768384870334,0.002691507339477539,668.7688261379849,-62.19464619669082,-347.26588448198214,0.028900951147079468,1493.5228018167695,2098.763345413256,4.343345413255241,271.92,1721.737669300185,2093.526654586745,8.263381653020963,90.57,1275.6909059941431,2096.84,7.45679954580765,89.86,1260.070905994143,2096.8,7.466654586744759,89.86,1244.8675605808878,2096.763345413256,7.479927520468554,89.86,1758.9233454132552,1554.7958210721329,7.003309173489519,179.28,1758.7333454132554,1570.0024756588778,6.976727066276204,179.28,1758.543345413255,1585.1658210721332,7.08320045419235,179.28,775.8143601266954,2094.6,8.486654586744761,90.06,538.577669300185,2094.62,8.303345413255242,89.67,,,,,,,,,1e,4,1568108368
45514,45514,1262.4667574254468,1568109873.1894648,1262.4667574254468,-79.35300456615819,,591.6608323535248,22.689181958159647,697.297112093106,0.9978816509246826,593.409408675403,47.77603279636674,738.8350247401695,0.96800696849823,615.4328147842588,-9.304147871902543,744.1798535394623,0.9906840324401855,567.882536670687,91.07582754779308,751.2134936325873,0.8547077178955078,589.0318332843266,-52.52660000358402,741.6470409590218,0.941779851913452,480.40019598165605,157.23265798516942,601.2065551672862,0.8162487745285034,494.4327345928149,-106.12959915708149,586.0318022828187,0.9783706665039062,585.3912526546783,225.6495758210292,382.9347968920649,0.6213301420211792,611.9408739968928,-163.9281567576589,383.95928419249776,0.8604503870010376,747.1699985812057,281.1089295903641,215.67537221885448,0.8155544400215149,781.2566712346173,-205.53763455514442,204.20246684097896,0.9112159609794616,432.17765694848686,145.66653455984422,113.76644424152113,0.4347391426563263,425.6764203679343,-49.410323027996064,168.69709021321225,0.3606858849525452,409.88200834942484,195.1034839937776,-378.9893080584162,0.03122022747993469,822.4499619312485,-45.90343595615157,99.78638096728972,0.07068201899528502,290.9632094106826,246.45767968407662,-754.5920668717553,0.002723872661590576,681.8205089613955,-59.60456614303531,-343.1184216028176,0.0208348035812378,1493.3762673280344,2098.7666757425445,4.346675742544672,271.92,1722.0140866312079,2093.5233242574554,8.276702970178691,90.57,1275.9406806908505,2096.84,7.493433167991401,89.86,1260.3206806908506,2096.8,7.463324257455327,89.86,1245.1140049483056,2096.7666757425445,7.459945544731964,89.86,1758.9266757425448,1554.5626980218728,6.996648514910654,179.28,1758.7366757425448,1569.766022279328,6.993378712723364,179.28,1758.546675742545,1584.932698021873,7.046566832008599,179.28,776.0974381162973,2094.6,8.483324257455328,90.06,538.8540866312078,2094.62,8.306675742544673,89.67,,,,,,,,,1e,4,1568108368
45515,45515,1262.5,1568109873.2226198,1262.5,-78.86610992717705,,592.1920776859091,23.591444565664247,696.3275609637776,0.9979877471923828,590.4702513305515,48.98353500469782,738.2996162111423,0.9624600410461426,603.8668907432442,-7.106754733434548,735.4766787216588,0.9980262517929076,566.6853545516933,92.85676845920281,753.1940169954727,0.792733371257782,577.1338008793548,-53.5903415950721,732.8223299787054,0.30378612875938416,480.0879342325553,159.16297653287106,602.0033769999343,0.763579249382019,496.8042615837929,-105.89242235448565,581.3214731900791,0.9772946238517758,591.4745374364197,232.6932730692513,382.67898295977164,0.9718015193939208,615.4325965853137,-165.6450259319886,380.1395289872085,0.8554672598838806,733.4775727813385,282.7809307848222,204.3549874029329,0.8164807558059692,780.7978388135364,-204.47565404571773,204.44166560190067,0.900531530380249,443.1394046363292,139.71526315826642,128.0812342296266,0.4700261354446411,436.9892505771635,-51.68777730690347,152.74183385032262,0.5455154180526733,462.850115339383,181.7535846986388,-300.3842243793905,0.018696218729019158,750.1421054791956,-49.31321534608179,51.16846664387367,0.0844678282737732,330.60733713989225,239.940270259004,-710.132323285848,0.00289154052734375,675.8497600033014,-59.712241028037774,-344.78010491539703,0.04007503390312195,1493.23,2098.77,4.35,271.92,1722.29,2093.52,8.29,90.57,1276.19,2096.84,7.53,89.86,1260.57,2096.8,7.46,89.86,1245.36,2096.77,7.44,89.86,1758.93,1554.33,6.99,179.28,1758.74,1569.53,7.01,179.28,1758.55,1584.7,7.01,179.28,776.38,2094.6,8.48,90.06,539.13,2094.62,8.31,89.67,,,,,,,,,1e,4,1568108368
45516,45516,1262.5332373929307,1568109873.255879,1262.5332373929307,-114.95556669740515,,598.7838544892118,25.603650237303697,700.1160989352803,0.9979501962661744,586.9971153110154,50.72093602099335,736.6258264121228,0.9595009684562684,603.2889630638921,-4.15242086266284,734.9167913702322,0.998094379901886,571.0132900395513,95.23861330451176,752.5071408861172,0.8514729738235474,559.2000413285358,-52.72419790563838,724.5689847794588,0.38635399937629705,480.2022988662901,161.50094586268506,601.9588303842853,0.8041913509368896,490.56981499058253,-106.60822894945404,583.3451067250396,0.9783437848091124,577.9934328217389,226.10453964893767,391.35455293178217,0.9668358564376832,608.1933580274131,-164.70957050588802,375.1681648240279,0.8747665882110596,744.2767720521585,279.9760492808786,212.16957872026643,0.8089280724525452,790.3022274302824,-203.7065971760131,211.6810175496258,0.9063485860824584,443.7007055856449,143.0284811762681,116.80833843287745,0.6169674396514893,436.15631367526566,-49.236800597095105,144.58643147507362,0.5046390891075134,399.1407800433968,187.84742216153708,-387.7918080868173,0.02645787596702576,796.402747799862,-46.78113931320803,50.29957849489586,0.05252385139465332,332.1885095225433,238.1355270280854,-708.5384766352455,0.003334671258926392,646.7996578210483,-59.43474541527396,-381.6116728851124,0.028825849294662483,1493.0870792103979,2098.7766474785863,4.343352521413856,271.92,1722.5658703613249,2093.5166762607073,8.286676260706928,90.57,1276.4392804469805,2096.84,7.500086346362356,89.86,1260.8159567076873,2096.8,7.46,89.86,1245.6092804469804,2096.77,7.456618696465359,89.86,1758.9333237392932,1554.097338249485,6.99,179.28,1758.7433237392931,1569.297338249485,7.006676260706928,179.28,1758.5533237392929,1584.4673382494848,7.003352521413858,179.28,776.6625178399112,2094.6,8.496618696465358,90.06,539.405870361325,2094.623323739293,8.313323739293072,89.67,,,,,,,,,1e,4,1568108368
45517,45517,1262.5669220047416,1568109873.2895856,1262.5669220047416,-82.56946282129203,,593.4605511558468,27.504660823773023,695.1114580276499,0.9977872371673584,597.2499425746503,52.412095559132545,740.2387354126943,0.9459455013275146,612.5417586359508,-2.565076306111976,739.0421681376903,0.948248565196991,561.3411185745158,98.46726061911819,750.0738296137448,0.7865173816680908,560.1264169728681,-50.78006688759271,724.8834929494524,0.3653634488582611,477.0724683708663,161.8081700945179,600.7313448102689,0.7487244009971619,500.5314078240679,-103.51975623226832,583.7627538164071,0.9784361124038696,572.2894183289068,224.66106693121966,401.4056091985008,0.9717846512794496,607.6337388694451,-165.09081981419916,374.10060018142957,0.8792490959167479,726.0933646258609,282.0200419151713,199.3794457618993,0.8613874912261963,779.3582851222952,-206.6226045267136,201.7839460780865,0.8890688419342041,449.009387138435,140.56148995453376,125.28519903715271,0.6522001624107361,449.8139184076117,-54.31629181766326,126.90057059692532,0.731553852558136,383.86757613847817,190.12020519457508,-410.5910587335271,0.02464517951011657,840.6297625156279,-40.56924381198661,86.57708230675047,0.06537821888923645,312.3307371745478,240.178110229772,-733.1571448901053,0.004315316677093506,623.2689966235953,-60.95148492291656,-411.983464760866,0.05370745062828064,1492.9422353796115,2098.7833844009483,4.336615599051708,271.92,1722.8454526393539,2093.513307799526,8.283307799525852,90.57,1276.6919150355611,2096.84,7.4697701957326865,89.86,1261.0652228350868,2096.8,7.46,89.86,1245.861915035561,2096.77,7.4734610023707315,89.86,1758.9366922004742,1553.86154596681,6.99,179.28,1758.7466922004742,1569.0615459668095,7.003307799525853,179.28,1758.556692200474,1584.2315459668098,6.996615599051707,179.28,776.9488370403025,2094.6,8.51346100237073,90.06,539.6854526393541,2094.6266922004747,8.316692200474147,89.67,,,,,,,,,1e,4,1568108368
45518,45518,1262.6,1568109873.3226852,1262.6,-105.55981979876054,,599.7704210706714,30.32730973044625,698.5615687571443,0.9977656602859496,588.0722424575907,55.31097561175092,736.200052358025,0.9382210969924928,600.2349386450893,-0.14105380415378832,734.1893326922957,0.9977689385414124,556.8677228988182,101.56875734161652,746.5431728450313,0.7776567339897156,563.4001299425497,-46.94911415310109,727.1215660909945,0.4014924466609955,477.2874431677736,163.18385276875347,599.1885762092802,0.7587169408798218,495.3848704327214,-101.62720364705065,585.8585359728839,0.805932879447937,573.2522691554827,225.5408336299091,399.4427971835385,0.9644673466682434,611.2809066367324,-163.2438709219933,376.7130161495237,0.8829666376113892,737.1790912364163,278.72347248931567,206.81101491362384,0.8552618026733398,783.6807979896364,-207.25567584140026,205.726619752761,0.8693692088127136,443.6787694900448,149.76776125894838,140.64512002775118,0.680308997631073,439.0814723884713,-53.59528498808867,126.00913216191591,0.7238425016403198,484.55972464249567,195.42297624426487,-269.24469198788535,0.02178490161895752,857.0621009097081,-37.610023230225096,99.9700692746856,0.07658636569976808,290.39567856394865,271.9799782760193,-753.9048064071643,0.003319710493087769,611.7483160882589,-62.609775708776034,-431.2727238323117,0.03645995259284973,1492.8,2098.79,4.33,271.92,1723.12,2093.51,8.28,90.57,1276.94,2096.84,7.44,89.86,1261.31,2096.8,7.46,89.86,1246.11,2096.77,7.49,89.86,1758.94,1553.63,6.99,179.28,1758.75,1568.83,7.0,179.28,1758.56,1584.0,6.99,179.28,777.23,2094.6,8.53,90.06,539.96,2094.63,8.32,89.67,,,,,,,,,1e,4,1568108368
45519,45519,1262.6332630572488,1568109873.3558626,1262.6332630572488,-78.1823029854594,,596.9935832430633,36.357726453378575,697.1471960392906,0.9972814917564392,591.1227066610558,59.748750460457856,736.8329422594153,0.9809951782226562,605.5945246888631,4.090393279692005,736.7020827634019,0.997901439666748,563.2889744322424,100.2208194177578,747.9040877384488,0.6483438014984131,575.4927591127203,-43.42541446221605,732.13609470255,0.4845389425754547,477.9911399110511,164.5956081729654,597.6899933687533,0.7822836637496948,493.80644309365164,-100.1427481782442,587.9641649067999,0.8619285821914673,572.7531314184027,227.47418160092315,400.592135769375,0.9613271355628968,615.4324429812668,-161.45232144022796,379.6052152280227,0.8863735198974609,749.3552066181472,277.28802700546964,213.39794069234142,0.8480626940727234,781.1100433247957,-208.29207731763591,204.2345752144344,0.8775063157081604,449.2895852516185,147.81795515477302,153.5744691179734,0.6718569993972778,409.67212015289095,-49.51708905522113,145.62421677301745,0.7561429142951965,525.4063513125994,189.23186360533845,-211.00900928497958,0.04068070650100708,782.6306978991157,-30.502180034461603,53.19037831662553,0.11080873012542723,268.7309565912851,256.0453175106337,-780.4150425660807,0.00764581561088562,596.7540115821147,-64.78004031923726,-441.7972683867137,0.03123939037322998,1492.65696885383,2098.7933263057253,4.33,271.9033684713756,1723.396083375165,2093.5066736942754,8.289978917174642,90.57,1277.1861466236412,2096.84,7.44,89.86,1261.556146623641,2096.803326305725,7.443368471375593,89.86,1246.359472929366,2096.77,7.49,89.86,1758.9433263057251,1553.3971585992583,7.006631528624407,179.28,1758.75,1568.6004849049832,6.9966736942751195,179.28,1758.56,1583.7671585992582,7.006631528624407,179.28,777.512735986615,2094.6,8.520021082825355,90.06,540.2360833751652,2094.63,8.306694777100475,89.67,,,,,,,,,1e,4,1568108368
