,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,scenario,participant_id,source_file
31378,31378,1266.6664587518974,1568224582.1384034,1266.6664587518974,-86.21694160674913,,549.4109487287294,121.12035570139444,622.8914982566099,0.9986182451248168,561.7436243678492,147.11610725038418,670.6364165971689,0.9941996335983276,571.7126109588976,82.9027147136949,665.5990512438141,0.9956366419792176,554.3481976348296,178.51356736127758,694.7060650755911,0.6954041123390198,510.76132409497086,25.282687134611372,671.7592780726917,0.7504653334617615,430.36976974605204,258.392136135054,544.7732071348635,0.9323065280914308,422.2193626568266,-41.64158676357367,547.1495166134015,0.8977086544036865,540.4904490627781,295.9535460105218,362.03721979770415,0.9305000901222228,530.1907762088016,-110.46508365692516,368.2261395388572,0.9098646640777588,725.2922598509995,331.0240988157753,169.75039542263838,0.1302521526813507,704.4973893654732,-159.86407146840068,175.80030432235958,0.786830723285675,402.3308146751489,182.1645935010905,136.12303025730176,0.11240628361701964,326.93555145505564,-28.878213496372442,142.53336476481346,0.7519418001174927,657.7822512920816,170.9082889578903,50.230523555817115,0.6724525094032288,613.4383849606802,-44.04234617623339,-85.24761345211098,0.043600887060165405,242.72639185653358,194.3333470484073,-779.3160678851648,0.0037756562232971187,348.6572500045576,-125.62047210693758,-648.004392077688,0.005386292934417725,1494.4577686149426,2099.15,5.3,269.95,1382.52825351594,2096.9233541248104,8.393291750379523,90.27652112632832,1761.32,902.6880804870964,6.720062374430717,179.85,1058.6481911415092,2096.3,8.649937625569283,89.64,1004.7580663926477,2095.8266458751896,9.386770624051195,89.4,837.6949617655603,2094.54,8.173416499240957,90.06,1759.9066458751897,1444.9887666058341,10.18,179.85,1757.5966458751898,1660.4648511111475,7.293478873671673,179.28,1757.4066458751902,1675.908205235958,7.3198128767078465,179.28,759.534837016699,2094.62,8.823354124810239,90.06,310.98477464226823,2094.8067706240513,9.079812876707846,92.82,226.22191951290367,2103.140187123292,6.9034788736716735,97.84839235924986,212.555273637714,2105.7603118721536,6.903354124810241,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31379,31379,1266.7,1568224582.1722758,1266.7,-92.36588043827663,,556.7146833511176,118.92400566905529,625.5695029308026,0.9984133243560792,560.4160827487683,146.54892766438346,668.8320534099126,0.993306040763855,582.2693968900795,83.03298784611137,669.0043364321609,0.9931397438049316,562.7247181235604,180.01653026260223,696.7311244132773,0.7152127027511597,543.9673005479373,31.211412020718257,682.8089685960209,0.8055102825164795,419.16019048089066,261.8236494768908,536.777019319198,0.9108006954193116,419.66297321654883,-41.39092268187985,542.6444038896643,0.9674011468887328,532.2233547526844,293.71719101792723,357.8575419646196,0.9638849496841432,528.6826333235173,-110.50873494342314,365.28975807411433,0.8961814641952515,714.7963892396886,328.2525245472494,169.65685524035362,0.2370298504829407,701.863852166586,-160.93028719838466,178.9282233342655,0.8005996942520142,410.26857358099574,182.52085466871003,145.04090971708538,0.11038768291473387,341.4470215106351,-36.91495700719256,108.09230277654513,0.4893292486667633,670.3507209145655,165.1190464393757,68.09307820746224,0.6172762513160706,658.9307424354399,-42.45058124711528,-75.18373806696981,0.11011925339698793,259.75851702581343,185.65127179116178,-767.1405512592903,0.010155826807022095,355.4552055607071,-107.21942514361342,-650.414816967621,0.009380847215652466,1494.28,2099.15,5.3,269.95,1382.81,2096.92,8.4,90.3,1761.32,902.46,6.71,179.85,1058.94,2096.3,8.66,89.64,1005.07,2095.83,9.37,89.4,837.97,2094.54,8.16,90.06,1759.91,1444.65,10.18,179.85,1757.6,1660.22,7.27,179.28,1757.41,1675.66,7.35,179.28,759.83,2094.62,8.82,90.06,311.29,2094.79,9.11,92.82,226.45,2103.11,6.88,97.57,212.78,2105.71,6.9,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31380,31380,1266.7330221902855,1568224582.2054744,1266.7330221902855,-93.80299946883859,,560.3246940687085,120.05893092820035,623.2641523099704,0.9986112117767334,564.8399418148076,149.7064981594636,667.7581264458461,0.9919987916946412,575.3400720122917,84.0382742238097,667.7506096073471,0.9954904317855836,565.1390699956926,182.9047170769592,694.7267030390683,0.6189512014389038,1815.4219334674426,125.69196585626007,1057.0674406745952,0.7067456245422363,409.9104747366001,252.74706682580708,543.2085659759941,0.9373769164085388,422.55674159870085,-39.924619449083686,535.5051704954893,0.923696756362915,537.903666065073,294.200158459882,354.5876896384816,0.897978663444519,526.4644178129776,-112.2084549132457,369.6224121606707,0.7794141173362732,724.7886596762413,322.6129103356245,161.7827203253916,0.5817132592201233,706.6606906861273,-164.24131916514548,178.45656691958504,0.7917853593826294,424.0993879837198,184.10775220232384,143.11020376577272,0.14347979426383972,365.09803783709987,-31.660725368392967,100.844324620473,0.3988681435585022,675.4474618794009,154.9800653765256,49.587515776833925,0.2498427331447601,693.7964925822736,-35.55374623857375,-55.781487547938546,0.07397687435150146,347.39004658194267,182.86963810880138,-684.382977906501,0.019090086221694943,389.89106179941626,-88.32253564097476,-619.6408809453377,0.025612056255340576,1494.1049823914857,2099.15,5.3066044380571435,269.95,1383.0840841793715,2096.9166977809714,8.383488904857137,90.3231155332,1761.32,902.2387513250856,6.706697780971428,179.85,1059.2239908364572,2096.303302219029,8.636884466799994,89.64,1005.3837108077144,2095.8333022190286,9.396417752228578,89.4,838.2374797413144,2094.5366977809713,8.146791123885711,90.06,1759.91,1444.3098714400573,10.193208876114287,179.85,1757.6033022190286,1659.9822402299426,7.263395561942855,179.28,1757.4133022190285,1675.4222402299426,7.316977809714277,179.28,760.1238974935429,2094.62,8.816697780971428,90.06,311.5871997125716,2094.7767911238857,9.076977809714275,92.82,226.67785311297143,2103.083582247772,6.903115533200006,97.37516907731424,213.0045508939429,2105.6637689336003,6.923115533200005,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31381,31381,1266.7665618456094,1568224582.2391932,1266.7665618456094,-94.63768320476645,,549.5695136079455,123.19842288104964,622.1963468543396,0.9984981417655944,569.2511875815351,150.71599754840773,667.6198652648056,0.9893003106117249,578.9611612838216,88.3394265193306,667.6986531389922,0.9951989650726318,562.6502509123101,183.50672179263526,693.1534602975258,0.6583771705627441,738.8850625639682,47.9931834444115,741.3787261313962,0.8094327449798584,417.19213636021345,255.72226616097439,536.9813424044033,0.946674346923828,432.0257862058654,-40.81927101016049,546.9359000116089,0.8772774338722229,535.3124185166097,293.42609899837777,361.24642968948336,0.8997000455856323,525.330259050661,-117.06570476305711,372.18566887447264,0.7163134813308716,718.9869056725304,324.5624453359643,170.85299614575962,0.2811202108860016,719.4232272722667,-164.62113132104963,186.23941305389874,0.7461523413658142,430.1513732584437,180.3053420296461,142.0687220092939,0.22907790541648865,361.7482800471872,-30.806727781663646,99.34313403989424,0.4755056798458099,711.7230080162326,154.7043809382505,24.74258193181768,0.028924018144607544,718.3348456055318,-36.19039543828689,-38.53803530049703,0.023765504360198968,449.7287369187136,184.7609270138244,-570.4217087628932,0.009036481380462643,368.69911049314635,-93.05328929437269,-636.8374184337373,0.0068102777004241935,1493.92722221827,2099.15,5.313312369121889,269.95,1383.3624633185584,2096.913343815439,8.366719077195278,90.3465932919266,1761.32,902.0140356344168,6.703343815439055,179.85,1059.5124318722412,2096.306656184561,8.613406708073388,89.64,1005.7023375332898,2095.836656184561,9.423249476487557,89.4,838.5091509494365,2094.5333438154394,8.133375261756223,90.06,1759.91,1443.9644129902224,10.206624738243779,179.85,1757.606656184561,1659.740754711612,7.256687630878111,179.28,1757.416656184561,1675.1807547116118,7.283438154390553,179.28,760.422400425924,2094.62,8.813343815439056,90.06,311.889056610485,2094.7633752617558,9.043438154390554,92.82,226.9092767347052,2103.056750523513,6.926593291926613,97.17728511090428,213.23262055014425,2105.6168134161467,6.946593291926613,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31382,31382,1266.8,1568224582.27281,1266.8,-89.29958420897175,,556.6991020936915,125.06463573124151,625.3903677336339,0.9982142448425292,561.0673697502664,152.89737739564302,662.4369479599384,0.988249659538269,589.5268191950192,92.90570426859014,672.0112180071793,0.9949949979782104,565.6876289237993,181.02793850469175,693.0227084896519,0.6864485740661621,586.209223084488,36.01754492411946,702.5185029014026,0.9151004552841188,415.3526712996749,252.32739870410668,541.9456786643188,0.96001136302948,439.07092638047953,-41.029680067952384,546.1338615098216,0.9410603046417236,543.4282179456978,290.05677201996974,354.6211026796991,0.9317809343338012,513.4168649088889,-122.3074702574364,369.5479330575531,0.649825930595398,736.2949810417704,324.30612105922216,166.19947869786347,0.7839343547821045,715.4164220598259,-166.92050105663327,185.4088730798116,0.6049643158912659,435.4890757971189,169.63913656004846,135.6265590989743,0.40081048011779785,373.15155633958847,-32.75457977101929,93.81616454144552,0.38174936175346375,746.2946279869119,153.1776723150952,27.210771742159523,0.1130283772945404,487.0697139029165,-84.61133350522483,-275.9867637740992,0.09079501032829283,494.4741288857335,180.87657838480274,-518.4242109788021,0.010140329599380491,388.2801144632412,-88.55990141566186,-618.7105807203366,0.008853495121002197,1493.75,2099.15,5.32,269.95,1383.64,2096.91,8.35,90.37,1761.32,901.79,6.7,179.85,1059.8,2096.31,8.59,89.64,1006.02,2095.84,9.45,89.4,838.78,2094.53,8.12,90.06,1759.91,1443.62,10.22,179.85,1757.61,1659.5,7.25,179.28,1757.42,1674.94,7.25,179.28,760.72,2094.62,8.81,90.06,312.19,2094.75,9.01,92.82,227.14,2103.03,6.95,96.98,213.46,2105.57,6.97,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31383,31383,1266.8335245936607,1568224582.306535,1266.8335245936607,-87.00018756807944,,552.885033181262,123.97024712054932,625.885598042076,0.998287558555603,571.3836557761675,152.40493138709706,666.5493413544009,0.9911271333694458,586.0150923038727,88.34892007521313,672.5299504181883,0.9955703020095824,570.5745360494418,183.21498501771862,691.2787659057719,0.6869775652885437,556.147867030489,32.347224844163115,692.4604536220006,0.8368152379989624,413.71669938309526,253.44397444334572,534.4403522451281,0.9524246454238892,423.79148105194236,-46.10931310953538,549.156741777282,0.8522515296936035,545.5970910621061,290.9359609297652,359.3564661790915,0.8711512088775635,531.1538174542769,-113.39842881749969,357.00057628167366,0.9572055339813232,723.9203512724592,325.8100374978437,154.3834922560169,0.8152038455009459,735.1004696853122,-171.8466571752011,167.60303026454062,0.8572126626968384,419.4505690899003,170.36262156787666,123.38821112276413,0.3372300863265991,385.7206932775457,-39.51637819307621,89.59027436479087,0.1912706196308136,733.1501262618676,151.23918972349915,-5.178576438770904,0.12674584984779358,610.4889444566365,-70.7489308354901,-162.19939636391624,0.07481694221496582,502.09564684401715,163.3039131238752,-508.85831121408927,0.008881896734237671,444.7601881611215,-80.43740275694651,-560.9398986977567,0.0034201443195343018,1493.572319653598,2099.15,5.316647540633926,269.95,1383.9216065867504,2096.906647540634,8.353352459366073,90.39346721556251,1761.32,901.565385222473,6.720114756196446,179.85,1060.0883115054824,2096.31,8.583295081267853,89.64,1006.3351311804107,2095.843352459366,9.426532784437482,89.4,839.0515492086521,2094.53,8.126704918732147,90.06,1759.91,1443.2780491446606,10.213295081267852,179.85,1757.613352459366,1659.2519180069105,7.28352459366074,179.28,1757.4233524593662,1674.695270466277,7.256704918732147,179.28,761.0150164242144,2094.62,8.81,90.06,312.4917213429467,2094.7332377031694,9.013352459366072,92.82,227.3713196962591,2103.0031803250713,6.946647540633927,96.98,213.68796723689303,2105.5197131095088,6.9465327844374825,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31384,31384,1266.8666939218558,1568224582.3399026,1266.8666939218558,-89.70971012406116,,556.9071190380148,121.00344362539448,625.7307112756629,0.9984745979309082,573.2474821097233,150.16984487398653,668.7582644883597,0.9945793151855468,583.9635063512758,88.99924669115771,672.0314023688034,0.9965640306472778,566.7412869362471,181.54594289828208,693.551420600866,0.6930674910545349,545.9126631689749,28.141467487876174,685.8206860481292,0.8906944990158081,412.84740285394264,247.4265059109476,535.6659571584045,0.9615079164505004,424.98311577538215,-45.60567183336215,531.7730769264717,0.9193087816238404,547.8663363803956,288.20905608156016,355.47244370791765,0.7855523824691772,529.6802197911675,-130.2161439050574,346.80707821241987,0.2421304285526276,739.9361296772902,326.65583396449506,154.13664873524957,0.6073206067085266,732.9558672359807,-173.89353388080974,164.84211891959632,0.8123470544815063,446.4297099043856,163.4437204999309,105.78168737984186,0.7423999905586243,387.91806076747804,-33.9730632020429,95.81217293428715,0.5944919586181641,654.1932440779324,163.1179503752324,-109.38853387760449,0.046348363161087036,736.7469033344546,-35.016905276388066,-28.79838846302914,0.3294480741024017,490.9780431068933,156.53936540641737,-511.73437523228836,0.004187554121017456,401.76135573810683,-85.79125312824493,-593.1217422900934,0.002315014600753784,1493.3965222141644,2099.15,5.3133306078144225,269.95,1384.2002289435886,2096.9033306078145,8.356669392185577,90.41668574529905,1761.32,901.3431507235664,6.740016353113461,179.85,1060.3735677279597,2096.31,8.576661215628848,89.64,1006.6469228654444,2095.8466693921855,9.403314254700962,89.4,839.3202207670317,2094.53,8.133338784371151,90.06,1759.91,1442.9397219970708,10.206661215628849,179.85,1757.6166693921853,1659.006464978267,7.316693921855768,179.28,1757.4266693921854,1674.453134370453,7.263338784371152,179.28,761.3069065123308,2094.62,8.81,90.06,312.79024529670187,2094.716653039072,9.016669392185577,92.82,227.6001880608048,2102.9766448625155,6.943330607814423,96.98,213.9135186686192,2105.4699591172166,6.923314254700962,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31385,31385,1266.9,1568224582.3734078,1266.9,-93.32649907591394,,549.8940898391917,122.63237799597256,621.1991428623749,0.9980849623680116,573.1631054363124,151.4073554687455,669.2914938969775,0.9883614182472228,588.5961387231649,87.60030380190912,670.6326289259594,0.9915794134140016,569.9321682886629,182.00013239531475,693.1665870399312,0.6584516763687134,565.4988494867431,29.050777202739468,693.6865373784102,0.8849661350250244,411.99286776104935,245.01941392931184,537.5559612101906,0.9780808687210084,424.5850842064559,-49.51149813916626,542.4858035711405,0.9436143636703492,539.946622891043,292.8929740635095,364.3604439456762,0.8591597080230713,505.9407107174402,-125.39927124783836,346.7412556914695,0.9653034210205078,727.6389707265395,327.91330905062307,160.18948314985218,0.3201978802680969,705.4302274898092,-172.3376218782629,171.21463066158725,0.7642307281494141,422.2587127221922,159.5687823739776,90.45369605633243,0.8240738511085509,386.20668813055823,-36.55487593449415,91.05714591905044,0.5541733503341675,570.1365391151944,177.85306228254794,-241.61533348633318,0.027722090482711792,639.4707498935929,-54.80925176179703,-126.27227454488049,0.03767108917236328,467.7861837306753,150.38335694515746,-533.2225878227138,0.0015387237071990967,392.2205707578845,-88.84143810733507,-601.5604533517303,0.0026685893535614014,1493.22,2099.15,5.31,269.95,1384.48,2096.9,8.36,90.44,1761.32,901.12,6.76,179.85,1060.66,2096.31,8.57,89.64,1006.96,2095.85,9.38,89.4,839.59,2094.53,8.14,90.06,1759.91,1442.6,10.2,179.85,1757.62,1658.76,7.35,179.28,1757.43,1674.21,7.27,179.28,761.6,2094.62,8.81,90.06,313.09,2094.7,9.02,92.82,227.83,2102.95,6.94,96.98,214.14,2105.42,6.9,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31386,31386,1266.9344678855405,1568224582.4081028,1266.9344678855405,-89.46580684145727,,560.6114249544344,115.68931248406557,626.1424067373069,0.9982126951217652,569.283069055667,143.03206311587522,669.0472450018638,0.9959450364112854,582.0789347007842,81.75048418677686,672.1164663929072,0.9938459992408752,560.1285636558011,176.66639351225737,688.0221305962912,0.7365789413452148,547.9359736959361,24.690137970853428,684.2053972395968,0.8687746524810791,413.65641242959055,231.11377432099118,534.3331626917146,0.3955238461494446,414.3289777896063,-49.43567378099945,536.7316705108224,0.9675062894821168,537.9626403386907,285.3514554467316,371.8421625235842,0.578318178653717,528.4754208900475,-121.74484599642773,367.550686766297,0.5551397800445557,730.6546299133497,327.8291879310583,166.66450646635434,0.20994794368743894,715.3093361246573,-170.51551979075174,177.16271245930875,0.7124322056770325,415.7281350434826,162.33216918173937,84.34093598957894,0.5238266587257385,385.51425811088615,-44.22931541233021,101.17580380553673,0.4176737666130066,606.7436644662063,177.17998535404945,-179.7451506305259,0.14876794815063474,719.834701431284,-41.16223381810247,-45.09005065592828,0.118811696767807,434.4726297065,137.1901960753614,-566.2091253649745,0.003127068281173706,440.5030892154298,-80.78923034656479,-559.2484820611706,0.004361033439636231,1493.037320206636,2099.15,5.3065532114459595,269.953446788554,1384.7660834499854,2096.9,8.356553211445958,90.46757430843232,1761.32,900.8856183783251,6.76,179.85,1060.9564238156477,2096.3134467885543,8.604467885540412,89.64,1007.2839981240801,2095.8534467885543,9.400680731324249,89.4,839.8726366614313,2094.53,8.14,90.06,1759.91,1442.2484275674874,10.2,179.85,1757.623446788554,1658.5118312241088,7.3224256915676715,179.28,1757.43,1673.9583844355552,7.27,179.28,761.9033173927556,2094.62,8.81689357710808,90.06,313.4002109698637,2094.686212845784,9.033787154216164,92.82,228.0643816216748,2102.9189789030133,6.929659634337878,96.98,214.37438162167481,2105.3682981716893,6.9241275198782875,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31387,31387,1266.9666271112974,1568224582.4404738,1266.9666271112974,,,552.907967326004,119.31290143041916,626.5320202858408,0.9983906745910645,567.1330786586296,143.1234728829456,668.6820467006632,0.995563805103302,584.9981410112202,83.80389392495238,673.8788269630319,0.994078516960144,558.9196883850252,174.55739919418426,690.3746119579413,0.5492926239967346,562.4909580442679,25.04078423262909,691.683327114806,0.8628683090209961,419.55606922650793,242.14316668871965,532.168692876926,0.9601942896842957,413.59194370551114,-51.736842104094926,543.0728502537603,0.963314175605774,539.9275109056451,292.69346378859984,363.71306294511453,0.8933536410331726,519.3932713350548,-121.94030711920828,366.9323534299642,0.6069896221160889,726.8215309190912,328.27503044407865,166.36816193707602,0.2227276861667633,706.2107605598766,-169.73928472346174,173.331705593182,0.7808610796928406,371.4962595619026,147.00426156769498,136.32798168991582,0.8222499489784241,376.40134394869904,-46.5343454476515,113.84642399392521,0.3376196622848511,699.1588591678128,163.46055270663774,-43.85925940536281,0.3399007320404053,761.2006616636843,-29.841611952051004,21.92702930333286,0.3465303182601929,419.62019385630026,167.91211388939513,-584.1928771035507,0.023528844118118286,405.08572523521127,-89.05928317986826,-598.236838478414,0.00530889630317688,1492.8668763101239,2099.15,5.303337288870265,269.9566627111297,1385.033005023768,2096.9,8.353337288870263,90.49330168903788,1761.32,900.6669356431779,6.76,179.85,1061.2329931571574,2096.31666271113,8.636627111297354,89.64,1007.5862948461952,2095.85666271113,9.419976266778411,89.4,840.1363423126382,2094.53,8.14,90.06,1759.91,1441.9204034647669,10.2,179.85,1757.6266627111295,1658.280284798659,7.296698310962117,179.28,1757.43,1673.7236220875293,7.27,179.28,762.1863185794168,2094.62,8.82332542225947,90.06,313.6896440016762,2094.673349155481,9.046650844518943,92.82,228.28306435682202,2102.8900355998326,6.920011866610794,96.98,214.59306435682203,2105.320059333054,6.946638977908147,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31388,31388,1267.0,1568224582.4740665,1267.0,-87.29739981272024,,563.7187198744513,110.99051001518177,629.2489171542908,0.9975754022598268,567.9842136220453,133.59781175044563,671.332949687101,0.9959222674369812,588.2915985431292,78.20279246161894,676.3951324507241,0.9953535795211792,570.2554048522977,169.00965252039896,697.0925491418152,0.6914756298065186,579.6556416595561,22.391656818940806,692.2464579891446,0.8330127000808716,423.9184686261828,241.1771728654799,534.6944876425634,0.9752157926559448,415.2387469203471,-53.81220151098925,539.8605991283581,0.9527963399887084,538.7991471569281,283.90709712616837,366.1406718789804,0.6929061412811279,525.8164062565493,-119.5711789122744,367.472601630795,0.6481007933616638,728.321034033401,325.6358853175423,167.80410699476974,0.3240479230880737,722.0070717097603,-173.58058605391807,165.1058813375698,0.8721420764923096,340.2922043998211,143.20736205585203,131.23709068401615,0.8416926860809326,355.62752175088684,-47.101003861086426,144.43050965410396,0.7427693605422974,734.2914885919469,163.99130775922183,1.2642676945120572,0.11930835247039795,750.8021879775946,-32.77454914778719,37.21262080530264,0.25150030851364136,410.53860073755027,181.66243012162982,-597.3741446631499,0.01161274313926697,311.5300999044788,-113.30559912451041,-695.731142983352,0.009037762880325316,1492.69,2099.15,5.3,269.96,1385.31,2096.9,8.35,90.52,1761.32,900.44,6.76,179.85,1061.52,2096.32,8.67,89.64,1007.9,2095.86,9.44,89.4,840.41,2094.53,8.14,90.06,1759.91,1441.58,10.2,179.85,1757.63,1658.04,7.27,179.28,1757.43,1673.48,7.27,179.28,762.48,2094.62,8.83,90.06,313.99,2094.66,9.06,92.82,228.51,2102.86,6.91,96.98,214.82,2105.27,6.97,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31389,31389,1267.0335963826954,1568224582.5077956,1267.0335963826954,-89.58347390283491,,562.6319581892743,108.88225535526216,633.3051912762426,0.9949951171875,574.513458130997,132.64332412870405,675.4122441651782,0.9971972703933716,588.1939632997319,75.34193302344649,677.2935256844937,0.9945076704025269,575.4375409131247,168.70943417617468,699.1017957079978,0.651553750038147,569.3247466903182,18.456076788251377,686.5342432770982,0.8064250946044922,417.64148229768205,242.10271580860817,538.0921431452707,0.9728381037712096,417.30088454478164,-51.27674393220902,545.6487166498422,0.7973134517669678,544.6046960380095,288.73804559436974,361.8220171242428,0.89338219165802,527.7701185410514,-119.49218246662574,366.58801442912943,0.9557909965515136,736.4925491580098,329.8617676491928,165.98062229458543,0.532727837562561,702.2268581883362,-170.00296715121823,181.9604752365389,0.8240129351615906,385.5058706482116,142.96417667413505,122.38300153176728,0.6570526361465454,355.6468163777472,-42.40063731854886,164.81857587084588,0.6243403553962708,730.8350158558461,165.70187667039792,9.604316711552883,0.17547321319580078,697.0618175983775,-38.373672286468,29.04362716167623,0.14154338836669922,393.30166214642645,179.6403180742393,-607.0060854211885,0.00618112087249756,313.5640050114407,-134.55039768035329,-687.1833905290594,0.01285320520401001,1492.5119391717158,2099.15,5.3,269.9868771061561,1385.5955692529087,2096.8966403617305,8.370157829617092,90.53679819134756,1761.32,900.2182638742121,6.726403617304848,179.85,1061.8089288911785,2096.3233596382693,8.633043979035332,89.64,1008.2158059973344,2095.8633596382692,9.423201808652424,89.4,840.6854903381003,2094.53,8.163517467886608,90.06,1759.9133596382694,1441.2406765347791,10.196640361730484,179.85,1757.6333596382694,1657.7947464063254,7.259921085191453,179.28,1757.4333596382694,1673.2347464063255,7.280078914808547,179.28,762.7756481677172,2094.62,8.823280723460972,90.06,314.29236744425634,2094.6432018086525,9.039842170382908,92.82,228.74181504059655,2102.833122893844,6.933517467886608,96.98,215.04509576405755,2105.222965064226,6.9599210851914535,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
31390,31390,1267.0665981139286,1568224582.5409276,1267.0665981139286,-90.10192310394932,,557.3926510386509,107.73147735589956,635.8908169232334,0.997461438179016,572.2315960843415,132.85802897088357,677.0193096110863,0.9928900003433228,588.6549574585238,73.20545799254954,676.3838252996818,0.9926732778549194,562.7243005844797,168.10440827930822,692.5709965885637,0.5677695274353027,1949.418773792308,134.62978556103693,1096.5849937323337,0.9200077056884766,427.8610750703897,230.49241546457958,522.922451343173,0.1882466971874237,415.31058623458364,-48.4083450505999,531.3046363757945,0.5222671031951904,538.294517171624,284.1782048595043,368.84200777645134,0.6680033802986145,507.3641389904603,-117.38530519620363,372.1317580025634,0.6940050721168518,730.5061937297785,326.4116403573713,170.0183307502395,0.3012082278728485,699.1679261337885,-172.32295780206292,186.5174327132607,0.06109243631362915,399.0525809600736,158.4197447855038,96.38507009528564,0.03639131784439087,386.21975310850286,-41.34885172358917,159.7405053019264,0.04106318950653076,709.8304378171657,168.13826189910938,-29.006611151462952,0.0919087827205658,682.6870111092802,-38.22843097473787,38.194138352914926,0.15838289260864258,383.19761564754486,162.35519289793322,-618.5202411325282,0.0346338152885437,281.5644775592717,-156.95212577756564,-722.2574928353816,0.010404706001281738,1492.3370299961764,2099.15,5.3,270.0132784911432,1385.876083968396,2096.893340188607,8.389958868357361,90.55329905696445,1761.32,900.000452448069,6.6934018860710625,179.85,1062.0927437797889,2096.3266598113933,8.59674207467817,89.64,1008.526022270932,2095.8666598113928,9.406700943035533,89.4,840.9561045342173,2094.53,8.186618679750257,90.06,1759.9166598113932,1440.9073590493176,10.193340188607104,179.85,1757.6366598113932,1657.5538337683188,7.250020565821319,179.28,1757.4366598113932,1672.9938337683188,7.28997943417868,179.28,763.0660634025746,2094.62,8.816680377214212,90.06,314.58938302536035,2094.6267009430358,9.02004113164264,92.82,228.96952698610968,2102.806721508857,6.956618679750255,96.98,215.26620736332387,2105.1767626404994,6.950020565821319,102.2,,,,,,,,,,,,,,,,,1e,7,1568223547
