,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
42054,42054,1100.066417862992,1569577270.4722893,1100.066417862992,,,578.0275396801698,-44.00043591367012,606.4432573387827,0.9968620538711548,612.4454686959963,-2.341182709046976,658.9486941590371,0.9711768627166748,559.8037717815447,-65.20983188181324,652.1377933302988,0.8543296456336975,561.6257303819298,71.29867232945034,649.8404592138878,0.43125689029693604,599.6215216048612,-73.58105921047789,669.6740980424072,0.08055770397186279,468.43341652685234,133.25513199224466,509.1125408384002,0.010338664054870605,453.9117217844503,-101.05564390811728,513.5762725980474,0.07150235772132874,556.6744907670156,233.38380438091968,320.2181450346285,0.9634487628936768,537.6174865872415,-195.2763024869369,297.12672306328744,0.22299304604530326,706.794686728469,263.2197397515749,152.74708670649045,0.9467015862464904,687.0061820869267,-210.07054700701,136.79101338688113,0.6688395738601685,395.4739004686528,132.7910152065411,120.25775299301607,0.7690671682357788,396.47027369040273,-58.58378530452674,119.96815239083021,0.8967375755310059,553.6622272145202,182.52400754990398,-192.1741516979908,0.21373122930526733,797.036079597453,-99.34792715068104,74.46153278731221,0.31441086530685425,447.72106082234683,179.64957316912773,-529.9309415353715,0.02487969398498535,225.52150668421336,-180.865150285706,-771.2256389234842,0.008368998765945435,1410.5512688987405,2100.45,5.1401492822047565,270.01,,,,,891.5381339724405,2094.48,7.596791068503964,90.06,1759.7599253588974,1493.4352242412604,8.200074641102379,178.530597128819,1759.2966417862992,1524.9086570960635,8.070223923307134,179.28,1759.0966417862992,1541.1653735234652,8.156641786299208,179.28,771.2412682628343,2094.61,8.296641786299206,90.06,581.3878354080308,2094.8,8.63305964929128,89.87,205.06843253685003,2107.3836567781104,6.493208931496036,102.2,190.81507432314928,2110.467014991811,6.509925358897622,102.2,1366.5066417862993,2173.9350749590553,7.02,179.51,102.88164146834607,2134.1938060603147,7.103283572598414,106.01,,,,,1e,30,1569575905
42055,42055,1100.0834376181076,1569577270.5061095,1100.0834376181076,,,576.578726250532,-47.537517206876224,606.2236998728131,0.9960966110229492,606.7485114655774,-6.589596157858317,657.9466599575435,0.9743567109107972,583.8781937090872,-69.90211206355713,659.8448141622813,0.7827548980712891,570.5162014664311,61.61596091214067,645.3508412851917,0.9317551255226136,1464.9951606538255,-48.90155368550785,912.5658205948216,0.07557642459869385,469.8669953086248,132.28285548911884,498.4676187843887,0.013660788536071777,456.148357283647,-97.30842508545031,506.52727539258314,0.06658625602722168,542.8315497312501,233.31169985818696,321.7371791379569,0.9465458393096924,539.4454371913598,-192.9786695557856,299.66216545203093,0.23941099643707275,703.9143041652368,264.503694736762,150.792847388008,0.9516712427139282,690.4574337125032,-207.6438984714202,140.32428813363424,0.6965106129646301,389.4760796803171,135.3608968347145,102.2690354876091,0.5342767238616943,403.96647456285865,-65.33367721476645,108.7435330746147,0.6610164046287537,552.8377788400994,183.66026162622697,-193.25676104732804,0.23697277903556824,758.6403790568995,-105.9865082242715,57.29800718526326,0.28978902101516724,448.9615243326429,179.39481695759258,-527.2181404573706,0.0193762481212616,,,,0.008605062961578371,1410.4644681476511,2100.45,5.1299374291353885,270.01,,,,,891.6657821358076,2094.48,7.588281190946157,90.06,1759.7650312854325,1493.3058741023815,8.194968714567691,178.48974971654155,1759.2983437618107,1524.7724990551385,8.054906143703082,179.28,1759.0983437618106,1541.025811531517,8.15834376181077,179.28,771.3825322302937,2094.61,8.298343761810768,90.06,581.5359072775368,2094.8,8.651781379918454,89.87,205.1756569940784,2107.36153109646,6.501718809053843,102.2,190.9240007558892,2110.4431873346493,6.515031285432304,102.2,1366.5083437618107,2173.8159366732457,7.02,179.51,102.99737580313227,2134.1614685255954,7.106687523621538,106.01,,,,,1e,30,1569575905
42056,42056,1100.1,1569577270.5390208,1100.1,,,566.8244755579259,-55.95722501403103,606.2052074521831,0.9970248937606812,602.3197003136198,-14.645481200231625,656.6740853934814,0.9845598936080932,571.508842004528,-68.50202378628813,659.4331300689797,0.9551656246185304,574.3601300378217,61.541098797117264,645.6747946717315,0.615117073059082,980.649723724708,-64.71131882688137,782.3520512910793,0.1013002097606659,470.1344707520781,132.60116795894743,494.679659078504,0.007537245750427245,461.9559013374568,-96.5950003463185,506.40559760372025,0.05844974517822265,547.1805908364594,237.35647853056102,315.29590513857823,0.9581423997879028,534.0687514066326,-191.7265069174147,298.24550101973637,0.2783735394477844,703.3182800397932,264.75971391029503,151.54498871883413,0.9502487182617188,692.7222161391281,-207.1252936963047,142.2710282680319,0.6680164933204651,381.9309921258797,132.04430391667015,110.83962876051248,0.7704150676727295,392.2776009312423,-67.86863603928938,98.69584754949936,0.631608247756958,570.324928578951,180.75404060572083,-177.3182432463351,0.23659029603004456,770.5578176464443,-109.97875993454616,65.04447572768186,0.2486559450626373,435.1864959389449,200.8328113766505,-538.5010363059408,0.02361488342285156,308.5452173662666,-176.30009715869713,-688.4741670489107,0.008226066827774048,1410.38,2100.45,5.12,270.01,,,,,891.79,2094.48,7.58,90.06,1759.77,1493.18,8.19,178.45,1759.3,1524.64,8.04,179.28,1759.1,1540.89,8.16,179.28,771.52,2094.61,8.3,90.06,581.68,2094.8,8.67,89.87,205.28,2107.34,6.51,102.2,191.03,2110.42,6.52,102.2,1366.51,2173.7,7.02,179.51,103.11,2134.13,7.11,106.01,,,,,1e,30,1569575905
42057,42057,1100.1203006068158,1569577270.5728874,1100.1203006068158,,,557.0689737506839,-65.89281452922815,607.2474667376623,0.9973936080932616,595.8543498710832,-22.578074475407963,655.7016444761567,0.9885964393615724,607.9062513760289,-72.33306490639883,673.6075797754457,0.928446352481842,575.26011068576,58.32567141877389,645.1988868154983,0.7228198051452637,1633.8212775612726,-43.07820559444568,964.5753420711644,0.08830434083938599,471.059383254091,132.42678246978917,490.9704020508106,0.007836699485778809,461.81742934368083,-95.8732601178267,505.4620773383982,0.09312087297439577,556.6687289571253,237.29659555550398,322.8043132230955,0.9555426836013794,540.7353691622768,-190.44548953551487,302.4186733346328,0.2461490631103516,710.1268962879973,263.3669370735885,156.5154843975679,0.9507402777671814,680.7895448281497,-206.90495118078871,131.97332353101058,0.6903887987136841,381.01126083616407,133.00610662674495,111.8032357253598,0.786098301410675,406.9576927549572,-68.09587666637779,108.44884985169351,0.6872341632843018,579.6695878050002,179.54534497778388,-169.04054717111262,0.21884828805923465,782.2683524860919,-111.76352501774488,72.0396762649652,0.2667575478553772,424.34125959081183,210.1502306621165,-549.7385973513735,0.025709480047225952,,,,0.008505702018737793,1410.276466905239,2100.45,5.10984969659206,270.01,,,,,891.9463146724823,2094.48,7.5962404854527055,90.06,1759.7720300606813,1493.017595145473,8.185939878636823,178.4479699393184,1759.3020300606815,1524.4755650847915,8.046090182044763,179.28,1759.1020300606815,1540.7255650847915,8.151879757273647,179.28,771.6864649758902,2094.61,8.281729453865706,90.06,581.8545852186165,2094.8,8.657819635910469,89.87,205.40789382294003,2107.311579150458,6.499849696592059,102.2,191.15789382294003,2110.3915791504583,6.511879757273648,102.2,1366.51,2173.555865691607,7.02,179.51,103.248044126348,2134.0893987863683,7.0998496965920594,106.01,,,,,1e,30,1569575905
42058,42058,1100.1399942548283,1569577270.6057415,1100.1399942548283,,,538.5363838088099,-73.01280304230647,605.9706037953079,0.967870593070984,590.7808877856826,-27.904601141527227,651.4265390542544,0.9974212646484376,595.0638315749229,-75.85929719797322,672.4029867614258,0.9441784620285034,578.4800376953407,56.00608026593008,646.0145362121534,0.6951597332954407,1053.9901755955016,-64.1758067353833,807.3193065901736,0.09808650612831116,471.8739835666825,133.13788462445248,488.44953716979086,0.00731891393661499,462.0568112007489,-96.09667810663043,504.2658202445946,0.10122266411781312,547.1171650589306,235.76794824750482,323.97914077380494,0.9420489072799684,537.7172211769273,-191.190707635136,300.0814209561853,0.2575616240501404,710.9300449551143,262.59897442002466,156.17643777998347,0.9345164299011228,683.9726636595567,-207.41743416440747,135.96847982955478,0.6458290815353394,384.39509796692727,132.86856561389442,116.91258118470829,0.8016095161437988,400.2841151295676,-68.30632121774336,105.94912160650034,0.605803906917572,546.5373443541575,187.0164063953079,-202.2274438094442,0.2809875011444092,763.1468672907532,-112.09501359870985,60.827431243081094,0.2569117844104767,435.6541440884133,195.11813652926747,-539.1996581420776,0.023507565259933468,254.08871006793728,-179.29351380191804,-739.2589842338887,0.009234517812728882,1410.1760293003756,2100.45,5.100002872585856,270.01,,,,,892.0979557621778,2094.48,7.611995403862632,90.06,1759.7739994254828,1492.860045961374,8.182001149034344,178.44600057451717,1759.3039994254827,1524.3160465358908,8.051998276448487,179.28,1759.1039994254827,1540.5660465358908,8.144002298068685,179.28,771.847952889592,2094.61,8.26400517065454,90.06,582.0239505915233,2094.8,8.646003447103027,89.87,205.53196380541826,2107.2840080432397,6.4900028725858565,102.2,191.28196380541826,2110.3640080432406,6.504002298068683,102.2,1366.51,2173.416040790719,7.02,179.51,103.38196093283236,2134.0500114903434,7.090002872585856,106.01,,,,,1e,30,1569575905
42059,42059,1100.1601568060278,1569577270.6393778,1100.1601568060278,,,536.89504091375,-76.87448855732092,606.0446732668335,0.9972213506698608,593.5636097070968,-30.72795599728768,653.1584499681295,0.9972939491271972,591.8275652295563,-78.5950577943177,672.4091309269032,0.9402101039886476,573.6017289049663,55.81309032811276,642.0131121808505,0.7284350991249084,812.3054212555924,-75.7018271695885,741.8605093840314,0.08341452479362488,470.6378678338955,132.62593339154122,483.9416967228077,0.01073792576789856,463.7229144090531,-100.63999815141632,507.6674666776297,0.25024527311325073,561.9784487918055,231.40331178232518,333.5757457344978,0.9390187263488772,533.6716240217222,-191.23783996059623,297.9630413624477,0.2667417526245117,718.0348863629532,261.8679052816117,160.66371756634285,0.9429337978363036,682.8546206166159,-206.99999854962002,132.76320032621334,0.6422895789146423,388.42648442360985,138.0141396521827,87.58181698604959,0.398309588432312,409.1507358490744,-55.85383388105545,126.55856433166895,0.9071179628372192,577.6819518189994,183.07494257375012,-171.22093410838312,0.2026905119419098,792.0692639522418,-107.02433894767788,69.22661111974628,0.012033849954605104,424.57899939904996,207.42439403375724,-550.1072658162689,0.024504214525222785,237.91788799362396,-160.65774215058326,-753.0227952311302,0.01122644543647766,1410.0732002892596,2100.45,5.089921596986224,270.01,,,,,892.2532074064122,2094.48,7.628125444822043,90.06,1759.7760156806028,1492.6987455517794,8.177968638794491,178.44398431939723,1759.3060156806027,1524.1527298711771,8.058047041808264,179.28,1759.1060156806027,1540.4027298711771,8.135937277588978,179.28,772.013285809426,2094.61,8.245858874575204,90.06,582.197348531837,2094.8,8.633905916383467,89.87,205.6589878779736,2107.2557804715616,6.479921596986222,102.2,191.4089878779736,2110.335780471561,6.495937277588979,102.2,1366.51,2173.272886677204,7.02,179.51,103.51906628098736,2134.009686387945,7.079921596986224,106.01,,,,,1e,30,1569575905
42060,42060,1100.180183874075,1569577270.6727881,1100.180183874075,,,530.6326562953899,-80.845929327871,605.6217227390842,0.9974170923233032,592.0398883291142,-34.238983489314286,656.8424234380267,0.9800636768341064,605.5754385992344,-80.13519806774926,676.5993703236461,0.9317886829376221,575.9530946644787,52.60838202735003,642.0877829419277,0.7886395454406738,1558.6368271706228,-48.42838795168295,944.5059915662378,0.07994601130485535,468.5884955854126,135.8651570928689,485.9986849516978,0.000472337007522583,464.33593530055884,-102.83046711971042,508.7887379891097,0.2562133073806763,553.9605007170352,228.77999842689758,327.2069804772175,0.4601886868476868,532.2993397402098,-190.6075834670553,297.20447288117026,0.2544371783733368,726.306963083692,262.1281602535219,154.69532753174155,0.964465856552124,682.9841601853642,-205.67161687456056,131.3688277054083,0.7552992701530457,380.7497824069696,141.00096077693902,112.07320379005694,0.6784371137619019,403.5958126893634,-57.325656399262236,129.54609801554204,0.8893923759460449,574.2655378567007,183.94471504239056,-176.07787482180316,0.21260952949523929,805.2445060401219,-106.15584683628059,65.72050982990585,0.012723028659820557,419.8075852362887,213.4179589029125,-555.4266591100736,0.02139443159103394,165.2217044787286,-176.5709736644024,-826.8861124614713,0.008617013692855835,1409.9710622422172,2100.45,5.079908062962481,270.01,,,,,892.4074158303778,2094.48,7.64414709926003,90.06,1759.7780183874074,1492.5385290073998,8.173963225184993,178.44198161259246,1759.3080183874076,1523.9905106199924,8.064055162222509,179.28,1759.1080183874076,1540.2405106199924,8.127926450369985,179.28,772.1775077674154,2094.61,8.227834513332468,90.06,582.3695813170453,2094.8,8.621889675554979,89.87,205.78515840667274,2107.227742576295,6.469908062962482,102.2,191.53515840667274,2110.307742576295,6.4879264503699865,102.2,1366.51,2173.130694494067,7.02,179.51,103.65525034371024,2133.96963225185,7.069908062962482,106.01,,,,,1e,30,1569575905
42061,42061,1100.180183874075,1569577270.6727881,1100.180183874075,,,538.5860806275296,-79.80781646059194,612.6836516187004,0.9975233674049376,601.5732202810683,-34.83793434466243,662.9827959545835,0.9754538536071776,615.9907594212394,-79.58879479612398,681.1290344760503,0.9344868063926696,577.5491209665669,51.52571850883179,643.4878037621213,0.8037959337234497,1877.1937937474534,-35.99687985681753,1031.7087571893646,0.07695713639259337,470.1172963972777,134.47309678563423,480.5573389294525,0.017360091209411618,455.6251859793737,-107.08176224363709,530.5240822477977,0.8204439878463745,547.1424199811769,232.9019020960504,323.90089898640537,0.8895728588104248,537.5450311403962,-190.25255548181988,300.0887826343628,0.2747053802013397,708.8037693134584,264.3176999615355,152.23291263142622,0.9656488299369812,689.4306313786328,-204.11332811934543,136.27220241652688,0.8206055164337158,399.8325643223338,137.03528496105432,110.24808910979463,0.5520334243774414,400.1123713062681,-65.44654478896803,108.40367356917574,0.6675353050231934,592.3112715480215,179.81953364983133,-157.54440449033243,0.1881297826766968,807.0207930943714,-99.99937218568138,70.5369276703488,0.22622284293174744,424.8441056705226,214.92455896328326,-552.4311792483832,0.01858559250831604,,,,0.008647352457046509,1409.9710622422172,2100.45,5.079908062962481,270.01,,,,,892.4074158303778,2094.48,7.64414709926003,90.06,1759.7780183874074,1492.5385290073998,8.173963225184993,178.44198161259246,1759.3080183874076,1523.9905106199924,8.064055162222509,179.28,1759.1080183874076,1540.2405106199924,8.127926450369985,179.28,772.1775077674154,2094.61,8.227834513332468,90.06,582.3695813170453,2094.8,8.621889675554979,89.87,205.78515840667274,2107.227742576295,6.469908062962482,102.2,191.53515840667274,2110.307742576295,6.4879264503699865,102.2,1366.51,2173.130694494067,7.02,179.51,103.65525034371024,2133.96963225185,7.069908062962482,106.01,,,,,1e,30,1569575905
42062,42062,1100.2,1569577270.7058465,1100.2,,,522.7619632359342,-82.86095660232627,602.8928940724742,0.997178554534912,605.4816763943431,-35.70241932513861,660.3527354768546,0.9783751964569092,614.0747687369977,-80.75187687249947,678.5526320414274,0.9411173462867736,575.9658225544013,52.25147740204081,643.7298269355563,0.7608118057250977,2014.0984002026507,-30.52587849638755,1069.0727630513961,0.07826465368270874,470.2551490241576,135.27011985843248,486.69169120936516,0.00040203332901000977,454.1426122204836,-107.96391729396679,534.1461251641476,0.8230127096176147,556.8916482703863,237.75442023950745,323.0014875143215,0.9505859613418579,542.8963056010107,-194.839885644618,294.22853670388116,0.9586669802665708,715.0206157626236,262.47037189093896,157.71394503058218,0.9489700198173524,695.7403172836978,-214.39814617074867,136.04903941760188,0.5805166363716125,390.25586058755925,138.73024822514734,101.8844825268572,0.4747693240642548,404.6195231455224,-66.0907360378814,106.84955080277209,0.6913118958473206,568.0997382677131,184.24624679469062,-179.37099067422093,0.16623714566230774,793.2409327631799,-105.40360669611923,71.71219949870824,0.20886194705963126,429.60032668059614,214.9785465161417,-545.6116002032554,0.02523702383041382,124.86584210353048,-186.638315290892,-866.5347814221714,0.007066249847412109,1409.87,2100.45,5.07,270.01,,,,,892.56,2094.48,7.66,90.06,1759.78,1492.38,8.17,178.44,1759.31,1523.83,8.07,179.28,1759.11,1540.08,8.12,179.28,772.34,2094.61,8.21,90.06,582.54,2094.8,8.61,89.87,205.91,2107.2,6.46,102.2,191.66,2110.28,6.48,102.2,1366.51,2172.99,7.02,179.51,103.79,2133.93,7.06,106.01,,,,,1e,30,1569575905
42063,42063,1100.2172520658703,1569577270.7404606,1100.2172520658703,-40.52600839638104,,526.6441962650414,-81.37053147880573,601.8997210517969,0.9972138404846193,593.3917540393962,-34.192478989843764,656.0805905595048,0.9803797602653505,1962.390395451357,-32.07733578487389,1054.1482363165505,0.8931150436401367,578.5027013444429,52.868082788079825,645.7569425048528,0.7091496586799622,2072.534260718567,-28.11513364773832,1085.120987132971,0.07288354635238647,469.09410276682434,134.16897665036967,485.169496382622,0.00883561372756958,460.6310088658672,-105.22834376424507,518.960634405537,0.2373895347118377,547.5136163748267,236.458351555716,323.20494126929987,0.9397268295288086,532.5833078523674,-191.78850343063598,294.0093200612178,0.304223895072937,707.5718480906563,264.5035520662796,153.67551763053967,0.94143408536911,691.0866795311749,-206.5227948133145,137.10097735135352,0.7575474381446838,385.43648148622117,135.80470159293088,116.3764471839967,0.7618347406387329,405.3587563699516,-65.1071537984475,106.928802990147,0.6809189319610596,540.5948663257956,189.93313888748472,-202.90698649031344,0.14378291368484494,806.6713637665762,-103.48908087218555,78.03193739873177,0.2623518407344818,430.7087768403183,213.8119862916901,-545.9818489835479,0.023177802562713627,160.47076280625294,-184.22131596241573,-832.8736897455409,0.006837934255599976,1409.7837396706484,2100.45,5.056198347303786,270.01,,,,,892.691115700614,2094.48,7.646198347303787,90.06,1759.78,1492.2385330598638,8.18035123952216,178.45552685928325,1759.311725206587,1523.6902582664509,8.073450413174054,179.28,1759.111725206587,1539.9419834730375,8.107923553890812,179.28,772.4814669401362,2094.61,8.21,90.06,582.6883677664842,2094.8,8.601373967064866,89.87,206.01868801498267,2107.1758471077815,6.463450413174053,102.2,191.76696280839562,2110.257572314369,6.466198347303786,102.2,1366.511725206587,2172.869235538908,7.02,179.51,103.90731404791781,2133.8972210748457,7.073801652696214,106.01,,,,,1e,30,1569575905
42064,42064,1100.2348319853982,1569577270.7757325,1100.2348319853982,-44.004191578826244,,530.5272557427671,-75.65042983159951,600.0227961895378,0.9971710443496704,589.9650858797428,-31.70417739426861,652.6611621701231,0.9846242666244508,740.9867420256039,-74.31253364204265,711.4602897971769,0.9047651290893556,578.3895703328774,52.16691554694436,647.3554712191931,0.727216899394989,1250.948979625975,-59.5727787574009,860.1431925754723,0.07723537087440491,469.67491831887,134.2209526079628,485.42796795039635,0.0074764788150787345,461.0996937096585,-100.62127163274586,510.9799115470098,0.0945284366607666,556.0309108799552,235.73284846657435,324.61137999719483,0.9363909959793092,532.9805858826386,-190.83165835930683,297.59572197235207,0.3315156698226929,718.1538370128181,262.3983055216217,159.58848443493392,0.9452687501907348,683.4412065486298,-204.4702211075214,134.25096573224513,0.7548352479934692,386.77447925860827,134.7820118973177,113.52871788879952,0.7778881788253784,406.88770792689934,-65.45478065286127,103.51925918811924,0.6675284504890442,581.1505497154158,183.23639690255797,-166.38863727718834,0.16131284832954407,797.8249024004117,-96.34512516880214,54.20552329933086,0.014659851789474487,423.78571801583985,218.06325455354747,-550.5635620711704,0.025833159685134888,185.06821383636267,-164.62569673702757,-806.0808185571777,0.012786626815795898,1409.695840073009,2100.45,5.042134411681484,270.01,,,,,892.8247230890257,2094.48,7.632134411681482,90.06,1759.78,1492.0943777197351,8.190899191238888,178.47134878685833,1759.31348319854,1523.5478609182749,8.076966397079628,179.28,1759.1134831985394,1539.8013441168148,8.095617610221298,179.28,772.6256222802648,2094.61,8.21,90.06,582.839555074424,2094.8,8.592584007300928,89.87,206.1294415080083,2107.1512352204427,6.466966397079629,102.2,191.8759583094685,2110.2347184189825,6.452134411681484,102.2,1366.5134831985395,2172.7461761022128,7.02,179.51,104.0268575007074,2133.8638192277435,7.087865588318516,106.01,,,,,1e,30,1569575905
42065,42065,1100.2499647073082,1569577270.8060946,1100.2499647073082,-45.32150965840049,,543.7129688965433,-69.53041923508174,601.4536523358987,0.9969111084938048,590.6781426003803,-27.06960223794216,650.8316079997976,0.9883988499641418,602.8747749601198,-75.29761812402813,670.2107870258969,0.9357016086578368,578.1271368293187,55.255834264243404,648.6800058790703,0.6998184323310852,894.6134876604939,-70.90370385954958,763.5633911290632,0.0961490273475647,468.30587262902327,134.56168281864538,485.9827130544115,0.0073779821395874015,461.01699096909033,-97.7216121737615,508.42508999332716,0.0950298011302948,555.2729711531632,233.74022379892398,328.01177516037035,0.925126850605011,535.1269577001616,-190.0481775389606,298.2251386079949,0.28792643547058105,708.1671367021968,264.54337104426486,152.95532539362696,0.9473960399627686,689.0846783630258,-203.30301253686287,137.1748739536377,0.7498667240142822,380.9058807268945,134.67422839397238,114.46955038791357,0.763778805732727,408.8149533252947,-55.285900436627465,128.54920691485992,0.8938226699829102,548.3172083338432,188.34879944186417,-194.8145038468676,0.14895042777061462,801.0011459668799,-99.70790028598104,68.97047282942907,0.3667573928833008,425.9611559431477,215.55595293926083,-548.7445622452864,0.029515117406845093,,,,0.006392419338226318,1409.6201764634588,2100.45,5.030028234153433,270.01,,,,,892.9397317755423,2094.48,7.620028234153433,90.06,1759.78,1491.9702894000727,8.199978824384925,178.48496823657737,1759.3149964707309,1523.4252858708035,8.079992941461644,179.28,1759.1149964707306,1539.6802823415344,8.085024704884255,179.28,772.7497105999272,2094.61,8.21,90.06,582.9696964828505,2094.8,8.585017646345896,89.87,206.22477765604168,2107.1300494097686,6.4699929414616415,102.2,191.9697811853109,2110.2150458804995,6.4400282341534325,102.2,1366.5149964707307,2172.6402470488424,7.02,179.51,104.1297600096958,2133.8350670561144,7.0999717658465675,106.01,,,,,1e,30,1569575905
42066,42066,1100.2687669185084,1569577270.8438187,1100.2687669185084,-43.30191970416438,,560.3923602297099,-63.99837292543023,605.7623400900216,0.9969479441642758,594.2981442613652,-22.028450045796557,652.5706378710822,0.9869632720947266,589.3382784802908,-72.14620278687694,666.4047964164231,0.9393638372421264,577.9310867787641,57.60929629667104,649.5407270274286,0.6721694469451904,743.0356322899253,-74.88665477590196,722.1140448785429,0.10017678141593933,467.7597398470346,134.01235415425387,485.94117304576827,0.0070146024227142325,460.98045883123655,-96.30860805816614,507.388156857102,0.08476462960243225,559.0051353983828,234.0184712137048,331.13367059839067,0.9285488128662108,532.664681846457,-189.32836735092502,297.482895053507,0.33306294679641724,711.3670068462491,263.18154684790113,154.53285436514298,0.9465933442115784,684.3798455655242,-203.4701410996969,131.3704810397254,0.7481752038002014,393.6001538973822,137.5644400862002,107.48119331789816,0.484076201915741,406.3166033704184,-62.2630704249664,111.25054518486021,0.6328428983688354,534.1790571879685,192.98605221000648,-209.4469831039117,0.19024351239204407,802.6889184767987,-99.46286223956352,72.20108117735228,0.3857812583446503,423.49262004398383,216.8112667023437,-550.795172975182,0.02636188268661499,261.62223944838007,-154.57607861109165,-730.2588410278009,0.013508081436157228,1409.526165407458,2100.45,5.0149864651932745,270.01,,,,,893.0826285806639,2094.48,7.604986465193274,90.06,1759.78,1491.816111268231,8.211260151105044,178.50189022665757,1759.316876691851,1523.2729879600818,8.083753383701682,179.28,1759.1168766918508,1539.5298646519327,8.071863157044115,179.28,772.9038887317688,2094.61,8.21,90.06,583.1313954991723,2094.8,8.575616540745798,89.87,206.34323158660297,2107.103726314088,6.473753383701682,102.2,192.08635489475213,2110.190603005939,6.4249864651932755,102.2,1366.516876691851,2172.508631570441,7.02,179.51,104.25761504585718,2133.799342854834,7.1150135348067245,106.01,,,,,1e,30,1569575905
42067,42067,1100.2835986424789,1569577270.8735766,1100.2835986424789,,,558.6694503839517,-59.868146977279565,603.3874872787177,0.9969067573547364,601.9044837081552,-17.198285329587115,655.1204379021777,0.9857842326164246,597.5519861306458,-69.49142107025294,667.9607373061734,0.9539059400558472,575.4242571612517,61.435000836296815,648.0434640486652,0.5898174643516539,680.3727541029629,-75.4779834852406,706.9871050927487,0.11390897631645205,466.4638046151116,133.68409848708694,488.4276849027021,0.006659328937530518,461.133751521424,-95.57377840931744,506.56648029198715,0.06762295961380005,549.554634304197,240.13787817584182,319.8073308756026,0.9521148204803468,535.3425698449648,-188.66259551303767,297.61562853992285,0.30900952219963074,704.5541032814168,264.093561151842,150.2159195979538,0.9508338570594788,678.7940174663566,-204.85184942151955,130.83724085985816,0.758762538433075,368.42731315376363,138.19870716091907,103.60756222302956,0.7977702617645264,396.2387432977383,-64.38455263752829,103.39858993626991,0.6497878432273865,556.5075238758508,187.5326426785773,-187.6870521960305,0.1976776123046875,800.862865932933,-100.95286515584476,74.99381155006918,0.3542864918708801,424.22586055222536,217.60612259960854,-550.3659077319018,0.02874264121055603,349.32828833027475,-160.44276101263554,-643.4380075118264,0.009443700313568115,1409.4520067876044,2100.45,5.003121086016702,270.01,,,,,893.1953496828412,2094.48,7.593121086016702,90.06,1759.78,1491.6944911316712,8.220159185487473,178.5152387782312,1759.3183598642481,1523.1528509959192,8.086719728495824,179.28,1759.118359864248,1539.4112108601666,8.061480950264615,179.28,773.0255088683288,2094.61,8.21,90.06,583.2589483253204,2094.8,8.568200678760437,89.87,206.4366714476185,2107.082961900529,6.476719728495826,102.2,192.17831158337054,2110.171321764777,6.413121086016703,102.2,1366.518359864248,2172.404809502646,7.02,179.51,104.35847076885806,2133.7711625792895,7.1268789139832975,106.01,,,,,1e,30,1569575905
