,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,scenario,participant_id,source_file
36896,36896,1164.7331857088107,1568968631.4483244,1164.7331857088107,-88.19247406045702,674.9085333306473,13.194099433641204,550.5329884067233,0.00031650066375732416,720.8033518754689,29.63099849231434,616.9345594047827,0.8315405249595642,709.2261853155493,-16.75880982157356,610.4432848375436,0.801245391368866,676.7275366129229,84.71631755764538,634.0047605648679,0.592950701713562,706.5511768485367,-55.668868975600574,639.9108465004973,0.39621901512146,560.855881921223,126.92290570927516,539.1051021379235,0.6221179366111755,569.3108754724608,-89.71367544153999,535.5862640553094,0.8188794851303101,663.4653748417558,257.2481591698495,351.63088056641993,0.9913592338562012,635.9174060176674,-232.30113348334808,339.32638921528337,0.32412996888160706,821.3175441509085,273.05853230994995,211.9462803330688,0.9504565000534058,764.3671441884736,-243.639592663582,185.1002081169836,0.7522656917572021,397.66514411976647,122.99580067250312,115.5659750848366,0.08437550067901611,417.3327555347776,-94.58329807657944,200.00539781050503,0.44835585355758667,729.6030848885193,129.55795265536258,22.154776537637048,0.16110879182815552,618.0424286619776,-127.34299257482859,19.459825434787035,0.5116896629333496,499.118224335142,162.67426924674254,-510.46887630327484,0.005520880222320557,644.0774796850102,-118.60436031796749,-79.63713686316413,0.11901357769966125,1473.9840714559466,2099.213362858238,4.976681429118937,267.980221436784,1510.3753528084146,2095.64,8.896681429118937,90.57,1486.7853528084147,2095.876681429119,8.889955712643191,90.57,1463.1153528084146,2096.116681429119,8.996770003832555,90.57,1334.198804241366,2096.98,8.086725716475746,89.86,1761.236681429119,846.9610186092067,6.916637141762128,180.37,981.9724328237448,2095.593318570881,6.09,89.4,968.1824328237448,2095.45,6.126592854405319,89.4,953.9124328237448,2095.303318570881,6.033229996167445,89.4,1759.6133185708811,1499.3644257548012,7.396637141762127,179.28,940.9091142528638,2095.163318570881,6.0600885747136175,89.4,1759.423318570881,1514.8577443256825,7.370088574713618,179.28,1759.23,1530.3777443256824,7.386770003832555,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36897,36897,1164.7666870123542,1568968631.4820864,1164.7666870123542,-86.87153372339407,670.8835722731194,-3.611143607371944,555.6765031372069,0.026799112558364868,713.3690462953357,28.485478282248177,609.8345880812293,0.8950095176696777,699.0035895938628,-27.044894324410638,601.7650727870885,0.9493221044540404,649.4499998594498,84.33917456479541,619.1029257443897,0.6833440065383911,718.2230420463951,-56.56678291043671,641.8806284259531,0.4103182554244995,563.419345483543,123.7497349219078,537.0533764250365,0.6391053199768066,571.1138191526844,-91.85691293059362,532.3787134140042,0.8855634927749634,671.481797396724,255.5126201800483,354.22005604596825,0.9898205399513244,622.0399749536311,-228.70562244982472,355.7844553988007,0.07060250639915466,819.2167583355487,273.6923590660889,208.26772329351638,0.9383409023284912,776.9313027008983,-241.16960333686333,194.8147294945892,0.2454858422279358,397.49436597128334,125.2988311082444,118.56363679403877,0.05479231476783752,415.0868265409425,-92.31928104203276,217.5851764284733,0.3869962990283966,764.1797926333618,130.29153746733556,44.708042641942775,0.2071368098258972,612.7665102017563,-129.3426122228068,20.63956194166528,0.3540171086788177,468.5276131008403,161.1582557298106,-542.1759120344378,0.003037363290786743,551.2902730042304,-117.28772799581152,-108.04976920107288,0.2088938057422638,1473.8165649382295,2099.206662597529,4.973331298764582,267.92996948146873,1510.6735144099523,2095.64,8.893331298764581,90.57,1487.0835144099524,2095.8733312987647,8.900006103706255,90.57,1463.4135144099523,2096.1133312987645,8.97331909135207,90.57,1334.470164800069,2096.98,8.073325195058327,89.86,1761.2333312987646,846.7298596147563,6.923337402470835,180.37,982.1767907753604,2095.596668701236,6.09,89.4,968.3867907753604,2095.45,6.143343506177093,89.4,954.1167907753604,2095.306668701236,6.0566809086479285,89.4,1759.6166687012353,1499.1165161085792,7.403337402470838,179.28,941.1101220741252,2095.1666687012353,6.03998779258749,89.4,1759.4266687012353,1514.6131848098144,7.3499877925874895,179.28,1759.23,1530.1331848098146,7.363319091352071,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36898,36898,1164.8,1568968631.5156586,1164.8,,678.0417819252754,-3.2148192960964934,558.753004985796,0.9916181564331056,711.8433018435527,27.484651947265128,610.7262498259884,0.9117248058319092,706.4844723805055,-29.601033327418453,604.9074305334166,0.9531506299972534,650.812216210078,80.73086755946106,619.5375578688318,0.7212834358215332,719.7502857154974,-58.56961887415403,639.6117257813747,0.3364446759223938,560.5911826572901,123.32112105571501,533.175399931053,0.9092905521392822,577.7336032146061,-91.96905867249798,539.690980280829,0.8922054767608643,667.2208769899128,250.04615515605732,351.4226927815341,0.07209733128547667,611.119922737715,-228.71786363183992,360.0014536629264,0.057321786880493164,826.6326021807413,273.886389278813,211.08454510391638,0.9263031482696532,776.2896998258867,-240.526674413868,195.83919533700882,0.18264800310134888,388.94882377305646,125.16097755211159,119.45527899460319,0.052739858627319336,410.51611744211283,-95.70209606702721,211.45485187606639,0.15662813186645508,693.1724109432,133.70484917887669,-4.6267701026486066,0.11673575639724733,616.0649764328799,-129.77018270850377,31.952031167582327,0.5522045493125916,448.0989122182633,159.3543982066328,-565.2354538565007,0.005136370658874512,665.6012014871005,-117.15230916542141,-14.886820845197265,0.1440781056880951,1473.65,2099.2,4.97,267.88,1510.97,2095.64,8.89,90.57,1487.38,2095.87,8.91,90.57,1463.71,2096.11,8.95,90.57,1334.74,2096.98,8.06,89.86,1761.23,846.5,6.93,180.37,982.38,2095.6,6.09,89.4,968.59,2095.45,6.16,89.4,954.32,2095.31,6.08,89.4,1759.62,1498.87,7.41,179.28,941.31,2095.17,6.02,89.4,1759.43,1514.37,7.33,179.28,1759.23,1529.89,7.34,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36899,36899,1164.833416631598,1568968631.549358,1164.833416631598,-82.18108764604611,676.2628310466902,-3.2868424131535363,554.728405746401,0.9910273551940918,711.5503270587037,27.186478691844748,611.1200120801158,0.9292880296707152,710.2092095436471,-29.653315587752942,607.2716213933927,0.969211757183075,637.5163761824525,83.92029582371505,612.8648715000775,0.7693273425102234,714.7024983038586,-63.590069748085526,632.8784439866565,0.3100789189338684,565.8805318147048,125.5056128033656,520.6424995277549,0.6269307732582092,572.7133503790525,-102.96312746365321,527.1888048915462,0.4211472272872925,663.2206877118697,254.52443937341846,352.5660146066909,0.9772580862045288,630.082170391039,-234.13433965077633,348.7681271714228,0.3968548178672791,830.1421319116301,273.1301924349664,213.88639266751133,0.9387754201889038,760.2485384848411,-241.40787164032628,185.45268539507802,0.6847851872444153,377.22590231624497,126.46142096728876,147.77718634593919,0.19208580255508426,416.756880406082,-95.40728661856562,210.3933435605331,0.15921708941459656,557.9184615488614,138.75788287641885,-83.2479150203792,0.13544851541519165,615.8386942106755,-130.10367849714422,36.71552910563065,0.4668563604354858,428.5281467687905,154.89345329224594,-587.9603447397641,0.005773425102233887,775.3118922741353,-95.96253261750424,57.886568773665715,0.11203163862228394,1473.4829168420108,2099.1933166736803,4.976683326319571,267.86329168420104,1511.2707496843807,2095.6366583368404,8.896683326319572,90.57,1487.677408021221,2095.8666583368404,8.916683326319571,90.57,1464.0107496843807,2096.1066583368397,8.936633347360857,90.57,1335.0106747159425,2096.98,8.076708315798928,89.86,1761.23,846.266083578815,6.960074968438071,180.37,982.5838414527467,2095.6,6.093341663159785,89.4,968.7971831159067,2095.4533416631602,6.156658336840215,89.4,954.5238414527471,2095.31,6.086683326319572,89.4,1759.62334166316,1498.6260585893356,7.376583368402144,179.28,941.5138414527468,2095.17334166316,6.053416631597856,89.4,1759.4333416631598,1514.1227169261758,7.353391642118501,179.28,1759.2333416631598,1529.642716926176,7.360049978958714,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36900,36900,1164.8670547877196,1568968631.5832806,1164.8670547877196,-82.25669336053109,683.5452174241207,-2.082296388635818,563.0452513019803,0.13566020131111145,715.8976704972902,23.780223902558927,609.9182930021626,0.9224804043769836,704.8320621833925,-32.057213269634126,601.8205750089012,0.9404066801071168,622.7735603306463,80.84114324134103,604.1406889753569,0.7915124893188477,725.1043601184631,-64.34069222935601,635.7866381480283,0.3890410363674164,560.4767687170964,119.5765611077376,531.9720241733305,0.9153122901916504,570.7361996623953,-94.92907490150593,532.9683740520538,0.8611138463020325,663.0842827861684,252.9137602886086,352.1238727494818,0.9909095764160156,614.5078378299384,-233.7601875707553,357.0657323126921,0.05069100856781007,837.3336313790735,271.774448509406,218.6542397682424,0.9252752065658568,780.9744695159285,-237.4492688668432,190.4391772771679,0.06540262699127197,360.830357480381,129.18370016467776,154.15189466670031,0.17097845673561096,409.0893248276074,-94.44624561419779,221.33115565291718,0.4841160774230957,479.69955399216894,159.66987559832387,-121.17631957767964,0.5855298638343811,625.7858198694878,-129.26243300364442,37.03504104676136,0.6182381510734558,412.96000535690246,180.6227917345477,-604.6430088450275,0.006574541330337524,793.9761886261298,-93.14116969410613,73.26118704060099,0.3074651062488556,1473.3147260614026,2099.186589042456,4.983410957543901,267.84647260614025,1511.5734930894755,2095.633294521228,8.9034109575439,90.57,1487.9767876107035,2095.863294521228,8.9234109575439,90.57,1464.3134930894755,2096.1032945212282,8.923178084912195,90.57,1335.283143780528,2096.98,8.093527393859754,89.86,1761.23,846.0306164859635,6.9903493089475575,180.37,982.7890342050889,2095.6,6.09670547877195,89.4,969.005739683861,2095.456705478772,6.15329452122805,89.4,954.729034205089,2095.31,6.0934109575439015,89.4,1759.626705478772,1498.3805000496475,7.342945212280493,179.28,941.719034205089,2095.176705478772,6.087054787719508,89.4,1759.436705478772,1513.8737945708756,7.376938351403655,179.28,1759.236705478772,1529.3937945708758,7.380232872631703,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36901,36901,1164.9,1568968631.6165044,1164.9,-79.50925461814997,668.1075128837365,-9.005598892437957,542.2204582356164,0.00013822317123413086,705.5202350897258,22.576640774161692,600.1831005594585,0.7879655361175537,716.3661565418068,-33.349814442517385,610.5505378803979,0.9497606158256532,634.4411821330283,78.5190002172193,608.17248959431,0.8345849514007568,721.7499811594992,-66.36553804106357,632.3492756077007,0.3804047405719757,560.4681628119408,120.41849187135664,532.0610951691693,0.90138578414917,572.2874510139433,-94.94578958953623,534.9924981152163,0.8655263185501099,666.3882722598547,251.41217274579225,353.72195692806326,0.9901040196418762,625.017370057803,-236.66363035848357,344.1977815219526,0.3888694047927856,828.1149238354111,274.28169545394644,212.7521615634947,0.8957692384719849,779.051027943572,-234.95780512718048,198.83937621225533,0.6609143018722534,352.16997694568,118.26659153159521,156.93199720494582,0.6109776496887207,412.43801295415045,-92.96809969741848,212.52229506937772,0.18179810047149653,451.42003177370077,152.09936035602806,-141.40775457744815,0.1938340365886688,622.2048983280598,-123.32372533915644,30.49192270604786,0.4626611769199371,396.170911217494,173.74139583441342,-580.4601227064068,0.008137643337249756,632.4667626800533,-111.42927650464094,-111.31873899343007,0.027047425508499142,1473.15,2099.18,4.99,267.83,1511.87,2095.63,8.91,90.57,1488.27,2095.86,8.93,90.57,1464.61,2096.1,8.91,90.57,1335.55,2096.98,8.11,89.86,1761.23,845.8,7.02,180.37,982.99,2095.6,6.1,89.4,969.21,2095.46,6.15,89.4,954.93,2095.31,6.1,89.4,1759.63,1498.14,7.31,179.28,941.92,2095.18,6.12,89.4,1759.44,1513.63,7.4,179.28,1759.24,1529.15,7.4,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36902,36902,1164.933044613587,1568968631.6498134,1164.933044613587,-79.50925461814997,672.711096999562,-8.418719427217232,548.205244326521,0.9911693334579468,701.1801813451649,20.450489769293245,596.2079193492567,0.8385394811630249,720.8818910387172,-34.3981951988242,612.2118159259546,0.9643634557724,640.9979470621604,76.16069898152381,608.0813738796877,0.8782140016555786,733.0575079729547,-56.62300603625717,638.4383134692182,0.4640593230724335,573.54337100695,122.75353621031229,522.8196224994919,0.6723597049713135,568.2697065115586,-106.00620924582122,522.78507406867,0.46632120013237,670.4030843113233,246.2730781981644,344.67091962622976,0.7508370280265808,628.4150884200508,-237.59342423889285,339.926254798206,0.43860960006713867,811.557379962262,283.9057261207757,209.90285024112703,0.8185316324234009,774.5533596822303,-233.16570253688576,201.438078121798,0.808395504951477,368.7811964562818,133.23314578891797,184.31394697165675,0.5763963460922241,406.60814473008,-91.43802673256849,205.2599180366697,0.2088603973388672,460.1418459582074,161.87839220953424,-119.16759491117544,0.4407884776592255,609.0856444121363,-116.43316789371613,13.806745696984875,0.457144170999527,356.7893072990543,193.56889992741702,-545.8497711615885,0.025010257959365845,580.1457710849116,-118.36263778972072,-228.21014342346183,0.015953600406646732,1472.9847769320652,2099.1733910772823,4.99,267.82339107728257,1512.1607925995654,2095.6266955386413,8.903391077282597,90.57,1488.5640970609243,2095.8566955386414,8.926695538641301,90.57,1464.9040970609244,2096.096695538641,8.916608922717401,90.57,1335.8176613700548,2096.98,8.096782154565195,89.86,1761.2266955386413,845.5719921662497,6.986955386412988,180.37,983.1915721428807,2095.6033044613587,6.113217845434804,89.4,969.408267681522,2095.463304461359,6.123564309130392,89.4,955.1315721428807,2095.3133044613587,6.103304461358701,89.4,1759.6333044613586,1497.8954698594562,7.316608922717402,179.28,942.1215721428807,2095.18,6.106782154565196,89.4,1759.4433044613586,1513.3854698594562,7.393391077282598,179.28,1759.2433044613585,1528.9054698594562,7.3801732318477935,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36903,36903,1164.966763090547,1568968631.6838017,1164.966763090547,-80.87269154891614,672.8821066682482,-8.034418356361021,548.8957991865832,0.9917877912521362,696.3903164248484,20.61758055056164,594.5911374563623,0.8281626701354979,706.8070625104062,-34.987137606335146,608.243585920862,0.9615689516067504,634.0770164535346,77.08609127205996,605.6630829670788,0.8709115386009216,721.9067500353273,-63.44449471644501,631.7977602129595,0.3669913411140442,568.6287227641835,123.21117923902271,517.6795945625205,0.687167227268219,567.0513544174921,-111.02416830576394,519.5176578988936,0.4622918963432312,667.7241433484547,249.9868484393577,351.18619083679016,0.9816112518310548,629.5906961326907,-238.72597736060527,338.0914504843939,0.334428071975708,826.4965088624342,278.900370062334,209.9370363260396,0.8940821886062622,753.3214088814904,-235.3074404916457,188.29294793582852,0.8105185627937317,357.6059181849265,132.24399725248531,167.50308194914092,0.20115071535110474,408.5291508862936,-91.40882048118604,204.0301845152248,0.2425167560577393,472.8123563259722,166.9599911441946,-121.37491360510329,0.5775023698806763,618.1955644038851,-116.78316805094464,-9.133871112614344,0.5218649506568909,321.86789448731963,208.6060124905634,-633.0750457387518,0.001492232084274292,568.6365055495571,-118.18096777339242,-308.7496146497813,0.0205165445804596,1472.8161845472657,2099.1666473818905,4.99,267.8166473818906,1512.4575151968127,2095.623323690945,8.896647381890624,90.57,1488.8641915058677,2095.853323690945,8.923323690945313,90.57,1465.2041915058676,2096.093323690945,8.923352618109377,90.57,1336.0907810334295,2096.98,8.083294763781245,89.86,1761.223323690945,845.3393346752265,6.9532369094531115,180.37,983.397254852336,2095.606676309055,6.126705236218755,89.4,969.6105785432812,2095.4666763090545,6.096589527562489,89.4,955.337254852336,2095.316676309055,6.106676309054688,89.4,1759.6366763090548,1497.645953129953,7.323352618109378,179.28,942.327254852336,2095.18,6.093294763781245,89.4,1759.446676309055,1513.1359531299534,7.386647381890622,179.28,1759.246676309055,1528.655953129953,7.359942145671867,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36904,36904,1165.0,1568968631.7173045,1165.0,,669.3326414407574,-5.500384397174663,547.9824489327851,0.9914729595184326,702.7596983160553,22.28842958960055,597.9629828778983,0.8035099506378174,724.226137099863,-32.157565199900105,616.685978921086,0.955983579158783,612.0112572533396,82.30767031820146,595.62994863681,0.8382356762886047,727.8264685783732,-63.94571917847017,634.2447621278961,0.3825922608375549,571.5914004159856,123.52495516305414,518.1264795907936,0.7006191611289978,567.3356206585197,-111.32710272727098,517.3368138472243,0.464264988899231,673.7551090572371,250.19374689035882,349.12695467963334,0.9797996878623962,633.1129944325286,-235.493653192254,339.83591679239487,0.4757168591022492,834.4940761251288,278.9536522879461,213.1587712693372,0.8956118822097778,761.0429590785872,-241.17208661024932,181.5438756557693,0.8736093044281006,349.9495961664681,131.44317498085286,157.82389453432552,0.2147464156150818,414.229901765124,-90.893585572591,202.2240373164901,0.3068891763687134,491.2837604282915,166.47573340735443,-105.9127400141008,0.5112506747245789,639.8819778823612,-108.77917815972953,-3.5170714231328475,0.5451034307479858,290.5766729991205,212.99108974561685,-652.645727674265,0.00485578179359436,564.4121068339863,-117.01416682387371,-346.89234972319593,0.011247575283050535,1472.65,2099.16,4.99,267.81,1512.75,2095.62,8.89,90.57,1489.16,2095.85,8.92,90.57,1465.5,2096.09,8.93,90.57,1336.36,2096.98,8.07,89.86,1761.22,845.11,6.92,180.37,983.6,2095.61,6.14,89.4,969.81,2095.47,6.07,89.4,955.54,2095.32,6.11,89.4,1759.64,1497.4,7.33,179.28,942.53,2095.18,6.08,89.4,1759.45,1512.89,7.38,179.28,1759.25,1528.41,7.34,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36905,36905,1165.0339907902478,1568968631.7516046,1165.0339907902478,,677.2858145202604,-4.742408011316886,554.9906719241558,0.9927045702934264,720.5810114368152,24.68739577315594,614.6612074510044,0.9310581684112548,719.5505870705355,-31.22170370356801,612.6817662063303,0.9735202789306641,644.7638798508826,81.07280391136447,615.5896364921016,0.7400307655334473,723.6761952666403,-65.84411034901242,634.8029377432476,0.3377920985221863,567.2015154610542,123.48409993246014,519.1629249442854,0.7011595964431763,567.2057197834681,-110.60095674593883,517.2786069463276,0.5228340625762941,673.8716604898291,250.3747129753233,349.66642763168807,0.9806441068649292,627.8047650550477,-236.99147233053486,336.9310732508405,0.38231003284454346,825.741404182887,284.1752546874736,217.73840137292999,0.9123969078063964,773.0599098167563,-238.316854381134,190.69451254100238,0.782940149307251,354.08897388798607,131.88010525870266,159.8385853214666,0.17691418528556824,413.8142326272463,-89.55157290707209,196.78997798367826,0.4177934527397156,526.1732228118401,166.8474135337911,-83.72426587512044,0.298160582780838,650.2228965461766,-98.424642195551,-3.1761345503727227,0.4153497219085693,280.7351495932729,217.70037702936028,-658.0318893539479,0.0028108060359954834,568.9568332992189,-121.23193035668749,-388.54326266757636,0.003410428762435913,1472.4800460487606,2099.1532018419502,4.99,267.8269953951239,1513.0559171122304,2095.616600920975,8.90019723707435,90.57,1489.4659171122305,2095.85,8.933596316099132,90.57,1465.8059171122304,2096.086600920976,8.946995395123915,90.57,1336.6319263219825,2096.983399079025,8.056403683900868,89.86,1761.22,844.87546354729,6.916600920975218,180.37,983.8107428995364,2095.613399079025,6.150197237074349,89.4,970.0173438205117,2095.47,6.0733990790247825,89.4,955.7473438205117,2095.323399079025,6.116798158049567,89.4,1759.643399079025,1497.1518672311909,7.333399079024782,179.28,942.7407428995365,2095.1833990790246,6.110591711223048,89.4,1759.4533990790246,1512.6418672311909,7.363004604876085,179.28,1759.2533990790246,1528.158468152166,7.37399079024783,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36906,36906,1165.0665831063186,1568968631.7844934,1165.0665831063186,-80.65497709884029,680.5167279182792,-4.250764412135531,563.1941570859271,0.992874026298523,712.0795838430852,26.256377979968,612.0777683285897,0.9150636792182922,707.4243549648602,-30.30554411775424,607.2355206013177,0.954391360282898,632.9942049948712,80.10744580253305,612.2405713377008,0.7247434854507446,716.1635941388533,-62.836364289153174,637.2011645794837,0.38338449597358704,549.789534471034,120.54615891163307,533.5968184808602,0.9486333727836608,568.3162716808041,-96.4465371200882,536.069776361796,0.8950843811035156,670.0233396411402,246.3199746551099,348.64163631793366,0.5364680290222168,622.8579211558523,-237.9244078150518,342.05791918690767,0.9183074235916138,825.7257523940251,284.4797187960282,216.30997855639527,0.9218937754631042,770.0741034762888,-241.00625943162282,186.4910172073096,0.8105474710464478,368.60296797293165,130.9792301818768,140.76745205013066,0.049893468618392944,428.7780630956981,-81.18272528688672,150.06453966263982,0.3956303596496582,531.8836944928591,166.93972877557619,-75.86467215996322,0.1382259726524353,680.3450709789814,-92.6623093335968,10.777771018415963,0.17948183417320251,238.3690511402852,228.7394073040594,-701.1499232728804,0.0032972097396850586,561.7348199647312,-114.18070366284228,-385.7862252372415,0.006702035665512085,1472.317084468408,2099.1466833787367,4.99,267.84329155315925,1513.349247956866,2095.613341689368,8.909974931895531,90.57,1489.7592479568661,2095.85,8.946633242527373,90.57,1466.099247956866,2096.083341689369,8.963291553159216,90.57,1336.8926648505476,2096.986658310632,8.043366757472626,89.86,1761.22,844.6505765664027,6.913341689368156,180.37,984.0128152591743,2095.616658310632,6.1599749318955315,89.4,970.2161569485423,2095.47,6.076658310631844,89.4,955.9461569485424,2095.326658310632,6.123316621263688,89.4,1759.6466583106321,1496.9139433238754,7.336658310631844,179.28,942.9428152591744,2095.186658310632,6.139924795686593,89.4,1759.4566583106316,1512.4039433238754,7.346708446840782,179.28,1759.2566583106318,1527.9172850132434,7.406583106318438,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36907,36907,1165.1,1568968631.8182144,1165.1,-87.49906289742371,681.1918206105976,-3.4937159430226217,562.723999111093,0.9927128553390504,708.3107793545314,28.379456861771487,609.7881264564763,0.9162900447845459,685.2790042392145,-30.190390339235826,597.6038608077359,0.9587097764015198,650.4099176463183,80.40886223989318,620.3259048170148,0.6867581605911255,713.5537120830019,-61.19926837870085,638.6597377406224,0.3991767168045044,551.6617469436393,121.23407212450735,538.7708080631834,0.936659336090088,565.3144961009273,-95.28602765740295,536.0736882318445,0.9075583219528198,663.5177721174953,242.61879209148603,343.3763642405977,0.5863822102546692,614.8494041056307,-231.72593038126118,353.2142770386932,0.1046740710735321,835.2263293920282,274.23626091980464,211.70859860134635,0.9319220781326294,763.6380790948524,-237.1280816814753,192.38355010544686,0.6016522645950317,384.23295697181237,132.4546318560652,131.3739908316299,0.06533029675483704,416.60638211480904,-83.00118996249645,172.8197076263841,0.4964055716991425,541.08989527562,175.6106921267109,-67.54638109621155,0.17438527941703796,615.8027969413545,-87.84582137133722,-33.84854674590835,0.37231385707855225,288.94240110177935,194.0404311635592,-605.6693020616525,0.012687355279922484,644.2867484906902,-90.90441209984394,-302.66485866659696,0.013908356428146362,1472.15,2099.14,4.99,267.86,1513.65,2095.61,8.92,90.57,1490.06,2095.85,8.96,90.57,1466.4,2096.08,8.98,90.57,1337.16,2096.99,8.03,89.86,1761.22,844.42,6.91,180.37,984.22,2095.62,6.17,89.4,970.42,2095.47,6.08,89.4,956.15,2095.33,6.13,89.4,1759.65,1496.67,7.34,179.28,943.15,2095.19,6.17,89.4,1759.46,1512.16,7.33,179.28,1759.26,1527.67,7.44,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
36908,36908,1165.1332806243527,1568968631.851684,1165.1332806243527,-87.07493139653214,677.8517240349203,-4.980938622535128,560.9121357859403,0.9909652471542358,705.7187169560171,26.83837505768167,609.9590251563418,0.9175258874893188,684.5249888035945,-32.31137327837698,599.078260220336,0.9513050317764282,665.4201731034128,80.1251413144832,628.0723904233902,0.6232660412788391,703.2031467376312,-62.230100882758634,636.8317428820018,0.36423420906066895,552.9514109538511,125.72910309812893,537.1382210239649,0.937149167060852,565.5352594265285,-93.53554918369659,535.108820650034,0.8612674474716187,674.8336475690437,245.73681256764561,356.1685745854084,0.9541053771972656,614.0497430743327,-229.9396683276216,359.18648891928626,0.08932891488075256,837.5207756406978,272.7755008361549,207.95745598894402,0.945074200630188,749.2838629139815,-238.10978745386882,184.6704261422893,0.6714214086532593,393.1319466805565,132.99967420274993,132.03365734455016,0.047905385494232185,409.47678108179497,-82.97122826277743,174.89077255821255,0.5058849453926086,563.3458169679783,181.5226827450037,-44.0721792147512,0.2829239368438721,584.7348180831615,-87.93934608728867,-65.40665517657027,0.3687146604061127,592.1906062897384,178.1060375376353,-238.57763986535124,0.01060408353805542,592.5309240119457,-92.2006961414534,-357.75002532757867,0.0582231879234314,1471.986924940673,2099.1333438751294,4.986671937564752,267.90326481165823,1513.9428694943022,2095.606671937565,8.903359687823759,90.57,1490.356197556737,2095.8466719375647,8.94335968782376,90.57,1466.6995256191724,2096.0766719375647,8.986656124870496,90.57,1337.4295730572549,2096.99,8.066608686787731,89.86,1761.2166719375648,844.1870356295326,6.936624499481987,180.37,984.4230118085503,2095.62,6.15003162538851,89.4,970.6263398709854,2095.473328062435,6.103296437046739,89.4,956.3496837461148,2095.33,6.1000474380827665,89.4,1759.6533280624353,1496.4237233797915,7.356640312176241,179.28,943.3496837461148,2095.1933280624357,6.136719375647518,89.4,1759.4633280624353,1511.917051442227,7.313359687823759,179.28,1759.2633280624352,1527.427051442227,7.410047438082764,179.28,,,,,,,,,,,,,,,,,1e,23,1568967420
