,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,scenario,participant_id,source_file
60389,60389,1935.9,1568298409.9786453,1935.9,-126.8458360933847,,539.2877393089105,206.6127191274677,757.4697406744017,0.9982932806015016,506.1798665291919,218.97113402401268,781.3613413892945,0.978599727153778,542.3479946372152,165.6561692734744,786.2296013588467,0.9985376596450806,507.87841666508064,226.87353704465613,768.6805803383716,0.09365195035934447,531.9734443307642,83.88486797027777,757.0885719072951,0.9558510780334472,445.49936868251433,274.06570393401506,595.7590924025412,0.955897331237793,456.894840076876,12.482202089693393,567.0772703888961,0.015448659658432009,588.1086498628123,333.87257215446675,380.2440441200038,0.97694993019104,549.05577370993,-100.73946488665806,361.9668844969768,0.9833597540855408,755.6140484403073,368.2403189514712,198.9034436097626,0.9558424353599548,762.9274867796918,-123.36766336807877,211.99052084404968,0.9361522197723388,472.31472474959014,216.54897147695442,104.36999300372378,0.06758370995521545,434.1346493387777,-8.15748374569092,175.61375157060775,0.7267597913742065,332.62202961862374,322.3380959103182,-505.574375475815,0.015011638402938845,858.5983601113134,-31.545029695664567,144.51297062020416,0.06919050216674805,277.3487007779238,349.32765467230683,-768.8453323970928,0.01810303330421448,519.2634833377374,-79.51268553197492,-472.19879799957664,0.14821264147758484,1408.54,2100.12,1.5,271.72,,,,,1760.34,710.83,8.41,180.37,1760.45,726.69,7.68,180.37,752.08,2094.63,7.4,90.06,736.5,2094.65,7.48,90.06,566.08,2094.76,8.62,89.87,550.95,2094.69,8.4,89.67,334.07,2093.47,8.53,93.56,282.09,2096.3,7.55,96.98,1366.62,2160.43,2.0,179.51,265.0,2098.39,8.33,96.98,243.61,2101.01,8.5,96.98,,,,,1e,9,1568296430
60390,60390,1935.9343840482165,1568298410.013357,1935.9343840482165,-126.8458360933847,,539.4837505294312,207.21426613875752,757.0998276421077,0.998409867286682,508.3473502651992,220.23114496138126,781.8826818001468,0.977591872215271,546.6924057920659,164.79479548823062,787.4012451117212,0.9987637996673584,507.9498781484574,227.7880454386806,768.004771572449,0.0973723530769348,532.7637129552534,83.95205404371576,756.2467893163441,0.9592651128768921,441.65642552193015,274.1508233550465,593.2937212021948,0.9463914632797241,460.65433077972114,12.506069445026455,568.7793491687421,0.01814281940460205,575.3284263813582,335.28954096875685,372.5339003912574,0.978900671005249,547.0811091780893,-99.42331652515159,363.36772784056643,0.9820022583007812,760.809040063145,366.65078323932886,198.75766449593067,0.9606390595436096,762.6654783172843,-121.31948551548372,222.67578279737012,0.8046473264694214,477.9746848375485,218.93094058480358,99.41227807740968,0.10406661033630372,459.53606143651115,-6.5843482325240235,164.76174463205706,0.5048544406890869,244.21925970377723,341.85769280557923,-630.8497399834105,0.01564645767211914,858.2964606515068,-34.18509411224894,147.80998251451564,0.0962134599685669,286.7776080823648,350.4797670771202,-756.623105076283,0.012994974851608276,523.4157620168953,-78.17563590471744,-466.15053483305365,0.12508785724639893,1408.4884239276755,2100.1234384048216,1.4965615951783744,271.7440688337514,,,,,1760.34,710.5342971853403,8.46501447714601,180.37,1760.4465615951785,726.4286812335565,7.642177546962117,180.37,752.337880361622,2094.63,7.424068833751379,90.06,736.7544419568002,2094.65,7.445615951783744,90.06,566.3791412194813,2094.76,8.616561595178371,89.87,551.2422644098382,2094.6934384048222,8.427507238573005,89.67,334.3622644098382,2093.4631231903572,8.526561595178372,93.37776454445385,282.34788036162183,2096.269054356605,7.553438404821625,96.98,1366.62,2160.368108713211,1.934670308389113,179.51,265.28194919537333,2098.355615951784,8.309369571070246,96.98,243.90226440983815,2100.975615951784,8.513753619286502,96.98,,,,,1e,9,1568296430
60391,60391,1935.9667984488433,1568298410.04608,1935.9667984488433,-126.8458360933847,,531.2823322493473,208.2630086413773,754.6541318768707,0.9983041882514954,496.942418332876,221.69966888001304,778.0571467708188,0.9754946231842041,542.5835791897125,166.06774256854314,785.7706656169023,0.9986518621444702,503.2227285655784,228.1288797893064,766.2874552322992,0.09054052829742433,525.0908284879899,84.18647538548485,753.0474670050087,0.962306022644043,441.67316698985167,275.8196911723114,592.4961507655273,0.953566551208496,462.1546567176123,11.882209828757734,569.9161938228957,0.013712197542190552,575.5269942062886,335.75551958571475,375.10209089368584,0.976810336112976,551.0025753631256,-100.56968709654323,355.2258622397727,0.8734412193298341,757.3367463708479,369.05676725868216,196.23508541786939,0.9634556770324708,770.185650855152,-121.54856108354342,217.22880049850056,0.9439951181411744,483.07545847405197,217.090340038407,103.70578491002723,0.12508776783943176,439.60986572168406,-7.820141624667331,171.8323269847261,0.717695415019989,193.30598257344025,355.0878057576516,-693.3407076702783,0.020300835371017456,857.0733221284918,-36.96506670191329,144.8661138453381,0.08364170789718628,283.90538288321096,349.0880916824668,-761.329564773106,0.021364063024520874,519.23942609962,-75.63153848948005,-473.0276679715429,0.12837186455726626,1408.439802326735,2100.126679844884,1.493320155115651,271.76675891419046,,,,,1760.34,710.2555333399459,8.516877518149583,180.37,1760.4433201551158,726.1823317887895,7.6065217062721615,180.37,752.5809883663263,2094.63,7.446758914190442,90.06,736.9943085214418,2094.65,7.4132015511565115,90.06,566.6611465049383,2094.76,8.613320155115652,89.87,551.5177868151696,2094.696679844885,8.453438759074793,89.67,334.63778681516965,2093.4566403102317,8.52332015511565,93.20596822112951,282.59098836632614,2096.239881396041,7.556679844884348,96.98,1366.62,2160.309762792081,1.8730829471973705,179.51,265.5477472805166,2098.3232015511567,8.289920930693906,96.98,244.17778681516967,2100.9432015511566,8.526719379537393,96.98,,,,,1e,9,1568296430
60392,60392,1936.0,1568298410.079598,1936.0,-126.8458360933847,,539.0694607949932,207.02870232479808,756.7736328187898,0.9984859228134156,499.435522654241,221.28563083562253,779.5178208730472,0.9776968955993652,546.8730322939053,165.49060288270297,787.0667806879218,0.9988417625427246,504.45455454021766,228.28317354150659,767.5012616474579,0.1032419204711914,527.8453021013881,83.3183617362147,754.3831337216745,0.96278715133667,442.34212123949135,277.0114262384376,591.1305431271726,0.9541389942169192,460.602090205934,12.048030421338696,568.7807962944407,0.025473356246948242,581.240282189931,336.3423553310582,379.54602331871286,0.9794398546218872,543.4593312618213,-100.3648121114953,359.95215114933035,0.9791057109832764,750.7770839273178,367.6739395321333,201.16715630846556,0.7581048011779785,766.4052732005089,-121.97815822670992,225.6032020911604,0.8049013018608093,485.78459436409963,218.5072834286047,96.29447774370199,0.1512187421321869,454.22610199485865,-7.476258218123291,157.7287381791131,0.5640835762023926,189.2376444941251,358.3686277070736,-705.4777645193782,0.013469696044921877,853.9706698125511,-36.832260540471395,143.54170095991478,0.11614823341369628,279.66334632443954,348.94179230982286,-770.9942588370833,0.014352530241012572,517.6830128303363,-78.70673376009205,-476.2853411548951,0.12025129795074466,1408.39,2100.13,1.49,271.79,,,,,1760.34,709.97,8.57,180.37,1760.44,725.93,7.57,180.37,752.83,2094.63,7.47,90.06,737.24,2094.65,7.38,90.06,566.95,2094.76,8.61,89.87,551.8,2094.7,8.48,89.67,334.92,2093.45,8.52,93.03,282.84,2096.21,7.56,96.98,1366.62,2160.25,1.81,179.51,265.82,2098.29,8.27,96.98,244.46,2100.91,8.54,96.98,,,,,1e,9,1568296430
60393,60393,1936.0502135601864,1568298410.1134012,1936.0502135601864,-126.01322802269164,,536.2045303501885,209.62986101519246,755.2879767000796,0.9983339309692384,498.97239141938314,221.6404515911466,780.9203057340179,0.9902935028076172,547.1649563715503,166.252605650063,787.1139176284166,0.9987460374832152,505.32384458104605,228.33485536365086,767.270363784603,0.08029922842979431,524.5342760156583,83.29796263982405,753.251501749868,0.961736798286438,441.34669490510015,265.2131433490254,592.6247441413659,0.8767258524894714,460.03192769766815,12.527749959207867,568.0337882944158,0.0219092071056366,571.8465229440907,337.05501422945383,368.2931769324058,0.9670423269271852,551.6842369781633,-100.84131836988459,363.62975029506316,0.9824426174163818,761.543991221762,369.70414434137604,196.8124262663251,0.9571771621704102,769.4874157589778,-119.74065022494536,219.5832954840766,0.9298608899116516,505.41230107914237,230.64070092182044,86.96482361056206,0.0614008903503418,433.83005633421953,-7.55277566273715,166.88745978815552,0.7515051364898682,204.40335338933886,327.2240760625649,-760.5003912031233,0.024488061666488647,859.8500811533398,-37.789247871349225,145.5264453403944,0.10127288103103638,277.38650710048853,290.87344017482593,-783.306672907973,0.010542184114456177,520.2092314901554,-79.42106854555566,-473.28263719591104,0.14065608382225034,1408.3146796597202,2100.1350213560186,1.4849786439813533,271.82514949213055,,,,,1760.3349786439812,709.5381633823964,8.58506406805594,180.37,1760.44,725.5483769425826,7.60012813611188,180.37,753.20158034538,2094.63,7.4348505078694735,90.06,737.6115803453798,2094.644978643981,7.400085424074588,90.06,567.3818366176038,2094.7650213560187,8.615021356018646,89.87,552.2217939055663,2094.7,8.464935931944058,89.67,335.346815261585,2093.4550213560187,8.50493593194406,92.63833423054555,283.22162305741716,2096.1798718638884,7.575064068055941,96.70884677499308,1366.62,2160.1445515236082,1.9405552564848136,179.51,266.231751193529,2098.239786439813,8.275021356018646,96.98,244.88179390556635,2100.8597864398134,8.499829151850827,96.98,,,,,1e,9,1568296430
60394,60394,1936.1,1568298410.1469169,1936.1,-128.7782623368033,,535.7098755022123,209.82637917514137,755.8478110585988,0.9982050061225892,502.68452610046506,220.07285680298915,781.8224673779512,0.9898911714553832,547.2403406894647,165.7106861989929,786.9744273834149,0.9988399147987366,505.66293179080185,228.2373342263329,767.2300531609981,0.07456633448600769,528.090858164134,83.614659182996,753.8057444378583,0.9543628096580504,450.2511660424221,264.36120821961845,594.8082068886695,0.8910043239593506,462.2695628421793,12.597133360015436,568.8439424256943,0.023904651403427124,582.4705592734667,335.58660634146423,375.9946413989174,0.9748817682266236,548.0085573061515,-100.97078670074514,361.88422069391714,0.9849306344985962,763.9382066125653,369.1970007026512,201.61645005037516,0.9583540558815002,770.3197977560372,-129.37796453592452,224.97637924744137,0.7245472073554993,522.4941705619534,233.00972487970512,95.59412107118902,0.04558053612709045,433.6245910257898,-7.545766958564774,175.25609601381169,0.6984055638313293,185.05755423243187,314.49876214700333,-745.7223543453357,0.010255694389343262,835.9819177558137,-42.44440939062074,143.23544752076324,0.3130596280097961,271.25700335215504,291.9277307585816,-790.3923202511153,0.015500813722610475,514.913034613092,-81.3103978059784,-478.8531180227672,0.07951360940933228,1408.24,2100.14,1.48,271.86,,,,,1760.33,709.11,8.6,180.37,1760.44,725.17,7.63,180.37,753.57,2094.63,7.4,90.06,737.98,2094.64,7.42,90.06,567.81,2094.77,8.62,89.87,552.64,2094.7,8.45,89.67,335.77,2093.46,8.49,92.25,283.6,2096.15,7.59,96.44,1366.62,2160.04,2.07,179.51,266.64,2098.19,8.28,96.98,245.3,2100.81,8.46,96.98,,,,,1e,9,1568296430
60395,60395,1936.1247871739865,1568298410.1809394,1936.1247871739865,-128.52170197153413,,535.8017051050904,208.5248655890181,755.5785532306012,0.9982331395149232,507.57325044463516,219.75256181970047,783.0281733017265,0.9903936386108398,547.159255310175,166.13061375902618,787.1586751422187,0.998816192150116,503.43563783100024,228.8354383677454,766.8666972629446,0.08311900496482849,524.4387429224246,84.05877932140406,753.4830349979468,0.9579876661300659,451.13522098538175,263.6147113055054,595.0798273460323,0.8868439197540283,463.144099984711,12.844436175517144,569.4806775390388,0.01994740962982177,576.1551470646467,337.4830439334157,369.9473059062068,0.971012532711029,544.7195256559826,-99.29642879912836,367.9981031119252,0.9806003570556641,761.5843255449762,368.8603683438774,198.76106595403962,0.9613040685653688,751.1910499637205,-126.43591605233057,214.59508321465682,0.8027124404907227,523.7307502040527,235.55687159837544,89.55721745626354,0.047981321811676025,437.75615991601364,-9.316926932481886,179.59816370375125,0.738493800163269,166.55431399517485,306.5469403808365,-746.5590591233045,0.0122336745262146,848.1290657985527,-41.99011699886424,141.9798244441653,0.10170462727546692,261.7666289766084,291.7835198518052,-799.0975536963849,0.01200103759765625,512.5823317441186,-84.20802061133772,-481.06442722793213,0.05124568939208984,1408.2028192390198,2100.14,1.4775212826013409,271.8798297391893,,,,,1760.33,708.8993090211139,8.57521282601341,180.37,1760.4375212826017,724.9791387603032,7.642393586993295,180.37,753.7559038048994,2094.63,7.412393586993295,90.06,738.1659038048995,2094.64,7.429914869594637,90.06,568.020690978886,2094.77,8.59273410861475,89.87,552.8457335440887,2094.7024787173987,8.417776673817434,89.67,335.980690978886,2093.46,8.482563847804023,92.05913876030327,283.7834250875008,2096.142563847804,7.567691543412068,96.25409619510056,1366.6224787173985,2159.995383086824,2.0005959128375466,179.51,266.84325482669004,2098.165212826013,8.275042565202684,96.98,245.5082122614874,2100.7827341086145,8.477351021790613,96.98,,,,,1e,9,1568296430
60396,60396,1936.148992279032,1568298410.214163,1936.148992279032,-129.51934399304372,,535.8386488518357,208.93860005334892,755.5202153369246,0.9980546236038208,507.6548911418489,219.71180981896907,783.5696414666832,0.989910364151001,547.1872236476876,166.59782789213278,787.1227183670164,0.9988702535629272,504.6123064014904,228.50704745246608,767.556119756804,0.081952303647995,527.5885842877904,84.01463811322832,754.8582526163635,0.9603490829467772,451.63347444217726,264.32750547192006,594.3248370246738,0.8939902782440186,461.14743553819716,13.471580423898056,568.4338102579958,0.02319231629371643,567.0939821137501,337.6103190417262,365.93158850182994,0.9754897356033324,546.5287841091872,-98.90589916719419,364.3186515799877,0.978923499584198,759.4635940158759,367.4923395990635,202.41471798126858,0.9543188214302064,756.1904792625165,-132.13725347417298,214.3549671012539,0.694094181060791,524.1303007009195,234.96872908163846,94.66541676182031,0.044400960206985474,451.6711417372001,-8.710390999093379,163.45727841970358,0.5115299820899963,154.09917543894062,304.62280052344835,-752.2443124101442,0.012863308191299437,854.4838766758238,-41.00492130352281,139.0118442661317,0.11250028014183044,301.43983961562014,287.52418860136925,-754.4356698201888,0.013208627700805664,519.1525779641272,-79.49335613137032,-477.2275895986724,0.13340499997138974,1408.1665115814526,2100.14,1.4751007720968232,271.8991938232254,,,,,1760.33,708.69356562823,8.551007720968231,180.37,1760.4351007720968,724.7927594514554,7.654496139515884,180.37,753.9374420927384,2094.63,7.4244961395158855,90.06,738.3474420927382,2094.64,7.439596911612707,90.06,568.22643437177,2094.77,8.566108493065054,89.87,553.0466359159636,2094.7048992279033,8.386310037258701,89.67,336.18643437177,2093.46,8.475302316290469,91.87275945145538,283.96254286483514,2096.1353023162906,7.545906948871408,96.07255790726171,1366.6248992279034,2159.951813897743,1.9328216187110463,179.51,267.0417366880605,2098.1410077209684,8.270201544193645,96.98,245.71153514386685,2100.756108493065,8.494294595322238,96.98,,,,,1e,9,1568296430
60397,60397,1936.1734888527976,1568298410.2477868,1936.1734888527976,-129.51934399304372,,539.8280296118883,209.27853092507016,755.9458370427301,0.9981144070625304,500.41026992401567,222.5042511504274,779.5164342148938,0.9730368852615356,547.4006362201712,166.83685336456557,786.7019164728791,0.99894380569458,505.2593597194728,227.55519613449002,767.513790476438,0.07088923454284668,528.5019849791641,83.6853565801393,753.587001858069,0.9644439816474916,446.90886280508585,274.0247414280001,593.9285250966919,0.953102707862854,457.5912124533179,13.498555743749213,567.118141140757,0.02432262897491455,573.7839350643852,335.94420236395587,376.9975690526068,0.9751510620117188,551.2500658198487,-100.07737010059459,365.2317596719078,0.979692280292511,757.0820067754518,366.24272068684263,207.1320162196896,0.7267668843269348,761.5804966377034,-126.14947524055556,223.06904952269286,0.7948555946350098,488.1152581681511,228.13516608664088,90.41506645749386,0.09393435716629027,441.2717477666664,-5.393083688836125,176.89021155114116,0.6969480514526367,310.1774291540325,306.7428007672918,-534.2730345128283,0.011895447969436646,856.9645956498088,-41.687382553982495,138.04152400134544,0.1096952259540558,290.12108502949553,318.21648314530466,-759.5256533721678,0.01635679602622986,513.9036622155683,-81.60254013496902,-479.30415320947236,0.0655437707901001,1408.1297667208032,2100.14,1.4726511147202164,271.91879108223833,,,,,1760.33,708.4853447512182,8.526511147202164,180.37,1760.4326511147206,724.6041358334568,7.666744426398917,180.37,754.1211663959838,2094.63,7.436744426398917,90.06,738.5311663959837,2094.64,7.4493955411191335,90.06,568.4346552487816,2094.77,8.53916226192238,89.87,553.2499574782221,2094.70734888528,8.354464491362814,89.67,336.39465524878165,2093.46,8.467953344160652,91.68413583345665,284.143817510704,2096.1279533441607,7.523860032481947,95.88883360401623,1366.6273488852796,2159.907720064964,1.8642312121660585,179.51,267.24260859294225,2098.1165111472023,8.265302229440433,96.98,245.9173063635018,2100.7291622619227,8.511442196958486,96.98,,,,,1e,9,1568296430
60398,60398,1936.2,1568298410.2841756,1936.2,-134.0355110881089,,536.2363422078209,208.8433151909436,755.2272800314181,0.9980703592300416,503.490198456724,221.4180565434888,780.3050977981862,0.9761573076248168,547.4515319247498,165.4731587093034,786.5399106600426,0.9988879561424256,506.51694493273203,227.29103523868943,768.0857299291704,0.06972387433052063,528.3956558749109,84.83442030095684,753.8951775684897,0.9625996351242064,441.712507178905,275.9977179075616,593.3420303078673,0.946651816368103,453.44110666465804,13.610396485673473,565.4707576602788,0.025895446538925167,594.0861498766304,336.1862483019962,382.8631084606236,0.9782606959342957,555.8864913531659,-99.90174205737564,367.1057927831275,0.9822903871536256,752.3915934036021,369.5734044325397,198.00114813509543,0.9592510461807252,763.6829777102133,-131.6395377789787,221.21618148787928,0.705215334892273,483.9766108239346,222.03749106147882,98.65962322006806,0.07924062013626099,435.7809412311088,-6.9853464901201,175.05891294320546,0.7591888308525085,429.44231092926873,302.76665521090325,-387.70539925299835,0.01196897029876709,836.2909332194878,-41.8449642625646,139.04227681081707,0.2808072566986084,285.4487753007396,336.75696011968506,-762.6246887057644,0.022649496793746948,518.1980323107972,-80.7359836838788,-473.71806806162283,0.12096554040908812,1408.09,2100.14,1.47,271.94,,,,,1760.33,708.26,8.5,180.37,1760.43,724.4,7.68,180.37,754.32,2094.63,7.45,90.06,738.73,2094.64,7.46,90.06,568.66,2094.77,8.51,89.87,553.47,2094.71,8.32,89.67,336.62,2093.46,8.46,91.48,284.34,2096.12,7.5,95.69,1366.63,2159.86,1.79,179.51,267.46,2098.09,8.26,96.98,246.14,2100.7,8.53,96.98,,,,,1e,9,1568296430
60399,60399,1936.2314560432865,1568298410.3149462,1936.2314560432865,-134.0355110881089,,536.0757670178873,209.20497453814227,755.0840828390712,0.9979466795921326,508.4875502811594,221.77982806721886,781.2006550599649,0.9752736091613772,547.9579134508766,166.5895892209601,785.5652751258878,0.99902606010437,508.02638841685683,226.8773818427886,768.9275807472064,0.06917372345924377,528.441415269262,85.20179880615233,753.8219713624809,0.9742527604103088,446.22752082064994,276.6677517420476,593.7058936580152,0.9487789869308472,453.8719777403,14.037303497711196,566.3098090518703,0.0253552794456482,587.698965004386,335.7521975215638,380.08348716679467,0.9762930870056152,559.1460561964682,-99.89334808926931,361.2444699008471,0.890105664730072,756.646125240794,372.3399699817536,196.3997243046959,0.9506624937057496,755.3428245089552,-124.07068216410973,211.987952770078,0.9469038248062134,486.302084769943,219.42131753901063,101.70573824033195,0.09035599231719972,439.45173775880517,-4.148858457577008,176.00726166726608,0.498453140258789,280.8853869712125,330.5772879057426,-577.8717039669672,0.019910752773284912,843.4125216928987,-42.7806208900462,134.31294978461813,0.11029064655303956,276.47069844710256,344.73443795603896,-776.2726188386778,0.027746737003326416,521.7477273541697,-81.24233837131888,-464.58643421326553,0.10816630721092224,1408.0428159350704,2100.1431456043288,1.47,271.96201923030054,,,,,1760.3268543956715,707.9926236320651,8.509436812985934,180.37,1760.43,724.1609340710229,7.654835165370836,180.37,754.5527747203198,2094.63,7.434271978356772,90.06,738.9627747203198,2094.64,7.44741758268542,90.06,568.9305219722635,2094.77,8.535164834629162,89.87,553.718502741963,2094.71,8.178447805210958,89.67,336.8873763679348,2093.4631456043285,8.485164834629163,91.23464286236566,284.57906592897706,2096.107417582685,7.515728021643227,95.45093407102294,1366.63,2159.7970879134273,1.8654945038874895,179.51,267.71793955494894,2098.058543956713,8.247417582685419,96.98,246.4073763679349,2100.6685439567136,8.53,96.98,,,,,1e,9,1568296430
60400,60400,1936.2655811742914,1568298410.3483276,1936.2655811742914,-134.0355110881089,,540.1767003883848,210.39229585928777,755.2919232572127,0.9981588125228882,512.2453743204169,219.97299219939632,782.7358304086142,0.9879781007766724,548.2334346086342,168.40365670715147,785.0873388815996,0.9988833665847778,508.8321395916629,226.76289272806332,768.9807841531987,0.06588974595069885,524.7879495723785,85.76118511747049,755.5627286334651,0.220330148935318,445.03883245456484,276.6671151691354,591.6717669441582,0.9560285806655884,444.3264722551848,13.152835055062484,578.6369905063087,0.3990053832530975,579.5163165512522,339.62896861745634,374.7340802938125,0.9742318391799928,555.4168953567478,-100.14594332063544,358.7591526409957,0.8861517906188965,763.4515381519458,370.0430739411226,201.77906049260474,0.9513633847236632,765.321426165698,-131.30067766881626,221.43260794258842,0.7279656529426575,493.2179100438928,217.85520948459103,106.65783483877392,0.0959475040435791,435.1977118042459,-6.9890290408626425,175.36625167018107,0.7944284677505493,438.5280720749717,311.2817920881316,-379.0024029475101,0.009393811225891113,857.449651954647,-30.09951830199234,136.47361917148987,0.03099840879440308,273.1232285565835,349.03911289610636,-777.5186319003833,0.02511763572692871,518.7225833457871,-80.69593523863244,-472.6947889590706,0.1087469756603241,1407.991628238563,2100.1465581174293,1.47,271.9859068220039,,,,,1760.3234418825707,707.7025600185233,8.51967435228741,180.37,1760.43,723.9015830753856,7.627535060566903,180.37,754.8053006897561,2094.63,7.417209412854317,90.06,739.2153006897563,2094.64,7.433767530283452,90.06,569.2239980989057,2094.77,8.562464939433093,89.87,553.9880912769019,2094.71,8.024884715688835,89.67,337.17743998147665,2093.466558117429,8.512464939433096,90.9684668405273,284.83841692461436,2096.0937675302835,7.5327905871456835,95.1915830753856,1366.63,2159.728837651417,1.9473948182992875,179.51,267.9977656291892,2098.024418825709,8.233767530283453,96.98,246.69743998147663,2100.6344188257085,8.53,96.98,,,,,1e,9,1568296430
60401,60401,1936.3,1568298410.3819964,1936.3,-48.02286034332714,,536.3462220828727,211.0482719557245,755.1009645475633,0.9981045126914978,503.53505208845456,221.2830225866281,781.9981999803564,0.9894999265670776,551.5782434889463,168.37340063940226,786.8022036967908,0.9989179372787476,506.80361448905626,227.6718749364981,768.686496940956,0.08382317423820496,525.7449337232658,86.53315645817926,757.27880535571,0.2457748055458069,446.7039613754787,268.39296808626136,592.7128524461119,0.9128183126449584,454.7980623296477,14.172525790197422,574.4899165428352,0.02482682466506958,590.7332958802073,337.39934663991755,376.6983814740306,0.9809433221817015,557.2951810436907,-99.70946483919195,358.9782919046321,0.8914752006530762,774.4692204753453,367.12444428325904,207.9314368277966,0.9536741375923156,761.2036866134572,-123.37541846131462,217.046712902712,0.9448209404945374,514.3862254291851,227.15513108698673,102.05490500954626,0.03913119435310364,439.7682653461174,-4.804340962932827,176.37915230850223,0.762014627456665,279.589030075477,310.22576127944836,-574.6032076395147,0.011850059032440186,856.5396099314582,-35.173342732084215,135.15503048460454,0.11058926582336426,270.9540129863932,321.1648684709663,-784.2050869631616,0.020987331867218014,521.0070566612255,-80.3635425183559,-472.6708047578779,0.11923697590827942,1407.94,2100.15,1.47,272.01,,,,,1760.32,707.41,8.53,180.37,1760.43,723.64,7.6,180.37,755.06,2094.63,7.4,90.06,739.47,2094.64,7.42,90.06,569.52,2094.77,8.59,89.87,554.26,2094.71,7.87,89.67,337.47,2093.47,8.54,90.7,285.1,2096.08,7.55,94.93,1366.63,2159.66,2.03,179.51,268.28,2097.99,8.22,96.98,246.99,2100.6,8.53,96.98,,,,,1e,9,1568296430
60402,60402,1936.337088029256,1568298410.4195232,1936.337088029256,-129.45171108570284,,539.8664841617647,210.7947018971824,755.9650397696779,0.9980506300926208,510.99707827669977,220.49904802626912,784.6980157278093,0.9896299839019777,551.9078375537275,168.030632432981,786.6333629543318,0.9989919662475586,510.8729124140443,227.87875661422424,770.1652776466188,0.07544705271720886,526.3153202712738,87.07498684553866,757.4699517614066,0.2605997323989868,447.6022717910108,267.26402857023805,591.3014223181565,0.915566384792328,454.036726809675,14.305246775195114,571.2717323204147,0.024351894855499268,578.3583827966453,338.66682355772554,377.2247339514569,0.9737764596939088,549.9864176216549,-96.58052914488216,363.2988293131457,0.25820621848106384,751.0042275980309,369.95185926412086,199.52751836563155,0.722748339176178,749.3826743028396,-124.1452490205355,214.3224917955355,0.8297339677810669,517.7787398862408,227.87513388527938,104.43917198078763,0.030886560678482056,440.07381745752986,-4.498409193197318,177.35935435362114,0.7736650705337524,195.53188107385338,308.9056728935554,-682.2928930814928,0.014204621315002441,860.0484032386682,-28.484162591516927,135.37472578199223,0.04630860686302185,272.91382616837063,308.06089888905086,-780.8538453684353,0.015263319015502931,529.2494057832798,-76.87631168165944,-467.98284404910964,0.0791759192943573,1407.8880767590415,2100.153708802925,1.4625823941488134,272.03225281755357,,,,,1760.32,707.0910429483989,8.555961620479152,180.37,1760.4262911970745,723.3581309776549,7.5962911970744065,180.37,755.3381602194196,2094.63,7.440796832181526,90.06,739.7444514164938,2094.64,7.401455985372034,90.06,569.8352482486754,2094.77,8.56774718244644,89.87,554.5381602194195,2094.713708802925,7.743900700529831,89.67,337.78524824867543,2093.47,8.54,90.41071337180372,285.3781602194195,2096.065164788297,7.5611264087767776,94.64813097765492,1366.63,2159.5932415473394,1.9372799268601684,179.51,268.580413036973,2097.952911970744,8.216291197074407,96.98,247.30153944574985,2100.562911970744,8.53,96.98,,,,,1e,9,1568296430
