,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,scenario,participant_id,source_file
32469,32469,1021.4332296329242,1568806165.1778846,1021.4332296329242,-107.8770783550522,610.9442154964545,83.37781662478034,694.8371391426638,0.9977779388427734,614.9467704775097,96.51167151582372,742.657753772801,0.9929946660995485,633.5422008254193,45.98204598513763,739.5622599173153,0.9924218654632568,579.4459657676248,133.09193199688937,752.2912515331727,0.4981682300567627,612.6157746890091,-3.011060425931684,740.5607281576109,0.4426160752773285,480.8602247468037,186.3770575970792,617.1566213231857,0.9616038799285888,507.22826251080636,-33.502540386831086,604.6276120717888,0.2450617551803589,584.3441645047262,270.2962763778781,410.4739315876556,0.3064554333686829,609.6279001441816,-116.68143063712866,428.16491963394793,0.5887147784233093,740.7100086581243,328.0822757409053,230.2224389382228,0.870464563369751,723.3686205901844,-188.715529335438,224.61722957445423,0.7091559767723083,392.2411777417495,165.27581007899616,136.14839442859494,0.17283698916435242,432.4618733025228,-29.051175949894656,207.52242769763203,0.8311138153076172,674.2943089012522,198.4694022522908,42.772431070494974,0.6034795641899109,677.7950201957702,-37.27475865082138,64.49989844138389,0.5051901340484619,394.6805409924627,182.94189252417667,-624.4600392718149,0.004827290773391725,624.2579051786564,-68.45474358830619,-341.2747860171785,0.06132623553276063,1528.4939140556244,2098.9566459265848,5.526677036707582,271.88,1255.5158681735159,2096.79,7.666614816462093,89.86,1240.9258681735162,2096.7533229632927,7.649968889877255,89.86,1226.205868173516,2096.72,7.613229632924182,89.86,985.3859303937616,2095.63,7.086708146830326,89.4,970.1859303937616,2095.4733229632925,7.0932918531696725,89.4,956.2259303937616,2095.3233229632924,7.0199377797545095,89.4,679.602762981083,2094.71,5.5032918531696735,90.06,666.442762981083,2094.72,5.5,90.06,1757.5033229632925,1668.100871083437,8.436708146830327,179.28,1757.1233229632926,1698.6041940467294,8.21,179.28,653.912762981083,2094.74,5.523354073415164,90.06,1756.699906669632,1714.9508399733145,8.25012444049098,152.93073500326324,437.08248298997836,2094.04,8.25667703670758,89.67,421.92248298997833,2093.9533229632925,8.236708146830328,89.67,406.71248298997835,2093.8633229632924,8.256739256953072,89.67,181.06912891656316,2112.5701866607365,8.596645926584836,102.2,162.5825452102238,2117.0668948075668,7.9067081468303275,106.01,112.65254521022379,2131.386894807567,7.980093330368236,106.01,,,,,1e,18,1568805099
32470,32470,1021.4664228327008,1568806165.211336,1021.4664228327008,-80.73843190780467,606.8610255825123,84.53343562086302,694.5133034930398,0.9977311491966248,607.686324362081,98.61440582018145,738.8772782650528,0.9942597150802612,629.9532485159418,47.13328296677261,738.4059783766644,0.9928021430969238,568.5136606082607,134.84854975531834,748.1269240512163,0.5079835653305054,614.7605375687298,-1.7913979662442554,742.4457518951149,0.4291658401489258,482.106149417919,188.92853209696528,616.1787324573629,0.9568833112716676,508.2626157634884,-32.483475584385836,605.9688085444527,0.3391246795654297,598.6760716600743,264.5784622676771,408.12320527473616,0.8819538950920105,613.5015757124611,-116.80433214697342,433.695094759514,0.6995759010314941,730.496652633351,317.1130545965863,231.58232667244468,0.7673135995864868,731.1857862027106,-193.322646351093,228.87352584422948,0.68321293592453,412.5943264705342,167.16274474210746,147.8618436031696,0.24768590927124026,421.8489181651888,-35.24871788376204,191.7622342918479,0.86065673828125,740.7490795053055,199.35638410075225,96.56163185301777,0.6172085404396057,727.9541592489172,-34.45013791498558,93.6574914513599,0.3568956255912781,358.59113778461,185.07823510403588,-669.8653097501616,0.007467687129974365,617.1424719092875,-63.888484458958324,-356.86357555130064,0.14500382542610168,1528.3080321368748,2098.96328456654,5.523357716729906,271.88,1255.771455811797,2096.79,7.683211416350462,89.86,1241.1814558117972,2096.75664228327,7.659926849810276,89.86,1226.4614558117971,2096.72,7.646422832700923,89.86,985.6216021121767,2095.63,7.07343086691963,89.4,970.4216021121764,2095.47664228327,7.106569133080367,89.4,956.4616021121767,2095.3266422832708,7.0398536996205525,89.4,679.7853255798551,2094.71,5.5165691330803694,90.06,666.6253255798549,2094.72,5.5,90.06,1757.50664228327,1667.8220482053125,8.423430866919631,179.28,1757.12664228327,1698.3286904885824,8.21,179.28,654.0953255798552,2094.74,5.516715433459816,90.06,1756.7297805494309,1714.6819750551224,8.210292600758894,154.82938603049269,437.35466722814766,2094.04,8.253357716729909,89.67,422.19466722814764,2093.95664228327,8.223430866919633,89.67,406.9846672281475,2093.8666422832707,8.233504017109356,89.67,181.34795179468773,2112.510438901138,8.603284566540184,102.2,162.83481352852698,2116.9938697680577,7.893430866919633,106.01,112.90481352852699,2131.313869768058,7.950219450569169,106.01,,,,,1e,18,1568805099
32471,32471,1021.5,1568806165.2451742,1021.5,-80.66955131942437,608.2754216754314,86.25144237679709,691.3413629209402,0.9980547428131104,610.6257282963254,100.9730247945004,740.2729093699031,0.9951431751251221,629.877728721836,49.17580895355256,738.0647267227922,0.9924404621124268,581.8780171851503,136.53959264920786,752.0977306785501,0.662361204624176,611.9398100582507,-0.06677937866553396,740.1724911574698,0.4752608239650726,483.2159100349362,192.7029798086144,614.2046280474507,0.94983172416687,510.32322789049545,-33.118537196155955,606.4508113356269,0.2340675592422485,610.2710726254926,272.67596466943644,403.18589723223437,0.8805421590805054,631.0715182373599,-119.63447141202712,407.6733468110796,0.9202950596809388,730.4552273526193,325.08561755004934,228.82082294627045,0.8878026008605957,736.1813540058537,-191.78859892576324,223.29954131449784,0.8779931068420409,434.0295334651667,173.8199143833083,146.164222033606,0.015553027391433716,413.9871431039698,-40.17011905468564,189.01687750859384,0.8862840533256531,755.7532467877788,197.80131684410662,91.72038427690123,0.208595871925354,682.1397761548202,-38.61991465295854,53.26029688538452,0.5869319438934326,305.4649717020393,211.66674579545153,-733.7734890747972,0.01592555642127991,587.290731699895,-63.735134178116596,-399.1403083209552,0.16359570622444153,1528.12,2098.97,5.52,271.88,1256.03,2096.79,7.7,89.86,1241.44,2096.76,7.67,89.86,1226.72,2096.72,7.68,89.86,985.86,2095.63,7.06,89.4,970.66,2095.48,7.12,89.4,956.7,2095.33,7.06,89.4,679.97,2094.71,5.53,90.06,666.81,2094.72,5.5,90.06,1757.51,1667.54,8.41,179.28,1757.13,1698.05,8.21,179.28,654.28,2094.74,5.51,90.06,1756.76,1714.41,8.17,156.75,437.63,2094.04,8.25,89.67,422.47,2093.96,8.21,89.67,407.26,2093.87,8.21,89.67,181.63,2112.45,8.61,102.2,163.09,2116.92,7.88,106.01,113.16,2131.24,7.92,106.01,,,,,1e,18,1568805099
32472,32472,1021.5331962327698,1568806165.2786374,1021.5331962327698,-79.98992075649859,610.0530423665551,87.11614188747997,687.9339317787495,0.9978278279304504,615.229522816776,103.01824091506116,740.0269179715691,0.9952218532562256,646.6670618700789,51.44839010800822,750.1761731981828,0.8782584667205809,579.8697209876187,137.04697349883492,747.6870589198137,0.6932763457298279,613.7373863031552,2.6418636657445296,740.9779112637675,0.4710419178009033,487.6758608268057,195.89620743920798,615.5713934066192,0.9335291385650636,508.35083515361083,-38.24096203103512,591.3549656427067,0.5821091532707214,611.8449520703282,275.47792315421134,402.0819525129406,0.9152430295944214,616.4524051188403,-121.29969108806496,403.6427138223766,0.9426708221435548,740.4930618516479,322.72118880369214,236.36907588747985,0.8907384872436523,722.4929642401305,-197.53372881095416,214.01009754422714,0.8354030847549438,461.8022265428698,181.19141938989205,155.26950031137292,0.005844771862030029,404.0013768136544,-40.74089478461213,168.4667780525827,0.2940581440925598,761.257131322592,196.6865598926964,107.9360575868888,0.2694900631904602,590.0021584265966,-46.66007133030083,-24.84311038000845,0.6646360158920288,282.7724674560078,204.33174604382282,-765.5579035598628,0.014910906553268431,566.5163213086896,-63.81660792069914,-419.99646407527047,0.2093108892440796,1527.940740343043,2098.9766392465535,5.513360753446043,271.88,1256.2856109923273,2096.79,7.693360753446043,89.86,1241.6922913690505,2096.76,7.663360753446042,89.86,1226.9722913690505,2096.72,7.676680376723021,89.86,986.0923736293885,2095.633319623277,7.046721506892084,89.4,970.8956932526655,2095.48,7.093443013784169,89.4,956.9356932526656,2095.333319623277,7.0732784931079165,89.4,680.1525792802338,2094.71,5.503443013784169,90.06,666.9925792802337,2094.72,5.5,90.06,1757.5133196232766,1667.2578320214566,8.423278493107915,179.28,1757.133319623277,1697.7744712680108,8.24319623276979,179.28,654.4625792802339,2094.74,5.493401883615105,90.06,1756.7931962327698,1714.1411105145648,8.163360753446042,158.62558715149308,437.9022091087122,2094.043319623277,8.213484143953233,89.67,422.7455287319893,2093.96,8.226598116384896,89.67,407.5322091087122,2093.87,8.206680376723021,89.67,181.90884835526626,2112.3902467810144,8.586762637061147,102.2,163.33897174577342,2116.8469682879063,7.88,106.01,113.41561099232736,2131.1669682879065,7.94987660949281,106.01,,,,,1e,18,1568805099
32473,32473,1021.5665497488201,1568806165.3122592,1021.5665497488201,-84.82191383278847,613.9155646306574,88.47969297116968,688.6688920836644,0.997825026512146,615.255274535563,103.8197612161776,740.5113467256323,0.9958972930908204,643.9724398840018,52.26639187865076,749.4957809633047,0.9031442403793336,579.6139494003897,139.21506934455726,746.6583315476123,0.7333520650863647,612.1230108527857,4.265299167907314,738.7444003197302,0.5410329699516296,483.2135612929165,197.296229960588,615.0954732665402,0.936998188495636,512.053733044513,-38.72056186994861,588.399014574489,0.6108559370040894,615.5642248423734,275.80455340229423,405.0588374700824,0.9463834166526794,609.1681011311177,-121.79635748581913,395.3537501489298,0.9210691452026368,731.7299623306285,318.8579130753103,228.418853293676,0.9260122776031494,719.706585782502,-202.7421062598684,215.1095983050448,0.6964903473854065,473.88053449876253,183.0806568527255,160.58713382060597,0.003914624452590942,397.6184651162941,-39.188589743493374,161.60456379708512,0.34164130687713623,753.9138215600882,200.96432385997002,113.43290532936064,0.3733655214309693,536.3651839503199,-47.89408250237655,-73.07135694114857,0.5622053742408752,261.12410311806883,199.01372420917457,-790.6214155214461,0.013367533683776855,541.3724630844503,-66.47242583464289,-446.85034372754455,0.1749478578567505,1527.7606313563726,2098.983309949764,5.506690050236032,271.88,1256.5424330659127,2096.79,7.686690050236032,89.86,1241.9457780910311,2096.76,7.656690050236032,89.86,1227.2257780910306,2096.72,7.673345025118017,89.86,986.3258482417388,2095.636654974882,7.0333801004720655,89.4,971.1325032166208,2095.48,7.06676020094413,89.4,957.1725032166208,2095.336654974882,7.086619899527935,89.4,680.3360236185091,2094.71,5.47676020094413,90.06,667.1760236185091,2094.72,5.5,90.06,1757.516654974882,1666.9743271350314,8.436619899527935,179.28,1757.1366549748818,1697.4976370847953,8.276549748819837,179.28,654.6460236185092,2094.74,5.4767251255900815,90.06,1756.8265497488198,1713.8709470345593,8.156690050236032,160.51006080832082,438.1757079403226,2094.0466549748817,8.17679527629818,89.67,423.0223629152048,2093.96,8.243274874409918,89.67,407.8057079403226,2093.87,8.203345025118017,89.67,182.18901789008663,2112.330210452124,8.563415175826114,102.2,163.58912311614878,2116.7735905525965,7.88,106.01,113.67243306591276,2131.093590552596,7.979894773937852,106.01,,,,,1e,18,1568805099
32474,32474,1021.6,1568806165.3459785,1021.6,-79.9266754141075,617.5212796401363,90.92644095207643,690.3944021006737,0.9974902868270874,619.0233448031362,105.99644219219441,741.462723237867,0.9963980317115784,648.3852679975575,54.029566678841114,751.1951395253645,0.90310400724411,579.6007050566275,142.6420848596973,746.4514451431105,0.7864426374435425,617.1162287900918,6.151753770136089,740.6681814448798,0.4920415878295898,474.6164375323778,200.39859222241068,610.8749527327369,0.9568215608596802,515.9015217681224,-38.359161843656224,590.2590504493061,0.5824013352394104,614.0614032279292,277.7365349962351,408.76131603162383,0.9600847959518432,627.3153599585402,-118.80827639590765,405.2893397855237,0.900885820388794,734.9909378014734,313.9313145566372,229.70747421060642,0.9125738143920898,728.8631154358693,-201.56770657043904,221.75008594770432,0.711161196231842,460.83635893063484,179.47378117128403,176.15203948191822,0.016309469938278198,401.3540966276205,-38.07190177892108,190.52336366034785,0.8226420879364014,683.5772695721444,198.6712427864769,72.90306160097211,0.5311765670776367,575.5965429130332,-40.27713172743114,-49.93429447125658,0.6260731220245361,267.6805013545229,191.4322299911061,-737.4177705716496,0.01913201808929444,511.2890368814102,-65.56618609055785,-474.8058022670808,0.24280890822410586,1527.58,2098.99,5.5,271.88,1256.8,2096.79,7.68,89.86,1242.2,2096.76,7.65,89.86,1227.48,2096.72,7.67,89.86,986.56,2095.64,7.02,89.4,971.37,2095.48,7.04,89.4,957.41,2095.34,7.1,89.4,680.52,2094.71,5.45,90.06,667.36,2094.72,5.5,90.06,1757.52,1666.69,8.45,179.28,1757.14,1697.22,8.31,179.28,654.83,2094.74,5.46,90.06,1756.86,1713.6,8.15,162.4,438.45,2094.05,8.14,89.67,423.3,2093.96,8.26,89.67,408.08,2093.87,8.2,89.67,182.47,2112.27,8.54,102.2,163.84,2116.7,7.88,106.01,113.93,2131.02,8.01,106.01,,,,,1e,18,1568805099
32475,32475,1021.6331380483963,1568806165.3793828,1021.6331380483963,-80.55396572831425,611.3817085199818,92.38188919202335,686.4642794191432,0.99748557806015,619.8472170893217,107.47463176473335,740.4047535150377,0.9957094788551332,650.4966316586411,55.84130448465064,752.0651823626757,0.903861165046692,576.3552889558057,143.220802766508,745.3495794883307,0.7565543651580809,620.9064373484323,7.333646252513845,742.4410851387752,0.4203770160675049,478.1849030349568,203.13328560735062,612.3462689937222,0.9324917793273926,510.1793880419418,-37.45213613720036,586.3512687417998,0.6185332536697388,592.9850348038691,280.0783572709753,399.28950651799903,0.960206151008606,604.4411945227522,-120.99592682749832,397.02282985625936,0.9042128920555116,744.9889894762825,311.5867463465991,238.71684953372602,0.9206905961036682,746.2433197876926,-197.96115860956797,235.86801267770028,0.7287281155586243,486.94402586045663,183.57760256625846,180.4995009083293,0.0023464858531951904,401.76066472762426,-39.26624170719168,194.48368258285583,0.8355512619018555,669.5166815497613,193.0366341492856,55.98221071038603,0.09204176068305968,498.34716315748847,-48.74228542490839,-112.31612864773173,0.629726767539978,363.4946242440329,185.66949440447559,-553.3118169863562,0.036891669034957886,468.90086164536484,-70.19968207422197,-518.2085013085414,0.09837377071380617,1527.394426928981,2098.9966276096798,5.5033138048396255,271.89656902419813,1257.0518491678115,2096.79,7.656803366122618,89.86,1242.4551629726516,2096.76,7.656627609679253,89.86,1227.7351629726513,2096.72,7.663372390320747,89.86,986.7919663387738,2095.64331380484,7.026627609679252,89.4,971.601966338774,2095.48331380484,7.02343097580187,89.4,957.6452801436135,2095.34331380484,7.103313804839627,89.4,680.6989454613397,2094.71,5.45,90.06,667.5422592661795,2094.72,5.496686195160375,90.06,1757.5233138048395,1666.408326588632,8.459941414518878,179.28,1757.1433138048394,1696.9449541983108,8.313313804839627,179.28,655.0122592661795,2094.74,5.4633138048396255,90.06,1756.8865104387166,1713.3282680031507,8.209648487113267,163.81168086168068,438.7217319968493,2094.05,8.163196633877382,89.67,423.56841819200974,2093.96,8.213606732245237,89.67,408.3517319968493,2093.87331380484,8.203313804839626,89.67,182.74504580168895,2112.210351512887,8.543313804839627,102.2,164.0951629726512,2116.627096293528,7.909824243556634,106.01,114.18184916781158,2130.9470962935284,7.97686195160374,106.01,,,,,1e,18,1568805099
32476,32476,1021.6665911386208,1568806165.4131048,1021.6665911386208,-79.87044588940779,609.7409739910877,91.49482097739151,684.5880858099687,0.9973166584968568,619.8019579610705,107.7802429243036,740.5243427414579,0.9958025217056274,647.7070369592642,55.529524650277395,750.1497470899957,0.8879091739654541,580.7626650546796,144.1830773132743,746.5967486592184,0.7357970476150513,617.1671491955592,6.472419864990144,740.1697237015512,0.3870857954025269,473.7870925348748,204.84085869197415,611.6226629040037,0.9353482127189636,519.5707199723668,-35.38842721836808,590.9008096052479,0.6326337456703186,604.4144643081319,279.6129145751788,398.34595494044373,0.9325171709060668,631.791658292547,-117.49829265389558,415.9694870642395,0.9187349081039428,747.3265347312524,310.2449443447402,236.83194520228687,0.9238115549087524,743.643005120808,-198.2811511333401,230.99524088931088,0.7053490877151489,522.2390995419546,183.23861128386815,193.94663201365702,0.0025420188903808594,401.91606767831917,-40.48627643598578,181.43617428559693,0.2627846598625183,672.5042577657226,197.53383610055684,56.282066039126555,0.1492726504802704,497.62854612214505,-37.84173660101757,-116.02079982516987,0.3252560496330261,431.7721613708778,182.39278245647068,-443.0387586399354,0.03418642282485962,469.0894035929218,-71.85675991193784,-527.8825509948389,0.020870089530944824,1527.2070896237235,2099.003318227725,5.506659113862074,271.91329556931043,1257.3060926535175,2096.79,7.633386202965474,89.86,1242.7127517673798,2096.76,7.66331822772415,89.86,1227.9927517673798,2096.72,7.656681772275849,89.86,987.0261379703453,2095.646659113862,7.03331822772415,89.4,971.8361379703454,2095.486659113862,7.0067044306896245,89.4,957.8827970842073,2095.346659113862,7.106659113862075,89.4,680.879592148552,2094.71,5.45,90.06,667.7262512624143,2094.72,5.493340886137926,90.06,1757.526659113862,1666.1239753217237,8.469977341586224,179.28,1757.146659113862,1696.6672935494475,8.316659113862075,179.28,655.1962512624142,2094.74,5.466659113862074,90.06,1756.9132729108967,1713.0539526633097,8.26986404951735,165.23678250524398,438.9960473366901,2094.05,8.186613797034527,89.67,423.83938822282806,2093.96,8.166772405930951,89.67,408.6260473366901,2093.876659113862,8.206659113862075,89.67,183.02270645055225,2112.1501359504828,8.546659113862075,102.2,164.35275176737983,2116.5534994950344,7.939932024758675,106.01,114.4360926535177,2130.8734994950346,7.9434088613792495,106.01,,,,,1e,18,1568805099
32477,32477,1021.7,1568806165.446782,1021.7,-80.49582215185194,613.6148435920228,84.52994634381386,688.9615095632422,0.9972440004348756,630.7737654468285,109.25571864283664,743.8668766391362,0.9959977865219116,648.9026220585641,56.029504257249,743.0653649564865,0.987083911895752,583.5109495366862,145.6601568968114,746.6257067938839,0.7617427706718445,613.6295894608545,6.251763332887753,738.196464584605,0.3607484698295593,490.23985467797417,199.7874487209737,593.2564827665137,0.2245144844055176,518.0141636362322,-30.194861934241228,584.1355906397688,0.21062904596328733,590.7407472882926,280.59982885671855,391.70307975969536,0.9420130252838136,628.5395153700646,-118.0336549642852,419.4835609217838,0.5505878925323486,751.0059069908922,307.7589758172898,239.8014910211489,0.919981837272644,743.9564788633252,-198.5624048100709,228.6845859697535,0.6634277701377869,498.7889654176141,172.3269618904007,204.3581151601996,0.05816814303398132,400.4082229931593,-41.149279521743736,174.96823129889344,0.2551062405109405,691.3003368179857,194.26640686757491,62.129162311896295,0.3003507852554321,571.1663360484581,-27.804732936739878,-62.49322739125469,0.3690348863601685,486.01277318483335,178.34319692842774,-375.78643891115587,0.026179611682891846,453.4272545909317,-80.83651191776215,-563.5730307580567,0.018904417753219604,1527.02,2099.01,5.51,271.93,1257.56,2096.79,7.61,89.86,1242.97,2096.76,7.67,89.86,1228.25,2096.72,7.65,89.86,987.26,2095.65,7.04,89.4,972.07,2095.49,6.99,89.4,958.12,2095.35,7.11,89.4,681.06,2094.71,5.45,90.06,667.91,2094.72,5.49,90.06,1757.53,1665.84,8.48,179.28,1757.15,1696.39,8.32,179.28,655.38,2094.74,5.47,90.06,1756.94,1712.78,8.33,166.66,439.27,2094.05,8.21,89.67,424.11,2093.96,8.12,89.67,408.9,2093.88,8.21,89.67,183.3,2112.09,8.55,102.2,164.61,2116.48,7.97,106.01,114.69,2130.8,7.91,106.01,,,,,1e,18,1568805099
32478,32478,1021.7348792859344,1568806165.4826698,1021.7348792859344,-79.79954024954544,610.0153974618325,91.65823497832884,680.4464662991079,0.9970285892486572,628.2909786617272,110.57063388234144,742.0250597464426,0.9959548711776732,645.0055995812751,56.83123752724764,744.3960786832057,0.8954588174819946,587.4023633175265,145.57690124213758,747.2180870482217,0.7410253286361694,614.6217747123426,7.051789787164602,739.4175411975241,0.3417083621025085,491.81634288591937,203.73435302369128,616.8792898842693,0.9302048087120056,520.89743267179,-32.16115744707396,590.6705853988003,0.5769323110580444,608.5820581529323,275.96803205813995,404.4477447554712,0.9509340524673462,622.498559446451,-120.19769340402807,402.60999816445474,0.9402707815170288,753.4942769479447,303.4430753624858,235.94837389587457,0.9284875988960266,731.2261798096367,-201.69859332612896,219.70490611449685,0.6602826118469238,533.1942169067853,179.5528262087363,207.1837370131924,0.002181798219680786,404.26408724591545,-37.91542062952588,194.45268938462522,0.8621878623962402,685.3052282930919,192.28667385687615,57.771102053336755,0.2389378845691681,634.5679692853092,-34.71836051541624,-10.271799922232274,0.6437422037124634,530.7515398567301,185.87734872313771,-322.41396902634466,0.028713703155517575,451.9645086698615,-91.14788817581768,-574.7262984094682,0.03304308652877808,1526.828163927361,2099.016975857187,5.513487928593441,271.9404637857803,1257.8250825731016,2096.793487928593,7.623951714373765,89.86,1243.238570501695,2096.76,7.673487928593441,89.86,1228.518570501695,2096.723487928593,7.653487928593441,89.86,987.5041550015407,2095.653487928593,7.026048285626235,89.4,972.3176429301344,2095.493487928593,7.0213913573409705,89.4,958.3641550015407,2095.35,7.075120714065587,89.4,681.2518360726392,2094.71,5.4744155001540875,90.06,668.1018360726392,2094.72,5.496975857186881,90.06,1757.533487928593,1665.547013998151,8.473024142813118,179.28,1757.1534879285934,1696.1005019267443,8.313024142813118,179.28,655.5718360726393,2094.7365120714057,5.490927571560646,90.06,1756.9434879285934,1712.487013998151,8.33,167.87379915051753,439.5525222160687,2094.0534879285933,8.199536214219677,89.67,424.3994980732557,2093.9634879285936,8.172318928901618,89.67,409.1894980732556,2093.88,8.21,89.67,183.58949807325558,2112.027217285319,8.532560357032795,102.2,164.87508257310154,2116.4032655709443,7.966512071406559,106.01,114.95508257310154,2130.726753499538,7.923951714373765,106.01,,,,,1e,18,1568805099
