,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,scenario,participant_id,source_file
44581,44581,1413.0668842599384,1568816127.9603395,1413.0668842599384,-107.16703046555428,573.6192463291189,75.33680707899774,595.2327564848097,0.995969831943512,556.9192262672561,94.60548410193668,637.1089365549237,0.990195631980896,586.9056119656183,38.26240808351101,638.4281130106356,0.9856361150741576,546.4534974637214,120.24279543946231,650.4304862121744,0.521743655204773,550.0850415372319,-14.953179772976544,627.0460614368536,0.7644757628440857,482.06729971444537,149.76580332586494,525.543026114605,0.9012660384178162,533.3929733765787,-32.12569417179574,538.1917132402423,0.971310257911682,604.4873795032579,241.113250642649,390.4178045888949,0.942001461982727,616.7003104223013,-126.61398760511193,399.1581034900982,0.9875730872154236,793.4203912751735,296.70964591219064,277.5542367615733,0.4352726638317108,766.0676805770212,-178.18120493873943,265.4588381458195,0.5114741921424866,396.4636674340338,120.39626707045963,153.8040189648275,0.28732502460479736,416.46501929899256,-33.07033843069503,192.5547050813137,0.8520883917808533,579.2289891392772,100.54212926344921,-23.228737092755214,0.6844819188117981,583.9537457398527,-42.29538045177579,-15.069504894316024,0.7028515934944153,551.1371177361575,152.01843740578855,-391.02953266770754,0.03999719023704529,981.3652820871318,-25.483901405779637,67.6133556274021,0.005211681127548218,1402.276231480123,2100.606688425994,2.03,273.706231480123,,,,,1750.415074079508,2093.273311574006,8.070065277981548,90.37,1347.9850088015264,2097.01,7.693376851987699,89.86,1333.4750088015264,2096.98,7.660261111926192,89.86,1100.1419583394463,2096.42,8.933507407950795,89.86,1760.39,1257.9113532345596,9.033572685932345,179.85,1760.16,1347.4848606425105,8.320130555963098,179.85,1760.1166884259937,1363.9715490685044,8.286557870030752,179.85,876.4483856535143,2094.49,7.820130555963098,90.06,589.3222194513726,2094.81,10.296492592049203,89.98344212996925,436.37513935748945,2094.036688425994,8.316818981956947,89.67,1366.55,2168.8425282382277,3.792854628135313,179.51,,,,,1e,20,1568814665
44582,44582,1413.1,1568816127.9937098,1413.1,-107.68939321471764,570.2536607495226,74.80061365278186,592.1660319587809,0.9961740970611572,556.9563797770164,94.8077367642548,636.4392655193669,0.9906195998191832,591.3599473237167,37.97472077755087,638.6015979177763,0.9850407838821412,539.2064250021504,120.03106477811191,647.8250051223533,0.5337377190589905,557.9050763995933,-13.268585782831506,630.2188860145412,0.7516171932220459,470.3038565889443,151.0535226854051,518.8394005632524,0.9164302349090576,532.5785609200121,-30.51628589375625,539.7618984603741,0.976179838180542,599.2931499354088,249.2230817383411,403.561339501374,0.6104145050048828,608.2451764441166,-121.06745683532586,394.0000774029392,0.7146514058113098,787.6697096221948,307.3629535438259,269.2884318946419,0.5719704627990723,774.7846945390812,-175.5133468047244,271.96850654425117,0.5373271107673645,389.21975434176034,120.13366934865898,136.69898452984546,0.25143569707870483,414.6907025072583,-32.042264404745396,200.12521018881336,0.8386591076850891,583.5182224010548,103.98666811614679,-25.87300489626497,0.7804406881332397,550.1762379881479,-37.56382989575351,-11.44218696208344,0.5806291699409485,553.8815209110329,150.76275309041404,-379.6676279053104,0.019712626934051517,913.9630493454367,-28.35062651672252,6.021320000274898,0.006111234426498413,1402.21,2100.61,2.03,273.64,,,,,1750.68,2093.27,8.08,90.37,1348.24,2097.01,7.7,89.86,1333.73,2096.98,7.7,89.86,1100.44,2096.42,8.96,89.86,1760.39,1257.61,9.07,179.85,1760.16,1347.21,8.34,179.85,1760.12,1363.7,8.27,179.85,876.71,2094.49,7.84,90.06,589.66,2094.81,10.27,90.0,436.65,2094.04,8.34,89.67,1366.55,2168.72,3.72,179.51,,,,,1e,20,1568814665
44583,44583,1413.1332966368368,1568816128.027313,1413.1332966368368,-107.68939321471764,573.6418613052963,73.61308873053456,595.2144222128522,0.9963910579681396,561.2009384927201,93.39691686606336,638.3764740396261,0.9910545349121094,588.1536224580267,36.93347466189058,637.2385383334641,0.983507752418518,537.2745241175552,120.28426196900308,647.4484670026533,0.5402230024337769,559.3769813105,-13.179034879564144,630.2500886520181,0.7203301191329956,475.97448377482016,139.53471359458058,538.0892498369003,0.6987807154655457,533.4409516271263,-26.60851873677556,533.2036147666997,0.9518090486526488,597.8549819108915,251.13203961636128,407.01474556055643,0.6423910856246948,599.121192309472,-119.59998918754073,402.61263839740263,0.872430682182312,793.0778634711506,306.5855945375875,272.11150916980756,0.4885092675685882,776.1120923999506,-174.13370971771786,274.9621059810537,0.4878633916378021,372.8016245354538,115.1677401414624,155.23365881885755,0.4791938960552216,425.9005679464347,-31.45057121659281,204.03610857888881,0.8607276678085327,540.8902825330641,106.80259670146795,-35.91503376410668,0.4925360977649689,582.5178617482272,-41.576163019023035,-13.782230498132208,0.7589194774627686,551.5569911420658,149.24633641236133,-385.5428782668669,0.03547161817550658,875.5694827144322,-34.14241843539395,-58.082957761651755,0.012885034084320068,1402.1434067263258,2100.61,2.0233406726325844,273.5567584079073,,,,,1750.9497027583805,2093.27,8.066681345265168,90.37,1348.4963841036454,2097.01,7.696670336316293,89.86,1333.9863841036454,2096.98,7.696670336316293,89.86,1100.7330104041662,2096.42,8.92004403579551,89.86,1760.3933296636835,1257.3103302684665,9.053351681581463,179.85,1760.16,1346.9336379142524,8.323351681581462,179.85,1760.12,1363.4203082505685,8.293307645785951,179.85,876.9663841036455,2094.49,7.820022017897753,90.06,590.0029553594219,2094.81,10.276659327367415,90.01331865473482,436.92636208574766,2094.04,8.306703363162924,89.67,1366.55,2168.590143116335,3.7832636099904446,179.51,,,,,1e,20,1568814665
44584,44584,1413.1666738327206,1568816128.0609975,1413.1666738327206,-107.68939321471764,570.4836143972053,75.80317731734169,591.738044951451,0.9965161085128784,557.7971616118751,95.1140610380789,635.445897016397,0.9897052645683287,584.5994588118168,37.93546267718779,633.4724624025553,0.9852859377861024,545.7992109871268,115.43627349117172,653.3193039346404,0.7273553609848022,559.5570381312248,-13.068731493439396,630.39312845828,0.7116728425025941,472.2271254320426,148.2868298190584,524.7759638478087,0.9412869215011596,533.1044628640532,-32.97824268162038,538.3833354302324,0.970414698123932,598.2030410415596,240.7063268743533,386.71438453068845,0.9408883452415466,606.3479525584736,-119.59660240397324,406.7590909190004,0.8432216048240662,792.302383487712,295.4170326768245,276.68103958466685,0.3389824628829956,773.5206971289168,-176.68086269535374,273.5482814818074,0.4534583985805512,391.8703233346489,117.9631255674645,143.37649812604081,0.2418714463710785,425.81002494995744,-30.052878462294487,207.1224873713977,0.8454699516296387,580.024974102817,98.87615245981213,-23.15597218821836,0.6861588954925537,601.9999434198799,-41.00237733867235,-4.730354243780141,0.7041391730308533,550.8007699244934,149.2464886659192,-388.68908132811873,0.03540205955505371,872.8116648382584,-35.93648366938534,-71.22729021933833,0.010088413953781128,1402.076652334559,2100.61,2.0166652334558868,273.4733154181986,,,,,1751.2200580450367,2093.27,8.053330466911774,90.37,1348.7533885119485,2097.01,7.693332616727943,89.86,1334.2433885119485,2096.98,7.693332616727943,89.86,1101.0267297279406,2096.42,8.879991400735326,89.86,1760.3966673832724,1257.009935505515,9.036663083639716,179.85,1760.16,1346.6566071884195,8.306663083639718,179.85,1760.12,1363.1399398051472,8.316671682904394,179.85,877.2233885119482,2094.49,7.7999957003676625,90.06,590.3467404770219,2094.81,10.283334766544113,90.02666953308822,437.2033928115807,2094.04,8.273326167279437,89.67,1366.55,2168.4599720523897,3.8466802821690687,179.51,,,,,1e,20,1568814665
44585,44585,1413.2,1568816128.0946305,1413.2,-107.007083016322,569.8968814573891,76.71123315418329,592.279364317875,0.9965764284133912,556.3980544701922,95.64323605697264,637.5100194817022,0.9903469085693359,583.6147838327307,38.01638265591664,634.6531813855322,0.9868345260620116,553.9856126565803,118.29947270363468,656.8934083095759,0.4891562461853027,557.9069423088945,-14.43756796439576,630.0855803465288,0.696992039680481,471.26940240909516,149.85598218752568,524.9100267594341,0.9277155995368958,537.7845032329528,-31.601255379218145,539.7904954778425,0.9692710041999816,594.2087050869355,239.4756344941589,382.79590402026037,0.9456698298454284,612.6976419051541,-118.2833768438244,401.7555340562693,0.8943451046943665,782.5729510048508,293.7500168201088,274.0025145208245,0.6545127630233765,798.3403605810972,-179.1119222882029,264.4584069557087,0.7777382731437683,412.00141559661216,120.77877096111128,144.8849343970326,0.3342024385929108,415.7458664727108,-31.19155828204898,202.43478854346654,0.8128628730773926,568.0609274025156,95.7088443445015,-41.547778673489596,0.7523773312568665,603.1048219387743,-40.92383494608462,-9.177529564160068,0.6784241199493408,547.3570789537275,149.4148038035216,-393.8477503019615,0.051888078451156616,871.8720390901843,-37.96920703379333,-77.851189420801,0.012423187494277954,1402.01,2100.61,2.01,273.39,,,,,1751.49,2093.27,8.04,90.37,1349.01,2097.01,7.69,89.86,1334.5,2096.98,7.69,89.86,1101.32,2096.42,8.84,89.86,1760.4,1256.71,9.02,179.85,1760.16,1346.38,8.29,179.85,1760.12,1362.86,8.34,179.85,877.48,2094.49,7.78,90.06,590.69,2094.81,10.29,90.04,437.48,2094.04,8.24,89.67,1366.55,2168.33,3.91,179.51,,,,,1e,20,1568814665
44586,44586,1413.2333649018228,1568816128.1283126,1413.2333649018228,-107.007083016322,570.0455286345269,78.73334993551904,591.9784185479499,0.9955545663833618,556.6791890913696,96.42390474217596,636.9429778038586,0.9886899590492249,591.3509274208703,40.27596460196064,637.9944863606843,0.9873495101928712,543.3937141454866,118.92158827203905,651.8314633956937,0.5062224864959717,552.9445370927782,-14.394949860636373,626.5264576720381,0.7062168121337891,459.6392183840454,146.98299968102788,534.4798104071949,0.5752691626548767,530.9601219278138,-31.52233246966885,533.6023403967185,0.9663089513778688,600.9079806935102,248.4307423654662,401.26134877937073,0.5041542649269104,604.5586765593224,-117.96646288762398,403.631008305623,0.8727387189865112,776.6263756860753,293.9407625863488,268.10981952456194,0.4001088738441467,790.3055872058952,-176.7006307245179,278.3773027588152,0.4743358492851257,387.2646781546288,119.37471266685652,164.60687368557666,0.4140891134738922,412.0617267205828,-34.838162397148444,192.9464467418404,0.8436270356178284,548.4598843610157,100.0595264136074,-28.86318404938001,0.37604105472564703,591.7436617023694,-39.24901880007706,-19.84813199394597,0.6531659364700317,554.0672456449162,147.93897426984847,-384.0515502356383,0.05150032043457031,867.7993748603316,-34.45733621348949,-85.66529386812061,0.017601549625396732,1401.9432701963544,2100.6133364901825,2.01,273.3132607258076,,,,,1751.7602557047646,2093.2666635098176,8.050009470546843,90.37,1349.2635732538533,2097.0133364901826,7.646625627630348,89.86,1334.7569097440355,2096.98,7.69,89.86,1101.616947626223,2096.42,8.863355431275968,89.86,1760.4,1256.4063793934124,9.033345960729124,179.85,1760.16,1346.0997348246885,8.310018941093682,179.85,1760.12,1362.5864078050529,8.303298607994911,179.85,877.7402462342178,2094.49,7.783336490182282,90.06,591.033658488775,2094.8066635098176,10.279990529453157,90.04667298036458,437.75359219494703,2094.0433364901824,8.243336490182282,89.67,1366.5533364901821,2168.2065498632555,3.8332607258075386,179.51,,,,,1e,20,1568814665
44587,44587,1413.2664820579193,1568816128.1617446,1413.2664820579193,-107.007083016322,566.791492243713,82.8239379389924,590.1336279114524,0.9964363574981692,560.3732899824502,95.16158983162858,639.971392101075,0.9924341440200806,584.0776990726248,42.79134601394214,634.9054387842597,0.9925180077552797,540.6459869233183,118.51328835761534,650.5873893465714,0.4988018870353699,555.7567819001893,-13.516913006569913,627.9398306603439,0.7769499421119691,458.4049897055156,145.92244563760602,538.1249560047994,0.6497976183891296,537.9193240589343,-30.309112130175482,538.9113681476877,0.9702671766281128,593.0881123614363,239.799718869197,386.51201176675903,0.9476174116134644,596.0752754353039,-119.02660741593031,399.0955895708345,0.8777040839195251,766.5180534531329,299.269055220859,277.1580812882954,0.06280934810638428,790.2534845055144,-174.78703998775555,284.0732649441446,0.3756482005119324,391.8390710740158,117.73588805126305,178.8654379717394,0.4683792293071747,410.02741459440176,-35.01682531853998,194.7968970439311,0.8470215797424316,599.9772154500914,101.42884129943118,-13.448389445898956,0.6233346462249756,577.7046638382544,-46.11311519393449,-33.8444314363166,0.7299705743789673,556.6974188854183,154.2262653913224,-406.9116670075714,0.05935102701187134,873.8277097216765,-35.35798348558582,-81.93461144294993,0.011252731084823608,1401.8770358841614,2100.616648205792,2.01,273.237091266786,,,,,1752.028504669145,2093.263351794208,8.05994461737574,90.37,1349.5152636401856,2097.016648205792,7.603573324705124,89.86,1335.0119118459772,2096.98,7.69,89.86,1101.9116903154802,2096.42,8.886537440543394,89.86,1760.4,1256.1050132729358,9.046592823167654,179.85,1760.16,1345.8215507134794,8.32988923475148,179.85,1760.12,1362.3148471250634,8.266869736288951,179.85,877.9985600517692,2094.49,7.786648205791915,90.06,591.3747651965672,2094.803351794208,10.27005538262426,90.05329641158383,438.0251528749369,2094.046648205792,8.246648205791914,89.67,1366.5566482057918,2168.0840163856988,3.7570912667859897,179.51,,,,,1e,20,1568814665
44588,44588,1413.3,1568816128.1955812,1413.3,-109.74778195109111,569.3403541930111,84.74127949700582,592.8765553576803,0.9967015981674194,555.7799220392135,96.0721243648528,639.2823290608524,0.9930174946784972,579.6305899364344,43.86266298821721,634.245947444467,0.9943588972091676,539.9134516593643,117.9992016452494,650.3165864078755,0.4714460670948029,554.6366282226785,-14.747149479171968,626.3991499365568,0.834778904914856,457.96893001748236,143.91868127821553,539.1915154437388,0.5959314703941345,532.1213676290998,-31.093675742988943,531.3825918103743,0.9620683789253236,600.724038480153,246.69219852953904,403.19283735104585,0.5776807069778442,597.2060462212363,-119.49534400956293,394.67778197429567,0.8857662081718445,781.9378406884848,293.7802604960505,276.2767507545427,0.4586929380893707,804.0321924299926,-179.6861582280291,266.97099836751903,0.7157012224197388,413.1775334544189,119.16450649502752,143.0195229428449,0.03501597046852112,424.59548043039314,-33.51600263209943,204.41234270212863,0.83442223072052,617.8427883688123,97.53209355534472,-5.762550758620223,0.751710057258606,594.0915749685407,-46.69069315344695,-15.909700641073073,0.7135412693023682,558.0109187606821,148.3150896453112,-389.8835791500729,0.02471137046813965,607.3281922367432,-91.18641423536413,-390.2522426682981,0.011417120695114136,1401.81,2100.62,2.01,273.16,,,,,1752.3,2093.26,8.07,90.37,1349.77,2097.02,7.56,89.86,1335.27,2096.98,7.69,89.86,1102.21,2096.42,8.91,89.86,1760.4,1255.8,9.06,179.85,1760.16,1345.54,8.35,179.85,1760.12,1362.04,8.23,179.85,878.26,2094.49,7.79,90.06,591.72,2094.8,10.26,90.06,438.3,2094.05,8.25,89.67,1366.56,2167.96,3.68,179.51,,,,,1e,20,1568814665
44589,44589,1413.3333490822326,1568816128.2292387,1413.3333490822326,-109.74778195109111,569.545203374009,85.40585356339045,592.95705167436,0.9963741898536682,562.1404280669489,96.23634814870087,641.6983383233605,0.9931831955909728,582.702044132604,44.81098116961125,635.9041218398806,0.9942308068275452,537.6484270105848,118.51000825648985,647.9453931514901,0.4632336795330048,552.4838567030797,-15.377029000973414,625.3492511210709,0.8275004625320435,446.3875824679517,143.48493170855176,533.6894578551667,0.6557238698005676,532.1496728488382,-30.719135217638478,529.9373459110783,0.9608126878738404,594.7179311652111,249.44207426975663,405.5463583900449,0.5076449513435364,590.8562870252503,-119.47987090626611,387.26264782828974,0.8895137906074524,775.8152373075603,304.96592863895785,273.50821194425976,0.77901291847229,803.5137372480878,-182.4930667062653,262.2974113189587,0.7613023519515991,428.0886286609851,119.7705614751244,132.20232457435765,0.03121092915534973,420.9616992882496,-34.004754868279825,203.00536073012898,0.8035436868667603,606.5820153243774,96.76920871185357,-15.481115582047579,0.7405174970626831,607.8228737758835,-47.70093076607169,-2.100462588973244,0.6845075488090515,561.4958873152383,145.78913792415824,-378.05582250945656,0.0405084490776062,556.0636042532134,-108.33570101837351,-450.8707949606564,0.01092684268951416,1401.743301835534,2100.62,2.0066650917767133,273.0832971108644,,,,,1752.5701275660865,2093.256665091777,8.096679265786298,90.37,1350.0067784838534,2097.02,7.409929129952079,89.86,1335.5234530249695,2096.98,7.673325458883563,89.86,1102.5101417400958,2096.4233349082238,8.926674541116435,89.86,1760.4,1255.4998582599042,9.056665091776713,179.85,1760.1633349082233,1345.2632026174672,8.360004724669862,179.85,1760.12,1361.7632026174672,8.246674541116437,179.85,878.5201228414163,2094.49,7.779995275330138,90.06,592.0601606387753,2094.8,10.256665091776712,90.06,438.5767973825329,2094.05,8.246665091776713,89.67,1366.56,2167.829938579292,3.746698164465743,179.51,,,,,1e,20,1568814665
44590,44590,1413.36624601356,1568816128.26244,1413.36624601356,-114.50125064090149,569.4856358814956,85.62094665369827,593.1009886694702,0.9966326951980592,564.5784208805222,96.41353264858631,643.0095276937602,0.9935675859451294,590.8046529947472,46.34568077363469,639.1117528368674,0.9947844743728638,542.9132621712413,118.41514163735286,650.1450082770408,0.4667075276374817,559.4886463831402,-14.776301790514871,628.3467746168352,0.8455405235290527,452.31959264148384,143.38516192064876,536.1508509717971,0.6888934373855591,532.1006439009491,-31.498836774466834,529.9180320053907,0.9644798636436462,597.7261149679191,244.98916541259362,405.21776879289115,0.4379581212997437,598.7053765461284,-113.85798983283371,399.5015526723898,0.911810338497162,787.0602242619162,296.3884479914456,277.5613412708818,0.4146932363510132,789.2136274622093,-178.5844483366401,275.02127047176555,0.43235135078430176,391.5756502321843,117.26290715512863,160.06360022414546,0.4846880733966827,413.0806049556465,-35.867802735579524,168.8803712784373,0.3479827046394348,588.4025593391237,101.64033824579836,-28.97470398877067,0.6974348425865173,642.2471503404893,-53.96218892775154,26.96054722719035,0.5719752311706543,555.9788821196644,147.67398341365285,-387.36048847781507,0.07765209674835205,1391.7258712496514,5.142890204502276,519.3333273931307,0.013035476207733154,1401.6775079728802,2100.62,2.0033753986440117,273.0076341688123,,,,,1752.8365927098348,2093.253375398644,8.122996810847907,90.37,1350.240346696275,2097.02,7.261892938980515,89.86,1335.773469703055,2096.98,7.656876993220058,89.86,1102.8062141220391,2096.426624601356,8.943123006779944,89.86,1760.4,1255.203785877961,9.053375398644013,179.85,1760.1666246013558,1344.990158087453,8.369873804067966,179.85,1760.12,1361.490158087453,8.263123006779942,179.85,878.7767189057671,2094.49,7.770126195932034,90.06,592.3957093383109,2094.8,10.253375398644012,90.06,438.84984191254716,2094.05,8.243375398644012,89.67,1366.56,2167.7016405471168,3.812492027119771,179.51,,,,,1e,20,1568814665
44591,44591,1413.4,1568816128.2965062,1413.4,-111.44278560301814,561.6434062521037,88.14033387343247,589.893238782939,0.9959653615951538,548.6600496833285,101.05493120447494,635.6735780078632,0.978270411491394,583.1283445233132,47.51909351989804,636.7398177509463,0.9947857856750488,541.0433281210259,117.56955290147259,649.2847872253303,0.4424709379673004,557.2031481274183,-15.222546213059433,627.0957061369968,0.8584365844726562,466.4389025739807,143.01811360465953,531.5559705370472,0.9138306975364684,527.1655890816363,-37.846800375755045,515.2343678576483,0.5112234950065613,600.3213014290219,242.0102844383889,392.3210147030909,0.9581670761108398,604.9153821646131,-115.13606642207873,399.20313231081866,0.7690864801406859,770.2143097812607,301.73652782414206,278.31124893742526,0.0498407781124115,773.5696644043436,-178.54941292666118,269.36465271212813,0.3165499567985535,403.4025231648142,116.9706417129026,145.82425104072271,0.260396420955658,417.46616484368377,-31.391671805524282,191.25861352523216,0.8501654863357544,604.0292748501381,95.78261989242294,-18.854325813181767,0.7079963684082031,628.7630735030773,-52.981082210858354,14.93741732196082,0.6639702320098877,555.4675670902774,149.3132315542096,-385.0812302964106,0.04509425163269043,889.388338553738,-67.10493124981927,-66.4078879234101,0.008063584566116333,1401.61,2100.62,2.0,272.93,,,,,1753.11,2093.25,8.15,90.37,1350.48,2097.02,7.11,89.86,1336.03,2096.98,7.64,89.86,1103.11,2096.43,8.96,89.86,1760.4,1254.9,9.05,179.85,1760.17,1344.71,8.38,179.85,1760.12,1361.21,8.28,179.85,879.04,2094.49,7.76,90.06,592.74,2094.8,10.25,90.06,439.13,2094.05,8.24,89.67,1366.56,2167.57,3.88,179.51,,,,,1e,20,1568814665
44592,44592,1413.4336832167187,1568816128.3304453,1413.4336832167187,-113.40074689598379,569.1008530124244,88.15232364168585,592.7417163481014,0.9963949918746948,555.3467577445691,101.46051730827264,638.4010404076001,0.98095965385437,582.9318106464748,48.01760053572954,636.0630004347472,0.9949419498443604,540.5574368351146,118.09071895695149,648.9722156934847,0.4327771663665772,557.1413009367224,-14.633870998904793,626.5657031791986,0.8576569557189941,461.4710166321033,155.4386565685931,533.2514301887302,0.98543119430542,525.4863644543614,-32.89745534429249,520.6973746587715,0.8641675114631653,597.8777353079196,240.96699056782143,386.50882630688585,0.9403598308563232,582.8218469198205,-113.06557643768686,394.4618893543809,0.9146385788917542,765.8837608929283,302.89428089494794,283.6043507232097,0.04754975438117981,771.4276962930562,-176.84671504360972,268.63397978787555,0.3797721266746521,422.2860367478234,118.15084245319565,151.12710110638494,0.2961102724075317,425.4958758488368,-32.67815662639013,167.7582009023176,0.5352272987365723,642.73910350186,95.09554528691298,11.183227994035747,0.7478492259979248,666.7382754449716,-52.31807822727973,43.51081419230834,0.5483187437057495,559.3929826944409,148.36484744933392,-383.42963764222054,0.0702713131904602,650.8193099070194,-103.33578323486,-343.83344276869553,0.011936664581298828,1401.5426335665627,2100.623368321672,1.9932633566562736,272.8491602798753,,,,,1753.3862023770928,2093.25,8.153368321671863,90.37,1350.702309230343,2097.02,6.961793846438023,89.86,1336.279255803718,2096.98,7.545686993187831,89.86,1103.4097806287957,2096.43,8.946526713312549,89.86,1760.4,1254.5934827278606,9.05,179.85,1760.17,1344.4270609795635,8.373263356656274,179.85,1760.1233683216722,1360.930429301235,8.30357825170304,179.85,879.3027290904055,2094.49,7.7869465733749035,90.06,593.0869371322018,2094.8,10.26010496501559,90.06,439.40957069876464,2094.053368321672,8.260209930031179,89.67,1366.56,2167.445372098141,3.8025286015471487,179.51,,,,,1e,20,1568814665
44593,44593,1413.4683659199704,1568816128.3653915,1413.4683659199704,-113.40074689598379,577.1338323548403,89.80838703865356,596.6739930585987,0.9961947202682496,555.8530503530524,101.96274711829595,638.4845040706267,0.9766489267349244,587.3435304185542,49.15145069798,637.6967040969222,0.9956365823745728,546.4076020880956,117.68888925819454,651.2352440036641,0.42732876539230347,560.697102056107,-13.075807905442964,627.4458658515342,0.8918407559394836,468.9043937455244,156.22598893459568,538.6436083753013,0.9813535213470459,525.0090461612232,-32.77983579323118,521.8603898649526,0.8576925992965698,593.5219035299655,241.33158263098125,384.03442916090944,0.9495372772216796,581.4502092111587,-116.11771535913138,392.6969436814167,0.884414792060852,763.8667541665463,304.98526296641603,286.1459850849788,0.05909585952758789,782.6718071334125,-175.932097527201,278.0274947052522,0.3544767796993256,428.1420697196299,118.75669258490788,153.81210511914622,0.265871524810791,416.3023255265031,-34.96261368493049,152.3978272231062,0.447257936000824,627.7118484379099,95.60716360684047,-2.6015024504283133,0.7696934938430786,687.0679567416048,-46.10167042333626,56.957966311727716,0.29278504848480225,556.7187696267292,148.5556449545464,-382.8432576368168,0.03921997547149658,476.52505133035896,-132.9373329990583,-545.4323553279493,0.0087471604347229,1401.4732681600594,2100.6268365919973,1.986326816005964,272.7659217920716,,,,,1753.6706005437554,2093.25,8.156836591997019,90.37,1350.9312150718033,2097.02,6.8091899521312,89.86,1336.5359078077793,2096.98,7.448575424083492,89.86,1103.7184566877345,2096.43,8.932653632011927,89.86,1760.4,1254.2778701282714,9.05,179.85,1760.17,1344.1357262722506,8.366326816005964,179.85,1760.126836591997,1360.6425628642473,8.327856143979126,179.85,879.5732541757675,2094.49,7.814692735976144,90.06,593.4441689756927,2094.8,10.270509775991052,90.06,439.69743713575247,2094.056836591997,8.28101955198211,89.67,1366.56,2167.31704609611,3.7227583840685816,179.51,,,,,1e,20,1568814665
44594,44594,1413.5,1568816128.397266,1413.5,-116.06826091297742,567.9242990760123,92.03319445735086,593.2175183416363,0.9952321648597716,560.1608305889249,103.21406997397968,640.341312729815,0.969246745109558,588.9324120459247,51.38954725156511,639.3453706296802,0.9953674077987672,551.5992497649504,116.85675406297294,652.5519342969819,0.3793495297431946,558.2293638230135,-13.657314574533455,625.1338942214227,0.9176448583602904,464.7143610774272,144.82982963567008,528.2613273709048,0.9218556880950928,527.0797086085383,-38.14096614145122,509.2630089726225,0.6572227478027344,600.311356521044,240.73540251834729,390.00256305673804,0.9473747014999392,601.049307486291,-115.53173567750947,390.15968663705075,0.695781409740448,782.9145251381915,297.18944506953886,282.08423420777297,0.3929040133953095,802.9430341044125,-176.1768556968401,264.5702601845186,0.6405658125877379,424.1249888966069,118.36833944742328,147.67700064731986,0.3393998146057129,408.11843779355485,-31.801503834754357,181.2799330120504,0.8447130918502808,594.5872686692518,97.41876596573765,-28.53963856016068,0.7390078902244568,621.9092424782942,-48.792264835880744,7.364706796737638,0.6218336224555969,560.9792456512704,152.0323201685007,-402.821723878989,0.07912570238113402,419.56328056247634,-140.48193486648842,-610.9259717870963,0.013543128967285156,1401.41,2100.63,1.98,272.69,,,,,1753.93,2093.25,8.16,90.37,1351.14,2097.02,6.67,89.86,1336.77,2096.98,7.36,89.86,1104.0,2096.43,8.92,89.86,1760.4,1253.99,9.05,179.85,1760.17,1343.87,8.36,179.85,1760.13,1360.38,8.35,179.85,879.82,2094.49,7.84,90.06,593.77,2094.8,10.28,90.06,439.96,2094.06,8.3,89.67,1366.56,2167.2,3.65,179.51,,,,,1e,20,1568814665
