time,sim_time,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle
0.0,0.0,1763.7100674517696,1252.8423162578515,5.339626394827793,4.664897769666719
0.1,0.1,1763.7130749619198,1253.3676696108346,5.352236623039388,0.1892163654064679
0.2,0.2,1763.715618016929,1253.8949684957176,5.349206980643073,0.19900438272602738
0.30000000000000004,0.30000000000000004,1763.7169658925818,1254.4002124079984,5.342284382323594,355.60567907137755
0.4,0.4,1763.7190598323857,1254.9406930378418,5.339315693355894,6.777601052045937
0.5,0.5,1763.7201703301669,1255.4502509149536,5.344535895789541,355.7137521672128
0.6,0.6,1763.7205220351962,1256.0009942580293,5.336126737927197,4.520848563650182
0.7,0.7,1763.7230459848017,1256.5333237511445,5.347577848172668,0.07652024626345234
0.7999999999999999,0.7999999999999999,1763.7241224330744,1257.0614745966325,5.350000784541097,0.034691344992475164
0.8999999999999999,0.8999999999999999,1763.7229246658012,1257.5926940376314,5.356382840970703,4.509901891277146
0.9999999999999999,0.9999999999999999,1763.7219105541424,1258.1231833583074,5.3500880491629585,4.3388545667039145
1.0999999999999999,1.0999999999999999,1763.7197473960534,1258.643695553788,5.347624531453786,359.86014449576305
1.2,1.2,1763.7165436157982,1259.1541635995543,5.342832404305305,359.8096782470371
1.3,1.3,1763.7127934485713,1259.6848993826713,5.334238088173315,355.1758520720112
1.4000000000000001,1.4000000000000001,1763.7099240717037,1260.2012050920835,5.361909563638131,359.7157937231138
1.5000000000000002,1.5000000000000002,1763.7067136455169,1260.7459320543528,5.358295410867078,359.8439912669342
1.6000000000000003,1.6000000000000003,1763.7023487605536,1261.2845908197185,5.3488398769900245,355.1305582935064
1.7000000000000004,1.7000000000000004,1763.6978922624673,1261.8122668455708,5.353716033687191,358.5873657236577
1.8000000000000005,1.8000000000000005,1763.693328226368,1262.327924029926,5.345500660602018,350.77355724460534
1.9000000000000006,1.9000000000000006,1763.689593400039,1262.8561159360383,5.351409003588382,359.61196855730145
2.0000000000000004,2.0000000000000004,1763.6857426244674,1263.3782805227568,5.345859261598952,1.5418527711203087
2.1000000000000005,2.1000000000000005,1763.681997332053,1263.913260445508,5.3542549693863934,9.435243369441588
2.2000000000000006,2.2000000000000006,1763.6800081106717,1264.439736195785,5.371085809350853,8.581536020065485
2.3000000000000007,2.3000000000000007,1763.6764788447456,1264.9737495178172,5.3472659535475495,359.6866792432921
2.400000000000001,2.400000000000001,1763.6738794980236,1265.4985946303048,5.362735810280189,4.169222215398922
2.500000000000001,2.500000000000001,1763.6718301912645,1266.0208209303528,5.363574905097147,8.699738535976095
2.600000000000001,2.600000000000001,1763.6693376607334,1266.5459585059757,5.357255146677321,346.2600927680305
2.700000000000001,2.700000000000001,1763.668704680337,1267.0728550090078,5.362867829468809,2.07831226665121
2.800000000000001,2.800000000000001,1763.668331657,1267.6210862759328,5.375354698703507,355.3223714418834
2.9000000000000012,2.9000000000000012,1763.66877141469,1268.1520363928769,5.371336342229331,4.368400741972039
3.0000000000000013,3.0000000000000013,1763.668671606638,1268.6763072419217,5.370324015970659,359.9542824581354
3.1000000000000014,3.1000000000000014,1763.6681264292677,1269.2068574887683,5.3755462746737965,351.1495045828068
3.2000000000000015,3.2000000000000015,1763.6676277597273,1269.7214567938674,5.363722053416859,359.92926385552795
3.3000000000000016,3.3000000000000016,1763.6667404458985,1270.2736693658599,5.364419117834229,359.913596608623
3.4000000000000017,3.4000000000000017,1763.6653981836262,1270.804759776246,5.377006469580835,359.8987744543969
3.5000000000000018,3.5000000000000018,1763.6634572671628,1271.3405422534286,5.367374661877518,4.3467498252342125
3.600000000000002,3.600000000000002,1763.6622096512247,1271.8705344111343,5.376825045406725,351.00728635519
3.700000000000002,3.700000000000002,1763.6604693797224,1272.3941035251396,5.388517987923681,346.455934658983
3.800000000000002,3.800000000000002,1763.6591991996547,1272.9206656591764,5.367786857579568,359.90922982871984
3.900000000000002,3.900000000000002,1763.657522398206,1273.4475586817034,5.378947993757513,4.2882086521440135
4.000000000000002,4.000000000000002,1763.65438979236,1273.9843880442031,5.367755188249417,359.8291993350549
4.100000000000001,4.100000000000001,1763.651177783715,1274.5219646477403,5.369509814893321,4.259861042084537
4.200000000000001,4.200000000000001,1763.6473188149005,1275.0431643342122,5.372003160632084,4.178833148098223
4.300000000000001,4.300000000000001,1763.643595587381,1275.5684870108753,5.373125325076761,359.78201971559923
4.4,4.4,1763.6401899150956,1276.1068795793367,5.381658667553978,8.580639772873155
4.5,4.5,1763.636263436759,1276.643306432095,5.366458356410086,4.138042126982668
4.6,4.6,1763.6318295242263,1277.169528427911,5.373518194866936,8.618668411962744
4.699999999999999,4.699999999999999,1763.628791098329,1277.6885576826196,5.378111792466312,4.117001971259697
4.799999999999999,4.799999999999999,1763.6258306772925,1278.2141399852767,5.371459449754874,359.7320939542044
4.899999999999999,4.899999999999999,1763.6230756759471,1278.7397218278627,5.3690663743939355,4.2372730970907355
4.999999999999998,4.999999999999998,1763.621522752401,1279.2876651097163,5.376123782261389,4.221119704625096
5.099999999999998,5.099999999999998,1763.619669702504,1279.824005043536,5.371532129752704,355.39489859357747
5.1999999999999975,5.1999999999999975,1763.6184103778435,1280.357983412028,5.375870133251167,359.8456508685592
5.299999999999997,5.299999999999997,1763.6186505048684,1280.8889297367145,5.383120974086955,359.8844935848465
5.399999999999997,5.399999999999997,1763.618149471806,1281.4177899433266,5.358875393440509,359.9322668868859
5.4999999999999964,5.4999999999999964,1763.6182159114844,1281.9447823358141,5.357012172352637,357.3035370965136
5.599999999999996,5.599999999999996,1763.6195462073838,1282.4786406640862,5.374406007666157,7.103738626271877
5.699999999999996,5.699999999999996,1763.6207766102837,1283.0101579159484,5.371823203116914,0.04372066708862121
5.799999999999995,5.799999999999995,1763.6227862399921,1283.5399515057225,5.3728265166380575,0.028401268316770256
5.899999999999995,5.899999999999995,1763.6238353724507,1284.0752359367511,5.379821182235954,0.09722562920205746
5.999999999999995,5.999999999999995,1763.6255201324254,1284.623240794035,5.384481044490615,0.12357097082389146
6.099999999999994,6.099999999999994,1763.627458330998,1285.1507257640756,5.36250208588478,0.147060801666953
6.199999999999994,6.199999999999994,1763.6291466309226,1285.6746948639225,5.368954543714053,4.601671302426325
6.299999999999994,6.299999999999994,1763.6325382691668,1286.2117362616807,5.371331083293758,351.3289046564315
6.399999999999993,6.399999999999993,1763.6348972662222,1286.7405831819442,5.380483723550625,0.20391547179701774
6.499999999999993,6.499999999999993,1763.6381160951346,1287.2836283310924,5.3797234576018305,0.24827856572511564
6.5999999999999925,6.5999999999999925,1763.6407192580268,1287.8151889003648,5.37562011751785,4.724341069798072
6.699999999999992,6.699999999999992,1763.643460823857,1288.3499511919651,5.378744251231314,4.7489072446306295
6.799999999999992,6.799999999999992,1763.6464516493554,1288.8687673670852,5.378874851384448,357.0617828901669
6.8999999999999915,6.8999999999999915,1763.6489224805557,1289.3995073417245,5.387433558014908,0.29909635958051695
6.999999999999991,6.999999999999991,1763.6511461610987,1289.9240895439696,5.387657923848804,9.284950390791835
7.099999999999991,7.099999999999991,1763.6527011328199,1290.4332494123466,5.386167011419137,4.636086240101179
7.19999999999999,7.19999999999999,1763.6538104273236,1290.9747108456913,5.384685481469347,353.6057473328369
7.29999999999999,7.29999999999999,1763.654569776141,1291.4755446314696,5.395410952336134,0.17238716842751955
7.39999999999999,7.39999999999999,1763.6559279100677,1291.9854315908165,5.390779181512426,0.1446647665652563
7.499999999999989,7.499999999999989,1763.6561265679436,1292.5029297767132,5.377865515785984,0.1108220381070737
7.599999999999989,7.599999999999989,1763.6567770665604,1293.017803971781,5.388192563701621,359.2039435813443
7.699999999999989,7.699999999999989,1763.6548859881993,1293.5371916463216,5.394014810945202,0.14283729896118302
7.799999999999988,7.799999999999988,1763.6536510803019,1294.0653357194592,5.396533784122355,359.9857849062152
7.899999999999988,7.899999999999988,1763.651369081131,1294.6205524050656,5.3954980405063475,359.9520356933816
7.999999999999988,7.999999999999988,1763.651375420707,1295.1693365246083,5.3934885217411725,359.9262954823221
8.099999999999987,8.099999999999987,1763.6506921963296,1295.6997359541153,5.393337621245445,359.90137177054214
8.199999999999987,8.199999999999987,1763.6480864109715,1296.2478258044846,5.3927392538152406,355.45605193474063
8.299999999999986,8.299999999999986,1763.6475741866361,1296.795176587014,5.390903512848779,347.2130997085508
8.399999999999986,8.399999999999986,1763.6466932696462,1297.331057618991,5.391210222800833,355.4859398669305
8.499999999999986,8.499999999999986,1763.6452056073945,1297.8808013905393,5.3936481161898495,359.9075517115362
8.599999999999985,8.599999999999985,1763.646131011981,1298.436055368118,5.39793063135045,355.57556671500106
8.699999999999985,8.699999999999985,1763.6480451669277,1298.9963752306983,5.381141689055763,6.655012028866565
8.799999999999985,8.799999999999985,1763.6499981594288,1299.5510978199493,5.408421722950184,0.04894550557264665
