,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
37930,37930,1201.4503057232246,1569242197.5459907,1201.4503057232246,,567.2916223921208,-22.533634249286948,643.0480092083037,0.99786776304245,570.2003673574411,1.3640184580995722,693.3605172518659,0.9744658470153807,600.1623827310502,-56.70143509606771,690.3037988808824,0.977280855178833,528.497432237425,36.2788320216349,692.7931766021111,0.6004502177238464,553.6707249594343,-106.81743840982504,677.0691448425521,0.5433648228645325,399.43000632689535,113.43042499826672,560.6420387153926,0.9354591965675354,461.95131791330283,-152.75562489537575,521.8936369335463,0.7426117658615112,373.18861677299714,283.1738278333578,392.24187708293124,0.9643523097038268,554.7620346777086,-221.16866480550706,307.72629864628783,0.9679996967315674,585.9952269744045,337.9869550463442,253.55753368893662,0.9231725931167604,715.22388810084,-231.2709030697316,145.06030735470017,0.8497487902641296,383.04118686785523,115.4552883817058,105.68555751170368,0.2346963882446289,414.46869246204574,-95.89576122756344,118.39836927917446,0.2279422879219055,615.4090691342143,147.34369563033053,-36.48261416059327,0.5251619219779968,784.2300068575404,-120.121506568925,59.43499722571225,0.5753613114356995,283.7371137187747,221.88601151117138,-676.8434688777834,0.006026864051818848,546.7816852082852,-79.59805200652126,-409.6441160134003,0.2202814221382141,727.9433796669111,2099.3998777107104,5.325030572322429,265.580428012514,1925.502201207215,2092.7349694276777,7.174724849098129,90.16,1669.0922012072149,2094.05,7.225091716967291,90.57,1567.9023234965048,2095.0649694276776,7.6399388553551395,90.57,1379.5721400625705,2096.94,7.0199388553551385,90.22,1364.7821400625705,2096.9949694276775,7.054724849098129,90.22,1350.7970483456031,2097.02,6.863929968714946,89.86,1291.7873540688272,2096.88,7.72,89.86,1115.0123846411495,2096.45,7.809877710710278,89.86,889.102201207215,2094.48,7.25,90.06,752.2223234965048,2094.63,7.559816566065419,90.06,737.6023234965048,2094.6449694276776,7.604847138387848,90.06,723.1823234965046,2094.66,7.520244578579441,90.06,708.6172929241823,2094.68,7.5847859937429885,90.06,829.7424013525933,2099.195030572322,8.415764308060751,270.06,1g,28,1569240955
37931,37931,1201.5,1569242197.5792418,1201.5,,564.6114589746568,-19.42123979036443,639.6084341744312,0.9978970289230348,567.2040286552315,3.8637641307425534,691.6230904355756,0.9743927717208862,599.0866255586648,-54.647266590894965,689.3821115513446,0.9821077585220336,536.1968328300169,37.5394870636504,697.7602488954907,0.5429405570030212,560.0489558101797,-102.3745152361863,680.1676637806686,0.5354140996932983,404.76961500907447,105.78989802989902,563.1178847825522,0.971113383769989,457.721953405087,-156.42631881836292,531.480251641244,0.8813594579696655,382.23808508789,270.15079717918576,382.2088094847074,0.7923128604888916,554.015695526997,-221.00222480218468,315.98239494831034,0.9811931848526,602.0423248210024,323.54489592010424,239.9015498410901,0.9723350405693054,703.9729096929268,-221.127877599137,130.7608581675467,0.8689408302307129,393.76901843632425,119.9392694963759,110.02800294612186,0.18616724014282227,407.1760796832302,-95.97607276822399,111.75848491430149,0.2604377865791321,700.5597729091762,144.15760642456132,2.804408219127964,0.6282286643981934,809.017521769817,-118.06591359805412,63.829839302044384,0.687139093875885,239.04147523411652,238.3324483472528,-725.1159346533227,0.002058804035186768,505.53370538257445,-82.82384839473752,-433.31967789833016,0.25579988956451416,727.68,2099.38,5.33,265.65,1925.86,2092.73,7.13,90.16,1669.45,2094.05,7.24,90.57,1568.28,2095.06,7.63,90.57,1379.92,2096.94,7.01,90.22,1365.13,2096.99,7.01,90.22,1351.13,2097.02,6.69,89.86,1292.17,2096.88,7.72,89.86,1115.4,2096.45,7.79,89.86,889.46,2094.48,7.25,90.06,752.6,2094.63,7.53,90.06,737.98,2094.64,7.58,90.06,723.56,2094.66,7.56,90.06,708.99,2094.68,7.55,90.06,829.32,2099.2,8.54,270.06,1g,28,1569240955
37932,37932,1201.5324059081213,1569242197.6129286,1201.5324059081213,,568.3359023822726,-19.236895798919186,639.8493302076059,0.9979637861251832,574.1929615580169,4.587556743548639,693.6583739940552,0.9727791547775269,598.9540622254834,-54.85542434833459,689.4139336471968,0.9840654134750366,538.6015978130731,39.17443496643916,697.9358896935437,0.5634002685546875,553.9436380701724,-100.63763452649488,678.7000014435682,0.5493603944778442,398.66105001831636,107.52464507706472,552.6886938221337,0.9627513885498048,461.2777730132534,-155.88446615409148,534.7166901554642,0.8949524164199829,390.4252031955381,263.39560606232425,377.51767009876687,0.8798882365226746,555.3749486599394,-220.9391000472976,313.15614232916226,0.9755648970603944,601.4394907322485,308.30822964775837,228.92928527858558,0.968840479850769,700.3919174442781,-219.33540977269126,126.06299293581232,0.7892175912857056,412.18215886606026,123.05839738173741,104.0000741154102,0.03828340768814087,408.4773541487099,-93.74520044569763,110.50106129189012,0.3254937529563904,632.0249627037457,156.01011720585566,-91.84665690710405,0.6323699355125427,818.0074778682757,-114.62196319417812,55.021312018808146,0.7754374742507935,231.9147733206311,217.6796236062257,-727.2112556449382,0.0016831457614898682,479.07634460240575,-85.67217086823871,-472.6375442010962,0.051041990518569946,727.5082486869569,2099.3670376367522,5.3267594091878685,265.66620295406057,1926.0900819476608,2092.73,7.123518818375737,90.16,1669.6833225384735,2094.046759409188,7.2108346826908125,90.57,1568.5262849017222,2095.056759409188,7.6073158643150744,90.57,1380.1468413568493,2096.9367594091877,7.003518818375737,90.22,1365.3600819476615,2096.99,7.019721772436397,90.22,1351.3341572211646,2097.02,6.544173413454058,89.86,1292.4227660833465,2096.88,7.729721772436397,89.86,1115.6560066741586,2096.453240590812,7.815924726497056,89.86,889.6965631292858,2094.48,7.262962363248527,90.06,752.8430443109099,2094.63,7.523518818375736,90.06,738.226284901722,2094.64,7.573518818375736,90.06,723.8030443109099,2094.66,7.550278227563603,90.06,709.236284901722,2094.68,7.55,90.06,829.0477903717808,2099.2,8.468707002133094,270.06,1g,28,1569240955
37933,37933,1201.5641554092795,1569242197.6459332,1201.5641554092795,,569.4208399326677,-18.557084446465762,647.6987649910941,0.9978793263435364,564.1662416166316,6.773599834456262,687.9660614743938,0.968661904335022,592.3675659218977,-51.5531426154365,686.2168105711572,0.9866962432861328,522.8169530107672,41.41890109466142,689.2648812351532,0.7601395249366759,554.948802203734,-97.88648925397308,680.8021587778037,0.6104884147644043,396.71510336085146,110.8081777372789,533.3602140798693,0.8255928754806519,464.0169216367653,-146.1235767401541,530.6996079013271,0.7813127636909485,417.85543214343613,252.97858944732369,379.6024780511103,0.9701498746871948,542.2136277625493,-219.3122151250663,308.8118626343204,0.9669811725616456,601.8362348773277,292.4072143750089,224.90237507380826,0.9500213861465454,713.487995364974,-214.0234836836329,132.8778680750012,0.7503896951675415,359.89521483015517,126.5028776263874,123.97703009409236,0.5938253998756409,400.23949622195516,-91.71308615931491,109.44484347671666,0.2461595833301544,704.3328136863955,143.47527867284356,-24.756593513303837,0.8076103925704956,815.6180909264855,-105.75482076680296,46.881406372114064,0.6807403564453125,194.2274824572023,211.20867926432732,-759.1740770968062,0.0012234747409820554,465.8998662019792,-81.68903738185351,-495.8238014842176,0.018848508596420288,727.3399763308183,2099.3543378362883,5.323584459072048,265.68207770463977,1926.3155034058848,2092.73,7.117168918144095,90.16,1669.9119189468124,2094.043584459072,7.1822601316484285,90.57,1568.7675811105246,2095.0535844590718,7.585091213504334,90.57,1380.3690878649563,2096.933584459072,6.997168918144095,90.22,1365.5855034058845,2096.99,7.029246622783858,90.22,1351.534179078461,2097.02,6.401300658242144,89.86,1292.6704121923806,2096.88,7.739246622783858,89.86,1115.9068277333083,2096.456415540928,7.841324327423619,89.86,889.9283344877406,2094.48,7.275662163711809,90.06,753.0811655695966,2094.63,7.517168918144096,90.06,738.4675811105244,2094.64,7.567168918144095,90.06,724.0411655695964,2094.66,7.540753377216142,90.06,709.4775811105244,2094.68,7.55,90.06,828.7810945620522,2099.2,8.398858099585048,270.06,1g,28,1569240955
37934,37934,1201.6,1569242197.6831946,1201.6,,567.2231384424871,-14.149322398832064,649.3641563508143,0.9975032210350036,567.0482507787988,6.585455590123573,691.0252013911653,0.9933495521545408,584.6947058297319,-47.23005556603992,684.5223920357969,0.9869058132171632,531.4978298924308,43.208793645771074,690.4966114025943,0.8140330314636229,562.7802050736668,-93.8070244498186,685.690947010875,0.5879253149032593,410.8923630600015,111.27184806319073,532.4399751518321,0.8231148719787598,464.06227434934766,-136.4754133835684,524.7894935271521,0.05508494377136231,444.15061707137045,244.17442018859958,372.4420459815656,0.934581220149994,551.5016129022805,-220.1671344018755,319.6159186426463,0.9430559873580932,623.4785622478469,281.6705167040492,207.64105094362117,0.9774367213249208,719.8822095919652,-210.62789981649814,132.91870063787587,0.7722045779228209,338.3209367491412,128.46044773607852,128.1531645964935,0.5155178308486938,383.2104222033604,-87.63878662871575,93.33291351503391,0.5172779560089111,703.6707184315081,135.22481375586813,0.7794867752132006,0.5376409292221069,822.8057408074135,-91.74269161537684,68.01282689757878,0.6233090758323669,197.1304761938094,233.88415153773715,-760.9032406523345,0.0030623972415924072,456.8620953353175,-74.91153196761255,-509.695366792523,0.07781407237052917,727.15,2099.34,5.32,265.7,1926.57,2092.73,7.11,90.16,1670.17,2094.04,7.15,90.57,1569.04,2095.05,7.56,90.57,1380.62,2096.93,6.99,90.22,1365.84,2096.99,7.04,90.22,1351.76,2097.02,6.24,89.86,1292.95,2096.88,7.75,89.86,1116.19,2096.46,7.87,89.86,890.19,2094.48,7.29,90.06,753.35,2094.63,7.51,90.06,738.74,2094.64,7.56,90.06,724.31,2094.66,7.53,90.06,709.75,2094.68,7.55,90.06,828.48,2099.2,8.32,270.06,1g,28,1569240955
37935,37935,1201.6361412625,1569242197.7178855,1201.6361412625,,569.068265056841,-10.206512798509161,640.3460571651232,0.997738003730774,575.0651296101379,11.789906633804918,692.7191011534026,0.9954680800437928,598.8877499239037,-44.828383742300396,688.4693856844144,0.9910206794738772,542.6202520387063,46.5028097660831,696.6263190132013,0.8208497762680054,567.7123256971109,-91.58125398669053,687.813128600339,0.6417225003242493,419.83661937020514,113.03342258028914,552.1622563986593,0.9720735549926758,463.75776410911766,-151.0827354094726,530.1513929804239,0.9350824952125548,469.35609601232085,234.23114838338475,366.7345525326748,0.8941793441772461,554.7979553306681,-220.99380569835643,314.356903850155,0.973847508430481,636.7196922623426,270.8882216927121,198.4674022300991,0.9670208692550659,717.2873782221934,-217.26155602941608,140.4775221624195,0.8094635009765625,356.44680248999856,130.9446765513233,140.33910659236034,0.635707676410675,385.47567815223294,-88.16735301667353,96.86037278746485,0.22454437613487244,720.3211654304648,138.553303933956,-2.7232040692380504,0.6670851111412048,806.566371472204,-85.33884696764788,61.5915641710656,0.5607838630676271,237.01255554409678,211.24238938815532,-720.9911724505538,0.002203166484832764,447.81529996543463,-70.872564061249,-515.1252589688946,0.08629518747329712,726.9584513087491,2099.325543495,5.316385873749983,265.7397553887502,1926.8302170900013,2092.73,7.142527136250156,90.16,1670.4266029637513,2094.03638587375,7.15,90.57,1569.3146735950013,2095.05,7.56,90.57,1380.8729888375012,2096.93,6.979157621249947,90.22,1366.0929888375013,2096.99,7.04,90.22,1351.9949182062512,2097.02,6.333967282500452,89.86,1293.2282877212515,2096.88,7.753614126250018,89.86,1116.4755159737517,2096.46,7.888070631250089,89.86,890.4502170900013,2094.48,7.268315242499896,90.06,753.6210594687514,2094.63,7.535298883750122,90.06,739.0110594687512,2094.64,7.552771747499966,90.06,724.5846735950013,2094.66,7.566141262500174,90.06,710.0210594687512,2094.67638587375,7.542771747499965,90.06,828.1764133949986,2099.2,8.37421189375026,270.06,1g,28,1569240955
37936,37936,1201.6652693257295,1569242197.7458446,1201.6652693257295,-106.33375499842957,570.4023972082458,-9.76091416311349,646.6893228109283,0.997851312160492,568.4399749443712,14.105480556113315,690.6595277222201,0.9958584308624268,593.1127831445352,-45.734374652034646,685.0989171481176,0.9885172843933104,536.6735319246568,48.831262723857726,695.2509243196823,0.807002067565918,570.9970858489994,-89.72390619803659,687.0492203963357,0.6213966012001038,426.6489869887622,112.213373838937,538.4445026753913,0.8701855540275574,466.7249540322922,-137.2527370274456,525.4161027714492,0.08212268352508545,484.1026303233744,230.7537159915915,361.05838716202805,0.9799121618270874,557.1769329498841,-220.76095059856468,318.4656348790408,0.950223743915558,630.0144194130016,266.46499840234503,182.37045380472446,0.9306802749633788,719.6590485520071,-214.42777166827256,144.53547720950047,0.8137087225914001,396.273518104744,126.58248509518229,140.78726347244077,0.02531421184539795,384.4733166830648,-86.00312070519631,90.26324391269293,0.4517359733581543,718.0099716094818,136.70953922501317,27.71717916908537,0.8799136281013489,802.1738183934108,-79.91934576639011,58.74146275251825,0.4690653085708618,199.04542927106758,238.66864542553245,-757.8453047237607,0.0017681717872619629,413.82048089208183,-66.6219834064712,-536.5412834034668,0.23173895478248605,726.8040725736337,2099.3138922697085,5.3134730674270525,265.7717962583024,1927.039939145252,2092.73,7.168742393156522,90.16,1670.633412212679,2094.033473067427,7.15,90.57,1569.5360468755441,2095.05,7.56,90.57,1381.076885280106,2096.93,6.9704192022811595,90.22,1366.2968852801062,2096.99,7.04,90.22,1352.1842506172416,2097.02,6.409700246896622,89.86,1293.452573808117,2096.88,7.756526932572948,89.86,1116.7056276732628,2096.46,7.902634662864735,89.86,890.6599391452522,2094.48,7.250838404562317,90.06,753.839519942971,2094.63,7.55568852801063,90.06,739.229519942971,2094.64,7.546946134854107,90.06,724.806046875544,2094.66,7.59526932572947,90.06,710.239519942971,2094.673473067427,7.536946134854107,90.06,827.9317376638726,2099.2,8.417903988594206,270.06,1g,28,1569240955
37937,37937,1201.7,1569242197.7791815,1201.7,,575.3121103231414,-7.008335751982024,645.6645315056785,0.9980760812759399,572.473989506263,13.691680604523391,689.5591574642242,0.9962060451507568,597.9222967138365,-42.098242240873425,682.7266977596676,0.989759922027588,541.6763787718812,49.83545808503681,692.7593349635648,0.8871010541915894,579.7684222542974,-86.97952139099505,689.1122083088333,0.686880350112915,431.8764467375862,115.46100140489794,538.5245691354604,0.5517326593399048,465.52499489397536,-131.44084856251706,521.8781538820836,0.07490631937980652,495.43538860480623,225.00040618016632,361.773307713472,0.9808803796768188,564.5828351756602,-218.5230430324052,313.8660036722417,0.9679086208343506,642.8760103431931,262.57714459040847,181.41408698976272,0.9306655526161194,718.1214812251156,-215.58797640839947,144.81755499075402,0.8047202825546265,406.18452600354,123.13311362730164,151.84113693929984,0.04209506511688232,388.27262644701415,-84.57903136975818,91.70503555512134,0.419896811246872,668.9254737523403,128.3667521065133,25.01114810799189,0.7201091051101685,806.0235142109387,-76.89566665955479,56.767542664630696,0.3048509657382965,158.53982660591828,228.18817288153545,-798.9424555620801,0.002540677785873413,397.1737753460503,-62.89120938510321,-553.4244246638449,0.058516442775726325,726.62,2099.3,5.31,265.81,1927.29,2092.73,7.2,90.16,1670.88,2094.03,7.15,90.57,1569.8,2095.05,7.56,90.57,1381.32,2096.93,6.96,90.22,1366.54,2096.99,7.04,90.22,1352.41,2097.02,6.5,89.86,1293.72,2096.88,7.76,89.86,1116.98,2096.46,7.92,89.86,890.91,2094.48,7.23,90.06,754.1,2094.63,7.58,90.06,739.49,2094.64,7.54,90.06,725.07,2094.66,7.63,90.06,710.5,2094.67,7.53,90.06,827.64,2099.2,8.47,270.06,1g,28,1569240955
37938,37938,1201.7337838482076,1569242197.8129725,1201.7337838482076,-79.51437197681254,572.7073907195654,-4.911342527352751,643.067597204292,0.9979740381240844,569.8793518781907,15.858139432129548,686.8542495902328,0.9970642924308776,595.4111305894098,-40.69400853745585,679.7565715392752,0.9909839034080504,539.0439727414848,50.548911580365285,688.4583746945508,0.8980435132980347,574.4007134092474,-85.9286903349494,685.0639878866294,0.6955200433731079,434.7634839117562,107.95231885282692,544.8671779295713,0.7821699976921082,465.663328436494,-131.68824286483752,525.9052997331182,0.10535463690757753,510.4726675309116,219.4702614913255,365.63506279161766,0.9794338345527648,564.8418032709344,-219.2917192410781,314.06660274708685,0.9638975858688354,671.7850667450564,259.9813123323914,183.44832484012096,0.9384958148002625,716.4398596935655,-214.64807616483174,143.98902568817215,0.8334463834762573,408.37598410915183,117.97917033837005,172.42639240289876,0.1681767702102661,375.83994935200536,-89.0236911891987,89.39148122393891,0.3921458721160889,662.1532800852012,129.31926664978891,31.74522672325466,0.7076370716094971,782.8377427876655,-87.38208067578627,11.445767904468198,0.5328440070152283,212.22401736634117,240.98118055659862,-743.0814063055002,0.005279362201690674,383.6675745708683,-67.47621750525514,-581.4887785370139,0.04695788025856018,726.4409456045009,2099.289864845538,5.31,265.874189311594,1927.5298653222726,2092.73,7.179729691075572,90.16,1671.1232437070933,2094.03,7.173648693745166,90.57,1570.056757246376,2095.0466216151794,7.587027078565904,90.57,1381.5564869374514,2096.93,6.980270308924428,90.2233783848207,1366.7764869374514,2096.99,7.043378384820738,90.22,1352.6363517829895,2097.02,6.587838005339187,89.86,1293.9801356311968,2096.88,7.746486460717048,89.86,1117.2435140160176,2096.46,7.903108075896309,89.86,891.1566220919137,2094.48,7.233378384820738,90.06,754.3533788615554,2094.63,7.549594536613357,90.06,739.7433788615554,2094.64,7.533243230358523,90.06,725.3233788615553,2094.66,7.592837766971883,90.06,710.7567572463762,2094.67,7.5502703089244285,90.06,827.3595940598786,2099.2,8.409189073226718,270.06,1g,28,1569240955
37939,37939,1201.7668964530892,1569242197.8460922,1201.7668964530892,-80.13774280425147,576.7952347435719,-4.93731530352062,642.4751243954718,0.9978809356689452,577.7630648735352,13.70231091838864,686.6016400117977,0.9968919157981871,588.7723499056681,-42.67632701810678,675.2975842043118,0.991479754447937,546.9555235183929,49.68214153686929,689.330533633982,0.8976622819900513,563.9253194883734,-88.45933602951605,679.4216804756577,0.7415601015090942,439.9370122244903,106.69804861741129,545.5973008586303,0.8007060289382935,466.1669921208529,-130.57609739707326,526.7328221805532,0.13553386926650998,514.1097599033576,216.3836432034771,359.2103587144413,0.9718561172485352,555.3818864830362,-218.82708048088142,315.18007043443816,0.968721091747284,698.2515054352405,254.74794991005558,192.06199999972046,0.9411238431930542,732.1272569100456,-210.47265431136262,143.31433693774832,0.7383309006690979,403.7648375958506,116.73594714526642,184.38456483632802,0.33528485894203186,373.6219073158528,-86.02709636868799,85.64948534823284,0.3830312192440033,655.8600963513268,129.85537859948226,34.278211752095054,0.7457196116447449,800.6150072373204,-78.10884074479111,41.17363481249527,0.2168947160243988,319.8015383058699,224.9072493596427,-649.1707324951353,0.003866493701934815,346.8211298704042,-66.27670469422648,-617.0702580875634,0.018059104681015008,726.2654487986273,2099.279931064073,5.31,265.9371032608695,1927.7649648169333,2092.73,7.159862128146468,90.16,1671.3616544622425,2094.03,7.196827517162451,90.57,1570.3084130434781,2095.0433103546907,7.613517162471374,90.57,1381.7882751716245,2096.93,7.00013787185353,90.22668964530891,1367.0082751716245,2096.99,7.0466896453089225,90.22,1352.8582062356975,2097.02,6.673930778031965,89.86,1294.235102688787,2096.88,7.733241418764313,89.86,1117.501792334096,2096.46,7.886551773455392,89.86,891.3983441075512,2094.48,7.236689645308923,90.06,754.6017233981693,2094.63,7.519793192219704,90.06,739.9917233981691,2094.64,7.526620709382156,90.06,725.5717233981693,2094.66,7.556413901601861,90.06,711.0084130434781,2094.67,7.5701378718535315,90.06,827.0847594393595,2099.2,8.349586384439407,270.06,1g,28,1569240955
