,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
29822,29822,908.9666180168373,1568972710.3673086,908.9666180168373,,685.2096694231387,-12.903927610151813,614.2726122208321,0.9962401390075684,682.7396991548479,7.275911440894668,644.9099637466933,0.993239402770996,707.9174655756088,-40.322035842459776,651.6601243035583,0.9738811254501344,658.8514360675956,47.48440044656501,661.4909517425126,0.9168317317962646,730.3689351347725,-64.47003811121331,678.1605766609573,0.3279322981834412,548.4819249490893,114.86722718627293,573.0481228351682,0.9064004421234132,572.848183004549,-113.71578447042809,560.9026083268368,0.8644001483917236,684.2905933929235,201.63774034411227,388.5865849437577,0.38881567120552063,608.0342989114564,-222.0181576851387,365.8159796148194,0.9707373380661012,840.4592258496376,225.7537575741039,218.14555601336002,0.9556620717048644,745.5957779073732,-224.0786524452797,175.54735125401677,0.7064958810806274,373.6520092220364,113.12106759401891,169.4547445744885,0.5320651531219482,449.90789372648436,-96.97070231522859,155.30234255785047,0.316508948802948,647.2617601425752,150.50178552697452,7.4425400102035155,0.20911043882369995,866.6996945609981,-102.18023875195892,120.47457800289952,0.6379777789115906,230.2253039990079,167.4554434002593,-734.0655164367447,0.006833910942077637,616.2210038034759,-117.76490498578416,-377.19068902794083,0.09021785855293274,764.2270558653007,2099.416661801684,8.033338198316258,270.22319224882847,1832.8829441346993,2092.99,8.093338198316259,90.16,1712.6862677380668,2093.613338198317,8.210058379795111,90.57,1696.2962677380667,2093.78,8.23333819831626,90.57,1761.1266618016834,975.9870266754033,7.4200145949487775,179.85,1761.0866618016832,991.4970266754033,7.403309008418704,179.85,1760.59,1182.4636446922407,6.426661801683741,179.85,1370.926253143118,2096.97,8.426647206734962,90.22,800.697041270352,2099.23,7.67,270.06,1g,24,1568971732
29823,29823,909.0,1568972710.4009547,909.0,-127.05091104338078,684.5695089304685,-11.059832056384053,616.0072221183877,0.9965068101882936,688.6812974803951,8.456257041338425,649.5315839353261,0.9931671619415284,700.008906602931,-38.47043790987585,651.2621688745309,0.972408413887024,651.4544047013246,53.978272251371386,659.8836983497695,0.9211140871047974,721.541337406147,-62.39586358345787,676.4651066178985,0.3089863657951355,547.4189064632666,114.24154288784857,573.2644885086845,0.9696731567382812,564.5858392566308,-114.43607896608052,559.6615035924152,0.8668512105941772,673.4613298074961,205.3212554987962,379.3775269285386,0.967321515083313,615.8132903736597,-219.31181075047905,369.9532082878363,0.970900535583496,831.3456552843897,222.03205702857545,230.28099053799264,0.7947763204574585,745.6922812324476,-222.67497053623157,175.16252076745778,0.6039558053016663,402.8217671183748,119.55690003940713,167.79928870358282,0.4664204120635986,442.30352236664686,-96.03508467239818,154.74677587299806,0.21219441294670105,757.3542217991885,178.4007272097229,96.40016918005988,0.10369572043418884,852.1142532919989,-90.8927574477223,105.88738886910416,0.6897867918014526,161.92845237646577,231.2652576101409,-734.1424785374713,0.008562743663787842,598.9847525141107,-114.97129565394957,-400.5551263552345,0.11425480246543886,763.96,2099.42,8.03,270.32,1833.15,2092.99,8.09,90.16,1712.96,2093.61,8.17,90.57,1696.57,2093.78,8.23,90.57,1761.13,975.74,7.41,179.85,1761.09,991.25,7.42,179.85,1760.59,1182.25,6.43,179.85,1371.21,2096.97,8.44,90.22,800.44,2099.23,7.67,270.06,1g,24,1568971732
29824,29824,909.0334029953896,1568972710.4346035,909.0334029953896,-61.44969629952146,689.1035507148881,-10.514765702847283,617.4393886025894,0.9973446130752563,688.8150579074156,10.699004208923585,650.5890027282057,0.9938452839851379,703.169113657601,-37.80433774924873,652.0964186024532,0.979202389717102,660.4889649318308,57.98499464302186,665.1961918227641,0.9287319183349608,726.5959421002644,-62.691730432812655,681.7378402773021,0.2579699158668518,547.1745994703305,118.24857267644268,574.0851630889068,0.9777647256851196,570.8627087702823,-116.43324718249664,564.775292412005,0.8477796316146851,671.8171608202482,206.9883410951693,385.63637541191804,0.3591192364692688,621.3047197753848,-217.95394833199512,370.7305119767128,0.9745994806289672,835.1711898842383,229.8614039122712,221.28095044576983,0.9522027373313904,749.1084846066672,-222.36777197813703,174.95179528405149,0.5547558665275574,420.3074921654264,120.32453889662428,177.30312619732132,0.3174958825111389,441.2906114831797,-92.07808389244808,138.4009225100216,0.5201227664947511,790.2429526126652,190.5813480924657,129.31422691958,0.17064538598060608,857.8888075462672,-84.99185714648517,101.71794325946965,0.4779800772666931,137.26575551401942,237.98822086380957,-720.4026594811372,0.008331060409545898,549.8980460014117,-118.93469752348277,-451.70559145017705,0.0603819489479065,763.6927760368835,2099.4233402995387,8.033340299538954,270.40684778801284,1833.4205642626557,2092.986659700461,8.093340299538955,90.16,1713.2339045621945,2093.606659700461,8.196722396311646,90.57,1696.8439045621944,2093.776659700461,8.219979101383133,90.57,1761.13,975.4928178341173,7.403319400922087,179.85,1761.09,991.0028178341173,7.403298502305222,179.85,1760.59,1182.0362208295066,6.399937304149398,179.85,1371.4905851612725,2096.97,8.426638801844177,90.22,800.1827969355004,2099.23,7.67,270.06,1g,24,1568971732
29825,29825,909.0666980658721,1568972710.4681435,909.0666980658721,-63.23436847934397,685.4320159573373,-9.5506306943451,614.9377633715443,0.9975813627243042,688.6685396231038,14.285165777262428,651.3674938160716,0.9918763637542723,701.2438904311015,-38.46137690504118,652.3196353651638,0.9705739021301272,654.3427585279677,62.72202697267329,664.0167319562222,0.8954474329948425,725.7942832022408,-60.6056984630973,683.3658881549777,0.28353482484817505,552.485146963825,118.57219476788885,573.6235398470575,0.9758678674697876,574.1279001757722,-112.24102862224731,570.7695194740879,0.7999709844589233,675.7414484642848,218.76328496598686,387.6907936402066,0.8489342927932739,621.2190970006789,-219.22331263244342,371.7014487934617,0.9766619205474854,807.1183847112205,227.92848942610848,217.41292731570468,0.8324015140533447,749.0888832476552,-224.6404041770388,176.6686580599238,0.7055640220642091,420.0799308959604,107.3500832472753,180.5656185492712,0.1017756164073944,435.5683877904515,-92.62518479500885,134.72101825039778,0.3928548991680145,721.4612269039073,184.4875169243009,91.50635389965576,0.5891608595848083,857.8334412921707,-82.49304744146758,95.44986951034487,0.4375649690628052,506.08431245666725,198.6548205918109,-304.1979897448539,0.015792042016983032,493.2007594934629,-105.93919307806524,-509.845084439702,0.010126113891601562,763.4264154730237,2099.4266698065867,8.036669806587204,270.4934149712673,1833.690254333564,2092.9833301934127,8.096669806587204,90.16,1713.5069241401507,2093.6033301934126,8.223358452697639,90.57,1697.1169241401508,2093.7733301934127,8.209990580238388,90.57,1761.13,975.2464343125467,7.396660386825591,179.85,1761.09,990.7564343125467,7.386650967063978,179.85,1760.59,1181.8231323784191,6.369971740715159,179.85,1371.7702637533253,2096.97,8.413320773651183,90.22,799.9264248927852,2099.23,7.67,270.06,1g,24,1568971732
29826,29826,909.1,1568972710.5016904,909.1,-68.1921514713231,685.4686170030877,-8.984580341760832,614.2525965850052,0.9974314570426941,692.3220721826924,16.152025143078525,652.5733238746715,0.9894348978996276,712.0098547334418,-36.39967051121864,657.7236495326725,0.967470109462738,654.881554134533,66.30756052316659,661.6052967856574,0.8929799795150757,727.6968665371471,-58.55667776748898,685.5210934326055,0.26158326864242554,552.4333471395307,120.31032561138595,564.1024023289244,0.7911096215248108,570.5246017981963,-105.27739258340412,559.3683016552136,0.8946124315261841,675.5499180341592,223.0034242998288,389.7181494778756,0.824519157409668,633.8496097666741,-220.3758944844521,375.2418146899105,0.9699712991714478,826.6008617880104,230.9499913830893,214.554487501378,0.9343237280845642,749.0410964507654,-229.7928512538628,186.7807604094216,0.7202360033988953,449.6756304479264,115.55013671971443,196.70102849296725,0.2405663728713989,434.7058252303432,-86.69049558722811,103.34954739425831,0.8137441873550415,771.4543405991216,196.21980692062874,132.28255830841235,0.2483908236026764,860.0460655579617,-76.04285097561156,71.46645654057028,0.06831321120262146,403.4092236292265,210.1617590510164,-422.61444120452796,0.00889641046524048,497.5519542615592,-92.76293618529844,-505.69963268336005,0.0058855414390563965,763.16,2099.43,8.04,270.58,1833.96,2092.98,8.1,90.16,1713.78,2093.6,8.25,90.57,1697.39,2093.77,8.2,90.57,1761.13,975.0,7.39,179.85,1761.09,990.51,7.37,179.85,1760.59,1181.61,6.34,179.85,1372.05,2096.97,8.4,90.22,799.67,2099.23,7.67,270.06,1g,24,1568971732
29827,29827,909.124904081356,1568972710.534994,909.124904081356,-61.16377680927115,694.3000353178695,-7.415943060019777,615.3277655105035,0.9967982769012452,689.7012226354341,18.398450324540814,650.0860728282294,0.986488938331604,711.7120111356816,-35.72396952238701,653.749530383981,0.9716290831565856,648.3882440443081,68.06667417864463,658.540475324949,0.8941609859466553,729.3279464098697,-57.06256635512433,684.3409705286685,0.350824773311615,552.6496363911572,121.26083164104332,562.2798104794886,0.831112265586853,571.5476779269112,-107.21335027393441,565.520449741564,0.8101981878280641,665.6202979934158,223.9765260729588,382.39021187140776,0.8179901838302612,628.1494611841075,-220.07985177535062,358.29782076666055,0.9769460558891296,830.2171010816107,239.276077400977,228.2528786595564,0.6631833910942078,762.0486007739754,-224.83346636823373,187.78882813106358,0.677135169506073,455.8860034593528,117.94261434310488,203.60485180896669,0.2603291869163513,434.50815707581495,-85.38927445647845,111.92436258831098,0.7497339844703674,699.3037783926309,179.2415031224443,80.09660394030412,0.5069812536239624,868.897054460409,-78.08552477388072,91.14429190731946,0.2710065245628357,478.4784370684033,174.00793490230305,-368.5850623905343,0.01486581563949585,1407.0362411140009,-28.240991121308173,411.8507217347306,0.005252957344055176,762.9582769410155,2099.434980816271,8.042490408135611,270.6522218359327,1834.1642134671201,2092.98,8.104980816271219,90.16,1713.98421346712,2093.6,8.230076734915114,90.57,1697.5967038752558,2093.767509591865,8.224904081356106,90.57,1761.13,974.8157097979648,7.385019183728779,179.85,1761.09,990.3257097979648,7.37,179.85,1760.59,1181.4506138793206,6.354942448813664,179.85,1372.2591942833913,2096.967509591864,8.4,90.22,799.4807289816936,2099.23,7.67,270.06,1g,24,1568971732
29828,29828,909.1499030116316,1568972710.5684242,909.1499030116316,-127.54185993601038,692.6028724532573,-7.843481955086979,611.1212477202969,0.9964211583137512,697.8121927886908,17.581556922670586,649.6021884887882,0.9852309823036194,724.2836930724939,-32.123519624764484,659.5611646615222,0.9527862668037416,657.160535882298,65.61379228846728,659.0018187924787,0.9122854471206664,735.282336908522,-58.38677639765474,683.4192002308616,0.1655236780643463,552.8944933693839,121.45594452674074,561.5681989077405,0.8054457306861877,574.8317538219171,-110.69153062862223,569.685852622639,0.8279139995574951,664.0761950338682,225.31113756415704,382.04886408294084,0.8196539878845215,612.7986931965636,-222.1365039075449,367.6267340508493,0.9765138030052184,831.8304489010371,228.5692718020552,216.79440315531727,0.9567174911499025,750.9349150876146,-228.03981148583716,178.29359727320076,0.7912353277206421,454.6056730032576,103.83732426258345,202.91099045863305,0.18600836396217346,429.4083322276706,-91.72114090387234,123.81546704205326,0.42620232701301575,680.8421840325482,167.57731190950545,65.85183973630913,0.501383900642395,854.9636663973309,-82.30487057520888,100.51696478520216,0.29975709319114685,467.5405546981426,141.745056560909,-372.8212856511331,0.04642295837402344,1109.2594768989022,-45.52330277511172,108.63952695654808,0.008092612028121948,762.7557856057849,2099.439980602326,8.044990301163148,270.7247187337313,1834.3692046953781,2092.98,8.109980602326297,90.16,1714.189204695378,2093.6,8.210077590694809,90.57,1697.8041949965414,2093.765009698837,8.249903011631488,90.57,1761.13,974.630717713927,7.380019397673702,179.85,1761.09,990.140717713927,7.37,179.85,1760.59,1181.2906207255585,6.3699418069788925,179.85,1372.4691852977044,2096.9650096988366,8.4,90.22,799.2907371116006,2099.23,7.67,270.06,1g,24,1568971732
29829,29829,909.1749768226324,1568972710.6019547,909.1749768226324,,688.0273400527217,-8.165414359987984,609.3345131273446,0.9949105978012084,691.899755470225,15.576333347485646,645.4891775766381,0.9803740978240968,724.7692001480881,-30.79917948600055,661.2555032014998,0.9414697289466858,656.2325021531017,65.7351321347472,658.5952145066371,0.9055026769638062,737.2896086302787,-59.06826585208048,683.713038537637,0.1393149197101593,553.8030007802568,119.7925004169482,559.3224525159135,0.8291956186294556,582.6718500798644,-102.07159202507023,563.4259159148447,0.9028539657592772,667.9913511598804,218.98905720110312,383.04848466266645,0.8848368525505066,620.9756323879194,-219.59323373592602,359.24353039319084,0.9804282784461976,823.7180981533096,220.63613904345246,225.1223289870904,0.8310292959213257,762.738576762014,-227.99955301993413,185.7298983528793,0.7174400091171265,444.7644546085036,114.46642627322252,195.3412596584605,0.2515161633491516,445.1641688807193,-84.93509909772067,130.01768783289802,0.707890510559082,651.0315600173561,159.57035156133512,36.44341942101275,0.3297110199928284,720.7516670217365,-84.71909054489481,13.037279559204304,0.4777693748474121,501.3676144510962,142.40468830454176,-386.81616166755714,0.008314520120620728,988.135626609176,-51.9839782072256,-17.806828949611372,0.008505314588546753,762.552687736677,2099.444995364526,8.047497682263247,270.79743278563416,1834.5748099455866,2092.98,8.114995364526495,90.16,1714.3948099455865,2093.6,8.19001854189402,90.57,1698.0123076278494,2093.762502317737,8.274976822632476,90.57,1761.13,974.4451715125197,7.3750046354735055,179.85,1761.09,989.9551715125197,7.37,179.85,1760.59,1181.1301483351522,6.384986093579487,179.85,1372.6798053101131,2096.9625023177373,8.4,90.22,799.1001761479931,2099.23,7.67,270.06,1g,24,1568971732
29830,29830,909.2,1568972710.6354175,909.2,,685.8419554465434,-9.889094096764296,608.6990276052952,0.9948506355285645,698.4200864344211,12.81997338311728,647.7832871563827,0.9865148663520812,730.2633160026005,-32.76731736528022,662.5049336439223,0.948935866355896,656.3695009786743,60.56844416075408,657.4933083484491,0.9296432733535768,734.9601325641895,-58.534624401865905,684.3150010288244,0.4438800215721129,558.4878408444589,121.68920829808764,559.9050741249671,0.8668228387832642,576.3075504204247,-102.11911989036369,558.9085116408457,0.8885341882705688,676.9276199236347,217.62712419256874,383.73780617119405,0.8849920034408569,631.2843886925051,-219.34258362968885,359.6589823804446,0.9755080938339232,820.869952601245,222.8555084483011,226.29489733295708,0.8354292511940002,754.9687596995909,-233.88869916249016,180.18012951520768,0.6952993869781494,423.10698252973776,120.07864767670776,175.58979019892377,0.4008283913135529,434.476916081947,-90.20800801942318,119.7535960523085,0.7337151169776917,728.0932970896381,150.16317753201162,58.63240769952364,0.3110407590866089,827.6453724999367,-92.35577072636356,90.79165681164827,0.4539600908756256,535.1022347432852,147.84094305815088,-418.2298647004177,0.014173239469528197,910.1626992687986,-81.83062309512044,-96.55007062458395,0.009580343961715698,762.35,2099.45,8.05,270.87,1834.78,2092.98,8.12,90.16,1714.6,2093.6,8.17,90.57,1698.22,2093.76,8.3,90.57,1761.13,974.26,7.37,179.85,1761.09,989.77,7.37,179.85,1760.59,1180.97,6.4,179.85,1372.89,2096.96,8.4,90.22,798.91,2099.23,7.67,270.06,1g,24,1568971732
29831,29831,909.2500303138817,1568972710.6690607,909.2500303138817,,683.5413202072377,-10.717310409420845,608.8297901508517,0.9958125352859496,691.5130537542989,11.128083953967192,645.8256906559734,0.9894540309906006,722.019886868629,-34.14821428995808,659.1696704953548,0.9687336683273317,655.7168289802344,58.737696920375264,658.7468181730555,0.9351565837860109,732.4992854907564,-58.93267236424123,681.5914415120211,0.4049780964851379,547.2791335775861,116.46072072106934,546.5081468495416,0.6367790699005127,573.5621180574515,-112.05155607023922,562.119959053622,0.8294343948364258,678.969931901686,213.13764706534874,380.98366516671706,0.9823403358459472,605.7548660187906,-225.0795834032237,361.2342758367282,0.9586944580078124,835.5308820815452,224.0819580012159,217.84886973312763,0.9688990712165833,771.5697543692087,-233.07284683401954,189.0825056162016,0.4527776539325714,421.9487486096736,118.24365067278738,155.28550750802597,0.571129560470581,426.5152334507595,-98.3314052716588,122.4600214592924,0.3163638710975647,718.2205999398981,143.7792685372931,36.88306019437015,0.2936888337135315,871.9625592139702,-100.71273964551176,119.48284461620165,0.3997547626495361,534.4562121536002,153.43476831503608,-438.2083972757953,0.032196640968322754,630.6318782827307,-139.70283142128343,-380.3764560057286,0.018712639808654785,761.9497574889467,2099.4600060627763,8.039993937223668,271.0300970044213,1835.1852455424412,2092.98,8.130006062776332,90.16,1715.0102485738296,2093.594996968612,8.200018188329,90.57,1698.6302485738297,2093.754996968612,8.219951497789335,90.57,1761.13,973.8897756772757,7.3850090941645,179.85,1761.09,989.4047787086638,7.3549909058355,179.85,1760.59,1180.6548090225456,6.359975748894668,179.85,1373.3152576679945,2096.96,8.440024251105333,90.22,798.5247665831113,2099.23,7.67,270.06,1g,24,1568971732
29832,29832,909.3,1568972710.7026632,909.3,,690.1798381317326,-10.574604849334484,614.4152510201511,0.9957846403121948,687.3636960323903,9.25682197839796,644.6144234736247,0.9923065900802612,717.6889693774472,-36.900502875499576,657.8896730923136,0.9719678163528442,655.5561759858638,52.94541014333685,658.494554025634,0.9347037076950072,731.9873023711743,-59.82954799521389,680.1538166479843,0.43773797154426575,547.4846155879571,112.58764045323359,570.8087014400172,0.9686280488967896,571.7552278757056,-109.44253594855743,555.3854928581161,0.8464860320091248,662.8277141033755,210.60623601984284,362.8109433696041,0.9483238458633424,612.5363285050057,-224.21421486697517,364.6548813737716,0.9658527374267578,819.8804683083744,226.67284681748777,204.96591017223759,0.9615598917007446,754.6102701398448,-232.30428463392602,177.1438495689974,0.626359760761261,424.3711922671503,115.71204007162657,155.6868009709499,0.5759235620498657,454.1183533853566,-100.83792147999577,151.08790398666866,0.16108569502830505,715.3017903952948,140.0078050698891,28.23572163779693,0.292432963848114,798.9015788645545,-114.26797770741621,81.73131562097757,0.5438196659088135,516.6367097657492,137.93183128949434,-472.9436981148068,0.019093781709671017,755.1385081365272,-92.70245058852885,-254.76900172774242,0.005417943000793457,761.55,2099.47,8.03,271.19,1835.59,2092.98,8.14,90.16,1715.42,2093.59,8.23,90.57,1699.04,2093.75,8.14,90.57,1761.13,973.52,7.4,179.85,1761.09,989.04,7.34,179.85,1760.59,1180.34,6.32,179.85,1373.74,2096.96,8.48,90.22,798.14,2099.23,7.67,270.06,1g,24,1568971732
29833,29833,909.3346439960004,1568972710.7376056,909.3346439960004,-64.70239976409074,685.8393314452927,-11.039173324101071,613.8330744503701,0.9962856769561768,693.0816104502217,8.245515593971312,649.4687777439799,0.99314683675766,709.9105630083634,-39.95056615710595,653.6970560102509,0.9726616740226746,675.0282295835967,46.12597348766444,670.1493766279648,0.9298641085624696,731.2907731340304,-62.59187973515562,677.3955768610767,0.35225847363471985,550.2402867514721,110.8911353731416,577.6346764315717,0.959834635257721,573.2898401116062,-121.59783003108632,560.2330650537167,0.8700809478759766,679.3949609410216,209.18351397267983,365.9702725354095,0.9285563826560974,633.5892114187865,-223.3045040290759,373.4538905925177,0.9622284770011902,809.7289000179942,229.4277680359644,194.9083401111647,0.9559428095817566,749.5784925820674,-242.92135567295142,186.65937282856376,0.4163385331630707,420.5359073720522,115.37931854203488,131.06274517005915,0.3993217349052429,474.178400572165,-95.22683100634113,171.9517712166229,0.1870734691619873,707.2363774883278,137.23368947137322,15.076172189921891,0.2937107086181641,734.0525489351281,-125.01662971216908,48.79494056817725,0.33372223377227783,490.46197359276664,145.94858107043504,-512.7706898620892,0.023539364337921143,817.0419079248583,-68.8480273252268,-159.5824689286805,0.007454395294189453,761.2728480319963,2099.4803931988,8.03,271.3355047832019,1835.870616367604,2092.98,8.14,90.16,1715.7040807672038,2093.5865356004,8.219606801199866,90.57,1699.3240807672034,2093.7465356004,8.174643996000446,90.57,1761.13,973.2636344295967,7.410393198800134,179.85,1761.09,988.7836344295965,7.353857598400179,179.85,1760.5934643996,1180.1182784255968,6.344250797200313,179.85,1374.0310095664038,2096.96,8.473071200799911,90.22,797.8732412307967,2099.23,7.67,270.06,1g,24,1568971732
29834,29834,909.3665575367042,1568972710.769794,909.3665575367042,-61.64655597868607,690.1739238366151,-14.201149179810931,614.6739712231788,0.9955152273178101,692.220174111262,5.012863044158607,652.1838521543739,0.9918241500854492,716.0908636682315,-46.135796575416364,658.0906678515504,0.955803155899048,672.4013246502072,45.67343568858831,672.0107341743235,0.906949520111084,728.2911363046048,-66.1124003025449,674.8842750806975,0.2135155200958252,555.7459201319831,111.88244256677942,577.4740609328219,0.9101759195327759,573.6802308902586,-119.80453766931299,560.5989146010048,0.8322423696517944,690.9262890073818,207.631791892884,375.2041684231392,0.9480979442596436,614.5422346351509,-226.81010579025985,365.59386372857125,0.9554513692855836,832.0474736576448,226.32248869369513,210.10032912809052,0.960037350654602,746.6949495777153,-235.45996985081626,184.28977558640662,0.5626645088195801,431.7648846109076,113.60867994524958,155.06632656067634,0.4278088212013245,474.3515136653031,-96.91864094334768,178.10270016160388,0.12328171730041505,717.3264331670964,143.3999530069132,26.19134803673791,0.38017669320106506,709.1920248040415,-132.13698952845542,47.1705253901213,0.2984936237335205,451.6242214617082,152.09774625822362,-561.5810160061149,0.02256619930267334,827.6420028869156,-85.72215442369537,-102.13007586870536,0.004580646753311157,761.0175397063658,2099.4899672610113,8.03,271.469541654158,1836.1291160473047,2092.98,8.14,90.16,1715.965771800975,2093.5833442463295,8.210032738988716,90.57,1699.585771800975,2093.7433442463293,8.206557536704281,90.57,1761.13,973.0274742283883,7.4199672610112835,179.85,1761.09,988.5474742283884,7.366623014681711,179.85,1760.5966557536703,1179.914031765093,6.366590275692996,179.85,1374.299083308316,2096.96,8.466688492659145,90.22,797.627506967377,2099.23,7.67,270.06,1g,24,1568971732
29835,29835,909.4,1568972710.8035245,909.4,-63.00576114387921,688.2548471277053,-24.312043807515145,607.0339377239086,0.996064066886902,692.1890209894515,3.01416032562296,652.1134916771413,0.9923919439315796,716.5228894047542,-48.973058432369356,658.2878886566723,0.9504649639129642,668.3223742163599,46.56070850807498,672.0960964382541,0.8821641206741333,727.3844868988432,-69.74684275606889,673.3354906918672,0.1548183560371399,563.2438045177338,119.53678666518628,567.8320489066789,0.0907781720161438,581.7646838967632,-102.34048228442276,552.2030999779051,0.24345803260803225,693.6516633104543,213.53769102005126,380.980314467472,0.8260791301727295,609.0947401858907,-230.39263850015428,362.3217859609828,0.935687243938446,830.5775011133179,225.5474526933804,209.2139619744313,0.9590112566947936,733.2747030083171,-234.93357511657013,174.32014103494552,0.6695829033851624,418.65284957575454,113.35642801073574,164.42539560288816,0.3725180923938751,496.0853486607015,-86.89462294996027,172.96549833553303,0.32275670766830444,599.1881804357928,152.58983912986537,-33.785039043930915,0.16345790028572085,758.4279241444314,-124.17782362818103,75.1239670768737,0.040546774864196784,419.02763641681463,149.45324087753133,-544.5626633098308,0.01657760143280029,851.2370796460492,-65.70334925848775,-86.03102395594635,0.010684043169021606,760.75,2099.5,8.03,271.61,1836.4,2092.98,8.14,90.16,1716.24,2093.58,8.2,90.57,1699.86,2093.74,8.24,90.57,1761.13,972.78,7.43,179.85,1761.09,988.3,7.38,179.85,1760.6,1179.7,6.39,179.85,1374.58,2096.96,8.46,90.22,797.37,2099.23,7.67,270.06,1g,24,1568971732
29836,29836,909.4333231572397,1568972710.8370962,909.4333231572397,-64.79333657419285,689.1335376958998,-23.29236639920692,604.493954842549,0.9939467310905457,696.8268731692734,-0.9916337468901304,650.2042276365994,0.9186530113220216,713.6151292698387,-46.93028820934902,656.1359732256093,0.9391355514526368,672.5319905142303,46.74714300747322,674.672794425396,0.8474706411361694,726.7547640498448,-70.24754847817276,673.4014295106023,0.18109339475631714,565.006307158351,121.84643892829992,561.1390918783936,0.095413476228714,581.7718903270166,-95.56497383725826,547.8703934215594,0.26293689012527466,683.930974199644,208.56112469108726,373.4821010655708,0.8468753099441528,608.9853980042417,-228.6566350277095,361.4501730858154,0.9392525553703308,840.5674585098964,223.51088984460534,215.84477853461638,0.9626806974411012,742.5919100055359,-242.75993714083032,187.2588316263908,0.4010629653930664,414.2693744880976,115.81383970547294,168.13852144222886,0.4147722125053406,501.2310674667717,-82.29651539562047,166.34600399371638,0.4161675870418549,563.9413910807327,156.7174205284984,-43.73448884636937,0.15571939945220947,711.3721823532345,-120.48929654226879,43.9146101232482,0.5005252957344055,396.11985672689684,152.5521950746793,-547.490289542547,0.010360866785049437,623.5667151912285,-127.15728356101835,-348.68364505202845,0.007436215877532959,760.4800824263594,2099.509996947172,8.03,271.75328957613016,1836.6699175736405,2092.98,8.103344527036471,90.16,1716.5165822050885,2093.5766676842763,8.216661578619785,90.57,1700.1332498893646,2093.736667684276,8.216673789932301,90.57,1761.133332315724,972.5334086364273,7.413338421380214,179.85,1761.093332315724,988.0567409521511,7.370003052828128,179.85,1760.6,1179.4867317936664,6.39,179.85,1374.8632468365365,2096.956667684276,8.453335368552086,90.22,797.1167440049793,2099.23,7.67,270.06,1g,24,1568971732
29837,29837,909.4665791049297,1568972710.8706002,909.4665791049297,-62.88371490586326,691.3279966267876,-11.944201889522965,612.2762477424876,0.9955621957778932,697.7749896603572,7.634303313222707,649.8369986667581,0.9920518398284912,723.4133983344017,-37.21544187489697,657.2926966932407,0.9772051572799684,670.0746819151633,47.746540248913114,668.564981382782,0.8854401111602783,734.2713193810016,-64.58690178313425,675.3920478037521,0.39081811904907227,555.8358705892991,107.676783133575,578.2878489657181,0.9492357969284058,578.2903302883045,-106.27144243443556,552.1735392075077,0.8190151453018188,683.7754407143401,212.4477337313824,382.0402765913841,0.9860727190971376,624.0257973877079,-217.86078720408167,363.11711041236396,0.981804132461548,831.9197901419814,226.15785204632562,208.218799842525,0.9560549259185792,742.1101140740445,-228.12104323232973,173.81418279747828,0.6948373317718506,444.40081745318815,117.58592296929392,162.65385165192993,0.3121808171272278,499.8012959608774,-82.34094932523627,170.87084653850783,0.4132972657680512,698.5331753712123,140.3026199362849,20.99969176588405,0.23089441657066345,793.1482690285733,-118.5695346777403,89.53084069478632,0.5355035066604614,382.02650634267656,130.4264601973791,-598.4147917947561,0.0045111775398254395,679.5598532553407,-96.22619147756771,-310.8434293269278,0.006442666053771973,760.2107092500696,2099.5199737314792,8.03,271.8962901511977,1836.9392907499305,2092.98,8.066762984577345,90.16,1716.7926065709164,2093.573342089507,8.233289552464843,90.57,1700.4059486604235,2093.733342089507,8.19339462654922,90.57,1761.1366579104929,972.2873146235204,7.396710447535157,179.85,1761.096657910493,987.8139725340133,7.360026268521095,179.85,1760.6,1179.27389372845,6.39,179.85,1375.1459223919026,2096.9533420895073,8.446684179014063,90.22,796.8639988025343,2099.23,7.67,270.06,1g,24,1568971732
