,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
38685,38685,1223.2333101774755,1568811519.4034102,1223.2333101774755,,,556.2341378951172,61.49144832035677,742.3470111232332,0.9989836812019348,531.9821862173195,88.47290281550787,780.1245610311356,0.9879571199417114,535.5190524577944,30.05603828467667,777.9837915390158,0.9735441207885742,503.4821572971556,127.53941842320586,776.2099973210371,0.6735448837280273,478.07639023586546,-19.50647983767529,757.939174085176,0.6491534113883972,464.5143506164038,189.76606951337047,618.3884834180294,0.9140524864196776,459.6083319918817,-53.27313050547618,613.9547931691618,0.8239001035690308,581.3604073261918,269.7822357472232,405.4760437638612,0.9361026287078856,580.2084615187872,-130.82425462234542,391.8070812571175,0.3117602467536926,779.5781761921144,293.08886422716665,244.5350271388609,0.22002747654914856,808.8466325123767,-128.0224974804157,260.62592385938376,0.3373759090900421,398.71780596097807,187.37306081068093,195.18188041642532,0.5005873441696167,454.19171479618007,-9.121329536826698,245.27144123683982,0.4823282659053802,766.8444535373053,216.51782036347117,112.54990901074726,0.4813804328441621,743.0949368577471,-44.14436450598008,146.35414646862034,0.06608229875564575,415.23239963751365,199.96061262307012,-606.498676185852,0.0024550259113311768,662.1396539431598,-48.45322825579685,-301.89513243287917,0.0059443414211273185,679.1967801303704,2098.0,4.970006946757367,270.10002778702943,1784.299791597279,2093.12,8.96333796450491,90.16,1440.553157348813,2096.34,7.59,90.57,1424.7731573488136,2096.496668982252,7.576662035495089,90.57,1089.1498332778233,2096.39,7.193344911262277,89.86,945.1764466860167,2095.2133310177474,9.45666203549509,89.4,692.7998193843083,2094.69,7.719986106485266,90.06,678.0031573488134,2094.71,7.7300208402721,90.06,744.4468357044293,2099.29,7.363365751534378,270.06,1g,19,1568810250
38686,38686,1223.2669334348386,1568811519.4371064,1223.2669334348386,-91.00063056721115,,556.7881203362718,63.84612405286747,741.8027935512707,0.9990572929382324,528.3418138010134,91.3134597826415,779.5788552249547,0.98127281665802,536.4200655735941,32.82000026303327,780.0573848866023,0.9726082682609558,479.687612294269,132.74480436590576,768.7159319552762,0.6621652841567993,484.5515127948149,-16.24394398734785,760.4666737806032,0.5961490869522095,468.5792058525643,195.43632721494168,619.8155181045123,0.95182466506958,463.2502582583493,-50.70365104423096,616.3709290817608,0.8126256465911865,581.4352886103168,270.92500300844324,406.2855386186943,0.9429423213005066,588.1942493972139,-130.38949366998057,392.7141133990978,0.3199938535690308,780.2514234691437,291.1555082367658,243.12025656675078,0.21699154376983645,815.3928579674312,-128.41319081708747,267.49089741538023,0.4061591625213623,393.4842224761329,186.09491858359456,189.99692617643515,0.5249631404876709,458.0415939132842,-7.397021288203177,240.17702898425011,0.483055591583252,743.2703289455969,217.9873754715101,111.46225900117287,0.2817744016647339,753.0313007271037,-44.35183731144927,146.52806625596287,0.08370169997215271,368.19191000407255,221.95333441123225,-661.2306482439693,0.0021639466285705566,656.8252834790212,-50.47747702724485,-329.6428324856658,0.005719125270843506,679.0320261692917,2098.0,4.959919969548479,270.0596798781939,1784.6024009135458,2093.12,8.95661331303232,90.16,1440.8086941047718,2096.34,7.59,90.57,1425.0286941047718,2096.4933066565163,7.583386686967683,90.57,1089.3919207308363,2096.39,7.176533282580796,89.86,945.4958676309648,2095.2166933434837,9.463386686967684,89.4,693.0620807917396,2094.69,7.740160060903045,90.06,678.2586941047717,2094.71,7.699759908645433,90.06,744.2013859256798,2099.29,7.316293191226229,270.06,1g,19,1568810250
38687,38687,1223.3,1568811519.4702446,1223.3,,,556.8430430700921,69.09433108972965,741.7740960249727,0.9989154934883118,531.1404346526923,94.98314496699447,781.8280299618422,0.9904890060424804,535.6774518053944,38.32111466205533,781.7876716190997,0.9791172742843628,497.805840690895,136.79741571649524,776.9487113401613,0.5556799173355103,488.7415637866121,-10.648365857433863,762.7647060121844,0.6438643932342529,464.8105213027954,198.40196522698628,617.8349417294347,0.9528969526290894,467.9411281185055,-45.393342198761985,618.2975069533009,0.8638952970504761,581.4541436534173,270.75118454431737,406.3263440243212,0.9466925859451294,591.2888454401045,-130.26454417857082,392.0769871396938,0.290652871131897,784.2645447470218,289.0749714270658,244.89286512564652,0.2234855592250824,813.3984443092447,-130.15041698361443,265.0553703972298,0.3738296031951904,385.4818669610482,188.55019452208901,190.44570826657963,0.4919004738330841,443.5210077136582,-8.311709653404925,228.0532953251661,0.5270810127258301,760.8949343012248,210.31577748927884,113.3786480449489,0.3989411592483521,824.1768154637932,-30.282894819132753,177.29797572327183,0.2510328590869904,376.0112378814817,224.6246843341406,-650.5410597947108,0.0021394193172454834,645.418814958952,-52.685905669091866,-353.8835800172013,0.0069514811038970965,678.87,2098.0,4.95,270.02,1784.9,2093.12,8.95,90.16,1441.06,2096.34,7.59,90.57,1425.28,2096.49,7.59,90.57,1089.63,2096.39,7.16,89.86,945.81,2095.22,9.47,89.4,693.32,2094.69,7.76,90.06,678.51,2094.71,7.67,90.06,743.96,2099.29,7.27,270.06,1g,19,1568810250
38688,38688,1223.3331563882384,1568811519.5036619,1223.3331563882384,-93.00724567783749,,556.3968958640822,74.86122822539014,742.6762474754454,0.9988478422164916,528.7950750847765,99.6011940891096,778.7346759257832,0.9988874197006226,536.029241366819,43.92807101548178,781.1855653733544,0.9862439632415771,498.0338574581536,140.25661754841818,778.4644725665787,0.5234031081199646,500.3905999551557,-1.8964239568046704,767.9905854721816,0.7390220761299133,464.59519654558113,200.098673562676,617.5368402109882,0.9496955275535583,468.8040480746563,-42.524087767004815,617.9204408849912,0.8699264526367188,581.3679574459906,270.98350192957696,406.49880222006317,0.9589830040931702,588.9973406014399,-131.4206676048588,391.1826545901902,0.2894589900970459,787.7252377557231,289.2461262374874,244.48163120151818,0.21681120991706848,809.0556904049333,-132.4826640931864,258.7051829663227,0.2972508668899536,396.9269993293474,187.98895439487615,196.69275281115824,0.5085698366165161,443.3910636127896,-7.974945461169607,228.08945576076462,0.4852942824363709,796.0108845829817,208.74882958270283,134.2437473631549,0.3758387267589569,747.9319603522156,-27.69834277532842,112.56876261669564,0.34891897439956665,379.64011751670165,229.4225495745789,-645.6681811453627,0.002946734428405761,636.3674643679826,-55.818173668232184,-369.95223995096535,0.007494121789932252,678.7042180588079,2097.996684361176,4.946684361176159,269.9802123341139,1785.1984074941458,2093.12,8.963262555295369,90.16,1441.3119885506119,2096.336684361176,7.596631277647685,90.57,1425.531988550612,2096.49,7.5734218058807885,90.57,1089.8654103564932,2096.393315638824,7.163315638823843,89.86,946.1183544106173,2095.223315638824,9.44015925058542,89.4,693.5753041894359,2094.69,7.7367905282331035,90.06,678.7686198282597,2094.71,7.68657819411921,90.06,743.7113270882119,2099.29,7.352890970596055,270.06,1g,19,1568810250
38689,38689,1223.3663636363638,1568811519.5371304,1223.3663636363638,,,559.894379234777,78.74933168979702,746.1538104393477,0.9986779689788818,532.9812382700882,104.18904394330549,778.4283514843709,0.9990423917770386,539.6816565306676,49.145289092532025,784.3336112896982,0.9876697659492492,488.4828094487395,141.42806711161518,770.4826273845108,0.8709006905555725,481.67616271866063,2.2624416541363392,763.4858322357308,0.9280204176902772,464.99255319818496,207.28841793061082,616.7855045006984,0.95155930519104,468.65122759402135,-50.04138063080389,618.2909496603372,0.9783550500869752,581.8572808121195,272.28429692348686,405.57903802097036,0.9516364932060242,588.9612239233925,-131.48403601664813,393.034608694026,0.3503922522068024,776.9393721624319,290.61134130376183,236.38876923096345,0.21384361386299133,813.4320089032103,-131.9411430411599,263.21347748366037,0.22293871641159052,408.7141267013535,184.6246368952125,203.76225697574432,0.506236732006073,443.59231852364434,-7.663995672095107,227.6509520872711,0.5217201113700867,774.927940418306,218.9602487130565,138.8396084895617,0.3271664977073669,805.1964299010555,-15.555590707602036,148.1008053623319,0.3815889060497284,343.51058226382185,238.01994993809987,-687.9854403411857,0.005136489868164063,626.627026983397,-61.17841173692221,-384.4437958150125,0.018525958061218255,678.5381818181813,2097.9933636363635,4.943363636363629,269.94036363636354,1785.4972727272736,2093.12,8.976545454545485,90.16,1441.564363636364,2096.333363636364,7.603272727272742,90.57,1425.784363636364,2096.49,7.556818181818143,90.57,1090.1011818181823,2096.3966363636364,7.166636363636371,89.86,946.4271818181824,2095.2266363636363,9.41027272727266,89.4,693.8310000000006,2094.69,7.713545454545401,90.06,679.0276363636368,2094.71,7.703181818181857,90.06,743.4622727272722,2099.29,7.4359090909092815,270.06,1g,19,1568810250
38690,38690,1223.4,1568811519.5710313,1223.4,-92.66766550331184,,560.5376034541464,84.4415586982441,745.5906128179413,0.9988694190979004,536.6153823985308,110.92875353731979,780.1118025400667,0.9990452527999878,539.6131521538973,53.662125542824974,785.1565195354851,0.9865943193435668,506.4453999439745,147.6094959940818,776.4481037943327,0.8217337131500244,487.56431900582527,7.449796955575065,766.3731779474971,0.9251986742019652,467.2270705223396,208.30462261327102,612.5348757193477,0.9895528554916382,469.7099549909916,-43.39885162327878,624.463483747356,0.5381433367729187,565.8071550946424,268.1440588351508,394.22508312235016,0.9680503606796264,590.0763867707423,-131.406251339575,395.1624857174122,0.3596526086330414,779.2479764444348,292.89186729717136,239.7244419006218,0.8754130005836487,814.5889523501181,-131.7990958855537,265.85755677584933,0.25125852227211,445.8652210910315,183.9858578235901,210.9649684584972,0.11697408556938173,439.73481450690537,-8.63740572956092,225.3028250190768,0.5234051942825317,764.7357271724655,212.9880315344232,128.34848072575838,0.21768683195114136,746.6716948886749,-23.822288681399346,105.74130084409627,0.4334210455417633,376.1600679823802,237.4008532265242,-650.6767660999411,0.005244851112365723,620.699573784336,-59.28122366380192,-396.3447220698249,0.020382285118103027,678.37,2097.99,4.94,269.9,1785.8,2093.12,8.99,90.16,1441.82,2096.33,7.61,90.57,1426.04,2096.49,7.54,90.57,1090.34,2096.4,7.17,89.86,946.74,2095.23,9.38,89.4,694.09,2094.69,7.69,90.06,679.29,2094.71,7.72,90.06,743.21,2099.29,7.52,270.06,1g,19,1568810250
38691,38691,1223.433147364417,1568811519.604065,1223.433147364417,-94.81041130362104,,557.2367561509982,86.60460996251534,741.8273559529564,0.9990792274475098,536.715057739468,114.8611317850505,780.4720131775093,0.9967675805091858,547.342676978828,56.54610401808068,786.5859470508859,0.9862881898880004,505.686036320122,150.4756381470389,775.6931523599727,0.841292142868042,503.9164863250425,11.323497607034982,773.6979555441208,0.9236383438110352,462.6339107057077,203.74547331890298,612.3913929443504,0.7072113752365112,465.42320163760513,-44.52086215570359,625.7779310434169,0.7556175589561462,564.5431481097218,268.1588521138111,393.58574320164365,0.9668976068496704,596.2933970448872,-129.49962352243907,399.66236841856494,0.3882831037044525,786.5388343598012,291.5954275865536,243.98786602155639,0.8852455019950867,811.2184532525183,-132.80469079232958,264.43093154936355,0.3896950781345368,450.096076912462,186.21959577413705,217.9398194092064,0.04349708557128906,421.68761618853347,-9.860795704059603,215.4154097330804,0.5195703506469727,718.4964937386293,204.7658202574309,110.59968654362707,0.7239798307418823,681.0795490245141,-33.47021470919884,60.49348915600461,0.13941055536270142,416.7641345185399,236.20539451804908,-607.679453658723,0.006945788860321045,571.2548455497355,-67.47784638422604,-446.4935676242311,0.09654590487480164,678.2075779143571,2097.99,4.936685263558308,269.86353789914136,1786.0983262797522,2093.1166852635583,8.99,90.16,1442.0719199695684,2096.3266852635584,7.603370527116616,90.57,1426.2919199695689,2096.4866852635582,7.569832627975229,90.57,1090.5819757602437,2096.4,7.203147364416921,89.86,947.0515852255189,2095.2333147364416,9.386629472883383,89.4,694.3452347060103,2094.69,7.709888418650153,90.06,679.5452347060103,2094.71,7.723314736441692,90.06,742.9680242397565,2099.29,7.423872643190927,270.06,1g,19,1568810250
38692,38692,1223.4664478421785,1568811519.6372511,1223.4664478421785,-92.39542784174392,,553.8554811732133,90.03335637479317,739.6038718864543,0.9992143511772156,537.1311153583708,117.968915362751,779.7386506351476,0.9960277080535888,544.5678737538335,61.256635103036395,784.9199769165816,0.988702118396759,512.8457591431018,153.1391574936263,778.2754631995705,0.7756571769714355,498.6660863000359,13.939224305664258,773.3720974809514,0.9533507823944092,461.5754958749131,204.21941403541302,612.8758357980681,0.6648883819580078,467.6902668490327,-45.65060464773725,629.2753018394163,0.7148454189300537,575.8794893890108,265.8076161834201,403.5785332976549,0.9618203043937684,595.0453371831597,-129.13009801440091,399.5715509687373,0.3645738959312439,789.6627914145917,293.99136199045194,243.6516774588156,0.8163245916366577,811.2615359580217,-132.01974423469284,265.7092349302325,0.3827965557575226,453.7276350942356,183.47986040616485,225.7389770044912,0.015930742025375366,422.09412305145287,-10.830266832168704,214.73705428712825,0.5515660047531128,722.1046570115599,208.8586594247716,137.63190638797704,0.5332602858543396,630.6712274715944,-39.37113251373837,22.00736929725068,0.18709203600883484,492.4728056389454,225.92177985944758,-435.13041768159036,0.008181542158126831,547.8625424284927,-65.53153528166342,-454.63182136553024,0.1500244140625,678.0444055733258,2097.99,4.933355215782156,269.8269073736037,1786.398030579606,2093.1133552157817,8.99,90.16,1442.325003600556,2096.3233552157817,7.596710431564312,90.57,1426.5450036005561,2096.483355215782,7.599803057960592,90.57,1090.8250692479023,2096.4,7.236447842178437,89.86,947.3646097164772,2095.2366447842182,9.393289568435687,89.4,694.601648384774,2094.69,7.729868705307063,90.06,679.8016483847739,2094.71,7.726644784217844,90.06,742.7249307520973,2099.29,7.3273012576825325,270.06,1g,19,1568810250
38693,38693,1223.5,1568811519.6706884,1223.5,,,553.3979512070862,92.3986722590408,739.9716003563001,0.9992678165435792,525.9825814693453,120.54149620186243,774.7508701936874,0.99626886844635,540.8931507597093,64.18153619034797,783.438020056798,0.9902318716049194,500.45452731781035,154.8751670770911,771.456617769822,0.7712105512619019,499.39771087676627,16.879837835485855,775.1559536516521,0.954429030418396,461.60151079258964,205.41500243503555,612.5482893464879,0.6018785238265991,472.1640560861556,-37.66800006704718,627.0838471126776,0.8764817714691162,565.0698253831551,267.1159029671957,399.78741396455393,0.9537326097488404,597.2723182731783,-127.64757389221005,401.96998946768053,0.37146708369255066,787.7231215397305,293.5648297747805,240.5631780149564,0.8387739658355713,815.6550139877127,-131.30443404224866,269.46989626816924,0.3517444729804993,465.9772755578464,180.03852525512272,237.11922831003068,0.009936094284057615,413.56411408003873,-11.989596306611517,209.42258196764718,0.5788111686706543,714.7631529265661,207.51027535156297,143.55413161031782,0.5807497501373291,598.0476647771013,-43.602944689467385,-5.4819920582060035,0.2729644775390625,538.1319068350182,189.73618713691602,-385.9616378192045,0.007357358932495117,497.4463791351831,-64.37001138611275,-490.50304344364633,0.2836836278438568,677.88,2097.99,4.93,269.79,1786.7,2093.11,8.99,90.16,1442.58,2096.32,7.59,90.57,1426.8,2096.48,7.63,90.57,1091.07,2096.4,7.27,89.86,947.68,2095.24,9.4,89.4,694.86,2094.69,7.75,90.06,680.06,2094.71,7.73,90.06,742.48,2099.29,7.23,270.06,1g,19,1568810250
38694,38694,1223.5340658189516,1568811519.7048028,1223.5340658189516,-94.62981885783228,,554.051785170177,93.74710417649038,738.7069724596167,0.9992124438285828,525.6164501170571,123.02240768808585,773.8570625035834,0.9952442646026612,540.8508988944419,65.04779902106905,782.9826310100214,0.9909675121307372,498.6242965940278,157.44675128328942,770.463459380792,0.7208137512207031,491.1445479469826,18.40571929283468,773.375673439481,0.9429836273193359,466.0741881351692,203.20888731730045,603.9471112387772,0.6527801752090454,471.19027212575827,-36.438901227751494,624.8332210686799,0.8827923536300659,565.8952521356838,266.1791549298913,401.2453553240184,0.9518054723739624,586.9079357493544,-129.4902425428208,404.6009822817504,0.10975885391235353,794.4795916515785,291.6581423566034,243.7646647401272,0.8360821008682251,806.3853025571187,-132.5779119819453,261.96577269672815,0.2421269714832306,470.37098452626054,180.83936234954484,237.63355357319242,0.018076419830322262,423.47375033400505,-11.537193016306016,216.84592868978663,0.5558533072471619,728.274046233205,209.04212489193225,156.83375554690912,0.5466216206550598,542.8431100809155,-47.499605212227536,-48.30657407340829,0.2492091953754425,547.8405202210769,172.37900437232094,-377.28158772182366,0.007179468870162964,457.73936866975794,-63.08358978732261,-532.9524083069473,0.05017772316932678,677.7130774871381,2097.986593418105,4.926593418104859,269.7559341810486,1787.0065923705627,2093.11,8.996813163790284,90.16,1442.8354936421356,2096.3165934181047,7.579780254314578,90.57,1427.0589002240304,2096.476593418105,7.626593418104858,90.57,1091.31527389645,2096.4,7.2393407629437325,89.86,948.0036252800382,2095.243406581895,9.430659237056267,89.4,695.1223068059259,2094.69,7.736373672419437,90.06,680.325713387821,2094.71,7.743626327580563,90.06,742.2313195216548,2099.29,7.2742855646368305,270.06,1g,19,1568810250
38695,38695,1223.566654604065,1568811519.7374382,1223.566654604065,-94.62981885783228,,554.0876783062465,93.55360545281988,738.6348222947258,0.9992728233337402,522.2809171228812,122.81710728191143,772.0345820281392,0.995772123336792,542.5199679504655,65.10296179931346,783.7982939090671,0.9910749197006226,501.9020118979277,156.94403942808887,770.569038857711,0.7201225757598877,490.4527101768742,18.52776517707308,773.2385521124419,0.9519799947738647,469.01571450098714,202.90842014903006,602.6005546319975,0.6352663636207581,466.7620907576413,-36.99192689558489,623.1918696599448,0.8881193399429321,573.5936176364562,268.1008763544159,398.8031971001464,0.9664781093597412,585.2462035747895,-130.99812084586156,406.93064254459136,0.09233605861663816,796.9523462118457,291.49851775800283,248.56761425048646,0.8292710781097412,811.6465452332724,-131.85182177967312,267.4066788399491,0.38813039660453796,469.3244114062496,181.1693315206404,233.02099506024413,0.02496019005775452,422.7608529430872,-13.318324382903835,214.4997160876767,0.607791543006897,721.8696102988522,209.10353970150115,153.52933494752295,0.6014516353607178,535.0219707235769,-50.242685948323896,-48.82282021895216,0.17376074194908142,584.3740271222327,173.8016557997892,-288.91572005632264,0.04381391406059265,433.7312721424784,-64.73199526300785,-527.4546444024953,0.01957172155380249,677.5533924400812,2097.9833345395928,4.923334539593497,269.723345395935,1787.2998914365853,2093.11,9.003330920813008,90.16,1443.0799095304874,2096.3133345395936,7.570003618780488,90.57,1427.3065749908942,2096.473334539593,7.623334539593496,90.57,1091.549913149268,2096.4,7.210010856341463,89.86,948.3132187386177,2095.2466654604063,9.459989143658536,89.4,695.3732404513008,2094.69,7.723338158373983,90.06,680.5799059117072,2094.71,7.7566618416260145,90.06,741.9934213903254,2099.29,7.316650985284553,270.06,1g,19,1568810250
38696,38696,1223.6,1568811519.7708313,1223.6,-89.9087446237825,,553.8334709822657,93.15980730199152,739.1154028686879,0.9992669820785522,521.8109808793339,121.54074659571302,772.4138187951552,0.9960027933120728,548.1092255046531,64.95270778407402,785.4938807563742,0.9913411736488342,499.2416848800238,156.3481994498514,769.513953588609,0.7489072680473328,490.90452311861725,17.055619599859778,772.2500117965753,0.9518591165542604,470.9221137032572,201.25099618374801,604.274821825217,0.7018210887908936,466.64987920461687,-35.27322996291728,622.3694359028673,0.8809875845909119,569.8268135404443,269.2707645139871,394.91551765720163,0.9682711958885192,585.2506401255988,-132.03081362295885,399.02147940212785,0.387367308139801,797.9470767118609,288.485559748597,255.4393863440924,0.8474692702293396,810.493971100035,-133.85048530158042,260.761926814884,0.40260881185531616,470.60685717190665,180.22992311487246,231.15334669884723,0.043345481157302856,417.3615318115428,-16.235068158747104,212.15605828819525,0.6092031002044678,728.8029246402353,209.6274023515521,152.84354298259538,0.4737822413444519,568.5691559673974,-48.74331412820278,-23.291878337474518,0.21453237533569336,599.9945338226361,169.99654626310362,-249.81339613685424,0.023955464363098145,435.2265548737049,-60.393559121578704,-517.9092936379093,0.008319228887557983,677.39,2097.98,4.92,269.69,1787.6,2093.11,9.01,90.16,1443.33,2096.31,7.56,90.57,1427.56,2096.47,7.62,90.57,1091.79,2096.4,7.18,89.86,948.63,2095.25,9.49,89.4,695.63,2094.69,7.71,90.06,680.84,2094.71,7.77,90.06,741.75,2099.29,7.36,270.06,1g,19,1568810250
38697,38697,1223.6332344143034,1568811519.8041275,1223.6332344143034,-93.44940151582796,,553.6464709881018,92.43228340057071,739.4650719507681,0.9992570877075196,536.4133433255215,119.48113577581721,778.8763021350494,0.9963860511779784,541.2758619056942,63.64857856136809,783.1769092494712,0.9892337322235109,497.8064720116421,153.80942970104337,771.2301914221437,0.7768863439559937,498.9273880613829,15.754740508941467,774.8126303140309,0.9566694498062134,466.7669054955215,202.27204421270454,613.1660536508758,0.7374146580696106,466.17601558397837,-36.02257043567227,623.151461047179,0.8904041051864624,571.4369706186668,268.2773616638894,391.03398713782883,0.974842131137848,581.8612750373646,-132.48267894152633,395.3045039699821,0.4376469552516937,788.3615360606169,284.6137483858097,246.6953706491892,0.8207864761352539,778.3596977882298,-142.8745135711565,259.10651684615385,0.2446805536746979,462.2016856923827,180.63856810398804,224.51227779400025,0.05148187279701233,411.4509482904882,-16.196326903096516,210.58458051890946,0.6073688268661499,756.3919204259221,212.77267609039689,163.03852938654396,0.4208170771598816,582.7679585576335,-48.25307388977004,-3.011473223630304,0.1422959566116333,600.1847968813267,167.1954458035129,-317.4306228278905,0.003108739852905273,429.5758468806777,-79.06043009689162,-512.1788758282759,0.0054096877574920646,677.2238279284827,2097.98,4.923323441430343,269.68002967570897,1787.8991097287308,2093.11,9.019970324291029,90.16,1443.5859049901364,2096.31,7.589910972873089,90.57,1427.812581548706,2096.4666765585694,7.603382792848285,90.57,1092.032611224415,2096.4,7.2099109728730895,89.86,948.9424034944524,2095.2533234414304,9.463412468557252,89.4,695.8892284315667,2094.69,7.7232937657213725,90.06,681.0959049901363,2094.71,7.76002967570897,90.06,741.5107122170152,2099.29,7.303501495684164,270.06,1g,19,1568810250
38698,38698,1223.6669612026394,1568811519.8379169,1223.6669612026394,-87.89306804293861,,549.7025478288343,88.88456172769779,738.8595760641192,0.999190390110016,523.4875907046942,117.72559872738084,775.3026788957048,0.9962235689163208,547.3561845034877,60.58043973989321,786.6755672279569,0.9875196218490601,497.7733506121894,151.84865779195576,771.1252912348648,0.8120502233505249,504.5313655349682,13.716261927739527,775.3046804819389,0.9317442178726196,457.3155347305004,203.19673000661385,611.3112033622396,0.7657132148742676,464.00767367703867,-44.839926679730425,627.1918948219202,0.7016767859458923,573.6534062100241,265.91508755220474,392.73340226276565,0.9736284613609314,587.1193570250358,-133.21474559363708,397.67047010239645,0.4236276745796204,789.3337694859341,277.71007997369003,254.50670862283403,0.8665862083435059,799.6113125004117,-140.22555383057536,257.1172286123301,0.27932149171829224,460.7580381277342,179.13154723503288,216.94612768648014,0.10072621703147888,406.2032336210517,-20.375680729024715,205.43275418329463,0.6793136596679688,742.3821237540559,181.3352519594009,114.39712650469072,0.3275607228279114,660.3682013069501,-76.16711475097985,83.2300948292567,0.02618589997291565,616.7973382212474,170.60920897374763,-337.9302085898255,0.007722586393356323,395.66498105481264,-98.4922962668885,-491.09622617379415,0.014144331216812134,677.0551939868018,2097.98,4.926696120263964,269.6699116392081,1788.2026508237568,2093.11,9.030088360791893,90.16,1443.845601260325,2096.31,7.620265082375678,90.57,1428.0689051400614,2096.463303879736,7.5865193986801795,90.57,1092.2788167792694,2096.4,7.240265082375675,89.86,949.2594353048128,2095.2566961202638,9.436431037888287,89.4,696.1522973805893,2094.69,7.736784481055857,90.06,681.3556012603252,2094.71,7.749911639208107,90.06,741.2678793409946,2099.29,7.246165955512612,270.06,1g,19,1568810250
38699,38699,1223.7,1568811519.871017,1223.7,-92.53160780781799,,549.2602527059316,88.16118981483075,739.2075900957068,0.9991214275360109,532.2505953619835,115.65946928727446,779.0689116176908,0.9962202310562134,540.097266741549,57.247252551280155,785.372635135891,0.9858831167221068,507.3368183386402,149.7211974998336,776.346686024634,0.7485459446907043,484.9718849747163,9.951625584191174,768.3201792271951,0.932892680168152,460.92009460162933,200.9276381053929,612.5190255805094,0.8257134556770325,467.50953608179015,-50.144224657241246,629.5410122494478,0.7575793266296387,575.2900629630765,264.6023002780766,390.02547953247915,0.9797037839889526,592.5603497544564,-134.68807389509658,398.2636061490844,0.3823815584182739,755.5924386110628,276.8694050479602,247.2548172160464,0.17697569727897644,807.1268378094162,-140.6741348416521,255.77450140459598,0.2281995117664337,457.6936723897493,176.9437158250774,210.53271605487427,0.15192657709121704,422.0545962119957,-23.348534647104398,218.44520814446057,0.7114776968955994,767.907392743809,173.225142386454,111.76537921207735,0.3280133008956909,715.9456868728528,-63.4100306840383,107.80178077359122,0.509533703327179,624.4602369844035,187.29792760396163,-347.3147455375995,0.004282891750335693,1322.5904058002338,14.837057408366125,473.8132749318335,0.0031115412712097172,676.89,2097.98,4.93,269.66,1788.5,2093.11,9.04,90.16,1444.1,2096.31,7.65,90.57,1428.32,2096.46,7.57,90.57,1092.52,2096.4,7.27,89.86,949.57,2095.26,9.41,89.4,696.41,2094.69,7.75,90.06,681.61,2094.71,7.74,90.06,741.03,2099.29,7.19,270.06,1g,19,1568810250
