,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
51731,51731,1651.8690823287875,1568622503.7164292,1651.8690823287875,-85.00502658388834,641.7833889944096,40.388528893872866,662.4545403834751,0.9961004853248596,670.9850489283053,74.49821167575386,719.0495734124911,0.981271505355835,693.141907258114,15.757601181587072,729.5589875246362,0.7146106958389282,615.6623615446376,123.71917200371401,734.0378291293233,0.44517263770103455,662.3549957535497,-25.982647984303842,733.7660607187006,0.2452235221862793,509.65689588487663,170.30431678884474,602.9210162964241,0.8082876205444336,500.4384551874504,-71.27013193810738,602.3270631975356,0.9457019567489624,655.3858633380398,264.9088060034614,396.6362633551997,0.9781004190444946,567.9573746578874,-167.43544558961818,390.5317044364493,0.9440709948539734,827.4317985038896,286.93045509332967,262.47884300594944,0.4472509622573853,748.2321528257056,-187.51618767646005,221.4985932562044,0.3044036030769348,451.40037091750366,150.0319604015533,144.2169705497646,0.02191385626792908,489.3860469002138,-60.78630736631895,167.32133991340274,0.015064597129821776,809.8657333249945,155.5578160046417,89.53608703064656,0.6961280703544617,829.8462991379414,-57.70986169712585,140.70214991909114,0.6562660336494446,551.6883702132559,152.03476544229966,-477.89482648052126,0.015716850757598873,457.0942824486909,-166.08206026892924,-585.8142628911518,0.008656293153762817,629.8589365478795,2098.24,3.1630917671212324,268.97507289045416,1745.807392767271,2093.3030917671213,7.146908232878768,90.37309176712124,1730.547392767271,2093.433091767121,7.148357630151375,90.57,1450.2610162604528,2096.243091767121,8.671449397272607,90.57,1373.0333833289376,2096.963091767121,8.263091767121233,90.22,1223.0919339316652,2096.71,7.722367068484929,89.86,1208.5019339316652,2096.68,7.7407246986363045,89.86,680.8107718903041,2099.36,5.267294178030807,270.06,1g,12,1568620805
51732,51732,1651.9,1568622503.7474506,1651.9,-85.00502658388834,642.3038360403274,43.44208118475195,661.4342295721794,0.9955350160598756,674.1089621219136,71.70701998543515,721.6190223721812,0.9452818632125854,692.4326878906253,17.89740204230341,729.3280062893742,0.7268414497375488,617.5617551478291,124.33589279662466,736.0708470262387,0.4452654123306273,661.0603235036408,-25.79288420173697,733.3895494671463,0.2991563677787781,505.8149750994257,170.8227845967704,600.9394403316201,0.8096849918365479,497.0915450965818,-71.8240695756723,598.7672605689891,0.9481379985809326,645.3888356434591,269.48734612717783,387.483848666496,0.9810587167739868,579.5622272502189,-166.56108907083802,389.359045987473,0.9803895354270936,825.5950797315227,287.60783026807684,260.680726347656,0.4404712021350861,749.5873356166023,-189.3301376185179,216.97276758789963,0.2633063793182373,458.4532427833232,146.49321297894272,157.71827447219218,0.5245448350906372,494.40228602046,-60.60134890491416,167.67784725344941,0.0210469663143158,818.7308696705722,153.9891292217327,91.85622804183019,0.7073655724525452,811.0818449904265,-59.88234317821379,126.4295352082968,0.6734039187431335,551.4553039624403,154.11272449527854,-479.0381531075398,0.013691127300262451,472.6543016249617,-161.5034906163967,-567.6914063136294,0.006019890308380127,629.76,2098.24,3.16,269.04,1746.03,2093.3,7.15,90.37,1730.77,2093.43,7.17,90.57,1450.53,2096.24,8.69,90.57,1373.29,2096.96,8.26,90.22,1223.33,2096.71,7.71,89.86,1208.74,2096.68,7.75,89.86,680.65,2099.36,5.19,270.06,1g,12,1568620805
51733,51733,1651.9332927829935,1568622503.7807276,1651.9332927829935,-110.28022510995342,649.3059314194602,42.05926580825664,666.3327914203701,0.9963498711586,668.2750066339925,76.7667831587102,717.2564898637307,0.9838132858276368,689.3005947225876,14.276295943593693,721.1140774425604,0.9284961223602296,637.2646585403887,117.27754448666607,741.5639157809344,0.6502673625946045,662.4738432545657,-25.511191692159638,735.3579561303027,0.2702646851539612,510.54526337336165,171.3842770547449,599.7872088154504,0.7973277568817139,500.6438061306559,-71.25749321175306,601.0948732022609,0.9468097090721128,639.9264741272892,267.3827794114564,386.0433137349087,0.980152666568756,576.6925167809235,-162.6608211284128,396.46472957147347,0.9436914920806884,824.7653025515924,288.6189114738131,260.7660819239338,0.4469225108623505,747.1514707727739,-187.5851644433744,221.08314577230215,0.3681118786334992,447.8632665873863,146.95160817650296,154.0498741705686,0.5158482789993286,493.93336499520063,-59.68882235750017,169.59377002128463,0.014008432626724243,806.597858976055,151.09894120653,84.89629174835629,0.6976358890533447,755.8150198440187,-67.02958414467018,90.75052779754849,0.6105166673660278,545.5237684063749,154.49263141623067,-482.5141813636168,0.011791765689849857,570.6423349843021,-128.68517137676486,-413.2056382898172,0.016392409801483154,629.6567923727197,2098.24,3.1566707217006362,269.1099148442866,1746.2697080375542,2093.3,7.1733049480955495,90.37,1731.0097080375542,2093.43,7.173329278299364,90.57,1450.816317933745,2096.2366707217006,8.663365773605085,90.57,1373.5630008205478,2096.96,8.246682886802544,90.22,1223.5896837073506,2096.71,7.733304948095549,89.86,1208.9996837073504,2096.68,7.75,89.86,680.4702189718344,2099.36,5.246597731089193,270.06,1g,12,1568620805
51734,51734,1651.9668489046635,1568622503.8142679,1651.9668489046635,-78.3520993291403,642.0975617721773,42.8414426273458,663.0091235842277,0.9964354634284972,663.5301655354492,77.46883225263674,715.2417503705707,0.9825188517570496,682.6494367887175,13.529627883428596,716.8728219828862,0.9239132404327391,641.5110261907341,115.16867556743156,741.9995611523697,0.6366764307022095,660.5527567804987,-25.54122696993271,735.1104479076444,0.2625633478164673,511.1790424665296,172.1866382588246,599.6963197878036,0.8251134157180786,496.26317705232765,-72.98236772837083,600.392343359992,0.9407039880752563,644.2170070807488,261.5069859816549,387.12402745283663,0.9788424968719482,572.1321754990519,-164.82795014190538,393.3438358302742,0.960289478302002,819.1647262172743,289.91762228676936,256.9273901906353,0.4619426131248474,746.4025139229649,-187.46232566898982,222.33958728536288,0.4411439299583435,432.53277156933166,145.7180930492026,145.14826575278582,0.5116059780120851,492.2619721057112,-59.976350729801894,166.06262982211666,0.019751846790313717,813.6103695058307,152.12792621662902,90.64784902902711,0.6793117523193359,797.3867133316134,-61.38305217798462,117.58019325845312,0.7016574144363403,555.5207962109864,152.69610024450782,-471.70125654380166,0.013487696647644043,496.7191537329452,-148.28001610713468,-518.3012163426143,0.009363412857055664,629.5527683955426,2098.24,3.153315109533631,269.18038269979377,1746.5113121135785,2093.3,7.1967942332645825,90.37,1731.2513121135785,2093.43,7.17668489046637,90.57,1451.1049005801078,2096.2333151095336,8.636520876269048,90.57,1373.838161018242,2096.96,8.233260438134524,90.22,1223.8514214563768,2096.71,7.756794233264585,89.86,1209.2614214563769,2096.68,7.75,89.86,680.2890159148161,2099.36,5.303643137928273,270.06,1g,12,1568620805
51735,51735,1652.0,1568622503.8474033,1652.0,-71.28483153060053,644.3969434743074,44.93792772976785,665.679697942631,0.9967777729034424,666.0771509579897,77.9568680852993,719.7908038834396,0.9841958284378052,683.9430291772471,15.610964649775855,720.8299986493244,0.9394288063049316,639.4759963287646,115.28237984282663,740.7183715611316,0.6624442934989929,660.3994123263426,-25.34574016440125,733.9670218759892,0.2659839987754822,510.856434723354,170.36386902191515,600.5138417409594,0.8018127083778381,500.0058443880965,-71.71436600575849,602.3527932901284,0.9438766241073608,653.3095033870733,266.99051565629935,390.38246687929467,0.9817192554473876,577.6866514715099,-165.27021544249303,393.81459850146905,0.9790762662887572,823.0694340597908,288.3771161026064,259.2896615229242,0.4103643000125885,746.0861640482898,-187.36854767321202,222.90485820431908,0.34894877672195435,428.6935972645443,146.1216747260325,142.91611978047612,0.474413126707077,487.163603943941,-59.80706890839652,164.58247308288068,0.016898661851882938,817.6684478541299,152.85741791126625,95.16077340696016,0.6554198265075684,820.8042190751495,-57.34051832937414,131.58953546571144,0.6673412919044495,566.0284899189942,154.02993630443885,-459.242478345658,0.013993054628372192,500.3871619287391,-151.81214664867446,-525.7356913641762,0.009718537330627441,629.45,2098.24,3.15,269.25,1746.75,2093.3,7.22,90.37,1731.49,2093.43,7.18,90.57,1451.39,2096.23,8.61,90.57,1374.11,2096.96,8.22,90.22,1224.11,2096.71,7.78,89.86,1209.52,2096.68,7.75,89.86,680.11,2099.36,5.36,270.06,1g,12,1568620805
51736,51736,1652.0250221261483,1568622503.8807693,1652.0250221261483,-76.96843172227952,641.9101174938422,49.747861815083425,662.6474897401313,0.9970428943634032,666.637417480394,79.52149112249346,719.2944426974573,0.9853615760803224,697.6268301443973,21.808072095278842,730.9898394819777,0.833247184753418,635.2053543630337,117.74891512242516,740.8820858137433,0.6835256814956665,660.3563207829724,-25.45428089823814,733.5253973844635,0.3220144808292389,506.3450713257418,171.01338482378685,599.9628991219132,0.7911906242370605,500.9939270638189,-61.71942291329471,592.4660041759882,0.5452882051467896,639.1292795818814,268.65366399744363,378.50561397181093,0.980439066886902,568.168207988763,-168.25437855536975,391.08432800419996,0.9445338249206544,832.5654954132419,291.2899282623039,244.22878256275482,0.9109169244766236,734.8542651265004,-189.2742912162368,215.5893609780248,0.4032168984413147,445.3290858818437,145.74498672715671,151.61557022151732,0.5001958012580872,491.3723819359756,-59.970564322908295,166.81260659561002,0.02210971713066101,807.6705378595071,152.12491684626332,88.21514881976812,0.6457497477531433,839.493868903465,-58.20837814590374,145.45184606714017,0.659437894821167,564.8515955684986,152.01473468221684,-461.1468154076715,0.017603546380996704,461.49189651653603,-165.6952529170051,-574.5191856653435,0.013586461544036863,629.3699291963246,2098.24,3.1474977873851437,269.3050486775268,1746.927657095655,2093.297497787385,7.199982299081148,90.37,1731.667657095655,2093.427497787385,7.174995574770287,90.57,1451.6076924974923,2096.227497787385,8.635022126148566,90.57,1374.317683647033,2096.96,8.242519913533709,90.22,1224.3051725839587,2096.7125022126147,7.777497787385143,89.86,1209.7126703713436,2096.68,7.7575066378445685,89.86,679.9798849440275,2099.36,5.309955747702871,270.06,1g,12,1568620805
51737,51737,1652.0500317364956,1568622503.9141185,1652.0500317364956,-76.96843172227952,642.5425678154511,47.01761001356662,665.1204628625419,0.997165858745575,663.8499764321856,78.46237799453814,718.6490750021309,0.9878114461898804,685.626647430061,18.631779079089828,720.9222752008867,0.9548008441925048,639.8368869226441,117.94406560598856,744.8667474827784,0.7247176170349121,659.9847538275361,-26.285404863022446,734.1029131134194,0.2903925180435181,509.30515013311424,173.52604698904392,602.3636574959078,0.8320506811141968,500.52076267980215,-71.18491657488036,601.4597854123665,0.9446595907211304,648.5870239359733,262.9137458196176,382.9852371152202,0.979206919670105,565.8284752162538,-167.32192574010432,383.542863522096,0.9809620380401612,826.990536894909,289.6520280346522,255.6101303823131,0.4267647862434387,740.1542908557898,-188.84871025353195,219.49756054000463,0.3918473422527313,449.11920465823465,146.7084514260055,154.86038986834308,0.4896822571754456,492.0119641427736,-59.741147506981385,170.31311621928498,0.021657764911651608,810.5231026355922,149.01213371578143,88.82308667641186,0.6783285140991211,853.0997914628024,-54.75480248636187,151.908554849892,0.6769770979881287,558.2419177531837,151.8565994580878,-468.12855148443566,0.012949347496032715,470.64491456401396,-163.25305449897058,-565.2969031043257,0.009347498416900637,629.2898984432131,2098.24,3.144996826350412,269.36006982029096,1747.1052253291211,2093.2949968263506,7.179974610803293,90.37,1731.8452253291211,2093.4249968263503,7.169993652700822,90.57,1451.8252761075146,2096.2249968263504,8.660031736495885,90.57,1374.5252634129156,2096.96,8.265028562846298,90.22,1224.500247544668,2096.7150031736496,7.774996826350411,89.86,1209.9052443710186,2096.68,7.765009520948767,89.86,679.8498349702214,2099.36,5.259936527008231,270.06,1g,12,1568620805
51738,51738,1652.0756286955136,1568622503.948251,1652.0756286955136,-78.74139434627266,641.5376192781389,47.31896669083263,663.1634570816992,0.996828317642212,663.6139096831812,79.31240505145331,718.7046740662382,0.9834983348846436,690.4549906752612,18.516605784200106,723.0252639637224,0.9529956579208374,634.6133620024667,118.27675699305634,743.3809932893947,0.614605724811554,659.9957001905436,-26.275836267596393,734.0216074251042,0.2985311448574066,509.2333510684264,172.3292263155359,603.5741925162782,0.8202458024024963,500.6439360228187,-60.41179425944231,593.0677209226262,0.57127445936203,649.1487551898338,266.8990540903015,388.57696535638985,0.9792330265045166,566.7257290567602,-165.2655006753533,391.1164952392538,0.942354679107666,824.9646324599835,288.35766394544595,259.737988662722,0.5070157051086426,741.1297090102797,-187.84671036221354,221.86374655352557,0.3673208951950073,450.602705067429,145.71504784944057,154.85324542532655,0.5390389561653137,490.93087399906443,-59.63433569457139,167.29845375426288,0.020455807447433468,814.3162087088155,151.6269943984509,91.3372914989834,0.6559911966323853,838.754245789384,-58.56517025054263,147.16211288848308,0.6751230955123901,552.5832028559654,151.20433955291182,-475.72813162108,0.013131648302078249,449.010007416972,-167.07993233810203,-590.7871895771732,0.00979796051979065,629.2079881743555,2098.24,3.142437130448609,269.41638313013055,1747.2869637381489,2093.2924371304484,7.159497043588871,90.37,1732.0269637381489,2093.4224371304485,7.164874260897218,90.57,1452.047969650971,2096.2224371304487,8.68562869551391,90.57,1374.7377181727654,2096.96,8.288065825962523,90.22,1224.6999038250085,2096.7175628695513,7.7724371304486075,89.86,1210.102340955457,2096.68,7.772688608654174,89.86,679.7167307833276,2099.36,5.208742608972178,270.06,1g,12,1568620805
51739,51739,1652.1,1568622503.9807491,1652.1,-71.28483153060053,649.9672963035705,49.035744686264636,664.9404167711582,0.99651300907135,667.2405042424426,79.28609243519448,717.6982008849803,0.9817217588424684,694.7906341327063,20.265150713175768,730.514468360126,0.7955240607261658,632.9789379275383,118.43212843468297,740.5915839428923,0.6144953370094299,664.6416700836359,-24.33603114252664,736.2786499315855,0.270506352186203,514.3562762126,171.92428891714826,603.1470231406788,0.8093090057373047,500.4953617248597,-57.342525664362746,591.469065353974,0.5708497762680054,634.8631861450477,263.3486027893631,378.1052692848568,0.978743314743042,569.424731300046,-162.7761190092109,391.6294683439647,0.954343557357788,826.9048651428552,287.0223703059933,262.3698998558824,0.46154293417930603,742.3249673011443,-188.16201298376743,220.9016328643096,0.4379081130027771,450.9306228431981,149.1097352637116,138.6675660469774,0.03491562604904175,493.9756924961491,-59.833858563815234,166.23833884376953,0.02097603678703308,817.7059868735855,152.36347983417113,95.15032836659977,0.5901640057563782,808.1892274290637,-63.82993632106896,128.12872997266103,0.6659101247787476,539.8622395541445,152.66578865456574,-488.19916962386566,0.014794230461120604,434.9719057748875,-170.81145633523198,-609.3367379964261,0.013217926025390623,629.13,2098.24,3.14,269.47,1747.46,2093.29,7.14,90.37,1732.2,2093.42,7.16,90.57,1452.26,2096.22,8.71,90.57,1374.94,2096.96,8.31,90.22,1224.89,2096.72,7.77,89.86,1210.29,2096.68,7.78,89.86,679.59,2099.36,5.16,270.06,1g,12,1568620805
51740,51740,1652.14749031732,1568622504.014076,1652.14749031732,-74.16416883728792,640.1806928387853,42.87510343940547,658.4804825200101,0.9954217672348022,681.2413510810406,72.86950819459004,723.1399867440903,0.9510993957519532,693.7109661555994,17.90128607237487,727.4228571603702,0.7641625404357909,614.977897547841,125.16057476308005,736.0102199712808,0.40758267045021057,664.2586395133608,-24.20457590393795,735.3699184174019,0.2250019907951355,515.1333721705412,173.30814357274647,602.9160370382062,0.8159056305885315,500.2977135010965,-70.48786434894605,601.6900461581798,0.9341009855270386,636.3087296576837,263.17257364494,380.85504989958673,0.9776772260665894,564.6715809909684,-164.3088637699206,386.01258048275866,0.9804346561431884,817.8177329900896,288.01634997750364,255.0465872928732,0.4436042308807373,746.5336615722273,-186.756093306935,223.22286258752862,0.431558758020401,438.2721091350279,147.65750157783518,142.9175202736057,0.5144223570823669,493.6872346273168,-59.00547589362404,169.0346753501537,0.01145896315574646,821.0114807173059,153.03027374949386,98.40569034094344,0.7080535292625427,749.7696469616149,-72.7290938267865,88.28727490382174,0.6746962070465088,546.9549713461294,151.63742727697382,-480.6105180144476,0.011124551296234127,494.68226872659966,-144.36050452201573,-495.26970733265887,0.021206021308898933,628.9827800163079,2098.24,3.14,269.5839767615681,1747.8066793164364,2093.29,7.182741285588055,90.37,1732.5371812529725,2093.415250968268,7.126756777875958,90.57,1452.6684167289527,2096.22,8.672007746143953,90.57,1375.3341696337563,2096.955250968268,8.300501936535987,90.22,1225.2556754433645,2096.72,7.751003873071975,89.86,1210.6604244750965,2096.68,7.789498063464012,89.86,679.3335522864718,2099.36,5.283474825032158,270.06,1g,12,1568620805
51741,51741,1652.2,1568622504.0509253,1652.2,-84.94842231524622,631.2440075271611,41.372725140037886,649.6170839062048,0.9948082566261292,673.7555604212469,72.63255798932542,715.9845641153563,0.9619831442832948,691.8337636057504,18.39747510335648,722.5989889967459,0.8176719546318054,634.6633785038338,118.3419815699412,739.3875029520339,0.6899447441101074,666.5968127941637,-23.95825728738152,735.8452394069396,0.2678520679473877,515.0148758324411,174.48392149606806,603.314473559454,0.8313906192779541,500.6186756118145,-71.31561274268977,601.8954640156328,0.929182767868042,642.2036272182659,263.74382913281414,379.8938073715065,0.980828046798706,579.815676348774,-166.21803177282248,388.1204122868918,0.9815371036529541,824.9556388186783,287.49234425312864,261.34221972909216,0.4893745183944702,757.2867537941527,-183.030886414901,227.43173791353973,0.21179187297821045,450.6743383596882,150.63139232328243,138.92093668139756,0.03403511643409729,491.60022720923934,-58.53751795118703,166.89971854189085,0.017026185989379883,812.3536290650438,149.78122838457614,92.91851992520692,0.6078677177429199,798.4172214018266,-63.33536447324232,119.68568684512093,0.6227285265922546,533.538406363317,152.44030442090963,-492.57542234442803,0.012595981359481813,479.10099213086517,-156.34167826752736,-536.5891569443054,0.013447403907775879,628.82,2098.24,3.14,269.71,1748.19,2093.29,7.23,90.37,1732.91,2093.41,7.09,90.57,1453.12,2096.22,8.63,90.57,1375.77,2096.95,8.29,90.22,1225.66,2096.72,7.73,89.86,1211.07,2096.68,7.8,89.86,679.05,2099.36,5.42,270.06,1g,12,1568620805
51742,51742,1652.2238403263834,1568622504.0818822,1652.2238403263834,-84.94842231524622,636.9132738036078,45.50158250538641,653.3330733683243,0.9949946403503418,668.1746533696142,74.05397923114799,717.2023308617595,0.9535408020019532,693.5170273601112,20.62121030994844,725.7242456022383,0.7923667430877686,644.0727668328552,116.734953755378,742.3682291531427,0.6288302540779114,667.8419981325397,-23.928409711220816,735.1686755270558,0.2582746148109436,511.2184131240302,175.42686095052414,601.0437945443499,0.8582472801208496,496.63627290659514,-71.49368698849112,599.721820914559,0.9342955350875854,642.7065643694126,262.77181603924663,379.6356536161873,0.979971170425415,574.0152816612473,-164.59099728211504,389.3567406760238,0.9780181050300598,821.3509403901745,289.7682637041084,258.9564801804784,0.5282393097877502,749.5477102530092,-185.204396003751,224.24573553019525,0.37986597418785095,459.2112004421762,150.72598946021313,138.50263956139386,0.027517944574356086,493.6961898322929,-57.63991093748653,167.16929887871402,0.014569103717803957,815.8685592160091,151.353430763558,94.36404464977034,0.6838630437850952,767.1421040924872,-66.77489513160768,99.49406552384173,0.6370142698287964,541.1129564390421,150.70530993384804,-486.3088245101252,0.016777694225311283,475.26687546507065,-159.18815620301274,-552.1689954151565,0.013841867446899414,628.7460949882122,2098.2423840326387,3.135231934723365,269.7767529138729,1748.3616503499588,2093.287615967361,7.225231934723365,90.37,1733.0816503499589,2093.407615967361,7.111456293744856,90.57,1453.3297948721715,2096.2176159673613,8.651456293744857,90.57,1375.9678747089804,2096.95,8.297152097914951,90.22,1225.8459545457888,2096.72,7.73953613055327,89.86,1211.2559545457887,2096.6823840326388,7.7833117715317774,89.86,678.9284143354458,2099.36,5.350863053488798,270.06,1g,12,1568620805
51743,51743,1652.2485325979187,1568622504.1139455,1652.2485325979187,-110.16701519658191,633.2257751465381,47.66611195849945,653.2101472473615,0.9967046976089478,665.344361126051,74.65752775734563,715.8854599668834,0.9565390348434448,693.4778647898038,22.03169362231904,726.7335011350084,0.8418831825256348,640.2366970464583,116.96439726020893,740.4159422876078,0.6287118196487427,665.6770002223006,-23.41411249207075,734.2768110071761,0.2910333275794983,514.5420657407589,175.80379705142101,603.0417239968386,0.8396309018135071,503.6197965682635,-59.7095199718909,593.5563866132927,0.5843510031700134,642.4975874246272,263.1871769371974,380.09454223432067,0.9814351797103882,567.089220403048,-162.8297355740481,392.25623266671363,0.9299555420875548,823.6169260862082,289.1874242315023,260.3041706966874,0.4821373820304871,747.8228448005311,-186.14470215473727,225.78968545522164,0.3941485285758972,459.4997561638912,151.00418551354176,137.99908610094653,0.025772750377655036,494.0193735007348,-57.93155415394104,168.5548923556079,0.017919987440109253,812.323997336772,151.23759376026103,89.37959144631023,0.6895675659179688,809.9503256330755,-58.9923263873301,127.33339936551529,0.6363881826400757,544.3895791347556,150.73039260374682,-483.1704561682418,0.016432493925094604,418.6798572284832,-171.26147431519396,-620.6198428036328,0.009367436170578005,628.669548946452,2098.244853259792,3.1302934804162583,269.8458912741724,1748.5394347050146,2093.2851467402083,7.220293480416259,90.37,1733.2594347050147,2093.4051467402082,7.133679338126838,90.57,1453.5470868616846,2096.215146740208,8.67367933812684,90.57,1376.1728205627253,2096.95,8.304559779375612,90.22,1226.038554263766,2096.72,7.749413039167483,89.86,1211.4485542637658,2096.684853259792,7.766027181456902,89.86,678.8024837506147,2099.36,5.2792554660357425,270.06,1g,12,1568620805
51744,51744,1652.2742730924874,1568622504.1473699,1652.2742730924874,-77.66693140451024,637.0873119477819,50.41624646067994,653.3947509791274,0.9958537817001344,671.7847718209605,74.87007823077678,716.8807761065552,0.950552761554718,697.6616483811514,25.447513866541534,726.4750086492502,0.8922452926635742,642.1204432797745,116.587930471896,741.6095353881424,0.5835437178611755,669.6836280153913,-22.77229767275147,736.2846625864963,0.3040745556354523,513.4560489302041,177.25922679908714,606.2468856860278,0.8413373231887817,501.48479271727945,-57.50205570127536,590.7959916422151,0.6261653900146484,636.5816985014452,262.030228579467,381.50507103472165,0.9789513945579528,565.9850010059774,-161.38755607382475,393.47441592023284,0.9334466457366944,826.4265591267018,288.6372389885042,262.69889888827254,0.4569049179553986,745.9741036531495,-187.38087525031955,225.05694828945246,0.3825027346611023,456.8412307205685,151.5373752097378,134.72319408528458,0.028322666883468624,499.05728798509284,-58.772112341554966,174.1045977719241,0.02033686637878418,829.4437625902398,149.39894585618362,102.9676294856924,0.6469103693962097,862.7569743448943,-49.9227340796579,156.24465215072212,0.6537913084030151,545.5249084543976,151.67078790227498,-481.0791579467833,0.011812478303909302,486.6025737579116,-156.35326487947316,-548.2845110820754,0.008361637592315674,628.5897534132889,2098.247427309249,3.125145381502512,269.9179646589648,1748.7247662659095,2093.2825726907517,7.215145381502513,90.37,1733.4447662659095,2093.402572690751,7.156845783238697,90.57,1453.7736032138894,2096.212572690751,8.6968457832387,90.57,1376.3864666676457,2096.95,8.312281927746232,90.22,1226.2393301214022,2096.72,7.759709236994976,89.86,1211.649330121402,2096.687427309249,7.748008835258791,89.86,678.671207228314,2099.36,5.204608031786419,270.06,1g,12,1568620805
51745,51745,1652.3,1568622504.1807766,1652.3,-74.09016019937329,643.7704627877847,50.28919511675182,657.2985016782503,0.9953732490539552,668.5254303912795,75.9044366015541,716.2391988208386,0.9555788040161132,694.4254136400273,24.42479292139597,725.8656607023596,0.8633076548576355,636.8312591204433,117.02705355223284,739.6941424256564,0.5487609505653381,668.1449123161689,-22.994917151755057,736.8535932227243,0.29104894399642944,509.0979079335897,178.4526094785241,605.2414108179255,0.8483386039733887,501.1010932910981,-57.322885787982884,590.1210633216252,0.5911813974380493,639.434841075228,261.3771697113018,385.49697832982076,0.979126513004303,570.0232844454989,-161.43087139916474,395.5491143184199,0.9384324550628662,831.988762650215,287.2930332754237,266.8198684251373,0.4668861329555512,743.0493493203257,-188.4609175821827,223.00862186822482,0.4632829427719116,468.0470888362577,151.7173652605687,140.61585067114453,0.033775776624679565,487.8141810691201,-59.92174352108433,165.62328464576922,0.023287475109100345,806.399937993082,149.2874485608174,82.0998604901086,0.6963350772857666,865.132577021199,-47.46054145220879,154.87097486436932,0.6350986957550049,543.9386306322133,153.112393974931,-485.6510837121522,0.011363357305526732,703.5350611535954,-86.56688787709784,-305.4914605947838,0.005826801061630249,628.51,2098.25,3.12,269.99,1748.91,2093.28,7.21,90.37,1733.63,2093.4,7.18,90.57,1454.0,2096.21,8.72,90.57,1376.6,2096.95,8.32,90.22,1226.44,2096.72,7.77,89.86,1211.85,2096.69,7.73,89.86,678.54,2099.36,5.13,270.06,1g,12,1568620805
51746,51746,1652.3501716543478,1568622504.2142606,1652.3501716543478,-76.83686799674328,638.401700069812,49.7887952419804,652.3428839466687,0.9952135682106018,668.3696764413593,74.65385716590926,716.0140111922342,0.9543662071228028,690.176353682279,23.90675495218381,722.5972615656392,0.8782535791397095,635.5786467388523,118.47451979017609,739.1442566639621,0.5691531300544739,665.6722351482688,-23.90844208743591,735.1458557235535,0.2756354808807373,512.3680837913572,179.05731559039071,607.3402082341723,0.8455226421356201,504.8938521742279,-55.72045744864433,591.0106857991982,0.6220237612724304,659.5255303287797,260.9912565908223,390.7948606685659,0.9787548780441284,570.7170584255914,-160.3364605778058,395.01072877435126,0.9390124082565308,839.7262696492038,290.754616772708,248.52560545713212,0.9028012752532959,744.6859484137343,-188.25671610711262,224.0604481513115,0.4700495600700378,454.3834375212992,151.51184618715553,132.51522310510825,0.026258796453475952,490.6616689808702,-59.324867827652604,169.27965332822103,0.02403876185417176,808.1257150678815,149.43599157873913,84.5853360220528,0.6314345002174377,868.4292718153853,-46.192553167937795,156.09101975261822,0.6418684720993042,542.78970429352,153.60009644299538,-486.8910681362266,0.01387012004852295,805.5814075702538,-58.650004485617025,-193.12593134781048,0.008620589971542358,628.3544678715217,2098.2550171654348,3.12,270.13549779760865,1749.2712359113045,2093.28,7.220034330869563,90.37,1733.9862187458693,2093.4,7.1649485036956575,90.57,1454.436493392826,2096.2049828345653,8.71498283456522,90.57,1377.0164247310868,2096.95,8.289897007391314,90.22,1226.8263217384779,2096.72,7.759965669130437,89.86,1212.236321738478,2096.69,7.745051496304343,89.86,678.2740902319566,2099.36,5.2002403160869335,270.06,1g,12,1568620805
