,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
41751,41751,1326.9297774427741,1568374396.6459017,1326.9297774427741,-99.14693024853779,-9.355890889146266,596.2973073216627,85.45823013376435,696.3046601928315,0.9982584714889526,588.4410766283486,104.54379107771985,741.1936705825676,0.9916009902954102,591.609335816838,47.984745046770364,738.8144438202015,0.9756684303283693,566.2883570633601,134.18156336348653,750.0826676222682,0.5689443945884705,542.3939952580748,-8.923693908492133,729.4476615946962,0.8832731246948242,482.49830731036695,188.5156018119244,584.0495052206933,0.8926656246185303,476.3365669724208,-72.07482325200739,572.1567783718997,0.7567040324211121,574.5527059619608,267.615457329008,357.81595856034636,0.98247092962265,567.8255163327168,-164.32955956270544,341.7308273752165,0.5336015820503235,769.7998922023846,287.4094914143085,208.46833113883983,0.9266499876976012,742.8138630806031,-185.0969008537834,183.13690713375615,0.3857206106185913,409.69341226164323,159.89456798630354,121.52283201002209,0.1839750111103058,424.72740804172537,-29.926242716862998,165.44888333213981,0.5729255676269531,750.0927809441821,171.60058240190062,43.06904007115753,0.22369220852851868,784.6384828239255,-23.100304540120447,74.16269180806628,0.09164437651634216,552.0429571920572,186.5147529244464,-463.2128510429215,0.02966487407684326,704.4909036952762,-43.32232761142956,-290.2042634195521,0.008223354816436771,666.2119569960723,2100.43,4.327022255722615,269.6734228587297,1858.1452417979133,2092.92,7.903200301503537,90.16,1843.328219542191,2092.96,7.884888721386924,90.16,1195.7035533780302,2096.65,6.52,89.86,1182.2405756337525,2096.6129777442775,6.4589332328321545,89.86,1168.9405756337524,2096.58,6.431066767167847,89.86,1155.33355337803,2096.55,6.515111278613078,89.86,779.5756024120282,2099.25,7.23,270.06,1g,10,1568373023
41752,41752,1326.9651961756654,1568374396.6799593,1326.9651961756654,-99.212810946226,-9.966631372598387,596.6161837154547,83.09107846185512,694.4888618162163,0.9986873269081116,584.4520161154487,103.41100886234426,739.4857169329757,0.9904990196228028,591.3969472720983,45.58550277393565,737.9406795497339,0.9746755361557008,563.0859029405,132.3542589190086,750.3937497878383,0.5274795293807983,547.119045363204,-10.798124705493262,728.7450170737543,0.8507288694381714,478.4472981768057,186.29448298046768,580.1224981672226,0.9049954414367676,476.41776987221664,-72.59654051946279,571.9057612914431,0.7308352589607239,565.935429259244,267.64290927472837,354.03889933855606,0.9853554964065552,556.0465721289384,-165.13849063978827,334.1019170747073,0.5384085178375244,781.2518551325751,285.0617714481468,219.12703614902776,0.8674001097679138,747.891249044189,-184.22002777663747,194.68002978450485,0.4548176229000092,404.04158513682967,158.70399802954782,118.06926628355794,0.1629643440246582,428.87081342051255,-31.454911261099,169.09039373637484,0.5711435675621033,747.8495131900595,170.85898324622775,38.64987651689285,0.16451868414878845,780.1880193752983,-22.42574691326729,72.47154551762063,0.438276469707489,544.7768803381617,187.30030953839363,-472.10723059239405,0.01201009750366211,653.3770194477356,-18.144423783447987,-348.76038476556425,0.003983408212661743,666.0596564446381,2100.43,4.323480382433444,269.60612726623543,1858.4250497877579,2092.92,7.8713234419009925,90.16,1843.6115694053246,2092.96,7.902598087832782,90.16,1195.9337751418261,2096.65,6.52,89.86,1182.4672555242596,2096.6165196175666,6.469558852699669,89.86,1169.1672555242594,2096.58,6.42044114730033,89.86,1155.5637751418262,2096.55,6.497401912167217,89.86,779.320587535208,2099.25,7.23,270.06,1g,10,1568373023
41753,41753,1327.0,1568374396.7134256,1327.0,-97.94361758848322,-7.129748151482521,592.9378079528276,81.63020780272367,693.2583109778031,0.9988514184951782,587.3207122828387,102.32792470615402,741.4262916569535,0.9900089502334596,594.574488278928,43.09578579094314,739.6040118930364,0.9700409173965454,558.6246983032212,131.6091702241672,749.2320554369269,0.5549448728561401,540.561769278349,-14.638848901812446,727.2141806426055,0.7972264885902405,482.0844241511895,184.15802256010983,581.5437436345154,0.8918580412864685,476.18345418710226,-73.57240152530196,572.2881713825539,0.7139681577682495,573.4260623441933,266.35613170619087,358.47022846804595,0.9850674867630004,552.9628422433055,-165.77512464004406,332.56408014651464,0.5488654375076294,783.4455598777312,285.5560523566464,218.5819114047388,0.8688175678253174,761.3291711151054,-183.3232224400509,197.93635586176282,0.6616184711456299,406.7015978600818,156.12911830281288,124.20672313446148,0.13932448625564575,423.067103137912,-33.567162768295624,171.65315434452452,0.501139223575592,743.2554977775737,170.5268784952096,31.353314878127776,0.10962137579917908,766.5076277810479,-20.763394026206733,65.78601662854865,0.5699243545532227,535.4205643696822,187.84024964965286,-483.59919797731277,0.012564152479171751,624.5567583264084,-4.1689004166826855,-380.39024441582535,0.0039987266063690186,665.91,2100.43,4.32,269.54,1858.7,2092.92,7.84,90.16,1843.89,2092.96,7.92,90.16,1196.16,2096.65,6.52,89.86,1182.69,2096.62,6.48,89.86,1169.39,2096.58,6.41,89.86,1155.79,2096.55,6.48,89.86,779.07,2099.25,7.23,270.06,1g,10,1568373023
41754,41754,1327.0329231095354,1568374396.7467518,1327.0329231095354,-98.01228331026823,-13.093669567641781,598.9729360627622,79.89916893224333,697.3572688760852,0.9989196062088012,583.5050765817361,101.14063182513077,741.0924936048546,0.9888343811035156,594.3861553326988,40.556303342738964,740.361786354059,0.9640623331069946,551.6609164740344,132.68325340478108,746.922722865415,0.591856837272644,544.2506827796951,-17.977888424273697,728.6689694649968,0.7096022367477417,486.4329164986682,183.61701403682045,583.6903264990972,0.8794945478439331,475.69620138782267,-73.04468377342222,573.3176064905098,0.6778550148010254,573.9047658083533,266.2366262514764,358.79042800646744,0.9840892553329468,555.6978107306098,-167.03730965164647,333.70293374102727,0.5659669041633606,771.8094653282002,288.7956354116568,209.02587639150715,0.8514835834503174,737.3624414652028,-183.4668364307855,188.6753164397741,0.6023037433624268,383.99611284711517,152.83100766091005,137.68365770050826,0.2342529296875,425.1607392582223,-34.32919539465635,185.40218839846744,0.37263351678848267,621.4719860288841,182.0626778350471,-42.33606417717314,0.4893811643123626,739.0094874741658,-24.431693792649625,61.56226764804535,0.6104271411895752,510.1961018303537,187.5545159383046,-514.2832043107928,0.014892607927322388,591.8372525021182,-24.880882526855373,-383.57259276058335,0.006262928247451782,665.7684306289965,2100.4267076890465,4.316707689046432,269.48403071378937,1858.9568002543783,2092.92,7.846584621907137,90.16,1844.1468002543784,2092.96,7.89036920141788,90.16,1196.3740002119819,2096.65,6.4969538233250175,89.86,1182.9072925229354,2096.62,6.499753865721414,89.86,1169.6040002119819,2096.5832923109533,6.433046176674982,89.86,1156.004000211982,2096.55,6.483292310953568,89.86,778.8296613003896,2099.25,7.23,270.06,1g,10,1568373023
41755,41755,1327.0664067928349,1568374396.7806456,1327.0664067928349,-99.41033252746384,-11.131194119661462,599.6187776356176,77.73521003048197,696.859154696577,0.9989383220672609,587.5285575827951,101.64726492503773,740.8970075173079,0.97722589969635,591.2492501083143,39.67942124917761,738.3070692133757,0.9663873910903932,553.3036706352109,131.28335604838708,746.8263983759084,0.5988430976867676,549.8927079390913,-18.390941862352594,729.9944462031276,0.7079231142997742,486.9587603355595,183.35433138705085,583.7893675479346,0.8725410699844359,475.92905721141335,-74.3675807508012,572.7325403415069,0.6747666597366333,572.5950110564161,270.0612843606443,361.8484298620277,0.8273249864578247,556.3472312843974,-167.82521139234282,333.8587134977137,0.5098980665206909,770.1299517700992,290.29246329014364,208.533146681144,0.8701488971710205,760.3011720234746,-180.06442951352832,195.16308317763514,0.6697441339492798,382.8483314098832,154.76098244325576,152.0308444311706,0.2387271523475647,425.03264575054476,-28.35233418085237,191.68326158083968,0.3404549360275269,605.6329845949299,190.18971183071432,-53.3221278720139,0.4390299618244171,731.0920358578686,-31.435688001502967,57.179348339729785,0.13520839810371402,482.243934508213,190.5814055884967,-544.8275697026868,0.010482877492904665,688.7329151111671,-31.84907547829291,-299.8566455498653,0.0066844522953033465,665.6244507908098,2100.4233593207164,4.313359320716507,269.4271084521806,1859.2179729841125,2092.92,7.853281358566987,90.16,1844.4079729841128,2092.96,7.8602338864485635,90.16,1196.591644153427,2096.65,6.47351524501555,89.86,1183.1282848327105,2096.62,6.5198440757009575,89.86,1169.8216441534269,2096.5866406792834,6.4564847549844515,89.86,1156.221644153427,2096.55,6.486640679283493,89.86,778.585230412305,2099.25,7.23,270.06,1g,10,1568373023
41756,41756,1327.1,1568374396.8146498,1327.1,-100.68380394970308,-11.284663390662534,596.2721300203111,75.73598972222473,695.0292114280196,0.9990878701210022,581.2763586164273,100.86426308718607,737.1551653964967,0.984472393989563,599.0607672006511,37.90924763543335,738.5056237679808,0.9698039293289183,553.9037706299512,129.22401184320688,746.1944788748336,0.6552959680557251,552.3180758848519,-15.514834803112167,735.6040618120712,0.8301414251327515,482.86380938929113,183.70610392617644,582.1641968051371,0.8798743486404419,475.9128501797162,-73.96808478057338,572.7997441605453,0.6885098814964294,565.1734797385062,272.02470192221074,357.5018735993856,0.8131635189056396,552.4462820272596,-170.79844266981434,333.34091890860657,0.5436995625495911,775.7953534305742,287.725286900737,214.52197734939318,0.8794163465499878,746.0449295475622,-181.21894692638423,184.50366798559287,0.6823763251304626,382.2353609605399,155.77547200145057,152.64306892882857,0.27835461497306824,433.0818870557866,-23.80071714581561,194.91000311862086,0.2571128010749817,545.4295752492321,187.27593800468748,-56.57745813890421,0.405312180519104,710.698203075013,-34.59036914584033,59.54976826225405,0.15017664432525635,449.9660316966562,193.1915064352631,-582.3466815360968,0.017876327037811283,605.222680184137,-49.746731466942464,-327.622444314135,0.031518638134002686,665.48,2100.42,4.31,269.37,1859.48,2092.92,7.86,90.16,1844.67,2092.96,7.83,90.16,1196.81,2096.65,6.45,89.86,1183.35,2096.62,6.54,89.86,1170.04,2096.59,6.48,89.86,1156.44,2096.55,6.49,89.86,778.34,2099.25,7.23,270.06,1g,10,1568373023
41757,41757,1327.132868682033,1568374396.8480432,1327.132868682033,-99.37868070868026,-14.9656791423499,600.074986817483,71.68263692753817,694.9665460472604,0.9990413188934326,581.3630720440292,98.27431553866393,735.6748905232239,0.9878906011581421,596.5281516198238,34.71479932976532,736.1643451153873,0.9607293605804444,551.8207216379701,127.86581357425074,744.0644897555127,0.4100408852100372,552.9838400337155,-14.885569414708453,735.6054081393379,0.7966549396514893,486.6410645923021,184.4554292373216,583.5145579155038,0.8623954057693481,479.5358002298436,-72.32600278916595,574.8633047324226,0.6982749700546265,569.0511118095629,269.34391069160256,351.8614717908713,0.9836025238037108,554.688206128806,-171.22694874046385,335.3775700152635,0.5533620119094849,764.2590483539316,291.76892247260264,204.02816713359368,0.8694226741790771,746.6834481622359,-183.4999943107784,184.8180965941337,0.6749883890151978,380.7701653784816,157.73590681709612,155.52893829619634,0.25214582681655884,437.6004517191942,-20.96513214473877,192.89084618656352,0.2682619690895081,518.0966246596727,187.64875433481686,-71.92341219388422,0.3717176020145416,703.9003596413907,-33.17501718603572,89.20910788426258,0.22521770000457764,424.96451187505966,194.17830231891128,-610.5101170009216,0.018589913845062256,577.1900299768196,-57.55814491487215,-341.4989580007628,0.03296011686325073,665.3353777990549,2100.4167131317968,4.316573736406599,269.3469919225769,1859.7396625880606,2092.9167131317968,7.86,90.16,1844.926375719857,2092.9567131317967,7.833286868203301,90.16,1197.0203595650114,2096.65,6.459860604609898,89.86,1183.5636464332147,2096.62,6.520278790780202,89.86,1170.2536464332145,2096.59,6.4865737364066,89.86,1156.6536464332146,2096.55,6.5031474728131995,89.86,778.1033454893625,2099.25,7.23,270.06,1g,10,1568373023
41758,41758,1327.1657796050931,1568374396.8814795,1327.1657796050931,-94.83418543835434,-13.495966576289973,600.8110598879513,70.54566645119263,693.8620784390497,0.9991176128387452,581.7055191009721,97.49242947831759,734.844927554179,0.9902573823928832,589.7917668975235,34.16474181562471,732.4686711542262,0.96516752243042,556.0061591648542,126.47260313069971,743.3287654612147,0.44530022144317627,550.2708791967862,-14.8613641830005,733.3691964988327,0.8401916027069092,486.9259880577252,183.39417400882027,583.8728317666308,0.8609721660614014,476.482978666774,-74.6927357034034,573.2808032951997,0.6914342045783997,576.0661166948138,268.07263654572216,353.4972772933324,0.978340744972229,551.7064255252415,-171.9532870015471,334.39680861245324,0.5345385074615479,760.9442533310647,292.101664664268,198.87650064540944,0.8754305839538574,755.9656322022151,-180.75293638146903,198.6267649149776,0.7339365482330322,370.8401321931999,160.44945946410505,145.348927284631,0.3333914875984192,443.8777100165333,-19.38750231220606,191.72115486066195,0.29646360874176025,538.2761361411125,191.768554019622,-78.72684245262373,0.21190759539604187,691.8260659952495,-32.176052831860225,93.7158027726515,0.3033114671707153,410.79036159402193,219.00452919751496,-626.29325610979,0.012699395418167114,589.887975443908,-58.757128422048,-364.72730041733263,0.06356796622276306,665.1905697375893,2100.413422039491,4.32315592101867,269.3239542764347,1859.9996588802371,2092.913422039491,7.86,90.16,1845.1830809197281,2092.9534220394908,7.836577960509334,90.16,1197.2309894725975,2096.65,6.469733881528004,89.86,1183.7775674331067,2096.62,6.50053223694399,89.86,1170.4675674331068,2096.59,6.49315592101867,89.86,1156.8675674331066,2096.55,6.51631184203734,89.86,777.866386843328,2099.25,7.23,270.06,1g,10,1568373023
41759,41759,1327.2,1568374396.9162462,1327.2,-97.55889596902986,-9.936282161061227,601.1504460743721,71.32289365561203,693.2718974998401,0.9991024732589722,588.8187475824083,97.96154755057744,737.3976260022428,0.9894338846206664,599.9223131560934,34.74629569138636,735.8605586635704,0.9667099714279176,561.9388778386882,126.23707127073764,744.7343088263153,0.4270004630088806,549.6835622254159,-14.620013694689536,733.6179698443872,0.8454099893569946,487.1089208057663,184.80810830092412,583.7430993597627,0.8522639274597168,475.95445417921616,-73.88547848817329,573.0363022482128,0.6876662969589233,577.5759100046278,269.05372162537134,351.6228850578144,0.9773391485214232,548.2188804811486,-172.5029918582843,331.2348116286348,0.524945080280304,776.9193083841636,291.0439055469303,209.87925539284302,0.9009573459625244,770.8240165804872,-178.4080100208279,209.04655352959227,0.7874681949615479,371.1199636901704,160.5154601026197,145.45483964188037,0.2991752028465271,449.18520394497045,-18.814980478039534,194.28041407985768,0.3522557020187378,586.4598622770428,189.98686152917807,-53.67588312990736,0.09555026888847352,691.3995535751009,-38.10425403649279,67.19803740891496,0.17342939972877502,406.6620470530788,234.2858282485069,-632.5992761901363,0.040252387523651116,621.8517770414693,-64.60490718551371,-378.77150678297136,0.1246131956577301,665.04,2100.41,4.33,269.3,1860.27,2092.91,7.86,90.16,1845.45,2092.95,7.84,90.16,1197.45,2096.65,6.48,89.86,1184.0,2096.62,6.48,89.86,1170.69,2096.59,6.5,89.86,1157.09,2096.55,6.53,89.86,777.62,2099.25,7.23,270.06,1g,10,1568373023
41760,41760,1327.2324914048975,1568374396.9485571,1327.2324914048975,-99.38421240059387,-11.544231357264874,601.2554828870516,71.34821235740809,693.0636633268996,0.9990681409835817,589.5594135586407,98.0980861159017,736.9970527161737,0.9895210862159728,597.2059617426312,34.91882249199621,734.7394657119104,0.9692561030387878,557.8666789823046,126.70204783039044,742.2680991967914,0.4573747217655182,549.7833227077629,-13.966681157361474,733.3546890938139,0.8667452335357666,482.92090428725373,186.0347112786357,582.4928000249442,0.8290668725967407,475.80788669133307,-73.1761409047038,573.1361433233383,0.7047030925750732,577.5936121100233,268.2050853744252,356.84943519703637,0.9803799390792848,550.2251220093932,-170.93133148037197,333.2844469576026,0.539972722530365,784.5241447439644,289.63809455104536,214.55436618218232,0.8561532497406006,757.182949102178,-179.5823162422984,200.1163188522348,0.7751389741897583,378.54520545509916,158.60272781115722,150.0696539348326,0.31669747829437256,439.4494119417781,-20.097313735006033,191.13133191941222,0.3001377582550049,622.8680641200834,187.17555709451588,-35.58958792333047,0.15572255849838254,721.0466407373686,-37.78893334643787,72.37706447748164,0.12521937489509585,394.72718809307366,242.3839454374017,-643.9152607480336,0.023417174816131592,648.8560093414767,-62.63911430637046,-368.85454317074397,0.05461084842681885,664.9002869589399,2100.4067508595103,4.333249140489769,269.29350171902047,1860.5299312391812,2092.91,7.892491404897685,90.16,1845.706682098692,2092.95,7.856245702448843,90.16,1197.6644432723247,2096.65,6.499494842938612,89.86,1184.2111941318346,2096.62,6.483249140489769,89.86,1170.901194131835,2096.59,6.5097474214693065,89.86,1157.3011941318348,2096.5532491404897,6.517003438040925,89.86,777.3860618847368,2099.25,7.23,270.06,1g,10,1568373023
41761,41761,1327.2664150871021,1568374396.982292,1327.2664150871021,-97.96144138094765,-11.893554893507085,605.0892715031432,72.14591740671882,693.8649979863063,0.9989815950393676,582.7617988591854,99.13105076117957,734.0043949401819,0.9889585971832277,590.0907486360231,36.19440761977002,731.9846582176082,0.97180438041687,551.2030253179994,128.21141798312618,740.0147042439853,0.4377245604991913,550.0517715539606,-13.545007316942431,732.8348355929116,0.8535376191139221,487.05582507547683,186.2202869826941,582.7802676297609,0.8430496454238892,468.16935584188934,-72.70065480281968,569.773662796767,0.732255220413208,572.3555611519937,271.55489171172644,352.33636280454385,0.9763716459274292,558.1069536212004,-168.47321828464032,336.5859469951442,0.5913978815078735,773.2478212141594,294.18625166364336,206.34911819255032,0.8494521379470825,763.0103099817943,-177.70479972063984,207.2354283604283,0.6938387751579285,377.5730692342949,157.8112610544905,148.11243727598523,0.2818204760551453,433.0861292645196,-21.16915094574015,185.9068192717156,0.4321848750114441,649.4975777420854,184.86603111120098,-22.367787329327427,0.4715699255466461,714.047983245605,-35.99847420500576,55.139928121916476,0.2772928476333618,392.61916505107763,248.17893643777455,-643.0135740216652,0.013589173555374146,653.3861712094357,-61.40540695247718,-373.2526438270132,0.03176239132881165,664.7544151254617,2100.40335849129,4.336641508710192,269.2867169825796,1860.8013206968155,2092.91,7.92641508710192,90.16,1845.9746791881053,2092.95,7.87320754355096,90.16,1197.8883395748724,2096.65,6.5198490522611525,89.86,1184.4316980661627,2096.62,6.486641508710193,89.86,1171.1216980661625,2096.59,6.519924526130576,89.86,1157.5216980661626,2096.55664150871,6.503433965159233,89.86,777.1418113728662,2099.25,7.23,270.06,1g,10,1568373023
41762,41762,1327.3,1568374397.01569,1327.3,-94.776429993401,-9.61417910216169,601.589201279545,73.40910647959231,693.0791433799997,0.9989665746688844,582.3928252064908,100.388049859342,733.7756051117084,0.9875261783599854,600.397260845751,38.078848600498965,735.2551819085703,0.9736602306365968,549.8148603865078,129.51656182573788,738.3629263241202,0.4588935971260071,547.3359452833729,-12.393547609286859,724.6596583431343,0.5556156039237976,487.6247862291114,188.67515989083768,582.8861718361218,0.8118351101875305,470.8822501365658,-72.43461409207066,570.5866077378657,0.7402706742286682,581.3661406261807,274.561098472967,354.29286519270033,0.9739185571670532,556.5527391307102,-167.1092466496217,335.43969355530515,0.5452951192855835,759.1523527416932,297.99191873876634,195.19246581792348,0.8752292394638062,762.2213077336501,-174.03361725146038,205.17449362366318,0.6992520689964294,374.32619193130205,156.7283948569874,144.2661243796041,0.3041219115257263,439.6521703015573,-25.226002084430906,186.95567340671607,0.4991536736488342,605.0091570457738,193.18562546791787,-50.98854296032755,0.4622167646884918,789.0947359364256,-29.461004639076194,89.82294867653673,0.2152294218540192,356.5668061671176,253.23559864343545,-676.2184663696388,0.01522684097290039,639.0928431404195,-59.52700938004647,-382.9565289356172,0.02029773592948914,664.61,2100.4,4.34,269.28,1861.07,2092.91,7.96,90.16,1846.24,2092.95,7.89,90.16,1198.11,2096.65,6.54,89.86,1184.65,2096.62,6.49,89.86,1171.34,2096.59,6.53,89.86,1157.74,2096.56,6.49,89.86,776.9,2099.25,7.23,270.06,1g,10,1568373023
41763,41763,1327.333504922844,1568374397.0494418,1327.333504922844,-96.1004947015068,,601.6687164809234,74.69317595838939,692.547474958044,0.9989169836044312,582.4338192516532,101.63020711894094,733.7295543212573,0.9855858087539672,600.9827953069101,39.21636636438719,735.8595657222702,0.9754083156585692,553.977898779872,130.76826462029928,738.5278588838219,0.4457599222660065,544.0160986373874,-12.703015463449276,721.1821026614414,0.5571157932281494,490.9306601374076,188.82473379680698,584.1337841131949,0.8035920262336731,475.6816673692471,-72.28412276321241,571.4866512706426,0.7653282880783081,583.1425293596136,277.5174441684169,352.3570042318285,0.9707481265068054,559.7387200149419,-164.82062459592734,336.793376930333,0.572447657585144,767.2369553911387,295.57010343900583,202.46516373457985,0.8840171694755554,751.6149136245912,-172.9398329908645,196.17673745264256,0.4893681406974793,374.8790124349939,155.6087421671419,139.55011250973513,0.3092950284481049,430.7768576243719,-27.709907241312838,176.69461888976238,0.6231191158294678,625.3567849183653,194.854179913228,-33.03061823892199,0.4665573835372925,818.6483535368668,-31.054699955255078,95.79948307570896,0.26493704319000244,308.5451739171228,258.7054893279603,-726.4696532639052,0.011669546365737915,635.9820808539027,-61.883273669871826,-387.2161701275743,0.05456677079200745,664.4659288317708,2100.4,4.343350492284398,269.28,1861.3346888904675,2092.91,7.939897046293608,90.16,1846.508039382752,2092.95,7.9235049228439856,90.16,1198.3277819984858,2096.65,6.5366495077156035,89.86,1184.867781998486,2096.62,6.510102953706392,89.86,1171.5577819984858,2096.59,6.536700984568798,89.86,1157.957781998486,2096.56,6.486649507715603,89.86,776.6554140632387,2099.25,7.23,270.06,1g,10,1568373023
41764,41764,1327.3667850042602,1568374397.082967,1327.3667850042602,-94.8723753998246,-8.464259346945248,605.1907394368998,77.92224628389191,694.1586520461561,0.9986902475357056,585.6468271382969,102.14067112448156,735.7332874631226,0.9926123619079592,597.0929733263179,42.20472464732675,735.6885552570383,0.9789731502532959,558.9582024919882,131.63774909435318,740.2902107337294,0.3925739824771881,535.7029946315171,-11.787526825806722,720.2184062957457,0.5509611964225769,488.22075920367655,188.52267914460228,582.8209772982176,0.8310233950614929,476.1563741032544,-71.06862169333478,572.2611953434401,0.7653847336769104,584.7516319313853,281.2055713385636,354.7706572601068,0.9750791788101196,546.1498018361932,-164.6388057716797,329.489460735686,0.5778764486312866,767.9193183823481,295.41827617557794,203.61676614000888,0.8921658992767334,749.9987278326614,-173.31320561716618,191.67327487153386,0.4140600562095642,385.82980774372163,157.87017452241176,116.50948608461078,0.1962280869483948,434.32831154602485,-28.090952091612174,174.2728349937125,0.6235774755477905,703.9035751382993,183.18012191388766,11.03631831533147,0.15712517499923706,829.7253291454895,-24.477444239606857,103.18964362816915,0.2687291502952576,295.86650861910147,259.277240768441,-742.2654289254174,0.011441737413406372,622.5675237331129,-66.54487662490963,-401.36456187615767,0.13045108318328855,664.3228244816811,2100.4,4.346678500426019,269.28,1861.5976015336555,2092.91,7.9199289974438845,90.16,1846.7742800340814,2092.95,7.956785004260192,90.16,1198.5441025276912,2096.65,6.533321499573982,89.86,1185.0841025276911,2096.62,6.530071002556116,89.86,1171.7741025276912,2096.59,6.543357000852038,89.86,1158.1741025276913,2096.56,6.483321499573981,89.86,776.4124694689006,2099.25,7.23,270.06,1g,10,1568373023
41765,41765,1327.4,1568374397.1164267,1327.4,-94.80492917443958,-12.520428867311267,601.8295093593496,79.42326904103423,693.1123414919466,0.9988342523574828,593.0651759429833,102.84976487662624,738.2576854008134,0.993698239326477,589.1740918370892,44.182559448718436,734.4594781196894,0.9816609025001526,563.6987130066098,132.78623439472386,742.566897659157,0.4433732032775879,538.4283113230788,-9.960464030242091,721.8064708808568,0.5678871870040894,484.30754252463316,191.03956684823646,580.3573821583034,0.8072035312652588,476.10977684697764,-69.21135563966457,572.7648543732977,0.7551525235176086,584.9512887956206,279.94552481147286,349.40203923324725,0.9667692184448242,553.6674399981254,-161.53396063476117,334.0648664749267,0.5409346222877502,772.440561865686,293.2309135592156,202.56214322028907,0.8692694902420044,760.9598427711502,-169.41692558388746,196.205793513164,0.4117911756038666,386.86777261147483,157.1085444182041,133.602274764818,0.3294662833213806,422.5159832856912,-27.800189055978407,166.1937290672083,0.5718236565589905,728.6972428187418,178.74190845143403,21.335751559062658,0.16336753964424133,826.9518155144011,-19.859525328137366,100.67476907661845,0.2353225350379944,273.2573794363137,261.04418857911105,-767.2487581963294,0.017790615558624268,611.1255375205708,-73.75184429376799,-422.20457503210287,0.12881964445114136,664.18,2100.4,4.35,269.28,1861.86,2092.91,7.9,90.16,1847.04,2092.95,7.99,90.16,1198.76,2096.65,6.53,89.86,1185.3,2096.62,6.55,89.86,1171.99,2096.59,6.55,89.86,1158.39,2096.56,6.48,89.86,776.17,2099.25,7.23,270.06,1g,10,1568373023
41766,41766,1327.4337222241913,1568374397.1504564,1327.4337222241913,-97.22749960820988,-8.5908307705436,604.8663814975495,81.37877012638975,695.1421152936508,0.998866617679596,593.7821657479352,105.06458456084492,738.0910262876614,0.9944881200790404,592.3599221480855,46.36007376990376,735.4691277014293,0.9863029718399048,565.001101354761,134.59005735212048,743.3585288474617,0.4136781096458435,547.0022815057835,-7.7581564195963075,725.0196497144824,0.6221003532409668,488.03525797349675,194.4965826413541,581.3015370197513,0.7802504301071167,476.24689080724517,-69.03420917911899,572.5420562230104,0.744817852973938,577.7121372958267,272.60070327894823,363.16183683012116,0.22401490807533264,551.9500319824941,-159.53219876919815,333.81956541829663,0.5938397049903871,772.8730027869751,291.5239166736417,202.46898926260292,0.867315411567688,763.401414510009,-169.10712157513169,199.4853557911367,0.5038090348243713,392.18982226670363,160.5078721235781,149.42647662066148,0.3461417555809021,419.8465720376418,-27.74065795899251,164.53735769333304,0.4837439656257629,747.6945699205901,175.12592726823104,34.692254673258844,0.2274814248085022,822.4507967032565,-17.490450558645882,94.48713078563307,0.1850343942642212,337.87156590698316,233.09377335231915,-701.3965380327539,0.018116146326065063,626.1561748455672,-72.03889602559781,-407.4306008520496,0.12780609726905826,664.0316222135592,2100.3966277775808,4.343255555161789,269.28,1862.1264055711088,2092.91,7.9067444448382105,90.16,1847.3064055711093,2092.95,7.976511110323577,90.16,1198.9791944572419,2096.653372222419,6.516511110323577,89.86,1185.5191944572418,2096.62,6.533138887904473,89.86,1172.212566679661,2096.59,6.536511110323577,89.86,1158.609194457242,2096.56,6.48,89.86,775.9271999858245,2099.25,7.23,270.06,1g,10,1568373023
